energy_ev,total_up,Pd_p_up,Pd_d_up,S_s_up,S_p_up,Si_p_up,Si_d_up
-5.37568784,6.43424693,3.14761028,4.78291084,0.02065225,0.87592110,1.03357047,0.00000000
-5.36968484,6.65693159,3.29769361,4.94029247,0.02107468,0.90555279,1.08398750,0.00000000
-5.36368184,6.86378197,3.44456122,5.08491959,0.02140560,0.93299538,1.13278314,0.00000000
-5.35767884,7.05218951,3.58659059,5.21491142,0.02163761,0.95795501,1.17930866,0.00000000
-5.35167584,7.21982283,3.72227410,5.32859405,0.02176550,0.98018727,1.22292662,0.00000000
-5.34567284,7.36468936,3.85025598,5.42454460,0.02178641,0.99950439,1.26302496,0.00000000
-5.33966983,7.48518915,3.96936612,5.50162971,0.02169998,1.01578091,1.29903123,0.00000000
-5.33366683,7.58015914,4.07864970,5.55903694,0.02150835,1.02895784,1.33042652,0.00000000
-5.32766383,7.64890643,4.17739162,5.59629819,0.02121612,1.03904487,1.35675865,0.00000000
-5.32166083,7.69122933,4.26513489,5.61330416,0.02083019,1.04612094,1.37765412,0.00000000
-5.31565783,7.70742549,4.34169226,5.61030955,0.02035959,1.05033276,1.39282837,0.00000000
-5.30965483,7.69828670,4.40715027,5.58792876,0.01981519,1.05189154,1.40209391,0.00000000
-5.30365183,7.66508051,4.46186549,5.54712218,0.01920937,1.05106794,1.40536600,0.00000000
-5.29764882,7.60951900,4.50645244,5.48917356,0.01855567,1.04818520,1.40266557,0.00000000
-5.29164582,7.53371560,4.54176347,5.41565912,0.01786842,1.04361086,1.39411914,0.00000000
-5.28564282,7.44013120,4.56886056,5.32840934,0.01716229,1.03774697,1.37995571,0.00000000
-5.27963982,7.33151107,4.58897986,5.22946456,0.01645192,1.03101930,1.36050069,0.00000000
-5.27363682,7.21081439,4.60348976,5.12102579,0.01575154,1.02386555,1.33616688,0.00000000
-5.26763382,7.08113860,4.61384361,5.00540207,0.01507459,1.01672318,1.30744292,0.00000000
-5.26163082,6.94564086,4.62152878,4.88495611,0.01443342,1.01001695,1.27487954,0.00000000
-5.25562781,6.80745897,4.62801358,4.76204969,0.01383901,1.00414672,1.23907407,0.00000000
-5.24962481,6.66963442,4.63469419,4.63899063,0.01330075,0.99947584,1.20065381,0.00000000
-5.24362181,6.53503978,4.64284350,4.51798267,0.01282625,0.99632054,1.16025888,0.00000000
-5.23761881,6.40631310,4.65356408,4.40107995,0.01242126,0.99494075,1.11852515,0.00000000
-5.23161581,6.28580105,4.66774718,4.29014731,0.01208962,0.99553269,1.07606790,0.00000000
-5.22561281,6.17551287,4.68603962,4.18682744,0.01183327,0.99822342,1.03346681,0.00000000
-5.21960980,6.07708631,4.70882008,4.09251590,0.01165229,1.00306786,0.99125278,0.00000000
-5.21360680,5.99176652,4.73618596,4.00834428,0.01154505,1.01004811,0.94989705,0.00000000
-5.20760380,5.92039830,4.76795136,3.93517197,0.01150832,1.01907535,0.90980282,0.00000000
-5.20160080,5.86343135,4.80365648,3.87358621,0.01153752,1.02999418,0.87129981,0.00000000
-5.19559780,5.82093801,4.84258794,3.82391011,0.01162687,1.04258916,0.83464147,0.00000000
-5.18959480,5.79264206,4.88380911,3.78621782,0.01176968,1.05659346,0.80000510,0.00000000
-5.18359180,5.77795698,4.92619918,3.76035585,0.01195854,1.07169907,0.76749449,0.00000000
-5.17758879,5.77603171,4.96849907,3.74596926,0.01218561,1.08756828,0.73714485,0.00000000
-5.17158579,5.78580142,5.00936210,3.74253148,0.01244280,1.10384581,0.70892969,0.00000000
-5.16558279,5.80604117,5.04740722,3.74937614,0.01272203,1.12017123,0.68276912,0.00000000
-5.15957979,5.83541986,5.08127244,3.76572963,0.01301541,1.13619105,0.65853924,0.00000000
-5.15357679,5.87255223,5.10966615,3.79074280,0.01331539,1.15157000,0.63608202,0.00000000
-5.14757379,5.91604700,5.13141429,3.82352081,0.01361493,1.16600114,0.61521531,0.00000000
-5.14157079,5.96454931,5.14550154,3.86314987,0.01390754,1.17921439,0.59574252,0.00000000
-5.13556778,6.01677615,5.15110513,3.90872010,0.01418744,1.19098323,0.57746166,0.00000000
-5.12956478,6.07154402,5.14762015,3.95934401,0.01444953,1.20112933,0.56017341,0.00000000
-5.12356178,6.12778826,5.13467587,4.01417031,0.01468940,1.20952520,0.54368800,0.00000000
-5.11755878,6.18457418,5.11214270,4.07239293,0.01490337,1.21609466,0.52783091,0.00000000
-5.11155578,6.24110034,5.08013029,4.13325568,0.01508842,1.22081145,0.51244711,0.00000000
-5.10555278,6.29669493,5.03897711,4.19605295,0.01524212,1.22369606,0.49740405,0.00000000
-5.09954977,6.35080622,4.98923253,4.26012715,0.01536261,1.22481103,0.48259336,0.00000000
-5.09354677,6.40298852,4.93163250,4.32486375,0.01544853,1.22425506,0.46793143,0.00000000
-5.08754377,6.45288515,4.86707015,4.38968491,0.01549892,1.22215633,0.45335893,0.00000000
-5.08154077,6.50020986,4.79656264,4.45404264,0.01551321,1.21866518,0.43883959,0.00000000
-5.07553777,6.54472840,4.72121573,4.51741246,0.01549112,1.21394673,0.42435824,0.00000000
-5.06953477,6.58624150,4.64218752,4.57928853,0.01543263,1.20817350,0.40991849,0.00000000
-5.06353177,6.62457064,4.56065261,4.63918100,0.01533798,1.20151863,0.39553992,0.00000000
-5.05752876,6.65954750,4.47776791,4.69661610,0.01520759,1.19414963,0.38125532,0.00000000
-5.05152576,6.69100781,4.39464129,4.75113943,0.01504207,1.18622307,0.36710773,0.00000000
-5.04552276,6.71879006,4.31230381,4.80232248,0.01484223,1.17788031,0.35314767,0.00000000
-5.03951976,6.74273878,4.23168630,4.84977225,0.01460907,1.16924424,0.33943048,0.00000000
-5.03351676,6.76271236,4.15360079,4.89314337,0.01434378,1.16041722,0.32601391,0.00000000
-5.02751376,6.77859422,4.07872702,4.93215214,0.01404776,1.15148004,0.31295595,0.00000000
-5.02151076,6.79030664,4.00760411,4.96659125,0.01372261,1.14249193,0.30031303,0.00000000
-5.01550775,6.79782552,3.94062722,4.99634425,0.01337018,1.13349139,0.28813841,0.00000000
-5.00950475,6.80119490,3.87804875,5.02139818,0.01299252,1.12449770,0.27648093,0.00000000
-5.00350175,6.80053920,3.81998381,5.04185321,0.01259193,1.11551295,0.26538402,0.00000000
-4.99749875,6.79607204,3.76641900,5.05792786,0.01217090,1.10652436,0.25488494,0.00000000
-4.99149575,6.78809985,3.71722407,5.06995878,0.01173213,1.09750670,0.24501423,0.00000000
-4.98549275,6.77701937,3.67216549,5.07839418,0.01127849,1.08842460,0.23579540,0.00000000
-4.97948974,6.76330826,3.63092131,5.08378049,0.01081297,1.07923467,0.22724472,0.00000000
-4.97348674,6.74750853,3.59309666,5.08674215,0.01033868,1.06988729,0.21937115,0.00000000
-4.96748374,6.73020322,3.55823916,5.08795512,0.00985876,1.06032793,0.21217647,0.00000000
-4.96148074,6.71198713,3.52585402,5.08811486,0.00937634,1.05049822,0.20565540,0.00000000
-4.95547774,6.69343310,3.49541834,5.08790048,0.00889452,1.04033656,0.19979594,0.00000000
-4.94947474,6.67505579,3.46639458,5.08793672,0.00841627,1.02977853,0.19457973,0.00000000
-4.94347174,6.65727525,3.43824313,5.08875598,0.00794439,1.01875719,0.18998253,0.00000000
-4.93746873,6.64038276,3.41043405,5.09076286,0.00748151,1.00720341,0.18597485,0.00000000
-4.93146573,6.62451158,3.38245806,5.09420347,0.00702998,0.99504633,0.18252263,0.00000000
-4.92546273,6.60961502,3.35383698,5.09914175,0.00659187,0.98221425,0.17958806,0.00000000
-4.91945973,6.59545374,3.32413366,5.10544483,0.00616895,0.96863580,0.17713047,0.00000000
-4.91345673,6.58159403,3.29296134,5.11277878,0.00576267,0.95424176,0.17510731,0.00000000
-4.90745373,6.56741776,3.25999246,5.12061562,0.00537416,0.93896730,0.17347513,0.00000000
-4.90145073,6.55214413,3.22496657,5.12825171,0.00500420,0.92275466,0.17219065,0.00000000
-4.89544772,6.53486251,3.18769702,5.13483709,0.00465329,0.90555625,0.17121169,0.00000000
-4.88944472,6.51457484,3.14807605,5.13941415,0.00432164,0.88733790,0.17049808,0.00000000
-4.88344172,6.49024529,3.10607776,5.14096405,0.00400919,0.86808212,0.17001242,0.00000000
-4.87743872,6.46085451,3.06175847,5.13845800,0.00371566,0.84779110,0.16972065,0.00000000
-4.87143572,6.42545515,3.01525411,5.13091086,0.00344059,0.82648929,0.16959243,0.00000000
-4.86543272,6.38322541,2.96677442,5.11743364,0.00318338,0.80422530,0.16960128,0.00000000
-4.85942971,6.33351736,2.91659381,5.09728215,0.00294330,0.78107292,0.16972444,0.00000000
-4.85342671,6.27589712,2.86503911,5.06989882,0.00271955,0.75713119,0.16994261,0.00000000
-4.84742371,6.21017441,2.81247470,5.03494527,0.00251131,0.73252340,0.17023937,0.00000000
-4.84142071,6.13641990,2.75928554,4.99232393,0.00231773,0.70739508,0.17060053,0.00000000
-4.83541771,6.05496937,2.70585918,4.94218756,0.00213796,0.68191094,0.17101342,0.00000000
-4.82941471,5.96641471,2.65256758,4.88493627,0.00197120,0.65625108,0.17146610,0.00000000
-4.82341171,5.87158247,2.59975012,4.82120259,0.00181668,0.63060647,0.17194673,0.00000000
-4.81740870,5.77150150,2.54769878,4.75182557,0.00167366,0.60517407,0.17244297,0.00000000
-4.81140570,5.66736198,2.49664645,4.67781576,0.00154148,0.58015174,0.17294172,0.00000000
-4.80540270,5.56046817,2.44675943,4.60031325,0.00141950,0.55573330,0.17342899,0.00000000
-4.79939970,5.45218785,2.39813448,4.52054125,0.00130713,0.53210383,0.17389012,0.00000000
-4.79339670,5.34390121,2.35080062,4.43975773,0.00120382,0.50943551,0.17431020,0.00000000
-4.78739370,5.23695170,2.30472575,4.35920777,0.00110904,0.48788410,0.17467483,0.00000000
-4.78139070,5.13260127,2.25982731,4.28007870,0.00102230,0.46758611,0.17497094,0.00000000
-4.77538769,5.03199158,2.21598629,4.20346015,0.00094310,0.44865676,0.17518778,0.00000000
-4.76938469,4.93611245,2.17306341,4.13031022,0.00087098,0.43118865,0.17531790,0.00000000
-4.76338169,4.84577830,2.13091619,4.06142892,0.00080546,0.41525104,0.17535805,0.00000000
-4.75737869,4.76161239,2.08941538,3.99743918,0.00074609,0.40088965,0.17530981,0.00000000
-4.75137569,4.68403879,2.04845963,3.93877555,0.00069239,0.38812693,0.17518000,0.00000000
-4.74537269,4.61328111,2.00798690,3.88568012,0.00064392,0.37696247,0.17498067,0.00000000
-4.73936968,4.54936717,1.96798187,3.83820508,0.00060022,0.36737370,0.17472869,0.00000000
-4.73336668,4.49213853,1.92847848,3.79622101,0.00056085,0.35931654,0.17444487,0.00000000
-4.72736368,4.44126380,1.88955762,3.75943010,0.00052539,0.35272612,0.17415274,0.00000000
-4.72136068,4.39625499,1.85133977,3.72738331,0.00049341,0.34751744,0.17387686,0.00000000
-4.71535768,4.35648608,1.81397344,3.69950070,0.00046454,0.34358618,0.17364099,0.00000000
-4.70935468,4.32121341,1.77762015,3.67509426,0.00043839,0.34080948,0.17346600,0.00000000
-4.70335168,4.28959762,1.74243712,3.65339262,0.00041462,0.33904701,0.17336785,0.00000000
-4.69734867,4.26072703,1.70855913,3.63356723,0.00039290,0.33814231,0.17335566,0.00000000
-4.69134567,4.23364246,1.67608090,3.61475955,0.00037295,0.33792461,0.17343011,0.00000000
-4.68534267,4.20736346,1.64504156,3.59610897,0.00035451,0.33821110,0.17358219,0.00000000
-4.67933967,4.18091587,1.61541227,3.57678086,0.00033732,0.33880983,0.17379260,0.00000000
-4.67333667,4.15336040,1.58708823,3.55599451,0.00032118,0.33952323,0.17403163,0.00000000
-4.66733367,4.12382181,1.55988573,3.53305000,0.00030592,0.34015213,0.17425975,0.00000000
-4.66133067,4.09151774,1.53354456,3.50735350,0.00029136,0.34050036,0.17442886,0.00000000
-4.65532766,4.05578646,1.50773580,3.47843989,0.00027737,0.34037965,0.17448412,0.00000000
-4.64932466,4.01611200,1.48207459,3.44599179,0.00026385,0.33961472,0.17436625,0.00000000
-4.64332166,3.97214558,1.45613706,3.40985395,0.00025069,0.33804833,0.17401423,0.00000000
-4.63731866,3.92372178,1.42948044,3.37004194,0.00023784,0.33554605,0.17336827,0.00000000
-4.63131566,3.87086825,1.40166509,3.32674444,0.00022523,0.33200047,0.17237276,0.00000000
-4.62531266,3.81380793,1.37227708,3.28031832,0.00021283,0.32733475,0.17097919,0.00000000
-4.61930965,3.75295295,1.34094995,3.23127643,0.00020064,0.32150512,0.16914866,0.00000000
-4.61330665,3.68889005,1.30738442,3.18026804,0.00018864,0.31450231,0.16685411,0.00000000
-4.60730365,3.62235780,1.27136483,3.12805263,0.00017687,0.30635189,0.16408187,0.00000000
-4.60130065,3.55421615,1.23277149,3.07546777,0.00016535,0.29711321,0.16083262,0.00000000
-4.59529765,3.48541000,1.19158834,3.02339281,0.00015413,0.28687733,0.15712165,0.00000000
-4.58929465,3.41692817,1.14790558,2.97270986,0.00014329,0.27576373,0.15297844,0.00000000
-4.58329165,3.34976022,1.10191733,2.92426416,0.00013289,0.26391621,0.14844556,0.00000000
-4.57728864,3.28485325,1.05391466,2.87882600,0.00012304,0.25149800,0.14357705,0.00000000
-4.57128564,3.22307133,1.00427455,2.83705636,0.00011385,0.23868640,0.13843625,0.00000000
-4.56528264,3.16515974,0.95344555,2.79947813,0.00010544,0.22566728,0.13309340,0.00000000
-4.55927964,3.11171615,0.90193110,2.76645469,0.00009797,0.21262946,0.12762293,0.00000000
-4.55327664,3.06317052,0.85027152,2.73817720,0.00009159,0.19975952,0.12210086,0.00000000
-4.54727364,3.01977464,0.79902569,2.71466119,0.00008650,0.18723704,0.11660216,0.00000000
-4.54127064,2.98160203,0.74875326,2.69575278,0.00008291,0.17523042,0.11119844,0.00000000
-4.53526763,2.94855789,0.69999834,2.68114408,0.00008106,0.16389362,0.10595593,0.00000000
-4.52926463,2.92039835,0.65327525,2.67039678,0.00008121,0.15336360,0.10093389,0.00000000
-4.52326163,2.89675755,0.60905680,2.66297237,0.00008368,0.14375872,0.09618350,0.00000000
-4.51725863,2.87718071,0.56776542,2.65826711,0.00008880,0.13517786,0.09174714,0.00000000
-4.51125563,2.86116077,0.52976706,2.65564955,0.00009694,0.12770038,0.08765823,0.00000000
-4.50525263,2.84817615,0.49536785,2.65449809,0.00010852,0.12138654,0.08394139,0.00000000
-4.49924962,2.83772705,0.46481321,2.65423633,0.00012397,0.11627854,0.08061298,0.00000000
-4.49324662,2.82936792,0.43828889,2.65436403,0.00014378,0.11240177,0.07768185,0.00000000
-4.48724362,2.82273387,0.41592360,2.65448165,0.00016844,0.10976626,0.07515034,0.00000000
-4.48124062,2.81755943,0.39779257,2.65430720,0.00019847,0.10836811,0.07301523,0.00000000
-4.47523762,2.81368849,0.38392152,2.65368437,0.00023437,0.10819083,0.07126876,0.00000000
-4.46923462,2.81107483,0.37429071,2.65258152,0.00027666,0.10920646,0.06989956,0.00000000
-4.46323162,2.80977348,0.36883848,2.65108205,0.00032581,0.11137638,0.06889335,0.00000000
-4.45722861,2.80992353,0.36746411,2.64936657,0.00038223,0.11465188,0.06823355,0.00000000
-4.45122561,2.81172368,0.37002983,2.64768854,0.00044628,0.11897440,0.06790160,0.00000000
-4.44522261,2.81540244,0.37636190,2.64634486,0.00051820,0.12427546,0.06787716,0.00000000
-4.43921961,2.82118490,0.38625086,2.64564357,0.00059811,0.13047654,0.06813802,0.00000000
-4.43321661,2.82925851,0.39945121,2.64587069,0.00068600,0.13748876,0.06865998,0.00000000
-4.42721361,2.83974022,0.41568076,2.64725856,0.00078167,0.14521264,0.06941655,0.00000000
-4.42121061,2.85264717,0.43461998,2.64995761,0.00088475,0.15353797,0.07037869,0.00000000
-4.41520760,2.86787306,0.45591181,2.65401345,0.00099465,0.16234398,0.07151447,0.00000000
-4.40920460,2.88517187,0.47916233,2.65935071,0.00111060,0.17149984,0.07278894,0.00000000
-4.40320160,2.90414996,0.50394251,2.66576472,0.00123160,0.18086560,0.07416406,0.00000000
-4.39719860,2.92426749,0.52979158,2.67292150,0.00135647,0.19029363,0.07559881,0.00000000
-4.39119560,2.94484904,0.55622196,2.68036618,0.00148381,0.19963062,0.07704954,0.00000000
-4.38519260,2.96510316,0.58272601,2.68753929,0.00161212,0.20872002,0.07847052,0.00000000
-4.37918959,2.98414965,0.60878447,2.69379996,0.00173973,0.21740499,0.07981471,0.00000000
-4.37318659,3.00105336,0.63387654,2.69845478,0.00186491,0.22553177,0.08103472,0.00000000
-4.36718359,3.01486245,0.65749113,2.70079049,0.00198589,0.23295318,0.08208392,0.00000000
-4.36118059,3.02464904,0.67913896,2.70010867,0.00210092,0.23953241,0.08291771,0.00000000
-4.35517759,3.02955004,0.69836508,2.69576042,0.00220832,0.24514661,0.08349475,0.00000000
-4.34917459,3.02880580,0.71476104,2.68717891,0.00230654,0.24969036,0.08377830,0.00000000
-4.34317159,3.02179439,0.72797631,2.67390809,0.00239419,0.25307871,0.08373737,0.00000000
-4.33716858,3.00805960,0.73772825,2.65562570,0.00247013,0.25524970,0.08334778,0.00000000
-4.33116558,2.98733101,0.74381008,2.63215941,0.00253344,0.25616612,0.08259305,0.00000000
-4.32516258,2.95953515,0.74609650,2.60349505,0.00258351,0.25581655,0.08146499,0.00000000
-4.31915958,2.92479686,0.74454648,2.56977660,0.00262001,0.25421547,0.07996402,0.00000000
-4.31315658,2.88343102,0.73920310,2.53129779,0.00264293,0.25140246,0.07809924,0.00000000
-4.30715358,2.83592506,0.73019038,2.48848597,0.00265254,0.24744059,0.07588807,0.00000000
