energy_ev,total_up,Au_p_up,Au_d_up,Bi_p_up,Bi_d_up,S_s_up,S_p_up
-5.84992496,1.92698578,0.33519668,1.44320141,0.22208709,0.00477091,0.03287349,0.14974088
-5.84392196,1.92379904,0.34051328,1.44121337,0.22236054,0.00464591,0.03188229,0.14874541
-5.83791896,1.92630745,0.34564206,1.44461227,0.22262264,0.00453191,0.03089015,0.14778157
-5.83191596,1.93443283,0.35050674,1.45338880,0.22284799,0.00442932,0.02990445,0.14681533
-5.82591296,1.94802090,0.35503781,1.46745798,0.22301261,0.00433847,0.02893217,0.14581298
-5.81990995,1.96684273,0.35917425,1.48665871,0.22309446,0.00425961,0.02797980,0.14474238
-5.81390695,1.99059869,0.36286489,1.51075594,0.22307397,0.00419285,0.02705309,0.14357408
-5.80790395,2.01892503,0.36606960,1.53944552,0.22293452,0.00413815,0.02615703,0.14228241
-5.80190095,2.05140316,0.36876003,1.57236183,0.22266292,0.00409528,0.02529575,0.14084641
-5.79589795,2.08757130,0.37092006,1.60908803,0.22224977,0.00406389,0.02447251,0.13925068
-5.78989495,2.12693827,0.37254580,1.64916858,0.22168976,0.00404347,0.02368974,0.13748600
-5.78389195,2.16899877,0.37364523,1.69212359,0.22098192,0.00403342,0.02294908,0.13554976
-5.77788894,2.21324974,0.37423738,1.73746447,0.22012972,0.00403305,0.02225156,0.13344625
-5.77188594,2.25920685,0.37435121,1.78471003,0.21914107,0.00404170,0.02159771,0.13118664
-5.76588294,2.30642042,0.37402415,1.83340248,0.21802824,0.00405871,0.02098771,0.12878879
-5.75987994,2.35449005,0.37330040,1.88312236,0.21680763,0.00408352,0.02042162,0.12627682
-5.75387694,2.40307709,0.37222906,1.93350179,0.21549942,0.00411570,0.01989951,0.12368049
-5.74787394,2.45191436,0.37086213,1.98423528,0.21412708,0.00415500,0.01942161,0.12103436
-5.74187094,2.50081243,0.36925256,2.03508749,0.21271685,0.00420137,0.01898846,0.11837684
-5.73586793,2.54966225,0.36745236,2.08589755,0.21129702,0.00425497,0.01860097,0.11574898
-5.72986493,2.59843376,0.36551083,2.13657976,0.20989718,0.00431619,0.01826046,0.11319333
-5.72386193,2.64717055,0.36347303,2.18712038,0.20854739,0.00438559,0.01796862,0.11075260
-5.71785893,2.69598080,0.36137859,2.23757094,0.20727728,0.00446392,0.01772749,0.10846841
-5.71185593,2.74502492,0.35926073,2.28803814,0.20611517,0.00455206,0.01753929,0.10637997
-5.70585293,2.79450048,0.35714574,2.33867106,0.20508715,0.00465097,0.01740634,0.10452296
-5.69984992,2.84462529,0.35505272,2.38964635,0.20421627,0.00476159,0.01733078,0.10292840
-5.69384692,2.89561949,0.35299374,2.44115213,0.20352175,0.00488485,0.01731446,0.10162184
-5.68784392,2.94768771,0.35097430,2.49337153,0.20301830,0.00502153,0.01735872,0.10062260
-5.68184092,3.00100218,0.34899404,2.54646693,0.20271569,0.00517224,0.01746419,0.09994335
-5.67583792,3.05568790,0.34704780,2.60056560,0.20261833,0.00533736,0.01763065,0.09958989
-5.66983492,3.11181068,0.34512674,2.65574766,0.20272523,0.00551700,0.01785694,0.09956116
-5.66383192,3.16936868,0.34321967,2.71203710,0.20303002,0.00571095,0.01814092,0.09984961
-5.65782891,3.22828809,0.34131438,2.76939623,0.20352133,0.00591868,0.01847945,0.10044173
-5.65182591,3.28842313,0.33939905,2.82772405,0.20418323,0.00613936,0.01886854,0.10131880
-5.64582291,3.34956037,0.33746350,2.88685836,0.20499604,0.00637183,0.01930344,0.10245792
-5.63981991,3.41142724,0.33550038,2.94658175,0.20593718,0.00661471,0.01977891,0.10383310
-5.63381691,3.47370407,0.33350614,3.00663087,0.20698222,0.00686635,0.02028949,0.10541651
-5.62781391,3.53603908,0.33148185,3.06670842,0.20810597,0.00712498,0.02082982,0.10717978
-5.62181091,3.59806531,0.32943366,3.12649718,0.20928366,0.00738871,0.02139497,0.10909526
-5.61580790,3.65941858,0.32737316,3.18567519,0.21049205,0.00765562,0.02198085,0.11113725
-5.60980490,3.71975535,0.32531728,3.24393107,0.21171044,0.00792384,0.02258446,0.11328310
-5.60380190,3.77876939,0.32328805,3.30097864,0.21292164,0.00819160,0.02320430,0.11551415
-5.59779890,3.83620629,0.32131203,3.35656994,0.21411261,0.00845728,0.02384055,0.11781646
-5.59179590,3.89187502,0.31941956,3.41050579,0.21527504,0.00871946,0.02449529,0.12018132
-5.58579290,3.94565577,0.31764372,3.46264350,0.21640553,0.00897695,0.02517256,0.12260542
-5.57978989,3.99750370,0.31601921,3.51290112,0.21750561,0.00922880,0.02587840,0.12509082
-5.57378689,4.04744846,0.31458106,3.56125817,0.21858143,0.00947434,0.02662070,0.12764465
-5.56778389,4.09558950,0.31336334,3.60775286,0.21964319,0.00971309,0.02740903,0.13027845
-5.56178089,4.14208756,0.31239776,3.65247606,0.22070444,0.00994482,0.02825428,0.13300739
-5.55577789,4.18715294,0.31171242,3.69556257,0.22178100,0.01016945,0.02916828,0.13584922
-5.54977489,4.23103117,0.31133055,3.73718017,0.22288991,0.01038705,0.03016332,0.13882307
-5.54377189,4.27398713,0.31126948,3.77751727,0.22404816,0.01059780,0.03125162,0.14194813
-5.53776888,4.31628845,0.31153975,3.81677003,0.22527143,0.01080188,0.03244472,0.14524234
-5.53176588,4.35818913,0.31214437,3.85512954,0.22657284,0.01099952,0.03375289,0.14872100
-5.52576288,4.39991440,0.31307836,3.89276997,0.22796174,0.01119089,0.03518462,0.15239549
-5.51975988,4.44164733,0.31432856,3.92983829,0.22944266,0.01137611,0.03674599,0.15627207
-5.51375688,4.48351809,0.31587354,3.96644596,0.23101437,0.01155522,0.03844026,0.16035088
-5.50775388,4.52559601,0.31768384,4.00266298,0.23266925,0.01172817,0.04026746,0.16462514
-5.50175088,4.56788483,0.31972236,4.03851444,0.23439275,0.01189484,0.04222410,0.16908050
-5.49574787,4.61032092,0.32194494,4.07397943,0.23616323,0.01205503,0.04430302,0.17369479
-5.48974487,4.65277449,0.32430102,4.10899215,0.23795197,0.01220849,0.04649336,0.17843794
-5.48374187,4.69505319,0.32673451,4.14344486,0.23972353,0.01235495,0.04878060,0.18327218
-5.47773887,4.73690778,0.32918465,4.17719213,0.24143626,0.01249413,0.05114688,0.18815258
-5.47173587,4.77803917,0.33158699,4.21005599,0.24304313,0.01262578,0.05357128,0.19302783
-5.46573287,4.81810635,0.33387439,4.24183134,0.24449276,0.01274970,0.05603031,0.19784116
-5.45972986,4.85673468,0.33597801,4.27229131,0.24573057,0.01286572,0.05849847,0.20253163
-5.45372686,4.89352392,0.33782841,4.30119203,0.24670017,0.01297375,0.06094889,0.20703547
-5.44772386,4.92805592,0.33935655,4.32827669,0.24734478,0.01307376,0.06335399,0.21128759
-5.44172086,4.95990160,0.34049499,4.35327878,0.24760876,0.01316575,0.06568624,0.21522318
-5.43571786,4.98862714,0.34117891,4.37592438,0.24743920,0.01324972,0.06791879,0.21877939
-5.42971486,5.01379973,0.34134738,4.39593402,0.24678738,0.01332567,0.07002622,0.22189689
-5.42371186,5.03499269,0.34094450,4.41302398,0.24561033,0.01339356,0.07198514,0.22452153
-5.41770885,5.05179068,0.33992071,4.42690786,0.24387213,0.01345324,0.07377472,0.22660575
-5.41170585,5.06379492,0.33823403,4.43729835,0.24154518,0.01350447,0.07537720,0.22810995
-5.40570285,5.07062904,0.33585129,4.44391007,0.23861125,0.01354686,0.07677821,0.22900359
-5.39969985,5.07194558,0.33274943,4.44646336,0.23506229,0.01357986,0.07796703,0.22926613
-5.39369685,5.06743335,0.32891654,4.44468957,0.23090099,0.01360279,0.07893673,0.22888762
-5.38769385,5.05682573,0.32435286,4.43833773,0.22614110,0.01361483,0.07968416,0.22786911
-5.38169085,5.03990954,0.31907161,4.42718258,0.22080746,0.01361504,0.08020985,0.22622262
-5.37568784,5.01653442,0.31309939,4.41103364,0.21493561,0.01360246,0.08051782,0.22397094
-5.36968484,4.98662210,0.30647645,4.38974502,0.20857126,0.01357612,0.08061527,0.22114698
-5.36368184,4.95017500,0.29925647,4.36322528,0.20176933,0.01353516,0.08051221,0.21779295
-5.35767884,4.90728368,0.29150598,4.33144684,0.19459280,0.01347887,0.08022105,0.21395919
-5.35167584,4.85813241,0.28330336,4.29445414,0.18711122,0.01340680,0.07975610,0.20970279
-5.34567284,4.80300220,0.27473749,4.25237002,0.17939914,0.01331885,0.07913305,0.20508604
-5.33966983,4.74227107,0.26590595,4.20539968,0.17153430,0.01321531,0.07836855,0.20017475
-5.33366683,4.67641085,0.25691294,4.15383177,0.16359573,0.01309695,0.07747964,0.19503649
-5.32766383,4.60598075,0.24786695,4.09803634,0.15566192,0.01296505,0.07648333,0.18973883
-5.32166083,4.53161745,0.23887829,4.03845956,0.14780887,0.01282142,0.07539617,0.18434769
-5.31565783,4.45402212,0.23005645,3.97561524,0.14010846,0.01266839,0.07423387,0.17892576
-5.30965483,4.37394485,0.22150760,3.91007365,0.13262678,0.01250875,0.07301102,0.17353116
-5.30365183,4.29216702,0.21333215,3.84244788,0.12542280,0.01234575,0.07174081,0.16821628
-5.29764882,4.20948241,0.20562250,3.77337853,0.11854731,0.01218296,0.07043493,0.16302696
-5.29164582,4.12667792,0.19846114,3.70351743,0.11204210,0.01202418,0.06910338,0.15800186
-5.28564282,4.04451464,0.19191905,3.63351108,0.10593950,0.01187332,0.06775449,0.15317225
-5.27963982,3.96371018,0.18605451,3.56398465,0.10026220,0.01173423,0.06639497,0.14856197
-5.27363682,3.88492283,0.18091229,3.49552713,0.09502345,0.01161062,0.06502994,0.14418775
-5.26763382,3.80873826,0.17652330,3.42867835,0.09022743,0.01150583,0.06366308,0.14005968
-5.26163082,3.73565911,0.17290457,3.36391825,0.08586996,0.01142277,0.06229683,0.13618193
-5.25562781,3.66609775,0.17005965,3.30165862,0.08193939,0.01136373,0.06093252,0.13255359
-5.24962481,3.60037213,0.16797928,3.24223770,0.07841763,0.01133033,0.05957064,0.12916954
-5.24362181,3.53870493,0.16664239,3.18591733,0.07528129,0.01132336,0.05821099,0.12602147
-5.23761881,3.48122548,0.16601721,3.13288281,0.07250289,0.01134283,0.05685295,0.12309871
-5.23161581,3.42797431,0.16606264,3.08324497,0.07005207,0.01138785,0.05549563,0.12038915
-5.22561281,3.37890987,0.16672966,3.03704437,0.06789672,0.01145669,0.05413805,0.11787999
-5.21960980,3.33391702,0.16796288,2.99425711,0.06600411,0.01154680,0.05277932,0.11555833
-5.21360680,3.29281681,0.16970196,2.95480194,0.06434187,0.01165491,0.05141877,0.11341176
-5.20760380,3.25537729,0.17188323,2.91854840,0.06287886,0.01177709,0.05005603,0.11142866
-5.20160080,3.22132480,0.17444111,2.88532550,0.06158590,0.01190891,0.04869113,0.10959846
-5.19559780,3.19035557,0.17730957,2.85493086,0.06043636,0.01204558,0.04732453,0.10791182
-5.18959480,3.16214736,0.18042350,2.82713994,0.05940666,0.01218212,0.04595718,0.10636062
-5.18359180,3.13637089,0.18372002,2.80171527,0.05847655,0.01231351,0.04459053,0.10493801
-5.17758879,3.11270092,0.18713971,2.77841548,0.05762933,0.01243487,0.04322649,0.10363830
-5.17158579,3.09082680,0.19062773,2.75700403,0.05685196,0.01254165,0.04186742,0.10245697
-5.16558279,3.07046246,0.19413489,2.73725755,0.05613503,0.01262974,0.04051612,0.10139057
-5.15957979,3.05135551,0.19761854,2.71897361,0.05547269,0.01269567,0.03917572,0.10043673
-5.15357679,3.03329553,0.20104344,2.70197793,0.05486247,0.01273667,0.03784970,0.09959417
-5.14757379,3.01612119,0.20438236,2.68613080,0.05430501,0.01275077,0.03654172,0.09886272
-5.14157079,2.99972622,0.20761664,2.67133261,0.05380382,0.01273689,0.03525565,0.09824340
-5.13556778,2.98406391,0.21073650,2.65752833,0.05336487,0.01269485,0.03399541,0.09773855
-5.12956478,2.96915006,0.21374123,2.64471087,0.05299621,0.01262535,0.03276493,0.09735187
-5.12356178,2.95506425,0.21663904,2.63292304,0.05270756,0.01252996,0.03156804,0.09708853
-5.11755878,2.94194930,0.21944690,2.62225817,0.05250977,0.01241105,0.03040844,0.09695522
-5.11155578,2.93000881,0.22218993,2.61285915,0.05241439,0.01227172,0.02928956,0.09696017
-5.10555278,2.91950287,0.22490074,2.60491590,0.05243308,0.01211569,0.02821456,0.09711305
-5.09954977,2.91074186,0.22761843,2.59866132,0.05257712,0.01194715,0.02718623,0.09742484
-5.09354677,2.90407850,0.23038742,2.59436565,0.05285687,0.01177070,0.02620697,0.09790764
-5.08754377,2.89989836,0.23325606,2.59232941,0.05328125,0.01159118,0.02527876,0.09857431
-5.08154077,2.89860887,0.23627508,2.59287507,0.05385726,0.01141352,0.02440317,0.09943810
-5.07553777,2.90062734,0.23949590,2.59633758,0.05458953,0.01124266,0.02358131,0.10051215
-5.06953477,2.90636800,0.24296878,2.60305399,0.05547994,0.01108342,0.02281387,0.10180900
-5.06353177,2.91622862,0.24674095,2.61335245,0.05652731,0.01094036,0.02210119,0.10333995
-5.05752876,2.93057696,0.25085475,2.62754089,0.05772716,0.01081773,0.02144319,0.10511448
-5.05152576,2.94973737,0.25534576,2.64589559,0.05907159,0.01071937,0.02083952,0.10713963
-5.04552276,2.97397798,0.26024103,2.66864999,0.06054928,0.01064865,0.02028951,0.10941940
-5.03951976,3.00349879,0.26555754,2.69598413,0.06214550,0.01060841,0.01979225,0.11195421
-5.03351676,3.03842097,0.27130082,2.72801487,0.06384238,0.01060092,0.01934660,0.11474040
-5.02751376,3.07877782,0.27746385,2.76478734,0.06561916,0.01062786,0.01895125,0.11776989
-5.02151076,3.12450751,0.28402632,2.80626786,0.06745257,0.01069031,0.01860467,0.12102986
-5.01550775,3.17544800,0.29095423,2.85233851,0.06931737,0.01078872,0.01830520,0.12450266
-5.00950475,3.23133433,0.29819993,2.90279375,0.07118681,0.01092292,0.01805099,0.12816575
-5.00350175,3.29179842,0.30570251,2.95733905,0.07303330,0.01109213,0.01784004,0.13199194
-4.99749875,3.35637155,0.31338874,3.01559195,0.07482903,0.01129498,0.01767014,0.13594963
-4.99149575,3.42448953,0.32117432,3.07708536,0.07654660,0.01152951,0.01753894,0.14000335
-4.98549275,3.49550058,0.32896563,3.14127336,0.07815967,0.01179323,0.01744392,0.14411434
-4.97948974,3.56867585,0.33666180,3.20753929,0.07964358,0.01208315,0.01738237,0.14824132
-4.97348674,3.64322233,0.34415711,3.27520601,0.08097592,0.01239581,0.01735147,0.15234140
-4.96748374,3.71829791,0.35134367,3.34354827,0.08213706,0.01272736,0.01734831,0.15637105
-4.96148074,3.79302838,0.35811431,3.41180674,0.08311055,0.01307360,0.01736993,0.16028714
-4.95547774,3.86652572,0.36436555,3.47920341,0.08388350,0.01343007,0.01741343,0.16404810
-4.94947474,3.93790737,0.37000056,3.54495800,0.08444686,0.01379214,0.01747607,0.16761495
-4.94347174,4.00631595,0.37493216,3.60830478,0.08479556,0.01415506,0.01755536,0.17095247
-4.93746873,4.07093866,0.37908549,3.66850940,0.08492863,0.01451409,0.01764919,0.17403015
-4.93146573,4.13102596,0.38240061,3.72488519,0.08484915,0.01486458,0.01775600,0.17682319
-4.92546273,4.18590883,0.38483457,3.77680836,0.08456416,0.01520204,0.01787491,0.17931323
-4.91945973,4.23501403,0.38636313,3.82373154,0.08408447,0.01552228,0.01800582,0.18148903
-4.91345673,4.27787676,0.38698198,3.86519537,0.08342437,0.01582146,0.01814958,0.18334688
-4.90745373,4.31415043,0.38670734,3.90083753,0.08260128,0.01609618,0.01830809,0.18489087
-4.90145073,4.34361288,0.38557598,3.93039898,0.08163531,0.01634355,0.01848433,0.18613281
-4.89544772,4.36616903,0.38364454,3.95372711,0.08054881,0.01656122,0.01868244,0.18709207
-4.88944472,4.38184954,0.38098827,3.97077572,0.07936579,0.01674744,0.01890769,0.18779503
-4.88344172,4.39080566,0.37769908,3.98160171,0.07811131,0.01690106,0.01916642,0.18827436
-4.87743872,4.39330024,0.37388302,3.98635868,0.07681089,0.01702157,0.01946589,0.18856809
-4.87143572,4.38969520,0.36965722,3.98528742,0.07548985,0.01710899,0.01981417,0.18871840
-4.86543272,4.38043573,0.36514640,3.97870391,0.07417262,0.01716393,0.02021980,0.18877031
-4.85942971,4.36603196,0.36047906,3.96698492,0.07288211,0.01718748,0.02069161,0.18877019
-4.85342671,4.34703842,0.35578343,3.95055195,0.07163908,0.01718114,0.02123826,0.18876417
-4.84742371,4.32403233,0.35118339,3.92985402,0.07046153,0.01714675,0.02186795,0.18879653
-4.84142071,4.29759122,0.34679446,3.90534983,0.06936420,0.01708639,0.02258793,0.18890805
-4.83541771,4.26827099,0.34272009,3.87749025,0.06835814,0.01700231,0.02340414,0.18913447
-4.82941471,4.23658510,0.33904826,3.84670151,0.06745036,0.01689679,0.02432071,0.18950504
-4.82341171,4.20298584,0.33584866,3.81337001,0.06664366,0.01677207,0.02533964,0.19004125
-4.81740870,4.16784839,0.33317052,3.77782932,0.06593652,0.01663027,0.02646036,0.19075580
-4.81140570,4.13145850,0.33104119,3.74034984,0.06532322,0.01647332,0.02767947,0.19165184
-4.80540270,4.09400426,0.32946553,3.70113177,0.06479404,0.01630287,0.02899055,0.19272254
-4.79939970,4.05557248,0.32842615,3.66030159,0.06433567,0.01612027,0.03038399,0.19395102
-4.79339670,4.01614987,0.32788452,3.61791238,0.06393172,0.01592658,0.03184705,0.19531063
-4.78739370,3.97562914,0.32778289,3.57394790,0.06356339,0.01572250,0.03336396,0.19676566
-4.78139070,3.93381977,0.32804692,3.52833048,0.06321020,0.01550846,0.03491623,0.19827240
-4.77538769,3.89046325,0.32858898,3.48093225,0.06285086,0.01528460,0.03648304,0.19978053
-4.76938469,3.84525196,0.32931195,3.43158943,0.06246413,0.01505090,0.03804179,0.20123484
-4.76338169,3.79785111,0.33011331,3.38011892,0.06202970,0.01480718,0.03956883,0.20257726
-4.75737869,3.74792277,0.33088943,3.32633660,0.06152907,0.01455322,0.04104020,0.20374902
-4.75137569,3.69515083,0.33153985,3.27007632,0.06094634,0.01428885,0.04243253,0.20469295
-4.74537269,3.63926592,0.33197132,3.21120887,0.06026887,0.01401405,0.04372398,0.20535578
-4.73936968,3.58006888,0.33210149,3.14965985,0.05948786,0.01372901,0.04489519,0.20569042
-4.73336668,3.51745194,0.33186206,3.08542565,0.05859874,0.01343422,0.04593024,0.20565805
-4.72736368,3.45141631,0.33120124,3.01858661,0.05760138,0.01313056,0.04681754,0.20522993
-4.72136068,3.38208538,0.33008555,2.94931666,0.05650014,0.01281931,0.04755060,0.20438895
-4.71535768,3.30971279,0.32850065,2.87788899,0.05530368,0.01250220,0.04812874,0.20313067
-4.70935468,3.23468485,0.32645139,2.80467715,0.05402465,0.01218141,0.04855754,0.20146400
-4.70335168,3.15751720,0.32396111,2.73015161,0.05267920,0.01185951,0.04884917,0.19941130
-4.69734867,3.07884553,0.32106999,2.65487169,0.05128633,0.01153947,0.04902248,0.19700805
-4.69134567,2.99941088,0.31783283,2.57947329,0.04986716,0.01122456,0.04910278,0.19430193
-4.68534267,2.92004005,0.31431625,2.50465264,0.04844413,0.01091823,0.04912151,0.19135149
-4.67933967,2.84162187,0.31059545,2.43114712,0.04704020,0.01062405,0.04911557,0.18822440
-4.67333667,2.76508041,0.30675068,2.35971357,0.04567799,0.01034558,0.04912644,0.18499536
-4.66733367,2.69134629,0.30286373,2.29110533,0.04437903,0.01008620,0.04919914,0.18174368
-4.66133067,2.62132727,0.29901438,2.22604891,0.04316306,0.00984907,0.04938096,0.17855084
-4.65532766,2.55587932,0.29527722,2.16522115,0.04204752,0.00963692,0.04972013,0.17549783
-4.64932466,2.49577956,0.29171883,2.10922809,0.04104702,0.00945202,0.05026428,0.17266269
-4.64332166,2.44170181,0.28839542,2.05858607,0.04017312,0.00929605,0.05105900,0.17011806
-4.63731866,2.39419607,0.28535120,2.01370613,0.03943417,0.00917005,0.05214626,0.16792907
-4.63131566,2.35367226,0.28261735,1.97488192,0.03883533,0.00907438,0.05356305,0.16615143
-4.62531266,2.32038900,0.28021164,1.94228169,0.03837872,0.00900870,0.05533999,0.16483000
-4.61930965,2.29444745,0.27813881,1.91594445,0.03806370,0.00897197,0.05750020,0.16399763
-4.61330665,2.27579041,0.27639152,1.89578017,0.03788727,0.00896254,0.06005831,0.16367454
-4.60730365,2.26420624,0.27495179,1.88157397,0.03784447,0.00897814,0.06301978,0.16386802
-4.60130065,2.25933741,0.27379292,1.87299376,0.03792891,0.00901601,0.06638048,0.16457262
-4.59529765,2.26069297,0.27288172,1.86960096,0.03813325,0.00907298,0.07012652,0.16577063
-4.58929465,2.26766431,0.27218078,1.87086370,0.03844967,0.00914559,0.07423446,0.16743296
-4.58329165,2.27954348,0.27165091,1.87617186,0.03887033,0.00923019,0.07867184,0.16952026
-4.57728864,2.29554335,0.27125340,1.88485347,0.03938767,0.00932307,0.08339794,0.17198428
-4.57128564,2.31481875,0.27095202,1.89619169,0.03999474,0.00942057,0.08836486,0.17476937
-4.56528264,2.33648813,0.27071476,1.90944213,0.04068536,0.00951918,0.09351888,0.17781416
-4.55927964,2.35965487,0.27051518,1.92384983,0.04145420,0.00961564,0.09880193,0.18105323
-4.55327664,2.38342799,0.27033326,1.93866569,0.04229675,0.00970700,0.10415325,0.18441880
-4.54727364,2.40694162,0.27015591,1.95316196,0.04320926,0.00979074,0.10951109,0.18784240
-4.54127064,2.42937309,0.26997689,1.96664676,0.04418851,0.00986473,0.11481444,0.19125653
-4.53526763,2.44995919,0.26979655,1.97847727,0.04523165,0.00992733,0.12000464,0.19459608
-4.52926463,2.46801070,0.26962101,1.98807163,0.04633594,0.00997739,0.12502692,0.19779976
-4.52326163,2.48292484,0.26946129,1.99491953,0.04749849,0.01001423,0.12983168,0.20081132
-4.51725863,2.49419565,0.26933213,1.99859122,0.04871602,0.01003762,0.13437554,0.20358063
-4.51125563,2.50142230,0.26925084,1.99874518,0.04998475,0.01004778,0.13862217,0.20606459
-4.50525263,2.50431531,0.26923612,1.99513413,0.05130020,0.01004534,0.14254270,0.20822783
-4.49924962,2.50270053,0.26930700,1.98760951,0.05265723,0.01003128,0.14611599,0.21004332
-4.49324662,2.49652111,0.26948195,1.97612422,0.05405001,0.01000689,0.14932843,0.21149271
-4.48724362,2.48583730,0.26977825,1.96073370,0.05547224,0.00997375,0.15217362,0.21256652
-4.48124062,2.47082418,0.27021156,1.94159510,0.05691728,0.00993362,0.15465179,0.21326417
-4.47523762,2.45176734,0.27079582,1.91896465,0.05837848,0.00988847,0.15676902,0.21359380
-4.46923462,2.42905666,0.27154335,1.89319319,0.05984953,0.00984036,0.15853640,0.21357201
-4.46323162,2.40317816,0.27246516,1.86471980,0.06132474,0.00979146,0.15996910,0.21322330
-4.45722861,2.37470415,0.27357146,1.83406368,0.06279945,0.00974395,0.16108548,0.21257950
-4.45122561,2.34428180,0.27487221,1.80181438,0.06427033,0.00970003,0.16190623,0.21167893
-4.44522261,2.31262031,0.27637766,1.76862055,0.06573562,0.00966185,0.16245357,0.21056552
-4.43921961,2.28047690,0.27809886,1.73517736,0.06719529,0.00963148,0.16275062,0.20928775
-4.43321661,2.24864184,0.28004794,1.70221301,0.06865109,0.00961086,0.16282082,0.20789743
-4.42721361,2.21792285,0.28223823,1.67047442,0.07010646,0.00960181,0.16268753,0.20644846
-4.42121061,2.18912909,0.28468399,1.64071262,0.07156628,0.00960593,0.16237364,0.20499543
-4.41520760,2.16305508,0.28739995,1.61366798,0.07303656,0.00962460,0.16190139,0.20359220
-4.40920460,2.14046484,0.29040038,1.59005584,0.07452391,0.00965892,0.16129211,0.20229034
-4.40320160,2.12207657,0.29369802,1.57055262,0.07603495,0.00970970,0.16056602,0.20113772
-4.39719860,2.10854833,0.29730261,1.55578294,0.07757567,0.00977739,0.15974209,0.20017694
-4.39119560,2.10046477,0.30121934,1.54630788,0.07915068,0.00986206,0.15883779,0.19944400
-4.38519260,2.09832552,0.30544720,1.54261472,0.08076258,0.00996339,0.15786881,0.19896699
-4.37918959,2.10253526,0.30997734,1.54510829,0.08241126,0.01008062,0.15684884,0.19876499
-4.37318659,2.11339597,0.31479166,1.55410414,0.08409337,0.01021259,0.15578915,0.19884716
-4.36718359,2.13110127,0.31986161,1.56982354,0.08580191,0.01035769,0.15469836,0.19921221
-4.36118059,2.15573325,0.32514739,1.59239048,0.08752601,0.01051388,0.15358203,0.19984805
-4.35517759,2.18726169,0.33059772,1.62183049,0.08925083,0.01067878,0.15244246,0.20073185
-4.34917459,2.22554575,0.33615003,1.65807135,0.09095779,0.01084963,0.15127849,0.20183054
-4.34317159,2.27033795,0.34173140,1.70094545,0.09262491,0.01102343,0.15008539,0.20310153
-4.33716858,2.32129041,0.34725994,1.75019381,0.09422742,0.01119696,0.14885501,0.20449393
-4.33116558,2.37796296,0.35264686,1.80547133,0.09573850,0.01136686,0.14757591,0.20595005
-4.32516258,2.43983287,0.35779896,1.86635320,0.09713022,0.01152974,0.14623388,0.20740714
-4.31915958,2.50630590,0.36262154,1.93234223,0.09837451,0.01168229,0.14481240,0.20879944
-4.31315658,2.57672815,0.36702157,2.00287680,0.09944430,0.01182135,0.14329346,0.21006033
-4.30715358,2.65039841,0.37091097,2.07733918,0.10031452,0.01194398,0.14165837,0.21112457
