energy_ev,total_up,Al_p_up,Al_d_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up
-5.63981991,0.85358797,0.07733812,0.00000000,0.66365324,0.38546696,0.01448075,0.29327175
-5.63381691,0.82395427,0.07961690,0.00000000,0.63847330,0.37816248,0.01345387,0.27735196
-5.62781391,0.79848321,0.08296386,0.00000000,0.61646513,0.37320731,0.01243589,0.26217495
-5.62181091,0.77793390,0.08741758,0.00000000,0.59823440,0.37098708,0.01144038,0.24797969
-5.61580790,0.76302980,0.09301473,0.00000000,0.58434875,0.37187303,0.01047998,0.23499000
-5.60980490,0.75443983,0.09978792,0.00000000,0.57532355,0.37621371,0.00956619,0.22340791
-5.60380190,0.75276306,0.10776376,0.00000000,0.57161028,0.38432835,0.00870913,0.21340820
-5.59779890,0.75851747,0.11696132,0.00000000,0.57358787,0.39650221,0.00791745,0.20513433
-5.59179590,0.77213313,0.12739097,0.00000000,0.58155714,0.41298420,0.00719829,0.19869577
-5.58579290,0.79394977,0.13905381,0.00000000,0.59573846,0.43398655,0.00655733,0.19416668
-5.57978989,0.82421865,0.15194164,0.00000000,0.61627240,0.45968666,0.00599890,0.19158600
-5.57378689,0.86310807,0.16603754,0.00000000,0.64322308,0.49023079,0.00552616,0.19095864
-5.56778389,0.91071215,0.18131696,0.00000000,0.67658384,0.52573920,0.00514127,0.19225774
-5.56178089,0.96706174,0.19774926,0.00000000,0.71628465,0.56631235,0.00484565,0.19542769
-5.55577789,1.03213671,0.21529959,0.00000000,0.76220078,0.61203749,0.00464019,0.20038772
-5.54977489,1.10587850,0.23393104,0.00000000,0.81416199,0.66299503,0.00452548,0.20703585
-5.54377189,1.18820183,0.25360674,0.00000000,0.87196171,0.71926407,0.00450207,0.21525287
-5.53776888,1.27900446,0.27429184,0.00000000,0.93536549,0.78092628,0.00457055,0.22490634
-5.53176588,1.37817415,0.29595515,0.00000000,1.00411833,0.84806758,0.00473175,0.23585422
-5.52576288,1.48559180,0.31857031,0.00000000,1.07795021,0.92077705,0.00498682,0.24794813
-5.51975988,1.60113029,0.34211613,0.00000000,1.15657960,0.99914255,0.00533719,0.26103614
-5.51375688,1.72464853,0.36657627,0.00000000,1.23971462,1.08324289,0.00578460,0.27496488
-5.50775388,1.85598055,0.39193790,0.00000000,1.32705172,1.17313643,0.00633096,0.28958121
-5.50175088,1.99492003,0.41818948,0.00000000,1.41827197,1.26884626,0.00697821,0.30473319
-5.49574787,2.14120061,0.44531755,0.00000000,1.51303505,1.37034239,0.00772809,0.32027064
-5.48974487,2.29447300,0.47330274,0.00000000,1.61097132,1.47752169,0.00858193,0.33604523
-5.48374187,2.45427995,0.50211505,0.00000000,1.71167247,1.59018643,0.00954031,0.35191024
-5.47773887,2.62003069,0.53170865,0.00000000,1.81468120,1.70802245,0.01060282,0.36772025
-5.47173587,2.79097631,0.56201648,0.00000000,1.91948080,1.83057858,0.01176772,0.38333059
-5.46573287,2.96618806,0.59294489,0.00000000,2.02548526,1.95724828,0.01303167,0.39859702
-5.45972986,3.14454019,0.62436880,0.00000000,2.13203081,2.08725539,0.01438946,0.41337554
-5.45372686,3.32469934,0.65612754,0.00000000,2.23836958,2.21964499,0.01583381,0.42752248
-5.44772386,3.50512177,0.68802182,0.00000000,2.34366627,2.35328096,0.01735524,0.44089501
-5.44172086,3.68405994,0.71981222,0.00000000,2.44699850,2.48685099,0.01894199,0.45335209
-5.43571786,3.85957925,0.75121924,0.00000000,2.54736135,2.61888000,0.02058007,0.46475580
-5.42971486,4.02958544,0.78192538,0.00000000,2.64367647,2.74775219,0.02225337,0.47497329
-5.42371186,4.19186250,0.81157921,0.00000000,2.73480615,2.87174157,0.02394390,0.48387898
-5.41770885,4.34412046,0.83980142,0.00000000,2.81957209,2.98905065,0.02563211,0.49135728
-5.41170585,4.48405189,0.86619294,0.00000000,2.89677876,3.09785596,0.02729737,0.49730549
-5.40570285,4.60939523,0.89034479,0.00000000,2.96524080,3.19635921,0.02891841,0.50163694
-5.39969985,4.71800273,0.91184942,0.00000000,3.02381365,3.28284203,0.03047400,0.50428411
-5.39369685,4.80791039,0.93031315,0.00000000,3.07142642,3.35572224,0.03194350,0.50520173
-5.38769385,4.87740682,0.94536918,0.00000000,3.10711582,3.41360914,0.03330758,0.50436952
-5.38169085,4.92509812,0.95669076,0.00000000,3.13005972,3.45535544,0.03454884,0.50179466
-5.37568784,4.94996546,0.96400373,0.00000000,3.13960898,3.48010326,0.03565245,0.49751361
-5.36968484,4.95141280,0.96709810,0.00000000,3.13531599,3.48732204,0.03660671,0.49159328
-5.36368184,4.92930182,0.96583781,0.00000000,3.11695845,3.47683619,0.03740350,0.48413142
-5.35767884,4.88397237,0.96016844,0.00000000,3.08455728,3.44884102,0.03803865,0.47525608
-5.35167584,4.81624671,0.95012222,0.00000000,3.03838731,3.40390592,0.03851214,0.46512408
-5.34567284,4.72741688,0.93582016,0.00000000,2.97898009,3.34296413,0.03882814,0.45391858
-5.33966983,4.61921532,0.91747098,0.00000000,2.90711834,3.26728934,0.03899492,0.44184552
-5.33366683,4.49376934,0.89536691,0.00000000,2.82382185,3.17845990,0.03902455,0.42912923
-5.32766383,4.35354115,0.86987647,0.00000000,2.73032518,3.07831184,0.03893245,0.41600717
-5.32166083,4.20125567,0.84143431,0.00000000,2.62804784,2.96888272,0.03873683,0.40272392
-5.31565783,4.03981895,0.81052876,0.00000000,2.51855796,2.85234850,0.03845793,0.38952470
-5.30965483,3.87223050,0.77768738,0.00000000,2.40353092,2.73095619,0.03811724,0.37664858
-5.30365183,3.70149316,0.74346136,0.00000000,2.28470446,2.60695489,0.03773661,0.36432162
-5.29764882,3.53052427,0.70840916,0.00000000,2.16383218,2.48252842,0.03733735,0.35275022
-5.29164582,3.36207174,0.67308037,0.00000000,2.04263732,2.35973201,0.03693935,0.34211503
-5.28564282,3.19863852,0.63800034,0.00000000,1.92276857,2.24043581,0.03656027,0.33256553
-5.27963982,3.04241850,0.60365628,0.00000000,1.80575986,2.12627735,0.03621480,0.32421575
-5.27363682,2.89524622,0.57048538,0.00000000,1.69299558,2.01862481,0.03591410,0.31714115
-5.26763382,2.75856239,0.53886544,0.00000000,1.58568250,1.91855221,0.03566539,0.31137696
-5.26163082,2.63339614,0.50910837,0.00000000,1.48482938,1.82682731,0.03547170,0.30691811
-5.25562781,2.52036437,0.48145667,0.00000000,1.39123477,1.74391222,0.03533184,0.30372068
-5.24962481,2.41968760,0.45608300,0.00000000,1.30548317,1.66997628,0.03524060,0.30170499
-5.24362181,2.33122122,0.43309269,0.00000000,1.22794933,1.60492004,0.03518909,0.30076013
-5.23761881,2.25449997,0.41252889,0.00000000,1.15880992,1.54840890,0.03516533,0.30074981
-5.23161581,2.18879330,0.39438004,0.00000000,1.09806181,1.49991445,0.03515489,0.30151926
-5.22561281,2.13316860,0.37858906,0.00000000,1.04554553,1.45876116,0.03514172,0.30290286
-5.21960980,2.08655889,0.36506377,0.00000000,1.00097256,1.42417619,0.03510905,0.30473226
-5.21360680,2.04783178,0.35368790,0.00000000,0.96395495,1.39533960,0.03504028,0.30684438
-5.20760380,2.01585621,0.34433201,0.00000000,0.93403550,1.37143277,0.03491984,0.30908925
-5.20160080,1.98956375,0.33686378,0.00000000,0.91071714,1.35168258,0.03473407,0.31133692
-5.19559780,1.96800189,0.33115711,0.00000000,0.89348993,1.33539953,0.03447188,0.31348344
-5.18959480,1.95037674,0.32709950,0.00000000,0.88185461,1.32200803,0.03412537,0.31545543
-5.18359180,1.93608364,0.32459752,0.00000000,0.87534153,1.31106796,0.03369021,0.31721298
-5.17758879,1.92472449,0.32357991,0.00000000,0.87352438,1.30228654,0.03316590,0.31875091
-5.17158579,1.91611151,0.32399848,0.00000000,0.87602840,1.29552056,0.03255578,0.32009814
-5.16558279,1.91025788,0.32582662,0.00000000,0.88253283,1.29076919,0.03186689,0.32131533
-5.15957979,1.90735610,0.32905579,0.00000000,0.89276813,1.28815830,0.03110963,0.32249075
-5.15357679,1.90774600,0.33369016,0.00000000,0.90650827,1.28791735,0.03029733,0.32373485
-5.14757379,1.91187425,0.33973993,0.00000000,0.92355917,1.29035068,0.02944561,0.32517349
-5.14157079,1.92024818,0.34721367,0.00000000,0.94374414,1.29580474,0.02857169,0.32694044
-5.13556778,1.93338640,0.35611035,0.00000000,0.96688762,1.30463349,0.02769368,0.32916936
-5.12956478,1.95176937,0.36641157,0.00000000,0.99279840,1.31716382,0.02682983,0.33198571
-5.12356178,1.97579247,0.37807440,0.00000000,1.02125362,1.33366311,0.02599778,0.33549909
-5.11755878,2.00572420,0.39102557,0.00000000,1.05198474,1.35431049,0.02521392,0.33979624
-5.11155578,2.04167184,0.40515719,0.00000000,1.08466655,1.37917352,0.02449279,0.34493516
-5.10555278,2.08355625,0.42032448,0.00000000,1.11891009,1.40819147,0.02384664,0.35094064
-5.09954977,2.13109707,0.43634557,0.00000000,1.15426005,1.44116584,0.02328508,0.35780139
-5.09354677,2.18380903,0.45300365,0.00000000,1.19019707,1.47775871,0.02281486,0.36546892
-5.08754377,2.24100940,0.47005121,0.00000000,1.22614505,1.51749880,0.02243982,0.37385826
-5.08154077,2.30183617,0.48721634,0.00000000,1.26148305,1.55979479,0.02216091,0.38285049
-5.07553777,2.36527572,0.50421072,0.00000000,1.29556149,1.60395516,0.02197641,0.39229692
-5.06953477,2.43019875,0.52073902,0.00000000,1.32772177,1.64921339,0.02188215,0.40202482
-5.06353177,2.49540233,0.53650908,0.00000000,1.35731835,1.69475715,0.02187191,0.41184432
-5.05752876,2.55965612,0.55124256,0.00000000,1.38374234,1.73976002,0.02193777,0.42155628
-5.05152576,2.62175049,0.56468538,0.00000000,1.40644523,1.78341415,0.02207061,0.43096066
-5.04552276,2.68054405,0.57661756,0.00000000,1.42496170,1.82496217,0.02226051,0.43986514
-5.03951976,2.73500868,0.58686189,0.00000000,1.43893036,1.86372700,0.02249721,0.44809347
-5.03351676,2.78426984,0.59529104,0.00000000,1.44811138,1.89913814,0.02277055,0.45549324
-5.02751376,2.82764053,0.60183287,0.00000000,1.45240013,1.93075334,0.02307080,0.46194277
-5.02151076,2.86464746,0.60647356,0.00000000,1.45183617,1.95827482,0.02338899,0.46735670
-5.01550775,2.89504865,0.60925855,0.00000000,1.44660718,1.98155939,0.02371716,0.47169015
-5.00950475,2.91884158,0.61029124,0.00000000,1.43704757,2.00062242,0.02404855,0.47494115
-5.00350175,2.93626218,0.60972952,0.00000000,1.42363182,2.01563542,0.02437769,0.47715134
-4.99749875,2.94777455,0.60778035,0.00000000,1.40696285,2.02691775,0.02470047,0.47840485
-4.99149575,2.95405242,0.60469260,0.00000000,1.38775573,2.03492300,0.02501409,0.47882534
-4.98549275,2.95595305,0.60074859,0.00000000,1.36681748,2.04022072,0.02531700,0.47857146
-4.97948974,2.95448511,0.59625459,0.00000000,1.34502365,2.04347457,0.02560876,0.47783074
-4.97348674,2.95077174,0.59153081,0.00000000,1.32329244,2.04541787,0.02588988,0.47681229
-4.96748374,2.94601058,0.58690117,0.00000000,1.30255745,2.04682766,0.02616160,0.47573851
-4.96148074,2.94143228,0.58268341,0.00000000,1.28373971,2.04849838,0.02642568,0.47483617
-4.95547774,2.93825917,0.57917972,0.00000000,1.26772012,2.05121631,0.02668419,0.47432728
-4.94947474,2.93766574,0.57666841,0.00000000,1.25531306,2.05573560,0.02693926,0.47441995
-4.94347174,2.94074210,0.57539676,0.00000000,1.24724201,2.06275687,0.02719285,0.47529984
-4.93746873,2.94846195,0.57557533,0.00000000,1.24411792,2.07290890,0.02744660,0.47712236
-4.93146573,2.96165576,0.57737376,0.00000000,1.24642097,2.08673412,0.02770167,0.48000599
-4.92546273,2.98099019,0.58091830,0.00000000,1.25448622,2.10467792,0.02795857,0.48402716
-4.91945973,3.00695392,0.58629081,0.00000000,1.26849371,2.12708210,0.02821714,0.48921656
-4.91345673,3.03985029,0.59352943,0.00000000,1.28846304,2.15418222,0.02847647,0.49555752
-4.90745373,3.07979650,0.60263051,0.00000000,1.31425287,2.18610862,0.02873496,0.50298606
-4.90145073,3.12672901,0.61355185,0.00000000,1.34556520,2.22289065,0.02899036,0.51139299
-4.89544772,3.18041465,0.62621681,0.00000000,1.38195425,2.26446361,0.02923989,0.52062778
-4.88944472,3.24046643,0.64051925,0.00000000,1.42283975,2.31067767,0.02948041,0.53050420
-4.88344172,3.30636333,0.65632884,0.00000000,1.46752426,2.36130827,0.02970856,0.54080731
-4.87743872,3.37747287,0.67349665,0.00000000,1.51521380,2.41606714,0.02992100,0.55130179
-4.87143572,3.45307547,0.69186070,0.00000000,1.56504124,2.47461364,0.03011464,0.56174097
-4.86543272,3.53238967,0.71125123,0.00000000,1.61609167,2.53656560,0.03028685,0.57187647
-4.85942971,3.61459710,0.73149564,0.00000000,1.66742900,2.60150953,0.03043567,0.58146787
-4.85342671,3.69886650,0.75242284,0.00000000,1.71812273,2.66900989,0.03056003,0.59029211
-4.84742371,3.78437628,0.77386709,0.00000000,1.76727437,2.73861738,0.03065990,0.59815217
-4.84142071,3.87033491,0.79567113,0.00000000,1.81404241,2.80987620,0.03073646,0.60488483
-4.83541771,3.95599913,0.81768881,0.00000000,1.85766529,2.88233072,0.03079214,0.61036706
-4.82941471,4.04068979,0.83978713,0.00000000,1.89748174,2.95553161,0.03083073,0.61452093
-4.82341171,4.12380540,0.86184782,0.00000000,1.93294786,3.02904186,0.03085732,0.61731684
-4.81740870,4.20483356,0.88376864,0.00000000,1.96365070,3.10244308,0.03087828,0.61877498
-4.81140570,4.28336037,0.90546426,0.00000000,1.98931799,3.17534221,0.03090115,0.61896507
-4.80540270,4.35907816,0.92686711,0.00000000,2.00982395,3.24737891,0.03093449,0.61800434
-4.79939970,4.43179146,0.94792791,0.00000000,2.02519111,3.31823359,0.03098769,0.61605400
-4.79339670,4.50142134,0.96861611,0.00000000,2.03558824,3.38763592,0.03107073,0.61331421
-4.78739370,4.56800772,0.98892009,0.00000000,2.04132456,3.45537334,0.03119396,0.61001786
-4.78139070,4.63170963,1.00884699,0.00000000,2.04284038,3.52129921,0.03136775,0.60642341
-4.77538769,4.69280259,1.02842219,0.00000000,2.04069435,3.58533967,0.03160223,0.60280685
-4.76938469,4.75167278,1.04768810,0.00000000,2.03554778,3.64749847,0.03190695,0.59945322
-4.76338169,4.80880719,1.06670221,0.00000000,2.02814597,3.70785889,0.03229050,0.59664772
-4.75737869,4.86477924,1.08553421,0.00000000,2.01929716,3.76658184,0.03276023,0.59466683
-4.75137569,4.92022930,1.10426208,0.00000000,2.00984925,3.82389955,0.03332183,0.59376937
-4.74537269,4.97583989,1.12296710,0.00000000,2.00066463,3.88010409,0.03397903,0.59418799
-4.73936968,5.03230557,1.14172766,0.00000000,1.99259376,3.93553084,0.03473331,0.59612099
-4.73336668,5.09029794,1.16061229,0.00000000,1.98644773,3.99053672,0.03558352,0.59972488
-4.72736368,5.15042658,1.17967171,0.00000000,1.98297072,4.04547387,0.03652573,0.60510770
-4.72136068,5.21319717,1.19893061,0.00000000,1.98281280,4.10065963,0.03755296,0.61232337
-4.71535768,5.27896862,1.21837921,0.00000000,1.98650413,4.15634423,0.03865511,0.62136724
-4.70935468,5.34791101,1.23796539,0.00000000,1.99443130,4.21267766,0.03981890,0.63217301
-4.70335168,5.41996696,1.25758768,0.00000000,2.00681681,4.26967767,0.04102795,0.64461125
-4.69734867,5.49481859,1.27708977,0.00000000,2.02370271,4.32720104,0.04226293,0.65848960
-4.69134567,5.57186272,1.29625700,0.00000000,2.04493924,4.38491994,0.04350186,0.67355491
-4.68534267,5.65019628,1.31481538,0.00000000,2.07017939,4.44230537,0.04472054,0.68949726
-4.67933967,5.72861405,1.33243336,0.00000000,2.09887999,4.49861942,0.04589304,0.70595598
-4.67333667,5.80561987,1.34872667,0.00000000,2.13030978,4.55291747,0.04699233,0.72252760
-4.66733367,5.87945213,1.36326625,0.00000000,2.16356472,4.60406110,0.04799101,0.73877562
-4.66133067,5.94812341,1.37558919,0.00000000,2.19759027,4.65074201,0.04886210,0.75424178
-4.65532766,6.00947354,1.38521228,0.00000000,2.23121036,4.69151638,0.04957981,0.76845870
-4.64932466,6.06123439,1.39164786,0.00000000,2.26316204,4.72484874,0.05012042,0.78096326
-4.64332166,6.10110412,1.39442114,0.00000000,2.29213484,4.74916369,0.05046302,0.79131053
-4.63731866,6.12682786,1.39308842,0.00000000,2.31681343,4.76290330,0.05059029,0.79908751
-4.63131566,6.13628152,1.38725520,0.00000000,2.33592181,4.76458783,0.05048910,0.80392631
-4.62531266,6.12755489,1.37659352,0.00000000,2.34826740,4.75287681,0.05015103,0.80551614
-4.61930965,6.09903039,1.36085746,0.00000000,2.35278325,4.72662777,0.04957275,0.80361371
-4.61330665,6.04945363,1.33989613,0.00000000,2.34856630,4.68494973,0.04875619,0.79805151
-4.60730365,5.97799267,1.31366353,0.00000000,2.33491043,4.62724894,0.04770857,0.78874367
-4.60130065,5.88428301,1.28222461,0.00000000,2.31133256,4.55326459,0.04644229,0.77568921
-4.59529765,5.76845624,1.24575736,0.00000000,2.27759082,4.46309271,0.04497457,0.75897242
-4.58929465,5.63115103,1.20455073,0.00000000,2.23369404,4.35719721,0.04332704,0.73876048
-4.58329165,5.47350592,1.15899845,0.00000000,2.17990217,4.23640746,0.04152513,0.71529846
-4.57728864,5.29713430,1.10958908,0.00000000,2.11671770,4.10190243,0.03959741,0.68890181
-4.57128564,5.10408274,1.05689271,0.00000000,2.04486861,3.95518234,0.03757488,0.65994683
-4.56528264,4.89677463,1.00154500,0.00000000,1.96528370,3.79802889,0.03549017,0.62885947
-4.55927964,4.67794170,0.94422918,0.00000000,1.87906149,3.63245606,0.03337679,0.59610301
-4.55327664,4.45054638,0.88565687,0.00000000,1.78743412,3.46065357,0.03126840,0.56216499
-4.54727364,4.21769838,0.82654859,0.00000000,1.69172795,3.28492550,0.02919813,0.52754408
-4.54127064,3.98256895,0.76761465,0.00000000,1.59332251,3.10762659,0.02719796,0.49273728
-4.53526763,3.74830617,0.70953718,0.00000000,1.49360958,2.93109888,0.02529822,0.45822791
-4.52926463,3.51795451,0.65295406,0.00000000,1.39395394,2.75761102,0.02352712,0.42447477
-4.52326163,3.29438144,0.59844512,0.00000000,1.29565726,2.58930255,0.02191049,0.39190280
-4.51725863,3.08021348,0.54652100,0.00000000,1.19992648,2.42813504,0.02047144,0.36089539
-4.51125563,2.87778357,0.49761510,0.00000000,1.10784739,2.27585148,0.01923028,0.33178849
-4.50525263,2.68909084,0.45207836,0.00000000,1.02036428,2.13394502,0.01820440,0.30486662
-4.49924962,2.51577348,0.41017718,0.00000000,0.93826589,2.00363761,0.01740822,0.28036057
-4.49324662,2.35909477,0.37209404,0.00000000,0.86217764,1.88586876,0.01685322,0.25844684
-4.48724362,2.21994167,0.33793064,0.00000000,0.79256000,1.78129393,0.01654798,0.23924859
-4.48124062,2.09883499,0.30771324,0.00000000,0.72971241,1.69029203,0.01649822,0.22283779
-4.47523762,1.99594982,0.28139968,0.00000000,0.67378205,1.61298097,0.01670692,0.20923859
-4.46923462,1.91114442,0.25888775,0.00000000,0.62477675,1.54923990,0.01717433,0.19843131
-4.46323162,1.84399580,0.24002437,0.00000000,0.58258089,1.49873688,0.01789810,0.19035716
-4.45722861,1.79384000,0.22461523,0.00000000,0.54697345,1.46096028,0.01887331,0.18492322
-4.45122561,1.75981497,0.21243435,0.00000000,0.51764729,1.43525234,0.02009258,0.18200758
-4.44522261,1.74090426,0.20323338,0.00000000,0.49422853,1.42084342,0.02154617,0.18146443
-4.43921961,1.73597976,0.19675024,0.00000000,0.47629546,1.41688548,0.02322200,0.18312904
-4.43321661,1.74384172,0.19271678,0.00000000,0.46339608,1.42248338,0.02510581,0.18682229
-4.42721361,1.76325508,0.19086543,0.00000000,0.45506375,1.43672309,0.02718126,0.19235492
-4.42121061,1.79298060,0.19093472,0.00000000,0.45083061,1.45869567,0.02943005,0.19953132
-4.41520760,1.83180052,0.19267338,0.00000000,0.45023826,1.48751661,0.03183210,0.20815270
-4.40920460,1.87853782,0.19584341,0.00000000,0.45284587,1.52233998,0.03436566,0.21801990
-4.40320160,1.93206935,0.20022182,0.00000000,0.45823550,1.56236728,0.03700754,0.22893552
-4.39719860,1.99133257,0.20560133,0.00000000,0.46601484,1.60685116,0.03973325,0.24070566
-4.39119560,2.05532661,0.21179018,0.00000000,0.47581764,1.65509428,0.04251724,0.25314103
-4.38519260,2.12310814,0.21861108,0.00000000,0.48730218,1.70644396,0.04533301,0.26605775
-4.37918959,2.19378302,0.22589965,0.00000000,0.50014817,1.76028333,0.04815334,0.27927762
-4.37318659,2.26649471,0.23350243,0.00000000,0.51405250,1.81601994,0.05095046,0.29262816
-4.36718359,2.34041081,0.24127472,0.00000000,0.52872447,1.87307295,0.05369621,0.30594231
-4.36118059,2.41470888,0.24907846,0.00000000,0.54388086,1.93085993,0.05636219,0.31905806
-4.35517759,2.48856305,0.25678029,0.00000000,0.55924137,1.98878450,0.05891997,0.33181798
-4.34917459,2.56113262,0.26424997,0.00000000,0.57452490,2.04622604,0.06134128,0.34406881
-4.34317159,2.63155406,0.27135936,0.00000000,0.58944694,2.10253233,0.06359817,0.35566129
-4.33716858,2.69893723,0.27798192,0.00000000,0.60371846,2.15701616,0.06566335,0.36645021
-4.33116558,2.76236693,0.28399293,0.00000000,0.61704645,2.20895662,0.06751042,0.37629492
-4.32516258,2.82091011,0.28927031,0.00000000,0.62913609,2.25760537,0.06911426,0.38506023
-4.31915958,2.87362906,0.29369620,0.00000000,0.63969471,2.30219821,0.07045141,0.39261787
-4.31315658,2.91960026,0.29715893,0.00000000,0.64843719,2.34197150,0.07150056,0.39884841
-4.30715358,2.95793844,0.29955564,0.00000000,0.65509268,2.37618315,0.07224306,0.40364376
