energy_ev,total_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,Te_p_up,Te_d_up
-4.30115058,5.72116005,0.01943424,0.09492278,1.97704098,4.09252600,1.54260668,0.00000000
-4.29514757,5.70766450,0.02028162,0.09229357,1.97678208,4.08303634,1.53759598,0.00000000
-4.28914457,5.70742283,0.02117177,0.08990590,1.98522481,4.08028845,1.53830124,0.00000000
-4.28314157,5.72187568,0.02209620,0.08776850,2.00220460,4.08560926,1.54501537,0.00000000
-4.27713857,5.75247778,0.02304503,0.08589063,2.02747581,4.10039723,1.55798085,0.00000000
-4.27113557,5.80062345,0.02400705,0.08428108,2.06069565,4.12606453,1.57737041,0.00000000
-4.26513257,5.86757397,0.02496991,0.08294725,2.10141120,4.16397826,1.60327014,0.00000000
-4.25912956,5.95439035,0.02592044,0.08189434,2.14905134,4.21540356,1.63566580,0.00000000
-4.25312656,6.06187511,0.02684493,0.08112475,2.20292438,4.28145106,1.67443351,0.00000000
-4.24712356,6.19052559,0.02772954,0.08063769,2.26222229,4.36303081,1.71933520,0.00000000
-4.24112056,6.34050059,0.02856077,0.08042903,2.32603145,4.46081428,1.77001914,0.00000000
-4.23511756,6.51160114,0.02932586,0.08049137,2.39334980,4.57520552,1.82602551,0.00000000
-4.22911456,6.70326565,0.03001331,0.08081429,2.46310952,4.70632211,1.88679653,0.00000000
-4.22311156,6.91457852,0.03061327,0.08138477,2.53420404,4.85398599,1.95169059,0.00000000
-4.21710855,7.14429087,0.03111797,0.08218765,2.60551803,5.01772386,2.01999945,0.00000000
-4.21110555,7.39085159,0.03152199,0.08320622,2.67595859,5.19677641,2.09096752,0.00000000
-4.20510255,7.65244617,0.03182257,0.08442275,2.74448599,5.39011531,2.16381208,0.00000000
-4.19909955,7.92704084,0.03201967,0.08581898,2.81014218,5.59646670,2.23774340,0.00000000
-4.19309655,8.21242950,0.03211602,0.08737644,2.87207545,5.81433963,2.31198355,0.00000000
-4.18709355,8.50628067,0.03211708,0.08907681,2.92956002,6.04205797,2.38578307,0.00000000
-4.18109055,8.80618225,0.03203075,0.09090193,2.98200932,6.27779415,2.45843469,0.00000000
-4.17508754,9.10968209,0.03186714,0.09283383,3.02898258,6.51960325,2.52928348,0.00000000
-4.16908454,9.41432267,0.03163814,0.09485454,3.07018418,6.76545595,2.59773312,0.00000000
-4.16308154,9.71766889,0.03135697,0.09694582,3.10545619,7.01326936,2.66324832,0.00000000
-4.15707854,10.01732836,0.03103764,0.09908881,3.13476454,7.26093451,2.72535332,0.00000000
-4.15107554,10.31096417,0.03069442,0.10126366,3.15817983,7.50634009,2.78362717,0.00000000
-4.14507254,10.59630073,0.03034124,0.10344908,3.17585398,7.74739194,2.83769618,0.00000000
-4.13906953,10.87112355,0.02999121,0.10562208,3.18799423,7.98202838,2.88722439,0.00000000
-4.13306653,11.13327451,0.02965606,0.10775763,3.19483605,8.20823160,2.93190307,0.00000000
-4.12706353,11.38064440,0.02934576,0.10982857,3.19661660,8.42403588,2.97143991,0.00000000
-4.12106053,11.61116454,0.02906808,0.11180558,3.19355031,8.62753335,3.00554921,0.00000000
-4.11505753,11.82279971,0.02882837,0.11365734,3.18580800,8.81687843,3.03394364,0.00000000
-4.10905453,12.01354433,0.02862937,0.11535084,3.17350070,8.99029209,3.05632850,0.00000000
-4.10305153,12.18142367,0.02847112,0.11685188,3.15666904,9.14606725,3.07239908,0.00000000
-4.09704852,12.32450170,0.02835103,0.11812565,3.13527881,9.28257610,3.08184135,0.00000000
-4.09104552,12.44089650,0.02826395,0.11913754,3.10922277,9.39828070,3.08433642,0.00000000
-4.08504252,12.52880383,0.02820247,0.11985396,3.07832856,9.49174715,3.07956840,0.00000000
-4.07903952,12.58652871,0.02815719,0.12024322,3.04237226,9.56166383,3.06723548,0.00000000
-4.07303652,12.61252432,0.02811712,0.12027654,3.00109645,9.60686361,3.04706373,0.00000000
-4.06703352,12.60543685,0.02807009,0.11992895,2.95423205,9.62634941,3.01882270,0.00000000
-4.06103052,12.56415428,0.02800328,0.11918013,2.90152229,9.61932236,2.98234206,0.00000000
-4.05502751,12.48785683,0.02790365,0.11801527,2.84274762,9.58521102,2.93752828,0.00000000
-4.04902451,12.37606614,0.02775850,0.11642571,2.77774997,9.52370028,2.88438026,0.00000000
-4.04302151,12.22869036,0.02755592,0.11440946,2.70645511,9.43475794,2.82300284,0.00000000
-4.03701851,12.04606218,0.02728521,0.11197156,2.62889173,9.31865717,2.75361752,0.00000000
-4.03101551,11.82896705,0.02693734,0.10912426,2.54520628,9.17599299,2.67656929,0.00000000
-4.02501251,11.57865930,0.02650520,0.10588700,2.45567273,9.00769109,2.59232923,0.00000000
-4.01900950,11.29686428,0.02598392,0.10228617,2.36069671,8.81500783,2.50149246,0.00000000
-4.01300650,10.98576565,0.02537100,0.09835473,2.26081394,8.59952036,2.40477132,0.00000000
-4.00700350,10.64797736,0.02466639,0.09413164,2.15668299,8.36310670,2.30298402,0.00000000
-4.00100050,10.28650109,0.02387250,0.08966112,2.04907276,8.10791605,2.19703911,0.00000000
-3.99499750,9.90467043,0.02299409,0.08499182,1.93884560,7.83633015,2.08791660,0.00000000
-3.98899450,9.50608420,0.02203808,0.08017590,1.82693666,7.55091704,1.97664638,0.00000000
-3.98299150,9.09453155,0.02101333,0.07526804,1.71433087,7.25437935,1.86428506,0.00000000
-3.97698849,8.67391236,0.01993030,0.07032445,1.60203848,6.94949918,1.75189235,0.00000000
-3.97098549,8.24815638,0.01880071,0.06540190,1.49107056,6.63908212,1.64050792,0.00000000
-3.96498249,7.82114484,0.01763717,0.06055681,1.38241544,6.32590301,1.53112984,0.00000000
-3.95897949,7.39663796,0.01645278,0.05584440,1.27701721,6.01265588,1.42469561,0.00000000
-3.95297649,6.97821130,0.01526070,0.05131800,1.17575713,5.70191017,1.32206632,0.00000000
-3.94697349,6.56920351,0.01407386,0.04702841,1.07943865,5.39607500,1.22401467,0.00000000
-3.94097049,6.17267709,0.01290453,0.04302350,0.98877624,5.09737281,1.13121696,0.00000000
-3.93496748,5.79139298,0.01176408,0.03934781,0.90438849,4.80782290,1.04424923,0.00000000
-3.92896448,5.42779895,0.01066271,0.03604235,0.82679501,4.52923477,0.96358727,0.00000000
-3.92296148,5.08403086,0.00960929,0.03314453,0.75641711,4.26321080,0.88961006,0.00000000
-3.91695848,4.76192509,0.00861118,0.03068802,0.69358142,4.01115686,0.82260603,0.00000000
-3.91095548,4.46303978,0.00767420,0.02870283,0.63852600,3.77429913,0.76278138,0.00000000
-3.90495248,4.18868200,0.00680263,0.02721525,0.59140785,3.55370507,0.71026961,0.00000000
-3.89894947,3.93993778,0.00599918,0.02624782,0.55231128,3.35030626,0.66514133,0.00000000
-3.89294647,3.71770175,0.00526517,0.02581926,0.52125598,3.16492059,0.62741359,0.00000000
-3.88694347,3.52270341,0.00460056,0.02594426,0.49820433,2.99827161,0.59705788,0.00000000
-3.88094047,3.35552734,0.00400415,0.02663316,0.48306712,2.85100299,0.57400627,0.00000000
-3.87493747,3.21662517,0.00347371,0.02789157,0.47570724,2.72368642,0.55815515,0.00000000
-3.86893447,3.10631797,0.00300621,0.02971983,0.47594124,2.61682176,0.54936650,0.00000000
-3.86293147,3.02478823,0.00259793,0.03211234,0.48353847,2.53082899,0.54746648,0.00000000
-3.85692846,2.97206177,0.00224467,0.03505692,0.49821817,2.46603180,0.55224176,0.00000000
-3.85092546,2.94798042,0.00194191,0.03853402,0.51964488,2.42263369,0.56343382,0.00000000
-3.84492246,2.95216735,0.00168496,0.04251607,0.54742254,2.40068764,0.58073198,0.00000000
-3.83891946,2.98398739,0.00146907,0.04696681,0.58108829,2.40006136,0.60376579,0.00000000
-3.83291646,3.04250548,0.00128954,0.05184085,0.62010649,2.42040011,0.63209760,0.00000000
-3.82691346,3.12644637,0.00114185,0.05708338,0.66386397,2.46108982,0.66521625,0.00000000
-3.82091046,3.23415928,0.00102167,0.06263018,0.71166727,2.52122320,0.70253263,0.00000000
-3.81490745,3.36359096,0.00092496,0.06840795,0.76274263,2.59957145,0.74337790,0.00000000
-3.80890445,3.51227018,0.00084799,0.07433500,0.81623927,2.69456444,0.78700495,0.00000000
-3.80290145,3.67730668,0.00078735,0.08032229,0.87123646,2.80428140,0.83259368,0.00000000
-3.79689845,3.85540641,0.00073998,0.08627489,0.92675464,2.92645429,0.87926011,0.00000000
-3.79089545,4.04290459,0.00070314,0.09209378,0.98177031,3.05848498,0.92606952,0.00000000
-3.78489245,4.23581677,0.00067443,0.09767797,1.03523475,3.19747702,0.97205327,0.00000000
-3.77888944,4.42990757,0.00065179,0.10292686,1.08609572,3.34028201,1.01622889,0.00000000
-3.77288644,4.62077529,0.00063343,0.10774283,1.13332162,3.48355954,1.05762265,0.00000000
-3.76688344,4.80395007,0.00061787,0.11203384,1.17592708,3.62384941,1.09529386,0.00000000
-3.76088044,4.97500214,0.00060389,0.11571605,1.21299887,3.75765362,1.12835983,0.00000000
-3.75487744,5.12965631,0.00059052,0.11871627,1.24372112,3.88152543,1.15602035,0.00000000
-3.74887444,5.26390799,0.00057699,0.12097417,1.26739865,3.99216194,1.17758080,0.00000000
-3.74287144,5.37413605,0.00056280,0.12244421,1.28347721,4.08649668,1.19247255,0.00000000
-3.73686843,5.45720782,0.00054758,0.12309701,1.29155994,4.16178820,1.20026999,0.00000000
-3.73086543,5.51057147,0.00053118,0.12292038,1.29141894,4.21570106,1.20070321,0.00000000
-3.72486243,5.53233192,0.00051361,0.12191965,1.28300168,4.24637551,1.19366580,0.00000000
-3.71885943,5.52130679,0.00049500,0.12011757,1.26643177,4.25248303,1.17921753,0.00000000
-3.71285643,5.47706001,0.00047565,0.11755361,1.24200411,4.23326510,1.15758161,0.00000000
-3.70685343,5.39991166,0.00045597,0.11428275,1.21017464,4.18855361,1.12913692,0.00000000
-3.70085043,5.29092357,0.00043650,0.11037382,1.17154526,4.11877207,1.09440543,0.00000000
-3.69484742,5.15186174,0.00041787,0.10590748,1.12684450,4.02491766,1.05403552,0.00000000
-3.68884442,4.98513710,0.00040084,0.10097387,1.07690484,3.90852500,1.00878191,0.00000000
-3.68284142,4.79372757,0.00038625,0.09567017,1.02263785,3.77161348,0.95948323,0.00000000
-3.67683842,4.58108485,0.00037504,0.09009798,0.96500792,3.61662050,0.90703801,0.00000000
-3.67083542,4.35102999,0.00036824,0.08436082,0.90500591,3.44632368,0.85238026,0.00000000
-3.66483242,4.10764218,0.00036698,0.07856167,0.84362350,3.26375537,0.79645543,0.00000000
-3.65882941,3.85514513,0.00037248,0.07280077,0.78182937,3.07211316,0.74019769,0.00000000
-3.65282641,3.59779535,0.00038601,0.06717365,0.72054770,2.87466969,0.68450919,0.00000000
-3.64682341,3.33977617,0.00040897,0.06176942,0.66063976,2.67468540,0.63024186,0.00000000
-3.64082041,3.08510087,0.00044277,0.05666948,0.60288888,2.47532699,0.57818212,0.00000000
-3.63481741,2.83752742,0.00048892,0.05194645,0.54798902,2.27959422,0.52903868,0.00000000
-3.62881441,2.60048687,0.00054894,0.04766347,0.49653680,2.09025692,0.48343346,0.00000000
-3.62281141,2.37702623,0.00062436,0.04387373,0.44902711,1.90980338,0.44189546,0.00000000
-3.61680840,2.16976622,0.00071668,0.04062029,0.40585160,1.74040102,0.40485730,0.00000000
-3.61080540,1.98087353,0.00082736,0.03793605,0.36729998,1.58386908,0.37265413,0.00000000
-3.60480240,1.81204658,0.00095772,0.03584381,0.33356349,1.44166309,0.34552444,0.00000000
-3.59879940,1.66451340,0.00110894,0.03435656,0.30474001,1.31487010,0.32361233,0.00000000
-3.59279640,1.53903998,0.00128197,0.03347764,0.28084045,1.20421350,0.30697093,0.00000000
-3.58679340,1.43594746,0.00147751,0.03320107,0.26179589,1.11006601,0.29556646,0.00000000
-3.58079040,1.35513634,0.00169592,0.03351183,0.24746509,1.03246953,0.28928291,0.00000000
-3.57478739,1.29611618,0.00193718,0.03438608,0.23764219,0.97116021,0.28792685,0.00000000
-3.56878439,1.25803965,0.00220085,0.03579152,0.23206429,0.92559780,0.29123258,0.00000000
-3.56278139,1.23973979,0.00248608,0.03768764,0.23041888,0.89499785,0.29886750,0.00000000
-3.55677839,1.23976992,0.00279152,0.04002614,0.23235112,0.87836624,0.31043782,0.00000000
-3.55077539,1.25644573,0.00311541,0.04275135,0.23747099,0.87453514,0.32549483,0.00000000
-3.54477239,1.28788951,0.00345557,0.04580088,0.24536047,0.88220014,0.34354178,0.00000000
-3.53876938,1.33207635,0.00380949,0.04910630,0.25558082,0.89995817,0.36404186,0.00000000
-3.53276638,1.38688245,0.00417440,0.05259417,0.26768016,0.92634600,0.38642708,0.00000000
-3.52676338,1.45013538,0.00454740,0.05618713,0.28120143,0.95987915,0.41010847,0.00000000
-3.52076038,1.51966612,0.00492562,0.05980530,0.29569067,0.99909092,0.43448744,0.00000000
-3.51475738,1.59336236,0.00530639,0.06336782,0.31070588,1.04257111,0.45896827,0.00000000
-3.50875438,1.66922219,0.00568741,0.06679460,0.32582601,1.08900397,0.48297156,0.00000000
-3.50275138,1.74540719,0.00606696,0.07000815,0.34066027,1.13720452,0.50594830,0.00000000
-3.49674837,1.82029323,0.00644411,0.07293549,0.35485719,1.18615233,0.52739401,0.00000000
-3.49074537,1.89251737,0.00681890,0.07551004,0.36811336,1.23502162,0.54686273,0.00000000
-3.48474237,1.96101881,0.00719250,0.07767345,0.38018138,1.28320640,0.56397994,0.00000000
-3.47873937,2.02507193,0.00756741,0.07937722,0.39087662,1.33033934,0.57845408,0.00000000
-3.47273637,2.08430924,0.00794746,0.08058406,0.40008249,1.37630313,0.59008588,0.00000000
-3.46673337,2.13873266,0.00833793,0.08126895,0.40775381,1.42123310,0.59877508,0.00000000
-3.46073037,2.18871149,0.00874551,0.08141985,0.41391795,1.46551021,0.60452407,0.00000000
-3.45472736,2.23496610,0.00917820,0.08103789,0.41867370,1.50974390,0.60743807,0.00000000
-3.44872436,2.27853709,0.00964515,0.08013723,0.42218750,1.55474455,0.60772165,0.00000000
-3.44272136,2.32074003,0.01015645,0.07874438,0.42468732,1.60148592,0.60567169,0.00000000
-3.43671836,2.36310695,0.01072279,0.07689716,0.42645408,1.65105841,0.60166680,0.00000000
-3.43071536,2.40731630,0.01135512,0.07464327,0.42781105,1.70461454,0.59615364,0.00000000
-3.42471236,2.45511377,0.01206420,0.07203856,0.42911148,1.76330855,0.58963056,0.00000000
-3.41870935,2.50822721,0.01286015,0.06914503,0.43072502,1.82823247,0.58262916,0.00000000
-3.41270635,2.56827905,0.01375197,0.06602874,0.43302333,1.90035134,0.57569463,0.00000000
-3.40670335,2.63670011,0.01474703,0.06275760,0.43636563,1.98044057,0.56936550,0.00000000
-3.40070035,2.71464887,0.01585059,0.05939933,0.44108476,2.06902847,0.56415372,0.00000000
-3.39469735,2.80294003,0.01706535,0.05601938,0.44747422,2.16634686,0.56052592,0.00000000
-3.38869435,2.90198601,0.01839111,0.05267926,0.45577687,2.27229264,0.55888644,0.00000000
-3.38269135,3.01175445,0.01982443,0.04943493,0.46617579,2.38640253,0.55956299,0.00000000
-3.37668834,3.13174427,0.02135840,0.04633575,0.47878753,2.50784283,0.56279537,0.00000000
-3.37068534,3.26098174,0.02298259,0.04342356,0.49365817,2.63541542,0.56872774,0.00000000
-3.36468234,3.39803736,0.02468305,0.04073230,0.51076225,2.76758020,0.57740450,0.00000000
-3.35867934,3.54106314,0.02644243,0.03828790,0.53000460,2.90249374,0.58877021,0.00000000
-3.35267634,3.68784897,0.02824030,0.03610848,0.55122490,3.03806271,0.60267301,0.00000000
-3.34667334,3.83589581,0.03005351,0.03420493,0.57420487,3.17201017,0.61887178,0.00000000
-3.34067034,3.98250260,0.03185668,0.03258167,0.59867749,3.30195197,0.63704626,0.00000000
-3.33466733,4.12486299,0.03362286,0.03123760,0.62433808,3.42547992,0.65680990,0.00000000
-3.32866433,4.26016765,0.03532413,0.03016717,0.65085652,3.54024809,0.67772468,0.00000000
-3.32266133,4.38570765,0.03693235,0.02936156,0.67789017,3.64405848,0.69931746,0.00000000
-3.31665833,4.49897405,0.03841994,0.02880980,0.70509696,3.73494191,0.72109692,0.00000000
-3.31065533,4.59774972,0.03976058,0.02849986,0.73214801,3.81123075,0.74257064,0.00000000
-3.30465233,4.68018901,0.04092996,0.02841970,0.75873937,3.87162017,0.76326154,0.00000000
-3.29864932,4.74488231,0.04190641,0.02855806,0.78460240,3.91521516,0.78272315,0.00000000
-3.29264632,4.79090285,0.04267154,0.02890525,0.80951244,3.94156157,0.80055319,0.00000000
-3.28664332,4.81783418,0.04321065,0.02945366,0.83329549,3.95065995,0.81640493,0.00000000
-3.28064032,4.82577779,0.04351319,0.03019814,0.85583276,3.94296203,0.82999626,0.00000000
-3.27463732,4.81534121,0.04357291,0.03113619,0.87706297,3.91935045,0.84111602,0.00000000
-3.26863432,4.78760788,0.04338806,0.03226804,0.89698245,3.88110308,0.84962759,0.00000000
-3.26263132,4.74409094,0.04296131,0.03359659,0.91564319,3.82984418,0.85546994,0.00000000
-3.25662831,4.68667363,0.04229964,0.03512721,0.93314895,3.76748491,0.85865594,0.00000000
-3.25062531,4.61753962,0.04141406,0.03686755,0.94964981,3.69615633,0.85926853,0.00000000
-3.24462231,4.53909673,0.04031923,0.03882725,0.96533534,3.61813807,0.85745472,0.00000000
-3.23861931,4.45389760,0.03903305,0.04101771,0.98042690,3.53578593,0.85341803,0.00000000
-3.23261631,4.36456104,0.03757606,0.04345186,0.99516923,3.45146155,0.84740958,0.00000000
-3.22661331,4.27369685,0.03597093,0.04614395,1.00982193,3.36746688,0.83971838,0.00000000
-3.22061031,4.18383739,0.03424183,0.04910952,1.02465091,3.28598593,0.83066111,0.00000000
-3.21460730,4.09737772,0.03241381,0.05236532,1.03992041,3.20903560,0.82057186,0.00000000
-3.20860430,4.01652633,0.03051224,0.05592937,1.05588556,3.13842685,0.80979217,0.00000000
-3.20260130,3.94326721,0.02856219,0.05982113,1.07278591,3.07573716,0.79866158,0.00000000
-3.19659830,3.87933388,0.02658797,0.06406159,1.09083994,3.02229414,0.78750910,0.00000000
-3.19059530,3.82619523,0.02461263,0.06867348,1.11024072,2.97917028,0.77664564,0.00000000
-3.18459230,3.78505236,0.02265758,0.07368135,1.13115257,2.94718783,0.76635761,0.00000000
-3.17858929,3.75684550,0.02074229,0.07911163,1.15370879,2.92693283,0.75690170,0.00000000
-3.17258629,3.74226954,0.01888402,0.08499250,1.17801025,2.91877686,0.74850091,0.00000000
-3.16658329,3.74179665,0.01709769,0.09135359,1.20412474,2.92290487,0.74134164,0.00000000
-3.16058029,3.75570410,0.01539582,0.09822538,1.23208673,2.93934756,0.73557197,0.00000000
-3.15457729,3.78410569,0.01378847,0.10563842,1.26189748,2.96801656,0.73130085,0.00000000
-3.14857429,3.82698499,0.01228335,0.11362213,1.29352521,3.00874084,0.72859814,0.00000000
-3.14257129,3.88422886,0.01088596,0.12220337,1.32690521,3.06130281,0.72749537,0.00000000
-3.13656828,3.95565992,0.00959971,0.13140468,1.36193966,3.12547283,0.72798715,0.00000000
-3.13056528,4.04106660,0.00842622,0.14124229,1.39849730,3.20104079,0.73003301,0.00000000
-3.12456228,4.14023003,0.00736552,0.15172397,1.43641280,3.28784387,0.73355981,0.00000000
-3.11855928,4.25294687,0.00641636,0.16284681,1.47548613,3.38578958,0.73846448,0.00000000
-3.11255628,4.37904760,0.00557652,0.17459504,1.51548200,3.49487328,0.74461719,0.00000000
-3.10655328,4.51840987,0.00484313,0.18693809,1.55612978,3.61518980,0.75186499,0.00000000
-3.10055028,4.67096687,0.00421295,0.19982896,1.59712411,3.74693855,0.76003585,0.00000000
-3.09454727,4.83671044,0.00368272,0.21320314,1.63812675,3.89042215,0.76894328,0.00000000
-3.08854427,5.01568913,0.00324943,0.22697817,1.67876982,4.04603802,0.77839144,0.00000000
-3.08254127,5.20800130,0.00291060,0.24105400,1.71866085,4.21426341,0.78818080,0.00000000
-3.07653827,5.41378340,0.00266456,0.25531416,1.75738987,4.39563370,0.79811434,0.00000000
-3.07053527,5.63319380,0.00251062,0.26962795,1.79453851,4.59071444,0.80800419,0.00000000
-3.06453227,5.86639238,0.00244931,0.28385349,1.82969115,4.80006771,0.81767857,0.00000000
-3.05852926,6.11351642,0.00248250,0.29784158,1.86244780,5.02421359,0.82698884,0.00000000
-3.05252626,6.37465326,0.00261346,0.31144039,1.89243834,5.26358760,0.83581646,0.00000000
-3.04652326,6.64981035,0.00284695,0.32450062,1.91933748,5.51849564,0.84407944,0.00000000
-3.04052026,6.93888354,0.00318916,0.33688104,1.94287967,5.78906764,0.85173803,0.00000000
-3.03451726,7.24162446,0.00364762,0.34845401,1.96287323,6.07521186,0.85879932,0.00000000
-3.02851426,7.55760814,0.00423102,0.35911080,1.97921260,6.37657160,0.86532020,0.00000000
-3.02251126,7.88620195,0.00494899,0.36876632,1.99188797,6.69248629,0.87140864,0.00000000
-3.01650825,8.22653720,0.00581176,0.37736302,2.00099136,7.02195889,0.87722270,0.00000000
-3.01050525,8.57748473,0.00682973,0.38487363,2.00671848,7.36363164,0.88296740,0.00000000
-3.00450225,8.93763567,0.00801304,0.39130252,2.00936586,7.71577148,0.88888903,0.00000000
-2.99849925,9.30528874,0.00937099,0.39668568,2.00932298,8.07626688,0.89526732,0.00000000
-2.99249625,9.67844493,0.01091146,0.40108899,2.00705950,8.44263675,0.90240520,0.00000000
-2.98649325,10.05481061,0.01264027,0.40460504,2.00310777,8.81205188,0.91061689,0.00000000
-2.98049025,10.43180955,0.01456056,0.40734845,1.99804147,9.18136909,0.92021444,0.00000000
-2.97448724,10.80660406,0.01667216,0.40945001,1.99245112,9.54717721,0.93149342,0.00000000
-2.96848424,11.17612537,0.01897099,0.41104977,1.98691775,9.90585382,0.94471832,0.00000000
-2.96248124,11.53711279,0.02144861,0.41228965,1.98198589,10.25363132,0.96010843,0.00000000
-2.95647824,11.88616102,0.02409179,0.41330571,1.97813760,10.58667017,0.97782479,0.00000000
-2.95047524,12.21977475,0.02688227,0.41422069,1.97576864,10.90113714,0.99795904,0.00000000
-2.94447224,12.53442947,0.02979673,0.41513718,1.97516849,11.19328624,1.02052466,0.00000000
-2.93846923,12.82663712,0.03280692,0.41613179,1.97650516,11.45953992,1.04545120,0.00000000
-2.93246623,13.09301527,0.03587997,0.41725065,1.97981591,11.69656827,1.07258186,0.00000000
-2.92646323,13.33035843,0.03897903,0.41850660,1.98500458,11.90136406,1.10167469,0.00000000
-2.92046023,13.53570975,0.04206402,0.41987813,1.99184569,12.07131191,1.13240732,0.00000000
-2.91445723,13.70643177,0.04509263,0.42131029,1.99999540,12.20424997,1.16438530,0.00000000
-2.90845423,13.84027450,0.04802156,0.42271735,2.00900875,12.29852285,1.19715352,0.00000000
-2.90245123,13.93543920,0.05080776,0.42398736,2.01836254,12.35302497,1.23021035,0.00000000
-2.89644822,13.99063623,0.05340993,0.42498807,2.02748254,12.36723350,1.26302383,0.00000000
-2.89044522,14.00513513,0.05578987,0.42557419,2.03577385,12.34123033,1.29504918,0.00000000
-2.88444222,13.97880541,0.05791399,0.42559534,2.04265272,12.27571282,1.32574695,0.00000000
-2.87843922,13.91214600,0.05975454,0.42490460,2.04757831,12.17199284,1.35460079,0.00000000
-2.87243622,13.80630207,0.06129081,0.42336683,2.05008269,12.03198393,1.38113423,0.00000000
-2.86643322,13.66306734,0.06251001,0.42086671,2.04979768,11.85817637,1.40492581,0.00000000
-2.86043022,13.48487089,0.06340798,0.41731580,2.04647701,11.65360002,1.42562167,0.00000000
-2.85442721,13.27474728,0.06398944,0.41265846,2.04001285,11.42177487,1.44294551,0.00000000
-2.84842421,13.03628963,0.06426801,0.40687623,2.03044590,11.16664968,1.45670522,0.00000000
-2.84242121,12.77358556,0.06426583,0.39999054,2.01796843,10.89252891,1.46679630,0.00000000
-2.83641821,12.49113679,0.06401281,0.39206358,2.00292028,10.60398900,1.47320190,0.00000000
-2.83041521,12.19376358,0.06354561,0.38319737,1.98577797,10.30578506,1.47598966,0.00000000
-2.82441221,11.88649611,0.06290624,0.37353099,1.96713744,10.00274965,1.47530562,0.00000000
-2.81840920,11.57445552,0.06214055,0.36323626,1.94769116,9.69968598,1.47136561,0.00000000
-2.81240620,11.26272790,0.06129647,0.35251199,1.92820074,9.40125777,1.46444446,0.00000000
-2.80640320,10.95623508,0.06042218,0.34157708,1.90946603,9.11187920,1.45486372,0.00000000
-2.80040020,10.65960640,0.05956424,0.33066285,1.89229227,8.83560793,1.44297825,0.00000000
-2.79439720,10.37705592,0.05876590,0.32000488,1.87745631,8.57604473,1.42916234,0.00000000
-2.78839420,10.11226941,0.05806539,0.30983472,1.86567352,8.33624341,1.41379578,0.00000000
-2.78239120,9.86830542,0.05749459,0.30037179,1.85756656,8.11863420,1.39725052,0.00000000
-2.77638819,9.64751426,0.05707781,0.29181590,1.85363714,7.92496378,1.37987815,0.00000000
-2.77038519,9.45147826,0.05683105,0.28434045,1.85424197,7.75625462,1.36199887,0.00000000
-2.76438219,9.28097575,0.05676144,0.27808681,1.85957372,7.61278548,1.34389200,0.00000000
-2.75837919,9.13597070,0.05686724,0.27315980,1.86964775,7.49409462,1.32578848,0.00000000
-2.75237619,9.01562867,0.05713801,0.26962466,1.88429509,7.39900587,1.30786559,0.00000000
-2.74637319,8.91835908,0.05755523,0.26750537,1.90316202,7.32567747,1.29024386,0.00000000
-2.74037019,8.84188237,0.05809326,0.26678448,1.92571634,7.27167217,1.27298639,0.00000000
-2.73436718,8.78332016,0.05872049,0.26740433,1.95126021,7.23404662,1.25610055,0.00000000
-2.72836418,8.73930524,0.05940076,0.26926968,1.97894910,7.20945706,1.23954189,0.00000000
-2.72236118,8.70610751,0.06009492,0.27225145,2.00781639,7.19427777,1.22322016,0.00000000
-2.71635818,8.67977148,0.06076249,0.27619157,2.03680277,7.18472812,1.20700723,0.00000000
-2.71035518,8.65626030,0.06136336,0.28090860,2.06478941,7.17700373,1.19074652,0.00000000
-2.70435218,8.63160095,0.06185935,0.28620401,2.09063385,7.16740702,1.17426354,0.00000000
-2.69834917,8.60202551,0.06221581,0.29186876,2.11320721,7.15247252,1.15737724,0.00000000
-2.69234617,8.56410298,0.06240291,0.29768997,2.13143146,7.12908225,1.13991149,0.00000000
-2.68634317,8.51485710,0.06239680,0.30345747,2.14431535,7.09456720,1.12170637,0.00000000
-2.68034017,8.45186571,0.06218046,0.30896990,2.15098756,7.04679128,1.10262862,0.00000000
-2.67433717,8.37333830,0.06174434,0.31404026,2.15072590,6.98421489,1.08258097,0.00000000
-2.66833417,8.27816903,0.06108660,0.31850060,2.14298138,6.90593602,1.06150974,0.00000000
-2.66233117,8.16596385,0.06021310,0.32220588,2.12739627,6.81170797,1.03941053,0.00000000
-2.65632816,8.03704106,0.05913716,0.32503666,2.10381547,6.70193347,1.01633164,0.00000000
-2.65032516,7.89240627,0.05787890,0.32690088,2.07229079,6.57763603,0.99237524,0.00000000
-2.64432216,7.73370322,0.05646451,0.32773444,2.03307817,6.44041043,0.96769612,0.00000000
-2.63831916,7.56314339,0.05492518,0.32750087,1.98662791,6.29235482,0.94249819,0.00000000
-2.63231616,7.38341789,0.05329600,0.32619005,1.93356865,6.13598787,0.91702894,0.00000000
-2.62631316,7.19759570,0.05161466,0.32381612,1.87468568,5.97415450,0.89157217,0.00000000
-2.62031016,7.00901301,0.04992016,0.32041486,1.81089485,5.80992459,0.86643931,0.00000000
-2.61430715,6.82115819,0.04825155,0.31604054,1.74321293,5.64648867,0.84195974,0.00000000
-2.60830415,6.63755718,0.04664665,0.31076261,1.67272608,5.48705459,0.81847065,0.00000000
-2.60230115,6.46166351,0.04514098,0.30466221,1.60055731,5.33474924,0.79630678,0.00000000
