energy_ev,total_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,S_s_up,S_p_up,W_p_up,W_d_up
-5.79589795,3.74440162,0.59296486,0.40597411,0.00103670,0.55324461,0.04569248,1.85903286,1.79794011,0.81923881
-5.78989495,3.80475418,0.59945883,0.40418262,0.00107279,0.56375676,0.04762286,1.89737952,1.85311879,0.82968554
-5.78389195,3.86297881,0.60645049,0.40195399,0.00111758,0.57468524,0.04955828,1.93428104,1.90594692,0.83909023
-5.77788894,3.91835869,0.61369081,0.39921436,0.00117004,0.58588455,0.05149725,1.96921170,1.95588688,0.84755304
-5.77188594,3.97034026,0.62092941,0.39590771,0.00122930,0.59719812,0.05344479,2.00175062,2.00252901,0.85520924
-5.76588294,4.01855496,0.62792023,0.39199624,0.00129475,0.60846136,0.05541298,2.03159646,2.04560310,0.86222863
-5.75987994,4.06283895,0.63442801,0.38746068,0.00136604,0.61950633,0.05742126,2.05857981,2.08498687,0.86881475
-5.75387694,4.10324972,0.64023536,0.38230064,0.00144315,0.63016775,0.05949637,2.08267275,2.12071100,0.87520346
-5.74787394,4.14007836,0.64515038,0.37653496,0.00152647,0.64028995,0.06167206,2.10399505,2.15296002,0.88166074
-5.74187094,4.17385620,0.64901426,0.37020216,0.00161686,0.64973435,0.06398837,2.12281662,2.18206878,0.88847942
-5.73586793,4.20535445,0.65170861,0.36336101,0.00171569,0.65838676,0.06649063,2.13955555,2.20851393,0.89597456
-5.72986493,4.23557577,0.65316223,0.35609102,0.00182494,0.66616411,0.06922807,2.15477147,2.23290028,0.90447744
-5.72386193,4.26573660,0.65335657,0.34849292,0.00194719,0.67302002,0.07225218,2.16915390,2.25594187,0.91432772
-5.71785893,4.29723982,0.65232976,0.34068890,0.00208571,0.67894867,0.07561468,2.18350533,2.27843777,0.92586402
-5.71185593,4.33163731,0.65017880,0.33282250,0.00224445,0.68398666,0.07936541,2.19871920,2.30124322,0.93941287
-5.70585293,4.37058282,0.64705947,0.32505800,0.00242801,0.68821248,0.08354998,2.21575306,2.32523635,0.95527610
-5.69984992,4.41577595,0.64318390,0.31757915,0.00264165,0.69174363,0.08820734,2.23559725,2.35128182,0.97371729
-5.69384692,4.46889868,0.63881580,0.31058715,0.00289120,0.69473129,0.09336745,2.25924010,2.38019221,0.99494747
-5.68784392,4.53154643,0.63426317,0.30429779,0.00318294,0.69735274,0.09904899,2.28763050,2.41268875,1.01911082
-5.68184092,4.60515618,0.62986891,0.29893756,0.00352350,0.69980200,0.10525734,2.32163919,2.44936296,1.04627107
-5.67583792,4.69093445,0.62599954,0.29473900,0.00391966,0.70227899,0.11198288,2.36202015,2.49064096,1.07639927
-5.66983492,4.78978844,0.62303241,0.29193502,0.00437819,0.70497793,0.11919968,2.40937355,2.53675216,1.10936375
-5.66383192,4.90226348,0.62134202,0.29075256,0.00490551,0.70807560,0.12686470,2.46411206,2.58770405,1.14492309
-5.65782891,5.02849000,0.62128590,0.29140561,0.00550755,0.71172005,0.13491759,2.52643180,2.64326463,1.18272262
-5.65182591,5.16814297,0.62319076,0.29408782,0.00618934,0.71602058,0.14328101,2.59628957,2.70295375,1.22229514
-5.64582291,5.32041629,0.62733941,0.29896503,0.00695481,0.72103939,0.15186168,2.67338748,2.76604421,1.26306611
-5.63981991,5.48401404,0.63395910,0.30616786,0.00780641,0.72678566,0.16055198,2.75716605,2.83157315,1.30436362
-5.63381691,5.65715975,0.64321182,0.31578490,0.00874490,0.73321217,0.16923219,2.84680620,2.89836369,1.34543279
-5.62781391,5.83762415,0.65518682,0.32785656,0.00976901,0.74021497,0.17777321,2.94124074,2.96505631,1.38545460
-5.62181091,6.02277094,0.66989587,0.34237011,0.01087530,0.74763590,0.18603976,3.03917488,3.03014899,1.42356833
-5.61580790,6.20961921,0.68727136,0.35925611,0.01205796,0.75526815,0.19389396,3.13911549,3.09204455,1.45889695
-5.60980490,6.39492073,0.70716733,0.37838641,0.01330872,0.76286436,0.20119896,3.23940814,3.14910352,1.49057439
-5.60380190,6.57524906,0.72936337,0.39957414,0.01461688,0.77014708,0.20782288,3.33828063,3.19970013,1.51777374
-5.59779890,6.74709757,0.75357126,0.42257561,0.01596936,0.77682086,0.21364244,3.43389161,3.24227929,1.53973499
-5.59179590,6.90698241,0.77944402,0.44709430,0.01735091,0.78258561,0.21854655,3.52438258,3.27541202,1.55579126
-5.58579290,7.05154677,0.80658705,0.47278684,0.01874438,0.78715040,0.22243948,3.60793126,3.29784706,1.56539229
-5.57978989,7.17766248,0.83457085,0.49927099,0.02013111,0.79024705,0.22524356,3.68280468,3.30855627,1.56812421
-5.57378689,7.28252505,0.86294483,0.52613529,0.02149139,0.79164297,0.22690135,3.74740985,3.30677228,1.56372470
-5.56778389,7.36373889,0.89125180,0.55295007,0.02280497,0.79115246,0.22737716,3.80034044,3.29201645,1.55209279
-5.56178089,7.41938941,0.91904228,0.57927954,0.02405168,0.78864605,0.22665789,3.84041775,3.26411634,1.53329311
-5.55577789,7.44809973,0.94588854,0.60469449,0.02521202,0.78405743,0.22475316,3.86672463,3.22321197,1.50755421
-5.54977489,7.44906999,0.97139742,0.62878498,0.02626774,0.77738760,0.22169484,3.87863129,3.16975079,1.47526122
-5.54377189,7.42209818,0.99522186,0.65117268,0.02720247,0.76870612,0.21753585,3.87581210,3.10447173,1.43694317
-5.53776888,7.36758202,1.01707050,0.67152222,0.02800223,0.75814929,0.21234845,3.85825318,3.02837919,1.39325559
-5.53176588,7.28650213,1.03671526,0.68955103,0.02865587,0.74591554,0.20622210,3.82625040,2.94270816,1.34495910
-5.52576288,7.18038764,1.05399647,0.70503738,0.02915538,0.73225799,0.19926084,3.78039829,2.84888216,1.29289511
-5.51975988,7.05126560,1.06882576,0.71782609,0.02949617,0.71747475,0.19158054,3.72157033,2.74846561,1.23795940
-5.51375688,6.90159654,1.08118637,0.72783175,0.02967713,0.70189718,0.18330595,3.65089150,2.64311288,1.18107489
-5.50775388,6.73419884,1.09113126,0.73503927,0.02970056,0.68587675,0.17456769,3.56970430,2.53451579,1.12316455
-5.50175088,6.55216469,1.09877895,0.73950177,0.02957204,0.66977111,0.16549943,3.47952952,2.42435184,1.06512540
-5.49574787,6.35877108,1.10430762,0.74133596,0.02930005,0.65392976,0.15623511,3.38202337,2.31423490,1.00780473
-5.48974487,6.15738895,1.10794749,0.74071513,0.02889564,0.63868028,0.14690650,3.27893240,2.20567029,0.95197904
-5.48374187,5.95139388,1.10997209,0.73786027,0.02837186,0.62431533,0.13764100,3.17204801,2.10001569,0.89833664
-5.47773887,5.74408129,1.11068864,0.73302968,0.02774327,0.61108137,0.12855977,3.06316193,1.99844909,0.84746412
-5.47173587,5.53858898,1.11042806,0.72650753,0.02702532,0.59916931,0.11977626,2.95402427,1.90194485,0.79983711
-5.46573287,5.33782933,1.10953480,0.71859213,0.02623379,0.58870760,0.11139498,2.84630529,1.81125824,0.75581543
-5.45972986,5.14443302,1.10835702,0.70958414,0.02538424,0.57975814,0.10351062,2.74156191,1.72691882,0.71564257
-5.45372686,4.96070546,1.10723721,0.69977553,0.02449152,0.57231500,0.09620747,2.64120985,1.64923240,0.67944918
-5.44772386,4.78859673,1.10650362,0.68943965,0.02356938,0.56630621,0.08955904,2.54650170,1.57829118,0.64726033
-5.44172086,4.62968470,1.10646249,0.67882271,0.02263012,0.56159832,0.08362778,2.45851120,1.51399114,0.61900599
-5.43571786,4.48517111,1.10739132,0.66813710,0.02168440,0.55800366,0.07846508,2.37812352,1.45605569,0.59453407
-5.42971486,4.35588914,1.10953301,0.65755665,0.02074112,0.55528991,0.07411116,2.30603123,1.40406426,0.57362552
-5.42371186,4.24232107,1.11309094,0.64721381,0.01980741,0.55319140,0.07059516,2.24273529,1.35748426,0.55601062
-5.41770885,4.14462394,1.11822492,0.63719894,0.01888870,0.55142184,0.06793505,2.18855029,1.31570504,0.54138583
-5.41170585,4.06266120,1.12504777,0.62756124,0.01798889,0.54968760,0.06613771,2.14361313,1.27807207,0.52943044
-5.40570285,3.99603803,1.13362255,0.61831134,0.01711055,0.54770113,0.06519882,2.10789416,1.24392002,0.51982248
-5.39969985,3.94413826,1.14396040,0.60942522,0.01625517,0.54519376,0.06510287,2.08120996,1.21260319,0.51225306
-5.39369685,3.90616096,1.15601874,0.60084904,0.01542343,0.54192731,0.06582307,2.06323702,1.18352221,0.50643893
-5.38769385,3.88115513,1.16970005,0.59250465,0.01461546,0.53770411,0.06732144,2.05352570,1.15614599,0.50213257
-5.38169085,3.86805135,1.18485121,0.58429539,0.01383107,0.53237473,0.06954883,2.05151396,1.13002823,0.49912978
-5.37568784,3.86568954,1.20126346,0.57611203,0.01306999,0.52584350,0.07244525,2.05654075,1.10481823,0.49727449
-5.36968484,3.87284271,1.21867325,0.56783841,0.01233203,0.51807124,0.07594026,2.06785888,1.08026579,0.49646076
-5.36368184,3.88823683,1.23676413,0.55935673,0.01161720,0.50907545,0.07995367,2.08464766,1.05622061,0.49663221
-5.35767884,3.91056725,1.25516992,0.55055237,0.01092575,0.49892797,0.08439647,2.10602533,1.03262650,0.49777898
-5.35167584,3.93851274,1.27347927,0.54131806,0.01025827,0.48775029,0.08917205,2.13106188,1.00951142,0.49993254
-5.34567284,3.97074782,1.29124195,0.53155746,0.00961558,0.47570687,0.09417779,2.15879237,0.98697395,0.50315890
-5.33966983,4.00595469,1.30797679,0.52118816,0.00899877,0.46299698,0.09930684,2.18823125,0.96516752,0.50755048
-5.33366683,4.04283548,1.32318135,0.51014409,0.00840904,0.44984535,0.10445022,2.21838780,0.94428322,0.51321717
-5.32766383,4.08012576,1.33634328,0.49837744,0.00784767,0.43649240,0.10949912,2.24828275,0.92453244,0.52027713
-5.32166083,4.11660962,1.34695305,0.48586012,0.00731591,0.42318422,0.11434732,2.27696614,0.90613021,0.52884764
-5.31565783,4.15113666,1.35451776,0.47258488,0.00681486,0.41016315,0.11889372,2.30353593,0.88928009,0.53903650
-5.30965483,4.18264048,1.35857565,0.45856602,0.00634543,0.39765904,0.12304481,2.32715708,0.87416127,0.55093417
-5.30365183,4.21015842,1.35871066,0.44383982,0.00590826,0.38588176,0.12671696,2.34708043,0.86091852,0.56460711
-5.29764882,4.23285141,1.35456663,0.42846459,0.00550370,0.37501508,0.12983863,2.36266066,0.84965499,0.58009227
-5.29164582,4.25002325,1.34586031,0.41252048,0.00513175,0.36521221,0.13235212,2.37337248,0.84042819,0.59739304
-5.28564282,4.26113791,1.33239281,0.39610888,0.00479215,0.35659288,0.13421501,2.37882451,0.83324893,0.61647655
-5.27963982,4.26583401,1.31405869,0.37935148,0.00448435,0.34924209,0.13540111,2.37876978,0.82808299,0.63727238
-5.27363682,4.26393513,1.29085250,0.36238894,0.00420757,0.34321043,0.13590092,2.37311264,0.82485513,0.65967266
-5.26763382,4.25545557,1.26287214,0.34537917,0.00396090,0.33851563,0.13572160,2.36191138,0.82345504,0.68353338
-5.26163082,4.24060062,1.23031901,0.32849530,0.00374333,0.33514530,0.13488635,2.34537657,0.82374469,0.70867692
-5.25562781,4.21976145,1.19349482,0.31192320,0.00355387,0.33306059,0.13343335,2.32386498,0.82556651,0.73489561
-5.24962481,4.19350459,1.15279518,0.29585874,0.00339162,0.33220044,0.13141424,2.29786950,0.82875214,0.76195636
-5.24362181,4.16255663,1.10870015,0.28050489,0.00325585,0.33248617,0.12889224,2.26800545,0.83313102,0.78960600
-5.23761881,4.12778468,1.06176222,0.26606853,0.00314606,0.33382630,0.12593991,2.23499382,0.83853867,0.81757756
-5.23161581,4.09017373,1.01259216,0.25275726,0.00306206,0.33612122,0.12263679,2.19964237,0.84482427,0.84559705
-5.22561281,4.05080192,0.96184329,0.24077621,0.00300402,0.33926763,0.11906687,2.16282523,0.85185724,0.87339085
-5.21960980,4.01081468,0.91019485,0.23032488,0.00297249,0.34316255,0.11531606,2.12546192,0.85953274,0.90069339
-5.21360680,3.97139892,0.85833502,0.22159416,0.00296844,0.34770677,0.11146978,2.08849641,0.86777588,0.92725490
-5.20760380,3.93375791,0.80694426,0.21476350,0.00299322,0.35280773,0.10761065,2.05287692,0.87654453,0.95284914
-5.20160080,3.89908761,0.75667948,0.20999832,0.00304862,0.35838162,0.10381646,2.01953695,0.88583073,0.97728064
-5.19559780,3.86855472,0.70815957,0.20744762,0.00313678,0.36435478,0.10015845,1.98937777,0.89566053,1.00039116
-5.18959480,3.84327659,0.66195262,0.20724173,0.00326017,0.37066436,0.09669986,1.96325267,0.90609243,1.02206518
-5.18359180,3.82430285,0.61856517,0.20949030,0.00342150,0.37725822,0.09349488,1.94195277,0.91721413,1.04223381
-5.17758879,3.81259852,0.57843358,0.21428036,0.00362367,0.38409410,0.09058798,1.92619449,0.92913798,1.06087709
-5.17158579,3.80902821,0.54191775,0.22167450,0.00386965,0.39113819,0.08801354,1.91660841,0.94199487,1.07802424
-5.16558279,3.81434105,0.50929703,0.23170910,0.00416237,0.39836307,0.08579591,1.91372926,0.95592698,1.09375178
-5.15957979,3.82915609,0.48076833,0.24439260,0.00450458,0.40574520,0.08394965,1.91798702,0.97107939,1.10817951
-5.15357679,3.85394811,0.45644622,0.25970380,0.00489870,0.41326213,0.08248018,1.92969889,0.98759102,1.12146425
-5.14757379,3.88903384,0.43636490,0.27759030,0.00534668,0.42088947,0.08138459,1.94906233,1.00558518,1.13379189
-5.14157079,3.93455924,0.42048176,0.29796697,0.00584985,0.42859792,0.08065258,1.97614910,1.02516027,1.14536785
-5.13556778,3.99048824,0.40868235,0.32071469,0.00640868,0.43635052,0.08026767,2.01090084,1.04638111,1.15640654
-5.12956478,4.05659409,0.40078648,0.34567944,0.00702274,0.44410031,0.08020837,2.05312646,1.06927160,1.16712054
-5.12356178,4.13245422,0.39655537,0.37267170,0.00769044,0.45178862,0.08044947,2.10250183,1.09380916,1.17771008
-5.11755878,4.21744992,0.39569942,0.40146652,0.00840900,0.45934413,0.08096326,2.15857254,1.11992181,1.18835351
-5.11155578,4.31077185,0.39788665,0.43180419,0.00917426,0.46668297,0.08172076,2.22075994,1.14748805,1.19919965
-5.10555278,4.41143245,0.40275150,0.46339175,0.00998072,0.47370983,0.08269284,2.28837127,1.17634036,1.21036231
-5.09954977,4.51828581,0.40990383,0.49590529,0.01082145,0.48032019,0.08385120,2.36061387,1.20627222,1.22191773
-5.09354677,4.63005544,0.41893802,0.52899333,0.01168817,0.48640368,0.08516925,2.43661380,1.23704893,1.23390519
-5.08754377,4.74536951,0.42944195,0.56228101,0.01257132,0.49184844,0.08662274,2.51543859,1.26842202,1.24633061
-5.08154077,4.86280309,0.44100575,0.59537529,0.01346025,0.49654643,0.08819025,2.59612372,1.30014666,1.25917343
-5.07553777,4.98092586,0.45323012,0.62787107,0.01434339,0.50039918,0.08985344,2.67770200,1.33200169,1.27239595
-5.06953477,5.09835352,0.46573403,0.65935800,0.01520856,0.50332412,0.09159711,2.75923493,1.36381101,1.28595475
-5.06353177,5.21380069,0.47816173,0.68942789,0.01604326,0.50526075,0.09340898,2.83984461,1.39546555,1.29981337
-5.05752876,5.32613253,0.49018878,0.71768267,0.01683505,0.50617652,0.09527934,2.91874490,1.42694418,1.31395514
-5.05152576,5.43441238,0.50152709,0.74374236,0.01757193,0.50607194,0.09720044,2.99526996,1.45833259,1.32839529
-5.04552276,5.53794245,0.51192872,0.76725316,0.01824271,0.50498470,0.09916580,3.06889889,1.48983833,1.34319121
-5.03951976,5.63629492,0.52118846,0.78789514,0.01883745,0.50299219,0.10116928,3.13927462,1.52180099,1.35844989
-5.03351676,5.72933113,0.52914512,0.80538942,0.01934777,0.50021257,0.10320424,3.20621596,1.55469613,1.37433169
-5.02751376,5.81720696,0.53568149,0.81950459,0.01976723,0.49680375,0.10526252,3.26972159,1.58913217,1.39104983
-5.02151076,5.90036327,0.54072302,0.83006202,0.02009156,0.49296056,0.10733353,3.32996536,1.62583939,1.40886520
-5.01550775,5.97950109,0.54423547,0.83694004,0.02031887,0.48890989,0.10940346,3.38728261,1.66565088,1.42807656
-5.00950475,6.05554191,0.54622141,0.84007677,0.02044976,0.48490400,0.11145460,3.44214784,1.70947558,1.44900614
-5.00350175,6.12957454,0.54671603,0.83947142,0.02048731,0.48121217,0.11346486,3.49514430,1.75826385,1.47198159
-4.99749875,6.20279055,0.54578231,0.83518413,0.02043702,0.47811106,0.11540758,3.54692675,1.81296668,1.49731488
-4.99149575,6.27641142,0.54350580,0.82733424,0.02030662,0.47587407,0.11725161,3.59817911,1.87448994,1.52527950
-4.98549275,6.35161067,0.53998936,0.81609710,0.02010580,0.47476029,0.11896170,3.64956882,1.94364548,1.55608718
-4.97948974,6.42943515,0.53534789,0.80169946,0.01984585,0.47500343,0.12049919,3.70170033,2.02110124,1.58986572
-4.97348674,6.51072941,0.52970348,0.78441370,0.01953925,0.47680125,0.12182299,3.75507000,2.10733260,1.62663931
-4.96748374,6.59606764,0.52318092,0.76455088,0.01919918,0.48030606,0.12289087,3.81002497,2.20257766,1.66631277
-4.96148074,6.68569677,0.51590387,0.74245306,0.01883906,0.48561681,0.12366090,3.86672823,2.30679871,1.70866099
-4.95547774,6.77949454,0.50799172,0.71848500,0.01847204,0.49277295,0.12409309,3.92513204,2.41965240,1.75332447
-4.94947474,6.87694511,0.49955711,0.69302551,0.01811050,0.50175079,0.12415109,3.98496147,2.54047058,1.79981173
-4.94347174,6.97713445,0.49070422,0.66645884,0.01776565,0.51246224,0.12380389,4.04570926,2.66825367,1.84750881
-4.93746873,7.07876639,0.48152764,0.63916622,0.01744712,0.52475630,0.12302740,4.10664286,2.80167767,1.89569577
-4.93146573,7.18019948,0.47211194,0.61151795,0.01716266,0.53842320,0.12180592,4.16682376,2.93911555,1.94356973
-4.92546273,7.27950347,0.46253167,0.58386623,0.01691797,0.55320124,0.12013328,4.22513856,3.07867284,1.99027345
-4.91945973,7.37453353,0.45285180,0.55653897,0.01671651,0.56878581,0.11801373,4.28034075,3.21823696,2.03492841
-4.91345673,7.46301894,0.44312846,0.52983469,0.01655955,0.58484061,0.11546239,4.33110161,3.35553859,2.07667067
-4.90745373,7.54266259,0.43340992,0.50401875,0.01644622,0.60101027,0.11250543,4.37606784,3.48822315,2.11468792
-4.90145073,7.61124654,0.42373772,0.47932095,0.01637369,0.61693414,0.10917968,4.41392341,3.61392951,2.14825598
-4.89544772,7.66673892,0.41414792,0.45593439,0.01633741,0.63226040,0.10553196,4.44345280,3.73037291,2.17677283
-4.88944472,7.70739679,0.40467238,0.43401592,0.01633143,0.64666002,0.10161798,4.46360228,3.83542830,2.19978845
-4.88344172,7.73185994,0.39534009,0.41368763,0.01634875,0.65983985,0.09750097,4.47353650,3.92721038,2.21702904
-4.87743872,7.73923076,0.38617854,0.39503967,0.01638169,0.67155427,0.09324994,4.47268704,4.00414663,2.22841423
-4.87143572,7.72913596,0.37721508,0.37813395,0.01642228,0.68161476,0.08893785,4.46079066,4.06503962,2.23406632
-4.86543272,7.70176653,0.36847826,0.36300856,0.01646263,0.68989709,0.08463956,4.43791463,4.10911552,2.23431107
-4.85942971,7.65789341,0.35999915,0.34968277,0.01649526,0.69634548,0.08042982,4.40446784,4.13605608,2.22966968
-4.85342671,7.59885754,0.35181256,0.33816209,0.01651340,0.70097384,0.07638119,4.36119652,4.14601236,2.22084223
-4.84742371,7.52653384,0.34395818,0.32844334,0.01651116,0.70386377,0.07256215,4.30916428,4.13959913,2.20868329
-4.84142071,7.44327014,0.33648141,0.32051920,0.01648377,0.70515944,0.06903524,4.24971712,4.11786994,2.19417032
-4.83541771,7.35180339,0.32943401,0.31438225,0.01642760,0.70505970,0.06585553,4.18443463,4.08227373,2.17836651
-4.82941471,7.25515620,0.32287430,0.31002786,0.01634025,0.70380767,0.06306926,4.11506927,4.03459496,2.16237921
-4.82341171,7.15651820,0.31686686,0.30745613,0.01622043,0.70167838,0.06071273,4.04347653,3.97687990,2.14731582
-4.81740870,7.05911715,0.31148175,0.30667240,0.01606792,0.69896503,0.05881151,3.97153890,3.91135257,2.13423890
-4.81140570,6.96608547,0.30679300,0.30768647,0.01588344,0.69596459,0.05737996,3.90108731,3.84032432,2.12412220
-4.80540270,6.88032817,0.30287654,0.31051039,0.01566844,0.69296349,0.05642098,3.83382350,3.76610134,2.11780951
-4.79939970,6.80439794,0.29980742,0.31515493,0.01542493,0.69022396,0.05592611,3.77124723,3.69089445,2.11597792
-4.79339670,6.74038319,0.29765642,0.32162496,0.01515533,0.68797187,0.05587584,3.71459154,3.61673555,2.11910697
-4.78739370,6.68981412,0.29648624,0.32991384,0.01486223,0.68638653,0.05624024,3.66476936,3.54540438,2.12745490
-4.78139070,6.65359104,0.29634723,0.33999724,0.01454829,0.68559303,0.05697977,3.62233392,3.47836901,2.14104304
-4.77538769,6.63193830,0.29727301,0.35182678,0.01421606,0.68565733,0.05804637,3.58745492,3.41674243,2.15964890
-4.76938469,6.62438607,0.29927620,0.36532372,0.01386793,0.68658444,0.05938467,3.55991156,3.36125690,2.18280827
-4.76338169,6.62978063,0.30234437,0.38037341,0.01350602,0.68831961,0.06093344,3.53910275,3.31225672,2.20982644
-4.75737869,6.64632291,0.30643666,0.39682066,0.01313220,0.69075240,0.06262710,3.52407387,3.26970892,2.23979790
-4.75137569,6.67163358,0.31148118,0.41446661,0.01274808,0.69372346,0.06439743,3.51355894,3.23323089,2.27163405
-4.74537269,6.70284167,0.31737351,0.43306738,0.01235502,0.69703340,0.06617523,3.50603587,3.20213245,2.30409773
-4.73936968,6.73669284,0.32397648,0.45233474,0.01195426,0.70045339,0.06789211,3.49979225,3.17546996,2.33584348
-4.73336668,6.76967259,0.33112133,0.47193906,0.01154690,0.70373683,0.06948217,3.49299844,3.15210888,2.36546175
-4.72736368,6.79813879,0.33861033,0.49151443,0.01113405,0.70663146,0.07088369,3.48378455,3.13079126,2.39152576
-4.72136068,6.81845796,0.34622088,0.51066607,0.01071688,0.70889115,0.07204064,3.47031753,3.11020444,2.41263890
-4.71535768,6.82713936,0.35371101,0.52897970,0.01029670,0.71028694,0.07290407,3.45087519,3.08904745,2.42748123
-4.70935468,6.82096124,0.36082597,0.54603252,0.00987499,0.71061668,0.07343325,3.42391345,3.06609163,2.43485307
-4.70335168,6.79708422,0.36730590,0.56140553,0.00945348,0.70971277,0.07359662,3.38812439,3.04023293,2.43371426
-4.69734867,6.75314716,0.37289405,0.57469641,0.00903412,0.70744778,0.07337239,3.34248251,3.01053359,2.42321761
-4.69134567,6.68734220,0.37734525,0.58553268,0.00861912,0.70373765,0.07274891,3.28627762,2.97625186,2.40273533
-4.68534267,6.59846630,0.38043437,0.59358423,0.00821086,0.69854250,0.07172465,3.21913354,2.93685903,2.37187757
-4.67933967,6.48594808,0.38196413,0.59857486,0.00781191,0.69186508,0.07030795,3.14101226,2.89204392,2.33050258
-4.67333667,6.34984979,0.38177216,0.60029204,0.00742490,0.68374709,0.06851643,3.05220421,2.84170567,2.27871814
-4.66733367,6.19084533,0.37973678,0.59859465,0.00705247,0.67426373,0.06637611,2.95330568,2.78593630,2.21687463
-4.66133067,6.01017650,0.37578124,0.59341805,0.00669715,0.66351690,0.06392033,2.84518527,2.72499484,2.14555004
-4.65532766,5.80959033,0.36987636,0.58477647,0.00636130,0.65162749,0.06118845,2.72894147,2.65927559,2.06552790
-4.64932466,5.59126127,0.36204127,0.57276244,0.00604699,0.63872731,0.05822447,2.60585379,2.58927271,1.97776905
-4.64332166,5.35770236,0.35234243,0.55754334,0.00575592,0.62495122,0.05507550,2.47733022,2.51554382,1.88337878
