energy_ev,total_up,total_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,N_s_up,N_s_down,N_p_up,N_p_down,S_s_up,S_s_down,S_p_up,S_p_down,Sc_p_up,Sc_p_down,Sc_d_up,Sc_d_down
-4.76338169,1.14336918,-1.12719793,0.51625905,-0.77217468,0.26573299,-0.25860384,0.00058808,-0.00022032,0.02888644,-0.17644249,0.00048721,-0.00094067,0.80185925,-0.61068535,0.16869678,-0.18889439,0.10630617,-0.08536305
-4.75737869,1.12405550,-1.11046451,0.50240296,-0.74799875,0.26024793,-0.25134255,0.00064648,-0.00021917,0.02559060,-0.16940763,0.00045540,-0.00094258,0.79302319,-0.60839747,0.16859672,-0.18142547,0.10467406,-0.08569684
-4.75137569,1.10321098,-1.09928063,0.48828645,-0.72765873,0.25457335,-0.24546339,0.00070567,-0.00021960,0.02261357,-0.16289588,0.00042296,-0.00094920,0.78261597,-0.60965146,0.16841216,-0.17528514,0.10281925,-0.08643265
-4.74537269,1.08129531,-1.09326536,0.47412607,-0.71095972,0.24880439,-0.24093410,0.00076481,-0.00022120,0.01996051,-0.15693134,0.00039033,-0.00095904,0.77096634,-0.61413912,0.16815701,-0.17045636,0.10079759,-0.08752121
-4.73936968,1.05877406,-1.09195991,0.46013937,-0.69765371,0.24303797,-0.23770193,0.00082301,-0.00022361,0.01763427,-0.15152930,0.00035793,-0.00097062,0.75841161,-0.62150444,0.16784605,-0.16690402,0.09866641,-0.08890766
-4.73336668,1.03611237,-1.09484450,0.44654225,-0.68745072,0.23737222,-0.23569579,0.00087935,-0.00022652,0.01563630,-0.14669592,0.00032612,-0.00098259,0.74529177,-0.63135612,0.16749565,-0.16457697,0.09648346,-0.09053332
-4.72736368,1.01377115,-1.10135494,0.43354732,-0.68002926,0.23190643,-0.23482826,0.00093287,-0.00022967,0.01396761,-0.14242803,0.00029527,-0.00099368,0.73194537,-0.64327996,0.16712487,-0.16340993,0.09430614,-0.09233763
-4.72136068,0.99220572,-1.11089838,0.42136329,-0.67504609,0.22674151,-0.23499757,0.00098261,-0.00023284,0.01262982,-0.13871277,0.00026568,-0.00100277,0.71870703,-0.65685087,0.16675681,-0.16332528,0.09219100,-0.09425981
-4.71535768,0.97186672,-1.12286825,0.41019542,-0.67214516,0.22198078,-0.23608952,0.00102766,-0.00023587,0.01162610,-0.13552732,0.00023762,-0.00100887,0.70590666,-0.67164414,0.16642025,-0.16423480,0.09019345,-0.09624059
-4.70935468,0.95320298,-1.13665801,0.40024678,-0.67096572,0.21773108,-0.23797946,0.00106717,-0.00023864,0.01096222,-0.13283881,0.00021135,-0.00101116,0.69386989,-0.68724574,0.16615137,-0.16604135,0.08836775,-0.09822371
-4.70335168,0.93666560,-1.15167375,0.39172014,-0.67114956,0.21410409,-0.24053423,0.00110036,-0.00024108,0.01064741,-0.13060445,0.00018704,-0.00100901,0.68291972,-0.70326160,0.16599548,-0.16864052,0.08676711,-0.10015727
-4.69734867,0.92271286,-1.16734552,0.38482027,-0.67234764,0.21121755,-0.24361435,0.00112661,-0.00024319,0.01069521,-0.12877199,0.00016486,-0.00100196,0.67337852,-0.71932563,0.16600867,-0.17192229,0.08544397,-0.10199483
-4.69134567,0.91181494,-1.18313748,0.37975631,-0.67422601,0.20919638,-0.24707627,0.00114541,-0.00024499,0.01112419,-0.12728050,0.00014497,-0.00098972,0.66557017,-0.73510640,0.16625923,-0.17577282,0.08445029,-0.10369641
-4.68534267,0.90445774,-1.19855662,0.37674396,-0.67647109,0.20817343,-0.25077479,0.00115644,-0.00024655,0.01195858,-0.12606160,0.00012748,-0.00097221,0.65982160,-0.75031253,0.16682864,-0.18007620,0.08383779,-0.10522912
-4.67933967,0.90114512,-1.21316035,0.37600715,-0.67879450,0.20828958,-0.25456566,0.00115952,-0.00024800,0.01322867,-0.12504098,0.00011251,-0.00094949,0.65646335,-0.76469660,0.16781206,-0.18471642,0.08365810,-0.10656763
-4.67333667,0.90239873,-1.22656259,0.37777893,-0.68093722,0.20969333,-0.25830831,0.00115470,-0.00024948,0.01497117,-0.12414042,0.00010021,-0.00092180,0.65582857,-0.77805778,0.16931825,-0.18957925,0.08396276,-0.10769443
-4.66733367,0.90875511,-1.23843855,0.38230138,-0.68267327,0.21253941,-0.26186857,0.00114219,-0.00025116,0.01722921,-0.12327992,0.00009074,-0.00088951,0.65825023,-0.79024295,0.17146871,-0.19455428,0.08480294,-0.10859976
-4.66133067,0.92075943,-1.24852793,0.38982430,-0.68381264,0.21698655,-0.26512141,0.00112239,-0.00025323,0.02005232,-0.12238015,0.00008432,-0.00085312,0.66405631,-0.80114658,0.17439611,-0.19953684,0.08622889,-0.10928140
-4.65532766,0.93895604,-1.25663671,0.40060264,-0.68420362,0.22319441,-0.26795357,0.00109587,-0.00025588,0.02349594,-0.12136496,0.00008121,-0.00081321,0.67356285,-0.81070928,0.17824196,-0.20442981,0.08828920,-0.10974422
-4.64932466,0.96387577,-1.26263716,0.41489256,-0.68373416,0.23131951,-0.27026585,0.00106335,-0.00025930,0.02762090,-0.12016387,0.00008181,-0.00077043,0.68706521,-0.81891510,0.18315343,-0.20914534,0.09102969,-0.10999955
-4.64332166,0.99602027,-1.26646634,0.43294627,-0.68233242,0.24151043,-0.27197521,0.00102571,-0.00026367,0.03249240,-0.11871440,0.00008660,-0.00072549,0.70482758,-0.82578780,0.18927960,-0.21360621,0.09449204,-0.11006435
-4.63731866,1.03584413,-1.26812287,0.45500563,-0.67996627,0.25390244,-0.27301630,0.00098390,-0.00026912,0.03817879,-0.11696415,0.00009622,-0.00067910,0.72707140,-0.83138607,0.19676700,-0.21774696,0.09871238,-0.10996029
-4.63131566,1.08373541,-1.26766218,0.48129476,-0.67664173,0.26861156,-0.27334253,0.00093896,-0.00027578,0.04475006,-0.11487256,0.00011150,-0.00063198,0.75396319,-0.83579793,0.20575482,-0.22151458,0.10371954,-0.10971272
-4.62531266,1.13999551,-1.26519023,0.51201190,-0.67240037,0.28572857,-0.27292655,0.00089199,-0.00028369,0.05227592,-0.11241217,0.00013347,-0.00058480,0.78560253,-0.83913453,0.21636966,-0.22486879,0.10953342,-0.10934951
-4.61930965,1.20481935,-1.26085601,0.54732081,-0.66731562,0.30531303,-0.27176016,0.00084407,-0.00029288,0.06082368,-0.10956937,0.00016339,-0.00053822,0.82201085,-0.84152352,0.22872036,-0.22778196,0.11616332,-0.10889995
-4.61330665,1.27827703,-1.25484312,0.58734193,-0.66148821,0.32738772,-0.26985361,0.00079631,-0.00030331,0.07045580,-0.10634466,0.00020280,-0.00049281,0.86312179,-0.84310222,0.24289279,-0.23023855,0.12360645,-0.10839358
-4.60730365,1.36029785,-1.24736054,0.63214376,-0.65504074,0.35193374,-0.26723437,0.00074974,-0.00031488,0.08122728,-0.10275236,0.00025357,-0.00044909,0.90877383,-0.84401092,0.25894503,-0.23223418,0.13184664,-0.10785914
-4.60130065,1.45065772,-1.23863335,0.68173475,-0.64811171,0.37888657,-0.26394545,0.00070531,-0.00032743,0.09318289,-0.09881973,0.00031788,-0.00040751,0.95870580,-0.84438656,0.27690306,-0.23377446,0.14085339,-0.10732356
-4.59529765,1.54897084,-1.22889352,0.73605604,-0.64084916,0.40813335,-0.26004336,0.00066391,-0.00034074,0.10635434,-0.09458576,0.00039828,-0.00036844,1.01255571,-0.84435701,0.29675716,-0.23487349,0.15058127,-0.10681111
-4.58929465,1.65468617,-1.21837137,0.79497543,-0.63340425,0.43951153,-0.25559582,0.00062629,-0.00035457,0.12075757,-0.09009947,0.00049770,-0.00033218,1.06986312,-0.84403632,0.31845923,-0.23555235,0.16096981,-0.10634272
-4.58329165,1.76708926,-1.20728818,0.85828283,-0.62592509,0.47280913,-0.25067944,0.00059308,-0.00036860,0.13639021,-0.08541799,0.00061946,-0.00029897,1.13007535,-0.84352107,0.34192115,-0.23583751,0.17194381,-0.10593550
-4.57728864,1.88530964,-1.19585033,0.92568760,-0.61855110,0.50776661,-0.24537739,0.00056478,-0.00038250,0.15322932,-0.08060446,0.00076724,-0.00026901,1.19255734,-0.84288819,0.36701436,-0.23575931,0.18341415,-0.10560250
-4.57128564,2.00833369,-1.18424521,0.99681784,-0.61140816,0.54408038,-0.23977732,0.00054174,-0.00039591,0.17122969,-0.07572585,0.00094511,-0.00024246,1.25660488,-0.84219414,0.39357065,-0.23535072,0.19527913,-0.10535269
-4.56528264,2.13502271,-1.17263946,1.07122212,-0.60460489,0.58140799,-0.23396950,0.00052419,-0.00040846,0.19032268,-0.07085088,0.00115744,-0.00021947,1.32146087,-0.84147575,0.42138426,-0.23464630,0.20742616,-0.10519119
-4.55927964,2.26413584,-1.16117934,1.14837350,-0.59823022,0.61937472,-0.22804550,0.00051222,-0.00041980,0.21041579,-0.06604810,0.00140886,-0.00020021,1.38633397,-0.84075271,0.45021532,-0.23368158,0.21973399,-0.10511984
-4.55327664,2.39435690,-1.14999360,1.22767618,-0.59235244,0.65758149,-0.22209723,0.00050578,-0.00042959,0.23139307,-0.06138421,0.00170418,-0.00018487,1.45041889,-0.84003149,0.47979441,-0.23249278,0.23207510,-0.10513788
-4.54727364,2.52432445,-1.13919853,1.30847458,-0.58701973,0.69561377,-0.21621653,0.00050474,-0.00043751,0.25311637,-0.05692281,0.00204825,-0.00017372,1.51291766,-0.83931071,0.50982835,-0.23111702,0.24431855,-0.10524293
-4.54127064,2.65266391,-1.12890515,1.39006499,-0.58226240,0.73305126,-0.21049527,0.00050886,-0.00044331,0.27542754,-0.05272343,0.00244585,-0.00016714,1.57306089,-0.83858763,0.54000689,-0.22959288,0.25633280,-0.10543217
-4.53526763,2.77802072,-1.11922803,1.47170931,-0.57809649,0.76947790,-0.20502589,0.00051783,-0.00044679,0.29815142,-0.04884112,0.00290150,-0.00016562,1.63012839,-0.83786551,0.57001010,-0.22796133,0.26798877,-0.10570357
-4.52926463,2.89909328,-1.11029547,1.55265094,-0.57452880,0.80449192,-0.19990237,0.00053127,-0.00044779,0.32109969,-0.04532641,0.00341928,-0.00016985,1.68346807,-0.83716151,0.59951639,-0.22626706,0.27916277,-0.10605730
-4.52326163,3.01466446,-1.10226039,1.63213202,-0.57156317,0.83771552,-0.19522137,0.00054877,-0.00044627,0.34407538,-0.04222574,0.00400262,-0.00018070,1.73251281,-0.83651470,0.62821066,-0.22455996,0.28973933,-0.10649714
-4.51725863,3.12363062,-1.09531128,1.70941190,-0.56920749,0.86880390,-0.19108365,0.00056992,-0.00044224,0.36687775,-0.03958227,0.00465406,-0.00019933,1.77679423,-0.83599370,0.65579240,-0.22289676,0.29961384,-0.10703179
-4.51125563,3.22502704,-1.08968278,1.78378588,-0.56748145,0.89745311,-0.18759540,0.00059428,-0.00043578,0.38930764,-0.03743704,0.00537502,-0.00022715,1.81595333,-0.83570373,0.68198340,-0.22134270,0.30869486,-0.10767614
-4.50525263,3.31804875,-1.08566491,1.85460377,-0.56642443,0.92340664,-0.18486946,0.00062146,-0.00042708,0.41117258,-0.03583036,0.00616559,-0.00026594,1.84974730,-0.83579232,0.70653478,-0.21997308,0.31690602,-0.10845238
-4.49924962,3.40206603,-1.08361055,1.92128737,-0.56610325,0.94646036,-0.18302617,0.00065110,-0.00041640,0.43229188,-0.03480342,0.00702430,-0.00031782,1.87805253,-0.83645364,0.72923301,-0.21887470,0.32418757,-0.10939078
-4.49324662,3.47663408,-1.08394053,1.98334613,-0.56661933,0.96646568,-0.18219385,0.00068289,-0.00040405,0.45250112,-0.03439988,0.00794790,-0.00038532,1.90086373,-0.83793085,0.74990472,-0.21814680,0.33049731,-0.11053022
-4.48724362,3.54149640,-1.08714559,2.04039033,-0.56811491,0.98333079,-0.18250861,0.00071661,-0.00039043,0.47165584,-0.03466749,0.00893128,-0.00047141,1.91828928,-0.84051625,0.76841993,-0.21790175,0.33581111,-0.11191838
-4.48124062,3.59658181,-1.09378506,2.09214085,-0.57077795,0.99702001,-0.18411349,0.00075210,-0.00037599,0.48963444,-0.03565948,0.00996732,-0.00057949,1.93054297,-0.84454907,0.78469384,-0.21826508,0.34012279,-0.11361148
-4.47523762,3.64199535,-1.10448166,2.13843528,-0.57484522,1.00755127,-0.18715683,0.00078931,-0.00036122,0.50633987,-0.03743574,0.01104687,-0.00071340,1.93793271,-0.85041074,0.79868677,-0.21937492,0.34344353,-0.11567359
-4.46923462,3.67800340,-1.11991240,2.17922960,-0.58060350,1.01499180,-0.19178981,0.00082830,-0.00034666,0.52170026,-0.04006349,0.01215879,-0.00087743,1.94084645,-0.85851756,0.81040250,-0.22138081,0.34580076,-0.11817550
-4.46323162,3.70501367,-1.14079546,2.21459542,-0.58838838,1.01945242,-0.19816318,0.00086926,-0.00033285,0.53566826,-0.04361760,0.01329008,-0.00107626,1.93973600,-0.86931095,0.81988505,-0.22444175,0.34723652,-0.12119312
-4.45722861,3.72355115,-1.16787309,2.24471267,-0.59858064,1.02108058,-0.20642313,0.00091248,-0.00032037,0.54821946,-0.04818021,0.01442608,-0.00131491,1.93509935,-0.88324538,0.82721390,-0.22872344,0.34780550,-0.12480549
-4.45122561,3.73423084,-1.20189091,2.26985798,-0.61160008,1.02005254,-0.21670660,0.00095840,-0.00030977,0.55934975,-0.05383979,0.01555079,-0.00159865,1.92746212,-0.90077429,0.83249825,-0.23439489,0.34757271,-0.12909230
-4.44522261,3.73772877,-1.24357408,2.29038919,-0.62789665,1.01656509,-0.22913582,0.00100762,-0.00030161,0.56907199,-0.06068943,0.01664719,-0.00193290,1.91735880,-0.92233438,0.83587027,-0.24162423,0.34661087,-0.13413114
-4.43921961,3.73475254,-1.29360079,2.30672670,-0.64793916,1.01082729,-0.24381263,0.00106088,-0.00029641,0.57741225,-0.06882451,0.01769772,-0.00232309,1.90531455,-0.94832885,0.83747794,-0.25057391,0.34499776,-0.13999449
-4.43321661,3.72601267,-1.35257409,2.31933253,-0.67220169,1.00305249,-0.26081245,0.00111910,-0.00029465,0.58440587,-0.07833960,0.01868479,-0.00277445,1.89182806,-0.97911001,0.83747785,-0.26139536,0.34281348,-0.14674648
-4.42721361,3.71219638,-1.42099281,2.32868818,-0.70114787,0.99345118,-0.28017830,0.00118336,-0.00029678,0.59009366,-0.08932480,0.01959130,-0.00329187,1.87735620,-1.01496207,0.83602829,-0.27422322,0.34013783,-0.15443965
-4.42121061,3.69394463,-1.49922272,2.33527231,-0.73521378,0.98222490,-0.30191519,0.00125494,-0.00030319,0.59451856,-0.10186150,0.02040118,-0.00387959,1.86230098,-1.05608464,0.83328299,-0.28916936,0.33704790,-0.16311173
-4.41520760,3.67183381,-1.58746915,2.33953959,-0.77478966,0.96956154,-0.32598501,0.00133531,-0.00031418,0.59772299,-0.11601774,0.02109998,-0.00454103,1.84699917,-1.10257780,0.82938601,-0.30631684,0.33361595,-0.17278267
-4.40920460,3.64636270,-1.68575209,2.34190164,-0.82020131,0.95563221,-0.35230221,0.00142612,-0.00033002,0.59974706,-0.13184338,0.02167535,-0.00527850,1.83171513,-1.15442934,0.82446782,-0.32571408,0.32990772,-0.18345196
-4.40320160,3.61794525,-1.79388527,2.34271125,-0.87169180,0.94058975,-0.38073075,0.00152924,-0.00035086,0.60062782,-0.14936520,0.02211755,-0.00609291,1.81663691,-1.21150481,0.81864290,-0.34736952,0.32598115,-0.19509641
-4.39719860,3.58690941,-1.91146012,2.34225060,-0.92940422,0.92456888,-0.41108227,0.00164672,-0.00037679,0.60039950,-0.16858223,0.02241976,-0.00698357,1.80187582,-1.27354111,0.81200888,-0.37124693,0.32188567,-0.20766858
-4.39119560,3.55350177,-2.03783590,2.34072413,-0.99336638,0.90768792,-0.44311588,0.00178078,-0.00040781,0.59909481,-0.18946163,0.02257844,-0.00794794,1.78746947,-1.34014387,0.80464719,-0.39726180,0.31766201,-0.22109583
-4.38519260,3.51789759,-2.17213674,2.33825637,-1.06347807,0.89005173,-0.47653978,0.00193376,-0.00044385,0.59674698,-0.21193518,0.02259343,-0.00898146,1.77338797,-1.41078914,0.79662507,-0.42527895,0.31334248,-0.23528025
-4.37918959,3.48021540,-2.31325641,2.33489475,-1.13950182,0.87175580,-0.51101456,0.00210816,-0.00048474,0.59339257,-0.23589688,0.02246805,-0.01007737,1.75954316,-1.48482949,0.78799882,-0.45511165,0.30895180,-0.25009935
-4.37318659,3.44053509,-2.45987115,2.33061710,-1.22105756,0.85289088,-0.54615853,0.00230648,-0.00053025,0.58907447,-0.26120181,0.02220899,-0.01122669,1.74580029,-1.56150446,0.77881776,-0.48652240,0.30450834,-0.26540768
-4.36718359,3.39891817,-2.61046063,2.32534325,-1.30762187,0.83354797,-0.58155478,0.00253125,-0.00058010,0.58384505,-0.28766630,0.02182609,-0.01241821,1.73199165,-1.63995528,0.76912883,-0.51922560,0.30002566,-0.28103929
-4.36118059,3.35542898,-2.76333687,2.31894995,-1.39853208,0.81382307,-0.61675996,0.00278486,-0.00063396,0.57776903,-0.31506989,0.02133202,-0.01363857,1.71793151,-1.71924331,0.75898114,-0.55289210,0.29551431,-0.29681107
-4.35517759,3.31015509,-2.91668043,2.31128804,-1.49299535,0.79382149,-0.65131448,0.00306954,-0.00069150,0.57092569,-0.34315882,0.02074184,-0.01487248,1.70343152,-1.79837182,0.74843035,-0.58715559,0.29098371,-0.31252671
-4.34917459,3.26322585,-3.06858288,2.30220070,-1.59010271,0.77366118,-0.68475401,0.00338722,-0.00075236,0.56341024,-0.37165122,0.02007249,-0.01610298,1.68831609,-1.87631017,0.73754225,-0.62162080,0.28644403,-0.32798143
-4.34317159,3.21482761,-3.21709435,2.29154166,-1.68884771,0.75347487,-0.71662158,0.00373941,-0.00081627,0.55533420,-0.40024394,0.01934221,-0.01731184,1.67243665,-1.95201974,0.72639549,-0.65587331,0.28190795,-0.34296702
-4.33716858,3.16521462,-3.36027446,2.27919200,-1.78814913,0.73341093,-0.74648024,0.00412709,-0.00088301,0.54682440,-0.42862075,0.01856992,-0.01847997,1.65568438,-2.02448052,0.71508292,-0.68949058,0.27739209,-0.35727731
-4.33116558,3.11471493,-3.49624476,2.26507471,-1.88687718,0.71363260,-0.77392551,0.00455057,-0.00095247,0.53802092,-0.45646159,0.01777460,-0.01958803,1.63800060,-2.09271745,0.70371172,-0.72205395,0.27291811,-0.37071365
-4.32516258,3.06373067,-3.62324092,2.24916583,-1.98388206,0.69431580,-0.79859729,0.00500942,-0.00102473,0.52907369,-0.48345263,0.01697469,-0.02061692,1.61938447,-2.15582556,0.69240198,-0.75316103,0.26851341,-0.38309031
-4.31915958,3.01273294,-3.73966240,2.23150171,-2.07802393,0.67564555,-0.82019066,0.00550232,-0.00110004,0.52013810,-0.50929671,0.01618754,-0.02154848,1.59989736,-2.21299283,0.68128395,-0.78243808,0.26421129,-0.39423955
-4.31315658,2.96225117,-3.84411772,2.21218185,-2.16820325,0.65781123,-0.83846516,0.00602703,-0.00117890,0.51136978,-0.53372349,0.01542892,-0.02236603,1.57966408,-2.26352019,0.67049410,-0.80955185,0.26005059,-0.40401622
-4.30715358,2.91285796,-3.93546347,2.19136731,-2.25339006,0.64100081,-0.85325217,0.00658027,-0.00126208,0.50291884,-0.55649906,0.01471260,-0.02305503,1.55887051,-2.30683769,0.66017019,-0.83422021,0.25607488,-0.41230162
-4.30115058,2.86514998,-4.01283537,2.16927478,-2.33265126,0.62539467,-0.86445988,0.00715779,-0.00135066,0.49492387,-0.57743432,0.01405011,-0.02360358,1.53775811,-2.34251648,0.65044566,-0.85622120,0.25233115,-0.41900661
-4.29514757,2.81972619,-4.07567014,2.14616687,-2.40517470,0.61115913,-0.87207582,0.00775427,-0.00144605,0.48750619,-0.59639184,0.01345045,-0.02400288,1.51661544,-2.37027629,0.64144376,-0.87540004,0.24886812,-0.42407368
-4.28914457,2.77716465,-4.12371713,2.12233931,-2.47028917,0.59844015,-0.87616665,0.00836349,-0.00154997,0.48076455,-0.61329055,0.01292012,-0.02424767,1.49576720,-2.38998802,0.63327168,-0.89167355,0.24573424,-0.42747810
-4.28314157,2.73799916,-4.15703935,2.09810589,-2.52747944,0.58735770,-0.87687519,0.00897833,-0.00166449,0.47477067,-0.62810828,0.01246304,-0.02433637,1.47556135,-2.40167182,0.62601522,-0.90503204,0.24297557,-0.42922794
-4.27713857,2.70269712,-4.17600373,2.07378223,-2.57639590,0.57800088,-0.87441485,0.00959097,-0.00179200,0.46956599,-0.64088168,0.01208075,-0.02427129,1.45635500,-2.40549062,0.61973413,-0.91553812,0.24063351,-0.42936313
-4.27113557,2.67163979,-4.18126115,2.04966937,-2.61685849,0.57042426,-0.86906159,0.01019303,-0.00193514,0.46515964,-0.65170358,0.01177259,-0.02405855,1.43849977,-2.40173970,0.61445860,-0.92332283,0.23874265,-0.42795346
-4.26513257,2.64510599,-4.17371705,2.02603826,-2.64885478,0.56464555,-0.86114375,0.01077578,-0.00209679,0.46152798,-0.66071786,0.01153601,-0.02370794,1.42232722,-2.39083271,0.61018691,-0.92857891,0.23732878,-0.42509582
-4.25912956,2.62325995,-4.15449397,2.00311600,-2.67253251,0.56064475,-0.85103013,0.01133038,-0.00227996,0.45861553,-0.66811202,0.01136688,-0.02323259,1.40813520,-2.37328493,0.60688459,-0.93155170,0.23640724,-0.42091053
-4.25312656,2.60614392,-4.12488763,1.98107471,-2.68818700,0.55836463,-0.83911690,0.01184812,-0.00248773,0.45633744,-0.67410778,0.01125986,-0.02264856,1.39617558,-2.34969439,0.60448489,-0.93252801,0.23598160,-0.41553723
-4.24712356,2.59367575,-4.08631842,1.96002342,-2.69624408,0.55771274,-0.82581376,0.01232065,-0.00272311,0.45458315,-0.67895017,0.01120883,-0.02197428,1.38664384,-2.32072176,0.60289072,-0.93182335,0.23604280,-0.40913022
-4.24112056,2.58565119,-4.04028045,1.94000349,-2.69723946,0.55856451,-0.81152996,0.01274029,-0.00298894,0.45322120,-0.68289566,0.01120722,-0.02122998,1.37967100,-2.28706962,0.60197779,-0.92976838,0.23656883,-0.40185367
-4.23511756,2.58175081,-3.98829019,1.92098756,-2.69179538,0.56076746,-0.79666082,0.01310019,-0.00328778,0.45210483,-0.68619990,0.01124838,-0.02043695,1.37531801,-2.24946200,0.60159879,-0.92669494,0.23752486,-0.39387668
-4.22911456,2.58155063,-3.93183692,1.90288189,-2.68059571,0.56414609,-0.78157523,0.01339458,-0.00362171,0.45107805,-0.68910565,0.01132589,-0.01961689,1.37357267,-2.20862490,0.60158837,-0.92292250,0.23886388,-0.38536854
-4.22311156,2.58453600,-3.87233681,1.88553171,-2.66436054,0.56850721,-0.76660462,0.01361891,-0.00399225,0.44998184,-0.69183162,0.01143378,-0.01879119,1.37434922,-2.16526829,0.60176863,-0.91874557,0.24052780,-0.37649425
-4.21710855,2.59011759,-3.81109258,1.86872917,-2.64382123,0.57364550,-0.75203385,0.01377001,-0.00440020,0.44866026,-0.69456254,0.01156677,-0.01798027,1.37749012,-2.12007021,0.60195487,-0.91442269,0.24244888,-0.36741050
-4.21110555,2.59764861,-3.74925991,1.85222318,-2.61969707,0.57934885,-0.73809436,0.01384613,-0.00484553,0.44696599,-0.69744126,0.01172036,-0.01720295,1.38277018,-2.07366341,0.60196119,-0.91016745,0.24455157,-0.35826220
-4.20510255,2.60644251,-3.68782200,1.83573043,-2.59267422,0.58540342,-0.72495974,0.01384700,-0.00532727,0.44476520,-0.70056290,0.01189083,-0.01647597,1.38990230,-2.02662478,0.60160585,-0.90614193,0.24675446,-0.34917968
-4.19909955,2.61579012,-3.62757273,1.81894696,-2.56338776,0.59159808,-0.71274389,0.01377376,-0.00584343,0.44194150,-0.70397153,0.01207529,-0.01581351,1.39854483,-1.97946770,0.60071608,-0.90245283,0.24897240,-0.34027655
-4.19309655,2.62497565,-3.56910873,1.80155960,-2.53240738,0.59772819,-0.70150170,0.01362895,-0.00639094,0.43839875,-0.70765941,0.01227152,-0.01522689,1.40830989,-1.93263751,0.59913219,-0.89915033,0.25111866,-0.33164836
-4.18709355,2.63329110,-3.51283042,1.78325669,-2.50022696,0.60359856,-0.69123212,0.01341630,-0.00696566,0.43406290,-0.71156878,0.01247788,-0.01472441,1.41877257,-1.88650990,0.59671091,-0.89622967,0.25310704,-0.32337197
-4.18109055,2.64004869,-3.45895114,1.76373775,-2.46725836,0.60902567,-0.68188346,0.01314066,-0.00756240,0.42888255,-0.71559595,0.01269308,-0.01431122,1.42948046,-1.84139217,0.59332791,-0.89363526,0.25485378,-0.31550559
-4.17508754,2.64459122,-3.40751379,1.74272164,-2.43382911,0.61383916,-0.67336042,0.01280775,-0.00817494,0.42282864,-0.71959758,0.01291601,-0.01398943,1.43996338,-1.79752691,0.58887945,-0.89126705,0.25627943,-0.30808953
-4.16908454,2.64630049,-3.35841364,1.71995321,-2.40018407,0.61788265,-0.66553267,0.01242400,-0.00879622,0.41589318,-0.72339858,0.01314551,-0.01375823,1.44974309,-1.75509799,0.58328335,-0.88898867,0.25731033,-0.30114746
-4.16308154,2.64460393,-3.31142591,1.69520834,-2.36649040,0.62101414,-0.65824435,0.01199628,-0.00941839,0.40808725,-0.72680137,0.01338016,-0.01361419,1.45834280,-1.71423819,0.57647925,-0.88663689,0.25787998,-0.29468812
-4.15707854,2.63897985,-3.26623650,1.66829756,-2.33284552,0.62310604,-0.65132411,0.01153175,-0.01003307,0.39943856,-0.72959580,0.01361812,-0.01355159,1.46529629,-1.67503813,0.56842837,-0.88403190,0.25793007,-0.28870744
-4.15107554,2.62896169,-3.22247440,1.63906831,-2.29928725,0.62404502,-0.64459513,0.01103761,-0.01063149,0.38998866,-0.73156941,0.01385696,-0.01356283,1.47015678,-1.63755590,0.55911280,-0.88098778,0.25741126,-0.28319085
-4.14507254,2.61414158,-3.17974385,1.60740619,-2.26580560,0.62373195,-0.63788480,0.01052093,-0.01120478,0.37979008,-0.73251737,0.01409357,-0.01363891,1.47250527,-1.60182686,0.54853457,-0.87732271,0.25628378,-0.27811569
-4.13906953,2.59417378,-3.13765490,1.57323548,-2.23235530,0.62208188,-0.63103343,0.00998848,-0.01174420,0.36890357,-0.73225171,0.01432417,-0.01376990,1.47195845,-1.56787315,0.53671453,-0.87286832,0.25451776,-0.27345370
-4.13306653,2.56877807,-3.09585090,1.53651916,-2.19886858,0.61902433,-0.62390188,0.00944660,-0.01224138,0.35739559,-0.73060944,0.01454426,-0.01394545,1.46817609,-1.53571218,0.52369114,-0.86747783,0.25209340,-0.26917324
-4.12706353,2.53774341,-3.05403167,1.49725854,-2.16526722,0.61450382,-0.61637758,0.00890112,-0.01268855,0.34533621,-0.72745913,0.01474879,-0.01415522,1.46086788,-1.50536400,0.50951925,-0.86103259,0.24900098,-0.26524149
-4.12106053,2.50093182,-3.01197141,1.45549287,-2.13147355,0.60848073,-0.60837895,0.00835724,-0.01307880,0.33279738,-0.72270592,0.01493225,-0.01438933,1.44979957,-1.47685680,0.49426895,-0.85344677,0.24524075,-0.26162621
-4.11505753,2.45828240,-2.96953078,1.41129884,-2.09741969,0.60093242,-0.59985794,0.00781956,-0.01340626,0.31985174,-0.71629453,0.01508889,-0.01463876,1.43479829,-1.45023049,0.47802433,-0.84467011,0.24082266,-0.25829720
-4.10905453,2.40981528,-2.92666276,1.36479008,-2.06305475,0.59185450,-0.59080080,0.00729200,-0.01366627,0.30657186,-0.70821051,0.01521296,-0.01489559,1.41575699,-1.42553814,0.46088239,-0.83468871,0.23576606,-0.25522737
-4.10305153,2.35563515,-2.88341225,1.31611644,-2.02834969,0.58126217,-0.58122703,0.00677784,-0.01385549,0.29302995,-0.69847958,0.01529894,-0.01515327,1.39263772,-1.40284513,0.44295182,-0.82352382,0.23009925,-0.25239338
