energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-5.84392196,4.84917921,0.08058563,0.55006879,1.03529165,1.03243544,0.11925134,1.12089515,0.26236780,0.53643656
-5.83791896,4.70823415,0.07913563,0.53904677,1.00272404,1.00367426,0.11894710,1.07620408,0.24687498,0.52851889
-5.83191596,4.57726137,0.07785540,0.52998564,0.97203805,0.97680776,0.11889047,1.03218886,0.23152039,0.52284359
-5.82591296,4.45771769,0.07676295,0.52287061,0.94341810,0.95213659,0.11909195,0.98945275,0.21642269,0.51950058
-5.81990995,4.35073005,0.07586755,0.51764748,0.91701258,0.92988047,0.11954997,0.94854089,0.20169888,0.51852694
-5.81390695,4.25706177,0.07516931,0.51422110,0.89292738,0.91017039,0.12025025,0.90992853,0.18746187,0.51990552
-5.80790395,4.17709267,0.07465905,0.51245498,0.87122072,0.89304426,0.12116552,0.87401243,0.17381814,0.52356564
-5.80190095,4.11081452,0.07431866,0.51217243,0.85189973,0.87844638,0.12225594,0.84110560,0.16086565,0.52938566
-5.79589795,4.05784261,0.07412175,0.51315929,0.83491921,0.86623092,0.12347003,0.81143563,0.14869203,0.53719768
-5.78989495,4.01744312,0.07403475,0.51516844,0.82018289,0.85616925,0.12474615,0.78514629,0.13737325,0.54679411
-5.78389195,3.98857519,0.07401824,0.51792600,0.80754718,0.84796087,0.12601453,0.76230248,0.12697265,0.55793574
-5.77788894,3.96994571,0.07402860,0.52113898,0.79682744,0.84124751,0.12719979,0.74289776,0.11754041,0.57036112
-5.77188594,3.96007411,0.07401981,0.52450432,0.78780638,0.83562967,0.12822373,0.72686413,0.10911355,0.58379671
-5.76588294,3.95736378,0.07394537,0.52771867,0.78024430,0.83068488,0.12900842,0.71408347,0.10171621,0.59796729
-5.75987994,3.96017658,0.07376020,0.53048873,0.77389052,0.82598673,0.12947933,0.70439969,0.09536029,0.61260607
-5.75387694,3.96690664,0.07342255,0.53254146,0.76849552,0.82112383,0.12956844,0.69763126,0.09004639,0.62746417
-5.74787394,3.97604983,0.07289564,0.53363382,0.76382293,0.81571776,0.12921715,0.69358323,0.08576488,0.64231871
-5.74187094,3.98626567,0.07214916,0.53356143,0.75966106,0.80943916,0.12837883,0.69205834,0.08249706,0.65697943
-5.73586793,3.99642899,0.07116043,0.53216578,0.75583298,0.80202130,0.12702092,0.69286668,0.08021636,0.67129338
-5.72986493,4.00566933,0.06991520,0.52933969,0.75220508,0.79327058,0.12512653,0.69583374,0.07888956,0.68514761
-5.72386193,4.01339698,0.06840813,0.52503068,0.74869341,0.78307345,0.12269540,0.70080654,0.07847779,0.69846984
-5.71785893,4.01931538,0.06664281,0.51924218,0.74526773,0.77139982,0.11974417,0.70765798,0.07893758,0.71122732
-5.71185593,4.02342035,0.06463153,0.51203248,0.74195321,0.75830273,0.11630612,0.71628947,0.08022168,0.72342394
-5.70585293,4.02598739,0.06239456,0.50351168,0.73882971,0.74391462,0.11243023,0.72663203,0.08227982,0.73509623
-5.69984992,4.02754898,0.05995928,0.49383663,0.73602893,0.72844063,0.10817970,0.73864627,0.08505927,0.74630841
-5.69384692,4.02886403,0.05735896,0.48320433,0.73372965,0.71214926,0.10363006,0.75232139,0.08850546,0.75714705
-5.68784392,4.03088187,0.05463146,0.47184403,0.73215136,0.69536113,0.09886686,0.76767381,0.09256240,0.76771587
-5.68184092,4.03470326,0.05181779,0.46000846,0.73154670,0.67843637,0.09398322,0.78474536,0.09717314,0.77813087
-5.67583792,4.04154045,0.04896066,0.44796464,0.73219306,0.66176142,0.08907717,0.80360149,0.10228018,0.78851625
-5.66983492,4.05267822,0.04610306,0.43598460,0.73438370,0.64573569,0.08424897,0.82432943,0.10782593,0.79900126
-5.66383192,4.06943700,0.04328695,0.42433639,0.73841861,0.63075870,0.07959861,0.84703643,0.11375312,0.80971799
-5.65782891,4.09313901,0.04055211,0.41327586,0.74459545,0.61721815,0.07522335,0.87184772,0.12000525,0.82080015
-5.65182591,4.12507739,0.03793517,0.40303915,0.75320068,0.60547926,0.07121558,0.89890416,0.12652707,0.83238240
-5.64582291,4.16648809,0.03546881,0.39383655,0.76450104,0.59587551,0.06766088,0.92835923,0.13326500,0.84460024
-5.63981991,4.21852384,0.03318121,0.38584737,0.77873539,0.58870111,0.06463641,0.96037493,0.14016758,0.85758969
-5.63381691,4.28222924,0.03109570,0.37921641,0.79610705,0.58420496,0.06220961,0.99511641,0.14718581,0.87148676
-5.62781391,4.35851601,0.02923056,0.37405161,0.81677660,0.58258630,0.06043707,1.03274496,0.15427352,0.88642585
-5.62181091,4.44813754,0.02759908,0.37042313,0.84085523,0.58399178,0.05936385,1.07340934,0.16138759,0.90253716
-5.61580790,4.55166230,0.02620960,0.36836379,0.86839881,0.58851386,0.05902283,1.11723531,0.16848820,0.91994250
-5.60980490,4.66944592,0.02506586,0.36787054,0.89940259,0.59619047,0.05943444,1.16431369,0.17553894,0.93874966
-5.60380190,4.80160242,0.02416723,0.36890719,0.93379706,0.60700567,0.06060650,1.21468715,0.18250692,0.95904518
-5.59779890,4.94797563,0.02350912,0.37140794,0.97144484,0.62089127,0.06253419,1.26833651,0.18936288,0.98088600
-5.59179590,5.10811229,0.02308337,0.37528175,1.01213909,0.63772927,0.06520035,1.32516712,0.19608121,1.00429010
-5.58579290,5.28123882,0.02287863,0.38041735,1.05560370,0.65735519,0.06857573,1.38499616,0.20264013,1.02922700
-5.57978989,5.46624400,0.02288078,0.38668861,1.10149537,0.67956197,0.07261959,1.44754200,0.20902178,1.05560850
-5.57378689,5.66166991,0.02307330,0.39396020,1.14940794,0.70410468,0.07728043,1.51241639,0.21521240,1.08328071
-5.56778389,5.86571339,0.02343767,0.40209328,1.19887901,0.73070587,0.08249688,1.57912035,0.22120262,1.11201789
-5.56178089,6.07623984,0.02395371,0.41095099,1.24939887,0.75906149,0.08819887,1.64704470,0.22698766,1.14151895
-5.55577789,6.29081056,0.02459994,0.42040354,1.30042171,0.78884734,0.09430897,1.71547562,0.23256761,1.17140724
-5.54977489,6.50672435,0.02535401,0.43033273,1.35137862,0.81972586,0.10074400,1.78360545,0.23794765,1.20123395
-5.54377189,6.72107277,0.02619300,0.44063559,1.40169225,0.85135321,0.10741673,1.85054892,0.24313809,1.23048553
-5.53776888,6.93080788,0.02709385,0.45122708,1.45079231,0.88338629,0.11423786,1.91536420,0.24815433,1.25859493
-5.53176588,7.13282015,0.02803373,0.46204160,1.49813134,0.91548947,0.12111800,1.97707817,0.25301650,1.28495659
-5.52576288,7.32402342,0.02899045,0.47303327,1.54320000,0.94734091,0.12796975,2.03471493,0.25774889,1.30894448
-5.51975988,7.50144313,0.02994285,0.48417482,1.58554104,0.97863794,0.13470968,2.08732613,0.26237893,1.32993253
-5.51375688,7.66230366,0.03087118,0.49545527,1.62476108,1.00910146,0.14126028,2.13402189,0.26693586,1.34731653
-5.50775388,7.80411022,0.03175741,0.50687630,1.66053973,1.03847905,0.14755157,2.17400054,0.27144909,1.36053627
-5.50175088,7.92472132,0.03258559,0.51844761,1.69263517,1.06654665,0.15352255,2.20657585,0.27594613,1.36909705
-5.49574787,8.02240777,0.03334202,0.53018138,1.72088609,1.09310870,0.15912221,2.23120019,0.28045032,1.37258911
-5.48974487,8.09589529,0.03401550,0.54208619,1.74520957,1.11799692,0.16431016,2.24748252,0.28497845,1.37070420
-5.48374187,8.14438873,0.03459733,0.55416079,1.76559523,1.14106768,0.16905679,2.25520021,0.28953829,1.36324829
-5.47773887,8.16757677,0.03508138,0.56638795,1.78209580,1.16219843,0.17334309,2.25430420,0.29412636,1.35014977
-5.47173587,8.16561743,0.03546401,0.57872895,1.79481479,1.18128327,0.17715990,2.24491731,0.29872597,1.33146267
-5.46573287,8.13910599,0.03574385,0.59111907,1.80389218,1.19822841,0.18050693,2.22732593,0.30330582,1.30736493
-5.45972986,8.08902759,0.03592163,0.60346437,1.80948879,1.21294766,0.18339142,2.20196578,0.30781925,1.27815165
-5.45372686,8.01669819,0.03599990,0.61564014,1.81177084,1.22535863,0.18582657,2.16940259,0.31220437,1.24422402
-5.44772386,7.92369783,0.03598268,0.62749122,1.81089545,1.23538009,0.18782996,2.13030905,0.31638513,1.20607427
-5.44172086,7.81180066,0.03587519,0.63883438,1.80699831,1.24293072,0.18942189,2.08543933,0.32027341,1.16426785
-5.43571786,7.68290613,0.03568349,0.64946261,1.80018444,1.24792971,0.19062386,2.03560273,0.32377219,1.11942349
-5.42971486,7.53897537,0.03541424,0.65915148,1.79052272,1.25029930,0.19145722,1.98163787,0.32677963,1.07219241
-5.42371186,7.38197639,0.03507447,0.66766712,1.77804470,1.24996923,0.19194215,1.92438866,0.32919414,1.02323761
-5.41770885,7.21384057,0.03467140,0.67477557,1.76274789,1.24688302,0.19209691,1.86468333,0.33092007,0.97321422
-5.41170585,7.03643215,0.03421232,0.68025319,1.74460328,1.24100574,0.19193743,1.80331720,0.33187392,0.92275163
-5.40570285,6.85153133,0.03370465,0.68389739,1.72356689,1.23233283,0.19147727,1.74103986,0.33199075,0.87243833
-5.39969985,6.66083030,0.03315592,0.68553742,1.69959431,1.22089950,0.19072790,1.67854674,0.33123050,0.82280961
-5.39369685,6.46594085,0.03257388,0.68504441,1.67265765,1.20678988,0.18969922,1.61647520,0.32958388,0.77433856
-5.38769385,6.26841119,0.03196672,0.68234038,1.64276339,1.19014558,0.18840026,1.55540451,0.32707758,0.72743040
-5.38169085,6.06974905,0.03134319,0.67740546,1.60997035,1.17117261,0.18684001,1.49585918,0.32377843,0.68241993
-5.37568784,5.87144784,0.03071282,0.67028316,1.57440617,1.15014646,0.18502835,1.43831477,0.31979623,0.63957194
-5.36968484,5.67501256,0.03008608,0.66108319,1.53628144,1.12741447,0.18297677,1.38320528,0.31528518,0.59908399
-5.36368184,5.48198229,0.02947454,0.64998182,1.49590036,1.10339537,0.18069914,1.33093114,0.31044355,0.56109124
-5.35767884,5.29394649,0.02889092,0.63721946,1.45366713,1.07857557,0.17821220,1.28186688,0.30551166,0.52567266
-5.35167584,5.11255303,0.02834909,0.62309584,1.41008751,1.05350224,0.17553586,1.23636777,0.30076805,0.49285819
-5.34567284,4.93950632,0.02786400,0.60796260,1.36576528,1.02877310,0.17269327,1.19477466,0.29652397,0.46263629
-5.33966983,4.77655500,0.02745148,0.59221391,1.32139365,1.00502342,0.16971064,1.15741660,0.29311622,0.43496142
-5.33366683,4.62546906,0.02712795,0.57627523,1.27774176,0.98291027,0.16661686,1.12461098,0.29089855,0.40976123
-5.32766383,4.48800735,0.02691003,0.56059081,1.23563685,0.96309490,0.16344293,1.09666109,0.29023191,0.38694295
-5.32166083,4.36587666,0.02681411,0.54561027,1.19594282,0.94622348,0.16022125,1.07385124,0.29147372,0.36639906
-5.31565783,4.26068447,0.02685577,0.53177493,1.15953599,0.93290719,0.15698478,1.05643967,0.29496661,0.34801193
-5.30965483,4.17388740,0.02704919,0.51950412,1.12727909,0.92370215,0.15376624,1.04464973,0.30102686,0.33165760
-5.30365183,4.10673804,0.02740656,0.50918229,1.09999444,0.91909010,0.15059729,1.03865980,0.30993298,0.31720853
-5.29764882,4.06023268,0.02793744,0.50114696,1.07843732,0.91946033,0.14750770,1.03859252,0.32191480,0.30453566
-5.29164582,4.03506229,0.02864819,0.49567820,1.06327061,0.92509374,0.14452469,1.04450404,0.33714337,0.29350968
-5.28564282,4.03156939,0.02954139,0.49298983,1.05504149,0.93614965,0.14167236,1.05637378,0.35572217,0.28400177
-5.27963982,4.04971267,0.03061548,0.49322259,1.05416106,0.95265575,0.13897120,1.07409543,0.37767983,0.27588400
-5.27363682,4.08904138,0.03186434,0.49643944,1.06088750,0.97450183,0.13643776,1.09746960,0.40296472,0.26902932
-5.26763382,4.14868071,0.03327717,0.50262330,1.07531332,1.00143766,0.13408442,1.12619867,0.43144171,0.26331158
-5.26163082,4.22732949,0.03483846,0.51167695,1.09735709,1.03307515,0.13191929,1.15988428,0.46289116,0.25860533
-5.25562781,4.32327049,0.03652808,0.52342546,1.12675992,1.06889506,0.12994614,1.19802760,0.49701051,0.25478583
-5.24962481,4.43439374,0.03832168,0.53762078,1.16308672,1.10825807,0.12816448,1.24003267,0.53341817,0.25172907
-5.24362181,4.55823244,0.04019115,0.55394850,1.20573231,1.15042024,0.12656965,1.28521284,0.57166008,0.24931197
-5.23761881,4.69201083,0.04210532,0.57203658,1.25393215,1.19455230,0.12515294,1.33280029,0.61121846,0.24741279
-5.23161581,4.83270272,0.04403078,0.59146577,1.30677742,1.23976241,0.12390183,1.38195834,0.65152274,0.24591169
-5.22561281,4.97709927,0.04593286,0.61178142,1.36323418,1.28512173,0.12280017,1.43179644,0.69196236,0.24469146
-5.21960980,5.12188389,0.04777666,0.63250637,1.42216598,1.32969187,0.12182849,1.48138729,0.73190093,0.24363847
-5.21360680,5.26371219,0.04952818,0.65315451,1.48235939,1.37255346,0.12096429,1.52978572,0.77069147,0.24264368
-5.20760380,5.39929436,0.05115546,0.67324459,1.54255195,1.41283472,0.12018241,1.57604870,0.80769215,0.24160374
-5.20160080,5.52547736,0.05262963,0.69231389,1.60146157,1.44973904,0.11945544,1.61925595,0.84228201,0.24042222
-5.19559780,5.63932429,0.05392595,0.70993123,1.65781688,1.48257041,0.11875424,1.65853042,0.87387618,0.23901072
-5.18959480,5.73818821,0.05502469,0.72570898,1.71038756,1.51075585,0.11804847,1.69305813,0.90194018,0.23729001
-5.18359180,5.81977797,0.05591184,0.73931372,1.75801396,1.53386368,0.11730721,1.72210660,0.92600261,0.23519106
-5.17758879,5.88221390,0.05657960,0.75047498,1.79963524,1.55161711,0.11649964,1.74504155,0.94566610,0.23265592
-5.17158579,5.92407142,0.05702672,0.75899208,1.83431518,1.56390230,0.11559576,1.76134106,0.96061611,0.22963847
-5.16558279,5.94441135,0.05725847,0.76473855,1.86126516,1.57077065,0.11456712,1.77060709,0.97062728,0.22610489
-5.15957979,5.94279589,0.05728646,0.76766430,1.87986358,1.57243517,0.11338764,1.77257390,0.97556734,0.22203400
-5.15357679,5.91929008,0.05712821,0.76779517,1.88967129,1.56926094,0.11203425,1.76711321,0.97539848,0.21741731
-5.14757379,5.87444891,0.05680638,0.76523025,1.89044262,1.56175006,0.11048767,1.75423609,0.97017628,0.21225884
-5.14157079,5.80929080,0.05634795,0.76013681,1.88213189,1.55052168,0.10873297,1.73409152,0.96004629,0.20657472
-5.13556778,5.72525878,0.05578311,0.75274329,1.86489512,1.53628790,0.10676014,1.70696187,0.94523862,0.20039260
-5.12956478,5.62417100,0.05514412,0.74333050,1.83908716,1.51982642,0.10456443,1.67325543,0.92606062,0.19375081
-5.12356178,5.50816249,0.05446398,0.73222149,1.80525426,1.50195113,0.10214660,1.63349635,0.90288822,0.18669743
-5.11755878,5.37962052,0.05377517,0.71977040,1.76412256,1.48348171,0.09951305,1.58831234,0.87615599,0.17928910
-5.11155578,5.24111593,0.05310838,0.70635087,1.71658272,1.46521351,0.09667566,1.53842058,0.84634649,0.17158989
-5.10555278,5.09533275,0.05249134,0.69234426,1.66367131,1.44788886,0.09365161,1.48461214,0.81397917,0.16366994
-5.09954977,4.94499868,0.05194770,0.67812827,1.60654958,1.43217088,0.09046287,1.42773551,0.77959905,0.15560418
-5.09354677,4.79281841,0.05149616,0.66406633,1.54647999,1.41862085,0.08713572,1.36867959,0.74376567,0.14747095
-5.08754377,4.64141202,0.05114977,0.65049801,1.48480145,1.40767993,0.08370001,1.30835654,0.70704231,0.13935065
-5.08154077,4.49325995,0.05091544,0.63773093,1.42290351,1.39965587,0.08018834,1.24768493,0.66998592,0.13132449
-5.07553777,4.35065608,0.05079373,0.62603426,1.36220033,1.39471528,0.07663528,1.18757354,0.63313778,0.12347320
-5.06953477,4.21566959,0.05077884,0.61563403,1.30410477,1.39288153,0.07307641,1.12890596,0.59701508,0.11587589
-5.06353177,4.09011647,0.05085893,0.60671026,1.25000306,1.39403834,0.06954747,1.07252652,0.56210345,0.10860890
-5.05752876,3.97554048,0.05101658,0.59939596,1.20123038,1.39793882,0.06608349,1.01922737,0.52885057,0.10174487
-5.05152576,3.87320336,0.05122957,0.59377781,1.15904751,1.40421950,0.06271806,0.96973714,0.49766080,0.09535176
-5.04552276,3.78408366,0.05147173,0.58989846,1.12461887,1.41241863,0.05948264,0.92471110,0.46889081,0.08949206
-5.03951976,3.70888303,0.05171407,0.58776000,1.09899180,1.42199799,0.05640599,0.88472281,0.44284622,0.08422208
-5.03351676,3.64803880,0.05192588,0.58732858,1.08307746,1.43236710,0.05351376,0.85025736,0.41977914,0.07959133
-5.02751376,3.60174136,0.05207599,0.58853962,1.07763310,1.44290892,0.05082823,0.82170600,0.39988661,0.07564199
-5.02151076,3.56995488,0.05213397,0.59130337,1.08324601,1.45300579,0.04836816,0.79936217,0.38330972,0.07240846
-5.01550775,3.55243969,0.05207133,0.59551052,1.10031912,1.46206452,0.04614874,0.78341890,0.37013360,0.06991705
-5.00950475,3.54877520,0.05186258,0.60103746,1.12905863,1.46953971,0.04418173,0.77396735,0.36038787,0.06818568
-5.00350175,3.55838189,0.05148621,0.60775106,1.16946375,1.47495408,0.04247561,0.77099663,0.35404792,0.06722377
-4.99749875,3.58054174,0.05092547,0.61551266,1.22131918,1.47791538,0.04103586,0.77439479,0.35103657,0.06703210
-4.99149575,3.61441619,0.05016894,0.62418123,1.28419055,1.47812895,0.03986524,0.78395103,0.35122644,0.06760288
-4.98549275,3.65906172,0.04921089,0.63361556,1.35742356,1.47540578,0.03896410,0.79935910,0.35444285,0.06891981
-4.97948974,3.71344282,0.04805141,0.64367560,1.44014728,1.46966581,0.03833071,0.82022212,0.36046728,0.07095831
-4.97348674,3.77644297,0.04669634,0.65422300,1.53128204,1.46093651,0.03796150,0.84605875,0.36904150,0.07368581
-4.96748374,3.84687399,0.04515691,0.66512096,1.62955251,1.44934720,0.03785133,0.87631084,0.37987224,0.07706217
-4.96148074,3.92348479,0.04344928,0.67623368,1.73350615,1.43511935,0.03799366,0.91035264,0.39263653,0.08104018
-4.95547774,4.00497004,0.04159382,0.68742545,1.84153710,1.41855367,0.03838067,0.94750145,0.40698766,0.08556617
-4.94947474,4.08997982,0.03961431,0.69855983,1.95191549,1.40001470,0.03900330,0.98702977,0.42256155,0.09058071
-4.94347174,4.17713063,0.03753707,0.70949889,2.06282155,1.37991363,0.03985130,1.02817870,0.43898373,0.09601935
-4.93746873,4.26501838,0.03538996,0.72010285,2.17238398,1.35869031,0.04091311,1.07017241,0.45587653,0.10181352
-4.93146573,4.35223346,0.03320145,0.73023011,2.27872148,1.33679511,0.04217585,1.11223330,0.47286651,0.10789131
-4.92546273,4.43737786,0.03099968,0.73973786,2.37998616,1.31467155,0.04362516,1.15359754,0.48959180,0.11417847
-4.91945973,4.51908397,0.02881163,0.74848320,2.47440753,1.29274020,0.04524509,1.19353037,0.50570922,0.12059920
-4.91345673,4.59603448,0.02666232,0.75632477,2.56033534,1.27138451,0.04701804,1.23134092,0.52090098,0.12707709
-4.90745373,4.66698268,0.02457424,0.76312484,2.63627975,1.25093895,0.04892465,1.26639577,0.53488062,0.13353589
-4.90145073,4.73077241,0.02256682,0.76875168,2.70094728,1.23167979,0.05094380,1.29813105,0.54739812,0.13990031
-4.89544772,4.78635674,0.02065613,0.77308214,2.75327111,1.21381870,0.05305267,1.32606249,0.55824394,0.14609671
-4.88944472,4.83281472,0.01885468,0.77600429,2.79243465,1.19749931,0.05522684,1.34979319,0.56725191,0.15205374
-4.88344172,4.86936584,0.01717141,0.77742001,2.81788739,1.18279664,0.05744055,1.36901895,0.57430082,0.15770293
-4.87743872,4.89538147,0.01561178,0.77724740,2.82935270,1.16971943,0.05966700,1.38353099,0.57931484,0.16297924
-4.87143572,4.91039369,0.01417802,0.77542298,2.82682740,1.15821516,0.06187878,1.39321623,0.58226271,0.16782160
-4.86543272,4.91410123,0.01286944,0.77190356,2.81057339,1.14817756,0.06404838,1.39805515,0.58315589,0.17217344
-4.85942971,4.90637311,0.01168284,0.76666794,2.78110197,1.13945648,0.06614879,1.39811768,0.58204568,0.17598323
-4.85342671,4.88725047,0.01061293,0.75971821,2.73915185,1.13186967,0.06815417,1.39355732,0.57901977,0.17920510
-4.84742371,4.85694699,0.00965286,0.75108097,2.68566206,1.12521635,0.07004062,1.38460403,0.57419813,0.18179952
-4.84142071,4.81584863,0.00879463,0.74080829,2.62174097,1.11929197,0.07178690,1.37155610,0.56772863,0.18373395
-4.83541771,4.76451310,0.00802963,0.72897858,2.54863303,1.11390399,0.07337516,1.35477168,0.55978263,0.18498364
-4.82941471,4.70366924,0.00734900,0.71569732,2.46768444,1.10888800,0.07479173,1.33465996,0.55055050,0.18553240
-4.82341171,4.63421652,0.00674403,0.70109777,2.38030921,1.10412382,0.07602770,1.31167261,0.54023743,0.18537336
-4.81740870,4.55722443,0.00620649,0.68534150,2.28795663,1.09955098,0.07707950,1.28629550,0.52905958,0.18450968
-4.81140570,4.47393136,0.00572890,0.66861879,2.19208113,1.09518299,0.07794932,1.25904074,0.51724044,0.18295516
-4.80540270,4.38574227,0.00530466,0.65114872,2.09411526,1.09111985,0.07864534,1.23043937,0.50500775,0.18073465
-4.79939970,4.29422460,0.00492824,0.63317902,1.99544615,1.08755833,0.07918184,1.20103429,0.49259061,0.17788427
-4.79339670,4.20110137,0.00459523,0.61498532,1.89739577,1.08479933,0.07957910,1.17137369,0.48021697,0.17445137
-4.78739370,4.10824074,0.00430232,0.59686985,1.80120499,1.08325204,0.07986303,1.14200471,0.46811134,0.17049407
-4.78139070,4.01764151,0.00404727,0.57915942,1.70802125,1.08343453,0.08006477,1.11346728,0.45649265,0.16608059
-4.77538769,3.93141383,0.00382886,0.56220263,1.61888969,1.08597049,0.08021995,1.08628812,0.44557233,0.16128817
-4.76938469,3.85175511,0.00364672,0.54636617,1.53474724,1.09158215,0.08036793,1.06097481,0.43555233,0.15620155
-4.76338169,3.78092120,0.00350125,0.53203028,1.45641953,1.10107950,0.08055084,1.03801010,0.42662334,0.15091130
-4.75737869,3.72119341,0.00339343,0.51958344,1.38462004,1.11534589,0.08081258,1.01784636,0.41896302,0.14551179
-4.75137569,3.67484204,0.00332470,0.50941624,1.31995129,1.13532074,0.08119776,1.00090048,0.41273442,0.14009891
-4.74537269,3.64408773,0.00329675,0.50191483,1.26290776,1.16197960,0.08175068,0.98754933,0.40808449,0.13476782
-4.73936968,3.63106194,0.00331142,0.49745389,1.21388031,1.19631260,0.08251429,0.97812590,0.40514292,0.12961054
-4.73336668,3.63776805,0.00337050,0.49638958,1.17316186,1.23930181,0.08352926,0.97291653,0.40402126,0.12471367
-4.72736368,3.66604479,0.00347566,0.49905260,1.14095435,1.29189853,0.08483321,0.97215908,0.40481241,0.12015629
-4.72136068,3.71753350,0.00362827,0.50574174,1.11737666,1.35500139,0.08645999,0.97604247,0.40759056,0.11600808
-4.71535768,3.79365058,0.00382935,0.51671818,1.10247353,1.42943604,0.08843914,0.98470744,0.41241154,0.11232782
-4.70935468,3.89556642,0.00407946,0.53220072,1.09622532,1.51593726,0.09079556,0.99824850,0.41931363,0.10916222
-4.70335168,4.02419141,0.00437867,0.55236232,1.09855839,1.61513413,0.09354927,1.01671711,0.42831873,0.10654525
-4.69734867,4.18016969,0.00472649,0.57732800,1.10935594,1.72753876,0.09671532,1.04012560,0.43943378,0.10449793
-4.69134567,4.36388034,0.00512185,0.60717421,1.12846904,1.85353894,0.10030391,1.06845183,0.45265241,0.10302848
-4.68534267,4.57544574,0.00556313,0.64192976,1.15572752,1.99339470,0.10432046,1.10164396,0.46795654,0.10213307
-4.67933967,4.81474596,0.00604818,0.68157816,1.19095035,2.14723871,0.10876590,1.13962510,0.48531785,0.10179675
-4.67333667,5.08143789,0.00657429,0.72606128,1.23395504,2.31508007,0.11363688,1.18229733,0.50469891,0.10199491
-4.66733367,5.37497754,0.00713833,0.77528404,1.28456574,2.49681108,0.11892605,1.22954465,0.52605382,0.10269481
-4.66133067,5.69464331,0.00773673,0.82911989,1.34261952,2.69221592,0.12462224,1.28123459,0.54932824,0.10385739
-4.65532766,6.03955856,0.00836560,0.88741660,1.40797047,2.90098062,0.13071063,1.33721804,0.57445863,0.10543906
-4.64932466,6.40871121,0.00902078,0.95000210,1.48049130,3.12270315,0.13717276,1.39732727,0.60137078,0.10739350
-4.64332166,6.80096883,0.00969791,1.01668982,1.56007232,3.35690274,0.14398647,1.46137198,0.62997750,0.10967332
