energy_ev,total_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-3.05252626,0.31299831,0.05830478,0.18701618,0.00002990,0.01325735,0.02292541,0.06569514,0.00007149,0.12230648
-3.04652326,0.34359373,0.06454103,0.20446886,0.00003785,0.01464573,0.02545280,0.07187662,0.00008968,0.13520882
-3.04052026,0.37506266,0.07108420,0.22231118,0.00004769,0.01609065,0.02816727,0.07813140,0.00011245,0.14861302
-3.03451726,0.40711815,0.07789648,0.24037972,0.00005977,0.01757865,0.03105789,0.08438388,0.00014057,0.16240320
-3.02851426,0.43946434,0.08493730,0.25851546,0.00007444,0.01909492,0.03411381,0.09055441,0.00017489,0.17645023
-3.02251126,0.47180444,0.09216423,0.27656979,0.00009211,0.02062339,0.03732429,0.09656124,0.00021637,0.19061363
-3.01650825,0.50384948,0.09953400,0.29441067,0.00011322,0.02214701,0.04067871,0.10232269,0.00026604,0.20474398
-3.01050525,0.53532725,0.10700358,0.31192871,0.00013822,0.02364804,0.04416669,0.10775943,0.00032501,0.21868573
-3.00450225,0.56599112,0.11453126,0.32904270,0.00016758,0.02510837,0.04777811,0.11279677,0.00039443,0.23228036
-2.99849925,0.59562808,0.12207764,0.34570409,0.00020180,0.02650992,0.05150314,0.11736689,0.00047547,0.24536986
-2.99249625,0.62406553,0.12960654,0.36190029,0.00024134,0.02783500,0.05533221,0.12141082,0.00056931,0.25780015
-2.98649325,0.65117642,0.13708563,0.37765626,0.00028665,0.02906676,0.05925591,0.12488023,0.00067707,0.26942471
-2.98049025,0.67688242,0.14448682,0.39303427,0.00033815,0.03018952,0.06326481,0.12773875,0.00079980,0.28010786
-2.97448724,0.70115468,0.15178643,0.40813162,0.00039618,0.03118919,0.06734913,0.12996289,0.00093842,0.28972791
-2.96848424,0.72401218,0.15896498,0.42307631,0.00046101,0.03205361,0.07149843,0.13154257,0.00109369,0.29817987
-2.96248124,0.74551764,0.16600666,0.43802072,0.00053281,0.03277279,0.07570110,0.13248097,0.00126613,0.30537775
-2.95647824,0.76577109,0.17289860,0.45313356,0.00061165,0.03333918,0.07994389,0.13279408,0.00145598,0.31125622
-2.95047524,0.78490138,0.17962975,0.46859025,0.00069742,0.03374783,0.08421139,0.13250965,0.00166319,0.31577176
-2.94447224,0.80305599,0.18618977,0.48456235,0.00078989,0.03399647,0.08848546,0.13166577,0.00188734,0.31890313
-2.93846923,0.82038977,0.19256757,0.50120632,0.00088864,0.03408553,0.09274478,0.13030920,0.00212760,0.32065116
-2.93246623,0.83705300,0.19875003,0.51865238,0.00099309,0.03401806,0.09696446,0.12849327,0.00238272,0.32103803
-2.92646323,0.85317955,0.20472061,0.53699382,0.00110246,0.03379962,0.10111579,0.12627587,0.00265102,0.32010583
-2.92046023,0.86887570,0.21045826,0.55627747,0.00121580,0.03343805,0.10516613,0.12371717,0.00293039,0.31791473
-2.91445723,0.88421018,0.21593640,0.57649586,0.00133198,0.03294324,0.10907903,0.12087757,0.00321825,0.31454065
-2.90845423,0.89920612,0.22112236,0.59758138,0.00144972,0.03232676,0.11281452,0.11781569,0.00351165,0.31007260
-2.90245123,0.91383523,0.22597712,0.61940304,0.00156759,0.03160154,0.11632969,0.11458667,0.00380726,0.30460984
-2.89644822,0.92801459,0.23045542,0.64176583,0.00168406,0.03078149,0.11957946,0.11124071,0.00410145,0.29825886
-2.89044522,0.94160631,0.23450639,0.66441299,0.00179751,0.02988110,0.12251752,0.10782197,0.00439035,0.29113043
-2.88444222,0.95442004,0.23807457,0.68703104,0.00190629,0.02891505,0.12509755,0.10436789,0.00466993,0.28333679
-2.87843922,0.96621833,0.24110128,0.70925756,0.00200873,0.02789788,0.12727445,0.10090878,0.00493611,0.27498900
-2.87243622,0.97672463,0.24352645,0.73069125,0.00210321,0.02684361,0.12900582,0.09746786,0.00518483,0.26619466
-2.86643322,0.98563350,0.24529064,0.75090412,0.00218820,0.02576551,0.13025330,0.09406163,0.00541217,0.25705609
-2.86043022,0.99262270,0.24633735,0.76945509,0.00226229,0.02467583,0.13098404,0.09070049,0.00561446,0.24766885
-2.85442721,0.99736656,0.24661534,0.78590463,0.00232421,0.02358568,0.13117198,0.08738958,0.00578835,0.23812092
-2.84842421,0.99955011,0.24608108,0.79982980,0.00237293,0.02250491,0.13079903,0.08412990,0.00593094,0.22849223
-2.84242121,0.99888331,0.24470100,0.81083903,0.00240761,0.02144210,0.12985603,0.08091941,0.00603981,0.21885485
-2.83641821,0.99511482,0.24245364,0.81858615,0.00242768,0.02040463,0.12834352,0.07775425,0.00611312,0.20927355
-2.83041521,0.98804469,0.23933140,0.82278310,0.00243283,0.01939872,0.12627215,0.07462994,0.00614966,0.19980676
-2.82441221,0.97753551,0.23534206,0.82321072,0.00242303,0.01842969,0.12366285,0.07154252,0.00614888,0.19050798
-2.81840920,0.96352147,0.23050972,0.81972744,0.00239850,0.01750206,0.12054669,0.06848952,0.00611086,0.18142726
-2.81240620,0.94601513,0.22487541,0.81227533,0.00235975,0.01661989,0.11696442,0.06547086,0.00603638,0.17261294
-2.80640320,0.92511140,0.21849704,0.80088347,0.00230751,0.01578691,0.11296577,0.06248947,0.00592683,0.16411337
-2.80040020,0.90098881,0.21144895,0.78566843,0.00224275,0.01500686,0.10860841,0.05955181,0.00578420,0.15597848
-2.79439720,0.87390783,0.20382081,0.76683196,0.00216661,0.01428366,0.10395678,0.05666812,0.00561101,0.14826120
-2.78839420,0.84420647,0.19571618,0.74465596,0.00208043,0.01362160,0.09908071,0.05385246,0.00541024,0.14101856
-2.78239120,0.81229312,0.18725048,0.71949495,0.00198562,0.01302550,0.09405387,0.05112253,0.00518524,0.13431232
-2.77638819,0.77863706,0.17854864,0.69176629,0.00188372,0.01250080,0.08895217,0.04849936,0.00493966,0.12820922
-2.77038519,0.74375681,0.16974240,0.66193865,0.00177629,0.01205354,0.08385215,0.04600675,0.00467733,0.12278056
-2.76438219,0.70820680,0.16096731,0.63051897,0.00166490,0.01169037,0.07882929,0.04367058,0.00440218,0.11810136
-2.75837919,0.67256276,0.15235963,0.59803852,0.00155110,0.01141833,0.07395644,0.04151802,0.00411814,0.11424882
-2.75237619,0.63740630,0.14405305,0.56503842,0.00143637,0.01124473,0.06930233,0.03957659,0.00382906,0.11130029
-2.74637319,0.60330913,0.13617547,0.53205519,0.00132209,0.01117683,0.06493011,0.03787316,0.00353862,0.10933077
-2.74037019,0.57081741,0.12884582,0.49960666,0.00120956,0.01122154,0.06089611,0.03643297,0.00325026,0.10840988
-2.73436718,0.54043680,0.12217105,0.46817880,0.00109989,0.01138503,0.05724873,0.03527850,0.00296713,0.10859859
-2.72836418,0.51261846,0.11624333,0.43821378,0.00099410,0.01167229,0.05402748,0.03442856,0.00269202,0.10994577
-2.72236118,0.48774658,0.11113766,0.41009956,0.00089301,0.01208679,0.05126224,0.03389722,0.00242736,0.11248454
-2.71635818,0.46612778,0.10690974,0.38416136,0.00079730,0.01262996,0.04897270,0.03369305,0.00217517,0.11622894
-2.71035518,0.44798259,0.10359440,0.36065514,0.00070749,0.01330089,0.04716799,0.03381829,0.00193705,0.12117067
-2.70435218,0.43343943,0.10120448,0.33976323,0.00062393,0.01409596,0.04584660,0.03426832,0.00171423,0.12727640
-2.69834917,0.42253114,0.09973026,0.32159223,0.00054684,0.01500855,0.04499641,0.03503122,0.00150752,0.13448571
-2.69234617,0.41519427,0.09913953,0.30617307,0.00047630,0.01602888,0.04459506,0.03608761,0.00131738,0.14270970
-2.68634317,0.41127117,0.09937822,0.29346330,0.00041228,0.01714393,0.04461047,0.03741065,0.00114392,0.15183065
-2.68034017,0.41051478,0.10037162,0.28335137,0.00035462,0.01833751,0.04500162,0.03896638,0.00098699,0.16170261
-2.67433717,0.41259616,0.10202626,0.27566272,0.00030312,0.01959039,0.04571956,0.04071420,0.00084613,0.17215311
-2.66833417,0.41711438,0.10423234,0.27016759,0.00025745,0.02088063,0.04670861,0.04260768,0.00072072,0.18298598
-2.66233117,0.42360858,0.10686663,0.26659004,0.00021728,0.02218402,0.04790771,0.04459560,0.00060993,0.19398525
-2.65632816,0.43157197,0.10979582,0.26461814,0.00018221,0.02347461,0.04925206,0.04662311,0.00051283,0.20492007
-2.65032516,0.44046708,0.11288029,0.26391478,0.00015182,0.02472536,0.05067470,0.04863322,0.00042837,0.21555045
-2.64432216,0.44974197,0.11597798,0.26412889,0.00012568,0.02590890,0.05210833,0.05056824,0.00035548,0.22563369
-2.63831916,0.45884685,0.11894851,0.26490658,0.00010337,0.02699829,0.05348706,0.05237151,0.00029306,0.23493128
-2.63231616,0.46725048,0.12165713,0.26590206,0.00008447,0.02796783,0.05474818,0.05398891,0.00024000,0.24321593
-2.62631316,0.47445576,0.12397862,0.26678778,0.00006858,0.02879388,0.05583384,0.05537056,0.00019525,0.25027850
-2.62031016,0.48001413,0.12580082,0.26726354,0.00005531,0.02945557,0.05669259,0.05647222,0.00015778,0.25593450
-2.61430715,0.48353802,0.12702767,0.26706444,0.00004432,0.02993551,0.05728073,0.05725667,0.00012666,0.26002996
-2.60830415,0.48471114,0.12758183,0.26596725,0.00003529,0.03022033,0.05756339,0.05769477,0.00010099,0.26244620
-2.60230115,0.48329614,0.12740646,0.26379510,0.00002791,0.03030112,0.05751539,0.05776627,0.00007999,0.26310358
-2.59629815,0.47913936,0.12646648,0.26042049,0.00002194,0.03017366,0.05712170,0.05746036,0.00006294,0.26196376
-2.59029515,0.47217268,0.12474890,0.25576642,0.00001714,0.02983857,0.05637768,0.05677586,0.00004919,0.25903057
-2.58429215,0.46241238,0.12226247,0.24980580,0.00001332,0.02930123,0.05528894,0.05572108,0.00003821,0.25434937
-2.57828914,0.44995518,0.11903665,0.24255925,0.00001031,0.02857150,0.05387088,0.05431337,0.00002950,0.24800499
-2.57228614,0.43497172,0.11511979,0.23409136,0.00000795,0.02766339,0.05214801,0.05257839,0.00002266,0.24011829
-2.56628314,0.41769789,0.11057686,0.22450576,0.00000614,0.02659449,0.05015300,0.05054912,0.00001734,0.23084156
-2.56028014,0.39842435,0.10548667,0.21393921,0.00000476,0.02538533,0.04792556,0.04826470,0.00001326,0.22035300
-2.55427714,0.37748495,0.09993878,0.20255504,0.00000374,0.02405869,0.04551125,0.04576910,0.00001019,0.20885053
-2.54827414,0.35524445,0.09403024,0.19053621,0.00000302,0.02263885,0.04296015,0.04310969,0.00000795,0.19654513
-2.54227114,0.33208612,0.08786229,0.17807833,0.00000254,0.02115077,0.04032568,0.04033591,0.00000639,0.18365423
-2.53626813,0.30839982,0.08153719,0.16538298,0.00000226,0.01961939,0.03766337,0.03749790,0.00000542,0.17039516
-2.53026513,0.28457098,0.07515527,0.15265142,0.00000216,0.01806889,0.03502987,0.03464528,0.00000498,0.15697910
-2.52426213,0.26097092,0.06881233,0.14007919,0.00000223,0.01652211,0.03248213,0.03182607,0.00000504,0.14360573
-2.51825913,0.23794876,0.06259745,0.12785147,0.00000244,0.01500002,0.03007675,0.02908590,0.00000562,0.13045865
-2.51225613,0.21582519,0.05659133,0.11613946,0.00000281,0.01352128,0.02786966,0.02646730,0.00000677,0.11770186
-2.50625313,0.19488822,0.05086508,0.10509792,0.00000333,0.01210199,0.02591599,0.02400942,0.00000858,0.10547716
-2.50025013,0.17539085,0.04547961,0.09486360,0.00000401,0.01075550,0.02427026,0.02174779,0.00001119,0.09390272
-2.49424712,0.15755067,0.04048542,0.08555483,0.00000486,0.00949238,0.02298675,0.01971448,0.00001478,0.08307250
-2.48824412,0.14155108,0.03592299,0.07727191,0.00000591,0.00832045,0.02212015,0.01793838,0.00001962,0.07305671
-2.48224112,0.12754409,0.03182346,0.07009841,0.00000717,0.00724497,0.02172630,0.01644573,0.00002601,0.06390304
-2.47623812,0.11565433,0.02820969,0.06410303,0.00000867,0.00626886,0.02186318,0.01526065,0.00003435,0.05563850
-2.47023512,0.10598393,0.02509762,0.05934206,0.00001042,0.00539300,0.02259184,0.01440600,0.00004514,0.04827185
-2.46423212,0.09861810,0.02249780,0.05586216,0.00001245,0.00461658,0.02397751,0.01390405,0.00005897,0.04179632
-2.45822911,0.09363103,0.02041704,0.05370337,0.00001478,0.00393745,0.02609056,0.01377737,0.00007655,0.03619259
-2.45222611,0.09109187,0.01886011,0.05290231,0.00001744,0.00335255,0.02900750,0.01404957,0.00009874,0.03143179
-2.44622311,0.09107050,0.01783144,0.05349525,0.00002044,0.00285825,0.03281171,0.01474599,0.00012651,0.02747845
-2.44022011,0.09364302,0.01733678,0.05552125,0.00002380,0.00245074,0.03759413,0.01589432,0.00016103,0.02429333
-2.43421711,0.09889656,0.01738467,0.05902500,0.00002755,0.00212634,0.04345360,0.01752501,0.00020361,0.02183601
-2.42821411,0.10693348,0.01798787,0.06405961,0.00003168,0.00188186,0.05049697,0.01967157,0.00025576,0.02006711
-2.42221111,0.11787473,0.01916455,0.07068900,0.00003620,0.00171478,0.05883888,0.02237064,0.00031914,0.01895033
-2.41620810,0.13186232,0.02093923,0.07899016,0.00004112,0.00162356,0.06860110,0.02566181,0.00039561,0.01845402
-2.41020510,0.14906073,0.02334355,0.08905494,0.00004644,0.00160774,0.07991160,0.02958724,0.00048719,0.01855244
-2.40420210,0.16965733,0.02641679,0.10099153,0.00005214,0.00166807,0.09290297,0.03419104,0.00059603,0.01922672
-2.39819910,0.19386163,0.03020596,0.11492546,0.00005821,0.00180660,0.10771057,0.03951840,0.00072441,0.02046542
-2.39219610,0.22190331,0.03476578,0.13100006,0.00006465,0.00202666,0.12447006,0.04561441,0.00087471,0.02226479
-2.38619310,0.25402905,0.04015812,0.14937626,0.00007144,0.00233278,0.14331447,0.05252280,0.00104932,0.02462873
-2.38019010,0.29049799,0.04645118,0.17023163,0.00007856,0.00273064,0.16437087,0.06028434,0.00125061,0.02756847
-2.37418709,0.33157591,0.05371827,0.19375854,0.00008601,0.00322685,0.18775647,0.06893516,0.00148087,0.03110192
-2.36818409,0.37752801,0.06203609,0.22016130,0.00009378,0.00382874,0.21357446,0.07850493,0.00174219,0.03525276
-2.36218109,0.42861044,0.07148273,0.24965219,0.00010186,0.00454407,0.24190952,0.08901495,0.00203642,0.04004931
-2.35617809,0.48506058,0.08213515,0.28244633,0.00011027,0.00538068,0.27282311,0.10047636,0.00236505,0.04552312
-2.35017509,0.54708632,0.09406630,0.31875530,0.00011902,0.00634614,0.30634877,0.11288827,0.00272909,0.05170730
-2.34417209,0.61485450,0.10734197,0.35877960,0.00012814,0.00744730,0.34248754,0.12623624,0.00312905,0.05863470
-2.33816908,0.68847888,0.12201730,0.40270010,0.00013769,0.00868986,0.38120369,0.14049088,0.00356474,0.06633594
-2.33216608,0.76800805,0.13813318,0.45066859,0.00014771,0.01007791,0.42242101,0.15560689,0.00403529,0.07483721
-2.32616308,0.85341369,0.15571261,0.50279774,0.00015830,0.01161348,0.46601981,0.17152251,0.00453901,0.08415819
-2.32016008,0.94457993,0.17475717,0.55915093,0.00016953,0.01329616,0.51183492,0.18815943,0.00507337,0.09430983
-2.31415708,1.04129412,0.19524377,0.61973228,0.00018153,0.01512268,0.55965486,0.20542339,0.00563497,0.10529231
-2.30815408,1.14323983,0.21712188,0.68447743,0.00019441,0.01708664,0.60922230,0.22320524,0.00621953,0.11709325
-2.30215108,1.24999263,0.24031138,0.75324569,0.00020831,0.01917833,0.66023605,0.24138275,0.00682192,0.12968606
-2.29614807,1.36101910,0.26470123,0.82581399,0.00022337,0.02138460,0.71235458,0.25982297,0.00743624,0.14302884
-2.29014507,1.47567954,0.29014909,0.90187319,0.00023976,0.02368892,0.76520111,0.27838512,0.00805589,0.15706364
-2.28414207,1.59323465,0.31648204,0.98102717,0.00025763,0.02607159,0.81837020,0.29692410,0.00867370,0.17171634
-2.27813907,1.71285625,0.34349842,1.06279513,0.00027713,0.02851002,0.87143567,0.31529423,0.00928212,0.18689703
-2.27213607,1.83364204,0.37097090,1.14661706,0.00029843,0.03097923,0.92395976,0.33335334,0.00987335,0.20250115
-2.26613307,1.95463385,0.39865062,1.23186267,0.00032168,0.03345241,0.97550303,0.35096695,0.01043960,0.21841108
-2.26013007,2.07483906,0.42627240,1.31784338,0.00034700,0.03590171,1.02563484,0.36801230,0.01097324,0.23449842
-2.25412706,2.19325432,0.45356082,1.40382714,0.00037453,0.03829896,1.07394388,0.38438221,0.01146711,0.25062672
-2.24812406,2.30889063,0.48023695,1.48905549,0.00040435,0.04061656,1.12004839,0.39998848,0.01191463,0.26665462
-2.24212106,2.42079873,0.50602549,1.57276220,0.00043654,0.04282835,1.16360561,0.41476466,0.01231010,0.28243926
-2.23611806,2.52809364,0.53066192,1.65419258,0.00047113,0.04491045,1.20431998,0.42866810,0.01264882,0.29783976
-2.23011506,2.62997729,0.55389950,1.73262267,0.00050815,0.04684202,1.24194990,0.44168119,0.01292728,0.31272075
-2.22411206,2.72575792,0.57551567,1.80737730,0.00054754,0.04860598,1.27631244,0.45381161,0.01314325,0.32695553
-2.21810905,2.81486560,0.59531759,1.87784619,0.00058924,0.05018945,1.30728616,0.46509171,0.01329584,0.34042907
-2.21210605,2.89686285,0.61314660,1.94349727,0.00063314,0.05158420,1.33481161,0.47557685,0.01338555,0.35304028
-2.20610305,2.97144997,0.62888135,2.00388667,0.00067907,0.05278674,1.35888970,0.48534299,0.01341423,0.36470383
-2.20010005,3.03846488,0.64243946,2.05866473,0.00072683,0.05379831,1.37957792,0.49448346,0.01338501,0.37535120
-2.19409705,3.09787747,0.65377774,2.10757812,0.00077617,0.05462466,1.39698488,0.50310513,0.01330217,0.38493104
-2.18809405,3.14977897,0.66289087,2.15046781,0.00082680,0.05527559,1.41126311,0.51132415,0.01317102,0.39340876
-2.18209105,3.19436690,0.66980875,2.18726336,0.00087839,0.05576438,1.42260093,0.51926152,0.01299766,0.40076549
-2.17608804,3.23192667,0.67459274,2.21797389,0.00093058,0.05610711,1.43121353,0.52703852,0.01278882,0.40699651
-2.17008504,3.26281078,0.67733084,2.24267649,0.00098300,0.05632179,1.43733390,0.53477240,0.01255164,0.41210913
-2.16408204,3.28741693,0.67813233,2.26150291,0.00103523,0.05642757,1.44120400,0.54257244,0.01229342,0.41612036
-2.15807904,3.30616630,0.67712208,2.27462529,0.00108687,0.05644386,1.44306664,0.55053650,0.01202143,0.41905437
-2.15207604,3.31948307,0.67443485,2.28224210,0.00113752,0.05638957,1.44315839,0.55874821,0.01174272,0.42094005
-2.14607304,3.32777644,0.67020988,2.28456492,0.00118677,0.05628232,1.44170383,0.56727497,0.01146393,0.42180867
-2.14007004,3.33142580,0.66458610,2.28180698,0.00123427,0.05613794,1.43891139,0.57616663,0.01119119,0.42169192
-2.13406703,3.33076992,0.65769813,2.27417412,0.00127967,0.05596990,1.43497071,0.58545510,0.01092996,0.42062039
-2.12806403,3.32610030,0.64967325,2.26185850,0.00132270,0.05578913,1.43005167,0.59515455,0.01068504,0.41862257
-2.12206103,3.31765896,0.64062943,2.24503531,0.00136310,0.05560375,1.42430491,0.60526246,0.01046046,0.41572431
-2.11605803,3.30564037,0.63067443,2.22386260,0.00140070,0.05541919,1.41786358,0.61576113,0.01025952,0.41194901
-2.11005503,3.29019708,0.61990593,2.19848377,0.00143536,0.05523823,1.41084626,0.62661976,0.01008482,0.40731818
-2.10405203,3.27144850,0.60841256,2.16903264,0.00146703,0.05506135,1.40336056,0.63779688,0.00993830,0.40185250
-2.09804902,3.24949189,0.59627569,2.13564018,0.00149568,0.05488698,1.39550722,0.64924297,0.00982128,0.39557327
-2.09204602,3.22441488,0.58357178,2.09844263,0.00152137,0.05471193,1.38738429,0.66090331,0.00973459,0.38850401
-2.08604302,3.19630835,0.57037493,2.05758988,0.00154416,0.05453182,1.37909132,0.67272073,0.00967859,0.38067219
-2.08004002,3.16527905,0.55675969,2.01325375,0.00156418,0.05434141,1.37073297,0.68463841,0.00965328,0.37211090
-2.07403702,3.13146091,0.54280351,1.96563521,0.00158154,0.05413505,1.36242213,0.69660248,0.00965834,0.36286039
-2.06803402,3.09502455,0.52858901,1.91497020,0.00159638,0.05390693,1.35428222,0.70856437,0.00969319,0.35296918
-2.06203102,3.05618427,0.51420558,1.86153332,0.00160882,0.05365138,1.34644856,0.72048296,0.00975703,0.34249495
-2.05602801,3.01520233,0.49975036,1.80563936,0.00161897,0.05336302,1.33906873,0.73232627,0.00984885,0.33150486
-2.05002501,2.97239010,0.48532844,1.74764232,0.00162690,0.05303690,1.33230198,0.74407287,0.00996745,0.32007535
-2.04402201,2.92810624,0.47105229,1.68793203,0.00163263,0.05266857,1.32631742,0.75571275,0.01011142,0.30829151
-2.03801901,2.88275185,0.45704031,1.62692856,0.00163614,0.05225406,1.32129136,0.76724765,0.01027914,0.29624590
-2.03201601,2.83676291,0.44341472,1.56507465,0.00163738,0.05178991,1.31740347,0.77869086,0.01046876,0.28403695
-2.02601301,2.79060035,0.43029876,1.50282670,0.00163621,0.05127310,1.31483218,0.79006632,0.01067816,0.27176695
-2.02001001,2.74473809,0.41781334,1.44064459,0.00163248,0.05070105,1.31374909,0.80140704,0.01090494,0.25953985
-2.01400700,2.69964968,0.40607338,1.37898119,0.00162599,0.05007158,1.31431282,0.81275279,0.01114643,0.24745874
-2.00800400,2.65579389,0.39518392,1.31827167,0.00161652,0.04938294,1.31666222,0.82414714,0.01139965,0.23562346
-2.00200100,2.61360000,0.38523625,1.25892354,0.00160383,0.04863380,1.32090929,0.83563377,0.01166130,0.22412806
-1.99599800,2.57345321,0.37630417,1.20130751,0.00158769,0.04782336,1.32713202,0.84725230,0.01192785,0.21305855
-1.98999500,2.53568092,0.36844076,1.14574979,0.00156790,0.04695139,1.33536744,0.85903370,0.01219550,0.20249089
-1.98399200,2.50054029,0.36167549,1.09252604,0.00154428,0.04601838,1.34560521,0.87099550,0.01246024,0.19248924
-1.97798899,2.46820776,0.35601224,1.04185713,0.00151672,0.04502560,1.35778215,0.88313712,0.01271793,0.18310473
-1.97198599,2.43877109,0.35142802,0.99390692,0.00148517,0.04397523,1.37177807,0.89543554,0.01296434,0.17437459
-1.96598299,2.41222422,0.34787263,0.94878201,0.00144965,0.04287048,1.38741324,0.90784167,0.01319522,0.16632184
-1.95997999,2.38846564,0.34526937,0.90653340,0.00141028,0.04171561,1.40444791,0.92027774,0.01340642,0.15895541
-1.95397699,2.36730021,0.34351672,0.86715994,0.00136728,0.04051601,1.42258413,0.93263598,0.01359392,0.15227082
-1.94797399,2.34844495,0.34249099,0.83061340,0.00132094,0.03927820,1.44147003,0.94477888,0.01375396,0.14625118
-1.94197099,2.33153850,0.34204995,0.79680480,0.00127167,0.03800979,1.46070675,0.95654109,0.01388307,0.14086873
-1.93596798,2.31615433,0.34203720,0.76561187,0.00121994,0.03671937,1.47985776,0.96773324,0.01397824,0.13608657
-1.92996498,2.30181703,0.34228724,0.73688710,0.00116633,0.03541646,1.49846060,0.97814737,0.01403690,0.13186077
-1.92396198,2.28802147,0.34263105,0.71046628,0.00111148,0.03411130,1.51604051,0.98756406,0.01405705,0.12814251
-1.91795898,2.27425368,0.34290176,0.68617696,0.00105609,0.03281473,1.53212549,0.99576078,0.01403731,0.12488035
-1.91195598,2.26001287,0.34294051,0.66384656,0.00100088,0.03153796,1.54626212,1.00252124,0.01397694,0.12202242
-1.90595298,2.24483323,0.34260194,0.64330989,0.00094665,0.03029236,1.55803149,1.00764511,0.01387591,0.11951854
-1.89994997,2.22830471,0.34175918,0.62441561,0.00089418,0.02908929,1.56706432,1.01095766,0.01373487,0.11732201
-1.89394697,2.21009136,0.34030817,0.60703146,0.00084426,0.02793985,1.57305449,1.01231864,0.01355521,0.11539116
-1.88794397,2.18994640,0.33817095,0.59104801,0.00079769,0.02685465,1.57577036,1.01163002,0.01333898,0.11369049
-1.88194097,2.16772304,0.33529789,0.57638090,0.00075522,0.02584368,1.57506296,1.00884188,0.01308891,0.11219141
-1.87593797,2.14338034,0.33166869,0.56297128,0.00071761,0.02491601,1.57087072,1.00395616,0.01280827,0.11087250
-1.86993497,2.11698372,0.32729210,0.55078471,0.00068556,0.02407972,1.56322042,0.99702792,0.01250088,0.10971939
-1.86393197,2.08870009,0.32220442,0.53980850,0.00065975,0.02334163,1.55222403,0.98816396,0.01217094,0.10872409
-1.85792896,2.05878762,0.31646678,0.53004775,0.00064080,0.02270722,1.53807183,0.97751892,0.01182294,0.10788410
-1.85192596,2.02758100,0.31016145,0.52152029,0.00062932,0.02218050,1.52102199,0.96528887,0.01146153,0.10720108
-1.84592296,1.99547275,0.30338733,0.51425099,0.00062586,0.02176386,1.50138718,0.95170288,0.01109140,0.10667938
-1.83991996,1.96289197,0.29625483,0.50826579,0.00063094,0.02145809,1.47951905,0.93701299,0.01071711,0.10632440
-1.83391696,1.93028160,0.28888054,0.50358579,0.00064506,0.02126227,1.45579133,0.92148313,0.01034297,0.10614098
-1.82791396,1.89807567,0.28138184,0.50022201,0.00066868,0.02117386,1.43058261,0.90537771,0.00997291,0.10613188
-1.82191096,1.86667793,0.27387184,0.49817102,0.00070224,0.02118875,1.40425969,0.88895040,0.00961036,0.10629641
-1.81590795,1.83644311,0.26645484,0.49741188,0.00074614,0.02130138,1.37716248,0.87243393,0.00925818,0.10662944
-1.80990495,1.80766182,0.25922262,0.49790463,0.00080078,0.02150490,1.34959113,0.85603123,0.00891856,0.10712065
-1.80390195,1.78055005,0.25225159,0.49959038,0.00086648,0.02179146,1.32179619,0.83990862,0.00859302,0.10775432
-1.79789895,1.75524363,0.24560110,0.50239313,0.00094357,0.02215243,1.29397209,0.82419109,0.00828236,0.10850940
-1.79189595,1.73179785,0.23931269,0.50622308,0.00103229,0.02257872,1.26625423,0.80896010,0.00798671,0.10936010
-1.78589295,1.71019194,0.23341055,0.51098131,0.00113281,0.02306109,1.23871959,0.79425371,0.00770559,0.11027679
-1.77988994,1.69033791,0.22790281,0.51656537,0.00124521,0.02359051,1.21139068,0.78006897,0.00743797,0.11122722
-1.77388694,1.67209285,0.22278366,0.52287536,0.00136946,0.02415844,1.18424230,0.76636628,0.00718236,0.11217799
-1.76788394,1.65527357,0.21803611,0.52982009,0.00150537,0.02475710,1.15721055,0.75307527,0.00693696,0.11309602
-1.76188094,1.63967244,0.21363503,0.53732260,0.00165256,0.02537969,1.13020332,0.74010190,0.00669977,0.11395022
-1.75587794,1.62507306,0.20955039,0.54532479,0.00181047,0.02602052,1.10311154,0.72733595,0.00646871,0.11471285
-1.74987494,1.61126467,0.20575034,0.55379042,0.00197828,0.02667508,1.07582043,0.71465876,0.00624174,0.11536080
-1.74387194,1.59805419,0.20220399,0.56270637,0.00215491,0.02733996,1.04821990,0.70195047,0.00601699,0.11587652
-1.73786893,1.58527500,0.19888362,0.57208172,0.00233901,0.02801275,1.02021367,0.68909648,0.00579284,0.11624862
-1.73186593,1.57279203,0.19576632,0.58194474,0.00252892,0.02869181,0.99172651,0.67599278,0.00556800,0.11647204
-1.72586293,1.56050291,0.19283485,0.59233769,0.00272270,0.02937594,0.96270935,0.66254999,0.00534154,0.11654779
-1.71985993,1.54833512,0.19007778,0.60330976,0.00291812,0.03006402,0.93314212,0.64869594,0.00511296,0.11648232
-1.71385693,1.53623980,0.18748891,0.61490850,0.00311266,0.03075461,0.90303432,0.63437689,0.00488214,0.11628652
-1.70785393,1.52418273,0.18506605,0.62717023,0.00330362,0.03144557,0.87242356,0.61955744,0.00464935,0.11597444
-1.70185093,1.51213341,0.18280939,0.64011009,0.00348808,0.03213363,0.84137239,0.60421941,0.00441519,0.11556179
-1.69584792,1.50005332,0.18071941,0.65371237,0.00366304,0.03281409,0.80996380,0.58835985,0.00418056,0.11506440
-1.68984492,1.48788440,0.17879477,0.66792174,0.00382543,0.03348056,0.77829586,0.57198860,0.00394655,0.11449662
