energy_ev,total_up,Ag_p_up,Ag_d_up,Au_p_up,Au_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-5.38169085,15.06157299,0.65131988,7.64851262,1.04125768,5.79651179,0.02425845,0.22441565,0.02502139,0.85712609
-5.37568784,15.32547682,0.66086878,7.78562169,1.03734803,5.91648177,0.02486371,0.22174703,0.02484953,0.86105444
-5.36968484,15.53793050,0.66780454,7.89688352,1.03077778,6.01629650,0.02534281,0.21860360,0.02459413,0.86187681
-5.36368184,15.69495581,0.67187455,7.98025488,1.02138433,6.09437790,0.02568665,0.21497809,0.02425150,0.85942021
-5.35767884,15.79363276,0.67288855,8.03424503,1.00904501,6.14954529,0.02588917,0.21086900,0.02381972,0.85357458
-5.35167584,15.83221905,0.67072679,8.05798372,0.99368797,6.18105143,0.02594747,0.20628259,0.02329877,0.84429955
-5.34567284,15.81023265,0.66534596,8.05126835,0.97530123,6.18860646,0.02586196,0.20123469,0.02269067,0.83162902
-5.33966983,15.72849320,0.65678251,8.01458808,0.95393958,6.17238869,0.02563625,0.19575198,0.02199949,0.81567323
-5.33366683,15.58911962,0.64515314,7.94912317,0.92972851,6.13304146,0.02527710,0.18987293,0.02123126,0.79661815
-5.32766383,15.39548323,0.63065254,7.85671945,0.90286541,6.07165592,0.02479413,0.18364797,0.02039388,0.77472210
-5.32166083,15.15211790,0.61354835,7.73983861,0.87361742,5.98974032,0.02419950,0.17713915,0.01949687,0.75030967
-5.31565783,14.86459038,0.59417355,7.60148626,0.84231639,5.88917667,0.02350748,0.17041923,0.01855116,0.72376324
-5.30965483,14.53933602,0.57291675,7.44512068,0.80935098,5.77216643,0.02273403,0.16357003,0.01756874,0.69551232
-5.30365183,14.18346642,0.55021065,7.27454613,0.77515641,5.64116708,0.02189623,0.15668051,0.01656236,0.66602126
-5.29764882,13.80455693,0.52651937,7.09379504,0.74020225,5.49882206,0.02101175,0.14984425,0.01554517,0.63577584
-5.29164582,13.41042237,0.50232501,6.90700422,0.70497891,5.34788650,0.02009835,0.14315678,0.01453039,0.60526928
-5.28564282,13.00889023,0.47811421,6.71828989,0.66998350,5.19115151,0.01917332,0.13671275,0.01353097,0.57498834
-5.27963982,12.60757987,0.45436502,6.53162695,0.63570562,5.03136987,0.01825300,0.13060312,0.01255930,0.54539994
-5.27363682,12.21369635,0.43153475,6.35073685,0.60261376,4.87118544,0.01735238,0.12491238,0.01162696,0.51693900
-5.26763382,11.83384613,0.41004908,6.17898851,0.57114281,4.71306899,0.01648472,0.11971622,0.01074453,0.48999784
-5.26163082,11.47388085,0.39029274,6.01931566,0.54168325,4.55926224,0.01566130,0.11507934,0.00992135,0.46491739
-5.25562781,11.13877398,0.37260205,5.87415309,0.51457218,4.41173194,0.01489119,0.11105387,0.00916551,0.44198068
-5.24962481,10.83253316,0.35725924,5.74539350,0.49008659,4.27213501,0.01418119,0.10767814,0.00848373,0.42140853
-5.24362181,10.55814972,0.34448876,5.63436546,0.46843891,4.14179559,0.01353580,0.10497601,0.00788132,0.40335744
-5.23761881,10.31758474,0.33445525,5.54183209,0.44977474,4.02169400,0.01295724,0.10295663,0.00736228,0.38791971
-5.23161581,10.11178972,0.32726314,5.46800903,0.43417274,3.91246738,0.01244565,0.10161476,0.00692928,0.37512546
-5.22561281,9.94075853,0.32295765,5.41259962,0.42164646,3.81442115,0.01199925,0.10093134,0.00658374,0.36494632
-5.21960980,9.80360585,0.32152688,5.37484450,0.41214772,3.72755015,0.01161459,0.10087454,0.00632597,0.35730050
-5.21360680,9.69866704,0.32290475,5.35358239,0.40557133,3.65156784,0.01128682,0.10140094,0.00615519,0.35205886
-5.20760380,9.62361347,0.32697460,5.34731865,0.40176084,3.58594192,0.01101004,0.10245702,0.00606969,0.34905161
-5.20160080,9.57557735,0.33357323,5.35429804,0.40051483,3.52993440,0.01077755,0.10398067,0.00606686,0.34807542
-5.19559780,9.55128051,0.34249512,5.37257851,0.40159372,3.48264425,0.01058222,0.10590278,0.00614333,0.34890053
-5.18959480,9.54716176,0.35349691,5.40010298,0.40472657,3.44305073,0.01041674,0.10814885,0.00629499,0.35127768
-5.18359180,9.55949834,0.36630190,5.43476651,0.40961795,3.41005581,0.01027396,0.11064051,0.00651709,0.35494467
-5.17758879,9.58451791,0.38060476,5.47447703,0.41595454,3.38252412,0.01014706,0.11329700,0.00680427,0.35963243
-5.17158579,9.61849828,0.39607625,5.51720813,0.42341150,3.35931925,0.01002981,0.11603658,0.00715064,0.36507050
-5.16558279,9.65785333,0.41236829,5.56104319,0.43165855,3.33933561,0.00991673,0.11877784,0.00754981,0.37099197
-5.15957979,9.69920421,0.42911921,5.60421044,0.44036577,3.32152516,0.00980323,0.12144097,0.00799496,0.37713783
-5.15357679,9.73943601,0.44595942,5.64510941,0.44920915,3.30491892,0.00968569,0.12394894,0.00847892,0.38326079
-5.14757379,9.77574032,0.46251744,5.68232901,0.45787584,3.28864304,0.00956148,0.12622869,0.00899421,0.38912865
-5.14157079,9.80564508,0.47842632,5.71465837,0.46606933,3.27192995,0.00942903,0.12821221,0.00953319,0.39452732
-5.13556778,9.82703290,0.49333047,5.74109113,0.47351422,3.25412474,0.00928774,0.12983768,0.01008809,0.39926338
-5.12956478,9.83814941,0.50689262,5.76082439,0.47996095,3.23468746,0.00913794,0.13105054,0.01065123,0.40316647
-5.12356178,9.83760317,0.51880100,5.77325311,0.48519003,3.21319182,0.00898081,0.13180450,0.01121506,0.40609122
-5.11755878,9.82435825,0.52877624,5.77796097,0.48901594,3.18932097,0.00881822,0.13206247,0.01177233,0.40791893
-5.11155578,9.79772073,0.53657801,5.77470820,0.49129053,3.16286082,0.00865265,0.13179747,0.01231626,0.40855884
-5.10555278,9.75731994,0.54201092,5.76341711,0.49190560,3.13369152,0.00848696,0.13099329,0.01284063,0.40794902
-5.09954977,9.70308495,0.54492953,5.74415580,0.49079481,3.10177747,0.00832429,0.12964501,0.01333992,0.40605665
-5.09354677,9.63521724,0.54524212,5.71712017,0.48793454,3.06715636,0.00816783,0.12775933,0.01380941,0.40287787
-5.08754377,9.55415965,0.54291300,5.68261498,0.48334368,3.02992750,0.00802070,0.12535456,0.01424526,0.39843691
-5.08154077,9.46056254,0.53796331,5.64103391,0.47708233,2.99023985,0.00788577,0.12246042,0.01464456,0.39278464
-5.07553777,9.35524770,0.53047004,5.59283940,0.46924938,2.94828010,0.00776548,0.11911742,0.01500537,0.38599644
-5.06953477,9.23917092,0.52056334,5.53854251,0.45997894,2.90426104,0.00766177,0.11537607,0.01532668,0.37816951
-5.06353177,9.11338444,0.50842216,5.47868357,0.44943583,2.85841070,0.00757594,0.11129568,0.01560841,0.36941957
-5.05752876,8.97900044,0.49426851,5.41381434,0.43781018,2.81096251,0.00750856,0.10694294,0.01585131,0.35987717
-5.05152576,8.83715709,0.47836027,5.34448220,0.42531143,2.76214693,0.00745948,0.10239036,0.01605689,0.34968373
-5.04552276,8.68898841,0.46098320,5.27121733,0.41216193,2.71218480,0.00742777,0.09771438,0.01622730,0.33898736
-5.03951976,8.53559942,0.44244220,5.19452327,0.39859038,2.66128276,0.00741179,0.09299348,0.01636523,0.32793870
-5.03351676,8.37804747,0.42305235,5.11487148,0.38482534,2.60963096,0.00740920,0.08830627,0.01647376,0.31668699
-5.02751376,8.21733053,0.40313001,5.03269992,0.37108914,2.55740301,0.00741712,0.08372946,0.01655627,0.30537639
-5.02151076,8.05438260,0.38298437,4.94841574,0.35759231,2.50475824,0.00743219,0.07933607,0.01661628,0.29414276
-5.01550775,7.89007584,0.36290969,4.86240161,0.34452870,2.45184594,0.00745074,0.07519364,0.01665735,0.28311097
-5.00950475,7.72522870,0.34317857,4.77502484,0.33207144,2.39881131,0.00746893,0.07136269,0.01668300,0.27239277
-5.00350175,7.56061842,0.32403632,4.68664858,0.32036988,2.34580243,0.00748291,0.06789540,0.01669656,0.26208534
-4.99749875,7.39699631,0.30569667,4.59764360,0.30954730,2.29297778,0.00748901,0.06483446,0.01670114,0.25227033
-4.99149575,7.23510356,0.28833876,4.50839943,0.29969960,2.24051343,0.00748382,0.06221226,0.01669955,0.24301349
-4.98549275,7.07568558,0.27210540,4.41933363,0.29089480,2.18860930,0.00746439,0.06005032,0.01669420,0.23436480
-4.97948974,6.91950266,0.25710264,4.33089769,0.28317324,2.13749377,0.00742830,0.05835893,0.01668708,0.22635889
-4.97348674,6.76733538,0.24340038,4.24357887,0.27654839,2.08742597,0.00737375,0.05713718,0.01667970,0.21901584
-4.96748374,6.61998349,0.23103397,4.15789710,0.27100817,2.03869557,0.00729961,0.05637308,0.01667306,0.21234212
-4.96148074,6.47825753,0.22000656,4.07439687,0.26651673,1.99161959,0.00720546,0.05604412,0.01666760,0.20633167
-4.95547774,6.34296352,0.21029213,3.99363414,0.26301648,1.94653652,0.00709155,0.05611784,0.01666320,0.20096701
-4.94947474,6.21488138,0.20183895,3.91615918,0.26043042,1.90379784,0.00695879,0.05655282,0.01665918,0.19622042
-4.94347174,6.09473863,0.19457331,3.84249631,0.25866464,1.86375752,0.00680867,0.05729977,0.01665427,0.19205501
-4.93746873,5.98318139,0.18840351,3.77312195,0.25761109,1.82676013,0.00664320,0.05830274,0.01664671,0.18842593
-4.93146573,5.88074509,0.18322379,3.70844274,0.25715036,1.79312839,0.00646482,0.05950067,0.01663425,0.18528144
-4.92546273,5.78782756,0.17891832,3.64877546,0.25715480,1.76315108,0.00627627,0.06082889,0.01661426,0.18256410
-4.91945973,5.70466677,0.17536509,3.59433038,0.25749158,1.73707198,0.00608054,0.06222079,0.01658382,0.18021200
-4.91345673,5.63132569,0.17243953,3.54519952,0.25802607,1.71508087,0.00588074,0.06360962,0.01653986,0.17816007
-4.90745373,5.56768561,0.17001805,3.50135100,0.25862511,1.69730697,0.00568001,0.06493018,0.01647933,0.17634150
-4.90145073,5.51344927,0.16798117,3.46263013,0.25916047,1.68381539,0.00548147,0.06612058,0.01639934,0.17468922
-4.89544772,5.46815367,0.16621646,3.42876733,0.25951212,1.67460671,0.00528815,0.06712386,0.01629733,0.17313756
-4.88944472,5.43119228,0.16462107,3.39939267,0.25957143,1.66961953,0.00510291,0.06788953,0.01617126,0.17162382
-4.88344172,5.40184506,0.16310386,3.37405602,0.25924410,1.66873585,0.00492843,0.06837485,0.01601977,0.17008995
-4.87743872,5.37931439,0.16158707,3.35225152,0.25845265,1.67178860,0.00476718,0.06854593,0.01584230,0.16848411
-4.87143572,5.36276447,0.16000762,3.33344487,0.25713851,1.67857068,0.00462139,0.06837858,0.01563923,0.16676211
-4.86543272,5.35136135,0.15831772,3.31710140,0.25526344,1.68884476,0.00449304,0.06785871,0.01541191,0.16488861
-4.85942971,5.34431082,0.15648515,3.30271311,0.25281025,1.70235306,0.00438385,0.06698260,0.01516270,0.16283807
-4.85342671,5.34089168,0.15449287,3.28982299,0.24978286,1.71882633,0.00429528,0.06575668,0.01489499,0.16059534
-4.84742371,5.34048208,0.15233822,3.27804491,0.24620556,1.73799151,0.00422851,0.06419704,0.01461307,0.15815588
-4.84142071,5.34257762,0.15003159,3.26707803,0.24212150,1.75957762,0.00418444,0.06232871,0.01432212,0.15552561
-4.83541771,5.34680018,0.14759474,3.25671488,0.23759063,1.78331975,0.00416366,0.06018457,0.01402799,0.15272036
-4.82941471,5.35289764,0.14505878,3.24684301,0.23268700,1.80896119,0.00416648,0.05780415,0.01373712,0.14976500
-4.82341171,5.36073517,0.14246193,3.23744025,0.22749569,1.83625402,0.00419288,0.05523226,0.01345636,0.14669224
-4.81740870,5.37027963,0.13984717,3.22856449,0.22210947,1.86495870,0.00424255,0.05251753,0.01319281,0.14354131
-4.81140570,5.38157907,0.13725992,3.22033891,0.21662547,1.89484337,0.00431486,0.04971097,0.01295374,0.14035645
-4.80540270,5.39473974,0.13474581,3.21293418,0.21114187,1.92568352,0.00440889,0.04686461,0.01274647,0.13718546
-4.79939970,5.40990323,0.13234875,3.20654900,0.20575500,1.95726293,0.00452346,0.04403023,0.01257832,0.13407827
-4.79339670,5.42722608,0.13010924,3.20139068,0.20055678,1.98937651,0.00465716,0.04125824,0.01245665,0.13108578
-4.78739370,5.44686424,0.12806317,3.19765716,0.19563287,2.02183558,0.00480842,0.03859689,0.01238891,0.12825889
-4.78139070,5.46896378,0.12624095,3.19552168,0.19106130,2.05447594,0.00497557,0.03609154,0.01238279,0.12564790
-4.77538769,5.49365924,0.12466725,3.19512125,0.18691197,2.08716867,0.00515693,0.03378433,0.01244634,0.12330225
-4.76938469,5.52107954,0.12336101,3.19654930,0.18324661,2.11983351,0.00535090,0.03171399,0.01258824,0.12127057
-4.76338169,5.55136124,0.12233601,3.19985285,0.18011956,2.15245406,0.00555610,0.02991584,0.01281797,0.11960110
-4.75737869,5.58466785,0.12160166,3.20503408,0.17757883,2.18509403,0.00577143,0.02842207,0.01314609,0.11834235
-4.75137569,5.62121330,0.12116411,3.21205567,0.17566769,2.21791331,0.00599622,0.02726198,0.01358440,0.11754393
-4.74537269,5.66128728,0.12102747,3.22084928,0.17442629,2.25118260,0.00623032,0.02646243,0.01414612,0.11725741
-4.73936968,5.70527979,0.12119502,3.23132609,0.17389342,2.28529517,0.00647421,0.02604821,0.01484600,0.11753722
-4.73336668,5.75370214,0.12167047,3.24338835,0.17410795,2.32077438,0.00672908,0.02604236,0.01570022,0.11844128
-4.72736368,5.80720185,0.12245889,3.25694081,0.17510998,2.35827566,0.00699688,0.02646638,0.01672636,0.12003140
-4.72136068,5.86656903,0.12356747,3.27190109,0.17694144,2.39858205,0.00728037,0.02734035,0.01794308,0.12237321
-4.71535768,5.93273261,0.12500589,3.28820792,0.17964613,2.44259242,0.00758315,0.02868274,0.01936972,0.12553562
-4.70935468,6.00674517,0.12678631,3.30582670,0.18326891,2.49130215,0.00790963,0.03051009,0.02102578,0.12958978
-4.70335168,6.08975602,0.12892301,3.32475189,0.18785430,2.54577645,0.00826497,0.03283641,0.02293025,0.13460734
-4.69734867,6.18297289,0.13143152,3.34500593,0.19344427,2.60711663,0.00865503,0.03567247,0.02510078,0.14065818
-4.69134567,6.28761343,0.13432749,3.36663478,0.20007547,2.67642073,0.00908626,0.03902474,0.02755283,0.14780767
-4.68534267,6.40484826,0.13762520,3.38970033,0.20777592,2.75473954,0.00956554,0.04289441,0.03029873,0.15611340
-4.67933967,6.53573818,0.14133588,3.41427005,0.21656136,2.84303003,0.01010007,0.04727614,0.03334667,0.16562159
-4.67333667,6.68116822,0.14546587,3.44040447,0.22643148,2.94210811,0.01069713,0.05215696,0.03669982,0.17636342
-4.66733367,6.84178195,0.15001480,3.46814325,0.23736633,3.05260288,0.01136391,0.05751518,0.04035547,0.18835129
-4.66133067,7.01791919,0.15497381,3.49749046,0.24932292,3.17491456,0.01210726,0.06331948,0.04430425,0.20157532
-4.65532766,7.20956047,0.16032403,3.52839998,0.26223257,3.30917823,0.01293346,0.06952830,0.04852960,0.21600027
-4.64932466,7.41628125,0.16603532,3.56076166,0.27599889,3.45523529,0.01384799,0.07608953,0.05300746,0.23156303
-4.64332166,7.63721859,0.17206545,3.59438917,0.29049693,3.61261414,0.01485526,0.08294056,0.05770613,0.24817095
