energy_ev,total_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,Se_s_up,Se_p_up
-3.30465233,2.32246267,0.08686938,0.17222855,0.00065018,0.01180658,0.25168565,2.48270665,0.00264901,0.04548717
-3.29864932,2.27889218,0.08816234,0.17615853,0.00065299,0.01204851,0.24798910,2.42205047,0.00270174,0.04500384
-3.29264632,2.23744385,0.08966181,0.18122794,0.00065549,0.01233210,0.24467230,2.36230756,0.00274945,0.04451756
-3.28664332,2.19887427,0.09138675,0.18735979,0.00065776,0.01265713,0.24178767,2.30446790,0.00279233,0.04404207
-3.28064032,2.16395377,0.09336013,0.19446533,0.00065986,0.01302288,0.23939309,2.24954646,0.00283061,0.04359463
-3.27463732,2.13345552,0.09560790,0.20244633,0.00066189,0.01342809,0.23754962,2.19856942,0.00286461,0.04319553
-3.26863432,2.10814552,0.09815788,0.21119816,0.00066391,0.01387103,0.23631956,2.15256026,0.00289463,0.04286750
-3.26263132,2.08877364,0.10103878,0.22061372,0.00066603,0.01434949,0.23576501,2.11252591,0.00292102,0.04263525
-3.25662831,2.07606576,0.10427933,0.23058802,0.00066832,0.01486083,0.23594675,2.07944320,0.00294409,0.04252486
-3.25062531,2.07071692,0.10790743,0.24102342,0.00067082,0.01540207,0.23692356,2.05424565,0.00296414,0.04256325
-3.24462231,2.07338535,0.11194946,0.25183511,0.00067359,0.01596998,0.23875172,2.03781065,0.00298143,0.04277768
-3.23861931,2.08468704,0.11642969,0.26295689,0.00067663,0.01656116,0.24148473,2.03094684,0.00299623,0.04319521
-3.23261631,2.10519033,0.12136972,0.27434673,0.00067993,0.01717218,0.24517301,2.03438169,0.00300874,0.04384220
-3.22661331,2.13541007,0.12678803,0.28599195,0.00068347,0.01779964,0.24986363,2.04874879,0.00301917,0.04474387
-3.22061031,2.17580084,0.13269955,0.29791378,0.00068721,0.01844029,0.25559967,2.07457488,0.00302775,0.04592383
-3.21460730,2.22674879,0.13911532,0.31017087,0.00069107,0.01909106,0.26241936,2.11226631,0.00303468,0.04740361
-3.20860430,2.28856154,0.14604207,0.32286159,0.00069498,0.01974918,0.27035481,2.16209489,0.00304023,0.04920224
-3.20260130,2.36145631,0.15348191,0.33612488,0.00069887,0.02041208,0.27943022,2.22418316,0.00304468,0.05133578
-3.19659830,2.44554591,0.16143190,0.35013933,0.00070265,0.02107748,0.28965975,2.29848941,0.00304836,0.05381685
-3.19059530,2.54082315,0.16988372,0.36512051,0.00070624,0.02174328,0.30104489,2.38479290,0.00305168,0.05665423
-3.18459230,2.64714411,0.17882322,0.38131639,0.00070956,0.02240747,0.31357165,2.48268001,0.00305507,0.05985232
-3.17858929,2.76421107,0.18823006,0.39900084,0.00071257,0.02306808,0.32720759,2.59153212,0.00305902,0.06341077
-3.17258629,2.89155628,0.19807736,0.41846534,0.00071519,0.02372299,0.34189891,2.71051648,0.00306402,0.06732399
-3.16658329,3.02852761,0.20833132,0.44000899,0.00071740,0.02436990,0.35756800,2.83858106,0.00307060,0.07158083
-3.16058029,3.17427759,0.21895105,0.46392722,0.00071917,0.02500611,0.37411141,2.97445468,0.00307928,0.07616425
-3.15457729,3.32775711,0.22988842,0.49049933,0.00072049,0.02562851,0.39139880,3.11665356,0.00309052,0.08105113
-3.14857429,3.48771506,0.24108807,0.51997549,0.00072135,0.02623346,0.40927292,3.26349511,0.00310474,0.08621215
-3.14257129,3.65270505,0.25248768,0.55256344,0.00072177,0.02681679,0.42755079,3.41311981,0.00312227,0.09161189
-3.13656828,3.82109993,0.26401837,0.58841571,0.00072176,0.02737378,0.44602641,3.56352136,0.00314334,0.09720908
-3.13056528,3.99111464,0.27560545,0.62761763,0.00072136,0.02789926,0.46447478,3.71258496,0.00316808,0.10295700
-3.12456228,4.16083736,0.28716937,0.67017688,0.00072058,0.02838769,0.48265740,3.85813330,0.00319647,0.10880413
-3.11855928,4.32826851,0.29862700,0.71601519,0.00071946,0.02883332,0.50032900,3.99797881,0.00322840,0.11469503
-3.11255628,4.49136664,0.30989313,0.76496248,0.00071802,0.02923040,0.51724539,4.12998103,0.00326363,0.12057134
-3.10655328,4.64809981,0.32088236,0.81675414,0.00071629,0.02957340,0.53317192,4.25210660,0.00330183,0.12637302
-3.10055028,4.79650072,0.33151105,0.87103164,0.00071430,0.02985725,0.54789245,4.36248993,0.00334259,0.13203978
-3.09454727,4.93472330,0.34169951,0.92734674,0.00071205,0.03007757,0.56121806,4.45949165,0.00338547,0.13751255
-3.08854427,5.06109843,0.35137432,0.98516934,0.00070955,0.03023096,0.57299538,4.54175236,0.00343001,0.14273503
-3.08254127,5.17418632,0.36047057,1.04389890,0.00070682,0.03031518,0.58311374,4.60823891,0.00347576,0.14765535
-3.07653827,5.27282300,0.36893404,1.10287907,0.00070385,0.03032932,0.59151100,4.65828091,0.00352234,0.15222752
-3.07053527,5.35615855,0.37672314,1.16141511,0.00070065,0.03027399,0.59817743,4.69159529,0.00356943,0.15641291
-3.06453227,5.42368514,0.38381055,1.21879345,0.00069722,0.03015135,0.60315751,4.70829742,0.00361683,0.16018150
-3.05852926,5.47525312,0.39018437,1.27430260,0.00069354,0.02996516,0.60654938,4.70889784,0.00366446,0.16351285
-3.05252626,5.51107413,0.39584873,1.32725454,0.00068964,0.02972069,0.60850187,4.69428423,0.00371234,0.16639685
-3.04652326,5.53171069,0.40082385,1.37700559,0.00068552,0.02942467,0.60920918,4.66568910,0.00376066,0.16883411
-3.04052026,5.53805235,0.40514526,1.42297589,0.00068121,0.02908507,0.60890335,4.62464437,0.00380969,0.17083596
-3.03451726,5.53127927,0.40886252,1.46466642,0.00067673,0.02871092,0.60784488,4.57292454,0.00385981,0.17242415
-3.02851426,5.51281466,0.41203710,1.50167300,0.00067213,0.02831198,0.60631189,4.51248100,0.00391146,0.17363008
-3.02251126,5.48426802,0.41473969,1.53369630,0.00066747,0.02789848,0.60458830,4.44537018,0.00396513,0.17449379
-3.01650825,5.44737166,0.41704704,1.56054767,0.00066284,0.02748079,0.60295157,4.37367879,0.00402129,0.17506251
-3.01050525,5.40391354,0.41903830,1.58215048,0.00065832,0.02706906,0.60166062,4.29944949,0.00408041,0.17538911
-3.00450225,5.35566922,0.42079130,1.59853696,0.00065402,0.02667292,0.60094457,4.22461020,0.00414286,0.17553017
-2.99849925,5.30433625,0.42237864,1.60984083,0.00065006,0.02630113,0.60099262,4.15091019,0.00420894,0.17554413
-2.99249625,5.25147397,0.42386410,1.61628632,0.00064657,0.02596135,0.60194587,4.07986568,0.00427883,0.17548923
-2.98649325,5.19845132,0.42529936,1.61817418,0.00064370,0.02565985,0.60389119,4.01271712,0.00435259,0.17542163
-2.98049025,5.14640519,0.42672127,1.61586562,0.00064158,0.02540135,0.60685755,3.95039976,0.00443017,0.17539360
-2.97448724,5.09621079,0.42814996,1.60976502,0.00064036,0.02518887,0.61081499,3.89352846,0.00451139,0.17545192
-2.96848424,5.04846546,0.42958768,1.60030258,0.00064017,0.02502368,0.61567616,3.84239684,0.00459601,0.17563659
-2.96248124,5.00348602,0.43101866,1.58791758,0.00064115,0.02490528,0.62130039,3.79699040,0.00468372,0.17597980
-2.95647824,4.96131966,0.43240987,1.57304336,0.00064341,0.02483147,0.62750006,3.75701226,0.00477421,0.17650531
-2.95047524,4.92176716,0.43371272,1.55609449,0.00064705,0.02479846,0.63404893,3.72191989,0.00486718,0.17722816
-2.94447224,4.88441697,0.43486558,1.53745668,0.00065215,0.02480107,0.64069202,3.69097063,0.00496245,0.17815475
-2.93846923,4.84868807,0.43579699,1.51747978,0.00065878,0.02483296,0.64715662,3.66327334,0.00505993,0.17928329
-2.93246623,4.81387900,0.43642933,1.49647377,0.00066698,0.02488687,0.65316378,3.63784373,0.00515972,0.18060450
-2.92646323,4.77922052,0.43668287,1.47470766,0.00067676,0.02495499,0.65843995,3.61366033,0.00526211,0.18210258
-2.92046023,4.74392889,0.43647982,1.45241100,0.00068814,0.02502923,0.66272818,3.58971878,0.00536763,0.18375643
-2.91445723,4.70725734,0.43574822,1.42977741,0.00070110,0.02510158,0.66579838,3.56508194,0.00547704,0.18554093
-2.90845423,4.66854294,0.43442555,1.40696953,0.00071559,0.02516445,0.66745632,3.53892379,0.00559132,0.18742827
-2.90245123,4.62724699,0.43246167,1.38412489,0.00073159,0.02521096,0.66755100,3.51056564,0.00571170,0.18938935
-2.89644822,4.58298706,0.42982121,1.36136196,0.00074903,0.02523523,0.66598024,3.47950333,0.00583957,0.19139502
-2.89044522,4.53555958,0.42648504,1.33878588,0.00076785,0.02523264,0.66269409,3.44542502,0.00597648,0.19341729
-2.88444222,4.48495236,0.42245100,1.31649331,0.00078800,0.02519998,0.65769638,3.40821919,0.00612406,0.19543027
-2.87843922,4.43134675,0.41773374,1.29457627,0.00080941,0.02513564,0.65104399,3.36797323,0.00628396,0.19741100
-2.87243622,4.37511013,0.41236385,1.27312448,0.00083203,0.02503961,0.64284440,3.32496320,0.00645780,0.19934003
-2.86643322,4.31677921,0.40638623,1.25222645,0.00085583,0.02491354,0.63325123,3.27963576,0.00664708,0.20120172
-2.86043022,4.25703565,0.39985797,1.23196913,0.00088079,0.02476060,0.62245837,3.23258353,0.00685311,0.20298442
-2.85442721,4.19667528,0.39284579,1.21243654,0.00090692,0.02458542,0.61069272,3.18451500,0.00707695,0.20468031
-2.84842421,4.13657261,0.38542327,1.19370739,0.00093425,0.02439384,0.59820599,3.13622085,0.00731934,0.20628515
-2.84242121,4.07764244,0.37766794,1.17585230,0.00096286,0.02419266,0.58526577,3.08853773,0.00758064,0.20779777
-2.83641821,4.02080021,0.36965854,1.15893068,0.00099286,0.02398935,0.57214627,3.04231126,0.00786081,0.20921949
-2.83041521,3.96692282,0.36147239,1.14298772,0.00102443,0.02379176,0.55911900,2.99835952,0.00815936,0.21055336
-2.82441221,3.91681136,0.35318308,1.12805178,0.00105778,0.02360769,0.54644378,2.95743829,0.00847532,0.21180341
-2.81840920,3.87115719,0.34485861,1.11413224,0.00109319,0.02344461,0.53436022,2.92020917,0.00880725,0.21297378
-2.81240620,3.83051230,0.33655984,1.10121803,0.00113102,0.02330932,0.52308011,2.88721162,0.00915323,0.21406790
-2.80640320,3.79526508,0.32833947,1.08927694,0.00117168,0.02320756,0.51278083,2.85883965,0.00951090,0.21508768
-2.80040020,3.76562188,0.32024136,1.07825551,0.00121565,0.02314383,0.50360002,2.83532386,0.00987742,0.21603276
-2.79439720,3.74159494,0.31230030,1.06807960,0.00126347,0.02312107,0.49563158,2.81671935,0.01024960,0.21689988
-2.78839420,3.72299682,0.30454206,1.05865547,0.00131574,0.02314056,0.48892325,2.80289962,0.01062382,0.21768234
-2.78239120,3.70944134,0.29698369,1.04987111,0.00137310,0.02320176,0.48347567,2.79355671,0.01099620,0.21836960
-2.77638819,3.70035079,0.28963408,1.04159800,0.00143621,0.02330229,0.47924301,2.78820751,0.01136256,0.21894703
-2.77038519,3.69496918,0.28249460,1.03369278,0.00150577,0.02343795,0.47613510,2.78620584,0.01171851,0.21939591
-2.76438219,3.69238085,0.27555988,1.02599918,0.00158243,0.02360283,0.47402097,2.78676006,0.01205954,0.21969348
-2.75837919,3.69153402,0.26881854,1.01834984,0.00166684,0.02378944,0.47273362,2.78895544,0.01238104,0.21981328
-2.75237619,3.69126846,0.26225406,1.01056830,0.00175953,0.02398896,0.47207594,2.79178062,0.01267840,0.21972565
-2.74637319,3.69034650,0.25584553,1.00247102,0.00186097,0.02419148,0.47182745,2.79415736,0.01294705,0.21939837
-2.74037019,3.68748643,0.24956847,0.99386967,0.00197148,0.02438630,0.47175173,2.79497243,0.01318260,0.21879746
-2.73436718,3.68139755,0.24339559,0.98457362,0.00209121,0.02456226,0.47160415,2.79311074,0.01338085,0.21788818
-2.72836418,3.67081566,0.23729757,0.97439294,0.00222009,0.02470810,0.47113980,2.78748858,0.01353789,0.21663610
-2.72236118,3.65453822,0.23124391,0.96314174,0.00235787,0.02481280,0.47012120,2.77708580,0.01365022,0.21500817
-2.71635818,3.63145812,0.22520372,0.95064210,0.00250399,0.02486590,0.46832564,2.76097617,0.01371477,0.21297404
-2.71035518,3.60059513,0.21914663,0.93672838,0.00265768,0.02485786,0.46555181,2.73835461,0.01372902,0.21050715
-2.70435218,3.56112425,0.21304370,0.92125206,0.00281787,0.02478033,0.46162571,2.70856083,0.01369105,0.20758598
-2.69834917,3.51240009,0.20686839,0.90408676,0.00298324,0.02462646,0.45640540,2.67109846,0.01359962,0.20419512
-2.69234617,3.45397675,0.20059757,0.88513337,0.00315221,0.02439106,0.44978473,2.62564936,0.01345422,0.20032630
-2.68634317,3.38562259,0.19421248,0.86432517,0.00332299,0.02407083,0.44169577,2.57208271,0.01325511,0.19597923
-2.68034017,3.30732960,0.18769977,0.84163247,0.00349363,0.02366448,0.43211007,2.51045884,0.01300337,0.19116236
-2.67433717,3.21931725,0.18105236,0.81706672,0.00366205,0.02317280,0.42103860,2.44102787,0.01270089,0.18589331
-2.66833417,3.12203064,0.17427033,0.79068375,0.00382612,0.02259868,0.40853058,2.36422347,0.01235039,0.18019928
-2.66233117,3.01613339,0.16736158,0.76258597,0.00398377,0.02194711,0.39467124,2.28065215,0.01195536,0.17411707
-2.65632816,2.90249541,0.16034238,0.73292331,0.00413302,0.02122511,0.37957863,2.19107859,0.01152009,0.16769300
-2.65032516,2.78217608,0.15323773,0.70189290,0.00427212,0.02044155,0.36339960,2.09640777,0.01104953,0.16098259
-2.64432216,2.65640358,0.14608145,0.66973735,0.00439961,0.01960710,0.34630532,1.99766460,0.01054927,0.15404996
-2.63831916,2.52655088,0.13891607,0.63674169,0.00451444,0.01873394,0.32848626,1.89597159,0.01002542,0.14696718
-2.63231616,2.39410933,0.13179245,0.60322909,0.00461602,0.01783556,0.31014702,1.79252569,0.00948450,0.13981327
-2.62631316,2.26066049,0.12476915,0.56955550,0.00470433,0.01692658,0.29150112,1.68857450,0.00893335,0.13267320
-2.62031016,2.12784706,0.11791155,0.53610338,0.00477993,0.01602237,0.27276592,1.58539290,0.00837901,0.12563666
-2.61430715,1.99734351,0.11129078,0.50327470,0.00484400,0.01513887,0.25415785,1.48426027,0.00782853,0.11879670
-2.60830415,1.87082715,0.10498236,0.47148362,0.00489839,0.01429225,0.23588803,1.38643899,0.00728895,0.11224837
-2.60230115,1.74995008,0.09906476,0.44114886,0.00494551,0.01349866,0.21815835,1.29315431,0.00676710,0.10608716
-2.59629815,1.63631245,0.09361774,0.41268608,0.00498839,0.01277391,0.20115820,1.20557590,0.00626952,0.10040744
-2.59029515,1.53143736,0.08872057,0.38650046,0.00503048,0.01213320,0.18506176,1.12480111,0.00580239,0.09530087
-2.58429215,1.43674754,0.08445027,0.36297964,0.00507563,0.01159088,0.17002583,1.05183998,0.00537139,0.09085472
-2.57828914,1.35354389,0.08087969,0.34248701,0.00512791,0.01116015,0.15618834,0.98760190,0.00498167,0.08715021
-2.57228614,1.28298603,0.07807566,0.32535556,0.00519145,0.01085280,0.14366731,0.93288379,0.00463777,0.08426086
-2.56628314,1.22607466,0.07609720,0.31188227,0.00527028,0.01067905,0.13256032,0.88835981,0.00434360,0.08225085
-2.56028014,1.18363593,0.07499372,0.30232306,0.00536813,0.01064724,0.12294432,0.85457235,0.00410238,0.08117342
-2.55427714,1.15630767,0.07480351,0.29688825,0.00548824,0.01076370,0.11487583,0.83192433,0.00391666,0.08106940
-2.54827414,1.14452769,0.07555221,0.29573863,0.00563318,0.01103253,0.10839130,0.82067276,0.00378827,0.08196582
-2.54227114,1.14852424,0.07725166,0.29898210,0.00580468,0.01145550,0.10350765,0.82092374,0.00371839,0.08387474
-2.53626813,1.16830880,0.07989894,0.30667087,0.00600350,0.01203195,0.10022295,0.83262890,0.00370749,0.08679221
-2.53026513,1.20367174,0.08347571,0.31879938,0.00622929,0.01275867,0.09851703,0.85558359,0.00375538,0.09069760
-2.52426213,1.25418097,0.08794793,0.33530285,0.00648053,0.01362995,0.09835226,0.88942720,0.00386127,0.09555320
-2.51825913,1.31918417,0.09326595,0.35605678,0.00675452,0.01463761,0.09967417,0.93364566,0.00402373,0.10130420
-2.51225613,1.39781507,0.09936499,0.38087723,0.00704737,0.01577110,0.10241217,0.98757674,0.00424079,0.10787907
-2.50625313,1.48900393,0.10616605,0.40952227,0.00735408,0.01701771,0.10648021,1.05041826,0.00450994,0.11519038
-2.50025013,1.59149273,0.11357729,0.44169452,0.00766866,0.01836276,0.11177756,1.12123939,0.00482821,0.12313615
-2.49424712,1.70385506,0.12149570,0.47704487,0.00798431,0.01979001,0.11818960,1.19899533,0.00519217,0.13160156
-2.48824412,1.82452062,0.12980926,0.51517750,0.00829359,0.02128196,0.12558884,1.28254510,0.00559806,0.14046115
-2.48224112,1.95180410,0.13839934,0.55565610,0.00858869,0.02282033,0.13383598,1.37067234,0.00604176,0.14958141
-2.47623812,2.08393775,0.14714339,0.59801119,0.00886168,0.02438657,0.14278139,1.46210875,0.00651894,0.15882371
-2.47023512,2.21910692,0.15591773,0.64174847,0.00910479,0.02596233,0.15226667,1.55555946,0.00702504,0.16804742
-2.46423212,2.35548747,0.16460046,0.68635791,0.00931067,0.02752998,0.16212663,1.64972968,0.00755542,0.17711325
-2.45822911,2.49128381,0.17307429,0.73132328,0.00947268,0.02907317,0.17219154,1.74335174,0.00810538,0.18588650
-2.45222611,2.62476619,0.18122920,0.77613189,0.00958510,0.03057724,0.18228964,1.83521143,0.00867024,0.19424033
-2.44622311,2.75430582,0.18896483,0.82028410,0.00964337,0.03202967,0.19224991,1.92417277,0.00924540,0.20205870
-2.44022011,2.87840644,0.19619255,0.86330224,0.00964420,0.03342038,0.20190508,2.00920003,0.00982638,0.20923901
-2.43421711,2.99573112,0.20283702,0.90473869,0.00958576,0.03474201,0.21109478,2.08937636,0.01040889,0.21569427
-2.42821411,3.10512311,0.20883731,0.94418267,0.00946765,0.03598997,0.21966866,2.16391792,0.01098889,0.22135479
-2.42221111,3.20562015,0.21414741,0.98126571,0.00929097,0.03716253,0.22748956,2.23218336,0.01156254,0.22616913
-2.41620810,3.29646171,0.21873630,1.01566539,0.00905825,0.03826059,0.23443643,2.29367807,0.01212630,0.23010461
-2.41020510,3.37708924,0.22258739,1.04710762,0.00877332,0.03928755,0.24040706,2.34805333,0.01267690,0.23314705
-2.40420210,3.44713967,0.22569761,1.07536719,0.00844118,0.04024889,0.24532035,2.39510064,0.01321132,0.23529995
-2.39819910,3.50643304,0.22807601,1.10026692,0.00806783,0.04115179,0.24911819,2.43474166,0.01372681,0.23658319
-2.39219610,3.55495515,0.22974215,1.12167555,0.00766001,0.04200458,0.25176672,2.46701477,0.01422085,0.23703119
-2.38619310,3.59283672,0.23072421,1.13950476,0.00722501,0.04281626,0.25325700,2.49205887,0.01469116,0.23669077
-2.38019010,3.62033033,0.23105714,1.15370549,0.00677042,0.04359592,0.25360502,2.51009586,0.01513565,0.23561881
-2.37418709,3.63778675,0.23078070,1.16426398,0.00630388,0.04435222,0.25285104,2.52141264,0.01555241,0.23387969
-2.36818409,3.64563198,0.22993775,1.17119789,0.00583291,0.04509286,0.25105830,2.52634381,0.01593971,0.23154288
-2.36218109,3.64434647,0.22857264,1.17455269,0.00536464,0.04582418,0.24831106,2.52525602,0.01629601,0.22868052
-2.35617809,3.63444730,0.22672999,1.17439863,0.00490571,0.04655081,0.24471212,2.51853477,0.01661990,0.22536530
-2.35017509,3.61647423,0.22445364,1.17082828,0.00446210,0.04727535,0.24037991,2.50657418,0.01691019,0.22166856
-2.34417209,3.59097992,0.22178604,1.16395484,0.00403903,0.04799828,0.23544514,2.48977003,0.01716587,0.21765876
-2.33816908,3.55852431,0.21876784,1.15391112,0.00364090,0.04871786,0.23004726,2.46851612,0.01738617,0.21340027
-2.33216608,3.51967290,0.21543785,1.14084898,0.00327126,0.04943019,0.22433081,2.44320384,0.01757054,0.20895260
-2.32616308,3.47499834,0.21183313,1.12493920,0.00293281,0.05012930,0.21844168,2.41422422,0.01771874,0.20436986
-2.32016008,3.42508446,0.20798930,1.10637148,0.00262744,0.05080741,0.21252360,2.38197230,0.01783078,0.19970063
-2.31415708,3.37053183,0.20394096,1.08535436,0.00235623,0.05145520,0.20671481,2.34685257,0.01790702,0.19498803
-2.30815408,3.31196381,0.19972207,1.06211474,0.00211957,0.05206212,0.20114503,2.30928525,0.01794812,0.19026998
-2.30215108,3.25003225,0.19536634,1.03689704,0.00191720,0.05261680,0.19593293,2.26971211,0.01795505,0.18557972
-2.29614807,3.18542184,0.19090761,1.00996163,0.00174831,0.05310744,0.19118402,2.22860154,0.01792912,0.18094623
-2.29014507,3.11885247,0.18637999,0.98158263,0.00161161,0.05352224,0.18698909,2.18645206,0.01787190,0.17639490
-2.28414207,3.05107924,0.18181795,0.95204494,0.00150540,0.05384982,0.18342318,2.14379382,0.01778522,0.17194802
-2.27813907,2.98288968,0.17725629,0.92164079,0.00142769,0.05407963,0.18054513,2.10118790,0.01767114,0.16762535
-2.27213607,2.91509830,0.17272992,0.89066569,0.00137620,0.05420242,0.17839763,2.05922322,0.01753191,0.16344458
-2.26613307,2.84853852,0.16827361,0.85941418,0.00134848,0.05421053,0.17700773,2.01851102,0.01736990,0.15942169
-2.26013007,2.78405228,0.16392156,0.82817543,0.00134192,0.05409832,0.17638780,1.97967716,0.01718759,0.15557131
-2.25412706,2.72247786,0.15970700,0.79722903,0.00135384,0.05386244,0.17653677,1.94335251,0.01698754,0.15190694
-2.24812406,2.66463610,0.15566173,0.76684101,0.00138149,0.05350210,0.17744164,1.91016159,0.01677233,0.14844104
-2.24212106,2.61131583,0.15181570,0.73726034,0.00142209,0.05301927,0.17907910,1.88071004,0.01654453,0.14518517
-2.23611806,2.56325864,0.14819653,0.70871607,0.00147288,0.05241873,0.18141720,1.85557119,0.01630673,0.14214992
-2.23011506,2.52114360,0.14482914,0.68141501,0.00153115,0.05170821,0.18441689,1.83527208,0.01606150,0.13934487
-2.22411206,2.48557217,0.14173540,0.65554002,0.00159426,0.05089820,0.18803340,1.82027946,0.01581135,0.13677842
-2.21810905,2.45705372,0.13893379,0.63124891,0.00165966,0.05000185,0.19221747,1.81098597,0.01555879,0.13445758
-2.21210605,2.43599169,0.13643911,0.60867379,0.00172493,0.04903467,0.19691609,1.80769703,0.01530626,0.13238771
-2.20610305,2.42267103,0.13426222,0.58792069,0.00178782,0.04801413,0.20207309,1.81061867,0.01505617,0.13057218
-2.20010005,2.41724684,0.13240980,0.56906953,0.00184626,0.04695918,0.20762926,1.81984672,0.01481082,0.12901201
-2.19409705,2.41973475,0.13088408,0.55217411,0.00189842,0.04588970,0.21352224,1.83535786,0.01457244,0.12770547
-2.18809405,2.43000344,0.12968267,0.53726213,0.00194268,0.04482583,0.21968612,1.85700276,0.01434310,0.12664773
-2.18209105,2.44776954,0.12879831,0.52433527,0.00197771,0.04378731,0.22605088,1.88450188,0.01412469,0.12583041
-2.17608804,2.47259566,0.12821877,0.51336921,0.00200247,0.04279277,0.23254178,1.91744434,0.01391883,0.12524135
-2.17008504,2.50389188,0.12792669,0.50431372,0.00201618,0.04185906,0.23907879,1.95529019,0.01372686,0.12486432
-2.16408204,2.54092130,0.12789966,0.49709288,0.00201841,0.04100065,0.24557620,1.99737648,0.01354971,0.12467898
-2.15807904,2.58281001,0.12811026,0.49160564,0.00200898,0.04022902,0.25194259,2.04292738,0.01338789,0.12466089
-2.15207604,2.62856186,0.12852639,0.48772678,0.00198803,0.03955229,0.25808112,2.09106842,0.01324140,0.12478180
-2.14607304,2.67707820,0.12911169,0.48530852,0.00195597,0.03897488,0.26389035,2.14084495,0.01310968,0.12501011
-2.14007004,2.72718237,0.12982622,0.48418282,0.00191342,0.03849743,0.26926564,2.19124444,0.01299159,0.12531154
-2.13406703,2.77764887,0.13062731,0.48416465,0.00186124,0.03811675,0.27410102,2.24122220,0.01288542,0.12565006
-2.12806403,2.82723634,0.13147063,0.48505605,0.00180046,0.03782610,0.27829169,2.28973010,0.01278886,0.12598897
-2.12206103,2.87472365,0.13231147,0.48665120,0.00173226,0.03761552,0.28173686,2.33574706,0.01269906,0.12629218
-2.11605803,2.91894788,0.13310616,0.48874229,0.00165788,0.03747236,0.28434304,2.37831065,0.01261271,0.12652562
-2.11005503,2.95884281,0.13381362,0.49112607,0.00157865,0.03738190,0.28602745,2.41654843,0.01252614,0.12665866
-2.10405203,2.99347642,0.13439695,0.49361082,0.00149590,0.03732815,0.28672152,2.44970777,0.01243540,0.12666561
-2.09804902,3.02208575,0.13482502,0.49602347,0.00141093,0.03729460,0.28637418,2.47718300,0.01233645,0.12652704
-2.09204602,3.04410753,0.13507397,0.49821656,0.00132502,0.03726511,0.28495485,2.49853857,0.01222527,0.12623106
-2.08604302,3.05920291,0.13512854,0.50007456,0.00123933,0.03722464,0.28245591,2.51352706,0.01209804,0.12577424
-2.08004002,3.06727517,0.13498312,0.50151928,0.00115494,0.03716007,0.27889446,2.52210119,0.01195134,0.12516234
-2.07403702,3.06847907,0.13464252,0.50251398,0.00107283,0.03706083,0.27431328,2.52441911,0.01178224,0.12441068
-2.06803402,3.06322126,0.13412232,0.50306578,0.00099383,0.03691943,0.26878091,2.52084250,0.01158849,0.12354407
-2.06203102,3.05215138,0.13344884,0.50322622,0.00091867,0.03673185,0.26239082,2.51192743,0.01136866,0.12259640
-2.05602801,3.03614383,0.13265863,0.50308986,0.00084797,0.03649773,0.25525956,2.49840825,0.01112220,0.12160980
-2.05002501,3.01627097,0.13179748,0.50279062,0.00078222,0.03622041,0.24752415,2.48117504,0.01084953,0.12063341
-2.04402201,2.99376853,0.13091906,0.50249627,0.00072185,0.03590677,0.23933866,2.46124551,0.01055208,0.11972187
-2.03801901,2.96999470,0.13008309,0.50240089,0.00066719,0.03556695,0.23087011,2.43973256,0.01023229,0.11893345
-2.03201601,2.94638462,0.12935331,0.50271593,0.00061854,0.03521383,0.22229406,2.41780884,0.00989360,0.11832808
-2.02601301,2.92440221,0.12879509,0.50365996,0.00057616,0.03486249,0.21378982,2.39666981,0.00954034,0.11796524
-2.02001001,2.90549157,0.12847301,0.50544786,0.00054034,0.03452951,0.20553570,2.37749700,0.00917768,0.11790177
-2.01400700,2.89102990,0.12844838,0.50827976,0.00051135,0.03423223,0.19770443,2.36142291,0.00881153,0.11818991
-2.00800400,2.88228440,0.12877691,0.51233049,0.00048954,0.03398804,0.19045889,2.34949924,0.00844838,0.11887544
-2.00200100,2.88037472,0.12950663,0.51773993,0.00047531,0.03381362,0.18394843,2.34266961,0.00809515,0.11999612
-1.99599800,2.88624294,0.13067607,0.52460501,0.00046916,0.03372429,0.17830586,2.34174801,0.00775909,0.12158050
-1.98999500,2.90063212,0.13231303,0.53297356,0.00047168,0.03373342,0.17364524,2.34740363,0.00744762,0.12364713
-1.98399200,2.92407444,0.13443371,0.54284062,0.00048357,0.03385202,0.17006044,2.36015277,0.00716817,0.12620422
-1.97798899,2.95688906,0.13704257,0.55414732,0.00050565,0.03408836,0.16762465,2.38035762,0.00692808,0.12924978
-1.97198599,2.99918970,0.14013261,0.56678240,0.00053885,0.03444784,0.16639067,2.40823189,0.00673446,0.13277217
-1.96598299,3.05090113,0.14368638,0.58058647,0.00058420,0.03493295,0.16639190,2.44385257,0.00659413,0.13675111
-1.95997999,3.11178325,0.14767737,0.59535864,0.00064280,0.03554340,0.16764406,2.48717678,0.00651346,0.14115895
-1.95397699,3.18146138,0.15207191,0.61086531,0.00071584,0.03627633,0.17014730,2.53806256,0.00649837,0.14596230
-1.94797399,3.25946049,0.15683139,0.62685055,0.00080449,0.03712669,0.17388870,2.59629214,0.00655422,0.15112375
-1.94197099,3.34524136,0.16191463,0.64304755,0.00090992,0.03808762,0.17884488,2.66159595,0.00668572,0.15660369
