energy_ev,total_up,Nb_p_up,Nb_d_up,P_s_up,P_p_up,Se_s_up,Se_p_up
-5.83791896,0.00299791,0.00310008,0.00119664,0.00000794,0.00167338,0.00022531,0.00020855
-5.83191596,0.00228034,0.00235809,0.00091022,0.00000604,0.00127285,0.00017139,0.00015862
-5.82591296,0.00172208,0.00178082,0.00068739,0.00000456,0.00096124,0.00012943,0.00011979
-5.81990995,0.00129116,0.00133522,0.00051539,0.00000342,0.00072071,0.00009704,0.00008981
-5.81390695,0.00096112,0.00099393,0.00038365,0.00000254,0.00053649,0.00007224,0.00006685
-5.80790395,0.00071031,0.00073456,0.00028353,0.00000188,0.00039649,0.00005339,0.00004941
-5.80190095,0.00052118,0.00053898,0.00020804,0.00000138,0.00029092,0.00003917,0.00003625
-5.79589795,0.00037967,0.00039263,0.00015155,0.00000101,0.00021193,0.00002854,0.00002641
-5.78989495,0.00027459,0.00028397,0.00010961,0.00000073,0.00015328,0.00002064,0.00001910
-5.78389195,0.00019717,0.00020391,0.00007871,0.00000052,0.00011006,0.00001482,0.00001371
-5.77788894,0.00014056,0.00014536,0.00005611,0.00000037,0.00007846,0.00001057,0.00000978
-5.77188594,0.00009949,0.00010289,0.00003971,0.00000026,0.00005553,0.00000748,0.00000692
-5.76588294,0.00006991,0.00007230,0.00002791,0.00000019,0.00003902,0.00000525,0.00000486
-5.75987994,0.00004878,0.00005044,0.00001947,0.00000013,0.00002723,0.00000367,0.00000339
-5.75387694,0.00003379,0.00003494,0.00001349,0.00000009,0.00001886,0.00000254,0.00000235
-5.74787394,0.00002324,0.00002404,0.00000928,0.00000006,0.00001298,0.00000175,0.00000162
-5.74187094,0.00001588,0.00001643,0.00000635,0.00000004,0.00000887,0.00000119,0.00000110
-5.73586793,0.00001079,0.00001116,0.00000432,0.00000003,0.00000603,0.00000081,0.00000075
-5.72986493,0.00000730,0.00000755,0.00000293,0.00000002,0.00000408,0.00000054,0.00000051
-5.72386193,0.00000493,0.00000511,0.00000200,0.00000001,0.00000277,0.00000036,0.00000034
-5.71785893,0.00000337,0.00000350,0.00000140,0.00000001,0.00000191,0.00000024,0.00000023
-5.71185593,0.00000238,0.00000248,0.00000104,0.00000001,0.00000137,0.00000016,0.00000016
-5.70585293,0.00000180,0.00000190,0.00000086,0.00000000,0.00000107,0.00000010,0.00000011
-5.69984992,0.00000156,0.00000167,0.00000085,0.00000000,0.00000098,0.00000007,0.00000009
-5.69384692,0.00000163,0.00000176,0.00000101,0.00000000,0.00000108,0.00000005,0.00000008
-5.68784392,0.00000202,0.00000220,0.00000137,0.00000000,0.00000138,0.00000003,0.00000009
-5.68184092,0.00000280,0.00000306,0.00000199,0.00000000,0.00000196,0.00000002,0.00000012
-5.67583792,0.00000410,0.00000448,0.00000298,0.00000000,0.00000289,0.00000002,0.00000018
-5.66983492,0.00000615,0.00000670,0.00000450,0.00000000,0.00000435,0.00000002,0.00000027
-5.66383192,0.00000927,0.00001008,0.00000681,0.00000001,0.00000656,0.00000003,0.00000041
-5.65782891,0.00001395,0.00001513,0.00001026,0.00000001,0.00000985,0.00000004,0.00000063
-5.65182591,0.00002090,0.00002258,0.00001536,0.00000001,0.00001473,0.00000007,0.00000096
-5.64582291,0.00003112,0.00003350,0.00002285,0.00000002,0.00002188,0.00000010,0.00000146
-5.63981991,0.00004603,0.00004936,0.00003376,0.00000003,0.00003228,0.00000016,0.00000219
-5.63381691,0.00006762,0.00007223,0.00004954,0.00000005,0.00004729,0.00000024,0.00000328
-5.62781391,0.00009866,0.00010495,0.00007220,0.00000007,0.00006881,0.00000036,0.00000488
-5.62181091,0.00014294,0.00015143,0.00010447,0.00000011,0.00009941,0.00000053,0.00000721
-5.61580790,0.00020567,0.00021694,0.00015012,0.00000016,0.00014263,0.00000080,0.00001058
-5.60980490,0.00029389,0.00030862,0.00021423,0.00000024,0.00020319,0.00000118,0.00001541
-5.60380190,0.00041703,0.00043593,0.00030358,0.00000036,0.00028743,0.00000173,0.00002230
-5.59779890,0.00058769,0.00061143,0.00042720,0.00000052,0.00040377,0.00000252,0.00003205
-5.59179590,0.00082247,0.00085155,0.00059701,0.00000075,0.00056323,0.00000364,0.00004576
-5.58579290,0.00114312,0.00117763,0.00082852,0.00000108,0.00078017,0.00000523,0.00006489
-5.57978989,0.00157784,0.00161711,0.00114186,0.00000153,0.00107314,0.00000747,0.00009139
-5.57378689,0.00216290,0.00220501,0.00156281,0.00000217,0.00146582,0.00001057,0.00012784
-5.56778389,0.00294454,0.00298555,0.00212416,0.00000304,0.00198826,0.00001487,0.00017760
-5.56178089,0.00398115,0.00401403,0.00286722,0.00000424,0.00267812,0.00002076,0.00024506
-5.55577789,0.00534580,0.00535899,0.00384353,0.00000587,0.00358228,0.00002877,0.00033584
-5.54977489,0.00712906,0.00710451,0.00511679,0.00000807,0.00475841,0.00003958,0.00045710
-5.54377189,0.00944216,0.00935270,0.00676499,0.00001102,0.00627684,0.00005408,0.00061790
-5.53776888,0.01242033,0.01222626,0.00888261,0.00001493,0.00822241,0.00007335,0.00082956
-5.53176588,0.01622631,0.01587111,0.01158302,0.00002008,0.01069645,0.00009878,0.00110610
-5.52576288,0.02105401,0.02045882,0.01500078,0.00002682,0.01381866,0.00013206,0.00146474
-5.51975988,0.02713195,0.02618884,0.01929390,0.00003556,0.01772887,0.00017530,0.00192637
-5.51375688,0.03472653,0.03329029,0.02464581,0.00004681,0.02258852,0.00023103,0.00251610
-5.50775388,0.04414470,0.04202301,0.03126701,0.00006117,0.02858181,0.00030230,0.00326381
-5.50175088,0.05573595,0.05267788,0.03939606,0.00007938,0.03591617,0.00039271,0.00420461
-5.49574787,0.06989313,0.06557585,0.04929980,0.00010226,0.04482205,0.00050650,0.00537933
-5.48974487,0.08705192,0.08106574,0.06127265,0.00013080,0.05555178,0.00064859,0.00683485
-5.48374187,0.10768856,0.09952028,0.07563451,0.00016610,0.06837735,0.00082458,0.00862432
-5.47773887,0.13231543,0.12133051,0.09272740,0.00020941,0.08358678,0.00104081,0.01080720
-5.47173587,0.16147430,0.14689800,0.11291032,0.00026212,0.10147925,0.00130433,0.01344903
-5.46573287,0.19572690,0.17662515,0.13655241,0.00032575,0.12235860,0.00162285,0.01662095
-5.45972986,0.23564268,0.21090332,0.16402421,0.00040193,0.14652527,0.00200470,0.02039882
-5.45372686,0.28178361,0.25009899,0.19568697,0.00049236,0.17426676,0.00245864,0.02486197
-5.44772386,0.33468619,0.29453823,0.23188025,0.00059882,0.20584665,0.00299376,0.03009161
-5.44172086,0.39484080,0.34448968,0.27290780,0.00072308,0.24149242,0.00361923,0.03616863
-5.43571786,0.46266879,0.40014671,0.31902217,0.00086685,0.28138239,0.00434404,0.04317113
-5.42971486,0.53849803,0.46160934,0.37040842,0.00103177,0.32563216,0.00517666,0.05117144
-5.42371186,0.62253747,0.52886659,0.42716752,0.00121926,0.37428115,0.00612468,0.06023282
-5.41770885,0.71485195,0.60178028,0.48930006,0.00143048,0.42727975,0.00719442,0.07040583
-5.41170585,0.81533811,0.68007104,0.55669111,0.00166627,0.48447771,0.00839051,0.08172465
-5.40570285,0.92370291,0.76330764,0.62909701,0.00192702,0.54561468,0.00971541,0.09420330
-5.39969985,1.03944589,0.85090036,0.70613493,0.00221259,0.61031332,0.01116903,0.10783205
-5.39369685,1.16184656,0.94209935,0.78727612,0.00252227,0.67807577,0.01274832,0.12257419
-5.38769385,1.28995820,1.03599870,0.87184349,0.00285469,0.74828417,0.01444690,0.13836343
-5.38169085,1.42260915,1.13154652,0.95901433,0.00320777,0.82020540,0.01625484,0.15510196
-5.37568784,1.55841242,1.22756146,1.04782853,0.00357868,0.89300066,0.01815848,0.17265962
-5.36968484,1.69578428,1.32275552,1.13720264,0.00396389,0.96573971,0.02014039,0.19087418
-5.36368184,1.83297197,1.41576277,1.22594975,0.00435909,1.03741981,0.02217948,0.20955289
-5.35767884,1.96809024,1.50517335,1.31280492,0.00475937,1.10698893,0.02425126,0.22847550
-5.35167584,2.09916615,1.58957173,1.39645555,0.00515920,1.17337262,0.02632824,0.24739865
-5.34567284,2.22419086,1.66757792,1.47557599,0.00555257,1.23550371,0.02838052,0.26606165
-5.33966983,2.34117681,1.73789015,1.54886499,0.00593317,1.29235380,0.03037651,0.28419353
-5.33366683,2.44821843,1.79932741,1.61508488,0.00629450,1.34296541,0.03228374,0.30152117
-5.32766383,2.54355389,1.85086995,1.67310088,0.00663010,1.38648334,0.03406985,0.31777820
-5.32166083,2.62562544,1.89169607,1.72191881,0.00693369,1.42218413,0.03570352,0.33271436
-5.31565783,2.69313584,1.92121359,1.76071970,0.00719942,1.44950205,0.03715559,0.34610501
-5.30965483,2.74509813,1.93908437,1.78888961,0.00742202,1.46805060,0.03839997,0.35776020
-5.30365183,2.78087642,1.94524080,1.80604336,0.00759701,1.47763838,0.03941462,0.36753307
-5.29764882,2.80021576,1.93989322,1.81204082,0.00772082,1.47827852,0.04018239,0.37532704
-5.29164582,2.80325917,1.92352798,1.80699502,0.00779097,1.47019104,0.04069162,0.38110148
-5.28564282,2.79055109,1.89689580,1.79127150,0.00780612,1.45379805,0.04093667,0.38487549
-5.27963982,2.76302635,1.86099091,1.76547875,0.00776612,1.42971163,0.04091819,0.38672958
-5.27363682,2.72198520,1.81702168,1.73045002,0.00767204,1.39871500,0.04064310,0.38680514
-5.26763382,2.66905489,1.76637377,1.68721721,0.00752613,1.36173749,0.04012446,0.38530155
-5.26163082,2.60613938,1.71056730,1.63697786,0.00733175,1.31982443,0.03938098,0.38247120
-5.25562781,2.53535913,1.65120965,1.58105647,0.00709324,1.27410307,0.03843642,0.37861231
-5.24962481,2.45898328,1.58994568,1.52086198,0.00681577,1.22574592,0.03731877,0.37406015
-5.24362181,2.37935711,1.52840743,1.45784291,0.00650522,1.17593297,0.03605931,0.36917673
-5.23761881,2.29882768,1.46816498,1.39344212,0.00616793,1.12581430,0.03469151,0.36433958
-5.23161581,2.21967053,1.41068051,1.32905301,0.00581053,1.07647453,0.03324999,0.35993001
-5.22561281,2.14402062,1.35726702,1.26597883,0.00543975,1.02890050,0.03176937,0.35632133
-5.21960980,2.07380984,1.30905331,1.20539653,0.00506222,0.98395327,0.03028325,0.35386755
-5.21360680,2.01071377,1.26695615,1.14832672,0.00468432,0.94234561,0.02882321,0.35289292
-5.20760380,1.95610918,1.23166068,1.09561036,0.00431198,0.90462550,0.02741800,0.35368285
-5.20160080,1.91104394,1.20360937,1.04789309,0.00395061,0.87116629,0.02609284,0.35647626
-5.19559780,1.87621986,1.18299968,1.00561739,0.00360495,0.84216358,0.02486890,0.36145987
-5.18959480,1.85198864,1.16979025,0.96902248,0.00327907,0.81763875,0.02376298,0.36876437
-5.18359180,1.83836062,1.16371501,0.93815168,0.00297626,0.79744875,0.02278738,0.37846251
-5.17758879,1.83502511,1.16430440,0.91286639,0.00269906,0.78130159,0.02194988,0.39056909
-5.17158579,1.84138105,1.17091262,0.89286586,0.00244928,0.76877654,0.02125395,0.40504266
-5.16558279,1.85657600,1.18274950,0.87771154,0.00222803,0.75934826,0.02069906,0.42178869
-5.15957979,1.87955142,1.19891574,0.86685472,0.00203577,0.75241350,0.02028111,0.44066393
-5.15357679,1.90909187,1.21843987,0.85966614,0.00187240,0.74731938,0.01999290,0.46148167
-5.14757379,1.94387581,1.24031554,0.85546621,0.00173732,0.74339189,0.01982465,0.48401752
-5.14157079,1.98252579,1.26353757,0.85355449,0.00162952,0.73996358,0.01976460,0.50801547
-5.13556778,2.02365599,1.28713556,0.85323731,0.00154767,0.73639923,0.01979951,0.53319392
-5.12956478,2.06591520,1.31020395,0.85385258,0.00149021,0.73211877,0.01991518,0.55925149
-5.12356178,2.10802413,1.33192748,0.85479083,0.00145542,0.72661639,0.02009693,0.58587243
-5.11755878,2.14880584,1.35160171,0.85551215,0.00144149,0.71947565,0.02032995,0.61273156
-5.11155578,2.18720901,1.36864793,0.85555854,0.00144662,0.71037993,0.02059968,0.63949875
-5.10555278,2.22232383,1.38262274,0.85456173,0.00146905,0.69911830,0.02089209,0.66584303
-5.09954977,2.25339107,1.39322225,0.85224664,0.00150713,0.68558688,0.02119385,0.69143636
-5.09354677,2.27980495,1.40028164,0.84843081,0.00155937,0.66978597,0.02149255,0.71595731
-5.08754377,2.30111085,1.40377046,0.84302045,0.00162451,0.65181353,0.02177679,0.73909474
-5.08154077,2.31699914,1.40378467,0.83600362,0.00170149,0.63185547,0.02203632,0.76055169
-5.07553777,2.32729627,1.40053618,0.82744155,0.00178957,0.61017368,0.02226210,0.78004962
-5.06953477,2.33195452,1.39434079,0.81745854,0.00188827,0.58709236,0.02244638,0.79733298
-5.06353177,2.33104135,1.38560523,0.80623139,0.00199747,0.56298361,0.02258281,0.81217427
-5.05752876,2.32472940,1.37481409,0.79397890,0.00211734,0.53825285,0.02266653,0.82437936
-5.05152576,2.31328763,1.36251696,0.78095196,0.00224840,0.51332473,0.02269422,0.83379308
-5.04552276,2.29707396,1.34931617,0.76742465,0.00239147,0.48863016,0.02266428,0.84030469
-5.03951976,2.27652937,1.33585527,0.75368645,0.00254767,0.46459472,0.02257685,0.84385312
-5.03351676,2.25217316,1.32280791,0.74003581,0.00271835,0.44162874,0.02243392,0.84443144
-5.02751376,2.22459886,1.31086717,0.72677482,0.00290507,0.42011916,0.02223943,0.84209045
-5.02151076,2.19446989,1.30073465,0.71420488,0.00310952,0.40042311,0.02199921,0.83694078
-5.01550775,2.16251437,1.29310912,0.70262312,0.00333341,0.38286305,0.02172104,0.82915345
-5.00950475,2.12951815,1.28867424,0.69231907,0.00357840,0.36772336,0.02141450,0.81895842
-5.00350175,2.09631532,1.28808493,0.68357149,0.00384598,0.35524787,0.02109087,0.80664119
-4.99749875,2.06377578,1.29195240,0.67664489,0.00413739,0.34563824,0.02076290,0.79253721
-4.99149575,2.03278951,1.30082773,0.67178549,0.00445343,0.33905283,0.02044450,0.77702428
-4.98549275,2.00424756,1.31518422,0.66921663,0.00479440,0.33560579,0.02015046,0.76051313
-4.97948974,1.97902011,1.33539909,0.66913342,0.00516000,0.33536625,0.01989593,0.74343640
-4.97348674,1.95793221,1.36173517,0.67169681,0.00554920,0.33835741,0.01969610,0.72623647
-4.96748374,1.94173808,1.39432342,0.67702730,0.00596019,0.34455570,0.01956558,0.70935258
-4.96148074,1.93109511,1.43314745,0.68519847,0.00639034,0.35388992,0.01951802,0.69320780
-4.95547774,1.92653875,1.47803102,0.69623083,0.00683616,0.36624049,0.01956551,0.67819623
-4.94947474,1.92845956,1.52862957,0.71008626,0.00729334,0.38143923,0.01971818,0.66467115
-4.94347174,1.93708377,1.58442680,0.72666367,0.00775681,0.39926963,0.01998373,0.65293440
-4.93746873,1.95245829,1.64473715,0.74579601,0.00822080,0.41946801,0.02036707,0.64322751
-4.93146573,1.97444129,1.70871441,0.76724926,0.00867899,0.44172574,0.02087001,0.63572485
-4.92546273,2.00269882,1.77536695,0.79072341,0.00912464,0.46569266,0.02149106,0.63052906
-4.91945973,2.03670789,1.84357922,0.81585579,0.00955081,0.49098192,0.02222532,0.62766875
-4.91345673,2.07576615,1.91213898,0.84222670,0.00995050,0.51717605,0.02306442,0.62709870
-4.90745373,2.11900760,1.97976934,0.86936715,0.01031690,0.54383442,0.02399670,0.62870227
-4.90145073,2.16542409,2.04516449,0.89676879,0.01064360,0.57050175,0.02500732,0.63229594
-4.89544772,2.21389149,2.10702754,0.92389540,0.01092478,0.59671749,0.02607859,0.63763579
-4.88944472,2.26319969,2.16410887,0.95019577,0.01115538,0.62202582,0.02719037,0.64442554
-4.88344172,2.31208513,2.21524332,0.97511737,0.01133130,0.64598571,0.02832050,0.65232586
-4.87743872,2.35926479,2.25938459,0.99812038,0.01144954,0.66818084,0.02944539,0.66096471
-4.87143572,2.40347027,2.29563528,1.01869156,0.01150826,0.68822890,0.03054053,0.66994818
-4.86543272,2.44348090,2.32327138,1.03635747,0.01150688,0.70578985,0.03158117,0.67887172
-4.85942971,2.47815481,2.34176011,1.05069650,0.01144612,0.72057287,0.03254294,0.68733125
-4.85342671,2.50645706,2.35077073,1.06134950,0.01132795,0.73234172,0.03340249,0.69493405
-4.84742371,2.52748405,2.35017782,1.06802850,0.01115556,0.74091840,0.03413809,0.70130897
-4.84142071,2.54048377,2.34005749,1.07052342,0.01093331,0.74618488,0.03473022,0.70611593
-4.83541771,2.54487145,2.32067678,1.06870659,0.01066656,0.74808312,0.03516211,0.70905436
-4.82941471,2.54024042,2.29247735,1.06253490,0.01036160,0.74661327,0.03542013,0.70987045
-4.82341171,2.52636813,2.25605433,1.05204985,0.01002547,0.74183042,0.03549421,0.70836303
-4.81740870,2.50321756,2.21213178,1.03737531,0.00966582,0.73384003,0.03537807,0.70438805
-4.81140570,2.47093393,2.16153587,1.01871326,0.00929071,0.72279233,0.03506939,0.69786142
-4.80540270,2.42983735,2.10516732,0.99633774,0.00890849,0.70887612,0.03456985,0.68876027
-4.79939970,2.38041149,2.04397416,0.97058715,0.00852757,0.69231212,0.03388504,0.67712252
-4.79339670,2.32328882,1.97892596,0.94185515,0.00815632,0.67334627,0.03302432,0.66304483
-4.78739370,2.25923287,1.91099032,0.91058051,0.00780286,0.65224326,0.03200051,0.64667894
-4.78139070,2.18911794,1.84111239,0.87723609,0.00747492,0.62928044,0.03082956,0.62822657
-4.77538769,2.11390689,1.77019758,0.84231736,0.00717972,0.60474230,0.02953008,0.60793295
-4.76938469,2.03462745,1.69909787,0.80633054,0.00692381,0.57891564,0.02812283,0.58607922
-4.76338169,1.95234770,1.62860139,0.76978097,0.00671294,0.55208555,0.02663022,0.56297400
-4.75737869,1.86815132,1.55942527,0.73316162,0.00655197,0.52453196,0.02507573,0.53894431
-4.75137569,1.78311323,1.49221125,0.69694235,0.00644476,0.49652712,0.02348338,0.51432614
-4.74537269,1.69827614,1.42752366,0.66155997,0.00639406,0.46833349,0.02187716,0.48945514
-4.73936968,1.61462882,1.36584941,0.62740946,0.00640147,0.44020229,0.02028057,0.46465754
-4.73336668,1.53308639,1.30759935,0.59483651,0.00646738,0.41237243,0.01871620,0.44024174
-4.72736368,1.45447341,1.25311083,0.56413163,0.00659094,0.38506970,0.01720530,0.41649086
-4.72136068,1.37951007,1.20265102,0.53552596,0.00677005,0.35850623,0.01576752,0.39365640
-4.71535768,1.30880184,1.15642074,0.50918890,0.00700141,0.33287998,0.01442069,0.37195321
-4.70935468,1.24283289,1.11455870,0.48522765,0.00728056,0.30837430,0.01318062,0.35155606
-4.70335168,1.18196335,1.07714607,0.46368857,0.00760200,0.28515741,0.01206104,0.33259760
-4.69734867,1.12643033,1.04421122,0.44456038,0.00795927,0.26338182,0.01107356,0.31516796
-4.69134567,1.07635260,1.01573481,0.42777910,0.00834512,0.24318366,0.01022766,0.29931579
-4.68534267,1.03173859,0.99165503,0.41323445,0.00875172,0.22468190,0.00953078,0.28505067
-4.67933967,0.99249722,0.97187304,0.40077744,0.00917081,0.20797745,0.00898834,0.27234661
-4.67333667,0.95845107,0.95625868,0.39022906,0.00959393,0.19315221,0.00860383,0.26114658
-4.66733367,0.92935118,0.94465608,0.38138943,0.01001266,0.18026812,0.00837890,0.25136770
-4.66133067,0.90489287,0.93688936,0.37404734,0.01041881,0.16936618,0.00831338,0.24290680
-4.65532766,0.88473178,0.93276800,0.36798958,0.01080465,0.16046556,0.00840539,0.23564621
-4.64932466,0.86849958,0.93209190,0.36300984,0.01116308,0.15356283,0.00865129,0.22945941
-4.64332166,0.85581856,0.93465579,0.35891679,0.01148778,0.14863139,0.00904573,0.22421631
-4.63731866,0.84631474,0.94025303,0.35554108,0.01177337,0.14562114,0.00958168,0.21978810
-4.63131566,0.83962895,0.94867851,0.35274095,0.01201546,0.14445850,0.01025036,0.21605127
-4.62531266,0.83542570,0.95973072,0.35040634,0.01221072,0.14504677,0.01104128,0.21289098
-4.61930965,0.83339958,0.97321295,0.34846141,0.01235689,0.14726697,0.01194227,0.21020348
-4.61330665,0.83327936,0.98893376,0.34686535,0.01245272,0.15097917,0.01293951,0.20789774
-4.60730365,0.83482981,1.00670679,0.34561165,0.01249792,0.15602432,0.01401761,0.20589628
-4.60130065,0.83785147,1.02635022,0.34472582,0.01249306,0.16222664,0.01515980,0.20413528
-4.59529765,0.84217883,1.04768602,0.34426183,0.01243949,0.16939656,0.01634809,0.20256405
-4.58929465,0.84767721,1.07053929,0.34429745,0.01233913,0.17733411,0.01756355,0.20114406
-4.58329165,0.85423883,1.09473795,0.34492872,0.01219445,0.18583286,0.01878660,0.19984770
-4.57728864,0.86177836,1.12011289,0.34626388,0.01200825,0.19468407,0.01999744,0.19865673
-4.57128564,0.87022856,1.14649881,0.34841699,0.01178361,0.20368127,0.02117640,0.19756087
-4.56528264,0.87953604,1.17373582,0.35150148,0.01152378,0.21262478,0.02230444,0.19655630
-4.55927964,0.88965764,1.20167170,0.35562396,0.01123210,0.22132634,0.02336361,0.19564445
-4.55327664,0.90055740,1.23016482,0.36087847,0.01091198,0.22961340,0.02433745,0.19483099
-4.54727364,0.91220432,1.25908751,0.36734129,0.01056684,0.23733319,0.02521151,0.19412511
-4.54127064,0.92457088,1.28832973,0.37506654,0.01020015,0.24435615,0.02597368,0.19353906
-4.53526763,0.93763210,1.31780266,0.38408267,0.00981543,0.25057880,0.02661452,0.19308805
-4.52926463,0.95136535,1.34744211,0.39438979,0.00941627,0.25592571,0.02712753,0.19279027
-4.52326163,0.96575034,1.37721126,0.40595804,0.00900639,0.26035078,0.02750932,0.19266718
-4.51725863,0.98076948,1.40710273,0.41872690,0.00858965,0.26383744,0.02775961,0.19274386
-4.51125563,0.99640820,1.43713954,0.43260538,0.00817010,0.26639805,0.02788127,0.19304939
-4.50525263,1.01265518,1.46737491,0.44747314,0.00775198,0.26807236,0.02788011,0.19361722
-4.49924962,1.02950236,1.49789084,0.46318243,0.00733975,0.26892520,0.02776471,0.19448533
-4.49324662,1.04694451,1.52879521,0.47956066,0.00693805,0.26904335,0.02754606,0.19569630
-4.48724362,1.06497850,1.56021762,0.49641372,0.00655166,0.26853195,0.02723720,0.19729698
-4.48124062,1.08360194,1.59230387,0.51352975,0.00618545,0.26751030,0.02685275,0.19933800
-4.47523762,1.10281148,1.62520911,0.53068334,0.00584432,0.26610748,0.02640849,0.20187281
-4.46923462,1.12260048,1.65908993,0.54764005,0.00553307,0.26445774,0.02592082,0.20495641
-4.46323162,1.14295637,1.69409536,0.56416102,0.00525630,0.26269587,0.02540631,0.20864369
-4.45722861,1.16385747,1.73035702,0.58000777,0.00501828,0.26095276,0.02488115,0.21298746
-4.45122561,1.18526962,1.76797870,0.59494678,0.00482284,0.25935114,0.02436079,0.21803611
-4.44522261,1.20714247,1.80702543,0.60875399,0.00467322,0.25800171,0.02385943,0.22383105
-4.43921961,1.22940575,1.84751259,0.62121897,0.00457195,0.25699972,0.02338974,0.23040401
-4.43321661,1.25196556,1.88939521,0.63214869,0.00452074,0.25642200,0.02296250,0.23777423
-4.42721361,1.27470087,1.93255799,0.64137085,0.00452034,0.25632464,0.02258637,0.24594568
-4.42121061,1.29746048,1.97680658,0.64873665,0.00457052,0.25674120,0.02226771,0.25490461
-4.41520760,1.32006068,2.02186045,0.65412296,0.00466996,0.25768168,0.02201048,0.26461723
-4.40920460,1.34228375,2.06734812,0.65743396,0.00481625,0.25913204,0.02181616,0.27502810
-4.40320160,1.36387769,2.11280513,0.65860204,0.00500584,0.26105449,0.02168383,0.28605898
-4.39719860,1.38455729,2.15767542,0.65758825,0.00523413,0.26338845,0.02161018,0.29760851
-4.39119560,1.40400689,2.20131640,0.65438208,0.00549550,0.26605218,0.02158976,0.30955284
-4.38519260,1.42188473,2.24300815,0.64900082,0.00578343,0.26894515,0.02161510,0.32174702
-4.37918959,1.43782929,2.28196679,0.64148838,0.00609062,0.27195096,0.02167707,0.33402754
-4.37318659,1.45146726,2.31736210,0.63191389,0.00640916,0.27494090,0.02176514,0.34621569
-4.36718359,1.46242332,2.34833893,0.62036986,0.00673072,0.27777797,0.02186778,0.35812187
-4.36118059,1.47033119,2.37404211,0.60697024,0.00704676,0.28032137,0.02197285,0.36955060
-4.35517759,1.47484596,2.39364387,0.59184834,0.00734881,0.28243120,0.02206802,0.38030610
-4.34917459,1.47565684,2.40637298,0.57515458,0.00762861,0.28397331,0.02214122,0.39019824
-4.34317159,1.47250026,2.41154439,0.55705441,0.00787847,0.28482417,0.02218107,0.39904856
-4.33716858,1.46517229,2.40858815,0.53772610,0.00809139,0.28487551,0.02217728,0.40669610
-4.33116558,1.45354023,2.39707626,0.51735874,0.00826137,0.28403858,0.02212103,0.41300288
-4.32516258,1.43755242,2.37674621,0.49615024,0.00838351,0.28224796,0.02200537,0.41785852
-4.31915958,1.41724603,2.34752011,0.47430548,0.00845424,0.27946460,0.02182544,0.42118410
-4.31315658,1.39275224,2.30951825,0.45203460,0.00847139,0.27567813,0.02157870,0.42293486
-4.30715358,1.36429864,2.26306653,0.42955135,0.00843426,0.27090823,0.02126512,0.42310169
