energy_ev,total_up,Ga_p_up,Ga_d_up,Ir_p_up,Ir_d_up,Se_s_up,Se_p_up
-5.27963982,4.17940089,0.16712200,0.00000000,1.05038139,2.34831796,0.06602219,1.44484133
-5.27363682,4.16912642,0.16660403,0.00000000,1.04609425,2.34961551,0.06781973,1.42859937
-5.26763382,4.15336420,0.16582907,0.00000000,1.03916487,2.34889241,0.06985894,1.41020497
-5.26163082,4.13243895,0.16479867,0.00000000,1.02969243,2.34626591,0.07214413,1.38987289
-5.25562781,4.10662993,0.16351472,0.00000000,1.01779336,2.34180789,0.07467440,1.36779708
-5.24962481,4.07617889,0.16198053,0.00000000,1.00360317,2.33555056,0.07744383,1.34415128
-5.24362181,4.04130342,0.16020203,0.00000000,0.98727842,2.32749603,0.08044173,1.31909181
-5.23761881,4.00221431,0.15818895,0.00000000,0.96899857,2.31762886,0.08365312,1.29276210
-5.23161581,3.95913525,0.15595592,0.00000000,0.94896723,2.30593053,0.08705929,1.26529837
-5.22561281,3.91232301,0.15352334,0.00000000,0.92741266,2.29239469,0.09063851,1.23683594
-5.21960980,3.86208636,0.15091799,0.00000000,0.90458721,2.27704207,0.09436680,1.20751539
-5.21360680,3.80880210,0.14817334,0.00000000,0.88076571,2.25993373,0.09821865,1.17748820
-5.20760380,3.75292672,0.14532939,0.00000000,0.85624248,2.24118194,0.10216787,1.14692121
-5.20160080,3.69500265,0.14243224,0.00000000,0.83132737,2.22095756,0.10618827,1.11599964
-5.19559780,3.63565847,0.13953314,0.00000000,0.80634065,2.19949353,0.11025431,1.08492845
-5.18959480,3.57560273,0.13668727,0.00000000,0.78160702,2.17708413,0.11434165,1.05393174
-5.18359180,3.51561161,0.13395215,0.00000000,0.75744914,2.15407995,0.11842752,1.02325048
-5.17758879,3.45651101,0.13138582,0.00000000,0.73418069,2.13087880,0.12249102,0.99313853
-5.17158579,3.39915402,0.12904487,0.00000000,0.71209959,2.10791316,0.12651317,0.96385729
-5.16558279,3.34439495,0.12698240,0.00000000,0.69148134,2.08563485,0.13047689,0.93566933
-5.15957979,3.29306147,0.12524600,0.00000000,0.67257304,2.06449785,0.13436684,0.90883133
-5.15357679,3.24592636,0.12387586,0.00000000,0.65558820,2.04494023,0.13816910,0.88358687
-5.14757379,3.20368037,0.12290316,0.00000000,0.64070245,2.02736636,0.14187087,0.86015931
-5.14157079,3.16690787,0.12234870,0.00000000,0.62805050,2.01213034,0.14546004,0.83874535
-5.13556778,3.13606632,0.12222192,0.00000000,0.61772424,1.99952155,0.14892482,0.81950940
-5.12956478,3.11147083,0.12252044,0.00000000,0.60977202,1.98975331,0.15225337,0.80257918
-5.12356178,3.09328447,0.12322990,0.00000000,0.60419915,1.98295492,0.15543355,0.78804261
-5.11755878,3.08151455,0.12432440,0.00000000,0.60096937,1.97916768,0.15845270,0.77594614
-5.11155578,3.07601514,0.12576729,0.00000000,0.60000735,1.97834491,0.16129756,0.76629446
-5.10555278,3.07649521,0.12751243,0.00000000,0.60120185,1.98035571,0.16395434,0.75905158
-5.09954977,3.08253183,0.12950575,0.00000000,0.60440941,1.98499223,0.16640885,0.75414306
-5.09354677,3.09358742,0.13168705,0.00000000,0.60945849,1.99197962,0.16864673,0.75145915
-5.08754377,3.10902991,0.13399206,0.00000000,0.61615362,2.00098823,0.17065379,0.75085873
-5.08154077,3.12815453,0.13635452,0.00000000,0.62427968,2.01164688,0.17241631,0.75217365
-5.07553777,3.15020594,0.13870823,0.00000000,0.63360587,2.02355654,0.17392141,0.75521320
-5.06953477,3.17439951,0.14098906,0.00000000,0.64388948,2.03630357,0.17515734,0.75976867
-5.06353177,3.19994079,0.14313674,0.00000000,0.65487927,2.04947171,0.17611372,0.76561758
-5.05752876,3.22604229,0.14509633,0.00000000,0.66631848,2.06265238,0.17678170,0.77252754
-5.05152576,3.25193719,0.14681954,0.00000000,0.67794752,2.07545281,0.17715398,0.78025975
-5.04552276,3.27688977,0.14826557,0.00000000,0.68950631,2.08750198,0.17722482,0.78857191
-5.03951976,3.30020273,0.14940173,0.00000000,0.70073649,2.09845429,0.17698985,0.79722086
-5.03351676,3.32122189,0.15020365,0.00000000,0.71138355,2.10799145,0.17644595,0.80596478
-5.02751376,3.33933889,0.15065526,0.00000000,0.72119901,2.11582282,0.17559100,0.81456528
-5.02151076,3.35399287,0.15074856,0.00000000,0.72994288,2.12168497,0.17442372,0.82278940
-5.01550775,3.36467184,0.15048316,0.00000000,0.73738637,2.12534092,0.17294357,0.83041179
-5.00950475,3.37091486,0.14986576,0.00000000,0.74331502,2.12657989,0.17115074,0.83721711
-5.00350175,3.37231563,0.14890955,0.00000000,0.74753235,2.12521785,0.16904628,0.84300277
-4.99749875,3.36852810,0.14763369,0.00000000,0.74986387,2.12109960,0.16663239,0.84758215
-4.99149575,3.35927441,0.14606284,0.00000000,0.75016149,2.11410238,0.16391290,0.85078815
-4.98549275,3.34435516,0.14422676,0.00000000,0.74830823,2.10414120,0.16089386,0.85247710
-4.97948974,3.32366158,0.14216015,0.00000000,0.74422295,2.09117572,0.15758429,0.85253296
-4.97348674,3.29718915,0.13990254,0.00000000,0.73786497,2.07521823,0.15399699,0.85087139
-4.96748374,3.26505151,0.13749834,0.00000000,0.72923832,2.05634232,0.15014939,0.84744380
-4.96148074,3.22749386,0.13499703,0.00000000,0.71839530,2.03469142,0.14606430,0.84224080
-4.95547774,3.18490451,0.13245338,0.00000000,0.70543921,2.01048653,0.14177063,0.83529507
-4.94947474,3.13782334,0.12992768,0.00000000,0.69052586,1.98403236,0.13730379,0.82668315
-4.94347174,3.08694621,0.12748595,0.00000000,0.67386379,1.95572104,0.13270598,0.81652621
-4.93746873,3.03312427,0.12520008,0.00000000,0.65571298,1.92603298,0.12802604,0.80498934
-4.93146573,2.97735755,0.12314775,0.00000000,0.63638194,1.89553408,0.12331905,0.79227953
-4.92546273,2.92078230,0.12141224,0.00000000,0.61622325,1.86486933,0.11864550,0.77864212
-4.91945973,2.86465229,0.12008195,0.00000000,0.59562742,1.83475247,0.11407018,0.76435584
-4.91345673,2.81031409,0.11924965,0.00000000,0.57501545,1.80595196,0.10966066,0.74972656
-4.90745373,2.75917716,0.11901147,0.00000000,0.55482991,1.77927368,0.10548553,0.73507991
-4.90145073,2.71267949,0.11946557,0.00000000,0.53552514,1.75554080,0.10161245,0.72075305
-4.89544772,2.67225014,0.12071052,0.00000000,0.51755654,1.73557152,0.09810602,0.70708578
-4.88944472,2.63926983,0.12284346,0.00000000,0.50136939,1.72015568,0.09502561,0.69441148
-4.88344172,2.61503105,0.12595787,0.00000000,0.48738759,1.71003096,0.09242327,0.68304797
-4.87743872,2.60069926,0.13014130,0.00000000,0.47600241,1.70585962,0.09034175,0.67328884
-4.87143572,2.59727639,0.13547284,0.00000000,0.46756188,1.70820676,0.08881279,0.66539532
-4.86543272,2.60556820,0.14202046,0.00000000,0.46236092,1.71752087,0.08785571,0.65958915
-4.85942971,2.62615638,0.14983844,0.00000000,0.46063254,1.73411740,0.08747636,0.65604653
-4.85342671,2.65937670,0.15896475,0.00000000,0.46254059,1.75816596,0.08766656,0.65489340
-4.84742371,2.70530372,0.16941862,0.00000000,0.46817391,1.78968167,0.08840400,0.65620206
-4.84142071,2.76374275,0.18119837,0.00000000,0.47754258,1.82852094,0.08965257,0.65998940
-4.83541771,2.83422933,0.19427962,0.00000000,0.49057600,1.87438183,0.09136327,0.66621643
-4.82941471,2.91603637,0.20861391,0.00000000,0.50712323,1.92680910,0.09347549,0.67478945
-4.82341171,3.00818873,0.22412796,0.00000000,0.52695556,1.98520369,0.09591875,0.68556246
-4.81740870,3.10948491,0.24072363,0.00000000,0.54977125,2.04883645,0.09861476,0.69834091
-4.81140570,3.21852540,0.25827856,0.00000000,0.57520253,2.11686567,0.10147977,0.71288652
-4.80540270,3.33374666,0.27664770,0.00000000,0.60282471,2.18835795,0.10442711,0.72892317
-4.79939970,3.45346007,0.29566573,0.00000000,0.63216709,2.26231167,0.10736980,0.74614343
-4.79339670,3.57589450,0.31515022,0.00000000,0.66272554,2.33768251,0.11022318,0.76421584
-4.78739370,3.69924137,0.33490571,0.00000000,0.69397635,2.41341000,0.11290741,0.78279248
-4.78139070,3.82170070,0.35472841,0.00000000,0.72539087,2.48844452,0.11534980,0.80151685
-4.77538769,3.94152678,0.37441151,0.00000000,0.75645053,2.56177358,0.11748680,0.82003165
-4.76938469,4.05707190,0.39375087,0.00000000,0.78666177,2.63244677,0.11926570,0.83798642
-4.76338169,4.16682664,0.41255086,0.00000000,0.81557011,2.69959831,0.12064586,0.85504484
-4.75737869,4.26945537,0.43063017,0.00000000,0.84277304,2.76246660,0.12159947,0.87089145
-4.75137569,4.36382559,0.44782727,0.00000000,0.86793114,2.82040988,0.12211192,0.88523764
-4.74537269,4.44903021,0.46400526,0.00000000,0.89077686,2.87291766,0.12218154,0.89782684
-4.73936968,4.52440179,0.47905601,0.00000000,0.91112069,2.91961734,0.12181901,0.90843879
-4.73336668,4.58951842,0.49290315,0.00000000,0.92885442,2.96027600,0.12104630,0.91689278
-4.72736368,4.64420106,0.50550398,0.00000000,0.94395129,2.99479718,0.11989519,0.92304978
-4.72136068,4.68850260,0.51685008,0.00000000,0.95646311,3.02321314,0.11840563,0.92681356
-4.71535768,4.72268931,0.52696658,0.00000000,0.96651438,3.04567280,0.11662374,0.92813077
-4.70935468,4.74721566,0.53591018,0.00000000,0.97429377,3.06242615,0.11459980,0.92698997
-4.70335168,4.76269384,0.54376598,0.00000000,0.98004343,3.07380591,0.11238618,0.92341984
-4.69734867,4.76985949,0.55064333,0.00000000,0.98404649,3.08020744,0.11003532,0.91748657
-4.69134567,4.76953537,0.55667081,0.00000000,0.98661351,3.08206779,0.10759786,0.90929056
-4.68534267,4.76259486,0.56199077,0.00000000,0.98806850,3.07984509,0.10512104,0.89896274
-4.67933967,4.74992686,0.56675351,0.00000000,0.98873519,3.07399926,0.10264733,0.88666039
-4.67333667,4.73240388,0.57111161,0.00000000,0.98892410,3.06497488,0.10021339,0.87256287
-4.66733367,4.71085466,0.57521444,0.00000000,0.98892114,3.05318709,0.09784942,0.85686725
-4.66133067,4.68604240,0.57920328,0.00000000,0.98897818,3.03901114,0.09557879,0.83978398
-4.65532766,4.65864939,0.58320725,0.00000000,0.98930585,3.02277583,0.09341811,0.82153278
-4.64932466,4.62926846,0.58734006,0.00000000,0.99006903,3.00476116,0.09137754,0.80233874
-4.64332166,4.59840104,0.59169787,0.00000000,0.99138484,2.98519990,0.08946139,0.78242872
-4.63731866,4.56646160,0.59635816,0.00000000,0.99332340,2.96428290,0.08766892,0.76202806
-4.63131566,4.53378755,0.60137969,0.00000000,0.99591084,2.94216746,0.08599534,0.74135770
-4.62531266,4.50065366,0.60680344,0.00000000,0.99913461,2.91898817,0.08443285,0.72063150
-4.61930965,4.46728970,0.61265446,0.00000000,1.00295040,2.89486929,0.08297168,0.70005395
-4.61330665,4.43389998,0.61894445,0.00000000,1.00729041,2.86993787,0.08160115,0.67981810
-4.60730365,4.40068337,0.62567498,0.00000000,1.01207252,2.84433665,0.08031057,0.66010366
-4.60130065,4.36785253,0.63284109,0.00000000,1.01720966,2.81823588,0.07909002,0.64107537
-4.59529765,4.33565113,0.64043522,0.00000000,1.02261925,2.79184339,0.07793091,0.62288145
-4.58929465,4.30436821,0.64845121,0.00000000,1.02823200,2.76541229,0.07682642,0.60565224
-4.58329165,4.27434888,0.65688825,0.00000000,1.03399993,2.73924584,0.07577168,0.58949897
-4.57728864,4.24600096,0.66575467,0.00000000,1.03990321,2.71369922,0.07476370,0.57451270
-4.57128564,4.21979753,0.67507137,0.00000000,1.04595571,2.68917831,0.07380127,0.56076352
-4.56528264,4.19627532,0.68487489,0.00000000,1.05220905,2.66613552,0.07288455,0.54829993
-4.55927964,4.17602950,0.69521990,0.00000000,1.05875512,2.64506293,0.07201469,0.53714860
-4.55327664,4.15970517,0.70618112,0.00000000,1.06572706,2.62648336,0.07119330,0.52731448
-4.54727364,4.14798644,0.71785448,0.00000000,1.07329876,2.61093968,0.07042191,0.51878132
-4.54127064,4.14158351,0.73035758,0.00000000,1.08168279,2.59898316,0.06970157,0.51151271
-4.53526763,4.14121861,0.74382918,0.00000000,1.09112704,2.59116121,0.06903230,0.50545358
-4.52926463,4.14761137,0.75842783,0.00000000,1.10191004,2.58800524,0.06841289,0.50053214
-4.52326163,4.16146397,0.77432953,0.00000000,1.11433501,2.59001897,0.06784062,0.49666236
-4.51725863,4.18344666,0.79172429,0.00000000,1.12872284,2.59766758,0.06731126,0.49374681
-4.51125563,4.21418365,0.81081166,0.00000000,1.14540399,2.61136797,0.06681909,0.49167978
-4.50525263,4.25423956,0.83179524,0.00000000,1.16470949,2.63148017,0.06635721,0.49035065
-4.49924962,4.30410632,0.85487620,0.00000000,1.18696109,2.65830005,0.06591781,0.48964729
-4.49324662,4.36419042,0.88024585,0.00000000,1.21246076,2.69205299,0.06549265,0.48945938
-4.48724362,4.43480033,0.90807749,0.00000000,1.24147964,2.73288864,0.06507352,0.48968156
-4.48124062,4.51613391,0.93851767,0.00000000,1.27424671,2.78087629,0.06465284,0.49021615
-4.47523762,4.60826574,0.97167714,0.00000000,1.31093745,2.83600085,0.06422412,0.49097547
-4.46923462,4.71113439,1.00762172,0.00000000,1.35166271,2.89815915,0.06378249,0.49188350
-4.46323162,4.82452974,1.04636355,0.00000000,1.39645819,2.96715649,0.06332509,0.49287697
-4.45722861,4.94808068,1.08785290,0.00000000,1.44527489,3.04270340,0.06285136,0.49390580
-4.45122561,5.08124383,1.13197111,0.00000000,1.49797101,3.12441276,0.06236328,0.49493278
-4.44522261,5.22329366,1.17852494,0.00000000,1.55430552,3.21179733,0.06186536,0.49593280
-4.43921961,5.37331511,1.22724273,0.00000000,1.61393409,3.30426819,0.06136456,0.49689144
-4.43321661,5.53019941,1.27777263,0.00000000,1.67640744,3.40113429,0.06087008,0.49780328
-4.42721361,5.69264410,1.32968342,0.00000000,1.74117273,3.50160368,0.06039299,0.49866981
-4.42121061,5.85915812,1.38246774,0.00000000,1.80757799,3.60478695,0.05994576,0.49949738
-4.41520760,6.02807273,1.43554827,0.00000000,1.87487984,3.70970310,0.05954172,0.50029510
-4.40920460,6.19755888,1.48828649,0.00000000,1.94225462,3.81528853,0.05919448,0.50107291
-4.40320160,6.36565124,1.53999424,0.00000000,2.00881259,3.92040928,0.05891728,0.50184001
-4.39719860,6.53027912,1.58994757,0.00000000,2.07361520,4.02387662,0.05872242,0.50260362
-4.39119560,6.68930365,1.63740278,0.00000000,2.13569496,4.12446611,0.05862067,0.50336827
-4.38519260,6.84056077,1.68161408,0.00000000,2.19407727,4.22093972,0.05862077,0.50413548
-4.37918959,6.98190875,1.72185225,0.00000000,2.24780386,4.31207062,0.05872906,0.50490399
-4.37318659,7.11127889,1.75742394,0.00000000,2.29595688,4.39667004,0.05894917,0.50567038
-4.36718359,7.22672773,1.78769063,0.00000000,2.33768288,4.47361521,0.05928188,0.50643002
-4.36118059,7.32648881,1.81208677,0.00000000,2.37221595,4.54187757,0.05972507,0.50717835
-4.35517759,7.40902195,1.83013635,0.00000000,2.39889916,4.60054995,0.06027381,0.50791218
-4.34917459,7.47305810,1.84146728,0.00000000,2.41720338,4.64887187,0.06092064,0.50863112
-4.34317159,7.51763775,1.84582295,0.00000000,2.42674296,4.68625156,0.06165581,0.50933885
-4.33716858,7.54214131,1.84307063,0.00000000,2.42728756,4.71228391,0.06246776,0.51004419
-4.33116558,7.54630990,1.83320626,0.00000000,2.41876965,4.72676339,0.06334360,0.51076189
-4.32516258,7.53025579,1.81635552,0.00000000,2.40128750,4.72969134,0.06426960,0.51151306
-4.31915958,7.49446165,1.79277104,0.00000000,2.37510339,4.72127703,0.06523177,0.51232523
-4.31315658,7.43976882,1.76282597,0.00000000,2.34063729,4.70193267,0.06621636,0.51323194
-4.30715358,7.36735478,1.72700413,0.00000000,2.29845609,4.67226210,0.06721038,0.51427206
