energy_ev,total_up,C_s_up,C_p_up,Li_s_up,S_s_up,S_p_up,Zr_p_up,Zr_d_up
-3.10655328,9.45189720,0.01910793,3.09586792,0.14352631,0.05281501,2.55519999,8.00276304,2.55219710
-3.10055028,9.51119082,0.01880983,3.10669558,0.14726246,0.05428393,2.58485262,7.99328620,2.57884511
-3.09454727,9.58067710,0.01851158,3.11929194,0.15124191,0.05572314,2.61890763,7.97710794,2.61093722
-3.08854427,9.66038872,0.01821822,3.13364645,0.15540054,0.05712449,2.65728610,7.95577986,2.64815339
-3.08254127,9.75013281,0.01793498,3.14969315,0.15967491,0.05847986,2.69984776,7.93084600,2.69008343
-3.07653827,9.84950366,0.01766740,3.16731111,0.16400425,0.05978152,2.74640451,7.90381210,2.73623474
-3.07053527,9.95790004,0.01742158,3.18632558,0.16833212,0.06102251,2.79673538,7.87611609,2.78604109
-3.06453227,10.07454748,0.01720438,3.20651017,0.17260777,0.06219706,2.85060238,7.84910105,2.83887289
-3.05852926,10.19852580,0.01702362,3.22759057,0.17678705,0.06330094,2.90776670,7.82399198,2.89404888
-3.05252626,10.32880195,0.01688820,3.24925005,0.18083304,0.06433182,2.96800485,7.80187719,2.95084972
-3.04652326,10.46426827,0.01680828,3.27113722,0.18471632,0.06528962,3.03112407,7.78369580,3.00853331
-3.04052026,10.60378561,0.01679524,3.29287613,0.18841493,0.06617669,3.09697668,7.77023171,3.06635210
-3.03451726,10.74623055,0.01686173,3.31407877,0.19191412,0.06699807,3.16547272,7.76211463,3.12357194
-3.02851426,10.89054533,0.01702154,3.33435971,0.19520583,0.06776159,3.23659018,7.75982809,3.17949224
-3.02251126,11.03578853,0.01728941,3.35335254,0.19828810,0.06847787,3.31038256,7.76372377,3.23346679
-3.01650825,11.18118397,0.01768078,3.37072740,0.20116434,0.06916030,3.38698268,7.77404119,3.28492437
-3.01050525,11.32616502,0.01821141,3.38620871,0.20384258,0.06982485,3.46660252,7.79093109,3.33338826
-3.00450225,11.47041106,0.01889700,3.39959206,0.20633460,0.07048982,3.54952826,7.81448046,3.37849344
-2.99849925,11.61387296,0.01975260,3.41075923,0.20865511,0.07117543,3.63611030,7.84473720,3.42000049
-2.99249625,11.75678456,0.02079213,3.41968998,0.21082087,0.07190330,3.72674773,7.88173174,3.45780486
-2.98649325,11.89965762,0.02202771,3.42646973,0.21284981,0.07269589,3.82186755,7.92549364,3.49194085
-2.98049025,12.04325866,0.02346901,3.43129211,0.21476009,0.07357570,3.92189864,7.97606097,3.52257931
-2.97448724,12.18856706,0.02512261,3.43445570,0.21656913,0.07456450,4.02724134,8.03348124,3.55001887
-2.96848424,12.33671488,0.02699134,3.43635477,0.21829262,0.07568242,4.13823349,8.09780291,3.57467050
-2.96248124,12.48891048,0.02907369,3.43746396,0.21994348,0.07694700,4.25511443,8.16905753,3.59703603
-2.95647824,12.64634914,0.03136322,3.43831739,0.22153085,0.07837223,4.37798863,8.24723341,3.61768124
-2.95047524,12.81011508,0.03384817,3.43948315,0.22305905,0.07996765,4.50679093,8.33224238,3.63720488
-2.94447224,12.98108038,0.03651113,3.44153438,0.22452670,0.08173746,4.64125554,8.42388210,3.65620520
-2.93846923,13.15980680,0.03932888,3.44501835,0.22592589,0.08367980,4.78089092,8.52179684,3.67524563
-2.93246623,13.34645683,0.04227240,3.45042550,0.22724166,0.08578619,4.92496258,8.62544011,3.69482181
-2.92646323,13.54072004,0.04530711,3.45815987,0.22845162,0.08804114,5.07248563,8.73404253,3.71533152
-2.92046023,13.74176014,0.04839330,3.46851305,0.22952603,0.09042201,5.22222815,8.84658814,3.73704959
-2.91445723,13.94818696,0.05148678,3.48164286,0.23042809,0.09289922,5.37272643,8.96180194,3.76010905
-2.90845423,14.15805624,0.05453971,3.49755823,0.23111478,0.09543660,5.52231188,9.07815077,3.78448962
-2.90245123,14.36889825,0.05750171,3.51611109,0.23153798,0.09799216,5.66914918,9.19385858,3.81001430
-2.89644822,14.57777452,0.06032101,3.53699567,0.23164601,0.10051905,5.81128416,9.30693636,3.83635391
-2.89044522,14.78136004,0.06294584,3.55975531,0.23138545,0.10296678,5.94669951,9.41522580,3.86303934
-2.88444222,14.97604668,0.06532582,3.58379616,0.23070323,0.10528263,6.07337577,9.51645477,3.88948054
-2.87843922,15.15806220,0.06741346,3.60840695,0.22954887,0.10741326,6.18935452,9.60830191,3.91499086
-2.87243622,15.32359822,0.06916553,3.63278363,0.22787669,0.10930631,6.29280070,9.68846688,3.93881530
-2.86643322,15.46894008,0.07054442,3.65605736,0.22564799,0.11091205,6.38206092,9.75474260,3.96016064
-2.86043022,15.59059157,0.07151934,3.67732431,0.22283295,0.11218500,6.45571471,9.80508543,3.97822591
-2.85442721,15.68538801,0.07206731,3.69567568,0.21941233,0.11308536,6.51261628,9.83767970,3.99223123
-2.84842421,15.75059215,0.07217387,3.71022647,0.21537863,0.11358027,6.55192473,9.85099334,4.00144378
-2.84242121,15.78396884,0.07183361,3.72014179,0.21073681,0.11364483,6.57312171,9.84382196,4.00519954
-2.83641821,15.78383591,0.07105030,3.72465970,0.20550460,0.11326284,6.57601582,9.81531987,4.00292025
-2.83041521,15.74909053,0.06983674,3.72310994,0.19971212,0.11242717,6.56073437,9.76501707,3.99412513
-2.82441221,15.67921188,0.06821438,3.71492833,0.19340115,0.11113990,6.52770360,9.69282255,3.97843756
-2.81840920,15.57424265,0.06621256,3.69966678,0.18662388,0.10941212,6.47761902,9.59901486,3.95558713
-2.81240620,15.43475292,0.06386760,3.67699932,0.17944131,0.10726336,6.41140834,9.48422175,3.92540794
-2.80640320,15.26179100,0.06122158,3.64672463,0.17192143,0.10472091,6.33018953,9.34939111,3.88783408
-2.80040020,15.05682598,0.05832110,3.60876572,0.16413714,0.10181882,6.23522675,9.19575584,3.84289331
-2.79439720,14.82168701,0.05521584,3.56316751,0.15616426,0.09859677,6.12788674,9.02479519,3.79070014
-2.78839420,14.55850343,0.05195720,3.51009302,0.14807939,0.09509891,6.00959805,8.83819502,3.73144915
-2.78239120,14.26964962,0.04859683,3.44981851,0.13995814,0.09137253,5.88181503,8.63780889,3.66540920
-2.77638819,13.95769672,0.04518539,3.38272825,0.13187338,0.08746687,5.74598777,8.42562160,3.59291906
-2.77038519,13.62537279,0.04177133,3.30930885,0.12389386,0.08343184,5.60353900,8.20371588,3.51438457
-2.76438219,13.27553123,0.03839988,3.23014323,0.11608315,0.07931697,5.45584765,7.97424251,3.43027709
-2.75837919,12.91112649,0.03511221,3.14590401,0.10849880,0.07517035,5.30423892,7.73939349,3.34113279
-2.75237619,12.53519496,0.03194483,3.05734597,0.10119190,0.07103780,5.14997966,7.50137740,3.24755218
-2.74637319,12.15083850,0.02892916,2.96529708,0.09420685,0.06696212,4.99427777,7.26239577,3.15019903
-2.74037019,11.76120753,0.02609132,2.87064778,0.08758142,0.06298254,4.83828406,7.02461925,3.04979789
-2.73436718,11.36948093,0.02345210,2.77433795,0.08134694,0.05913425,4.68309495,6.79016234,2.94712940
-2.72836418,10.97884022,0.02102713,2.67734153,0.07552864,0.05544816,4.52975451,6.56105576,2.84302284
-2.72236118,10.59243627,0.01882717,2.58064853,0.07014609,0.05195068,4.37925452,6.33921597,2.73834551
-2.71635818,10.21334779,0.01685846,2.48524484,0.06521368,0.04866369,4.23253186,6.12641185,2.63398885
-2.71035518,9.84453177,0.01512324,2.39208998,0.06074104,0.04560456,4.09046247,5.92422917,2.53085141
-2.70435218,9.48876719,0.01362028,2.30209380,0.05673352,0.04278635,3.95385215,5.73403401,2.42981940
-2.69834917,9.14859435,0.01234539,2.21609269,0.05319250,0.04021794,3.82342456,5.55693683,2.33174528
-2.69234617,8.82625287,0.01129199,2.13482661,0.05011578,0.03790440,3.69980723,5.39375925,2.23742570
-2.68634317,8.52362205,0.01045165,2.05891782,0.04749780,0.03584727,3.58351678,5.24500584,2.14757968
-2.68034017,8.24216754,0.00981455,1.98885265,0.04532988,0.03404507,3.47494480,5.11084308,2.06282836
-2.67433717,7.98289806,0.00936991,1.92496720,0.04360042,0.03249367,3.37434563,4.99108771,1.98367737
-2.66833417,7.74633577,0.00910640,1.86743797,0.04229505,0.03118688,3.28182755,4.88520610,1.91050299
-2.66233117,7.53250274,0.00901246,1.81627797,0.04139686,0.03011696,3.19734850,4.79232569,1.84354275
-2.65632816,7.34092562,0.00907655,1.77133873,0.04088657,0.02927517,3.12071720,4.71125905,1.78289118
-2.65032516,7.17065887,0.00928741,1.73231827,0.04074278,0.02865241,3.05160020,4.64054022,1.72850093
-2.64432216,7.02032635,0.00963418,1.69877472,0.04094224,0.02823971,2.98953497,4.57847210,1.68018912
-2.63831916,6.88817948,0.01010657,1.67014494,0.04146016,0.02802878,2.93394863,4.52318339,1.63764870
-2.63231616,6.77216940,0.01069495,1.64576741,0.04227052,0.02801250,2.88418168,4.47269235,1.60046411
-2.62631316,6.67002964,0.01139039,1.62490809,0.04334644,0.02818526,2.83951560,4.42497475,1.56813038
-2.62031016,6.57936523,0.01218473,1.60678829,0.04466055,0.02854333,2.79920292,4.37803289,1.54007466
-2.61430715,6.49774387,0.01307056,1.59061290,0.04618528,0.02908494,2.76249846,4.32996235,1.51567910
-2.60830415,6.42278483,0.01404124,1.57559801,0.04789319,0.02981037,2.72868987,4.27901374,1.49430393
-2.60230115,6.35224149,0.01509086,1.56099655,0.04975721,0.03072187,2.69712627,4.22364654,1.47530969
-2.59629815,6.28407390,0.01621420,1.54612098,0.05175085,0.03182336,2.66724345,4.16257306,1.45807782
-2.59029515,6.21650870,0.01740663,1.53036216,0.05384829,0.03312007,2.63858459,4.09479090,1.44202859
-2.58429215,6.14808433,0.01866404,1.51320395,0.05602444,0.03461802,2.61081569,4.01960314,1.42663615
-2.57828914,6.07768069,0.01998272,1.49423313,0.05825492,0.03632339,2.58373524,3.93662609,1.41144015
-2.57228614,6.00453304,0.02135916,1.47314480,0.06051600,0.03824182,2.55727798,3.84578520,1.39605392
-2.56628314,5.92823113,0.02278993,1.44974323,0.06278445,0.04037763,2.53151302,3.74730023,1.38016930
-2.56028014,5.84870491,0.02427146,1.42393886,0.06503745,0.04273301,2.50663663,3.64166135,1.36355841
-2.55427714,5.76619902,0.02579980,1.39574189,0.06725245,0.04530730,2.48296063,3.52959798,1.34607272
-2.54827414,5.68123842,0.02737041,1.36525320,0.06940707,0.04809622,2.46089706,3.41204255,1.32763981
-2.54227114,5.59458765,0.02897789,1.33265333,0.07147908,0.05109126,2.44094000,3.29009125,1.30825849
-2.53626813,5.50720628,0.03061577,1.29819031,0.07344643,0.05427917,2.42364569,3.16496375,1.28799256
-2.53026513,5.42020275,0.03227626,1.26216700,0.07528738,0.05764160,2.40961146,3.03796354,1.26696372
-2.52426213,5.33478847,0.03395007,1.22492838,0.07698074,0.06115493,2.39945452,2.91044037,1.24534401
-2.51825913,5.25223360,0.03562624,1.18684954,0.07850618,0.06479028,2.39379087,2.78375570,1.22334790
-2.51225613,5.17382550,0.03729205,1.14832439,0.07984464,0.06851371,2.39321500,2.65925182,1.20122433
-2.50625313,5.10083032,0.03893300,1.10975542,0.08097883,0.07228665,2.39828041,2.53822489,1.17924861
-2.50025013,5.03445786,0.04053282,1.07154455,0.08189370,0.07606648,2.40948120,2.42190173,1.15771430
-2.49424712,4.97582944,0.04207365,1.03408503,0.08257705,0.07980732,2.42723469,2.31142016,1.13692497
-2.48824412,4.92594848,0.04353624,0.99775420,0.08301993,0.08346096,2.45186512,2.20781226,1.11718573
-2.48224112,4.88567331,0.04490026,0.96290699,0.08321716,0.08697789,2.48358828,2.11199020,1.09879458
-2.47623812,4.85569193,0.04614474,0.92987000,0.08316763,0.09030846,2.52249730,2.02473387,1.08203354
-2.47023512,4.83649847,0.04724853,0.89893596,0.08287448,0.09340401,2.56854965,1.94668010,1.06715956
-2.46423212,4.82837154,0.04819088,0.87035844,0.08234517,0.09621812,2.62155563,1.87831304,1.05439552
-2.45822911,4.83135480,0.04895200,0.84434688,0.08159133,0.09870767,2.68116890,1.81995581,1.04392137
-2.45222611,4.84524058,0.04951373,0.82106188,0.08062843,0.10083396,2.74687948,1.77176332,1.03586593
-2.44622311,4.86955751,0.04986013,0.80061088,0.07947528,0.10256365,2.81801000,1.73371682,1.03029959
-2.44022011,4.90356339,0.04997809,0.78304442,0.07815340,0.10386954,2.89371588,1.70562055,1.02722837
-2.43421711,4.94624465,0.04985785,0.76835336,0.07668622,0.10473120,2.97299029,1.68710117,1.02658989
-2.42821411,4.99632371,0.04949347,0.75646710,0.07509822,0.10513539,3.05467439,1.67761059,1.02825153
-2.42221111,5.05227539,0.04888321,0.74725333,0.07341399,0.10507632,3.13747359,1.67643286,1.03201123
-2.41620810,5.11235320,0.04802968,0.74051946,0.07165737,0.10455563,3.21997991,1.68269566,1.03760117
-2.41020510,5.17462592,0.04694001,0.73601593,0.06985054,0.10358220,3.30070059,1.69538679,1.04469445
-2.40420210,5.23702427,0.04562573,0.73344170,0.06801335,0.10217183,3.37809259,1.71337573,1.05291467
-2.39819910,5.29739695,0.04410257,0.73245167,0.06616268,0.10034665,3.45060209,1.73544015,1.06184841
-2.39219610,5.35357459,0.04239017,0.73266631,0.06431205,0.09813447,3.51670815,1.76029691,1.07105991
-2.38619310,5.40343951,0.04051153,0.73368291,0.06247142,0.09556800,3.57496880,1.78663683,1.08010772
-2.38019010,5.44499865,0.03849246,0.73508839,0.06064720,0.09268397,3.62406784,1.81316201,1.08856236
-2.37418709,5.47645652,0.03636094,0.73647314,0.05884250,0.08952225,3.66286046,1.83862451,1.09602432
-2.36818409,5.49628482,0.03414635,0.73744516,0.05705750,0.08612492,3.69041533,1.86186474,1.10214144
-2.36218109,5.50328511,0.03187876,0.73764417,0.05529007,0.08253540,3.70605111,1.88184806,1.10662471
-2.35617809,5.49664107,0.02958818,0.73675478,0.05353651,0.07879760,3.70936534,1.89769762,1.10926175
-2.35017509,5.47595735,0.02730384,0.73451815,0.05179225,0.07495514,3.70025393,1.90872215,1.10992694
-2.34417209,5.44128221,0.02505353,0.73074156,0.05005275,0.07105065,3.67891994,1.91443703,1.10858769
-2.33816908,5.39311238,0.02286306,0.72530534,0.04831422,0.06712517,3.64587059,1.91457759,1.10530643
-2.33216608,5.33237890,0.02075576,0.71816665,0.04657439,0.06321763,3.60190247,1.90910375,1.10023784
-2.32616308,5.26041410,0.01875212,0.70936010,0.04483302,0.05936445,3.54807498,1.89819567,1.09362156
-2.32016008,5.17890081,0.01686956,0.69899480,0.04309241,0.05559918,3.48567329,1.88224043,1.08577056
-2.31415708,5.08980583,0.01512224,0.68724826,0.04135759,0.05195224,3.41616207,1.86181038,1.07705565
-2.30815408,4.99530071,0.01352108,0.67435721,0.03963639,0.04845077,3.34113235,1.83763398,1.06788698
-2.30215108,4.89767368,0.01207380,0.66060589,0.03793929,0.04511850,3.26224399,1.81056079,1.05869339
-2.29614807,4.79923722,0.01078507,0.64631234,0.03627907,0.04197567,3.18116652,1.78152217,1.04990088
-2.29014507,4.70223581,0.00965674,0.63181352,0.03467036,0.03903902,3.09952140,1.75148984,1.04191110
-2.28414207,4.60875901,0.00868810,0.61744992,0.03312894,0.03632186,3.01882861,1.72143431,1.03508145
-2.27813907,4.52066417,0.00787620,0.60355056,0.03167104,0.03383411,2.94046022,1.69228547,1.02970753
-2.27213607,4.43951308,0.00721618,0.59041902,0.03031254,0.03158242,2.86560333,1.66489718,1.02600931
-2.26613307,4.36652573,0.00670157,0.57832150,0.02906823,0.02957037,2.79523413,1.64001778,1.02412157
-2.26013007,4.30255373,0.00632466,0.56747709,0.02795098,0.02779866,2.73010413,1.61826785,1.02408941
-2.25412706,4.24807438,0.00607682,0.55805115,0.02697109,0.02626532,2.67073925,1.60012611,1.02586889
-2.24812406,4.20320572,0.00594872,0.55015168,0.02613577,0.02496608,2.61745112,1.58592412,1.02933304
-2.24212106,4.16774092,0.00593067,0.54382903,0.02544864,0.02389466,2.57035981,1.57584944,1.03428266
-2.23611806,4.14120007,0.00601280,0.53907867,0.02490954,0.02304313,2.52942621,1.56995681,1.04046150
-2.23011506,4.12289561,0.00618526,0.53584682,0.02451440,0.02240231,2.49449164,1.56818623,1.04757474
-2.22411206,4.11200732,0.00643841,0.53403845,0.02425534,0.02196214,2.46532226,1.57038637,1.05530975
-2.21810905,4.10766201,0.00676292,0.53352698,0.02412094,0.02171211,2.44165505,1.57634143,1.06335794
-2.21210605,4.10901283,0.00714987,0.53416512,0.02409661,0.02164158,2.42324246,1.58579967,1.07143622
-2.20610305,4.11531309,0.00759083,0.53579607,0.02416517,0.02174012,2.40989283,1.59850113,1.07930687
-2.20010005,4.12597996,0.00807789,0.53826424,0.02430743,0.02199777,2.40150371,1.61420295,1.08679448
-2.19409705,4.14064392,0.00860365,0.54142500,0.02450292,0.02240525,2.39808606,1.63270014,1.09379906
-2.18809405,4.15918066,0.00916126,0.54515271,0.02473060,0.02295403,2.39977764,1.65384057,1.10030422
-2.18209105,4.18172357,0.00974430,0.54934664,0.02496960,0.02363636,2.40684446,1.67753306,1.10638014
-2.17608804,4.20865562,0.01034678,0.55393441,0.02519987,0.02444522,2.41967024,1.70374800,1.11218081
-2.17008504,4.24058116,0.01096305,0.55887291,0.02540280,0.02537410,2.43873423,1.73251056,1.11793584
-2.16408204,4.27827917,0.01158768,0.56414657,0.02556178,0.02641677,2.46457857,1.76388695,1.12393717
-2.15807904,4.32264067,0.01221539,0.56976338,0.02566256,0.02756700,2.49776714,1.79796480,1.13052135
-2.15207604,4.37459405,0.01284091,0.57574884,0.02569358,0.02881811,2.53883810,1.83482904,1.13804839
-2.14607304,4.43502253,0.01345894,0.58213845,0.02564608,0.03016267,2.58825291,1.87453504,1.14687844
-2.14007004,4.50467897,0.01406400,0.58896916,0.02551419,0.03159209,2.64634486,1.91708097,1.15734743
-2.13406703,4.58410276,0.01465041,0.59627059,0.02529482,0.03309625,2.71327003,1.96238141,1.16974315
-2.12806403,4.67354399,0.01521223,0.60405646,0.02498748,0.03466328,2.78896362,2.01024402,1.18428310
-2.12206103,4.77289919,0.01574328,0.61231688,0.02459402,0.03627929,2.87310433,2.06035125,1.20109521
-2.11605803,4.88166276,0.01623710,0.62101206,0.02411829,0.03792828,2.96508898,2.11224818,1.22020266
-2.11005503,4.99889686,0.01668713,0.63006780,0.02356579,0.03959221,3.06401903,2.16533783,1.24151350
-2.10405203,5.12322177,0.01708670,0.63937298,0.02294328,0.04125104,3.16870009,2.21888423,1.26481570
-2.09804902,5.25282762,0.01742927,0.64877943,0.02225840,0.04288308,3.27765495,2.27202347,1.28977786
-2.09204602,5.38550715,0.01770854,0.65810381,0.02151931,0.04446528,3.38914957,2.32378213,1.31595564
-2.08604302,5.51870807,0.01791867,0.66713175,0.02073439,0.04597374,3.50123152,2.37310247,1.34280350
-2.08004002,5.64960266,0.01805449,0.67562377,0.01991196,0.04738423,3.61177892,2.41887276,1.36969125
-2.07403702,5.77517150,0.01811167,0.68332263,0.01906007,0.04867279,3.71855828,2.45996160,1.39592452
-2.06803402,5.89229732,0.01808696,0.68996186,0.01818635,0.04981635,3.81928848,2.49525421,1.42076832
-2.06203102,5.99786491,0.01797833,0.69527482,0.01729789,0.05079334,3.91170855,2.52368899,1.44347251
-2.05602801,6.08886257,0.01778512,0.69900393,0.01640121,0.05158429,3.99364609,2.54429272,1.46329799
-2.05002501,6.16248069,0.01750809,0.70090962,0.01550223,0.05217235,4.06308389,2.55621262,1.47954254
-2.04402201,6.21620353,0.01714952,0.70077854,0.01460630,0.05254373,4.11822180,2.55874399,1.49156525
-2.03801901,6.24789038,0.01671314,0.69843072,0.01371823,0.05268810,4.15753161,2.55135241,1.49880844
-2.03201601,6.25584315,0.01620410,0.69372547,0.01284237,0.05259879,4.17980280,2.53368956,1.50081628
-2.02601301,6.23885793,0.01562880,0.68656576,0.01198260,0.05227298,4.18417752,2.50560254,1.49724952
-2.02001001,6.19625915,0.01499476,0.67690101,0.01114246,0.05171171,4.17017376,2.46713642,1.48789576
-2.01400700,6.12791530,0.01431042,0.66472831,0.01032515,0.05091978,4.13769591,2.41853033,1.47267500
-2.00800400,6.03423648,0.01358485,0.65009208,0.00953355,0.04990562,4.08703272,2.36020772,1.45164056
-2.00200100,5.91615432,0.01282755,0.63308236,0.00877027,0.04868099,4.01884297,2.29276139,1.42497527
-1.99599800,5.77508580,0.01204816,0.61383178,0.00803764,0.04726067,3.93412981,2.21693427,1.39298345
-1.98999500,5.61288279,0.01125623,0.59251152,0.00733767,0.04566203,3.83420488,2.13359691,1.35607911
-1.98399200,5.43176984,0.01046095,0.56932635,0.00667210,0.04390463,3.72064391,2.04372269,1.31477083
-1.97798899,5.23427285,0.00967101,0.54450916,0.00604234,0.04200973,3.59523569,1.94836176,1.26964422
-1.97198599,5.02314146,0.00889435,0.51831493,0.00544944,0.03999984,3.45992633,1.84861458,1.22134257
-1.96598299,4.80126827,0.00813805,0.49101458,0.00489413,0.03789820,3.31676107,1.74560601,1.17054642
-1.95997999,4.57160770,0.00740826,0.46288874,0.00437674,0.03572838,3.16782567,1.64046053,1.11795309
-1.95397699,4.33709729,0.00671009,0.43422176,0.00389726,0.03351378,3.01518950,1.53427939,1.06425655
-1.94797399,4.10058402,0.00604765,0.40529583,0.00345530,0.03127725,2.86085222,1.42811999,1.01012860
-1.94197099,3.86475781,0.00542402,0.37638577,0.00305016,0.02904069,2.70669566,1.32297794,0.95620187
-1.93596798,3.63209414,0.00484132,0.34775414,0.00268080,0.02682476,2.55444246,1.21977209,0.90305508
-1.92996498,3.40480706,0.00430077,0.31964709,0.00234591,0.02464855,2.40562238,1.11933259,0.85120103
-1.92396198,3.18481385,0.00380279,0.29229094,0.00204393,0.02252936,2.26154721,1.02239217,0.80107762
-1.91795898,2.97371148,0.00334710,0.26588944,0.00177314,0.02048253,2.12329455,0.92958049,0.75304195
-1.91195598,2.77276538,0.00293280,0.24062183,0.00153162,0.01852129,1.99170060,0.84142154,0.70736759
-1.90595298,2.58290974,0.00255855,0.21664182,0.00131740,0.01665667,1.86736171,0.75833404,0.66424492
-1.89994997,2.40475897,0.00222260,0.19407719,0.00112842,0.01489751,1.75064390,0.68063438,0.62378435
-1.89394697,2.23862892,0.00192294,0.17303038,0.00096262,0.01325048,1.64169981,0.60854217,0.58602206
-1.88794397,2.08456669,0.00165739,0.15357957,0.00081799,0.01172011,1.54049169,0.54218780,0.55092796
-1.88194097,1.94238720,0.00142367,0.13578067,0.00069254,0.01030897,1.44681933,0.48162191,0.51841538
-1.87593797,1.81171493,0.00121949,0.11966964,0.00058441,0.00901775,1.36035159,0.42682618,0.48835209
-1.86993497,1.69202879,0.00104260,0.10526548,0.00049183,0.00784551,1.28065994,0.37772526,0.46057200
-1.86393197,1.58270838,0.00089084,0.09257341,0.00041317,0.00678987,1.20725277,0.33419923,0.43488717
-1.85792896,1.48307968,0.00076222,0.08158830,0.00034695,0.00584723,1.13960897,0.29609633,0.41109968
-1.85192596,1.39245859,0.00065490,0.07229824,0.00029185,0.00501298,1.07720961,0.26324541,0.38901276
-1.84592296,1.31019072,0.00056725,0.06468795,0.00024672,0.00428181,1.01956655,0.23546783,0.36844095
-1.83991996,1.23568619,0.00049786,0.05874198,0.00021057,0.00364788,0.96624709,0.21258834,0.34921887
-1.83391696,1.16844842,0.00044553,0.05444766,0.00018260,0.00310506,0.91689402,0.19444465,0.33120845
-1.82791396,1.10809610,0.00040931,0.05179748,0.00016217,0.00264715,0.87124038,0.18089545,0.31430431
-1.82191096,1.05437803,0.00038847,0.05079102,0.00014882,0.00226806,0.82911899,0.17182662,0.29843741
-1.81590795,1.00718060,0.00038249,0.05143612,0.00014229,0.00196193,0.79046645,0.16715540,0.28357676
-1.80990495,0.96652809,0.00039107,0.05374948,0.00014247,0.00172333,0.75532192,0.16683259,0.26972935
-1.80390195,0.93257620,0.00041406,0.05775646,0.00014946,0.00154727,0.72382105,0.17084259,0.25693855
-1.79789895,0.90559938,0.00045150,0.06349016,0.00016353,0.00142935,0.69618555,0.17920144,0.24528090
-1.79189595,0.88597293,0.00050352,0.07098986,0.00018513,0.00136576,0.67270916,0.19195288,0.23486176
-1.78589295,0.87415056,0.00057037,0.08029873,0.00021491,0.00135329,0.65374062,0.20916273,0.22580997
-1.77988994,0.87063877,0.00065231,0.09146103,0.00025370,0.00138932,0.63966453,0.23091161,0.21827184
-1.77388694,0.87596894,0.00074963,0.10451886,0.00030251,0.00147179,0.63088105,0.25728656,0.21240458
-1.76788394,0.89066821,0.00086255,0.11950852,0.00036253,0.00159915,0.62778499,0.28837161,0.20836970
-1.76188094,0.91523047,0.00099121,0.13645674,0.00043512,0.00177028,0.63074527,0.32423784,0.20632631
-1.75587794,0.95008812,0.00113561,0.15537679,0.00052182,0.00198440,0.64008548,0.36493318,0.20642479
-1.74987494,0.99558579,0.00129553,0.17626479,0.00062426,0.00224098,0.65606593,0.41047238,0.20880077
-1.74387194,1.05195660,0.00147055,0.19909617,0.00074424,0.00253968,0.67886802,0.46082745,0.21356973
-1.73786893,1.11930164,0.00165998,0.22382261,0.00088359,0.00288021,0.70858105,0.51591898,0.22082215
-1.73186593,1.19757325,0.00186282,0.25036945,0.00104420,0.00326222,0.74519206,0.57560849,0.23061939
-1.72586293,1.28656227,0.00207777,0.27863376,0.00122794,0.00368530,0.78857855,0.63969232,0.24299030
-1.71985993,1.38588953,0.00230321,0.30848308,0.00143659,0.00414880,0.83850452,0.70789689,0.25792842
-1.71385693,1.49500169,0.00253721,0.33975497,0.00167180,0.00465182,0.89461950,0.77987584,0.27539002
-1.70785393,1.61317126,0.00277754,0.37225726,0.00193498,0.00519313,0.95646065,0.85520894,0.29529267
-1.70185093,1.73950065,0.00302170,0.40576917,0.00222722,0.00577116,1.02345770,0.93340273,0.31751450
-1.69584792,1.87293011,0.00326700,0.44004314,0.00254922,0.00638393,1.09494051,1.01389313,0.34189404
-1.68984492,2.01224921,0.00351057,0.47480731,0.00290117,0.00702907,1.17014894,1.09604972,0.36823069
-1.68384192,2.15611155,0.00374943,0.50976880,0.00328271,0.00770387,1.24824475,1.17918173,0.39628572
-1.67783892,2.30305237,0.00398060,0.54461736,0.00369279,0.00840522,1.32832531,1.26254557,0.42578397
-1.67183592,2.45150890,0.00420113,0.57902971,0.00412965,0.00912977,1.40943859,1.34535382,0.45641616
-1.66583292,2.59984288,0.00440823,0.61267412,0.00459075,0.00987390,1.49059939,1.42678558,0.48784190
-1.65982991,2.74636532,0.00459929,0.64521547,0.00507273,0.01063388,1.57080629,1.50599792,0.51969348
-1.65382691,2.88936285,0.00477200,0.67632047,0.00557145,0.01140594,1.64905916,1.58213841,0.55158047
-1.64782391,3.02712573,0.00492439,0.70566309,0.00608197,0.01218638,1.72437688,1.65435860,0.58309518
-1.64182091,3.15797690,0.00505489,0.73293011,0.00659863,0.01297168,1.79581501,1.72182812,0.61381896
-1.63581791,3.28030193,0.00516237,0.75782669,0.00711516,0.01375865,1.86248315,1.78374942,0.64332935
-1.62981491,3.39257929,0.00524620,0.78008183,0.00762480,0.01454455,1.92356155,1.83937271,0.67120803
-1.62381191,3.49341037,0.00530622,0.79945369,0.00812044,0.01532714,1.97831685,1.88801102,0.69704943
-1.61780890,3.58154873,0.00534277,0.81573467,0.00859484,0.01610486,2.02611642,1.92905487,0.72046976
-1.61180590,3.65592773,0.00535668,0.82875594,0.00904083,0.01687681,2.06644095,1.96198629,0.74111637
-1.60580290,3.71568566,0.00534921,0.83839158,0.00945153,0.01764287,2.09889503,1.98639175,0.75867703
-1.59979990,3.76018756,0.00532206,0.84456182,0.00982057,0.01840360,2.12321520,2.00197341,0.77288881
-1.59379690,3.78904283,0.00527726,0.84723556,0.01014236,0.01916030,2.13927517,2.00855845,0.78354637
