energy_ev,total_up,C_s_up,C_p_up,Pd_p_up,Pd_d_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-5.87993997,2.23151791,0.00086504,0.29111056,2.00351985,0.88907963,0.00961087,0.48791596,0.56394747,0.12414429
-5.87393697,2.26639402,0.00098037,0.29379475,2.01913401,0.90468326,0.00990420,0.49362022,0.57480551,0.12630749
-5.86793397,2.30125467,0.00110732,0.29516510,2.02892817,0.92101918,0.01022533,0.49979828,0.58713513,0.12849948
-5.86193097,2.33584127,0.00124631,0.29521033,2.03253057,0.93805815,0.01057261,0.50635001,0.60084215,0.13068952
-5.85592796,2.36995666,0.00139774,0.29395148,2.02973363,0.95578748,0.01094458,0.51317653,0.61581347,0.13284923
-5.84992496,2.40347082,0.00156203,0.29144089,2.02050124,0.97421031,0.01134017,0.52018448,0.63192039,0.13495361
-5.84392196,2.43632217,0.00173959,0.28776000,2.00496977,0.99334338,0.01175876,0.52728965,0.64902184,0.13698168
-5.83791896,2.46851494,0.00193082,0.28301636,1.98344300,1.01321330,0.01220034,0.53441992,0.66696727,0.13891698
-5.83191596,2.50011287,0.00213614,0.27733967,1.95638123,1.03385173,0.01266550,0.54151744,0.68559926,0.14074775
-5.82591296,2.53122991,0.00235599,0.27087737,1.92438564,1.05528989,0.01315546,0.54853995,0.70475587,0.14246691
-5.81990995,2.56201868,0.00259078,0.26378984,1.88817845,1.07755279,0.01367200,0.55546129,0.72427268,0.14407174
-5.81390695,2.59265748,0.00284093,0.25624540,1.84858011,1.10065360,0.01421744,0.56227105,0.74398448,0.14556341
-5.80790395,2.62333670,0.00310681,0.24841539,1.80648456,1.12458874,0.01479441,0.56897349,0.76372685,0.14694631
-5.80190095,2.65424538,0.00338872,0.24046959,1.76283351,1.14933382,0.01540579,0.57558571,0.78333740,0.14822726
-5.79589795,2.68555859,0.00368686,0.23257188,1.71859075,1.17484091,0.01605443,0.58213524,0.80265688,0.14941463
-5.78989495,2.71742623,0.00400127,0.22487658,1.67471730,1.20103718,0.01674299,0.58865709,0.82153011,0.15051738
-5.78389195,2.74996348,0.00433182,0.21752528,1.63214806,1.22782501,0.01747367,0.59519032,0.83980680,0.15154422
-5.77788894,2.78324330,0.00467809,0.21064436,1.59177043,1.25508354,0.01824801,0.60177448,0.85734223,0.15250266
-5.77188594,2.81729096,0.00503937,0.20434311,1.55440529,1.28267139,0.01906666,0.60844583,0.87399786,0.15339833
-5.76588294,2.85208051,0.00541459,0.19871244,1.52079047,1.31043040,0.01992915,0.61523362,0.88964188,0.15423424
-5.75987994,2.88753322,0.00580226,0.19382414,1.49156677,1.33819001,0.02083374,0.62215659,0.90414973,0.15501034
-5.75387694,2.92351751,0.00620047,0.18973057,1.46726666,1.36577192,0.02177726,0.62921985,0.91740468,0.15572318
-5.74787394,2.95985043,0.00660683,0.18646476,1.44830541,1.39299469,0.02275502,0.63641223,0.92929839,0.15636578
-5.74187094,2.99630020,0.00701851,0.18404084,1.43497476,1.41967786,0.02376076,0.64370446,0.93973162,0.15692771
-5.73586793,3.03258971,0.00743220,0.18245462,1.42743891,1.44564548,0.02478665,0.65104800,0.94861510,0.15739536
-5.72986493,3.06840090,0.00784419,0.18168452,1.42573298,1.47072856,0.02582335,0.65837491,0.95587052,0.15775237
-5.72386193,3.10337962,0.00825039,0.18169253,1.42976379,1.49476661,0.02686013,0.66559866,0.96143174,0.15798030
-5.71785893,3.13714128,0.00864642,0.18242540,1.43931305,1.51760809,0.02788504,0.67261596,0.96524619,0.15805935
-5.71185593,3.16927702,0.00902770,0.18381602,1.45404307,1.53910985,0.02888513,0.67930949,0.96727652,0.15796931
-5.70585293,3.19936059,0.00938957,0.18578486,1.47350492,1.55913586,0.02984672,0.68555158,0.96750232,0.15769041
-5.69984992,3.22695588,0.00972737,0.18824177,1.49714920,1.57755545,0.03075570,0.69120867,0.96592203,0.15720438
-5.69384692,3.25162531,0.01003660,0.19108786,1.52433926,1.59424132,0.03159789,0.69614625,0.96255482,0.15649539
-5.68784392,3.27293900,0.01031300,0.19421768,1.55436679,1.60906786,0.03235934,0.70023422,0.95744239,0.15555091
-5.68184092,3.29048479,0.01055272,0.19752164,1.58646964,1.62190997,0.03302677,0.70335244,0.95065062,0.15436254
-5.67583792,3.30387900,0.01075238,0.20088860,1.61985136,1.63264283,0.03358785,0.70539604,0.94227086,0.15292661
-5.66983492,3.31277773,0.01090922,0.20420867,1.65370211,1.64114285,0.03403163,0.70628041,0.93242076,0.15124468
-5.66383192,3.31688864,0.01102109,0.20737609,1.68722035,1.64729000,0.03434877,0.70594557,0.92124446,0.14932376
-5.65782891,3.31598259,0.01108661,0.21029220,1.71963450,1.65097159,0.03453191,0.70435967,0.90891214,0.14717640
-5.65182591,3.30990503,0.01110513,0.21286824,1.75022396,1.65208750,0.03457584,0.70152142,0.89561865,0.14482049
-5.64582291,3.29858639,0.01107675,0.21502804,1.77833854,1.65055664,0.03447771,0.69746146,0.88158124,0.14227886
-5.63981991,3.28205120,0.01100234,0.21671037,1.80341564,1.64632433,0.03423712,0.69224232,0.86703630,0.13957873
-5.63381691,3.26042511,0.01088349,0.21787089,1.82499434,1.63937032,0.03385619,0.68595723,0.85223520,0.13675093
-5.62781391,3.23393965,0.01072244,0.21848356,1.84272577,1.62971685,0.03333954,0.67872759,0.83743907,0.13382900
-5.62181091,3.20293395,0.01052204,0.21854143,1.85637940,1.61743634,0.03269414,0.67069930,0.82291288,0.13084820
-5.61580790,3.16785332,0.01028566,0.21805683,1.86584481,1.60265809,0.03192920,0.66203808,0.80891870,0.12784445
-5.60980490,3.12924432,0.01001708,0.21706076,1.87112897,1.58557356,0.03105591,0.65292400,0.79570851,0.12485322
-5.60380190,3.08774636,0.00972045,0.21560170,1.87234916,1.56643960,0.03008712,0.64354536,0.78351682,0.12190854
-5.59779890,3.04407997,0.00940015,0.21374379,1.86972200,1.54557960,0.02903708,0.63409233,0.77255321,0.11904193
-5.59179590,2.99903183,0.00906072,0.21156437,1.86354902,1.52338186,0.02792099,0.62475051,0.76299528,0.11628157
-5.58579290,2.95343743,0.00870675,0.20915124,1.85419984,1.50029545,0.02675465,0.61569476,0.75498230,0.11365155
-5.57978989,2.90816157,0.00834282,0.20659951,1.84209372,1.47682340,0.02555406,0.60708359,0.74860987,0.11117126
-5.57378689,2.86407778,0.00797344,0.20400837,1.82768046,1.45351331,0.02433500,0.59905432,0.74392582,0.10885505
-5.56778389,2.82204730,0.00760293,0.20147788,1.81142194,1.43094590,0.02311269,0.59171926,0.74092786,0.10671194
-5.56178089,2.78289862,0.00723544,0.19910593,1.79377498,1.40972168,0.02190145,0.58516311,0.73956293,0.10474576
-5.55577789,2.74740830,0.00687485,0.19698553,1.77517666,1.39044637,0.02071441,0.57944164,0.73972863,0.10295524
-5.54977489,2.71628401,0.00652472,0.19520253,1.75603257,1.37371557,0.01956327,0.57458173,0.74127660,0.10133452
-5.54377189,2.69015019,0.00618835,0.19383385,1.73670870,1.36009927,0.01845817,0.57058273,0.74401792,0.09987365
-5.53776888,2.66953711,0.00586865,0.19294629,1.71752703,1.35012681,0.01740754,0.56741916,0.74773043,0.09855939
-5.53176588,2.65487336,0.00556820,0.19259588,1.69876481,1.34427273,0.01641810,0.56504439,0.75216757,0.09737606
-5.52576288,2.64648197,0.00528925,0.19282782,1.68065729,1.34294415,0.01549485,0.56339532,0.75706853,0.09630643
-5.51975988,2.64458008,0.00503368,0.19367686,1.66340331,1.34646989,0.01464119,0.56239764,0.76216923,0.09533278
-5.51375688,2.64928167,0.00480302,0.19516807,1.64717295,1.35509183,0.01385903,0.56197139,0.76721363,0.09443783
-5.50775388,2.66060295,0.00459848,0.19731786,1.63211652,1.36895855,0.01314898,0.56203666,0.77196489,0.09360571
-5.50175088,2.67846984,0.00442098,0.20013518,1.61837367,1.38812143,0.01251048,0.56251885,0.77621573,0.09282278
-5.49574787,2.70272671,0.00427113,0.20362260,1.60608190,1.41253322,0.01194208,0.56335343,0.77979760,0.09207840
-5.48974487,2.73314569,0.00414926,0.20777742,1.59538339,1.44204894,0.01144163,0.56448986,0.78258804,0.09136545
-5.48374187,2.76943594,0.00405548,0.21259238,1.58642937,1.47642903,0.01100644,0.56589433,0.78451596,0.09068074
-5.47773887,2.81125209,0.00398966,0.21805612,1.57938165,1.51534447,0.01063350,0.56755139,0.78556444,0.09002510
-5.47173587,2.85820158,0.00395149,0.22415323,1.57441060,1.55838370,0.01031964,0.56946421,0.78577088,0.08940339
-5.46573287,2.90985031,0.00394046,0.23086391,1.57168992,1.60506100,0.01006162,0.57165352,0.78522456,0.08882416
-5.45972986,2.96572677,0.00395591,0.23816317,1.57138804,1.65482618,0.00985626,0.57415539,0.78406155,0.08829915
-5.45372686,3.02532445,0.00399700,0.24601979,1.57365685,1.70707517,0.00970047,0.57701784,0.78245736,0.08784263
-5.44772386,3.08810297,0.00406276,0.25439495,1.57861838,1.76116155,0.00959127,0.58029662,0.78061751,0.08747051
-5.44172086,3.15348830,0.00415208,0.26324078,1.58635035,1.81640853,0.00952580,0.58405041,0.77876669,0.08719943
-5.43571786,3.22087267,0.00426368,0.27249884,1.59687162,1.87212150,0.00950128,0.58833564,0.77713695,0.08704566
-5.42971486,3.28961488,0.00439615,0.28209888,1.61012872,1.92760088,0.00951499,0.59320150,0.77595549,0.08702413
-5.42371186,3.35904173,0.00454789,0.29195777,1.62598449,1.98215527,0.00956416,0.59868514,0.77543284,0.08714734
-5.41770885,3.42845133,0.00471716,0.30197898,1.64420989,2.03511477,0.00964598,0.60480771,0.77575185,0.08742450
-5.41170585,3.49711895,0.00490204,0.31205258,1.66447989,2.08584444,0.00975751,0.61157124,0.77705830,0.08786072
-5.40570285,3.56430586,0.00510041,0.32205596,1.68637403,2.13375784,0.00989564,0.61895680,0.77945345,0.08845646
-5.39969985,3.62927170,0.00531003,0.33185524,1.70938214,2.17833045,0.01005707,0.62692396,0.78298897,0.08920714
-5.39369685,3.69129019,0.00552850,0.34130742,1.73291512,2.21911294,0.01023836,0.63541171,0.78766465,0.09010302
-5.38769385,3.74966826,0.00575330,0.35026333,1.75632082,2.25574390,0.01043587,0.64434080,0.79342878,0.09112939
-5.38169085,3.80376791,0.00598183,0.35857115,1.77890416,2.28796179,0.01064587,0.65361746,0.80018145,0.09226691
-5.37568784,3.85303016,0.00621151,0.36608043,1.79995093,2.31561573,0.01086456,0.66313823,0.80778038,0.09349236
-5.36968484,3.89699991,0.00643979,0.37264659,1.81875396,2.33867459,0.01108821,0.67279577,0.81604902,0.09477943
-5.36368184,3.93535038,0.00666424,0.37813543,1.83464046,2.35723387,0.01131321,0.68248524,0.82478649,0.09609979
-5.35767884,3.96790570,0.00688266,0.38242773,1.84699914,2.37151971,0.01153620,0.69211085,0.83377882,0.09742431
-5.35167584,3.99465993,0.00709316,0.38542347,1.85530559,2.38188956,0.01175417,0.70159226,0.84281066,0.09872422
-5.34567284,4.01579092,0.00729421,0.38704562,1.85914458,2.38882875,0.01196456,0.71087036,0.85167703,0.09997237
-5.33966983,4.03166750,0.00748477,0.38724318,1.85822793,2.39294264,0.01216536,0.71991196,0.86019421,0.10114441
-5.33366683,4.04284868,0.00766432,0.38599335,1.85240703,2.39494387,0.01235516,0.72871308,0.86820919,0.10221975
-5.32766383,4.05007387,0.00783290,0.38330270,1.84167901,2.39563458,0.01253322,0.73730058,0.87560710,0.10318241
-5.32166083,4.05424361,0.00799115,0.37920725,1.82618639,2.39588368,0.01269943,0.74573180,0.88231608,0.10402158
-5.31565783,4.05639079,0.00814030,0.37377140,1.80620984,2.39659953,0.01285436,0.75409209,0.88830939,0.10473187
-5.30965483,4.05764284,0.00828210,0.36708577,1.78215460,2.39869849,0.01299914,0.76249043,0.89360441,0.10531332
-5.30365183,4.05917613,0.00841878,0.35926411,1.75453100,2.40307051,0.01313543,0.77105300,0.89825875,0.10577104
-5.29764882,4.06216414,0.00855291,0.35043932,1.72393024,2.41054274,0.01326526,0.77991513,0.90236354,0.10611459
-5.29164582,4.06772177,0.00868730,0.34075879,1.69099657,2.42184280,0.01339094,0.78921199,0.90603437,0.10635706
-5.28564282,4.07684823,0.00882482,0.33037940,1.65639739,2.43756311,0.01351486,0.79906842,0.90940030,0.10651402
-5.27963982,4.09037143,0.00896822,0.31946227,1.62079280,2.45812820,0.01363936,0.80958853,0.91259181,0.10660226
-5.27363682,4.10889698,0.00911994,0.30816763,1.58480624,2.48376663,0.01376656,0.82084561,0.91572819,0.10663849
-5.26763382,4.13276441,0.00928197,0.29664998,1.54899768,2.51448914,0.01389820,0.83287298,0.91890543,0.10663800
-5.26163082,4.16201357,0.00945561,0.28505377,1.51384074,2.55007439,0.01403548,0.84565633,0.92218510,0.10661350
-5.25562781,4.19636321,0.00964139,0.27350982,1.47970490,2.59006360,0.01417899,0.85912809,0.92558522,0.10657408
-5.24962481,4.23520334,0.00983888,0.26213255,1.44684350,2.63376446,0.01432857,0.87316421,0.92907357,0.10652430
-5.24362181,4.27760246,0.01004667,0.25101810,1.41538817,2.68026494,0.01448331,0.88758363,0.93256388,0.10646375
-5.23761881,4.32232956,0.01026233,0.24024344,1.38534955,2.72845644,0.01464147,0.90215063,0.93591533,0.10638671
-5.23161581,4.36789036,0.01048239,0.22986630,1.35662434,2.77706576,0.01480057,0.91657995,0.93893531,0.10628232
-5.22561281,4.41257630,0.01070247,0.21992601,1.32900783,2.82469463,0.01495739,0.93054464,0.94138545,0.10613489
-5.21960980,4.45452406,0.01091736,0.21044497,1.30221121,2.86986509,0.01510811,0.94368614,0.94299048,0.10592464
-5.21360680,4.49178302,0.01112121,0.20143067,1.27588242,2.91106893,0.01524837,0.95562630,0.94344961,0.10562861
-5.20760380,4.52238737,0.01130774,0.19287812,1.24962948,2.94681902,0.01537347,0.96598075,0.94244967,0.10522180
-5.20160080,4.54442969,0.01147048,0.18477247,1.22304469,2.97570016,0.01547851,0.97437291,0.93967939,0.10467842
-5.19559780,4.55613252,0.01160305,0.17709166,1.19572877,2.99641741,0.01555856,0.98044814,0.93484407,0.10397319
-5.18959480,4.55591481,0.01169939,0.16980901,1.16731328,3.00783980,0.01560882,0.98388733,0.92767971,0.10308270
-5.18359180,4.54245035,0.01175407,0.16289547,1.13748071,3.00903766,0.01562484,0.98441926,0.91796612,0.10198659
-5.17758879,4.51471593,0.01176251,0.15632169,1.10598090,2.99931213,0.01560265,0.98183142,0.90553813,0.10066865
-5.17158579,4.47202744,0.01172120,0.15005960,1.07264366,2.97821600,0.01553893,0.97597859,0.89029456,0.09911777
-5.16558279,4.41406286,0.01162791,0.14408364,1.03738674,2.94556519,0.01543117,0.96678911,0.87220439,0.09732860
-5.15957979,4.34087186,0.01148177,0.13837158,1.00021945,2.90144095,0.01527773,0.95426856,0.85131010,0.09530201
-5.15357679,4.25287210,0.01128340,0.13290498,0.96124179,2.84618316,0.01507801,0.93850074,0.82772792,0.09304533
-5.14757379,4.15083333,0.01103491,0.12766937,0.92063965,2.78037539,0.01483248,0.91964615,0.80164524,0.09057225
-5.14157079,4.03585050,0.01073989,0.12265412,0.87867639,2.70482291,0.01454276,0.89793794,0.77331531,0.08790263
-5.13556778,3.90930764,0.01040331,0.11785222,0.83568170,2.62052487,0.01421160,0.87367576,0.74304967,0.08506201
-5.12956478,3.77283446,0.01003140,0.11325988,0.79203826,2.52864213,0.01384292,0.84721770,0.71120862,0.08208096
-5.12356178,3.62825777,0.00963150,0.10887615,0.74816707,2.43046218,0.01344174,0.81897069,0.67819036,0.07899434
-5.11755878,3.47754970,0.00921184,0.10470249,0.70451215,2.32736251,0.01301416,0.78937976,0.64441921,0.07584044
-5.11155578,3.32277462,0.00878131,0.10074237,0.66152538,2.22077391,0.01256724,0.75891652,0.61033351,0.07266001
-5.10555278,3.16603658,0.00834924,0.09700092,0.61965186,2.11214471,0.01210892,0.72806721,0.57637355,0.06949534
-5.09954977,3.00942863,0.00792514,0.09348464,0.57931661,2.00290688,0.01164787,0.69732070,0.54297016,0.06638922
-5.09354677,2.85498518,0.00751843,0.09020104,0.54091259,1.89444496,0.01119332,0.66715666,0.51053409,0.06338404
-5.08754377,2.70463848,0.00713823,0.08715844,0.50479073,1.78806808,0.01075489,0.63803430,0.47944661,0.06052081
-5.08154077,2.56017960,0.00679313,0.08436556,0.47125171,1.68498559,0.01034238,0.61038181,0.45005154,0.05783828
-5.07553777,2.42322458,0.00649095,0.08183117,0.44053984,1.58628651,0.00996559,0.58458672,0.42264873,0.05537212
-5.06953477,2.29518581,0.00623856,0.07956364,0.41283884,1.49292264,0.00963402,0.56098742,0.39748908,0.05315410
-5.06353177,2.17724889,0.00604174,0.07757037,0.38826954,1.40569561,0.00935670,0.53986588,0.37477121,0.05121146
-5.05752876,2.07035486,0.00590501,0.07585717,0.36688925,1.32524753,0.00914191,0.52144182,0.35463947,0.04956621
-5.05152576,1.97518789,0.00583152,0.07442755,0.34869276,1.25205516,0.00899698,0.50586827,0.33718344,0.04823464
-5.04552276,1.89216832,0.00582299,0.07328193,0.33361470,1.18642756,0.00892802,0.49322871,0.32243861,0.04722687
-5.03951976,1.82145097,0.00587962,0.07241694,0.32153318,1.12850701,0.00893975,0.48353587,0.31038817,0.04654647
-5.03351676,1.76292876,0.00600010,0.07182462,0.31227448,1.07827302,0.00903526,0.47673212,0.30096577,0.04619031
-5.02751376,1.71624144,0.00618161,0.07149183,0.30561866,1.03554945,0.00921593,0.47269148,0.29405904,0.04614845
-5.02151076,1.68078941,0.00641985,0.07139981,0.30130602,1.00001443,0.00948125,0.47122333,0.28951380,0.04640416
-5.01550775,1.65575247,0.00670914,0.07152382,0.29904409,0.97121306,0.00982874,0.47207768,0.28713876,0.04693420
-5.00950475,1.64011317,0.00704250,0.07183320,0.29851532,0.94857262,0.01025398,0.47495184,0.28671068,0.04770915
-5.00350175,1.63268456,0.00741185,0.07229163,0.29938501,0.93142010,0.01075055,0.47949854,0.28797982,0.04869396
-4.99749875,1.63214172,0.00780815,0.07285764,0.30130961,0.91900164,0.01131016,0.48533511,0.29067561,0.04984867
-4.99149575,1.63705656,0.00822163,0.07348552,0.30394506,0.91050362,0.01192279,0.49205372,0.29451243,0.05112925
-4.98549275,1.64593510,0.00864201,0.07412641,0.30695518,0.90507488,0.01257685,0.49923216,0.29919560,0.05248859
-4.97948974,1.65725636,0.00905881,0.07472976,0.31001968,0.90184955,0.01325945,0.50644519,0.30442718,0.05387763
-4.97348674,1.66951182,0.00946160,0.07524477,0.31284196,0.89996992,0.01395668,0.51327585,0.30991189,0.05524656
-4.96748374,1.68124447,0.00984029,0.07562219,0.31515613,0.89860871,0.01465396,0.51932653,0.31536275,0.05654603
-4.96148074,1.69108621,0.01018542,0.07581591,0.31673332,0.89699019,0.01533643,0.52422957,0.32050657,0.05772849
-4.95547774,1.69779247,0.01048845,0.07578470,0.31738704,0.89440944,0.01598932,0.52765682,0.32508913,0.05874937
-4.94947474,1.70027310,0.01074200,0.07549370,0.31697733,0.89024915,0.01659839,0.52932808,0.32887993,0.05956826
-4.94347174,1.69761840,0.01094010,0.07491575,0.31541362,0.88399365,0.01715032,0.52901805,0.33167645,0.06014999
-4.93746873,1.68911948,0.01107832,0.07403243,0.31265627,0.87523941,0.01763311,0.52656159,0.33330784,0.06046553
-4.93146573,1.67428239,0.01115398,0.07283473,0.30871654,0.86370202,0.01803645,0.52185708,0.33363786,0.06049270
-4.92546273,1.65283545,0.01116617,0.07132345,0.30365517,0.84921931,0.01835200,0.51486791,0.33256708,0.06021669
-4.91945973,1.62472970,0.01111578,0.06950914,0.29757941,0.83175057,0.01857371,0.50562189,0.33003418,0.05963036
-4.91345673,1.59013246,0.01100547,0.06741166,0.29063875,0.81137204,0.01869793,0.49420882,0.32601638,0.05873423
-4.90745373,1.54941435,0.01083956,0.06505942,0.28301933,0.78826885,0.01872354,0.48077616,0.32052885,0.05753638
-4.90145073,1.50313036,0.01062386,0.06248830,0.27493730,0.76272377,0.01865201,0.46552310,0.31362320,0.05605194
-4.89544772,1.45199570,0.01036546,0.05974025,0.26663127,0.73510337,0.01848724,0.44869318,0.30538505,0.05430253
-4.88944472,1.39685737,0.01007248,0.05686179,0.25835416,0.70584193,0.01823547,0.43056582,0.29593068,0.05231541
-4.88344172,1.33866268,0.00975376,0.05390228,0.25036464,0.67542395,0.01790502,0.41144707,0.28540300,0.05012254
-4.87743872,1.27842569,0.00941855,0.05091221,0.24291850,0.64436578,0.01750595,0.39165984,0.27396678,0.04775955
-4.87143572,1.21719306,0.00907621,0.04794147,0.23626013,0.61319710,0.01704969,0.37153409,0.26180345,0.04526459
-4.86543272,1.15601033,0.00873585,0.04503777,0.23061458,0.58244287,0.01654865,0.35139720,0.24910561,0.04267720
-4.85942971,1.09588988,0.00840604,0.04224514,0.22618024,0.55260641,0.01601572,0.33156494,0.23607141,0.04003721
-4.85342671,1.03778171,0.00809452,0.03960269,0.22312252,0.52415414,0.01546385,0.31233331,0.22289902,0.03738367
-4.84742371,0.98254777,0.00780799,0.03714358,0.22156875,0.49750232,0.01490554,0.29397140,0.20978142,0.03475389
-4.84142071,0.93094087,0.00755183,0.03489431,0.22160442,0.47300641,0.01435248,0.27671569,0.19690163,0.03218267
-4.83541771,0.88358846,0.00733006,0.03287425,0.22327089,0.45095309,0.01381515,0.26076562,0.18442866,0.02970152
-4.82941471,0.84098191,0.00714512,0.03109546,0.22656478,0.43155517,0.01330249,0.24628089,0.17251412,0.02733824
-4.82341171,0.80347115,0.00699795,0.02956284,0.23143889,0.41494950,0.01282164,0.23338011,0.16128983,0.02511651
-4.81740870,0.77126490,0.00688792,0.02827446,0.23780486,0.40119775,0.01237785,0.22214111,0.15086628,0.02305574
-4.81140570,0.74443598,0.00681299,0.02722217,0.24553724,0.39028988,0.01197433,0.21260259,0.14133201,0.02117102
-4.80540270,0.72293141,0.00676976,0.02639240,0.25447902,0.38215014,0.01161229,0.20476703,0.13275403,0.01947325
-4.79939970,0.70658658,0.00675370,0.02576710,0.26444835,0.37664523,0.01129107,0.19860480,0.12517889,0.01796939
-4.79339670,0.69514290,0.00675933,0.02532478,0.27524623,0.37359423,0.01100828,0.19405897,0.11863462,0.01666282
-4.78739370,0.68826782,0.00678049,0.02504161,0.28666472,0.37277984,0.01076004,0.19105089,0.11313317,0.01555373
-4.78139070,0.68557661,0.00681055,0.02489256,0.29849560,0.37396054,0.01054129,0.18948601,0.10867324,0.01463960
-4.77538769,0.68665473,0.00684273,0.02485249,0.31053882,0.37688309,0.01034614,0.18925993,0.10524339,0.01391573
-4.76938469,0.69107996,0.00687034,0.02489715,0.32261054,0.38129494,0.01016819,0.19026413,0.10282511,0.01337568
-4.76338169,0.69844327,0.00688699,0.02500410,0.33455029,0.38695610,0.01000090,0.19239144,0.10139576,0.01301180
-4.75737869,0.70836784,0.00688688,0.02515347,0.34622701,0.39365000,0.00983795,0.19554085,0.10093119,0.01281563
-4.75137569,0.72052520,0.00686496,0.02532857,0.35754345,0.40119294,0.00967353,0.19962148,0.10140783,0.01277827
-4.74537269,0.73464814,0.00681710,0.02551625,0.36843895,0.40944186,0.00950265,0.20455564,0.10280425,0.01289071
-4.73936968,0.75053988,0.00674019,0.02570719,0.37889026,0.41830008,0.00932136,0.21028092,0.10510200,0.01314403
-4.73336668,0.76807918,0.00663222,0.02589585,0.38891032,0.42772097,0.00912688,0.21675109,0.10828572,0.01352958
-4.72736368,0.78722135,0.00649232,0.02608032,0.39854519,0.43770920,0.00891778,0.22393603,0.11234263,0.01403905
-4.72136068,0.80799523,0.00632070,0.02626202,0.40786911,0.44831983,0.00869398,0.23182056,0.11726132,0.01466450
-4.71535768,0.83049636,0.00611861,0.02644514,0.41697796,0.45965503,0.00845674,0.24040237,0.12302996,0.01539828
-4.70935468,0.85487676,0.00588827,0.02663612,0.42598153,0.47185871,0.00820864,0.24968921,0.12963419,0.01623300
-4.70335168,0.88133179,0.00563267,0.02684292,0.43499495,0.48510921,0.00795344,0.25969533,0.13705466,0.01716131
-4.69734867,0.91008480,0.00535547,0.02707436,0.44412968,0.49961031,0.00769594,0.27043765,0.14526461,0.01817586
-4.69134567,0.94137021,0.00506083,0.02733943,0.45348475,0.51558086,0.00744187,0.28193157,0.15422747,0.01926907
-4.68534267,0.97541580,0.00475322,0.02764660,0.46313851,0.53324342,0.00719764,0.29418686,0.16389485,0.02043304
-4.67933967,1.01242506,0.00443723,0.02800334,0.47314154,0.55281228,0.00697024,0.30720369,0.17420505,0.02165942
-4.67333667,1.05256017,0.00411746,0.02841567,0.48351109,0.57448134,0.00676704,0.32096912,0.18508211,0.02293931
-4.66733367,1.09592661,0.00379831,0.02888789,0.49422731,0.59841223,0.00659563,0.33545409,0.19643576,0.02426324
-4.66133067,1.14255979,0.00348389,0.02942249,0.50523166,0.62472318,0.00646373,0.35061110,0.20816211,0.02562118
-4.65532766,1.19241446,0.00317793,0.03002024,0.51642748,0.65347900,0.00637906,0.36637282,0.22014525,0.02700255
-4.64932466,1.24535717,0.00288367,0.03068042,0.52768285,0.68468275,0.00634925,0.38265140,0.23225963,0.02839638
-4.64332166,1.30116234,0.00260381,0.03140125,0.53883546,0.71826925,0.00638184,0.39933878,0.24437321,0.02979139
