energy_ev,total_up,total_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,N_s_up,N_s_down,N_p_up,N_p_down,S_s_up,S_s_down,S_p_up,S_p_down
-6.00000000,2.48843377,-0.91893137,0.45465466,-0.26880483,0.71410255,-0.04252176,0.51361013,-0.25312544,0.27495385,-0.12786931,0.00174105,-0.00259381,0.27390991,-0.06978414,0.00937742,-0.02158037,1.01896282,-0.47531068
-5.99399700,2.50831972,-0.88200163,0.45302185,-0.26992130,0.73573519,-0.04043277,0.50850723,-0.24112761,0.27866410,-0.12195255,0.00167618,-0.00240770,0.28353105,-0.06950663,0.00896673,-0.01993016,1.01506433,-0.45357968
-5.98799400,2.53184004,-0.84513514,0.45183503,-0.27025681,0.75889415,-0.03841713,0.50425709,-0.22935071,0.28266974,-0.11602636,0.00161176,-0.00221900,0.29383401,-0.06905598,0.00856570,-0.01831295,1.01223819,-0.43210993
-5.98199100,2.55950327,-0.80894050,0.45124325,-0.26983476,0.78368205,-0.03651606,0.50101157,-0.21801174,0.28696887,-0.11017985,0.00154872,-0.00203052,0.30487978,-0.06844330,0.00817678,-0.01674677,1.01070289,-0.41126456
-5.97598799,2.59165014,-0.77403226,0.45138406,-0.26870317,0.81014688,-0.03477013,0.49887385,-0.20732322,0.29154017,-0.10450319,0.00148802,-0.00184486,0.31671603,-0.06768432,0.00780282,-0.01524834,1.01060266,-0.39140552
-5.96998499,2.62843309,-0.74102735,0.45238036,-0.26693687,0.83827508,-0.03321904,0.49789517,-0.19749224,0.29634154,-0.09908636,0.00143066,-0.00166431,0.32937411,-0.06679978,0.00744688,-0.01383282,1.01199999,-0.37289107
-5.96398199,2.66980402,-0.71054200,0.45433842,-0.26463874,0.86798686,-0.03190152,0.49807378,-0.18871972,0.30130994,-0.09401815,0.00137761,-0.00149087,0.34286681,-0.06581569,0.00711198,-0.01251350,1.01487191,-0.35607366
-5.95797899,2.71551168,-0.68318878,0.45734711,-0.26193992,0.89913442,-0.03085516,0.49935605,-0.18119991,0.30636245,-0.08938524,0.00132981,-0.00132619,0.35718701,-0.06476337,0.00680100,-0.01130167,1.01911027,-0.34129823
-5.95197599,2.76510905,-0.65957329,0.46147867,-0.25899877,0.93150333,-0.03011628,0.50163979,-0.17511981,0.31139851,-0.08527137,0.00128815,-0.00117156,0.37230737,-0.06367918,0.00651646,-0.01020652,1.02452623,-0.32890034
-5.94597299,2.81797115,-0.64028987,0.46679079,-0.25599851,0.96481729,-0.02971975,0.50477961,-0.17065841,0.31630342,-0.08175664,0.00125348,-0.00102793,0.38818140,-0.06260403,0.00626041,-0.00923511,1.03085867,-0.31920425
-5.93996998,2.87332265,-0.62591614,0.47333019,-0.25314356,0.99874644,-0.02969869,0.50859398,-0.16798553,0.32095282,-0.07891678,0.00122656,-0.00089592,0.40474586,-0.06158254,0.00603437,-0.00839243,1.03778620,-0.31252026
-5.93396698,2.93027441,-0.61700575,0.48113736,-0.25065453,1.03291900,-0.03008408,0.51287376,-0.16726011,0.32521807,-0.07682239,0.00120808,-0.00077584,0.42192446,-0.06066194,0.00583922,-0.00768146,1.04494226,-0.30914144
-5.92796398,2.98786736,-0.61407937,0.49025215,-0.24876214,1.06693596,-0.03090423,0.51739167,-0.16862785,0.32897211,-0.07553812,0.00119868,-0.00066772,0.43963297,-0.05989069,0.00567526,-0.00710332,1.05193235,-0.30933937
-5.92196098,3.04512167,-0.61761372,0.50071996,-0.24770009,1.10038826,-0.03218414,0.52191239,-0.17221829,0.33209564,-0.07512180,0.00119893,-0.00057135,0.45778531,-0.05931696,0.00554218,-0.00665738,1.05835278,-0.31335900
-5.91595798,3.10108886,-0.62802890,0.51259800,-0.24769727,1.13287583,-0.03394474,0.52620268,-0.17814109,0.33448315,-0.07562344,0.00120933,-0.00048634,0.47630047,-0.05898684,0.00543913,-0.00634143,1.06380976,-0.32141246
-5.90995498,3.15490407,-0.64567432,0.52596105,-0.24896950,1.16402742,-0.03620199,0.53004114,-0.18648194,0.33604853,-0.07708416,0.00123035,-0.00041213,0.49510992,-0.05894255,0.00536484,-0.00615177,1.06793798,-0.33367221
-5.90395198,3.20583574,-0.67081373,0.54090646,-0.25171119,1.19352041,-0.03896594,0.53322716,-0.19729800,0.33672991,-0.07953509,0.00126242,-0.00034802,0.51416488,-0.05922058,0.00531766,-0.00608341,1.07041760,-0.35026349
-5.89794897,3.25332977,-0.70361006,0.55755757,-0.25608731,1.22109939,-0.04223977,0.53558859,-0.21061320,0.33649345,-0.08299625,0.00130592,-0.00029326,0.53344316,-0.05984998,0.00529573,-0.00613012,1.07098890,-0.37125672
-5.89194597,3.29704573,-0.74411098,0.57606544,-0.26222592,1.24659248,-0.04601888,0.53698793,-0.22641373,0.33533583,-0.08747552,0.00136120,-0.00024703,0.55295493,-0.06085072,0.00529705,-0.00628455,1.06946382,-0.39665999
-5.88594297,3.33688265,-0.79223588,0.59660829,-0.27021174,1.26992432,-0.05029000,0.53732675,-0.24464393,0.33328522,-0.09296775,0.00142856,-0.00020849,0.57274697,-0.06223240,0.00531962,-0.00653834,1.06573381,-0.42641234
-5.87993997,3.37299273,-0.84776542,0.61938855,-0.28008103,1.29112489,-0.05503058,0.53654811,-0.26520296,0.33040082,-0.09945408,0.00150828,-0.00017683,0.59290491,-0.06399314,0.00536153,-0.00688213,1.05977365,-0.46037817
-5.87393697,3.40578183,-0.91033437,0.64462738,-0.29181802,1.31033331,-0.06020828,0.53463715,-0.28794252,0.32677075,-0.10690161,0.00160053,-0.00015123,0.61355322,-0.06611903,0.00542099,-0.00730573,1.05164117,-0.49834339
-5.86793397,3.43589613,-0.97942872,0.67255660,-0.30535314,1.32779628,-0.06578085,0.53161971,-0.31266607,0.32250853,-0.11526339,0.00170545,-0.00013095,0.63485246,-0.06858382,0.00549648,-0.00779810,1.04147290,-0.54001372
-5.86193097,3.46419536,-1.05438751,0.70340840,-0.32056324,1.34386090,-0.07169628,0.52755917,-0.33912950,0.31774826,-0.12447889,0.00182303,-0.00011527,0.65699403,-0.07134922,0.00558668,-0.00834748,1.02947607,-0.58501556
-5.85592796,3.49171343,-1.13441004,0.73740293,-0.33727379,1.35896194,-0.07789332,0.52255184,-0.36704378,0.31263879,-0.13447488,0.00195312,-0.00010355,0.68019215,-0.07436559,0.00569054,-0.00894153,1.01591731,-0.63289960
-5.84992496,3.51960840,-1.21856846,0.77473446,-0.35526299,1.37360397,-0.08430239,0.51672108,-0.39607936,0.30733704,-0.14516684,0.00209541,-0.00009523,0.70467350,-0.07757311,0.00580720,-0.00956738,1.00110892,-0.68314747
-5.84392196,3.54910381,-1.30582577,0.81555661,-0.37426785,1.38833917,-0.09084689,0.51021050,-0.42587251,0.30200107,-0.15646077,0.00224938,-0.00008979,0.73066479,-0.08090334,0.00593602,-0.01021187,0.98539332,-0.73518127
-5.83791896,3.58142450,-1.39505877,0.85996724,-0.39399181,1.40374162,-0.09744478,0.50317669,-0.45603336,0.29678291,-0.16825537,0.00241425,-0.00008679,0.75837884,-0.08428123,0.00607642,-0.01086168,0.96912661,-0.78837581
-5.83191596,3.61772975,-1.48508517,0.90799397,-0.41411373,1.42037942,-0.10401060,0.49578174,-0.48615547,0.29182187,-0.18044460,0.00258899,-0.00008588,0.78799982,-0.08762730,0.00622789,-0.01150357,0.95266215,-0.84207327
-5.82591296,3.65904737,-1.57469403,0.95958093,-0.43429788,1.43878587,-0.11045754,0.48818603,-0.51582650,0.28723832,-0.19292028,0.00277224,-0.00008672,0.81966831,-0.09086015,0.00638984,-0.01212458,0.93633490,-0.89559965
-5.81990995,3.70621197,-1.66267817,1.01457758,-0.45420446,1.45943110,-0.11669984,0.48054149,-0.54463969,0.28312858,-0.20557492,0.00296235,-0.00008907,0.85346709,-0.09389904,0.00656155,-0.01271231,0.92044739,-0.94828241
-5.81390695,3.75981045,-1.74786713,1.07273022,-0.47350025,1.48269574,-0.12265510,0.47298578,-0.57220551,0.27956083,-0.21830422,0.00315733,-0.00009273,0.88940835,-0.09666638,0.00674211,-0.01325517,0.90525786,-0.99946851
-5.80790395,3.82013775,-1.82915925,1.13367696,-0.49186880,1.50884770,-0.12824657,0.46563752,-0.59816298,0.27657255,-0.23100953,0.00335489,-0.00009753,0.92742306,-0.09909030,0.00693030,-0.01374262,0.89097126,-1.04854196
-5.80190095,3.88716494,-1.90555133,1.19694644,-0.50901997,1.53802344,-0.13340534,0.45859276,-0.62219019,0.27416932,-0.24359974,0.00355242,-0.00010334,0.96735324,-0.10110679,0.00712461,-0.01416540,0.87773318,-1.09494016
-5.79589795,3.96052141,-1.97616430,1.26196076,-0.52469804,1.57021457,-0.13807211,0.45192278,-0.64401338,0.27232520,-0.25599268,0.00374708,-0.00011008,1.00894761,-0.10266178,0.00732316,-0.01451574,0.86562722,-1.13816807
-5.78989495,4.03949212,-2.04026385,1.32804260,-0.53868832,1.60526046,-0.14219873,0.44567337,-0.66341416,0.27098451,-0.26811597,0.00393579,-0.00011768,1.05186097,-0.10371259,0.00752378,-0.01478757,0.85467541,-1.17780957
-5.78389195,4.12303000,-2.09727480,1.39442666,-0.55082195,1.64284735,-0.14574922,0.43986531,-0.68023451,0.27006503,-0.27990701,0.00411537,-0.00012608,1.09565752,-0.10422914,0.00772395,-0.01497658,0.84484180,-1.21353543
-5.77788894,4.20978302,-2.14678872,1.46027497,-0.56097849,1.68251379,-0.14870031,0.43449615,-0.69437928,0.26946232,-0.29131244,0.00428252,-0.00013523,1.13981815,-0.10419457,0.00792094,-0.01508034,0.83603868,-1.24510751
-5.77188594,4.29813465,-2.18856436,1.52469563,-0.56908659,1.72366238,-0.15104148,0.42954306,-0.70581604,0.26905493,-0.30228680,0.00443401,-0.00014509,1.18375146,-0.10360540,0.00811185,-0.01509831,0.82813506,-1.27237898
-5.76588294,4.38625563,-2.22252111,1.58676449,-0.57512248,1.76557711,-0.15277446,0.42496644,-0.71457238,0.26871032,-0.31279068,0.00456669,-0.00015563,1.22680811,-0.10247119,0.00829370,-0.01503177,0.82096675,-1.29529063
-5.75987994,4.47216473,-2.24872598,1.64554873,-0.57910665,1.80744545,-0.15391229,0.42071413,-0.72073068,0.26829109,-0.32278841,0.00467764,-0.00016678,1.26829798,-0.10081377,0.00846358,-0.01488375,0.81434752,-1.31386361
-5.75387694,4.55379558,-2.26737499,1.70013165,-0.58109890,1.84838429,-0.15447791,0.41672599,-0.72442085,0.26766126,-0.33224545,0.00476426,-0.00017848,1.30750937,-0.09866601,0.00861872,-0.01465885,0.80808052,-1.32818900
-5.74787394,4.62906659,-2.27877027,1.74963762,-0.58119210,1.88746841,-0.15450245,0.41293840,-0.72581129,0.26669228,-0.34112579,0.00482433,-0.00019066,1.34372965,-0.09607039,0.00875664,-0.01436307,0.80196949,-1.33841502
-5.74187094,4.69595068,-2.28329421,1.79325613,-0.57950514,1.92376036,-0.15402331,0.40928854,-0.72509874,0.26526854,-0.34938942,0.00485612,-0.00020320,1.37626618,-0.09307716,0.00887524,-0.01400351,0.79582906,-1.34473262
-5.73586793,4.75254198,-2.28138244,1.83026410,-0.57617543,1.95634031,-0.15308204,0.40571825,-0.72249747,0.26329211,-0.35699018,0.00485844,-0.00021599,1.40446700,-0.08974249,0.00897291,-0.01358819,0.78949360,-1.34736046
-5.72986493,4.79711675,-2.27349716,1.86004552,-0.57135149,1.98433484,-0.15172232,0.40217712,-0.71822850,0.26068651,-0.36387429,0.00483072,-0.00022890,1.42774022,-0.08612650,0.00904861,-0.01312568,0.78282441,-1.34653007
-5.72386193,4.82818607,-2.26010244,1.88210766,-0.56518602,2.00694344,-0.14998802,0.39862482,-0.71250941,0.25739950,-0.36997946,0.00477298,-0.00024175,1.44557146,-0.08229132,0.00910193,-0.01262489,0.77571476,-1.34247226
-5.71785893,4.84453867,-2.24164288,1.89609329,-0.55782978,2.02346177,-0.14792142,0.39503250,-0.70554525,0.25340465,-0.37523501,0.00468588,-0.00025438,1.45753861,-0.07829931,0.00913311,-0.01209475,0.76809286,-1.33540547
-5.71185593,4.84527259,-2.21852684,1.90178847,-0.54942669,2.03330110,-0.14556182,0.39138330,-0.69752107,0.24870188,-0.37956280,0.00457071,-0.00026659,1.46332360,-0.07421146,0.00914311,-0.01154401,0.75992265,-1.32552674
-5.70585293,4.82981506,-2.19111482,1.89912586,-0.54011027,2.03600320,-0.14294448,0.38767197,-0.68859630,0.24331685,-0.38287925,0.00442932,-0.00027819,1.46272057,-0.07008599,0.00913352,-0.01098095,0.75120267,-1.31300572
-5.69984992,4.79793068,-2.15971369,1.88818342,-0.53000153,2.03125055,-0.14009995,0.38390378,-0.67890123,0.23729952,-0.38509801,0.00426408,-0.00028897,1.45564045,-0.06597728,0.00910664,-0.01041324,0.74196332,-1.29798196
-5.69384692,4.74971847,-2.12457652,1.86917883,-0.51920838,2.01887180,-0.13705382,0.38009290,-0.66853575,0.23072179,-0.38613360,0.00407781,-0.00029874,1.44211184,-0.06193510,0.00906537,-0.00984781,0.73226277,-1.28056554
-5.68784392,4.68559883,-2.08590771,1.84246012,-0.50782638,1.99884252,-0.13382691,0.37626028,-0.65757007,0.22367467,-0.38590541,0.00387369,-0.00030729,1.42227843,-0.05800409,0.00901325,-0.00929071,0.72218213,-1.26084070
-5.68184092,4.60629205,-2.04387282,1.80849299,-0.49594068,1.97128179,-0.13043571,0.37243160,-0.64604748,0.21626495,-0.38434217,0.00365514,-0.00031446,1.39639310,-0.05422355,0.00895434,-0.00874707,0.71182029,-1.23887208
-5.67583792,4.51278995,-1.99861185,1.76784562,-0.48362879,1.93644496,-0.12689325,0.36863520,-0.63398863,0.20861174,-0.38138633,0.00342574,-0.00032008,1.36480923,-0.05062746,0.00889325,-0.00822114,0.70128892,-1.21471310
-5.66983492,4.40632268,-1.95025494,1.72117163,-0.47096405,1.89471323,-0.12321007,0.36490035,-0.62139704,0.20084304,-0.37699839,0.00318913,-0.00032402,1.32796968,-0.04724473,0.00883510,-0.00771624,0.69070804,-1.18841550
-5.66383192,4.28832256,-1.89893916,1.66919218,-0.45801913,1.84658074,-0.11939538,0.36125618,-0.60826549,0.19309238,-0.37116059,0.00294890,-0.00032619,1.28639396,-0.04409949,0.00878547,-0.00723489,0.68020258,-1.16003962
-5.65782891,4.16038680,-1.84482490,1.61267777,-0.44486959,1.79263985,-0.11545824,0.35773111,-0.59458264,0.18549595,-0.36388005,0.00270848,-0.00032651,1.24066415,-0.04121163,0.00875043,-0.00677886,0.66990019,-1.12966426
-5.65182591,4.02424061,-1.78811079,1.55243059,-0.43159680,1.73356526,-0.11140872,0.35435316,-0.58033962,0.17818999,-0.35519083,0.00247110,-0.00032497,1.19141021,-0.03859718,0.00873652,-0.00634931,0.65993027,-1.09739573
-5.64582291,3.88170200,-1.72904598,1.48926794,-0.41829021,1.67009757,-0.10725888,0.35115102,-0.56553601,0.17130877,-0.34515505,0.00223968,-0.00032155,1.13929519,-0.03626885,0.00875075,-0.00594691,0.65042445,-1.06337520
-5.63981991,3.73464927,-1.66793886,1.42400727,-0.40504860,1.60302686,-0.10302364,0.34815575,-0.55018504,0.16498299,-0.33386282,0.00201681,-0.00031631,1.08500071,-0.03423637,0.00880058,-0.00557199,0.64151827,-1.02778396
-5.63381691,3.58499157,-1.60516169,1.35745303,-0.39198017,1.53317670,-0.09872133,0.34540319,-0.53431755,0.15933862,-0.32143098,0.00180470,-0.00030933,1.02921321,-0.03250684,0.00889394,-0.00522462,0.63335371,-0.99084622
-5.62781391,3.43464284,-1.54115083,1.29038559,-0.37920151,1.46138888,-0.09437409,0.34293662,-0.51798463,0.15449615,-0.30800081,0.00160517,-0.00030072,0.97261137,-0.03108483,0.00903914,-0.00490479,0.62608242,-0.95282922
-5.62181091,3.28549887,-1.47640257,1.22355221,-0.36683535,1.38850922,-0.09000786,0.34080973,-0.50125882,0.15057009,-0.29373470,0.00141963,-0.00029062,0.91585462,-0.02997252,0.00924486,-0.00461254,0.61986900,-0.91404077
-5.61580790,3.13941710,-1.41146480,1.15765993,-0.35500731,1.31537443,-0.08565220,0.33908932,-0.48423388,0.14766857,-0.27881198,0.00124909,-0.00027920,0.85957327,-0.02916956,0.00952000,-0.00434797,0.61489403,-0.87482418
-5.60980490,2.99819844,-1.34692513,1.09337021,-0.34384178,1.24280012,-0.08133980,0.33785776,-0.46702309,0.14589302,-0.26342415,0.00109422,-0.00026665,0.80435991,-0.02867295,0.00987354,-0.00411144,0.61135629,-0.83555107
-5.60380190,2.86357051,-1.28339602,1.03129491,-0.33345709,1.17157009,-0.07710587,0.33721467,-0.44975643,0.14533768,-0.24776977,0.00095533,-0.00025315,0.75076244,-0.02847672,0.01031434,-0.00390354,0.60947371,-0.79661240
-5.59779890,2.73717153,-1.22149803,0.97199347,-0.32396054,1.10242659,-0.07298719,0.33727784,-0.43257670,0.14608897,-0.23204910,0.00083243,-0.00023893,0.69927838,-0.02857167,0.01085088,-0.00372516,0.60948282,-0.75840817
-5.59179590,2.62053426,-1.16184183,0.91597071,-0.31544318,1.03606170,-0.06902123,0.33818292,-0.41563483,0.14822452,-0.21645896,0.00072527,-0.00022418,0.65035044,-0.02894506,0.01149097,-0.00357749,0.61163636,-0.72133642
-5.58579290,2.51506946,-1.10501017,0.86367519,-0.30797507,0.97310962,-0.06524508,0.34008208,-0.39908475,0.15181188,-0.20118782,0.00063342,-0.00020911,0.60436332,-0.02958028,0.01224139,-0.00346206,0.61619891,-0.68578200
-5.57978989,2.42204883,-1.05154057,0.81549765,-0.30160103,0.91413988,-0.06169441,0.34314134,-0.38307799,0.15690691,-0.18641143,0.00055623,-0.00019392,0.56164147,-0.03045670,0.01310751,-0.00338064,0.62344073,-0.65210573
-5.57378689,2.34258735,-1.00190960,0.77176957,-0.29633732,0.85965143,-0.05840242,0.34753675,-0.36775842,0.16355189,-0.17228914,0.00049296,-0.00017879,0.52244771,-0.03154961,0.01409287,-0.00333524,0.63362985,-0.62063434
-5.56778389,2.27762538,-0.95651944,0.73276148,-0.29216935,0.81006758,-0.05539894,0.35344951,-0.35325718,0.17177347,-0.15896100,0.00044278,-0.00016390,0.48698271,-0.03283021,0.01519882,-0.00332801,0.64702276,-0.59165169
-5.56178089,2.22791109,-0.91568729,0.69868138,-0.28905072,0.76573190,-0.05270955,0.36106018,-0.33968832,0.18158048,-0.14654566,0.00040477,-0.00014940,0.45538506,-0.03426593,0.01642412,-0.00336119,0.66385427,-0.56539150
-5.55577789,2.19398411,-0.87963800,0.66967295,-0.28690355,0.72690507,-0.05035490,0.37054232,-0.32714499,0.19296187,-0.13513918,0.00037803,-0.00013541,0.42773205,-0.03582083,0.01776461,-0.00343701,0.68432690,-0.54203197
-5.54977489,2.17616113,-0.84850010,0.64581400,-0.28562022,0.69376280,-0.04835016,0.38205579,-0.31569663,0.20588486,-0.12481474,0.00036162,-0.00012204,0.40404105,-0.03745626,0.01921293,-0.00355758,0.70860056,-0.52169236
-5.54377189,2.17452465,-0.82230534,0.62711523,-0.28506643,0.66639501,-0.04670467,0.39574002,-0.30538710,0.22029352,-0.11562308,0.00035464,-0.00010940,0.38427140,-0.03913166,0.02075838,-0.00372482,0.73678299,-0.50443149
-5.53776888,2.18891573,-0.80099164,0.61351950,-0.28508542,0.64480623,-0.04542172,0.41170773,-0.29623380,0.23610787,-0.10759371,0.00035618,-0.00009754,0.36832703,-0.04080555,0.02238680,-0.00394035,0.76892166,-0.49024843
-5.53176588,2.21893166,-0.78440923,0.60490199,-0.28550333,0.62891736,-0.04449857,0.43003909,-0.28822787,0.25322377,-0.10073674,0.00036541,-0.00008651,0.35605959,-0.04243667,0.02408071,-0.00420541,0.80499748,-0.47908497
-5.52576288,2.26392912,-0.77232960,0.60107123,-0.28613520,0.61856888,-0.04392660,0.45077699,-0.28133533,0.27151348,-0.09504520,0.00038149,-0.00007636,0.34727222,-0.04398516,0.02581945,-0.00452079,0.84492093,-0.47082993
-5.51975988,2.32303337,-0.76445697,0.60177143,-0.28679163,0.61352540,-0.04369168,0.47392331,-0.27549925,0.29082713,-0.09049781,0.00040366,-0.00006709,0.34172401,-0.04541387,0.02757953,-0.00488679,0.88853053,-0.46532502
-5.51375688,2.39515339,-0.76044170,0.60668608,-0.28728560,0.61348164,-0.04377467,0.49943643,-0.27064262,0.31099508,-0.08706194,0.00043117,-0.00005872,0.33913504,-0.04668956,0.02933516,-0.00530320,0.93559411,-0.46237214
-5.50775388,2.47900287,-0.75989518,0.61544286,-0.28743919,0.61806957,-0.04415208,0.52723019,-0.26667204,0.33183095,-0.08469678,0.00046333,-0.00005122,0.33919201,-0.04778413,0.03105881,-0.00576926,0.98581247,-0.46174164
-5.50175088,2.57312637,-0.76240572,0.62761994,-0.28708998,0.62686669,-0.04479686,0.55717406,-0.26348188,0.35313540,-0.08335645,0.00049946,-0.00004460,0.34155446,-0.04867564,0.03272197,-0.00628373,1.03882543,-0.46318154
-5.49574787,2.67592986,-0.76755476,0.64275344,-0.28609678,0.63940515,-0.04567932,0.58909463,-0.26095894,0.37470045,-0.08299316,0.00053893,-0.00003883,0.34586136,-0.04934924,0.03429591,-0.00684492,1.09421971,-0.46642716
-5.48974487,2.78571436,-0.77493300,0.66034606,-0.28434446,0.65518148,-0.04676811,0.62277819,-0.25898724,0.39631407,-0.08356009,0.00058115,-0.00003389,0.35173813,-0.04979781,0.03575260,-0.00745078,1.15153828,-0.47121108
-5.48374187,2.90071158,-0.78415589,0.67987636,-0.28174775,0.67366669,-0.04803129,0.65797427,-0.25745291,0.41776492,-0.08501400,0.00062557,-0.00002976,0.35880386,-0.05002239,0.03706557,-0.00809897,1.21029057,-0.47727295
-5.47773887,3.01911997,-0.79487789,0.70080881,-0.27825378,0.69431638,-0.04943744,0.69439983,-0.25624900,0.43884697,-0.08731757,0.00067164,-0.00002641,0.36667854,-0.05003231,0.03821076,-0.00878699,1.26996284,-0.48436897
-5.47173587,3.13913994,-0.80680516,0.72260388,-0.27384339,0.71658067,-0.05095673,0.73174402,-0.25527994,0.45936376,-0.09044121,0.00071891,-0.00002385,0.37499025,-0.04984505,0.03916734,-0.00951230,1.33002835,-0.49228066
-5.46573287,3.25900685,-0.81970611,0.74472822,-0.26853111,0.73991356,-0.05256194,0.76967318,-0.25446563,0.47913223,-0.09436448,0.00076692,-0.00002205,0.38338206,-0.04948576,0.03991847,-0.01027244,1.38995662,-0.50082264
-5.45972986,3.37702071,-0.83341954,0.76666442,-0.26236391,0.76378166,-0.05422947,0.80783591,-0.25374487,0.49798575,-0.09907687,0.00081529,-0.00002104,0.39151850,-0.04898654,0.04045182,-0.01106510,1.44922149,-0.50984914
-5.45372686,3.49157176,-0.84785988,0.78792012,-0.25541885,0.78767195,-0.05594016,0.84586808,-0.25307816,0.51577644,-0.10457810,0.00086371,-0.00002083,0.39909144,-0.04838547,0.04076009,-0.01188825,1.50730764,-0.51925904
-5.44772386,3.60116135,-0.86301951,0.80803625,-0.24779963,0.81109856,-0.05767995,0.88339767,-0.25244959,0.53237664,-0.11087770,0.00091191,-0.00002145,0.40582518,-0.04772542,0.04084126,-0.01274019,1.56371553,-0.52899903
-5.44172086,3.70441787,-0.87896769,0.82659425,-0.23963245,0.83360846,-0.05944035,0.92004936,-0.25186784,0.54767954,-0.11799411,0.00095970,-0.00002297,0.41148077,-0.04705261,0.04069867,-0.01361952,1.61796477,-0.53906497
-5.43571786,3.80010799,-0.89584625,0.84322200,-0.23106117,0.85478602,-0.06121869,0.95544894,-0.25136629,0.56159908,-0.12595309,0.00100696,-0.00002544,0.41585930,-0.04641521,0.04034099,-0.01452516,1.66959605,-0.54950112
-5.42971486,3.88714343,-0.91386210,0.85759859,-0.22224217,0.87425658,-0.06301805,0.98922752,-0.25100198,0.57406918,-0.13478559,0.00105366,-0.00002898,0.41880423,-0.04586173,0.03978187,-0.01545625,1.71817216,-0.56039723
-5.42371186,3.96458402,-0.93327653,0.86945768,-0.21333898,0.89168902,-0.06484705,1.02102565,-0.25085377,0.58504244,-0.14452516,0.00109985,-0.00003369,0.42020262,-0.04543949,0.03903961,-0.01641205,1.76327831,-0.57188361
-5.41770885,4.03163797,-0.95439187,0.87858966,-0.20451704,0.90679757,-0.06671919,1.05049749,-0.25101940,0.59448865,-0.15520495,0.00114565,-0.00003972,0.41998534,-0.04519309,0.03813649,-0.01739176,1.80452241,-0.58412426
-5.41170585,4.08766013,-0.97753581,0.88484260,-0.19593869,0.91934287,-0.06865209,1.07731508,-0.25161185,0.60239302,-0.16685443,0.00119127,-0.00004724,0.41812628,-0.04516310,0.03709815,-0.01839431,1.84153570,-0.59730816
-5.40570285,4.13214930,-1.00304410,0.88812211,-0.18775860,0.92913254,-0.07066647,1.10117290,-0.25275483,0.60875461,-0.17949598,0.00123701,-0.00005644,0.41464056,-0.04538479,0.03595276,-0.01941816,1.87397428,-0.61163933
-5.39969985,4.16474533,-1.03124216,0.88839016,-0.18011978,0.93602141,-0.07278483,1.12179267,-0.25457789,0.61358487,-0.19314151,0.00128320,-0.00006754,0.40958191,-0.04588715,0.03473021,-0.02046107,1.90152183,-0.62732567
-5.39369685,4.18522687,-1.06242666,0.88566314,-0.17315032,0.93991145,-0.07503022,1.13892847,-0.25721105,0.61690658,-0.20778928,0.00133025,-0.00008078,0.40303932,-0.04669218,0.03346122,-0.02151984,1.92389380,-0.64456749
-5.38769385,4.19351009,-1.09684774,0.88000909,-0.16696089,0.94075154,-0.07742474,1.15237210,-0.26077932,0.61875315,-0.22342104,0.00137861,-0.00009642,0.39513296,-0.04781441,0.03217650,-0.02259015,1.94084311,-0.66354585
-5.38169085,4.18964862,-1.13469282,0.87154440,-0.16164303,0.93853719,-0.07998824,1.16195864,-0.26539737,0.61916836,-0.23999983,0.00142876,-0.00011475,0.38600966,-0.04926077,0.03090590,-0.02366637,1.95216733,-0.68441160
-5.37568784,4.17383470,-1.17607293,0.86042996,-0.15726835,0.93331006,-0.08273696,1.16757191,-0.27116455,0.61820653,-0.25746833,0.00148117,-0.00013605,0.37583811,-0.05103077,0.02967768,-0.02474147,1.95771706,-0.70727557
-5.36968484,4.14640116,-1.22101218,0.84686691,-0.15388850,0.92515748,-0.08568248,1.16914976,-0.27816047,0.61593295,-0.27574811,0.00153630,-0.00016061,0.36480368,-0.05311696,0.02851778,-0.02580699,1.95740496,-0.73220031
-5.36368184,4.10782365,-1.26944124,0.83109203,-0.15153589,0.91421170,-0.08883083,1.16668873,-0.28644138,0.61242456,-0.29473974,0.00159457,-0.00018872,0.35310333,-0.05550575,0.02744927,-0.02685308,1.95121510,-0.75919407
-5.35767884,4.05872253,-1.32119502,0.81337288,-0.15022520,0.90064886,-0.09218194,1.16024797,-0.29603765,0.60777065,-0.31432384,0.00165635,-0.00022065,0.34094053,-0.05817848,0.02649186,-0.02786864,1.93921176,-0.78820722
-5.35167584,3.99986345,-1.37601515,0.79400263,-0.14995537,0.88468762,-0.09572946,1.14995197,-0.30695220,0.60207345,-0.33436305,0.00172189,-0.00025663,0.32852037,-0.06111277,0.02566152,-0.02884154,1.92154717,-0.81913143
-5.34567284,3.93215586,-1.43355689,0.77329481,-0.15071227,0.86658725,-0.09946093,1.13599197,-0.31916035,0.59544853,-0.35470482,0.00179134,-0.00029687,0.31604499,-0.06428401,0.02497024,-0.02975889,1.89846745,-0.85180159
-5.33966983,3.85664875,-1.49340057,0.75157786,-0.15247158,0.84664513,-0.10335835,1.11862566,-0.33261069,0.58802476,-0.37518503,0.00186472,-0.00034151,0.30370944,-0.06766707,0.02442589,-0.03060748,1.87031610,-0.88600061
