energy_ev,total_up,N_s_up,N_p_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up,Y_p_up,Y_d_up
-5.83791896,6.74465796,0.03441417,0.96089912,1.74227485,0.56213696,0.06532491,3.36400303,1.97233436,1.47404620
-5.83191596,6.86689290,0.03536943,0.98703018,1.75024409,0.56591280,0.06595550,3.42241044,2.00536901,1.52035936
-5.82591296,6.99166564,0.03625304,1.01625797,1.75540195,0.56910747,0.06660675,3.47910910,2.03622804,1.57024734
-5.81990995,7.11787490,0.03705492,1.04840925,1.75770492,0.57170817,0.06726480,3.53354529,2.06472923,1.62340499
-5.81390695,7.24437119,0.03776557,1.08326908,1.75713583,0.57370949,0.06791714,3.58517205,2.09073096,1.67947306
-5.80790395,7.36996142,0.03837627,1.12057969,1.75369975,0.57511215,0.06855276,3.63345401,2.11412789,1.73803704
-5.80190095,7.49341327,0.03887925,1.16003961,1.74741993,0.57592152,0.06916234,3.67787183,2.13484531,1.79862666
-5.79589795,7.61346011,0.03926782,1.20130336,1.73833431,0.57614625,0.06973830,3.71792705,2.15283264,1.86071616
-5.78989495,7.72880779,0.03953653,1.24398193,1.72649302,0.57579700,0.07027483,3.75314733,2.16805677,1.92372596
-5.78389195,7.83814408,0.03968132,1.28764435,1.71195700,0.57488554,0.07076786,3.78309262,2.18049565,1.98702581
-5.77788894,7.94015159,0.03969962,1.33182050,1.69479811,0.57342406,0.07121500,3.80736240,2.19013277,2.04993993
-5.77188594,8.03352462,0.03959048,1.37600536,1.67510046,0.57142493,0.07161541,3.82560393,2.19695288,2.11175414
-5.76588294,8.11699005,0.03935464,1.41966480,1.65296309,0.56890088,0.07196970,3.83752153,2.20093940,2.17172513
-5.75987994,8.18933200,0.03899457,1.46224297,1.62850350,0.56586542,0.07227976,3.84288651,2.20207356,2.22909194
-5.75387694,8.24941969,0.03851453,1.50317110,1.60186177,0.56233366,0.07254857,3.84154748,2.20033549,2.28308927
-5.74787394,8.29623743,0.03792051,1.54187769,1.57320478,0.55832330,0.07278005,3.83344028,2.19570706,2.33296260
-5.74187094,8.32891557,0.03722026,1.57779982,1.54272999,0.55385573,0.07297882,3.81859706,2.18817628,2.37798453
-5.73586793,8.34676077,0.03642314,1.61039520,1.51066838,0.54895708,0.07315000,3.79715384,2.17774306,2.41747181
-5.72986493,8.34928415,0.03554001,1.63915463,1.47728597,0.54365917,0.07329898,3.76935570,2.16442557,2.45080267
-5.72386193,8.33622554,0.03458311,1.66361441,1.44288371,0.53800018,0.07343117,3.73555918,2.14826712,2.47743353
-5.71785893,8.30757231,0.03356581,1.68336826,1.40779530,0.53202502,0.07355177,3.69623127,2.12934270,2.49691461
-5.71185593,8.26357154,0.03250241,1.69807821,1.37238304,0.52578524,0.07366549,3.65194466,2.10776476,2.50890361
-5.70585293,8.20473422,0.03140785,1.70748406,1.33703148,0.51933855,0.07377638,3.60336902,2.08368789,2.51317699
-5.69984992,8.13183094,0.03029740,1.71141102,1.30213926,0.51274784,0.07388753,3.55125845,2.05731165,2.50963809
-5.69384692,8.04587868,0.02918642,1.70977500,1.26810931,0.50607981,0.07400090,3.49643514,2.02888156,2.49832185
-5.68784392,7.94811869,0.02808995,1.70258552,1.23533782,0.49940328,0.07411715,3.43976992,1.99868775,2.47939565
-5.68184092,7.83998622,0.02702242,1.68994579,1.20420261,0.49278720,0.07423550,3.38216015,1.96706144,2.45315619
-5.67583792,7.72307281,0.02599737,1.67205010,1.17505135,0.48629856,0.07435363,3.32450581,1.93436900,2.42002235
-5.66983492,7.59908271,0.02502705,1.64917844,1.14819029,0.48000022,0.07446769,3.26768478,1.90100405,2.38052433
-5.66383192,7.46978500,0.02412225,1.62168856,1.12387410,0.47394891,0.07457226,3.21252826,1.86737768,2.33528924
-5.65782891,7.33696341,0.02329198,1.59000569,1.10229739,0.46819351,0.07466052,3.15979741,1.83390736,2.28502380
-5.65182591,7.20236585,0.02254330,1.55461040,1.08358833,0.46277361,0.07472429,3.11016232,1.80100495,2.23049469
-5.64582291,7.06765597,0.02188118,1.51602494,1.06780488,0.45771859,0.07475433,3.06418412,1.76906440,2.17250743
-5.63981991,6.93436880,0.02130838,1.47479874,1.05493380,0.45304729,0.07474056,3.02230129,1.73844979,2.11188446
-5.63381691,6.80387252,0.02082543,1.43149355,1.04489261,0.44876822,0.07467233,2.98482076,1.70948431,2.04944342
-5.62781391,6.67733798,0.02043069,1.38666884,1.03753457,0.44488039,0.07453885,2.95191426,1.68244066,1.98597651
-5.62181091,6.55571761,0.02012038,1.34086806,1.03265638,0.44137482,0.07432948,2.92362027,1.65753352,1.92223163
-5.61580790,6.43973444,0.01988880,1.29460638,1.03000845,0.43823651,0.07403418,2.89985153,1.63491447,1.85889615
-5.60980490,6.32988181,0.01972851,1.24836017,1.02930727,0.43544695,0.07364391,2.88040779,1.61466960,1.79658387
-5.60380190,6.22643376,0.01963058,1.20255879,1.03024924,0.43298698,0.07315103,2.86499337,1.59682003,1.73582558
-5.59779890,6.12946530,0.01958494,1.15757888,1.03252555,0.43083989,0.07254970,2.85323868,1.58132531,1.67706352
-5.59179590,6.03888150,0.01958066,1.11374116,1.03583717,0.42899459,0.07183625,2.84472460,1.56808959,1.62064970
-5.58579290,5.95445365,0.01960635,1.07130988,1.03990936,0.42744875,0.07100952,2.83900877,1.55697011,1.56684810
-5.57978989,5.87586042,0.01965052,1.03049463,1.04450499,0.42621159,0.07007114,2.83565217,1.54778777,1.51584015
-5.57378689,5.80273159,0.01970192,0.99145426,1.04943591,0.42530637,0.06902575,2.83424479,1.54033898,1.46773319
-5.56778389,5.73469165,0.01974992,0.95430250,1.05457173,0.42477215,0.06788116,2.83442904,1.53440821,1.42257112
-5.56178089,5.67140072,0.01978478,0.91911487,1.05984573,0.42466499,0.06664843,2.83591938,1.52978059,1.38034651
-5.55577789,5.61259024,0.01979797,0.88593626,1.06525717,0.42505812,0.06534180,2.83851732,1.52625368,1.34101332
-5.54977489,5.55809115,0.01978236,0.85478861,1.07087022,0.42604132,0.06397864,2.84212059,1.52364783,1.30449952
-5.54377189,5.50785270,0.01973240,0.82567838,1.07680919,0.42771919,0.06257916,2.84672611,1.52181448,1.27071868
-5.53776888,5.46195071,0.01964422,0.79860300,1.08325034,0.43020854,0.06116611,2.85242634,1.52064189,1.23957997
-5.53176588,5.42058467,0.01951567,0.77355626,1.09041075,0.43363476,0.05976434,2.85939909,1.52005794,1.21099603
-5.52576288,5.38406366,0.01934631,0.75053214,1.09853465,0.43812733,0.05840027,2.86789131,1.52002992,1.18488831
-5.51975988,5.35278199,0.01913731,0.72952692,1.10787789,0.44381462,0.05710126,2.87819772,1.52056126,1.16118971
-5.51375688,5.32718612,0.01889132,0.71053977,1.11869162,0.45081823,0.05589499,2.89063532,1.52168542,1.13984467
-5.50775388,5.30773475,0.01861229,0.69357159,1.13120570,0.45924688,0.05480863,2.90551542,1.52345743,1.12080667
-5.50175088,5.29485501,0.01830527,0.67862260,1.14561309,0.46919036,0.05386817,2.92311458,1.52594361,1.10403386
-5.49574787,5.28889724,0.01797614,0.66568889,1.16205590,0.48071365,0.05309761,2.94364644,1.52921009,1.08948308
-5.48974487,5.29009184,0.01763139,0.65475823,1.18061402,0.49385152,0.05251823,2.96723604,1.53331112,1.07710308
-5.48374187,5.29851081,0.01727784,0.64580572,1.20129698,0.50860389,0.05214794,2.99389830,1.53827776,1.06682750
-5.47773887,5.31403697,0.01692243,0.63878965,1.22403951,0.52493223,0.05200062,3.02352211,1.54410791,1.05856837
-5.47173587,5.33634299,0.01657199,0.63364795,1.24870126,0.54275710,0.05208569,3.05586114,1.55075835,1.05221083
-5.46573287,5.36488203,0.01623302,0.63029563,1.27507048,0.56195711,0.05240769,3.09053216,1.55813939,1.04760941
-5.45972986,5.39889099,0.01591157,0.62862350,1.30287183,0.58236935,0.05296605,3.12702104,1.56611258,1.04458656
-5.45372686,5.43740638,0.01561310,0.62849836,1.33177759,0.60379130,0.05375503,3.16469655,1.57449183,1.04293343
-5.44772386,5.47929252,0.01534242,0.62976468,1.36142196,0.62598416,0.05476380,3.20283101,1.58304779,1.04241323
-5.44172086,5.52328047,0.01510361,0.63224784,1.39141736,0.64867768,0.05597665,3.24062713,1.59151548,1.04276683
-5.43571786,5.56801573,0.01490004,0.63575877,1.42137212,0.67157600,0.05737340,3.27724926,1.59960482,1.04372054
-5.42971486,5.61211212,0.01473438,0.64009967,1.45090821,0.69436462,0.05892991,3.31185769,1.60701329,1.04499555
-5.42371186,5.65420890,0.01460862,0.64507067,1.47967831,0.71671797,0.06061871,3.34364388,1.61344023,1.04631847
-5.41770885,5.69302789,0.01452420,0.65047693,1.50738097,0.73830748,0.06240976,3.37186482,1.61860192,1.04743245
-5.41170585,5.72742749,0.01448198,0.65613591,1.53377317,0.75880965,0.06427126,3.39587464,1.62224650,1.04810815
-5.40570285,5.75645061,0.01448239,0.66188429,1.55867940,0.77791411,0.06617047,3.41515166,1.62416791,1.04815386
-5.39969985,5.77936395,0.01452545,0.66758428,1.58199687,0.79533098,0.06807459,3.42931952,1.62421808,1.04742425
-5.39369685,5.79568649,0.01461083,0.67312888,1.60369649,0.81079771,0.06995160,3.43816126,1.62231662,1.04582718
-5.38769385,5.80520597,0.01473790,0.67844581,1.62381952,0.82408490,0.07177106,3.44162575,1.61845741,1.04332806
-5.38169085,5.80798228,0.01490577,0.68350001,1.64247024,0.83500104,0.07350486,3.43982611,1.61271176,1.03995167
-5.37568784,5.80433820,0.01511323,0.68829429,1.65980501,0.84339607,0.07512779,3.43303054,1.60522780,1.03578102
-5.36968484,5.79483775,0.01535881,0.69286840,1.67601830,0.84916370,0.07661811,3.42164611,1.59622626,1.03095356
-5.36368184,5.78025379,0.01564073,0.69729618,1.69132666,0.85224252,0.07795792,3.40619646,1.58599260,1.02565464
-5.35767884,5.76152649,0.01595685,0.70168116,1.70595154,0.85261588,0.07913337,3.38729497,1.57486607,1.02010867
-5.35167584,5.73971511,0.01630464,0.70615060,1.72010181,0.85031063,0.08013478,3.36561473,1.56322591,1.01456834
-5.34567284,5.71594538,0.01668113,0.71084821,1.73395723,0.84539497,0.08095662,3.34185705,1.55147570,1.00930233
-5.33966983,5.69135516,0.01708286,0.71592592,1.74765362,0.83797527,0.08159723,3.31672009,1.54002618,1.00458217
-5.33366683,5.66704108,0.01750587,0.72153489,1.76127056,0.82819230,0.08205859,3.29086930,1.52927759,1.00066876
-5.32766383,5.64400828,0.01794567,0.72781619,1.77482241,0.81621680,0.08234583,3.26491090,1.51960216,0.99779914
-5.32166083,5.62312560,0.01839722,0.73489150,1.78825293,0.80224463,0.08246669,3.23936961,1.51132758,0.99617410
-5.31565783,5.60508787,0.01885497,0.74285425,1.80143394,0.78649158,0.08243099,3.21467142,1.50472214,0.99594722
-5.30965483,5.59038659,0.01931289,0.75176150,1.81416774,0.76918809,0.08224993,3.19113199,1.49998204,0.99721561
-5.30365183,5.57928999,0.01976450,0.76162704,1.82619337,0.75057388,0.08193543,3.16895073,1.49722157,1.00001294
-5.29764882,5.57183272,0.02020301,0.77241587,1.83719608,0.73089263,0.08149955,3.14821052,1.49646640,1.00430489
-5.29164582,5.56781521,0.02062136,0.78404056,1.84681950,0.71038688,0.08095383,3.12888259,1.49765026,1.00998732
-5.28564282,5.56681233,0.02101239,0.79635958,1.85467973,0.68929316,0.08030880,3.11083591,1.50061521,1.01688704
-5.27963982,5.56819035,0.02136890,0.80917773,1.86038062,0.66783755,0.07957352,3.09385019,1.50511530,1.02476545
-5.27363682,5.57113135,0.02168388,0.82224887,1.86352940,0.64623164,0.07875524,3.07763165,1.51082362,1.03332463
-5.26763382,5.57466359,0.02195057,0.83528087,1.86375176,0.62466904,0.07785920,3.06183047,1.51734245,1.04221581
-5.26163082,5.57769649,0.02216266,0.84794266,1.86070578,0.60332246,0.07688856,3.04605888,1.52421602,1.05104984
-5.25562781,5.57905876,0.02231441,0.85987314,1.85409409,0.58234148,0.07584436,3.02990911,1.53094549,1.05940938
-5.24962481,5.57753804,0.02240083,0.87069185,1.84367365,0.56185099,0.07472578,3.01297032,1.53700565,1.06686217
-5.24362181,5.57192066,0.02241773,0.88001070,1.82926314,0.54195031,0.07353032,2.99484383,1.54186254,1.07297507
-5.23761881,5.56103016,0.02236190,0.88744663,1.81074745,0.52271305,0.07225419,2.97515622,1.54499171,1.07732833
-5.23161581,5.54376342,0.02223120,0.89263453,1.78807973,0.50418775,0.07089275,2.95357008,1.54589612,1.07952940
-5.22561281,5.51912332,0.02202462,0.89523992,1.76128083,0.48639902,0.06944096,2.92979215,1.54412339,1.07922606
-5.21960980,5.48624706,0.02174231,0.89497096,1.73043669,0.46934945,0.06789390,2.90357905,1.53928156,1.07611820
-5.21360680,5.44442972,0.02138569,0.89158914,1.69569392,0.45302204,0.06624725,2.87474063,1.53105306,1.06996783
-5.20760380,5.39314244,0.02095739,0.88491834,1.65725414,0.43738298,0.06449777,2.84314146,1.51920634,1.06060720
-5.20160080,5.33204531,0.02046126,0.87485186,1.61536744,0.42238491,0.06264369,2.80870056,1.50360481,1.04794445
-5.19559780,5.26099464,0.01990233,0.86135705,1.57032547,0.40797037,0.06068511,2.77139003,1.48421288,1.03196691
-5.18959480,5.18004514,0.01928673,0.84447745,1.52245446,0.39407532,0.05862425,2.73123275,1.46109887,1.01274183
-5.18359180,5.08944709,0.01862163,0.82433243,1.47210859,0.38063278,0.05646558,2.68829968,1.43443486,0.99041465
-5.17758879,4.98963911,0.01791508,0.80111420,1.41966381,0.36757621,0.05421600,2.64270701,1.40449341,0.96520485
-5.17158579,4.88123691,0.01717590,0.77508261,1.36551232,0.35484280,0.05188471,2.59461335,1.37164145,0.93739972
-5.16558279,4.76501881,0.01641352,0.74655779,1.31005766,0.34237629,0.04948321,2.54421718,1.33633146,0.90734629
-5.15957979,4.64190849,0.01563781,0.71591120,1.25371046,0.33012955,0.04702502,2.49175454,1.29909042,0.87544175
-5.15357679,4.51295572,0.01485889,0.68355531,1.19688463,0.31806650,0.04452549,2.43749702,1.26050680,0.84212285
-5.14757379,4.37931562,0.01408694,0.64993260,1.13999396,0.30616363,0.04200144,2.38174986,1.22121616,0.80785461
-5.14157079,4.24222713,0.01333205,0.61550416,1.08344885,0.29441091,0.03947084,2.32485006,1.18188578,0.77311887
-5.13556778,4.10299114,0.01260398,0.58073848,1.02765316,0.28281217,0.03695244,2.26716432,1.14319887,0.73840303
-5.12956478,3.96294883,0.01191203,0.54610092,0.97300089,0.27138488,0.03446538,2.20908657,1.10583887,0.70418937
-5.12356178,3.82346067,0.01126484,0.51204411,0.91987276,0.26015951,0.03202883,2.15103495,1.07047425,0.67094538
-5.11755878,3.68588634,0.01067030,0.47899968,0.86863251,0.24917836,0.02966172,2.09344811,1.03774437,0.63911528
-5.11155578,3.55156603,0.01013540,0.44737158,0.81962308,0.23849407,0.02738238,2.03678058,1.00824672,0.60911293
-5.10555278,3.42180325,0.00966617,0.41753105,0.77316258,0.22816781,0.02520836,1.98149741,0.98252593,0.58131640
-5.09954977,3.29784928,0.00926757,0.38981341,0.72954032,0.21826729,0.02315626,1.92806787,0.96106466,0.55606413
-5.09354677,3.18088952,0.00894353,0.36451652,0.68901286,0.20886460,0.02124157,1.87695838,0.94427684,0.53365268
-5.08754377,3.07203176,0.00869689,0.34190081,0.65180034,0.20003415,0.01947865,1.82862490,0.93250295,0.51433612
-5.08154077,2.97229625,0.00852946,0.32219078,0.61808330,0.19185059,0.01788071,1.78350482,0.92600778,0.49832668
-5.07553777,2.88260777,0.00844206,0.30557760,0.58799986,0.18438687,0.01645984,1.74200877,0.92498019,0.48579670
-5.06953477,2.80378945,0.00843454,0.29222267,0.56164375,0.17771261,0.01522711,1.70451245,0.92953501,0.47688150
-5.06353177,2.73655828,0.00850593,0.28226160,0.53906291,0.17189259,0.01419261,1.67134894,0.93971677,0.47168296
-5.05752876,2.68152233,0.00865449,0.27580858,0.52025897,0.16698558,0.01336560,1.64280167,0.95550492,0.47027353
-5.05152576,2.63917928,0.00887776,0.27296057,0.50518752,0.16304348,0.01275456,1.61909832,0.97682033,0.47270043
-5.04552276,2.60991629,0.00917273,0.27380121,0.49375911,0.16011066,0.01236729,1.60040598,1.00353272,0.47898969
-5.03951976,2.59401109,0.00953583,0.27840405,0.48584105,0.15822355,0.01221090,1.58682771,1.03546861,0.48915002
-5.03351676,2.59163390,0.00996307,0.28683503,0.48125988,0.15741047,0.01229183,1.57840067,1.07241958,0.50317601
-5.02751376,2.60285033,0.01045006,0.29915397,0.47980447,0.15769160,0.01261576,1.57509596,1.11415040,0.52105081
-5.02151076,2.62762500,0.01099206,0.31541497,0.48122968,0.15907898,0.01318751,1.57682027,1.16040681,0.54274805
-5.01550775,2.66582572,0.01158404,0.33566581,0.48526057,0.16157671,0.01401083,1.58341915,1.21092271,0.56823298
-5.00950475,2.71722830,0.01222067,0.35994618,0.49159702,0.16518100,0.01508821,1.59468215,1.26542653,0.59746281
-5.00350175,2.78152188,0.01289638,0.38828507,0.49991883,0.16988032,0.01642054,1.61034940,1.32364663,0.63038633
-4.99749875,2.85831470,0.01360536,0.42069721,0.50989116,0.17565546,0.01800688,1.63011970,1.38531568,0.66694297
-4.99149575,2.94714027,0.01434159,0.45717896,0.52117042,0.18247956,0.01984408,1.65365970,1.45017386,0.70706120
-4.98549275,3.04746397,0.01509884,0.49770367,0.53341040,0.19031808,0.02192653,1.68061401,1.51797097,0.75065662
-4.97948974,3.15868992,0.01587074,0.54221701,0.54626871,0.19912882,0.02424580,1.71061590,1.58846740,0.79762977
-4.97348674,3.28016811,0.01665083,0.59063214,0.55941344,0.20886182,0.02679046,1.74329809,1.66143405,0.84786379
-4.96748374,3.41120161,0.01743259,0.64282544,0.57252991,0.21945950,0.02954590,1.77830336,1.73665123,0.90122208
-4.96148074,3.55105374,0.01820953,0.69863260,0.58532736,0.23085672,0.03249420,1.81529453,1.81390672,0.95754609
-4.95547774,3.69895500,0.01897530,0.75784560,0.59754553,0.24298106,0.03561420,1.85396329,1.89299306,1.01665329
-4.94947474,3.85410960,0.01972375,0.82021066,0.60896078,0.25575328,0.03888158,1.89403760,1.97370416,1.07833539
-4.94347174,4.01570126,0.02044906,0.88542727,0.61939169,0.26908795,0.04226909,1.93528723,2.05583151,1.14235689
-4.93746873,4.18289820,0.02114586,0.95314853,0.62870380,0.28289426,0.04574692,1.97752705,2.13916003,1.20845399
-4.93146573,4.35485716,0.02180929,1.02298275,0.63681337,0.29707714,0.04928310,2.02061805,2.22346383,1.27633385
-4.92546273,4.53072612,0.02243514,1.09449639,0.64368984,0.31153851,0.05284410,2.06446576,2.30850207,1.34567429
-4.91945973,4.70964598,0.02301992,1.16721832,0.64935700,0.32617873,0.05639538,2.10901619,2.39401506,1.41612389
-4.91345673,4.89075096,0.02356093,1.24064527,0.65389245,0.34089818,0.05990209,2.15424942,2.47972093,1.48730260
-4.90745373,5.07316816,0.02405628,1.31424839,0.65742552,0.35559900,0.06332973,2.20017101,2.56531299,1.55880285
-4.90145073,5.25601618,0.02450494,1.38748074,0.66013353,0.37018678,0.06664486,2.24680178,2.65045810,1.63019132
-4.89544772,5.43840347,0.02490674,1.45978554,0.66223639,0.38457224,0.06981579,2.29416634,2.73479610,1.70101131
-4.88944472,5.61942664,0.02526232,1.53060494,0.66398968,0.39867288,0.07281314,2.34228099,2.81794061,1.77078593
-4.88344172,5.79816922,0.02557308,1.59938909,0.66567642,0.41241434,0.07561046,2.39114175,2.89948118,1.83902212
-4.87743872,5.97370146,0.02584113,1.66560524,0.66759765,0.42573170,0.07818467,2.44071301,2.97898695,1.90521556
-4.87143572,6.14508144,0.02606918,1.72874661,0.67006222,0.43857031,0.08051641,2.49091766,3.05601178,1.96885651
-4.86543272,6.31135803,0.02626041,1.78834090,0.67337598,0.45088647,0.08259036,2.54162916,3.13010069,2.02943668
-4.85942971,6.47157601,0.02641843,1.84395799,0.67783082,0.46264756,0.08439532,2.59266613,3.20079760,2.08645682
-4.85342671,6.62478334,0.02654705,1.89521684,0.68369384,0.47383193,0.08592432,2.64378973,3.26765395,2.13943526
-4.84742371,6.77004074,0.02665024,1.94179127,0.69119700,0.48442827,0.08717454,2.69470422,3.33023808,2.18791695
-4.84142071,6.90643338,0.02673195,1.98341445,0.70052767,0.49443463,0.08814712,2.74506043,3.38814487,2.23148289
-4.83541771,7.03308429,0.02679603,2.01988219,0.71182025,0.50385702,0.08884699,2.79446242,3.44100535,2.26975971
-4.82941471,7.14916911,0.02684607,2.05105466,0.72514937,0.51270769,0.08928250,2.84247656,3.48849577,2.30242892
-4.82341171,7.25393159,0.02688530,2.07685680,0.74052469,0.52100308,0.08946508,2.88864301,3.53034595,2.32923571
-4.81740870,7.34669903,0.02691649,2.09727729,0.75788768,0.52876156,0.08940881,2.93248874,3.56634623,2.34999669
-4.81140570,7.42689724,0.02694188,2.11236620,0.77711043,0.53600102,0.08912999,2.97354153,3.59635304,2.36460640
-4.80540270,7.49406403,0.02696306,2.12223151,0.79799664,0.54273642,0.08864665,3.01134443,3.62029265,2.37304223
-4.79939970,7.54786087,0.02698094,2.12703446,0.82028477,0.54897744,0.08797813,3.04546971,3.63816300,2.37536745
-4.79339670,7.58808195,0.02699568,2.12698426,0.84365337,0.55472627,0.08714456,3.07553194,3.65003359,2.37173217
-4.78739370,7.61466040,0.02700670,2.12233197,0.86772841,0.55997575,0.08616645,3.10119957,3.65604342,2.36237214
-4.78139070,7.62767130,0.02701264,2.11336407,0.89209254,0.56470793,0.08506422,3.12220444,3.65639710,2.34760529
-4.77538769,7.62733137,0.02701140,2.10039579,0.91629590,0.56889314,0.08385784,3.13834909,3.65135932,2.32782614
-4.76938469,7.61399533,0.02700017,2.08376445,0.93986826,0.57248975,0.08256646,3.14951154,3.64124787,2.30349812
-4.76338169,7.58814912,0.02697554,2.06382295,0.96233212,0.57544453,0.08120809,3.15564742,3.62642556,2.27514401
-4.75737869,7.55040009,0.02693358,2.04093354,0.98321630,0.57769382,0.07979932,3.15678971,3.60729123,2.24333481
-4.75137569,7.50146462,0.02686998,2.01546206,1.00206958,0.57916531,0.07835514,3.15304588,3.58427028,2.20867728
-4.74537269,7.44215354,0.02678022,1.98777264,1.01847402,0.57978063,0.07688872,3.14459296,3.55780475,2.17180050
-4.73936968,7.37335561,0.02665970,1.95822291,1.03205737,0.57945843,0.07541137,3.13167069,3.52834352,2.13334181
-4.73336668,7.29601972,0.02650402,1.92715972,1.04250417,0.57811805,0.07393248,3.11457301,3.49633258,2.09393246
-4.72736368,7.21113615,0.02630910,1.89491543,1.04956518,0.57568344,0.07245948,3.09363837,3.46220571,2.05418331
-4.72136068,7.11971735,0.02607143,1.86180456,1.05306485,0.57208737,0.07099802,3.06923920,3.42637569,2.01467105
-4.71535768,7.02277883,0.02578829,1.82812101,1.05290640,0.56727556,0.06955199,3.04177087,3.38922625,1.97592513
-4.70935468,6.92132046,0.02545787,1.79413552,1.04907458,0.56121069,0.06812375,3.01164059,3.35110486,1.93841577
-4.70335168,6.81630889,0.02507950,1.76009364,1.04163592,0.55387606,0.06671432,2.97925659,3.31231651,1.90254343
-4.69734867,6.70866140,0.02465373,1.72621402,1.03073648,0.54527863,0.06532367,2.94501803,3.27311867,1.86863003
-4.69134567,6.59923184,0.02418246,1.69268703,1.01659745,0.53545156,0.06395092,2.90930585,3.23371754,1.83691202
-4.68534267,6.48879895,0.02366897,1.65967393,0.99950854,0.52445591,0.06259470,2.87247510,3.19426572,1.80753585
-4.67933967,6.37805762,0.02311790,1.62730634,0.97981977,0.51238151,0.06125336,2.83484881,3.15486150,1.78055576
-4.67333667,6.26761341,0.02253525,1.59568635,0.95793178,0.49934705,0.05992532,2.79671388,3.11554978,1.75593419
-4.66733367,6.15798048,0.02192825,1.56488703,0.93428524,0.48549930,0.05860926,2.75831898,3.07632470,1.73354490
-4.66133067,6.04958310,0.02130521,1.53495367,0.90934965,0.47101164,0.05730437,2.71987463,3.03713403,1.71317874
-4.65532766,5.94276064,0.02067539,1.50590545,0.88361199,0.45608180,0.05601049,2.68155548,2.99788509,1.69455202
-4.64932466,5.83777574,0.02004867,1.47773769,0.85756556,0.44092916,0.05472826,2.64350462,2.95845216,1.67731729
-4.64332166,5.73482526,0.01943540,1.45042458,0.83169940,0.42579153,0.05345914,2.60583968,2.91868504,1.66107620
