energy_ev,total_up,Li_s_up,N_s_up,N_p_up,Ru_p_up,Ru_d_up,S_s_up,S_p_up
-5.84992496,1.52418931,0.30700882,0.00772691,0.08273370,0.62200877,0.39982803,0.02799262,0.73614744
-5.84392196,1.51214878,0.29914557,0.00749190,0.08336042,0.62391890,0.40142790,0.02725839,0.72642889
-5.83791896,1.50077797,0.29087588,0.00723040,0.08469148,0.62950338,0.40318969,0.02646403,0.71624702
-5.83191596,1.49051230,0.28232683,0.00694701,0.08677484,0.63888006,0.40523616,0.02562010,0.70577189
-5.82591296,1.48182244,0.27363153,0.00664672,0.08966042,0.65218927,0.40769296,0.02473730,0.69519573
-5.81990995,1.47519556,0.26492470,0.00633479,0.09339748,0.66958221,0.41068385,0.02382625,0.68472589
-5.81390695,1.47111620,0.25633840,0.00601662,0.09803196,0.69120806,0.41432610,0.02289721,0.67457755
-5.80790395,1.47004774,0.24799792,0.00569761,0.10360364,0.71720021,0.41872631,0.02195997,0.66496656
-5.80190095,1.47241476,0.24001818,0.00538303,0.11014324,0.74766234,0.42397695,0.02102369,0.65610254
-5.79589795,1.47858721,0.23250062,0.00507791,0.11766979,0.78265489,0.43015331,0.02009677,0.64818257
-5.78989495,1.48886653,0.22553066,0.00478692,0.12618799,0.82218229,0.43731140,0.01918684,0.64138566
-5.78389195,1.50347435,0.21917588,0.00451431,0.13568603,0.86618164,0.44548635,0.01830076,0.63586796
-5.77788894,1.52254376,0.21348496,0.00426379,0.14613371,0.91451313,0.45469164,0.01744458,0.63175910
-5.77188594,1.54611345,0.20848725,0.00403853,0.15748105,0.96695261,0.46491887,0.01662364,0.62915940
-5.76588294,1.57412462,0.20419311,0.00384108,0.16965737,1.02318661,0.47613817,0.01584265,0.62813817
-5.75987994,1.60642066,0.20059486,0.00367336,0.18257101,1.08281007,0.48829899,0.01510576,0.62873292
-5.75387694,1.64274937,0.19766833,0.00353671,0.19610959,1.14532682,0.50133132,0.01441668,0.63094950
-5.74787394,1.68276759,0.19537487,0.00343182,0.21014100,1.21015295,0.51514718,0.01377878,0.63476300
-5.74187094,1.72604780,0.19366377,0.00335881,0.22451485,1.27662302,0.52964228,0.01319515,0.64011927
-5.73586793,1.77208659,0.19247486,0.00331729,0.23906471,1.34399888,0.54469779,0.01266871,0.64693704
-5.72986493,1.82031452,0.19174139,0.00330634,0.25361077,1.41148106,0.56018216,0.01220226,0.65511034
-5.72386193,1.87010710,0.19139274,0.00332459,0.26796310,1.47822230,0.57595296,0.01179845,0.66451122
-5.71785893,1.92079651,0.19135719,0.00337031,0.28192530,1.54334290,0.59185866,0.01145987,0.67499255
-5.71185593,1.97168391,0.19156437,0.00344141,0.29529850,1.60594752,0.60774047,0.01118893,0.68639096
-5.70585293,2.02205184,0.19194748,0.00353549,0.30788555,1.66514290,0.62343404,0.01098784,0.69852955
-5.69984992,2.07117674,0.19244507,0.00364996,0.31949541,1.72005606,0.63877129,0.01085853,0.71122074
-5.69384692,2.11834112,0.19300245,0.00378198,0.32994746,1.76985250,0.65358226,0.01080253,0.72426880
-5.68784392,2.16284539,0.19357255,0.00392860,0.33907564,1.81375379,0.66769696,0.01082083,0.73747239
-5.68184092,2.20401926,0.19411641,0.00408673,0.34673248,1.85105428,0.68094740,0.01091381,0.75062700
-5.67583792,2.24123239,0.19460314,0.00425321,0.35279256,1.88113624,0.69316979,0.01108103,0.76352731
-5.66983492,2.27390447,0.19500953,0.00442482,0.35715566,1.90348329,0.70420684,0.01132119,0.77596960
-5.66383192,2.30151461,0.19531924,0.00459834,0.35974924,1.91769156,0.71391023,0.01163195,0.78775425
-5.65782891,2.32360988,0.19552182,0.00477055,0.36053032,1.92347846,0.72214331,0.01200991,0.79868834
-5.65182591,2.33981318,0.19561147,0.00493829,0.35948668,1.92068877,0.72878391,0.01245055,0.80858847
-5.64582291,2.34983028,0.19558578,0.00509848,0.35663726,1.90929792,0.73372721,0.01294820,0.81728383
-5.63981991,2.35345602,0.19544450,0.00524817,0.35203199,1.88941247,0.73688875,0.01349610,0.82461941
-5.63381691,2.35057963,0.19518838,0.00538457,0.34575072,1.86126774,0.73820733,0.01408650,0.83045954
-5.62781391,2.34118903,0.19481827,0.00550511,0.33790162,1.82522262,0.73764785,0.01471076,0.83469147
-5.62181091,2.32537411,0.19433446,0.00560748,0.32861888,1.78175187,0.73520394,0.01535953,0.83722914
-5.61580790,2.30332872,0.19373632,0.00568966,0.31805991,1.73143594,0.73090019,0.01602302,0.83801673
-5.60980490,2.27535126,0.19302231,0.00574999,0.30640209,1.67494872,0.72479404,0.01669122,0.83703212
-5.60380190,2.24184366,0.19219023,0.00578719,0.29383911,1.61304345,0.71697700,0.01735420,0.83428985
-5.59779890,2.20330858,0.19123781,0.00580042,0.28057710,1.54653720,0.70757522,0.01800243,0.82984343
-5.59179590,2.16034451,0.19016345,0.00578929,0.26683063,1.47629426,0.69674919,0.01862705,0.82378686
-5.58579290,2.11363868,0.18896720,0.00575387,0.25281864,1.40320892,0.68469259,0.01922019,0.81625497
-5.57978989,2.06395752,0.18765162,0.00569473,0.23876039,1.32818798,0.67163004,0.01977522,0.80742256
-5.57378689,2.01213457,0.18622267,0.00561288,0.22487165,1.25213349,0.65781379,0.02028697,0.79750202
-5.56778389,1.95905589,0.18469047,0.00550978,0.21136098,1.17592603,0.64351935,0.02075187,0.78673941
-5.56178089,1.90564281,0.18306966,0.00538733,0.19842638,1.10040902,0.62903990,0.02116806,0.77540895
-5.55577789,1.85283245,0.18137957,0.00524775,0.18625219,1.02637425,0.61467978,0.02153538,0.76380581
-5.54977489,1.80155611,0.17964393,0.00509356,0.17500633,0.95454911,0.60074701,0.02185529,0.75223758
-5.54377189,1.75271603,0.17789016,0.00492752,0.16483793,0.88558554,0.58754495,0.02213074,0.74101435
-5.53776888,1.70716121,0.17614833,0.00475252,0.15587527,0.82005114,0.57536357,0.02236585,0.73043795
-5.53176588,1.66566285,0.17444976,0.00457149,0.14822409,0.75842232,0.56447031,0.02256571,0.72079050
-5.52576288,1.62889042,0.17282529,0.00438734,0.14196621,0.70107970,0.55510105,0.02273590,0.71232303
-5.51975988,1.59738912,0.17130347,0.00420287,0.13715850,0.64830583,0.54745148,0.02288219,0.70524440
-5.51375688,1.57155992,0.16990863,0.00402068,0.13383217,0.60028497,0.54166918,0.02301007,0.69971132
-5.50775388,1.55164297,0.16865916,0.00384311,0.13199235,0.55710507,0.53784691,0.02312436,0.69581979
-5.50175088,1.53770551,0.16756588,0.00367219,0.13161805,0.51876178,0.53601738,0.02322885,0.69359870
-5.49574787,1.52963494,0.16663095,0.00350963,0.13266240,0.48516423,0.53614987,0.02332598,0.69300590
-5.48974487,1.52713790,0.16584712,0.00335674,0.13505335,0.45614248,0.53814891,0.02341662,0.69392714
-5.48374187,1.52974570,0.16519767,0.00321449,0.13869469,0.43145648,0.54185532,0.02349992,0.69617812
-5.47773887,1.53682635,0.16465698,0.00308352,0.14346759,0.41080618,0.54704966,0.02357327,0.69950973
-5.47173587,1.54760317,0.16419170,0.00296415,0.14923260,0.39384263,0.55345799,0.02363239,0.70361650
-5.46573287,1.56117955,0.16376266,0.00285647,0.15583207,0.38017991,0.56076005,0.02367149,0.70814782
-5.45972986,1.57656913,0.16332728,0.00276040,0.16309323,0.36940734,0.56859946,0.02368353,0.71272178
-5.45372686,1.59273054,0.16284254,0.00267575,0.17083167,0.36110202,0.57659564,0.02366064,0.71694100
-5.44772386,1.60860543,0.16226826,0.00260234,0.17885531,0.35484121,0.58435710,0.02359446,0.72040977
-5.44172086,1.62315832,0.16157055,0.00254008,0.18696882,0.35021433,0.59149559,0.02347667,0.72275180
-5.43571786,1.63541679,0.16072538,0.00248906,0.19497836,0.34683430,0.59764045,0.02329946,0.72362785
-5.42971486,1.64451035,0.15972185,0.00244961,0.20269649,0.34434797,0.60245271,0.02305596,0.72275230
-5.42371186,1.64970634,0.15856518,0.00242242,0.20994721,0.34244536,0.60563833,0.02274072,0.71990813
-5.41770885,1.65044145,0.15727917,0.00240855,0.21657087,0.34086745,0.60695994,0.02235005,0.71495935
-5.41170585,1.64634736,0.15590795,0.00240949,0.22242882,0.33941243,0.60624674,0.02188232,0.70786053
-5.40570285,1.63726950,0.15451692,0.00242716,0.22740759,0.33794007,0.60340197,0.02133818,0.69866283
-5.39969985,1.62327801,0.15319282,0.00246391,0.23142248,0.33637428,0.59840772,0.02072062,0.68751634
-5.39369685,1.60467042,0.15204276,0.00252250,0.23442028,0.33470364,0.59132696,0.02003497,0.67466850
-5.38769385,1.58196588,0.15119234,0.00260598,0.23638109,0.33297995,0.58230245,0.01928880,0.66045875
-5.38169085,1.55589104,0.15078277,0.00271766,0.23731910,0.33131489,0.57155287,0.01849167,0.64530956
-5.37568784,1.52735819,0.15096709,0.00286095,0.23728220,0.32987473,0.55936610,0.01765484,0.62971417
-5.36968484,1.49743631,0.15190562,0.00303924,0.23635044,0.32887345,0.54608997,0.01679094,0.61422159
-5.36368184,1.46731632,0.15376068,0.00325573,0.23463341,0.32856433,0.53212101,0.01591348,0.59941936
-5.35767884,1.43827162,0.15669092,0.00351326,0.23226652,0.32923034,0.51789127,0.01503649,0.58591480
-5.35167584,1.41161543,0.16084525,0.00381415,0.22940642,0.33117353,0.50385417,0.01417397,0.57431541
-5.34567284,1.38865658,0.16635676,0.00415998,0.22622552,0.33470395,0.49046944,0.01333954,0.56520907
-5.33966983,1.37065516,0.17333669,0.00455142,0.22290614,0.34012818,0.47818811,0.01254598,0.55914488
-5.33366683,1.35877972,0.18186889,0.00498813,0.21963414,0.34773803,0.46743773,0.01180487,0.55661510
-5.32766383,1.35406745,0.19200484,0.00546853,0.21659261,0.35779969,0.45860858,0.01112631,0.55803896
-5.32166083,1.35738869,0.20375946,0.00598978,0.21395560,0.37054359,0.45204117,0.01051865,0.56374869
-5.31565783,1.36941692,0.21710805,0.00654766,0.21188234,0.38615543,0.44801554,0.00998834,0.57397838
-5.30965483,1.39060528,0.23198437,0.00713660,0.21051203,0.40476849,0.44674256,0.00953985,0.58885572
-5.30365183,1.42117021,0.24828016,0.00774967,0.20995941,0.42645752,0.44835761,0.00917566,0.60839713
-5.29764882,1.46108272,0.26584599,0.00837871,0.21031140,0.45123435,0.45291666,0.00889627,0.63250616
-5.29164582,1.51006751,0.28449366,0.00901444,0.21162470,0.47904530,0.46039501,0.00870038,0.66097517
-5.28564282,1.56760978,0.30400006,0.00964668,0.21392460,0.50977040,0.47068843,0.00858501,0.69349034
-5.27963982,1.63296933,0.32411230,0.01026460,0.21720490,0.54322447,0.48361684,0.00854576,0.72963952
-5.27363682,1.70520148,0.34455407,0.01085701,0.22142900,0.57915982,0.49893018,0.00857701,0.76892287
-5.26763382,1.78318380,0.36503302,0.01141265,0.22653194,0.61727053,0.51631635,0.00867223,0.81076568
-5.26163082,1.86564764,0.38524879,0.01192058,0.23242342,0.65719812,0.53541078,0.00882424,0.85453308
-5.25562781,1.95121336,0.40490141,0.01237048,0.23899151,0.69853829,0.55580740,0.00902550,0.89954601
-5.24962481,2.03842791,0.42369979,0.01275302,0.24610700,0.74084850,0.57707054,0.00926836,0.94509795
-5.24362181,2.12580334,0.44136989,0.01306016,0.25362807,0.78365627,0.59874734,0.00954532,0.99047190
-5.23761881,2.21185508,0.45766225,0.01328544,0.26140515,0.82646768,0.62038034,0.00984923,1.03495704
-5.23161581,2.29513859,0.47235848,0.01342416,0.26928575,0.86877616,0.64151969,0.01017350,1.07786453
-5.22561281,2.37428321,0.48527662,0.01347358,0.27711909,0.91007108,0.66173471,0.01051218,1.11854211
-5.21960980,2.44802231,0.49627497,0.01343302,0.28476036,0.94984613,0.68062445,0.01086010,1.15638695
-5.21360680,2.51521888,0.50525432,0.01330384,0.29207443,0.98760734,0.69782679,0.01121286,1.19085665
-5.20760380,2.57488599,0.51215857,0.01308940,0.29893897,1.02288057,0.71302614,0.01156688,1.22147805
-5.20160080,2.62620176,0.51697369,0.01279492,0.30524685,1.05521851,0.72595919,0.01191930,1.24785374
-5.19559780,2.66851880,0.51972518,0.01242732,0.31090784,1.08420712,0.73641896,0.01226791,1.26966636
-5.18959480,2.70136831,0.52047414,0.01199491,0.31584954,1.10947145,0.74425689,0.01261101,1.28668072
-5.18359180,2.72445911,0.51931235,0.01150717,0.32001769,1.13068100,0.74938319,0.01294728,1.29874385
-5.17758879,2.73767220,0.51635646,0.01097434,0.32337573,1.14755442,0.75176541,0.01327562,1.30578335
-5.17158579,2.74105170,0.51174176,0.01040718,0.32590397,1.15986377,0.75142562,0.01359494,1.30780419
-5.16558279,2.73479276,0.50561584,0.00981656,0.32759823,1.16743817,0.74843621,0.01390402,1.30488438
-5.15957979,2.71922747,0.49813238,0.00921318,0.32846822,1.17016694,0.74291483,0.01420137,1.29716983
-5.15357679,2.69480968,0.48944550,0.00860731,0.32853574,1.16800209,0.73501852,0.01448509,1.28486866
-5.14757379,2.66209941,0.47970485,0.00800849,0.32783288,1.16096016,0.72493762,0.01475282,1.26824538
-5.14157079,2.62174778,0.46905163,0.00742538,0.32640025,1.14912333,0.71288950,0.01500163,1.24761507
-5.13556778,2.57448293,0.45761572,0.00686559,0.32428539,1.13263967,0.69911256,0.01522808,1.22333791
-5.12956478,2.52109752,0.44551392,0.00633564,0.32154147,1.11172257,0.68386069,0.01542827,1.19581410
-5.12356178,2.46243796,0.43284935,0.00584089,0.31822627,1.08664902,0.66739829,0.01559790,1.16547921
-5.11755878,2.39939557,0.41971191,0.00538557,0.31440154,1.05775697,0.64999617,0.01573245,1.13280013
-5.11155578,2.33289949,0.40617966,0.00497286,0.31013259,1.02544152,0.63192815,0.01582737,1.09827137
-5.10555278,2.26391114,0.39232088,0.00460500,0.30548831,0.99014995,0.61346853,0.01587824,1.06241165
-5.09954977,2.19341967,0.37819677,0.00428339,0.30054121,0.95237573,0.59489028,0.01588108,1.02576062
-5.09354677,2.12243799,0.36386437,0.00400875,0.29536782,0.91265136,0.57646375,0.01583249,0.98887545
-5.08754377,2.05199871,0.34937946,0.00378128,0.29004893,0.87154034,0.55845594,0.01572995,0.95232714
-5.08154077,1.98314924,0.33479945,0.00360079,0.28466983,0.82962823,0.54112975,0.01557197,0.91669612
-5.07553777,1.91694565,0.32018574,0.00346684,0.27932039,0.78751307,0.52474343,0.01535833,0.88256718
-5.06953477,1.85444444,0.30560559,0.00337882,0.27409479,0.74579530,0.50954959,0.01509010,0.85052339
-5.06353177,1.79669217,0.29113331,0.00333609,0.26909094,0.70506737,0.49579392,0.01476982,0.82113889
-5.05752876,1.74471231,0.27685073,0.00333796,0.26440941,0.66590334,0.48371316,0.01440145,0.79497059
-5.05152576,1.69948965,0.26284679,0.00338376,0.26015205,0.62884863,0.47353258,0.01399036,0.77254882
-5.04552276,1.66195211,0.24921656,0.00347280,0.25642000,0.59441018,0.46546253,0.01354322,0.75436700
-5.03951976,1.63295066,0.23605940,0.00360435,0.25331149,0.56304728,0.45969445,0.01306784,0.74087059
-5.03351676,1.61323770,0.22347669,0.00377754,0.25091923,0.53516327,0.45639629,0.01257297,0.73244571
-5.02751376,1.60344495,0.21156910,0.00399130,0.24932765,0.51109830,0.45570754,0.01206810,0.72940778
-5.02151076,1.60406168,0.20043358,0.00424425,0.24861003,0.49112332,0.45773413,0.01156314,0.73199063
-5.01550775,1.61541448,0.19016033,0.00453462,0.24882575,0.47543553,0.46254351,0.01106821,0.74033668
-5.00950475,1.63764953,0.18082978,0.00486012,0.25001773,0.46415535,0.47016018,0.01059329,0.75448865
-5.00350175,1.67071864,0.17250994,0.00521789,0.25221024,0.45732498,0.48056197,0.01014803,0.77438330
-4.99749875,1.71436998,0.16525401,0.00560445,0.25540720,0.45490870,0.49367741,0.00974146,0.79984777
-4.99149575,1.76814427,0.15909864,0.00601560,0.25959108,0.45679477,0.50938446,0.00938180,0.83059881
-4.98549275,1.83137723,0.15406263,0.00644650,0.26472243,0.46279917,0.52751067,0.00907628,0.86624519
-4.97948974,1.90320847,0.15014640,0.00689165,0.27074019,0.47267075,0.54783507,0.00883098,0.90629360
-4.97348674,1.98259702,0.14733202,0.00734498,0.27756267,0.48609798,0.57009167,0.00865078,0.95015781
-4.96748374,2.06834310,0.14558388,0.00779996,0.28508922,0.50271706,0.59397461,0.00853928,0.99717116
-4.96148074,2.15911574,0.14484995,0.00824972,0.29320260,0.52212110,0.61914483,0.00849880,1.04660204
-4.95547774,2.25348530,0.14506346,0.00868724,0.30177181,0.54387029,0.64523799,0.00853040,1.09767180
-4.94947474,2.34995978,0.14614507,0.00910552,0.31065539,0.56750270,0.67187334,0.00863393,1.14957472
-4.94347174,2.44702372,0.14800526,0.00949779,0.31970508,0.59254548,0.69866335,0.00880815,1.20149916
-4.93746873,2.54317820,0.15054688,0.00985772,0.32876956,0.61852613,0.72522352,0.00905074,1.25264932
-4.93146573,2.63698050,0.15366781,0.01017964,0.33769831,0.64498358,0.75118217,0.00935852,1.30226669
-4.92546273,2.72708198,0.15726355,0.01045871,0.34634536,0.67147879,0.77618972,0.00972747,1.34965051
-4.91945973,2.81226273,0.16122973,0.01069109,0.35457280,0.69760446,0.79992717,0.01015290,1.39417634
-4.91345673,2.89146194,0.16546435,0.01087413,0.36225405,0.72299384,0.82211350,0.01062959,1.43531226
-4.90745373,2.96380268,0.16986988,0.01100642,0.36927664,0.74732810,0.84251166,0.01115185,1.47263197
-4.90145073,3.02861060,0.17435495,0.01108789,0.37554459,0.77034236,0.86093310,0.01171366,1.50582435
-4.89544772,3.08542583,0.17883587,0.01111982,0.38098029,0.79183001,0.87724058,0.01230881,1.53469927
-4.88944472,3.13400784,0.18323768,0.01110483,0.38552578,0.81164537,0.89134936,0.01293096,1.55918930
-4.88344172,3.17433330,0.18749504,0.01104683,0.38914352,0.82970454,0.90322668,0.01357374,1.57934753
-4.87743872,3.20658710,0.19155271,0.01095087,0.39181658,0.84598451,0.91288970,0.01423088,1.59534144
-4.87143572,3.23114701,0.19536582,0.01082303,0.39354830,0.86052042,0.92040197,0.01489625,1.60744307
-4.86543272,3.24856259,0.19889982,0.01067021,0.39436140,0.87340129,0.92586852,0.01556394,1.61601602
-4.85942971,3.25952911,0.20213021,0.01049996,0.39429663,0.88476413,0.92942997,0.01622833,1.62149957
-4.85342671,3.26485731,0.20504210,0.01032022,0.39341089,0.89478669,0.93125559,0.01688415,1.62439048
-4.84742371,3.26544005,0.20762947,0.01013910,0.39177500,0.90367900,0.93153575,0.01752649,1.62522316
-4.84142071,3.26221681,0.20989432,0.00996461,0.38947107,0.91167399,0.93047385,0.01815082,1.62454871
-4.83541771,3.25613713,0.21184565,0.00980445,0.38658954,0.91901738,0.92827802,0.01875300,1.62291355
-4.82941471,3.24812409,0.21349831,0.00966576,0.38322601,0.92595719,0.92515280,0.01932923,1.62083836
-4.82341171,3.23903890,0.21487171,0.00955489,0.37947794,0.93273306,0.92129107,0.01987606,1.61879790
-4.81740870,3.22964778,0.21598851,0.00947724,0.37544124,0.93956590,0.91686640,0.02039026,1.61720240
-4.81140570,3.22059213,0.21687325,0.00943709,0.37120692,0.94664797,0.91202614,0.02086884,1.61638123
-4.80540270,3.21236307,0.21755099,0.00943744,0.36685797,0.95413392,0.90688550,0.02130890,1.61656929
-4.79939970,3.20528133,0.21804601,0.00947997,0.36246640,0.96213299,0.90152278,0.02170759,1.61789677
-4.79339670,3.19948323,0.21838066,0.00956497,0.35809077,0.97070276,0.89597600,0.02206205,1.62038262
-4.78739370,3.19491358,0.21857424,0.00969131,0.35377423,0.97984464,0.89024120,0.02236932,1.62393215
-4.78139070,3.19132587,0.21864223,0.00985650,0.34954305,0.98950139,0.88427238,0.02262635,1.62833886
-4.77538769,3.18828996,0.21859564,0.01005678,0.34540601,0.99955677,0.87798333,0.02282997,1.63329065
-4.76938469,3.18520736,0.21844063,0.01028718,0.34135434,1.00983742,0.87125129,0.02297690,1.63838022
-4.76338169,3.18133347,0.21817845,0.01054174,0.33736255,1.02011692,0.86392239,0.02306386,1.64311936
-4.75737869,3.17580642,0.21780552,0.01081360,0.33338992,1.03012205,0.85581862,0.02308760,1.64695681
-4.75137569,3.16768120,0.21731394,0.01109528,0.32938266,1.03954088,0.84674633,0.02304506,1.64929884
-4.74537269,3.15596792,0.21669200,0.01137884,0.32527673,1.04803258,0.83650562,0.02293352,1.64953192
-4.73936968,3.13967272,0.21592505,0.01165613,0.32100106,1.05523849,0.82490047,0.02275074,1.64704659
-4.73336668,3.11783958,0.21499638,0.01191900,0.31648112,1.06079412,0.81174910,0.02249514,1.64126146
-4.72736368,3.08959121,0.21388822,0.01215955,0.31164269,1.06434156,0.79689396,0.02216597,1.63164652
-4.72136068,3.05416740,0.21258277,0.01237029,0.30641556,1.06554192,0.78021111,0.02176345,1.61774459
-4.71535768,3.01095922,0.21106315,0.01254437,0.30073712,1.06408726,0.76161835,0.02128893,1.59919026
-4.70935468,2.95953740,0.20931433,0.01267575,0.29455551,1.05971169,0.74108180,0.02074493,1.57572541
-4.70335168,2.89967420,0.20732396,0.01275928,0.28783247,1.05220114,0.71862060,0.02013519,1.54721077
-4.69734867,2.83135756,0.20508304,0.01279089,0.28054541,1.04140164,0.69430959,0.01946471,1.51363317
-4.69134567,2.75479752,0.20258649,0.01276760,0.27268901,1.02722572,0.66827973,0.01873966,1.47510836
-4.68534267,2.67042468,0.19983360,0.01268760,0.26427596,1.00965699,0.64071647,0.01796728,1.43187939
-4.67933967,2.57888130,0.19682836,0.01255022,0.25533719,0.98875267,0.61185608,0.01715575,1.38431081
-4.67333667,2.48100570,0.19357968,0.01235598,0.24592124,0.96464421,0.58198017,0.01631401,1.33287931
-4.66733367,2.37781106,0.19010158,0.01210646,0.23609324,0.93753610,0.55140884,0.01545153,1.27816124
-4.66133067,2.27045983,0.18641333,0.01180431,0.22593321,0.90770296,0.52049270,0.01457811,1.22081781
-4.65532766,2.16023515,0.18253953,0.01145309,0.21553409,0.87548526,0.48960428,0.01370363,1.16157872
-4.64932466,2.04851063,0.17851022,0.01105724,0.20499942,0.84128378,0.45912913,0.01283785,1.10122497
-4.64332166,1.93671980,0.17436091,0.01062187,0.19444084,0.80555310,0.42945713,0.01199018,1.04057168
-4.63731866,1.82632637,0.17013268,0.01015271,0.18397560,0.76879437,0.40097420,0.01116952,0.98045135
-4.63131566,1.71879628,0.16587211,0.00965597,0.17372403,0.73154760,0.37405480,0.01038410,0.92169827
-4.62531266,1.61557224,0.16163128,0.00913816,0.16380716,0.69438355,0.34905539,0.00964136,0.86513438
-4.61930965,1.51805108,0.15746749,0.00860601,0.15434445,0.65789551,0.32630885,0.00894791,0.81155674
-4.61330665,1.42756428,0.15344297,0.00806635,0.14545183,0.62269090,0.30612005,0.00830943,0.76172674
-4.60730365,1.34536130,0.14962429,0.00752595,0.13723985,0.58938285,0.28876241,0.00773073,0.71636106
-4.60130065,1.27259575,0.14608160,0.00699147,0.12981212,0.55858176,0.27447532,0.00721572,0.67612393
-4.59529765,1.21031365,0.14288755,0.00646934,0.12326390,0.53088679,0.26346241,0.00676746,0.64162077
-4.58929465,1.15944347,0.14011601,0.00596567,0.11768090,0.50687716,0.25589025,0.00638823,0.61339258
-4.58329165,1.12078722,0.13784040,0.00548621,0.11313817,0.48710340,0.25188756,0.00607958,0.59191096
-4.57728864,1.09501218,0.13613186,0.00503627,0.10969918,0.47207824,0.25154448,0.00584238,0.57757326
-4.57128564,1.08264277,0.13505714,0.00462070,0.10741487,0.46226734,0.25491201,0.00567687,0.57069782
-4.56528264,1.08405223,0.13467636,0.00424384,0.10632283,0.45807968,0.26200132,0.00558271,0.57151890
-4.55927964,1.09945414,0.13504066,0.00390953,0.10644645,0.45985780,0.27278301,0.00555897,0.58018137
-4.55327664,1.12889362,0.13618980,0.00362106,0.10779417,0.46786793,0.28718628,0.00560418,0.59673514
-4.54727364,1.17223870,0.13815001,0.00338121,0.11035871,0.48229017,0.30509804,0.00571628,0.62112959
-4.54127064,1.22917223,0.14093187,0.00319223,0.11411641,0.50320910,0.32636219,0.00589264,0.65320811
-4.53526763,1.29918499,0.14452863,0.00305584,0.11902664,0.53060502,0.35077917,0.00613000,0.69270339
-4.52926463,1.38157079,0.14891493,0.00297330,0.12503141,0.56434630,0.37810593,0.00642444,0.73923371
-4.52326163,1.47542447,0.15404604,0.00294535,0.13205510,0.60418331,0.40805670,0.00677138,0.79230091
-4.51725863,1.57964358,0.15985770,0.00297230,0.14000457,0.64974434,0.44030458,0.00716553,0.85129053
-4.51125563,1.69293468,0.16626663,0.00305402,0.14876942,0.70053411,0.47448435,0.00760093,0.91547469
-4.50525263,1.81382508,0.17317178,0.00318999,0.15822283,0.75593518,0.51019652,0.00807093,0.98401815
-4.49924962,1.94068033,0.18045615,0.00337929,0.16822262,0.81521288,0.54701280,0.00856827,1.05598795
-4.49324662,2.07172814,0.18798947,0.00362072,0.17861292,0.87752385,0.58448309,0.00908515,1.13036681
