energy_ev,total_up,Ge_p_up,Ge_d_up,Nb_p_up,Nb_d_up,Se_s_up,Se_p_up
-5.77188594,3.53307338,0.38103837,0.00000000,1.49937974,1.69487301,0.03645894,2.07922803
-5.76588294,3.50363995,0.36807474,0.00000000,1.50023207,1.69083807,0.03542459,2.08056245
-5.75987994,3.48028088,0.35687359,0.00000000,1.50527261,1.68708076,0.03455568,2.08321815
-5.75387694,3.46309341,0.34750948,0.00000000,1.51454727,1.68350057,0.03385539,2.08711010
-5.74787394,3.45209197,0.34002971,0.00000000,1.52805589,1.67999184,0.03332408,2.09214232
-5.74187094,3.44723701,0.33445656,0.00000000,1.54576436,1.67645947,0.03295965,2.09822653
-5.73586793,3.44846420,0.33078984,0.00000000,1.56761663,1.67283444,0.03275800,2.10530013
-5.72986493,3.45571210,0.32900979,0.00000000,1.59354582,1.66908790,0.03271349,2.11334235
-5.72386193,3.46894629,0.32907998,0.00000000,1.62348374,1.66524307,0.03281946,2.12238747
-5.71785893,3.48817836,0.33095010,0.00000000,1.65736795,1.66138410,0.03306864,2.13253415
-5.71185593,3.51347845,0.33455848,0.00000000,1.69514600,1.65766112,0.03345361,2.14395012
-5.70585293,3.54498046,0.33983425,0.00000000,1.73677664,1.65429124,0.03396712,2.15687174
-5.69984992,3.58287951,0.34669896,0.00000000,1.78222763,1.65155513,0.03460241,2.17159833
-5.69384692,3.62742170,0.35506784,0.00000000,1.83147062,1.64978926,0.03535335,2.18848133
-5.68784392,3.67888668,0.36485052,0.00000000,1.88447315,1.64937409,0.03621458,2.20790875
-5.68184092,3.73756400,0.37595132,0.00000000,1.94118851,1.65071876,0.03718147,2.23028565
-5.67583792,3.80372457,0.38826932,0.00000000,2.00154388,1.65424290,0.03825006,2.25601150
-5.66983492,3.87758878,0.40169803,0.00000000,2.06542779,1.66035658,0.03941687,2.28545558
-5.66383192,3.95929321,0.41612515,0.00000000,2.13267743,1.66943919,0.04067871,2.31893175
-5.65782891,4.04885766,0.43143215,0.00000000,2.20306676,1.68181859,0.04203236,2.35667375
-5.65182591,4.14615453,0.44749409,0.00000000,2.27629628,1.69775127,0.04347430,2.39881240
-5.64582291,4.25088234,0.46417958,0.00000000,2.35198502,1.71740481,0.04500040,2.44535595
-5.63981991,4.36254491,0.48135103,0.00000000,2.42966538,1.74084341,0.04660564,2.49617461
-5.63381691,4.48043767,0.49886523,0.00000000,2.50878145,1.76801731,0.04828381,2.55099029
-5.62781391,4.60364218,0.51657426,0.00000000,2.58869094,1.79875672,0.05002733,2.60937211
-5.62181091,4.73102951,0.53432676,0.00000000,2.66867106,1.83277064,0.05182711,2.67073829
-5.61580790,4.86127288,0.55196952,0.00000000,2.74792823,1.86965081,0.05367239,2.73436457
-5.60980490,4.99286962,0.56934927,0.00000000,2.82561172,1.90888071,0.05555082,2.79939909
-5.60380190,5.12417195,0.58631486,0.00000000,2.90083077,1.94984946,0.05744848,2.86488342
-5.59779890,5.25342590,0.60271941,0.00000000,2.97267482,1.99187006,0.05935004,2.92977918
-5.59179590,5.37881724,0.61842270,0.00000000,3.04023651,2.03420148,0.06123898,2.99299935
-5.58579290,5.49852306,0.63329350,0.00000000,3.10263660,2.07607369,0.06309784,3.05344336
-5.57978989,5.61076725,0.64721195,0.00000000,3.15905024,2.11671479,0.06490862,3.11003465
-5.57378689,5.71387803,0.66007174,0.00000000,3.20873371,2.15537920,0.06665311,3.16175937
-5.56778389,5.80634538,0.67178221,0.00000000,3.25105074,2.19137574,0.06831329,3.20770470
-5.56178089,5.88687616,0.68227021,0.00000000,3.28549753,2.22409463,0.06987174,3.24709549
-5.55577789,5.95444472,0.69148165,0.00000000,3.31172543,2.25303214,0.07131210,3.27932731
-5.54977489,6.00833672,0.69938279,0.00000000,3.32956036,2.27781190,0.07261935,3.30399491
-5.54377189,6.04818418,0.70596111,0.00000000,3.33901805,2.29820193,0.07378024,3.32091435
-5.53776888,6.07398977,0.71122573,0.00000000,3.34031411,2.31412640,0.07478358,3.33013783
-5.53176588,6.08613897,0.71520742,0.00000000,3.33386846,2.32567161,0.07562041,3.33196030
-5.52576288,6.08539882,0.71795808,0.00000000,3.32030323,2.33308560,0.07628426,3.32691706
-5.51975988,6.07290271,0.71954969,0.00000000,3.30043397,2.33677117,0.07677119,3.31577210
-5.51375688,6.05012117,0.72007274,0.00000000,3.27525399,2.33727238,0.07707983,3.29949725
-5.50775388,6.01881902,0.71963412,0.00000000,3.24591183,2.33525473,0.07721134,3.27924253
-5.50175088,5.98100014,0.71835462,0.00000000,3.21368253,2.33147970,0.07716930,3.25629850
-5.49574787,5.93884141,0.71636585,0.00000000,3.17993316,2.32677436,0.07695951,3.23205180
-5.48974487,5.89461827,0.71380694,0.00000000,3.14608378,2.32199731,0.07658979,3.20793552
-5.48374187,5.85062439,0.71082095,0.00000000,3.11356493,2.31800204,0.07606971,3.18537603
-5.47773887,5.80908869,0.70755111,0.00000000,3.08377328,2.31559946,0.07541028,3.16573851
-5.47173587,5.77209298,0.70413709,0.00000000,3.05802680,2.31552090,0.07462362,3.15027328
-5.46573287,5.74149350,0.70071142,0.00000000,3.03752145,2.31838339,0.07372269,3.14006512
-5.45972986,5.71884991,0.69739610,0.00000000,3.02329081,2.32465880,0.07272093,3.13598787
-5.45372686,5.70536458,0.69429968,0.00000000,3.01617039,2.33464824,0.07163199,3.13866616
-5.44772386,5.70183505,0.69151480,0.00000000,3.01676822,2.34846302,0.07046941,3.14844623
-5.44172086,5.70862170,0.68911632,0.00000000,3.02544277,2.36601333,0.06924645,3.16537702
-5.43571786,5.72563228,0.68716014,0.00000000,3.04228938,2.38700516,0.06797579,3.18920264
-5.42971486,5.75232410,0.68568272,0.00000000,3.06713566,2.41094594,0.06666943,3.21936674
-5.42371186,5.78772385,0.68470128,0.00000000,3.09954636,2.43715880,0.06533853,3.25502865
-5.41770885,5.83046439,0.68421477,0.00000000,3.13883745,2.46480500,0.06399331,3.29509084
-5.41170585,5.87883710,0.68420538,0.00000000,3.18409896,2.49291369,0.06264302,3.33823670
-5.40570285,5.93085752,0.68464066,0.00000000,3.23422580,2.52041778,0.06129594,3.38297705
-5.39969985,5.98434161,0.68547616,0.00000000,3.28795538,2.54619444,0.05995938,3.42770359
-5.39369685,6.03698954,0.68665834,0.00000000,3.34391056,2.56910844,0.05863977,3.47074709
-5.38769385,6.08647337,0.68812771,0.00000000,3.40064637,2.58805651,0.05734276,3.51043790
-5.38169085,6.13052516,0.68982215,0.00000000,3.45669870,2.60201071,0.05607330,3.54516639
-5.37568784,6.16702189,0.69168006,0.00000000,3.51063307,2.61005901,0.05483585,3.57344083
-5.36968484,6.19406378,0.69364342,0.00000000,3.56109182,2.61144118,0.05363450,3.59394042
-5.36368184,6.21004293,0.69566054,0.00000000,3.60683782,2.60557865,0.05247312,3.60556142
-5.35767884,6.21369981,0.69768842,0.00000000,3.64679326,2.59209687,0.05135559,3.60745464
-5.35167584,6.20416551,0.69969453,0.00000000,3.68007208,2.57083963,0.05028592,3.59905300
-5.34567284,6.18098831,0.70165819,0.00000000,3.70600503,2.54187450,0.04926838,3.58008821
-5.33966983,6.14414410,0.70357121,0.00000000,3.72415645,2.50548958,0.04830767,3.55059627
-5.33366683,6.09403036,0.70543792,0.00000000,3.73433241,2.46218189,0.04740895,3.51091178
-5.32766383,6.03144467,0.70727462,0.00000000,3.73658000,2.41263791,0.04657787,3.46165167
-5.32166083,5.95754882,0.70910839,0.00000000,3.73117801,2.35770759,0.04582060,3.40368922
-5.31565783,5.87382043,0.71097539,0.00000000,3.71861955,2.29837298,0.04514370,3.33811982
-5.30965483,5.78199448,0.71291862,0.00000000,3.69958733,2.23571294,0.04455401,3.26621991
-5.30365183,5.68399718,0.71498542,0.00000000,3.67492293,2.17086570,0.04405842,3.18940108
-5.29764882,5.58187517,0.71722467,0.00000000,3.64559116,2.10499086,0.04366366,3.10916114
-5.29164582,5.47772299,0.71968389,0.00000000,3.61264111,2.03923233,0.04337599,3.02703421
-5.28564282,5.37361170,0.72240646,0.00000000,3.57716562,1.97468383,0.04320086,2.94454181
-5.27963982,5.27152145,0.72542893,0.00000000,3.54026066,1.91235821,0.04314254,2.86314663
-5.27363682,5.17328051,0.72877881,0.00000000,3.50298636,1.85316158,0.04320382,2.78421081
-5.26763382,5.08051307,0.73247272,0.00000000,3.46633131,1.79787320,0.04338563,2.70895993
-5.26163082,4.99459731,0.73651517,0.00000000,3.43118141,1.74713142,0.04368677,2.63845396
-5.25562781,4.91663524,0.74089807,0.00000000,3.39829459,1.70142613,0.04410366,2.57356587
-5.24962481,4.84743489,0.74560082,0.00000000,3.36828213,1.66109739,0.04463017,2.51496838
-5.24362181,4.78750510,0.75059119,0.00000000,3.34159737,1.62634003,0.04525753,2.46312890
-5.23761881,4.73706242,0.75582686,0.00000000,3.31853189,1.59721362,0.04597437,2.41831250
-5.23161581,4.69604930,0.76125745,0.00000000,3.29921906,1.57365684,0.04676681,2.38059231
-5.22561281,4.66416222,0.76682708,0.00000000,3.28364456,1.55550554,0.04761868,2.34986643
-5.21960980,4.64088789,0.77247715,0.00000000,3.27166299,1.54251312,0.04851187,2.32588045
-5.21360680,4.62554541,0.77814928,0.00000000,3.26301946,1.53437236,0.04942667,2.30825412
-5.20760380,4.61733233,0.78378808,0.00000000,3.25737495,1.53073740,0.05034233,2.29651089
-5.20160080,4.61537190,0.78934367,0.00000000,3.25433382,1.53124487,0.05123750,2.29010880
-5.19559780,4.61875944,0.79477379,0.00000000,3.25347207,1.53553313,0.05209086,2.28847115
-5.18959480,4.62660539,0.80004520,0.00000000,3.25436471,1.54325881,0.05288165,2.29101577
-5.18359180,4.63807330,0.80513449,0.00000000,3.25661079,1.55410993,0.05359027,2.29718134
-5.17758879,4.65241095,0.81002805,0.00000000,3.25985498,1.56781525,0.05419877,2.30644975
-5.17158579,4.66897350,0.81472127,0.00000000,3.26380447,1.58414934,0.05469133,2.31836370
-5.16558279,4.68723794,0.81921712,0.00000000,3.26824056,1.60293366,0.05505465,2.33253880
-5.15957979,4.70680865,0.82352398,0.00000000,3.27302459,1.62403348,0.05527826,2.34866990
-5.15357679,4.72741424,0.82765317,0.00000000,3.27809806,1.64735135,0.05535473,2.36653168
-5.14757379,4.74889652,0.83161611,0.00000000,3.28347726,1.67281745,0.05527977,2.38597375
-5.14157079,4.77119282,0.83542149,0.00000000,3.28924314,1.70037767,0.05505223,2.40691084
-5.13556778,4.79431306,0.83907258,0.00000000,3.29552712,1.72998021,0.05467401,2.42930896
-5.12956478,4.81831346,0.84256496,0.00000000,3.30249417,1.76156166,0.05414991,2.45316854
-5.12356178,4.84326877,0.84588485,0.00000000,3.31032431,1.79503337,0.05348730,2.47850579
-5.11755878,4.86924508,0.84900809,0.00000000,3.31919391,1.83026925,0.05269587,2.50533345
-5.11155578,4.89627491,0.85190016,0.00000000,3.32925811,1.86709554,0.05178724,2.53364244
-5.10555278,4.92433651,0.85451693,0.00000000,3.34063571,1.90528356,0.05077459,2.56338536
-5.09954977,4.95333859,0.85680648,0.00000000,3.35339739,1.94454578,0.04967224,2.59446323
-5.09354677,4.98311149,0.85871171,0.00000000,3.36755823,1.98453575,0.04849528,2.62671610
-5.08754377,5.01340551,0.86017367,0.00000000,3.38307504,2.02485186,0.04725922,2.65991835
-5.08154077,5.04389632,0.86113547,0.00000000,3.39984855,2.06504507,0.04597965,2.69377896
-5.07553777,5.07419710,0.86154655,0.00000000,3.41773038,2.10463007,0.04467197,2.72794678
-5.06953477,5.10387664,0.86136691,0.00000000,3.43653428,2.14309960,0.04335115,2.76202041
-5.06353177,5.13248196,0.86057128,0.00000000,3.45605073,2.17994094,0.04203153,2.79556232
-5.05752876,5.15956408,0.85915270,0.00000000,3.47606375,2.21465396,0.04072671,2.82811601
-5.05152576,5.18470488,0.85712542,0.00000000,3.49636883,2.24676960,0.03944947,2.85922544
-5.04552276,5.20754333,0.85452682,0.00000000,3.51679034,2.27586781,0.03821167,2.88845530
-5.03951976,5.22779924,0.85141819,0.00000000,3.53719725,2.30159400,0.03702426,2.91541089
-5.03351676,5.24529255,0.84788423,0.00000000,3.55751567,2.32367296,0.03589725,2.93975639
-5.02751376,5.25995709,0.84403127,0.00000000,3.57773735,2.34191956,0.03483972,2.96123039
-5.02151076,5.27184752,0.83998421,0.00000000,3.59792320,2.35624570,0.03385984,2.97965759
-5.01550775,5.28113897,0.83588232,0.00000000,3.61820136,2.36666287,0.03296480,2.99495616
-5.00950475,5.28811929,0.83187404,0.00000000,3.63875992,2.37328056,0.03216090,3.00714024
-5.00350175,5.29317441,0.82811105,0.00000000,3.65983460,2.37630036,0.03145341,3.01631748
-4.99749875,5.29676764,0.82474204,0.00000000,3.68169203,2.37600629,0.03084665,3.02268196
-4.99149575,5.29941437,0.82190630,0.00000000,3.70460990,2.37275199,0.03034388,3.02650292
-4.98549275,5.30165379,0.81972774,0.00000000,3.72885532,2.36694543,0.02994727,3.02811014
-4.97948974,5.30401951,0.81830948,0.00000000,3.75466284,2.35903223,0.02965792,3.02787688
-4.97348674,5.30701101,0.81772955,0.00000000,3.78221383,2.34947842,0.02947578,3.02620166
-4.96748374,5.31106786,0.81803782,0.00000000,3.81161875,2.33875366,0.02939970,3.02348969
-4.96148074,5.31654829,0.81925441,0.00000000,3.84290367,2.32731581,0.02942743,3.02013539
-4.95547774,5.32371352,0.82136981,0.00000000,3.87600217,2.31559764,0.02955570,3.01650666
-4.94947474,5.33271871,0.82434649,0.00000000,3.91075326,2.30399624,0.02978033,3.01293194
-4.94347174,5.34361110,0.82812227,0.00000000,3.94690590,2.29286546,0.03009629,3.00969049
-4.93746873,5.35633526,0.83261490,0.00000000,3.98412964,2.28251161,0.03049792,3.00700633
-4.93146573,5.37074495,0.83772790,0.00000000,4.02203125,2.27319239,0.03097906,3.00504587
-4.92546273,5.38662083,0.84335713,0.00000000,4.06017612,2.26511861,0.03153322,3.00391922
-4.91945973,5.40369251,0.84939772,0.00000000,4.09811335,2.25845846,0.03215377,3.00368469
-4.91345673,5.42166384,0.85575109,0.00000000,4.13540304,2.25334377,0.03283410,3.00435620
-4.90745373,5.44023957,0.86233140,0.00000000,4.17164422,2.24987748,0.03356773,3.00591296
-4.90145073,5.45915187,0.86907123,0.00000000,4.20650179,2.24814187,0.03434846,3.00831073
-4.89544772,5.47818532,0.87592603,0.00000000,4.23973109,2.24820692,0.03517035,3.01149417
-4.88944472,5.49719905,0.88287714,0.00000000,4.27119864,2.25013818,0.03602783,3.01540960
-4.88344172,5.51614498,0.88993316,0.00000000,4.30089824,2.25400389,0.03691560,3.02001767
-4.87743872,5.53508149,0.89712961,0.00000000,4.32896156,2.25988095,0.03782856,3.02530555
-4.87143572,5.55418229,0.90452686,0.00000000,4.35566283,2.26785960,0.03876176,3.03129825
-4.86543272,5.57374030,0.91220661,0.00000000,4.38141786,2.27804689,0.03971020,3.03806872
-4.85942971,5.59416678,0.92026698,0.00000000,4.40677726,2.29056878,0.04066874,3.04574674
-4.85342671,5.61598635,0.92881660,0.00000000,4.43241483,2.30557133,0.04163193,3.05452614
-4.84742371,5.63982825,0.93796809,0.00000000,4.45911144,2.32322078,0.04259395,3.06467043
-4.84142071,5.66641468,0.94783129,0.00000000,4.48773564,2.34370309,0.04354849,3.07651647
-4.83541771,5.69654687,0.95850662,0.00000000,4.51922157,2.36722273,0.04448878,3.09047622
-4.82941471,5.73108931,0.97007907,0.00000000,4.55454516,2.39400116,0.04540760,3.10703609
-4.82341171,5.77095286,0.98261292,0.00000000,4.59469952,2.42427470,0.04629737,3.12675383
-4.81740870,5.81707678,0.99614781,0.00000000,4.64066994,2.45829201,0.04715038,3.15025257
-4.81140570,5.87041008,1.01069594,0.00000000,4.69340919,2.49631084,0.04795896,3.17821182
-4.80540270,5.93189189,1.02624084,0.00000000,4.75381337,2.53859398,0.04871579,3.21135512
-4.79939970,6.00243107,1.04273750,0.00000000,4.82269859,2.58540406,0.04941420,3.25043425
-4.79339670,6.08288450,1.06011388,0.00000000,4.90077845,2.63699707,0.05004848,3.29620991
-4.78739370,6.17403411,1.07827348,0.00000000,4.98864252,2.69361426,0.05061421,3.34942890
-4.78139070,6.27656233,1.09709890,0.00000000,5.08673557,2.75547241,0.05110852,3.41079825
-4.77538769,6.39102596,1.11645600,0.00000000,5.19533787,2.82275220,0.05153031,3.48095651
-4.76938469,6.51782866,1.13619830,0.00000000,5.31454637,2.89558501,0.05188041,3.56044317
-4.76338169,6.65719224,1.15617143,0.00000000,5.44425717,2.97403819,0.05216160,3.64966681
-4.75737869,6.80912763,1.17621722,0.00000000,5.58414951,3.05809924,0.05237862,3.74887329
-4.75137569,6.97340615,1.19617720,0.00000000,5.73367189,3.14765953,0.05253796,3.85811506
-4.74537269,7.14953237,1.21589537,0.00000000,5.89203084,3.24249810,0.05264764,3.97722303
-4.73936968,7.33671985,1.23522010,0.00000000,6.05818322,3.34226650,0.05271684,4.10578232
-4.73336668,7.53387124,1.25400502,0.00000000,6.23083285,3.44647552,0.05275547,4.24311335
-4.72736368,7.73956436,1.27210912,0.00000000,6.40843239,3.55448467,0.05277371,4.38825951
-4.72136068,7.95204574,1.28939600,0.00000000,6.58919123,3.66549542,0.05278141,4.53998257
-4.71535768,8.16923308,1.30573259,0.00000000,6.77109026,3.77854897,0.05278764,4.69676677
-4.70935468,8.38872791,1.32098741,0.00000000,6.95190400,3.89252924,0.05280014,4.85683214
-4.70335168,8.60783918,1.33502885,0.00000000,7.12923039,4.00617170,0.05282484,5.01815746
-4.69734867,8.82361836,1.34772344,0.00000000,7.30052834,4.11807812,0.05286549,5.17851257
-4.69134567,9.03290603,1.35893472,0.00000000,7.46316265,4.22673752,0.05292339,5.33549971
-4.68534267,9.23238938,1.36852257,0.00000000,7.61445561,4.33055285,0.05299716,5.48660290
-4.67933967,9.41866952,1.37634353,0.00000000,7.75174418,4.42787303,0.05308272,5.62924414
-4.67333667,9.58833713,1.38225193,0.00000000,7.87244138,4.51702945,0.05317338,5.76084468
-4.66733367,9.73805410,1.38610212,0.00000000,7.97410010,4.59637586,0.05326001,5.87888974
-4.66133067,9.86463891,1.38775157,0.00000000,8.05447727,4.66433055,0.05333140,5.98099422
-4.65532766,9.96515273,1.38706499,0.00000000,8.11159635,4.71941916,0.05337466,6.06496755
-4.64932466,10.03698332,1.38391905,0.00000000,8.14380572,4.76031688,0.05337580,6.12887512
-4.64332166,10.07792363,1.37820765,0.00000000,8.14983092,4.78588826,0.05332027,6.17109426
-4.63731866,10.08624209,1.36984746,0.00000000,8.12881850,4.79522333,0.05319365,6.19036276
-4.63131566,10.06074191,1.35878341,0.00000000,8.08036969,4.78766853,0.05298224,6.18581809
-4.62531266,10.00080686,1.34499383,0.00000000,8.00456249,4.76285130,0.05267376,6.15702590
-4.61930965,9.90643179,1.32849502,0.00000000,7.90196088,4.72069731,0.05225790,6.10399678
-4.61330665,9.77823644,1.30934489,0.00000000,7.77361073,4.66143966,0.05172692,6.02719069
-4.60730365,9.61746196,1.28764559,0.00000000,7.62102229,4.58561963,0.05107603,5.92750884
-4.60130065,9.42595002,1.26354481,0.00000000,7.44613969,4.49407884,0.05030381,5.80627351
-4.59529765,9.20610536,1.23723573,0.00000000,7.25129847,4.38794320,0.04941243,5.66519639
-4.58929465,8.96084309,1.20895564,0.00000000,7.03917266,4.26859911,0.04840776,5.50633688
-4.58329165,8.69352260,1.17898313,0.00000000,6.81271324,4.13766277,0.04729935,5.33205178
-4.57728864,8.40787067,1.14763399,0.00000000,6.57508024,3.99694372,0.04610034,5.14493824
-4.57128564,8.10789647,1.11525607,0.00000000,6.32957098,3.84840394,0.04482716,4.94777209
-4.56528264,7.79780163,1.08222308,0.00000000,6.07954693,3.69411381,0.04349923,4.74344368
-4.55927964,7.48188838,1.04892782,0.00000000,5.82836184,3.53620662,0.04213844,4.53489338
-4.55327664,7.16446899,1.01577485,0.00000000,5.57929346,3.37683290,0.04076871,4.32504890
-4.54727364,6.84977922,0.98317298,0.00000000,5.33548099,3.21811621,0.03941534,4.11676626
-4.54127064,6.54189847,0.95152780,0.00000000,5.09987010,3.06211151,0.03810444,3.91277602
-4.53526763,6.24467852,0.92123441,0.00000000,4.87516686,2.91076734,0.03686229,3.71563621
-4.52926463,5.96168248,0.89267057,0.00000000,4.66380130,2.76589264,0.03571471,3.52769273
-4.52326163,5.69613491,0.86619045,0.00000000,4.46790106,2.62912887,0.03468648,3.35104787
-4.51725863,5.45088348,0.84211899,0.00000000,4.28927489,2.50192779,0.03380077,3.18753708
-4.51125563,5.22837182,0.82074691,0.00000000,4.12940523,2.38553495,0.03307866,3.03871368
-4.50525263,5.03062313,0.80232657,0.00000000,3.98944899,2.28097888,0.03253865,2.90584106
-4.49924962,4.85923313,0.78706840,0.00000000,3.87024491,2.18906554,0.03219636,2.78989142
-4.49324662,4.71537125,0.77513807,0.00000000,3.77232601,2.11037747,0.03206417,2.69155014
-4.48724362,4.59978826,0.76665426,0.00000000,3.69593555,2.04527719,0.03215103,2.61122458
-4.48124062,4.51282889,0.76168706,0.00000000,3.64104462,1.99391401,0.03246233,2.54905617
-4.47523762,4.45444796,0.76025684,0.00000000,3.60737021,1.95623357,0.03299978,2.50493470
-4.46923462,4.42422867,0.76233383,0.00000000,3.59439236,1.93198956,0.03376143,2.47851391
-4.46323162,4.42140212,0.76783812,0.00000000,3.60136964,1.92075696,0.03474174,2.46922762
-4.45722861,4.44486757,0.77664038,0.00000000,3.62735260,1.92194640,0.03593164,2.47630576
-4.45122561,4.49321294,0.78856328,0.00000000,3.67119518,1.93481924,0.03731875,2.49879027
-4.44522261,4.56473604,0.80338359,0.00000000,3.73156441,1.95850326,0.03888757,2.53555072
-4.43921961,4.65746670,0.82083520,0.00000000,3.80694941,1.99200882,0.04061974,2.58529985
-4.43321661,4.76919058,0.84061304,0.00000000,3.89567049,2.03424549,0.04249434,2.64660956
-4.42721361,4.89747554,0.86237790,0.00000000,3.99588970,2.08403924,0.04448829,2.71792774
-4.42121061,5.03970121,0.88576226,0.00000000,4.10562414,2.14015024,0.04657666,2.79759657
-4.41520760,5.19309263,0.91037695,0.00000000,4.22276301,2.20129140,0.04873318,2.88387278
-4.40920460,5.35475826,0.93581858,0.00000000,4.34508946,2.26614760,0.05093063,2.97495030
-4.40320160,5.52173263,0.96167766,0.00000000,4.47030787,2.33339551,0.05314136,3.06898549
-4.39719860,5.69102319,0.98754693,0.00000000,4.59607656,2.40172394,0.05533777,3.16412503
-4.39119560,5.85966078,1.01302989,0.00000000,4.72004593,2.46985431,0.05749279,3.25853607
-4.38519260,6.02475254,1.03774901,0.00000000,4.83990094,2.53656080,0.05958042,3.35043831
-4.37918959,6.18353567,1.06135336,0.00000000,4.95340691,2.60068983,0.06157613,3.43813692
-4.37318659,6.33343033,1.08352531,0.00000000,5.05845701,2.66117812,0.06345733,3.52005557
-4.36718359,6.47208950,1.10398601,0.00000000,5.15311932,2.71706877,0.06520375,3.59476820
-4.36118059,6.59744390,1.12249933,0.00000000,5.23568157,2.76752486,0.06679767,3.66102824
-4.35517759,6.70773980,1.13887419,0.00000000,5.30469133,2.81183989,0.06822422,3.71779413
-4.34917459,6.80156809,1.15296506,0.00000000,5.35898965,2.84944473,0.06947150,3.76424971
-4.34317159,6.87788328,1.16467078,0.00000000,5.39773636,2.87991078,0.07053060,3.79981873
-4.33716858,6.93601131,1.17393171,0.00000000,5.42042579,2.90294920,0.07139556,3.82417236
-4.33116558,6.97564613,1.18072546,0.00000000,5.42689186,2.91840634,0.07206327,3.83722949
-4.32516258,6.99683510,1.18506155,0.00000000,5.41730242,2.92625569,0.07253325,3.83914953
-4.31915958,6.99995413,1.18697536,0.00000000,5.39214282,2.92658667,0.07280737,3.83031807
-4.31315658,6.98567403,1.18652172,0.00000000,5.35218983,2.91959114,0.07288959,3.81132579
-4.30715358,6.95491969,1.18376877,0.00000000,5.29847694,2.90554812,0.07278562,3.78294178
