energy_ev,total_up,Hf_p_up,Hf_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-5.90995498,1.36066438,1.30872189,0.22516000,0.00649246,0.27738066,0.02454353,0.43018311,0.07087381,0.14529385
-5.90395198,1.40343731,1.38922838,0.22674120,0.00593499,0.29335164,0.02521408,0.43882012,0.07432898,0.14667409
-5.89794897,1.45213085,1.47203217,0.22997578,0.00545581,0.31020674,0.02603921,0.44959858,0.07790833,0.14891625
-5.89194597,1.50522106,1.55567122,0.23460469,0.00505161,0.32765871,0.02699570,0.46202443,0.08152708,0.15185320
-5.88594297,1.56114319,1.63864317,0.24036810,0.00471810,0.34541643,0.02805951,0.47558922,0.08509876,0.15531116
-5.87993997,1.61833221,1.71944072,0.24701174,0.00445033,0.36319156,0.02920652,0.48978372,0.08853730,0.15911455
-5.87393697,1.67526308,1.79658849,0.25429289,0.00424287,0.38070532,0.03041317,0.50411137,0.09175924,0.16309076
-5.86793397,1.73048945,1.86867979,0.26198598,0.00409004,0.39769504,0.03165712,0.51810128,0.09468589,0.16707447
-5.86193097,1.78267945,1.93441188,0.26988747,0.00398614,0.41392020,0.03291776,0.53132022,0.09724546,0.17091165
-5.85592796,1.83064736,1.99261857,0.27781982,0.00392559,0.42916772,0.03417677,0.54338334,0.09937494,0.17446293
-5.84992496,1.87338025,2.04229872,0.28563457,0.00390302,0.44325625,0.03541845,0.55396327,0.10102185,0.17760639
-5.84392196,1.91005872,2.08263970,0.29321429,0.00391347,0.45603935,0.03663002,0.56279738,0.10214561,0.18023963
-5.83791896,1.94007129,2.11303494,0.30047345,0.00395237,0.46740737,0.03780185,0.56969308,0.10271861,0.18228121
-5.83191596,1.96302226,2.13309504,0.30735823,0.00401561,0.47728805,0.03892752,0.57453097,0.10272690,0.18367131
-5.82591296,1.97873290,2.14265223,0.31384526,0.00409959,0.48564580,0.04000385,0.57726602,0.10217048,0.18437173
-5.81990995,1.98723667,2.14175809,0.31993949,0.00420119,0.49247985,0.04103085,0.57792677,0.10106321,0.18436535
-5.81390695,1.98876874,2.13067512,0.32567134,0.00431778,0.49782134,0.04201157,0.57661267,0.09943232,0.18365496
-5.80790395,1.98375080,2.10986257,0.33109327,0.00444722,0.50172960,0.04295199,0.57348998,0.09731758,0.18226166
-5.80190095,1.97277223,2.07995750,0.33627599,0.00458780,0.50428792,0.04386076,0.56878630,0.09477020,0.18022298
-5.79589795,1.95656845,2.04175211,0.34130464,0.00473829,0.50559904,0.04474912,0.56278409,0.09185143,0.17759066
-5.78989495,1.93599794,1.99616831,0.34627504,0.00489787,0.50578058,0.04563062,0.55581365,0.08863102,0.17442839
-5.78389195,1.91201863,1.94423099,0.35129024,0.00506620,0.50496087,0.04652102,0.54824555,0.08518548,0.17080949
-5.77788894,1.88566487,1.88704072,0.35645754,0.00524338,0.50327513,0.04743817,0.54048313,0.08159635,0.16681468
-5.77188594,1.85802572,1.82574726,0.36188622,0.00542999,0.50086247,0.04840186,0.53295497,0.07794844,0.16252993
-5.76588294,1.83022506,1.76152460,0.36768575,0.00562711,0.49786357,0.04943380,0.52610773,0.07432804,0.15804457
-5.75987994,1.80340396,1.69554819,0.37396488,0.00583637,0.49441925,0.05055752,0.52039931,0.07082134,0.15344955
-5.75387694,1.77870526,1.62897489,0.38083116,0.00605995,0.49066980,0.05179834,0.51629242,0.06751287,0.14883598
-5.74787394,1.75726030,1.56292589,0.38839108,0.00630062,0.48675500,0.05318324,0.51424845,0.06448416,0.14429386
-5.74187094,1.74017736,1.49847261,0.39675048,0.00656175,0.48281465,0.05474077,0.51472163,0.06181244,0.13991098
-5.73586793,1.72853119,1.43662539,0.40601504,0.00684728,0.47898943,0.05650078,0.51815321,0.05956964,0.13577199
-5.72986493,1.72335303,1.37832464,0.41629072,0.00716168,0.47542171,0.05849417,0.52496561,0.05782145,0.13195750
-5.72386193,1.72562037,1.32443415,0.42768374,0.00750994,0.47225626,0.06075242,0.53555625,0.05662651,0.12854331
-5.71785893,1.73624575,1.27573583,0.44030007,0.00789739,0.46964034,0.06330700,0.55029099,0.05603576,0.12559955
-5.71185593,1.75606404,1.23292561,0.45424407,0.00832965,0.46772324,0.06618869,0.56949703,0.05609186,0.12318980
-5.70585293,1.78581796,1.19660995,0.46961621,0.00881238,0.46665485,0.06942663,0.59345526,0.05682870,0.12137012
-5.69984992,1.82614141,1.16730254,0.48650991,0.00935114,0.46658335,0.07304734,0.62239205,0.05827097,0.12018806
-5.69384692,1.87754124,1.14542120,0.50500738,0.00995111,0.46765188,0.07707356,0.65647072,0.06043377,0.11968153
-5.68784392,1.94037745,1.13128462,0.52517463,0.01061689,0.46999434,0.08152295,0.69578288,0.06332233,0.11987768
-5.68184092,2.01484305,1.12510922,0.54705598,0.01135217,0.47373051,0.08640686,0.74034002,0.06693169,0.12079178
-5.67583792,2.10094445,1.12700635,0.57066814,0.01215950,0.47896067,0.09172902,0.79006580,0.07124656,0.12242623
-5.66983492,2.19848371,1.13698015,0.59599451,0.01304004,0.48576000,0.09748431,0.84478962,0.07624125,0.12476967
-5.66383192,2.30704422,1.15492663,0.62297987,0.01399331,0.49417330,0.10365772,0.90424193,0.08187966,0.12779642
-5.65782891,2.42598128,1.18063439,0.65152608,0.01501703,0.50421028,0.11022352,0.96805202,0.08811558,0.13146616
-5.65182591,2.55441910,1.21378760,0.68148918,0.01610697,0.51584175,0.11714469,1.03574868,0.09489304,0.13572409
-5.64582291,2.69125548,1.25397171,0.71267823,0.01725692,0.52899736,0.12437278,1.10676425,0.10214704,0.14050153
-5.63981991,2.83517527,1.30068219,0.74485634,0.01845870,0.54356481,0.13184818,1.18044252,0.10980447,0.14571701
-5.63381691,2.98467312,1.35333656,0.77774402,0.01970232,0.55939105,0.13950079,1.25605043,0.11778531,0.15127792
-5.62781391,3.13808581,1.41128973,0.81102501,0.02097615,0.57628553,0.14725130,1.33279374,0.12600422,0.15708257
-5.62181091,3.29363361,1.47385234,0.84435449,0.02226727,0.59402534,0.15501286,1.40983632,0.13437227,0.16302286
-5.61580790,3.44946975,1.54031180,0.87736954,0.02356186,0.61236240,0.16269327,1.48632269,0.14279910,0.16898718
-5.60980490,3.60373638,1.60995519,0.90970140,0.02484572,0.63103213,0.17019751,1.56140294,0.15119509,0.17486367
-5.60380190,3.75462497,1.68209326,0.94098910,0.02610476,0.64976354,0.17743071,1.63425923,0.15947389,0.18054364
-5.59779890,3.90043856,1.75608436,0.97089381,0.02732566,0.66829006,0.18430115,1.70413279,0.16755478,0.18592499
-5.59179590,4.03965299,1.83135718,0.99911312,0.02849643,0.68636062,0.19072351,1.77035005,0.17536518,0.19091551
-5.58579290,4.17097394,1.90743101,1.02539460,0.02960703,0.70375049,0.19662196,1.83234684,0.18284284,0.19543582
-5.57978989,4.29338695,1.98393241,1.04954772,0.03064991,0.72027103,0.20193301,1.88968912,0.18993786,0.19942203
-5.57378689,4.40619717,2.06060699,1.07145346,0.03162049,0.73577811,0.20660805,1.94208927,0.19661433,0.20282770
-5.56778389,4.50905655,2.13732542,1.09107090,0.03251754,0.75017826,0.21061534,1.98941679,0.20285137,0.20562515
-5.56178089,4.60197635,2.21408295,1.10844037,0.03334338,0.76343255,0.21394130,2.03170256,0.20864373,0.20780614
-5.55577789,4.68532351,2.29099199,1.12368259,0.03410402,0.77555750,0.21659119,2.06913625,0.21400167,0.20938160
-5.54977489,4.75980047,2.36826754,1.13699395,0.03480906,0.78662317,0.21858886,2.10205664,0.21895016,0.21038067
-5.54377189,4.82640857,2.44620586,1.14863769,0.03547141,0.79674817,0.21997576,2.13093493,0.22352747,0.21084895
-5.53776888,4.88639633,2.52515700,1.15893151,0.03610688,0.80609200,0.22080911,2.15635178,0.22778297,0.21084607
-5.53176588,4.94119445,2.60549215,1.16823198,0.03673357,0.81484486,0.22115943,2.17896880,0.23177453,0.21044264
-5.52576288,4.99234056,2.68756720,1.17691660,0.03737117,0.82321552,0.22110730,2.19949574,0.23556525,0.20971677
-5.51975988,5.04139693,2.77168424,1.18536415,0.03804004,0.83141787,0.22073983,2.21865499,0.23921994,0.20875032
-5.51375688,5.08986524,2.85805286,1.19393462,0.03876036,0.83965678,0.22014670,2.23714490,0.24280140,0.20762495
-5.50775388,5.13910257,2.94675320,1.20294947,0.03955104,0.84811410,0.21941611,2.25560373,0.24636664,0.20641832
-5.50175088,5.19024293,3.03770309,1.21267354,0.04042886,0.85693564,0.21863092,2.27457616,0.24996327,0.20520045
-5.49574787,5.24412831,3.13063105,1.22329936,0.04140745,0.86621976,0.21786498,2.29448392,0.25362631,0.20403051
-5.48974487,5.30125325,3.22505724,1.23493495,0.04249652,0.87600835,0.21717994,2.31560210,0.25737539,0.20295419
-5.48374187,5.36172575,3.32028383,1.24759576,0.04370112,0.88628075,0.21662273,2.33804255,0.26121278,0.20200165
-5.47773887,5.42524712,3.41539604,1.26120113,0.04502114,0.89695099,0.21622381,2.36174514,0.26512218,0.20118636
-5.47173587,5.49111202,3.50927461,1.27557588,0.04645101,0.90786873,0.21599610,2.38647754,0.26906836,0.20050464
-5.46573287,5.55822922,3.60061981,1.29045662,0.04797956,0.91882379,0.21593500,2.41184367,0.27299787,0.19993610
-5.45972986,5.62516234,3.68798669,1.30550296,0.04959019,0.92955421,0.21601904,2.43730047,0.27684063,0.19944490
-5.45372686,5.69018903,3.76983038,1.32031277,0.05126125,0.93975751,0.21621151,2.46218226,0.28051244,0.19898167
-5.44772386,5.75137579,3.84456005,1.33444106,0.05296668,0.94910456,0.21646264,2.48573167,0.28391838,0.19848615
-5.44172086,5.80666508,3.91059918,1.34742133,0.05467675,0.95725552,0.21671254,2.50713553,0.28695675,0.19789037
-5.43571786,5.85397061,3.96644966,1.35878861,0.05635911,0.96387682,0.21689438,2.52556424,0.28952365,0.19712203
-5.42971486,5.89127613,4.01075670,1.36810270,0.05797993,0.96865852,0.21693793,2.54021242,0.29151777,0.19610831
-5.42371186,5.91673301,4.04237157,1.37497084,0.05950509,0.97133106,0.21677322,2.55033918,0.29284526,0.19477944
-5.41770885,5.92875191,4.06040889,1.37906836,0.06090144,0.97168049,0.21633398,2.55530585,0.29342442,0.19307230
-5.41170585,5.92608396,4.06429558,1.38015644,0.06213809,0.96956137,0.21556094,2.55460948,0.29319000,0.19093357
-5.40570285,5.90788760,4.05380879,1.37809609,0.06318758,0.96490677,0.21440470,2.54791037,0.29209685,0.18832241
-5.39969985,5.87377786,4.02910063,1.37285752,0.06402698,0.95773455,0.21282806,2.53505244,0.29012284,0.18521263
-5.39369685,5.82385571,3.99070816,1.36452462,0.06463879,0.94814987,0.21080776,2.51607546,0.28727074,0.18159402
-5.38769385,5.75871614,3.93954774,1.35329418,0.06501168,0.93634358,0.20833562,2.49121853,0.28356914,0.17747309
-5.38169085,5.67943476,3.87689375,1.33946996,0.06514101,0.92258655,0.20541890,2.46091476,0.27907221,0.17287292
-5.37568784,5.58753362,3.80434228,1.32345188,0.06502905,0.90722036,0.20208011,2.42577751,0.27385846,0.16783237
-5.36968484,5.48492810,3.72376139,1.30572087,0.06468501,0.89064459,0.19835606,2.38657878,0.26802838,0.16240463
-5.36368184,5.37385746,3.63723000,1.28682013,0.06412479,0.87330154,0.19429646,2.34422093,0.26170125,0.15665507
-5.35767884,5.25680256,3.54696813,1.26733361,0.06337046,0.85565895,0.18996202,2.29970311,0.25501114,0.15065880
-5.35167584,5.13639456,3.45526168,1.24786288,0.06244954,0.83819175,0.18542207,2.25408394,0.24810237,0.14449780
-5.34567284,5.01531895,3.36438506,1.22900332,0.06139411,0.82136353,0.18075210,2.20844220,0.24112455,0.13825788
-5.33966983,4.89621921,3.27652515,1.21132080,0.06023974,0.80560874,0.17603096,2.16383731,0.23422752,0.13202567
-5.33366683,4.78160438,3.19370994,1.19532987,0.05902427,0.79131643,0.17133814,2.12127130,0.22755632,0.12588564
-5.32766383,4.67376439,3.11774475,1.18147433,0.05778659,0.77881617,0.16675105,2.08165392,0.22124644,0.11991744
-5.32166083,4.57469653,3.05015888,1.17011118,0.05656537,0.76836686,0.16234256,2.04577222,0.21541954,0.11419351
-5.31565783,4.48604587,2.99216449,1.16149836,0.05539781,0.76014877,0.15817861,2.01426576,0.21017978,0.10877722
-5.30965483,4.40906149,2.94462926,1.15578682,0.05431843,0.75425922,0.15431633,1.98760840,0.20561086,0.10372135
-5.30365183,4.34456983,2.90806350,1.15301718,0.05335807,0.75071178,0.15080243,1.96609699,0.20177394,0.09906723
-5.29764882,4.29296539,2.88262181,1.15312089,0.05254288,0.74943918,0.14767196,1.94984730,0.19870641,0.09484432
-5.29164582,4.25421847,2.86811850,1.15592585,0.05189362,0.75029936,0.14494755,1.93879709,0.19642152,0.09107029
-5.28564282,4.22789868,2.86405568,1.16116590,0.05142508,0.75308459,0.14263909,1.93271570,0.19490892,0.08775155
-5.27963982,4.21321257,2.86966215,1.16849387,0.05114574,0.75753280,0.14074378,1.93121978,0.19413594,0.08488418
-5.27363682,4.20905306,2.88394089,1.17749737,0.05105759,0.76334090,0.13924660,1.93379399,0.19404967,0.08245516
-5.26763382,4.21405808,2.90572275,1.18771665,0.05115623,0.77017901,0.13812115,1.93981580,0.19457954,0.08044377
-5.26163082,4.22667554,2.93372368,1.19866363,0.05143114,0.77770531,0.13733081,1.94858318,0.19564049,0.07882327
-5.25562781,4.24523180,2.96660271,1.20984140,0.05186613,0.78558058,0.13683022,1.95934399,0.19713644,0.07756245
-5.24962481,4.26800060,3.00301830,1.22076327,0.05244000,0.79348188,0.13656694,1.97132581,0.19896404,0.07662733
-5.24362181,4.29326991,3.04168060,1.23097073,0.05312731,0.80111492,0.13648333,1.98376512,0.20101641,0.07598264
-5.23761881,4.31940412,3.08139746,1.24004949,0.05389928,0.80822446,0.13651851,1.99593471,0.20318694,0.07559325
-5.23161581,4.34489938,3.12111274,1.24764327,0.05472479,0.81460259,0.13661044,2.00716834,0.20537286,0.07542535
-5.22561281,4.36843054,3.15993548,1.25346466,0.05557142,0.82009450,0.13669795,2.01688186,0.20747849,0.07544740
-5.21960980,4.38888814,3.19715931,1.25730290,0.05640653,0.82460169,0.13672268,2.02459020,0.20941821,0.07563088
-5.21360680,4.40540475,3.23227185,1.25902832,0.05719826,0.82808259,0.13663096,2.02991966,0.21111883,0.07595079
-5.20760380,4.41737007,3.26495421,1.25859346,0.05791657,0.83055078,0.13637544,2.03261529,0.21252149,0.07638584
-5.20160080,4.42443495,3.29507147,1.25603089,0.05853410,0.83207085,0.13591647,2.03254328,0.21358291,0.07691850
-5.19559780,4.42650468,3.32265497,1.25144807,0.05902698,0.83275240,0.13522324,2.02968848,0.21427607,0.07753476
-5.18959480,4.42372229,3.34787804,1.24501941,0.05937546,0.83274234,0.13427450,2.02414730,0.21459021,0.07822382
-5.18359180,4.41644308,3.37102668,1.23697601,0.05956440,0.83221610,0.13305897,2.01611643,0.21453019,0.07897748
-5.17758879,4.40520174,3.39246695,1.22759368,0.05958354,0.83136797,0.13157535,2.00587808,0.21411533,0.07978961
-5.17158579,4.39067368,3.41261100,1.21717951,0.05942765,0.83040117,0.12983190,1.99378231,0.21337765,0.08065539
-5.16558279,4.37363231,3.43188339,1.20605785,0.05909639,0.82951802,0.12784574,1.98022734,0.21235971,0.08157060
-5.15957979,4.35490431,3.45068951,1.19455603,0.05859414,0.82891060,0.12564172,1.96563867,0.21111206,0.08253093
-5.15357679,4.33532452,3.46938732,1.18299054,0.05792953,0.82875220,0.12325104,1.95044802,0.20969051,0.08353131
-5.14757379,4.31569257,3.48826377,1.17165412,0.05711489,0.82919003,0.12070968,1.93507272,0.20815320,0.08456527
-5.14157079,4.29673283,3.50751658,1.16080428,0.05616556,0.83033913,0.11805657,1.91989669,0.20655777,0.08562452
-5.13556778,4.27905929,3.52724197,1.15065367,0.05509919,0.83227800,0.11533184,1.90525359,0.20495860,0.08669854
-5.12956478,4.26314679,3.54742850,1.14136259,0.05393490,0.83504568,0.11257494,1.89141292,0.20340437,0.08777443
-5.12356178,4.24930963,3.56795686,1.13303398,0.05269248,0.83864057,0.10982303,1.87856953,0.20193595,0.08883684
-5.11755878,4.23768830,3.58860517,1.12571091,0.05139161,0.84302078,0.10710935,1.86683702,0.20058481,0.08986808
-5.11155578,4.22824490,3.60905923,1.11937688,0.05005116,0.84810607,0.10446210,1.85624527,0.19937194,0.09084848
-5.10555278,4.22076726,3.62892682,1.11395851,0.04868854,0.85378100,0.10190340,1.84674206,0.19830738,0.09175681
-5.09954977,4.21488148,3.64775525,1.10933087,0.04731918,0.85989940,0.09944874,1.83819885,0.19739034,0.09257093
-5.09354677,4.21007246,3.66505111,1.10532497,0.04595617,0.86628969,0.09710679,1.83042033,0.19660995,0.09326851
-5.08754377,4.20571133,3.68030146,1.10173717,0.04460997,0.87276094,0.09487955,1.82315740,0.19594650,0.09382789
-5.08154077,4.20108874,3.69299540,1.09834015,0.04328834,0.87910950,0.09276284,1.81612290,0.19537327,0.09422897
-5.07553777,4.19545254,3.70264534,1.09489496,0.04199635,0.88512579,0.09074714,1.80900956,0.19485864,0.09445417
-5.06953477,4.18804825,3.70880740,1.09116371,0.04073653,0.89060121,0.08881861,1.80150933,0.19436852,0.09448933
-5.06353177,4.17816062,3.71110014,1.08692237,0.03950912,0.89533482,0.08696040,1.79333320,0.19386897,0.09432458
-5.05752876,4.16515446,3.70922138,1.08197312,0.03831243,0.89913967,0.08515394,1.78423077,0.19332877,0.09395509
-5.05152576,4.14851305,3.70296264,1.07615581,0.03714324,0.90184860,0.08338030,1.77400852,0.19272190,0.09338168
-5.04552276,4.12787229,3.69222088,1.06935810,0.03599721,0.90331932,0.08162155,1.76254615,0.19202974,0.09261122
-5.03951976,4.10304923,3.67700737,1.06152368,0.03486935,0.90343867,0.07986187,1.74981005,0.19124296,0.09165688
-5.03351676,4.07406346,3.65745338,1.05265838,0.03375445,0.90212595,0.07808862,1.73586335,0.19036289,0.09053807
-5.02751376,4.04115047,3.63381254,1.04283381,0.03264745,0.89933529,0.07629306,1.72087185,0.18940239,0.08928015
-5.02151076,4.00476599,3.60645976,1.03218835,0.03154382,0.89505691,0.07447085,1.70510570,0.18838616,0.08791393
-5.01550775,3.96558114,3.57588643,1.02092530,0.03043981,0.88931731,0.07262231,1.68893628,0.18735035,0.08647483
-5.00950475,3.92446817,3.54269194,1.00930842,0.02933270,0.88217842,0.07075235,1.67282850,0.18634174,0.08500194
-5.00350175,3.88247719,3.50757148,0.99765469,0.02822088,0.87373566,0.06887022,1.65732861,0.18541626,0.08353677
-4.99749875,3.84080466,3.47130012,0.98632472,0.02710395,0.86411508,0.06698896,1.64304783,0.18463707,0.08212195
-4.99149575,3.80075461,3.43471343,0.97571103,0.02598271,0.85346949,0.06512479,1.63064236,0.18407225,0.08079973
-4.98549275,3.76369407,3.39868500,0.96622464,0.02485907,0.84197393,0.06329625,1.62079051,0.18379217,0.07961055
-4.97948974,3.73100433,3.36410135,0.95828040,0.02373594,0.82982044,0.06152338,1.61416782,0.18386677,0.07859153
-4.97348674,3.70402993,3.33183490,0.95228162,0.02261710,0.81721232,0.05982685,1.61142110,0.18436264,0.07777513
-4.96748374,3.68402741,3.30271594,0.94860465,0.02150696,0.80435812,0.05822715,1.61314247,0.18534034,0.07718787
-4.96148074,3.67211585,3.27750445,0.94758386,0.02041041,0.79146555,0.05674376,1.61984445,0.18685180,0.07684929
-4.95547774,3.66923127,3.25686304,0.94949770,0.01933258,0.77873544,0.05539463,1.63193727,0.18893803,0.07677116
-4.94947474,3.67608681,3.24133212,0.95455643,0.01827866,0.76635599,0.05419560,1.64970926,0.19162728,0.07695695
-4.94347174,3.69314051,3.23130847,0.96289191,0.01725372,0.75449759,0.05316011,1.67331144,0.19493361,0.07740162
-4.93746873,3.72057191,3.22702831,0.97455003,0.01626252,0.74330823,0.05229900,1.70274681,0.19885606,0.07809171
-4.93146573,3.75826888,3.22855595,0.98948601,0.01530940,0.73290984,0.05162049,1.73786508,0.20337833,0.07900577
-4.92546273,3.80582509,3.23577864,1.00756285,0.01439814,0.72339553,0.05113027,1.77836310,0.20846908,0.08011509
-4.91945973,3.86254853,3.24840821,1.02855306,0.01353192,0.71482791,0.05083171,1.82379113,0.21408278,0.08138465
-4.91345673,3.92748071,3.26598962,1.05214367,0.01271322,0.70723858,0.05072613,1.87356454,0.22016110,0.08277442
-4.90745373,3.99942591,3.28791634,1.07794422,0.01194384,0.70062869,0.05081310,1.92698090,0.22663473,0.08424069
-4.90145073,4.07698920,3.31345180,1.10549771,0.01122488,0.69497059,0.05109083,1.98324123,0.23342567,0.08573762
-4.89544772,4.15862175,3.34175616,1.13429385,0.01055675,0.69021046,0.05155642,2.04147502,0.24044966,0.08721886
-4.88944472,4.24267124,3.37191717,1.16378426,0.00993923,0.68627180,0.05220618,2.10076745,0.24761891,0.08863904
-4.88344172,4.32743543,3.40298347,1.19339892,0.00937155,0.68305958,0.05303578,2.16018789,0.25484476,0.08995532
-4.87743872,4.41121628,3.43399887,1.22256327,0.00885240,0.68046487,0.05404037,2.21881827,0.26204029,0.09112872
-4.87143572,4.49237239,3.46403566,1.25071525,0.00838007,0.67836967,0.05521462,2.27577992,0.26912270,0.09212529
-4.86543272,4.56936731,3.49222544,1.27732151,0.00795247,0.67665178,0.05655265,2.33025790,0.27601539,0.09291703
-4.85942971,4.64081170,3.51778577,1.30189225,0.00756724,0.67518940,0.05804783,2.38152149,0.28264952,0.09348252
-4.85342671,4.70549755,3.54004129,1.32399401,0.00722182,0.67386540,0.05969261,2.42894017,0.28896516,0.09380732
-4.84742371,4.76242322,3.55843858,1.34325992,0.00691350,0.67257082,0.06147819,2.47199432,0.29491189,0.09388399
-4.84142071,4.81080840,3.57255389,1.35939713,0.00663950,0.67120779,0.06339425,2.51028048,0.30044877,0.09371192
-4.83541771,4.85009880,3.58209389,1.37219109,0.00639700,0.66969155,0.06542863,2.54351110,0.30554388,0.09329678
-4.82941471,4.87996095,3.58688963,1.38150676,0.00618320,0.66795162,0.06756704,2.57150918,0.31017337,0.09264988
-4.82341171,4.90026805,3.58688469,1.38728666,0.00599535,0.66593226,0.06979286,2.59419828,0.31432013,0.09178717
-4.81740870,4.91107815,3.58211848,1.38954631,0.00583074,0.66359206,0.07208700,2.61158904,0.31797219,0.09072829
-4.81140570,4.91260664,3.57270646,1.38836712,0.00568677,0.66090313,0.07442785,2.62376303,0.32112109,0.08949543
-4.80540270,4.90519494,3.55881871,1.38388760,0.00556092,0.65784973,0.07679137,2.63085539,0.32376019,0.08811217
-4.79939970,4.88927787,3.54065870,1.37629314,0.00545075,0.65442671,0.07915137,2.63303730,0.32588321,0.08660244
-4.79339670,4.86535162,3.51844393,1.36580522,0.00535394,0.65063799,0.08147980,2.63049961,0.32748304,0.08498952
-4.78739370,4.83394462,3.49238988,1.35267054,0.00526825,0.64649512,0.08374731,2.62343867,0.32855102,0.08329515
-4.78139070,4.79559285,3.46269844,1.33715077,0.00519157,0.64201611,0.08592385,2.61204526,0.32907659,0.08153891
-4.77538769,4.75082101,3.42955160,1.31951330,0.00512186,0.63722477,0.08797944,2.59649717,0.32904759,0.07973768
-4.76938469,4.70013024,3.39311066,1.30002340,0.00505722,0.63215044,0.08988492,2.57695577,0.32845100,0.07790541
-4.76338169,4.64399274,3.35352085,1.27893814,0.00499587,0.62682825,0.09161291,2.55356657,0.32727413,0.07605301
-4.75737869,4.58285285,3.31092072,1.25650208,0.00493618,0.62129972,0.09313859,2.52646342,0.32550622,0.07418853
-4.75137569,4.51713381,3.26545511,1.23294477,0.00487666,0.61561369,0.09444059,2.49577569,0.32314032,0.07231737
-4.74537269,4.44724887,3.21729062,1.20847988,0.00481599,0.60982746,0.09550177,2.46163770,0.32017518,0.07044278
-4.73936968,4.37361516,3.16663163,1.18330569,0.00475307,0.60400774,0.09630981,2.42419924,0.31661718,0.06856630
-4.73336668,4.29666844,3.11373554,1.15760658,0.00468696,0.59823144,0.09685776,2.38363617,0.31248198,0.06668837
-4.72736368,4.21687700,3.05892529,1.13155513,0.00461698,0.59258596,0.09714433,2.34016009,0.30779583,0.06480888
-4.72136068,4.13475281,3.00259795,1.10531449,0.00454265,0.58716882,0.09717400,2.29402589,0.30259639,0.06292769
-4.71535768,4.05085861,2.94522799,1.07904050,0.00446373,0.58208648,0.09695685,2.24553650,0.29693288,0.06104511
-4.70935468,3.96580967,2.88736470,1.05288333,0.00438021,0.57745239,0.09650828,2.19504424,0.29086572,0.05916225
-4.70335168,3.88026974,2.82962320,1.02698836,0.00429229,0.57338395,0.09584836,2.14294839,0.28446536,0.05728126
-4.69734867,3.79494091,2.77266933,1.00149620,0.00420038,0.56999886,0.09500109,2.08968894,0.27781060,0.05540545
-4.69134567,3.71054788,2.71719908,0.97654177,0.00410509,0.56741055,0.09399344,2.03573696,0.27098630,0.05353931
-4.68534267,3.62781757,2.66391353,0.95225253,0.00400718,0.56572327,0.09285428,1.98158190,0.26408070,0.05168831
-4.67933967,3.54745522,2.61349074,0.92874611,0.00390759,0.56502684,0.09161324,1.92771683,0.25718247,0.04985877
-4.67333667,3.47011877,2.56655642,0.90612750,0.00380737,0.56539142,0.09029950,1.87462248,0.25037762,0.04805748
-4.66733367,3.39639329,2.52365500,0.88448619,0.00370772,0.56686277,0.08894066,1.82275108,0.24374649,0.04629140
-4.66133067,3.32676731,2.48522306,0.86389360,0.00360993,0.56945800,0.08756171,1.77251125,0.23736097,0.04456729
-4.65532766,3.26161282,2.45156684,0.84440110,0.00351542,0.57316250,0.08618411,1.72425480,0.23128217,0.04289137
-4.64932466,3.20117057,2.42284532,0.82603895,0.00342575,0.57792787,0.08482503,1.67826639,0.22555849,0.04126899
-4.64332166,3.14554180,2.39905995,0.80881644,0.00334260,0.58367143,0.08349690,1.63475689,0.22022445,0.03970444
