energy_ev,total_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,S_s_up,S_p_up,Zr_p_up,Zr_d_up
-5.84392196,4.53428584,0.00792700,0.47503471,1.34730660,1.22131556,0.00547170,2.50669734,0.60541896,0.66316458
-5.83791896,4.58697024,0.00784152,0.48848528,1.36070877,1.23074227,0.00563235,2.52827224,0.60861619,0.67496713
-5.83191596,4.62297268,0.00771600,0.50068782,1.36832785,1.23627474,0.00579528,2.53987567,0.60887583,0.68465081
-5.82591296,4.64232637,0.00755160,0.51153041,1.37017250,1.23799552,0.00595925,2.54164267,0.60622823,0.69216706
-5.81990995,4.64541699,0.00735058,0.52091777,1.36637153,1.23608848,0.00612355,2.53392565,0.60076863,0.69750326
-5.81390695,4.63295827,0.00711621,0.52877183,1.35716729,1.23082979,0.00628797,2.51727791,0.59265294,0.70068057
-5.80790395,4.60595621,0.00685263,0.53503179,1.34290546,1.22257507,0.00645283,2.49243008,0.58209166,0.70175065
-5.80190095,4.56566385,0.00656473,0.53965371,1.32402172,1.21174363,0.00661890,2.46026095,0.56934208,0.70079145
-5.79589795,4.51352900,0.00625796,0.54260989,1.30102602,1.19880032,0.00678736,2.42176386,0.55469917,0.69790250
-5.78989495,4.45113750,0.00593812,0.54388804,1.27448501,1.18423618,0.00695963,2.37801030,0.53848568,0.69319985
-5.78389195,4.38015463,0.00561118,0.54349041,1.24500344,1.16854856,0.00713733,2.33011226,0.52104176,0.68681102
-5.77788894,4.30226730,0.00528308,0.54143298,1.21320525,1.15222186,0.00732210,2.27918488,0.50271461,0.67887013
-5.77188594,4.21912933,0.00495953,0.53774483,1.17971498,1.13570957,0.00751546,2.22631092,0.48384850,0.66951364
-5.76588294,4.13231213,0.00464582,0.53246771,1.14514025,1.11941851,0.00771866,2.17250828,0.46477561,0.65887660
-5.75987994,4.04326227,0.00434671,0.52565585,1.11005577,1.10369570,0.00793261,2.11870179,0.44580785,0.64708975
-5.75387694,3.95326748,0.00406626,0.51737601,1.07498947,1.08881850,0.00815768,2.06570005,0.42723008,0.63427755
-5.74787394,3.86343184,0.00380778,0.50770772,1.04041102,1.07498818,0.00839369,2.01417809,0.40929466,0.62055688
-5.74187094,3.77466054,0.00357370,0.49674360,1.00672315,1.06232717,0.00863980,1.96466607,0.39221769,0.60603682
-5.73586793,3.68765422,0.00336563,0.48458977,0.97425573,1.05087970,0.00889449,1.91754419,0.37617670,0.59081889
-5.72986493,3.60291241,0.00318430,0.47136609,0.94326292,1.04061598,0.00915561,1.87304375,0.36130988,0.57499815
-5.72386193,3.52074518,0.00302958,0.45720623,0.91392300,1.03143922,0.00942038,1.83125382,0.34771672,0.55866452
-5.71785893,3.44129191,0.00290061,0.44225737,0.88634103,1.02319533,0.00968550,1.79213306,0.33545986,0.54190459
-5.71185593,3.36454581,0.00279580,0.42667957,0.86055388,1.01568458,0.00994724,1.75552591,0.32456796,0.52480335
-5.70585293,3.29038260,0.00271297,0.41064447,0.83653725,1.00867466,0.01020160,1.72118226,0.31503942,0.50744600
-5.69984992,3.21859181,0.00264947,0.39433363,0.81421449,1.00191467,0.01044443,1.68877953,0.30684656,0.48991946
-5.69384692,3.14890895,0.00260227,0.37793610,0.79346652,0.99514913,0.01067160,1.65794630,0.29994023,0.47231359
-5.68784392,3.08104708,0.00256810,0.36164564,0.77414249,0.98813168,0.01087919,1.62828618,0.29425439,0.45472197
-5.68184092,3.01472624,0.00254360,0.34565730,0.75607064,0.98063771,0.01106358,1.59940116,0.28971063,0.43724220
-5.67583792,2.94969953,0.00252538,0.33016371,0.73906896,0.97247554,0.01122162,1.57091326,0.28622230,0.41997562
-5.66983492,2.88577486,0.00251020,0.31535108,0.72295506,0.96349574,0.01135074,1.54248373,0.28369826,0.40302664
-5.66383192,2.82283144,0.00249503,0.30139512,0.70755499,0.95359818,0.01144899,1.51382919,0.28204602,0.38650150
-5.65782891,2.76083084,0.00247714,0.28845703,0.69271070,0.94273672,0.01151513,1.48473392,0.28117419,0.37050669
-5.65182591,2.69982216,0.00245418,0.27667972,0.67828582,0.93092141,0.01154861,1.45505832,0.28099446,0.35514709
-5.64582291,2.63994175,0.00242424,0.26618453,0.66416975,0.91821817,0.01154955,1.42474306,0.28142287,0.34052384
-5.63981991,2.58140777,0.00238586,0.25706848,0.65027995,0.90474621,0.01151874,1.39380923,0.28238061,0.32673227
-5.63381691,2.52451033,0.00233808,0.24940226,0.63656252,0.89067325,0.01145749,1.36235468,0.28379444,0.31385981
-5.62781391,2.46959810,0.00228039,0.24322918,0.62299129,0.87620893,0.01136763,1.33054690,0.28559682,0.30198403
-5.62181091,2.41706243,0.00221278,0.23856493,0.60956551,0.86159681,0.01125133,1.29861313,0.28772599,0.29117106
-5.61580790,2.36731999,0.00213565,0.23539835,0.59630660,0.84710532,0.01111108,1.26682828,0.29012606,0.28147435
-5.60980490,2.32079516,0.00204980,0.23369322,0.58325407,0.83301799,0.01094953,1.23550145,0.29274723,0.27293374
-5.60380190,2.27790305,0.00195636,0.23339086,0.57046109,0.81962361,0.01076944,1.20496176,0.29554638,0.26557519
-5.59779890,2.23903409,0.00185674,0.23441357,0.55798999,0.80720649,0.01057359,1.17554418,0.29848796,0.25941076
-5.59179590,2.20454084,0.00175257,0.23666871,0.54590782,0.79603723,0.01036472,1.14757604,0.30154532,0.25443925
-5.58579290,2.17472758,0.00164562,0.24005324,0.53428245,0.78636439,0.01014551,1.12136483,0.30470234,0.25064702
-5.57978989,2.14984271,0.00153774,0.24445851,0.52317915,0.77840707,0.00991854,1.09718747,0.30795551,0.24800929
-5.57378689,2.13007419,0.00143080,0.24977514,0.51265789,0.77234877,0.00968628,1.07528166,0.31131603,0.24649159
-5.56778389,2.11554753,0.00132664,0.25589758,0.50277131,0.76833239,0.00945109,1.05583919,0.31481211,0.24605132
-5.56178089,2.10632610,0.00122702,0.26272838,0.49356339,0.76645652,0.00921523,1.03900132,0.31849105,0.24663934
-5.55577789,2.10241310,0.00113356,0.27018170,0.48506875,0.76677290,0.00898087,1.02485609,0.32242094,0.24820146
-5.54977489,2.10375453,0.00104772,0.27818609,0.47731240,0.76928504,0.00875008,1.01343746,0.32669189,0.25067974
-5.54377189,2.11024262,0.00097076,0.28668627,0.47030983,0.77394775,0.00852484,1.00472585,0.33141643,0.25401344
-5.53776888,2.12171904,0.00090375,0.29564386,0.46406735,0.78066767,0.00830705,0.99864991,0.33672891,0.25813974
-5.53176588,2.13797735,0.00084752,0.30503699,0.45858247,0.78930445,0.00809848,0.99508923,0.34278386,0.26299402
-5.52576288,2.15876455,0.00080266,0.31485893,0.45384417,0.79967280,0.00790075,0.99387767,0.34975312,0.26850984
-5.51975988,2.18378131,0.00076954,0.32511557,0.44983317,0.81154502,0.00771528,0.99480707,0.35782172,0.27461855
-5.51375688,2.21268113,0.00074829,0.33582213,0.44652185,0.82465431,0.00754327,0.99763132,0.36718249,0.28124867
-5.50775388,2.24506856,0.00073880,0.34699912,0.44387409,0.83869859,0.00738563,1.00207049,0.37802956,0.28832510
-5.50175088,2.28049684,0.00074074,0.35866781,0.44184495,0.85334502,0.00724292,1.00781520,0.39055084,0.29576828
-5.49574787,2.31846559,0.00075359,0.37084538,0.44038020,0.86823521,0.00711532,1.01453108,0.40491976,0.30349334
-5.48974487,2.35841898,0.00077661,0.38354016,0.43941595,0.88299109,0.00700258,1.02186350,0.42128644,0.31140946
-5.48374187,2.39974519,0.00080888,0.39674702,0.43887834,0.89722157,0.00690404,1.02944256,0.43976876,0.31941955
-5.47773887,2.44177768,0.00084931,0.41044333,0.43868350,0.91052976,0.00681855,1.03688854,0.46044354,0.32742023
-5.47173587,2.48379872,0.00089668,0.42458557,0.43873790,0.92252094,0.00674457,1.04381776,0.48333839,0.33530230
-5.46573287,2.52504577,0.00094962,0.43910695,0.43893907,0.93281095,0.00668014,1.04984898,0.50842445,0.34295170
-5.45972986,2.56472081,0.00100667,0.45391604,0.43917696,0.94103494,0.00662300,1.05461024,0.53561057,0.35025099
-5.45372686,2.60200267,0.00106628,0.46889659,0.43933579,0.94685624,0.00657063,1.05774617,0.56473921,0.35708136
-5.44772386,2.63606241,0.00112688,0.48390869,0.43929645,0.94997505,0.00652035,1.05892558,0.59558448,0.36332502
-5.44172086,2.66608125,0.00118687,0.49879113,0.43893950,0.95013675,0.00646947,1.05784909,0.62785250,0.36886810
-5.43571786,2.69127072,0.00124467,0.51336500,0.43814860,0.94713939,0.00641537,1.05425684,0.66118439,0.37360370
-5.42971486,2.71089430,0.00129877,0.52743849,0.43681424,0.94084026,0.00635565,1.04793565,0.69516190,0.37743526
-5.42371186,2.72428994,0.00134773,0.54081262,0.43483777,0.93116103,0.00628825,1.03872568,0.72931585,0.38027983
-5.41770885,2.73089251,0.00139025,0.55328791,0.43213546,0.91809142,0.00621157,1.02652622,0.76313709,0.38207135
-5.41170585,2.73025553,0.00142518,0.56467150,0.42864240,0.90169110,0.00612455,1.01130026,0.79608991,0.38276372
-5.40570285,2.72207104,0.00145158,0.57478482,0.42431625,0.88208984,0.00602679,0.99307780,0.82762749,0.38233339
-5.39969985,2.70618719,0.00146870,0.58347115,0.41914034,0.85948563,0.00591861,0.97195763,0.85720891,0.38078164
-5.39369685,2.68262239,0.00147601,0.59060313,0.41312637,0.83414112,0.00580106,0.94810741,0.88431729,0.37813619
-5.38769385,2.65157566,0.00147324,0.59608967,0.40631614,0.80637827,0.00567598,0.92176213,0.90847814,0.37445216
-5.38169085,2.61343249,0.00146035,0.59988208,0.39878258,0.77657140,0.00554596,0.89322088,0.92927757,0.36981232
-5.37568784,2.56876584,0.00143754,0.60197912,0.39062963,0.74513901,0.00541430,0.86284186,0.94637927,0.36432659
-5.36968484,2.51833195,0.00140524,0.60243072,0.38199125,0.71253451,0.00528500,0.83103601,0.95953980,0.35813070
-5.36368184,2.46306098,0.00136410,0.60134015,0.37302927,0.67923620,0.00516263,0.79825915,0.96862139,0.35138414
-5.35767884,2.40404242,0.00131493,0.59886451,0.36393024,0.64573680,0.00505224,0.76500302,0.97360154,0.34426730
-5.35167584,2.34250554,0.00125872,0.59521342,0.35490133,0.61253292,0.00495931,0.73178526,0.97457928,0.33697795
-5.34567284,2.27979531,0.00119655,0.59064591,0.34616536,0.58011462,0.00488955,0.69913879,0.97177731,0.32972708
-5.33966983,2.21734440,0.00112963,0.58546554,0.33795504,0.54895542,0.00484885,0.66760066,0.96554027,0.32273428
-5.33366683,2.15664196,0.00105919,0.58001398,0.33050675,0.51950303,0.00484310,0.63770076,0.95632890,0.31622269
-5.32766383,2.09920010,0.00098646,0.57466311,0.32405389,0.49217091,0.00487813,0.60995056,0.94471046,0.31041375
-5.32166083,2.04651910,0.00091269,0.56980610,0.31882009,0.46733090,0.00495952,0.58483233,0.93134573,0.30552188
-5.31565783,2.00005251,0.00083905,0.56584769,0.31501262,0.44530701,0.00509255,0.56278882,0.91697312,0.30174924
-5.30965483,1.96117313,0.00076664,0.56319418,0.31281601,0.42637052,0.00528208,0.54421392,0.90239068,0.29928085
-5.30365183,1.93114136,0.00069646,0.56224334,0.31238639,0.41073638,0.00553244,0.52944439,0.88843662,0.29828010
-5.29764882,1.91107665,0.00062942,0.56337491,0.31384657,0.39856098,0.00584736,0.51875288,0.87596919,0.29888492
-5.29164582,1.90193336,0.00056628,0.56694184,0.31728218,0.38994138,0.00622991,0.51234249,0.86584673,0.30120479
-5.28564282,1.90448170,0.00050770,0.57326275,0.32273898,0.38491575,0.00668242,0.51034296,0.85890856,0.30531857
-5.27963982,1.91929451,0.00045420,0.58261577,0.33022150,0.38346527,0.00720642,0.51280863,0.85595732,0.31127335
-5.27363682,1.94674009,0.00040619,0.59523399,0.33969301,0.38551715,0.00780262,0.51971822,0.85774326,0.31908435
-5.26763382,1.98698129,0.00036397,0.61130256,0.35107693,0.39094877,0.00847088,0.53097649,0.86495088,0.32873576
-5.26163082,2.03998062,0.00032773,0.63095745,0.36425949,0.39959285,0.00921015,0.54641765,0.87818790,0.34018257
-5.25562781,2.10551079,0.00029761,0.65428561,0.37909371,0.41124332,0.01001847,0.56581048,0.89797671,0.35335329
-5.24962481,2.18316996,0.00027363,0.68132650,0.39540425,0.42566183,0.01089300,0.58886491,0.92474810,0.36815321
-5.24362181,2.27240057,0.00025581,0.71207452,0.41299319,0.44258460,0.01182995,0.61523991,0.95883695,0.38446832
-5.23761881,2.37251063,0.00024407,0.74648203,0.43164626,0.46172931,0.01282469,0.64455227,1.00047951,0.40216936
-5.23161581,2.48269605,0.00023835,0.78446266,0.45113928,0.48280185,0.01387168,0.67638605,1.04981191,0.42111596
-5.22561281,2.60206272,0.00023853,0.82589439,0.47124448,0.50550267,0.01496456,0.71030218,1.10686944,0.44116058
-5.21960980,2.72964710,0.00024450,0.87062231,0.49173649,0.52953235,0.01609620,0.74584802,1.17158619,0.46215201
-5.21360680,2.86443407,0.00025612,0.91846053,0.51239744,0.55459635,0.01725875,0.78256629,1.24379486,0.48393829
-5.20760380,3.00537140,0.00027325,0.96919322,0.53302134,0.58040862,0.01844369,0.82000316,1.32322642,0.50636881
-5.20160080,3.15138003,0.00029575,1.02257476,0.55341709,0.60669411,0.01964194,0.85771522,1.40950974,0.52929567
-5.19559780,3.30136017,0.00032343,1.07832890,0.57341042,0.63318996,0.02084395,0.89527505,1.50217114,0.55257407
-5.18959480,3.45419334,0.00035612,1.13614724,0.59284447,0.65964564,0.02203978,0.93227535,1.60063425,0.57606199
-5.18359180,3.60874081,0.00039358,1.19568720,0.61157913,0.68582198,0.02321922,0.96833151,1.70422045,0.59961906
-5.17758879,3.76383954,0.00043557,1.25657002,0.62948937,0.71148939,0.02437191,1.00308291,1.81215038,0.62310497
-5.17158579,3.91829669,0.00048178,1.31837893,0.64646266,0.73642551,0.02548744,1.03619293,1.92354706,0.64637748
-5.16558279,4.07088415,0.00053186,1.38065835,0.66239584,0.76041272,0.02655547,1.06734808,2.03744121,0.66929047
-5.15957979,4.22033449,0.00058537,1.44291420,0.67719170,0.78323566,0.02756589,1.09625658,2.15277903,0.69169203
-5.15357679,4.36533997,0.00064183,1.50461601,0.69075570,0.80467931,0.02850889,1.12264677,2.26843316,0.71342320
-5.14757379,4.50455579,0.00070068,1.56520109,0.70299312,0.82452793,0.02937513,1.14626575,2.38321683,0.73431726
-5.14157079,4.63660871,0.00076128,1.62408098,0.71380693,0.84256503,0.03015584,1.16687857,2.49590134,0.75420007
-5.13556778,4.76011179,0.00082293,1.68065029,0.72309675,0.85857473,0.03084299,1.18426841,2.60523684,0.77289139
-5.12956478,4.87368555,0.00088488,1.73429793,0.73075892,0.87234452,0.03142938,1.19823781,2.70997599,0.79020744
-5.12356178,4.97598531,0.00094629,1.78442049,0.73668798,0.88366944,0.03190880,1.20861123,2.80890002,0.80596449
-5.11755878,5.06573410,0.00100632,1.83043744,0.74077938,0.89235761,0.03227617,1.21523875,2.90084642,0.81998366
-5.11155578,5.14176000,0.00106410,1.87180755,0.74293342,0.89823677,0.03252766,1.21800099,2.98473742,0.83209654
-5.10555278,5.20303627,0.00111876,1.90804602,0.74306025,0.90116158,0.03266085,1.21681484,3.05960820,0.84215148
-5.09954977,5.24872246,0.00116945,1.93874157,0.74108550,0.90102129,0.03267483,1.21163961,3.12463379,0.85002032
-5.09354677,5.27820432,0.00121538,1.96357263,0.73695638,0.89774713,0.03257035,1.20248339,3.17915357,0.85560513
-5.08754377,5.29113023,0.00125583,1.98232194,0.73064772,0.89131919,0.03234987,1.18940886,3.22269224,0.85884453
-5.08154077,5.28744210,0.00129016,1.99488877,0.72216760,0.88177199,0.03201770,1.17253820,3.25497651,0.85971944
-5.07553777,5.26739849,0.00131787,2.00129803,0.71156210,0.86919862,0.03157997,1.15205662,3.27594637,0.85825763
-5.06953477,5.23158839,0.00133858,2.00170566,0.69891899,0.85375277,0.03104473,1.12821406,3.28576070,0.85453691
-5.06353177,5.18093417,0.00135208,1.99639995,0.68436973,0.83564864,0.03042181,1.10132475,3.28479649,0.84868668
-5.05752876,5.11668292,0.00135831,1.98579835,0.66808991,0.81515839,0.02972283,1.07176440,3.27364165,0.84088749
-5.05152576,5.04038574,0.00135738,1.97043976,0.65029772,0.79260729,0.02896101,1.03996494,3.25308139,0.83136874
-5.04552276,4.95386529,0.00134954,1.95097228,0.63125061,0.76836656,0.02815100,1.00640695,3.22407851,0.82040422
-5.03951976,4.85917225,0.00133522,1.92813675,0.61124004,0.74284416,0.02730861,0.97160981,3.18774803,0.80830576
-5.03351676,4.75853216,0.00131498,1.90274649,0.59058466,0.71647400,0.02645056,0.93612002,3.14532689,0.79541502
-5.02751376,4.65428416,0.00128951,1.87566380,0.56962209,0.68970389,0.02559412,0.90049808,3.09813960,0.78209380
-5.02151076,4.54881400,0.00125957,1.84777402,0.54869958,0.66298289,0.02475671,0.86530437,3.04756078,0.76871301
-5.01550775,4.44448358,0.00122601,1.81995811,0.52816414,0.63674839,0.02395556,0.83108463,2.99497586,0.75564087
-5.00950475,4.34355979,0.00118972,1.79306447,0.50835227,0.61141379,0.02320723,0.79835567,2.94174096,0.74323071
-5.00350175,4.24814524,0.00115158,1.76788131,0.48957999,0.58735696,0.02252726,0.76759172,2.88914342,0.73180887
-4.99749875,4.16011362,0.00111245,1.74511046,0.47213347,0.56491028,0.02192973,0.73921215,2.83836412,0.72166312
-4.99149575,4.08105222,0.00107316,1.72534364,0.45626063,0.54435239,0.02142692,0.71357088,2.79044289,0.71303230
-4.98549275,4.01221393,0.00103442,1.70904224,0.44216410,0.52590212,0.02102898,0.69094800,2.74624833,0.70609732
-4.97948974,3.95448053,0.00099687,1.69652147,0.42999585,0.50971475,0.02074366,0.67154374,2.70645305,0.70097428
-4.97348674,3.90833907,0.00096102,1.68793950,0.41985360,0.49588062,0.02057610,0.65547525,2.67151534,0.69770977
-4.96748374,3.87387213,0.00092726,1.68329232,0.41177921,0.48442619,0.02052872,0.64277597,2.64166827,0.69627879
-4.96148074,3.85076263,0.00089582,1.68241455,0.40575907,0.47531725,0.02060116,0.63339779,2.61691648,0.69658533
-4.95547774,3.83831304,0.00086681,1.68498634,0.40172639,0.46846422,0.02079030,0.62721579,2.59704140,0.69846576
-4.94947474,3.83547836,0.00084022,1.69054626,0.39956534,0.46372909,0.02109038,0.62403526,2.58161461,0.70169486
-4.94347174,3.84091169,0.00081592,1.69850983,0.39911671,0.46093367,0.02149320,0.62360078,2.57001923,0.70599435
-4.93746873,3.85302053,0.00079366,1.70819286,0.40018494,0.45986878,0.02198830,0.62560689,2.56147875,0.71104356
-4.93146573,3.87003173,0.00077313,1.71883907,0.40254610,0.46030378,0.02256333,0.62970985,2.55509218,0.71649191
-4.92546273,3.89006225,0.00075396,1.72965058,0.40595652,0.46199623,0.02320439,0.63554010,2.54987448,0.72197266
-4.91945973,3.91119316,0.00073572,1.73982031,0.41016158,0.46470102,0.02389633,0.64271482,2.54480060,0.72711725
-4.91345673,3.93154352,0.00071800,1.74856482,0.41490444,0.46817876,0.02462326,0.65085004,2.53885138,0.73156987
-4.90745373,3.94934146,0.00070037,1.75515630,0.41993422,0.47220296,0.02536884,0.65957196,2.53105963,0.73500147
-4.90145073,3.96298921,0.00068246,1.75895237,0.42501335,0.47656595,0.02611671,0.66852692,2.52055418,0.73712256
-4.89544772,3.97111989,0.00066390,1.75942243,0.42992379,0.48108307,0.02685088,0.67738979,2.50660032,0.73769456
-4.88944472,3.97264357,0.00064444,1.75616952,0.43447203,0.48559541,0.02755602,0.68587042,2.48863468,0.73653884
-4.88344172,3.96678103,0.00062386,1.74894670,0.43849250,0.48997076,0.02821776,0.69371805,2.46629319,0.73354342
-4.87743872,3.95308432,0.00060203,1.73766753,0.44184967,0.49410319,0.02882298,0.70072373,2.43943087,0.72866691
-4.87143572,3.93144336,0.00057891,1.72241005,0.44443852,0.49791114,0.02935996,0.70672065,2.40813264,0.72193963
-4.86543272,3.90207920,0.00055451,1.70341438,0.44618384,0.50133453,0.02981861,0.71158271,2.37271469,0.71346191
-4.85942971,3.86552435,0.00052895,1.68107411,0.44703824,0.50433101,0.03019051,0.71522155,2.33371648,0.70339973
-4.85342671,3.82259184,0.00050240,1.65592184,0.44697930,0.50687175,0.03046904,0.71758239,2.29188366,0.69197789
-4.84742371,3.77433468,0.00047507,1.62860976,0.44600606,0.50893715,0.03064941,0.71863902,2.24814282,0.67947122
-4.84142071,3.72199777,0.00044723,1.59988598,0.44413515,0.51051264,0.03072862,0.71838853,2.20356893,0.66619395
-4.83541771,3.66696473,0.00041918,1.57056768,0.44139678,0.51158509,0.03070546,0.71684591,2.15934711,0.65248809
-4.82941471,3.61070183,0.00039125,1.54151209,0.43783103,0.51213989,0.03058045,0.71403913,2.11672991,0.63871092
-4.82341171,3.55470137,0.00036375,1.51358650,0.43348443,0.51215896,0.03035571,0.71000490,2.07699206,0.62522238
-4.81740870,3.50042667,0.00033699,1.48763825,0.42840726,0.51161977,0.03003493,0.70478534,2.04138405,0.61237262
-4.81140570,3.44926046,0.00031127,1.46446565,0.42265136,0.51049545,0.02962316,0.69842566,2.01108637,0.60049022
-4.80540270,3.40245820,0.00028688,1.44479093,0.41626889,0.50875579,0.02912670,0.69097299,1.98716576,0.58987141
-4.79939970,3.36110752,0.00026403,1.42923570,0.40931161,0.50636919,0.02855291,0.68247620,1.97053510,0.58077059
-4.79339670,3.32609476,0.00024294,1.41829989,0.40183095,0.50330525,0.02791002,0.67298660,1.96191788,0.57339234
-4.78739370,3.29807886,0.00022375,1.41234444,0.39387847,0.49953771,0.02720694,0.66255930,1.96181862,0.56788522
-4.78139070,3.27747322,0.00020658,1.41157827,0.38550675,0.49504772,0.02645302,0.65125494,1.97049988,0.56433728
-4.77538769,3.26443525,0.00019149,1.41604979,0.37677039,0.48982683,0.02565783,0.63914161,1.98796664,0.56277351
-4.76938469,3.25886366,0.00017850,1.42564320,0.36772701,0.48387975,0.02483092,0.62629653,2.01395855,0.56315508
-4.76338169,3.26040313,0.00016758,1.44007958,0.35843809,0.47722652,0.02398162,0.61280739,2.04795029,0.56538055
-4.75737869,3.26845604,0.00015866,1.45892272,0.34896951,0.46990389,0.02311879,0.59877301,2.08916015,0.56928876
-4.75137569,3.28220082,0.00015164,1.48158976,0.33939168,0.46196588,0.02225061,0.58430337,2.13656676,0.57466347
-4.74537269,3.30061638,0.00014640,1.50736620,0.32977917,0.45348349,0.02138446,0.56951873,2.18893348,0.58123954
-4.73936968,3.32251216,0.00014275,1.53542511,0.32021005,0.44454344,0.02052673,0.55454809,2.24484008,0.58871055
-4.73336668,3.34656305,0.00014053,1.56484994,0.31076464,0.43524621,0.01968276,0.53952689,2.30272077,0.59673761
-4.72736368,3.37134845,0.00013953,1.59466050,0.30152417,0.42570339,0.01885675,0.52459428,2.36090757,0.60495917
-4.72136068,3.39539460,0.00013952,1.62384123,0.29256909,0.41603459,0.01805177,0.50988995,2.41767780,0.61300162
-4.71535768,3.41721911,0.00014030,1.65137111,0.28397738,0.40636408,0.01726982,0.49555104,2.47130417,0.62049025
-4.70935468,3.43537651,0.00014164,1.67625412,0.27582297,0.39681739,0.01651187,0.48170903,2.52010585,0.62706035
-4.70335168,3.44850344,0.00014332,1.69754928,0.26817436,0.38751807,0.01577799,0.46848708,2.56249874,0.63236813
-4.69734867,3.45536202,0.00014514,1.71439931,0.26109343,0.37858480,0.01506753,0.45599786,2.59704321,0.63610095
-4.69134567,3.45487993,0.00014688,1.72605665,0.25463476,0.37012897,0.01437928,0.44434201,2.62248739,0.63798670
-4.68534267,3.44618562,0.00014838,1.73190613,0.24884526,0.36225280,0.01371162,0.43360737,2.63780443,0.63780176
-4.67933967,3.42863715,0.00014948,1.73148302,0.24376416,0.35504814,0.01306275,0.42386883,2.64222221,0.63537746
-4.67333667,3.40184353,0.00015004,1.72448607,0.23942337,0.34859577,0.01243087,0.41518881,2.63524431,0.63060466
-4.66733367,3.36567730,0.00014995,1.71078478,0.23584804,0.34296528,0.01181430,0.40761826,2.61666134,0.62343621
-4.66133067,3.32027782,0.00014913,1.69042060,0.23305729,0.33821536,0.01121162,0.40119797,2.58655224,0.61388738
-4.65532766,3.26604480,0.00014752,1.66360211,0.23106488,0.33439429,0.01062182,0.39595991,2.54527546,0.60203403
-4.64932466,3.20362216,0.00014509,1.63069435,0.22987985,0.33154066,0.01004429,0.39192855,2.49345060,0.58800875
-4.64332166,3.13387290,0.00014186,1.59220274,0.22950680,0.32968389,0.00947891,0.38912177,2.43193116,0.57199511
