energy_ev,total_up,C_s_up,C_p_up,Ca_p_up,Ca_d_up,Te_p_up,Te_d_up,V_p_up,V_d_up
-5.56178089,3.14017784,0.02876763,0.39409268,0.01832739,0.00000000,1.63801036,0.00000000,1.07812933,1.14107360
-5.55577789,3.25944463,0.03038254,0.41283487,0.01926903,0.00000000,1.69811916,0.00000000,1.13373568,1.18513363
-5.54977489,3.36824438,0.03191476,0.42973319,0.02018038,0.00000000,1.75370440,0.00000000,1.18660374,1.22438319
-5.54377189,3.46532455,0.03334675,0.44448073,0.02105426,0.00000000,1.80429157,0.00000000,1.23616088,1.25822421
-5.53776888,3.54958987,0.03466226,0.45680286,0.02188384,0.00000000,1.84946720,0.00000000,1.28187476,1.28614033
-5.53176588,3.62012561,0.03584656,0.46646609,0.02266271,0.00000000,1.88888331,0.00000000,1.32326352,1.30771181
-5.52576288,3.67621494,0.03688670,0.47328560,0.02338487,0.00000000,1.92225926,0.00000000,1.35990409,1.32262751
-5.51975988,3.71734988,0.03777167,0.47713147,0.02404480,0.00000000,1.94938151,0.00000000,1.39143846,1.33069336
-5.51375688,3.74323543,0.03849251,0.47793283,0.02463736,0.00000000,1.97010100,0.00000000,1.41757765,1.33183694
-5.50775388,3.75378724,0.03904236,0.47568022,0.02515788,0.00000000,1.98432914,0.00000000,1.43810369,1.32610805
-5.50175088,3.74912316,0.03941649,0.47042563,0.02560207,0.00000000,1.99203232,0.00000000,1.45286950,1.31367511
-5.49574787,3.72954966,0.03961223,0.46228052,0.02596599,0.00000000,1.99322611,0.00000000,1.46179722,1.29481790
-5.48974487,3.69554422,0.03962897,0.45141180,0.02624613,0.00000000,1.98796927,0.00000000,1.46487524,1.26991678
-5.48374187,3.64773480,0.03946802,0.43803593,0.02643931,0.00000000,1.97635852,0.00000000,1.46215438,1.23943925
-5.47773887,3.58687801,0.03913256,0.42241158,0.02654281,0.00000000,1.95852436,0.00000000,1.45374365,1.20392427
-5.47173587,3.51383692,0.03862753,0.40483106,0.02655439,0.00000000,1.93462845,0.00000000,1.43980598,1.16396538
-5.46573287,3.42955997,0.03795954,0.38561103,0.02647237,0.00000000,1.90486262,0.00000000,1.42055426,1.12019324
-5.45972986,3.33506160,0.03713677,0.36508286,0.02629578,0.00000000,1.86944968,0.00000000,1.39624780,1.07325846
-5.45372686,3.23140549,0.03616889,0.34358303,0.02602444,0.00000000,1.82864573,0.00000000,1.36718956,1.02381535
-5.44772386,3.11969048,0.03506696,0.32144400,0.02565912,0.00000000,1.78274374,0.00000000,1.33372380,0.97250724
-5.44172086,3.00103944,0.03384330,0.29898596,0.02520167,0.00000000,1.73207779,0.00000000,1.29623427,0.91995373
-5.43571786,2.87659053,0.03251144,0.27650949,0.02465515,0.00000000,1.67702740,0.00000000,1.25514263,0.86674027
-5.42971486,2.74749057,0.03108589,0.25428966,0.02402391,0.00000000,1.61802136,0.00000000,1.21090675,0.81341010
-5.42371186,2.61488971,0.02958207,0.23257144,0.02331368,0.00000000,1.55554021,0.00000000,1.16401856,0.76045864
-5.41770885,2.47993667,0.02801609,0.21156654,0.02253155,0.00000000,1.49011701,0.00000000,1.11500117,0.70833008
-5.41170585,2.34377371,0.02640452,0.19145170,0.02168598,0.00000000,1.42233565,0.00000000,1.06440490,0.65741598
-5.40570285,2.20753083,0.02476421,0.17236828,0.02078667,0.00000000,1.35282655,0.00000000,1.01280192,0.60805556
-5.39969985,2.07231842,0.02311196,0.15442300,0.01984442,0.00000000,1.28225949,0.00000000,0.96077950,0.56053730
-5.39369685,1.93921816,0.02146432,0.13768970,0.01887098,0.00000000,1.21133363,0.00000000,0.90893165,0.51510142
-5.38769385,1.80927203,0.01983727,0.12221189,0.01787873,0.00000000,1.14076493,0.00000000,0.85784948,0.47194303
-5.38169085,1.68346950,0.01824594,0.10800582,0.01688043,0.00000000,1.07127147,0.00000000,0.80811019,0.43121544
-5.37568784,1.56273326,0.01670438,0.09506398,0.01588889,0.00000000,1.00355715,0.00000000,0.76026532,0.39303351
-5.36968484,1.44790410,0.01522527,0.08335873,0.01491666,0.00000000,0.93829454,0.00000000,0.71482848,0.35747680
-5.36368184,1.33972553,0.01381977,0.07284600,0.01397565,0.00000000,0.87610757,0.00000000,0.67226308,0.32459243
-5.35767884,1.23882893,0.01249730,0.06346876,0.01307685,0.00000000,0.81755495,0.00000000,0.63297065,0.29439752
-5.35167584,1.14572011,0.01126543,0.05516038,0.01223004,0.00000000,0.76311504,0.00000000,0.59728025,0.26688134
-5.34567284,1.06076806,0.01012983,0.04784753,0.01144347,0.00000000,0.71317282,0.00000000,0.56543942,0.24200710
-5.33966983,0.98419654,0.00909423,0.04145286,0.01072373,0.00000000,0.66800965,0.00000000,0.53760720,0.21971359
-5.33366683,0.91607916,0.00816043,0.03589717,0.01007555,0.00000000,0.62779630,0.00000000,0.51384954,0.19991667
-5.32766383,0.85633837,0.00732840,0.03110134,0.00950174,0.00000000,0.59258941,0.00000000,0.49413748,0.18251081
-5.32166083,0.80474860,0.00659638,0.02698775,0.00900314,0.00000000,0.56233172,0.00000000,0.47834805,0.16737073
-5.31565783,0.76094354,0.00596103,0.02348152,0.00857867,0.00000000,0.53685594,0.00000000,0.46626824,0.15435330
-5.30965483,0.72442753,0.00541763,0.02051134,0.00822544,0.00000000,0.51589215,0.00000000,0.45760164,0.14329966
-5.30365183,0.69459064,0.00496027,0.01801011,0.00793888,0.00000000,0.49907832,0.00000000,0.45197783,0.13403769
-5.29764882,0.67072696,0.00458203,0.01591541,0.00771300,0.00000000,0.48597364,0.00000000,0.44896403,0.12638480
-5.29164582,0.65205552,0.00427529,0.01416971,0.00754057,0.00000000,0.47607406,0.00000000,0.44807866,0.12015099
-5.28564282,0.63774302,0.00403187,0.01272057,0.00741343,0.00000000,0.46882940,0.00000000,0.44880645,0.11514220
-5.27963982,0.62692769,0.00384328,0.01152062,0.00732279,0.00000000,0.46366143,0.00000000,0.45061429,0.11116374
-5.27363682,0.61874335,0.00370096,0.01052757,0.00725951,0.00000000,0.45998222,0.00000000,0.45296759,0.10802387
-5.26763382,0.61234289,0.00359643,0.00970415,0.00721442,0.00000000,0.45721211,0.00000000,0.45534623,0.10553729
-5.26163082,0.60692039,0.00352150,0.00901793,0.00717860,0.00000000,0.45479669,0.00000000,0.45725989,0.10352854
-5.25562781,0.60173115,0.00346839,0.00844125,0.00714363,0.00000000,0.45222216,0.00000000,0.45826182,0.10183509
-5.24962481,0.59610903,0.00342993,0.00795105,0.00710183,0.00000000,0.44902869,0.00000000,0.45796100,0.10031010
-5.24362181,0.58948058,0.00339960,0.00752872,0.00704647,0.00000000,0.44482128,0.00000000,0.45603200,0.09882485
-5.23761881,0.58137574,0.00337165,0.00715995,0.00697190,0.00000000,0.43927796,0.00000000,0.45222239,0.09727049
-5.23161581,0.57143464,0.00334119,0.00683462,0.00687368,0.00000000,0.43215505,0.00000000,0.44635755,0.09555945
-5.22561281,0.55941082,0.00330417,0.00654672,0.00674861,0.00000000,0.42328953,0.00000000,0.43834267,0.09362616
-5.21960980,0.54517068,0.00325742,0.00629421,0.00659476,0.00000000,0.41259857,0.00000000,0.42816220,0.09142734
-5.21360680,0.52868955,0.00319865,0.00607907,0.00641147,0.00000000,0.40007638,0.00000000,0.41587677,0.08894161
-5.20760380,0.51004479,0.00312642,0.00590723,0.00619920,0.00000000,0.38578872,0.00000000,0.40161791,0.08616882
-5.20160080,0.48940629,0.00304006,0.00578870,0.00595950,0.00000000,0.36986542,0.00000000,0.38558091,0.08312884
-5.19559780,0.46702513,0.00293964,0.00573768,0.00569484,0.00000000,0.35249131,0.00000000,0.36801625,0.07986009
-5.18959480,0.44322074,0.00282585,0.00577272,0.00540846,0.00000000,0.33389610,0.00000000,0.34922003,0.07641781
-5.18359180,0.41836748,0.00269996,0.00591698,0.00510418,0.00000000,0.31434363,0.00000000,0.32952390,0.07287219
-5.17758879,0.39288100,0.00256370,0.00619850,0.00478628,0.00000000,0.29412102,0.00000000,0.30928495,0.06930647
-5.17158579,0.36720506,0.00241917,0.00665050,0.00445925,0.00000000,0.27352813,0.00000000,0.28887588,0.06581501
-5.16558279,0.34179929,0.00226872,0.00731172,0.00412769,0.00000000,0.25286776,0.00000000,0.26867599,0.06250150
-5.15957979,0.31712826,0.00211492,0.00822669,0.00379612,0.00000000,0.23243690,0.00000000,0.24906309,0.05947724
-5.15357679,0.29365198,0.00196044,0.00944594,0.00346885,0.00000000,0.21251927,0.00000000,0.23040658,0.05685960
-5.14757379,0.27181826,0.00180800,0.01102611,0.00314989,0.00000000,0.19337942,0.00000000,0.21306191,0.05477058
-5.14157079,0.25205666,0.00166032,0.01302990,0.00284285,0.00000000,0.17525823,0.00000000,0.19736617,0.05333552
-5.13556778,0.23477412,0.00152009,0.01552582,0.00255088,0.00000000,0.15837013,0.00000000,0.18363495,0.05268188
-5.12956478,0.22035189,0.00138994,0.01858754,0.00227664,0.00000000,0.14290165,0.00000000,0.17216022,0.05293792
-5.12356178,0.20914375,0.00127244,0.02229310,0.00202227,0.00000000,0.12901138,0.00000000,0.16320889,0.05423142
-5.11755878,0.20147479,0.00117012,0.02672356,0.00178944,0.00000000,0.11683101,0.00000000,0.15702201,0.05668810
-5.11155578,0.19764082,0.00108549,0.03196136,0.00157931,0.00000000,0.10646727,0.00000000,0.15381403,0.06042991
-5.10555278,0.19790760,0.00102106,0.03808814,0.00139266,0.00000000,0.09800446,0.00000000,0.15377215,0.06557283
-5.09954977,0.20250990,0.00097943,0.04518218,0.00122986,0.00000000,0.09150741,0.00000000,0.15705520,0.07222448
-5.09354677,0.21164990,0.00096325,0.05331544,0.00109098,0.00000000,0.08702449,0.00000000,0.16379209,0.08048111
-5.08754377,0.22549483,0.00097535,0.06255015,0.00097582,0.00000000,0.08459056,0.00000000,0.17407955,0.09042441
-5.08154077,0.24417361,0.00101870,0.07293519,0.00088400,0.00000000,0.08422960,0.00000000,0.18797920,0.10211780
-5.07553777,0.26777271,0.00109649,0.08450232,0.00081499,0.00000000,0.08595683,0.00000000,0.20551393,0.11560256
-5.06953477,0.29633113,0.00121209,0.09726234,0.00076819,0.00000000,0.08978036,0.00000000,0.22666378,0.13089387
-5.06353177,0.32983485,0.00136909,0.11120141,0.00074295,0.00000000,0.09570213,0.00000000,0.25136150,0.14797687
-5.05752876,0.36821103,0.00157123,0.12627773,0.00073863,0.00000000,0.10371824,0.00000000,0.27948814,0.16680301
-5.05152576,0.41132249,0.00182237,0.14241881,0.00075461,0.00000000,0.11381874,0.00000000,0.31086901,0.18728696
-5.04552276,0.45896264,0.00212640,0.15951937,0.00079031,0.00000000,0.12598676,0.00000000,0.34527038,0.20930420
-5.03951976,0.51085180,0.00248713,0.17744034,0.00084523,0.00000000,0.14019734,0.00000000,0.38239747,0.23268969
-5.03351676,0.56663490,0.00290820,0.19600885,0.00091893,0.00000000,0.15641592,0.00000000,0.42189389,0.25723769
-5.02751376,0.62588144,0.00339290,0.21501954,0.00101100,0.00000000,0.17459663,0.00000000,0.46334315,0.28270302
-5.02151076,0.68808778,0.00394402,0.23423722,0.00112114,0.00000000,0.19468067,0.00000000,0.50627226,0.30880376
-5.01550775,0.75268213,0.00456369,0.25340080,0.00124903,0.00000000,0.21659474,0.00000000,0.55015775,0.33522566
-5.00950475,0.81903234,0.00525323,0.27222870,0.00139442,0.00000000,0.24024984,0.00000000,0.59443410,0.36162794
-5.00350175,0.88645656,0.00601294,0.29042530,0.00155705,0.00000000,0.26554039,0.00000000,0.63850444,0.38765067
-4.99749875,0.95423633,0.00684202,0.30768858,0.00173665,0.00000000,0.29234387,0.00000000,0.68175336,0.41292336
-4.99149575,1.02163204,0.00773839,0.32371844,0.00193292,0.00000000,0.32052104,0.00000000,0.72356140,0.43707450
-4.98549275,1.08790002,0.00869862,0.33822559,0.00214550,0.00000000,0.34991664,0.00000000,0.76332072,0.45974181
-4.97948974,1.15231087,0.00971792,0.35094048,0.00237398,0.00000000,0.38036074,0.00000000,0.80045147,0.48058273
-4.97348674,1.21416800,0.01079004,0.36162216,0.00261784,0.00000000,0.41167055,0.00000000,0.83441799,0.49928472
-4.96748374,1.27282597,0.01190742,0.37006637,0.00287646,0.00000000,0.44365270,0.00000000,0.86474436,0.51557492
-4.96148074,1.32770751,0.01306120,0.37611284,0.00314910,0.00000000,0.47610590,0.00000000,0.89102852,0.52922884
-4.95547774,1.37831872,0.01424137,0.37965119,0.00343486,0.00000000,0.50882376,0.00000000,0.91295433,0.54007757
-4.94947474,1.42426170,0.01543700,0.38062536,0.00373270,0.00000000,0.54159782,0.00000000,0.93030104,0.54801325
-4.94347174,1.46524398,0.01663636,0.37903628,0.00404140,0.00000000,0.57422053,0.00000000,0.94294978,0.55299257
-4.93746873,1.50108455,0.01782727,0.37494275,0.00435954,0.00000000,0.60648814,0.00000000,0.95088679,0.55503813
-4.93146573,1.53171622,0.01899726,0.36846033,0.00468554,0.00000000,0.63820338,0.00000000,0.95420324,0.55423765
-4.92546273,1.55718418,0.02013389,0.35975863,0.00501759,0.00000000,0.66917788,0.00000000,0.95309182,0.55074109
-4.91945973,1.57764120,0.02122502,0.34905674,0.00535370,0.00000000,0.69923428,0.00000000,0.94784020,0.54475588
-4.91345673,1.59333966,0.02225898,0.33661746,0.00569169,0.00000000,0.72820805,0.00000000,0.93882180,0.53654047
-4.90745373,1.60462090,0.02322487,0.32274020,0.00602919,0.00000000,0.75594894,0.00000000,0.92648436,0.52639667
-4.90145073,1.61190273,0.02411266,0.30775328,0.00636369,0.00000000,0.78232219,0.00000000,0.91133684,0.51466102
-4.89544772,1.61566549,0.02491343,0.29200560,0.00669255,0.00000000,0.80720957,0.00000000,0.89393534,0.50169572
-4.88944472,1.61643767,0.02561937,0.27585830,0.00701305,0.00000000,0.83051013,0.00000000,0.87486857,0.48787949
-4.88344172,1.61478151,0.02622392,0.25967663,0.00732244,0.00000000,0.85214095,0.00000000,0.85474345,0.47359871
-4.87743872,1.61127932,0.02672179,0.24382225,0.00761799,0.00000000,0.87203777,0.00000000,0.83417145,0.45923928
-4.87143572,1.60652089,0.02710893,0.22864626,0.00789705,0.00000000,0.89015547,0.00000000,0.81375590,0.44517931
-4.86543272,1.60109240,0.02738254,0.21448321,0.00815714,0.00000000,0.90646864,0.00000000,0.79408073,0.43178291
-4.85942971,1.59556694,0.02754103,0.20164586,0.00839597,0.00000000,0.92097180,0.00000000,0.77570065,0.41939516
-4.85342671,1.59049653,0.02758398,0.19042117,0.00861154,0.00000000,0.93367963,0.00000000,0.75913294,0.40833816
-4.84742371,1.58640575,0.02751209,0.18106706,0.00880221,0.00000000,0.94462673,0.00000000,0.74485069,0.39890821
-4.84142071,1.58378636,0.02732719,0.17381012,0.00896671,0.00000000,0.95386712,0.00000000,0.73327736,0.39137378
-4.83541771,1.58309293,0.02703215,0.16884403,0.00910418,0.00000000,0.96147316,0.00000000,0.72478250,0.38597421
-4.82941471,1.58473878,0.02663094,0.16632853,0.00921422,0.00000000,0.96753392,0.00000000,0.71967833,0.38291883
-4.82341171,1.58909208,0.02612858,0.16638882,0.00929689,0.00000000,0.97215293,0.00000000,0.71821698,0.38238616
-4.81740870,1.59647164,0.02553117,0.16911521,0.00935266,0.00000000,0.97544531,0.00000000,0.72058827,0.38452318
-4.81140570,1.60714242,0.02484589,0.17456289,0.00938241,0.00000000,0.97753435,0.00000000,0.72691773,0.38944429
-4.80540270,1.62131036,0.02408100,0.18275173,0.00938740,0.00000000,0.97854754,0.00000000,0.73726499,0.39722985
-4.79939970,1.63911696,0.02324581,0.19366601,0.00936917,0.00000000,0.97861249,0.00000000,0.75162250,0.40792440
-4.79339670,1.66063359,0.02235066,0.20725418,0.00932950,0.00000000,0.97785260,0.00000000,0.76991456,0.42153439
-4.78739370,1.68585600,0.02140689,0.22342854,0.00927033,0.00000000,0.97638310,0.00000000,0.79199707,0.43802567
-4.78139070,1.71469947,0.02042665,0.24206505,0.00919369,0.00000000,0.97430746,0.00000000,0.81765802,0.45732083
-4.77538769,1.74699519,0.01942289,0.26300329,0.00910164,0.00000000,0.97171456,0.00000000,0.84661902,0.47929668
-4.76938469,1.78248828,0.01840912,0.28604681,0.00899617,0.00000000,0.96867685,0.00000000,0.87853817,0.50378218
-4.76338169,1.82083808,0.01739921,0.31096390,0.00887919,0.00000000,0.96524962,0.00000000,0.91301430,0.53055705
-4.75737869,1.86162111,0.01640721,0.33748902,0.00875249,0.00000000,0.96147150,0.00000000,0.94959289,0.55935142
-4.75137569,1.90433685,0.01544706,0.36532502,0.00861769,0.00000000,0.95736622,0.00000000,0.98777354,0.58984677
-4.74537269,1.94841655,0.01453234,0.39414612,0.00847626,0.00000000,0.95294543,0.00000000,1.02701901,0.62167842
-4.73936968,1.99323497,0.01367595,0.42360195,0.00832951,0.00000000,0.94821250,0.00000000,1.06676569,0.65443968
-4.73336668,2.03812460,0.01288989,0.45332237,0.00817863,0.00000000,0.94316700,0.00000000,1.10643504,0.68768768
-4.72736368,2.08239213,0.01218493,0.48292320,0.00802470,0.00000000,0.93780944,0.00000000,1.14544585,0.72095099
-4.72136068,2.12533622,0.01157035,0.51201275,0.00786873,0.00000000,0.93214600,0.00000000,1.18322670,0.75373865
-4.71535768,2.16626609,0.01105377,0.54019884,0.00771168,0.00000000,0.92619280,0.00000000,1.21922825,0.78555063
-4.70935468,2.20451989,0.01064084,0.56709628,0.00755451,0.00000000,0.91997942,0.00000000,1.25293474,0.81588917
-4.70335168,2.23948222,0.01033515,0.59233445,0.00739820,0.00000000,0.91355134,0.00000000,1.28387444,0.84427069
-4.69734867,2.27059988,0.01013808,0.61556475,0.00724374,0.00000000,0.90697111,0.00000000,1.31162840,0.87023782
-4.69134567,2.29739529,0.01004869,0.63646762,0.00709217,0.00000000,0.90031818,0.00000000,1.33583738,0.89337108
-4.68534267,2.31947701,0.01006376,0.65475893,0.00694453,0.00000000,0.89368736,0.00000000,1.35620664,0.91329964
-4.67933967,2.33654713,0.01017771,0.67019549,0.00680189,0.00000000,0.88718607,0.00000000,1.37250865,0.92971083
-4.67333667,2.34840520,0.01038280,0.68257939,0.00666528,0.00000000,0.88093058,0.00000000,1.38458353,0.94235802
-4.66733367,2.35494902,0.01066918,0.69176121,0.00653568,0.00000000,0.87504154,0.00000000,1.39233758,0.95106638
-4.66133067,2.35617229,0.01102513,0.69764185,0.00641398,0.00000000,0.86963914,0.00000000,1.39574016,0.95573653
-4.65532766,2.35215951,0.01143729,0.70017307,0.00630093,0.00000000,0.86483821,0.00000000,1.39481907,0.95634581
-4.64932466,2.34307873,0.01189097,0.69935672,0.00619713,0.00000000,0.86074368,0.00000000,1.38965501,0.95294725
-4.64332166,2.32917240,0.01237051,0.69524278,0.00610297,0.00000000,0.85744659,0.00000000,1.38037542,0.94566619
