energy_ev,total_up,Au_p_up,Au_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-5.55577789,5.08307675,1.05001918,3.42756414,0.00561123,0.48700401,0.04063209,0.73270262
-5.54977489,4.96964642,1.04498423,3.33902726,0.00546222,0.47247269,0.04028917,0.72345241
-5.54377189,4.85035043,1.03653642,3.24885586,0.00530903,0.45712851,0.03981241,0.71240198
-5.53776888,4.72695158,1.02495918,3.15829362,0.00515398,0.44115195,0.03920890,0.69977431
-5.53176588,4.60131045,1.01060153,3.06860157,0.00499934,0.42473531,0.03848898,0.68582940
-5.52576288,4.47533138,0.99386654,2.98102271,0.00484729,0.40807806,0.03766594,0.67085502
-5.51975988,4.35090594,0.97519806,2.89674622,0.00469987,0.39138205,0.03675566,0.65515657
-5.51375688,4.22985623,0.95506651,2.81687269,0.00455892,0.37484652,0.03577612,0.63904628
-5.50775388,4.11388058,0.93395398,2.74238190,0.00442601,0.35866327,0.03474694,0.62283229
-5.50175088,4.00450366,0.91233933,2.67410470,0.00430245,0.34301203,0.03368871,0.60680818
-5.49574787,3.90303333,0.89068386,2.61269999,0.00418922,0.32805632,0.03262244,0.59124326
-5.48974487,3.81052571,0.86941784,2.55863794,0.00408699,0.31393974,0.03156890,0.57637417
-5.48374187,3.72775993,0.84892859,2.51219005,0.00399614,0.30078297,0.03054810,0.56239801
-5.47773887,3.65522336,0.82955031,2.47342640,0.00391677,0.28868148,0.02957865,0.54946739
-5.47173587,3.59310763,0.81155610,2.44222004,0.00384872,0.27770400,0.02867736,0.53768745
-5.46573287,3.54131531,0.79515235,2.41825828,0.00379167,0.26789172,0.02785878,0.52711500
-5.45972986,3.49947660,0.78047562,2.40106004,0.00374517,0.25925839,0.02713486,0.51775974
-5.45372686,3.46697511,0.76759217,2.38999853,0.00370870,0.25179101,0.02651479,0.50958737
-5.44772386,3.44298110,0.75649992,2.38432806,0.00368178,0.24545136,0.02600479,0.50252456
-5.44172086,3.42649082,0.74713295,2.38321362,0.00366402,0.24017808,0.02560815,0.49646522
-5.43571786,3.41636996,0.73936810,2.38576219,0.00365517,0.23588928,0.02532524,0.49127804
-5.42971486,3.41139935,0.73303358,2.39105407,0.00365521,0.23248569,0.02515369,0.48681474
-5.42371186,3.41032116,0.72791911,2.39817339,0.00366438,0.22985403,0.02508860,0.48291866
-5.41770885,3.41188363,0.72378719,2.40623632,0.00368317,0.22787078,0.02512288,0.47943342
-5.41170585,3.41488289,0.72038520,2.41441633,0.00371239,0.22640595,0.02524755,0.47621106
-5.40570285,3.41820045,0.71745758,2.42196549,0.00375311,0.22532697,0.02545214,0.47311958
-5.39969985,3.42083509,0.71475785,2.42823151,0.00380666,0.22450243,0.02572513,0.47004928
-5.39369685,3.42192856,0.71205989,2.43267008,0.00387456,0.22380574,0.02605436,0.46691793
-5.38769385,3.42078428,0.70916791,2.43485245,0.00395846,0.22311839,0.02642743,0.46367437
-5.38169085,3.41687897,0.70592496,2.43446846,0.00406005,0.22233293,0.02683210,0.46030052
-5.37568784,3.40986711,0.70221929,2.43132518,0.00418098,0.22135551,0.02725667,0.45681167
-5.36968484,3.39957860,0.69798862,2.42534175,0.00432277,0.22010782,0.02769026,0.45325519
-5.36368184,3.38601004,0.69322188,2.41654085,0.00448667,0.21852857,0.02812311,0.44970759
-5.35767884,3.36931040,0.68795854,2.40503751,0.00467361,0.21657433,0.02854672,0.44627018
-5.35167584,3.34976191,0.68228544,2.39102588,0.00488405,0.21421978,0.02895400,0.44306354
-5.34567284,3.32775718,0.67633134,2.37476470,0.00511794,0.21145731,0.02933935,0.44022101
-5.33966983,3.30377365,0.67025940,2.35656203,0.00537464,0.20829613,0.02969857,0.43788151
-5.33366683,3.27834640,0.66425805,2.33676000,0.00565285,0.20476076,0.03002884,0.43618211
-5.32766383,3.25204066,0.65853057,2.31572008,0.00595060,0.20088913,0.03032854,0.43525058
-5.32166083,3.22542499,0.65328388,2.29380935,0.00626525,0.19673023,0.03059707,0.43519836
-5.31565783,3.19904619,0.64871719,2.27138836,0.00659348,0.19234150,0.03083461,0.43611425
-5.30965483,3.17340706,0.64501094,2.24880070,0.00693134,0.18778605,0.03104187,0.43805913
-5.30365183,3.14894765,0.64231657,2.22636476,0.00727437,0.18312972,0.03121985,0.44106201
-5.29764882,3.12603092,0.64074769,2.20436777,0.00761760,0.17843829,0.03136954,0.44511756
-5.29164582,3.10493298,0.64037294,2.18306214,0.00795573,0.17377474,0.03149174,0.45018529
-5.28564282,3.08583849,0.64121089,2.16266421,0.00828325,0.16919676,0.03158684,0.45619044
-5.27963982,3.06884110,0.64322737,2.14335523,0.00859454,0.16475463,0.03165468,0.46302653
-5.27363682,3.05394866,0.64633507,2.12528428,0.00888410,0.16048946,0.03169448,0.47055944
-5.26763382,3.04109300,0.65039562,2.10857303,0.00914660,0.15643195,0.03170479,0.47863294
-5.26163082,3.03014340,0.65522390,2.09332179,0.00937712,0.15260153,0.03168359,0.48707517
-5.25562781,3.02092305,0.66059453,2.07961643,0.00957124,0.14900619,0.03162830,0.49570608
-5.24962481,3.01322749,0.66624996,2.06753573,0.00972519,0.14564264,0.03153604,0.50434510
-5.24362181,3.00684387,0.67191006,2.05715855,0.00983596,0.14249704,0.03140378,0.51281894
-5.23761881,3.00157009,0.67728260,2.04857037,0.00990135,0.13954621,0.03122857,0.52096901
-5.23161581,2.99723241,0.68207423,2.04186864,0.00992007,0.13675912,0.03100786,0.52865806
-5.22561281,2.99370085,0.68600144,2.03716642,0.00989174,0.13409876,0.03073968,0.53577578
-5.21960980,2.99090124,0.68880113,2.03459414,0.00981690,0.13152418,0.03042296,0.54224305
-5.21360680,2.98882323,0.69024030,2.03429906,0.00969697,0.12899266,0.03005775,0.54801469
-5.20760380,2.98752405,0.69012457,2.03644233,0.00953421,0.12646196,0.02964533,0.55308049
-5.20160080,2.98712740,0.68830507,2.04119380,0.00933162,0.12389245,0.02918845,0.55746464
-5.19559780,2.98781791,0.68468375,2.04872457,0.00909287,0.12124908,0.02869129,0.56122346
-5.18959480,2.98983125,0.67921668,2.05919778,0.00882213,0.11850316,0.02815956,0.56444171
-5.18359180,2.99344053,0.67191545,2.07275800,0.00852404,0.11563377,0.02760037,0.56722765
-5.17758879,2.99893975,0.66284660,2.08951969,0.00820350,0.11262887,0.02702212,0.56970703
-5.17158579,3.00662523,0.65212920,2.10955557,0.00786564,0.10948598,0.02643433,0.57201647
-5.16558279,3.01677598,0.63993072,2.13288531,0.00751564,0.10621239,0.02584736,0.57429648
-5.15957979,3.02963409,0.62646139,2.15946543,0.00715869,0.10282503,0.02527214,0.57668449
-5.15357679,3.04538629,0.61196728,2.18918082,0.00679991,0.09934986,0.02471985,0.57930812
-5.14757379,3.06414738,0.59672239,2.22183856,0.00644427,0.09582093,0.02420155,0.58227918
-5.14157079,3.08594666,0.58102013,2.25716437,0.00609657,0.09227907,0.02372782,0.58568847
-5.13556778,3.11071774,0.56516437,2.29480210,0.00576143,0.08877037,0.02330847,0.58960163
-5.12956478,3.13829248,0.54946048,2.33431624,0.00544326,0.08534438,0.02295212,0.59405621
-5.12356178,3.16839904,0.53420661,2.37519763,0.00514629,0.08205232,0.02266594,0.59906007
-5.11755878,3.20066434,0.51968552,2.41687208,0.00487455,0.07894511,0.02245541,0.60459094
-5.11155578,3.23462053,0.50615715,2.45871162,0.00463192,0.07607161,0.02232403,0.61059732
-5.10555278,3.26971536,0.49385223,2.50004810,0.00442209,0.07347680,0.02227326,0.61700053
-5.09954977,3.30532571,0.48296693,2.54018835,0.00424862,0.07120031,0.02230238,0.62369765
-5.09354677,3.34077386,0.47365887,2.57843066,0.00411489,0.06927508,0.02240850,0.63056541
-5.08754377,3.37534558,0.46604431,2.61408163,0.00402407,0.06772633,0.02258663,0.63746463
-5.08154077,3.40830936,0.46019673,2.64647300,0.00397909,0.06657084,0.02282986,0.64424503
-5.07553777,3.43893596,0.45614655,2.67497767,0.00398260,0.06581657,0.02312954,0.65075036
-5.06953477,3.46651750,0.45388209,2.69902449,0.00403686,0.06546250,0.02347564,0.65682334
-5.06353177,3.49038536,0.45335153,2.71811121,0.00414368,0.06549887,0.02385711,0.66231051
-5.05752876,3.50992629,0.45446564,2.73181525,0.00430430,0.06590760,0.02426231,0.66706662
-5.05152576,3.52459621,0.45710135,2.73980194,0.00451932,0.06666298,0.02467952,0.67095852
-5.04552276,3.53393131,0.46110569,2.74183016,0.00478858,0.06773253,0.02509747,0.67386841
-5.03951976,3.53755631,0.46630021,2.73775514,0.00511108,0.06907799,0.02550587,0.67569639
-5.03351676,3.53518972,0.47248546,2.72752873,0.00548492,0.07065643,0.02589598,0.67636224
-5.02751376,3.52664629,0.47944564,2.71119700,0.00590726,0.07242136,0.02626111,0.67580658
-5.02151076,3.51183680,0.48695324,2.68889580,0.00637427,0.07432396,0.02659718,0.67399124
-5.01550775,3.49076559,0.49477350,2.66084427,0.00688120,0.07631417,0.02690312,0.67089914
-5.00950475,3.46352618,0.50266882,2.62733697,0.00742240,0.07834183,0.02718128,0.66653362
-5.00350175,3.43029559,0.51040307,2.58873491,0.00799145,0.08035770,0.02743774,0.66091737
-4.99749875,3.39132764,0.51774568,2.54545592,0.00858128,0.08231451,0.02768248,0.65409121
-4.99149575,3.34694584,0.52447571,2.49796482,0.00918432,0.08416779,0.02792947,0.64611261
-4.98549275,3.29753620,0.53038580,2.44676360,0.00979279,0.08587672,0.02819669,0.63705418
-4.97948974,3.24354007,0.53528596,2.39238206,0.01039883,0.08740485,0.02850586,0.62700230
-4.97348674,3.18544743,0.53900733,2.33536880,0.01099480,0.08872072,0.02888222,0.61605569
-4.96748374,3.12379034,0.54140560,2.27628301,0.01157353,0.08979834,0.02935404,0.60432410
-4.96148074,3.05913664,0.54236433,2.21568667,0.01212850,0.09061764,0.02995198,0.59192717
-4.95547774,2.99208360,0.54179767,2.15413738,0.01265411,0.09116471,0.03070842,0.57899316
-4.94947474,2.92325119,0.53965272,2.09218156,0.01314583,0.09143189,0.03165651,0.56565769
-4.94347174,2.85327471,0.53591108,2.03034786,0.01360032,0.09141781,0.03282918,0.55206241
-4.93746873,2.78279646,0.53058961,1.96914066,0.01401554,0.09112715,0.03425803,0.53835327
-4.93146573,2.71245616,0.52374024,1.90903355,0.01439077,0.09057028,0.03597212,0.52467865
-4.92546273,2.64288021,0.51544865,1.85046273,0.01472656,0.08976278,0.03799672,0.51118704
-4.91945973,2.57466960,0.50583191,1.79382038,0.01502466,0.08872470,0.04035205,0.49802435
-4.91345673,2.50838692,0.49503501,1.73944816,0.01528787,0.08747979,0.04305203,0.48533092
-4.90745373,2.44454288,0.48322628,1.68763100,0.01551986,0.08605449,0.04610315,0.47323820
-4.90145073,2.38358285,0.47059207,1.63859159,0.01572496,0.08447698,0.04950351,0.46186537
-4.89544772,2.32587437,0.45733066,1.59248596,0.01590789,0.08277607,0.05324194,0.45131588
-4.88944472,2.27169629,0.44364582,1.54940048,0.01607360,0.08098014,0.05729756,0.44167431
-4.88344172,2.22123065,0.42974025,1.50935088,0.01622696,0.07911616,0.06163954,0.43300370
-4.87743872,2.17455789,0.41580932,1.47228343,0.01637261,0.07720881,0.06622722,0.42534345
-4.87143572,2.13165633,0.40203526,1.43807882,0.01651478,0.07527970,0.07101074,0.41870824
-4.86543272,2.09240619,0.38858234,1.40655861,0.01665715,0.07334683,0.07593193,0.41308795
-4.85942971,2.05659856,0.37559301,1.37749451,0.01680281,0.07142430,0.08092578,0.40844877
-4.85342671,2.02394912,0.36318550,1.35062005,0.01695418,0.06952215,0.08592218,0.40473551
-4.84742371,1.99411627,0.35145265,1.32564440,0.01711310,0.06764653,0.09084806,0.40187517
-4.84142071,1.96672281,0.34046233,1.30226771,0.01728085,0.06580010,0.09562982,0.39978148
-4.83541771,1.94138029,0.33025904,1.28019732,0.01745828,0.06398252,0.10019594,0.39836041
-4.82941471,1.91771449,0.32086675,1.25916382,0.01764590,0.06219125,0.10447968,0.39751615
-4.82341171,1.89539080,0.31229274,1.23893640,0.01784401,0.06042236,0.10842172,0.39715743
-4.81740870,1.87413781,0.30453193,1.21933622,0.01805285,0.05867143,0.11197266,0.39720366
-4.81140570,1.85376766,0.29757157,1.20024724,0.01827265,0.05693445,0.11509522,0.39759057
-4.80540270,1.83419169,0.29139590,1.18162365,0.01850373,0.05520868,0.11776600,0.39827490
-4.79939970,1.81543036,0.28599034,1.16349340,0.01874651,0.05349334,0.11997676,0.39923790
-4.79339670,1.79761643,0.28134496,1.14595745,0.01900152,0.05179023,0.12173503,0.40048724
-4.78739370,1.78099115,0.27745701,1.12918474,0.01926931,0.05010404,0.12306406,0.40205725
-4.78139070,1.76589316,0.27433223,1.11340285,0.01955036,0.04844258,0.12400208,0.40400727
-4.77538769,1.75274083,0.27198494,1.09888501,0.01984497,0.04681662,0.12460086,0.40641823
-4.76938469,1.74200848,0.27043690,1.08593397,0.02015311,0.04523965,0.12492360,0.40938753
-4.76338169,1.73419804,0.26971482,1.07486354,0.02047425,0.04372732,0.12504227,0.41302248
-4.75737869,1.72980739,0.26984708,1.06597890,0.02080726,0.04229677,0.12503441,0.41743262
-4.75137569,1.72929724,0.27085943,1.05955679,0.02115028,0.04096576,0.12497973,0.42272124
-4.74537269,1.73305842,0.27277041,1.05582659,0.02150066,0.03975179,0.12495639,0.42897679
-4.73936968,1.74138140,0.27558641,1.05495344,0.02185494,0.03867108,0.12503737,0.43626439
-4.73336668,1.75442981,0.27929711,1.05702445,0.02220893,0.03773765,0.12528701,0.44461812
-4.72736368,1.77221960,0.28387125,1.06203871,0.02255781,0.03696241,0.12575780,0.45403451
-4.72136068,1.79460514,0.28925341,1.06990183,0.02289629,0.03635244,0.12648774,0.46446754
-4.71535768,1.82127304,0.29536170,1.08042531,0.02321891,0.03591032,0.12749832,0.47582561
-4.70935468,1.85174448,0.30208692,1.09333093,0.02352024,0.03563380,0.12879315,0.48797063
-4.70335168,1.88538578,0.30929297,1.10825996,0.02379524,0.03551562,0.13035748,0.50071933
-4.69734867,1.92142718,0.31681880,1.12478680,0.02403954,0.03554351,0.13215843,0.51384684
-4.69134567,1.95898869,0.32448174,1.14243640,0.02424977,0.03570054,0.13414614,0.52709240
-4.68534267,1.99711216,0.33208212,1.16070462,0.02442377,0.03596567,0.13625562,0.54016696
-4.67933967,2.03479774,0.33940895,1.17908044,0.02456080,0.03631440,0.13840933,0.55276230
-4.67333667,2.07104324,0.34624647,1.19706907,0.02466166,0.03671976,0.14052025,0.56456143
-4.66733367,2.10488434,0.35238117,1.21421457,0.02472872,0.03715326,0.14249548,0.57524952
-4.66133067,2.13543385,0.35760906,1.23012109,0.02476581,0.03758606,0.14424007,0.58452521
-4.65532766,2.16191797,0.36174273,1.24447143,0.02477810,0.03799010,0.14566090,0.59211141
-4.64932466,2.18370800,0.36461796,1.25704210,0.02477179,0.03833921,0.14667055,0.59776547
-4.64332166,2.20034582,0.36609953,1.26771417,0.02475375,0.03861015,0.14719093,0.60128798
-4.63731866,2.21156214,0.36608594,1.27647913,0.02473115,0.03878354,0.14715645,0.60253005
-4.63131566,2.21728653,0.36451294,1.28343972,0.02471097,0.03884461,0.14651675,0.60139856
-4.62531266,2.21764892,0.36135558,1.28880544,0.02469954,0.03878377,0.14523870,0.59785942
-4.61930965,2.21297254,0.35662878,1.29288309,0.02470210,0.03859690,0.14330780,0.59193852
-4.61330665,2.20375870,0.35038651,1.29606268,0.02472237,0.03828549,0.14072877,0.58372053
-4.60730365,2.19066422,0.34271949,1.29879941,0.02476227,0.03785644,0.13752537,0.57334565
-4.60130065,2.17447267,0.33375165,1.30159249,0.02482161,0.03732169,0.13373961,0.56100446
-4.59529765,2.15606084,0.32363555,1.30496197,0.02489802,0.03669765,0.12943014,0.54693120
-4.58929465,2.13636198,0.31254697,1.30942439,0.02498693,0.03600440,0.12467020,0.53139580
-4.58329165,2.11632763,0.30067893,1.31546857,0.02508170,0.03526477,0.11954510,0.51469510
-4.57728864,2.09688971,0.28823546,1.32353262,0.02517390,0.03450333,0.11414924,0.49714357
-4.57128564,2.07892461,0.27542531,1.33398308,0.02525363,0.03374529,0.10858311,0.47906403
-4.56528264,2.06322077,0.26245596,1.34709730,0.02531003,0.03301548,0.10295005,0.46077861
-4.55927964,2.05045102,0.24952810,1.36304960,0.02533180,0.03233725,0.09735320,0.44260042
-4.55327664,2.04115083,0.23683077,1.38190203,0.02530777,0.03173159,0.09189250,0.42482604
-4.54727364,2.03570300,0.22453729,1.40359978,0.02522754,0.03121628,0.08666208,0.40772922
-4.54127064,2.03432931,0.21280208,1.42797164,0.02508197,0.03080525,0.08174790,0.39155566
-4.53526763,2.03708902,0.20175847,1.45473513,0.02486376,0.03050809,0.07722586,0.37651927
-4.52926463,2.04388396,0.19151730,1.48350614,0.02456789,0.03032980,0.07316037,0.36279952
-4.52326163,2.05446951,0.18216648,1.51381246,0.02419192,0.03027071,0.06960329,0.35054011
-4.51725863,2.06847072,0.17377126,1.54511043,0.02373621,0.03032659,0.06659340,0.33984870
-4.51125563,2.08540237,0.16637512,1.57680402,0.02320403,0.03048895,0.06415629,0.33079762
-4.50525263,2.10469183,0.16000119,1.60826522,0.02260146,0.03074551,0.06230458,0.32342527
-4.49924962,2.12570355,0.15465398,1.63885500,0.02193723,0.03108078,0.06103854,0.31773818
-4.49324662,2.14776384,0.15032139,1.66794378,0.02122241,0.03147679,0.06034695,0.31371349
-4.48724362,2.17018495,0.14697668,1.69493062,0.02046996,0.03191379,0.06020817,0.31130164
-4.48124062,2.19228734,0.14458056,1.71926037,0.01969428,0.03237107,0.06059142,0.31042920
-4.47523762,2.21341960,0.14308301,1.74043829,0.01891061,0.03282778,0.06145813,0.31100178
-4.46923462,2.23297515,0.14242507,1.75804165,0.01813448,0.03326360,0.06276334,0.31290682
-4.46323162,2.25040577,0.14254033,1.77172821,0.01738112,0.03365948,0.06445712,0.31601634
-4.45722861,2.26523168,0.14335624,1.78124145,0.01666491,0.03399825,0.06648602,0.32018957
-4.45122561,2.27704844,0.14479529,1.78641298,0.01599888,0.03426507,0.06879438,0.32527557
-4.44522261,2.28553109,0.14677598,1.78716217,0.01539429,0.03444785,0.07132568,0.33111574
-4.43921961,2.29043596,0.14921377,1.78349373,0.01486031,0.03453752,0.07402375,0.33754643
-4.43321661,2.29160082,0.15202200,1.77549362,0.01440377,0.03452818,0.07683391,0.34440156
-4.42721361,2.28894407,0.15511282,1.76332407,0.01402910,0.03441713,0.07970404,0.35151541
-4.42121061,2.28246344,0.15839820,1.74721797,0.01373826,0.03420488,0.08258558,0.35872549
-4.41520760,2.27223487,0.16179118,1.72747350,0.01353090,0.03389498,0.08543440,0.36587562
-4.40920460,2.25841188,0.16520713,1.70444908,0.01340449,0.03349382,0.08821160,0.37281912
-4.40320160,2.24122559,0.16856522,1.67855912,0.01335466,0.03301045,0.09088418,0.37942201
-4.39719860,2.22098550,0.17179003,1.65027056,0.01337549,0.03245622,0.09342565,0.38556629
-4.39119560,2.19808063,0.17481320,1.62010009,0.01345991,0.03184456,0.09581643,0.39115299
-4.38519260,2.17298085,0.17757506,1.58861198,0.01360007,0.03119062,0.09804413,0.39610501
-4.37918959,2.14623757,0.18002617,1.55641596,0.01378776,0.03051099,0.10010364,0.40036950
-4.37318659,2.11848328,0.18212876,1.52416485,0.01401480,0.02982335,0.10199704,0.40391961
-4.36718359,2.09042920,0.18385777,1.49255125,0.01427335,0.02914616,0.10373325,0.40675556
-4.36118059,2.06286010,0.18520158,1.46230290,0.01455622,0.02849838,0.10532747,0.40890473
-4.35517759,2.03662601,0.18616230,1.43417604,0.01485711,0.02789910,0.10680037,0.41042086
-4.34917459,2.01262999,0.18675553,1.40894654,0.01517076,0.02736720,0.10817711,0.41138211
-4.34317159,1.99181188,0.18700959,1.38739838,0.01549303,0.02692106,0.10948601,0.41188817
-4.33716858,1.97512803,0.18696424,1.37030945,0.01582097,0.02657813,0.11075722,0.41205622
-4.33116558,1.96352721,0.18666888,1.35843487,0.01615271,0.02635458,0.11202114,0.41201623
-4.32516258,1.95792341,0.18618037,1.35248799,0.01648739,0.02626490,0.11330683,0.41190531
-4.31915958,1.95916635,0.18556044,1.35311982,0.01682501,0.02632152,0.11464040,0.41186179
-4.31315658,1.96801082,0.18487298,1.36089755,0.01716622,0.02653439,0.11604350,0.41201900
-4.30715358,1.98508639,0.18418122,1.37628305,0.01751209,0.02691063,0.11753198,0.41249907
