energy_ev,total_up,In_p_up,In_d_up,Pt_p_up,Pt_d_up,Te_p_up,Te_d_up
-5.80790395,5.88613897,0.30346557,0.01760785,1.11812905,4.50902292,1.24155315,0.00000000
-5.80190095,6.05923522,0.32156674,0.01804358,1.16922104,4.64324757,1.25369263,0.00000000
-5.79589795,6.24331093,0.34083196,0.01850515,1.22296322,4.78571430,1.26821391,0.00000000
-5.78989495,6.43816452,0.36110568,0.01899506,1.27915316,4.93635376,1.28523209,0.00000000
-5.78389195,6.64347895,0.38222559,0.01951520,1.33755929,5.09501934,1.30482346,0.00000000
-5.77788894,6.85879940,0.40402545,0.02006680,1.39791722,5.26146966,1.32701787,0.00000000
-5.77188594,7.08351440,0.42633814,0.02065026,1.45992684,5.43535326,1.35179250,0.00000000
-5.76588294,7.31684142,0.44899895,0.02126510,1.52325070,5.61619595,1.37906745,0.00000000
-5.75987994,7.55781794,0.47184879,0.02190992,1.58751375,5.80339184,1.40870326,0.00000000
-5.75387694,7.80529880,0.49473763,0.02258239,1.65230489,5.99619842,1.44050029,0.00000000
-5.74787394,8.05796025,0.51752763,0.02327923,1.71718033,6.19373637,1.47420022,0.00000000
-5.74187094,8.31431095,0.54009625,0.02399633,1.78166893,6.39499420,1.50948940,0.00000000
-5.73586793,8.57271002,0.56233895,0.02472879,1.84527934,6.59883799,1.54600398,0.00000000
-5.72986493,8.83139156,0.58417158,0.02547107,1.90750904,6.80402591,1.58333667,0.00000000
-5.72386193,9.08849515,0.60553222,0.02621709,1.96785477,7.00922731,1.62104485,0.00000000
-5.71785893,9.34210120,0.62638243,0.02696045,2.02582417,7.21304573,1.65865976,0.00000000
-5.71185593,9.59026997,0.64670789,0.02769455,2.08094813,7.41404497,1.69569655,0.00000000
-5.70585293,9.83108276,0.66651827,0.02841279,2.13279341,7.61077737,1.73166471,0.00000000
-5.69984992,10.06268357,0.68584636,0.02910877,2.18097492,7.80181310,1.76607879,0.00000000
-5.69384692,10.28331967,0.70474645,0.02977641,2.22516718,7.98576924,1.79846886,0.00000000
-5.68784392,10.49137923,0.72329195,0.03041011,2.26511443,8.16133758,1.82839053,0.00000000
-5.68184092,10.68542459,0.74157233,0.03100492,2.30063885,8.32730994,1.85543417,0.00000000
-5.67583792,10.86421984,0.75968948,0.03155654,2.33164662,8.48260000,1.87923319,0.00000000
-5.66983492,11.02675155,0.77775359,0.03206147,2.35813137,8.62626101,1.89947092,0.00000000
-5.66383192,11.17224236,0.79587874,0.03251698,2.38017503,8.75749874,1.91588624,0.00000000
-5.65782891,11.30015682,0.81417831,0.03292112,2.39794585,8.87567958,1.92827751,0.00000000
-5.65182591,11.41020015,0.83276058,0.03327271,2.41169378,8.98033388,1.93650499,0.00000000
-5.64582291,11.50231027,0.85172454,0.03357123,2.42174354,9.07115500,1.94049165,0.00000000
-5.63981991,11.57664443,0.87115630,0.03381680,2.42848544,9.14799468,1.94022243,0.00000000
-5.63381691,11.63356168,0.89112618,0.03401005,2.43236467,9.21085586,1.93574200,0.00000000
-5.62781391,11.67360280,0.91168678,0.03415209,2.43386937,9.25988380,1.92715138,0.00000000
-5.62181091,11.69746939,0.93287212,0.03424440,2.43351813,9.29535684,1.91460336,0.00000000
-5.61580790,11.70600376,0.95469795,0.03428878,2.43184737,9.31767771,1.89829713,0.00000000
-5.60980490,11.70017103,0.97716325,0.03428735,2.42939926,9.32736657,1.87847231,0.00000000
-5.60380190,11.68104477,1.00025303,0.03424250,2.42671049,9.32505631,1.85540261,0.00000000
-5.59779890,11.64979693,1.02394208,0.03415697,2.42430238,9.31149071,1.82938933,0.00000000
-5.59179590,11.60769241,1.04819977,0.03403386,2.42267263,9.28752564,1.80075500,0.00000000
-5.58579290,11.55608838,1.07299546,0.03387677,2.42228878,9.25413293,1.76983737,0.00000000
-5.57978989,11.49643759,1.09830434,0.03368985,2.42358363,9.21240645,1.73698370,0.00000000
-5.57378689,11.43029486,1.12411326,0.03347795,2.42695230,9.16356950,1.70254584,0.00000000
-5.56778389,11.35932528,1.15042624,0.03324672,2.43275102,9.10898232,1.66687582,0.00000000
-5.56178089,11.28531247,1.17726928,0.03300277,2.44129720,9.05014830,1.63032228,0.00000000
-5.55577789,11.21016507,1.20469399,0.03275368,2.45287054,8.98871759,1.59322754,0.00000000
-5.54977489,11.13591959,1.23277982,0.03250814,2.46771470,8.92648639,1.55592546,0.00000000
-5.54377189,11.06473766,1.26163450,0.03227591,2.48603928,8.86539072,1.51873997,0.00000000
-5.53776888,10.99889619,1.29139252,0.03206780,2.50802147,8.80749331,1.48198406,0.00000000
-5.53176588,10.94076892,1.32221146,0.03189556,2.53380714,8.75496279,1.44595943,0.00000000
-5.52576288,10.89279854,1.35426629,0.03177173,2.56351114,8.71004450,1.41095642,0.00000000
-5.51975988,10.85745902,1.38774146,0.03170936,2.59721630,8.67502285,1.37725417,0.00000000
-5.51375688,10.83720801,1.42282132,0.03172177,2.63497139,8.65217540,1.34512102,0.00000000
-5.50775388,10.83443034,1.45967885,0.03182214,2.67678764,8.64371958,1.31481483,0.00000000
-5.50175088,10.85137373,1.49846343,0.03202314,2.72263434,8.65175316,1.28658322,0.00000000
-5.49574787,10.89007861,1.53928789,0.03233641,2.77243345,8.67819023,1.26066361,0.00000000
-5.48974487,10.95230452,1.58221563,0.03277216,2.82605378,8.72469484,1.23728297,0.00000000
-5.48374187,11.03945587,1.62724830,0.03333868,2.88330512,8.79261462,1.21665710,0.00000000
-5.47773887,11.15251027,1.67431481,0.03404182,2.94393290,8.88291721,1.19898956,0.00000000
-5.47173587,11.29195267,1.72326217,0.03488465,3.00761388,8.99613225,1.18447010,0.00000000
-5.46573287,11.45771889,1.77384886,0.03586704,3.07395353,9.13230174,1.17327262,0.00000000
-5.45972986,11.64915177,1.82574120,0.03698540,3.14248560,9.29094173,1.16555264,0.00000000
-5.45372686,11.86497286,1.87851311,0.03823247,3.21267426,9.47101755,1.16144451,0.00000000
-5.44772386,12.10327243,1.93164956,0.03959730,3.28391927,9.67093493,1.16105825,0.00000000
-5.44172086,12.36151953,1.98455380,0.04106524,3.35556437,9.88854855,1.16447624,0.00000000
-5.43571786,12.63659343,2.03655838,0.04261818,3.42690874,10.12118898,1.17174998,0.00000000
-5.42971486,12.92483681,2.08693969,0.04423485,3.49722171,10.36570826,1.18289693,0.00000000
-5.42371186,13.22212989,2.13493558,0.04589123,3.56575995,10.61854363,1.19789780,0.00000000
-5.41770885,13.52398416,2.17976561,0.04756121,3.63178708,10.87579802,1.21669431,0.00000000
-5.41170585,13.82565289,2.22065323,0.04921714,3.69459464,11.13333511,1.23918765,0.00000000
-5.40570285,14.12225514,2.25684891,0.05083066,3.75352385,11.38688603,1.26523789,0.00000000
-5.39969985,14.40890885,2.28765356,0.05237348,3.80798717,11.63216410,1.29466426,0.00000000
-5.39369685,14.68086819,2.31244122,0.05381814,3.85748880,11.86498340,1.32724653,0.00000000
-5.38769385,14.93365998,2.33067997,0.05513890,3.90164305,12.08137679,1.36272748,0.00000000
-5.38169085,15.16321343,2.34195052,0.05631241,3.94018981,12.27770858,1.40081633,0.00000000
-5.37568784,15.36597825,2.34596123,0.05731847,3.97300640,12.45077741,1.44119318,0.00000000
-5.36968484,15.53902572,2.34255942,0.05814057,4.00011485,12.59790500,1.48351418,0.00000000
-5.36368184,15.68012873,2.33173799,0.05876634,4.02168457,12.71700703,1.52741731,0.00000000
-5.35767884,15.78781707,2.31363746,0.05918785,4.03802970,12.80664321,1.57252849,0.00000000
-5.35167584,15.86140574,2.28854301,0.05940178,4.04960143,12.86604437,1.61846780,0.00000000
-5.34567284,15.90099497,2.25687679,0.05940938,4.05697523,12.89511565,1.66485552,0.00000000
-5.33966983,15.90744218,2.21918583,0.05921628,4.06083347,12.89441568,1.71131777,0.00000000
-5.33366683,15.88230713,2.17612584,0.05883221,4.06194397,12.86511310,1.75749151,0.00000000
-5.32766383,15.82777323,2.12844186,0.05827046,4.06113535,12.80892246,1.80302876,0.00000000
-5.32166083,15.74654846,2.07694623,0.05754742,4.05926993,12.72802298,1.84759988,0.00000000
-5.31565783,15.64175094,2.02249507,0.05668182,4.05721540,12.62496381,1.89089596,0.00000000
-5.30965483,15.51678428,1.96596391,0.05569413,4.05581621,12.50256063,1.93263031,0.00000000
-5.30365183,15.37520872,1.90822372,0.05460578,4.05586594,12.36378838,1.97253907,0.00000000
-5.29764882,15.22061377,1.85011794,0.05343849,4.05808157,12.21167496,2.01038129,0.00000000
-5.29164582,15.05649808,1.79244158,0.05221361,4.06308086,12.04920085,2.04593845,0.00000000
-5.28564282,14.88616158,1.73592302,0.05095152,4.07136347,11.87920869,2.07901383,0.00000000
-5.27963982,14.71261413,1.68120898,0.04967111,4.08329672,11.70432663,2.10943185,0.00000000
-5.27363682,14.53850409,1.62885319,0.04838943,4.09910629,11.52690800,2.13703755,0.00000000
-5.26763382,14.36606866,1.57930899,0.04712137,4.11887219,11.34898910,2.16169652,0.00000000
-5.26163082,14.19710695,1.53292568,0.04587947,4.14252982,11.17226573,2.18329515,0.00000000
-5.25562781,14.03297525,1.48994869,0.04467390,4.16987597,10.99808812,2.20174145,0.00000000
-5.24962481,13.87460273,1.45052319,0.04351247,4.20057904,10.82747270,2.21696615,0.00000000
-5.24362181,13.72252490,1.41470056,0.04240076,4.23419286,10.66112854,2.22892421,0.00000000
-5.23761881,13.57693115,1.38244737,0.04134236,4.27017301,10.49949547,2.23759624,0.00000000
-5.23161581,13.43772219,1.35365601,0.04033903,4.30789480,10.34279021,2.24298989,0.00000000
-5.22561281,13.30457290,1.32815649,0.03939110,4.34667169,10.19105706,2.24514073,0.00000000
-5.21960980,13.17699597,1.30572863,0.03849767,4.38577319,10.04421913,2.24411242,0.00000000
-5.21360680,13.05440226,1.28611412,0.03765696,4.42444138,9.90212685,2.23999599,0.00000000
-5.20760380,12.93615416,1.26902786,0.03686655,4.46190528,9.76460056,2.23290799,0.00000000
-5.20160080,12.82160907,1.25416814,0.03612362,4.49739259,9.63146491,2.22298746,0.00000000
-5.19559780,12.71015121,1.24122550,0.03542516,4.53013863,9.50257333,2.21039167,0.00000000
-5.18959480,12.60121084,1.22988993,0.03476810,4.55939259,9.37782197,2.19529086,0.00000000
-5.18359180,12.49427106,1.21985647,0.03414945,4.58442129,9.25715292,2.17786204,0.00000000
-5.17758879,12.38886339,1.21082932,0.03356628,4.60451126,9.14054786,2.15828226,0.00000000
-5.17158579,12.28455420,1.20252458,0.03301583,4.61896960,9.02801342,2.13672175,0.00000000
-5.16558279,12.18092455,1.19467195,0.03249543,4.62712482,8.91956068,2.11333721,0.00000000
-5.15957979,12.07754660,1.18701562,0.03200250,4.62832824,8.81518098,2.08826583,0.00000000
-5.15357679,11.97395973,1.17931478,0.03153450,4.62195694,8.71482091,2.06162045,0.00000000
-5.14757379,11.86964950,1.17134391,0.03108886,4.60741887,8.61835892,2.03348608,0.00000000
-5.14157079,11.76403221,1.16289332,0.03066297,4.58416046,8.52558603,2.00391821,0.00000000
-5.13556778,11.65644706,1.15376990,0.03025413,4.55167707,8.43619246,1.97294296,0.00000000
-5.12956478,11.54615756,1.14379837,0.02985956,4.50952595,8.34976163,1.94055922,0.00000000
-5.12356178,11.43236247,1.13282300,0.02947638,4.45734135,8.26577231,1.90674254,0.00000000
-5.11755878,11.31421625,1.12070974,0.02910169,4.39485097,8.18360893,1.87145074,0.00000000
-5.11155578,11.19085768,1.10734859,0.02873255,4.32189296,8.10257957,1.83463073,0.00000000
-5.10555278,11.06144505,1.09265614,0.02836610,4.23843202,8.02194036,1.79622626,0.00000000
-5.09954977,10.92519523,1.07657786,0.02799963,4.14457379,7.94092474,1.75618606,0.00000000
-5.09354677,10.78142414,1.05909002,0.02763062,4.04057602,7.85877542,1.71447190,0.00000000
-5.08754377,10.62958543,1.04020099,0.02725683,3.92685574,7.77477692,1.67106611,0.00000000
-5.08154077,10.46930473,1.01995155,0.02687638,3.80399130,7.68828635,1.62597797,0.00000000
-5.07553777,10.30040666,0.99841431,0.02648778,3.67271900,7.59876042,1.57924884,0.00000000
-5.06953477,10.12293268,0.97569182,0.02608992,3.53392382,7.50577663,1.53095552,0.00000000
-5.06353177,9.93714816,0.95191365,0.02568214,3.38862441,7.40904739,1.48121177,0.00000000
-5.05752876,9.74353794,0.92723225,0.02526415,3.23795284,7.30842610,1.43016797,0.00000000
-5.05152576,9.54279032,0.90181793,0.02483603,3.08312972,7.20390465,1.37800886,0.00000000
-5.04552276,9.33577036,0.87585296,0.02439812,2.92543588,7.09560290,1.32494967,0.00000000
-5.03951976,9.12348373,0.84952528,0.02395099,2.76618168,6.98375044,1.27123082,0.00000000
-5.03351676,8.90703340,0.82302193,0.02349529,2.60667539,6.86866241,1.21711149,0.00000000
-5.02751376,8.68757160,0.79652264,0.02303173,2.44819196,6.75071063,1.16286253,0.00000000
-5.02151076,8.46624976,0.77019384,0.02256092,2.29194366,6.63029227,1.10875905,0.00000000
-5.01550775,8.24416962,0.74418345,0.02208336,2.13905356,6.50779812,1.05507313,0.00000000
-5.00950475,8.02233808,0.71861667,0.02159930,1.99053313,6.38358256,1.00206694,0.00000000
-5.00350175,7.80162861,0.69359295,0.02110877,1.84726461,6.25793735,0.94998667,0.00000000
-4.99749875,7.58275133,0.66918437,0.02061149,1.70998866,6.13107093,0.89905759,0.00000000
-4.99149575,7.36623338,0.64543540,0.02010696,1.57929756,6.00309468,0.84948020,0.00000000
-4.98549275,7.15241072,0.62236402,0.01959439,1.45563393,5.87401716,0.80142789,0.00000000
-4.97948974,6.94143169,0.59996425,0.01907284,1.33929453,5.74374664,0.75504589,0.00000000
-4.97348674,6.73327201,0.57820971,0.01854127,1.23043871,5.61210207,0.71045154,0.00000000
-4.96748374,6.52776023,0.55705818,0.01799860,1.12910072,5.47883173,0.66773586,0.00000000
-4.96148074,6.32461216,0.53645675,0.01744386,1.03520512,5.34363864,0.62696613,0.00000000
-4.95547774,6.12347224,0.51634740,0.01687627,0.94858420,5.20621123,0.58818928,0.00000000
-4.94947474,5.92395950,0.49667263,0.01629535,0.86899662,5.06625752,0.55143591,0.00000000
-4.94347174,5.72571553,0.47738077,0.01570100,0.79614636,4.92354090,0.51672463,0.00000000
-4.93746873,5.52845186,0.45843089,0.01509362,0.72970103,4.77791542,0.48406650,0.00000000
-4.93146573,5.33199429,0.43979684,0.01447413,0.66930897,4.62935869,0.45346931,0.00000000
-4.92546273,5.13632177,0.42147042,0.01384402,0.61461449,4.47800043,0.42494142,0.00000000
-4.91945973,4.94159787,0.40346341,0.01320538,0.56527081,4.32414520,0.39849517,0.00000000
-4.91345673,4.74819346,0.38580843,0.01256089,0.52095053,4.16828802,0.37414950,0.00000000
-4.90745373,4.55669937,0.36855862,0.01191373,0.48135335,4.01112183,0.35193181,0.00000000
-4.90145073,4.36792859,0.35178622,0.01126760,0.44621126,3.85353667,0.33187901,0.00000000
-4.89544772,4.18290798,0.33558001,0.01062657,0.41529114,3.69661019,0.31403766,0.00000000
-4.88944472,4.00286004,0.32004195,0.00999502,0.38839509,3.54159005,0.29846339,0.00000000
-4.88344172,3.82917552,0.30528308,0.00937753,0.36535891,3.38986892,0.28521944,0.00000000
-4.87743872,3.66337823,0.29141888,0.00877874,0.34604880,3.24295303,0.27437463,0.00000000
-4.87143572,3.50708369,0.27856436,0.00820326,0.33035690,3.10242569,0.26600071,0.00000000
-4.86543272,3.36195318,0.26682915,0.00765555,0.31819591,2.96990715,0.26016927,0.00000000
-4.85942971,3.22964516,0.25631263,0.00713980,0.30949321,2.84701228,0.25694832,0.00000000
-4.85342671,3.11176591,0.24709947,0.00665983,0.30418462,2.73530782,0.25639866,0.00000000
-4.84742371,3.00982115,0.23925577,0.00621905,0.30220839,2.63627052,0.25857011,0.00000000
-4.84142071,2.92517026,0.23282569,0.00582032,0.30349926,2.55124768,0.26349780,0.00000000
-4.83541771,2.85898460,0.22782904,0.00546597,0.30798314,2.48142125,0.27119860,0.00000000
-4.82941471,2.81221122,0.22425965,0.00515771,0.31557222,2.42777665,0.28166762,0.00000000
-4.82341171,2.78554280,0.22208459,0.00489664,0.32616091,2.39107708,0.29487521,0.00000000
-4.81740870,2.77939481,0.22124440,0.00468324,0.33962241,2.37184390,0.31076418,0.00000000
-4.81140570,2.79389011,0.22165416,0.00451739,0.35580619,2.37034359,0.32924761,0.00000000
-4.80540270,2.82885151,0.22320540,0.00439836,0.37453623,2.38658137,0.35020714,0.00000000
-4.79939970,2.88380208,0.22576879,0.00432490,0.39561016,2.42030154,0.37349194,0.00000000
-4.79339670,2.95797318,0.22919753,0.00429523,0.41879925,2.47099415,0.39891840,0.00000000
-4.78739370,3.05031966,0.23333131,0.00430713,0.44384927,2.53790784,0.42627051,0.00000000
-4.78139070,3.15954180,0.23800069,0.00435795,0.47048223,2.62006806,0.45530118,0.00000000
-4.77538769,3.28411304,0.24303189,0.00444475,0.49839891,2.71630010,0.48573436,0.00000000
-4.76938469,3.42231267,0.24825163,0.00456427,0.52728231,2.82525606,0.51726795,0.00000000
-4.76338169,3.57226250,0.25349215,0.00471305,0.55680176,2.94544476,0.54957770,0.00000000
-4.75737869,3.73196607,0.25859595,0.00488747,0.58661780,3.07526371,0.58232176,0.00000000
-4.75137569,3.89934939,0.26342044,0.00508384,0.61638755,3.21303189,0.61514597,0.00000000
-4.74537269,4.07230175,0.26784197,0.00529840,0.64577061,3.35702247,0.64768970,0.00000000
-4.73936968,4.24871533,0.27175946,0.00552743,0.67443518,3.50549423,0.67959208,0.00000000
-4.73336668,4.42652233,0.27509729,0.00576727,0.70206425,3.65672082,0.71049842,0.00000000
-4.72736368,4.60372848,0.27780730,0.00601437,0.72836171,3.80901696,0.74006668,0.00000000
-4.72136068,4.77844198,0.27987005,0.00626533,0.75305803,3.96076089,0.76797358,0.00000000
-4.71535768,4.94889707,0.28129502,0.00651691,0.77591544,4.11041262,0.79392044,0.00000000
-4.70935468,5.11347185,0.28211986,0.00676609,0.79673226,4.25652770,0.81763826,0.00000000
-4.70335168,5.27070018,0.28240866,0.00701005,0.81534633,4.39776664,0.83889207,0.00000000
-4.69734867,5.41927786,0.28224933,0.00724622,0.83163732,4.53290009,0.85748430,0.00000000
-4.69134567,5.55806362,0.28175008,0.00747225,0.84552782,4.66081066,0.87325718,0.00000000
-4.68534267,5.68607577,0.28103517,0.00768606,0.85698330,4.78049179,0.88609411,0.00000000
-4.67933967,5.80248566,0.28024016,0.00788578,0.86601084,4.89104501,0.89592002,0.00000000
-4.67333667,5.90660911,0.27950668,0.00806981,0.87265676,4.99167636,0.90270081,0.00000000
-4.66733367,5.99789723,0.27897704,0.00823678,0.87700332,5.08169324,0.90644199,0.00000000
-4.66133067,6.07592800,0.27878884,0.00838558,0.87916469,5.16050266,0.90718669,0.00000000
-4.65532766,6.14039978,0.27906984,0.00851533,0.87928235,5.22761176,0.90501315,0.00000000
-4.64932466,6.19112776,0.27993324,0.00862541,0.87752017,5.28263124,0.90003202,0.00000000
-4.64332166,6.22804410,0.28147359,0.00871545,0.87405955,5.32528219,0.89238339,0.00000000
-4.63731866,6.25120203,0.28376347,0.00878535,0.86909459,5.35540611,0.88223405,0.00000000
-4.63131566,6.26078386,0.28685113,0.00883529,0.86282780,5.37297804,0.86977471,0.00000000
-4.62531266,6.25711254,0.29075911,0.00886574,0.85546630,5.37812197,0.85521759,0.00000000
-4.61930965,6.24066572,0.29548390,0.00887746,0.84721870,5.37112767,0.83879420,0.00000000
-4.61330665,6.21209127,0.30099664,0.00887154,0.83829281,5.35246765,0.82075345,0.00000000
-4.60730365,6.17222290,0.30724491,0.00884938,0.82889412,5.32281289,0.80135993,0.00000000
-4.60130065,6.12209416,0.31415534,0.00881269,0.81922504,5.28304595,0.78089233,0.00000000
-4.59529765,6.06294927,0.32163708,0.00876352,0.80948493,5.23426995,0.75964193,0.00000000
-4.58929465,5.99624940,0.32958591,0.00870422,0.79987062,5.17781208,0.73791099,0.00000000
-4.58329165,5.92367273,0.33788884,0.00863742,0.79057753,5.11522071,0.71601089,0.00000000
-4.57728864,5.84710750,0.34642896,0.00856601,0.78180106,5.04825504,0.69426004,0.00000000
-4.57128564,5.76863705,0.35509044,0.00849313,0.77373814,4.97886701,0.67298128,0.00000000
-4.56528264,5.69051662,0.36376339,0.00842205,0.76658881,4.90917515,0.65249893,0.00000000
-4.55927964,5.61514174,0.37234843,0.00835622,0.76055758,4.84143073,0.63313519,0.00000000
-4.55327664,5.54500881,0.38076088,0.00829912,0.75585455,4.77797682,0.61520619,0.00000000
-4.54727364,5.48266845,0.38893421,0.00825425,0.75269600,4.72120106,0.59901746,0.00000000
-4.54127064,5.43067296,0.39682294,0.00822504,0.75130442,4.67348349,0.58485914,0.00000000
-4.53526763,5.39151913,0.40440458,0.00821479,0.75190787,4.63714083,0.57300088,0.00000000
-4.52926463,5.36758819,0.41168075,0.00822659,0.75473863,4.61436884,0.56368666,0.00000000
-4.52326163,5.36108463,0.41867737,0.00826326,0.76003099,4.60718457,0.55712970,0.00000000
-4.51725863,5.37397596,0.42544391,0.00832729,0.76801824,4.61737015,0.55350765,0.00000000
-4.51125563,5.40793523,0.43205181,0.00842077,0.77892896,4.64642022,0.55295816,0.00000000
-4.50525263,5.46428843,0.43859194,0.00854533,0.79298245,4.69549437,0.55557518,0.00000000
-4.49924962,5.54396859,0.44517145,0.00870212,0.81038360,4.76537673,0.56140605,0.00000000
-4.49324662,5.64747840,0.45190988,0.00889174,0.83131723,4.85644378,0.57044956,0.00000000
-4.48724362,5.77486289,0.45893482,0.00911425,0.85594201,4.96864212,0.58265515,0.00000000
-4.48124062,5.92569349,0.46637719,0.00936913,0.88438434,5.10147705,0.59792321,0.00000000
-4.47523762,6.09906461,0.47436636,0.00965526,0.91673221,5.25401293,0.61610675,0.00000000
-4.46923462,6.29360339,0.48302524,0.00997098,0.95302943,5.42488580,0.63701417,0.00000000
-4.46323162,6.50749282,0.49246558,0.01031406,0.99327048,5.61232847,0.66041326,0.00000000
-4.45722861,6.73850828,0.50278360,0.01068177,1.03739615,5.81420779,0.68603631,0.00000000
-4.45122561,6.98406670,0.51405614,0.01107090,1.08529043,6.02807343,0.71358602,0.00000000
-4.44522261,7.24128729,0.52633750,0.01147784,1.13677863,6.25121710,0.74274222,0.00000000
-4.43921961,7.50706221,0.53965701,0.01189865,1.19162719,6.48074063,0.77316904,0.00000000
-4.43321661,7.77813518,0.55401755,0.01232913,1.24954502,6.71363095,0.80452227,0.00000000
-4.42721361,8.05118531,0.56939495,0.01276492,1.31018675,6.94683958,0.83645672,0.00000000
-4.42121061,8.32291348,0.58573832,0.01320162,1.37315756,7.17736393,0.86863322,0.00000000
-4.41520760,8.59012813,0.60297130,0.01363482,1.43801971,7.40232760,0.90072500,0.00000000
-4.40920460,8.84982712,0.62099411,0.01406030,1.50430044,7.61905662,0.93242338,0.00000000
-4.40320160,9.09927260,0.63968633,0.01447403,1.57150107,7.82514864,0.96344230,0.00000000
-4.39719860,9.33605574,0.65891019,0.01487233,1.63910675,8.01853231,0.99352182,0.00000000
-4.39119560,9.55814874,0.67851428,0.01525190,1.70659666,8.19751437,1.02243034,0.00000000
-4.38519260,9.76394181,0.69833747,0.01560992,1.77345412,8.36081232,1.04996560,0.00000000
-4.37918959,9.95226363,0.71821279,0.01594410,1.83917604,8.50757132,1.07595453,0.00000000
-4.37318659,10.12238436,0.73797120,0.01625266,1.90328147,8.63736442,1.10025202,0.00000000
-4.36718359,10.27400113,0.75744500,0.01653440,1.96531874,8.75017619,1.12273872,0.00000000
-4.36118059,10.40720683,0.77647077,0.01678864,2.02487083,8.84637033,1.14331824,0.00000000
-4.35517759,10.52244366,0.79489183,0.01701524,2.08155890,8.92664284,1.16191389,0.00000000
-4.34917459,10.62044381,0.81256007,0.01721449,2.13504376,8.99196281,1.17846516,0.00000000
-4.34317159,10.70216015,0.82933716,0.01738708,2.18502538,9.04350371,1.19292431,0.00000000
-4.33716858,10.76869035,0.84509527,0.01753402,2.23124058,9.08256827,1.20525318,0.00000000
-4.33116558,10.82119817,0.85971721,0.01765652,2.27345916,9.11051060,1.21542055,0.00000000
-4.32516258,10.86083573,0.87309630,0.01775595,2.31147900,9.12865911,1.22340005,0.00000000
-4.31915958,10.88867046,0.88513579,0.01783366,2.34512037,9.13824386,1.22916879,0.00000000
-4.31315658,10.90562025,0.89574834,0.01789097,2.37422019,9.14033162,1.23270676,0.00000000
-4.30715358,10.91239979,0.90485526,0.01792905,2.39862664,9.13577164,1.23399694,0.00000000
