energy_ev,total_up,total_down,N_s_up,N_s_down,N_p_up,N_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-4.00100050,5.57182367,-5.57182464,0.02187485,-0.02187485,0.56813169,-0.56813176,0.85839976,-0.85839991,2.93153851,-2.93153904,2.33657001,-2.33657042,0.00000000,-0.00000000
-3.99499750,5.95611449,-5.95611545,0.02260293,-0.02260293,0.59592328,-0.59592335,0.91911563,-0.91911578,3.13637781,-3.13637834,2.50907334,-2.50907376,0.00000000,-0.00000000
-3.98899450,6.33808322,-6.33808417,0.02323180,-0.02323180,0.62251524,-0.62251531,0.97981489,-0.97981504,3.34024495,-3.34024548,2.68155401,-2.68155442,0.00000000,-0.00000000
-3.98299150,6.71369831,-6.71369924,0.02375259,-0.02375259,0.64766683,-0.64766689,1.03985397,-1.03985411,3.54102166,-3.54102218,2.85214315,-2.85214356,0.00000000,-0.00000000
-3.97698849,7.07890268,-7.07890358,0.02415790,-0.02415790,0.67115838,-0.67115844,1.09857804,-1.09857818,3.73656496,-3.73656546,3.01894398,-3.01894438,0.00000000,-0.00000000
-3.97098549,7.42969531,-7.42969617,0.02444209,-0.02444209,0.69279382,-0.69279387,1.15533362,-1.15533375,3.92474885,-3.92474933,3.18007290,-3.18007328,0.00000000,-0.00000000
-3.96498249,7.76221628,-7.76221708,0.02460138,-0.02460138,0.71240257,-0.71240261,1.20948218,-1.20948230,4.10350797,-4.10350843,3.33370288,-3.33370324,0.00000000,-0.00000000
-3.95897949,8.07283233,-8.07283308,0.02463400,-0.02463400,0.72984085,-0.72984089,1.26041429,-1.26041441,4.27088167,-4.27088210,3.47810743,-3.47810776,0.00000000,-0.00000000
-3.95297649,8.35821973,-8.35822041,0.02454030,-0.02454030,0.74499235,-0.74499238,1.30756396,-1.30756406,4.42505696,-4.42505736,3.61170343,-3.61170373,0.00000000,-0.00000000
-3.94697349,8.61544106,-8.61544167,0.02432278,-0.02432278,0.75776841,-0.75776844,1.35042236,-1.35042245,4.56440866,-4.56440902,3.73309101,-3.73309127,0.00000000,-0.00000000
-3.94097049,8.84201275,-8.84201329,0.02398609,-0.02398608,0.76810757,-0.76810760,1.38855067,-1.38855075,4.68753511,-4.68753542,3.84108867,-3.84108891,0.00000000,-0.00000000
-3.93496748,9.03596040,-9.03596085,0.02353695,-0.02353695,0.77597481,-0.77597482,1.42159115,-1.42159121,4.79328795,-4.79328822,3.93476210,-3.93476229,0.00000000,-0.00000000
-3.92896448,9.19585920,-9.19585957,0.02298409,-0.02298409,0.78136025,-0.78136026,1.44927617,-1.44927622,4.88079472,-4.88079495,4.01344506,-4.01344522,0.00000000,-0.00000000
-3.92296148,9.32085776,-9.32085804,0.02233804,-0.02233804,0.78427773,-0.78427773,1.47143463,-1.47143467,4.94947327,-4.94947345,4.07675162,-4.07675174,0.00000000,-0.00000000
-3.91695848,9.41068388,-9.41068407,0.02161094,-0.02161094,0.78476302,-0.78476302,1.48799537,-1.48799539,4.99903732,-4.99903746,4.12457867,-4.12457876,0.00000000,-0.00000000
-3.91095548,9.46563215,-9.46563226,0.02081627,-0.02081627,0.78287203,-0.78287202,1.49898748,-1.49898749,5.02949308,-5.02949317,4.15709891,-4.15709896,0.00000000,-0.00000000
-3.90495248,9.48653371,-9.48653374,0.01996855,-0.01996855,0.77867890,-0.77867889,1.50453731,-1.50453730,5.04112707,-5.04112711,4.17474423,-4.17474424,0.00000000,-0.00000000
-3.89894947,9.47470968,-9.47470962,0.01908301,-0.01908301,0.77227414,-0.77227412,1.50486232,-1.50486230,5.03448581,-5.03448581,4.17818049,-4.17818046,0.00000000,-0.00000000
-3.89294647,9.43191029,-9.43191016,0.01817521,-0.01817521,0.76376279,-0.76376277,1.50026194,-1.50026191,5.01034851,-5.01034846,4.16827471,-4.16827464,0.00000000,-0.00000000
-3.88694347,9.36024277,-9.36024257,0.01726067,-0.01726067,0.75326278,-0.75326276,1.49110584,-1.49110579,4.96969398,-4.96969389,4.14605631,-4.14605622,0.00000000,-0.00000000
-3.88094047,9.26209120,-9.26209093,0.01635450,-0.01635450,0.74090331,-0.74090327,1.47782011,-1.47782006,4.91366363,-4.91366350,4.11267426,-4.11267414,0.00000000,-0.00000000
-3.87493747,9.14003219,-9.14003185,0.01547103,-0.01547102,0.72682339,-0.72682336,1.46087191,-1.46087185,4.84352217,-4.84352200,4.06935208,-4.06935193,0.00000000,-0.00000000
-3.86893447,8.99675022,-8.99674983,0.01462343,-0.01462343,0.71117058,-0.71117053,1.44075329,-1.44075322,4.76061800,-4.76061780,4.01734293,-4.01734276,0.00000000,-0.00000000
-3.86293147,8.83495650,-8.83495605,0.01382347,-0.01382347,0.69409965,-0.69409961,1.41796484,-1.41796476,4.66634507,-4.66634485,3.95788685,-3.95788666,0.00000000,-0.00000000
-3.85692846,8.65731484,-8.65731435,0.01308118,-0.01308118,0.67577152,-0.67577147,1.39299995,-1.39299986,4.56210791,-4.56210766,3.89217199,-3.89217178,0.00000000,-0.00000000
-3.85092546,8.46637767,-8.46637714,0.01240468,-0.01240467,0.65635204,-0.65635198,1.36633029,-1.36633020,4.44929124,-4.44929096,3.82130172,-3.82130150,0.00000000,-0.00000000
-3.84492246,8.26453467,-8.26453411,0.01180002,-0.01180002,0.63601088,-0.63601082,1.33839318,-1.33839308,4.32923529,-4.32923500,3.74626879,-3.74626856,0.00000000,-0.00000000
-3.83891946,8.05397579,-8.05397520,0.01127113,-0.01127113,0.61492039,-0.61492033,1.30958128,-1.30958118,4.20321769,-4.20321738,3.66793768,-3.66793744,0.00000000,-0.00000000
-3.83291646,7.83666960,-7.83666900,0.01081977,-0.01081977,0.59325437,-0.59325430,1.28023514,-1.28023504,4.07244214,-4.07244181,3.58703557,-3.58703532,0.00000000,-0.00000000
-3.82691346,7.61435722,-7.61435660,0.01044566,-0.01044566,0.57118683,-0.57118676,1.25063872,-1.25063862,3.93803395,-3.93803362,3.50415207,-3.50415181,0.00000000,-0.00000000
-3.82091046,7.38856102,-7.38856038,0.01014655,-0.01014655,0.54889071,-0.54889064,1.22101813,-1.22101803,3.80104207,-3.80104173,3.41974739,-3.41974713,0.00000000,-0.00000000
-3.81490745,7.16060683,-7.16060619,0.00991847,-0.00991847,0.52653653,-0.52653646,1.19154348,-1.19154337,3.66244672,-3.66244637,3.33416809,-3.33416782,0.00000000,-0.00000000
-3.80890445,6.93165763,-6.93165699,0.00975598,-0.00975598,0.50429111,-0.50429104,1.16233366,-1.16233356,3.52317170,-3.52317135,3.24766934,-3.24766907,0.00000000,-0.00000000
-3.80290145,6.70275599,-6.70275534,0.00965246,-0.00965246,0.48231626,-0.48231619,1.13346381,-1.13346371,3.38410009,-3.38409974,3.16044230,-3.16044203,0.00000000,-0.00000000
-3.79689845,6.47487239,-6.47487175,0.00960050,-0.00960050,0.46076759,-0.46076752,1.10497490,-1.10497480,3.24609185,-3.24609150,3.07264478,-3.07264450,0.00000000,-0.00000000
-3.79089545,6.24895627,-6.24895563,0.00959218,-0.00959218,0.43979334,-0.43979328,1.07688497,-1.07688487,3.11000198,-3.11000164,2.98443352,-2.98443325,0.00000000,-0.00000000
-3.78489245,6.02598627,-6.02598565,0.00961950,-0.00961950,0.41953340,-0.41953334,1.04920139,-1.04920129,2.97669756,-2.97669722,2.89599625,-2.89599598,0.00000000,-0.00000000
-3.77888944,5.80701672,-5.80701612,0.00967473,-0.00967473,0.40011841,-0.40011835,1.02193336,-1.02193326,2.84707247,-2.84707214,2.80758148,-2.80758121,0.00000000,-0.00000000
-3.77288644,5.59321712,-5.59321653,0.00975073,-0.00975073,0.38166898,-0.38166892,0.99510407,-0.99510398,2.72205843,-2.72205812,2.71952455,-2.71952429,0.00000000,-0.00000000
-3.76688344,5.38590206,-5.38590150,0.00984123,-0.00984123,0.36429506,-0.36429500,0.96876174,-0.96876166,2.60263134,-2.60263105,2.63226829,-2.63226803,0.00000000,-0.00000000
-3.76088044,5.18654943,-5.18654890,0.00994111,-0.00994111,0.34809531,-0.34809526,0.94298892,-0.94298884,2.48981214,-2.48981187,2.54637694,-2.54637670,0.00000000,-0.00000000
-3.75487744,4.99680514,-4.99680465,0.01004656,-0.01004656,0.33315662,-0.33315658,0.91790941,-0.91790933,2.38466168,-2.38466143,2.46254261,-2.46254238,0.00000000,-0.00000000
-3.74887444,4.81847353,-4.81847308,0.01015520,-0.01015520,0.31955351,-0.31955347,0.89369250,-0.89369243,2.28826938,-2.28826916,2.38158334,-2.38158313,0.00000000,-0.00000000
-3.74287144,4.65349301,-4.65349261,0.01026610,-0.01026610,0.30734760,-0.30734757,0.87055395,-0.87055389,2.20173576,-2.20173557,2.30443287,-2.30443267,0.00000000,-0.00000000
-3.73686843,4.50389739,-4.50389704,0.01037977,-0.01037977,0.29658694,-0.29658691,0.84875371,-0.84875365,2.12614934,-2.12614918,2.23212194,-2.23212176,0.00000000,-0.00000000
-3.73086543,4.37176393,-4.37176363,0.01049803,-0.01049803,0.28730533,-0.28730530,0.82859025,-0.82859020,2.06255840,-2.06255828,2.16575195,-2.16575179,0.00000000,-0.00000000
-3.72486243,4.25914985,-4.25914962,0.01062381,-0.01062381,0.27952146,-0.27952144,0.81039168,-0.81039164,2.01193882,-2.01193874,2.10646163,-2.10646149,0.00000000,-0.00000000
-3.71885943,4.16801962,-4.16801946,0.01076094,-0.01076094,0.27323810,-0.27323809,0.79450396,-0.79450393,1.97515895,-1.97515890,2.05538804,-2.05538794,0.00000000,-0.00000000
-3.71285643,4.10016578,-4.10016569,0.01091381,-0.01091381,0.26844114,-0.26844113,0.78127662,-0.78127660,1.95294297,-1.95294296,2.01362349,-2.01362341,0.00000000,-0.00000000
-3.70685343,4.05712664,-4.05712662,0.01108703,-0.01108703,0.26509878,-0.26509878,0.77104669,-0.77104668,1.94583428,-1.94583431,1.98216983,-1.98216978,0.00000000,-0.00000000
-3.70085043,4.04010429,-4.04010434,0.01128513,-0.01128513,0.26316073,-0.26316074,0.76412148,-0.76412147,1.95416048,-1.95416056,1.96189233,-1.96189232,0.00000000,-0.00000000
-3.69484742,4.04988665,-4.04988678,0.01151211,-0.01151211,0.26255771,-0.26255772,0.76076100,-0.76076101,1.97800155,-1.97800167,1.95347490,-1.95347492,0.00000000,-0.00000000
-3.68884442,4.08677727,-4.08677747,0.01177117,-0.01177117,0.26320114,-0.26320115,0.76116102,-0.76116104,2.01716284,-2.01716300,1.95737865,-1.95737870,0.00000000,-0.00000000
-3.68284142,4.15053641,-4.15053667,0.01206434,-0.01206434,0.26498326,-0.26498327,0.76543741,-0.76543744,2.07115444,-2.07115463,1.97380589,-1.97380597,0.00000000,-0.00000000
-3.67683842,4.24033676,-4.24033709,0.01239221,-0.01239221,0.26777776,-0.26777778,0.77361281,-0.77361285,2.13917820,-2.13917843,2.00267123,-2.00267134,0.00000000,-0.00000000
-3.67083542,4.35473664,-4.35473703,0.01275375,-0.01275375,0.27144086,-0.27144088,0.78560627,-0.78560632,2.22012366,-2.22012392,2.04358133,-2.04358147,0.00000000,-0.00000000
-3.66483242,4.49167300,-4.49167344,0.01314615,-0.01314615,0.27581303,-0.27581305,0.80122651,-0.80122656,2.31257363,-2.31257392,2.09582474,-2.09582491,0.00000000,-0.00000000
-3.65882941,4.64847579,-4.64847627,0.01356478,-0.01356478,0.28072124,-0.28072126,0.82016941,-0.82016947,2.41482015,-2.41482046,2.15837273,-2.15837292,0.00000000,-0.00000000
-3.65282641,4.82190460,-4.82190512,0.01400321,-0.01400321,0.28598190,-0.28598192,0.84201995,-0.84202002,2.52489083,-2.52489115,2.22989150,-2.22989171,0.00000000,-0.00000000
-3.64682341,5.00820749,-5.00820803,0.01445336,-0.01445336,0.29140424,-0.29140426,0.86625879,-0.86625886,2.64058552,-2.64058585,2.30876617,-2.30876639,0.00000000,-0.00000000
-3.64082041,5.20320095,-5.20320150,0.01490568,-0.01490568,0.29679423,-0.29679425,0.89227339,-0.89227346,2.75952251,-2.75952284,2.39313587,-2.39313611,0.00000000,-0.00000000
-3.63481741,5.40236917,-5.40236972,0.01534946,-0.01534946,0.30195885,-0.30195886,0.91937345,-0.91937352,2.87919327,-2.87919361,2.48093929,-2.48093953,0.00000000,-0.00000000
-3.62881441,5.60097972,-5.60098026,0.01577318,-0.01577318,0.30671060,-0.30671062,0.94681009,-0.94681016,2.99702420,-2.99702453,2.56996920,-2.56996943,0.00000000,-0.00000000
-3.62281141,5.79421195,-5.79421246,0.01616491,-0.01616491,0.31087223,-0.31087225,0.97379812,-0.97379819,3.11044342,-3.11044373,2.65793427,-2.65793450,0.00000000,-0.00000000
-3.61680840,5.97729372,-5.97729420,0.01651273,-0.01651273,0.31428132,-0.31428133,0.99954061,-0.99954068,3.21695048,-3.21695077,2.74252599,-2.74252620,0.00000000,-0.00000000
-3.61080540,6.14564156,-6.14564199,0.01680523,-0.01680523,0.31679472,-0.31679472,1.02325467,-1.02325473,3.31418651,-3.31418677,2.82148822,-2.82148841,0.00000000,-0.00000000
-3.60480240,6.29499880,-6.29499917,0.01703193,-0.01703193,0.31829271,-0.31829271,1.04419750,-1.04419755,3.40000210,-3.40000232,2.89268673,-2.89268690,0.00000000,-0.00000000
-3.59879940,6.42156640,-6.42156671,0.01718367,-0.01718367,0.31868264,-0.31868264,1.06169158,-1.06169162,3.47252038,-3.47252056,2.95417597,-2.95417611,0.00000000,-0.00000000
-3.59279640,6.52212107,-6.52212130,0.01725305,-0.01725305,0.31790190,-0.31790189,1.07514791,-1.07514794,3.53019270,-3.53019284,3.00426035,-3.00426046,0.00000000,-0.00000000
-3.58679340,6.59411578,-6.59411594,0.01723470,-0.01723470,0.31592025,-0.31592024,1.08408633,-1.08408634,3.57184456,-3.57184466,3.04154756,-3.04154763,0.00000000,-0.00000000
-3.58079040,6.63575845,-6.63575853,0.01712549,-0.01712549,0.31274125,-0.31274124,1.08815205,-1.08815206,3.59670989,-3.59670994,3.06499155,-3.06499158,0.00000000,-0.00000000
-3.57478739,6.64606535,-6.64606535,0.01692478,-0.01692478,0.30840285,-0.30840283,1.08712768,-1.08712768,3.60445200,-3.60445202,3.07392356,-3.07392356,0.00000000,-0.00000000
-3.56878439,6.62488690,-6.62488682,0.01663435,-0.01663434,0.30297694,-0.30297692,1.08094024,-1.08094022,3.59517046,-3.59517043,3.06806976,-3.06806972,0.00000000,-0.00000000
-3.56278139,6.57290470,-6.57290454,0.01625845,-0.01625845,0.29656802,-0.29656799,1.06966282,-1.06966279,3.56939323,-3.56939316,3.04755476,-3.04755469,0.00000000,-0.00000000
-3.55677839,6.49159987,-6.49159965,0.01580366,-0.01580366,0.28931088,-0.28931086,1.05351105,-1.05351101,3.52805456,-3.52805445,3.01289111,-3.01289100,0.00000000,-0.00000000
-3.55077539,6.38319410,-6.38319382,0.01527865,-0.01527865,0.28136740,-0.28136737,1.03283427,-1.03283422,3.47245934,-3.47245920,2.96495506,-2.96495493,0.00000000,-0.00000000
-3.54477239,6.25056582,-6.25056548,0.01469388,-0.01469388,0.27292242,-0.27292239,1.00810206,-1.00810200,3.40423550,-3.40423533,2.90495003,-2.90494987,0.00000000,-0.00000000
-3.53876938,6.09714516,-6.09714477,0.01406130,-0.01406130,0.26417899,-0.26417896,0.97988669,-0.97988662,3.32527630,-3.32527611,2.83435920,-2.83435902,0.00000000,-0.00000000
-3.53276638,5.92679210,-5.92679167,0.01339391,-0.01339391,0.25535287,-0.25535284,0.94884215,-0.94884208,3.23767493,-3.23767472,2.75488953,-2.75488932,0.00000000,-0.00000000
-3.52676338,5.74366285,-5.74366239,0.01270535,-0.01270535,0.24666665,-0.24666663,0.91568090,-0.91568082,3.14365406,-3.14365383,2.66840959,-2.66840937,0.00000000,-0.00000000
-3.52076038,5.55206976,-5.55206929,0.01200946,-0.01200946,0.23834345,-0.23834343,0.88114901,-0.88114892,3.04549309,-3.04549285,2.57688384,-2.57688361,0.00000000,-0.00000000
-3.51475738,5.35634044,-5.35633997,0.01131984,-0.01131984,0.23060051,-0.23060049,0.84600098,-0.84600090,2.94545591,-2.94545567,2.48230610,-2.48230587,0.00000000,-0.00000000
-3.50875438,5.16068121,-5.16068073,0.01064945,-0.01064945,0.22364280,-0.22364278,0.81097505,-0.81097497,2.84572181,-2.84572158,2.38663473,-2.38663449,0.00000000,-0.00000000
-3.50275138,4.96904984,-4.96904938,0.01001023,-0.01001023,0.21765684,-0.21765682,0.77676986,-0.77676978,2.74832197,-2.74832174,2.29173200,-2.29173177,0.00000000,-0.00000000
-3.49674837,4.78504199,-4.78504155,0.00941278,-0.00941278,0.21280490,-0.21280489,0.74402344,-0.74402337,2.65508354,-2.65508332,2.19930981,-2.19930959,0.00000000,-0.00000000
-3.49074537,4.61179466,-4.61179425,0.00886604,-0.00886604,0.20921987,-0.20921985,0.71329507,-0.71329500,2.56758313,-2.56758293,2.11088335,-2.11088313,0.00000000,-0.00000000
-3.48474237,4.45190958,-4.45190921,0.00837716,-0.00837716,0.20700075,-0.20700075,0.68505056,-0.68505049,2.48711080,-2.48711062,2.02773407,-2.02773386,0.00000000,-0.00000000
-3.47873937,4.30739820,-4.30739786,0.00795130,-0.00795130,0.20620926,-0.20620926,0.65965131,-0.65965125,2.41464534,-2.41464517,1.95088287,-1.95088268,0.00000000,-0.00000000
-3.47273637,4.17964918,-4.17964888,0.00759155,-0.00759155,0.20686732,-0.20686732,0.63734745,-0.63734740,2.35084124,-2.35084109,1.88107379,-1.88107362,0.00000000,-0.00000000
-3.46673337,4.06941851,-4.06941825,0.00729897,-0.00729897,0.20895590,-0.20895591,0.61827495,-0.61827491,2.29602712,-2.29602700,1.81876817,-1.81876801,0.00000000,-0.00000000
-3.46073037,3.97684149,-3.97684127,0.00707260,-0.00707260,0.21241500,-0.21241501,0.60245677,-0.60245673,2.25021529,-2.25021519,1.76414896,-1.76414882,0.00000000,-0.00000000
-3.45472736,3.90146510,-3.90146492,0.00690963,-0.00690963,0.21714505,-0.21714506,0.58980768,-0.58980765,2.21312144,-2.21312135,1.71713431,-1.71713419,0.00000000,-0.00000000
-3.44872436,3.84229899,-3.84229884,0.00680550,-0.00680550,0.22300955,-0.22300956,0.58014263,-0.58014261,2.18419354,-2.18419348,1.67739955,-1.67739945,0.00000000,-0.00000000
-3.44272136,3.79788231,-3.79788220,0.00675417,-0.00675417,0.22983908,-0.22983910,0.57318802,-0.57318800,2.16264868,-2.16264863,1.64440615,-1.64440606,0.00000000,-0.00000000
-3.43671836,3.76636402,-3.76636393,0.00674837,-0.00674837,0.23743639,-0.23743641,0.56859556,-0.56859555,2.14751622,-2.14751619,1.61743653,-1.61743645,0.00000000,-0.00000000
-3.43071536,3.74559316,-3.74559310,0.00677984,-0.00677985,0.24558263,-0.24558265,0.56595811,-0.56595810,2.13768593,-2.13768590,1.59563305,-1.59563298,0.00000000,-0.00000000
-3.42471236,3.73321631,-3.73321627,0.00683969,-0.00683969,0.25404433,-0.25404435,0.56482691,-0.56482690,2.13195933,-2.13195932,1.57803988,-1.57803982,0.00000000,-0.00000000
-3.41870935,3.72677867,-3.72677864,0.00691865,-0.00691865,0.26258113,-0.26258115,0.56472966,-0.56472965,2.12910275,-2.12910275,1.56364610,-1.56364605,0.00000000,-0.00000000
-3.41270635,3.72382559,-3.72382556,0.00700743,-0.00700743,0.27095373,-0.27095375,0.56518882,-0.56518881,2.12790030,-2.12790030,1.55142872,-1.55142868,0.00000000,-0.00000000
-3.40670335,3.72200141,-3.72200139,0.00709697,-0.00709697,0.27893197,-0.27893199,0.56573950,-0.56573949,2.12720531,-2.12720531,1.54039423,-1.54039419,0.00000000,-0.00000000
-3.40070035,3.71914260,-3.71914258,0.00717879,-0.00717879,0.28630265,-0.28630267,0.56594650,-0.56594650,2.12598872,-2.12598872,1.52961742,-1.52961737,0.00000000,-0.00000000
-3.39469735,3.71336240,-3.71336238,0.00724519,-0.00724519,0.29287678,-0.29287679,0.56541986,-0.56541985,2.12338297,-2.12338297,1.51827639,-1.51827635,0.00000000,-0.00000000
-3.38869435,3.70312464,-3.70312460,0.00728947,-0.00728947,0.29849601,-0.29849602,0.56382853,-0.56382852,2.11872030,-2.11872030,1.50568288,-1.50568283,0.00000000,-0.00000000
-3.38269135,3.68730464,-3.68730459,0.00730616,-0.00730616,0.30303794,-0.30303795,0.56091179,-0.56091177,2.11156437,-2.11156437,1.49130700,-1.49130695,0.00000000,-0.00000000
-3.37668834,3.66523580,-3.66523575,0.00729113,-0.00729113,0.30642015,-0.30642016,0.55648807,-0.55648805,2.10173441,-2.10173441,1.47479608,-1.47479602,0.00000000,-0.00000000
-3.37068534,3.63674078,-3.63674072,0.00724170,-0.00724170,0.30860280,-0.30860280,0.55046103,-0.55046101,2.08932147,-2.08932146,1.45598703,-1.45598698,0.00000000,-0.00000000
-3.36468234,3.60214684,-3.60214678,0.00715664,-0.00715664,0.30958961,-0.30958962,0.54282275,-0.54282273,2.07469645,-2.07469644,1.43491246,-1.43491240,0.00000000,-0.00000000
-3.35867934,3.56228556,-3.56228550,0.00703625,-0.00703625,0.30942744,-0.30942744,0.53365404,-0.53365401,2.05851000,-2.05851000,1.41180028,-1.41180023,0.00000000,-0.00000000
-3.35267634,3.51847756,-3.51847750,0.00688223,-0.00688223,0.30820425,-0.30820425,0.52312200,-0.52312197,2.04168459,-2.04168460,1.38706760,-1.38706755,0.00000000,-0.00000000
-3.34667334,3.47250337,-3.47250332,0.00669764,-0.00669764,0.30604584,-0.30604584,0.51147506,-0.51147503,2.02539936,-2.02539938,1.36130899,-1.36130894,0.00000000,-0.00000000
-3.34067034,3.42656208,-3.42656204,0.00648678,-0.00648678,0.30311132,-0.30311131,0.49903562,-0.49903559,2.01106836,-2.01106840,1.33528014,-1.33528009,0.00000000,-0.00000000
-3.33466733,3.38321958,-3.38321957,0.00625499,-0.00625499,0.29958772,-0.29958771,0.48619082,-0.48619079,2.00031334,-2.00031339,1.30987744,-1.30987740,0.00000000,-0.00000000
-3.32866433,3.34534856,-3.34534858,0.00600851,-0.00600851,0.29568392,-0.29568391,0.47338171,-0.47338168,1.99493178,-1.99493185,1.28611454,-1.28611452,0.00000000,-0.00000000
-3.32266133,3.31606212,-3.31606217,0.00575429,-0.00575429,0.29162416,-0.29162415,0.46109119,-0.46109117,1.99686144,-1.99686155,1.26509649,-1.26509647,0.00000000,-0.00000000
-3.31665833,3.29864329,-3.29864339,0.00549976,-0.00549976,0.28764144,-0.28764143,0.44983121,-0.44983120,2.00814217,-2.00814231,1.24799241,-1.24799241,0.00000000,-0.00000000
-3.31065533,3.29647206,-3.29647222,0.00525263,-0.00525263,0.28397101,-0.28397100,0.44012947,-0.44012946,2.03087592,-2.03087611,1.23600741,-1.23600743,0.00000000,-0.00000000
-3.30465233,3.31295153,-3.31295176,0.00502072,-0.00502072,0.28084418,-0.28084418,0.43251608,-0.43251608,2.06718571,-2.06718594,1.23035416,-1.23035421,0.00000000,-0.00000000
-3.29864932,3.35143443,-3.35143473,0.00481176,-0.00481176,0.27848263,-0.27848263,0.42751033,-0.42751034,2.11917397,-2.11917425,1.23222478,-1.23222485,0.00000000,-0.00000000
-3.29264632,3.41515083,-3.41515121,0.00463319,-0.00463319,0.27709327,-0.27709327,0.42560794,-0.42560795,2.18888077,-2.18888111,1.24276318,-1.24276327,0.00000000,-0.00000000
-3.28664332,3.50713775,-3.50713822,0.00449205,-0.00449205,0.27686376,-0.27686377,0.42726880,-0.42726883,2.27824222,-2.27824262,1.26303819,-1.26303832,0.00000000,-0.00000000
-3.28064032,3.63017086,-3.63017143,0.00439483,-0.00439483,0.27795872,-0.27795873,0.43290552,-0.43290556,2.38904903,-2.38904950,1.29401745,-1.29401761,0.00000000,-0.00000000
-3.27463732,3.78669871,-3.78669939,0.00434736,-0.00434736,0.28051647,-0.28051649,0.44287269,-0.44287275,2.52290559,-2.52290614,1.33654223,-1.33654242,0.00000000,-0.00000000
-3.26863432,3.97877951,-3.97878029,0.00435472,-0.00435472,0.28464648,-0.28464650,0.45745709,-0.45745716,2.68118967,-2.68119029,1.39130314,-1.39130337,0.00000000,-0.00000000
-3.26263132,4.20802089,-4.20802179,0.00442119,-0.00442119,0.29042719,-0.29042722,0.47686887,-0.47686896,2.86501288,-2.86501358,1.45881698,-1.45881725,0.00000000,-0.00000000
-3.25662831,4.47552315,-4.47552417,0.00455016,-0.00455016,0.29790436,-0.29790439,0.50123380,-0.50123389,3.07518251,-3.07518329,1.53940481,-1.53940511,0.00000000,-0.00000000
-3.25062531,4.78182675,-4.78182788,0.00474417,-0.00474417,0.30708973,-0.30708977,0.53058665,-0.53058676,3.31216520,-3.31216606,1.63317170,-1.63317205,0.00000000,-0.00000000
-3.24462231,5.12686518,-5.12686642,0.00500480,-0.00500480,0.31796006,-0.31796010,0.56486605,-0.56486617,3.57605333,-3.57605427,1.73998870,-1.73998908,0.00000000,-0.00000000
-3.23861931,5.50992479,-5.50992615,0.00533273,-0.00533273,0.33045645,-0.33045650,0.60391071,-0.60391085,3.86653512,-3.86653615,1.85947756,-1.85947798,0.00000000,-0.00000000
-3.23261631,5.92961323,-5.92961469,0.00572774,-0.00572774,0.34448414,-0.34448419,0.64745754,-0.64745769,4.18286964,-4.18287074,1.99099928,-1.99099973,0.00000000,-0.00000000
-3.22661331,6.38383855,-6.38384011,0.00618866,-0.00618866,0.35991259,-0.35991264,0.69514165,-0.69514181,4.52386794,-4.52386911,2.13364716,-2.13364764,0.00000000,-0.00000000
-3.22061031,6.86980106,-6.86980271,0.00671346,-0.00671346,0.37657618,-0.37657623,0.74649864,-0.74649881,4.88788180,-4.88788304,2.28624551,-2.28624601,0.00000000,-0.00000000
-3.21460730,7.38399987,-7.38400161,0.00729921,-0.00729921,0.39427553,-0.39427559,0.80096922,-0.80096939,5.27280124,-5.27280254,2.44735481,-2.44735534,0.00000000,-0.00000000
-3.20860430,7.92225595,-7.92225775,0.00794212,-0.00794212,0.41277954,-0.41277960,0.85790648,-0.85790666,5.67606196,-5.67606332,2.61528423,-2.61528478,0.00000000,-0.00000000
-3.20260130,8.47975295,-8.47975480,0.00863758,-0.00863758,0.43182824,-0.43182830,0.91658577,-0.91658596,6.09466363,-6.09466503,2.78811201,-2.78811257,0.00000000,-0.00000000
-3.19659830,9.05109662,-9.05109851,0.00938017,-0.00938017,0.45113669,-0.45113675,0.97621725,-0.97621744,6.52519958,-6.52520101,2.96371408,-2.96371464,0.00000000,-0.00000000
-3.19059530,9.63039282,-9.63039472,0.01016369,-0.01016369,0.47039971,-0.47039977,1.03596087,-1.03596105,6.96389798,-6.96389943,3.13980081,-3.13980136,0.00000000,-0.00000000
-3.18459230,10.21134338,-10.21134527,0.01098119,-0.01098119,0.48929767,-0.48929773,1.09494364,-1.09494382,7.40667444,-7.40667590,3.31396149,-3.31396204,0.00000000,-0.00000000
-3.17858929,10.78735822,-10.78736008,0.01182505,-0.01182505,0.50750319,-0.50750325,1.15227878,-1.15227896,7.84919515,-7.84919660,3.48371561,-3.48371614,0.00000000,-0.00000000
-3.17258629,11.35168139,-11.35168321,0.01268698,-0.01268699,0.52468853,-0.52468858,1.20708616,-1.20708632,8.28694944,-8.28695087,3.64656961,-3.64657011,0.00000000,-0.00000000
-3.16658329,11.89752783,-11.89752958,0.01355813,-0.01355814,0.54053364,-0.54053368,1.25851344,-1.25851360,8.71533037,-8.71533176,3.80007752,-3.80007798,0.00000000,-0.00000000
-3.16058029,12.41822706,-12.41822872,0.01442915,-0.01442915,0.55473455,-0.55473459,1.30575736,-1.30575750,9.12972126,-9.12972260,3.94190340,-3.94190383,0.00000000,-0.00000000
