energy_ev,total_up,Al_p_up,Al_d_up,Os_p_up,Os_d_up,Se_s_up,Se_p_up
-5.63981991,6.40439926,0.87353209,0.00000000,1.74643788,3.16578490,0.12975102,2.42550377
-5.63381691,6.44712912,0.88509558,0.00000000,1.76805406,3.18837431,0.13035072,2.43444945
-5.62781391,6.48670586,0.89604153,0.00000000,1.79124643,3.20695957,0.13114855,2.44348783
-5.62181091,6.52309465,0.90636034,0.00000000,1.81612220,3.22148302,0.13214538,2.45261666
-5.61580790,6.55642793,0.91607392,0.00000000,1.84277738,3.23203444,0.13333939,2.46185647
-5.60980490,6.58698335,0.92523185,0.00000000,1.87128770,3.23883988,0.13472566,2.47124450
-5.60380190,6.61515405,0.93390608,0.00000000,1.90169944,3.24224463,0.13629587,2.48082697
-5.59779890,6.64141326,0.94218451,0.00000000,1.93402061,3.24269135,0.13803798,2.49065030
-5.59179590,6.66627525,0.95016382,0.00000000,1.96821293,3.24069466,0.13993599,2.50075178
-5.58579290,6.69025524,0.95794203,0.00000000,2.00418522,3.23681367,0.14196983,2.51115052
-5.57978989,6.71383058,0.96561115,0.00000000,2.04178854,3.23162400,0.14411527,2.52183924
-5.57378689,6.73740572,0.97325042,0.00000000,2.08081358,3.22569079,0.14634412,2.53277761
-5.56778389,6.76128291,0.98092047,0.00000000,2.12099046,3.21954405,0.14862443,2.54388784
-5.56178089,6.78564057,0.98865871,0.00000000,2.16199128,3.21365774,0.15092094,2.55505271
-5.55577789,6.81052038,0.99647623,0.00000000,2.20343531,3.20843333,0.15319570,2.56611664
-5.54977489,6.83582400,1.00435631,0.00000000,2.24489691,3.20418865,0.15540876,2.57688963
-5.54377189,6.86131931,1.01225461,0.00000000,2.28591574,3.20115228,0.15751907,2.58715416
-5.53776888,6.88665582,1.02010099,0.00000000,2.32600925,3.19946343,0.15948543,2.59667476
-5.53176588,6.91138817,1.02780293,0.00000000,2.36468661,3.19917708,0.16126754,2.60520962
-5.52576288,6.93500617,1.03525014,0.00000000,2.40146395,3.20027359,0.16282711,2.61252382
-5.51975988,6.95696955,1.04232038,0.00000000,2.43587993,3.20267201,0.16412886,2.61840335
-5.51375688,6.97674504,1.04888591,0.00000000,2.46751121,3.20624606,0.16514163,2.62266895
-5.50775388,6.99384374,1.05482039,0.00000000,2.49598713,3.21084148,0.16583922,2.62518926
-5.50175088,7.00785615,1.06000581,0.00000000,2.52100283,3.21629366,0.16620121,2.62589194
-5.49574787,7.01848290,1.06433913,0.00000000,2.54233037,3.22244428,0.16621359,2.62477250
-5.48974487,7.02555902,1.06773827,0.00000000,2.55982709,3.22915600,0.16586911,2.62189977
-5.48374187,7.02907043,1.07014710,0.00000000,2.57344113,3.23632418,0.16516751,2.61741772
-5.47773887,7.02916137,1.07153938,0.00000000,2.58321340,3.24388497,0.16411538,2.61154337
-5.47173587,7.02613226,1.07192120,0.00000000,2.58927626,3.25181936,0.16272596,2.60456053
-5.46573287,7.02042812,1.07133197,0.00000000,2.59184863,3.26015302,0.16101849,2.59680976
-5.45972986,7.01261802,1.06984395,0.00000000,2.59122785,3.26895201,0.15901754,2.58867485
-5.45372686,7.00336692,1.06756025,0.00000000,2.58777867,3.27831477,0.15675208,2.58056639
-5.44772386,6.99340136,1.06461145,0.00000000,2.58191979,3.28836110,0.15425442,2.57290347
-5.44172086,6.98347129,1.06115106,0.00000000,2.57410864,3.29921897,0.15155913,2.56609430
-5.43571786,6.97431021,1.05735009,0.00000000,2.56482509,3.31101001,0.14870188,2.56051690
-5.42971486,6.96659625,1.05339084,0.00000000,2.55455491,3.32383512,0.14571836,2.55650096
-5.42371186,6.96091648,1.04946052,0.00000000,2.54377372,3.33776090,0.14264327,2.55431204
-5.41770885,6.95773691,1.04574472,0.00000000,2.53293225,3.35280829,0.13950950,2.55413881
-5.41170585,6.95737990,1.04242132,0.00000000,2.52244349,3.36894414,0.13634745,2.55608447
-5.40570285,6.96001052,1.03965492,0.00000000,2.51267231,3.38607649,0.13318454,2.56016259
-5.39969985,6.96563280,1.03759222,0.00000000,2.50392797,3.40405400,0.13004506,2.56629788
-5.39369685,6.97409592,1.03635838,0.00000000,2.49645965,3.42266981,0.12695010,2.57433169
-5.38769385,6.98511005,1.03605474,0.00000000,2.49045503,3.44166949,0.12391779,2.58403212
-5.38169085,6.99827077,1.03675760,0.00000000,2.48604170,3.46076293,0.12096371,2.59510801
-5.37568784,7.01309031,1.03851848,0.00000000,2.48329115,3.47963928,0.11810138,2.60722597
-5.36968484,7.02903375,1.04136538,0.00000000,2.48222473,3.49798416,0.11534285,2.62002958
-5.36368184,7.04555767,1.04530518,0.00000000,2.48282111,3.51549806,0.11269937,2.63315932
-5.35767884,7.06214883,1.05032689,0.00000000,2.48502450,3.53191470,0.11018195,2.64627244
-5.35167584,7.07836045,1.05640548,0.00000000,2.48875314,3.54701836,0.10780187,2.65906117
-5.34567284,7.09384383,1.06350615,0.00000000,2.49390746,3.56065905,0.10557102,2.67126862
-5.33966983,7.10837357,1.07158870,0.00000000,2.50037731,3.57276454,0.10350214,2.68270132
-5.33366683,7.12186496,1.08061182,0.00000000,2.50804820,3.58334869,0.10160874,2.69323779
-5.32766383,7.13438275,1.09053703,0.00000000,2.51680603,3.59251550,0.09990496,2.70283296
-5.32166083,7.14614123,1.10133216,0.00000000,2.52654052,3.60045890,0.09840510,2.71151817
-5.31565783,7.15749596,1.11297414,0.00000000,2.53714727,3.60745810,0.09712308,2.71939721
-5.30965483,7.16892819,1.12545106,0.00000000,2.54852880,3.61386926,0.09607173,2.72663873
-5.30365183,7.18102320,1.13876342,0.00000000,2.56059468,3.62011370,0.09526200,2.73346580
-5.29764882,7.19444459,1.15292455,0.00000000,2.57326133,3.62666375,0.09470211,2.74014349
-5.29164582,7.20990607,1.16796023,0.00000000,2.58645165,3.63402688,0.09439687,2.74696525
-5.28564282,7.22814295,1.18390755,0.00000000,2.60009498,3.64272919,0.09434688,2.75423934
-5.27963982,7.24988497,1.20081319,0.00000000,2.61412753,3.65329910,0.09454809,2.76227579
-5.27363682,7.27583205,1.21873104,0.00000000,2.62849358,3.66625203,0.09499138,2.77137503
-5.26763382,7.30663427,1.23771953,0.00000000,2.64314739,3.68207683,0.09566251,2.78181853
-5.26163082,7.34287669,1.25783854,0.00000000,2.65805593,3.70122434,0.09654215,2.79386191
-5.25562781,7.38506948,1.27914626,0.00000000,2.67320223,3.72409841,0.09760632,2.80773072
-5.24962481,7.43364318,1.30169598,0.00000000,2.68858895,3.75104958,0.09882691,2.82361875
-5.24362181,7.48894853,1.32553300,0.00000000,2.70424212,3.78237108,0.10017249,2.84168859
-5.23761881,7.55125992,1.35069169,0.00000000,2.72021431,3.81829706,0.10160928,2.86207402
-5.23161581,7.62078144,1.37719289,0.00000000,2.73658713,3.85900250,0.10310214,2.88488357
-5.22561281,7.69765396,1.40504164,0.00000000,2.75347234,3.90460441,0.10461575,2.91020457
-5.21960980,7.78196207,1.43422531,0.00000000,2.77101145,3.95516353,0.10611567,2.93810703
-5.21360680,7.87373937,1.46471214,0.00000000,2.78937322,4.01068623,0.10756941,2.96864657
-5.20760380,7.97297113,1.49645013,0.00000000,2.80874909,4.07112593,0.10894738,3.00186584
-5.20160080,8.07959328,1.52936638,0.00000000,2.82934618,4.13638374,0.11022363,3.03779405
-5.19559780,8.19348731,1.56336668,0.00000000,2.85137811,4.20630799,0.11137644,3.07644418
-5.18959480,8.31447094,1.59833543,0.00000000,2.87505359,4.28069253,0.11238874,3.11780792
-5.18359180,8.44228475,1.63413579,0.00000000,2.90056328,4.35927399,0.11324821,3.16184843
-5.17758879,8.57657549,1.67060994,0.00000000,2.92806530,4.44172807,0.11394723,3.20849127
-5.17158579,8.71687732,1.70757960,0.00000000,2.95766998,4.52766528,0.11448258,3.25761408
-5.16558279,8.86259208,1.74484661,0.00000000,2.98942462,4.61662676,0.11485504,3.30903575
-5.15957979,9.01297050,1.78219378,0.00000000,3.02329900,4.70808064,0.11506872,3.36250590
-5.15357679,9.16709599,1.81938587,0.00000000,3.05917263,4.80141962,0.11513047,3.41769555
-5.14757379,9.32387285,1.85617095,0.00000000,3.09682436,4.89596056,0.11504903,3.47419008
-5.14157079,9.48202060,1.89228213,0.00000000,3.13592536,4.99094650,0.11483435,3.53148508
-5.13556778,9.64007588,1.92743977,0.00000000,3.17603612,5.08555177,0.11449685,3.58898617
-5.12956478,9.79640304,1.96135433,0.00000000,3.21660795,5.17889046,0.11404677,3.64601306
-5.12356178,9.94921423,1.99372993,0.00000000,3.25698941,5.27002854,0.11349366,3.70180845
-5.11755878,10.09659889,2.02426857,0.00000000,3.29643779,5.35799953,0.11284594,3.75555172
-5.11155578,10.23656262,2.05267518,0.00000000,3.33413544,5.44182344,0.11211066,3.80637728
-5.10555278,10.36707407,2.07866332,0.00000000,3.36921063,5.52052873,0.11129336,3.85339709
-5.09954977,10.48611865,2.10196150,0.00000000,3.40076214,5.59317625,0.11039809,3.89572648
-5.09354677,10.59175679,2.12231983,0.00000000,3.42788676,5.65888461,0.10942754,3.93251250
-5.08754377,10.68218444,2.13951682,0.00000000,3.44970850,5.71685570,0.10838330,3.96296327
-5.08154077,10.75579303,2.15336608,0.00000000,3.46540831,5.76639945,0.10726611,3.98637721
-5.07553777,10.81122604,2.16372243,0.00000000,3.47425289,5.80695640,0.10607625,4.00217064
-5.06953477,10.84742938,2.17048718,0.00000000,3.47562124,5.83811716,0.10481388,4.00990227
-5.06353177,10.86369285,2.17361222,0.00000000,3.46902783,5.85963758,0.10347939,4.00929338
-5.05752876,10.85968041,2.17310250,0.00000000,3.45414101,5.87144871,0.10207366,4.00024243
-5.05152576,10.83544759,2.16901686,0.00000000,3.43079613,5.87366098,0.10059833,3.98283330
-5.04552276,10.79144465,2.16146681,0.00000000,3.39900243,5.86656203,0.09905592,3.95733644
-5.03951976,10.72850518,2.15061340,0.00000000,3.35894368,5.85060826,0.09744991,3.92420280
-5.03351676,10.64782048,2.13666208,0.00000000,3.31097249,5.82641012,0.09578476,3.88405051
-5.02751376,10.55090052,2.11985592,0.00000000,3.25559879,5.79471177,0.09406577,3.83764497
-5.02151076,10.43952348,2.10046726,0.00000000,3.19347301,5.75636599,0.09229903,3.78587305
-5.01550775,10.31567612,2.07878843,0.00000000,3.12536511,5.71230527,0.09049117,3.72971254
-5.00950475,10.18148772,2.05512182,0.00000000,3.05214045,5.66351060,0.08864924,3.67019835
-5.00350175,10.03916102,2.02977000,0.00000000,2.97473378,5.61097918,0.08678049,3.60838692
-4.99749875,9.89090313,2.00302633,0.00000000,2.89412270,5.55569277,0.08489227,3.54532057
-4.99149575,9.73886000,1.97516665,0.00000000,2.81130180,5.49858801,0.08299186,3.48199339
-4.98549275,9.58505721,1.94644250,0.00000000,2.72725863,5.44053018,0.08108649,3.41932026
-4.97948974,9.43134994,1.91707626,0.00000000,2.64295236,5.38229160,0.07918336,3.35811038
-4.97348674,9.27938402,1.88725852,0.00000000,2.55929596,5.32453558,0.07728967,3.29904648
-4.96748374,9.13056953,1.85714773,0.00000000,2.47714234,5.26780656,0.07541284,3.24267048
-4.96148074,8.98606768,1.82687218,0.00000000,2.39727452,5.21252681,0.07356068,3.18937612
-4.95547774,8.84679087,1.79653412,0.00000000,2.32039981,5.15899952,0.07174161,3.13940863
-4.94947474,8.71341499,1.76621562,0.00000000,2.24714770,5.10741791,0.06996492,3.09287123
-4.94347174,8.58640263,1.73598590,0.00000000,2.17807084,5.05787962,0.06824098,3.04973776
-4.93746873,8.46603498,1.70590939,0.00000000,2.11364842,5.01040526,0.06658146,3.00987051
-4.93146573,8.35244998,1.67605412,0.00000000,2.05429124,4.96495992,0.06499946,2.97304223
-4.92546273,8.24568388,1.64649959,0.00000000,2.00034755,4.92147612,0.06350954,2.93896066
-4.91945973,8.14571322,1.61734383,0.00000000,1.95210889,4.87987682,0.06212774,2.90729439
-4.91345673,8.05249462,1.58870873,0.00000000,1.90981527,4.84009690,0.06087138,2.87769843
-4.90745373,7.96599946,1.56074358,0.00000000,1.87365905,4.80210178,0.05975887,2.84983808
-4.90145073,7.88624156,1.53362619,0.00000000,1.84378720,4.76590207,0.05880937,2.82340986
-4.89544772,7.81329594,1.50756158,0.00000000,1.82030157,4.73156321,0.05804226,2.79815847
-4.88944472,7.74730774,1.48277825,0.00000000,1.80325738,4.69920961,0.05747673,2.77388900
-4.88344172,7.68849084,1.45952206,0.00000000,1.79265985,4.66902299,0.05713109,2.75047383
-4.87743872,7.63711646,1.43804810,0.00000000,1.78845962,4.64123494,0.05702218,2.72785423
-4.87143572,7.59349275,1.41861105,0.00000000,1.79054715,4.61611436,0.05716474,2.70603675
-4.86543272,7.55793674,1.40145438,0.00000000,1.79874702,4.59395031,0.05757070,2.68508496
-4.85942971,7.53074079,1.38679926,0.00000000,1.81281256,4.57503150,0.05824869,2.66510721
-4.85342671,7.51213573,1.37483354,0.00000000,1.83242161,4.55962362,0.05920340,2.64624148
-4.84742371,7.50225328,1.36570177,0.00000000,1.85717407,4.54794578,0.06043523,2.62863839
-4.84142071,7.50109025,1.35949648,0.00000000,1.88659172,4.54014766,0.06193991,2.61244357
-4.83541771,7.50847699,1.35625161,0.00000000,1.92012080,4.53628859,0.06370834,2.59778052
-4.82941471,7.52405208,1.35593820,0.00000000,1.95713765,4.53631989,0.06572650,2.58473507
-4.82341171,7.54724521,1.35846281,0.00000000,1.99695744,4.54007152,0.06797558,2.57334251
-4.81740870,7.57726940,1.36366870,0.00000000,2.03884602,4.54724384,0.07043217,2.56357787
-4.81140570,7.61312320,1.37133978,0.00000000,2.08203452,4.55740510,0.07306871,2.55535018
-4.80540270,7.65360330,1.38120728,0.00000000,2.12573632,4.56999479,0.07585395,2.54850064
-4.79939970,7.69732686,1.39295862,0.00000000,2.16916581,4.58433288,0.07875359,2.54280503
-4.79339670,7.74276285,1.40624838,0.00000000,2.21155825,4.59963465,0.08173101,2.53797977
-4.78739370,7.78827107,1.42071067,0.00000000,2.25218988,4.61503039,0.08474808,2.53369151
-4.78139070,7.83214710,1.43597240,0.00000000,2.29039764,4.62958937,0.08776598,2.52956925
-4.77538769,7.87267140,1.45166698,0.00000000,2.32559749,4.64234690,0.09074609,2.52521867
-4.76938469,7.90816037,1.46744771,0.00000000,2.35730065,4.65233367,0.09365080,2.52023736
-4.76338169,7.93701744,1.48300041,0.00000000,2.38512709,4.65860604,0.09644440,2.51423063
-4.75737869,7.95778208,1.49805466,0.00000000,2.40881567,4.66027620,0.09909379,2.50682662
-4.75137569,7.96917484,1.51239325,0.00000000,2.42823035,4.65654113,0.10156918,2.49769040
-4.74537269,7.97013674,1.52585939,0.00000000,2.44336231,4.64670924,0.10384468,2.48653619
-4.73936968,7.95986157,1.53836137,0.00000000,2.45432772,4.63022373,0.10589875,2.47313727
-4.73336668,7.93781978,1.54987444,0.00000000,2.46136107,4.60668179,0.10771457,2.45733333
-4.72736368,7.90377325,1.56043970,0.00000000,2.46480438,4.57584893,0.10928018,2.43903499
-4.72136068,7.85778020,1.57016015,0.00000000,2.46509241,4.53766784,0.11058858,2.41822539
-4.71535768,7.80018997,1.57919371,0.00000000,2.46273438,4.49226136,0.11163762,2.39495897
-4.70935468,7.73162791,1.58774364,0.00000000,2.45829269,4.43992932,0.11242978,2.36935765
-4.70335168,7.65297045,1.59604644,0.00000000,2.45235948,4.38113926,0.11297176,2.34160446
-4.69734867,7.56531145,1.60435777,0.00000000,2.44553156,4.31651117,0.11327404,2.31193525
-4.69134567,7.46992062,1.61293679,0.00000000,2.43838479,4.24679668,0.11335023,2.28062861
-4.68534267,7.36819558,1.62202956,0.00000000,2.43144872,4.17285341,0.11321644,2.24799457
-4.67933967,7.26160920,1.63185210,0.00000000,2.42518249,4.09561528,0.11289045,2.21436252
-4.67333667,7.15165425,1.64257391,0.00000000,2.41995298,4.01605994,0.11239099,2.18006887
-4.66733367,7.03978765,1.65430267,0.00000000,2.41601607,3.93517458,0.11173692,2.14544492
-4.66133067,6.92737647,1.66707088,0.00000000,2.41350199,3.85392156,0.11094645,2.11080548
-4.65532766,6.81564841,1.68082518,0.00000000,2.41240550,3.77320536,0.11003645,2.07643871
-4.64932466,6.70564878,1.69541909,0.00000000,2.41258145,3.69384235,0.10902186,2.04259767
-4.64332166,6.59820646,1.71060961,0.00000000,2.41374630,3.61653484,0.10791515,2.00949394
-4.63731866,6.49391034,1.72605822,0.00000000,2.41548566,3.54185072,0.10672604,1.97729373
-4.63131566,6.39309797,1.74133644,0.00000000,2.41726793,3.47020965,0.10546134,1.94611654
-4.62531266,6.29585699,1.75593604,0.00000000,2.41846365,3.40187672,0.10412497,1.91603667
-4.61930965,6.20203961,1.76928366,0.00000000,2.41836996,3.33696372,0.10271819,1.88708733
-4.61330665,6.11128964,1.78075942,0.00000000,2.41623933,3.27543817,0.10124002,1.85926732
-4.60730365,6.02308079,1.78971889,0.00000000,2.41131152,3.21713945,0.09968780,1.83254987
-4.60130065,5.93676435,1.79551753,0.00000000,2.40284722,3.16180134,0.09805796,1.80689310
-4.59529765,5.85162373,1.79753657,0.00000000,2.39016223,3.10907954,0.09634681,1.78225149
-4.58929465,5.76693286,1.79520922,0.00000000,2.37266033,3.05858263,0.09455144,1.75858772
-4.58329165,5.68201518,1.78804598,0.00000000,2.34986356,3.00990472,0.09267062,1.73588394
-4.57728864,5.59629995,1.77565782,0.00000000,2.32143824,2.96265786,0.09070563,1.71415180
-4.57128564,5.50937228,1.75777615,0.00000000,2.28721567,2.91650224,0.08866103,1.69344039
-4.56528264,5.42101426,1.73426853,0.00000000,2.24720620,2.87117258,0.08654527,1.67384151
-4.55927964,5.33123446,1.70514933,0.00000000,2.20160616,2.82649898,0.08437105,1.65549169
-4.55327664,5.24028397,1.67058487,0.00000000,2.15079713,2.78242116,0.08215554,1.63857065
-4.54727364,5.14865811,1.63089261,0.00000000,2.09533749,2.73899529,0.07992030,1.62329615
-4.54127064,5.05708348,1.58653451,0.00000000,2.03594674,2.69639313,0.07769093,1.60991516
-4.53526763,4.96649105,1.53810486,0.00000000,1.97348315,2.65489356,0.07549652,1.59869205
-4.52926463,4.87797697,1.48631314,0.00000000,1.90891589,2.61486725,0.07336885,1.58989401
-4.52326163,4.79275310,1.43196270,0.00000000,1.84329287,2.57675547,0.07134136,1.58377480
-4.51725863,4.71209045,1.37592638,0.00000000,1.77770580,2.54104441,0.06944806,1.58055759
-4.51125563,4.63725852,1.31912004,0.00000000,1.71325405,2.50823681,0.06772225,1.58041792
-4.50525263,4.56946415,1.26247535,0.00000000,1.65100898,2.47882246,0.06619532,1.58346798
-4.49924962,4.50979335,1.20691294,0.00000000,1.59198021,2.45324958,0.06489548,1.58974300
-4.49324662,4.45915923,1.15331706,0.00000000,1.53708522,2.43189871,0.06384669,1.59919086
-4.48724362,4.41825896,1.10251271,0.00000000,1.48712366,2.41506059,0.06306767,1.61166561
-4.48124062,4.38754184,1.05524605,0.00000000,1.44275696,2.40291925,0.06257115,1.62692528
-4.47523762,4.36719012,1.01216873,0.00000000,1.40449418,2.39554124,0.06236342,1.64463459
-4.46923462,4.35711316,0.97382639,0.00000000,1.37268416,2.39287132,0.06244401,1.66437218
-4.46323162,4.35695502,0.94065152,0.00000000,1.34751409,2.39473465,0.06280585,1.68564245
-4.45722861,4.36611445,0.91296063,0.00000000,1.32901399,2.40084525,0.06343552,1.70789127
-4.45122561,4.38377597,0.89095527,0.00000000,1.31706679,2.41081980,0.06431391,1.73052491
-4.44522261,4.40894975,0.87472652,0.00000000,1.31142283,2.42419585,0.06541706,1.75293123
-4.43921961,4.44051793,0.86426243,0.00000000,1.31171808,2.44045325,0.06671712,1.77450211
-4.43321661,4.47728456,0.85945750,0.00000000,1.31749491,2.45903729,0.06818360,1.79465602
-4.42721361,4.51802633,0.86012374,0.00000000,1.32822426,2.47938225,0.06978457,1.81285950
-4.42121061,4.56154137,0.86600246,0.00000000,1.34332810,2.50093397,0.07148794,1.82864664
-4.41520760,4.60669362,0.87677621,0.00000000,1.36220127,2.52317025,0.07326272,1.84163562
-4.40920460,4.65245077,0.89208033,0.00000000,1.38423169,2.54561801,0.07508014,1.85154140
-4.40320160,4.69791400,0.91151363,0.00000000,1.40881829,2.56786657,0.07691464,1.85818421
-4.39719860,4.74233870,0.93464790,0.00000000,1.43538605,2.58957644,0.07874473,1.86149348
-4.39119560,4.78514552,0.96103616,0.00000000,1.46339786,2.61048358,0.08055354,1.86150708
-4.38519260,4.82592199,0.99021946,0.00000000,1.49236305,2.63039916,0.08232926,1.85836610
-4.37918959,4.86441539,1.02173241,0.00000000,1.52184257,2.64920521,0.08406523,1.85230564
-4.37318659,4.90051779,1.05510747,0.00000000,1.55145113,2.66684685,0.08575985,1.84364211
-4.36718359,4.93424504,1.08987847,0.00000000,1.58085652,2.68332164,0.08741630,1.83275778
-4.36118059,4.96571111,1.12558328,0.00000000,1.60977674,2.69866723,0.08904203,1.82008355
-4.35517759,4.99509994,1.16176627,0.00000000,1.63797527,2.71294789,0.09064810,1.80608067
-4.34917459,5.02263637,1.19798055,0.00000000,1.66525521,2.72624118,0.09224842,1.79122239
-4.34317159,5.04855813,1.23379051,0.00000000,1.69145273,2.73862521,0.09385893,1.77597634
-4.33716858,5.07309030,1.26877451,0.00000000,1.71643039,2.75016757,0.09549671,1.76078840
-4.33116558,5.09642351,1.30252813,0.00000000,1.74007071,2.76091620,0.09717910,1.74606860
-4.32516258,5.11869680,1.33466791,0.00000000,1.76227048,2.77089276,0.09892290,1.73217954
-4.31915958,5.13998567,1.36483544,0.00000000,1.78293594,2.78008859,0.10074357,1.71942755
-4.31315658,5.16029545,1.39270184,0.00000000,1.80197899,2.78846334,0.10265460,1.70805681
-4.30715358,5.17955976,1.41797237,0.00000000,1.81931463,2.79594607,0.10466691,1.69824615
