energy_ev,total_up,total_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-5.91595798,2.92580794,-3.80090320,0.87654002,-0.74801890,0.71751491,-0.57181348,0.02960079,-0.02617355,0.43797911,-0.94089795,0.02527552,-0.10668953,1.11523138,-1.02395836
-5.90995498,3.04365552,-3.70549382,0.92350037,-0.73857310,0.74659833,-0.55249385,0.03002027,-0.02537763,0.46339395,-0.90214650,0.02786375,-0.10191541,1.15021058,-1.02377649
-5.90395198,3.16608238,-3.60870965,0.97280875,-0.73085711,0.77705651,-0.53277357,0.03033389,-0.02461913,0.49071598,-0.86325020,0.03083043,-0.09690946,1.18511132,-1.02332897
-5.89794897,3.29408991,-3.51326975,1.02472599,-0.72545179,0.80922956,-0.51311219,0.03054868,-0.02391621,0.52017241,-0.82508766,0.03419033,-0.09175223,1.22019522,-1.02304793
-5.89194597,3.42887626,-3.42181833,1.07955300,-0.72290235,0.84352917,-0.49396288,0.03067538,-0.02328571,0.55203598,-0.78852345,0.03795911,-0.08652327,1.25576899,-1.02333558
-5.88594297,3.57179159,-3.33685008,1.13762048,-0.72370189,0.88042358,-0.47576056,0.03072802,-0.02274264,0.58661476,-0.75438631,0.04215246,-0.08129916,1.29217333,-1.02454877
-5.87993997,3.72428352,-3.26064092,1.19927678,-0.72827585,0.92041907,-0.45891075,0.03072336,-0.02229984,0.62423960,-0.72344845,0.04678525,-0.07615169,1.32976951,-1.02698527
-5.87393697,3.88783414,-3.19518617,1.26487389,-0.73696804,0.96403835,-0.44377940,0.03068026,-0.02196755,0.66524958,-0.69640655,0.05187049,-0.07114642,1.36892392,-1.03087218
-5.86793397,4.06389048,-3.14214814,1.33475210,-0.75002848,1.01179640,-0.43068413,0.03061887,-0.02175320,0.70997590,-0.67386504,0.05741832,-0.06634144,1.40999132,-1.03635693
-5.86193097,4.25379031,-3.10281440,1.40922363,-0.76760364,1.06417451,-0.41988694,0.03055982,-0.02166114,0.75872455,-0.65632199,0.06343494,-0.06178646,1.45329711,-1.04350117
-5.85592796,4.45868595,-3.07806777,1.48855575,-0.78972933,1.12159339,-0.41158868,0.03052336,-0.02169260,0.81175825,-0.64415799,0.06992153,-0.05752229,1.49911950,-1.05227781
-5.84992496,4.67946869,-3.06836879,1.57295384,-0.81632654,1.18438629,-0.40592530,0.03052840,-0.02184566,0.86927844,-0.63762817,0.07687321,-0.05358058,1.54767227,-1.06257120
-5.84392196,4.91669672,-3.07375076,1.66254505,-0.84720055,1.25277323,-0.40296598,0.03059174,-0.02211531,0.93140768,-0.63685759,0.08427805,-0.04998388,1.59908878,-1.07418060
-5.83791896,5.17052947,-3.09382740,1.75736306,-0.88204332,1.32683720,-0.40271320,0.03072728,-0.02249368,0.99817331,-0.64184004,0.09211617,-0.04674599,1.65340806,-1.08682671
-5.83191596,5.44067136,-3.12781273,1.85733446,-0.92043932,1.40650369,-0.40510459,0.03094529,-0.02297033,1.06949311,-0.65244026,0.10035901,-0.04387255,1.71056362,-1.10016108
-5.82591296,5.72632764,-3.17455241,1.96226754,-0.96187477,1.49152436,-0.41001661,0.03125196,-0.02353259,1.14516335,-0.66839947,0.10896874,-0.04136183,1.77037561,-1.11377821
-5.81990995,6.02617482,-3.23256570,2.07184367,-1.00575014,1.58146580,-0.41726988,0.03164894,-0.02416606,1.22485031,-0.68934408,0.11789791,-0.03920564,1.83254671,-1.12722979
-5.81390695,6.33834789,-3.30009664,2.18561214,-1.05139562,1.67570442,-0.42663602,0.03213321,-0.02485510,1.30808541,-0.71479748,0.12708936,-0.03739044,1.89666231,-1.14004078
-5.80790395,6.66044590,-3.37517318,2.30298861,-1.09808931,1.77342777,-0.43784581,0.03269701,-0.02558345,1.39426486,-0.74419443,0.13647641,-0.03589845,1.96219494,-1.15172674
-5.80190095,6.98955707,-3.45567250,2.42325767,-1.14507764,1.87364306,-0.45059847,0.03332811,-0.02633477,1.48265390,-0.77689786,0.14598342,-0.03470883,2.02851324,-1.16181190
-5.79589795,7.32230379,-3.53939048,2.54557975,-1.19159740,1.97519276,-0.46457167,0.03401010,-0.02709337,1.57239604,-0.81221760,0.15552671,-0.03379883,2.09489509,-1.16984731
-5.78989495,7.65490730,-3.62411347,2.66900253,-1.23689877,2.07677749,-0.47943212,0.03472299,-0.02784468,1.66252738,-0.84943044,0.16501581,-0.03314500,2.16054488,-1.17542848
-5.78389195,7.98327089,-3.70769001,2.79247687,-1.28026868,2.17698547,-0.49484632,0.03544390,-0.02857591,1.75199572,-0.88780115,0.17435509,-0.03272415,2.22461423,-1.17821202
-5.77788894,8.30307976,-3.78810023,2.91487712,-1.32105359,2.27432808,-0.51049108,0.03614790,-0.02927649,1.83968431,-0.92660355,0.18344579,-0.03251446,2.28622577,-1.17793043
-5.77188594,8.60991496,-3.86352066,3.03502556,-1.35868103,2.36728038,-0.52606348,0.03680891,-0.02993849,1.92443948,-0.96514116,0.19218831,-0.03249625,2.34449902,-1.17440485
-5.76588294,8.89937784,-3.93238229,3.15172045,-1.39267898,2.45432533,-0.54128993,0.03740068,-0.03055685,2.00510154,-1.00276668,0.20048474,-0.03265279,2.39857781,-1.16755506
-5.75987994,9.16722109,-3.99341977,3.26376704,-1.42269253,2.53400012,-0.55593391,0.03789780,-0.03112958,2.08053781,-1.03889956,0.20824161,-0.03297087,2.44765807,-1.15740646
-5.75387694,9.40948161,-4.04571010,3.37001084,-1.44849706,2.60494298,-0.56980213,0.03827662,-0.03165772,2.14967673,-1.07304103,0.21537267,-0.03344124,2.49101515,-1.14409385
-5.74787394,9.62261041,-4.08869936,3.46937186,-1.47000740,2.66593845,-0.58274890,0.03851613,-0.03214519,2.21154173,-1.10478613,0.22180166,-0.03405895,2.52802965,-1.12786181
-5.74187094,9.80359424,-4.12221656,3.56087904,-1.48728273,2.71595946,-0.59467841,0.03859880,-0.03259847,2.26528347,-1.13383216,0.22746488,-0.03482343,2.55821078,-1.10906167
-5.73586793,9.95006388,-4.14647426,3.64370335,-1.50052688,2.75420413,-0.60554499,0.03851115,-0.03302616,2.31020913,-1.15998330,0.23231354,-0.03573852,2.58121623,-1.08814538
-5.72986493,10.06038443,-4.16205595,3.71718841,-1.51008414,2.78012580,-0.61535128,0.03824426,-0.03343840,2.34580742,-1.18315128,0.23631568,-0.03681224,2.59686787,-1.06565627
-5.72386193,10.13372327,-4.16989097,3.78087720,-1.51643061,2.79345479,-0.62414445,0.03779408,-0.03384620,2.37176809,-1.20335215,0.23945748,-0.03805655,2.60516245,-1.04221738
-5.71785893,10.17009220,-4.17121816,3.83453379,-1.52016153,2.79421079,-0.63201067,0.03716151,-0.03426073,2.38799510,-1.22069925,0.24174415,-0.03948690,2.60627667,-1.01851754
-5.71185593,10.17036139,-4.16753981,3.87815869,-1.52197508,2.78270511,-0.63906819,0.03635233,-0.03469255,2.39461246,-1.23539294,0.24319997,-0.04112169,2.60056650,-0.99529583
-5.70585293,10.13624377,-4.16056807,3.91199707,-1.52265320,2.75953267,-0.64545933,0.03537693,-0.03515089,2.39196265,-1.24770756,0.24386767,-0.04298166,2.58856028,-0.97332505
-5.69984992,10.07024977,-4.15216600,3.93653910,-1.52304021,2.72555373,-0.65134193,0.03424987,-0.03564297,2.38059722,-1.25797623,0.24380718,-0.04508921,2.57094588,-0.95339449
-5.69384692,9.97561365,-4.14428581,3.95251182,-1.52402000,2.68186622,-0.65688055,0.03298931,-0.03617343,2.36126009,-1.26657440,0.24309354,-0.04746764,2.54855222,-0.93629276
-5.68784392,9.85619400,-4.13890665,3.96086269,-1.52649252,2.62976963,-0.66223804,0.03161634,-0.03674389,2.33486394,-1.27390273,0.24181431,-0.05014039,2.52232553,-0.92279097
-5.68184092,9.71635196,-4.13797429,3.96273483,-1.53135037,2.57072211,-0.66756782,0.03015418,-0.03735268,2.30246073,-1.28037030,0.24006640,-0.05313028,2.49330129,-0.91362678
-5.67583792,9.56081194,-4.14334476,3.95943471,-1.53945620,2.50629249,-0.67300716,0.02862738,-0.03799473,2.26520758,-1.28637872,0.23795259,-0.05645862,2.46257272,-0.90948955
-5.66983492,9.39451032,-4.15673368,3.95239319,-1.55162152,2.43810925,-0.67867196,0.02706101,-0.03866167,2.22432922,-1.29230778,0.23557771,-0.06014450,2.43125692,-0.91100685
-5.66383192,9.22243805,-4.17967262,3.94312116,-1.56858740,2.36780864,-0.68465295,0.02547986,-0.03934210,2.18107872,-1.29850327,0.23304485,-0.06420396,2.40045997,-0.91873254
-5.65782891,9.04948356,-4.21347330,3.93316131,-1.59100751,2.29698414,-0.69101360,0.02390770,-0.04002206,2.13669798,-1.30526714,0.23045157,-0.06864923,2.37124216,-0.93313650
-5.65182591,8.88028193,-4.25920015,3.92403781,-1.61943370,2.22713905,-0.69778960,0.02236661,-0.04068562,2.09237962,-1.31285034,0.22788647,-0.07348801,2.34458486,-0.95459595
-5.64582291,8.71907629,-4.31765111,3.91720569,-1.65430434,2.15964440,-0.70498981,0.02087648,-0.04131559,2.04923159,-1.32144818,0.22542612,-0.07872272,2.32135997,-0.98338852
-5.63981991,8.56959636,-4.38934647,3.91400177,-1.69593542,2.09570327,-0.71259858,0.01945452,-0.04189439,2.00824597,-1.33119835,0.22313251,-0.08434990,2.30230346,-1.01968693
-5.63381691,8.43495861,-4.47452492,3.91559916,-1.74451442,2.03632299,-0.72057894,0.01811501,-0.04240479,1.97027279,-1.34218107,0.22105117,-0.09035960,2.28799369,-1.06355526
-5.62781391,8.31759088,-4.57314610,3.92296680,-1.80009685,1.98229579,-0.72887662,0.01686911,-0.04283084,1.93599990,-1.35442121,0.21920996,-0.09673483,2.27883537,-1.11494682
-5.62181091,8.21918361,-4.68489858,3.93683565,-1.86260516,1.93418814,-0.73742433,0.01572478,-0.04315859,1.90593908,-1.36789192,0.21761866,-0.10345118,2.27504973,-1.17370349
-5.61580790,8.14066829,-4.80921236,3.95767272,-1.93183017,1.89233883,-0.74614612,0.01468692,-0.04337682,1.88041886,-1.38251936,0.21626920,-0.11047649,2.27667098,-1.23955662
-5.60980490,8.08222253,-4.94527487,3.98566378,-2.00743446,1.85686499,-0.75496156,0.01375746,-0.04347762,1.85958373,-1.39818811,0.21513663,-0.11777073,2.28354920,-1.31212945
-5.60380190,8.04330012,-5.09204972,4.02070518,-2.08895773,1.82767547,-0.76378936,0.01293567,-0.04345677,1.84339943,-1.41474686,0.21418073,-0.12528594,2.29535914,-1.39094095
-5.59779890,8.02268332,-5.24829743,4.06240496,-2.17582396,1.80449014,-0.77255040,0.01221847,-0.04331401,1.83166373,-1.43201419,0.21334808,-0.13296649,2.31161441,-1.47541125
-5.59179590,8.01855399,-5.41259772,4.11009292,-2.26734999,1.78686405,-0.78116997,0.01160075,-0.04305314,1.82402184,-1.44978407,0.21257465,-0.14074948,2.33168632,-1.56486853
-5.58579290,8.02857933,-5.58337296,4.16283905,-2.36275560,1.77421475,-0.78957934,0.01107582,-0.04268191,1.81998568,-1.46783101,0.21178858,-0.14856535,2.35482618,-1.65855734
-5.57978989,8.05000806,-5.75891257,4.21947935,-2.46117470,1.76585162,-0.79771653,0.01063575,-0.04221173,1.81895582,-1.48591478,0.21091321,-0.15633875,2.38019022,-1.75564837
-5.57378689,8.07977237,-5.93739836,4.27864798,-2.56166755,1.76100546,-0.80552645,0.01027178,-0.04165735,1.82024525,-1.50378474,0.20987011,-0.16398961,2.40686579,-1.85524956
-5.56778389,8.11459162,-6.11693070,4.33881435,-2.66323398,1.75885746,-0.81296064,0.00997465,-0.04103624,1.82310405,-1.52118372,0.20858210,-0.17143447,2.43389781,-1.95641846
-5.56178089,8.15107367,-6.29555563,4.39832377,-2.76482724,1.75856622,-0.81997662,0.00973494,-0.04036806,1.82674384,-1.53785169,0.20697598,-0.17858792,2.46031446,-2.05817561
-5.55577789,8.18581078,-6.47129291,4.45544026,-2.86536852,1.75929216,-0.82653714,0.00954334,-0.03967396,1.83036160,-1.55352924,0.20498510,-0.18536424,2.48515116,-2.15951902
-5.54977489,8.21546719,-6.64216508,4.50839026,-2.96376196,1.76021876,-0.83260944,0.00939086,-0.03897587,1.83316183,-1.56796087,0.20255156,-0.19167913,2.50747230,-2.25943934
-5.54377189,8.23685672,-6.80622725,4.55540581,-3.05891011,1.76057018,-0.83816464,0.00926899,-0.03829581,1.83437694,-1.58089847,0.19962794,-0.19745154,2.52639000,-2.35693568
-5.53776888,8.24700911,-6.96159784,4.59476632,-3.14972966,1.75962544,-0.84317743,0.00916988,-0.03765523,1.83328514,-1.59210472,0.19617874,-0.20260542,2.54107993,-2.45103186
-5.53176588,8.24322480,-7.10648960,4.62483794,-3.23516745,1.75672907,-0.84762608,0.00908635,-0.03707436,1.82922598,-1.60135663,0.19218124,-0.20707151,2.55079396,-2.54079295
-5.52576288,8.22311827,-7.23924099,4.64410974,-3.31421665,1.75129881,-0.85149277,0.00901196,-0.03657166,1.82161319,-1.60844915,0.18762599,-0.21078900,2.55486981,-2.62534178
-5.51975988,8.18465076,-7.35834713,4.65122639,-3.38593311,1.74283061,-0.85476422,0.00894103,-0.03616334,1.80994491,-1.61319883,0.18251681,-0.21370704,2.55273818,-2.70387534
-5.51375688,8.12615331,-7.46249009,4.64501653,-3.44945171,1.73090154,-0.85743264,0.00886859,-0.03586295,1.79381148,-1.61544742,0.17687048,-0.21578604,2.54392755,-2.77568074
-5.50775388,8.04634159,-7.55056767,4.62451706,-3.50400265,1.71517117,-0.85949673,0.00879037,-0.03568106,1.77290083,-1.61506538,0.17071594,-0.21699880,2.52806728,-2.84015050
-5.50175088,7.94432369,-7.62172014,4.58899269,-3.54892754,1.69538195,-0.86096283,0.00870273,-0.03562505,1.74700169,-1.61195515,0.16409325,-0.21733135,2.50488939,-2.89679680
-5.49574787,7.81960222,-7.67535403,4.53795100,-3.58369494,1.67135893,-0.86184588,0.00860263,-0.03569897,1.71600479,-1.60605413,0.15705225,-0.21678357,2.47422946,-2.94526440
-5.48974487,7.67207172,-7.71116233,4.47115261,-3.60791521,1.64300926,-0.86217029,0.00848758,-0.03590345,1.67990232,-1.59733722,0.14965101,-0.21536944,2.43602696,-2.98534169
-5.48374187,7.50201225,-7.72914012,4.38861666,-3.62135415,1.61032172,-0.86197044,0.00835560,-0.03623572,1.63878568,-1.58581891,0.14195416,-0.21311716,2.39032519,-3.01696954
-5.47773887,7.31007965,-7.72959489,4.29062137,-3.62394501,1.57336629,-0.86129079,0.00820518,-0.03668972,1.59284179,-1.57155480,0.13403103,-0.21006884,2.33727093,-3.04024736
-5.47173587,7.09729272,-7.71315077,4.17769965,-3.61579835,1.53229378,-0.86018559,0.00803527,-0.03725620,1.54234809,-1.55464252,0.12595386,-0.20628008,2.27711366,-3.05543589
-5.46573287,6.86501726,-7.68074601,4.05062991,-3.59720919,1.48733547,-0.85871807,0.00784523,-0.03792296,1.48766623,-1.53522206,0.11779599,-0.20181916,2.21020430,-3.06295627
-5.45972986,6.61494689,-7.63362313,3.91042199,-3.56866081,1.43880255,-0.85695925,0.00763488,-0.03867506,1.42923479,-1.51347544,0.10963007,-0.19676609,2.13699298,-3.06338504
-5.45372686,6.34908026,-7.57331161,3.75829846,-3.53082482,1.38708502,-0.85498631,0.00740445,-0.03949522,1.36756091,-1.48962574,0.10152650,-0.19121139,2.05802590,-3.05744462
-5.44772386,6.06969446,-7.50160277,3.59567157,-3.48455685,1.33264996,-0.85288061,0.00715459,-0.04036408,1.30321113,-1.46393557,0.09355192,-0.18525470,1.97394053,-3.04598939
-5.44172086,5.77931449,-7.42051741,3.42411624,-3.43088770,1.27603887,-0.85072557,0.00688637,-0.04126070,1.23680152,-1.43670489,0.08576797,-0.17900318,1.88545933,-3.02998721
-5.43571786,5.48067866,-7.33226649,3.24533980,-3.37100963,1.21786383,-0.84860445,0.00660124,-0.04216294,1.16898733,-1.40826837,0.07823023,-0.17256978,1.79338148,-3.01049676
-5.42971486,5.17670036,-7.23920586,3.06114911,-3.30625793,1.15880250,-0.84659807,0.00630106,-0.04304799,1.10045223,-1.37899210,0.07098739,-0.16607139,1.69857270,-2.98864117
-5.42371186,4.87042656,-7.14378623,2.87341600,-3.23808792,1.09959179,-0.84478282,0.00598805,-0.04389289,1.03189762,-1.34926996,0.06408076,-0.15962686,1.60195324,-2.96557880
-5.41770885,4.56499397,-7.04849977,2.68404208,-3.16804779,1.04102036,-0.84322893,0.00566471,-0.04467502,0.96403207,-1.31951939,0.05754384,-0.15335500,1.50448416,-2.94247185
-5.41170585,4.26358374,-6.95582504,2.49492406,-3.09774795,0.98392000,-0.84199907,0.00533384,-0.04537267,0.89756119,-1.29017681,0.05140231,-0.14737253,1.40715221,-2.92045426
-5.40570285,3.96937614,-6.86817202,2.30792061,-3.02882771,0.92915624,-0.84114750,0.00499845,-0.04596558,0.83317839,-1.26169256,0.04567415,-0.14179208,1.31095382,-2.90059978
-5.39969985,3.68550644,-6.78782911,2.12482196,-2.96292010,0.87761827,-0.84071967,0.00466168,-0.04643538,0.77155658,-1.23452541,0.04036993,-0.13672023,1.21687863,-2.88389176
-5.39369685,3.41502342,-6.71691374,1.94732320,-2.90161604,0.83020877,-0.84075234,0.00432675,-0.04676614,0.71334127,-1.20913670,0.03549336,-0.13225568,1.12589313,-2.87119582
-5.38769385,3.16085190,-6.65732823,1.77700226,-2.84642867,0.78783381,-0.84127419,0.00399689,-0.04694471,0.65914517,-1.18598397,0.03104185,-0.12848756,1.03892490,-2.86323644
-5.38169085,2.92576049,-6.61072223,1.61530312,-2.79875914,0.75139322,-0.84230677,0.00367525,-0.04696107,0.60954456,-1.16551421,0.02700733,-0.12549394,0.95684806,-2.86057868
-5.37568784,2.71233543,-6.57846267,1.46352472,-2.75986465,0.72177182,-0.84386587,0.00336484,-0.04680860,0.56507740,-1.14815664,0.02337697,-0.12334058,0.88047034,-2.86361555
-5.36968484,2.52296129,-6.56161173,1.32281576,-2.73082967,0.69983169,-0.84596287,0.00306851,-0.04648423,0.52624343,-1.13431515,0.02013408,-0.12207988,0.81052203,-2.87256162
-5.36368184,2.35980873,-6.56091321,1.19417530,-2.71254112,0.68640576,-0.84860633,0.00278881,-0.04598848,0.49350598,-1.12436031,0.01725893,-0.12175016,0.74764721,-2.88745292
-5.35767884,2.22482927,-6.57678683,1.07845851,-2.70566800,0.68229275,-0.85180323,0.00252806,-0.04532544,0.46729552,-1.11862122,0.01472960,-0.12237516,0.69239721,-2.90815299
-5.35167584,2.11975662,-6.60932998,0.97638723,-2.71064597,0.68825357,-0.85556011,0.00228822,-0.04450260,0.44801457,-1.11737705,0.01252273,-0.12396383,0.64522641,-2.93436457
-5.34567284,2.04611355,-6.65832612,0.88856405,-2.72766704,0.70500894,-0.85988371,0.00207094,-0.04353063,0.43604373,-1.12084877,0.01061428,-0.12651038,0.60649018,-2.96564602
-5.33966983,2.00522323,-6.72325843,0.81548897,-2.75667452,0.73323811,-0.86478111,0.00187753,-0.04242307,0.43174835,-1.12919098,0.00898013,-0.12999456,0.57644477,-3.00143164
-5.33366683,1.99822339,-6.80332789,0.75757739,-2.79736318,0.77357826,-0.87025933,0.00170897,-0.04119589,0.43548528,-1.14248428,0.00759667,-0.13438211,0.55524892,-3.04105451
-5.32766383,2.02608164,-6.89747413,0.71517784,-2.84918441,0.82662418,-0.87632434,0.00156592,-0.03986710,0.44760926,-1.16072847,0.00644125,-0.13962545,0.54296666,-3.08377063
-5.32166083,2.08960989,-7.00439820,0.68858831,-2.91135612,0.89292766,-0.88297949,0.00144874,-0.03845624,0.46847808,-1.18383681,0.00549253,-0.14566448,0.53957121,-3.12878316
-5.31565783,2.18947613,-7.12258620,0.67806974,-2.98287709,0.97299598,-0.89022348,0.00135751,-0.03698387,0.49845608,-1.21163184,0.00473078,-0.15242752,0.54494942,-3.17526542
-5.30965483,2.32621145,-7.25033296,0.68385545,-3.06254533,1.06728884,-0.89804804,0.00129209,-0.03547111,0.53791520,-1.24384298,0.00413803,-0.15983232,0.55890650,-3.22238172
-5.30365183,2.50021077,-7.38576548,0.70615552,-3.14898003,1.17621317,-0.90643536,0.00125208,-0.03393911,0.58723295,-1.28010636,0.00369819,-0.16778719,0.58117078,-3.26930510
-5.29764882,2.71172564,-7.52686596,0.74515543,-3.24064664,1.30011513,-0.91535558,0.00123692,-0.03240867,0.64678696,-1.31996708,0.00339706,-0.17619220,0.61139829,-3.31523153
-5.29164582,2.96084819,-7.67149457,0.80100830,-3.33588464,1.43926887,-0.92476463,0.00124587,-0.03089978,0.71694546,-1.36288426,0.00322231,-0.18494043,0.64917699,-3.35939014
-5.28564282,3.24748570,-7.81741249,0.87382090,-3.43293744,1.59386182,-0.93460249,0.00127803,-0.02943134,0.79805370,-1.40823884,0.00316336,-0.19391931,0.69403065,-3.40104975
-5.27963982,3.57132569,-7.96230581,0.96363346,-3.52998402,1.76397631,-0.94479217,0.00133237,-0.02802086,0.89041617,-1.45534431,0.00321125,-0.20301212,0.74542237,-3.43952180
-5.27363682,3.93179257,-8.10381102,1.07039408,-3.62517165,1.94956780,-0.95523965,0.00140772,-0.02668431,0.99427500,-1.50346024,0.00335847,-0.21209946,0.80275776,-3.47416040
-5.26763382,4.32799701,-8.23954287,1.19392872,-3.71664937,2.15044018,-0.96583486,0.00150279,-0.02543592,1.10978500,-1.55180827,0.00359878,-0.22106094,0.86538814,-3.50436027
-5.26163082,4.75868066,-8.36712516,1.33390833,-3.80260147,2.36621912,-0.97645380,0.00161616,-0.02428820,1.23698625,-1.59959039,0.00392698,-0.22977694,0.93261369,-3.52955342
-5.25562781,5.22215874,-8.48422481,1.48981467,-3.88128065,2.59632451,-0.98696180,0.00174627,-0.02325194,1.37577536,-1.64600877,0.00433873,-0.23813048,1.00368703,-3.54920559
-5.24962481,5.71626449,-8.58858937,1.66090710,-3.95104012,2.83994366,-0.99721785,0.00189146,-0.02233622,1.52587674,-1.69028665,0.00483032,-0.24600916,1.07781736,-3.56281338
-5.24362181,6.23829930,-8.67808759,1.84619224,-4.01036412,3.09600700,-1.00707982,0.00204991,-0.02154860,1.68681573,-1.73168947,0.00539855,-0.25330718,1.15417543,-3.56990289
-5.23761881,6.78499292,-8.75075216,2.04439909,-4.05789634,3.36316824,-1.01641031,0.00221968,-0.02089521,1.85789493,-1.76954541,0.00604046,-0.25992732,1.23189962,-3.57003055
-5.23161581,7.35247817,-8.80482367,2.25396150,-4.09246554,3.63979106,-1.02508289,0.00239870,-0.02038089,2.03817601,-1.80326451,0.00675330,-0.26578291,1.31010334,-3.56278651
-5.22561281,7.93628430,-8.83879383,2.47301021,-4.11310783,3.92394431,-1.03298812,0.00258478,-0.02000940,2.22646834,-1.83235542,0.00753434,-0.27079962,1.38788377,-3.54780079
-5.21960980,8.53135235,-8.85144631,2.69937610,-4.11908509,4.21340745,-1.04003922,0.00277564,-0.01978352,2.42132619,-1.85643908,0.00838083,-0.27491704,1.46433221,-3.52475207
-5.21360680,9.13207551,-8.84189284,2.93060583,-4.10989886,4.50568750,-1.04617668,0.00296892,-0.01970513,2.62105566,-1.87525843,0.00928990,-0.27808999,1.53854578,-3.49337856
-5.20760380,9.73236567,-8.80960240,3.16399063,-4.08529942,4.79804858,-1.05137159,0.00316221,-0.01977535,2.82373215,-1.88868370,0.01025856,-0.28028937,1.60964051,-3.45349047
-5.20160080,10.32574652,-8.75442127,3.39660815,-4.04528946,5.08755384,-1.05562721,0.00335312,-0.01999448,3.02722859,-1.89671284,0.01128368,-0.28150269,1.67676549,-3.40498303
-5.19559780,10.90547152,-8.67658219,3.62537674,-3.99012219,5.37111957,-1.05897854,0.00353929,-0.02036196,3.22925424,-1.89946682,0.01236196,-0.28173396,1.73911779,-3.34784911
-5.18959480,11.46466390,-8.57670104,3.84712070,-3.92029373,5.64557986,-1.06148979,0.00371843,-0.02087630,3.42740286,-1.89718004,0.01348999,-0.28100312,1.79595758,-3.28219040
-5.18359180,11.99647389,-8.45576031,4.05864437,-3.83652970,5.90775987,-1.06324962,0.00388844,-0.02153483,3.61920892,-1.89018596,0.01466420,-0.27934497,1.84662309,-3.20822604
-5.17758879,12.49424725,-8.31507903,4.25681234,-3.73976636,6.15455467,-1.06436430,0.00404739,-0.02233355,3.80220957,-1.87889866,0.01588094,-0.27680751,1.89054471,-3.12629784
-5.17158579,12.95169795,-8.15627005,4.43863251,-3.63112657,6.38301051,-1.06494919,0.00419364,-0.02326678,3.97400979,-1.86379116,0.01713643,-0.27344994,1.92725756,-3.03687132
-5.16558279,13.36307720,-7.98118585,4.60133850,-3.51189123,6.59040456,-1.06511882,0.00432584,-0.02432695,4.13234778,-1.84537138,0.01842674,-0.26934020,1.95641219,-2.94053212
