energy_ev,total_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,Na_s_up,Se_s_up,Se_p_up
-5.68784392,1.97275534,1.19968560,0.55619452,0.00296234,0.43449675,0.44910703,0.01612160,0.81154630
-5.68184092,1.92862795,1.18408414,0.54274837,0.00265622,0.42029038,0.43317221,0.01484971,0.79988674
-5.67583792,1.88365601,1.16559699,0.52945238,0.00237252,0.40562671,0.41677904,0.01359908,0.78798079
-5.66983492,1.83867403,1.14455851,0.51659030,0.00211225,0.39076745,0.40014611,0.01238533,0.77605439
-5.66383192,1.79435653,1.12128258,0.50438515,0.00187584,0.37594339,0.38346469,0.01122181,0.76427067
-5.65782891,1.75120277,1.09605657,0.49299329,0.00166316,0.36134894,0.36689589,0.01011948,0.75272690
-5.65182591,1.70953085,1.06913785,0.48250181,0.00147366,0.34713856,0.35056942,0.00908682,0.74145493
-5.64582291,1.66948100,1.04075308,0.47292937,0.00130634,0.33342537,0.33458389,0.00812992,0.73042501
-5.63981991,1.63102766,1.01109976,0.46423027,0.00115993,0.32028170,0.31900852,0.00725256,0.71955279
-5.63381691,1.59399928,0.98035008,0.45630144,0.00103285,0.30774148,0.30388591,0.00645644,0.70870899
-5.62781391,1.55810470,0.94865630,0.44899209,0.00092339,0.29580435,0.28923574,0.00574144,0.69773131
-5.62181091,1.52296453,0.91615756,0.44211524,0.00082974,0.28444101,0.27505909,0.00510592,0.68643780
-5.61580790,1.48814577,0.88298729,0.43546068,0.00075001,0.27359960,0.26134302,0.00454703,0.67464118
-5.60980490,1.45319788,0.84928090,0.42880864,0.00068238,0.26321266,0.24806531,0.00406108,0.66216329
-5.60380190,1.41768862,0.81518319,0.42194348,0.00062506,0.25320437,0.23519893,0.00364382,0.64884907
-5.59779890,1.38123774,0.78085498,0.41466680,0.00057640,0.24349757,0.22271624,0.00329081,0.63457933
-5.59179590,1.34354723,0.74647872,0.40680928,0.00053488,0.23402041,0.21059256,0.00299766,0.61928191
-5.58579290,1.30442669,0.71226252,0.39824092,0.00049913,0.22471215,0.19880915,0.00276031,0.60294059
-5.57978989,1.26381300,0.67844261,0.38887906,0.00046799,0.21552806,0.18735544,0.00257522,0.58560156
-5.57378689,1.22178342,0.64528389,0.37869415,0.00044044,0.20644311,0.17623054,0.00243956,0.56737714
-5.56778389,1.17856206,0.61307870,0.36771287,0.00041570,0.19745447,0.16544395,0.00235130,0.54844669
-5.56178089,1.13451949,0.58214361,0.35601881,0.00039312,0.18858271,0.15501564,0.00230933,0.52905478
-5.55577789,1.09016588,0.55281455,0.34375064,0.00037226,0.17987179,0.14497546,0.00231342,0.50950671
-5.54977489,1.04613838,0.52544032,0.33109802,0.00035282,0.17138785,0.13536204,0.00236428,0.49016173
-5.54377189,1.00318327,0.50037482,0.31829561,0.00033465,0.16321708,0.12622128,0.00246345,0.47142421
-5.53776888,0.96213404,0.47796812,0.30561541,0.00031771,0.15546262,0.11760448,0.00261323,0.45373323
-5.53176588,0.92388638,0.45855696,0.29335792,0.00030212,0.14824088,0.10956631,0.00281656,0.43755100
-5.52576288,0.88937115,0.44245477,0.28184244,0.00028803,0.14167734,0.10216271,0.00307683,0.42335058
-5.51975988,0.85952650,0.42994175,0.27139702,0.00027572,0.13590207,0.09544876,0.00339773,0.41160331
-5.51375688,0.83527003,0.42125526,0.26234836,0.00026550,0.13104518,0.08947668,0.00378302,0.40276645
-5.50775388,0.81747202,0.41658106,0.25501200,0.00025776,0.12723234,0.08429397,0.00423635,0.39727129
-5.50175088,0.80693052,0.41604552,0.24968321,0.00025289,0.12458045,0.07994186,0.00476097,0.39551214
-5.49574787,0.80434882,0.41970927,0.24662858,0.00025136,0.12319374,0.07645388,0.00535957,0.39783643
-5.48974487,0.81031598,0.42756250,0.24607882,0.00025361,0.12316023,0.07385493,0.00603402,0.40453611
-5.48374187,0.82529055,0.43952211,0.24822252,0.00026012,0.12454873,0.07216039,0.00678515,0.41584042
-5.47773887,0.84958785,0.45543088,0.25320133,0.00027137,0.12740637,0.07137578,0.00761257,0.43191021
-5.47173587,0.88337075,0.47505871,0.26110616,0.00028784,0.13175671,0.07149648,0.00851449,0.45283365
-5.46573287,0.92664395,0.49810599,0.27197485,0.00031002,0.13759841,0.07250781,0.00948761,0.47862349
-5.45972986,0.97925167,0.52420898,0.28579084,0.00033837,0.14490455,0.07438528,0.01052700,0.50921566
-5.45372686,1.04087850,0.55294701,0.30248311,0.00037335,0.15362244,0.07709504,0.01162608,0.54446914
-5.44772386,1.11105321,0.58385139,0.32192712,0.00041541,0.16367405,0.08059442,0.01277660,0.58416706
-5.44172086,1.18915538,0.61641566,0.34394678,0.00046494,0.17495693,0.08483266,0.01396870,0.62801891
-5.43571786,1.27442442,0.65010684,0.36831732,0.00052233,0.18734569,0.08975162,0.01519104,0.67566377
-5.42971486,1.36597095,0.68437737,0.39476902,0.00058791,0.20069390,0.09528663,0.01643097,0.72667450
-5.42371186,1.46279021,0.71867730,0.42299172,0.00066196,0.21483655,0.10136738,0.01767470,0.78056284
-5.41770885,1.56377740,0.75246633,0.45264002,0.00074471,0.22959277,0.10791878,0.01890763,0.83678544
-5.41170585,1.66774470,0.78522538,0.48333911,0.00083629,0.24476913,0.11486194,0.02011460,0.89475075
-5.40570285,1.77343998,0.81646729,0.51469120,0.00093678,0.26016313,0.12211515,0.02128026,0.95382688
-5.39969985,1.87956683,0.84574641,0.54628244,0.00104616,0.27556706,0.12959494,0.02238941,1.01335034
-5.39369685,1.98480603,0.87266684,0.57769023,0.00116432,0.29077209,0.13721723,0.02342737,1.07263584
-5.38769385,2.08783806,0.89688916,0.60849087,0.00129104,0.30557247,0.14489850,0.02438034,1.13098693
-5.38169085,2.18736653,0.91813562,0.63826740,0.00142603,0.31976988,0.15255713,0.02523575,1.18770765
-5.37568784,2.28214231,0.93619370,0.66661762,0.00156890,0.33317774,0.16011473,0.02598263,1.24211501
-5.36968484,2.37098790,0.95091812,0.69316196,0.00171918,0.34562537,0.16749766,0.02661184,1.29355212
-5.36368184,2.45282160,0.96223144,0.71755120,0.00187631,0.35696198,0.17463851,0.02711638,1.34140188
-5.35767884,2.52668113,0.97012330,0.73947385,0.00203970,0.36706029,0.18147758,0.02749159,1.38510080
-5.35167584,2.59174579,0.97464849,0.75866287,0.00220873,0.37581968,0.18796439,0.02773525,1.42415271
-5.34567284,2.64735677,0.97592402,0.77490177,0.00238274,0.38316877,0.19405900,0.02784770,1.45814180
-5.33966983,2.69303461,0.97412518,0.78802956,0.00256110,0.38906730,0.19973316,0.02783188,1.48674461
-5.33366683,2.72849322,0.96948090,0.79794475,0.00274322,0.39350720,0.20497118,0.02769321,1.50974038
-5.32766383,2.75364956,0.96226836,0.80460780,0.00292855,0.39651280,0.20977045,0.02743954,1.52701918
-5.32166083,2.76862835,0.95280691,0.80804217,0.00311661,0.39814012,0.21414153,0.02708095,1.53858744
-5.31565783,2.77376128,0.94145138,0.80833371,0.00330704,0.39847512,0.21810772,0.02662947,1.54457028
-5.30965483,2.76958014,0.92858479,0.80562832,0.00349956,0.39763110,0.22170407,0.02609885,1.54521034
-5.30365183,2.75680387,0.91461050,0.80012787,0.00369402,0.39574515,0.22497596,0.02550414,1.54086290
-5.29764882,2.73631940,0.89994380,0.79208441,0.00389040,0.39297374,0.22797697,0.02486137,1.53198717
-5.29164582,2.70915680,0.88500311,0.78179288,0.00408877,0.38948771,0.23076645,0.02418706,1.51913387
-5.28564282,2.67645922,0.87020087,0.76958236,0.00428937,0.38546665,0.23340656,0.02349785,1.50292943
-5.27963982,2.63944871,0.85593423,0.75580624,0.00449251,0.38109310,0.23595916,0.02281002,1.48405728
-5.27363682,2.59938909,0.84257596,0.74083164,0.00469867,0.37654648,0.23848248,0.02213906,1.46323691
-5.26763382,2.55754723,0.83046573,0.72502846,0.00490843,0.37199737,0.24102795,0.02149926,1.44120153
-5.26163082,2.51515459,0.81990209,0.70875843,0.00512252,0.36760206,0.24363721,0.02090331,1.41867532
-5.25562781,2.47337040,0.81113564,0.69236469,0.00534183,0.36349782,0.24633955,0.02036203,1.39635128
-5.24962481,2.43324846,0.80436365,0.67616233,0.00556744,0.35979905,0.24914994,0.01988402,1.37487061
-5.24362181,2.39570895,0.79972641,0.66043025,0.00580065,0.35659439,0.25206785,0.01947554,1.35480484
-5.23761881,2.36151661,0.79730580,0.64540476,0.00604304,0.35394514,0.25507685,0.01914034,1.33664134
-5.23161581,2.33126652,0.79712601,0.63127514,0.00629653,0.35188490,0.25814517,0.01887970,1.32077306
-5.22561281,2.30537790,0.79915671,0.61818145,0.00656341,0.35042042,0.26122718,0.01869244,1.30749291
-5.21960980,2.28409636,0.80331854,0.60621447,0.00684645,0.34953377,0.26426575,0.01857511,1.29699308
-5.21360680,2.26750423,0.80949067,0.59541796,0.00714889,0.34918561,0.26719535,0.01852225,1.28936919
-5.20760380,2.25553832,0.81752022,0.58579292,0.00747454,0.34931928,0.26994588,0.01852666,1.28462889
-5.20160080,2.24801389,0.82723305,0.57730352,0.00782777,0.34986570,0.27244684,0.01857985,1.28270437
-5.19559780,2.24465332,0.83844523,0.56988455,0.00821349,0.35074857,0.27463172,0.01867239,1.28346782
-5.18959480,2.24511754,0.85097467,0.56344966,0.00863710,0.35188972,0.27644233,0.01879446,1.28674891
-5.18359180,2.24903823,0.86465208,0.55790003,0.00910445,0.35321417,0.27783284,0.01893620,1.29235289
-5.17758879,2.25604856,0.87933063,0.55313294,0.00962163,0.35465479,0.27877321,0.01908825,1.30007829
-5.17158579,2.26581060,0.89489349,0.54904961,0.01019482,0.35615597,0.27925182,0.01924209,1.30973275
-5.16558279,2.27803729,0.91125885,0.54556197,0.01083005,0.35767641,0.27927708,0.01939041,1.32114609
-5.15957979,2.29250767,0.92838180,0.54259783,0.01153289,0.35919063,0.27887800,0.01952734,1.33417951
-5.15357679,2.30907412,0.94625288,0.54010417,0.01230815,0.36068920,0.27810347,0.01964866,1.34873030
-5.14757379,2.32766119,0.96489317,0.53804847,0.01315953,0.36217763,0.27702035,0.01975186,1.36473164
-5.14157079,2.34825586,0.98434617,0.53641787,0.01408924,0.36367403,0.27571045,0.01983609,1.38214759
-5.13556778,2.37089000,1.00466670,0.53521635,0.01509763,0.36520567,0.27426646,0.01990203,1.40096327
-5.12956478,2.39561604,1.02590758,0.53446014,0.01618287,0.36680465,0.27278712,0.01995170,1.42117128
-5.12356178,2.42247762,1.04810465,0.53417161,0.01734068,0.36850296,0.27137174,0.01998808,1.44275495
-5.11755878,2.45147723,1.07126129,0.53437229,0.01856404,0.37032727,0.27011455,0.02001482,1.46566987
-5.11155578,2.48254311,1.09533324,0.53507523,0.01984314,0.37229378,0.26909898,0.02003581,1.48982496
-5.10555278,2.51549797,1.12021494,0.53627759,0.02116525,0.37440350,0.26839238,0.02005476,1.51506450
-5.09954977,2.55003192,1.14572824,0.53795371,0.02251486,0.37663828,0.26804131,0.02007479,1.54115276
-5.09354677,2.58568179,1.17161455,0.54004941,0.02387386,0.37895784,0.26806783,0.02009810,1.56776231
-5.08754377,2.62181874,1.19753105,0.54247784,0.02522189,0.38129812,0.26846687,0.02012563,1.59446734
-5.08154077,2.65764561,1.22305153,0.54511732,0.02653673,0.38357101,0.26920498,0.02015687,1.62074278
-5.07553777,2.69220471,1.24767224,0.54781133,0.02779493,0.38566562,0.27022051,0.02018973,1.64596960
-5.06953477,2.72439635,1.27082250,0.55037086,0.02897241,0.38745102,0.27142515,0.02022052,1.66944662
-5.06353177,2.75300747,1.29188002,0.55257893,0.03004517,0.38878031,0.27270693,0.02024399,1.69040834
-5.05752876,2.77674934,1.31019019,0.55419730,0.03099009,0.38949592,0.27393445,0.02025358,1.70804816
-5.05152576,2.79430253,1.32508850,0.55497477,0.03178565,0.38943581,0.27496217,0.02024167,1.72154597
-5.04552276,2.80436691,1.33592513,0.55465697,0.03241267,0.38844026,0.27563650,0.02019989,1.73009867
-5.03951976,2.80571417,1.34209037,0.55299684,0.03285499,0.38635890,0.27580236,0.02011960,1.73295216
-5.03351676,2.79724008,1.34303974,0.54976542,0.03310004,0.38305760,0.27531000,0.01999223,1.72943306
-5.02751376,2.77801373,1.33831740,0.54476237,0.03313931,0.37842486,0.27402153,0.01980982,1.71897847
-5.02151076,2.74732112,1.32757673,0.53782544,0.03296867,0.37237735,0.27181713,0.01956537,1.70116223
-5.01550775,2.70470081,1.31059699,0.52883882,0.03258852,0.36486434,0.26860039,0.01925325,1.67571622
-5.00950475,2.64996984,1.28729519,0.51773943,0.03200380,0.35587075,0.26430271,0.01886951,1.64254556
-5.00350175,2.58323851,1.25773260,0.50452132,0.03122383,0.34541874,0.25888645,0.01841212,1.60173701
-4.99749875,2.50491344,1.22211562,0.48923767,0.03026199,0.33356770,0.25234687,0.01788113,1.55356014
-4.99149575,2.41568892,1.18079102,0.47200047,0.02913528,0.32041276,0.24471258,0.01727872,1.49846116
-4.98549275,2.31652710,1.13423572,0.45297800,0.02786372,0.30608182,0.23604482,0.01660916,1.43705005
-4.97948974,2.20862823,1.08304192,0.43239019,0.02646976,0.29073137,0.22643541,0.01587868,1.37008146
-4.97348674,2.09339274,1.02789813,0.41050227,0.02497751,0.27454129,0.21600360,0.01509525,1.29843062
-4.96748374,1.97237701,0.96956730,0.38761699,0.02341204,0.25770890,0.20489214,0.01426835,1.22306553
-4.96148074,1.84724533,0.90886299,0.36406592,0.02179866,0.24044266,0.19326258,0.01340858,1.14501671
-4.95547774,1.71972022,0.84662476,0.34020032,0.02016221,0.22295567,0.18129029,0.01252735,1.06534613
-4.94947474,1.59153358,0.78369401,0.31638181,0.01852646,0.20545943,0.16915924,0.01163652,0.98511671
-4.94347174,1.46438064,0.72089111,0.29297354,0.01691353,0.18815802,0.15705689,0.01074800,0.90536365
-4.93746873,1.33987865,0.65899494,0.27033198,0.01534348,0.17124303,0.14516942,0.00987342,0.82706884
-4.93146573,1.21953162,0.59872544,0.24879969,0.01383396,0.15488927,0.13367742,0.00902385,0.75113915
-4.92546273,1.10470223,0.54072970,0.22869929,0.01239997,0.13925161,0.12275213,0.00820952,0.67838931
-4.91945973,0.99659140,0.48557202,0.21032868,0.01105375,0.12446276,0.11255247,0.00743958,0.60952970
-4.91345673,0.89622563,0.43372792,0.19395745,0.00980477,0.11063219,0.10322267,0.00672202,0.54515913
-4.90745373,0.80445175,0.38558205,0.17982462,0.00865977,0.09784605,0.09489073,0.00606349,0.48576246
-4.90145073,0.72193856,0.34142979,0.16813727,0.00762295,0.08616796,0.08766746,0.00546933,0.43171259
-4.89544772,0.64918425,0.30148197,0.15907021,0.00669613,0.07564071,0.08164608,0.00494350,0.38327636
-4.88944472,0.58652863,0.26587237,0.15276615,0.00587903,0.06628850,0.07690230,0.00448869,0.34062350
-4.88344172,0.53416881,0.23466726,0.14933641,0.00516956,0.05811970,0.07349475,0.00410634,0.30383806
-4.87743872,0.49217723,0.20787646,0.14886181,0.00456409,0.05112988,0.07146562,0.00379680,0.27293126
-4.87143572,0.46052070,0.18546523,0.15139359,0.00405771,0.04530499,0.07084135,0.00355937,0.24785525
-4.86543272,0.43907949,0.16736647,0.15695426,0.00364460,0.04062449,0.07163336,0.00339252,0.22851686
-4.85942971,0.42766545,0.15349263,0.16553821,0.00331822,0.03706431,0.07383871,0.00329395,0.21479081
-4.85342671,0.42603858,0.14374690,0.17711212,0.00307156,0.03459952,0.07744056,0.00326075,0.20653180
-4.84742371,0.43392142,0.13803332,0.19161517,0.00289738,0.03320657,0.08240850,0.00328952,0.20358515
-4.84142071,0.45101102,0.13626553,0.20895907,0.00278838,0.03286514,0.08869875,0.00337651,0.20579567
-4.83541771,0.47698833,0.13837377,0.22902802,0.00273736,0.03355941,0.09625415,0.00351768,0.21301455
-4.82941471,0.51152514,0.14431030,0.25167892,0.00273736,0.03527888,0.10500413,0.00370887,0.22510432
-4.82341171,0.55428862,0.15405278,0.27674162,0.00278178,0.03801862,0.11486462,0.00394585,0.24194184
-4.81740870,0.60494388,0.16760597,0.30401975,0.00286449,0.04177901,0.12573805,0.00422443,0.26341943
-4.81140570,0.66315483,0.18500144,0.33329206,0.00297989,0.04656506,0.13751343,0.00454054,0.28944434
-4.80540270,0.72858367,0.20629560,0.36431435,0.00312299,0.05238530,0.15006672,0.00489030,0.31993679
-4.79939970,0.80088940,0.23156605,0.39682232,0.00328949,0.05925027,0.16326144,0.00527013,0.35482676
-4.79339670,0.87972582,0.26090637,0.43053500,0.00347584,0.06717080,0.17694961,0.00567678,0.39404974
-4.78739370,0.96473904,0.29441954,0.46515916,0.00367924,0.07615604,0.19097310,0.00610738,0.43754188
-4.78139070,1.05556507,0.33221023,0.50039427,0.00389770,0.08621133,0.20516539,0.00655954,0.48523457
-4.77538769,1.15182740,0.37437609,0.53593815,0.00413004,0.09733612,0.21935367,0.00703136,0.53704879
-4.76938469,1.25313496,0.42099831,0.57149301,0.00437591,0.10952179,0.23336136,0.00752141,0.59288948
-4.76338169,1.35908030,0.47213182,0.60677180,0.00463572,0.12274966,0.24701091,0.00802880,0.65264003
-4.75737869,1.46923824,0.52779528,0.64150451,0.00491062,0.13698911,0.26012686,0.00855314,0.71615729
-4.75137569,1.58316492,0.58796124,0.67544436,0.00520243,0.15219600,0.27253910,0.00909448,0.78326696
-4.74537269,1.70039724,0.65254689,0.70837353,0.00551350,0.16831132,0.28408612,0.00965328,0.85375979
-4.73936968,1.82045271,0.72140558,0.74010823,0.00584660,0.18526025,0.29461830,0.01023030,0.92738866
-4.73336668,1.94282977,0.79431959,0.77050293,0.00620479,0.20295150,0.30400097,0.01082654,1.00386651
-4.72736368,2.06700836,0.87099439,0.79945365,0.00659120,0.22127717,0.31211729,0.01144307,1.08286540
-4.72136068,2.19245105,0.95105467,0.82690004,0.00700887,0.24011297,0.31887071,0.01208095,1.16401666
-4.71535768,2.31860452,1.03404250,0.85282623,0.00746055,0.25931891,0.32418699,0.01274108,1.24691218
-4.70935468,2.44490145,1.11941768,0.87726047,0.00794849,0.27874037,0.32801570,0.01342402,1.33110689
-4.70335168,2.57076299,1.20656050,0.90027348,0.00847428,0.29820970,0.33033115,0.01412994,1.41612241
-4.69734867,2.69560165,1.29477697,0.92197556,0.00903865,0.31754809,0.33113262,0.01485840,1.50145168
-4.69134567,2.81882475,1.38330651,0.94251262,0.00964134,0.33656795,0.33044402,0.01560831,1.58656476
-4.68534267,2.93983843,1.47133186,0.96206117,0.01028100,0.35507551,0.32831288,0.01637783,1.67091545
-4.67933967,3.05805210,1.55799134,0.98082248,0.01095509,0.37287382,0.32480871,0.01716427,1.75394863
-4.67333667,3.17288346,1.64239286,0.99901605,0.01165989,0.38976591,0.32002080,0.01796410,1.83510825
-4.66733367,3.28376383,1.72362958,1.01687252,0.01239050,0.40555818,0.31405562,0.01877294,1.91384568
-4.66133067,3.39014378,1.80079678,1.03462642,0.01314090,0.42006392,0.30703370,0.01958554,1.98962814
-4.65532766,3.49149894,1.87300938,1.05250860,0.01390409,0.43310679,0.29908630,0.02039590,2.06194710
-4.64932466,3.58733570,1.93941990,1.07073890,0.01467219,0.44452440,0.29035188,0.02119729,2.13032634
-4.64332166,3.67719665,1.99923601,1.08951893,0.01543666,0.45417168,0.28097251,0.02198241,2.19432933
-4.63731866,3.76066561,2.05173749,1.10902525,0.01618848,0.46192404,0.27109036,0.02274345,2.25356585
-4.63131566,3.83737193,2.09629193,1.12940315,0.01691835,0.46768028,0.26084435,0.02347231,2.30769740
-4.62531266,3.90699377,2.13236871,1.15076095,0.01761694,0.47136510,0.25036707,0.02416070,2.35644145
-4.61930965,3.96926047,2.15955091,1.17316510,0.01827510,0.47293109,0.23978216,0.02480029,2.39957414
-4.61330665,4.02395352,2.17754477,1.19663609,0.01888401,0.47236025,0.22920200,0.02538294,2.43693150
-4.60730365,4.07090622,2.18618636,1.22114529,0.01943545,0.46966480,0.21872606,0.02590081,2.46840906
-4.60130065,4.11000209,2.18544528,1.24661268,0.01992186,0.46488742,0.20843969,0.02634656,2.49395986
-4.59529765,4.14117187,2.17542533,1.27290563,0.02033656,0.45810067,0.19841350,0.02671350,2.51359103
-4.58929465,4.16438955,2.15636206,1.29983880,0.02067378,0.44940579,0.18870324,0.02699572,2.52735911
-4.58329165,4.17966745,2.12861731,1.32717508,0.02092877,0.43893079,0.17935025,0.02718829,2.53536431
-4.57728864,4.18705076,2.09267093,1.35462775,0.02109786,0.42682781,0.17038229,0.02728736,2.53774403
-4.57128564,4.18661192,2.04910996,1.38186385,0.02117843,0.41327004,0.16181479,0.02729027,2.53466603
-4.56528264,4.17844529,1.99861557,1.40850882,0.02116899,0.39844793,0.15365239,0.02719568,2.52632159
-4.55927964,4.16266247,1.94194827,1.43415233,0.02106912,0.38256524,0.14589070,0.02700365,2.51291908
-4.55327664,4.13938866,1.87993178,1.45835548,0.02087947,0.36583466,0.13851811,0.02671571,2.49467819
-4.54727364,4.10876058,1.81343604,1.48065916,0.02060172,0.34847335,0.13151778,0.02633485,2.47182536
-4.54127064,4.07092595,1.74335997,1.50059356,0.02023855,0.33069852,0.12486942,0.02586560,2.44459032
-4.53526763,4.02604495,1.67061436,1.51768873,0.01979361,0.31272315,0.11855102,0.02531395,2.41320428
-4.52926463,3.97429350,1.59610543,1.53148593,0.01927147,0.29475191,0.11254035,0.02468730,2.37789945
-4.52326163,3.91586822,1.52071932,1.54154963,0.01867751,0.27697756,0.10681630,0.02399435,2.33891017
-4.51725863,3.85099292,1.44530811,1.54747972,0.01801795,0.25957781,0.10135981,0.02324497,2.29647516
-4.51125563,3.77992607,1.37067728,1.54892371,0.01729969,0.24271260,0.09615463,0.02245003,2.25084089
-4.50525263,3.70296867,1.29757510,1.54558836,0.01653026,0.22652215,0.09118776,0.02162114,2.20226554
-4.49924962,3.62047205,1.22668386,1.53725045,0.01571771,0.21112548,0.08644954,0.02077042,2.15102317
-4.49324662,3.53284462,1.15861301,1.52376619,0.01487047,0.19661954,0.08193364,0.01991025,2.09740771
