energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Ru_p_up,Ru_d_up,Se_s_up,Se_p_up
-5.73586793,4.32403365,0.24752889,0.15289286,0.01714330,0.48126448,2.48572812,1.50673728,0.03669537,1.83974736
-5.72986493,4.18813227,0.23334247,0.15125301,0.01599719,0.45998747,2.37800514,1.46537218,0.03531757,1.78872944
-5.72386193,4.03642989,0.21917920,0.14865772,0.01487360,0.43772344,2.26515444,1.41763645,0.03384897,1.73034678
-5.71785893,3.87151953,0.20525798,0.14515998,0.01378023,0.41486896,2.14868634,1.36446998,0.03231170,1.66557416
-5.71185593,3.69622374,0.19178932,0.14083043,0.01272373,0.39183161,2.03015872,1.30691016,0.03072910,1.59550106
-5.70585293,3.51353165,0.17897246,0.13575523,0.01170976,0.36902129,1.91114908,1.24606691,0.02912521,1.52130741
-5.69984992,3.32653131,0.16699275,0.13003348,0.01074308,0.34684159,1.79322552,1.18309590,0.02752438,1.44423657
-5.69384692,3.13833957,0.15601933,0.12377419,0.00982759,0.32568131,1.67791740,1.11917088,0.02595079,1.36556650
-5.68784392,2.95203141,0.14620314,0.11709314,0.00896645,0.30590646,1.56668638,1.05545590,0.02442792,1.28657988
-5.68184092,2.77057098,0.13767513,0.11010953,0.00816207,0.28785280,1.46089869,0.99307832,0.02297813,1.20853429
-5.67583792,2.59674610,0.13054467,0.10294275,0.00741625,0.27181924,1.36179910,0.93310320,0.02162216,1.13263329
-5.66983492,2.43310835,0.12489812,0.09570925,0.00673012,0.25806192,1.27048759,0.87651004,0.02037868,1.05999939
-5.66383192,2.28192025,0.12079762,0.08851969,0.00610427,0.24678936,1.18789894,0.82417232,0.01926390,0.99164983
-5.65782891,2.14511093,0.11828000,0.08147647,0.00553871,0.23815856,1.11478615,0.77684042,0.01829116,0.92847567
-5.65182591,2.02424167,0.11735589,0.07467172,0.00503293,0.23227215,1.05170787,0.73512835,0.01747069,0.87122523
-5.64582291,1.92048200,0.11800904,0.06818579,0.00458591,0.22917671,0.99902034,0.69950467,0.01680930,0.82049193
-5.63981991,1.83459715,0.12019598,0.06208619,0.00419615,0.22886219,0.95687419,0.67028777,0.01631025,0.77670733
-5.63381691,1.76694726,0.12384603,0.05642721,0.00386170,0.23126266,0.92521626,0.64764569,0.01597315,0.74013919
-5.62781391,1.71749837,0.12886171,0.05124990,0.00358024,0.23625825,0.90379652,0.63160041,0.01579400,0.71089494
-5.62181091,1.68584508,0.13511981,0.04658271,0.00334908,0.24367843,0.89218035,0.62203670,0.01576526,0.68893024
-5.61580790,1.67124451,0.14247299,0.04244239,0.00316526,0.25330673,0.88976582,0.61871517,0.01587604,0.67406259
-5.60980490,1.67266080,0.15075213,0.03883537,0.00302565,0.26488670,0.89580604,0.62128940,0.01611243,0.66598942
-5.60380190,1.68881909,0.15976945,0.03575945,0.00292703,0.27812931,0.90943608,0.62932657,0.01645785,0.66431035
-5.59779890,1.71826779,0.16932229,0.03320560,0.00286619,0.29272153,0.92970396,0.64233128,0.01689356,0.66855285
-5.59179590,1.75944723,0.17919777,0.03116001,0.00284011,0.30833604,0.95560518,0.65977172,0.01739913,0.67820050
-5.58579290,1.81076304,0.18917790,0.02960614,0.00284605,0.32464185,0.98611971,0.68110745,0.01795316,0.69272299
-5.57978989,1.87066157,0.19904542,0.02852675,0.00288171,0.34131556,1.02025053,0.70581800,0.01853383,0.71160689
-5.57378689,1.93770503,0.20858982,0.02790579,0.00294538,0.35805277,1.05706245,0.73343111,0.01911964,0.73438586
-5.56778389,2.01064338,0.21761363,0.02773016,0.00303613,0.37457948,1.09571980,0.76354960,0.01969010,0.76066931
-5.56178089,2.08847996,0.22593851,0.02799119,0.00315388,0.39066282,1.13552156,0.79587570,0.02022635,0.79016812
-5.55577789,2.17052788,0.23341107,0.02868583,0.00329960,0.40612057,1.17593225,0.83023151,0.02071185,0.82271626
-5.54977489,2.25645417,0.23990797,0.02981740,0.00347539,0.42082923,1.21660727,0.86657468,0.02113287,0.85828703
-5.54377189,2.34630886,0.24534016,0.03139606,0.00368462,0.43472982,1.25741091,0.90500794,0.02147900,0.89700292
-5.53776888,2.44053681,0.24965600,0.03343872,0.00393192,0.44783133,1.29842613,0.94578189,0.02174351,0.93913809
-5.53176588,2.53997026,0.25284303,0.03596855,0.00422327,0.46021112,1.33995473,0.98929006,0.02192355,0.98511280
-5.52576288,2.64580116,0.25492825,0.03901402,0.00456596,0.47201241,1.38250750,1.03605599,0.02202022,1.03547946
-5.51975988,2.75953288,0.25597694,0.04260745,0.00496853,0.48343840,1.42678388,1.08671233,0.02203857,1.09090019
-5.51375688,2.88291204,0.25608983,0.04678320,0.00544062,0.49474343,1.47364142,1.14197207,0.02198735,1.15211617
-5.50775388,3.01784210,0.25539895,0.05157541,0.00599282,0.50622113,1.52405570,1.20259277,0.02187863,1.21990971
-5.50175088,3.16628136,0.25406202,0.05701550,0.00663644,0.51819005,1.57907182,1.26933488,0.02172739,1.29506006
-5.49574787,3.33012907,0.25225589,0.06312942,0.00738314,0.53097738,1.63974926,1.34291565,0.02155083,1.37829462
-5.48974487,3.51110425,0.25016918,0.06993479,0.00824464,0.54490131,1.70710208,1.42396056,0.02136774,1.47023752
-5.48374187,3.71062234,0.24799434,0.07743809,0.00923228,0.56025289,1.78203709,1.51295431,0.02119773,1.57135766
-5.47773887,3.92967552,0.24591977,0.08563199,0.01035651,0.57727821,1.86529260,1.61019391,0.02106041,1.68191899
-5.47173587,4.16872276,0.24412213,0.09449295,0.01162646,0.59616184,1.95738075,1.71574615,0.02097459,1.80193522
-5.46573287,4.42759545,0.24275925,0.10397928,0.01304935,0.61701229,2.05853626,1.82941186,0.02095753,1.93113178
-5.45972986,4.70542423,0.24196408,0.11402981,0.01463002,0.63985040,2.16867443,1.95069944,0.02102418,2.06891726
-5.45372686,5.00059193,0.24183977,0.12456319,0.01637037,0.66460126,2.28736077,2.07880919,0.02118655,2.21436650
-5.44772386,5.31071655,0.24245634,0.13547800,0.01826890,0.69109025,2.41379435,2.21263041,0.02145319,2.36621690
-5.44172086,5.63266684,0.24384881,0.14665376,0.02032032,0.71904351,2.54680636,2.35075190,0.02182877,2.52287912
-5.43571786,5.96261174,0.24601711,0.15795271,0.02251517,0.74809305,2.68487465,2.49148643,0.02231386,2.68246257
-5.42971486,6.29610313,0.24892755,0.16922264,0.02483965,0.77778626,2.82615426,2.63290886,0.02290476,2.84281552
-5.42371186,6.62818988,0.25251586,0.18030028,0.02727547,0.80759966,2.96852333,2.77290676,0.02359363,3.00157872
-5.41770885,6.95355927,0.25669161,0.19101560,0.02979998,0.83695624,3.10964276,2.90924200,0.02436863,3.15625089
-5.41170585,7.26670059,0.26134367,0.20119658,0.03238630,0.86524573,3.24702747,3.03962097,0.02521436,3.30426372
-5.40570285,7.56208425,0.26634653,0.21067426,0.03500377,0.89184678,3.37812630,3.16177052,0.02611228,3.44306330
-5.39969985,7.83434877,0.27156702,0.21928812,0.03761845,0.91615025,3.50040732,3.27351641,0.02704137,3.57019464
-5.39369685,8.07848753,0.27687121,0.22689118,0.04019386,0.93758234,3.61144462,3.37286090,0.02797884,3.68338563
-5.38769385,8.29002672,0.28213100,0.23335493,0.04269178,0.95562657,3.70900290,3.45805587,0.02890086,3.78062662
-5.38169085,8.46518643,0.28723010,0.23857365,0.04507325,0.96984360,3.79111589,3.52766805,0.02978338,3.86024198
-5.37568784,8.60101753,0.29206925,0.24246797,0.04729958,0.97988804,3.85615524,3.58063355,0.03060296,3.92095046
-5.36968484,8.69550779,0.29657015,0.24498747,0.04933343,0.98552127,3.90288655,3.61629877,0.03133754,3.96191132
-5.36368184,8.74765273,0.30067825,0.24611235,0.05113994,0.98662005,3.93051036,3.63444615,0.03196716,3.98275441
-5.35767884,8.75748797,0.30436407,0.24585378,0.05268769,0.98318034,3.93868624,3.63530334,0.03247464,3.98359263
-5.35167584,8.72608204,0.30762314,0.24425327,0.05394975,0.97531637,3.92753931,3.61953573,0.03284604,3.96501652
-5.34567284,8.65549075,0.31047461,0.24138083,0.05490440,0.96325510,3.89764926,3.58822255,0.03307118,3.92807142
-5.33966983,8.54867573,0.31295872,0.23733219,0.05553587,0.94732649,3.85002291,3.54281828,0.03314382,3.87421852
-5.33366683,8.40939207,0.31513328,0.23222511,0.05583474,0.92795007,3.78605228,3.48510106,0.03306184,3.80528208
-5.32766383,8.24205105,0.31706939,0.22619513,0.05579819,0.90561875,3.70746052,3.41711111,0.03282720,3.72338559
-5.32166083,8.05156525,0.31884686,0.21939078,0.05543003,0.88088058,3.61623906,3.34108214,0.03244582,3.63088020
-5.31565783,7.84318397,0.32054949,0.21196870,0.05474049,0.85431937,3.51457931,3.25936923,0.03192722,3.53026920
-5.30965483,7.62232715,0.32226052,0.20408873,0.05374578,0.82653529,3.40480252,3.17437659,0.03128422,3.42413203
-5.30365183,7.39442549,0.32405873,0.19590936,0.05246750,0.79812604,3.28929133,3.08848870,0.03053237,3.31505166
-5.29764882,7.16477392,0.32601513,0.18758357,0.05093186,0.76966965,3.17042621,3.00400766,0.02968948,3.20554836
-5.29164582,6.93840451,0.32819069,0.17925539,0.04916881,0.74170931,3.05052938,2.92309940,0.02877497,3.09802266
-5.28564282,6.71998301,0.33063507,0.17105715,0.04721107,0.71474085,2.93181839,2.84775063,0.02780934,2.99470953
-5.27963982,6.51373223,0.33338643,0.16310755,0.04509317,0.68920307,2.81637058,2.77973769,0.02681353,2.89764490
-5.27363682,6.32338306,0.33647226,0.15551058,0.04285044,0.66547113,2.70609894,2.72060770,0.02580845,2.80864506
-5.26763382,6.15215247,0.33991116,0.14835516,0.04051813,0.64385277,2.60273894,2.67167174,0.02481443,2.72929834
-5.26163082,6.00274630,0.34371525,0.14171549,0.03813055,0.62458728,2.50784553,2.63400882,0.02385083,2.66096805
-5.25562781,5.87738288,0.34789316,0.13565198,0.03572037,0.60784682,2.42279836,2.60847917,0.02293573,2.60480472
-5.24962481,5.77783274,0.35245310,0.13021248,0.03331801,0.59373964,2.34881322,2.59574445,0.02208561,2.56176517
-5.24362181,5.70546883,0.35740592,0.12543386,0.03095123,0.58231468,2.28695720,2.59629239,0.02131522,2.53263582
-5.23761881,5.66132126,0.36276772,0.12134362,0.02864484,0.57356721,2.23816488,2.61046331,0.02063747,2.51805730
-5.23161581,5.64613082,0.36856181,0.11796137,0.02642049,0.56744481,2.20325329,2.63847554,0.02006332,2.51854743
-5.22561281,5.66039582,0.37481981,0.11530012,0.02429670,0.56385348,2.18293308,2.68044755,0.01960185,2.53452016
-5.21960980,5.70440807,0.38158172,0.11336728,0.02228891,0.56266348,2.17781450,2.73641446,0.01926026,2.56629822
-5.21360680,5.77827435,0.38889488,0.11216521,0.02040964,0.56371456,2.18840664,2.80633744,0.01904391,2.61411794
-5.20760380,5.88192186,0.39681177,0.11169139,0.01866875,0.56682070,2.21510966,2.89010500,0.01895640,2.67812543
-5.20160080,6.01508685,0.40538694,0.11193817,0.01707368,0.57177406,2.25819996,2.98752585,0.01899959,2.75836404
-5.19559780,6.17728794,0.41467293,0.11289223,0.01562974,0.57834839,2.31780935,3.09831385,0.01917369,2.85475377
-5.18959480,6.36778645,0.42471576,0.11453370,0.01434047,0.58630189,2.39389957,3.22206621,0.01947723,2.96706419
-5.18359180,6.58553769,0.43555003,0.11683523,0.01320784,0.59537984,2.48623434,3.35823667,0.01990710,3.09488293
-5.17758879,6.82913814,0.44719410,0.11976098,0.01223261,0.60531709,2.59435135,3.50610622,0.02045855,3.23758250
-5.17158579,7.09677390,0.45964574,0.12326575,0.01141449,0.61584063,2.71753687,3.66475380,0.02112516,3.39428841
-5.16558279,7.38617637,0.47287848,0.12729436,0.01075243,0.62667252,2.85480569,3.83303028,0.02189886,3.56385188
-5.15957979,7.69459073,0.48683907,0.13178145,0.01024474,0.63753318,3.00488908,4.00953838,0.02276997,3.74483021
-5.15357679,8.01876242,0.50144630,0.13665164,0.00988930,0.64814518,3.16623273,4.19262152,0.02372720,3.93547761
-5.14757379,8.35494567,0.51659127,0.14182026,0.00968366,0.65823758,3.33700659,4.38036373,0.02475776,4.13374898
-5.14157079,8.69893703,0.53213931,0.14719468,0.00962521,0.66755074,3.51512737,4.57060264,0.02584753,4.33731805
-5.13556778,9.04613517,0.54793349,0.15267603,0.00971128,0.67584137,3.69829401,4.76095619,0.02698119,4.54361072
-5.12956478,9.39162656,0.56379948,0.15816153,0.00993925,0.68288787,3.88403544,4.94886354,0.02814254,4.74985340
-5.12356178,9.73029473,0.57955168,0.16354709,0.01030666,0.68849545,4.06976898,5.13163909,0.02931478,4.95313511
-5.11755878,10.05694920,0.59500026,0.16873027,0.01081136,0.69250104,4.25286728,5.30653800,0.03048087,5.15048111
-5.11155578,10.36646870,0.60995853,0.17361329,0.01145160,0.69477742,4.43073068,5.47083064,0.03162391,5.33893498
-5.10555278,10.65395182,0.62425048,0.17810601,0.01222612,0.69523670,4.60086151,5.62188256,0.03272759,5.51564542
-5.09954977,10.91486760,0.63771777,0.18212876,0.01313431,0.69383247,4.76093661,5.75723621,0.03377660,5.67795343
-5.09354677,11.14519817,0.65022583,0.18561479,0.01417621,0.69056083,4.90887419,5.87469018,0.03475702,5.82347536
-5.08754377,11.34156562,0.66166863,0.18851220,0.01535262,0.68545994,5.04289144,5.97237179,0.03565669,5.95017733
-5.08154077,11.50133593,0.67197184,0.19078537,0.01666510,0.67860811,5.16154962,6.04879901,0.03646552,6.05643699
-5.07553777,11.62269407,0.68109404,0.19241564,0.01811593,0.67012044,5.26378414,6.10292826,0.03717568,6.14108914
-5.06953477,11.70468592,0.68902600,0.19340131,0.01970804,0.66014419,5.34891809,6.13418533,0.03778180,6.20345252
-5.06353177,11.74722437,0.69578799,0.19375696,0.02144486,0.64885294,5.41665829,6.14247768,0.03828093,6.24333639
-5.05752876,11.75105936,0.70142528,0.19351210,0.02333013,0.63643990,5.46707460,6.12818724,0.03867252,6.26102650
-5.05152576,11.71771361,0.70600221,0.19270919,0.02536765,0.62311059,5.50056362,6.09214430,0.03895824,6.25725135
-5.04552276,11.64938782,0.70959515,0.19140133,0.02756098,0.60907536,5.51779943,6.03558393,0.03914170,6.23313081
-5.03951976,11.54884115,0.71228488,0.18964945,0.02991308,0.59454194,5.51967448,5.96008747,0.03922815,6.19011031
-5.03351676,11.41925389,0.71414894,0.18751949,0.03242591,0.57970856,5.50723453,5.86751251,0.03922408,6.12988437
-5.02751376,11.26408062,0.71525447,0.18507942,0.03510011,0.56475789,5.48161183,5.75991544,0.03913682,6.05431421
-5.02151076,11.08690224,0.71565210,0.18239653,0.03793452,0.54985208,5.44396078,5.63947084,0.03897408,5.96534411
-5.01550775,10.89128529,0.71537135,0.17953489,0.04092588,0.53512922,5.39539995,5.50839232,0.03874360,5.86492124
-5.00950475,10.68065617,0.71441775,0.17655323,0.04406848,0.52070128,5.33696415,5.36885884,0.03845275,5.75492338
-5.00350175,10.45819674,0.71277220,0.17350335,0.04735390,0.50665370,5.26956909,5.22295031,0.03810830,5.63709821
-4.99749875,10.22676607,0.71039223,0.17042903,0.05077081,0.49304652,5.19399045,5.07259537,0.03771613,5.51301694
-4.99149575,9.98885119,0.70721553,0.16736544,0.05430488,0.47991695,5.11085808,4.91953333,0.03728117,5.38404402
-4.98549275,9.74654767,0.70316510,0.16433920,0.05793879,0.46728324,5.02066492,4.76529132,0.03680731,5.25132363
-4.97948974,9.50156881,0.69815599,0.16136883,0.06165234,0.45514946,4.92378919,4.61117647,0.03629752,5.11578221
-4.97348674,9.25528020,0.69210295,0.15846570,0.06542264,0.44351091,4.82052751,4.45828218,0.03575392,4.97814565
-4.96748374,9.00875499,0.68492859,0.15563522,0.06922442,0.43235979,4.71113571,4.30750630,0.03517799,4.83896847
-4.96148074,8.76284374,0.67657134,0.15287830,0.07303046,0.42169068,4.59587387,4.15957878,0.03457083,4.69867190
-4.95547774,8.51825232,0.66699278,0.15019291,0.07681201,0.41150554,4.47505165,4.01509545,0.03393336,4.55758721
-4.94947474,8.27562066,0.65618378,0.14757555,0.08053936,0.40181772,4.34907002,3.87455456,0.03326664,4.41600044
-4.94347174,8.03559587,0.64416894,0.14502269,0.08418236,0.39265487,4.21845614,3.73839286,0.03257207,4.27419500
-4.93746873,7.79889363,0.63100911,0.14253191,0.08771098,0.38406041,4.08388823,3.60701787,0.03185159,4.13248879
-4.93146573,7.56634316,0.61680179,0.14010280,0.09109589,0.37609347,3.94620849,3.48083399,0.03110782,3.99126314
-4.92546273,7.33891239,0.60167929,0.13773753,0.09430891,0.36882727,3.80642268,3.36026025,0.03034416,3.85098167
-4.91945973,7.11771157,0.58580485,0.13544104,0.09732350,0.36234601,3.66568626,3.24573867,0.02956474,3.71219790
-4.91345673,6.90397533,0.56936687,0.13322087,0.10011508,0.35674047,3.52527754,3.13773273,0.02877442,3.57555158
-4.90745373,6.69902488,0.55257165,0.13108674,0.10266134,0.35210250,3.38655965,3.03671648,0.02797865,3.44175418
-4.90145073,6.50421329,0.53563509,0.12904975,0.10494239,0.34851883,3.25093362,2.94315533,0.02718326,3.31156506
-4.89544772,6.32085831,0.51877375,0.12712144,0.10694089,0.34606452,3.11978534,2.85748053,0.02639428,3.18576044
-4.88944472,6.15016780,0.50219598,0.12531272,0.10864197,0.34479644,2.99442995,2.78005940,0.02561769,3.06509746
-4.88344172,5.99316342,0.48609340,0.12363273,0.11003321,0.34474731,2.87605692,2.71116405,0.02485917,2.95027632
-4.87743872,5.85060838,0.47063338,0.12208777,0.11110451,0.34592055,2.76567928,2.65094127,0.02412387,2.84190311
-4.87143572,5.72294453,0.45595289,0.12068031,0.11184784,0.34828642,2.66409003,2.59938609,0.02341624,2.74045617
-4.86543272,5.61024377,0.44215396,0.11940829,0.11225715,0.35177967,2.57182829,2.55632143,0.02273982,2.64625821
-4.85942971,5.51217725,0.42930104,0.11826464,0.11232813,0.35629888,2.48915718,2.52138561,0.02209719,2.55945615
-4.85342671,5.42800518,0.41742030,0.11723705,0.11205810,0.36170772,2.41605458,2.49402924,0.02148989,2.48001002
-4.84742371,5.35658827,0.40650087,0.11630821,0.11144596,0.36783797,2.35221720,2.47352191,0.02091844,2.40769165
-4.84142071,5.29642080,0.39649789,0.11545628,0.11049212,0.37449434,2.29707767,2.45896889,0.02038242,2.34209310
-4.83541771,5.24568343,0.38733711,0.11465573,0.10919863,0.38146076,2.24983334,2.44933710,0.01988063,2.28264439
-4.82941471,5.20231333,0.37892072,0.11387847,0.10756929,0.38850793,2.20948533,2.44348906,0.01941119,2.22863928
-4.82341171,5.16408732,0.37113414,0.11309516,0.10560986,0.39540174,2.17488522,2.44022301,0.01897183,2.17926757
-4.81740870,5.12871373,0.36385320,0.11227674,0.10332836,0.40191213,2.14478702,2.43831695,0.01856003,2.13365195
-4.81140570,5.09392758,0.35695141,0.11139599,0.10073533,0.40782187,2.11790146,2.43657426,0.01817331,2.09088716
-4.80540270,5.05758398,0.35030696,0.11042908,0.09784409,0.41293496,2.09294977,2.43386813,0.01780940,2.05007932
-4.79939970,5.01774446,0.34380891,0.10935702,0.09467108,0.41708407,2.06871421,2.42918258,0.01746644,2.01038320
-4.79339670,4.97275183,0.33736252,0.10816689,0.09123596,0.42013671,2.04408312,2.42164759,0.01714314,1.97103553
-4.78739370,4.92128972,0.33089326,0.10685289,0.08756176,0.42199983,2.01808829,2.41056673,0.01683885,1.93138270
-4.78139070,4.86242394,0.32434957,0.10541699,0.08367484,0.42262264,1.98993348,2.39543577,0.01655368,1.89090163
-4.77538769,4.79562416,0.31770412,0.10386922,0.07960474,0.42199751,1.95901296,2.37595154,0.01628844,1.84921308
-4.76938469,4.72076540,0.31095377,0.10222767,0.07538389,0.42015900,1.92492012,2.35201101,0.01604467,1.80608717
-4.76338169,4.63811028,0.30411821,0.10051803,0.07104716,0.41718106,1.88744628,2.32370083,0.01582450,1.76144126
-4.75737869,4.54827391,0.29723760,0.09877284,0.06663130,0.41317275,1.84657065,2.29127850,0.01563057,1.71533094
-4.75137569,4.45217428,0.29036931,0.09703043,0.06217424,0.40827258,1.80244275,2.25514665,0.01546591,1.66793517
-4.74537269,4.35097197,0.28358409,0.09533363,0.05771435,0.40264203,1.75535895,2.21582228,0.01533374,1.61953685
-4.73936968,4.24600304,0.27696198,0.09372829,0.05328963,0.39645845,1.70573495,2.17390290,0.01523739,1.57050033
-4.73336668,4.13870955,0.27058815,0.09226180,0.04893689,0.38990789,1.65407608,2.13003205,0.01518011,1.52124751
-4.72736368,4.03057176,0.26454901,0.09098152,0.04469092,0.38317823,1.60094744,2.08486595,0.01516499,1.47223395
-4.72136068,3.92304578,0.25892872,0.08993333,0.04058383,0.37645283,1.54694541,2.03904336,0.01519483,1.42392650
-4.71535768,3.81750981,0.25380636,0.08916040,0.03664436,0.36990517,1.49267203,1.99316011,0.01527216,1.37678348
-4.70935468,3.71522130,0.24925364,0.08870202,0.03289743,0.36369458,1.43871338,1.94774946,0.01539915,1.33123845
-4.70335168,3.61728654,0.24533351,0.08859281,0.02936373,0.35796320,1.38562267,1.90326898,0.01557765,1.28768804
-4.69734867,3.52464309,0.24209939,0.08886211,0.02605959,0.35283429,1.33390832,1.86009402,0.01580927,1.24648413
-4.69134567,3.43805493,0.23959498,0.08953377,0.02299687,0.34841171,1.28402718,1.81851756,0.01609542,1.20793032
-4.68534267,3.35811899,0.23785470,0.09062609,0.02018313,0.34478063,1.23638237,1.77875581,0.01643742,1.17228235
-4.67933967,3.28528153,0.23690442,0.09215212,0.01762189,0.34200915,1.19132526,1.74095836,0.01683666,1.13975195
-4.67333667,3.21986207,0.23676250,0.09412019,0.01531301,0.34015075,1.14916082,1.70522184,0.01729469,1.11051348
-4.66733367,3.16208259,0.23744089,0.09653462,0.01325319,0.33924730,1.11015548,1.67160563,0.01781339,1.08471247
-4.66133067,3.11209954,0.23894619,0.09939669,0.01143654,0.33933241,1.07454657,1.64014834,0.01839514,1.06247551
-4.65532766,3.07003655,0.24128068,0.10270568,0.00985520,0.34043490,1.04255253,1.61088383,0.01904296,1.04392055
-4.64932466,3.03601568,0.24444308,0.10646011,0.00850003,0.34258229,1.01438324,1.58385565,0.01976067,1.02916714
-4.64332166,3.01018595,0.24842920,0.11065905,0.00736117,0.34580410,0.99024968,1.55912932,0.02055308,1.01834606
