energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-5.90995498,2.71732078,0.04757242,0.04162566,0.43393734,0.37152966,0.06208993,0.53339229,0.27620822,1.14619032
-5.90395198,2.73461491,0.04847480,0.04228151,0.43261394,0.38283874,0.06223504,0.54187405,0.28094365,1.14108808
-5.89794897,2.75699045,0.04937426,0.04284860,0.43213299,0.39495556,0.06237121,0.55176243,0.28580762,1.13822626
-5.89194597,2.78336944,0.05025901,0.04332690,0.43240065,0.40766008,0.06249218,0.56278137,0.29071849,1.13717978
-5.88594297,2.81252806,0.05111538,0.04371688,0.43329349,0.42070653,0.06258871,0.57461163,0.29558387,1.13748080
-5.87993997,2.84312345,0.05192815,0.04401928,0.43466237,0.43383040,0.06264876,0.58689948,0.30030300,1.13862611
-5.87393697,2.87372779,0.05268113,0.04423490,0.43633767,0.44675651,0.06265786,0.59926707,0.30476985,1.14008713
-5.86793397,2.90286891,0.05335772,0.04436454,0.43813571,0.45920791,0.06259957,0.61132448,0.30887684,1.14132207
-5.86193097,2.92907606,0.05394168,0.04440893,0.43986629,0.47091543,0.06245608,0.62268279,0.31251925,1.14179019
-5.85592796,2.95092911,0.05441793,0.04436881,0.44134087,0.48162731,0.06220899,0.63296776,0.31559985,1.14096748
-5.84992496,2.96710920,0.05477333,0.04424508,0.44238121,0.49111865,0.06184005,0.64183360,0.31803391,1.13836317
-5.84392196,2.97644850,0.05499752,0.04403905,0.44282797,0.49920029,0.06133202,0.64897618,0.31975404,1.13353631
-5.83791896,2.97797679,0.05508366,0.04375275,0.44254897,0.50572652,0.06066948,0.65414506,0.32071483,1.12611166
-5.83191596,2.97096237,0.05502902,0.04338928,0.44144656,0.51060146,0.05983965,0.65715386,0.32089682,1.11579391
-5.82591296,2.95494528,0.05483550,0.04295324,0.43946391,0.51378352,0.05883302,0.65788828,0.32030979,1.10237966
-5.81990995,2.92976075,0.05450987,0.04245104,0.43658962,0.51528793,0.05764403,0.65631159,0.31899485,1.08576621
-5.81390695,2.89555145,0.05406382,0.04189132,0.43286059,0.51518689,0.05627138,0.65246697,0.31702540,1.06595682
-5.80790395,2.85276758,0.05351378,0.04128517,0.42836282,0.51360736,0.05471837,0.64647675,0.31450659,1.04306187
-5.80190095,2.80215430,0.05288047,0.04064630,0.42322994,0.51072659,0.05299295,0.63853839,0.31157340,1.01729580
-5.79589795,2.74472676,0.05218818,0.03999106,0.41763968,0.50676531,0.05110756,0.62891730,0.30838709,0.98896980
-5.78989495,2.68173351,0.05146391,0.03933833,0.41180800,0.50197896,0.04907886,0.61793679,0.30513042,0.95848059
-5.78389195,2.61460967,0.05073625,0.03870921,0.40598144,0.49664730,0.04692723,0.60596555,0.30200140,0.92629556
-5.77788894,2.54492187,0.05003417,0.03812657,0.40042766,0.49106272,0.04467617,0.59340308,0.29920608,0.89293505
-5.77188594,2.47430713,0.04938577,0.03761439,0.39542463,0.48551783,0.04235153,0.58066378,0.29695049,0.85895251
-5.76588294,2.40440852,0.04881692,0.03719705,0.39124900,0.48029288,0.03998070,0.56816034,0.29543216,0.82491330
-5.75987994,2.33681029,0.04835004,0.03689835,0.38816389,0.47564350,0.03759174,0.55628709,0.29483146,0.79137331
-5.75387694,2.27297533,0.04800300,0.03674062,0.38640690,0.47178934,0.03521251,0.54540412,0.29530323,0.75885813
-5.74787394,2.21418774,0.04778814,0.03674361,0.38617860,0.46890421,0.03286983,0.53582271,0.29696907,0.72784376
-5.74187094,2.16150304,0.04771157,0.03692358,0.38763216,0.46710799,0.03058868,0.52779287,0.29991059,0.69873976
-5.73586793,2.11570798,0.04777271,0.03729226,0.39086460,0.46646097,0.02839157,0.52149331,0.30416404,0.67187540
-5.72986493,2.07729191,0.04796415,0.03785603,0.39590996,0.46696058,0.02629794,0.51702447,0.30971650,0.64748946
-5.72386193,2.04643058,0.04827177,0.03861529,0.40273491,0.46854088,0.02432374,0.51440469,0.31650395,0.62572399
-5.71785893,2.02298311,0.04867525,0.03956391,0.41123684,0.47107486,0.02248117,0.51356984,0.32441126,0.60662219
-5.71185593,2.00650213,0.04914872,0.04068905,0.42124482,0.47437923,0.02077858,0.51437628,0.33327426,0.59013044
-5.70585293,1.99625640,0.04966180,0.04197118,0.43252330,0.47822179,0.01922043,0.51660712,0.34288372,0.57610424
-5.69984992,1.99126486,0.05018078,0.04338440,0.44477851,0.48233082,0.01780748,0.51998131,0.35299140,0.56431765
-5.69384692,1.99034057,0.05066989,0.04489707,0.45766745,0.48640623,0.01653711,0.52416545,0.36331760,0.55447578
-5.68784392,1.99214240,0.05109278,0.04647270,0.47080902,0.49013188,0.01540362,0.52878756,0.37356027,0.54622971
-5.68184092,1.99523236,0.05141395,0.04807111,0.48379706,0.49318857,0.01439874,0.53345230,0.38340522,0.53919303
-5.67583792,1.99813607,0.05160010,0.04964980,0.49621471,0.49526719,0.01351215,0.53775711,0.39253696,0.53295939
-5.66983492,1.99940370,0.05162149,0.05116549,0.50764949,0.49608136,0.01273202,0.54130846,0.40064992,0.52712013
-5.66383192,1.99766913,0.05145302,0.05257574,0.51770865,0.49537912,0.01204553,0.54373769,0.40745949,0.52128149
-5.65782891,1.99170475,0.05107520,0.05384074,0.52603408,0.49295323,0.01143948,0.54471569,0.41271246,0.51508043
-5.65182591,1.98046996,0.05047488,0.05492485,0.53231614,0.48864957,0.01090076,0.54396596,0.41619652,0.50819873
-5.64582291,1.96315153,0.04964563,0.05579829,0.53630595,0.48237342,0.01041679,0.54127549,0.41774831,0.50037472
-5.63981991,1.93919441,0.04858794,0.05643845,0.53782555,0.47409341,0.00997599,0.53650316,0.41725985,0.49141232
-5.63381691,1.90832206,0.04730916,0.05683111,0.53677555,0.46384304,0.00956803,0.52958526,0.41468296,0.48118710
-5.62781391,1.87054586,0.04582310,0.05697131,0.53313993,0.45171979,0.00918412,0.52053808,0.41003163,0.46964938
-5.62181091,1.82616344,0.04414950,0.05686386,0.52698778,0.43788190,0.00881718,0.50945748,0.40338211,0.45682419
-5.61580790,1.77574644,0.04231324,0.05652359,0.51847197,0.42254311,0.00846191,0.49651559,0.39487087,0.44280841
-5.60980490,1.72011848,0.04034342,0.05597507,0.50782474,0.40596561,0.00811484,0.48195476,0.38469047,0.42776517
-5.60380190,1.66032438,0.03827233,0.05525212,0.49535038,0.38845145,0.00777422,0.46607905,0.37308341,0.41191601
-5.59779890,1.59759223,0.03613438,0.05439680,0.48141543,0.37033301,0.00743999,0.44924380,0.36033443,0.39553103
-5.59179590,1.53328978,0.03396490,0.05345817,0.46643651,0.35196273,0.00711353,0.43184346,0.34676132,0.37891766
-5.58579290,1.46887694,0.03179914,0.05249071,0.45086660,0.33370260,0.00679754,0.41429842,0.33270480,0.36240828
-5.57978989,1.40585629,0.02967116,0.05155252,0.43517996,0.31591380,0.00649577,0.39704105,0.31851765,0.34634752
-5.57378689,1.34572315,0.02761291,0.05070331,0.41985647,0.29894686,0.00621278,0.38050180,0.30455362,0.33107927
-5.56778389,1.28991719,0.02565342,0.05000234,0.40536585,0.28313256,0.00595371,0.36509549,0.29115649,0.31693429
-5.56178089,1.23977684,0.02381807,0.04950624,0.39215229,0.26877397,0.00572403,0.35120846,0.27864949,0.30421848
-5.55577789,1.19649806,0.02212807,0.04926696,0.38062013,0.25613970,0.00552930,0.33918685,0.26732561,0.29320232
-5.54977489,1.16109858,0.02060011,0.04932975,0.37112083,0.24545862,0.00537499,0.32932647,0.25743896,0.28411172
-5.54377189,1.13438852,0.01924605,0.04973136,0.36394191,0.23691602,0.00526627,0.32186437,0.24919750,0.27712060
-5.53776888,1.11694805,0.01807294,0.05049846,0.35929793,0.23065135,0.00520787,0.31697249,0.24275723,0.27234518
-5.53176588,1.10911266,0.01708302,0.05164640,0.35732398,0.22675734,0.00520395,0.31475338,0.23821810,0.26984029
-5.52576288,1.11096620,0.01627396,0.05317826,0.35807166,0.22528070,0.00525804,0.31523818,0.23562170,0.26959768
-5.51975988,1.12234165,0.01563915,0.05508433,0.36150784,0.22622400,0.00537293,0.31838681,0.23495071,0.27154628
-5.51375688,1.14282946,0.01516814,0.05734197,0.36751603,0.22954875,0.00555070,0.32409028,0.23613012,0.27555438
-5.50775388,1.17179313,0.01484714,0.05991594,0.37590036,0.23517945,0.00579267,0.33217514,0.23903025,0.28143369
-5.50175088,1.20839121,0.01465961,0.06275912,0.38639214,0.24300845,0.00609945,0.34240968,0.24347129,0.28894505
-5.49574787,1.25160519,0.01458687,0.06581365,0.39865848,0.25290131,0.00647095,0.35451193,0.24922940,0.29780565
-5.48974487,1.30027220,0.01460875,0.06901245,0.41231312,0.26470256,0.00690643,0.36815892,0.25604403,0.30769748
-5.48374187,1.35312141,0.01470431,0.07228112,0.42692867,0.27824155,0.00740459,0.38299712,0.26362632,0.31827678
-5.47773887,1.40881312,0.01485245,0.07554006,0.44205025,0.29333814,0.00796356,0.39865351,0.27166830,0.32918425
-5.47173587,1.46597903,0.01503266,0.07870690,0.45720986,0.30980806,0.00858099,0.41474711,0.27985258,0.34005555
-5.46573287,1.52326265,0.01522555,0.08169892,0.47194114,0.32746779,0.00925410,0.43090048,0.28786226,0.35053198
-5.45972986,1.57935816,0.01541351,0.08443568,0.48579398,0.34613862,0.00997968,0.44675074,0.29539076,0.36027074
-5.45372686,1.63304689,0.01558117,0.08684150,0.49834859,0.36564994,0.01075418,0.46196000,0.30215112,0.36895474
-5.44772386,1.68322984,0.01571585,0.08884783,0.50922847,0.38584156,0.01157367,0.47622454,0.30788471,0.37630137
-5.44172086,1.72895544,0.01580794,0.09039539,0.51811201,0.40656503,0.01243389,0.48928269,0.31236886,0.38207018
-5.43571786,1.76944169,0.01585112,0.09143604,0.52474216,0.42768395,0.01333027,0.50092113,0.31542316,0.38606906
-5.42971486,1.80409197,0.01584255,0.09193421,0.52893413,0.44907343,0.01425793,0.51097929,0.31691442,0.38815888
-5.42371186,1.83250440,0.01578289,0.09186793,0.53058062,0.47061867,0.01521170,0.51935200,0.31675995,0.38825632
-5.41770885,1.85447442,0.01567627,0.09122943,0.52965472,0.49221299,0.01618619,0.52599021,0.31492911,0.38633501
-5.41170585,1.86999106,0.01553015,0.09002520,0.52621021,0.51375532,0.01717582,0.53089989,0.31144326,0.38242483
-5.40570285,1.87922736,0.01535505,0.08827561,0.52037957,0.53514764,0.01817491,0.53413930,0.30637392,0.37660951
-5.39969985,1.88252545,0.01516426,0.08601406,0.51236951,0.55629239,0.01917774,0.53581479,0.29983943,0.36902279
-5.39369685,1.88037753,0.01497339,0.08328577,0.50245464,0.57709023,0.02017875,0.53607540,0.29200032,0.35984308
-5.38769385,1.87340347,0.01479996,0.08014620,0.49096916,0.59743835,0.02117261,0.53510662,0.28305334,0.34928709
-5.38169085,1.86232636,0.01466287,0.07665917,0.47829725,0.61722952,0.02215445,0.53312351,0.27322481,0.33760261
-5.37568784,1.84794690,0.01458185,0.07289484,0.46486219,0.63635202,0.02311995,0.53036352,0.26276315,0.32506069
-5.36968484,1.83111773,0.01457687,0.06892762,0.45111485,0.65469051,0.02406560,0.52707935,0.25193123,0.31194756
-5.36368184,1.81271857,0.01466763,0.06483393,0.43752173,0.67212785,0.02498880,0.52353202,0.24099853,0.29855648
-5.35767884,1.79363276,0.01487291,0.06069021,0.42455286,0.68854783,0.02588800,0.51998427,0.23023362,0.28517988
-5.35167584,1.77472587,0.01521005,0.05657087,0.41267000,0.70383857,0.02676282,0.51669460,0.21989690,0.27210187
-5.34567284,1.75682650,0.01569436,0.05254658,0.40231522,0.71789642,0.02761405,0.51391180,0.21023408,0.25959138
-5.33966983,1.74070941,0.01633865,0.04868268,0.39390012,0.73063013,0.02844367,0.51187005,0.20147030,0.24789601
-5.33366683,1.72708094,0.01715274,0.04503795,0.38779592,0.74196481,0.02925472,0.51078464,0.19380509,0.23723674
-5.32766383,1.71656645,0.01814298,0.04166352,0.38432439,0.75184560,0.03005116,0.51084804,0.18740823,0.22780347
-5.32166083,1.70969949,0.01931192,0.03860224,0.38374986,0.76024050,0.03083760,0.51222633,0.18241652,0.21975147
-5.31565783,1.70691242,0.02065800,0.03588809,0.38627228,0.76714217,0.03161898,0.51505594,0.17893137,0.21319874
-5.30965483,1.70852812,0.02217529,0.03354607,0.39202151,0.77256856,0.03240019,0.51944043,0.17701727,0.20822424
-5.30365183,1.71475278,0.02385332,0.03159210,0.40105279,0.77656205,0.03318570,0.52544754,0.17670113,0.20486698
-5.29764882,1.72566947,0.02567712,0.03003328,0.41334362,0.77918720,0.03397902,0.53310623,0.17797223,0.20312590
-5.29164582,1.74123277,0.02762718,0.02886820,0.42879199,0.78052702,0.03478235,0.54240396,0.18078308,0.20296058
-5.28564282,1.76126465,0.02967970,0.02808744,0.44721630,0.78067812,0.03559611,0.55328436,0.18505074,0.20429270
-5.27963982,1.78545203,0.03180689,0.02767419,0.46835684,0.77974473,0.03641859,0.56564529,0.19065897,0.20700824
-5.27363682,1.81334652,0.03397740,0.02760495,0.49187917,0.77783214,0.03724567,0.57933769,0.19746093,0.21096042
-5.26763382,1.84436688,0.03615691,0.02785027,0.51737935,0.77503991,0.03807065,0.59416539,0.20528247,0.21597328
-5.26163082,1.87780502,0.03830885,0.02837565,0.54439116,0.77145522,0.03888421,0.60988617,0.21392608,0.22184602
-5.25562781,1.91283578,0.04039517,0.02914241,0.57239530,0.76714701,0.03967446,0.62621426,0.22317537,0.22835779
-5.24962481,1.94853123,0.04237733,0.03010862,0.60083053,0.76216105,0.04042721,0.64282454,0.23280011,0.23527320
-5.24362181,1.98387943,0.04421719,0.03123016,0.62910658,0.75651672,0.04112631,0.65935853,0.24256172,0.24234816
-5.23761881,2.01780791,0.04587812,0.03246171,0.65661858,0.75020540,0.04175416,0.67543211,0.25221918,0.24933608
-5.23161581,2.04921129,0.04732599,0.03375781,0.68276272,0.74319100,0.04229234,0.69064507,0.26153520,0.25599431
-5.22561281,2.07698274,0.04853017,0.03507392,0.70695271,0.73541253,0.04272226,0.70459217,0.27028252,0.26209052
-5.21960980,2.10004813,0.04946450,0.03636751,0.72863650,0.72678869,0.04302599,0.71687535,0.27825015,0.26740902
-5.21360680,2.11740186,0.05010805,0.03759902,0.74731268,0.71722436,0.04318699,0.72711685,0.28524937,0.27175664
-5.20760380,2.12814295,0.05044587,0.03873286,0.76254606,0.70661860,0.04319091,0.73497259,0.29111926,0.27496813
-5.20160080,2.13150993,0.05046948,0.03973826,0.77398164,0.69487386,0.04302627,0.74014529,0.29573151,0.27691072
-5.19559780,2.12691294,0.05017718,0.04058997,0.78135662,0.68190578,0.04268515,0.74239676,0.29899441,0.27748788
-5.18959480,2.11396151,0.04957417,0.04126889,0.78450971,0.66765323,0.04216364,0.74155872,0.30085564,0.27664196
-5.18359180,2.09248673,0.04867249,0.04176243,0.78338742,0.65208784,0.04146228,0.73754172,0.30130395,0.27435562
-5.17758879,2.06255657,0.04749063,0.04206468,0.77804703,0.63522270,0.04058623,0.73034152,0.30036932,0.27065213
-5.17158579,2.02448357,0.04605313,0.04217644,0.76865607,0.61711965,0.03954534,0.72004274,0.29812185,0.26559433
-5.16558279,1.97882442,0.04438985,0.04210490,0.75548819,0.59789476,0.03835400,0.70681944,0.29466917,0.25928252
-5.15957979,1.92637125,0.04253515,0.04186319,0.73891573,0.57772181,0.03703089,0.69093268,0.29015253,0.25185110
-5.15357679,1.86813507,0.04052700,0.04146967,0.71939915,0.55683354,0.03559852,0.67272492,0.28474171,0.24346435
-5.14757379,1.80532181,0.03840598,0.04094711,0.69747378,0.53552054,0.03408266,0.65261172,0.27862887,0.23431134
-5.14157079,1.73930215,0.03621423,0.04032161,0.67373441,0.51412807,0.03251166,0.63107093,0.27202171,0.22460030
-5.13556778,1.67157627,0.03399443,0.03962153,0.64881839,0.49305067,0.03091568,0.60862986,0.26513610,0.21455255
-5.12956478,1.60373493,0.03178883,0.03887626,0.62338774,0.47272504,0.02932593,0.58585101,0.25818851,0.20439631
-5.12356178,1.53741838,0.02963830,0.03811506,0.59811109,0.45362141,0.02777382,0.56331682,0.25138866,0.19436052
-5.11755878,1.47427471,0.02758153,0.03736592,0.57364599,0.43623364,0.02629013,0.54161422,0.24493248,0.18466895
-5.11155578,1.41591888,0.02565429,0.03665445,0.55062211,0.42106862,0.02490425,0.52131929,0.23899591,0.17553472
-5.10555278,1.36389377,0.02388879,0.03600302,0.52962599,0.40863505,0.02364349,0.50298276,0.23372951,0.16715535
-5.09954977,1.31963438,0.02231328,0.03542994,0.51118752,0.39943209,0.02253233,0.48711664,0.22925431,0.15970850
-5.09354677,1.28443588,0.02095161,0.03494898,0.49576854,0.39393810,0.02159198,0.47418239,0.22565891,0.15334840
-5.08754377,1.25942611,0.01982305,0.03456895,0.48375374,0.39259968,0.02083978,0.46458079,0.22299784,0.14820315
-5.08154077,1.24554296,0.01894210,0.03429366,0.47544382,0.39582120,0.02028891,0.45864377,0.22129137,0.14437260
-5.07553777,1.24351669,0.01831854,0.03412194,0.47105101,0.40395507,0.01994809,0.45662813,0.22052647,0.14192717
-5.06953477,1.25385713,0.01795741,0.03404804,0.47069675,0.41729272,0.01982138,0.45871125,0.22065910,0.14090722
-5.06353177,1.27684573,0.01785924,0.03406202,0.47441146,0.43605663,0.01990813,0.46498862,0.22161736,0.14132315
-5.05752876,1.31253228,0.01802019,0.03415047,0.48213611,0.46039339,0.02020298,0.47547314,0.22330553,0.14315605
-5.05152576,1.36073593,0.01843241,0.03429722,0.49372560,0.49036800,0.02069598,0.49009610,0.22560879,0.14635892
-5.04552276,1.42105056,0.01908433,0.03448419,0.50895358,0.52595960,0.02137280,0.50870958,0.22839819,0.15085838
-5.03951976,1.49285417,0.01996113,0.03469225,0.52751869,0.56705882,0.02221503,0.53109046,0.23153591,0.15655680
-5.03351676,1.57532242,0.02104514,0.03490209,0.54905205,0.61346699,0.02320054,0.55694560,0.23488043,0.16333483
-5.02751376,1.66744602,0.02231641,0.03509511,0.57312596,0.66489728,0.02430397,0.58591841,0.23829150,0.17105442
-5.02151076,1.76805217,0.02375324,0.03525409,0.59926355,0.72097818,0.02549730,0.61759671,0.24163473,0.17956200
-5.01550775,1.87582988,0.02533278,0.03536395,0.62694964,0.78125930,0.02675044,0.65152168,0.24478567,0.18869222
-5.00950475,1.98935895,0.02703165,0.03541231,0.65564231,0.84521964,0.02803197,0.68719812,0.24763332,0.19827177
-5.00350175,2.10714244,0.02882663,0.03538985,0.68478545,0.91227822,0.02930989,0.72410561,0.25008297,0.20812356
-4.99749875,2.22764208,0.03069521,0.03529072,0.71382185,0.98180708,0.03055241,0.76171071,0.25205835,0.21807100
-4.99149575,2.34931592,0.03261630,0.03511260,0.74220679,1.05314619,0.03172875,0.79947982,0.25350314,0.22794244
-4.98549275,2.47065734,0.03457070,0.03485679,0.76942173,1.12562005,0.03281002,0.83689248,0.25438177,0.23757547
-4.97948974,2.59023428,0.03654167,0.03452810,0.79498787,1.19855520,0.03376998,0.87345474,0.25467956,0.24682116
-4.97348674,2.70672723,0.03851532,0.03413456,0.81847909,1.27129816,0.03458580,0.90871218,0.25440233,0.25554796
-4.96748374,2.81896467,0.04048087,0.03368717,0.83953383,1.34323300,0.03523873,0.94226209,0.25357540,0.26364519
-4.96148074,2.92595429,0.04243082,0.03319939,0.85786550,1.41379761,0.03571467,0.97376428,0.25224210,0.27102593
-4.95547774,3.02690850,0.04436098,0.03268668,0.87327089,1.48249803,0.03600462,1.00295010,0.25046184,0.27762918
-4.94947474,3.12126296,0.04627031,0.03216588,0.88563618,1.54892001,0.03610499,1.02962906,0.24830776,0.28342123
-4.94347174,3.20868677,0.04816062,0.03165460,0.89494015,1.61273711,0.03601768,1.05369277,0.24586407,0.28839606
-4.93746873,3.28908385,0.05003616,0.03117060,0.90125436,1.67371501,0.03575012,1.07511578,0.24322312,0.29257479
-4.93146573,3.36258479,0.05190310,0.03073106,0.90474014,1.73171153,0.03531503,1.09395325,0.24048216,0.29600416
-4.92546273,3.42952951,0.05376880,0.03035198,0.90564233,1.78667256,0.03473005,1.11033546,0.23774014,0.29875405
-4.91945973,3.49044129,0.05564119,0.03004756,0.90427999,1.83862390,0.03401722,1.12445919,0.23509428,0.30091414
-4.91345673,3.54599314,0.05752799,0.02982959,0.90103432,1.88765953,0.03320233,1.13657643,0.23263679,0.30258988
-4.90745373,3.59696812,0.05943600,0.02970702,0.89633419,1.93392704,0.03231415,1.14698084,0.23045173,0.30389784
-4.90145073,3.64421557,0.06137042,0.02968550,0.89063997,1.97761092,0.03138356,1.15599269,0.22861203,0.30496073
-4.89544772,3.68860521,0.06333427,0.02976711,0.88442617,2.01891482,0.03044270,1.16394279,0.22717699,0.30590223
-4.88944472,3.73098152,0.06532793,0.02995021,0.87816363,2.05804373,0.02952397,1.17115643,0.22619012,0.30684190
-4.88344172,3.77212061,0.06734877,0.03022935,0.87230213,2.09518718,0.02865918,1.17793796,0.22567759,0.30789037
-4.87743872,3.81269166,0.06939104,0.03059543,0.86725393,2.13050434,0.02787861,1.18455683,0.22564729,0.30914498
-4.87143572,3.85322478,0.07144583,0.03103592,0.86337908,2.16411192,0.02721028,1.19123572,0.22608851,0.31068608
-4.86543272,3.89408668,0.07350126,0.03153523,0.86097305,2.19607538,0.02667912,1.19814133,0.22697240,0.31257416
-4.85942971,3.93546525,0.07554278,0.03207524,0.86025702,2.22640400,0.02630645,1.20537816,0.22825303,0.31484772
-4.85342671,3.97736328,0.07755366,0.03263587,0.86137136,2.25504972,0.02610941,1.21298558,0.22986916,0.31752230
-4.84742371,4.01960148,0.07951556,0.03319582,0.86437232,2.28190988,0.02610064,1.22093809,0.23174658,0.32059022
-4.84142071,4.06183017,0.08140917,0.03373328,0.86923202,2.30683329,0.02628801,1.22914877,0.23380088,0.32402144
-4.83541771,4.10354865,0.08321498,0.03422671,0.87584169,2.32962925,0.02667453,1.23747542,0.23594072,0.32776515
-4.82941471,4.14413093,0.08491400,0.03465561,0.88401777,2.35007866,0.02725842,1.24572911,0.23807119,0.33175217
-4.82341171,4.18285628,0.08648847,0.03500122,0.89351067,2.36794659,0.02803324,1.25368456,0.24009736,0.33589795
-4.81740870,4.21894289,0.08792260,0.03524717,0.90401571,2.38299540,0.02898816,1.26109165,0.24192773,0.34010614
-4.81140570,4.25158290,0.08920321,0.03538004,0.91518559,2.39499761,0.03010844,1.26768755,0.24347744,0.34427239
-4.80540270,4.27997722,0.09032021,0.03538975,0.92664411,2.40374789,0.03137585,1.27320887,0.24467126,0.34828844
-4.79939970,4.30336859,0.09126711,0.03526986,0.93800035,2.40907360,0.03276930,1.27740322,0.24544604,0.35204622
-4.79339670,4.32107168,0.09204133,0.03501772,0.94886285,2.41084338,0.03426549,1.28003971,0.24575269,0.35544181
-4.78739370,4.33249928,0.09264437,0.03463446,0.95885340,2.40897363,0.03583961,1.28091816,0.24555754,0.35837920
-4.78139070,4.33718384,0.09308189,0.03412479,0.96761973,2.40343280,0.03746607,1.27987653,0.24484319,0.36077371
-4.77538769,4.33479389,0.09336365,0.03349680,0.97484690,2.39424346,0.03911927,1.27679669,0.24360860,0.36255485
-4.76938469,4.32514539,0.09350329,0.03276152,0.98026700,2.38148255,0.04077433,1.27160816,0.24186875,0.36366871
-4.76338169,4.30820777,0.09351799,0.03193248,0.98366689,2.36527980,0.04240776,1.26429018,0.23965366,0.36407968
-4.75737869,4.28410516,0.09342801,0.03102514,0.98489376,2.34581498,0.04399809,1.25487202,0.23700700,0.36377148
-4.75137569,4.25311301,0.09325610,0.03005638,0.98385854,2.32331411,0.04552646,1.24343166,0.23398426,0.36274750
-4.74537269,4.21565063,0.09302679,0.02904390,0.98053704,2.29804499,0.04697699,1.23009327,0.23065061,0.36103040
-4.73936968,4.17227013,0.09276562,0.02800567,0.97496885,2.27031245,0.04833716,1.21502343,0.22707862,0.35866100
-4.73336668,4.12364228,0.09249826,0.02695941,0.96725431,2.24045349,0.04959794,1.19842647,0.22334574,0.35569655
-4.72736368,4.07053993,0.09224961,0.02592218,0.95754949,2.20883243,0.05075383,1.18053919,0.21953179,0.35220833
-4.72136068,4.01381939,0.09204283,0.02490992,0.94605968,2.17583621,0.05180278,1.16162494,0.21571648,0.34827885
-4.71535768,3.95440049,0.09189844,0.02393719,0.93303148,2.14186994,0.05274592,1.14196751,0.21197708,0.34399856
-4.70935468,3.89324569,0.09183343,0.02301691,0.91874398,2.10735253,0.05358719,1.12186479,0.20838618,0.33946233
-4.70335168,3.83133897,0.09186046,0.02216023,0.90349929,2.07271248,0.05433291,1.10162247,0.20500974,0.33476591
-4.69734867,3.76966481,0.09198718,0.02137640,0.88761280,2.03838368,0.05499117,1.08154776,0.20190547,0.33000227
-4.69134567,3.70918801,0.09221576,0.02067279,0.87140356,2.00480124,0.05557131,1.06194349,0.19912139,0.32525828
-4.68534267,3.65083456,0.09254254,0.02005491,0.85518512,1.97239708,0.05608327,1.04310238,0.19669488,0.32061168
-4.67933967,3.59547429,0.09295800,0.01952649,0.83925701,1.94159544,0.05653705,1.02530180,0.19465201,0.31612850
-4.67333667,3.54390545,0.09344686,0.01908957,0.82389731,1.91280814,0.05694215,1.00879903,0.19300725,0.31186113
-4.66733367,3.49684153,0.09398853,0.01874469,0.80935632,1.88642960,0.05730714,0.99382701,0.19176360,0.30784696
-4.66133067,3.45490064,0.09455773,0.01849097,0.79585156,1.86283159,0.05763933,0.98059075,0.19091292,0.30410779
-4.65532766,3.41859735,0.09512536,0.01832633,0.78356422,1.84235778,0.05794453,0.96926432,0.19043678,0.30064993
-4.64932466,3.38833709,0.09565954,0.01824758,0.77263680,1.82531808,0.05822693,0.95998853,0.19030736,0.29746492
-4.64332166,3.36441283,0.09612679,0.01825061,0.76317225,1.81198287,0.05848914,0.95286918,0.19048874,0.29453091
