energy_ev,total_up,Sc_p_up,Sc_d_up,Sn_p_up,Sn_d_up,Te_p_up,Te_d_up
-5.71185593,2.62382298,1.36330450,0.58484060,0.42863130,0.00037817,1.57668198,0.00000000
-5.70585293,2.61384936,1.36721067,0.58235993,0.42324609,0.00038031,1.57638240,0.00000000
-5.69984992,2.58936108,1.36377550,0.57648551,0.41578573,0.00038055,1.56696317,0.00000000
-5.69384692,2.55072920,1.35305066,0.56731185,0.40632388,0.00037890,1.54858526,0.00000000
-5.68784392,2.49859998,1.33524612,0.55499751,0.39497092,0.00037541,1.52158575,0.00000000
-5.68184092,2.43387825,1.31072662,0.53976077,0.38187085,0.00037018,1.48646949,0.00000000
-5.67583792,2.35770329,1.28000320,0.52187354,0.36719717,0.00036330,1.44389574,0.00000000
-5.66983492,2.27141791,1.24372016,0.50165369,0.35114802,0.00035495,1.39466014,0.00000000
-5.66383192,2.17653200,1.20263774,0.47945614,0.33394076,0.00034531,1.33967285,0.00000000
-5.65782891,2.07468171,1.15761120,0.45566303,0.31580620,0.00033457,1.27993345,0.00000000
-5.65182591,1.96758604,1.10956702,0.43067332,0.29698266,0.00032297,1.21650382,0.00000000
-5.64582291,1.85700192,1.05947703,0.40489229,0.27771019,0.00031074,1.15047959,0.00000000
-5.63981991,1.74467973,1.00833135,0.37872114,0.25822492,0.00029814,1.08296165,0.00000000
-5.63381691,1.63232041,0.95711107,0.35254729,0.23875396,0.00028543,1.01502817,0.00000000
-5.62781391,1.52153574,0.90676157,0.32673548,0.21951088,0.00027284,0.94770856,0.00000000
-5.62181091,1.41381281,0.85816747,0.30161997,0.20069178,0.00026062,0.88195978,0.00000000
-5.61580790,1.31048372,0.81212975,0.27749820,0.18247235,0.00024900,0.81864599,0.00000000
-5.60980490,1.21270131,0.76934610,0.25462583,0.16500554,0.00023817,0.75852187,0.00000000
-5.60380190,1.12142140,0.73039482,0.23321341,0.14842028,0.00022831,0.70222015,0.00000000
-5.59779890,1.03739168,0.69572285,0.21342462,0.13282090,0.00021956,0.65024350,0.00000000
-5.59179590,0.96114755,0.66563826,0.19537601,0.11828742,0.00021203,0.60296076,0.00000000
-5.58579290,0.89301440,0.64030733,0.17913823,0.10487648,0.00020580,0.56060759,0.00000000
-5.57978989,0.83311611,0.61975621,0.16473853,0.09262297,0.00020090,0.52329102,0.00000000
-5.57378689,0.78138908,0.60387703,0.15216440,0.08154211,0.00019734,0.49099787,0.00000000
-5.56778389,0.73760110,0.59243826,0.14136809,0.07163195,0.00019509,0.46360614,0.00000000
-5.56178089,0.70137411,0.58509876,0.13227188,0.06287608,0.00019409,0.44089924,0.00000000
-5.55577789,0.67221001,0.58142501,0.12477378,0.05524658,0.00019425,0.42258205,0.00000000
-5.54977489,0.64951840,0.58091092,0.11875352,0.04870692,0.00019547,0.40829845,0.00000000
-5.54377189,0.63264526,0.58299944,0.11407853,0.04321474,0.00019763,0.39764941,0.00000000
-5.53776888,0.62090155,0.58710509,0.11060975,0.03872454,0.00020061,0.39021116,0.00000000
-5.53176588,0.61359077,0.59263680,0.10820709,0.03519000,0.00020428,0.38555268,0.00000000
-5.52576288,0.61003447,0.59901988,0.10673433,0.03256604,0.00020853,0.38325191,0.00000000
-5.51975988,0.60959508,0.60571663,0.10606341,0.03081044,0.00021323,0.38291027,0.00000000
-5.51375688,0.61169518,0.61224473,0.10607793,0.02988506,0.00021829,0.38416491,0.00000000
-5.50775388,0.61583280,0.61819266,0.10667580,0.02975666,0.00022365,0.38669850,0.00000000
-5.50175088,0.62159240,0.62323184,0.10777107,0.03039727,0.00022925,0.39024612,0.00000000
-5.49574787,0.62865129,0.62712495,0.10929485,0.03178419,0.00023507,0.39459946,0.00000000
-5.48974487,0.63678162,0.62973042,0.11119549,0.03389965,0.00024110,0.39960799,0.00000000
-5.48374187,0.64584807,0.63100284,0.11343790,0.03673016,0.00024736,0.40517759,0.00000000
-5.47773887,0.65580175,0.63098984,0.11600234,0.04026569,0.00025390,0.41126662,0.00000000
-5.47173587,0.66667086,0.62982535,0.11888262,0.04449866,0.00026077,0.41788007,0.00000000
-5.46573287,0.67854882,0.62772020,0.12208397,0.04942288,0.00026804,0.42506200,0.00000000
-5.45972986,0.69158069,0.62495038,0.12562069,0.05503257,0.00027578,0.43288704,0.00000000
-5.45372686,0.70594891,0.62184378,0.12951377,0.06132148,0.00028409,0.44145129,0.00000000
-5.44772386,0.72185892,0.61876629,0.13378864,0.06828214,0.00029302,0.45086338,0.00000000
-5.44172086,0.73952592,0.61610786,0.13847310,0.07590544,0.00030265,0.46123603,0.00000000
-5.43571786,0.75916306,0.61426923,0.14359571,0.08418045,0.00031304,0.47267874,0.00000000
-5.42971486,0.78097194,0.61365005,0.14918450,0.09309458,0.00032420,0.48529184,0.00000000
-5.42371186,0.80513566,0.61463876,0.15526625,0.10263403,0.00033618,0.49916223,0.00000000
-5.41770885,0.83181452,0.61760445,0.16186613,0.11278451,0.00034897,0.51436084,0.00000000
-5.41170585,0.86114438,0.62289096,0.16900781,0.12353217,0.00036256,0.53094181,0.00000000
-5.40570285,0.89323729,0.63081295,0.17671380,0.13486464,0.00037691,0.54894319,0.00000000
-5.39969985,0.92818390,0.64165380,0.18500599,0.14677207,0.00039198,0.56838886,0.00000000
-5.39369685,0.96605681,0.65566489,0.19390617,0.15924806,0.00040773,0.58929113,0.00000000
-5.38769385,1.00691433,0.67306559,0.20343639,0.17229023,0.00042409,0.61165371,0.00000000
-5.38169085,1.05080341,0.69404361,0.21361895,0.18590053,0.00044101,0.63547437,0.00000000
-5.37568784,1.09776125,0.71875484,0.22447590,0.20008481,0.00045843,0.66074680,0.00000000
-5.36968484,1.14781464,0.74732225,0.23602793,0.21485194,0.00047630,0.68746129,0.00000000
-5.36368184,1.20097651,0.77983338,0.24829258,0.23021207,0.00049457,0.71560380,0.00000000
-5.35767884,1.25723951,0.81633613,0.26128174,0.24617428,0.00051321,0.74515320,0.00000000
-5.35167584,1.31656644,0.85683260,0.27499849,0.26274341,0.00053218,0.77607671,0.00000000
-5.34567284,1.37887795,0.90127135,0.28943349,0.27991646,0.00055144,0.80832363,0.00000000
-5.33966983,1.44403800,0.94953817,0.30456100,0.29767843,0.00057098,0.84181775,0.00000000
-5.33366683,1.51183820,1.00144608,0.32033486,0.31599800,0.00059075,0.87644881,0.00000000
-5.32766383,1.58198202,1.05672534,0.33668471,0.33482330,0.00061070,0.91206388,0.00000000
-5.32166083,1.65407032,1.11501422,0.35351279,0.35407802,0.00063077,0.94845923,0.00000000
-5.31565783,1.72758966,1.17585175,0.37069162,0.37365816,0.00065087,0.98537361,0.00000000
-5.30965483,1.80190472,1.23867330,0.38806291,0.39342994,0.00067089,1.02248371,0.00000000
-5.30365183,1.87625630,1.30281008,0.40543796,0.41322881,0.00069067,1.05940252,0.00000000
-5.29764882,1.94976581,1.36749322,0.42259970,0.43286024,0.00071004,1.09568129,0.00000000
-5.29164582,2.02144712,1.43186322,0.43930660,0.45210204,0.00072879,1.13081533,0.00000000
-5.28564282,2.09022594,1.49498492,0.45529827,0.47070868,0.00074667,1.16425400,0.00000000
-5.27963982,2.15496675,1.55586805,0.47030287,0.48841726,0.00076341,1.19541477,0.00000000
-5.27363682,2.21450651,1.61349304,0.48404588,0.50495529,0.00077873,1.22370091,0.00000000
-5.26763382,2.26769405,1.66684125,0.49626013,0.52004982,0.00079235,1.24852230,0.00000000
-5.26163082,2.31343358,1.71492864,0.50669647,0.53343773,0.00080396,1.26931843,0.00000000
-5.25562781,2.35073039,1.75684151,0.51513469,0.54487659,0.00081331,1.28558258,0.00000000
-5.24962481,2.37873641,1.79177262,0.52139421,0.55415580,0.00082016,1.29688595,0.00000000
-5.24362181,2.39679350,1.81905610,0.52534378,0.56110718,0.00082432,1.30290041,0.00000000
-5.23761881,2.40447187,1.83819924,0.52690993,0.56561472,0.00082567,1.30341874,0.00000000
-5.23161581,2.40160160,1.84890941,0.52608342,0.56762270,0.00082415,1.29837108,0.00000000
-5.22561281,2.38829518,1.85111474,0.52292347,0.56714191,0.00081980,1.28783653,0.00000000
-5.21960980,2.36495957,1.84497687,0.51755934,0.56425332,0.00081271,1.27204917,0.00000000
-5.21360680,2.33229673,1.83089512,0.51018915,0.55910912,0.00080310,1.25139794,0.00000000
-5.20760380,2.29129194,1.80950127,0.50107581,0.55193070,0.00079125,1.22642002,0.00000000
-5.20160080,2.24319019,1.78164487,0.49054022,0.54300380,0.00077755,1.19778792,0.00000000
-5.19559780,2.18946113,1.74836929,0.47895183,0.53267064,0.00076244,1.16629061,0.00000000
-5.18959480,2.13175382,1.71087940,0.46671710,0.52131953,0.00074643,1.13280934,0.00000000
-5.18359180,2.07184304,1.67050186,0.45426604,0.50937210,0.00073007,1.09828910,0.00000000
-5.17758879,2.01156923,1.62863964,0.44203757,0.49726882,0.00071396,1.06370696,0.00000000
-5.17158579,1.95277460,1.58672263,0.43046419,0.48545326,0.00069867,1.03003847,0.00000000
-5.16558279,1.89723789,1.54615620,0.41995659,0.47435578,0.00068477,0.99822358,0.00000000
-5.15957979,1.84661072,1.50827006,0.41088889,0.46437737,0.00067280,0.96913358,0.00000000
-5.15357679,1.80235797,1.47426937,0.40358497,0.45587421,0.00066323,0.94354032,0.00000000
-5.14757379,1.76570497,1.44519044,0.39830671,0.44914373,0.00065645,0.92208917,0.00000000
-5.14157079,1.73759346,1.42186261,0.39524433,0.44441268,0.00065277,0.90527675,0.00000000
-5.13556778,1.71864851,1.40487831,0.39450950,0.44182777,0.00065236,0.89343442,0.00000000
-5.12956478,1.70915763,1.39457241,0.39613144,0.44144937,0.00065532,0.88671828,0.00000000
-5.12356178,1.70906309,1.39101181,0.40005612,0.44324842,0.00066158,0.88510609,0.00000000
-5.11755878,1.71796790,1.39399596,0.40614879,0.44710683,0.00067100,0.88840132,0.00000000
-5.11155578,1.73515528,1.40306810,0.41419961,0.45282136,0.00068330,0.89624419,0.00000000
-5.10555278,1.75962086,1.41753706,0.42393240,0.46011085,0.00069809,0.90812920,0.00000000
-5.09954977,1.79011640,1.43650854,0.43501591,0.46862650,0.00071493,0.92342864,0.00000000
-5.09354677,1.82520325,1.45892475,0.44707749,0.47796485,0.00073329,0.94142096,0.00000000
-5.08754377,1.86331341,1.48361058,0.45971836,0.48768291,0.00075260,0.96132287,0.00000000
-5.08154077,1.90281551,1.50932444,0.47253000,0.49731481,0.00077228,0.98232386,0.00000000
-5.07553777,1.94208308,1.53481152,0.48511098,0.50638932,0.00079176,1.00362162,0.00000000
-5.06953477,1.97956210,1.55885716,0.49708339,0.51444744,0.00081050,1.02445683,0.00000000
-5.06353177,2.01383475,1.58033796,0.50810835,0.52105946,0.00082803,1.04414576,0.00000000
-5.05752876,2.04367687,1.59826834,0.51789966,0.52584060,0.00084395,1.06210918,0.00000000
-5.05152576,2.06810624,1.61184062,0.52623523,0.52846476,0.00085796,1.07789634,0.00000000
-5.04552276,2.08641974,1.62045666,0.53296551,0.52867569,0.00086989,1.09120281,0.00000000
-5.03951976,2.09821757,1.62374980,0.53801871,0.52629522,0.00087968,1.10188133,0.00000000
-5.03351676,2.10341363,1.62159614,0.54140244,0.52122830,0.00088740,1.10994513,0.00000000
-5.02751376,2.10223139,1.61411480,0.54320166,0.51346453,0.00089323,1.11556361,0.00000000
-5.02151076,2.09518584,1.60165716,0.54357317,0.50307642,0.00089749,1.11905041,0.00000000
-5.01550775,2.08305207,1.58478582,0.54273668,0.49021447,0.00090057,1.12084458,0.00000000
-5.00950475,2.06682240,1.56424440,0.54096308,0.47509927,0.00090294,1.12148558,0.00000000
-5.00350175,2.04765401,1.54091973,0.53856028,0.45801134,0.00090515,1.12158341,0.00000000
-4.99749875,2.02680969,1.51579834,0.53585749,0.43927893,0.00090773,1.12178540,0.00000000
-4.99149575,2.00559467,1.48991946,0.53318862,0.41926473,0.00091125,1.12274103,0.00000000
-4.98549275,1.98529258,1.46432680,0.53087551,0.39835181,0.00091624,1.12506682,0.00000000
-4.97948974,1.96710361,1.44002146,0.52921202,0.37692970,0.00092314,1.12931277,0.00000000
-4.97348674,1.95208786,1.41791817,0.52844956,0.35538104,0.00093233,1.13593218,0.00000000
-4.96748374,1.94111651,1.39880681,0.52878481,0.33406938,0.00094410,1.14525616,0.00000000
-4.96148074,1.93483297,1.38332101,0.53035026,0.31332871,0.00095859,1.15747428,0.00000000
-4.95547774,1.93362571,1.37191495,0.53320792,0.29345478,0.00097581,1.17262207,0.00000000
-4.94947474,1.93761377,1.36484933,0.53734646,0.27469876,0.00099566,1.19057600,0.00000000
-4.94347174,1.94664540,1.36218678,0.54268192,0.25726307,0.00101787,1.21105624,0.00000000
-4.93746873,1.96030940,1.36379660,0.54906179,0.24129952,0.00104207,1.23363677,0.00000000
-4.93146573,1.97795835,1.36936816,0.55627231,0.22690953,0.00106775,1.25776244,0.00000000
-4.92546273,1.99874217,1.37843208,0.56404846,0.21414629,0.00109434,1.28277189,0.00000000
-4.91945973,2.02165002,1.39038763,0.57208605,0.20301852,0.00112118,1.30792523,0.00000000
-4.91345673,2.04555819,1.40453488,0.58005547,0.19349550,0.00114757,1.33243496,0.00000000
-4.90745373,2.06928151,1.42010969,0.58761605,0.18551294,0.00117280,1.35549866,0.00000000
-4.90145073,2.09162551,1.43631970,0.59443065,0.17897945,0.00119617,1.37633162,0.00000000
-4.89544772,2.11143685,1.45237954,0.60017954,0.17378308,0.00121701,1.39419813,0.00000000
-4.88944472,2.12764965,1.46754345,0.60457301,0.16979776,0.00123475,1.40843973,0.00000000
-4.88344172,2.13932564,1.48113399,0.60736215,0.16688920,0.00124888,1.41849930,0.00000000
-4.87743872,2.14568663,1.49256558,0.60834740,0.16492017,0.00125900,1.42393998,0.00000000
-4.87143572,2.14613808,1.50136201,0.60738454,0.16375502,0.00126485,1.42445827,0.00000000
-4.86543272,2.14028323,1.50716765,0.60438798,0.16326313,0.00126627,1.41989095,0.00000000
-4.85942971,2.12792787,1.50975214,0.59933148,0.16332159,0.00126325,1.41021596,0.00000000
-4.85342671,2.10907614,1.50900905,0.59224623,0.16381695,0.00125589,1.39554741,0.00000000
-4.84742371,2.08391838,1.50494902,0.58321688,0.16464613,0.00124442,1.37612556,0.00000000
-4.84142071,2.05281241,1.49768850,0.57237561,0.16571675,0.00122915,1.35230256,0.00000000
-4.83541771,2.01625979,1.48743509,0.55989497,0.16694693,0.00121050,1.32452509,0.00000000
-4.82941471,1.97487897,1.47447097,0.54597980,0.16826481,0.00118895,1.29331500,0.00000000
-4.82341171,1.92937703,1.45913538,0.53085889,0.16960786,0.00116505,1.25924918,0.00000000
-4.81740870,1.88052196,1.44180782,0.51477675,0.17092233,0.00113936,1.22293992,0.00000000
-4.81140570,1.82911678,1.42289269,0.49798605,0.17216276,0.00111247,1.18501653,0.00000000
-4.80540270,1.77597697,1.40280642,0.48074092,0.17329184,0.00108497,1.14610931,0.00000000
-4.79939970,1.72191212,1.38196775,0.46329160,0.17428057,0.00105745,1.10683629,0.00000000
-4.79339670,1.66771215,1.36079126,0.44588026,0.17510878,0.00103047,1.06779314,0.00000000
-4.78739370,1.61413844,1.33968424,0.42873839,0.17576605,0.00100455,1.02954635,0.00000000
-4.78139070,1.56191938,1.31904656,0.41208535,0.17625281,0.00098022,0.99262942,0.00000000
-4.77538769,1.51174985,1.29927291,0.39612812,0.17658165,0.00095793,0.95754173,0.00000000
-4.76938469,1.46429350,1.28075646,0.38106189,0.17677866,0.00093814,0.92474937,0.00000000
-4.76338169,1.42018695,1.26389318,0.36707124,0.17688461,0.00092125,0.89468736,0.00000000
-4.75737869,1.38004441,1.24908559,0.35433153,0.17695585,0.00090765,0.86776232,0.00000000
-4.75137569,1.34446161,1.23674497,0.34301018,0.17706470,0.00089770,0.84435488,0.00000000
-4.74537269,1.31401788,1.22729111,0.33326751,0.17729921,0.00089173,0.82482107,0.00000000
-4.73936968,1.28927532,1.22114899,0.32525693,0.17776221,0.00089004,0.80949210,0.00000000
-4.73336668,1.27077442,1.21874165,0.31912418,0.17856939,0.00089290,0.79867208,0.00000000
-4.72736368,1.25902572,1.22047941,0.31500557,0.17984662,0.00090056,0.79263342,0.00000000
-4.72136068,1.25449743,1.22674534,0.31302517,0.18172624,0.00091318,0.79161002,0.00000000
-4.71535768,1.25759937,1.23787764,0.31329103,0.18434254,0.00093089,0.79578828,0.00000000
-4.70935468,1.26866390,1.25414966,0.31589056,0.18782657,0.00095375,0.80529662,0.00000000
-4.70335168,1.28792471,1.27574860,0.32088531,0.19230029,0.00098170,0.82019381,0.00000000
-4.69734867,1.31549487,1.30275429,0.32830545,0.19787044,0.00101463,0.84045723,0.00000000
-4.69134567,1.35134532,1.33511926,0.33814430,0.20462235,0.00105226,0.86597165,0.00000000
-4.68534267,1.39528546,1.37265173,0.35035329,0.21261388,0.00109424,0.89651954,0.00000000
-4.67933967,1.44694719,1.41500272,0.36483764,0.22186991,0.00114005,0.93177376,0.00000000
-4.67333667,1.50577381,1.46165850,0.38145329,0.23237772,0.00118906,0.97129346,0.00000000
-4.66733367,1.57101496,1.51193945,0.40000521,0.24408334,0.00124051,1.01452374,0.00000000
-4.66133067,1.64172848,1.56500585,0.42024738,0.25688938,0.00129350,1.06079961,0.00000000
-4.65532766,1.71678981,1.61987094,0.44188476,0.27065438,0.00134706,1.10935445,0.00000000
-4.64932466,1.79490904,1.67542111,0.46457708,0.28519391,0.00140010,1.15933303,0.00000000
-4.64332166,1.87465551,1.73044271,0.48794467,0.30028347,0.00145149,1.20980871,0.00000000
-4.63731866,1.95448930,1.78365457,0.51157600,0.31566311,0.00150006,1.25980447,0.00000000
-4.63131566,2.03279865,1.83374503,0.53503699,0.33104384,0.00154465,1.30831706,0.00000000
-4.62531266,2.10794203,1.87941185,0.55788149,0.34611543,0.00158413,1.35434326,0.00000000
-4.61930965,2.17829326,1.91940357,0.57966280,0.36055552,0.00161745,1.39690745,0.00000000
-4.61330665,2.24228801,1.95256019,0.59994570,0.37403957,0.00164366,1.43508918,0.00000000
-4.60730365,2.29846969,1.97785166,0.61831860,0.38625133,0.00166195,1.46804987,0.00000000
-4.60130065,2.34553312,1.99441243,0.63440526,0.39689337,0.00167169,1.49505737,0.00000000
-4.59529765,2.38236392,2.00157047,0.64787572,0.40569718,0.00167240,1.51550756,0.00000000
-4.58929465,2.40807234,1.99886969,0.65845596,0.41243251,0.00166385,1.52894204,0.00000000
-4.58329165,2.42201997,1.98608479,0.66593594,0.41691542,0.00164600,1.53506129,0.00000000
-4.57728864,2.42383841,1.96322805,0.67017565,0.41901471,0.00161902,1.53373291,0.00000000
-4.57128564,2.41343928,1.93054791,0.67110911,0.41865655,0.00158329,1.52499450,0.00000000
-4.56528264,2.39101506,1.88851953,0.66874595,0.41582689,0.00153941,1.50905138,0.00000000
-4.55927964,2.35703115,1.83782803,0.66317069,0.41057185,0.00148812,1.48626912,0.00000000
-4.55327664,2.31220922,1.77934512,0.65453967,0.40299576,0.00143033,1.45716134,0.00000000
-4.54727364,2.25750287,1.71410039,0.64307585,0.39325730,0.00136707,1.42237331,0.00000000
-4.54127064,2.19406653,1.64324844,0.62906152,0.38156359,0.00129947,1.38266187,0.00000000
-4.53526763,2.12321878,1.56803328,0.61282935,0.36816282,0.00122868,1.33887259,0.00000000
-4.52926463,2.04640156,1.48975141,0.59475201,0.35333559,0.00115592,1.29191479,0.00000000
-4.52326163,1.96513677,1.40971485,0.57523075,0.33738534,0.00108236,1.24273539,0.00000000
-4.51725863,1.88098172,1.32921562,0.55468335,0.32062844,0.00100915,1.19229233,0.00000000
-4.51125563,1.79548496,1.24949249,0.53353175,0.30338418,0.00093734,1.14152835,0.00000000
-4.50525263,1.71014395,1.17170118,0.51218992,0.28596520,0.00086790,1.09134604,0.00000000
-4.49924962,1.62636579,1.09688871,0.49105226,0.26866861,0.00080171,1.04258458,0.00000000
-4.49324662,1.54543223,1.02597238,0.47048283,0.25176825,0.00073946,0.99599916,0.00000000
-4.48724362,1.46846996,0.95972380,0.45080599,0.23550817,0.00068175,0.95224329,0.00000000
-4.48124062,1.39642685,0.89875820,0.43229842,0.22009770,0.00062902,0.91185463,0.00000000
-4.47523762,1.33005486,0.84352885,0.41518301,0.20570804,0.00058154,0.87524474,0.00000000
-4.46923462,1.26989982,0.79432662,0.39962472,0.19247053,0.00053947,0.84269287,0.00000000
-4.46323162,1.21629829,0.75128430,0.38572849,0.18047648,0.00050282,0.81434401,0.00000000
-4.45722861,1.16938146,0.71438527,0.37353927,0.16977853,0.00047150,0.79021122,0.00000000
-4.45122561,1.12908554,0.68347616,0.36304412,0.16039335,0.00044527,0.77018219,0.00000000
-4.44522261,1.09516847,0.65828277,0.35417636,0.15230536,0.00042384,0.75402958,0.00000000
-4.43921961,1.06723179,0.63842875,0.34682147,0.14547156,0.00040685,0.74142511,0.00000000
-4.43321661,1.04474714,0.62345636,0.34082455,0.13982678,0.00039385,0.73195659,0.00000000
-4.42721361,1.02708606,0.61284844,0.33599903,0.13528944,0.00038439,0.72514739,0.00000000
-4.42121061,1.01355200,0.60605111,0.33213625,0.13176740,0.00037800,0.72047776,0.00000000
-4.41520760,1.00341324,0.60249616,0.32901554,0.12916354,0.00037420,0.71740687,0.00000000
-4.40920460,0.99593537,0.60162258,0.32641429,0.12738108,0.00037255,0.71539510,0.00000000
-4.40320160,0.99041217,0.60289643,0.32411771,0.12632817,0.00037262,0.71392541,0.00000000
-4.39719860,0.98619344,0.60582842,0.32192779,0.12592173,0.00037405,0.71252307,0.00000000
-4.39119560,0.98270895,0.60998858,0.31967107,0.12609036,0.00037651,0.71077302,0.00000000
-4.38519260,0.97948741,0.61501761,0.31720506,0.12677619,0.00037975,0.70833409,0.00000000
-4.37918959,0.97616997,0.62063457,0.31442282,0.12793568,0.00038357,0.70494965,0.00000000
-4.37318659,0.97251777,0.62664066,0.31125585,0.12953940,0.00038784,0.70045426,0.00000000
-4.36718359,0.96841348,0.63291930,0.30767499,0.13157076,0.00039250,0.69477635,0.00000000
-4.36118059,0.96385707,0.63943246,0.30368955,0.13402392,0.00039754,0.68793677,0.00000000
-4.35517759,0.95895642,0.64621389,0.29934466,0.13690101,0.00040299,0.68004369,0.00000000
-4.34917459,0.95391341,0.65335951,0.29471731,0.14020874,0.00040894,0.67128422,0.00000000
-4.34317159,0.94900663,0.66101587,0.28991104,0.14395484,0.00041550,0.66191340,0.00000000
-4.33716858,0.94457191,0.66936744,0.28505000,0.14814435,0.00042280,0.65224133,0.00000000
-4.33116558,0.94098186,0.67862341,0.28027254,0.15277623,0.00043099,0.64261921,0.00000000
-4.32516258,0.93862573,0.68900500,0.27572475,0.15784025,0.00044021,0.63342517,0.00000000
-4.31915958,0.93789090,0.70073406,0.27155441,0.16331465,0.00045062,0.62505076,0.00000000
-4.31315658,0.93914677,0.71402355,0.26790558,0.16916454,0.00046232,0.61788857,0.00000000
-4.30715358,0.94273226,0.72907040,0.26491420,0.17534125,0.00047544,0.61232188,0.00000000
