energy_ev,total_up,Ag_p_up,Ag_d_up,Ca_p_up,Ca_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-5.62181091,1.16881526,0.32895559,0.62143610,0.00783854,0.00000000,0.01659336,0.01521609,0.02497687,0.36610112
-5.61580790,1.20292319,0.33798131,0.64747766,0.00786411,0.00000000,0.01757237,0.01516198,0.02458570,0.37093060
-5.60980490,1.24593198,0.34860736,0.68074291,0.00791239,0.00000000,0.01870906,0.01521421,0.02420397,0.37711817
-5.60380190,1.29857184,0.36106729,0.72164338,0.00798752,0.00000000,0.02001190,0.01538151,0.02384469,0.38488456
-5.59779890,1.36147459,0.37557548,0.77050940,0.00809327,0.00000000,0.02148624,0.01567233,0.02352076,0.39443328
-5.59179590,1.43513643,0.39231640,0.82756544,0.00823295,0.00000000,0.02313380,0.01609438,0.02324460,0.40594211
-5.58579290,1.51988008,0.41143361,0.89290528,0.00840924,0.00000000,0.02495213,0.01665421,0.02302772,0.41955436
-5.57978989,1.61581791,0.43301904,0.96646832,0.00862405,0.00000000,0.02693427,0.01735670,0.02288035,0.43537020
-5.57378689,1.72281798,0.45710314,1.04801811,0.00887843,0.00000000,0.02906840,0.01820457,0.02281109,0.45343857
-5.56778389,1.84047492,0.48364640,1.13712458,0.00917240,0.00000000,0.03133761,0.01919788,0.02282651,0.47375005
-5.56178089,1.96808764,0.51253281,1.23315103,0.00950492,0.00000000,0.03371989,0.02033361,0.02293092,0.49623117
-5.55577789,2.10464584,0.54356578,1.33524743,0.00987378,0.00000000,0.03618820,0.02160535,0.02312613,0.52074056
-5.54977489,2.24882683,0.57646696,1.44235086,0.01027561,0.00000000,0.03871079,0.02300301,0.02341135,0.54706742
-5.54377189,2.39900415,0.61087827,1.55319400,0.01070588,0.00000000,0.04125167,0.02451274,0.02378313,0.57493241
-5.53776888,2.55326857,0.64636729,1.66632220,0.01115895,0.00000000,0.04377132,0.02611696,0.02423549,0.60399136
-5.53176588,2.70946193,0.68243607,1.78011921,0.01162820,0.00000000,0.04622752,0.02779456,0.02476009,0.63384176
-5.52576288,2.86522329,0.71853324,1.89284124,0.01210615,0.00000000,0.04857638,0.02952125,0.02534653,0.66403191
-5.51975988,3.01804646,0.75406896,2.00265862,0.01258465,0.00000000,0.05077358,0.03127012,0.02598272,0.69407267
-5.51375688,3.16534713,0.78843236,2.10770385,0.01305513,0.00000000,0.05277558,0.03301230,0.02665539,0.72345128
-5.50775388,3.30453734,0.82101077,2.20612440,0.01350882,0.00000000,0.05454095,0.03471776,0.02735057,0.75164688
-5.50175088,3.43310452,0.85120984,2.29613829,0.01393703,0.00000000,0.05603175,0.03635621,0.02805416,0.77814701
-5.49574787,3.54869182,0.87847396,2.37609024,0.01433145,0.00000000,0.05721473,0.03789812,0.02875251,0.80246457
-5.48974487,3.64917646,0.90230573,2.44450606,0.01468437,0.00000000,0.05806255,0.03931564,0.02943291,0.82415440
-5.48374187,3.73274252,0.92228395,2.50014281,0.01498899,0.00000000,0.05855476,0.04058363,0.03008413,0.84282869
-5.47773887,3.79794492,0.93807892,2.54203249,0.01523963,0.00000000,0.05867858,0.04168048,0.03069678,0.85817071
-5.47173587,3.84376158,0.94946461,2.56951724,0.01543191,0.00000000,0.05842944,0.04258898,0.03126368,0.86994599
-5.46573287,3.86963136,0.95632688,2.58227427,0.01556290,0.00000000,0.05781129,0.04329685,0.03178001,0.87801061
-5.45972986,3.87547582,0.95866752,2.58032948,0.01563123,0.00000000,0.05683655,0.04379722,0.03224338,0.88231615
-5.45372686,3.86170385,0.95660376,2.56405882,0.01563709,0.00000000,0.05552585,0.04408886,0.03265381,0.88291095
-5.44772386,3.82919883,0.95036331,2.53417744,0.01558221,0.00000000,0.05390745,0.04417611,0.03301349,0.87993789
-5.44172086,3.77928890,0.94027519,2.49171714,0.01546979,0.00000000,0.05201646,0.04406871,0.03332651,0.87362852
-5.43571786,3.71370182,0.92675681,2.43799287,0.01530438,0.00000000,0.04989386,0.04378130,0.03359842,0.86429405
-5.42971486,3.63450637,0.91029787,2.37456012,0.01509162,0.00000000,0.04758531,0.04333279,0.03383573,0.85231354
-5.42371186,3.54404307,0.89144187,2.30316489,0.01483810,0.00000000,0.04513995,0.04274552,0.03404541,0.83811990
-5.41770885,3.44484737,0.87076618,2.22568846,0.01455107,0.00000000,0.04260908,0.04204436,0.03423425,0.82218433
-5.41170585,3.33956862,0.84886153,2.14408949,0.01423818,0.00000000,0.04004484,0.04125567,0.03440835,0.80500003
-5.40570285,3.23088834,0.82631193,2.06034565,0.01390724,0.00000000,0.03749899,0.04040628,0.03457261,0.78706572
-5.39969985,3.12144107,0.80367581,1.97639718,0.01356591,0.00000000,0.03502173,0.03952248,0.03473023,0.76886993
-5.39369685,3.01374091,0.78146932,1.89409457,0.01322152,0.00000000,0.03266068,0.03862912,0.03488246,0.75087645
-5.38769385,2.91011630,0.76015227,1.81515194,0.01288082,0.00000000,0.03045992,0.03774877,0.03502829,0.73351173
-5.38169085,2.81265510,0.74011734,1.74110763,0.01254984,0.00000000,0.02845929,0.03690107,0.03516442,0.71715447
-5.37568784,2.72316139,0.72168281,1.67329307,0.01223374,0.00000000,0.02669375,0.03610230,0.03528531,0.70212775
-5.36968484,2.64312485,0.70508880,1.61281023,0.01193676,0.00000000,0.02519296,0.03536506,0.03538338,0.68869392
-5.36368184,2.57370270,0.69049716,1.56051791,0.01166215,0.00000000,0.02398095,0.03469820,0.03544932,0.67705203
-5.35767884,2.51571383,0.67799449,1.51702656,0.01141217,0.00000000,0.02307590,0.03410697,0.03547261,0.66733790
-5.35167584,2.46964420,0.66759802,1.48270087,0.01118820,0.00000000,0.02249006,0.03359324,0.03544195,0.65962644
-5.34567284,2.43566200,0.65926377,1.45766940,0.01099074,0.00000000,0.02222976,0.03315596,0.03534596,0.65393582
-5.33966983,2.41364098,0.65289640,1.44183997,0.01081958,0.00000000,0.02229542,0.03279167,0.03517374,0.65023322
-5.33366683,2.40319021,0.64836004,1.43491981,0.01067391,0.00000000,0.02268171,0.03249514,0.03491553,0.64844165
-5.32766383,2.40368820,0.64548952,1.43643911,0.01055243,0.00000000,0.02337769,0.03225994,0.03456328,0.64844737
-5.32166083,2.41431992,0.64410137,1.44577684,0.01045353,0.00000000,0.02436705,0.03207913,0.03411116,0.65010754
-5.31565783,2.43411473,0.64400405,1.46218784,0.01037539,0.00000000,0.02562836,0.03194577,0.03355597,0.65325776
-5.30965483,2.46198409,0.64500698,1.48483009,0.01031614,0.00000000,0.02713545,0.03185351,0.03289744,0.65771915
-5.30365183,2.49675789,0.64692811,1.51279148,0.01027392,0.00000000,0.02885777,0.03179690,0.03213841,0.66330484
-5.29764882,2.53721836,0.64959968,1.54511552,0.01024703,0.00000000,0.03076093,0.03177176,0.03128485,0.66982558
-5.29164582,2.58213114,0.65287233,1.58082536,0.01023393,0.00000000,0.03280726,0.03177529,0.03034571,0.67709453
-5.28564282,2.63027318,0.65661735,1.61894596,0.01023332,0.00000000,0.03495650,0.03180614,0.02933275,0.68493124
-5.27963982,2.68045709,0.66072734,1.65852419,0.01024416,0.00000000,0.03716658,0.03186431,0.02826011,0.69316466
-5.27363682,2.73155227,0.66511544,1.69864666,0.01026564,0.00000000,0.03939447,0.03195098,0.02714394,0.70163547
-5.26763382,2.78250252,0.66971335,1.73845546,0.01029721,0.00000000,0.04159715,0.03206822,0.02600178,0.71019772
-5.26163082,2.83234066,0.67446852,1.77716154,0.01033849,0.00000000,0.04373257,0.03221864,0.02485206,0.71871979
-5.25562781,2.88019994,0.67934058,1.81405596,0.01038923,0.00000000,0.04576065,0.03240500,0.02371348,0.72708492
-5.24962481,2.92532271,0.68429763,1.84851894,0.01044931,0.00000000,0.04764430,0.03262982,0.02260442,0.73519112
-5.24362181,2.96706621,0.68931221,1.88002679,0.01051857,0.00000000,0.04935036,0.03289498,0.02154237,0.74295079
-5.23761881,3.00490566,0.69435755,1.90815655,0.01059687,0.00000000,0.05085037,0.03320132,0.02054339,0.75028981
-5.23161581,3.03843475,0.69940408,1.93258865,0.01068389,0.00000000,0.05212137,0.03354835,0.01962171,0.75714629
-5.22561281,3.06736348,0.70441630,1.95310722,0.01077919,0.00000000,0.05314634,0.03393398,0.01878927,0.76346892
-5.21960980,3.09151357,0.70935031,1.96959839,0.01088207,0.00000000,0.05391458,0.03435436,0.01805551,0.76921496
-5.21360680,3.11081140,0.71415181,1.98204640,0.01099153,0.00000000,0.05442178,0.03480378,0.01742707,0.77434794
-5.20760380,3.12527878,0.71875484,1.99052768,0.01110629,0.00000000,0.05466991,0.03527468,0.01690774,0.77883518
-5.20160080,3.13502181,0.72308118,1.99520301,0.01122469,0.00000000,0.05466688,0.03575779,0.01649839,0.78264513
-5.19559780,3.14021805,0.72704036,1.99630783,0.01134472,0.00000000,0.05442595,0.03624227,0.01619706,0.78574486
-5.18959480,3.14110260,0.73053041,1.99414105,0.01146402,0.00000000,0.05396500,0.03671605,0.01599908,0.78809763
-5.18359180,3.13795334,0.73343931,1.98905249,0.01157990,0.00000000,0.05330562,0.03716612,0.01589727,0.78966099
-5.17758879,3.13107613,0.73564701,1.98142929,0.01168938,0.00000000,0.05247213,0.03757898,0.01588224,0.79038539
-5.17158579,3.12079024,0.73702811,1.97168171,0.01178923,0.00000000,0.05149050,0.03794107,0.01594269,0.79021356
-5.16558279,3.10741471,0.73745507,1.96022852,0.01187609,0.00000000,0.05038731,0.03823925,0.01606580,0.78908079
-5.15957979,3.09125611,0.73680197,1.94748262,0.01194650,0.00000000,0.04918875,0.03846127,0.01623763,0.78691619
-5.15357679,3.07259804,0.73494856,1.93383707,0.01199707,0.00000000,0.04791968,0.03859623,0.01644356,0.78364496
-5.14757379,3.05169283,0.73178467,1.91965211,0.01202453,0.00000000,0.04660286,0.03863500,0.01666869,0.77919160
-5.14157079,3.02875554,0.72721467,1.90524353,0.01202590,0.00000000,0.04525834,0.03857060,0.01689830,0.77348400
-5.13556778,3.00396053,0.72116191,1.89087275,0.01199857,0.00000000,0.04390300,0.03839847,0.01711827,0.76645813
-5.12956478,2.97744055,0.71357292,1.87673901,0.01194044,0.00000000,0.04255033,0.03811673,0.01731543,0.75806318
-5.12356178,2.94928830,0.70442120,1.86297397,0.01185002,0.00000000,0.04121033,0.03772631,0.01747794,0.74826684
-5.11755878,2.91956030,0.69371042,1.84963897,0.01172651,0.00000000,0.03988969,0.03723095,0.01759561,0.73706028
-5.11155578,2.88828292,0.68147685,1.83672518,0.01156986,0.00000000,0.03859203,0.03663718,0.01766006,0.72446279
-5.10555278,2.85546021,0.66779090,1.82415667,0.01138085,0.00000000,0.03731832,0.03595420,0.01766499,0.71052541
-5.09954977,2.82108329,0.65275774,1.81179650,0.01116108,0.00000000,0.03606738,0.03519361,0.01760622,0.69533372
-5.09354677,2.78514102,0.63651680,1.79945572,0.01091297,0.00000000,0.03483646,0.03436916,0.01748176,0.67900920
-5.08754377,2.74763147,0.61924034,1.78690494,0.01063971,0.00000000,0.03362182,0.03349643,0.01729177,0.66170939
-5.08154077,2.70857403,0.60113102,1.77388842,0.01034523,0.00000000,0.03241935,0.03259243,0.01703844,0.64362653
-5.07553777,2.66802153,0.58241857,1.76013992,0.01003408,0.00000000,0.03122509,0.03167526,0.01672585,0.62498491
-5.06953477,2.62607231,0.56335586,1.74540001,0.00971133,0.00000000,0.03003580,0.03076371,0.01635977,0.60603703
-5.06353177,2.58288149,0.54421422,1.72943407,0.00938246,0.00000000,0.02884935,0.02987694,0.01594735,0.58705860
-5.05752876,2.53867127,0.52527855,1.71205015,0.00905321,0.00000000,0.02766510,0.02903416,0.01549687,0.56834288
-5.05152576,2.49373968,0.50684218,1.69311617,0.00872943,0.00000000,0.02648413,0.02825434,0.01501745,0.55019429
-5.04552276,2.44846730,0.48920163,1.67257543,0.00841696,0.00000000,0.02530947,0.02755604,0.01451867,0.53292193
-5.03951976,2.40332167,0.47265164,1.65045965,0.00812150,0.00000000,0.02414614,0.02695719,0.01401031,0.51683290
-5.03351676,2.35885873,0.45748035,1.62689906,0.00784843,0.00000000,0.02300123,0.02647497,0.01350202,0.50222599
-5.02751376,2.31572115,0.44396485,1.60212861,0.00760276,0.00000000,0.02188381,0.02612576,0.01300302,0.48938572
-5.02151076,2.27463315,0.43236716,1.57649009,0.00738900,0.00000000,0.02080485,0.02592501,0.01252189,0.47857703
-5.01550775,2.23639170,0.42293059,1.55042976,0.00721105,0.00000000,0.01977711,0.02588719,0.01206629,0.47004064
-5.00950475,2.20185412,0.41587656,1.52449139,0.00707219,0.00000000,0.01881495,0.02602572,0.01164280,0.46398930
-5.00350175,2.17192220,0.41140181,1.49930488,0.00697499,0.00000000,0.01793422,0.02635282,0.01125681,0.46060476
-4.99749875,2.14752321,0.40967598,1.47557081,0.00692129,0.00000000,0.01715199,0.02687937,0.01091235,0.46003566
-4.99149575,2.12958833,0.41083957,1.45404144,0.00691219,0.00000000,0.01648646,0.02761470,0.01061210,0.46239619
-4.98549275,2.11902919,0.41500216,1.43549888,0.00694807,0.00000000,0.01595671,0.02856631,0.01035730,0.46776555
-4.97948974,2.11671322,0.42224104,1.42073132,0.00702857,0.00000000,0.01558252,0.02973953,0.01014787,0.47618804
-4.97348674,2.12343897,0.43260013,1.41050834,0.00715268,0.00000000,0.01538421,0.03113717,0.00998237,0.48767386
-4.96748374,2.13991209,0.44608924,1.40555612,0.00731871,0.00000000,0.01538237,0.03275910,0.00985819,0.50220044
-4.96148074,2.16672308,0.46268374,1.40653386,0.00752444,0.00000000,0.01559768,0.03460185,0.00977162,0.51971424
-4.95547774,2.20432765,0.48232473,1.41401199,0.00776709,0.00000000,0.01605058,0.03665818,0.00971804,0.54013296
-4.94947474,2.25303041,0.50491958,1.42845329,0.00804346,0.00000000,0.01676103,0.03891677,0.00969210,0.56334805
-4.94347174,2.31297254,0.53034318,1.45019748,0.00835001,0.00000000,0.01774810,0.04136191,0.00968792,0.58922747
-4.93746873,2.38412382,0.55843955,1.47944969,0.00868291,0.00000000,0.01902959,0.04397338,0.00969930,0.61761845
-4.93146573,2.46627912,0.58902415,1.51627322,0.00903815,0.00000000,0.02062151,0.04672639,0.00971993,0.64835034
-4.92546273,2.55905939,0.62188661,1.56058670,0.00941162,0.00000000,0.02253764,0.04959177,0.00974363,0.68123729
-4.91945973,2.66191688,0.65679397,1.61216532,0.00979920,0.00000000,0.02478887,0.05253623,0.00976454,0.71608060
-4.91345673,2.77414406,0.69349423,1.67064613,0.01019686,0.00000000,0.02738260,0.05552290,0.00977728,0.75267084
-4.90745373,2.89488567,0.73172012,1.73553670,0.01060068,0.00000000,0.03032212,0.05851201,0.00977716,0.79078936
-4.90145073,3.02315337,0.77119298,1.80622680,0.01100697,0.00000000,0.03360593,0.06146170,0.00976027,0.83020939
-4.89544772,3.15784196,0.81162654,1.88200224,0.01141226,0.00000000,0.03722714,0.06432906,0.00972359,0.87069647
-4.88944472,3.29774672,0.85273041,1.96206045,0.01181338,0.00000000,0.04117283,0.06707115,0.00966507,0.91200838
-4.88344172,3.44158113,0.89421327,2.04552687,0.01220747,0.00000000,0.04542363,0.06964622,0.00958359,0.95389454
-4.87743872,3.58799428,0.93578551,2.13147181,0.01259195,0.00000000,0.04995326,0.07201484,0.00947899,0.99609503
-4.87143572,3.73558774,0.97716123,2.21892691,0.01296458,0.00000000,0.05472834,0.07414105,0.00935200,1.03833931
-4.86543272,3.88293145,1.01805976,2.30690109,0.01332333,0.00000000,0.05970833,0.07599339,0.00920411,1.08034495
-4.85942971,4.02857864,1.05820638,2.39439528,0.01366647,0.00000000,0.06484564,0.07754582,0.00903748,1.12181640
-4.85342671,4.17107955,1.09733259,2.48041601,0.01399242,0.00000000,0.07008607,0.07877846,0.00885479,1.16244431
-4.84742371,4.30899438,1.13517590,2.56398747,0.01429976,0.00000000,0.07536934,0.07967811,0.00865908,1.20190527
-4.84142071,4.44090541,1.17147925,2.64416223,0.01458719,0.00000000,0.08063003,0.08023854,0.00845358,1.23986251
-4.83541771,4.56542872,1.20599029,2.72003052,0.01485341,0.00000000,0.08579860,0.08046050,0.00824156,1.27596750
-4.82941471,4.68122569,1.23846073,2.79072822,0.01509717,0.00000000,0.09080271,0.08035157,0.00802617,1.30986266
-4.82341171,4.78701461,1.26864583,2.85544387,0.01531716,0.00000000,0.09556873,0.07992564,0.00781031,1.34118523
-4.81740870,4.88158258,1.29630436,2.91342473,0.01551201,0.00000000,0.10002335,0.07920234,0.00759652,1.36957226
-4.81140570,4.96379780,1.32119908,2.96398219,0.01568029,0.00000000,0.10409529,0.07820616,0.00738689,1.39466656
-4.80540270,5.03262234,1.34309794,3.00649675,0.01582049,0.00000000,0.10771709,0.07696548,0.00718302,1.41612363
-4.79939970,5.08712526,1.36177596,3.04042264,0.01593100,0.00000000,0.11082685,0.07551157,0.00698597,1.43361908
-4.79339670,5.12649598,1.37701804,3.06529233,0.01601019,0.00000000,0.11336988,0.07387749,0.00679627,1.44685653
-4.78739370,5.15005754,1.38862247,3.08072087,0.01605642,0.00000000,0.11530020,0.07209704,0.00661394,1.45557544
-4.78139070,5.15727952,1.39640519,3.08641019,0.01606804,0.00000000,0.11658185,0.07020381,0.00643855,1.45955878
-4.77538769,5.14779006,1.40020468,3.08215324,0.01604351,0.00000000,0.11718995,0.06823027,0.00626926,1.45864002
-4.76938469,5.12138678,1.39988729,3.06783788,0.01598142,0.00000000,0.11711139,0.06620713,0.00610495,1.45270925
-4.76338169,5.07804588,1.39535284,3.04345049,0.01588056,0.00000000,0.11634526,0.06416280,0.00594425,1.44171818
-4.75737869,5.01792923,1.38654036,3.00907885,0.01573999,0.00000000,0.11490292,0.06212305,0.00578566,1.42568380
-4.75137569,4.94138891,1.37343354,2.96491441,0.01555907,0.00000000,0.11280764,0.06011099,0.00562765,1.40469045
-4.74537269,4.84896896,1.35606590,2.91125345,0.01533758,0.00000000,0.11009400,0.05814710,0.00546871,1.37889047
-4.73936968,4.74140401,1.33452526,2.84849707,0.01507574,0.00000000,0.10680688,0.05624961,0.00530746,1.34850313
-4.73336668,4.61961465,1.30895743,2.77714967,0.01477425,0.00000000,0.10300021,0.05443496,0.00514272,1.31381204
-4.72736368,4.48469948,1.27956882,2.69781587,0.01443434,0.00000000,0.09873549,0.05271840,0.00497351,1.27516116
-4.72136068,4.33792372,1.24662776,2.61119563,0.01405781,0.00000000,0.09408011,0.05111477,0.00479915,1.23294944
-4.71535768,4.18070460,1.21046461,2.51807745,0.01364702,0.00000000,0.08910555,0.04963923,0.00461926,1.18762433
-4.70935468,4.01459360,1.17147019,2.41932975,0.01320492,0.00000000,0.08388556,0.04830805,0.00443377,1.13967441
-4.70335168,3.84125585,1.13009280,2.31589030,0.01273498,0.00000000,0.07849435,0.04713934,0.00424289,1.08962115
-4.69734867,3.66244687,1.08683352,2.20875390,0.01224124,0.00000000,0.07300481,0.04615369,0.00404716,1.03801029
-4.69134567,3.47998720,1.04223995,2.09895850,0.01172818,0.00000000,0.06748695,0.04537461,0.00384737,0.98540274
-4.68534267,3.29573523,0.99689839,1.98756980,0.01120072,0.00000000,0.06200645,0.04482887,0.00364453,0.93236541
-4.67933967,3.11155859,0.95142454,1.87566490,0.01066408,0.00000000,0.05662343,0.04454648,0.00343988,0.87946204
-4.67333667,2.92930491,0.90645282,1.76431513,0.01012375,0.00000000,0.05139155,0.04456054,0.00323478,0.82724417
-4.66733367,2.75077211,0.86262459,1.65456847,0.00958536,0.00000000,0.04635724,0.04490668,0.00303070,0.77624241
-4.66133067,2.57767908,0.82057545,1.54743203,0.00905455,0.00000000,0.04155933,0.04562234,0.00282916,0.72695817
-4.65532766,2.41163715,0.78092180,1.44385500,0.00853689,0.00000000,0.03702882,0.04674568,0.00263169,0.67985587
-4.64932466,2.25412296,0.74424717,1.34471244,0.00803773,0.00000000,0.03278896,0.04831428,0.00243978,0.63535581
-4.64332166,2.10645349,0.71108855,1.25079035,0.00756208,0.00000000,0.02885554,0.05036359,0.00225482,0.59382783
