energy_ev,total_up,Ge_p_up,Ge_d_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-4.30115058,0.65859965,0.13585778,0.00000000,0.10203699,0.22176157,0.13414866,0.01798503
-4.29514757,0.66335459,0.13580328,0.00000000,0.10348233,0.22137400,0.13497046,0.01813416
-4.28914457,0.66496230,0.13488083,0.00000000,0.10442708,0.22019666,0.13513392,0.01820152
-4.28314157,0.66337881,0.13309631,0.00000000,0.10485006,0.21825217,0.13463161,0.01818510
-4.27713857,0.65863086,0.13047600,0.00000000,0.10474228,0.21557698,0.13347088,0.01808472
-4.27113557,0.65081209,0.12706513,0.00000000,0.10410652,0.21222017,0.13167290,0.01790199
-4.26513257,0.64007734,0.12292585,0.00000000,0.10295664,0.20824198,0.12927126,0.01764018
-4.25912956,0.62663526,0.11813469,0.00000000,0.10131651,0.20371218,0.12631026,0.01730404
-4.25312656,0.61073976,0.11277973,0.00000000,0.09921871,0.19870824,0.12284302,0.01689965
-4.24712356,0.59268059,0.10695737,0.00000000,0.09670310,0.19331348,0.11892945,0.01643414
-4.24112056,0.57277357,0.10076916,0.00000000,0.09381520,0.18761519,0.11463417,0.01591547
-4.23511756,0.55135086,0.09431852,0.00000000,0.09060464,0.18170271,0.11002448,0.01535220
-4.22911456,0.52875165,0.08770770,0.00000000,0.08712362,0.17566571,0.10516847,0.01475320
-4.22311156,0.50531346,0.08103499,0.00000000,0.08342550,0.16959248,0.10013330,0.01412743
-4.21710855,0.48136460,0.07439230,0.00000000,0.07956351,0.16356840,0.09498375,0.01348376
-4.21110555,0.45721762,0.06786313,0.00000000,0.07558970,0.15767452,0.08978097,0.01283072
-4.20510255,0.43316402,0.06152108,0.00000000,0.07155404,0.15198632,0.08458160,0.01217637
-4.19909955,0.40947027,0.05542880,0.00000000,0.06750378,0.14657254,0.07943709,0.01152817
-4.19309655,0.38637494,0.04963747,0.00000000,0.06348297,0.14149423,0.07439331,0.01089286
-4.18709355,0.36408691,0.04418665,0.00000000,0.05953216,0.13680382,0.06949040,0.01027641
-4.18109055,0.34278451,0.03910464,0.00000000,0.05568827,0.13254438,0.06476279,0.00968395
-4.17508754,0.32261547,0.03440910,0.00000000,0.05198447,0.12874892,0.06023936,0.00911975
-4.16908454,0.30369738,0.03010799,0.00000000,0.04845030,0.12543988,0.05594371,0.00858723
-4.16308154,0.28611865,0.02620067,0.00000000,0.04511167,0.12262870,0.05189451,0.00808896
-4.15707854,0.26993974,0.02267918,0.00000000,0.04199095,0.12031556,0.04810584,0.00762669
-4.15107554,0.25519460,0.01952950,0.00000000,0.03910705,0.11848929,0.04458758,0.00720138
-4.14507254,0.24189221,0.01673288,0.00000000,0.03647547,0.11712756,0.04134572,0.00681326
-4.13906953,0.23001827,0.01426710,0.00000000,0.03410829,0.11619720,0.03838270,0.00646186
-4.13306653,0.21953692,0.01210757,0.00000000,0.03201420,0.11565494,0.03569768,0.00614610
-4.12706353,0.21039259,0.01022843,0.00000000,0.03019843,0.11544827,0.03328677,0.00586432
-4.12106053,0.20251198,0.00860336,0.00000000,0.02866281,0.11551679,0.03114333,0.00561438
-4.11505753,0.19580617,0.00720638,0.00000000,0.02740569,0.11579365,0.02925815,0.00539370
-4.10905453,0.19017304,0.00601241,0.00000000,0.02642209,0.11620746,0.02761973,0.00519939
-4.10305153,0.18549978,0.00499774,0.00000000,0.02570372,0.11668421,0.02621456,0.00502830
-4.09704852,0.18166572,0.00414031,0.00000000,0.02523926,0.11714956,0.02502743,0.00487712
-4.09104552,0.17854537,0.00341998,0.00000000,0.02501466,0.11753103,0.02404181,0.00474244
-4.08504252,0.17601161,0.00281859,0.00000000,0.02501352,0.11776038,0.02324028,0.00462092
-4.07903952,0.17393904,0.00232001,0.00000000,0.02521766,0.11777577,0.02260501,0.00450929
-4.07303652,0.17220733,0.00191016,0.00000000,0.02560772,0.11752385,0.02211831,0.00440449
-4.06703352,0.17070458,0.00157692,0.00000000,0.02616387,0.11696156,0.02176319,0.00430370
-4.06103052,0.16933046,0.00131002,0.00000000,0.02686661,0.11605762,0.02152398,0.00420448
-4.05502751,0.16799918,0.00110099,0.00000000,0.02769754,0.11479367,0.02138692,0.00410474
-4.04902451,0.16664199,0.00094305,0.00000000,0.02864015,0.11316492,0.02134077,0.00400285
-4.04302151,0.16520931,0.00083096,0.00000000,0.02968057,0.11118042,0.02137737,0.00389764
-4.03701851,0.16367227,0.00076102,0.00000000,0.03080821,0.10886280,0.02149211,0.00378842
-4.03101551,0.16202365,0.00073091,0.00000000,0.03201623,0.10624763,0.02168434,0.00367495
-4.02501251,0.16027815,0.00073970,0.00000000,0.03330188,0.10338232,0.02195765,0.00355748
-4.01900950,0.15847200,0.00078778,0.00000000,0.03466660,0.10032462,0.02232005,0.00343668
-4.01300650,0.15666190,0.00087686,0.00000000,0.03611586,0.09714085,0.02278393,0.00331359
-4.00700350,0.15492324,0.00100997,0.00000000,0.03765884,0.09390385,0.02336591,0.00318960
-4.00100050,0.15334789,0.00119153,0.00000000,0.03930772,0.09069073,0.02408651,0.00306637
-3.99499750,0.15204133,0.00142732,0.00000000,0.04107686,0.08758054,0.02496965,0.00294578
-3.98899450,0.15111949,0.00172465,0.00000000,0.04298168,0.08465189,0.02604196,0.00282982
-3.98299150,0.15070529,0.00209239,0.00000000,0.04503747,0.08198061,0.02733200,0.00272058
-3.97698849,0.15092508,0.00254113,0.00000000,0.04725801,0.07963754,0.02886927,0.00262016
-3.97098549,0.15190510,0.00308334,0.00000000,0.04965417,0.07768644,0.03068324,0.00253060
-3.96498249,0.15376819,0.00373351,0.00000000,0.05223260,0.07618227,0.03280225,0.00245382
-3.95897949,0.15663082,0.00450839,0.00000000,0.05499446,0.07516959,0.03525244,0.00239162
-3.95297649,0.16060067,0.00542721,0.00000000,0.05793435,0.07468143,0.03805668,0.00234559
-3.94697349,0.16577489,0.00651195,0.00000000,0.06103957,0.07473846,0.04123372,0.00231713
-3.94097049,0.17223908,0.00778759,0.00000000,0.06428959,0.07534863,0.04479733,0.00230743
-3.93496748,0.18006719,0.00928241,0.00000000,0.06765600,0.07650714,0.04875580,0.00231744
-3.92896448,0.18932223,0.01102828,0.00000000,0.07110278,0.07819690,0.05311159,0.00234793
-3.92296148,0.20005797,0.01306098,0.00000000,0.07458705,0.08038940,0.05786135,0.00239948
-3.91695848,0.21232137,0.01542038,0.00000000,0.07806013,0.08304593,0.06299618,0.00247254
-3.91095548,0.22615576,0.01815069,0.00000000,0.08146905,0.08611923,0.06850225,0.00256744
-3.90495248,0.24160455,0.02130059,0.00000000,0.08475835,0.08955537,0.07436177,0.00268447
-3.89894947,0.25871528,0.02492321,0.00000000,0.08787207,0.09329600,0.08055420,0.00282390
-3.89294647,0.27754369,0.02907605,0.00000000,0.09075595,0.09728064,0.08705776,0.00298606
-3.88694347,0.29815767,0.03382065,0.00000000,0.09335963,0.10144913,0.09385103,0.00317135
-3.88094047,0.32064052,0.03922209,0.00000000,0.09563886,0.10574412,0.10091479,0.00338031
-3.87493747,0.34509349,0.04534826,0.00000000,0.09755744,0.11011335,0.10823373,0.00361362
-3.86893447,0.37163709,0.05226880,0.00000000,0.09908902,0.11451185,0.11579815,0.00387215
-3.86293147,0.40041102,0.06005384,0.00000000,0.10021847,0.11890370,0.12360544,0.00415692
-3.85692846,0.43157246,0.06877230,0.00000000,0.10094286,0.12326357,0.13166121,0.00446911
-3.85092546,0.46529258,0.07849007,0.00000000,0.10127198,0.12757768,0.13998004,0.00481004
-3.84492246,0.50175122,0.08926770,0.00000000,0.10122832,0.13184429,0.14858572,0.00518107
-3.83891946,0.54112983,0.10115800,0.00000000,0.10084659,0.13607367,0.15751094,0.00558357
-3.83291646,0.58360265,0.11420340,0.00000000,0.10017273,0.14028742,0.16679636,0.00601879
-3.82691346,0.62932664,0.12843308,0.00000000,0.09926245,0.14451738,0.17648905,0.00648782
-3.82091046,0.67843028,0.14386025,0.00000000,0.09817943,0.14880387,0.18664044,0.00699143
-3.81490745,0.73100177,0.16047936,0.00000000,0.09699313,0.15319362,0.19730358,0.00752996
-3.80890445,0.78707723,0.17826359,0.00000000,0.09577644,0.15773720,0.20853010,0.00810325
-3.80290145,0.84662929,0.19716262,0.00000000,0.09460320,0.16248629,0.22036679,0.00871045
-3.79689845,0.90955685,0.21710098,0.00000000,0.09354560,0.16749070,0.23285201,0.00935001
-3.79089545,0.97567650,0.23797685,0.00000000,0.09267172,0.17279540,0.24601206,0.01001955
-3.78489245,1.04471616,0.25966176,0.00000000,0.09204320,0.17843765,0.25985777,0.01071582
-3.77888944,1.11631147,0.28200100,0.00000000,0.09171312,0.18444426,0.27438141,0.01143464
-3.77288644,1.19000526,0.30481499,0.00000000,0.09172425,0.19082925,0.28955405,0.01217096
-3.76688344,1.26525047,0.32790164,0.00000000,0.09210754,0.19759191,0.30532369,0.01291886
-3.76088044,1.34141646,0.35103956,0.00000000,0.09288117,0.20471541,0.32161410,0.01367160
-3.75487744,1.41779890,0.37399226,0.00000000,0.09404991,0.21216590,0.33832459,0.01442179
-3.74887444,1.49363280,0.39651310,0.00000000,0.09560499,0.21989240,0.35533071,0.01516144
-3.74287144,1.56810850,0.41835090,0.00000000,0.09752442,0.22782721,0.37248592,0.01588221
-3.73686843,1.64038997,0.43925606,0.00000000,0.09977372,0.23588706,0.38962419,0.01657554
-3.73086543,1.70963484,0.45898683,0.00000000,0.10230709,0.24397487,0.40656349,0.01723288
-3.72486243,1.77501543,0.47731566,0.00000000,0.10506889,0.25198214,0.42310990,0.01784589
-3.71885943,1.83573978,0.49403523,0.00000000,0.10799552,0.25979178,0.43906245,0.01840668
-3.71285643,1.89107218,0.50896386,0.00000000,0.11101747,0.26728147,0.45421824,0.01890797
-3.70685343,1.94035201,0.52195026,0.00000000,0.11406164,0.27432725,0.46837777,0.01934337
-3.70085043,1.98301040,0.53287715,0.00000000,0.11705367,0.28080731,0.48135027,0.01970745
-3.69484742,2.01858384,0.54166367,0.00000000,0.11992040,0.28660592,0.49295875,0.01999595
-3.68884442,2.04672444,0.54826655,0.00000000,0.12259223,0.29161717,0.50304462,0.02020587
-3.68284142,2.06720626,0.55267987,0.00000000,0.12500531,0.29574856,0.51147168,0.02033552
-3.67683842,2.07992767,0.55493340,0.00000000,0.12710362,0.29892415,0.51812935,0.02038459
-3.67083542,2.08490966,0.55508981,0.00000000,0.12884062,0.30108728,0.52293501,0.02035405
-3.66483242,2.08229046,0.55324064,0.00000000,0.13018069,0.30220269,0.52583540,0.02024620
-3.65882941,2.07231655,0.54950149,0.00000000,0.13110009,0.30225784,0.52680716,0.02006450
-3.65282641,2.05533091,0.54400655,0.00000000,0.13158746,0.30126358,0.52585629,0.01981344
-3.64682341,2.03175888,0.53690276,0.00000000,0.13164390,0.29925395,0.52301692,0.01949844
-3.64082041,2.00209244,0.52834402,0.00000000,0.13128258,0.29628515,0.51834925,0.01912563
-3.63481741,1.96687370,0.51848565,0.00000000,0.13052790,0.29243377,0.51193691,0.01870166
-3.62881441,1.92667821,0.50747937,0.00000000,0.12941419,0.28779423,0.50388383,0.01823355
-3.62281141,1.88209882,0.49546913,0.00000000,0.12798408,0.28247562,0.49431086,0.01772842
-3.61680840,1.83373082,0.48258782,0.00000000,0.12628658,0.27659792,0.48335215,0.01719340
-3.61080540,1.78215857,0.46895512,0.00000000,0.12437491,0.27028798,0.47115160,0.01663539
-3.60480240,1.72794427,0.45467637,0.00000000,0.12230424,0.26367508,0.45785938,0.01606093
-3.59879940,1.67161895,0.43984260,0.00000000,0.12012935,0.25688661,0.44362869,0.01547611
-3.59279640,1.61367577,0.42453150,0.00000000,0.11790239,0.25004370,0.42861281,0.01488642
-3.58679340,1.55456566,0.40880919,0.00000000,0.11567081,0.24325731,0.41296253,0.01429673
-3.58079040,1.49469514,0.39273267,0.00000000,0.11347549,0.23662461,0.39682397,0.01371121
-3.57478739,1.43442609,0.37635266,0.00000000,0.11134926,0.23022610,0.38033676,0.01313335
-3.56878439,1.37407716,0.35971657,0.00000000,0.10931579,0.22412337,0.36363275,0.01256595
-3.56278139,1.31392655,0.34287155,0.00000000,0.10738888,0.21835773,0.34683494,0.01201113
-3.55677839,1.25421582,0.32586709,0.00000000,0.10557226,0.21294970,0.33005694,0.01147044
-3.55077539,1.19515437,0.30875739,0.00000000,0.10385985,0.20789940,0.31340265,0.01094487
-3.54477239,1.13692434,0.29160301,0.00000000,0.10223643,0.20318782,0.29696628,0.01043496
-3.53876938,1.07968564,0.27447193,0.00000000,0.10067878,0.19877892,0.28083265,0.00994087
-3.53276638,1.02358089,0.25743993,0.00000000,0.09915712,0.19462248,0.26507766,0.00946249
-3.52676338,0.96874018,0.24059031,0.00000000,0.09763692,0.19065748,0.24976903,0.00899950
-3.52076038,0.91528540,0.22401294,0.00000000,0.09608076,0.18681599,0.23496711,0.00855148
-3.51475738,0.86333407,0.20780282,0.00000000,0.09445048,0.18302732,0.22072581,0.00811798
-3.50875438,0.81300274,0.19205824,0.00000000,0.09270919,0.17922224,0.20709364,0.00769863
-3.50275138,0.76440965,0.17687864,0.00000000,0.09082329,0.17533708,0.19411469,0.00729316
-3.49674837,0.71767691,0.16236229,0.00000000,0.08876424,0.17131763,0.18182961,0.00690149
-3.49074537,0.67293184,0.14860403,0.00000000,0.08651018,0.16712245,0.17027645,0.00652378
-3.48474237,0.63030783,0.13569300,0.00000000,0.08404711,0.16272576,0.15949142,0.00616041
-3.47873937,0.58994427,0.12371064,0.00000000,0.08136981,0.15811952,0.14950939,0.00581208
-3.47273637,0.55198590,0.11272888,0.00000000,0.07848233,0.15331474,0.14036410,0.00547974
-3.46673337,0.51658135,0.10280864,0.00000000,0.07539811,0.14834206,0.13208820,0.00516464
-3.46073037,0.48388097,0.09399869,0.00000000,0.07213965,0.14325142,0.12471291,0.00486826
-3.45472736,0.45403397,0.08633471,0.00000000,0.06873795,0.13811101,0.11826733,0.00459230
-3.44872436,0.42718489,0.07983879,0.00000000,0.06523150,0.13300549,0.11277753,0.00433866
-3.44272136,0.40346952,0.07451905,0.00000000,0.06166518,0.12803357,0.10826530,0.00410933
-3.43671836,0.38301038,0.07036956,0.00000000,0.05808880,0.12330513,0.10474669,0.00390637
-3.43071536,0.36591189,0.06737045,0.00000000,0.05455571,0.11893791,0.10223044,0.00373183
-3.42471236,0.35225545,0.06548814,0.00000000,0.05112122,0.11505399,0.10071624,0.00358768
-3.41870935,0.34209451,0.06467574,0.00000000,0.04784107,0.11177606,0.10019310,0.00347572
-3.41270635,0.33545001,0.06487355,0.00000000,0.04477005,0.10922383,0.10063782,0.00339753
-3.40670335,0.33230621,0.06600972,0.00000000,0.04196060,0.10751037,0.10201368,0.00335441
-3.40070035,0.33260729,0.06800102,0.00000000,0.03946166,0.10673881,0.10426946,0.00334727
-3.39469735,0.33625481,0.07075375,0.00000000,0.03731766,0.10699921,0.10733892,0.00337660
-3.38869435,0.34310616,0.07416489,0.00000000,0.03556765,0.10836580,0.11114073,0.00344241
-3.38269135,0.35297430,0.07812337,0.00000000,0.03424466,0.11089459,0.11557901,0.00354419
-3.37668834,0.36562861,0.08251163,0.00000000,0.03337519,0.11462143,0.12054444,0.00368090
-3.37068534,0.38079716,0.08720735,0.00000000,0.03297886,0.11956044,0.12591588,0.00385090
-3.36468234,0.39817023,0.09208548,0.00000000,0.03306819,0.12570297,0.13156268,0.00405199
-3.35867934,0.41740501,0.09702040,0.00000000,0.03364848,0.13301697,0.13734737,0.00428140
-3.35267634,0.43813144,0.10188828,0.00000000,0.03471786,0.14144685,0.14312883,0.00453581
-3.34667334,0.45995904,0.10656963,0.00000000,0.03626728,0.15091387,0.14876573,0.00481140
-3.34067034,0.48248447,0.11095177,0.00000000,0.03828070,0.16131692,0.15412020,0.00510389
-3.33466733,0.50529963,0.11493144,0.00000000,0.04073528,0.17253396,0.15906146,0.00540863
-3.32866433,0.52800018,0.11841715,0.00000000,0.04360164,0.18442382,0.16346941,0.00572064
-3.32266133,0.55019399,0.12133146,0.00000000,0.04684424,0.19682858,0.16723800,0.00603475
-3.31665833,0.57150961,0.12361291,0.00000000,0.05042178,0.20957642,0.17027816,0.00634570
-3.31065533,0.59160417,0.12521761,0.00000000,0.05428769,0.22248495,0.17252031,0.00664821
-3.30465233,0.61017088,0.12612040,0.00000000,0.05839080,0.23536485,0.17391627,0.00693717
-3.29864932,0.62694554,0.12631556,0.00000000,0.06267603,0.24802399,0.17444057,0.00720771
-3.29264632,0.64171231,0.12581702,0.00000000,0.06708524,0.26027170,0.17409102,0.00745537
-3.28664332,0.65430822,0.12465801,0.00000000,0.07155819,0.27192320,0.17288870,0.00767619
-3.28064032,0.66462663,0.12289024,0.00000000,0.07603359,0.28280405,0.17087724,0.00786681
-3.27463732,0.67261940,0.12058268,0.00000000,0.08045026,0.29275451,0.16812151,0.00802463
-3.26863432,0.67829773,0.11781978,0.00000000,0.08474838,0.30163358,0.16470576,0.00814781
-3.26263132,0.68173182,0.11469945,0.00000000,0.08887067,0.30932266,0.16073135,0.00823539
-3.25662831,0.68304910,0.11133073,0.00000000,0.09276376,0.31572864,0.15631409,0.00828729
-3.25062531,0.68243128,0.10783118,0.00000000,0.09637933,0.32078633,0.15158134,0.00830433
-3.24462231,0.68011026,0.10432427,0.00000000,0.09967530,0.32446009,0.14666898,0.00828820
-3.23861931,0.67636277,0.10093654,0.00000000,0.10261685,0.32674461,0.14171825,0.00824142
-3.23261631,0.67150421,0.09779494,0.00000000,0.10517724,0.32766489,0.13687274,0.00816725
-3.22661331,0.66588139,0.09502413,0.00000000,0.10733847,0.32727516,0.13227539,0.00806959
-3.22061031,0.65986471,0.09274396,0.00000000,0.10909171,0.32565716,0.12806565,0.00795287
-3.21460730,0.65383967,0.09106711,0.00000000,0.11043739,0.32291753,0.12437691,0.00782186
-3.20860430,0.64819800,0.09009692,0.00000000,0.11138514,0.31918458,0.12133418,0.00768157
-3.20260130,0.64332867,0.08992547,0.00000000,0.11195336,0.31460454,0.11905193,0.00753707
-3.19659830,0.63960893,0.09063192,0.00000000,0.11216854,0.30933749,0.11763240,0.00739331
-3.19059530,0.63739556,0.09228109,0.00000000,0.11206443,0.30355310,0.11716396,0.00725500
-3.18459230,0.63701671,0.09492236,0.00000000,0.11168091,0.29742632,0.11772002,0.00712645
-3.17858929,0.63876443,0.09858881,0.00000000,0.11106277,0.29113332,0.11935796,0.00701146
-3.17258629,0.64288813,0.10329668,0.00000000,0.11025836,0.28484761,0.12211854,0.00691323
-3.16658329,0.64958913,0.10904511,0.00000000,0.10931820,0.27873678,0.12602543,0.00683427
-3.16058029,0.65901651,0.11581618,0.00000000,0.10829360,0.27295955,0.13108506,0.00677636
-3.15457729,0.67126430,0.12357525,0.00000000,0.10723536,0.26766359,0.13728669,0.00674059
-3.14857429,0.68637004,0.13227150,0.00000000,0.10619254,0.26298383,0.14460270,0.00672727
-3.14257129,0.70431483,0.14183885,0.00000000,0.10521140,0.25904137,0.15298910,0.00673608
-3.13656828,0.72502461,0.15219706,0.00000000,0.10433454,0.25594300,0.16238623,0.00676605
-3.13056528,0.74837287,0.16325305,0.00000000,0.10360022,0.25378105,0.17271970,0.00681569
-3.12456228,0.77418431,0.17490250,0.00000000,0.10304183,0.25263370,0.18390143,0.00688306
-3.11855928,0.80223962,0.18703153,0.00000000,0.10268762,0.25256544,0.19583094,0.00696587
-3.11255628,0.83228083,0.19951861,0.00000000,0.10256060,0.25362764,0.20839675,0.00706160
-3.10655328,0.86401739,0.21223655,0.00000000,0.10267846,0.25585920,0.22147799,0.00716757
-3.10055028,0.89713250,0.22505461,0.00000000,0.10305380,0.25928691,0.23494610,0.00728106
-3.09454727,0.93128959,0.23784063,0.00000000,0.10369420,0.26392574,0.24866671,0.00739939
-3.08854427,0.96613880,0.25046328,0.00000000,0.10460250,0.26977876,0.26250163,0.00752000
-3.08254127,1.00132338,0.26279417,0.00000000,0.10577697,0.27683680,0.27631103,0.00764047
-3.07653827,1.03648566,0.27471014,0.00000000,0.10721147,0.28507778,0.28995563,0.00775861
-3.07053527,1.07127275,0.28609533,0.00000000,0.10889555,0.29446573,0.30329909,0.00787245
-3.06453227,1.10534186,0.29684327,0.00000000,0.11081449,0.30494967,0.31621041,0.00798027
-3.05852926,1.13836503,0.30685885,0.00000000,0.11294925,0.31646235,0.32856635,0.00808062
-3.05252626,1.17003353,0.31606015,0.00000000,0.11527644,0.32891896,0.34025390,0.00817227
-3.04652326,1.20006162,0.32438002,0.00000000,0.11776815,0.34221605,0.35117260,0.00825422
-3.04052026,1.22818998,0.33176752,0.00000000,0.12039189,0.35623074,0.36123675,0.00832567
-3.03451726,1.25418848,0.33818896,0.00000000,0.12311054,0.37082032,0.37037738,0.00838602
-3.02851426,1.27785851,0.34362869,0.00000000,0.12588242,0.38582247,0.37854388,0.00843481
-3.02251126,1.29903479,0.34808940,0.00000000,0.12866142,0.40105618,0.38570527,0.00847170
-3.01650825,1.31758657,0.35159202,0.00000000,0.13139743,0.41632340,0.39185089,0.00849648
-3.01050525,1.33341824,0.35417508,0.00000000,0.13403685,0.43141154,0.39699061,0.00850903
-3.00450225,1.34646935,0.35589360,0.00000000,0.13652342,0.44609678,0.40115434,0.00850930
-2.99849925,1.35671398,0.35681744,0.00000000,0.13879923,0.46014820,0.40439085,0.00849732
-2.99249625,1.36415946,0.35702912,0.00000000,0.14080596,0.47333255,0.40676597,0.00847318
-2.98649325,1.36884450,0.35662127,0.00000000,0.14248633,0.48541960,0.40836010,0.00843702
-2.98049025,1.37083671,0.35569363,0.00000000,0.14378568,0.49618789,0.40926510,0.00838905
-2.97448724,1.37022961,0.35434984,0.00000000,0.14465364,0.50543060,0.40958071,0.00832954
-2.96848424,1.36713924,0.35269408,0.00000000,0.14504583,0.51296135,0.40941056,0.00825880
-2.96248124,1.36170043,0.35082764,0.00000000,0.14492552,0.51861974,0.40885798,0.00817721
-2.95647824,1.35406296,0.34884575,0.00000000,0.14426517,0.52227624,0.40802178,0.00808523
-2.95047524,1.34438762,0.34683459,0.00000000,0.14304766,0.52383638,0.40699216,0.00798333
-2.94447224,1.33284247,0.34486880,0.00000000,0.14126738,0.52324391,0.40584697,0.00787208
-2.93846923,1.31959941,0.34300949,0.00000000,0.13893090,0.52048280,0.40464852,0.00775207
-2.93246623,1.30483105,0.34130290,0.00000000,0.13605721,0.51557810,0.40344107,0.00762396
-2.92646323,1.28870829,0.33977973,0.00000000,0.13267764,0.50859550,0.40224918,0.00748845
-2.92046023,1.27139834,0.33845517,0.00000000,0.12883528,0.49963960,0.40107697,0.00734624
-2.91445723,1.25306351,0.33732963,0.00000000,0.12458402,0.48885110,0.39990836,0.00719810
-2.90845423,1.23386064,0.33638999,0.00000000,0.11998720,0.47640299,0.39870833,0.00704481
-2.90245123,1.21394105,0.33561145,0.00000000,0.11511599,0.46249587,0.39742501,0.00688715
-2.89644822,1.19345113,0.33495970,0.00000000,0.11004740,0.44735268,0.39599274,0.00672596
-2.89044522,1.17253320,0.33439328,0.00000000,0.10486224,0.43121314,0.39433560,0.00656204
-2.88444222,1.15132669,0.33386610,0.00000000,0.09964292,0.41432795,0.39237161,0.00639625
-2.87843922,1.12996929,0.33332980,0.00000000,0.09447124,0.39695320,0.39001705,0.00622943
-2.87243622,1.10859805,0.33273589,0.00000000,0.08942633,0.37934502,0.38719090,0.00606244
-2.86643322,1.08735011,0.33203759,0.00000000,0.08458265,0.36175476,0.38381905,0.00589616
-2.86043022,1.06636297,0.33119118,0.00000000,0.08000832,0.34442472,0.37983809,0.00573148
-2.85442721,1.04577417,0.33015694,0.00000000,0.07576364,0.32758457,0.37519856,0.00556927
-2.84842421,1.02572036,0.32889955,0.00000000,0.07189996,0.31144851,0.36986740,0.00541043
-2.84242121,1.00633558,0.32738808,0.00000000,0.06845893,0.29621306,0.36382960,0.00525584
-2.83641821,0.98774898,0.32559558,0.00000000,0.06547201,0.28205552,0.35708889,0.00510635
-2.83041521,0.97008195,0.32349834,0.00000000,0.06296034,0.26913298,0.34966764,0.00496279
-2.82441221,0.95344482,0.32107505,0.00000000,0.06093495,0.25758178,0.34160581,0.00482594
-2.81840920,0.93793337,0.31830586,0.00000000,0.05939722,0.24751734,0.33295925,0.00469652
-2.81240620,0.92362535,0.31517152,0.00000000,0.05833954,0.23903420,0.32379734,0.00457514
-2.80640320,0.91057725,0.31165275,0.00000000,0.05774619,0.23220625,0.31420024,0.00446233
-2.80040020,0.89882150,0.30772986,0.00000000,0.05759437,0.22708695,0.30425590,0.00435848
-2.79439720,0.88836444,0.30338272,0.00000000,0.05785527,0.22370968,0.29405691,0.00426385
-2.78839420,0.87918516,0.29859117,0.00000000,0.05849524,0.22208796,0.28369760,0.00417855
-2.78239120,0.87123536,0.29333577,0.00000000,0.05947689,0.22221567,0.27327128,0.00410251
-2.77638819,0.86444028,0.28759891,0.00000000,0.06076023,0.22406728,0.26286796,0.00403553
-2.77038519,0.85870084,0.28136620,0.00000000,0.06230372,0.22759810,0.25257253,0.00397721
-2.76438219,0.85389681,0.27462811,0.00000000,0.06406516,0.23274452,0.24246347,0.00392703
-2.75837919,0.84989089,0.26738160,0.00000000,0.06600264,0.23942449,0.23261212,0.00388430
-2.75237619,0.84653378,0.25963180,0.00000000,0.06807520,0.24753811,0.22308258,0.00384823
-2.74637319,0.84366968,0.25139352,0.00000000,0.07024352,0.25696855,0.21393202,0.00381791
-2.74037019,0.84114239,0.24269248,0.00000000,0.07247041,0.26758323,0.20521147,0.00379237
-2.73436718,0.83880139,0.23356621,0.00000000,0.07472124,0.27923543,0.19696698,0.00377060
-2.72836418,0.83650805,0.22406461,0.00000000,0.07696428,0.29176630,0.18924096,0.00375158
-2.72236118,0.83414138,0.21424994,0.00000000,0.07917095,0.30500729,0.18207378,0.00373429
-2.71635818,0.83160340,0.20419648,0.00000000,0.08131600,0.31878300,0.17550526,0.00371780
-2.71035518,0.82882377,0.19398965,0.00000000,0.08337761,0.33291447,0.16957622,0.00370122
-2.70435218,0.82576358,0.18372477,0.00000000,0.08533754,0.34722271,0.16432980,0.00368380
-2.69834917,0.82241820,0.17350549,0.00000000,0.08718107,0.36153260,0.15981256,0.00366490
-2.69234617,0.81881906,0.16344189,0.00000000,0.08889711,0.37567678,0.15607527,0.00364407
-2.68634317,0.81503419,0.15364842,0.00000000,0.09047805,0.38949964,0.15317331,0.00362097
-2.68034017,0.81116773,0.14424171,0.00000000,0.09191978,0.40286104,0.15116666,0.00359547
-2.67433717,0.80735802,0.13533830,0.00000000,0.09322147,0.41563981,0.15011943,0.00356763
-2.66833417,0.80377455,0.12705239,0.00000000,0.09438544,0.42773653,0.15009889,0.00353764
-2.66233117,0.80061371,0.11949369,0.00000000,0.09541686,0.43907582,0.15117403,0.00350589
-2.65632816,0.79809325,0.11276527,0.00000000,0.09632344,0.44960763,0.15341364,0.00347292
-2.65032516,0.79644576,0.10696165,0.00000000,0.09711497,0.45930761,0.15688392,0.00343940
-2.64432216,0.79591109,0.10216694,0.00000000,0.09780286,0.46817640,0.16164572,0.00340609
-2.63831916,0.79672807,0.09845313,0.00000000,0.09839954,0.47623787,0.16775139,0.00337385
-2.63231616,0.79912557,0.09587860,0.00000000,0.09891782,0.48353625,0.17524152,0.00334359
-2.62631316,0.80331331,0.09448671,0.00000000,0.09937023,0.49013231,0.18414142,0.00331622
-2.62031016,0.80947265,0.09430457,0.00000000,0.09976829,0.49609875,0.19445774,0.00329263
-2.61430715,0.81774781,0.09534204,0.00000000,0.10012189,0.50151492,0.20617522,0.00327366
-2.60830415,0.82823783,0.09759085,0.00000000,0.10043861,0.50646128,0.21925387,0.00326005
-2.60230115,0.84098968,0.10102406,0.00000000,0.10072325,0.51101381,0.23362661,0.00325240
