energy_ev,total_up,C_s_up,C_p_up,Ir_p_up,Ir_d_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-5.78389195,3.97345924,0.05171210,0.50984943,1.09712372,1.85659502,0.80154654,0.38980690,0.00943048,1.24687678
-5.77788894,4.08189158,0.05185153,0.53147041,1.14263354,1.89140702,0.83554539,0.40162414,0.00990496,1.28751760
-5.77188594,4.18765671,0.05208471,0.55273523,1.18794263,1.92303798,0.86903798,0.41361540,0.01036704,1.32902457
-5.76588294,4.28881088,0.05240689,0.57334408,1.23224990,1.95077969,0.90149150,0.42561170,0.01080978,1.37061587
-5.75987994,4.38349172,0.05280761,0.59302045,1.27474982,1.97403501,0.93237011,0.43742852,0.01122632,1.41148436
-5.75387694,4.46996647,0.05327095,0.61151856,1.31465526,1.99233069,0.96114954,0.44887131,0.01161008,1.45081984
-5.74787394,4.54667654,0.05377607,0.62862943,1.35122045,2.00532581,0.98733194,0.45974180,0.01195497,1.48783198
-5.74187094,4.61227657,0.05429806,0.64418520,1.38376333,2.01281544,1.01046034,0.46984455,0.01225562,1.52177310
-5.73586793,4.66566666,0.05480881,0.65806168,1.41168611,2.01472973,1.03013215,0.47899366,0.01250750,1.55195995
-5.72986493,4.70601645,0.05527826,0.67017891,1.43449332,2.01112824,1.04601106,0.48701927,0.01270712,1.57779347
-5.72386193,4.73278009,0.05567556,0.68049975,1.45180643,2.00219006,1.05783695,0.49377347,0.01285210,1.59877583
-5.71785893,4.74570154,0.05597042,0.68902671,1.46337436,1.98820023,1.06543321,0.49913557,0.01294127,1.61452389
-5.71185593,4.74481018,0.05613431,0.69579713,1.46907949,1.96953284,1.06871129,0.50301616,0.01297464,1.62477873
-5.70585293,4.73040676,0.05614171,0.70087693,1.46893875,1.94663199,1.06767214,0.50536017,0.01295342,1.62941060
-5.69984992,4.70304080,0.05597112,0.70435351,1.46309984,1.91999112,1.06240465,0.50614841,0.01287995,1.62841929
-5.69384692,4.66348017,0.05560593,0.70632796,1.45183273,1.89013186,1.05308102,0.50539783,0.01275756,1.62193000
-5.68784392,4.61267474,0.05503509,0.70690727,1.43551692,1.85758331,1.03994940,0.50316035,0.01259043,1.61018485
-5.68184092,4.55171561,0.05425347,0.70619675,1.41462498,1.82286255,1.02332417,0.49952030,0.01238346,1.59353053
-5.67583792,4.48179193,0.05326198,0.70429332,1.38970342,1.78645737,1.00357425,0.49459075,0.01214207,1.57240287
-5.66983492,4.40414749,0.05206746,0.70127987,1.36135160,1.74881181,0.98111019,0.48850880,0.01187198,1.54730897
-5.66383192,4.32003884,0.05068229,0.69722111,1.33019981,1.71031508,0.95637045,0.48143003,0.01157908,1.51880783
-5.65782891,4.23069703,0.04912377,0.69216107,1.29688762,1.67129438,0.92980769,0.47352250,0.01126922,1.48749049
-5.65182591,4.13729433,0.04741336,0.68612239,1.26204341,1.63201151,0.90187551,0.46496046,0.01094808,1.45396042
-5.64582291,4.04091748,0.04557577,0.67910741,1.22626598,1.59266352,0.87301642,0.45591812,0.01062102,1.41881531
-5.63981991,3.94254803,0.04363791,0.67110095,1.19010908,1.55338694,0.84365131,0.44656371,0.01029304,1.38263065
-5.63381691,3.84305048,0.04162793,0.66207451,1.15406936,1.51426536,0.81417091,0.43705410,0.00996866,1.34594609
-5.62781391,3.74316802,0.03957414,0.65199167,1.11857810,1.47533954,0.78492942,0.42753023,0.00965193,1.30925475
-5.62181091,3.64352557,0.03750410,0.64081436,1.08399681,1.43661954,0.75624054,0.41811340,0.00934642,1.27299583
-5.61580790,3.54463920,0.03544379,0.62850934,1.05061675,1.39809795,0.72837564,0.40890268,0.00905526,1.23755064
-5.60980490,3.44693079,0.03341686,0.61505485,1.01866188,1.35976350,0.70156418,0.39997348,0.00878120,1.20324172
-5.60380190,3.35074658,0.03144413,0.60044659,0.98829482,1.32161402,0.67599593,0.39137718,0.00852667,1.17033501
-5.59779890,3.25637805,0.02954319,0.58470296,0.95962521,1.28366833,0.65182469,0.38314189,0.00829383,1.13904432
-5.59179590,3.16408345,0.02772822,0.56786906,0.93271967,1.24597602,0.62917305,0.37527421,0.00808469,1.10953780
-5.58579290,3.07410852,0.02600993,0.55001922,0.90761257,1.20862490,0.60813780,0.36776181,0.00790114,1.08194552
-5.57978989,2.98670492,0.02439569,0.53125793,0.88431686,1.17174555,0.58879542,0.36057673,0.00774503,1.05636770
-5.57378689,2.90214513,0.02288976,0.51171911,0.86283400,1.13551287,0.57120725,0.35367912,0.00761816,1.03288277
-5.56778389,2.82073288,0.02149365,0.49156371,0.84316269,1.10014454,0.55542396,0.34702121,0.00752232,1.01155475
-5.56178089,2.74280841,0.02020645,0.47097575,0.82530541,1.06589653,0.54148891,0.34055132,0.00745926,0.99243936
-5.55577789,2.66874839,0.01902539,0.45015714,0.80927276,1.03305603,0.52944032,0.33421774,0.00743064,0.97558846
-5.54977489,2.59896038,0.01794620,0.42932139,0.79508515,1.00193200,0.51931192,0.32797212,0.00743797,0.96105262
-5.54377189,2.53387223,0.01696359,0.40868669,0.78277199,0.97284413,0.51113226,0.32177242,0.00748250,0.94888158
-5.53776888,2.47391725,0.01607165,0.38846859,0.77236845,0.94611051,0.50492264,0.31558514,0.00756513,0.93912276
-5.53176588,2.41951577,0.01526423,0.36887275,0.76391011,0.92203483,0.50069392,0.30938683,0.00768626,0.93181785
-5.52576288,2.37105457,0.01453517,0.35008808,0.75742610,0.90089364,0.49844253,0.30316476,0.00784572,0.92699800
-5.51975988,2.32886516,0.01387859,0.33228056,0.75293120,0.88292421,0.49814595,0.29691695,0.00804261,0.92467783
-5.51375688,2.29320238,0.01328898,0.31558815,0.75041767,0.86831368,0.49975815,0.29065137,0.00827520,0.92484893
-5.50775388,2.26422470,0.01276131,0.30011680,0.74984740,0.85718986,0.50320535,0.28438461,0.00854089,0.92747330
-5.50175088,2.24197733,0.01229108,0.28593791,0.75114516,0.84961406,0.50838260,0.27814007,0.00883614,0.93247736
-5.49574787,2.22637934,0.01187424,0.27308726,0.75419350,0.84557634,0.51515151,0.27194582,0.00915643,0.93974710
-5.48974487,2.21721574,0.01150722,0.26156536,0.75882985,0.84499323,0.52333942,0.26583234,0.00949637,0.94912476
-5.48374187,2.21413499,0.01118679,0.25133928,0.76484613,0.84770818,0.53274027,0.25983025,0.00984968,0.96040753
-5.47773887,2.21665260,0.01091003,0.24234569,0.77199112,0.85349443,0.54311737,0.25396829,0.01020939,0.97334847
-5.47173587,2.22416044,0.01067420,0.23449505,0.77997560,0.86206048,0.55420789,0.24827150,0.01056796,0.98765978
-5.46573287,2.23594193,0.01047677,0.22767667,0.78848006,0.87305762,0.56572919,0.24275995,0.01091745,1.00301844
-5.45972986,2.25119208,0.01031530,0.22176443,0.79716466,0.88608948,0.57738653,0.23744792,0.01124983,1.01907397
-5.45372686,2.26904188,0.01018749,0.21662272,0.80568096,0.90072299,0.58888204,0.23234353,0.01155712,1.03545800
-5.44772386,2.28858559,0.01009115,0.21211259,0.81368471,0.91650038,0.59992435,0.22744902,0.01183174,1.05179522
-5.44172086,2.30890988,0.01002430,0.20809760,0.82084905,0.93295183,0.61023848,0.22276143,0.01206670,1.06771513
-5.43571786,2.32912318,0.00998517,0.20444915,0.82687743,0.94960812,0.61957553,0.21827368,0.01225589,1.08286397
-5.42971486,2.34838411,0.00997229,0.20105123,0.83151530,0.96601285,0.62772146,0.21397593,0.01239426,1.09691620
-5.42371186,2.36592721,0.00998460,0.19780421,0.83456012,0.98173385,0.63450475,0.20985715,0.01247799,1.10958486
-5.41770885,2.38108519,0.01002143,0.19462766,0.83586893,0.99637322,0.63980220,0.20590666,0.01250469,1.12063034
-5.41170585,2.39330622,0.01008262,0.19146203,0.83536320,1.00957578,0.64354288,0.20211565,0.01247340,1.12986694
-5.40570285,2.40216581,0.01016849,0.18826936,0.83303049,1.02103557,0.64570966,0.19847840,0.01238468,1.13716698
-5.39969985,2.40737274,0.01027981,0.18503273,0.82892302,1.03050034,0.64633850,0.19499326,0.01224054,1.14246223
-5.39369685,2.40876887,0.01041777,0.18175491,0.82315314,1.03777389,0.64551538,0.19166322,0.01204438,1.14574258
-5.38769385,2.40632305,0.01058384,0.17845602,0.81588606,1.04271629,0.64337112,0.18849602,0.01180082,1.14705208
-5.38169085,2.40011985,0.01077965,0.17517056,0.80733022,1.04524220,0.64007422,0.18550387,0.01151555,1.14648268
-5.37568784,2.39034366,0.01100677,0.17194391,0.79772586,1.04531747,0.63582236,0.18270274,0.01119508,1.14416594
-5.36968484,2.37725944,0.01126654,0.16882852,0.78733262,1.04295430,0.63083268,0.18011129,0.01084652,1.14026343
-5.36368184,2.36119127,0.01155981,0.16588006,0.77641663,1.03820535,0.62533169,0.17774951,0.01047728,1.13495616
-5.35767884,2.34249983,0.01188675,0.16315355,0.76523807,1.03115712,0.61954501,0.17563714,0.01009486,1.12843386
-5.35167584,2.32156038,0.01224658,0.16069991,0.75403959,1.02192315,0.61368775,0.17379211,0.00970653,1.12088462
-5.34567284,2.29874222,0.01263744,0.15856286,0.74303651,1.01063715,0.60795571,0.17222895,0.00931915,1.11248550
-5.33966983,2.27439072,0.01305620,0.15677640,0.73240895,0.99744662,0.60251808,0.17095731,0.00893895,1.10339463
-5.33366683,2.24881292,0.01349840,0.15536298,0.72229644,0.98250718,0.59751168,0.16998082,0.00857132,1.09374507
-5.32766383,2.22226707,0.01395821,0.15433230,0.71279507,0.96597769,0.59303727,0.16929622,0.00822075,1.08364086
-5.32166083,2.19495667,0.01442848,0.15368090,0.70395729,0.94801655,0.58915767,0.16889287,0.00789068,1.07315529
-5.31565783,2.16702884,0.01490090,0.15339240,0.69579407,0.92877891,0.58589811,0.16875273,0.00758350,1.06233138
-5.30965483,2.13857699,0.01536612,0.15343835,0.68827928,0.90841512,0.58324825,0.16885071,0.00730056,1.05118442
-5.30365183,2.10964714,0.01581410,0.15377966,0.68135586,0.88707002,0.58116606,0.16915544,0.00704220,1.03970629
-5.29764882,2.08024728,0.01623436,0.15436848,0.67494318,0.86488314,0.57958306,0.16963042,0.00680782,1.02787126
-5.29164582,2.05035901,0.01661636,0.15515037,0.66894522,0.84198953,0.57841054,0.17023540,0.00659603,1.01564269
-5.28564282,2.01995034,0.01694990,0.15606667,0.66325887,0.81852103,0.57754655,0.17092802,0.00640476,1.00298023
-5.27963982,1.98898886,0.01722547,0.15705694,0.65778190,0.79460768,0.57688304,0.17166547,0.00623144,0.98984699
-5.27363682,1.95745421,0.01743463,0.15806131,0.65242009,0.77037923,0.57631292,0.17240620,0.00607312,0.97621617
-5.26763382,1.92534904,0.01757032,0.15902272,0.64709306,0.74596634,0.57573652,0.17311152,0.00592667,0.96207680
-5.26163082,1.89270768,0.01762716,0.15988878,0.64173859,0.72150143,0.57506715,0.17374690,0.00578891,0.94743805
-5.25562781,1.85960203,0.01760163,0.16061333,0.63631509,0.69711903,0.57423554,0.17428314,0.00565678,0.93233205
-5.24962481,1.82614415,0.01749219,0.16115763,0.63080238,0.67295544,0.57319288,0.17469707,0.00552744,0.91681489
-5.24362181,1.79248567,0.01729935,0.16149103,0.62520061,0.64914789,0.57191236,0.17497192,0.00539840,0.90096587
-5.23761881,1.75881378,0.01702557,0.16159123,0.61952760,0.62583293,0.57038930,0.17509734,0.00526757,0.88488502
-5.23161581,1.72534433,0.01667519,0.16144415,0.61381493,0.60314434,0.56863964,0.17506894,0.00513335,0.86868903
-5.22561281,1.69231239,0.01625418,0.16104338,0.60810300,0.58121053,0.56669738,0.17488762,0.00499464,0.85250602
-5.21960980,1.65996100,0.01576992,0.16038933,0.60243560,0.56015167,0.56461073,0.17455860,0.00485086,0.83646933
-5.21360680,1.62852874,0.01523083,0.15948809,0.59685434,0.54007656,0.56243758,0.17409017,0.00470190,0.82071082
-5.20760380,1.59823705,0.01464611,0.15835025,0.59139339,0.52107959,0.56024046,0.17349246,0.00454816,0.80535418
-5.20160080,1.56927800,0.01402534,0.15698949,0.58607490,0.50323789,0.55808136,0.17277617,0.00439040,0.79050850
-5.19559780,1.54180343,0.01337816,0.15542138,0.58090547,0.48660877,0.55601673,0.17195130,0.00422976,0.77626273
-5.18959480,1.51591598,0.01271396,0.15366209,0.57587389,0.47122783,0.55409301,0.17102618,0.00406762,0.76268114
-5.18359180,1.49166274,0.01204160,0.15172742,0.57095020,0.45710759,0.55234288,0.17000663,0.00390559,0.74980026
-5.17758879,1.46903176,0.01136919,0.14963195,0.56608633,0.44423695,0.55078253,0.16889544,0.00374537,0.73762721
-5.17158579,1.44795161,0.01070393,0.14738852,0.56121799,0.43258148,0.54940998,0.16769213,0.00358869,0.72613981
-5.16558279,1.42829407,0.01005195,0.14500793,0.55626783,0.42208448,0.54820456,0.16639306,0.00343728,0.71528807
-5.15957979,1.40987970,0.00941831,0.14249886,0.55114955,0.41266887,0.54712752,0.16499175,0.00329275,0.70499722
-5.15357679,1.39248578,0.00880699,0.13986810,0.54577257,0.40423973,0.54612368,0.16347950,0.00315657,0.69517183
-5.14757379,1.37585629,0.00822089,0.13712091,0.54004712,0.39668751,0.54512383,0.16184616,0.00303001,0.68570084
-5.14157079,1.35971312,0.00766199,0.13426152,0.53388914,0.38989157,0.54404788,0.16008102,0.00291414,0.67646317
-5.13556778,1.34376795,0.00713141,0.13129370,0.52722481,0.38372413,0.54280828,0.15817369,0.00280976,0.66733338
-5.12956478,1.32773399,0.00662956,0.12822134,0.51999435,0.37805415,0.54131369,0.15611502,0.00271744,0.65818731
-5.12356178,1.31133702,0.00615628,0.12504900,0.51215486,0.37275131,0.53947241,0.15389784,0.00263749,0.64890708
-5.11755878,1.29432519,0.00571101,0.12178237,0.50368210,0.36768961,0.53719559,0.15151759,0.00256998,0.63938548
-5.11155578,1.27647704,0.00529289,0.11842857,0.49457102,0.36275068,0.53439993,0.14897272,0.00251479,0.62952934
-5.10555278,1.25760768,0.00490092,0.11499631,0.48483528,0.35782662,0.53100973,0.14626494,0.00247158,0.61926188
-5.09954977,1.23757283,0.00453400,0.11149597,0.47450564,0.35282231,0.52695838,0.14339920,0.00243987,0.60852411
-5.09354677,1.21627094,0.00419111,0.10793939,0.46362761,0.34765716,0.52218917,0.14038353,0.00241908,0.59727521
-5.08754377,1.19364347,0.00387128,0.10433973,0.45225850,0.34226638,0.51665560,0.13722874,0.00240856,0.58549210
-5.08154077,1.16967382,0.00357371,0.10071107,0.44046422,0.33660173,0.51032121,0.13394802,0.00240765,0.57316846
-5.07553777,1.14438518,0.00329773,0.09706811,0.42831607,0.33063192,0.50315919,0.13055646,0.00241574,0.56031334
-5.06953477,1.11783783,0.00304287,0.09342573,0.41588784,0.32434262,0.49515180,0.12707071,0.00243233,0.54694971
-5.06353177,1.09012629,0.00280882,0.08979876,0.40325348,0.31773639,0.48628990,0.12350855,0.00245710,0.53311300
-5.05752876,1.06137671,0.00259546,0.08620168,0.39048541,0.31083234,0.47657260,0.11988874,0.00248992,0.51885015
-5.05152576,1.03174485,0.00240281,0.08264849,0.37765381,0.30366579,0.46600721,0.11623086,0.00253097,0.50421891
-5.04552276,1.00141473,0.00223103,0.07915270,0.36482674,0.29628795,0.45460952,0.11255543,0.00258075,0.48928780
-5.03951976,0.97059810,0.00208043,0.07572745,0.35207104,0.28876553,0.44240441,0.10888408,0.00264013,0.47413657
-5.03351676,0.93953453,0.00195140,0.07238570,0.33945411,0.28118031,0.42942671,0.10523987,0.00271040,0.45885709
-5.02751376,0.90849200,0.00184444,0.06914057,0.32704613,0.27362868,0.41572236,0.10164771,0.00279323,0.44355460
-5.02151076,0.87776761,0.00176012,0.06600567,0.31492267,0.26622096,0.40134949,0.09813477,0.00289074,0.42834909
-5.01550775,0.84768796,0.00169907,0.06299550,0.30316733,0.25908051,0.38637949,0.09473084,0.00300541,0.41337653
-5.00950475,0.81860888,0.00166193,0.06012581,0.29187420,0.25234234,0.37089782,0.09146863,0.00314006,0.39878981
-5.00350175,0.79091390,0.00164937,0.05741389,0.28114979,0.24615140,0.35500439,0.08838390,0.00329778,0.38475905
-4.99749875,0.76501123,0.00166201,0.05487873,0.27111429,0.24066015,0.33881335,0.08551528,0.00348182,0.37147103
-4.99149575,0.74132879,0.00170040,0.05254110,0.26190187,0.23602560,0.32245228,0.08290399,0.00369545,0.35912773
-4.98549275,0.72030715,0.00176499,0.05042336,0.25365995,0.23240563,0.30606057,0.08059314,0.00394186,0.34794358
-4.97948974,0.70239037,0.00185604,0.04854918,0.24654722,0.22995468,0.28978721,0.07862683,0.00422394,0.33814165
-4.97348674,0.68801473,0.00197357,0.04694305,0.24073060,0.22881892,0.27378768,0.07704888,0.00454412,0.32994857
-4.96748374,0.67759570,0.00211732,0.04562958,0.23638107,0.22913091,0.25822048,0.07590145,0.00490419,0.32358840
-4.96148074,0.67151341,0.00228666,0.04463266,0.23366839,0.23100408,0.24324297,0.07522334,0.00530512,0.31927561
-4.95547774,0.67009740,0.00248054,0.04397455,0.23275519,0.23452708,0.22900706,0.07504827,0.00574686,0.31720739
-4.94947474,0.67361102,0.00269743,0.04367478,0.23379033,0.23975835,0.21565473,0.07540309,0.00622821,0.31755551
-4.94347174,0.68223637,0.00293528,0.04374910,0.23690198,0.24672118,0.20331369,0.07630598,0.00674668,0.32045829
-4.93746873,0.69606050,0.00319150,0.04420846,0.24219075,0.25539948,0.19209325,0.07776492,0.00729841,0.32601270
-4.93146573,0.71506355,0.00346293,0.04505791,0.24972298,0.26573457,0.18208080,0.07977629,0.00787815,0.33426732
-4.92546273,0.73910959,0.00374587,0.04629584,0.25952470,0.27762314,0.17333885,0.08232381,0.00847923,0.34521618
-4.91945973,0.76794073,0.00403611,0.04791315,0.27157647,0.29091670,0.16590286,0.08537786,0.00909371,0.35879409
-4.91345673,0.80117497,0.00432897,0.04989284,0.28580931,0.30542257,0.15977995,0.08889531,0.00971243,0.37487348
-4.90745373,0.83830821,0.00461942,0.05220966,0.30210205,0.32090643,0.15494859,0.09281968,0.01032526,0.39326322
-4.90145073,0.87872044,0.00490216,0.05483017,0.32028027,0.33709657,0.15135912,0.09708196,0.01092134,0.41370936
-4.89544772,0.92168617,0.00517178,0.05771299,0.34011684,0.35368962,0.14893522,0.10160176,0.01148936,0.43589800
-4.88944472,0.96638894,0.00542285,0.06080934,0.36133437,0.37035766,0.14757628,0.10628904,0.01201790,0.45946026
-4.88344172,1.01193937,0.00565013,0.06406394,0.38360930,0.38675648,0.14716040,0.11104616,0.01249577,0.48397920
-4.87743872,1.05739635,0.00584869,0.06741610,0.40657785,0.40253470,0.14754808,0.11577028,0.01291240,0.50899861
-4.87143572,1.10179061,0.00601410,0.07080103,0.42984344,0.41734340,0.14858638,0.12035606,0.01325816,0.53403342
-4.86543272,1.14414988,0.00614252,0.07415146,0.45298569,0.43084589,0.15011341,0.12469847,0.01352474,0.55858131
-4.85942971,1.18352472,0.00623088,0.07739924,0.47557045,0.44272733,0.15196296,0.12869565,0.01370539,0.58213538
-4.85342671,1.21901424,0.00627695,0.08047723,0.49716081,0.45270364,0.15396918,0.13225176,0.01379519,0.60419718
-4.84742371,1.24979069,0.00627945,0.08332113,0.51732861,0.46052962,0.15597115,0.13527962,0.01379122,0.62429000
-4.84142071,1.27512214,0.00623803,0.08587127,0.53566620,0.46600576,0.15781713,0.13770316,0.01369268,0.64197173
-4.83541771,1.29439244,0.00615334,0.08807449,0.55179791,0.46898359,0.15936847,0.13945949,0.01350089,0.65684696
-4.82941471,1.30711786,0.00602698,0.08988567,0.56539099,0.46936942,0.16050303,0.14050057,0.01321928,0.66857798
-4.82341171,1.31295992,0.00586143,0.09126932,0.57616557,0.46712635,0.16111802,0.14079449,0.01285322,0.67689414
-4.81740870,1.31173388,0.00565997,0.09220073,0.58390333,0.46227449,0.16113221,0.14032616,0.01240988,0.68159952
-4.81140570,1.30341302,0.00542657,0.09266705,0.58845453,0.45488956,0.16048750,0.13909758,0.01189794,0.68257838
-4.80540270,1.28812836,0.00516574,0.09266786,0.58974317,0.44509986,0.15914980,0.13712757,0.01132733,0.67979849
-4.79939970,1.26616416,0.00488236,0.09221564,0.58777009,0.43308192,0.15710925,0.13445104,0.01070890,0.67331202
-4.79339670,1.23794948,0.00458159,0.09133570,0.58261392,0.41905497,0.15437975,0.13111787,0.01005407,0.66325416
-4.78739370,1.20404604,0.00426864,0.09006591,0.57442974,0.40327454,0.15099796,0.12719133,0.00937452,0.64983948
-4.78139070,1.16513309,0.00394865,0.08845600,0.56344557,0.38602552,0.14702170,0.12274623,0.00868186,0.63335608
-4.77538769,1.12198966,0.00362655,0.08656655,0.54995674,0.36761480,0.14252788,0.11786686,0.00798730,0.61415788
-4.76938469,1.07547501,0.00330693,0.08446771,0.53431839,0.34836394,0.13761005,0.11264467,0.00730147,0.59265527
-4.76338169,1.02650767,0.00299397,0.08223759,0.51693613,0.32860203,0.13237559,0.10717594,0.00663414,0.56930433
-4.75737869,0.97604385,0.00269133,0.07996037,0.49825543,0.30865892,0.12694268,0.10155934,0.00599410,0.54459511
-4.75137569,0.92505574,0.00240209,0.07772433,0.47874974,0.28885903,0.12143714,0.09589359,0.00538905,0.51903917
-4.74537269,0.87451022,0.00212877,0.07561954,0.45890798,0.26951582,0.11598912,0.09027516,0.00482552,0.49315687
-4.73936968,0.82534839,0.00187329,0.07373555,0.43922154,0.25092702,0.11072986,0.08479615,0.00430889,0.46746460
-4.73336668,0.77846646,0.00163699,0.07215896,0.42017121,0.23337069,0.10578842,0.07954235,0.00384339,0.44246247
-4.72736368,0.73469813,0.00142065,0.07097100,0.40221452,0.21710193,0.10128861,0.07459149,0.00343221,0.41862257
-4.72136068,0.69479895,0.00122460,0.07024514,0.38577365,0.20235041,0.09734604,0.07001178,0.00307753,0.39637823
-4.71535768,0.65943258,0.00104869,0.07004478,0.37122435,0.18931853,0.09406538,0.06586070,0.00278067,0.37611437
-4.70935468,0.62915945,0.00089242,0.07042119,0.35888615,0.17818016,0.09153789,0.06218401,0.00254215,0.35815932
-4.70335168,0.60442756,0.00075499,0.07141157,0.34901405,0.16907987,0.08983926,0.05901519,0.00236187,0.34277809
-4.69734867,0.58556583,0.00063536,0.07303748,0.34179203,0.16213258,0.08902768,0.05637496,0.00223912,0.33016727
-4.69134567,0.57277989,0.00053233,0.07530360,0.33732843,0.15742359,0.08914238,0.05427133,0.00217274,0.32045182
-4.68534267,0.56615038,0.00044459,0.07819691,0.33565352,0.15500892,0.09020247,0.05269969,0.00216113,0.31368344
-4.67933967,0.56563385,0.00037078,0.08168633,0.33671906,0.15491587,0.09220622,0.05164340,0.00220234,0.30984095
-4.67333667,0.57106620,0.00030953,0.08572284,0.34040026,0.15714399,0.09513074,0.05107446,0.00229406,0.30883231
-4.66733367,0.58216874,0.00025950,0.09024016,0.34649973,0.16166624,0.09893218,0.05095457,0.00243367,0.31049853
-4.66133067,0.59855676,0.00021945,0.09515597,0.35475368,0.16843049,0.10354635,0.05123635,0.00261819,0.31461907
-4.65532766,0.61975057,0.00018820,0.10037363,0.36483997,0.17736152,0.10888986,0.05186476,0.00284432,0.32091893
-4.64932466,0.64518888,0.00016467,0.10578446,0.37638797,0.18836323,0.11486177,0.05277873,0.00310838,0.32907700
-4.64332166,0.67424418,0.00014794,0.11127043,0.38898982,0.20132148,0.12134567,0.05391292,0.00340632,0.33873558
