energy_ev,total_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,Se_s_up,Se_p_up,Zr_p_up,Zr_d_up
-2.90845423,3.73373210,0.01839223,0.39478051,0.79177653,0.89231546,0.03013810,2.03130429,1.03849908,0.47776029
-2.90245123,3.69027545,0.01814341,0.38715625,0.78620858,0.89212440,0.02885073,2.00764430,1.02336212,0.46732605
-2.89644822,3.65100105,0.01789867,0.37992967,0.78022304,0.89482528,0.02767081,1.98489320,1.00946462,0.45711531
-2.89044522,3.61685312,0.01766164,0.37316883,0.77401651,0.90059337,0.02660924,1.96357584,0.99726715,0.44731177
-2.88444222,3.58863421,0.01743604,0.36692428,0.76777644,0.90955200,0.02567426,1.94416229,0.98717454,0.43808240
-2.87843922,3.56698336,0.01722556,0.36122712,0.76167551,0.92176953,0.02487129,1.92705492,0.97952124,0.42957373
-2.87243622,3.55235772,0.01703373,0.35608780,0.75586633,0.93725704,0.02420282,1.91257677,0.97455888,0.42190873
-2.86643322,3.54501867,0.01686379,0.35149567,0.75047673,0.95596697,0.02366840,1.90096178,0.97244631,0.41518426
-2.86043022,3.54502293,0.01671858,0.34741930,0.74560592,0.97779272,0.02326471,1.89234744,0.97324295,0.40946934
-2.85442721,3.55221942,0.01660036,0.34380766,0.74132169,1.00256920,0.02298575,1.88677027,0.97690542,0.40480408
-2.84842421,3.56625211,0.01651072,0.34059198,0.73765879,1.03007444,0.02282308,1.88416454,0.98328797,0.40119961
-2.84242121,3.58656931,0.01645049,0.33768835,0.73461870,1.06003227,0.02276617,1.88436456,0.99214671,0.39863868
-2.83641821,3.61243917,0.01641967,0.33500096,0.73217080,1.09211594,0.02280285,1.88711056,1.00314757,0.39707732
-2.83041521,3.64297134,0.01641741,0.33242572,0.73025507,1.12595288,0.02291976,1.89205839,1.01587778,0.39644720
-2.82441221,3.67714426,0.01644200,0.32985433,0.72878621,1.16113038,0.02310290,1.89879264,1.02986059,0.39665882
-2.81840920,3.71383744,0.01649096,0.32717847,0.72765908,1.19720224,0.02333823,1.90684303,1.04457259,0.39760541
-2.81240620,3.75186768,0.01656114,0.32429400,0.72675536,1.23369630,0.02361216,1.91570342,1.05946309,0.39916741
-2.80640320,3.79002828,0.01664881,0.32110507,0.72595100,1.27012278,0.02391220,1.92485290,1.07397475,0.40121740
-2.80040020,3.82712978,0.01674989,0.31752780,0.72512441,1.30598330,0.02422741,1.93377814,1.08756465,0.40362531
-2.79439720,3.86204092,0.01686012,0.31349365,0.72416477,1.34078050,0.02454890,1.94199604,1.09972490,0.40626381
-2.78839420,3.89372837,0.01697524,0.30895206,0.72298027,1.37402807,0.02487025,1.94907574,1.11000194,0.40901349
-2.78239120,3.92129360,0.01709125,0.30387253,0.72150571,1.40526102,0.02518776,1.95465914,1.11801371,0.41176792
-2.77638819,3.94400567,0.01720460,0.29824576,0.71970919,1.43404602,0.02550071,1.95847879,1.12346389,0.41443817
-2.77038519,3.96132839,0.01731234,0.29208416,0.71759737,1.45999141,0.02581143,1.96037241,1.12615262,0.41695669
-2.76438219,3.97294090,0.01741232,0.28542143,0.71521914,1.48275680,0.02612524,1.96029320,1.12598328,0.41928041
-2.75837919,3.97875057,0.01750331,0.27831132,0.71266727,1.50206182,0.02645038,1.95831551,1.12296489,0.42139287
-2.75237619,3.97889767,0.01758503,0.27082574,0.71007796,1.51769366,0.02679766,1.95463524,1.11721028,0.42330533
-2.74637319,3.97375132,0.01765821,0.26305215,0.70762819,1.52951324,0.02718014,1.94956494,1.10892986,0.42505674
-2.74037019,3.96389678,0.01772457,0.25509038,0.70553087,1.53745945,0.02761259,1.94352372,1.09842154,0.42671255
-2.73436718,3.95011424,0.01778671,0.24704913,0.70402792,1.54155132,0.02811099,1.93702203,1.08605715,0.42836240
-2.72836418,3.93334964,0.01784803,0.23904204,0.70338153,1.54188786,0.02869184,1.93064203,1.07226604,0.43011668
-2.72236118,3.91467867,0.01791253,0.23118381,0.70386389,1.53864528,0.02937147,1.92501414,1.05751658,0.43210214
-2.71635818,3.89526477,0.01798460,0.22358618,0.70574586,1.53207168,0.03016533,1.92079064,1.04229641,0.43445660
-2.71035518,3.87631282,0.01806881,0.21635420,0.70928485,1.52247905,0.03108723,1.91861747,1.02709234,0.43732297
-2.70435218,3.85902012,0.01816967,0.20958274,0.71471273,1.51023287,0.03214867,1.91910516,1.01237061,0.44084274
-2.69834917,3.84452629,0.01829132,0.20335341,0.72222398,1.49573947,0.03335812,1.92280019,0.99855854,0.44514924
-2.69234617,3.83386418,0.01843734,0.19773202,0.73196477,1.47943171,0.03472046,1.93015800,0.98602800,0.45036085
-2.68634317,3.82791356,0.01861045,0.19276662,0.74402348,1.46175329,0.03623640,1.94151867,0.97508166,0.45657434
-2.68034017,3.82735961,0.01881234,0.18848620,0.75842297,1.44314257,0.03790214,1.95708635,0.96594215,0.46385884
-2.67433717,3.83265778,0.01904346,0.18490000,0.77511514,1.42401635,0.03970903,1.97691352,0.95874475,0.47225038
-2.66833417,3.84400680,0.01930289,0.18199754,0.79397796,1.40475451,0.04164349,2.00089060,0.95353362,0.48174753
-2.66233117,3.86133108,0.01958824,0.17974930,0.81481522,1.38568622,0.04368702,2.02874167,0.95026167,0.49230811
-2.65632816,3.88427343,0.01989563,0.17810801,0.83735905,1.36707836,0.04581636,2.06002649,0.94879404,0.50384738
-2.65032516,3.91219888,0.02021970,0.17701049,0.86127526,1.34912682,0.04800391,2.09414894,0.94891479,0.51623773
-2.64432216,3.94420962,0.02055371,0.17637998,0.88617123,1.33195113,0.05021823,2.13037176,0.95033664,0.52930990
-2.63831916,3.97917097,0.02088968,0.17612890,0.91160630,1.31559274,0.05242471,2.16783702,0.95271326,0.54285602
-2.63231616,4.01574743,0.02121858,0.17616188,0.93710407,1.30001713,0.05458644,2.20559169,0.95565346,0.55663408
-2.62631316,4.05244777,0.02153062,0.17637907,0.96216637,1.28511960,0.05666510,2.24261753,0.95873700,0.57037413
-2.62031016,4.08767751,0.02181550,0.17667942,0.98628828,1.27073465,0.05862207,2.27786388,0.96153111,0.58378565
-2.61430715,4.11979662,0.02206277,0.17696409,1.00897367,1.25664828,0.06041945,2.31028243,0.96360728,0.59656618
-2.60830415,4.14718030,0.02226217,0.17713966,1.02975064,1.24261270,0.06202124,2.33886239,0.96455767,0.60841067
-2.60230115,4.16828023,0.02240400,0.17712106,1.04818628,1.22836272,0.06339441,2.36266469,0.96401043,0.61902133
-2.59629815,4.18168364,0.02247946,0.17683431,1.06390011,1.21363287,0.06450992,2.38085388,0.96164347,0.62811754
-2.59029515,4.18616767,0.02248096,0.17621863,1.07657574,1.19817436,0.06534371,2.39272635,0.95719617,0.63544539
-2.58429215,4.18074657,0.02240246,0.17522824,1.08597016,1.18177103,0.06587745,2.39773368,0.95047850,0.64078651
-2.57828914,4.16470957,0.02223965,0.17383345,1.09192044,1.16425337,0.06609915,2.39550024,0.94137731,0.64396562
-2.57228614,4.13764774,0.02199021,0.17202114,1.09434738,1.14550995,0.06600362,2.38583417,0.92985947,0.64485670
-2.56628314,4.09946850,0.02165382,0.16979472,1.09325612,1.12549560,0.06559262,2.36873140,0.91597184,0.64338724
-2.56028014,4.05039724,0.02123230,0.16717330,1.08873363,1.10423595,0.06487485,2.34437250,0.89983800,0.63954054
-2.55427714,3.99096596,0.02072949,0.16419037,1.08094314,1.08182825,0.06386564,2.31311263,0.88165194,0.63335586
-2.54827414,3.92198945,0.02015117,0.16089188,1.07011599,1.05843829,0.06258646,2.27546499,0.86166902,0.62492641
-2.54227114,3.84453042,0.01950486,0.15733389,1.05654097,1.03429386,0.06106421,2.23207869,0.84019448,0.61439531
-2.53626813,3.75985509,0.01879959,0.15357986,1.04055192,1.00967507,0.05933036,2.18371198,0.81757022,0.60194978
-2.53026513,3.66938175,0.01804557,0.14969765,1.02251401,0.98490219,0.05741989,2.13120226,0.79416023,0.58781369
-2.52426213,3.57462462,0.01725385,0.14575652,1.00280934,0.96032170,0.05537023,2.07543408,0.77033560,0.57223903
-2.51825913,3.47713589,0.01643599,0.14182404,0.98182257,0.93629149,0.05322007,2.01730676,0.74645949,0.55549661
-2.51225613,3.37844884,0.01560367,0.13796332,0.95992713,0.91316590,0.05100823,1.95770311,0.72287305,0.53786651
-2.50625313,3.28002454,0.01476835,0.13423041,0.93747274,0.89128156,0.04877256,1.89746046,0.69988280,0.51962875
-2.50025013,3.18320482,0.01394093,0.13067225,0.91477460,0.87094473,0.04654894,1.83734542,0.67774994,0.50105454
-2.49424712,3.08917336,0.01313147,0.12732500,0.89210482,0.85242088,0.04437043,1.77803325,0.65668239,0.48239864
-2.48824412,2.99892660,0.01234896,0.12421309,0.86968635,0.83592680,0.04226655,1.72009268,0.63682943,0.46389302
-2.48224112,2.91325534,0.01160112,0.12134877,0.84768949,0.82162579,0.04026280,1.66397650,0.61827957,0.44574213
-2.47623812,2.83273740,0.01089430,0.11873236,0.82623126,0.80962593,0.03838027,1.61001810,0.60106140,0.42811991
-2.47023512,2.75774113,0.01023344,0.11635303,0.80537715,0.79998129,0.03663559,1.55843381,0.58514729,0.41116851
-2.46423212,2.68843881,0.00962207,0.11419016,0.78514548,0.79269597,0.03504089,1.50933051,0.57045979,0.39499875
-2.45822911,2.62482863,0.00906234,0.11221506,0.76551358,0.78773045,0.03360408,1.46271768,0.55688022,0.37969205
-2.45222611,2.56676357,0.00855524,0.11039311,0.74642571,0.78500973,0.03232913,1.41852326,0.54425886,0.36530368
-2.44622311,2.51398493,0.00810064,0.10868605,0.72780205,0.78443265,0.03121651,1.37661185,0.53242628,0.35186703
-2.44022011,2.46615852,0.00769756,0.10705435,0.70954837,0.78588176,0.03026372,1.33680453,0.52120503,0.33939844
-2.43421711,2.42291136,0.00734434,0.10545959,0.69156574,0.78923305,0.02946576,1.29889892,0.51042115,0.32790255
-2.42821411,2.38386664,0.00703885,0.10386657,0.67375996,0.79436492,0.02881572,1.26268851,0.49991490,0.31737744
-2.42221111,2.34867539,0.00677870,0.10224529,0.65605019,0.80116601,0.02830520,1.22798041,0.48955015,0.30781963
-2.41620810,2.31704342,0.00656140,0.10057243,0.63837647,0.80954138,0.02792481,1.19461068,0.47922197,0.29922850
-2.41020510,2.28875232,0.00638456,0.09883258,0.62070583,0.81941694,0.02766447,1.16245670,0.46886230,0.29160991
-2.40420210,2.26367427,0.00624597,0.09701889,0.60303695,0.83074191,0.02751375,1.13144640,0.45844329,0.28497905
-2.39819910,2.24178025,0.00614373,0.09513341,0.58540309,0.84348949,0.02746204,1.10156392,0.44797843,0.27936226
-2.39219610,2.22314214,0.00607626,0.09318691,0.56787344,0.85765600,0.02749873,1.07285212,0.43752157,0.27479801
-2.38619310,2.20792926,0.00604236,0.09119841,0.55055291,0.87325860,0.02761321,1.04541190,0.42716385,0.27133690
-2.38019010,2.19640018,0.00604114,0.08919431,0.53358050,0.89033224,0.02779499,1.01939884,0.41702908,0.26904092
-2.37418709,2.18889107,0.00607197,0.08720735,0.51712638,0.90892615,0.02803363,0.99501759,0.40726773,0.26798200
-2.36818409,2.18580147,0.00613441,0.08527535,0.50138787,0.92910043,0.02831876,0.97251441,0.39804994,0.26823995
-2.36218109,2.18757891,0.00622812,0.08343983,0.48658450,0.95092310,0.02864011,0.95216842,0.38955813,0.26990011
-2.35617809,2.19470315,0.00635267,0.08174464,0.47295241,0.97446810,0.02898749,0.93428207,0.38197926,0.27305052
-2.35017509,2.20767108,0.00650748,0.08023455,0.46073802,0.99981446,0.02935090,0.91917111,0.37549748,0.27777900
-2.34417209,2.22698297,0.00669170,0.07895392,0.45019144,1.02704702,0.02972061,0.90715436,0.37028716,0.28417009
-2.33816908,2.25313043,0.00690403,0.07794552,0.44155940,1.05625858,0.03008729,0.89854372,0.36650665,0.29230193
-2.33216608,2.28658647,0.00714271,0.07724932,0.43507807,1.08755373,0.03044225,0.89363434,0.36429296,0.30224317
-2.32616308,2.32779764,0.00740537,0.07690154,0.43096575,1.12105408,0.03077755,0.89269521,0.36375744,0.31404984
-2.32016008,2.37717817,0.00768906,0.07693372,0.42941547,1.15690478,0.03108628,0.89596018,0.36498247,0.32776239
-2.31415708,2.43510598,0.00799019,0.07737190,0.43058782,1.19528202,0.03136275,0.90361950,0.36801921,0.34340276
-2.30815408,2.50192022,0.00830458,0.07823594,0.43460395,1.23640121,0.03160269,0.91581186,0.37288628,0.36097160
-2.30215108,2.57792019,0.00862751,0.07953889,0.44153898,1.28052532,0.03180335,0.93261713,0.37956940,0.38044576
-2.29614807,2.66336521,0.00895383,0.08128643,0.45141613,1.32797318,0.03196365,0.95404983,0.38802189,0.40177600
-2.29014507,2.75847550,0.00927805,0.08347644,0.46420156,1.37912704,0.03208418,0.98005361,0.39816580,0.42488513
-2.28414207,2.86343364,0.00959450,0.08609866,0.47980052,1.43443908,0.03216719,1.01049694,0.40989381,0.44966665
-2.27813907,2.97838667,0.00989754,0.08913444,0.49805469,1.49443634,0.03221645,1.04517019,0.42307168,0.47598407
-2.27213607,3.10344877,0.01018168,0.09255667,0.51874130,1.55972364,0.03223711,1.08378465,0.43754124,0.50367096
-2.26613307,3.23870416,0.01044179,0.09632987,0.54157408,1.63098386,0.03223542,1.12597341,0.45312379,0.53253192
-2.26013007,3.38421042,0.01067329,0.10041049,0.56620629,1.70897528,0.03221852,1.17129471,0.46962405,0.56234452
-2.25412706,3.54000157,0.01087232,0.10474744,0.59223591,1.79452537,0.03219404,1.21923767,0.48683431,0.59286226
-2.24812406,3.70609095,0.01103586,0.10928285,0.61921300,1.88852069,0.03216984,1.26923055,0.50453905,0.62381864
-2.24212106,3.88247303,0.01116189,0.11395312,0.64664929,1.99189237,0.03215362,1.32065150,0.52251970,0.65493213
-2.23611806,4.06912384,0.01124947,0.11869016,0.67402951,2.10559695,0.03215265,1.37284151,0.54055953,0.68591208
-2.23011506,4.26599914,0.01129876,0.12342290,0.70082447,2.23059243,0.03217346,1.42511928,0.55844867,0.71646528
-2.22411206,4.47302970,0.01131110,0.12807895,0.72650529,2.36780935,0.03222162,1.47679737,0.57598893,0.74630301
-2.21810905,4.69011298,0.01128892,0.13258642,0.75055818,2.51811726,0.03230151,1.52719916,0.59299843,0.77514826
-2.21210605,4.91710072,0.01123568,0.13687578,0.77249948,2.68228693,0.03241626,1.57567578,0.60931590,0.80274282
-2.20610305,5.15378211,0.01115583,0.14088167,0.79189000,2.86094913,0.03256760,1.62162222,0.62480436,0.82885390
-2.20010005,5.39986264,0.01105458,0.14454473,0.80834822,3.05455111,0.03275590,1.66449199,0.63935422,0.85328006
-2.19409705,5.65493900,0.01093779,0.14781313,0.82156179,3.26331215,0.03298018,1.70380952,0.65288564,0.87585606
-2.18809405,5.91847102,0.01081178,0.15064395,0.83129656,3.48718013,0.03323818,1.73917969,0.66534995,0.89645641
-2.18209105,6.18975211,0.01068312,0.15300420,0.83740310,3.72579111,0.03352648,1.77029413,0.67673031,0.91499765
-2.17608804,6.46787990,0.01055845,0.15487154,0.83981999,3.97843433,0.03384064,1.79693401,0.68704146,0.93143895
-2.17008504,6.75172958,0.01044424,0.15623452,0.83857406,4.24402501,0.03417532,1.81896919,0.69632865,0.94578140
-2.16408204,7.03993226,0.01034668,0.15709260,0.83377751,4.52108741,0.03452448,1.83635403,0.70466585,0.95806581
-2.15807904,7.33086109,0.01027144,0.15745562,0.82562200,4.80775049,0.03488147,1.84912023,0.71215337,0.96836935
-2.15207604,7.62262773,0.01022358,0.15734301,0.81437013,5.10175798,0.03523927,1.85736709,0.71891500,0.97680118
-2.14607304,7.91309128,0.01020743,0.15678274,0.80034482,5.40049434,0.03559052,1.86125013,0.72509490,0.98349739
-2.14007004,8.19988149,0.01022651,0.15580997,0.78391696,5.70102741,0.03592777,1.86096869,0.73085426,0.98861559
-2.13406703,8.48043716,0.01028350,0.15446555,0.76549216,6.00016752,0.03624352,1.85675336,0.73636802,0.99232938
-2.12806403,8.75205987,0.01038021,0.15279451,0.74549711,6.29454241,0.03653040,1.84885408,0.74182166,0.99482298
-2.12206103,9.01198211,0.01051764,0.15084449,0.72436622,6.58068567,0.03678128,1.83752954,0.74740809,0.99628643
-2.11605803,9.25744775,0.01069598,0.14866421,0.70252905,6.85513625,0.03698938,1.82303846,0.75332480,0.99691126
-2.11005503,9.48580199,0.01091476,0.14630214,0.68039921,7.11454508,0.03714842,1.80563321,0.75977110,0.99688696
-2.10405203,9.69458674,0.01117284,0.14380534,0.65836478,7.35578459,0.03725275,1.78555588,0.76694545,0.99639823
-2.09804902,9.88163701,0.01146861,0.14121842,0.63678083,7.57605624,0.03729750,1.76303683,0.77504279,0.99562293
-2.09204602,10.04517297,0.01180002,0.13858286,0.61596396,7.77299092,0.03727867,1.73829552,0.78425177,0.99473063
-2.08604302,10.18388284,0.01216473,0.13593650,0.59618890,7.94473726,0.03719334,1.71154332,0.79475167,0.99388174
-2.08004002,10.29699134,0.01256017,0.13331318,0.57768708,8.09003317,0.03703976,1.68298765,0.80670904,0.99322687
-2.07403702,10.38430940,0.01298363,0.13074272,0.56064690,8.20825658,0.03681744,1.65283708,0.82027389,0.99290634
-2.06803402,10.44626162,0.01343234,0.12825091,0.54521539,8.29945241,0.03652729,1.62130652,0.83557548,0.99304975
-2.06203102,10.48388895,0.01390350,0.12585974,0.53150106,8.36433391,0.03617163,1.58862215,0.85271771,0.99377526
-2.05602801,10.49882573,0.01439433,0.12358759,0.51957735,8.40425762,0.03575425,1.55502534,0.87177420,0.99518873
-2.05002501,10.49325134,0.01490203,0.12144956,0.50948660,8.42117306,0.03528038,1.52077525,0.89278336,0.99738259
-2.04402201,10.46981840,0.01542383,0.11945774,0.50124404,8.41754898,0.03475660,1.48614972,0.91574350,1.00043439
-2.03801901,10.43156077,0.01595695,0.11762148,0.49484164,8.39627986,0.03419075,1.45144436,0.94060848,1.00440537
-2.03201601,10.38178581,0.01649858,0.11594757,0.49025158,8.36057697,0.03359176,1.41696974,0.96728402,1.00933892
-2.02601301,10.32395602,0.01704583,0.11444045,0.48742935,8.31384913,0.03296949,1.38304693,0.99562519,1.01525931
-2.02001001,10.26156616,0.01759572,0.11310228,0.48631622,8.25957907,0.03233444,1.35000157,1.02543529,1.02217079
-2.01400700,10.19802170,0.01814516,0.11193300,0.48684130,8.20120093,0.03169753,1.31815680,1.05646642,1.03005738
-2.00800400,10.13652444,0.01869090,0.11093033,0.48892314,8.14198456,0.03106981,1.28782566,1.08842197,1.03888329
-2.00200100,10.07997060,0.01922956,0.11008982,0.49247097,8.08493157,0.03046220,1.25930314,1.12096113,1.04859441
-1.99599800,10.03086556,0.01975763,0.10940481,0.49738575,8.03268719,0.02988520,1.23285859,1.15370543,1.05912064
-1.98999500,9.99125861,0.02027146,0.10886649,0.50356108,7.98747099,0.02934863,1.20872867,1.18624726,1.07037930
-1.98399200,9.96269949,0.02076733,0.10846397,0.51088413,7.95102840,0.02886142,1.18711140,1.21816004,1.08227932
-1.97798899,9.94621730,0.02124146,0.10818440,0.51923660,7.92460354,0.02843137,1.16816132,1.24900986,1.09472624
-1.97198599,9.94232107,0.02169009,0.10801318,0.52849585,7.90893289,0.02806499,1.15198611,1.27836794,1.10762763
-1.96598299,9.95102007,0.02210955,0.10793417,0.53853608,7.90425805,0.02776741,1.13864469,1.30582368,1.12089873
-1.95997999,9.97186089,0.02249627,0.10793004,0.54922965,7.91035527,0.02754223,1.12814664,1.33099750,1.13446796
-1.95397699,10.00397795,0.02284691,0.10798264,0.56044846,7.92657835,0.02739149,1.12045300,1.35355300,1.14828194
-1.94797399,10.04615327,0.02315840,0.10807331,0.57206528,7.95191174,0.02731567,1.11547824,1.37320790,1.16230968
-1.94197099,10.09688163,0.02342802,0.10818335,0.58395498,7.98502985,0.02731370,1.11309312,1.38974325,1.17654571
-1.93596798,10.15443731,0.02365340,0.10829439,0.59599563,8.02435944,0.02738297,1.11312835,1.40301046,1.19101179
-1.92996498,10.21693902,0.02383263,0.10838872,0.60806923,8.06814189,0.02751946,1.11537871,1.41293580,1.20575717
-1.92396198,10.28241032,0.02396429,0.10844969,0.62006235,8.11449280,0.02771780,1.11960764,1.41952236,1.22085717
-1.91795898,10.34883369,0.02404744,0.10846189,0.63186626,8.16145703,0.02797138,1.12555192,1.42284915,1.23641022
-1.91195598,10.41419700,0.02408167,0.10841147,0.64337694,8.20705810,0.02827250,1.13292648,1.42306759,1.25253345
-1.90595298,10.47653221,0.02406710,0.10828621,0.65449476,8.24934121,0.02861254,1.14142932,1.42039564,1.26935696
-1.89994997,10.53394652,0.02400436,0.10807569,0.66512401,8.28641008,0.02898206,1.15074629,1.41510970,1.28701718
-1.89394697,10.58464699,0.02389460,0.10777132,0.67517239,8.31645811,0.02937107,1.16055603,1.40753486,1.30564947
-1.88794397,10.62695993,0.02373948,0.10736635,0.68455048,8.33779461,0.02976915,1.17053483,1.39803394,1.32538065
-1.88194097,10.65934645,0.02354110,0.10685589,0.69317136,8.34886723,0.03016572,1.18036156,1.38699578,1.34632152
-1.87593797,10.68041582,0.02330199,0.10623690,0.70095047,8.34828151,0.03055022,1.18972274,1.37482341,1.36856002
-1.86993497,10.68893786,0.02302509,0.10550816,0.70780576,8.33481852,0.03091237,1.19831758,1.36192247,1.39215529
-1.86393197,10.68385539,0.02271367,0.10467026,0.71365820,8.30745122,0.03124238,1.20586310,1.34869046,1.41713296
-1.85792896,10.66429756,0.02237131,0.10372567,0.71843268,8.26535989,0.03153124,1.21209926,1.33550720,1.44348199
-1.85192596,10.62959404,0.02200184,0.10267874,0.72205922,8.20794687,0.03177089,1.21679395,1.32272669,1.47115315
-1.84592296,10.57929008,0.02160930,0.10153574,0.72447465,8.13485000,0.03195448,1.21974775,1.31067073,1.50005933
-1.83991996,10.51316191,0.02119789,0.10030502,0.72562437,8.04595468,0.03207655,1.22079832,1.29962438,1.53007762
-1.83391696,10.43123140,0.02077194,0.09899699,0.72546445,7.94140346,0.03213321,1.21982426,1.28983322,1.56105317
-1.82791396,10.33377917,0.02033588,0.09762429,0.72396364,7.82160263,0.03212228,1.21674836,1.28150250,1.59280461
-1.82191096,10.22135502,0.01989415,0.09620184,0.72110550,7.68722483,0.03204339,1.21153987,1.27479784,1.62513087
-1.81590795,10.09478433,0.01945126,0.09474686,0.71689020,7.53920701,0.03189802,1.20421598,1.26984755,1.65781911
-1.80990495,9.95516983,0.01901171,0.09327894,0.71133613,7.37874320,0.03168952,1.19484213,1.26674609,1.69065343
-1.80390195,9.80388768,0.01857999,0.09181996,0.70448112,7.20727171,0.03142307,1.18353122,1.26555853,1.72342400
-1.79789895,9.64257741,0.01816058,0.09039403,0.69638318,7.02645668,0.03110560,1.17044170,1.26632569,1.75593628
-1.79189595,9.47312558,0.01775794,0.08902732,0.68712073,6.83816420,0.03074565,1.15577450,1.26906969,1.78801988
-1.78589295,9.29764301,0.01737651,0.08774790,0.67679222,6.64443335,0.03035321,1.13976888,1.27379958,1.81953673
-1.77988994,9.11843600,0.01702072,0.08658536,0.66551518,6.44744291,0.02993952,1.12269731,1.28051679,1.85038817
-1.77388694,8.93797200,0.01669497,0.08557056,0.65342466,6.24947455,0.02951684,1.10485943,1.28922022,1.88052066
-1.76788394,8.75884038,0.01640367,0.08473512,0.64067109,6.05287335,0.02909821,1.08657539,1.29991064,1.90992977
-1.76188094,8.58370924,0.01615116,0.08411098,0.62741757,5.86000686,0.02869718,1.06817850,1.31259432,1.93866225
-1.75587794,8.41527899,0.01594180,0.08372984,0.61383668,5.67322351,0.02832755,1.05000765,1.32728574,1.96681601
-1.74987494,8.25623397,0.01577985,0.08362253,0.60010688,5.49481157,0.02800313,1.03239948,1.34400917,1.99453793
-1.74387194,8.10919287,0.01566950,0.08381840,0.58640859,5.32695944,0.02773745,1.01568063,1.36279924,2.02201945
-1.73786893,7.97665922,0.01561481,0.08434462,0.57292003,5.17171819,0.02754356,1.00016012,1.38370032,2.04949011
-1.73186593,7.86097291,0.01561964,0.08522547,0.55981304,5.03096708,0.02743377,0.98612231,1.40676484,2.07720918
-1.72586293,7.76426400,0.01568764,0.08648170,0.54724888,4.90638272,0.02741949,0.97382039,1.43205068,2.10545567
-1.71985993,7.68840969,0.01582211,0.08812982,0.53537428,4.79941238,0.02751104,0.96347070,1.45961757,2.13451714
-1.71385693,7.63499586,0.01602596,0.09018148,0.52431792,4.71125192,0.02771747,0.95524807,1.48952296,2.16467777
-1.70785393,7.60528400,0.01630164,0.09264293,0.51418730,4.64282870,0.02804650,0.94928233,1.52181729,2.19620618
-1.70185093,7.60018469,0.01665101,0.09551459,0.50506636,4.59478971,0.02850442,0.94565606,1.55653912,2.22934357
-1.69584792,7.62023854,0.01707532,0.09879068,0.49701391,4.56749510,0.02909599,0.94440378,1.59371028,2.26429281
-1.68984492,7.66560530,0.01757508,0.10245906,0.49006290,4.56101715,0.02982445,0.94551259,1.63333130,2.30120894
-1.68384192,7.73606168,0.01815004,0.10650122,0.48422065,4.57514467,0.03069152,0.94892426,1.67537747,2.34019166
-1.67783892,7.83100824,0.01879910,0.11089244,0.47947010,4.60939255,0.03169740,0.95453882,1.71979569,2.38128013
-1.67183592,7.94948511,0.01952031,0.11560212,0.47577196,4.66301624,0.03284087,0.96221945,1.76650232,2.42445041
-1.66583292,8.09019641,0.02031082,0.12059435,0.47306774,4.73503061,0.03411928,0.97179857,1.81538217,2.46961576
-1.65982991,8.25154232,0.02116689,0.12582862,0.47128351,4.82423264,0.03552871,0.98308498,1.86628872,2.51662958
-1.65382691,8.43165783,0.02208390,0.13126067,0.47033430,4.92922712,0.03706401,0.99587163,1.91904556,2.56529108
-1.64782391,8.62845673,0.02305640,0.13684347,0.47012874,5.04845462,0.03871893,1.00994388,1.97344889,2.61535320
-1.64182091,8.83967904,0.02407812,0.14252835,0.47057391,5.18022078,0.04048617,1.02508784,2.02927100,2.66653235
-1.63581791,9.06294018,0.02514203,0.14826606,0.47158005,5.32272594,0.04235752,1.04109840,2.08626454,2.71851950
-1.62981491,9.29577982,0.02624045,0.15400793,0.47306488,5.47409432,0.04432389,1.05778669,2.14416716,2.77099185
-1.62381191,9.53570874,0.02736507,0.15970691,0.47495733,5.63240186,0.04637538,1.07498653,2.20270640,2.82362459
-1.61780890,9.78025188,0.02850706,0.16531855,0.47720050,5.79570207,0.04850133,1.09255976,2.26160441,2.87610205
-1.61180590,10.02698642,0.02965715,0.17080184,0.47975367,5.96204930,0.05069033,1.11039996,2.32058231,2.92812760
-1.60580290,10.27357375,0.03080571,0.17611981,0.48259328,6.12951932,0.05293026,1.12843473,2.37936395,2.97943196
-1.59979990,10.51778493,0.03194287,0.18124008,0.48571287,6.29622691,0.05520826,1.14662610,2.43767893,3.02977953
-1.59379690,10.75751949,0.03305857,0.18613505,0.48912197,6.46034077,0.05751075,1.16496941,2.49526479,3.07897249
-1.58779390,10.99081802,0.03414274,0.19078200,0.49284410,6.62009600,0.05982348,1.18349052,2.55186843,3.12685278
-1.58179090,11.21586941,0.03518536,0.19516299,0.49691394,6.77380478,0.06213148,1.20224158,2.60724694,3.17330185
-1.57578789,11.43101373,0.03617662,0.19926454,0.50137396,6.91986570,0.06441920,1.22129572,2.66116787,3.21823872
-1.56978489,11.63474220,0.03710707,0.20307731,0.50627061,7.05677271,0.06667056,1.24074069,2.71340930,3.26161635
-1.56378189,11.82569571,0.03796774,0.20659557,0.51165047,7.18312407,0.06886914,1.26067211,2.76376002,3.30341705
-1.55777889,12.00266311,0.03875037,0.20981672,0.51755636,7.29763212,0.07099833,1.28118628,2.81201993,3.34364706
-1.55177589,12.16458063,0.03944754,0.21274081,0.52402389,7.39913417,0.07304160,1.30237323,2.85800103,3.38233088
-1.54577289,12.31053331,0.04005288,0.21537004,0.53107839,7.48660496,0.07498284,1.32431004,2.90152909,3.41950568
