energy_ev,total_up,total_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down,Zn_p_up,Zn_p_down,Zn_d_up,Zn_d_down
-2.42221111,1.94505942,-1.94659622,0.39307452,-0.39364120,1.36211355,-1.36298388,0.00492937,-0.00493674,0.04817201,-0.04831848,0.68638010,-0.68693362,0.00000000,-0.00000000,0.12423272,-0.12433625,0.00106357,-0.00106502
-2.41620810,1.89191425,-1.89329084,0.37463724,-0.37519167,1.32926666,-1.33001167,0.00487450,-0.00488093,0.04392829,-0.04406674,0.66809920,-0.66864163,0.00000000,-0.00000000,0.12247432,-0.12255420,0.00100928,-0.00101064
-2.41020510,1.84398495,-1.84519420,0.35660952,-0.35714652,1.30029731,-1.30091325,0.00487329,-0.00487870,0.03993527,-0.04006445,0.65033285,-0.65086407,0.00000000,-0.00000000,0.12158301,-0.12163900,0.00095862,-0.00095986
-2.40420210,1.80158414,-1.80262506,0.33916298,-0.33967842,1.27538211,-1.27586983,0.00492804,-0.00493237,0.03622646,-0.03634535,0.63314451,-0.63366603,0.00000000,-0.00000000,0.12157039,-0.12160260,0.00091200,-0.00091313
-2.39819910,1.76485747,-1.76573469,0.32243921,-0.32293005,1.25457823,-1.25494271,0.00504000,-0.00504320,0.03282771,-0.03293557,0.61655272,-0.61706749,0.00000000,-0.00000000,0.12243456,-0.12244346,0.00086974,-0.00087074
-2.39219610,1.73379667,-1.73451960,0.30654877,-0.30701304,1.23783432,-1.23808409,0.00520926,-0.00521133,0.02975736,-0.02985371,0.60053513,-0.60104719,0.00000000,-0.00000000,0.12416067,-0.12414703,0.00083205,-0.00083291
-2.38619310,1.70825782,-1.70883973,0.29157159,-0.29200829,1.22500511,-1.22515148,0.00543469,-0.00543562,0.02702652,-0.02711113,0.58503430,-0.58554854,0.00000000,-0.00000000,0.12672176,-0.12668659,0.00079905,-0.00079978
-2.38019010,1.68798397,-1.68844091,0.27755845,-0.27796745,1.21586878,-1.21592509,0.00571390,-0.00571371,0.02463963,-0.02471248,0.56996503,-0.57048676,0.00000000,-0.00000000,0.13007987,-0.13002437,0.00077078,-0.00077138
-2.37418709,1.67263070,-1.67298034,0.26453364,-0.26491555,1.21014630,-1.21012701,0.00604322,-0.00604196,0.02259513,-0.02265639,0.55522255,-0.55575716,0.00000000,-0.00000000,0.13418749,-0.13411297,0.00074720,-0.00074766
-2.36818409,1.66179326,-1.66205379,0.25249844,-0.25285442,1.20752152,-1.20744142,0.00641774,-0.00641549,0.02088624,-0.02093626,0.54069130,-0.54124386,0.00000000,-0.00000000,0.13898914,-0.13889696,0.00072820,-0.00072853
-2.36218109,1.65503403,-1.65522304,0.24143516,-0.24176678,1.20766137,-1.20753471,0.00683142,-0.00682823,0.01950190,-0.01954114,0.52625363,-0.52682857,0.00000000,-0.00000000,0.14442324,-0.14431477,0.00071363,-0.00071383
-2.35617809,1.65190893,-1.65204245,0.23131153,-0.23162058,1.21023483,-1.21007465,0.00727710,-0.00727309,0.01842758,-0.01845663,0.51179818,-0.51239899,0.00000000,-0.00000000,0.15042405,-0.15030059,0.00070328,-0.00070337
-2.35017509,1.65199159,-1.65208321,0.22208524,-0.22237358,1.21493019,-1.21474763,0.00774677,-0.00774203,0.01764623,-0.01766574,0.49722738,-0.49785633,0.00000000,-0.00000000,0.15692372,-0.15678646,0.00069693,-0.00069691
-2.34417209,1.65489425,-1.65495448,0.21370830,-0.21397769,1.22146961,-1.22127346,0.00823165,-0.00822630,0.01713906,-0.01714972,0.48246377,-0.48312178,0.00000000,-0.00000000,0.16385434,-0.16370431,0.00069435,-0.00069421
-2.33816908,1.66028453,-1.66032030,0.20613100,-0.20638300,1.22962055,-1.22941686,0.00872247,-0.00871664,0.01688627,-0.01688881,0.46745499,-0.46814147,0.00000000,-0.00000000,0.17114993,-0.17098794,0.00069527,-0.00069503
-2.33216608,1.66789748,-1.66791192,0.19930538,-0.19954125,1.23920353,-1.23899544,0.00920969,-0.00920349,0.01686772,-0.01686286,0.45217709,-0.45288994,0.00000000,-0.00000000,0.17874822,-0.17857489,0.00069945,-0.00069912
-2.32616308,1.67754248,-1.67753489,0.19318802,-0.19340862,1.25009607,-1.24988378,0.00968374,-0.00967730,0.01706338,-0.01705182,0.43663628,-0.43737193,0.00000000,-0.00000000,0.18659232,-0.18640803,0.00070665,-0.00070623
-2.32016008,1.68910480,-1.68907082,0.18774198,-0.18794779,1.26223261,-1.26201353,0.01013531,-0.01012875,0.01745376,-0.01743617,0.42086902,-0.42162252,0.00000000,-0.00000000,0.19463191,-0.19443684,0.00071665,-0.00071614
-2.31415708,1.70254202,-1.70247405,0.18293799,-0.18312907,1.27560070,-1.27536972,0.01055562,-0.01054905,0.01802010,-0.01799714,0.40494054,-0.40570575,0.00000000,-0.00000000,0.20282418,-0.20261829,0.00072922,-0.00072862
-2.30815408,1.71787550,-1.71776330,0.17875476,-0.17893077,1.29023354,-1.28998349,0.01093662,-0.01093014,0.01874455,-0.01871684,0.38894201,-0.38971180,0.00000000,-0.00000000,0.21113418,-0.21091728,0.00074416,-0.00074348
-2.30215108,1.73517761,-1.73500903,0.17517849,-0.17533878,1.30619943,-1.30592163,0.01127129,-0.01126499,0.01961014,-0.01957826,0.37298653,-0.37375305,0.00000000,-0.00000000,0.21953473,-0.21930655,0.00076129,-0.00076053
-2.29614807,1.75455532,-1.75431715,0.17220170,-0.17234539,1.32358877,-1.32327362,0.01155376,-0.01154772,0.02060073,-0.02056522,0.35720421,-0.35795918,0.00000000,-0.00000000,0.22800582,-0.22776602,0.00078042,-0.00077958
-2.29014507,1.77613106,-1.77580995,0.16982145,-0.16994749,1.34249913,-1.34213685,0.01177952,-0.01177380,0.02170083,-0.02166223,0.34173663,-0.34247160,0.00000000,-0.00000000,0.23653342,-0.23628173,0.00080137,-0.00080045
-2.28414207,1.80002201,-1.79960547,0.16803707,-0.16814439,1.36301936,-1.36260067,0.01194549,-0.01194013,0.02289543,-0.02285424,0.32673091,-0.32743760,0.00000000,-0.00000000,0.24510787,-0.24484413,0.00082397,-0.00082297
-2.27813907,1.82631879,-1.82579610,0.16684767,-0.16693529,1.38521347,-1.38473033,0.01205006,-0.01204510,0.02416977,-0.02412648,0.31233378,-0.31300431,0.00000000,-0.00000000,0.25372185,-0.25344614,0.00084802,-0.00084695
-2.27213607,1.85506472,-1.85442783,0.16624944,-0.16631657,1.40910524,-1.40855151,0.01209311,-0.01208857,0.02550913,-0.02546427,0.29868575,-0.29931292,0.00000000,-0.00000000,0.26236809,-0.26208076,0.00087332,-0.00087219
-2.26613307,1.88623689,-1.88548120,0.16623307,-0.16627922,1.43466434,-1.43403632,0.01207594,-0.01207184,0.02689870,-0.02685276,0.28591581,-0.28649330,0.00000000,-0.00000000,0.27103682,-0.27073864,0.00089964,-0.00089845
-2.26013007,1.91972990,-1.91885491,0.16678132,-0.16680640,1.46179469,-1.46109168,0.01200116,-0.01199749,0.02832342,-0.02827690,0.27413663,-0.27465924,0.00000000,-0.00000000,0.27971335,-0.27940554,0.00092674,-0.00092549
-2.25412706,1.95534345,-1.95435321,0.16786700,-0.16787141,1.49032597,-1.48955056,0.01187253,-0.01186927,0.02976792,-0.02972135,0.26344069,-0.26390441,0.00000000,-0.00000000,0.28837573,-0.28806002,0.00095434,-0.00095304
-2.24812406,1.99277435,-1.99167773,0.16945147,-0.16943611,1.52000847,-1.51916679,0.01169474,-0.01169190,0.03121663,-0.03117054,0.25389716,-0.25429930,0.00000000,-0.00000000,0.29699272,-0.29667138,0.00098212,-0.00098079
-2.24212106,2.03161362,-2.03042438,0.17148364,-0.17145001,1.55051206,-1.54961381,0.01147329,-0.01147083,0.03265384,-0.03260875,0.24554982,-0.24588906,0.00000000,-0.00000000,0.30552234,-0.30519819,0.00100974,-0.00100839
-2.23611806,2.07134900,-2.07008562,0.17389977,-0.17384990,1.58142910,-1.58048744,0.01121415,-0.01121206,0.03406397,-0.03402041,0.23841592,-0.23869232,0.00000000,-0.00000000,0.31391091,-0.31358731,0.00103683,-0.00103548
-2.23011506,2.11137291,-2.11005819,0.17662390,-0.17656034,1.61228161,-1.61131289,0.01092361,-0.01092187,0.03543186,-0.03539031,0.23248610,-0.23270103,0.00000000,-0.00000000,0.32209297,-0.32177374,0.00106301,-0.00106166
-2.22411206,2.15099564,-2.14965613,0.17956896,-0.17949477,1.64253218,-1.64155551,0.01060802,-0.01060661,0.03674311,-0.03670405,0.22772507,-0.22788117,0.00000000,-0.00000000,0.32999181,-0.32968118,0.00108785,-0.00108653
-2.21810905,2.18946325,-2.18812848,0.18263864,-0.18255726,1.67159848,-1.67063516,0.01027360,-0.01027251,0.03798457,-0.03794841,0.22407332,-0.22417437,0.00000000,-0.00000000,0.33752096,-0.33722345,0.00111094,-0.00110967
-2.21210605,2.22597955,-2.22468114,0.18572977,-0.18564493,1.69887050,-1.69794339,0.00992629,-0.00992550,0.03914471,-0.03911180,0.22144943,-0.22150022,0.00000000,-0.00000000,0.34458634,-0.34430662,0.00113187,-0.00113065
-2.20610305,2.25973112,-2.25850171,0.18873522,-0.18865084,1.72373008,-1.72286280,0.00957156,-0.00957107,0.04021409,-0.04018471,0.21975305,-0.21975924,0.00000000,-0.00000000,0.35108916,-0.35083189,0.00115022,-0.00114908
-2.20010005,2.28991426,-2.28878647,0.19154715,-0.19146720,1.74557153,-1.74478770,0.00921437,-0.00921417,0.04118578,-0.04116010,0.21886841,-0.21883631,0.00000000,-0.00000000,0.35692928,-0.35669898,0.00116563,-0.00116458
-2.19409705,2.31576270,-2.31476798,0.19406049,-0.19398886,1.76382269,-1.76314508,0.00885905,-0.00885914,0.04205565,-0.04203374,0.21866805,-0.21860450,0.00000000,-0.00000000,0.36200907,-0.36180994,0.00117774,-0.00117680
-2.18809405,2.33657476,-2.33574233,0.19617648,-0.19611685,1.77796532,-1.77741506,0.00850931,-0.00850967,0.04282265,-0.04280446,0.21901691,-0.21892903,0.00000000,-0.00000000,0.36623740,-0.36607313,0.00118626,-0.00118544
-2.18209105,2.35173876,-2.35109456,0.19780606,-0.19776174,1.78755399,-1.78714984,0.00816821,-0.00816884,0.04348890,-0.04347429,0.21977632,-0.21967134,0.00000000,-0.00000000,0.36953356,-0.36940720,0.00119096,-0.00119027
-2.17608804,2.36075546,-2.36032129,0.19887303,-0.19884687,1.79223259,-1.79199022,0.00783825,-0.00783914,0.04405976,-0.04404845,0.22080805,-0.22069314,0.00000000,-0.00000000,0.37183108,-0.37174488,0.00119168,-0.00119113
-2.17008504,2.36325666,-2.36304939,0.19931680,-0.19931109,1.79174774,-1.79167921,0.00752136,-0.00752250,0.04454362,-0.04453522,0.22197807,-0.22186016,0.00000000,-0.00000000,0.37308096,-0.37303629,0.00118832,-0.00118792
-2.16408204,2.35901906,-2.35905003,0.19909464,-0.19911102,1.78595867,-1.78607199,0.00721902,-0.00722039,0.04495166,-0.04494570,0.22316010,-0.22304570,0.00000000,-0.00000000,0.37325444,-0.37325168,0.00118088,-0.00118062
-2.15807904,2.34797292,-2.34824761,0.19818329,-0.19822266,1.77484308,-1.77514190,0.00693230,-0.00693388,0.04529746,-0.04529336,0.22423869,-0.22413375,0.00000000,-0.00000000,0.37234492,-0.37238343,0.00116942,-0.00116931
-2.15207604,2.33020532,-2.33072309,0.19657990,-0.19664243,1.75849894,-1.75898238,0.00666196,-0.00666371,0.04559644,-0.04559357,0.22511189,-0.22502168,0.00000000,-0.00000000,0.37036910,-0.37044719,0.00115409,-0.00115413
-2.14607304,2.30595789,-2.30671206,0.19430231,-0.19438740,1.73714223,-1.73780491,0.00640851,-0.00641040,0.04586529,-0.04586299,0.22569343,-0.22562243,0.00000000,-0.00000000,0.36736720,-0.36748218,0.00113512,-0.00113529
-2.14007004,2.27561954,-2.27659756,0.19138859,-0.19149489,1.71110095,-1.71193312,0.00617227,-0.00617425,0.04612130,-0.04611886,0.22591431,-0.22586612,0.00000000,-0.00000000,0.36340233,-0.36355056,0.00111279,-0.00111308
-2.13406703,2.23971460,-2.24089844,0.18789606,-0.18802150,1.68080582,-1.68179360,0.00595340,-0.00595542,0.04638167,-0.04637842,0.22572391,-0.22570120,0.00000000,-0.00000000,0.35855898,-0.35873601,0.00108744,-0.00108785
-2.12806403,2.19888721,-2.20025389,0.18389959,-0.18404145,1.64677819,-1.64790398,0.00575196,-0.00575397,0.04666287,-0.04665814,0.22509052,-0.22509500,0.00000000,-0.00000000,0.35294090,-0.35314151,0.00105947,-0.00105998
-2.12206103,2.15388286,-2.15540514,0.17948961,-0.17964457,1.60961604,-1.61085895,0.00556788,-0.00556984,0.04697999,-0.04697318,0.22400142,-0.22403380,0.00000000,-0.00000000,0.34666821,-0.34688666,0.00102930,-0.00102989
-2.11605803,2.10552821,-2.10717529,0.17476966,-0.17493390,1.56997859,-1.57131498,0.00540101,-0.00540288,0.04734626,-0.04733685,0.22246246,-0.22252249,0.00000000,-0.00000000,0.33987427,-0.34010439,0.00099737,-0.00099803
-2.11005503,2.05471012,-2.05644841,0.16985380,-0.17002308,1.52857050,-1.52997455,0.00525110,-0.00525282,0.04777268,-0.04776020,0.22049730,-0.22058379,0.00000000,-0.00000000,0.33270216,-0.33293756,0.00096414,-0.00096485
-2.10405203,2.00235493,-2.00414888,0.16486394,-0.16503369,1.48612624,-1.48757052,0.00511773,-0.00511928,0.04826771,-0.04825181,0.21814624,-0.21825711,0.00000000,-0.00000000,0.32530111,-0.32553533,0.00093004,-0.00093079
-2.09804902,1.94940901,-1.95122184,0.15992712,-0.16009254,1.44339539,-1.44485140,0.00500039,-0.00500174,0.04883726,-0.04881767,0.21546485,-0.21559721,0.00000000,-0.00000000,0.31782306,-0.31804974,0.00089550,-0.00089627
-2.09204602,1.89682115,-1.89861560,0.15517304,-0.15532918,1.40112926,-1.40256801,0.00489839,-0.00489951,0.04948475,-0.04946130,0.21252242,-0.21267263,0.00000000,-0.00000000,0.31041936,-0.31063240,0.00086092,-0.00086169
-2.08604302,1.84552742,-1.84726640,0.15073173,-0.15087359,1.36006939,-1.36146186,0.00481086,-0.00481175,0.05021137,-0.05018396,0.20940016,-0.20956395,0.00000000,-0.00000000,0.30323792,-0.30343162,0.00082666,-0.00082742
-2.08004002,1.79643888,-1.79808599,0.14673152,-0.14685411,1.32093791,-1.32225550,0.00473680,-0.00473745,0.05101650,-0.05098510,0.20618947,-0.20636203,0.00000000,-0.00000000,0.29642072,-0.29658986,0.00079305,-0.00079379
-2.07403702,1.75043187,-1.75195194,0.14329730,-0.14339570,1.28442994,-1.28564486,0.00467501,-0.00467545,0.05189820,-0.05186283,0.20299002,-0.20316610,0.00000000,-0.00000000,0.29010177,-0.29024172,0.00076036,-0.00076107
-2.06803402,1.70834111,-1.70970055,0.14054903,-0.14061847,1.25120781,-1.25229338,0.00462421,-0.00462444,0.05285384,-0.05281455,0.19990791,-0.20008196,0.00000000,-0.00000000,0.28440558,-0.28451236,0.00072883,-0.00072950
-2.06203102,1.67095474,-1.67212187,0.13860048,-0.13863638,1.22189674,-1.22282769,0.00458297,-0.00458303,0.05388077,-0.05383761,0.19705373,-0.19722000,0.00000000,-0.00000000,0.27944610,-0.27951639,0.00069864,-0.00069927
-2.05602801,1.63901102,-1.63995631,0.13755822,-0.13755624,1.19708163,-1.19783433,0.00454984,-0.00454975,0.05497690,-0.05492990,0.19454068,-0.19469334,0.00000000,-0.00000000,0.27532590,-0.27535708,0.00066995,-0.00067052
-2.05002501,1.61319571,-1.61389203,0.13752057,-0.13747669,1.17730431,-1.17785697,0.00452334,-0.00452315,0.05614131,-0.05609047,0.19248257,-0.19261584,0.00000000,-0.00000000,0.27213574,-0.27212590,0.00064287,-0.00064339
-2.04402201,1.59413945,-1.59456228,0.13857671,-0.13848724,1.16306075,-1.16339366,0.00450205,-0.00450179,0.05737470,-0.05731997,0.19099179,-0.19110005,0.00000000,-0.00000000,0.26995431,-0.26990217,0.00061748,-0.00061794
-2.03801901,1.58241431,-1.58254193,0.14080556,-0.14066723,1.15479760,-1.15489335,0.00448464,-0.00448434,0.05867973,-0.05862100,0.19017721,-0.19025511,0.00000000,-0.00000000,0.26884793,-0.26875289,0.00059383,-0.00059422
-2.03201601,1.57852869,-1.57834252,0.14427459,-0.14408463,1.15290766,-1.15275137,0.00446992,-0.00446961,0.06006110,-0.05999822,0.19014187,-0.19018449,0.00000000,-0.00000000,0.26887030,-0.26873234,0.00057195,-0.00057228
-2.02601301,1.58292022,-1.58240508,0.14903840,-0.14879457,1.15772373,-1.15730334,0.00445688,-0.00445659,0.06152550,-0.06145826,0.19098066,-0.19098361,0.00000000,-0.00000000,0.27006206,-0.26988176,0.00055186,-0.00055213
-2.02001001,1.59594610,-1.59509063,0.15513698,-0.15483772,1.16951078,-1.16881739,0.00444473,-0.00444447,0.06308126,-0.06300942,0.19277778,-0.19273729,0.00000000,-0.00000000,0.27245015,-0.27222864,0.00053356,-0.00053377
-2.01400700,1.61787090,-1.61666802,0.16259384,-0.16223832,1.18845626,-1.18748451,0.00443287,-0.00443266,0.06473783,-0.06466113,0.19560409,-0.19551717,0.00000000,-0.00000000,0.27604692,-0.27578587,0.00051704,-0.00051720
-2.00800400,1.64885214,-1.64729955,0.17141385,-0.17100208,1.21465896,-1.21340741,0.00442094,-0.00442079,0.06650502,-0.06642322,0.19951444,-0.19937896,0.00000000,-0.00000000,0.28084903,-0.28055062,0.00050230,-0.00050240
-2.00200100,1.68892401,-1.68702475,0.18158104,-0.18111397,1.24811657,-1.24658816,0.00440878,-0.00440869,0.06839207,-0.06830499,0.20454496,-0.20435978,0.00000000,-0.00000000,0.28683605,-0.28650302,0.00048931,-0.00048935
-1.99599800,1.73798015,-1.73574318,0.19305630,-0.19253593,1.28871280,-1.28691528,0.00439639,-0.00439634,0.07040662,-0.07031418,0.21071052,-0.21047555,0.00000000,-0.00000000,0.29396911,-0.29360469,0.00047805,-0.00047803
-1.98999500,1.79575673,-1.79319741,0.20577535,-0.20520480,1.33620487,-1.33415114,0.00438388,-0.00438386,0.07255357,-0.07245582,0.21800229,-0.21771859,0.00000000,-0.00000000,0.30218932,-0.30179732,0.00046848,-0.00046840
-1.98399200,1.86181676,-1.85895737,0.21964697,-0.21903055,1.39021218,-1.38792068,0.00437144,-0.00437145,0.07483400,-0.07473118,0.22638581,-0.22605563,0.00000000,-0.00000000,0.31141652,-0.31100130,0.00046054,-0.00046041
-1.97798899,1.93553750,-1.93240751,0.23455175,-0.23389499,1.45020749,-1.44770236,0.00435929,-0.00435931,0.07724410,-0.07713665,0.23579941,-0.23542622,0.00000000,-0.00000000,0.32154824,-0.32111472,0.00045419,-0.00045401
-1.97198599,2.01610201,-2.01273827,0.25034154,-0.24965123,1.51551144,-1.51282267,0.00434760,-0.00434761,0.07977427,-0.07966286,0.24615337,-0.24574187,0.00000000,-0.00000000,0.33245915,-0.33201281,0.00044934,-0.00044911
-1.96598299,2.10249648,-2.09894312,0.26683979,-0.26612390,1.58529169,-1.58245492,0.00433644,-0.00433644,0.08240841,-0.08229399,0.25732981,-0.25688587,0.00000000,-0.00000000,0.34400112,-0.34354800,0.00044590,-0.00044563
-1.95997999,2.19351433,-2.18982244,0.28384282,-0.28311045,1.65856722,-1.65562356,0.00432577,-0.00432576,0.08512352,-0.08500730,0.26918341,-0.26871401,0.00000000,-0.00000000,0.35600421,-0.35555084,0.00044375,-0.00044344
-1.95397699,2.28776808,-2.28399510,0.30112221,-0.30038348,1.73421891,-1.73121429,0.00431540,-0.00431537,0.08788955,-0.08777302,0.28154314,-0.28105630,0.00000000,-0.00000000,0.36827842,-0.36783177,0.00044274,-0.00044240
-1.94797399,2.38370954,-2.37991834,0.31842841,-0.31769425,1.81100626,-1.80799077,0.00430497,-0.00430493,0.09066964,-0.09055452,0.29421498,-0.29371955,0.00000000,-0.00000000,0.38061653,-0.38018392,0.00044272,-0.00044235
-1.94197099,2.47965834,-2.47591596,0.33549533,-0.33477728,1.88759078,-1.88461761,0.00429396,-0.00429393,0.09342070,-0.09330893,0.30698552,-0.30649103,0.00000000,-0.00000000,0.39279798,-0.39238694,0.00044350,-0.00044311
-1.93596798,2.57383839,-2.57021459,0.35204605,-0.35135601,1.96256537,-1.95968964,0.00428173,-0.00428172,0.09609428,-0.09598798,0.31962659,-0.31914302,0.00000000,-0.00000000,0.40459368,-0.40421178,0.00044488,-0.00044446
-1.92996498,2.66442165,-2.66098711,0.36779946,-0.36714938,2.03448922,-2.03176657,0.00426755,-0.00426758,0.09863788,-0.09853928,0.33190061,-0.33143817,0.00000000,-0.00000000,0.41577176,-0.41542642,0.00044662,-0.00044621
-1.92396198,2.74957752,-2.74640197,0.38247749,-0.38187908,2.10192705,-2.09941211,0.00425068,-0.00425076,0.10099638,-0.10090777,0.34356661,-0.34313547,0.00000000,-0.00000000,0.42610400,-0.42580232,0.00044851,-0.00044810
-1.91795898,2.82752647,-2.82467659,0.39581290,-0.39527725,2.16349136,-2.16123614,0.00423041,-0.00423056,0.10311381,-0.10303745,0.35438676,-0.35399676,0.00000000,-0.00000000,0.43537279,-0.43512130,0.00045031,-0.00044990
-1.91195598,2.89659563,-2.89413300,0.40755708,-0.40709439,2.21788614,-2.21593840,0.00420617,-0.00420640,0.10493518,-0.10487324,0.36413304,-0.36379343,0.00000000,-0.00000000,0.44337836,-0.44318279,0.00045177,-0.00045139
-1.90595298,2.95527415,-2.95325315,0.41748781,-0.41710702,2.26395006,-2.26235168,0.00417761,-0.00417793,0.10640836,-0.10636284,0.37259396,-0.37231312,0.00000000,-0.00000000,0.44994584,-0.44981091,0.00045268,-0.00045232
-1.89994997,3.00226580,-3.00073179,0.42541639,-0.42512492,2.30069743,-2.29948297,0.00414467,-0.00414508,0.10748602,-0.10745867,0.37958097,-0.37936618,0.00000000,-0.00000000,0.45493206,-0.45486127,0.00045281,-0.00045249
-1.89394697,3.03653669,-3.03552429,0.43119403,-0.43099752,2.32735494,-2.32655033,0.00410770,-0.00410818,0.10812732,-0.10811959,0.38493438,-0.38479159,0.00000000,-0.00000000,0.45823150,-0.45822695,0.00045198,-0.00045170
-1.88794397,3.05735557,-3.05688732,0.43471708,-0.43461920,2.34339249,-2.34301397,0.00406749,-0.00406801,0.10829953,-0.10831250,0.38852851,-0.38846215,0.00000000,-0.00000000,0.45978133,-0.45984359,0.00045002,-0.00044979
-1.88194097,3.06432499,-3.06441034,0.43593089,-0.43593321,2.34854648,-2.34859992,0.00402534,-0.00402586,0.10797929,-0.10801362,0.39027588,-0.39028875,0.00000000,-0.00000000,0.45956508,-0.45969310,0.00044681,-0.00044663
-1.87593797,3.05740156,-3.05803635,0.43483215,-0.43493403,2.34283452,-2.34331497,0.00398314,-0.00398359,0.10715361,-0.10720954,0.39013031,-0.39022345,0.00000000,-0.00000000,0.45761485,-0.45780593,0.00044224,-0.00044211
-1.86993497,3.03690436,-3.03807071,0.43146947,-0.43166813,2.32656044,-2.32745212,0.00394333,-0.00394364,0.10582049,-0.10589778,0.38808876,-0.38826146,0.00000000,-0.00000000,0.45401183,-0.45426166,0.00043626,-0.00043619
-1.86393197,3.00351072,-3.00517745,0.42594229,-0.42623283,2.30030929,-2.30158596,0.00390899,-0.00390907,0.10398916,-0.10408714,0.38419186,-0.38444166,0.00000000,-0.00000000,0.44888512,-0.44918782,0.00042885,-0.00042885
-1.85792896,2.95823949,-2.96036292,0.41839804,-0.41877364,2.26493233,-2.26655802,0.00388375,-0.00388349,0.10167993,-0.10179746,0.37852318,-0.37884593,0.00000000,-0.00000000,0.44240876,-0.44275708,0.00042006,-0.00042011
-1.85192596,2.90242206,-2.90494738,0.40902772,-0.40947980,2.22152235,-2.22345242,0.00387181,-0.00387111,0.09892367,-0.09905924,0.37120714,-0.37159716,0.00000000,-0.00000000,0.43479718,-0.43518270,0.00040994,-0.00041004
-1.84592296,2.83766240,-2.84052536,0.39805995,-0.39857849,2.17138015,-2.17356271,0.00387787,-0.00387660,0.09576095,-0.09591266,0.36240581,-0.36285601,0.00000000,-0.00000000,0.42629913,-0.42671248,0.00039860,-0.00039875
-1.83991996,2.76578739,-2.76891630,0.38575394,-0.38632776,2.11597349,-2.11835106,0.00390708,-0.00390510,0.09224089,-0.09240654,0.35231453,-0.35281669,0.00000000,-0.00000000,0.41719034,-0.41762153,0.00038617,-0.00038637
-1.83391696,2.68878935,-2.69210740,0.37239142,-0.37300855,2.05688994,-2.05940127,0.00396495,-0.00396214,0.08841972,-0.08859687,0.34115676,-0.34170171,0.00000000,-0.00000000,0.40776524,-0.40820395,0.00037283,-0.00037307
-1.82791396,2.60876295,-2.61219066,0.35826802,-0.35891606,1.99578541,-1.99836751,0.00405725,-0.00405348,0.08435922,-0.08454525,0.32917812,-0.32975601,0.00000000,-0.00000000,0.39832800,-0.39876395,0.00035875,-0.00035903
-1.82191096,2.52783885,-2.53129657,0.34368433,-0.34435084,1.93433032,-1.93692043,0.00418994,-0.00418510,0.08012497,-0.08031716,0.31663988,-0.31724051,0.00000000,-0.00000000,0.38918324,-0.38960650,0.00034415,-0.00034445
-1.81590795,2.44811646,-2.45152690,0.32893706,-0.32960989,1.87415535,-1.87669300,0.00436905,-0.00436302,0.07578463,-0.07598024,0.30381227,-0.30442529,0.00000000,-0.00000000,0.38062687,-0.38102819,0.00032923,-0.00032955
-1.80990495,2.37159834,-2.37488896,0.31431057,-0.31497822,1.81679891,-1.81922779,0.00460054,-0.00459322,0.07140613,-0.07160248,0.29096756,-0.29158279,0.00000000,-0.00000000,0.37293716,-0.37330827,0.00031421,-0.00031454
-1.80390195,2.30012852,-2.30323370,0.30006905,-0.30072097,1.76365807,-1.76592779,0.00489018,-0.00488149,0.06705606,-0.06725053,0.27837329,-0.27898098,0.00000000,-0.00000000,0.36636665,-0.36670052,0.00029929,-0.00029963
-1.79789895,2.23533694,-2.23819989,0.28644972,-0.28707658,1.71594484,-1.71801241,0.00524346,-0.00523334,0.06279801,-0.06298819,0.26628581,-0.26687686,0.00000000,-0.00000000,0.36113489,-0.36142594,0.00028467,-0.00028501
-1.79189595,2.17859180,-2.18116612,0.27365720,-0.27425106,1.67464939,-1.67648043,0.00566539,-0.00565380,0.05869126,-0.05887495,0.25494422,-0.25551038,0.00000000,-0.00000000,0.35742245,-0.35766670,0.00027054,-0.00027087
-1.78589295,2.13096154,-2.13321239,0.26185912,-0.26241362,1.64051127,-1.64208093,0.00616038,-0.00614732,0.05478952,-0.05496476,0.24456493,-0.24509900,0.00000000,-0.00000000,0.35536619,-0.35556136,0.00025706,-0.00025737
-1.77988994,2.09318749,-2.09509232,0.25118328,-0.25169370,1.61399993,-1.61529340,0.00673209,-0.00671757,0.05113997,-0.05130512,0.23533691,-0.23583284,0.00000000,-0.00000000,0.35505602,-0.35520157,0.00024436,-0.00024465
-1.77388694,2.06566799,-2.06721684,0.24171624,-0.24217951,1.59530484,-1.59631750,0.00738328,-0.00736734,0.04778254,-0.04793624,0.22741771,-0.22787072,0.00000000,-0.00000000,0.35653309,-0.35663018,0.00023254,-0.00023281
-1.76788394,2.04845444,-2.04964976,0.23350339,-0.23391807,1.58433566,-1.58507292,0.00811559,-0.00809832,0.04474934,-0.04489056,0.22093038,-0.22133701,0.00000000,-0.00000000,0.35978946,-0.35984086,0.00022170,-0.00022194
-1.76188094,2.04125912,-2.04211518,0.22655039,-0.22691655,1.58073234,-1.58120906,0.00892945,-0.00891095,0.04206445,-0.04219247,0.21596123,-0.21631935,0.00000000,-0.00000000,0.36476914,-0.36477911,0.00021186,-0.00021207
