energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Te_p_up,Te_d_up,Zn_p_up,Zn_d_up
-5.66983492,5.72409295,0.29357923,0.23432725,0.84938906,0.86489908,2.07479778,0.00000000,1.39130346,0.98269090
-5.66383192,5.52546334,0.28673327,0.22886131,0.81572292,0.82960160,1.98695995,0.00000000,1.34677901,0.95373053
-5.65782891,5.31680025,0.27883831,0.22237339,0.78127962,0.79366129,1.89836489,0.00000000,1.29906470,0.92187659
-5.65182591,5.09943891,0.27003497,0.21491417,0.74631392,0.75725199,1.80939705,0.00000000,1.24859990,0.88744409
-5.64582291,4.87501334,0.26048185,0.20655998,0.71110302,0.72057059,1.72050120,0.00000000,1.19590676,0.85081553
-5.63981991,4.64540917,0.25035020,0.19741004,0.67593942,0.68383404,1.63217294,0.00000000,1.14157257,0.81242822
-5.63381691,4.41270294,0.23981812,0.18758299,0.64112229,0.64727468,1.54494473,0.00000000,1.08622914,0.77275924
-5.62781391,4.17909159,0.22906452,0.17721279,0.60694819,0.61113407,1.45936869,0.00000000,1.03053063,0.73230895
-5.62181091,3.94681645,0.21826316,0.16644427,0.57370126,0.57565597,1.37599715,0.00000000,0.97513078,0.69158380
-5.61580790,3.71808606,0.20757713,0.15542860,0.54164375,0.54107872,1.29536245,0.00000000,0.92066104,0.65107951
-5.60980490,3.49500220,0.19715385,0.14431887,0.51100730,0.50762755,1.21795720,0.00000000,0.86771051,0.61126536
-5.60380190,3.27949308,0.18712100,0.13326598,0.48198553,0.47550744,1.14421629,0.00000000,0.81680883,0.57257030
-5.59779890,3.07325715,0.17758347,0.12241501,0.45472818,0.44489679,1.07450176,0.00000000,0.76841267,0.53537163
-5.59179590,2.87772010,0.16862140,0.11190223,0.42933742,0.41594240,1.00909144,0.00000000,0.72289654,0.49998655
-5.58579290,2.69400682,0.16028940,0.10185278,0.40586618,0.38875597,0.94817184,0.00000000,0.68054805,0.46666695
-5.57978989,2.52292914,0.15261702,0.09237914,0.38431878,0.36341235,0.89183585,0.00000000,0.64156774,0.43559741
-5.57378689,2.36498922,0.14561021,0.08358032,0.36465376,0.33994954,0.84008498,0.00000000,0.60607324,0.40689641
-5.56778389,2.22039738,0.13925382,0.07554175,0.34678852,0.31837043,0.79283615,0.00000000,0.57410719,0.38062033
-5.56178089,2.08910265,0.13351488,0.06833577,0.33060584,0.29864612,0.74993231,0.00000000,0.54564845,0.35677001
-5.55577789,1.97083346,0.12834639,0.06202263,0.31596145,0.28072051,0.71115617,0.00000000,0.52062548,0.33529914
-5.54977489,1.86514544,0.12369157,0.05665182,0.30269257,0.26451589,0.67624617,0.00000000,0.49893128,0.31612400
-5.54377189,1.77147310,0.11948816,0.05226360,0.29062678,0.24993921,0.64491357,0.00000000,0.48043861,0.29913387
-5.53776888,1.68918197,0.11567260,0.04889057,0.27959066,0.23688841,0.61685974,0.00000000,0.46501476,0.28420149
-5.53176588,1.61761815,0.11218391,0.04655918,0.26941794,0.22525875,0.59179246,0.00000000,0.45253476,0.27119296
-5.52576288,1.55615217,0.10896703,0.04529086,0.25995666,0.21494845,0.56944040,0.00000000,0.44289235,0.25997658
-5.51975988,1.50421491,0.10597551,0.04510291,0.25107489,0.20586355,0.54956497,0.00000000,0.43600805,0.25043014
-5.51375688,1.46132355,0.10317345,0.04600885,0.24266505,0.19792158,0.53196894,0.00000000,0.43183377,0.24244637
-5.50775388,1.42709664,0.10053657,0.04801830,0.23464637,0.19105398,0.51650136,0.00000000,0.43035384,0.23593641
-5.50175088,1.40125760,0.09805252,0.05113626,0.22696575,0.18520718,0.50305881,0.00000000,0.43158229,0.23083116
-5.49574787,1.38362708,0.09572034,0.05536195,0.21959681,0.18034219,0.49158290,0.00000000,0.43555664,0.22708059
-5.48974487,1.37410510,0.09354926,0.06068711,0.21253749,0.17643302,0.48205435,0.00000000,0.44232865,0.22465119
-5.48374187,1.37264451,0.09155684,0.06709396,0.20580631,0.17346393,0.47448429,0.00000000,0.45195243,0.22352192
-5.47773887,1.37921794,0.08976674,0.07455295,0.19943763,0.17142576,0.46890318,0.00000000,0.46447088,0.22367883
-5.47173587,1.39378053,0.08820611,0.08302038,0.19347628,0.17031174,0.46534847,0.00000000,0.47990106,0.22510904
-5.46573287,1.41623132,0.08690297,0.09243609,0.18797178,0.17011295,0.46385150,0.00000000,0.49821972,0.22779431
-5.45972986,1.44637584,0.08588351,0.10272148,0.18297272,0.17081379,0.46442484,0.00000000,0.51934968,0.23170477
-5.45372686,1.48389271,0.08516974,0.11377797,0.17852142,0.17238785,0.46705062,0.00000000,0.54314810,0.23679323
-5.44772386,1.52830658,0.08477734,0.12548602,0.17464936,0.17479438,0.47167083,0.00000000,0.56939753,0.24299055
-5.44172086,1.57896952,0.08471411,0.13770502,0.17137340,0.17797568,0.47818006,0.00000000,0.59780035,0.25020221
-5.43571786,1.63505224,0.08497893,0.15027404,0.16869327,0.18185552,0.48642133,0.00000000,0.62797714,0.25830664
-5.42971486,1.69554631,0.08556121,0.16301355,0.16659010,0.18633876,0.49618502,0.00000000,0.65946946,0.26715508
-5.42371186,1.75927739,0.08644115,0.17572820,0.16502633,0.19131227,0.50721137,0.00000000,0.69174690,0.27657341
-5.41770885,1.82492936,0.08759037,0.18821044,0.16394669,0.19664699,0.51919604,0.00000000,0.72421844,0.28636561
-5.41170585,1.89107810,0.08897319,0.20024518,0.16328035,0.20220113,0.53179875,0.00000000,0.75624762,0.29631874
-5.40570285,1.95623343,0.09054832,0.21161512,0.16294395,0.20782435,0.54465427,0.00000000,0.78717092,0.30620934
-5.39969985,2.01888693,0.09227077,0.22210654,0.16284534,0.21336253,0.55738527,0.00000000,0.81631852,0.31581065
-5.39369685,2.07756328,0.09409404,0.23151558,0.16288777,0.21866311,0.56961624,0.00000000,0.84303648,0.32490044
-5.38769385,2.13087214,0.09597230,0.23965437,0.16297421,0.22358050,0.58098772,0.00000000,0.86670920,0.33326896
-5.38169085,2.17755789,0.09786240,0.24635702,0.16301170,0.22798129,0.59116991,0.00000000,0.88678111,0.34072647
-5.37568784,2.21654446,0.09972578,0.25148508,0.16291529,0.23174904,0.59987502,0.00000000,0.90277640,0.34711007
-5.36968484,2.24697270,0.10152985,0.25493211,0.16261141,0.23478828,0.60686756,0.00000000,0.91431587,0.35228934
-5.36368184,2.26822833,0.10324903,0.25662737,0.16204064,0.23702760,0.61197211,0.00000000,0.92112998,0.35617045
-5.35767884,2.27995893,0.10486525,0.25653815,0.16115947,0.23842157,0.61507799,0.00000000,0.92306744,0.35869857
-5.35167584,2.28207909,0.10636791,0.25467086,0.15994131,0.23895142,0.61614082,0.00000000,0.92009901,0.35985852
-5.34567284,2.27476367,0.10775333,0.25107074,0.15837642,0.23862455,0.61518074,0.00000000,0.91231621,0.35967339
-5.33966983,2.25842963,0.10902371,0.24582009,0.15647111,0.23747280,0.61227767,0.00000000,0.89992530,0.35820153
-5.33366683,2.23370771,0.11018567,0.23903537,0.15424609,0.23554966,0.60756379,0.00000000,0.88323672,0.35553194
-5.32766383,2.20140576,0.11124856,0.23086305,0.15173422,0.23292671,0.60121394,0.00000000,0.86265073,0.35177836
-5.32166083,2.16246609,0.11222258,0.22147460,0.14897787,0.22968936,0.59343444,0.00000000,0.83864018,0.34707248
-5.31565783,2.11791934,0.11311685,0.21106080,0.14602603,0.22593232,0.58445123,0.00000000,0.81173120,0.34155669
-5.30965483,2.06883773,0.11393765,0.19982561,0.14293138,0.22175505,0.57449794,0.00000000,0.78248304,0.33537676
-5.30365183,2.01629040,0.11468688,0.18798004,0.13974765,0.21725746,0.56380480,0.00000000,0.75146813,0.32867494
-5.29764882,1.96130338,0.11536090,0.17573606,0.13652731,0.21253613,0.55258895,0.00000000,0.71925324,0.32158374
-5.29164582,1.90482635,0.11594988,0.16330110,0.13331983,0.20768140,0.54104691,0.00000000,0.68638294,0.31422103
-5.28564282,1.84770789,0.11643758,0.15087303,0.13017063,0.20277528,0.52934943,0.00000000,0.65336573,0.30668628
-5.27963982,1.79068037,0.11680177,0.13863611,0.12712076,0.19789060,0.51763922,0.00000000,0.62066375,0.29905850
-5.27363682,1.73435489,0.11701515,0.12675786,0.12420739,0.19309110,0.50603148,0.00000000,0.58868617,0.29139574
-5.26763382,1.67922609,0.11704677,0.11538683,0.12146501,0.18843276,0.49461724,0.00000000,0.55778636,0.28373604
-5.26163082,1.62568604,0.11686383,0.10465155,0.11892732,0.18396608,0.48346914,0.00000000,0.52826278,0.27609992
-5.25562781,1.57404590,0.11643383,0.09466032,0.11662965,0.17973914,0.47264935,0.00000000,0.50036308,0.26849390
-5.24962481,1.52456348,0.11572687,0.08550186,0.11461181,0.17580136,0.46221895,0.00000000,0.47429104,0.26091504
-5.24362181,1.47747465,0.11471788,0.07724679,0.11292105,0.17220761,0.45224819,0.00000000,0.45021549,0.25335586
-5.23761881,1.43302620,0.11338893,0.06994953,0.11161508,0.16902245,0.44282693,0.00000000,0.42828058,0.24580955
-5.23161581,1.39150796,0.11173105,0.06365064,0.11076488,0.16632413,0.43407454,0.00000000,0.40861651,0.23827494
-5.22561281,1.35328177,0.10974586,0.05837934,0.11045697,0.16420819,0.42614858,0.00000000,0.39134999,0.23076089
-5.21960980,1.31880540,0.10744659,0.05415606,0.11079512,0.16279039,0.41925173,0.00000000,0.37661366,0.22328998
-5.21360680,1.28864966,0.10485863,0.05099471,0.11190119,0.16220867,0.41363635,0.00000000,0.36455373,0.21590104
-5.20760380,1.26350752,0.10201946,0.04890475,0.11391501,0.16262402,0.40960633,0.00000000,0.35533555,0.20865048
-5.20160080,1.24419424,0.09897798,0.04789279,0.11699312,0.16422021,0.40751607,0.00000000,0.34914651,0.20161237
-5.19559780,1.23163837,0.09579327,0.04796362,0.12130639,0.16720215,0.40776629,0.00000000,0.34619614,0.19487719
-5.18959480,1.22686366,0.09253288,0.04912077,0.12703641,0.17179302,0.41079691,0.00000000,0.34671340,0.18854932
-5.18359180,1.23096253,0.08927064,0.05136639,0.13437072,0.17823013,0.41707706,0.00000000,0.35094116,0.18274350
-5.17758879,1.24506206,0.08608421,0.05470065,0.14349693,0.18675965,0.42709252,0.00000000,0.35912828,0.17758031
-5.17158579,1.27028405,0.08305238,0.05912062,0.15459593,0.19763032,0.44133111,0.00000000,0.37151948,0.17318111
-5.16558279,1.30770056,0.08025230,0.06461872,0.16783431,0.21108631,0.46026635,0.00000000,0.38834356,0.16966246
-5.15957979,1.35828700,0.07775674,0.07118093,0.18335625,0.22735956,0.48434019,0.00000000,0.40980063,0.16713049
-5.15357679,1.42287472,0.07563157,0.07878473,0.20127516,0.24666166,0.51394527,0.00000000,0.43604879,0.16567549
-5.14757379,1.50210495,0.07393343,0.08739712,0.22166548,0.26917568,0.54940733,0.00000000,0.46719098,0.16536683
-5.14157079,1.59638627,0.07270780,0.09697265,0.24455481,0.29504815,0.59096864,0.00000000,0.50326265,0.16624863
-5.13556778,1.70585730,0.07198744,0.10745172,0.26991696,0.32438146,0.63877274,0.00000000,0.54422075,0.16833630
-5.12956478,1.83035634,0.07179138,0.11875932,0.29766610,0.35722687,0.69285138,0.00000000,0.58993473,0.17161409
-5.12356178,1.96939923,0.07212433,0.13080414,0.32765247,0.39357855,0.75311395,0.00000000,0.64017980,0.17603385
-5.11755878,2.12216665,0.07297665,0.14347833,0.35965993,0.43336856,0.81933993,0.00000000,0.69463301,0.18151495
-5.11155578,2.28750141,0.07432470,0.15665786,0.39340563,0.47646326,0.89117468,0.00000000,0.75287226,0.18794544
-5.10555278,2.46391618,0.07613177,0.17020353,0.42854195,0.52266099,0.96812876,0.00000000,0.81437842,0.19518441
-5.09954977,2.64961151,0.07834934,0.18396263,0.46466085,0.57169140,1.04958096,0.00000000,0.87854051,0.20306541
-5.09354677,2.84250380,0.08091860,0.19777118,0.50130057,0.62321619,1.13478490,0.00000000,0.94466395,0.21140083
-5.08754377,3.04026221,0.08377238,0.21145676,0.53795470,0.67683153,1.22287918,0.00000000,1.01198145,0.21998707
-5.08154077,3.24035354,0.08683712,0.22484176,0.57408320,0.73207204,1.31290081,0.00000000,1.07966636,0.22861025
-5.07553777,3.44009361,0.09003506,0.23774691,0.60912522,0.78841614,1.40380154,0.00000000,1.14684801,0.23705235
-5.06953477,3.63670337,0.09328631,0.24999507,0.64251324,0.84529299,1.49446671,0.00000000,1.21262856,0.24509734
-5.06353177,3.82736815,0.09651105,0.26141503,0.67368792,0.90209054,1.58373605,0.00000000,1.27610078,0.25253734
-5.05752876,4.00929811,0.09963145,0.27184525,0.70211336,0.95816491,1.67042601,0.00000000,1.33636643,0.25917833
-5.05152576,4.17978815,0.10257352,0.28113739,0.72729186,1.01285070,1.75335295,0.00000000,1.39255446,0.26484542
-5.04552276,4.33627550,0.10526870,0.28915945,0.74877793,1.06547218,1.83135668,0.00000000,1.44383870,0.26938727
-5.03951976,4.47639364,0.10765523,0.29579857,0.76619075,1.11535517,1.90332376,0.00000000,1.48945463,0.27267982
-5.03351676,4.59802103,0.10967925,0.30096330,0.77922471,1.16183950,1.96821014,0.00000000,1.52871463,0.27462891
-5.02751376,4.69932387,0.11129559,0.30458527,0.78765766,1.20429175,2.02506255,0.00000000,1.56102165,0.27517204
-5.02151076,4.77879189,0.11246839,0.30662037,0.79135648,1.24211810,2.07303823,0.00000000,1.58588084,0.27427900
-5.01550775,4.83526684,0.11317133,0.30704930,0.79027991,1.27477716,2.11142278,0.00000000,1.60290907,0.27195158
-5.00950475,4.86796346,0.11338779,0.30587755,0.78447855,1.30179242,2.13964557,0.00000000,1.61184211,0.26822238
-5.00350175,4.87648278,0.11311071,0.30313497,0.77409209,1.32276413,2.15729270,0.00000000,1.61253947,0.26315281
-4.99749875,4.86081817,0.11234228,0.29887471,0.75934400,1.33738034,2.16411714,0.00000000,1.60498684,0.25683043
-4.99149575,4.82135431,0.11109360,0.29317189,0.74053410,1.34542676,2.16004587,0.00000000,1.58929609,0.24936578
-4.98549275,4.75885959,0.10938410,0.28612184,0.71802912,1.34679524,2.14518409,0.00000000,1.56570299,0.24088887
-4.97948974,4.67447245,0.10724101,0.27783808,0.69225201,1.34149045,2.11981614,0.00000000,1.53456255,0.23154546
-4.97348674,4.56968223,0.10469866,0.26845006,0.66367029,1.32963458,2.08440341,0.00000000,1.49634222,0.22149328
-4.96748374,4.44630494,0.10179786,0.25810076,0.63278393,1.31146983,2.03957897,0.00000000,1.45161307,0.21089837
-4.96148074,4.30645476,0.09858515,0.24694410,0.60011331,1.28735839,1.98613925,0.00000000,1.40103911,0.19993160
-4.95547774,4.15251156,0.09511206,0.23514237,0.56618761,1.25777986,1.92503270,0.00000000,1.34536487,0.18876541
-4.94947474,3.98708510,0.09143438,0.22286359,0.53153405,1.22332599,1.85734578,0.00000000,1.28540170,0.17757099
-4.94347174,3.81297644,0.08761133,0.21027887,0.49666815,1.18469280,1.78428643,0.00000000,1.22201293,0.16651572
-4.93746873,3.63313711,0.08370473,0.19755989,0.46208545,1.14267015,1.70716551,0.00000000,1.15609826,0.15576106
-4.93146573,3.45062661,0.07977812,0.18487638,0.42825459,1.09812895,1.62737636,0.00000000,1.08857784,0.14546071
-4.92546273,3.26856879,0.07589582,0.17239385,0.39561196,1.05200626,1.54637321,0.00000000,1.02037629,0.13575918
-4.91945973,3.09010779,0.07212194,0.16027143,0.36455788,1.00528876,1.46564864,0.00000000,0.95240719,0.12679055
-4.91345673,2.91836408,0.06851929,0.14865988,0.33545420,0.95899474,1.38671080,0.00000000,0.88555840,0.11867750
-4.90745373,2.75639130,0.06514831,0.13769986,0.30862321,0.91415532,1.31106076,0.00000000,0.82067857,0.11153047
-4.90145073,2.60713442,0.06206593,0.12752049,0.28434775,0.87179521,1.24017044,0.00000000,0.75856508,0.10544693
-4.89544772,2.47338983,0.05932437,0.11823813,0.26287218,0.83291357,1.17546165,0.00000000,0.69995384,0.10051076
-4.88944472,2.35776780,0.05697002,0.10995538,0.24440421,0.79846528,1.11828639,0.00000000,0.64551100,0.09679156
-4.88344172,2.26265782,0.05504227,0.10276049,0.22911710,0.76934330,1.06990890,0.00000000,0.59582673,0.09434406
-4.87743872,2.19019708,0.05357252,0.09672689,0.21715233,0.74636217,1.03148941,0.00000000,0.55141094,0.09320749
-4.87143572,2.14224233,0.05258315,0.09191305,0.20862215,0.73024325,1.00406987,0.00000000,0.51269106,0.09340491
-4.86543272,2.12034538,0.05208678,0.08836248,0.20361222,0.72160174,0.98856139,0.00000000,0.48001157,0.09494270
-4.85942971,2.12573213,0.05208562,0.08610400,0.20218380,0.72093579,0.98573358,0.00000000,0.45363496,0.09780996
-4.85342671,2.15928527,0.05257109,0.08515203,0.20437555,0.72861773,0.99620543,0.00000000,0.43374403,0.10197816
-4.84742371,2.22153051,0.05352369,0.08550706,0.21020483,0.74488752,1.02043752,0.00000000,0.42044496,0.10740083
-4.84142071,2.31262628,0.05491311,0.08715614,0.21966821,0.76984843,1.05872550,0.00000000,0.41377099,0.11401362
-4.83541771,2.43235683,0.05669874,0.09007338,0.23274137,0.80346482,1.11119452,0.00000000,0.41368620,0.12173452
-4.82941471,2.58012860,0.05883035,0.09422044,0.24937821,0.84556210,1.17779448,0.00000000,0.42008921,0.13046443
-4.82341171,2.75496997,0.06124918,0.09954699,0.26950929,0.89582869,1.25829604,0.00000000,0.43281652,0.14008811
-4.81740870,2.95553428,0.06388930,0.10599106,0.29303957,0.95381978,1.35228736,0.00000000,0.45164526,0.15047556
-4.81140570,3.18010650,0.06667917,0.11347942,0.31984569,1.01896308,1.45917179,0.00000000,0.47629536,0.16148365
-4.80540270,3.42661362,0.06954345,0.12192782,0.34977278,1.09056612,1.57816668,0.00000000,0.50643111,0.17295828
-4.79939970,3.69263918,0.07240497,0.13124129,0.38263124,1.16782533,1.70830362,0.00000000,0.54166210,0.18473682
-4.79339670,3.97544238,0.07518675,0.14131442,0.41819348,1.24983656,1.84843077,0.00000000,0.58154403,0.19665080
-4.78739370,4.27198228,0.07781411,0.15203168,0.45619110,1.33560722,1.99721760,0.00000000,0.62557937,0.20852892
-4.78139070,4.57894751,0.08021662,0.16326795,0.49631273,1.42406987,2.15316279,0.00000000,0.67321839,0.22020014
-4.77538769,4.89279207,0.08232998,0.17488912,0.53820281,1.51409712,2.31460583,0.00000000,0.72386089,0.23149687
-4.76938469,5.20977756,0.08409773,0.18675306,0.58146176,1.60451806,2.47974283,0.00000000,0.77685906,0.24225809
-4.76338169,5.52602198,0.08547256,0.19871076,0.62564764,1.69413578,2.64664705,0.00000000,0.83152178,0.25233238
-4.75737869,5.83755515,0.08641745,0.21060793,0.67027968,1.78174612,2.81329429,0.00000000,0.88712073,0.26158072
-4.75137569,6.14038045,0.08690636,0.22228694,0.71484374,1.86615732,2.97759324,0.00000000,0.94289850,0.26987897
-4.74537269,6.43054200,0.08692452,0.23358909,0.75879976,1.94621033,3.13742059,0.00000000,0.99807886,0.27712004
-4.73936968,6.70419636,0.08646845,0.24435731,0.80159129,2.02079952,3.29066022,0.00000000,1.05187909,0.28321555
-4.73336668,6.95768705,0.08554548,0.25443919,0.84265673,2.08889332,3.43524573,0.00000000,1.10352421,0.28809714
-4.72736368,7.18762005,0.08417299,0.26369017,0.88144209,2.14955423,3.56920511,0.00000000,1.15226275,0.29171718
-4.72136068,7.39093783,0.08237742,0.27197692,0.91741483,2.20195781,3.69070597,0.00000000,1.19738362,0.29404912
-4.71535768,7.56498934,0.08019292,0.27918078,0.95007830,2.24540991,3.79809994,0.00000000,1.23823329,0.29508724
-4.70935468,7.70759320,0.07765993,0.28520096,0.97898597,2.27936148,3.88996413,0.00000000,1.27423270,0.29484601
-4.70335168,7.81709125,0.07482364,0.28995749,1.00375505,2.30342055,3.96513796,0.00000000,1.30489297,0.29335903
-4.69734867,7.89238978,0.07173238,0.29339375,1.02407856,2.31736048,4.02275358,0.00000000,1.32982916,0.29067754
-4.69134567,7.93298615,0.06843611,0.29547830,1.03973533,2.32112435,4.06225828,0.00000000,1.34877127,0.28686868
-4.68534267,7.93897900,0.06498498,0.29620609,1.05059731,2.31482481,4.08342751,0.00000000,1.36157178,0.28201336
-4.67933967,7.91106078,0.06142799,0.29559869,1.05663368,2.29873952,4.08636776,0.00000000,1.36820930,0.27620403
-4.67333667,7.85049242,0.05781192,0.29370379,1.05791153,2.27330188,4.07150880,0.00000000,1.36878780,0.26954227
-4.66733367,7.75906050,0.05418042,0.29059361,1.05459287,2.23908749,4.03958538,0.00000000,1.36353161,0.26213623
-4.66133067,7.63901835,0.05057327,0.28636261,1.04692813,2.19679670,3.99160920,0.00000000,1.35277596,0.25409816
-4.65532766,7.49301343,0.04702598,0.28112431,1.03524642,2.14723381,3.92883211,0.00000000,1.33695385,0.24554190
-4.64932466,7.32400390,0.04356947,0.27500748,1.01994292,2.09128383,3.85270244,0.00000000,1.31657949,0.23658057
-4.64332166,7.13516809,0.04023007,0.26815192,1.00146421,2.02988763,3.76481628,0.00000000,1.29222939,0.22732433
