energy_ev,total_up,Cu_p_up,Cu_d_up,P_s_up,P_p_up,Se_s_up,Se_p_up
-6.00000000,1.21883780,0.32180545,0.17574349,0.00660337,0.21204798,0.02872158,0.42667745
-5.99399700,1.27374332,0.33740379,0.18546748,0.00730509,0.22051352,0.03007424,0.44843866
-5.98799400,1.32813521,0.35337247,0.19529006,0.00806755,0.22885250,0.03134140,0.47026723
-5.98199100,1.38168319,0.36969238,0.20516131,0.00889387,0.23704336,0.03251289,0.49199601
-5.97598799,1.43410276,0.38633833,0.21503831,0.00978755,0.24507837,0.03358141,0.51346142
-5.96998499,1.48515389,0.40327510,0.22488533,0.01075238,0.25296278,0.03454293,0.53450348
-5.96398199,1.53463864,0.42045387,0.23467388,0.01179227,0.26071348,0.03539694,0.55496598
-5.95797899,1.58239802,0.43780920,0.24438245,0.01291110,0.26835736,0.03614655,0.57469694
-5.95197599,1.62830827,0.45525689,0.25399600,0.01411245,0.27592924,0.03679858,0.59354930
-5.94597299,1.67227696,0.47269288,0.26350523,0.01539932,0.28346965,0.03736340,0.61138197
-5.93996998,1.71423888,0.48999327,0.27290565,0.01677383,0.29102240,0.03785475,0.62806121
-5.93396698,1.75415201,0.50701552,0.28219649,0.01823683,0.29863214,0.03828935,0.64346230
-5.92796398,1.79199373,0.52360085,0.29137947,0.01978759,0.30634180,0.03868650,0.65747148
-5.92196098,1.82775724,0.53957772,0.30045747,0.02142343,0.31419036,0.03906747,0.66998793
-5.91595798,1.86144830,0.55476624,0.30943323,0.02313939,0.32221056,0.03945496,0.68092588
-5.90995498,1.89308237,0.56898330,0.31830810,0.02492798,0.33042713,0.03987236,0.69021651
-5.90395198,1.92268200,0.58204824,0.32708081,0.02677900,0.33885519,0.04034312,0.69780969
-5.89794897,1.95027468,0.59378872,0.33574648,0.02867939,0.34749915,0.04088999,0.70367533
-5.89194597,1.97589090,0.60404659,0.34429581,0.03061326,0.35635200,0.04153440,0.70780428
-5.88594297,1.99956255,0.61268344,0.35271449,0.03256202,0.36539510,0.04229579,0.71020872
-5.87993997,2.02132161,0.61958572,0.36098294,0.03450461,0.37459842,0.04319101,0.71092200
-5.87393697,2.04119897,0.62466899,0.36907627,0.03641787,0.38392116,0.04423382,0.70999790
-5.86793397,2.05922350,0.62788146,0.37696452,0.03827705,0.39331283,0.04543444,0.70750929
-5.86193097,2.07542129,0.62920639,0.38461316,0.04005639,0.40271459,0.04679919,0.70354648
-5.85592796,2.08981502,0.62866354,0.39198384,0.04172979,0.41206079,0.04833021,0.69821494
-5.84992496,2.10242342,0.62630947,0.39903519,0.04327157,0.42128076,0.05002527,0.69163302
-5.84392196,2.11326094,0.62223682,0.40572385,0.04465720,0.43030047,0.05187765,0.68392928
-5.83791896,2.12233755,0.61657266,0.41200552,0.04586411,0.43904424,0.05387616,0.67524002
-5.83191596,2.12965878,0.60947586,0.41783605,0.04687240,0.44743632,0.05600519,0.66570686
-5.82591296,2.13522609,0.60113385,0.42317246,0.04766548,0.45540215,0.05824487,0.65547465
-5.81990995,2.13903768,0.59175864,0.42797408,0.04823068,0.46286949,0.06057134,0.64468975
-5.81390695,2.14108993,0.58158255,0.43220349,0.04855969,0.46976926,0.06295708,0.63349892
-5.80790395,2.14137954,0.57085361,0.43582762,0.04864889,0.47603606,0.06537141,0.62204876
-5.80190095,2.13990666,0.55983088,0.43881883,0.04849951,0.48160861,0.06778103,0.61048586
-5.79589795,2.13667918,0.54877991,0.44115601,0.04811767,0.48642998,0.07015071,0.59895761
-5.78989495,2.13171815,0.53796838,0.44282591,0.04751429,0.49044778,0.07244407,0.58761377
-5.78389195,2.12506464,0.52766218,0.44382459,0.04670481,0.49361440,0.07462450,0.57660859
