energy_ev,total_up,total_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,Pb_p_up,Pb_p_down,Pb_d_up,Pb_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-6.00000000,1.06721213,-1.08633356,0.58697003,-0.59884253,0.19795597,-0.17739375,0.16863988,-0.14322065,0.00077548,-0.00076384,0.64397355,-0.70354904,0.00000000,-0.00000000
-5.99399700,1.05263339,-1.09043639,0.56783517,-0.60826224,0.20224474,-0.16928705,0.16641610,-0.15078459,0.00076649,-0.00076974,0.63150027,-0.70318669,0.00000000,-0.00000000
-5.98799400,1.03663462,-1.09541557,0.54679052,-0.61767162,0.20654169,-0.16231984,0.16371175,-0.15783811,0.00075866,-0.00077510,0.61820995,-0.70357606,0.00000000,-0.00000000
-5.98199100,1.01972365,-1.10032675,0.52421957,-0.62652558,0.21084749,-0.15635652,0.16061513,-0.16423508,0.00075241,-0.00077924,0.60444446,-0.70412039,0.00000000,-0.00000000
-5.97598799,1.00237479,-1.10425148,0.50051502,-0.63429295,0.21515124,-0.15125379,0.15721504,-0.16983826,0.00074805,-0.00078156,0.59052477,-0.70423935,0.00000000,-0.00000000
-5.96998499,0.98501299,-1.10633274,0.47606759,-0.64047566,0.21942916,-0.14686751,0.15359747,-0.17452380,0.00074578,-0.00078152,0.57674166,-0.70339174,0.00000000,-0.00000000
-5.96398199,0.96800157,-1.10580722,0.45125588,-0.64462660,0.22364430,-0.14305892,0.14984247,-0.17818550,0.00074571,-0.00077869,0.56334860,-0.70109585,0.00000000,-0.00000000
-5.95797899,0.95163410,-1.10203297,0.42643789,-0.64636515,0.22774706,-0.13970019,0.14602159,-0.18073860,0.00074782,-0.00077274,0.55055712,-0.69694690,0.00000000,-0.00000000
-5.95197599,0.93613040,-1.09451159,0.40194403,-0.64538998,0.23167668,-0.13667889,0.14219584,-0.18212282,0.00075200,-0.00076348,0.53853468,-0.69063074,0.00000000,-0.00000000
-5.94597299,0.92163695,-1.08290396,0.37807205,-0.64148847,0.23536370,-0.13390153,0.13841435,-0.18230473,0.00075803,-0.00075082,0.52740493,-0.68193345,0.00000000,-0.00000000
-5.93996998,0.90823108,-1.06703937,0.35508361,-0.63454243,0.23873300,-0.13129588,0.13471368,-0.18127906,0.00076561,-0.00073482,0.51725017,-0.67074653,0.00000000,-0.00000000
-5.93396698,0.89592879,-1.04691758,0.33320257,-0.62452994,0.24170762,-0.12881221,0.13111800,-0.17906921,0.00077438,-0.00071567,0.50811563,-0.65706779,0.00000000,-0.00000000
-5.92796398,0.88469521,-1.02270432,0.31261472,-0.61152344,0.24421292,-0.12642335,0.12763977,-0.17572660,0.00078389,-0.00069366,0.50001521,-0.64099790,0.00000000,-0.00000000
-5.92196098,0.87445713,-0.99472050,0.29346869,-0.59568411,0.24618089,-0.12412384,0.12428119,-0.17132922,0.00079371,-0.00066920,0.49293806,-0.62273315,0.00000000,-0.00000000
-5.91595798,0.86511650,-0.96342602,0.27587790,-0.57725305,0.24755451,-0.12192808,0.12103604,-0.16597918,0.00080335,-0.00064280,0.48685559,-0.60255477,0.00000000,-0.00000000
-5.90995498,0.85656410,-0.92939905,0.25992301,-0.55653977,0.24829165,-0.11986776,0.11789191,-0.15979952,0.00081237,-0.00061502,0.48172832,-0.58081557,0.00000000,-0.00000000
-5.90395198,0.84869237,-0.89331189,0.24565484,-0.53390853,0.24836859,-0.11798872,0.11483270,-0.15293046,0.00082032,-0.00058649,0.47751212,-0.55792460,0.00000000,-0.00000000
-5.89794897,0.84140671,-0.85590463,0.23309733,-0.50976340,0.24778261,-0.11634739,0.11184101,-0.14552501,0.00082680,-0.00055789,0.47416348,-0.53433055,0.00000000,-0.00000000
-5.89194597,0.83463436,-0.81795785,0.22225040,-0.48453257,0.24655374,-0.11500696,0.10890057,-0.13774450,0.00083149,-0.00052988,0.47164339,-0.51050474,0.00000000,-0.00000000
-5.88594297,0.82833058,-0.78026538,0.21309258,-0.45865286,0.24472540,-0.11403359,0.10599827,-0.12975381,0.00083410,-0.00050317,0.46991967,-0.48692436,0.00000000,-0.00000000
-5.87993997,0.82248162,-0.74360835,0.20558320,-0.43255500,0.24236382,-0.11349261,0.10312591,-0.12171681,0.00083444,-0.00047840,0.46896776,-0.46405670,0.00000000,-0.00000000
-5.87393697,0.81710460,-0.70873129,0.19966420,-0.40665021,0.23955641,-0.11344506,0.10028139,-0.11379191,0.00083236,-0.00045620,0.46876982,-0.44234486,0.00000000,-0.00000000
-5.86793397,0.81224412,-0.67632109,0.19526163,-0.38131871,0.23640886,-0.11394449,0.09746935,-0.10612812,0.00082781,-0.00043715,0.46931247,-0.42219535,0.00000000,-0.00000000
-5.86193097,0.80796625,-0.64698933,0.19228665,-0.35690043,0.23304129,-0.11503430,0.09470129,-0.09886139,0.00082079,-0.00042174,0.47058327,-0.40396799,0.00000000,-0.00000000
-5.85592796,0.80435015,-0.62125823,0.19063651,-0.33368812,0.22958350,-0.11674553,0.09199508,-0.09211172,0.00081137,-0.00041043,0.47256638,-0.38796810,0.00000000,-0.00000000
-5.84992496,0.80147806,-0.59955038,0.19019524,-0.31192294,0.22616961,-0.11909515,0.08937395,-0.08598074,0.00079965,-0.00040355,0.47523775,-0.37444116,0.00000000,-0.00000000
-5.84392196,0.79942438,-0.58218225,0.19083448,-0.29179252,0.22293224,-0.12208498,0.08686508,-0.08054997,0.00078580,-0.00040136,0.47856019,-0.36356967,0.00000000,-0.00000000
-5.83791896,0.79824460,-0.56936107,0.19241442,-0.27343116,0.21999655,-0.12570109,0.08449785,-0.07587980,0.00076998,-0.00040402,0.48247882,-0.35547221,0.00000000,-0.00000000
-5.83191596,0.79796489,-0.56118503,0.19478499,-0.25692207,0.21747453,-0.12991377,0.08230182,-0.07200898,0.00075240,-0.00041160,0.48691730,-0.35020427,0.00000000,-0.00000000
-5.82591296,0.79857294,-0.55764609,0.19778746,-0.24230108,0.21545956,-0.13467792,0.08030474,-0.06895479,0.00073326,-0.00042405,0.49177499,-0.34776064,0.00000000,-0.00000000
-5.81990995,0.80001094,-0.55863528,0.20125634,-0.22956164,0.21402186,-0.13993395,0.07853052,-0.06671373,0.00071275,-0.00044124,0.49692561,-0.34807909,0.00000000,-0.00000000
-5.81390695,0.80217094,-0.56394984,0.20502177,-0.21866059,0.21320474,-0.14560908,0.07699740,-0.06526268,0.00069107,-0.00046291,0.50221727,-0.35104483,0.00000000,-0.00000000
-5.80790395,0.80489305,-0.57330188,0.20891230,-0.20952421,0.21302202,-0.15161897,0.07571644,-0.06456054,0.00066838,-0.00048874,0.50747416,-0.35649575,0.00000000,-0.00000000
-5.80190095,0.80796677,-0.58632826,0.21275797,-0.20205445,0.21345676,-0.15786973,0.07469042,-0.06455020,0.00064485,-0.00051829,0.51249976,-0.36422795,0.00000000,-0.00000000
-5.79589795,0.81113520,-0.60260128,0.21639368,-0.19613476,0.21446133,-0.16426018,0.07391313,-0.06516085,0.00062062,-0.00055104,0.51708156,-0.37400160,0.00000000,-0.00000000
-5.78989495,0.81410220,-0.62164007,0.21966265,-0.19163549,0.21595883,-0.17068440,0.07336921,-0.06631054,0.00059580,-0.00058640,0.52099700,-0.38554686,0.00000000,-0.00000000
-5.78389195,0.81654207,-0.64292245,0.22241993,-0.18841859,0.21784586,-0.17703442,0.07303447,-0.06790889,0.00057050,-0.00062370,0.52402040,-0.39856982,0.00000000,-0.00000000
-5.77788894,0.81811129,-0.66589710,0.22453578,-0.18634158,0.21999654,-0.18320314,0.07287678,-0.06985997,0.00054482,-0.00066222,0.52593057,-0.41275850,0.00000000,-0.00000000
-5.77188594,0.81846178,-0.68999601,0.22589873,-0.18526076,0.22226755,-0.18908726,0.07285731,-0.07206524,0.00051883,-0.00070120,0.52651876,-0.42778883,0.00000000,-0.00000000
-5.76588294,0.81725497,-0.71464700,0.22641830,-0.18503367,0.22450398,-0.19459036,0.07293218,-0.07442644,0.00049262,-0.00073986,0.52559643,-0.44333071,0.00000000,-0.00000000
-5.75987994,0.81417618,-0.73928624,0.22602716,-0.18552096,0.22654583,-0.19962575,0.07305446,-0.07684846,0.00046628,-0.00077739,0.52300278,-0.45905403,0.00000000,-0.00000000
-5.75387694,0.80894836,-0.76337056,0.22468277,-0.18658777,0.22823477,-0.20411931,0.07317630,-0.07924198,0.00043988,-0.00081301,0.51861128,-0.47463483,0.00000000,-0.00000000
-5.74787394,0.80134483,-0.78638941,0.22236820,-0.18810469,0.22942088,-0.20801199,0.07325111,-0.08152592,0.00041353,-0.00084596,0.51233535,-0.48976135,0.00000000,-0.00000000
-5.74187094,0.79120025,-0.80787608,0.21909245,-0.18994851,0.22996913,-0.21126199,0.07323579,-0.08362962,0.00038731,-0.00087551,0.50413258,-0.50414008,0.00000000,-0.00000000
-5.73586793,0.77841936,-0.82741802,0.21488983,-0.19200287,0.22976526,-0.21384635,0.07309272,-0.08549452,0.00036133,-0.00090103,0.49400754,-0.51750158,0.00000000,-0.00000000
-5.72986493,0.76298323,-0.84466581,0.20981881,-0.19415888,0.22872086,-0.21576208,0.07279157,-0.08707556,0.00033572,-0.00092192,0.48201295,-0.52960592,0.00000000,-0.00000000
-5.72386193,0.74495260,-0.85934043,0.20396016,-0.19631572,0.22677742,-0.21702648,0.07231070,-0.08834190,0.00031058,-0.00093773,0.46824927,-0.54024756,0.00000000,-0.00000000
-5.71785893,0.72446834,-0.87123861,0.19741451,-0.19838138,0.22390912,-0.21767675,0.07163828,-0.08927728,0.00028603,-0.00094806,0.45286267,-0.54925953,0.00000000,-0.00000000
-5.71185593,0.70174894,-0.88023570,0.19029938,-0.20027341,0.22012446,-0.21776878,0.07077282,-0.08987971,0.00026221,-0.00095267,0.43604152,-0.55651654,0.00000000,-0.00000000
-5.70585293,0.67708525,-0.88628614,0.18274594,-0.20191964,0.21546642,-0.21737509,0.06972333,-0.09016065,0.00023924,-0.00095143,0.41801159,-0.56193690,0.00000000,-0.00000000
-5.69984992,0.65083265,-0.88942112,0.17489532,-0.20325892,0.21001140,-0.21658206,0.06850898,-0.09014374,0.00021721,-0.00094432,0.39903006,-0.56548318,0.00000000,-0.00000000
-5.69384692,0.62340109,-0.88974360,0.16689491,-0.20424169,0.20386684,-0.21548633,0.06715837,-0.08986293,0.00019623,-0.00093145,0.37937875,-0.56716129,0.00000000,-0.00000000
-5.68784392,0.59524330,-0.88742060,0.15889452,-0.20483029,0.19716779,-0.21419076,0.06570830,-0.08936038,0.00017640,-0.00091306,0.35935665,-0.56701813,0.00000000,-0.00000000
-5.68184092,0.56684178,-0.88267326,0.15104267,-0.20499910,0.19007248,-0.21279979,0.06420231,-0.08868401,0.00015779,-0.00088948,0.33927215,-0.56513774,0.00000000,-0.00000000
-5.67583792,0.53869491,-0.87576486,0.14348294,-0.20473421,0.18275711,-0.21141477,0.06268889,-0.08788481,0.00014045,-0.00086115,0.31943512,-0.56163608,0.00000000,-0.00000000
-5.66983492,0.51130287,-0.86698742,0.13635067,-0.20403282,0.17541011,-0.21012909,0.06121955,-0.08701423,0.00012442,-0.00082857,0.30014928,-0.55665471,0.00000000,-0.00000000
-5.66383192,0.48515362,-0.85664740,0.12976995,-0.20290225,0.16822611,-0.20902368,0.05984678,-0.08612155,0.00010973,-0.00079233,0.28170478,-0.55035356,0.00000000,-0.00000000
-5.65782891,0.46070962,-0.84505137,0.12385096,-0.20135858,0.16139968,-0.20816289,0.05862200,-0.08525149,0.00009638,-0.00075305,0.26437153,-0.54290325,0.00000000,-0.00000000
-5.65182591,0.43839542,-0.83249214,0.11868778,-0.19942507,0.15511934,-0.20759108,0.05759354,-0.08444214,0.00008436,-0.00071137,0.24839311,-0.53447717,0.00000000,-0.00000000
-5.64582291,0.41858673,-0.81923620,0.11435665,-0.19713034,0.14956169,-0.20733013,0.05680488,-0.08372329,0.00007363,-0.00066797,0.23398166,-0.52524398,0.00000000,-0.00000000
-5.63981991,0.40160092,-0.80551307,0.11091467,-0.19450654,0.14488608,-0.20737790,0.05629294,-0.08311521,0.00006416,-0.00062348,0.22131364,-0.51536065,0.00000000,-0.00000000
-5.63381691,0.38768943,-0.79150708,0.10839903,-0.19158746,0.14122994,-0.20770796,0.05608675,-0.08262809,0.00005590,-0.00057855,0.21052660,-0.50496660,0.00000000,-0.00000000
-5.62781391,0.37703197,-0.77735204,0.10682670,-0.18840690,0.13870467,-0.20827034,0.05620633,-0.08226189,0.00004878,-0.00053375,0.20171695,-0.49417920,0.00000000,-0.00000000
-5.62181091,0.36973281,-0.76312898,0.10619454,-0.18499720,0.13739246,-0.20899367,0.05666194,-0.08200682,0.00004273,-0.00048962,0.19493877,-0.48309075,0.00000000,-0.00000000
-5.61580790,0.36581897,-0.74886709,0.10647990,-0.18138813,0.13734396,-0.20978821,0.05745364,-0.08184434,0.00003769,-0.00044663,0.19020361,-0.47176729,0.00000000,-0.00000000
-5.60980490,0.36524045,-0.73454770,0.10764167,-0.17760624,0.13857683,-0.21054997,0.05857114,-0.08174857,0.00003359,-0.00040521,0.18748127,-0.46024898,0.00000000,-0.00000000
-5.60380190,0.36787238,-0.72011100,0.10962167,-0.17367456,0.14107524,-0.21116558,0.05999404,-0.08168804,0.00003034,-0.00036568,0.18670147,-0.44855223,0.00000000,-0.00000000
-5.59779890,0.37351905,-0.70546513,0.11234648,-0.16961274,0.14479035,-0.21151761,0.06169235,-0.08162774,0.00002788,-0.00032831,0.18775642,-0.43667327,0.00000000,-0.00000000
-5.59179590,0.38191969,-0.69049693,0.11572957,-0.16543759,0.14964172,-0.21149032,0.06362725,-0.08153127,0.00002615,-0.00029330,0.19050431,-0.42459290,0.00000000,-0.00000000
-5.58579290,0.39275591,-0.67508375,0.11967380,-0.16116393,0.15551962,-0.21097522,0.06575218,-0.08136299,0.00002508,-0.00026078,0.19477344,-0.41228212,0.00000000,-0.00000000
-5.57978989,0.40566069,-0.65910568,0.12407420,-0.15680565,0.16228825,-0.20987652,0.06801408,-0.08109008,0.00002462,-0.00023081,0.20036717,-0.39970827,0.00000000,-0.00000000
-5.57378689,0.42022865,-0.64245731,0.12882098,-0.15237693,0.16978971,-0.20811591,0.07035491,-0.08068442,0.00002473,-0.00020341,0.20706946,-0.38684121,0.00000000,-0.00000000
-5.56778389,0.43602752,-0.62505856,0.13380273,-0.14789342,0.17784881,-0.20563673,0.07271321,-0.08012409,0.00002537,-0.00017854,0.21465100,-0.37365933,0.00000000,-0.00000000
-5.56178089,0.45261051,-0.60686383,0.13890979,-0.14337340,0.18627841,-0.20240705,0.07502588,-0.07939460,0.00002653,-0.00015613,0.22287571,-0.36015477,0.00000000,-0.00000000
-5.55577789,0.46952928,-0.58786906,0.14403762,-0.13883870,0.19488523,-0.19842179,0.07723000,-0.07848962,0.00002819,-0.00013607,0.23150755,-0.34633782,0.00000000,-0.00000000
-5.54977489,0.48634724,-0.56811647,0.14909019,-0.13431540,0.20347607,-0.19370369,0.07926462,-0.07741129,0.00003035,-0.00011822,0.24031745,-0.33224011,0.00000000,-0.00000000
-5.54377189,0.50265275,-0.54769668,0.15398320,-0.12983418,0.21186406,-0.18830314,0.08107262,-0.07617017,0.00003304,-0.00010243,0.24909017,-0.31791647,0.00000000,-0.00000000
-5.53776888,0.51807183,-0.52674829,0.15864706,-0.12543038,0.21987487,-0.18229687,0.08260243,-0.07478470,0.00003627,-0.00008855,0.25763082,-0.30344548,0.00000000,-0.00000000
-5.53176588,0.53228002,-0.50545496,0.16302951,-0.12114368,0.22735260,-0.17578568,0.08380974,-0.07328040,0.00004009,-0.00007641,0.26577088,-0.28892860,0.00000000,-0.00000000
-5.52576288,0.54501279,-0.48404043,0.16709774,-0.11701748,0.23416513,-0.16889134,0.08465893,-0.07168866,0.00004456,-0.00006585,0.27337349,-0.27448812,0.00000000,-0.00000000
-5.51975988,0.55607428,-0.46276161,0.17083994,-0.11309800,0.24020869,-0.16175275,0.08512438,-0.07004550,0.00004974,-0.00005670,0.28033764,-0.26026399,0.00000000,-0.00000000
-5.51375688,0.56534379,-0.44190033,0.17426610,-0.10943320,0.24541144,-0.15452156,0.08519155,-0.06839000,0.00005570,-0.00004882,0.28660122,-0.24640977,0.00000000,-0.00000000
-5.50775388,0.57277986,-0.42175415,0.17740807,-0.10607149,0.24973587,-0.14735758,0.08485774,-0.06676289,0.00006254,-0.00004207,0.29214268,-0.23308798,0.00000000,-0.00000000
-5.50175088,0.57842158,-0.40262670,0.18031876,-0.10306044,0.25317998,-0.14042397,0.08413261,-0.06520498,0.00007034,-0.00003632,0.29698110,-0.22046500,0.00000000,-0.00000000
-5.49574787,0.58238706,-0.38481800,0.18307048,-0.10044542,0.25577701,-0.13388246,0.08303838,-0.06375581,0.00007920,-0.00003145,0.30117478,-0.20870586,0.00000000,-0.00000000
-5.48974487,0.58486908,-0.36861503,0.18575248,-0.09826829,0.25759377,-0.12788889,0.08160969,-0.06245236,0.00008922,-0.00002736,0.30481817,-0.19796912,0.00000000,-0.00000000
-5.48374187,0.58612800,-0.35428310,0.18846770,-0.09656623,0.25872771,-0.12258888,0.07989320,-0.06132797,0.00010049,-0.00002396,0.30803734,-0.18840192,0.00000000,-0.00000000
-5.47773887,0.58648226,-0.34205799,0.19132886,-0.09537062,0.25930264,-0.11811404,0.07794694,-0.06041142,0.00011308,-0.00002118,0.31098417,-0.18013557,0.00000000,-0.00000000
-5.47173587,0.58629684,-0.33213922,0.19445410,-0.09470614,0.25946359,-0.11457860,0.07583931,-0.05972629,0.00012709,-0.00001893,0.31382942,-0.17328157,0.00000000,-0.00000000
-5.46573287,0.58597017,-0.32468447,0.19796229,-0.09459000,0.25937069,-0.11207659,0.07364795,-0.05929038,0.00014257,-0.00001717,0.31675511,-0.16792829,0.00000000,-0.00000000
-5.45972986,0.58592021,-0.31980516,0.20196822,-0.09503130,0.25919273,-0.11067948,0.07145842,-0.05911544,0.00015956,-0.00001584,0.31994645,-0.16413831,0.00000000,-0.00000000
-5.45372686,0.58657025,-0.31756334,0.20657805,-0.09603062,0.25910041,-0.11043450,0.06936273,-0.05920693,0.00017810,-0.00001491,0.32358388,-0.16194644,0.00000000,-0.00000000
-5.44772386,0.58833511,-0.31796966,0.21188507,-0.09757974,0.25925987,-0.11136337,0.06745783,-0.05956408,0.00019819,-0.00001434,0.32783551,-0.16135846,0.00000000,-0.00000000
-5.44172086,0.59160856,-0.32098263,0.21796613,-0.09966152,0.25982665,-0.11346177,0.06584399,-0.06017990,0.00021981,-0.00001409,0.33285037,-0.16235054,0.00000000,-0.00000000
-5.43571786,0.59675229,-0.32650893,0.22487899,-0.10224999,0.26094042,-0.11669922,0.06462326,-0.06104140,0.00024293,-0.00001415,0.33875296,-0.16486938,0.00000000,-0.00000000
-5.42971486,0.60408720,-0.33440498,0.23266056,-0.10531068,0.26272083,-0.12101960,0.06389790,-0.06212993,0.00026749,-0.00001450,0.34563923,-0.16883305,0.00000000,-0.00000000
-5.42371186,0.61388718,-0.34447960,0.24132644,-0.10880107,0.26526453,-0.12634234,0.06376889,-0.06342148,0.00029345,-0.00001512,0.35357436,-0.17413258,0.00000000,-0.00000000
-5.41770885,0.62637566,-0.35649796,0.25087154,-0.11267147,0.26864358,-0.13256409,0.06433449,-0.06488730,0.00032072,-0.00001601,0.36259236,-0.18063422,0.00000000,-0.00000000
-5.41170585,0.64172496,-0.37018671,0.26127194,-0.11686602,0.27290522,-0.13956110,0.06568884,-0.06649444,0.00034923,-0.00001715,0.37269754,-0.18818249,0.00000000,-0.00000000
-5.40570285,0.66005826,-0.38524043,0.27248794,-0.12132421,0.27807299,-0.14719221,0.06792069,-0.06820661,0.00037893,-0.00001856,0.38386771,-0.19660388,0.00000000,-0.00000000
-5.39969985,0.68145395,-0.40132929,0.28446790,-0.12598256,0.28414903,-0.15530246,0.07111214,-0.06998506,0.00040977,-0.00002023,0.39605902,-0.20571136,0.00000000,-0.00000000
-5.39369685,0.70595179,-0.41810797,0.29715303,-0.13077683,0.29111741,-0.16372722,0.07533740,-0.07178972,0.00044172,-0.00002219,0.40921185,-0.21530942,0.00000000,-0.00000000
-5.38769385,0.73356039,-0.43522568,0.31048252,-0.13564439,0.29894811,-0.17229686,0.08066161,-0.07358048,0.00047480,-0.00002445,0.42325774,-0.22519977,0.00000000,-0.00000000
-5.38169085,0.76426533,-0.45233711,0.32439886,-0.14052703,0.30760151,-0.18084186,0.08713967,-0.07531870,0.00050907,-0.00002704,0.43812647,-0.23518743,0.00000000,-0.00000000
-5.37568784,0.79803718,-0.46911402,0.33885309,-0.14537389,0.31703289,-0.18919812,0.09481512,-0.07696882,0.00054463,-0.00003001,0.45375319,-0.24508714,0.00000000,-0.00000000
-5.36968484,0.83483876,-0.48525720,0.35380945,-0.15014451,0.32719671,-0.19721242,0.10371889,-0.07850017,0.00058165,-0.00003340,0.47008482,-0.25472976,0.00000000,-0.00000000
-5.36368184,0.87463099,-0.50050832,0.36924925,-0.15481191,0.33805032,-0.20474776,0.11386827,-0.07988879,0.00062032,-0.00003728,0.48708543,-0.26396861,0.00000000,-0.00000000
-5.35767884,0.91737682,-0.51466118,0.38517367,-0.15936544,0.34955684,-0.21168839,0.12526571,-0.08111938,0.00066093,-0.00004172,0.50474008,-0.27268525,0.00000000,-0.00000000
-5.35167584,0.96304274,-0.52757193,0.40160514,-0.16381333,0.36168697,-0.21794432,0.13789777,-0.08218711,0.00070379,-0.00004680,0.52305689,-0.28079458,0.00000000,-0.00000000
-5.34567284,1.01159772,-0.53916771,0.41858729,-0.16818472,0.37441966,-0.22345506,0.15173413,-0.08309938,0.00074925,-0.00005264,0.54206707,-0.28824896,0.00000000,-0.00000000
-5.33966983,1.06300942,-0.54945309,0.43618323,-0.17253104,0.38774147,-0.22819241,0.16672671,-0.08387736,0.00079771,-0.00005932,0.56182281,-0.29504102,0.00000000,-0.00000000
-5.33366683,1.11723779,-0.55851415,0.45447222,-0.17692649,0.40164476,-0.23216208,0.18280892,-0.08455716,0.00084957,-0.00006697,0.58239309,-0.30120504,0.00000000,-0.00000000
-5.32766383,1.17422646,-0.56651956,0.47354478,-0.18146770,0.41612468,-0.23540410,0.19989509,-0.08519073,0.00090521,-0.00007571,0.60385752,-0.30681664,0.00000000,-0.00000000
-5.32166083,1.23389215,-0.57371859,0.49349644,-0.18627225,0.43117533,-0.23799183,0.21788021,-0.08584621,0.00096502,-0.00008568,0.62629858,-0.31199080,0.00000000,-0.00000000
-5.31565783,1.29611294,-0.58043592,0.51442029,-0.19147621,0.44678511,-0.24002967,0.23663989,-0.08660776,0.00102932,-0.00009700,0.64979255,-0.31687820,0.00000000,-0.00000000
-5.30965483,1.36071592,-0.58706331,0.53639871,-0.19723057,0.46293181,-0.24164947,0.25603060,-0.08757486,0.00109836,-0.00010981,0.67439959,-0.32165983,0.00000000,-0.00000000
-5.30365183,1.42746508,-0.59404836,0.55949464,-0.20369679,0.47957746,-0.24300576,0.27589043,-0.08886092,0.00117230,-0.00012424,0.70015362,-0.32654029,0.00000000,-0.00000000
-5.29764882,1.49605027,-0.60188062,0.58374269,-0.21104146,0.49666362,-0.24426999,0.29604006,-0.09059133,0.00125116,-0.00014042,0.72705242,-0.33173984,0.00000000,-0.00000000
-5.29164582,1.56607797,-0.61107572,0.60914073,-0.21943028,0.51410718,-0.24562411,0.31628431,-0.09290081,0.00133485,-0.00015844,0.75504862,-0.33748568,0.00000000,-0.00000000
-5.28564282,1.63706457,-0.62215805,0.63564218,-0.22902171,0.53179709,-0.24725360,0.33641402,-0.09593021,0.00142311,-0.00017843,0.78404201,-0.34400280,0.00000000,-0.00000000
-5.27963982,1.70843293,-0.63564259,0.66314952,-0.23996042,0.54959224,-0.24934046,0.35620851,-0.09982282,0.00151549,-0.00020045,0.81387376,-0.35150483,0.00000000,-0.00000000
-5.27363682,1.77951263,-0.65201684,0.69150948,-0.25237083,0.56732075,-0.25205630,0.37543834,-0.10472016,0.00161139,-0.00022458,0.84432289,-0.36018536,0.00000000,-0.00000000
-5.26763382,1.84954427,-0.67172342,0.72051012,-0.26635112,0.58478071,-0.25555596,0.39386870,-0.11075746,0.00171001,-0.00025088,0.87510527,-0.37021016,0.00000000,-0.00000000
-5.26163082,1.91768799,-0.69514413,0.74988012,-0.28196801,0.60174253,-0.25997193,0.41126303,-0.11805888,0.00181039,-0.00027938,0.90587540,-0.38171068,0.00000000,-0.00000000
-5.25562781,1.98303631,-0.72258610,0.77929054,-0.29925239,0.61795279,-0.26540979,0.42738711,-0.12673271,0.00191138,-0.00031010,0.93623100,-0.39477911,0.00000000,-0.00000000
-5.24962481,2.04463085,-0.75427059,0.80835903,-0.31819630,0.63313948,-0.27194475,0.44201345,-0.13686659,0.00201170,-0.00034304,0.96572030,-0.40946534,0.00000000,-0.00000000
-5.24362181,2.10148272,-0.79032481,0.83665660,-0.33875120,0.64701863,-0.27961968,0.45492580,-0.14852301,0.00210994,-0.00037822,0.99385195,-0.42577583,0.00000000,-0.00000000
-5.23761881,2.15259589,-0.83077714,0.86371668,-0.36082784,0.65930178,-0.28844439,0.46592387,-0.16173520,0.00220461,-0.00041560,1.02010715,-0.44367448,0.00000000,-0.00000000
-5.23161581,2.19699281,-0.87555564,0.88904640,-0.38429759,0.66970433,-0.29839628,0.47482794,-0.17650361,0.00229413,-0.00045519,1.04395358,-0.46308542,0.00000000,-0.00000000
-5.22561281,2.23374141,-0.92449003,0.91213967,-0.40899543,0.67795424,-0.30942226,0.48148337,-0.19279316,0.00237695,-0.00049698,1.06486069,-0.48389748,0.00000000,-0.00000000
-5.21960980,2.26198249,-0.97731678,0.93249161,-0.43472427,0.68380074,-0.32144170,0.48576474,-0.21053140,0.00245151,-0.00054097,1.08231580,-0.50597005,0.00000000,-0.00000000
-5.21360680,2.28095644,-1.03368707,0.94961388,-0.46126063,0.68702281,-0.33435032,0.48757956,-0.22960764,0.00251633,-0.00058716,1.09584027,-0.52914006,0.00000000,-0.00000000
-5.20760380,2.29002835,-1.09317702,0.96305026,-0.48836132,0.68743698,-0.34802468,0.48687133,-0.24987327,0.00257005,-0.00063560,1.10500525,-0.55322944,0.00000000,-0.00000000
-5.20160080,2.28871032,-1.15529983,0.97239191,-0.51577094,0.68490416,-0.36232698,0.48362186,-0.27114323,0.00261146,-0.00068631,1.10944634,-0.57805287,0.00000000,-0.00000000
-5.19559780,2.27668027,-1.21951909,0.97729168,-0.54322971,0.67933524,-0.37711003,0.47785261,-0.29319864,0.00263957,-0.00073937,1.10887656,-0.60342511,0.00000000,-0.00000000
-5.18959480,2.25379621,-1.28526267,0.97747688,-0.57048150,0.67069519,-0.39222198,0.46962521,-0.31579062,0.00265357,-0.00079485,1.10309717,-0.62916773,0.00000000,-0.00000000
-5.18359180,2.22010549,-1.35193658,0.97275984,-0.59728149,0.65900558,-0.40751065,0.45904071,-0.33864523,0.00265296,-0.00085283,1.09200578,-0.65511460,0.00000000,-0.00000000
-5.17758879,2.17584861,-1.41893831,0.96304595,-0.62340325,0.64434529,-0.42282731,0.44623794,-0.36146921,0.00263749,-0.00091341,1.07560167,-0.68111611,0.00000000,-0.00000000
-5.17158579,2.12145717,-1.48566894,0.94833875,-0.64864478,0.62684955,-0.43802961,0.43139072,-0.38395669,0.00260721,-0.00097668,1.05398778,-0.70704168,0.00000000,-0.00000000
-5.16558279,2.05754623,-1.55154385,0.92874168,-0.67283337,0.60670719,-0.45298382,0.41470408,-0.40579622,0.00256245,-0.00104271,1.02736958,-0.73278058,0.00000000,-0.00000000
-5.15957979,1.98490117,-1.61600156,0.90445667,-0.69582893,0.58415635,-0.46756610,0.39640968,-0.42667831,0.00250384,-0.00111155,0.99605073,-0.75824109,0.00000000,-0.00000000
