energy_ev,total_up,Al_p_up,Al_d_up,Hf_p_up,Hf_d_up,S_s_up,S_p_up
-5.79589795,2.86360922,0.13889059,0.00000000,1.02190844,0.91631470,0.04715503,1.31772472
-5.78989495,2.87279503,0.14240409,0.00000000,1.05613542,0.91185871,0.04700625,1.31148165
-5.78389195,2.87920018,0.14567652,0.00000000,1.09090553,0.90703626,0.04672083,1.30487770
-5.77788894,2.88316397,0.14864577,0.00000000,1.12613502,0.90216116,0.04630548,1.29854088
-5.77188594,2.88505400,0.15124675,0.00000000,1.16177242,0.89757270,0.04576635,1.29314811
-5.76588294,2.88527364,0.15341318,0.00000000,1.19781259,0.89363588,0.04510895,1.28942214
-5.75987994,2.88427344,0.15507970,0.00000000,1.23431089,0.89074264,0.04433800,1.28812924
-5.75387694,2.88256551,0.15618421,0.00000000,1.27139643,0.88931376,0.04345753,1.29007728
-5.74787394,2.88073915,0.15667032,0.00000000,1.30928332,0.88980090,0.04247104,1.29611349
-5.74187094,2.87947588,0.15648978,0.00000000,1.34827840,0.89268816,0.04138173,1.30712107
-5.73586793,2.87956159,0.15560481,0.00000000,1.38878450,0.89849251,0.04019284,1.32401361
-5.72986493,2.88189372,0.15399004,0.00000000,1.43129801,0.90776241,0.03890793,1.34772649
-5.72386193,2.88748132,0.15163415,0.00000000,1.47640003,0.92107376,0.03753130,1.37920433
-5.71785893,2.89743638,0.14854099,0.00000000,1.52474047,0.93902282,0.03606822,1.41938382
-5.71185593,2.91295522,0.14473008,0.00000000,1.57701526,0.96221548,0.03452526,1.46917167
-5.70585293,2.93528939,0.14023652,0.00000000,1.63393675,0.99125290,0.03291039,1.52941740
-5.69984992,2.96570633,0.13511029,0.00000000,1.69619836,1.02671325,0.03123311,1.60088175
-5.69384692,3.00544081,0.12941493,0.00000000,1.76443478,1.06913027,0.02950441,1.68420101
-5.68784392,3.05563879,0.12322569,0.00000000,1.83917922,1.11896886,0.02773665,1.77984900
-5.68184092,3.11729625,0.11662725,0.00000000,1.92082015,1.17659883,0.02594334,1.88809788
-5.67583792,3.19119596,0.10971110,0.00000000,2.00955948,1.24226779,0.02413883,2.00897993
-5.66983492,3.27784540,0.10257275,0.00000000,2.10537482,1.31607441,0.02233798,2.14225232
-5.66383192,3.37741965,0.09530883,0.00000000,2.20798807,1.39794362,0.02055573,2.28736702
-5.65782891,3.48971247,0.08801429,0.00000000,2.31684255,1.48760486,0.01880671,2.44344807
-5.65182591,3.61409905,0.08077979,0.00000000,2.43109064,1.58457512,0.01710485,2.60927816
-5.64582291,3.74951312,0.07368940,0.00000000,2.54959313,1.68814780,0.01546296,2.78329606
-5.63981991,3.89444066,0.06681864,0.00000000,2.67093130,1.79738857,0.01389246,2.96360641
-5.63381691,4.04693152,0.06023298,0.00000000,2.79343199,1.91113907,0.01240309,3.14800228
-5.62781391,4.20462964,0.05398688,0.00000000,2.91520508,2.02802898,0.01100275,3.33400090
-5.62181091,4.36482137,0.04812320,0.00000000,3.03419242,2.14649658,0.00969736,3.51889197
-5.61580790,4.52450067,0.04267315,0.00000000,3.14822659,2.26481769,0.00849085,3.69979743
-5.60980490,4.68044918,0.03765662,0.00000000,3.25509706,2.38114227,0.00738523,3.87374111
-5.60380190,4.82932814,0.03308293,0.00000000,3.35262140,2.49353790,0.00638064,4.03772600
-5.59779890,4.96777882,0.02895181,0.00000000,3.43871839,2.60003871,0.00547557,4.18881640
-5.59179590,5.09252770,0.02525468,0.00000000,3.51148017,2.69869821,0.00466702,4.32422227
-5.58579290,5.20049194,0.02197603,0.00000000,3.56924022,2.78764424,0.00395078,4.44138228
-5.57978989,5.28888141,0.01909490,0.00000000,3.61063453,2.86513397,0.00332164,4.53804274
-5.57378689,5.35529282,0.01658640,0.00000000,3.63465322,2.92960702,0.00277363,4.61232903
-5.56778389,5.39779249,0.01442313,0.00000000,3.64068059,2.97973448,0.00230034,4.66280690
-5.56178089,5.41498442,0.01257655,0.00000000,3.62852197,3.01446204,0.00189507,4.68853106
-5.55577789,5.40606099,0.01101825,0.00000000,3.59841632,3.03304533,0.00155105,4.68907913
-5.54977489,5.37083442,0.00972098,0.00000000,3.55103418,3.03507610,0.00126166,4.66456946
-5.54377189,5.30974774,0.00865963,0.00000000,3.48746108,3.02049795,0.00102056,4.61566205
-5.53776888,5.22386504,0.00781191,0.00000000,3.40916725,2.98961103,0.00082179,4.54354240
-5.53176588,5.11484141,0.00715897,0.00000000,3.31796476,2.94306519,0.00065989,4.44988883
-5.52576288,4.98487378,0.00668582,0.00000000,3.21595390,2.88184193,0.00052997,4.33682431
-5.51975988,4.83663477,0.00638153,0.00000000,3.10546082,2.80722562,0.00042773,4.20685472
-5.51375688,4.67319195,0.00623937,0.00000000,2.98896868,2.72076519,0.00034954,4.06279552
-5.50775388,4.49791574,0.00625679,0.00000000,2.86904486,2.62422749,0.00029238,3.90768976
-5.50175088,4.31437935,0.00643527,0.00000000,2.74826670,2.51954446,0.00025393,3.74472020
-5.49574787,4.12625450,0.00678006,0.00000000,2.62914832,2.40875579,0.00023248,3.57711872
-5.48974487,3.93720659,0.00729984,0.00000000,2.51407078,2.29394953,0.00022699,3.40807632
-5.48374187,3.75079313,0.00800625,0.00000000,2.40521796,2.17720280,0.00023707,3.24065681
-5.47773887,3.57036890,0.00891340,0.00000000,2.30451990,2.06052482,0.00026294,3.07771699
-5.47173587,3.39900090,0.01003726,0.00000000,2.21360538,1.94580432,0.00030547,2.92183625
-5.46573287,3.23939583,0.01139500,0.00000000,2.13376502,1.83476322,0.00036613,2.77525752
-5.45972986,3.09384218,0.01300425,0.00000000,2.06592576,1.72891809,0.00044701,2.63984149
-5.45372686,2.96416854,0.01488242,0.00000000,2.01063733,1.62955044,0.00055083,2.51703527
-5.44772386,2.85171870,0.01704588,0.00000000,1.96807094,1.53768673,0.00068088,2.40785598
-5.44172086,2.75734403,0.01950923,0.00000000,1.93802975,1.45408816,0.00084105,2.31288941
-5.43571786,2.68141227,0.02228458,0.00000000,1.91997069,1.37925037,0.00103576,2.23230302
-5.42971486,2.62383188,0.02538087,0.00000000,1.91303663,1.31341217,0.00126994,2.16587234
-5.42371186,2.58409002,0.02880330,0.00000000,1.91609749,1.25657263,0.00154899,2.11301887
-5.41770885,2.56130220,0.03255291,0.00000000,1.92779886,1.20851514,0.00187863,2.07285773
-5.41170585,2.55427085,0.03662619,0.00000000,1.94661621,1.16883708,0.00226490,2.04425260
-5.40570285,2.56155034,0.04101506,0.00000000,1.97091279,1.13698338,0.00271393,2.02587542
-5.39969985,2.58151528,0.04570683,0.00000000,1.99899910,1.11228241,0.00323188,2.01626837
-5.39369685,2.61242952,0.05068450,0.00000000,2.02919189,1.09398247,0.00382471,2.01390550
-5.38769385,2.65251303,0.05592719,0.00000000,2.05987058,1.08128743,0.00449805,2.01725171
-5.38169085,2.70000423,0.06141082,0.00000000,2.08952934,1.07339004,0.00525696,2.02481687
-5.37568784,2.75321574,0.06710882,0.00000000,2.11682290,1.06950192,0.00610575,2.03520350
-5.36968484,2.81058194,0.07299312,0.00000000,2.14060498,1.06887922,0.00704778,2.04714648
-5.36368184,2.87069705,0.07903507,0.00000000,2.15995798,1.07084346,0.00808529,2.05954400
-5.35767884,2.93234327,0.08520646,0.00000000,2.17421327,1.07479728,0.00921925,2.07147933
-5.35167584,2.99450869,0.09148047,0.00000000,2.18296188,1.08023495,0.01044922,2.08223349
-5.34567284,3.05639537,0.09783253,0.00000000,2.18605536,1.08674811,0.01177329,2.09128911
-5.33966983,3.11741836,0.10424096,0.00000000,2.18359746,1.09402699,0.01318808,2.09832653
-5.33366683,3.17719667,0.11068744,0.00000000,2.17592727,1.10185779,0.01468879,2.10321303
-5.32766383,3.23553770,0.11715726,0.00000000,2.16359484,1.11011697,0.01626929,2.10598664
-5.32166083,3.29241642,0.12363920,0.00000000,2.14733063,1.11876313,0.01792236,2.10683579
-5.31565783,3.34795103,0.13012523,0.00000000,2.12801015,1.12782720,0.01963985,2.10607620
-5.30965483,3.40237653,0.13660987,0.00000000,2.10661541,1.13740165,0.02141307,2.10412640
-5.30365183,3.45601755,0.14308939,0.00000000,2.08419460,1.14762931,0.02323306,2.10148283
-5.29764882,3.50926165,0.14956079,0.00000000,2.06182162,1.15869210,0.02509098,2.09869570
-5.29164582,3.56253394,0.15602065,0.00000000,2.04055677,1.17080020,0.02697845,2.09634600
-5.28564282,3.61627378,0.16246403,0.00000000,2.02140991,1.18418154,0.02888790,2.09502440
-5.27963982,3.67091370,0.16888329,0.00000000,2.00530705,1.19907192,0.03081284,2.09531201
-5.27363682,3.72686092,0.17526715,0.00000000,1.99306132,1.21570560,0.03274811,2.09776312
-5.26763382,3.78448120,0.18159986,0.00000000,1.98534889,1.23430618,0.03468996,2.10288993
-5.26163082,3.84408477,0.18786066,0.00000000,1.98269018,1.25507787,0.03663615,2.11114872
-5.25562781,3.90591421,0.19402350,0.00000000,1.98543682,1.27819686,0.03858580,2.12292767
-5.24962481,3.97013374,0.20005707,0.00000000,1.99376413,1.30380279,0.04053922,2.13853574
-5.24362181,4.03681981,0.20592517,0.00000000,2.00766915,1.33199048,0.04249763,2.15819289
-5.23761881,4.10595281,0.21158734,0.00000000,2.02697412,1.36280193,0.04446271,2.18202134
-5.23161581,4.17740993,0.21699974,0.00000000,2.05133482,1.39621889,0.04643612,2.21003835
-5.22561281,4.25095925,0.22211623,0.00000000,2.08025364,1.43215636,0.04841902,2.24215062
-5.21960980,4.32625558,0.22688961,0.00000000,2.11309681,1.47045738,0.05041144,2.27815079
-5.21360680,4.40283833,0.23127284,0.00000000,2.14911525,1.51088960,0.05241183,2.31771663
-5.20760380,4.48013206,0.23522040,0.00000000,2.18746867,1.55314402,0.05441649,2.36041323
-5.20160080,4.55745029,0.23868940,0.00000000,2.22725207,1.59683631,0.05641923,2.40569883
-5.19559780,4.63400305,0.24164072,0.00000000,2.26752420,1.64151104,0.05841100,2.45293446
-5.18959480,4.70890854,0.24403993,0.00000000,2.30733723,1.68664893,0.06037981,2.50139768
-5.18359180,4.78120922,0.24585798,0.00000000,2.34576670,1.73167717,0.06231066,2.55030018
-5.17758879,4.84989222,0.24707178,0.00000000,2.38194112,1.77598260,0.06418570,2.59880910
-5.17158579,4.91391374,0.24766448,0.00000000,2.41507025,1.81892740,0.06598455,2.64607128
-5.16558279,4.97222694,0.24762570,0.00000000,2.44447106,1.85986678,0.06768474,2.69123982
-5.15957979,5.02381235,0.24695146,0.00000000,2.46959054,1.89816797,0.06926228,2.73350159
-5.15357679,5.06770972,0.24564415,0.00000000,2.49002445,1.93322968,0.07069239,2.77210483
-5.14757379,5.10305005,0.24371226,0.00000000,2.50553099,1.96450120,0.07195023,2.80638518
-5.14157079,5.12908620,0.24117020,0.00000000,2.51603894,1.99150022,0.07301175,2.83578902
-5.13556778,5.14522081,0.23803798,0.00000000,2.52164941,2.01382856,0.07385446,2.85989282
-5.12956478,5.15103001,0.23434102,0.00000000,2.52263101,2.03118499,0.07445831,2.87841738
-5.12356178,5.14628161,0.23010985,0.00000000,2.51940819,2.04337454,0.07480636,2.89123613
-5.11755878,5.13094690,0.22537991,0.00000000,2.51254312,2.05031384,0.07488547,2.89837688
-5.11155578,5.10520514,0.22019137,0.00000000,2.50271128,2.05203221,0.07468688,2.90001684
-5.10555278,5.06944045,0.21458891,0.00000000,2.49067179,2.04866852,0.07420658,2.89647108
-5.09954977,5.02423117,0.20862154,0.00000000,2.47723348,2.04046391,0.07344564,2.88817485
-5.09354677,4.97033198,0.20234235,0.00000000,2.46321802,2.02775084,0.07241031,2.87566072
-5.08754377,4.90864959,0.19580824,0.00000000,2.44942173,2.01093900,0.07111203,2.85953165
-5.08154077,4.84021324,0.18907952,0.00000000,2.43657782,1.99049882,0.06956723,2.84043145
-5.07553777,4.76614136,0.18221950,0.00000000,2.42532085,1.96694343,0.06779709,2.81901414
-5.06953477,4.68760601,0.17529390,0.00000000,2.41615530,1.94081007,0.06582705,2.79591402
-5.06353177,4.60579698,0.16837021,0.00000000,2.40942990,1.91264171,0.06368631,2.77171797
-5.05752876,4.52188722,0.16151686,0.00000000,2.40531923,1.88296997,0.06140721,2.74694170
-5.05152576,4.43700147,0.15480245,0.00000000,2.40381390,1.85230012,0.05902451,2.72201113
-5.04552276,4.35218951,0.14829473,0.00000000,2.40472010,1.82109882,0.05657464,2.69725018
-5.03951976,4.26840543,0.14205967,0.00000000,2.40766886,1.78978520,0.05409495,2.67287566
-5.03351676,4.18649372,0.13616044,0.00000000,2.41213506,1.75872564,0.05162293,2.64899954
-5.02751376,4.10718293,0.13065645,0.00000000,2.41746549,1.72823236,0.04919546,2.62563862
-5.02151076,4.03108674,0.12560240,0.00000000,2.42291477,1.69856583,0.04684804,2.60273107
-5.01550775,3.95871224,0.12104751,0.00000000,2.42768779,1.66994050,0.04461419,2.58015884
-5.00950475,3.89047452,0.11703471,0.00000000,2.43098637,1.64253363,0.04252480,2.55777475
-5.00350175,3.82671642,0.11360015,0.00000000,2.43205804,1.61649625,0.04060762,2.53543253
-4.99749875,3.76773175,0.11077274,0.00000000,2.43024434,1.59196566,0.03888682,2.51301803
-4.99149575,3.71379036,0.10857393,0.00000000,2.42502608,1.56907831,0.03738267,2.49047955
-4.98549275,3.66516289,0.10701762,0.00000000,2.41606301,1.54798233,0.03611127,2.46785541
-4.97948974,3.62214346,0.10611025,0.00000000,2.40322566,1.52884846,0.03508438,2.44529671
-4.97348674,3.58506814,0.10585105,0.00000000,2.38661729,1.51187876,0.03430935,2.42308369
-4.96748374,3.55432777,0.10623241,0.00000000,2.36658456,1.49731214,0.03378913,2.40163428
-4.96148074,3.53037364,0.10724026,0.00000000,2.34371580,1.48542605,0.03352230,2.38150384
-4.95547774,3.51371503,0.10885467,0.00000000,2.31882674,1.47653410,0.03350326,2.36337551
-4.94947474,3.50490815,0.11105027,0.00000000,2.29293375,1.47097931,0.03372233,2.34804136
-4.94347174,3.50453658,0.11379685,0.00000000,2.26721576,1.46912299,0.03416602,2.33637448
-4.93746873,3.51318358,0.11705972,0.00000000,2.24296618,1.47132977,0.03481726,2.32929333
-4.93146573,3.53139741,0.12080014,0.00000000,2.22153706,1.47794914,0.03565566,2.32771965
-4.92546273,3.55965112,0.12497557,0.00000000,2.20427782,1.48929446,0.03665784,2.33253179
-4.91945973,3.59829885,0.12953980,0.00000000,2.19247134,1.50562031,0.03779774,2.34451562
-4.91345673,3.64753059,0.13444304,0.00000000,2.18727049,1.52709928,0.03904699,2.36431538
-4.90745373,3.70732817,0.13963182,0.00000000,2.18963783,1.55379955,0.04037528,2.39238688
-4.90145073,3.77742472,0.14504892,0.00000000,2.20029159,1.58566433,0.04175078,2.42895558
-4.89544772,3.85727027,0.15063318,0.00000000,2.21966021,1.62249447,0.04314061,2.47398155
-4.88944472,3.94600581,0.15631942,0.00000000,2.24784793,1.66393536,0.04451130,2.52713362
-4.88344172,4.04244778,0.16203834,0.00000000,2.28461294,1.70946908,0.04582936,2.58777414
-4.87743872,4.14508483,0.16771662,0.00000000,2.32935935,1.75841258,0.04706185,2.65495556
-4.87143572,4.25208786,0.17327721,0.00000000,2.38114354,1.80992244,0.04817696,2.72742964
-4.86543272,4.36133414,0.17863984,0.00000000,2.43869479,1.86300649,0.04914462,2.80366923
-4.85942971,4.47044534,0.18372183,0.00000000,2.50044946,1.91654218,0.04993718,2.88190236
-4.85342671,4.57683886,0.18843919,0.00000000,2.56459748,1.96930136,0.05053001,2.96015751
-4.84742371,4.67779121,0.19270810,0.00000000,2.62913938,2.01998081,0.05090207,3.03631854
-4.84142071,4.77051124,0.19644661,0.00000000,2.69195140,2.06723752,0.05103645,3.10818738
-4.83541771,4.85222099,0.19957669,0.00000000,2.75085626,2.10972743,0.05092086,3.17355203
-4.82941471,4.92024087,0.20202642,0.00000000,2.80369661,2.14614627,0.05054795,3.23025714
-4.82341171,4.97207604,0.20373231,0.00000000,2.84840830,2.17527088,0.04991556,3.27627456
-4.81740870,5.00550035,0.20464172,0.00000000,2.88309035,2.19599921,0.04902684,3.30977079
-4.81140570,5.01863432,0.20471508,0.00000000,2.90606916,2.20738750,0.04789018,3.32916862
-4.80540270,5.01001373,0.20392793,0.00000000,2.91595407,2.20868293,0.04651901,3.33320062
-4.79939970,4.97864581,0.20227274,0.00000000,2.91168250,2.19935041,0.04493147,3.32095196
-4.79339670,4.92405033,0.19976008,0.00000000,2.89255280,2.17909221,0.04314991,3.29189115
-4.78739370,4.84628375,0.19641950,0.00000000,2.85824387,2.14785965,0.04120026,3.24588737
-4.78139070,4.74594512,0.19229959,0.00000000,2.80882093,2.10585631,0.03911133,3.18321376
-4.77538769,4.62416338,0.18746749,0.00000000,2.74472766,2.05353260,0.03691401,3.10453678
-4.76938469,4.48256633,0.18200775,0.00000000,2.66676527,1.99157189,0.03464041,3.01089222
-4.76338169,4.32323271,0.17602043,0.00000000,2.57605985,1.92086893,0.03232304,2.90364912
-4.75737869,4.14862923,0.16961863,0.00000000,2.47401949,1.84250137,0.02999393,2.78446319
-4.75137569,3.96153512,0.16292552,0.00000000,2.36228353,1.75769579,0.02768387,2.65522200
-4.74537269,3.76495753,0.15607089,0.00000000,2.24266589,1.66778960,0.02542168,2.51798428
-4.73936968,3.56204112,0.14918734,0.00000000,2.11709533,1.57419045,0.02323364,2.37491591
-4.73336668,3.35597556,0.14240638,0.00000000,1.98755478,1.47833490,0.02114291,2.22822533
-4.72736368,3.14990463,0.13585448,0.00000000,1.85602249,1.38164796,0.01916926,2.08010082
-4.72136068,2.94684044,0.12964919,0.00000000,1.72441688,1.28550500,0.01732875,1.93265206
-4.71535768,2.74958596,0.12389563,0.00000000,1.59454726,1.19119764,0.01563368,1.78785812
-4.70935468,2.56066850,0.11868331,0.00000000,1.46807188,1.09990452,0.01409257,1.64752346
-4.70335168,2.38228647,0.11408355,0.00000000,1.34646440,1.01266804,0.01271033,1.51324317
-4.69734867,2.21627084,0.11014749,0.00000000,1.23098966,0.93037757,0.01148849,1.38637842
-4.69134567,2.06406222,0.10690482,0.00000000,1.12268887,0.85375951,0.01042553,1.26804225
-4.68534267,1.92670371,0.10436330,0.00000000,1.02237422,0.78337406,0.00951724,1.15909567
-4.67933967,1.80484914,0.10250903,0.00000000,0.93063231,0.71961853,0.00875722,1.06015349
-4.67333667,1.69878563,0.10130745,0.00000000,0.84783560,0.66273656,0.00813731,0.97159896
-4.66733367,1.60846874,0.10070512,0.00000000,0.77416081,0.61283246,0.00764810,0.89360598
-4.66133067,1.53356837,0.10063209,0.00000000,0.70961289,0.56988990,0.00727943,0.82616751
-4.65532766,1.47352284,0.10100487,0.00000000,0.65405326,0.53379360,0.00702084,0.76912844
-4.64932466,1.42759864,0.10172981,0.00000000,0.60723062,0.50435319,0.00686202,0.72222127
-4.64332166,1.39495292,0.10270671,0.00000000,0.56881311,0.48132785,0.00679326,0.68510299
-4.63731866,1.37469599,0.10383273,0.00000000,0.53842016,0.46445076,0.00680573,0.65739133
-4.63131566,1.36595109,0.10500615,0.00000000,0.51565283,0.45345216,0.00689187,0.63869894
-4.62531266,1.36790883,0.10613002,0.00000000,0.50012148,0.44808015,0.00704553,0.62866408
-4.61930965,1.37987393,0.10711555,0.00000000,0.49146971,0.44811830,0.00726224,0.62697664
-4.61330665,1.40130253,0.10788501,0.00000000,0.48939392,0.45339951,0.00753920,0.63339856
-4.60730365,1.43182836,0.10837410,0.00000000,0.49365784,0.46381547,0.00787537,0.64777794
-4.60130065,1.47127688,0.10853371,0.00000000,0.50410178,0.47932159,0.00827134,0.67005652
-4.59529765,1.51966698,0.10833097,0.00000000,0.52064655,0.49993721,0.00872925,0.70027032
-4.58929465,1.57720027,0.10774962,0.00000000,0.54329213,0.52574119,0.00925252,0.73854387
-4.58329165,1.64423872,0.10678961,0.00000000,0.57211161,0.55686336,0.00984559,0.78507822
-4.57728864,1.72127191,0.10546615,0.00000000,0.60724080,0.59347209,0.01051358,0.84013375
-4.57128564,1.80887555,0.10380806,0.00000000,0.64886436,0.63575898,0.01126184,0.90400869
-4.56528264,1.90766355,0.10185574,0.00000000,0.69719933,0.68392118,0.01209558,0.97701443
-4.55927964,2.01823606,0.09965867,0.00000000,0.75247684,0.73814252,0.01301937,1.05944909
-4.55327664,2.14112621,0.09727275,0.00000000,0.81492325,0.79857427,0.01403670,1.15157063
-4.54727364,2.27674824,0.09475750,0.00000000,0.88474137,0.86531653,0.01514953,1.25357096
-4.54127064,2.42534977,0.09217334,0.00000000,0.96209296,0.93840133,0.01635789,1.36555224
-4.53526763,2.58697065,0.08957896,0.00000000,1.04708307,1.01777810,0.01765948,1.48750674
-4.52926463,2.76141038,0.08702904,0.00000000,1.13974700,1.10330230,0.01904944,1.61930099
-4.52326163,2.94820580,0.08457232,0.00000000,1.24004010,1.19472777,0.02052014,1.76066504
-4.51725863,3.14662000,0.08225009,0.00000000,1.34783094,1.29170297,0.02206104,1.91118722
-4.51125563,3.35564289,0.08009509,0.00000000,1.46289748,1.39377129,0.02365874,2.07031428
-4.50525263,3.57400301,0.07813106,0.00000000,1.58492618,1.50037527,0.02529710,2.23735675
-4.49924962,3.80018985,0.07637253,0.00000000,1.71351364,1.61086415,0.02695744,2.41149881
-4.49324662,4.03248503,0.07482519,0.00000000,1.84817001,1.72450441,0.02861893,2.59181179
-4.48724362,4.26900052,0.07348661,0.00000000,1.98832356,1.84049239,0.03025900,2.77727010
-4.48124062,4.50772148,0.07234713,0.00000000,2.13332572,1.95796822,0.03185387,2.96676853
-4.47523762,4.74655132,0.07139112,0.00000000,2.28245571,2.07603021,0.03337914,3.15913937
-4.46923462,4.98335659,0.07059823,0.00000000,2.43492433,2.19374879,0.03481040,3.35316846
-4.46323162,5.21600925,0.06994479,0.00000000,2.58987642,2.31017948,0.03612395,3.54760894
-4.45722861,5.44242457,0.06940509,0.00000000,2.74639177,2.42437407,0.03729736,3.74119198
-4.45122561,5.66059301,0.06895264,0.00000000,2.90348462,2.53538997,0.03831016,3.93263424
-4.44522261,5.86860522,0.06856123,0.00000000,3.06010218,2.64229734,0.03914438,4.12064177
-4.43921961,6.06466986,0.06820586,0.00000000,3.21512267,2.74418440,0.03978504,4.30391100
-4.43321661,6.24712460,0.06786346,0.00000000,3.36735397,2.84016112,0.04022060,4.48112735
-4.42721361,6.41444110,0.06751340,0.00000000,3.51553384,2.92936194,0.04044324,4.65096271
-4.42121061,6.56522536,0.06713785,0.00000000,3.65833298,3.01094825,0.04044908,4.81207302
-4.41520760,6.69821528,0.06672191,0.00000000,3.79436203,3.08411136,0.04023827,4.96309740
-4.40920460,6.81227716,0.06625367,0.00000000,3.92218354,3.14807684,0.03981496,5.10266045
-4.40320160,6.90640318,0.06572410,0.00000000,4.04032992,3.20211075,0.03918718,5.22937885
-4.39719860,6.97971162,0.06512691,0.00000000,4.14732754,3.24552847,0.03836664,5.34187350
-4.39119560,7.03145110,0.06445831,0.00000000,4.24172732,3.27770630,0.03736837,5.43878780
-4.38519260,7.06101001,0.06371680,0.00000000,4.32214116,3.29809574,0.03621037,5.51881239
-4.37918959,7.06793123,0.06290296,0.00000000,4.38728345,3.30624044,0.03491319,5.58071605
-4.37318659,7.05193219,0.06201926,0.00000000,4.43601617,3.30179478,0.03349940,5.62338181
-4.36718359,7.01292903,0.06106990,0.00000000,4.46739559,3.28454355,0.03199317,5.64584704
-4.36118059,6.95106375,0.06006070,0.00000000,4.48071860,3.25442140,0.03041972,5.64734562
-4.35517759,6.86673214,0.05899903,0.00000000,4.47556606,3.21153074,0.02880481,5.62735004
-4.34917459,6.76061027,0.05789381,0.00000000,4.45184059,3.15615695,0.02717432,5.58561097
-4.34317159,6.63367706,0.05675549,0.00000000,4.40979656,3.08877932,0.02555379,5.52219185
-4.33716858,6.48723050,0.05559603,0.00000000,4.35005984,3.01007680,0.02396797,5.43749611
-4.33116558,6.32289503,0.05442894,0.00000000,4.27363557,2.92092733,0.02244050,5.33228484
-4.32516258,6.14261837,0.05326922,0.00000000,4.18190260,2.82240042,0.02099360,5.20768325
-4.31915958,5.94865624,0.05213329,0.00000000,4.07659394,2.71574235,0.01964773,5.06517464
-4.31315658,5.74354417,0.05103889,0.00000000,3.95976313,2.60235442,0.01842141,4.90658133
-4.30715358,5.53005637,0.05000482,0.00000000,3.83373727,2.48376452,0.01733095,4.73403261
