energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Sc_p_up,Sc_p_down,Sc_d_up,Sc_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-5.81390695,1.96503093,-1.96503126,0.04433907,-0.04433908,0.22996382,-0.22996387,0.53925395,-0.53925403,0.34520910,-0.34520918,0.42592150,-0.42592155,0.14487797,-0.14487800,0.95848465,-0.95848477,0.00000000,-0.00000000
-5.80790395,1.90859216,-1.90859247,0.04326846,-0.04326847,0.20252930,-0.20252935,0.51172483,-0.51172491,0.31505237,-0.31505245,0.43690160,-0.43690165,0.14436169,-0.14436171,0.96827077,-0.96827088,0.00000000,-0.00000000
-5.80190095,1.86958265,-1.86958294,0.04257173,-0.04257174,0.17827673,-0.17827677,0.49012909,-0.49012916,0.28859225,-0.28859232,0.44993784,-0.44993789,0.14506842,-0.14506844,0.98460121,-0.98460132,0.00000000,-0.00000000
-5.79589795,1.84689374,-1.84689400,0.04223996,-0.04223997,0.15709810,-0.15709814,0.47401318,-0.47401324,0.26573299,-0.26573306,0.46474245,-0.46474249,0.14692571,-0.14692573,1.00685820,-1.00685830,0.00000000,-0.00000000
-5.78989495,1.83918257,-1.83918281,0.04225694,-0.04225695,0.13884497,-0.13884500,0.46287023,-0.46287028,0.24631819,-0.24631825,0.48101047,-0.48101051,0.14984099,-0.14984100,1.03433670,-1.03433680,0.00000000,-0.00000000
-5.78389195,1.84492300,-1.84492322,0.04260004,-0.04260005,0.12333763,-0.12333766,0.45615818,-0.45615822,0.23014185,-0.23014190,0.49842895,-0.49842899,0.15370423,-0.15370424,1.06626418,-1.06626426,0.00000000,-0.00000000
-5.77788894,1.86245425,-1.86245445,0.04324104,-0.04324105,0.11037382,-0.11037384,0.45331631,-0.45331635,0.21695944,-0.21695949,0.51668497,-0.51668501,0.15839081,-0.15839083,1.10181946,-1.10181954,0.00000000,-0.00000000
-5.77188594,1.89002601,-1.89002619,0.04414695,-0.04414696,0.09973667,-0.09973669,0.45377978,-0.45377981,0.20649856,-0.20649860,0.53547247,-0.53547250,0.16376421,-0.16376422,1.14015019,-1.14015027,0.00000000,-0.00000000
-5.76588294,1.92583913,-1.92583929,0.04528091,-0.04528091,0.09120187,-0.09120189,0.45699203,-0.45699206,0.19846889,-0.19846892,0.55449745,-0.55449747,0.16967862,-0.16967863,1.18038861,-1.18038867,0.00000000,-0.00000000
-5.75987994,1.96808141,-1.96808155,0.04660290,-0.04660291,0.08454381,-0.08454383,0.46241511,-0.46241513,0.19257123,-0.19257126,0.57348175,-0.57348177,0.17598150,-0.17598151,1.22166545,-1.22166551,0.00000000,-0.00000000
-5.75387694,2.01495851,-2.01495863,0.04807060,-0.04807061,0.07954074,-0.07954075,0.46953798,-0.46953800,0.18850541,-0.18850543,0.59216527,-0.59216528,0.18251601,-0.18251602,1.26312221,-1.26312227,0.00000000,-0.00000000
-5.74787394,2.06472031,-2.06472042,0.04964005,-0.04964006,0.07597899,-0.07597900,0.47788298,-0.47788299,0.18597715,-0.18597717,0.61030691,-0.61030691,0.18912333,-0.18912334,1.30392173,-1.30392178,0.00000000,-0.00000000
-5.74187094,2.11568334,-2.11568343,0.05126635,-0.05126635,0.07365630,-0.07365631,0.48701071,-0.48701072,0.18470378,-0.18470380,0.62768441,-0.62768441,0.19564499,-0.19564500,1.34325763,-1.34325767,0.00000000,-0.00000000
-5.73586793,2.16624987,-2.16624994,0.05290435,-0.05290436,0.07238433,-0.07238433,0.49652368,-0.49652369,0.18441892,-0.18441893,0.64409354,-0.64409354,0.20192517,-0.20192518,1.38036277,-1.38036281,0.00000000,-0.00000000
-5.72986493,2.21492474,-2.21492480,0.05450935,-0.05450935,0.07199051,-0.07199052,0.50606890,-0.50606891,0.18487625,-0.18487626,0.65934680,-0.65934678,0.20781297,-0.20781297,1.41451726,-1.41451730,0.00000000,-0.00000000
-5.72386193,2.26033047,-2.26033051,0.05603770,-0.05603771,0.07231938,-0.07231938,0.51533982,-0.51533982,0.18585247,-0.18585248,0.67327219,-0.67327217,0.21316473,-0.21316473,1.44505625,-1.44505628,0.00000000,-0.00000000
-5.71785893,2.30122135,-2.30122138,0.05744757,-0.05744757,0.07323332,-0.07323332,0.52407766,-0.52407766,0.18714956,-0.18714956,0.68571233,-0.68571230,0.21784639,-0.21784639,1.47137774,-1.47137776,0.00000000,-0.00000000
-5.71185593,2.33649704,-2.33649706,0.05869958,-0.05869958,0.07461315,-0.07461315,0.53207248,-0.53207248,0.18859650,-0.18859651,0.69652408,-0.69652405,0.22173583,-0.22173583,1.49295063,-1.49295065,0.00000000,-0.00000000
-5.70585293,2.36521570,-2.36521571,0.05975755,-0.05975756,0.07635828,-0.07635828,0.53916391,-0.53916391,0.19005055,-0.19005055,0.70557914,-0.70557910,0.22472514,-0.22472514,1.50932295,-1.50932296,0.00000000,-0.00000000
-5.69984992,2.38660666,-2.38660666,0.06058921,-0.06058921,0.07838668,-0.07838668,0.54524159,-0.54524158,0.19139811,-0.19139810,0.71276538,-0.71276534,0.22672280,-0.22672280,1.52013003,-1.52013004,0.00000000,-0.00000000
-5.69384692,2.40008227,-2.40008226,0.06116684,-0.06116684,0.08063473,-0.08063472,0.55024526,-0.55024525,0.19255524,-0.19255523,0.71798923,-0.71798918,0.22765570,-0.22765570,1.52510243,-1.52510244,0.00000000,-0.00000000
-5.68784392,2.40524822,-2.40524820,0.06146797,-0.06146797,0.08305677,-0.08305677,0.55416432,-0.55416431,0.19346796,-0.19346795,0.72117868,-0.72117862,0.22747082,-0.22747081,1.52407314,-1.52407314,0.00000000,-0.00000000
-5.68184092,2.40191167,-2.40191164,0.06147594,-0.06147595,0.08562459,-0.08562458,0.55703673,-0.55703672,0.19411214,-0.19411213,0.72228689,-0.72228684,0.22613659,-0.22613659,1.51698348,-1.51698347,0.00000000,-0.00000000
-5.67583792,2.39008630,-2.39008626,0.06118038,-0.06118039,0.08832657,-0.08832657,0.55894697,-0.55894695,0.19449312,-0.19449311,0.72129598,-0.72129592,0.22364382,-0.22364382,1.50388720,-1.50388719,0.00000000,-0.00000000
-5.66983492,2.36999333,-2.36999327,0.06057760,-0.06057760,0.09116674,-0.09116673,0.56002288,-0.56002286,0.19464498,-0.19464497,0.71822054,-0.71822047,0.22000599,-0.22000598,1.48495223,-1.48495222,0.00000000,-0.00000000
-5.66383192,2.34205779,-2.34205773,0.05967076,-0.05967077,0.09416345,-0.09416344,0.56043132,-0.56043130,0.19462945,-0.19462944,0.71311065,-0.71311058,0.21525907,-0.21525907,1.46045953,-1.46045951,0.00000000,-0.00000000
-5.65782891,2.30689951,-2.30689943,0.05847004,-0.05847004,0.09734786,-0.09734786,0.56037237,-0.56037234,0.19453443,-0.19453441,0.70605380,-0.70605373,0.20946068,-0.20946067,1.43079867,-1.43079864,0.00000000,-0.00000000
-5.65182591,2.26531831,-2.26531822,0.05699240,-0.05699240,0.10076216,-0.10076215,0.56007213,-0.56007210,0.19447210,-0.19447208,0.69717553,-0.69717545,0.20268859,-0.20268858,1.39646000,-1.39645998,0.00000000,-0.00000000
-5.64582291,2.21827358,-2.21827348,0.05526140,-0.05526140,0.10445748,-0.10445747,0.55977431,-0.55977429,0.19457671,-0.19457669,0.68663837,-0.68663829,0.19503867,-0.19503867,1.35802333,-1.35802330,0.00000000,-0.00000000
-5.63981991,2.16685849,-2.16685839,0.05330669,-0.05330670,0.10849169,-0.10849168,0.55973063,-0.55973060,0.19500199,-0.19500197,0.67463909,-0.67463901,0.18662234,-0.18662233,1.31614324,-1.31614320,0.00000000,-0.00000000
-5.63381691,2.11226956,-2.11226945,0.05116341,-0.05116341,0.11292701,-0.11292700,0.56019039,-0.56019035,0.19591833,-0.19591830,0.66140410,-0.66140402,0.17756345,-0.17756344,1.27153163,-1.27153159,0.00000000,-0.00000000
-5.62781391,2.05577266,-2.05577254,0.04887140,-0.04887140,0.11782753,-0.11782752,0.56138975,-0.56138971,0.19750968,-0.19750966,0.64718319,-0.64718311,0.16799501,-0.16799500,1.22493795,-1.22493791,0.00000000,-0.00000000
-5.62181091,1.99866668,-1.99866656,0.04647435,-0.04647435,0.12325685,-0.12325683,0.56354102,-0.56354098,0.19997043,-0.19997040,0.63224179,-0.63224171,0.15805556,-0.15805555,1.17712791,-1.17712786,0.00000000,-0.00000000
-5.61580790,1.94224659,-1.94224646,0.04401886,-0.04401886,0.12927578,-0.12927576,0.56682266,-0.56682262,0.20350211,-0.20350208,0.61685223,-0.61685215,0.14788560,-0.14788559,1.12886166,-1.12886161,0.00000000,-0.00000000
-5.60980490,1.88776724,-1.88776710,0.04155336,-0.04155336,0.13594034,-0.13594032,0.57137050,-0.57137046,0.20831029,-0.20831025,0.60128434,-0.60128426,0.13762401,-0.13762400,1.08087237,-1.08087232,0.00000000,-0.00000000
-5.60380190,1.83640976,-1.83640961,0.03912717,-0.03912717,0.14330008,-0.14330006,0.57727076,-0.57727072,0.21460144,-0.21460140,0.58579597,-0.58579589,0.12740478,-0.12740478,1.03384619,-1.03384613,0.00000000,-0.00000000
-5.59779890,1.78925198,-1.78925182,0.03678939,-0.03678938,0.15139681,-0.15139679,0.58455536,-0.58455532,0.22258005,-0.22258000,0.57062395,-0.57062388,0.11735401,-0.11735401,0.98840443,-0.98840437,0.00000000,-0.00000000
-5.59179590,1.74724407,-1.74724391,0.03458797,-0.03458797,0.16026386,-0.16026383,0.59319994,-0.59319990,0.23244584,-0.23244578,0.55597614,-0.55597607,0.10758738,-0.10758737,0.94508897,-0.94508891,0.00000000,-0.00000000
-5.58579290,1.71119052,-1.71119035,0.03256879,-0.03256879,0.16992577,-0.16992575,0.60312487,-0.60312483,0.24439116,-0.24439110,0.54202480,-0.54202473,0.09820811,-0.09820810,0.90435133,-0.90435127,0.00000000,-0.00000000
-5.57978989,1.68173889,-1.68173871,0.03077479,-0.03077479,0.18039859,-0.18039856,0.61419931,-0.61419926,0.25859853,-0.25859846,0.52890189,-0.52890182,0.08930553,-0.08930553,0.86654588,-0.86654582,0.00000000,-0.00000000
-5.57378689,1.65937562,-1.65937543,0.02924522,-0.02924521,0.19169046,-0.19169043,0.62624825,-0.62624820,0.27523811,-0.27523803,0.51669649,-0.51669643,0.08095419,-0.08095419,0.83192744,-0.83192737,0.00000000,-0.00000000
-5.56778389,1.64442859,-1.64442839,0.02801496,-0.02801495,0.20380275,-0.20380272,0.63906236,-0.63906232,0.29446523,-0.29446514,0.50545443,-0.50545437,0.07321350,-0.07321349,0.80065313,-0.80065307,0.00000000,-0.00000000
-5.56178089,1.63707566,-1.63707546,0.02711398,-0.02711397,0.21673127,-0.21673123,0.65241003,-0.65240998,0.31641772,-0.31641762,0.49518010,-0.49518005,0.06612790,-0.06612789,0.77278820,-0.77278814,0.00000000,-0.00000000
-5.55577789,1.63735840,-1.63735818,0.02656682,-0.02656682,0.23046765,-0.23046761,0.66605107,-0.66605102,0.34121295,-0.34121285,0.48584040,-0.48584035,0.05972757,-0.05972756,0.74831530,-0.74831524,0.00000000,-0.00000000
-5.54977489,1.64519940,-1.64519917,0.02639223,-0.02639222,0.24500066,-0.24500061,0.67975132,-0.67975128,0.36894460,-0.36894449,0.47737039,-0.47737034,0.05402936,-0.05402935,0.72714651,-0.72714645,0.00000000,-0.00000000
-5.54377189,1.66042192,-1.66042169,0.02660279,-0.02660278,0.26031727,-0.26031722,0.69329730,-0.69329726,0.39967898,-0.39967886,0.46968032,-0.46968028,0.04903813,-0.04903812,0.70913733,-0.70913727,0.00000000,-0.00000000
-5.53776888,1.68277021,-1.68276996,0.02720472,-0.02720471,0.27640331,-0.27640326,0.70650993,-0.70650989,0.43345097,-0.43345084,0.46266362,-0.46266358,0.04474819,-0.04474818,0.69410170,-0.69410164,0.00000000,-0.00000000
-5.53176588,1.71192893,-1.71192867,0.02819764,-0.02819763,0.29324364,-0.29324358,0.71925652,-0.71925648,0.47025960,-0.47025946,0.45620518,-0.45620514,0.04114491,-0.04114490,0.68182712,-0.68182706,0.00000000,-0.00000000
-5.52576288,1.74754045,-1.74754018,0.02957453,-0.02957452,0.31082162,-0.31082156,0.73146019,-0.73146016,0.51006345,-0.51006329,0.45018963,-0.45018959,0.03820622,-0.03820621,0.67208911,-0.67208905,0.00000000,-0.00000000
-5.51975988,1.78921874,-1.78921847,0.03132162,-0.03132161,0.32911795,-0.32911788,0.74310602,-0.74310599,0.55277585,-0.55277568,0.44450889,-0.44450886,0.03590414,-0.03590413,0.66466407,-0.66466401,0.00000000,-0.00000000
-5.51375688,1.83655922,-1.83655893,0.03341851,-0.03341850,0.34810878,-0.34810871,0.75424333,-0.75424329,0.59826036,-0.59826019,0.43906883,-0.43906881,0.03420611,-0.03420610,0.65934008,-0.65934002,0.00000000,-0.00000000
-5.50775388,1.88914394,-1.88914365,0.03583823,-0.03583822,0.36776323,-0.36776315,0.76498392,-0.76498388,0.64632667,-0.64632649,0.43379445,-0.43379442,0.03307612,-0.03307612,0.65592512,-0.65592506,0.00000000,-0.00000000
-5.50175088,1.94654233,-1.94654203,0.03854753,-0.03854751,0.38804030,-0.38804023,0.77549615,-0.77549611,0.69672719,-0.69672699,0.42863354,-0.42863351,0.03247567,-0.03247567,0.65425236,-0.65425230,0.00000000,-0.00000000
-5.49574787,2.00830763,-2.00830731,0.04150718,-0.04150717,0.40888554,-0.40888547,0.78599498,-0.78599494,0.74915483,-0.74915463,0.42355866,-0.42355864,0.03236445,-0.03236445,0.65418266,-0.65418260,0.00000000,-0.00000000
-5.48974487,2.07396988,-2.07396956,0.04467248,-0.04467247,0.43022751,-0.43022743,0.79672853,-0.79672849,0.80324221,-0.80324201,0.41856743,-0.41856741,0.03270085,-0.03270084,0.65560423,-0.65560418,0.00000000,-0.00000000
-5.48374187,2.14302648,-2.14302616,0.04799386,-0.04799385,0.45197434,-0.45197426,0.80796176,-0.80796172,0.85856255,-0.85856235,0.41368118,-0.41368116,0.03344220,-0.03344219,0.65842981,-0.65842975,0.00000000,-0.00000000
-5.47773887,2.21493151,-2.21493119,0.05141757,-0.05141755,0.47401080,-0.47401072,0.81995816,-0.81995811,0.91463263,-0.91463242,0.40894228,-0.40894226,0.03454494,-0.03454493,0.66259184,-0.66259178,0.00000000,-0.00000000
-5.47173587,2.28908508,-2.28908476,0.05488659,-0.05488658,0.49619587,-0.49619579,0.83296045,-0.83296040,0.97091781,-0.97091760,0.40441039,-0.40441038,0.03596460,-0.03596459,0.66803613,-0.66803608,0.00000000,-0.00000000
-5.46573287,2.36482430,-2.36482399,0.05834164,-0.05834163,0.51836140,-0.51836132,0.84717145,-0.84717140,1.02683939,-1.02683919,0.40015784,-0.40015782,0.03765571,-0.03765571,0.67471469,-0.67471463,0.00000000,-0.00000000
-5.45972986,2.44141685,-2.44141655,0.06172224,-0.06172223,0.54031177,-0.54031169,0.86273617,-0.86273612,1.08178406,-1.08178386,0.39626460,-0.39626458,0.03957175,-0.03957174,0.68257817,-0.68257812,0.00000000,-0.00000000
-5.45372686,2.51805843,-2.51805814,0.06496794,-0.06496793,0.56182499,-0.56182491,0.87972626,-0.87972620,1.13511534,-1.13511515,0.39281312,-0.39281311,0.04166504,-0.04166503,0.69156878,-0.69156873,0.00000000,-0.00000000
-5.44772386,2.59387473,-2.59387445,0.06801957,-0.06801956,0.58265511,-0.58265503,0.89812774,-0.89812769,1.18618684,-1.18618667,0.38988334,-0.38988333,0.04388680,-0.04388680,0.70161388,-0.70161384,0.00000000,-0.00000000
-5.44172086,2.66792847,-2.66792822,0.07082051,-0.07082051,0.60253618,-0.60253612,0.91783290,-0.91783285,1.23435674,-1.23435658,0.38754808,-0.38754808,0.04618727,-0.04618727,0.71262092,-0.71262088,0.00000000,-0.00000000
-5.43571786,2.73923162,-2.73923140,0.07331801,-0.07331800,0.62118756,-0.62118749,0.93863674,-0.93863669,1.27900306,-1.27900291,0.38586909,-0.38586908,0.04851596,-0.04851595,0.72447389,-0.72447385,0.00000000,-0.00000000
-5.42971486,2.80676238,-2.80676218,0.07546432,-0.07546431,0.63832040,-0.63832035,0.96023849,-0.96023844,1.31953917,-1.31953904,0.38489377,-0.38489377,0.05082208,-0.05082208,0.73703146,-0.73703143,0.00000000,-0.00000000
-5.42371186,2.86948638,-2.86948621,0.07721789,-0.07721789,0.65364533,-0.65364528,0.98224809,-0.98224805,1.35542891,-1.35542880,0.38465275,-0.38465275,0.05305516,-0.05305516,0.75012692,-0.75012689,0.00000000,-0.00000000
-5.41770885,2.92638112,-2.92638099,0.07854433,-0.07854433,0.66688066,-0.66688062,1.00419738,-1.00419734,1.38620059,-1.38620051,0.38515821,-0.38515821,0.05516573,-0.05516573,0.76356970,-0.76356968,0.00000000,-0.00000000
-5.41170585,2.97646243,-2.97646234,0.07941722,-0.07941722,0.67776114,-0.67776111,1.02555550,-1.02555546,1.41145938,-1.41145933,0.38640293,-0.38640293,0.05710620,-0.05710620,0.77714836,-0.77714834,0.00000000,-0.00000000
-5.40570285,3.01881150,-3.01881144,0.07981870,-0.07981870,0.68604666,-0.68604664,1.04574778,-1.04574774,1.43089739,-1.43089736,0.38836003,-0.38836004,0.05883180,-0.05883180,0.79063478,-0.79063477,0.00000000,-0.00000000
-5.39969985,3.05260122,-3.05260120,0.07973990,-0.07973990,0.69153051,-0.69153050,1.06417704,-1.06417701,1.44430113,-1.44430112,0.39098322,-0.39098323,0.06030157,-0.06030157,0.80378912,-0.80378911,0.00000000,-0.00000000
-5.39369685,3.07712023,-3.07712025,0.07918103,-0.07918103,0.69404690,-0.69404691,1.08024635,-1.08024633,1.45155591,-1.45155593,0.39420747,-0.39420748,0.06147935,-0.06147935,0.81636531,-0.81636532,0.00000000,-0.00000000
-5.38769385,3.09179362,-3.09179368,0.07815127,-0.07815128,0.69347732,-0.69347733,1.09338206,-1.09338204,1.45264707,-1.45264712,0.39795005,-0.39795006,0.06233475,-0.06233475,0.82811667,-0.82811668,0.00000000,-0.00000000
-5.38169085,3.09619901,-3.09619911,0.07666845,-0.07666846,0.68975537,-0.68975539,1.10305583,-1.10305582,1.44765790,-1.44765797,0.40211179,-0.40211181,0.06284397,-0.06284398,0.83880132,-0.83880134,0.00000000,-0.00000000
-5.37568784,3.09007750,-3.09007764,0.07475839,-0.07475840,0.68286996,-0.68286999,1.10880490,-1.10880490,1.43676450,-1.43676460,0.40657854,-0.40657856,0.06299052,-0.06299052,0.84818725,-0.84818727,0.00000000,-0.00000000
-5.36968484,3.07333887,-3.07333905,0.07245415,-0.07245416,0.67286658,-0.67286662,1.11024932,-1.11024933,1.42022789,-1.42022800,0.41122284,-0.41122286,0.06276571,-0.06276571,0.85605676,-0.85605679,0.00000000,-0.00000000
-5.36368184,3.04606111,-3.04606132,0.06979498,-0.06979500,0.65984669,-0.65984674,1.10710566,-1.10710568,1.39838362,-1.39838375,0.41590576,-0.41590578,0.06216901,-0.06216902,0.86221031,-0.86221035,0.00000000,-0.00000000
-5.35767884,3.00848447,-3.00848471,0.06682525,-0.06682526,0.64396516,-0.64396522,1.09919659,-1.09919662,1.37162969,-1.37162984,0.42047905,-0.42047907,0.06120812,-0.06120812,0.86646971,-0.86646976,0.00000000,-0.00000000
-5.35167584,2.96100084,-2.96100110,0.06359313,-0.06359314,0.62542595,-0.62542602,1.08645604,-1.08645608,1.34041325,-1.34041341,0.42478754,-0.42478757,0.05989878,-0.05989878,0.86868072,-0.86868077,0.00000000,-0.00000000
-5.34567284,2.90413909,-2.90413938,0.06014935,-0.06014937,0.60447631,-0.60447638,1.06893000,-1.06893005,1.30521673,-1.30521691,0.42867199,-0.42867201,0.05826447,-0.05826447,0.86871530,-0.86871535,0.00000000,-0.00000000
