energy_ev,total_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up,Si_p_up,Si_d_up
-6.00000000,3.05911550,2.38425882,1.91260700,0.02754596,0.53571234,0.72776433,0.00000000
-5.99399700,3.01509430,2.34319849,1.88468268,0.02587414,0.53030483,0.70871232,0.00000000
-5.98799400,2.96924986,2.29858991,1.85399654,0.02439145,0.52683009,0.68789808,0.00000000
-5.98199100,2.92191845,2.25061161,1.82091192,0.02309828,0.52519814,0.66551392,0.00000000
-5.97598799,2.87344308,2.19947135,1.78582525,0.02199287,0.52528032,0.64177781,0.00000000
-5.96998499,2.82417191,2.14540848,1.74915831,0.02107178,0.52691563,0.61693034,0.00000000
-5.96398199,2.77445596,2.08869510,1.71134951,0.02033036,0.52991792,0.59123091,0.00000000
-5.95797899,2.72464621,2.02963575,1.67284443,0.01976320,0.53408353,0.56495322,0.00000000
-5.95197599,2.67509011,1.96856568,1.63408603,0.01936449,0.53919908,0.53838033,0.00000000
-5.94597299,2.62612803,1.90584802,1.59550510,0.01912839,0.54504929,0.51179933,0.00000000
-5.93996998,2.57808968,1.84186986,1.55751142,0.01904918,0.55142437,0.48549587,0.00000000
-5.93396698,2.53129095,1.77703752,1.52048590,0.01912146,0.55812687,0.45974876,0.00000000
-5.92796398,2.48603121,1.71177142,1.48477437,0.01934022,0.56497754,0.43482486,0.00000000
-5.92196098,2.44259147,1.64650056,1.45068299,0.01970080,0.57182029,0.41097439,0.00000000
-5.91595798,2.40123327,1.58165707,1.41847566,0.02019880,0.57852575,0.38842682,0.00000000
-5.90995498,2.36219844,1.51767085,1.38837347,0.02082995,0.58499358,0.36738757,0.00000000
-5.90395198,2.32570968,1.45496450,1.36055596,0.02158991,0.59115335,0.34803540,0.00000000
-5.89794897,2.29197170,1.39394862,1.33516424,0.02247400,0.59696403,0.33052084,0.00000000
-5.89194597,2.26117288,1.33501748,1.31230548,0.02347700,0.60241219,0.31496537,0.00000000
-5.88594297,2.23348721,1.27854518,1.29205854,0.02459293,0.60750906,0.30146151,0.00000000
-5.87993997,2.20907622,1.22488212,1.27448029,0.02581475,0.61228670,0.29007370,0.00000000
-5.87393697,2.18809091,1.17435185,1.25961221,0.02713430,0.61679343,0.28083989,0.00000000
-5.86793397,2.17067328,1.12724825,1.24748680,0.02854206,0.62108897,0.27377376,0.00000000
-5.86193097,2.15695759,1.08383308,1.23813359,0.03002717,0.62523949,0.26886737,0.00000000
-5.85592796,2.14707113,1.04433372,1.23158415,0.03157740,0.62931285,0.26609421,0.00000000
-5.84992496,2.14113463,1.00894143,1.22787620,0.03317926,0.63337443,0.26541242,0.00000000
-5.84392196,2.13926232,0.97780987,1.22705636,0.03481810,0.63748364,0.26676822,0.00000000
-5.83791896,2.14156162,0.95105419,1.22918165,0.03647838,0.64169135,0.27009922,0.00000000
-5.83191596,2.14813278,0.92875059,1.23431983,0.03814391,0.64603829,0.27533765,0.00000000
-5.82591296,2.15906841,0.91093669,1.24254842,0.03979819,0.65055455,0.28241345,0.00000000
-5.81990995,2.17445303,0.89761244,1.25395283,0.04142474,0.65525995,0.29125701,0.00000000
-5.81390695,2.19436281,0.88874204,1.26862376,0.04300745,0.66016528,0.30180164,0.00000000
-5.80790395,2.21886543,0.88425656,1.28665396,0.04453099,0.66527424,0.31398567,0.00000000
-5.80190095,2.24802010,0.88405753,1.30813486,0.04598108,0.67058571,0.32775410,0.00000000
-5.79589795,2.28187781,0.88802129,1.33315300,0.04734485,0.67609632,0.34305995,0.00000000
-5.78989495,2.32048153,0.89600416,1.36178680,0.04861106,0.68180278,0.35986504,0.00000000
-5.78389195,2.36386640,0.90784819,1.39410354,0.04977034,0.68770404,0.37814046,0.00000000
-5.77788894,2.41205968,0.92338736,1.43015685,0.05081530,0.69380279,0.39786659,0.00000000
-5.77188594,2.46508034,0.94245397,1.46998457,0.05174063,0.70010627,0.41903258,0.00000000
-5.76588294,2.52293799,0.96488506,1.51360713,0.05254308,0.70662630,0.44163558,0.00000000
-5.75987994,2.58563116,0.99052844,1.56102625,0.05322145,0.71337838,0.46567942,0.00000000
-5.75387694,2.65314458,1.01924800,1.61222380,0.05377646,0.72038001,0.49117287,0.00000000
-5.74787394,2.72544540,1.05092815,1.66716071,0.05421059,0.72764816,0.51812759,0.00000000
-5.74187094,2.80247838,1.08547690,1.72577566,0.05452788,0.73519623,0.54655555,0.00000000
-5.73586793,2.88415981,1.12282745,1.78798342,0.05473372,0.74303049,0.57646618,0.00000000
-5.72986493,2.97037051,1.16293785,1.85367261,0.05483459,0.75114648,0.60786306,0.00000000
-5.72386193,3.06094780,1.20578894,1.92270280,0.05483780,0.75952536,0.64074045,0.00000000
-5.71785893,3.15567696,1.25138007,1.99490089,0.05475124,0.76813073,0.67507945,0.00000000
-5.71185593,3.25428225,1.29972297,2.07005679,0.05458314,0.77690602,0.71084408,0.00000000
-5.70585293,3.35641822,1.35083370,2.14791858,0.05434180,0.78577276,0.74797734,0.00000000
-5.69984992,3.46166161,1.40472308,2.22818730,0.05403545,0.79462986,0.78639730,0.00000000
-5.69384692,3.56950452,1.46138577,2.31051185,0.05367198,0.80335423,0.82599351,0.00000000
-5.68784392,3.67934944,1.52078866,2.39448423,0.05325887,0.81180249,0.86662377,0.00000000
-5.68184092,3.79050675,1.58285894,2.47963576,0.05280302,0.81981420,0.90811153,0.00000000
-5.67583792,3.90219518,1.64747254,2.56543471,0.05231071,0.82721617,0.95024405,0.00000000
-5.66983492,4.01354580,1.71444349,2.65128578,0.05178749,0.83382797,0.99277153,0.00000000
-5.66383192,4.12360978,1.78351491,2.73653203,0.05123824,0.83946838,1.03540735,0.00000000
-5.65782891,4.23137025,1.85435216,2.82045954,0.05066713,0.84396238,1.07782954,0.00000000
-5.65182591,4.33575810,1.92653865,2.90230507,0.05007769,0.84714868,1.11968359,0.00000000
-5.64582291,4.43567159,1.99957483,2.98126680,0.04947286,0.84888708,1.16058667,0.00000000
-5.63981991,4.52999937,2.07288053,3.05651819,0.04885507,0.84906563,1.20013314,0.00000000
-5.63381691,4.61764626,2.14580098,3.12722456,0.04822635,0.84760701,1.23790146,0.00000000
-5.62781391,4.69756085,2.21761636,3.19256203,0.04758842,0.84447400,1.27346216,0.00000000
-5.62181091,4.76876411,2.28755475,3.25173822,0.04694284,0.83967349,1.30638686,0.00000000
-5.61580790,4.83037773,2.35480826,3.30401384,0.04629105,0.83325910,1.33625794,0.00000000
-5.60980490,4.88165103,2.41855179,3.34872439,0.04563452,0.82533197,1.36267862,0.00000000
-5.60380190,4.92198536,2.47796374,3.38530089,0.04497486,0.81603982,1.38528322,0.00000000
-5.59779890,4.95095464,2.53224820,3.41328879,0.04431388,0.80557412,1.40374699,0.00000000
-5.59179590,4.96832116,2.58065753,3.43236396,0.04365366,0.79416556,1.41779541,0.00000000
-5.58579290,4.97404570,2.62251473,3.44234502,0.04299660,0.78207783,1.42721242,0.00000000
-5.57978989,4.96829132,2.65723462,3.44320120,0.04234548,0.76960009,1.43184733,0.00000000
-5.57378689,4.95142050,2.68434298,3.43505532,0.04170347,0.75703825,1.43162011,0.00000000
-5.56778389,4.92398543,2.70349299,3.41818146,0.04107408,0.74470547,1.42652477,0.00000000
-5.56178089,4.88671182,2.71447810,3.39299736,0.04046116,0.73291217,1.41663079,0.00000000
-5.55577789,4.84047653,2.71724086,3.36005173,0.03986885,0.72195604,1.40208230,0.00000000
-5.54977489,4.78628006,2.71187727,3.32000691,0.03930149,0.71211228,1.38309524,0.00000000
-5.54377189,4.72521480,2.69863626,3.27361765,0.03876351,0.70362452,1.35995237,0.00000000
-5.53776888,4.65843028,2.67791437,3.22170681,0.03825930,0.69669673,1.33299641,0.00000000
-5.53176588,4.58709695,2.65024550,3.16513907,0.03779313,0.69148644,1.30262148,0.00000000
-5.52576288,4.51236989,2.61628623,3.10479381,0.03736892,0.68809948,1.26926313,0.00000000
-5.51975988,4.43535390,2.57679697,3.04153836,0.03699014,0.68658646,1.23338732,0.00000000
-5.51375688,4.35707156,2.53261969,2.97620265,0.03665964,0.68694111,1.19547879,0.00000000
-5.50775388,4.27843534,2.48465300,2.90955656,0.03637949,0.68910051,1.15602911,0.00000000
-5.50175088,4.20022510,2.43382542,2.84229058,0.03615085,0.69294730,1.11552486,0.00000000
-5.49574787,4.12307161,2.38106792,2.77500089,0.03597386,0.69831365,1.07443644,0.00000000
-5.48974487,4.04744685,2.32728667,2.70817906,0.03584755,0.70498693,1.03320773,0.00000000
-5.48374187,3.97366113,2.27333717,2.64220677,0.03576978,0.71271687,0.99224701,0.00000000
-5.47773887,3.90186721,2.22000070,2.57735559,0.03573723,0.72122394,0.95191937,0.00000000
-5.47173587,3.83207078,2.16796390,2.51379156,0.03574545,0.73020865,0.91254083,0.00000000
-5.46573287,3.76414674,2.11780251,2.45158404,0.03578891,0.73936136,0.87437439,0.00000000
-5.45972986,3.69786043,2.06996967,2.39071829,0.03586115,0.74837242,0.83762778,0.00000000
-5.45372686,3.63289241,2.02478922,2.33111093,0.03595494,0.75694202,0.80245330,0.00000000
-5.44772386,3.56886589,1.98245428,2.27262736,0.03606248,0.76478967,0.76894930,0.00000000
-5.44172086,3.50537515,1.94303100,2.21510018,0.03617563,0.77166271,0.73716336,0.00000000
-5.43571786,3.44201374,1.90646710,2.15834774,0.03628619,0.77734373,0.70709684,0.00000000
-5.42971486,3.37840119,1.87260490,2.10219180,0.03638614,0.78165661,0.67871060,0.00000000
-5.42371186,3.31420710,1.84119789,2.04647361,0.03646795,0.78447086,0.65193165,0.00000000
-5.41770885,3.24917143,1.81193018,1.99106767,0.03652476,0.78570430,0.62666028,0.00000000
-5.41170585,3.18312048,1.78443767,1.93589260,0.03655070,0.78532395,0.60277751,0.00000000
-5.40570285,3.11597785,1.75833007,1.88091900,0.03654101,0.78334502,0.58015249,0.00000000
-5.39969985,3.04777015,1.73321254,1.82617380,0.03649220,0.77982833,0.55864950,0.00000000
-5.39369685,2.97862743,1.70870601,1.77174142,0.03640218,0.77487607,0.53813451,0.00000000
-5.38769385,2.90877857,1.68446531,1.71776165,0.03627023,0.76862627,0.51848081,0.00000000
-5.38169085,2.83854207,1.66019420,1.66442474,0.03609701,0.76124611,0.49957378,0.00000000
-5.37568784,2.76831287,1.63565686,1.61196404,0.03588448,0.75292459,0.48131455,0.00000000
-5.36968484,2.69854597,1.61068535,1.56064662,0.03563569,0.74386458,0.46362255,0.00000000
-5.36368184,2.62973776,1.58518284,1.51076259,0.03535468,0.73427485,0.44643693,0.00000000
-5.35767884,2.56240602,1.55912284,1.46261355,0.03504617,0.72436233,0.42971685,0.00000000
-5.35167584,2.49706957,1.53254444,1.41650082,0.03471533,0.71432485,0.41344083,0.00000000
-5.34567284,2.43422843,1.50554429,1.37271403,0.03436756,0.70434474,0.39760514,0.00000000
-5.33966983,2.37434544,1.47826566,1.33152039,0.03400813,0.69458345,0.38222150,0.00000000
-5.33366683,2.31783003,1.45088559,1.29315533,0.03364201,0.68517741,0.36731424,0.00000000
-5.32766383,2.26502474,1.42360066,1.25781463,0.03327362,0.67623523,0.35291704,0.00000000
-5.32166083,2.21619492,1.39661238,1.22564827,0.03290665,0.66783628,0.33906953,0.00000000
-5.31565783,2.17152200,1.37011298,1.19675637,0.03254390,0.66003058,0.32581389,0.00000000
-5.30965483,2.13110012,1.34427227,1.17118697,0.03218725,0.65284000,0.31319158,0.00000000
-5.30365183,2.09493640,1.31922625,1.14893586,0.03183759,0.64626048,0.30124041,0.00000000
-5.29764882,2.06295428,1.29506806,1.12994809,0.03149484,0.64026522,0.28999199,0.00000000
