energy_ev,total_up,C_s_up,C_p_up,Mn_p_up,Mn_d_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-3.10655328,3.58227208,0.13281081,0.32056701,0.58553482,0.78808979,0.04073252,1.64283948,0.63220348,0.10088165
-3.10055028,3.60521056,0.14061255,0.33953036,0.57480078,0.76524312,0.04464519,1.63053701,0.66923544,0.10564234
-3.09454727,3.63682330,0.14872862,0.35956822,0.56496352,0.74319234,0.04899434,1.62242124,0.70860334,0.11068196
-3.08854427,3.67844558,0.15710515,0.38055947,0.55643453,0.72247963,0.05378974,1.61958102,0.75004833,0.11597918
-3.08254127,3.73114963,0.16567093,0.40234695,0.54960286,0.70359808,0.05903613,1.62301235,0.79322468,0.12150371
-3.07653827,3.79569321,0.17433775,0.42473826,0.54482268,0.68697654,0.06473222,1.63358258,0.83770137,0.12721599
-3.07053527,3.87248143,0.18300156,0.44750828,0.54240229,0.67296714,0.07086984,1.65199935,0.88296758,0.13306743
-3.06453227,3.96154329,0.19154447,0.47040332,0.54259467,0.66183612,0.07743338,1.67878551,0.92844203,0.13900097
-3.05852926,4.06252374,0.19983757,0.49314681,0.54559002,0.65375816,0.08439940,1.71426050,0.97348601,0.14495224
-3.05252626,4.17469114,0.20774441,0.51544638,0.55151030,0.64881422,0.09173652,1.75852899,1.01741954,0.15085112
-3.04652326,4.29695910,0.21512505,0.53700191,0.56040587,0.64699296,0.09940565,1.81147649,1.05954023,0.15662353
-3.04052026,4.42792132,0.22184052,0.55751429,0.57225425,0.64819536,0.10736047,1.87277199,1.09914391,0.16219364
-3.03451726,4.56589701,0.22775736,0.57669445,0.58696078,0.65224229,0.11554810,1.94187682,1.13554608,0.16748608
-3.02851426,4.70898432,0.23275223,0.59427224,0.60436104,0.65888437,0.12391011,2.01805934,1.16810345,0.17242826
-3.02251126,4.85511897,0.23671620,0.61000470,0.62422488,0.66781385,0.13238363,2.10041413,1.19623422,0.17695253
-3.01650825,5.00213512,0.23955857,0.62368334,0.64626174,0.67867759,0.14090264,2.18788511,1.21943653,0.18099816
-3.01050525,5.14782567,0.24121002,0.63514013,0.67012711,0.69109075,0.14939925,2.27929117,1.23730395,0.18451304
-3.00450225,5.28999964,0.24162504,0.64425186,0.69542981,0.70465052,0.15780509,2.37335372,1.24953742,0.18745496
-2.99849925,5.42653457,0.24078335,0.65094276,0.72174005,0.71894941,0.16605255,2.46872499,1.25595329,0.18979247
-2.99249625,5.55542243,0.23869043,0.65518529,0.74859791,0.73358764,0.17407604,2.56401657,1.25648694,0.19150534
-2.98649325,5.67480836,0.23537705,0.65699915,0.77552242,0.74818418,0.18181298,2.65782746,1.25119212,0.19258454
-2.98049025,5.78302177,0.23089793,0.65644861,0.80202082,0.76238641,0.18920471,2.74877141,1.24023621,0.19303180
-2.97448724,5.87860024,0.22532951,0.65363846,0.82759821,0.77587807,0.19619723,2.83550315,1.22389170,0.19285889
-2.96848424,5.96030675,0.21876710,0.64870879,0.85176741,0.78838544,0.20274171,2.91674348,1.20252454,0.19208658
-2.96248124,6.02714146,0.21132146,0.64182900,0.87405894,0.79968198,0.20879488,2.99130307,1.17658008,0.19074341
-2.95647824,6.07834905,0.20311507,0.63319129,0.89403117,0.80959136,0.21431930,3.05810508,1.14656743,0.18886436
-2.95047524,6.11342288,0.19427824,0.62300423,0.91128032,0.81798907,0.21928351,3.11620643,1.11304294,0.18648957
-2.94447224,6.13210715,0.18494521,0.61148642,0.92545036,0.82480282,0.22366213,3.16481759,1.07659377,0.18366304
-2.93846923,6.13439779,0.17525051,0.59886075,0.93624243,0.83001201,0.22743597,3.20332083,1.03782219,0.18043145
-2.93246623,6.12054264,0.16532563,0.58534944,0.94342361,0.83364621,0.23059210,3.23128643,0.99733119,0.17684324
-2.92646323,6.09104115,0.15529613,0.57116991,0.94683472,0.83578311,0.23312402,3.24848650,0.95571195,0.17294777
-2.92046023,6.04664322,0.14527930,0.55653172,0.94639680,0.83654583,0.23503185,3.25490585,0.91353353,0.16879476
-2.91445723,5.98834686,0.13538242,0.54163436,0.94211599,0.83609974,0.23632255,3.25074922,0.87133471,0.16443381
-2.90845423,5.91739353,0.12570151,0.52666607,0.93408648,0.83464894,0.23701016,3.23644435,0.82961828,0.15991419
-2.90245123,5.83526043,0.11632078,0.51180335,0.92249129,0.83243223,0.23711605,3.21264012,0.78884738,0.15528466
-2.89644822,5.74364846,0.10731242,0.49721115,0.90760060,0.82971864,0.23666909,3.18019936,0.74944378,0.15059340
-2.89044522,5.64446491,0.09873691,0.48304344,0.88976761,0.82680247,0.23570569,3.14018583,0.71178768,0.14588791
-2.88444222,5.53979992,0.09064366,0.46944403,0.86942186,0.82399777,0.23426969,3.09384523,0.67621869,0.14121496
-2.87843922,5.43189628,0.08307188,0.45654742,0.84706008,0.82163219,0.23241197,3.04258027,0.64303753,0.13662042
-2.87243622,5.32311212,0.07605156,0.44447946,0.82323476,0.82004021,0.23018985,2.98792004,0.61250811,0.13214904
-2.86643322,5.21587679,0.06960457,0.43335779,0.79854084,0.81955565,0.22766610,2.93148429,0.58485957,0.12784411
-2.86043022,5.11264038,0.06374570,0.42329179,0.77360073,0.82050365,0.22490771,2.87494339,0.56028796,0.12374699
-2.85442721,5.01581789,0.05848362,0.41438208,0.74904826,0.82319201,0.22198424,2.81997495,0.53895749,0.11989657
-2.84842421,4.92772954,0.05382168,0.40671946,0.72551199,0.82790214,0.21896601,2.76821856,0.52100094,0.11632858
-2.84242121,4.85053861,0.04975856,0.40038342,0.70359854,0.83487973,0.21592196,2.72122968,0.50651945,0.11307494
-2.83641821,4.78618907,0.04628876,0.39544010,0.68387627,0.84432545,0.21291744,2.68043446,0.49558141,0.11016289
-2.83041521,4.73634486,0.04340284,0.39193996,0.66686007,0.85638583,0.21001186,2.64708683,0.48822085,0.10761430
-2.82441221,4.70233324,0.04108754,0.38991510,0.65299756,0.87114471,0.20725655,2.62222934,0.48443518,0.10544492
-2.81840920,4.68509416,0.03932573,0.38937658,0.64265725,0.88861560,0.20469259,2.60665918,0.48418267,0.10366363
-2.81240620,4.68513791,0.03809627,0.39031174,0.63611888,0.90873529,0.20234912,2.60090057,0.48737987,0.10227195
-2.80640320,4.70251299,0.03737380,0.39268170,0.63356634,0.93135908,0.20024191,2.60518465,0.49389914,0.10126357
-2.80040020,4.73678572,0.03712853,0.39641931,0.63508328,0.95625795,0.19837249,2.61943757,0.50356668,0.10062402
-2.79439720,4.78703307,0.03732598,0.40142772,0.64065150,0.98311798,0.19672778,2.64327752,0.51616122,0.10033069
-2.78839420,4.85184955,0.03792694,0.40757960,0.65015213,1.01154238,0.19528033,2.67602095,0.53141369,0.10035283
-2.78239120,4.92936884,0.03888743,0.41471728,0.66336965,1.04105610,0.19398920,2.71669793,0.54900799,0.10065202
-2.77638819,5.01729999,0.04015886,0.42265389,0.67999835,1.07111335,0.19280133,2.76407649,0.56858312,0.10118268
-2.77038519,5.11297789,0.04168836,0.43117555,0.69965137,1.10110781,0.19165356,2.81669525,0.58973673,0.10189290
-2.76438219,5.21342689,0.04341933,0.44004468,0.72187173,1.13038553,0.19047504,2.87290363,0.61203018,0.10272551
-2.75837919,5.31543615,0.04529218,0.44900435,0.74614527,1.15826026,0.18918998,2.93090832,0.63499502,0.10361931
-2.75237619,5.41564455,0.04724526,0.45778364,0.77191501,1.18403063,0.18772069,2.98882481,0.65814098,0.10451050
-2.74637319,5.51063287,0.04921596,0.46610390,0.79859659,1.20699901,0.18599068,3.04473236,0.68096508,0.10533426
-2.74037019,5.59702021,0.05114200,0.47368569,0.82559442,1.22649117,0.18392773,3.09673062,0.70296185,0.10602645
-2.73436718,5.67156164,0.05296279,0.48025616,0.85231794,1.24187614,0.18146681,3.14299621,0.72363424,0.10652529
-2.72836418,5.73124373,0.05462083,0.48555666,0.87819781,1.25258566,0.17855269,3.18183721,0.74250495,0.10677310
-2.72236118,5.77337461,0.05606315,0.48935027,0.90270136,1.25813229,0.17514213,3.21174404,0.75912783,0.10671794
-2.71635818,5.79566537,0.05724267,0.49142894,0.92534694,1.25812557,0.17120557,3.23143472,0.77309881,0.10631512
-2.71035518,5.79629990,0.05811942,0.49161992,0.94571694,1.25228557,0.16672834,3.23989317,0.78406618,0.10552850
-2.70435218,5.77399055,0.05866164,0.48979131,0.96346890,1.24045322,0.16171116,3.23639936,0.79173959,0.10433157
-2.69834917,5.72801773,0.05884656,0.48585632,0.97834461,1.22259697,0.15617014,3.22055018,0.79589766,0.10270824
-2.69234617,5.65825203,0.05866103,0.47977627,0.99017689,1.19881558,0.15013617,3.19227059,0.79639368,0.10065329
-2.68634317,5.56515827,0.05810174,0.47156199,0.99889390,1.16933684,0.14365376,3.15181488,0.79315930,0.09817248
-2.68034017,5.44978165,0.05717524,0.46127374,1.00452107,1.13451229,0.13677950,3.09975810,0.78620609,0.09528233
-2.67433717,5.31371680,0.05589757,0.44901949,1.00718042,1.09480825,0.12958002,3.03697846,0.77562472,0.09200955
-2.66833417,5.15906137,0.05429367,0.43495188,1.00708765,1.05079346,0.12212987,2.96463140,0.76158202,0.08839017
-2.66233117,4.98835630,0.05239645,0.41926375,1.00454693,1.00312397,0.11450900,2.88411673,0.74431591,0.08446842
-2.65632816,4.80451529,0.05024576,0.40218267,0.99994383,0.95252581,0.10680042,2.79704026,0.72412840,0.08029533
-2.65032516,4.61074659,0.04788705,0.38396451,0.99373654,0.89977622,0.09908770,2.70517129,0.70137704,0.07592724
-2.64432216,4.41047005,0.04537008,0.36488658,0.98644568,0.84568417,0.09145272,2.61039791,0.67646499,0.07142418
-2.63831916,4.20723259,0.04274743,0.34524034,0.97864308,0.79107087,0.08397363,2.51468139,0.64983022,0.06684824
-2.63231616,4.00462487,0.04007311,0.32532422,0.97093980,0.73675102,0.07672298,2.42001128,0.62193421,0.06226192
-2.62631316,3.80620185,0.03740120,0.30543662,0.96397355,0.68351525,0.06976628,2.32836241,0.59325047,0.05772665
-2.62031016,3.61540926,0.03478463,0.28586947,0.95839595,0.63211439,0.06316082,2.24165489,0.56425328,0.05330137
-2.61430715,3.43551768,0.03227400,0.26690235,0.95485959,0.58324591,0.05695493,2.16171770,0.53540699,0.04904136
-2.60830415,3.26956522,0.02991672,0.24879759,0.95400516,0.53754264,0.05118743,2.09025660,0.50715624,0.04499717
-2.60230115,3.12030947,0.02775618,0.23179604,0.95644875,0.49556405,0.04588756,2.02882629,0.47991712,0.04121392
-2.59629815,2.99018872,0.02583123,0.21611398,0.96276929,0.45778990,0.04107510,1.97880700,0.45406971,0.03773066
-2.59029515,2.88129203,0.02417574,0.20194074,0.97349636,0.42461631,0.03676073,1.94138527,0.42995188,0.03458006
-2.58429215,2.79533761,0.02281833,0.18943729,0.98909825,0.39635384,0.03294669,1.91753853,0.40785448,0.03178825
-2.57828914,2.73365853,0.02178232,0.17873547,1.00997049,0.37322747,0.02962743,1.90802320,0.38801798,0.02937483
-2.57228614,2.69719487,0.02108569,0.16993796,1.03642491,0.35537813,0.02679053,1.91336586,0.37063037,0.02735308
-2.56628314,2.68649129,0.02074115,0.16311867,1.06867940,0.34286544,0.02441759,1.93385726,0.35582641,0.02573021
-2.56028014,2.70169926,0.02075628,0.15832353,1.10684870,0.33567139,0.02248516,1.96954885,0.34368793,0.02450777
-2.55427714,2.74258318,0.02113370,0.15557158,1.15093626,0.33370470,0.02096570,2.02025181,0.33424528,0.02368203
-2.54827414,2.80853008,0.02187124,0.15485617,1.20082775,0.33680567,0.01982846,2.08553862,0.32747961,0.02324450
-2.54227114,2.89856247,0.02296207,0.15614629,1.25628644,0.34475132,0.01904037,2.16474721,0.32332601,0.02318236
-2.53626813,3.01135452,0.02439494,0.15938793,1.31695078,0.35726069,0.01856684,2.25698801,0.32167732,0.02347893
-2.53026513,3.14525155,0.02615428,0.16450542,1.38233460,0.37400035,0.01837246,2.36115418,0.32238854,0.02411411
-2.52426213,3.29829311,0.02822038,0.17140281,1.45183009,0.39458999,0.01842171,2.47593516,0.32528164,0.02506482
-2.51825913,3.46823995,0.03056959,0.17996526,1.52471399,0.41860815,0.01867951,2.59983388,0.33015085,0.02630535
-2.51225613,3.65260503,0.03317450,0.19006045,1.60015681,0.44559814,0.01911176,2.73118771,0.33676815,0.02780778
-2.50625313,3.84868870,0.03600422,0.20154014,1.67723536,0.47507420,0.01968578,2.86819298,0.34488898,0.02954229
-2.50025013,4.05361802,0.03902474,0.21424179,1.75494820,0.50652780,0.02037066,3.00893312,0.35425795,0.03147751
-2.49424712,4.26438992,0.04219931,0.22799040,1.83223397,0.53943433,0.02113764,3.15140970,0.36461462,0.03358086
-2.48824412,4.47791760,0.04548895,0.24260052,1.90799201,0.57325989,0.02196025,3.29357616,0.37569898,0.03581890
-2.48224112,4.69107968,0.04885313,0.25787844,1.98110484,0.60746840,0.02281459,3.43337319,0.38725678,0.03815766
-2.47623812,4.90077094,0.05225044,0.27362466,2.05046195,0.64152874,0.02367934,3.56876513,0.39904440,0.04056304
-2.47023512,5.10395368,0.05563946,0.28963641,2.11498407,0.67492196,0.02453587,3.69777645,0.41083326,0.04300114
-2.46423212,5.29770861,0.05897966,0.30571047,2.17364729,0.70714841,0.02536819,3.81852722,0.42241360,0.04543870
-2.45822911,5.47928383,0.06223237,0.32164595,2.22550642,0.73773460,0.02616287,3.92926683,0.43359769,0.04784351
-2.45222611,5.64614102,0.06536183,0.33724718,2.26971660,0.76623976,0.02690889,4.02840504,0.44422221,0.05018477
-2.44622311,5.79599747,0.06833617,0.35232657,2.30555290,0.79226186,0.02759748,4.11453955,0.45415003,0.05243356
-2.44022011,5.92686314,0.07112842,0.36670734,2.33242697,0.81544306,0.02822187,4.18647961,0.46327119,0.05456321
-2.43421711,6.03707188,0.07371744,0.38022611,2.34990059,0.83547435,0.02877705,4.24326507,0.47150320,0.05654971
-2.42821411,6.12530622,0.07608864,0.39273525,2.35769550,0.85209948,0.02925952,4.28418068,0.47879079,0.05837202
-2.42221111,6.19061527,0.07823472,0.40410500,2.35569946,0.86511792,0.02966700,4.30876542,0.48510500,0.06001240
-2.41620810,6.23242546,0.08015602,0.41422518,2.34396826,0.87438690,0.02999821,4.31681678,0.49044189,0.06145667
-2.41020510,6.25054399,0.08186078,0.42300666,2.32272371,0.87982252,0.03025263,4.30839014,0.49482082,0.06269440
-2.40420210,6.24515506,0.08336509,0.43038233,2.29234774,0.88139979,0.03043031,4.28379327,0.49828245,0.06371904
-2.39819910,6.21680895,0.08469256,0.43630775,2.25337260,0.87915178,0.03053175,4.24357620,0.50088649,0.06452796
-2.39219610,6.16640415,0.08587374,0.44076137,2.20646764,0.87316772,0.03055778,4.18851671,0.50270927,0.06512241
-2.38619310,6.09516282,0.08694523,0.44374429,2.15242282,0.86359018,0.03050951,4.11960155,0.50384116,0.06550743
-2.38019010,6.00459992,0.08794850,0.44527961,2.09212945,0.85061129,0.03038834,4.03800381,0.50438373,0.06569162
-2.37418709,5.89648644,0.08892851,0.44541135,2.02655860,0.83446813,0.03019596,3.94505657,0.50444690,0.06568680
-2.36818409,5.77280721,0.08993207,0.44420293,1.95673765,0.81543726,0.02993445,3.84222341,0.50414575,0.06550769
-2.36218109,5.63571393,0.09100602,0.44173524,1.88372564,0.79382847,0.02960628,3.73106595,0.50359723,0.06517139
-2.35617809,5.48747434,0.09219534,0.43810428,1.80858799,0.76997792,0.02921443,3.61320915,0.50291659,0.06469682
-2.35017509,5.33041835,0.09354118,0.43341845,1.73237123,0.74424070,0.02876241,3.49030489,0.50221365,0.06410415
-2.34417209,5.16688244,0.09507888,0.42779554,1.65607844,0.71698305,0.02825429,3.36399469,0.50158896,0.06341412
-2.33816908,4.99915366,0.09683622,0.42135946,1.58064607,0.68857435,0.02769471,3.23587240,0.50112989,0.06264733
-2.33216608,4.82941492,0.09883170,0.41423683,1.50692292,0.65937905,0.02708881,3.10744794,0.50090683,0.06182363
-2.32616308,4.65969317,0.10107325,0.40655354,1.43565172,0.62974891,0.02644217,2.98011316,0.50096968,0.06096138
-2.32016008,4.49181240,0.10355720,0.39843138,1.36745412,0.60001563,0.02576070,2.85511102,0.50134478,0.06007690
-2.31415708,4.32735319,0.10626773,0.38998500,1.30281952,0.57048416,0.02505044,2.73350921,0.50203262,0.05918391
-2.30815408,4.16762058,0.10917685,0.38131918,1.24209806,0.54142701,0.02431742,2.61617936,0.50300643,0.05829315
-2.30215108,4.01362180,0.11224484,0.37252669,1.18549819,0.51307961,0.02356751,2.50378260,0.50421199,0.05741207
-2.29614807,3.86605486,0.11542133,0.36368686,1.13308882,0.48563698,0.02280616,2.39676242,0.50556874,0.05654472
-2.29014507,3.72530900,0.11864687,0.35486489,1.08480594,0.45925190,0.02203830,2.29534501,0.50697239,0.05569180
-2.28414207,3.59147696,0.12185509,0.34611203,1.04046364,0.43403449,0.02126819,2.19954744,0.50829899,0.05485087
-2.27813907,3.46437899,0.12497524,0.33746666,0.99976894,0.41005330,0.02049932,2.10919319,0.50941048,0.05401673
-2.27213607,3.34359743,0.12793517,0.32895620,0.96233980,0.38733781,0.01973437,2.02393454,0.51016156,0.05318196
-2.26613307,3.22852054,0.13066453,0.32059979,0.92772576,0.36588224,0.01897520,1.94328088,0.51040759,0.05233761
-2.26013007,3.11839343,0.13309807,0.31241159,0.89543020,0.34565039,0.01822290,1.86663158,0.51001320,0.05147397
-2.25412706,3.01237377,0.13517894,0.30440449,0.86493327,0.32658133,0.01747791,1.79331191,0.50886127,0.05058136
-2.24812406,2.90958944,0.13686174,0.29659410,0.83571461,0.30859564,0.01674013,1.72261042,0.50686166,0.04965105
-2.24212106,2.80919526,0.13811526,0.28900257,0.80727496,0.29160181,0.01600910,1.65381595,0.50395929,0.04867603
-2.23611806,2.71042612,0.13892464,0.28166217,0.77915554,0.27550270,0.01528417,1.58625257,0.50014108,0.04765176
-2.23011506,2.61264359,0.13929295,0.27461826,0.75095485,0.26020145,0.01456471,1.51931098,0.49544115,0.04657678
-2.22411206,2.51537406,0.13924199,0.26793145,0.72234185,0.24560687,0.01385027,1.45247488,0.48994414,0.04545319
-2.21810905,2.41833635,0.13881223,0.26167870,0.69306541,0.23163795,0.01314073,1.38534140,0.48378602,0.04428686
-2.21210605,2.32145777,0.13806193,0.25595332,0.66295971,0.21822731,0.01243646,1.31763480,0.47715253,0.04308754
-2.20610305,2.22487806,0.13706546,0.25086373,0.63194553,0.20532356,0.01173836,1.24921322,0.47027499,0.04186865
-2.20010005,2.12894136,0.13591071,0.24653094,0.60002769,0.19289260,0.01104798,1.18006853,0.46342365,0.04064693
-2.19409705,2.03417715,0.13469587,0.24308500,0.56728900,0.18091766,0.01036744,1.11031973,0.45689891,0.03944181
-2.18809405,1.94127141,0.13352572,0.24066039,0.53388118,0.16939851,0.00969948,1.04020066,0.45102064,0.03827475
-2.18209105,1.85103015,0.13250738,0.23939068,0.50001348,0.15834970,0.00904735,0.97004310,0.44611625,0.03716827
-2.17608804,1.76433746,0.13174601,0.23940282,0.46593974,0.14779821,0.00841468,0.90025639,0.44250798,0.03614507
-2.17008504,1.68211071,0.13134038,0.24081118,0.43194442,0.13778059,0.00780545,0.83130505,0.44050017,0.03522701
-2.16408204,1.60525553,0.13137881,0.24371196,0.39832865,0.12833990,0.00722376,0.76368540,0.44036710,0.03443413
-2.15807904,1.53462292,0.13193540,0.24817801,0.36539675,0.11952263,0.00667378,0.69790284,0.44234202,0.03378381
-2.15207604,1.47097099,0.13306697,0.25425478,0.33344382,0.11137573,0.00615957,0.63445057,0.44660812,0.03328994
-2.14607304,1.41493314,0.13481069,0.26195724,0.30274507,0.10394407,0.00568501,0.57379082,0.45329178,0.03296236
-2.14007004,1.36699412,0.13718264,0.27126843,0.27354695,0.09726834,0.00525368,0.51633931,0.46245849,0.03280643
-2.13406703,1.32747499,0.14017733,0.28213937,0.24606058,0.09138344,0.00486881,0.46245333,0.47411180,0.03282283
-2.12806403,1.29652729,0.14376819,0.29449075,0.22045736,0.08631759,0.00453323,0.41242366,0.48819520,0.03300760
-2.12206103,1.27413628,0.14790899,0.30821602,0.19686669,0.08209194,0.00424936,0.36647026,0.50459684,0.03335237
-2.11605803,1.26013249,0.15253623,0.32318595,0.17537592,0.07872085,0.00401919,0.32474162,0.52315689,0.03384483
-2.11005503,1.25421049,0.15757211,0.33925426,0.15603185,0.07621255,0.00384432,0.28731722,0.54367693,0.03446930
-2.10405203,1.25595319,0.16292828,0.35626407,0.13884390,0.07457036,0.00372598,0.25421263,0.56593087,0.03520757
-2.09804902,1.26485996,0.16850977,0.37405467,0.12378830,0.07379407,0.00366503,0.22538669,0.58967671,0.03603966
-2.09204602,1.28037663,0.17421924,0.39246827,0.11081308,0.07388160,0.00366206,0.20075013,0.61466827,0.03694477
-2.08604302,1.30192522,0.17996098,0.41135612,0.09984353,0.07483067,0.00371730,0.18017496,0.64066622,0.03790212
-2.08004002,1.32893175,0.18564472,0.43058378,0.09078772,0.07664053,0.00383073,0.16350421,0.66744768,0.03889176
-2.07403702,1.36085034,0.19118886,0.45003485,0.08354190,0.07931353,0.00400198,0.15056139,0.69481359,0.03989532
-2.06803402,1.39718240,0.19652299,0.46961321,0.07799548,0.08285653,0.00423035,0.14115945,0.72259355,0.04089649
-2.06203102,1.43748998,0.20158959,0.48924325,0.07403559,0.08728222,0.00451471,0.13510888,0.75064766,0.04188147
-2.05602801,1.48140288,0.20634480,0.50886828,0.07155086,0.09261014,0.00485346,0.13222481,0.77886532,0.04283910
-2.05002501,1.52861967,0.21075824,0.52844711,0.07043468,0.09886763,0.00524441,0.13233309,0.80716107,0.04376090
-2.04402201,1.57890313,0.21481199,0.54794900,0.07058773,0.10609070,0.00568471,0.13527538,0.83546780,0.04464086
-2.03801901,1.63207107,0.21849869,0.56734740,0.07191992,0.11432474,0.00617074,0.14091325,0.86372803,0.04547505
-2.03201601,1.68798398,0.22181907,0.58661309,0.07435188,0.12362536,0.00669804,0.14913157,0.89188385,0.04626118
-2.02601301,1.74653109,0.22477902,0.60570701,0.07781591,0.13405917,0.00726123,0.15984125,0.91986649,0.04699803
-2.02001001,1.80761647,0.22738643,0.62457380,0.08225667,0.14570475,0.00785400,0.17298140,0.94758660,0.04768481
-2.01400700,1.87114689,0.22964807,0.64313631,0.08763166,0.15865357,0.00846909,0.18852118,0.97492597,0.04832060
-2.00800400,1.93702299,0.23156681,0.66129201,0.09391141,0.17301105,0.00909839,0.20646117,1.00173198,0.04890383
-2.00200100,2.00513494,0.23313922,0.67891159,0.10107965,0.18889744,0.00973298,0.22683439,1.02781519,0.04943186
-1.99599800,2.07536334,0.23435395,0.69584019,0.10913325,0.20644855,0.01036336,0.24970681,1.05295093,0.04990074
-1.98999500,2.14758564,0.23519093,0.71190154,0.11808206,0.22581603,0.01097962,0.27517713,1.07688515,0.05030513
-1.98399200,2.22168791,0.23562139,0.72690486,0.12794847,0.24716706,0.01157174,0.30337570,1.09934444,0.05063843
-1.97798899,2.29758095,0.23560892,0.74065453,0.13876673,0.27068310,0.01212987,0.33446217,1.12005016,0.05089307
-1.97198599,2.37521963,0.23511127,0.75296192,0.15058177,0.29655755,0.01264469,0.36862169,1.13873585,0.05106100
-1.96598299,2.45462348,0.23408297,0.76365894,0.16344755,0.32499201,0.01310779,0.40605930,1.15516723,0.05113433
-1.95997999,2.53589668,0.23247851,0.77261251,0.17742481,0.35619105,0.01351201,0.44699237,1.16916354,0.05110607
-1.95397699,2.61924518,0.23025588,0.77973901,0.19257809,0.39035523,0.01385185,0.49164087,1.18061900,0.05097088
-1.94797399,2.70498874,0.22738025,0.78501796,0.20897201,0.42767255,0.01412376,0.54021551,1.18952296,0.05072591
-1.94197099,2.79356620,0.22382751,0.78850379,0.22666688,0.46830833,0.01432645,0.59290387,1.19597734,0.05037150
-1.93596798,2.88553214,0.21958745,0.79033497,0.24571365,0.51239373,0.01446117,0.64985490,1.20021003,0.04991182
-1.92996498,2.98154422,0.21466640,0.79073966,0.26614828,0.56001344,0.01453180,0.71116212,1.20258310,0.04935527
-1.92396198,3.08234074,0.20908902,0.79003732,0.28798596,0.61119293,0.01454499,0.77684643,1.20359497,0.04871477
-1.91795898,3.18870877,0.20289935,0.78863578,0.31121509,0.66588602,0.01451013,0.84683918,1.20387575,0.04800779
-1.91195598,3.30144392,0.19616070,0.78702373,0.33579171,0.72396334,0.01443926,0.92096646,1.20417568,0.04725605
-1.90595298,3.42130365,0.18895474,0.78575859,0.36163440,0.78520273,0.01434688,0.99893573,1.20534669,0.04648509
-1.89994997,3.54895618,0.18137955,0.78545019,0.38862024,0.84928200,0.01424963,1.08032565,1.20831753,0.04572353
-1.89394697,3.68492806,0.17354685,0.78674064,0.41658199,0.91577522,0.01416598,1.16458022,1.21406333,0.04500218
-1.88794397,3.82955304,0.16557858,0.79028140,0.44530696,0.98415269,0.01411570,1.25100795,1.22357074,0.04435288
-1.88194097,3.98292563,0.15760287,0.79670824,0.47453772,1.05378550,0.01411939,1.33878659,1.23779995,0.04380739
-1.87593797,4.14486193,0.14974982,0.80661534,0.50397474,1.12395457,0.01419790,1.42697402,1.25764530,0.04339603
-1.86993497,4.31487045,0.14214707,0.82052945,0.53328121,1.19386439,0.01437172,1.51452502,1.28389602,0.04314650
-1.86393197,4.49213493,0.13491551,0.83888548,0.56208983,1.26266112,0.01466032,1.60031383,1.31719892,0.04308260
-1.85792896,4.67551034,0.12816527,0.86200447,0.59001138,1.32945450,0.01508156,1.68316175,1.35802452,0.04322318
-1.85192596,4.86353300,0.12199224,0.89007493,0.61664492,1.39334285,0.01565104,1.76186881,1.40663838,0.04358117
-1.84592296,5.05444447,0.11647506,0.92313862,0.64158905,1.45344014,0.01638150,1.83524827,1.46307873,0.04416291
-1.83991996,5.24622852,0.11167295,0.96108121,0.66445392,1.50890388,0.01728232,1.90216250,1.52714162,0.04496762
-1.83391696,5.43665960,0.10762423,1.00362855,0.68487332,1.55896269,0.01835906,1.96155853,1.59837434,0.04598722
-1.82791396,5.62336080,0.10434562,1.05034868,0.70251641,1.60294223,0.01961306,2.01250183,1.67607748,0.04720634
-1.82191096,5.80386884,0.10183237,1.10065972,0.71709848,1.64028821,0.02104124,2.05420652,1.75931595,0.04860270
-1.81590795,5.97570338,0.10005910,1.15384337,0.72839021,1.67058538,0.02263594,2.08606080,1.84693850,0.05014764
-1.80990495,6.13643780,0.09898130,1.20906363,0.73622517,1.69357168,0.02438494,2.10764631,1.93760532,0.05180699
-1.80390195,6.28376883,0.09853745,1.26539010,0.74050503,1.70914675,0.02627166,2.11875061,2.02982277,0.05354205
-1.79789895,6.41558231,0.09865154,1.32182507,0.74120236,1.71737458,0.02827545,2.11937244,2.12198419,0.05531082
-1.79189595,6.53001303,0.09923605,1.37733345,0.73836099,1.71848013,0.03037212,2.10971937,2.21241523,0.05706927
-1.78589295,6.62549667,0.10019501,1.43087432,0.73209389,1.71284023,0.03253451,2.09019853,2.29942234,0.05877277
-1.77988994,6.70081244,0.10142737,1.48143323,0.72257881,1.70096922,0.03473335,2.06140076,2.38134255,0.06037741
-1.77388694,6.75511557,0.10283015,1.52805382,0.71005191,1.68350012,0.03693811,2.02407930,2.45659298,0.06184144
-1.76788394,6.78795888,0.10430169,1.56986778,0.69479976,1.66116236,0.03911801,1.97912417,2.52371820,0.06312654
-1.76188094,6.79930359,0.10574448,1.60612208,0.67715015,1.63475695,0.04124304,1.92753358,2.58143395,0.06419895
-1.75587794,6.78951941,0.10706790,1.63620248,0.65746216,1.60513045,0.04328509,1.87038372,2.62866562,0.06503051
-1.74987494,6.75937448,0.10819038,1.65965258,0.63611589,1.57314867,0.04521899,1.80879840,2.66458030,0.06559947
-1.74387194,6.71001606,0.10904133,1.67618779,0.61350240,1.53967133,0.04702348,1.74391965,2.68861138,0.06589104
