energy_ev,total_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up
-5.86193097,2.50827328,0.00648518,0.27638071,2.07259654,0.91689708,0.01503427,0.89676042
-5.85592796,2.45619206,0.00636899,0.27099607,2.01160368,0.90602436,0.01486084,0.87601670
-5.84992496,2.41218469,0.00629303,0.26613994,1.95527289,0.89829262,0.01481319,0.85863165
-5.84392196,2.37719506,0.00625719,0.26193909,1.90447744,0.89403788,0.01488718,0.84490884
-5.83791896,2.35183249,0.00626040,0.25848670,1.85984601,0.89346677,0.01507645,0.83502899
-5.83191596,2.33636611,0.00630078,0.25584094,1.82175910,0.89665269,0.01537285,0.82904974
-5.82591296,2.33073211,0.00637568,0.25402491,1.79035459,0.90353710,0.01576682,0.82690966
-5.81990995,2.33455291,0.00648188,0.25302826,1.76554156,0.91393595,0.01624797,0.82843626
-5.81390695,2.34716718,0.00661562,0.25281000,1.74702132,0.92755073,0.01680543,0.83335731
-5.80790395,2.36766894,0.00677280,0.25330262,1.73431405,0.94398374,0.01742844,0.84131510
-5.80190095,2.39495371,0.00694906,0.25441704,1.72678954,0.96275660,0.01810669,0.85188275
-5.79589795,2.42776936,0.00713992,0.25604819,1.72370037,0.98333137,0.01883076,0.86458185
-5.78989495,2.46476936,0.00734087,0.25808103,1.72421600,1.00513305,0.01959240,0.87890078
-5.78389195,2.50456604,0.00754750,0.26039648,1.72745623,1.02757258,0.02038476,0.89431274
-5.77788894,2.54578149,0.00775553,0.26287720,1.73252288,1.05006928,0.02120251,0.91029287
-5.77188594,2.58709430,0.00796092,0.26541280,1.73852862,1.07207182,0.02204187,0.92633393
-5.76588294,2.62728032,0.00815989,0.26790436,1.74462226,1.09307671,0.02290056,0.94195992
-5.75987994,2.66524618,0.00834900,0.27026814,1.75000998,1.11264393,0.02377756,0.95673722
-5.75387694,2.70005490,0.00852516,0.27243818,1.75397246,1.13040886,0.02467292,0.97028325
-5.74787394,2.73094298,0.00868562,0.27436802,1.75587778,1.14609049,0.02558741,0.98227228
-5.74187094,2.75732939,0.00882806,0.27603137,1.75519050,1.15949552,0.02652216,0.99243865
-5.73586793,2.77881662,0.00895054,0.27742185,1.75147726,1.17051885,0.02747827,1.00057747
-5.72986493,2.79518499,0.00905149,0.27855201,1.74440940,1.17914037,0.02845643,1.00654316
-5.72386193,2.80638112,0.00912978,0.27945165,1.73376308,1.18541879,0.02945660,1.01024610
-5.71785893,2.81250202,0.00918467,0.28016568,1.71941756,1.18948305,0.03047768,1.01164791
-5.71185593,2.81377618,0.00921582,0.28075180,1.70135211,1.19152187,0.03151731,1.01075579
-5.70585293,2.81054307,0.00922329,0.28127795,1.67964178,1.19177233,0.03257176,1.00761623
-5.69984992,2.80323239,0.00920754,0.28181995,1.65445274,1.19050803,0.03363589,1.00230874
-5.69384692,2.79234411,0.00916944,0.28245927,1.62603698,1.18802760,0.03470322,0.99493966
-5.68784392,2.77843034,0.00911022,0.28328116,1.59472692,1.18464401,0.03576607,0.98563665
-5.68184092,2.76207945,0.00903149,0.28437302,1.56092967,1.18067512,0.03681582,0.97454380
-5.67583792,2.74390299,0.00893522,0.28582325,1.52512110,1.17643586,0.03784320,0.96181760
-5.66983492,2.72452522,0.00882369,0.28772035,1.48783952,1.17223202,0.03883861,0.94762379
-5.66383192,2.70457515,0.00869948,0.29015231,1.44967893,1.16835576,0.03979243,0.93213506
-5.65782891,2.68468070,0.00856538,0.29320613,1.41128169,1.16508266,0.04069538,0.91552943
-5.65182591,2.66546431,0.00842442,0.29696749,1.37333044,1.16267004,0.04153876,0.89798923
-5.64582291,2.64753936,0.00827972,0.30152028,1.33653916,1.16135635,0.04231469,0.87970040
-5.63981991,2.63150683,0.00813449,0.30694602,1.30164336,1.16136116,0.04301624,0.86085204
-5.63381691,2.61795150,0.00799194,0.31332304,1.26938921,1.16288541,0.04363747,0.84163584
-5.62781391,2.60743717,0.00785519,0.32072536,1.24052179,1.16611175,0.04417346,0.82224545
-5.62181091,2.60050078,0.00772724,0.32922121,1.21577235,1.17120445,0.04462020,0.80287542
-5.61580790,2.59764497,0.00761089,0.33887130,1.19584477,1.17830893,0.04497443,0.78371975
-5.60980490,2.59932939,0.00750868,0.34972671,1.18140136,1.18755064,0.04523350,0.76497003
-5.60380190,2.60596091,0.00742282,0.36182673,1.17304833,1.19903339,0.04539516,0.74681300
-5.59779890,2.61788309,0.00735519,0.37519652,1.17132100,1.21283715,0.04545738,0.72942786
-5.59179590,2.63536566,0.00730731,0.38984488,1.17666939,1.22901556,0.04541821,0.71298308
-5.58579290,2.65859443,0.00728028,0.40576229,1.18944441,1.24759339,0.04527568,0.69763315
-5.57978989,2.68766261,0.00727484,0.42291927,1.20988526,1.26856412,0.04502778,0.68351525
-5.57378689,2.72256406,0.00729136,0.44126535,1.23810850,1.29188819,0.04467251,0.67074597
-5.56778389,2.76318942,0.00732983,0.46072875,1.27409945,1.31749206,0.04420799,0.65941844
-5.56178089,2.80932544,0.00738996,0.48121687,1.31770646,1.34526839,0.04363266,0.64959987
-5.55577789,2.86065838,0.00747115,0.50261770,1.36863867,1.37507784,0.04294552,0.64132975
-5.54977489,2.91678143,0.00757259,0.52480222,1.42646772,1.40675232,0.04214643,0.63461885
-5.54377189,2.97720671,0.00769327,0.54762783,1.49063398,1.44010012,0.04123635,0.62944915
-5.53776888,3.04138147,0.00783204,0.57094260,1.56045747,1.47491284,0.04021770,0.62577479
-5.53176588,3.10870840,0.00798765,0.59459047,1.63515366,1.51097393,0.03909453,0.62352405
-5.52576288,3.17856949,0.00815878,0.61841710,1.71385411,1.54806878,0.03787276,0.62260246
-5.51975988,3.25035267,0.00834409,0.64227615,1.79563148,1.58599595,0.03656027,0.62289692
-5.51375688,3.32348022,0.00854220,0.66603587,1.87952839,1.62457909,0.03516693,0.62428077
-5.50775388,3.39743786,0.00875173,0.68958555,1.96458922,1.66367900,0.03370452,0.62661957
-5.50175088,3.47180301,0.00897131,0.71284156,2.04989368,1.70320522,0.03218656,0.62977755
-5.49574787,3.54627094,0.00919953,0.73575275,2.13459080,1.74312633,0.03062804,0.63362426
-5.48974487,3.62067710,0.00943496,0.75830468,2.21793176,1.78347845,0.02904508,0.63804123
-5.48374187,3.69501420,0.00967612,0.78052254,2.29930001,1.82437092,0.02745455,0.64292833
-5.47773887,3.76944275,0.00992146,0.80247234,2.37823688,1.86598875,0.02587356,0.64820934
-5.47173587,3.84429371,0.01016931,0.82426028,2.45446137,1.90859121,0.02431906,0.65383647
-5.46573287,3.92006252,0.01041789,0.84603012,2.52788251,1.95250620,0.02280733,0.65979362
-5.45972986,3.99739400,0.01066529,0.86795846,2.59860344,1.99812012,0.02135355,0.66609781
-5.45372686,4.07705807,0.01090941,0.89024811,2.66691640,2.04586352,0.01997142,0.67279887
-5.44772386,4.15991683,0.01114801,0.91311960,2.73328849,2.09619268,0.01867279,0.67997715
-5.44172086,4.24688401,0.01137871,0.93680133,2.79833836,2.14956778,0.01746741,0.68773925
-5.43571786,4.33887830,0.01159897,0.96151848,2.86280469,2.20642861,0.01636275,0.69621184
-5.42971486,4.43677270,0.01180618,0.98748149,2.92750758,2.26716881,0.01536391,0.70553393
-5.42371186,4.54134203,0.01199765,1.01487441,2.99330456,2.33210991,0.01447357,0.71584772
-5.41770885,4.65321156,0.01217067,1.04384386,3.06104336,2.40147673,0.01369208,0.72728866
-5.41170585,4.77280924,0.01232260,1.07448915,3.13151348,2.47537528,0.01301758,0.73997507
-5.40570285,4.90032438,0.01245091,1.10685411,3.20539914,2.55377482,0.01244623,0.75399796
-5.39969985,5.03567533,0.01255323,1.14092113,3.28323601,2.63649501,0.01197240,0.76941161
-5.39369685,5.17848811,0.01262746,1.17660781,3.36537384,2.72319937,0.01158902,0.78622542
-5.38769385,5.32808769,0.01267180,1.21376647,3.45194719,2.81339555,0.01128784,0.80439764
-5.38169085,5.48350289,0.01268480,1.25218654,3.54285574,2.90644275,0.01105982,0.82383126
-5.37568784,5.64348500,0.01266541,1.29159992,3.63775543,3.00156626,0.01089538,0.84437262
-5.36968484,5.80653971,0.01261304,1.33168894,3.73606100,3.09787851,0.01078480,0.86581257
-5.36368184,5.97097100,0.01252754,1.37209668,3.83696002,3.19440583,0.01071846,0.88789060
-5.35767884,6.13493503,0.01240923,1.41243896,3.93943779,3.29011958,0.01068715,0.91030158
-5.35167584,6.29650150,0.01225890,1.45231762,4.04231220,3.38397021,0.01068232,0.93270490
-5.34567284,6.45371959,0.01207777,1.49133426,4.14427672,3.47492256,0.01069628,0.95473570
-5.33966983,6.60468509,0.01186749,1.52910379,4.24394974,3.56199053,0.01072236,0.97601748
-5.33366683,6.74760557,0.01163008,1.56526709,4.33992774,3.64426953,0.01075504,0.99617575
-5.32766383,6.88086042,0.01136792,1.59950231,4.43083999,3.72096490,0.01079004,1.01485177
-5.32166083,7.00305278,0.01108365,1.63153403,4.51540206,3.79141518,0.01082433,1.03171592
-5.31565783,7.11305113,0.01078020,1.66114016,4.59246568,3.85510892,0.01085617,1.04647988
-5.30965483,7.21001876,0.01046067,1.68815616,4.66106272,3.91169455,0.01088500,1.05890718
-5.30365183,7.29342996,0.01012831,1.71247660,4.72044138,3.96098303,0.01091138,1.06882144
-5.29764882,7.36307277,0.00978647,1.73405406,4.77009285,4.00294335,0.01093688,1.07611200
-5.29164582,7.41903867,0.00943855,1.75289567,4.80976776,4.03769161,0.01096387,1.08073677
-5.28564282,7.46170040,0.00908797,1.76905765,4.83948168,4.06547457,0.01099539,1.08272202
-5.27963982,7.49167971,0.00873810,1.78263824,4.85950994,4.08664882,0.01103491,1.08215940
-5.27363682,7.50980733,0.00839223,1.79376962,4.87037241,4.10165715,0.01108613,1.07920026
-5.26763382,7.51707774,0.00805355,1.80260947,4.87280940,4.11100355,0.01115275,1.07404771
-5.26163082,7.51460150,0.00772507,1.80933251,4.86775034,4.11522840,0.01123825,1.06694692
-5.25562781,7.50355802,0.00740961,1.81412280,4.85627713,4.11488530,0.01134568,1.05817408
-5.24962481,7.48515110,0.00710976,1.81716706,4.83958422,4.11052073,0.01147750,1.04802483
-5.24362181,7.46056964,0.00682786,1.81864940,4.81893767,4.10265757,0.01163536,1.03680253
-5.23761881,7.43095511,0.00656594,1.81874772,4.79563521,4.09178305,0.01182003,1.02480717
-5.23161581,7.39737693,0.00632572,1.81763174,4.77096907,4.07834140,0.01203128,1.01232527
-5.22561281,7.36081625,0.00610859,1.81546275,4.74619318,4.06273122,0.01226785,0.99962120
-5.21960980,7.32215796,0.00591559,1.81239464,4.72249568,4.04530706,0.01252741,0.98693035
-5.21360680,7.28219020,0.00574741,1.80857616,4.70097738,4.02638441,0.01280667,0.97445413
-5.20760380,7.24161006,0.00560438,1.80415377,4.68263625,4.00624739,0.01310140,0.96235699
-5.20160080,7.20103374,0.00548651,1.79927477,4.66835745,3.98515770,0.01340660,0.95076528
-5.19559780,7.16100941,0.00539344,1.79409011,4.65890819,3.96336395,0.01371663,0.93976787
-5.18959480,7.12203050,0.00532452,1.78875652,4.65493621,3.94111003,0.01402543,0.92941812
-5.18359180,7.08454767,0.00527880,1.78343739,4.65697071,3.91864161,0.01432668,0.91973702
-5.17758879,7.04897771,0.00525508,1.77830230,4.66542421,3.89620991,0.01461407,0.91071700
-5.17158579,7.01570797,0.00525188,1.77352472,4.68059435,3.87407215,0.01488145,0.90232618
-5.16558279,6.98509575,0.00526752,1.76927806,4.70266440,3.85248858,0.01512310,0.89451273
-5.15957979,6.95746209,0.00530016,1.76573003,4.73170199,3.83171604,0.01533388,0.88720897
-5.15357679,6.93308071,0.00534775,1.76303559,4.76765584,3.81199852,0.01550944,0.88033524
-5.14757379,6.91216267,0.00540812,1.76132884,4.81035060,3.79355556,0.01564634,0.87380318
-5.14157079,6.89483854,0.00547901,1.76071441,4.85948065,3.77656923,0.01574214,0.86751869
-5.13556778,6.88113954,0.00555804,1.76125886,4.91460392,3.76117103,0.01579556,0.86138430
-5.12956478,6.87098006,0.00564282,1.76298279,4.97513695,3.74742981,0.01580646,0.85530142
-5.12356178,6.86414337,0.00573089,1.76585430,5.04035289,3.73534183,0.01577590,0.84917227
-5.11755878,6.86027264,0.00581983,1.76978422,5.10938397,3.72482424,0.01570609,0.84290193
-5.11155578,6.85886880,0.00590726,1.77462391,5.18122961,3.71571252,0.01560038,0.83640044
-5.10555278,6.85929657,0.00599089,1.78016571,5.25477147,3.70776276,0.01546318,0.82958524
-5.09954977,6.86079910,0.00606857,1.78614635,5.32879586,3.70065868,0.01529986,0.82238388
-5.09354677,6.86252112,0.00613833,1.79225344,5.40202350,3.69402356,0.01511662,0.81473701
-5.08754377,6.86354000,0.00619840,1.79813466,5.47314619,3.68743627,0.01492038,0.80660162
-5.08154077,6.86290301,0.00624732,1.80340944,5.54086897,3.68045077,0.01471858,0.79795429
-5.07553777,6.85966898,0.00628391,1.80768261,5.60395605,3.67261774,0.01451903,0.78879431
-5.06953477,6.85295173,0.00630735,1.81055923,5.66127823,3.66350710,0.01432969,0.77914637
-5.06353177,6.84196274,0.00631720,1.81165999,5.71185912,3.65273002,0.01415850,0.76906246
-5.05752876,6.82605000,0.00631336,1.81063622,5.75491742,3.63995874,0.01401312,0.75862298
-5.05152576,6.80473077,0.00629617,1.80718394,5.78990248,3.62494307,0.01390070,0.74793642
-5.04552276,6.77771555,0.00626628,1.80105589,5.81652076,3.60752234,0.01382769,0.73713781
-5.03951976,6.74492186,0.00622473,1.79207117,5.83475094,3.58763196,0.01379960,0.72638566
-5.03351676,6.70647644,0.00617282,1.78012193,5.84484644,3.56530408,0.01382076,0.71585738
-5.02751376,6.66270573,0.00611209,1.76517663,5.84732453,3.54066238,0.01389417,0.70574340
-5.02151076,6.61411491,0.00604427,1.74728001,5.84294210,3.51391118,0.01402133,0.69624014
-5.01550775,6.56135688,0.00597117,1.72654960,5.83265914,3.48531974,0.01420211,0.68754211
-5.00950475,6.50519295,0.00589461,1.70316922,5.81759154,3.45520267,0.01443467,0.67983361
-5.00350175,6.44644782,0.00581635,1.67737978,5.79895559,3.42389799,0.01471546,0.67328041
-4.99749875,6.38596166,0.00573802,1.64946802,5.77800729,3.39174411,0.01503923,0.66802193
-4.99149575,6.32454243,0.00566102,1.61975391,5.75597967,3.35905748,0.01539918,0.66416437
-4.98549275,6.26292153,0.00558648,1.58857728,5.73402161,3.32611240,0.01578705,0.66177508
-4.97948974,6.20171543,0.00551524,1.55628468,5.71314167,3.29312438,0.01619343,0.66087886
-4.97348674,6.14139608,0.00544775,1.52321695,5.69415998,3.26023816,0.01660797,0.66145602
-4.96748374,6.08227152,0.00538414,1.48969823,5.67767093,3.22752128,0.01701972,0.66344271
-4.96148074,6.02447825,0.00532417,1.45602695,5.66401858,3.19496357,0.01741753,0.66673335
-4.95547774,5.96798540,0.00526728,1.42246906,5.65328605,3.16248263,0.01779036,0.67118506
-4.94947474,5.91261043,0.00521261,1.38925390,5.64529936,3.12993490,0.01812771,0.67662392
-4.94347174,5.85804522,0.00515908,1.35657252,5.63964512,3.09713157,0.01841996,0.68285266
-4.93746873,5.80389054,0.00510541,1.32457852,5.63570081,3.06385825,0.01865874,0.68965939
-4.93146573,5.74969649,0.00505025,1.29339108,5.63267567,3.02989698,0.01883717,0.69682677
-4.92546273,5.69500635,0.00499218,1.26309978,5.62965948,2.99504918,0.01895014,0.70414125
-4.91945973,5.63940053,0.00492987,1.23377079,5.62567637,2.95915793,0.01899445,0.71140168
-4.91345673,5.58253803,0.00486209,1.20545382,5.61974028,2.92212799,0.01896893,0.71842696
-4.90745373,5.52419251,0.00478780,1.17818941,5.61090908,2.88394246,0.01887439,0.72506226
-4.90145073,5.46428074,0.00470620,1.15201593,5.59833415,2.84467466,0.01871361,0.73118345
-4.89544772,5.40288187,0.00461681,1.12697591,5.58130315,2.80449476,0.01849115,0.73669967
-4.88944472,5.34024634,0.00451945,1.10312121,5.55927392,2.76367059,0.01821315,0.74155396
-4.88344172,5.27679442,0.00441431,1.08051697,5.53189816,2.72256279,0.01788706,0.74572191
-4.87743872,5.21310460,0.00430192,1.05924390,5.49903459,2.68161456,0.01752132,0.74920883
-4.87143572,5.14989340,0.00418317,1.03939920,5.46075162,2.64133699,0.01712507,0.75204549
-4.86543272,5.08798816,0.00405930,1.02109593,5.41732065,2.60229093,0.01670776,0.75428301
-4.85942971,5.02829521,0.00393186,1.00446116,5.36920128,2.56506677,0.01627885,0.75598745
-4.85342671,4.97176594,0.00380267,0.98963313,5.31702058,2.53026354,0.01584751,0.75723441
-4.84742371,4.91936335,0.00367380,0.97675770,5.26154838,2.49846885,0.01542238,0.75810433
-4.84142071,4.87203154,0.00354754,0.96598446,5.20367094,2.47024092,0.01501134,0.75867880
-4.83541771,4.83067026,0.00342634,0.95746276,5.14436485,2.44609389,0.01462141,0.75903826
-4.82941471,4.79611604,0.00331280,0.95133790,5.08467310,2.42648730,0.01425866,0.75926134
-4.82341171,4.76913082,0.00320960,0.94774775,5.02568427,2.41182009,0.01392820,0.75942580
-4.81740870,4.75039831,0.00311952,0.94681988,4.96851575,2.40242941,0.01363425,0.75961116
-4.81140570,4.74052753,0.00304541,0.94866910,4.91430081,2.39859370,0.01338026,0.75990267
-4.80540270,4.74006220,0.00299016,0.95339554,4.86417908,2.40053949,0.01316903,0.76039625
-4.79939970,4.74949418,0.00295669,0.96108299,4.81928930,2.40845088,0.01300294,0.76120402
-4.79339670,4.76927873,0.00294798,0.97179722,4.78076291,2.42248029,0.01288409,0.76245971
-4.78739370,4.79984885,0.00296700,0.98558431,4.74971660,2.44275924,0.01281454,0.76432351
-4.78139070,4.84162630,0.00301676,1.00246846,4.72724233,2.46940757,0.01279643,0.76698556
-4.77538769,4.89502686,0.00310027,1.02244922,4.71439299,2.50253978,0.01283216,0.77066770
-4.76938469,4.96045777,0.00322050,1.04549808,4.71216257,2.54226736,0.01292442,0.77562290
-4.76338169,5.03830607,0.00338037,1.07155413,4.72146012,2.58869625,0.01307624,0.78213201
-4.75737869,5.12891714,0.00358266,1.10051912,4.74307738,2.64191886,0.01329093,0.79049778
-4.75137569,5.23256361,0.00382999,1.13225192,4.77765076,2.70200075,0.01357198,0.80103598
-4.74537269,5.34940578,0.00412467,1.16656267,4.82561899,2.76896239,0.01392288,0.81406387
-4.73936968,5.47944536,0.00446866,1.20320716,4.88717845,2.84275674,0.01434684,0.82988647
-4.73336668,5.62247521,0.00486342,1.24188167,4.96223885,2.92324411,0.01484655,0.84878102
-4.72736368,5.77802824,0.00530976,1.28221909,5.05038206,3.01016578,0.01542382,0.87098047
-4.72136068,5.94532911,0.00580777,1.32378655,5.15082746,3.10311832,0.01607926,0.89665666
-4.71535768,6.12325243,0.00635664,1.36608527,5.26240668,3.20153051,0.01681192,0.92590426
-4.70935468,6.31029105,0.00695455,1.40855298,5.38355083,3.30464483,0.01761901,0.95872613
-4.70335168,6.50453787,0.00759857,1.45056926,5.51229228,3.41150524,0.01849560,0.99502115
-4.69734867,6.70368357,0.00828459,1.49146387,5.64628282,3.52095295,0.01943445,1.03457530
-4.69134567,6.90503242,0.00900725,1.53052823,5.78282885,3.63163111,0.02042587,1.07705655
-4.68534267,7.10553692,0.00975995,1.56702965,5.91894348,3.74199922,0.02145773,1.12201417
-4.67933967,7.30185127,0.01053489,1.60022817,6.05141435,3.85035735,0.02251550,1.16888273
-4.67333667,7.49040244,0.01132318,1.62939525,6.17688511,3.95487981,0.02358254,1.21699094
-4.66733367,7.66747664,0.01211495,1.65383372,6.29194749,4.05365715,0.02464033,1.26557514
-4.66133067,7.82931802,0.01289956,1.67289812,6.39324038,4.14474529,0.02566893,1.31379704
-4.65532766,7.97223580,0.01366584,1.68601464,6.47755182,4.22621951,0.02664749,1.36076528
-4.64932466,8.09271512,0.01440240,1.69269958,6.54191935,4.29623142,0.02755482,1.40555987
-4.64332166,8.18752705,0.01509790,1.69257565,6.58372443,4.35306613,0.02837003,1.44725874
-4.63731866,8.25383273,0.01574137,1.68538527,6.60077676,4.39519733,0.02907319,1.48496519
-4.63131566,8.28927710,0.01632260,1.67100013,6.59138480,4.42133761,0.02964596,1.51783536
-4.62531266,8.29206801,0.01683242,1.64942669,6.55440950,4.43048193,0.03007222,1.54510434
-4.61930965,8.26103727,0.01726300,1.62080728,6.48929920,4.42194215,0.03033863,1.56611015
-4.61330665,8.19568101,0.01760809,1.58541670,6.39610437,4.39537115,0.03043507,1.58031434
-4.60730365,8.09617782,0.01786328,1.54365464,6.27547213,4.35077560,0.03035503,1.58731860
-4.60130065,7.96338422,0.01802609,1.49603407,6.12862119,4.28851689,0.03009581,1.58687669
-4.59529765,7.79880796,0.01809604,1.44316638,5.95729893,4.20930033,0.02965863,1.57890117
-4.58929465,7.60456084,0.01807469,1.38574379,5.76372306,4.11415347,0.02904857,1.56346495
-4.58329165,7.38329366,0.01796554,1.32451990,5.55051082,4.00439456,0.02827443,1.54079751
-4.57728864,7.13811642,0.01777390,1.26028927,5.32059914,3.88159290,0.02734836,1.51127633
-4.57128564,6.87250780,0.01750668,1.19386677,5.07715948,3.74752304,0.02628548,1.47541375
-4.56528264,6.59021788,0.01717216,1.12606762,4.82351088,3.60411497,0.02510338,1.43384022
-4.55927964,6.29516847,0.01677968,1.05768878,4.56303467,3.45340247,0.02382152,1.38728460
-4.55327664,5.99135499,0.01633938,0.98949235,4.29909394,3.29747194,0.02246061,1.33655250
-4.54727364,5.68275363,0.01586184,0.92219136,4.03496030,3.13841354,0.02104203,1.28250355
-4.54127064,5.37323698,0.01535783,0.85643841,3.77375000,2.97827652,0.01958715,1.22602857
-4.53526763,5.06650037,0.01483797,0.79281711,3.51837057,2.81902995,0.01811681,1.16802754
-4.52926463,4.76600080,0.01431254,0.73183643,3.27147888,2.66252990,0.01665076,1.10938900
-4.52326163,4.47490913,0.01379124,0.67392789,3.03545048,2.51049350,0.01520724,1.05097160
-4.51725863,4.19607568,0.01328302,0.61944504,2.81235988,2.36447995,0.01380262,0.99358819
-4.51125563,3.93200842,0.01279599,0.56866524,2.60397065,2.22587812,0.01245114,0.93799270
-4.50525263,3.68486260,0.01233729,0.52179301,2.41173408,2.09590003,0.01116473,0.88486988
-4.49924962,3.45643986,0.01191310,0.47896470,2.23679477,1.97557925,0.00995296,0.83482787
-4.49324662,3.24819495,0.01152860,0.44025396,2.08000156,1.86577313,0.00882302,0.78839332
-4.48724362,3.06124759,0.01118800,0.40567768,1.94192204,1.76716750,0.00777983,0.74600876
-4.48124062,2.89639764,0.01089454,0.37520193,1.82285910,1.68028285,0.00682621,0.70803188
-4.47523762,2.75414128,0.01065054,0.34874770,1.72286831,1.60548077,0.00596302,0.67473618
-4.46923462,2.63468693,0.01045744,0.32619629,1.64177494,1.54296989,0.00518947,0.64631273
-4.46323162,2.53796951,0.01031578,0.30739404,1.57919004,1.49281068,0.00450332,0.62287262
-4.45722861,2.46366265,0.01022528,0.29215659,1.53452514,1.45491886,0.00390119,0.60444977
-4.45122561,2.41118849,0.01018477,0.28027256,1.50700564,1.42906744,0.00337877,0.59100399
-4.44522261,2.37972561,0.01019224,0.27150674,1.49568301,1.41488765,0.00293110,0.58242418
-4.43921961,2.36821601,0.01024483,0.26560302,1.49944651,1.41186940,0.00255280,0.57853163
-4.43321661,2.37537203,0.01033878,0.26228712,1.51703494,1.41936207,0.00223824,0.57908360
-4.42721361,2.39968481,0.01046950,0.26126931,1.54704932,1.43657641,0.00198173,0.58377722
-4.42121061,2.43943563,0.01063155,0.26224732,1.58796720,1.46258861,0.00177767,0.59225401
-4.41520760,2.49271149,0.01081871,0.26490953,1.63815919,1.49634732,0.00162062,0.60410517
-4.40920460,2.55742599,0.01102405,0.26893844,1.69590844,1.53668442,0.00150543,0.61887785
-4.40320160,2.63134634,0.01124009,0.27401468,1.75943309,1.58232999,0.00142729,0.63608247
-4.39719860,2.71212690,0.01145888,0.27982126,1.82691187,1.63193173,0.00138174,0.65520120
-4.39119560,2.79734880,0.01167225,0.28604823,1.89651254,1.68407879,0.00136477,0.67569756
-4.38519260,2.88456535,0.01187204,0.29239750,1.96642255,1.73732951,0.00137276,0.69702687
-4.37918959,2.97135164,0.01205029,0.29858775,2.03488110,1.79024239,0.00140255,0.71864753
-4.37318659,3.05535699,0.01219954,0.30435912,2.10021171,1.84140918,0.00145143,0.74003256
-4.36718359,3.13435804,0.01231309,0.30947768,2.16085385,1.88948889,0.00151717,0.76068114
-4.36118059,3.20631045,0.01238527,0.31373929,2.21539274,1.93324122,0.00159799,0.78012961
-4.35517759,3.26939680,0.01241163,0.31697282,2.26258573,1.97155805,0.00169261,0.79796151
-4.34917459,3.32206849,0.01238917,0.31904249,2.30138444,2.00349129,0.00180024,0.81381621
-4.34317159,3.36307965,0.01231645,0.31984925,2.33095159,2.02827602,0.00192060,0.82739565
-4.33716858,3.39151155,0.01219375,0.31933114,2.35067171,2.04534758,0.00205390,0.83846898
-4.33116558,3.40678604,0.01202300,0.31746265,2.36015563,2.05435197,0.00220085,0.84687484
-4.32516258,3.40866770,0.01180782,0.31425294,2.35923824,2.05514883,0.00236266,0.85252116
-4.31915958,3.39725456,0.01155337,0.30974334,2.34797014,2.04780721,0.00254095,0.85538257
-4.31315658,3.37295784,0.01126617,0.30400386,2.32660339,2.03259409,0.00273775,0.85549562
-4.30715358,3.33647205,0.01095389,0.29712921,2.29557233,2.00995655,0.00295541,0.85295201
