energy_ev,total_up,C_s_up,C_p_up,Se_s_up,Se_p_up,Ta_p_up,Ta_d_up
-4.30115058,6.73493754,0.01367330,1.73223192,0.06990821,1.87991425,5.03754940,2.22935244
-4.29514757,6.67347525,0.01477485,1.68252692,0.06970229,1.88846839,4.92558381,2.21611162
-4.28914457,6.62349973,0.01596706,1.63755544,0.06967479,1.89953291,4.82182220,2.20630615
-4.28314157,6.58552897,0.01724167,1.59754482,0.06983641,1.91341123,4.72672232,2.19990518
-4.27713857,6.55964166,0.01858805,1.56254901,0.07019506,1.93032253,4.64035027,2.19675080
-4.27113557,6.54551885,0.01999337,1.53246396,0.07075588,1.95040119,4.56243067,2.19657614
-4.26513257,6.54249790,0.02144289,1.50704813,0.07152126,1.97369835,4.49240875,2.19902700
-4.25912956,6.54963472,0.02292029,1.48594683,0.07249090,2.00018501,4.42952007,2.20368536
-4.25312656,6.56576997,0.02440807,1.46871889,0.07366166,2.02975623,4.37286339,2.21009337
-4.24712356,6.58959520,0.02588800,1.45486396,0.07502757,2.06223603,4.32147262,2.21777624
-4.24112056,6.61971532,0.02734165,1.44384930,0.07657966,2.09738244,4.27438371,2.22626302
-4.23511756,6.65470437,0.02875082,1.43513460,0.07830586,2.13489264,4.23069310,2.23510399
-4.22911456,6.69315231,0.03009810,1.42819397,0.08019090,2.17440793,4.18960512,2.24388427
-4.22311156,6.73370166,0.03136731,1.42253432,0.08221619,2.21551851,4.15046655,2.25223310
-4.21710855,6.77507351,0.03254392,1.41770967,0.08435983,2.25776830,4.11278738,2.25982892
-4.21110555,6.81608349,0.03361539,1.41333134,0.08659665,2.30065994,4.07624796,2.26640056
-4.20510255,6.85564886,0.03457147,1.40907403,0.08889839,2.34366039,4.04069337,2.27172516
-4.19909955,6.89278873,0.03540437,1.40467809,0.09123404,2.38620746,4.00611672,2.27562356
-4.19309655,6.92661957,0.03610885,1.39994872,0.09357023,2.42771751,3.97263363,2.27795432
-4.18709355,6.95634845,0.03668220,1.39475231,0.09587187,2.46759489,3.94045055,2.27860707
-4.18109055,6.98126623,0.03712416,1.38901101,0.09810290,2.50524295,3.90982963,2.27749644
-4.17508754,7.00074282,0.03743671,1.38269587,0.10022714,2.54007692,3.88105304,2.27455705
-4.16908454,7.01422579,0.03762384,1.37581925,0.10220931,2.57153834,3.85438918,2.26974048
-4.16308154,7.02124330,0.03769122,1.36842697,0.10401606,2.59911072,3.83006297,2.26301430
-4.15707854,7.02141151,0.03764586,1.36059063,0.10561709,2.62233595,3.80823193,2.25436336
-4.15107554,7.01444576,0.03749573,1.35240022,0.10698617,2.64083055,3.78896903,2.24379315
-4.14507254,7.00017446,0.03724941,1.34395719,0.10810218,2.65430117,3.77225287,2.23133467
-4.13906953,6.97855404,0.03691571,1.33536802,0.10894994,2.66255821,3.75796505,2.21705030
-4.13306653,6.94968282,0.03650336,1.32673816,0.10952091,2.66552675,3.74589419,2.20103971
-4.12706353,6.91381187,0.03602076,1.31816631,0.10981362,2.66325388,3.73574551,2.18344515
-4.12106053,6.87135075,0.03547572,1.30973889,0.10983392,2.65591172,3.72715477,2.16445508
-4.11505753,6.82286646,0.03487532,1.30152466,0.10959484,2.64379566,3.71970503,2.14430565
-4.10905453,6.76907451,0.03422583,1.29356948,0.10911627,2.62731749,3.71294494,2.12327923
-4.10305153,6.71082132,0.03353265,1.28589138,0.10842429,2.60699350,3.70640692,2.10169988
-4.09704852,6.64905839,0.03280036,1.27847596,0.10755025,2.58342782,3.69962437,2.07992545
-4.09104552,6.58480875,0.03203277,1.27127248,0.10652966,2.55729175,3.69214674,2.05833675
-4.08504252,6.51912751,0.03123306,1.26419096,0.10540088,2.52929983,3.68355205,2.03732399
-4.07903952,6.45305836,0.03040392,1.25710052,0.10420376,2.50018390,3.67345640,2.01727136
-4.07303652,6.38758869,0.02954773,1.24982939,0.10297817,2.47066641,3.66152068,1.99854041
-4.06703352,6.32360606,0.02866669,1.24216684,0.10176261,2.44143432,3.64745460,1.98145344
-4.06103052,6.26185868,0.02776304,1.23386716,0.10059295,2.41311504,3.63101849,1.96627768
-4.05502751,6.20292268,0.02683917,1.22465590,0.09950128,2.38625560,3.61202368,1.95321138
-4.04902451,6.14717835,0.02589776,1.21423816,0.09851507,2.36130631,3.59033185,1.94237270
-4.04302151,6.09479710,0.02494185,1.20230884,0.09765652,2.33860975,3.56585410,1.93379216
-4.03701851,6.04574016,0.02397494,1.18856443,0.09694227,2.31839566,3.53855031,1.92740913
-4.03101551,5.99976957,0.02300094,1.17271585,0.09638343,2.30078207,3.50842912,1.92307274
-4.02501251,5.95647079,0.02202417,1.15450172,0.09598585,2.28578255,3.47554879,1.92054729
-4.01900950,5.91528603,0.02104929,1.13370152,0.09575074,2.27331920,3.44001895,1.91952181
-4.01300650,5.87555636,0.02008118,1.11014769,0.09567550,2.26324053,3.40200312,1.91962354
-4.00700350,5.83657025,0.01912485,1.08373630,0.09575476,2.25534313,3.36172156,1.92043442
-4.00100050,5.79761572,0.01818523,1.05443540,0.09598147,2.24939598,3.31945409,1.92151001
-3.99499750,5.75803310,0.01726709,1.02229081,0.09634812,2.24516572,3.27554208,1.92239960
-3.98899450,5.71726522,0.01637480,0.98742875,0.09684788,2.24244138,3.23038916,1.92266666
-3.98299150,5.67490192,0.01551228,0.95005525,0.09747562,2.24105702,3.18445977,1.92190852
-3.97698849,5.63071628,0.01468279,0.91045237,0.09822874,2.24091071,3.13827511,1.91977419
-3.97098549,5.58469008,0.01388890,0.86897121,0.09910781,2.24197862,3.09240595,1.91597947
-3.96498249,5.53702685,0.01313238,0.82602217,0.10011684,2.24432311,3.04746185,1.91031857
-3.95897949,5.48815139,0.01241419,0.78206286,0.10126326,2.24809414,3.00407692,1.90267160
-3.95297649,5.43869536,0.01173452,0.73758427,0.10255754,2.25352361,2.96289199,1.89300759
-3.94697349,5.38946953,0.01109277,0.69309572,0.10401251,2.26091280,2.92453380,1.88138291
-3.94097049,5.34142371,0.01048772,0.64910941,0.10564231,2.27061325,2.88959158,1.86793518
-3.93496748,5.29559643,0.00991754,0.60612509,0.10746116,2.28300223,2.85859225,1.85287301
-3.92896448,5.25305677,0.00938002,0.56461564,0.10948184,2.29845378,2.83197492,1.83646212
-3.92296148,5.21484146,0.00887265,0.52501390,0.11171414,2.31730722,2.81006624,1.81900871
-3.91695848,5.18189052,0.00839278,0.48770143,0.11416321,2.33983466,2.79305781,1.80084085
-3.91095548,5.15498510,0.00793779,0.45299936,0.11682805,2.36620968,2.78098693,1.78228894
-3.90495248,5.13469086,0.00750521,0.42116177,0.11970007,2.39647901,2.77372207,1.76366645
-3.89894947,5.12131033,0.00709285,0.39237152,0.12276200,2.43053913,2.77095425,1.74525179
-3.89294647,5.11484709,0.00669890,0.36673862,0.12598704,2.46811940,2.77219503,1.72727247
-3.88694347,5.11498414,0.00632199,0.34430115,0.12933849,2.50877320,2.77678206,1.70989237
-3.88094047,5.12107810,0.00596126,0.32502834,0.13276978,2.55187787,2.78389224,1.69320281
-3.87493747,5.13217003,0.00561634,0.30882575,0.13622496,2.59664406,2.79256249,1.67721801
-3.86893447,5.14701308,0.00528739,0.29554215,0.13963974,2.64213451,2.80171777,1.66187509
-3.86293147,5.16411574,0.00497504,0.28497781,0.14294285,2.68729160,2.81020532,1.64703872
-3.85692846,5.18179934,0.00468032,0.27689376,0.14605797,2.73097278,2.81683397,1.63251012
-3.85092546,5.19826702,0.00440466,0.27102182,0.14890585,2.77199239,2.82041714,1.61803997
-3.84492246,5.21168115,0.00414974,0.26707488,0.15140678,2.80916790,2.81981758,1.60334450
-3.83891946,5.22024565,0.00391745,0.26475719,0.15348321,2.84136864,2.81399206,1.58812385
-3.83291646,5.22228904,0.00370978,0.26377428,0.15506235,2.86756444,2.80203418,1.57208185
-3.82691346,5.21634456,0.00352878,0.26384236,0.15607881,2.88687201,2.78321320,1.55494587
-3.82091046,5.20122303,0.00337641,0.26469667,0.15647697,2.89859674,2.75700730,1.53648593
-3.81490745,5.17607523,0.00325454,0.26609893,0.15621320,2.90226770,2.72312975,1.51653188
-3.80890445,5.14044044,0.00316482,0.26784335,0.15525755,2.89766420,2.68154671,1.49498771
-3.80290145,5.09427887,0.00310866,0.26976141,0.15359518,2.88483247,2.63248601,1.47184228
-3.79689845,5.03798633,0.00308720,0.27172494,0.15122721,2.86409149,2.57643619,1.44717592
-3.79089545,4.97239034,0.00310118,0.27364789,0.14817102,2.83602783,2.51413619,1.42116241
-3.78489245,4.89872787,0.00315101,0.27548637,0.14446016,2.80147936,2.44655576,1.39406648
-3.77888944,4.81860587,0.00323667,0.27723736,0.14014358,2.76150880,2.37486758,1.36623681
-3.77288644,4.73394627,0.00335769,0.27893592,0.13528450,2.71736820,2.30041219,1.33809494
-3.76688344,4.64691828,0.00351319,0.28065128,0.12995881,2.67045592,2.22465715,1.31012086
-3.76088044,4.55986102,0.00370181,0.28248176,0.12425315,2.62226824,2.14915197,1.28283582
-3.75487744,4.47520015,0.00392175,0.28454885,0.11826263,2.57434754,2.07548074,1.25678347
-3.74887444,4.39536216,0.00417076,0.28699075,0.11208848,2.52822946,2.00521402,1.23251015
-3.74287144,4.32269015,0.00444618,0.28995542,0.10583549,2.48539138,1.93986189,1.21054532
-3.73686843,4.25936464,0.00474496,0.29359353,0.09960950,2.44720413,1.88082976,1.19138318
-3.73086543,4.20733243,0.00506375,0.29805156,0.09351491,2.41488893,1.82937835,1.17546604
-3.72486243,4.16824633,0.00539891,0.30346517,0.08765241,2.38948118,1.78658911,1.16317039
-3.71885943,4.14341746,0.00574660,0.30995310,0.08211674,2.37180212,1.75333609,1.15479595
-3.71285643,4.13378151,0.00610292,0.31761184,0.07699493,2.36243908,1.73026480,1.15055807
-3.70685343,4.13987934,0.00646391,0.32651098,0.07236460,2.36173468,1.71777860,1.15058354
-3.70085043,4.16185164,0.00682577,0.33668964,0.06829269,2.36978478,1.71603256,1.15490975
-3.69484742,4.19944686,0.00718483,0.34815378,0.06483450,2.38644450,1.72493481,1.16348677
-3.68884442,4.25204077,0.00753777,0.36087448,0.06203298,2.41134158,1.74415461,1.17618213
-3.68284142,4.31866592,0.00788161,0.37478728,0.05991838,2.44389586,1.77313690,1.19278757
-3.67683842,4.39804880,0.00821386,0.38979245,0.05850815,2.48334354,1.81112220,1.21302728
-3.67083542,4.48865256,0.00853250,0.40575609,0.05780716,2.52876495,1.85717105,1.23656708
-3.66483242,4.58872294,0.00883610,0.42251215,0.05780806,2.57911435,1.91019195,1.26302380
-3.65882941,4.69633561,0.00912372,0.43986519,0.05849196,2.63325064,1.96897180,1.29197471
-3.65282641,4.80944302,0.00939499,0.45759377,0.05982921,2.68996779,2.03220767,1.32296624
-3.64682341,4.92591959,0.00965001,0.47545452,0.06178034,2.74802408,2.09853903,1.35552206
-3.64082041,5.04360401,0.00988928,0.49318672,0.06429717,2.80616957,2.16657940,1.38915016
-3.63481741,5.16033829,0.01011362,0.51051735,0.06732390,2.86317130,2.23494666,1.42334911
-3.62881441,5.27400317,0.01032407,0.52716647,0.07079840,2.91783594,2.30229132,1.45761341
-3.62281141,5.38254997,0.01052178,0.54285297,0.07465339,2.96902996,2.36732212,1.49143820
-3.61680840,5.48402913,0.01070785,0.55730042,0.07881772,3.01569727,2.42882857,1.52432357
-3.61080540,5.57661582,0.01088326,0.57024307,0.08321760,3.05687459,2.48570015,1.55577858
-3.60480240,5.65863301,0.01104876,0.58143176,0.08777774,3.09170468,2.53694194,1.58532536
-3.59879940,5.72857233,0.01120475,0.59063968,0.09242251,3.11944774,2.58168676,1.61250343
-3.59279640,5.78511309,0.01135123,0.59766767,0.09707699,3.13949099,2.61920384,1.63687426
-3.58679340,5.82713942,0.01148778,0.60234922,0.10166790,3.15135672,2.64890412,1.65802637
-3.58079040,5.85375569,0.01161351,0.60455460,0.10612446,3.15470867,2.67034265,1.67558066
-3.57478739,5.86429973,0.01172709,0.60419430,0.11037924,3.14935668,2.68321817,1.68919621
-3.56878439,5.85835377,0.01182679,0.60122148,0.11436876,3.13525967,2.68737035,1.69857613
-3.56278139,5.83575248,0.01191056,0.59563337,0.11803417,3.11252648,2.68277505,1.70347340
-3.55677839,5.79658764,0.01197610,0.58747156,0.12132178,3.08141460,2.66953786,1.70369649
-3.55077539,5.74120900,0.01202101,0.57682105,0.12418358,3.04232643,2.64788634,1.69911441
-3.54477239,5.67022066,0.01204283,0.56380827,0.12657766,2.99580293,2.61816114,1.68966102
-3.53876938,5.58447283,0.01203927,0.54859787,0.12846870,2.94251454,2.58080639,1.67533836
-3.53276638,5.48504844,0.01200824,0.53138864,0.12982834,2.88324919,2.53635924,1.65621873
-3.52676338,5.37324474,0.01194805,0.51240853,0.13063559,2.81889751,2.48543902,1.63244537
-3.52076038,5.25054964,0.01185745,0.49190897,0.13087716,2.75043539,2.42873577,1.60423170
-3.51475738,5.11861332,0.01173576,0.47015881,0.13054779,2.67890385,2.36699829,1.57185882
-3.50875438,4.97921520,0.01158291,0.44743794,0.12965052,2.60538688,2.30102176,1.53567148
-3.50275138,4.83422721,0.01139950,0.42403094,0.12819684,2.53098742,2.23163469,1.49607235
-3.49674837,4.68557384,0.01118679,0.40022090,0.12620675,2.45680203,2.15968557,1.45351483
-3.49074537,4.53519001,0.01094671,0.37628358,0.12370870,2.38389508,2.08602890,1.40849435
-3.48474237,4.38497799,0.01068179,0.35248217,0.12073933,2.31327286,2.01151100,1.36153854
-3.47873937,4.23676434,0.01039508,0.32906277,0.11734312,2.24585861,1.93695570,1.31319642
-3.47273637,4.09225844,0.01009010,0.30625054,0.11357173,2.18246923,1.86315008,1.26402694
-3.46673337,3.95301384,0.00977071,0.28424681,0.10948326,2.12379452,1.79083090,1.21458724
-3.46073037,3.82039393,0.00944097,0.26322700,0.10514126,2.07037973,1.72067184,1.16542095
-3.45472736,3.69554322,0.00910505,0.24333946,0.10061365,2.02261230,1.65327230,1.11704701
-3.44872436,3.57936545,0.00876710,0.22470503,0.09597140,1.98071338,1.58914803,1.06994942
-3.44272136,3.47250965,0.00843112,0.20741744,0.09128724,1.94473481,1.52872420,1.02456817
-3.43671836,3.37536474,0.00810087,0.19154433,0.08663421,1.91456172,1.47233133,0.98129191
-3.43071536,3.28806332,0.00777979,0.17712884,0.08208425,1.88992106,1.42020423,0.94045235
-3.42471236,3.21049438,0.00747094,0.16419157,0.07770681,1.87039587,1.37248431,0.90232089
-3.41870935,3.14232478,0.00717694,0.15273292,0.07356755,1.85544477,1.32922501,0.86710727
-3.41270635,3.08302847,0.00690002,0.14273563,0.06972712,1.84442622,1.29040043,0.83496039
-3.40670335,3.03192223,0.00664195,0.13416734,0.06624010,1.83662633,1.25591656,0.80597116
-3.40070035,2.98820630,0.00640413,0.12698322,0.06315408,1.83128924,1.22562461,0.78017699
-3.39469735,2.95100789,0.00618764,0.12112837,0.06050898,1.82764864,1.19933585,0.75756781
-3.38869435,2.91942558,0.00599325,0.11654020,0.05833644,1.82495907,1.17683697,0.73809302
-3.38269135,2.89257244,0.00582155,0.11315047,0.05665950,1.82252548,1.15790530,0.72166908
-3.37668834,2.86961568,0.00567299,0.11088710,0.05549239,1.81972975,1.14232299,0.70818730
-3.37068534,2.84981134,0.00554794,0.10967574,0.05484052,1.81605301,1.12988933,0.69752134
-3.36468234,2.83253226,0.00544675,0.10944110,0.05470062,1.81109281,1.12043073,0.68953426
-3.35867934,2.81728861,0.00536978,0.11010798,0.05506105,1.80457458,1.11380783,0.68408468
-3.35267634,2.80374039,0.00531747,0.11160222,0.05590229,1.79635708,1.10991955,0.68103209
-3.34667334,2.79170219,0.00529028,0.11385147,0.05719751,1.78643204,1.10870410,0.68024122
-3.34067034,2.78114065,0.00528873,0.11678588,0.05891340,1.77491842,1.11013725,0.68158545
-3.33466733,2.77216604,0.00531336,0.12033890,0.06101109,1.76205227,1.11422825,0.68494963
-3.32866433,2.76501919,0.00536473,0.12444795,0.06344727,1.74817296,1.12101408,0.69023238
-3.32266133,2.76005574,0.00544333,0.12905539,0.06617541,1.73370737,1.13055285,0.69734822
-3.31665833,2.75772939,0.00554960,0.13410948,0.06914724,1.71915308,1.14291707,0.70622984
-3.31065533,2.75857585,0.00568388,0.13956549,0.07231430,1.70506196,1.15818762,0.71683058
-3.30465233,2.76319920,0.00584640,0.14538699,0.07562959,1.69202516,1.17644911,0.72912754
-3.29864932,2.77226134,0.00603729,0.15154706,0.07904934,1.68066054,1.19778727,0.74312507
-3.29264632,2.78647558,0.00625661,0.15802967,0.08253480,1.67160291,1.22228848,0.75885883
-3.28664332,2.80660401,0.00650436,0.16483077,0.08605399,1.66549748,1.25004173,0.77640002
-3.28064032,2.83345840,0.00678058,0.17195932,0.08958330,1.66299625,1.28114272,0.79585962
-3.27463732,2.86790330,0.00708544,0.17943787,0.09310903,1.66475686,1.31569966,0.81739191
-3.26863432,2.91086003,0.00741928,0.18730280,0.09662849,1.67144311,1.35383998,0.84119714
-3.26263132,2.96330949,0.00778275,0.19560393,0.10015087,1.68372610,1.39571722,0.86752227
-3.25662831,3.02629175,0.00817690,0.20440347,0.10369762,1.70228465,1.44151694,0.89665968
-3.25062531,3.10090052,0.00860321,0.21377435,0.10730237,1.72780396,1.49146063,0.92894297
-3.24462231,3.18827037,0.00906371,0.22379766,0.11101018,1.76097114,1.54580661,0.96473960
-3.23861931,3.28955550,0.00956091,0.23455947,0.11487637,1.80246669,1.60484683,1.00444003
-3.23261631,3.40589878,0.01009784,0.24614691,0.11896457,1.85295117,1.66889923,1.04844343
-3.22661331,3.53839115,0.01067794,0.25864363,0.12334433,1.91304669,1.73829477,1.09713994
-3.22061031,3.68802152,0.01130495,0.27212488,0.12808812,1.98331331,1.81335945,1.15089005
-3.21460730,3.85561873,0.01198269,0.28665218,0.13326792,2.06422073,1.89439144,1.21000169
-3.20860430,4.04178744,0.01271489,0.30226807,0.13895141,2.15611640,1.98163392,1.27470599
-3.20260130,4.24684093,0.01350488,0.31899093,0.14519807,2.25919123,2.07524498,1.34513267
-3.19659830,4.47073402,0.01435533,0.33681019,0.15205516,2.37344469,2.17526571,1.42128650
-3.19059530,4.71300003,0.01526790,0.35568227,0.15955382,2.49865136,2.28158830,1.50302597
-3.18459230,4.97269572,0.01624298,0.37552737,0.16770558,2.63433095,2.39392612,1.59004555
-3.17858929,5.24835815,0.01727940,0.39622733,0.17649931,2.77972400,2.51178750,1.68186287
-3.17258629,5.53797720,0.01837418,0.41762483,0.18589889,2.93377534,2.63445541,1.77781180
-3.16658329,5.83898680,0.01952236,0.43952400,0.19584171,3.09512710,2.76097470,1.87704236
-3.16058029,6.14827729,0.02071686,0.46169246,0.20623813,3.26212263,2.89014832,1.97852805
-3.15457729,6.46223031,0.02194852,0.48386489,0.21697208,3.43282244,3.02054391,2.08108070
-3.14857429,6.77677649,0.02320609,0.50574811,0.22790267,3.60503227,3.15051108,2.18337291
-3.14257129,7.08747514,0.02447647,0.52702739,0.23886697,3.77634324,3.27820977,2.28396724
-3.13656828,7.38961370,0.02574489,0.54737398,0.24968384,3.94418305,3.40164903,2.38135144
-3.13056528,7.67832398,0.02699531,0.56645353,0.26015870,4.10587667,3.51873521,2.47397831
-3.12456228,7.94871073,0.02821080,0.58393509,0.27008901,4.25871440,3.62732796,2.56030874
-3.11855928,8.19598759,0.02937398,0.59950042,0.27927042,4.40002473,3.72530184,2.63885603
-3.11255628,8.41561496,0.03046755,0.61285321,0.28750320,4.52724895,3.81061113,2.70822979
-3.10655328,8.60343374,0.03147477,0.62372787,0.29459871,4.63801455,3.88135501,2.76717737
-3.10055028,8.75578944,0.03237994,0.63189750,0.30038565,4.73020409,3.93584020,2.81462120
-3.09454727,8.86964113,0.03316883,0.63718076,0.30471588,4.80201669,3.97263832,2.84969040
-3.08854427,8.94265071,0.03382912,0.63944735,0.30746939,4.85201940,3.99063527,2.87174541
-3.08254127,8.97324871,0.03435063,0.63862184,0.30855839,4.87918645,3.98907041,2.88039471
-3.07653827,8.96067435,0.03472564,0.63468577,0.30793022,4.88292476,3.96756373,2.87550311
-3.07053527,8.90498847,0.03494895,0.62767788,0.30556894,4.86308477,3.92612986,2.85719169
-3.06453227,8.80705954,0.03501795,0.61769256,0.30149569,4.81995679,3.86517845,2.82582950
-3.05852926,8.66852446,0.03493258,0.60487659,0.29576769,4.75425318,3.78550100,2.78201798
-3.05252626,8.49172642,0.03469519,0.58942429,0.28847597,4.66707786,3.68824499,2.72656908
-3.04652326,8.27963393,0.03431036,0.57157143,0.27974204,4.55988490,3.57487680,2.66047836
-3.04052026,8.03574505,0.03378463,0.55158811,0.26971360,4.43442860,3.44713520,2.58489467
-3.03451726,7.76398183,0.03312623,0.52977094,0.25855954,4.29270753,3.30697792,2.50108780
-3.02851426,7.46857994,0.03234479,0.50643496,0.24646450,4.13690533,3.15652356,2.41041565
-3.02251126,7.15397807,0.03145106,0.48190545,0.23362316,3.96933083,2.99799175,2.31429225
-3.01650825,6.82471171,0.03045657,0.45651017,0.22023464,3.79236001,2.83364374,2.21415783
-3.01050525,6.48531474,0.02937343,0.43057206,0.20649714,3.60838186,2.66572608,2.11145165
-3.00450225,6.14023182,0.02821404,0.40440290,0.19260302,3.41974984,2.49641908,2.00758837
-2.99849925,5.79374338,0.02699097,0.37829780,0.17873454,3.22874018,2.32779189,1.90393810
-2.99249625,5.44990444,0.02571673,0.35253087,0.16506038,3.03751771,2.16176504,1.80181012
-2.98649325,5.11249709,0.02440369,0.32735200,0.15173295,2.84810941,2.00008136,1.70244012
-2.98049025,4.78499626,0.02306399,0.30298470,0.13888656,2.66238555,1.84428526,1.60698048
-2.97448724,4.47054754,0.02170947,0.27962500,0.12663638,2.48204785,1.69571019,1.51649290
-2.96848424,4.17195523,0.02035161,0.25744129,0.11507828,2.30862383,1.55547374,1.43194304
-2.96248124,3.89167903,0.01900153,0.23657491,0.10428927,2.14346642,1.42447948,1.35419628
-2.95647824,3.63183730,0.01766994,0.21714146,0.09432851,1.98775775,1.30342454,1.28401430
-2.95047524,3.39421521,0.01636715,0.19923248,0.08523884,1.84251620,1.19281182,1.22205204
-2.94447224,3.18027622,0.01510303,0.18291752,0.07704864,1.70860562,1.09296563,1.16885473
-2.93846923,2.99117580,0.01388703,0.16824644,0.06977379,1.58674609,1.00404983,1.12485507
-2.93246623,2.82777636,0.01272812,0.15525165,0.06341985,1.47752539,0.92608734,1.09037061
-2.92646323,2.69066311,0.01163481,0.14395045,0.05798410,1.38141083,0.85898036,1.06560153
-2.92046023,2.58016055,0.01061511,0.13434713,0.05345757,1.29876087,0.80253042,1.05062942
-2.91445723,2.49634956,0.00967657,0.12643502,0.04982679,1.22983645,0.75645788,1.04541718
-2.90845423,2.43908532,0.00882624,0.12019821,0.04707530,1.17481162,0.72042037,1.04981074
-2.90245123,2.40801621,0.00807065,0.11561308,0.04518493,1.13378342,0.69402990,1.06354291
-2.89644822,2.40260358,0.00741587,0.11264961,0.04413671,1.10678065,0.67686836,1.08623959
-2.89044522,2.42214249,0.00686749,0.11127236,0.04391142,1.09377143,0.66850118,1.11742848
-2.88444222,2.46578298,0.00643059,0.11144123,0.04448990,1.09466926,0.66848913,1.15655042
-2.87843922,2.53255131,0.00610979,0.11311192,0.04585294,1.10933707,0.67639786,1.20297288
-2.87243622,2.62137046,0.00590917,0.11623622,0.04798093,1.13758930,0.69180523,1.25600528
-2.86643322,2.73107894,0.00583230,0.12076191,0.05085325,1.17919130,0.71430617,1.31491562
-2.86043022,2.86044679,0.00588210,0.12663256,0.05444740,1.23385627,0.74351495,1.37894750
-2.85442721,3.00818805,0.00606084,0.13378703,0.05873800,1.30123924,0.77906491,1.44733681
-2.84842421,3.17296854,0.00636996,0.14215875,0.06369561,1.38092844,0.82060549,1.51932714
-2.84242121,3.35340862,0.00680995,0.15167496,0.06928560,1.47243433,0.86779678,1.59418327
-2.83641821,3.54808063,0.00738023,0.16225569,0.07546692,1.57517665,0.92030188,1.67120169
-2.83041521,3.75550125,0.00807891,0.17381282,0.08219108,1.68847051,0.97777734,1.74971795
-2.82441221,3.97411946,0.00890263,0.18624904,0.08940121,1.81151239,1.03986234,1.82911028
-2.81840920,4.20230152,0.00984643,0.19945704,0.09703140,1.94336732,1.10616726,1.90879950
-2.81240620,4.43831445,0.01090351,0.21331880,0.10500639,2.08295862,1.17626237,1.98824539
-2.80640320,4.68031015,0.01206519,0.22770520,0.11324156,2.22906159,1.24966775,2.06694012
-2.80040020,4.92631257,0.01332078,0.24247599,0.12164338,2.38030254,1.32584504,2.14439926
-2.79439720,5.17421003,0.01465763,0.25748027,0.13011031,2.53516432,1.40419219,2.22015156
-2.78839420,5.42175530,0.01606114,0.27255737,0.13853416,2.69199934,1.48404180,2.29372831
-2.78239120,5.66657492,0.01751500,0.28753841,0.14680186,2.84905064,1.56466374,2.36465372
-2.77638819,5.90618966,0.01900140,0.30224838,0.15479767,3.00448105,1.64527241,2.43243711
-2.77038519,6.13804638,0.02050137,0.31650870,0.16240574,3.15641012,1.72503869,2.49656808
-2.76438219,6.35956159,0.02199526,0.33014043,0.16951290,3.30295780,1.80310642,2.55651547
-2.75837919,6.56817562,0.02346323,0.34296777,0.17601161,3.44229340,1.87861285,2.61173050
-2.75237619,6.76141552,0.02488583,0.35482189,0.18180299,3.57268785,1.95071213,2.66165433
-2.74637319,6.93696430,0.02624460,0.36554498,0.18679971,3.69256685,2.01860081,2.70572996
-2.74037019,7.09273300,0.02752269,0.37499418,0.19092867,3.80056243,2.08154399,2.74341788
-2.73436718,7.22693193,0.02870549,0.38304541,0.19413341,3.89556000,2.13890053,2.77421476
-2.72836418,7.33813704,0.02978114,0.38959677,0.19637592,3.97673843,2.19014605,2.79767393
-2.72236118,7.42534745,0.03074104,0.39457146,0.19763806,4.04360060,2.23489206,2.81342655
-2.71635818,7.48803035,0.03158021,0.39791994,0.19792226,4.09599252,2.27290015,2.82120199
-2.71035518,7.52615030,0.03229752,0.39962137,0.19725157,4.13410959,2.30409015,2.82084613
-2.70435218,7.54018050,0.03289577,0.39968403,0.19566911,4.15848920,2.32854163,2.81233611
-2.69834917,7.53109476,0.03338170,0.39814494,0.19323679,4.16998976,2.34648864,2.79579065
-2.69234617,7.50033992,0.03376570,0.39506846,0.19003351,4.16975679,2.35830764,2.77147501
-2.68634317,7.44978964,0.03406152,0.39054407,0.18615285,4.15917770,2.36449943,2.73980004
-2.68034017,7.38168152,0.03428571,0.38468338,0.18170032,4.13982735,2.36566595,2.70131528
-2.67433717,7.29854051,0.03445707,0.37761655,0.17679040,4.11340693,2.36248325,2.65669625
-2.66833417,7.20309235,0.03459593,0.36948822,0.17154340,4.08167932,2.35567220,2.60672656
-2.66233117,7.09817119,0.03472338,0.36045333,0.16608232,4.04640400,2.34596844,2.55227566
-2.65632816,6.98662601,0.03486052,0.35067276,0.16052983,4.00927453,2.33409334,2.49427339
-2.65032516,6.87123009,0.03502767,0.34030932,0.15500548,3.97186166,2.32072740,2.43368256
-2.64432216,6.75459783,0.03524365,0.32952398,0.14962323,3.93556441,2.30648744,2.37147099
-2.63831916,6.63911227,0.03552511,0.31847269,0.14448933,3.90157103,2.29190863,2.30858417
-2.63231616,6.52686631,0.03588595,0.30730386,0.13970069,3.87083124,2.27743196,2.24592000
-2.62631316,6.41961927,0.03633683,0.29615649,0.13534363,3.84404036,2.26339753,2.18430650
-2.62031016,6.31877002,0.03688481,0.28515910,0.13149310,3.82163514,2.25004358,2.12448342
-2.61430715,6.22534631,0.03753314,0.27442932,0.12821223,3.80380071,2.23751069,2.06708824
-2.60830415,6.14000978,0.03828111,0.26407413,0.12555228,3.79048739,2.22585064,2.01264706
-2.60230115,6.06307464,0.03912405,0.25419056,0.12355286,3.78143565,2.21503877,1.96157017
