energy_ev,total_up,C_s_up,C_p_up,Re_p_up,Re_d_up,Se_s_up,Se_p_up
-5.77188594,2.28236888,0.00704314,0.21048814,1.27507859,1.03456499,0.03162381,0.65747141
-5.76588294,2.29143080,0.00720880,0.20732498,1.25790184,1.04122860,0.03228152,0.66519252
-5.75987994,2.30002460,0.00735034,0.20494739,1.24226353,1.04801325,0.03287262,0.67159153
-5.75387694,2.30745426,0.00746524,0.20331014,1.22801048,1.05454213,0.03338451,0.67646035
-5.74787394,2.31291333,0.00755121,0.20233438,1.21487159,1.06038035,0.03380468,0.67959198
-5.74187094,2.31551732,0.00760624,0.20191159,1.20247410,1.06505185,0.03412107,0.68078764
-5.73586793,2.31434059,0.00762868,0.20190877,1.19036412,1.06805849,0.03432246,0.67986438
-5.72986493,2.30845587,0.00761726,0.20217444,1.17803056,1.06890039,0.03439886,0.67666251
-5.72386193,2.29697468,0.00757122,0.20254531,1.16493109,1.06709665,0.03434188,0.67105272
-5.71785893,2.27908680,0.00749027,0.20285330,1.15051903,1.06220553,0.03414507,0.66294245
-5.71185593,2.25409697,0.00737470,0.20293254,1.13426985,1.05384329,0.03380421,0.65228121
-5.70585293,2.22145737,0.00722535,0.20262617,1.11570605,1.04170071,0.03331753,0.63906462
-5.69984992,2.18079429,0.00704365,0.20179257,1.09441942,1.02555685,0.03268586,0.62333701
-5.69384692,2.13192809,0.00683160,0.20031082,1.07008971,1.00528922,0.03191275,0.60519236
-5.68784392,2.07488554,0.00659175,0.19808521,1.04249894,0.98088025,0.03100442,0.58477363
-5.68184092,2.00990425,0.00632715,0.19504856,1.01154095,0.95241962,0.02996970,0.56227050
-5.67583792,1.93742919,0.00604133,0.19116440,0.97722594,0.92010262,0.02881983,0.53791561
-5.66983492,1.85810161,0.00573822,0.18642787,0.93967994,0.88422469,0.02756829,0.51197939
-5.66383192,1.77274110,0.00542205,0.18086537,0.89913956,0.84517235,0.02623039,0.48476390
-5.65782891,1.68232183,0.00509734,0.17453312,0.85594244,0.80341129,0.02482302,0.45659581
-5.65182591,1.58794417,0.00476875,0.16751463,0.81051409,0.75947197,0.02336418,0.42781882
-5.64582291,1.49080313,0.00444104,0.15991744,0.76335191,0.71393361,0.02187260,0.39878595
-5.63981991,1.39215507,0.00411900,0.15186906,0.71500719,0.66740736,0.02036734,0.36985193
-5.63381691,1.29328411,0.00380735,0.14351259,0.66606619,0.62051913,0.01886732,0.34136591
-5.62781391,1.19546971,0.00351068,0.13500199,0.61713099,0.57389313,0.01739103,0.31366497
-5.62181091,1.09995657,0.00323342,0.12649744,0.56880106,0.52813649,0.01595609,0.28706836
-5.61580790,1.00792783,0.00297981,0.11816069,0.52165625,0.48382560,0.01457906,0.26187281
-5.60980490,0.92048240,0.00275381,0.11015086,0.47624174,0.44149452,0.01327512,0.23834888
-5.60380190,0.83861678,0.00255911,0.10262056,0.43305548,0.40162570,0.01205794,0.21673847
-5.59779890,0.76321170,0.00239912,0.09571257,0.39253826,0.36464318,0.01093955,0.19725325
-5.59179590,0.69502325,0.00227694,0.08955703,0.35506658,0.33090820,0.00993029,0.18007417
-5.58579290,0.63467848,0.00219533,0.08426925,0.32094822,0.30071704,0.00903878,0.16535167
-5.57978989,0.58267475,0.00215672,0.07994804,0.29042046,0.27430091,0.00827196,0.15320652
-5.57378689,0.53938225,0.00216316,0.07667459,0.26365044,0.25182762,0.00763517,0.14373108
-5.56778389,0.50504907,0.00221632,0.07451180,0.24073750,0.23340452,0.00713222,0.13699082
-5.56178089,0.47980787,0.00231740,0.07350403,0.22171706,0.21908253,0.00676548,0.13302579
-5.55577789,0.46368378,0.00246714,0.07367713,0.20656555,0.20886072,0.00653599,0.13185207
-5.54977489,0.45660260,0.00266573,0.07503888,0.19520611,0.20269135,0.00644354,0.13346289
-5.54377189,0.45839903,0.00291274,0.07757951,0.18751469,0.20048483,0.00648677,0.13782952
-5.53776888,0.46882449,0.00320707,0.08127250,0.18332621,0.20211459,0.00666317,0.14490178
-5.53176588,0.48755429,0.00354690,0.08607548,0.18244063,0.20742164,0.00696918,0.15460818
-5.52576288,0.51419417,0.00392959,0.09193129,0.18462868,0.21621878,0.00740015,0.16685592
-5.51975988,0.54828616,0.00435167,0.09876915,0.18963726,0.22829432,0.00795038,0.18153064
-5.51375688,0.58931397,0.00480878,0.10650589,0.19719441,0.24341548,0.00861309,0.19849615
-5.50775388,0.63670805,0.00529571,0.11504738,0.20701379,0.26133146,0.00938040,0.21759427
-5.50175088,0.68985058,0.00580639,0.12428998,0.21879891,0.28177618,0.01024333,0.23864491
-5.49574787,0.74808060,0.00633395,0.13412209,0.23224685,0.30447086,0.01119177,0.26144652
-5.48974487,0.81069950,0.00687081,0.14442578,0.24705190,0.32912648,0.01221455,0.28577695
-5.48374187,0.87697683,0.00740882,0.15507848,0.26290878,0.35544609,0.01329939,0.31139490
-5.47773887,0.94615670,0.00793941,0.16595468,0.27951583,0.38312712,0.01443309,0.33804187
-5.47173587,1.01746462,0.00845379,0.17692754,0.29657793,0.41186351,0.01560152,0.36544472
-5.46573287,1.09011460,0.00894315,0.18787056,0.31380925,0.44134791,0.01678987,0.39331865
-5.45972986,1.16331654,0.00939887,0.19865906,0.33093589,0.47127358,0.01798273,0.42137064
-5.45372686,1.23628361,0.00981280,0.20917153,0.34769822,0.50133622,0.01916440,0.44930317
-5.44772386,1.30823941,0.01017746,0.21929092,0.36385300,0.53123563,0.02031905,0.47681815
-5.44172086,1.37842485,0.01048627,0.22890560,0.37917521,0.56067705,0.02143101,0.50362083
-5.43571786,1.44610444,0.01073375,0.23791031,0.39345957,0.58937245,0.02248505,0.52942368
-5.42971486,1.51057214,0.01091565,0.24620684,0.40652168,0.61704153,0.02346667,0.55395005
-5.42371186,1.57115661,0.01102913,0.25370463,0.41819896,0.64341271,0.02436233,0.57693761
-5.41770885,1.62722601,0.01107276,0.26032124,0.42835110,0.66822412,0.02515973,0.59814142
-5.41170585,1.67819250,0.01104663,0.26598278,0.43686038,0.69122474,0.02584806,0.61733672
-5.40570285,1.72351656,0.01095222,0.27062431,0.44363172,0.71217576,0.02641819,0.63432138
-5.39969985,1.76271150,0.01079244,0.27419027,0.44859252,0.73085239,0.02686283,0.64891803
-5.39369685,1.79534814,0.01057143,0.27663495,0.45169243,0.74704611,0.02717669,0.66097608
-5.38769385,1.82106007,0.01029441,0.27792300,0.45290309,0.76056755,0.02735654,0.67037345
-5.38169085,1.83954931,0.00996754,0.27803007,0.45221774,0.77124984,0.02740126,0.67701825
-5.37568784,1.85059257,0.00959766,0.27694344,0.44965101,0.77895260,0.02731187,0.68085035
-5.36968484,1.85404782,0.00919211,0.27466268,0.44523853,0.78356626,0.02709144,0.68184293
-5.36368184,1.84986101,0.00875848,0.27120025,0.43903667,0.78501663,0.02674504,0.68000380
-5.35767884,1.83807244,0.00830442,0.26658210,0.43112216,0.78326943,0.02627961,0.67537661
-5.35167584,1.81882247,0.00783744,0.26084797,0.42159163,0.77833455,0.02570380,0.66804182
-5.34567284,1.79235582,0.00736474,0.25405152,0.41056096,0.77026963,0.02502781,0.65811713
-5.33966983,1.75902404,0.00689306,0.24626021,0.39816442,0.75918265,0.02426316,0.64575742
-5.33366683,1.71928557,0.00642857,0.23755478,0.38455339,0.74523329,0.02342247,0.63115400
-5.32766383,1.67370288,0.00597678,0.22802832,0.36989486,0.72863267,0.02251920,0.61453286
-5.32166083,1.62293637,0.00554249,0.21778509,0.35436940,0.70964141,0.02156741,0.59615212
-5.31565783,1.56773487,0.00512977,0.20693879,0.33816876,0.68856575,0.02058145,0.57629829
-5.30965483,1.50892272,0.00474194,0.19561070,0.32149310,0.66575185,0.01957574,0.55528156
-5.30365183,1.44738364,0.00438161,0.18392732,0.30454787,0.64157828,0.01856444,0.53343008
-5.29764882,1.38404188,0.00405068,0.17201804,0.28754043,0.61644706,0.01756124,0.51108336
-5.29164582,1.31984124,0.00375043,0.16001260,0.27067656,0.59077332,0.01657904,0.48858501
-5.28564282,1.25572282,0.00348152,0.14803854,0.25415698,0.56497431,0.01562976,0.46627507
-5.27963982,1.19260235,0.00324408,0.13621885,0.23817398,0.53945799,0.01472413,0.44448226
-5.27363682,1.13134822,0.00303775,0.12466976,0.22290843,0.51461181,0.01387146,0.42351640
-5.26763382,1.07276111,0.00286176,0.11349888,0.20852713,0.49079225,0.01307955,0.40366149
-5.26163082,1.01755625,0.00271493,0.10280370,0.19518081,0.46831551,0.01235459,0.38516967
-5.25562781,0.96634913,0.00259580,0.09267046,0.18300273,0.44744994,0.01170104,0.36825641
-5.24962481,0.91964534,0.00250261,0.08317356,0.17210801,0.42841042,0.01112171,0.35309716
-5.24362181,0.87783496,0.00243341,0.07437536,0.16259368,0.41135513,0.01061773,0.33982564
-5.23761881,0.84119176,0.00238607,0.06632638,0.15453939,0.39638463,0.01018870,0.32853378
-5.23161581,0.80987702,0.00235835,0.05906591,0.14800876,0.38354345,0.00983278,0.31927344
-5.22561281,0.78394778,0.00234796,0.05262294,0.14305114,0.37282399,0.00954692,0.31205957
-5.21960980,0.76336885,0.00235260,0.04701724,0.13970379,0.36417242,0.00932700,0.30687483
-5.21360680,0.74802775,0.00237002,0.04226068,0.13799407,0.35749629,0.00916814,0.30367509
-5.20760380,0.73775164,0.00239810,0.03835847,0.13794167,0.35267340,0.00906491,0.30239574
-5.20160080,0.73232522,0.00243485,0.03531044,0.13956048,0.34956131,0.00901158,0.30295816
-5.19559780,0.73150828,0.00247851,0.03311214,0.14286004,0.34800710,0.00900237,0.30527600
-5.18959480,0.73505202,0.00252756,0.03175572,0.14784628,0.34785668,0.00903167,0.30926088
-5.18359180,0.74271299,0.00258077,0.03123054,0.15452160,0.34896321,0.00909422,0.31482709
-5.17758879,0.75426388,0.00263719,0.03152350,0.16288405,0.35119419,0.00918530,0.32189492
-5.17158579,0.76950045,0.00269624,0.03261902,0.17292563,0.35443679,0.00930078,0.33039255
-5.16558279,0.78824443,0.00275762,0.03449869,0.18462985,0.35860130,0.00943724,0.34025618
-5.15957979,0.81034210,0.00282132,0.03714069,0.19796860,0.36362241,0.00959194,0.35142857
-5.15357679,0.83565897,0.00288764,0.04051894,0.21289852,0.36945852,0.00976282,0.36385601
-5.14757379,0.86407101,0.00295709,0.04460207,0.22935714,0.37608911,0.00994838,0.37748401
-5.14157079,0.89545317,0.00303034,0.04935241,0.24725907,0.38351050,0.01014761,0.39225205
-5.13556778,0.92966631,0.00310822,0.05472492,0.26649256,0.39173037,0.01035985,0.40808783
-5.12956478,0.96654353,0.00319158,0.06066626,0.28691670,0.40076143,0.01058465,0.42490148
-5.12356178,1.00587723,0.00328126,0.06711418,0.30835970,0.41061492,0.01082162,0.44258027
-5.11755878,1.04740799,0.00337805,0.07399716,0.33061839,0.42129423,0.01107030,0.46098434
-5.11155578,1.09081638,0.00348256,0.08123449,0.35345914,0.43278935,0.01133006,0.47994382
-5.10555278,1.13571872,0.00359525,0.08873683,0.37662053,0.44507236,0.01160003,0.49925785
-5.09954977,1.18166717,0.00371632,0.09640730,0.39981749,0.45809455,0.01187907,0.51869556
-5.09354677,1.22815485,0.00384573,0.10414301,0.42274716,0.47178523,0.01216575,0.53799937
-5.08754377,1.27462574,0.00398313,0.11183722,0.44509607,0.48605240,0.01245843,0.55689032
-5.08154077,1.32048910,0.00412793,0.11938175,0.46654851,0.50078527,0.01275535,0.57507551
-5.07553777,1.36513784,0.00427924,0.12666992,0.48679562,0.51585843,0.01305474,0.59225717
-5.06953477,1.40796979,0.00443594,0.13359956,0.50554490,0.53113742,0.01335499,0.60814290
-5.06353177,1.44841066,0.00459667,0.14007623,0.52252958,0.54648530,0.01365482,0.62245668
-5.05752876,1.48593747,0.00475991,0.14601626,0.53751739,0.56176975,0.01395343,0.63494992
-5.05152576,1.52010090,0.00492396,0.15134964,0.55031832,0.57687022,0.01425071,0.64541189
-5.04552276,1.55054527,0.00508706,0.15602251,0.56079083,0.59168459,0.01454734,0.65367913
-5.03951976,1.57702486,0.00524734,0.15999915,0.56884636,0.60613490,0.01484492,0.65964295
-5.03351676,1.59941547,0.00540294,0.16326325,0.57445168,0.62017168,0.01514605,0.66325484
-5.02751376,1.61772046,0.00555199,0.16581852,0.57762913,0.63377661,0.01545432,0.66452938
-5.02151076,1.63207088,0.00569266,0.16768849,0.57845459,0.64696322,0.01577430,0.66354430
-5.01550775,1.64271943,0.00582316,0.16891550,0.57705341,0.65977567,0.01611143,0.66043787
-5.00950475,1.65002861,0.00594179,0.16955894,0.57359443,0.67228542,0.01647187,0.65540367
-5.00350175,1.65445369,0.00604692,0.16969272,0.56828249,0.68458626,0.01686231,0.64868284
-4.99749875,1.65652123,0.00613706,0.16940225,0.56134970,0.69678775,0.01728971,0.64055455
-4.99149575,1.65680446,0.00621077,0.16878087,0.55304612,0.70900744,0.01776102,0.63132477
-4.98549275,1.65589663,0.00626680,0.16792599,0.54363001,0.72136255,0.01828285,0.62131433
-4.97948974,1.65438388,0.00630399,0.16693522,0.53335846,0.73396131,0.01886116,0.61084651
-4.97348674,1.65281892,0.00632135,0.16590238,0.52247847,0.74689465,0.01950089,0.60023495
-4.96748374,1.65169677,0.00631807,0.16491392,0.51121920,0.76022860,0.02020567,0.58977242
-4.96148074,1.65143388,0.00629356,0.16404568,0.49978532,0.77399793,0.02097751,0.57972094
-4.95547774,1.65235140,0.00624741,0.16336014,0.48835200,0.78820130,0.02181648,0.57030354
-4.94947474,1.65466341,0.00617952,0.16290447,0.47706145,0.80279826,0.02272053,0.56169817
-4.94347174,1.65847052,0.00609004,0.16270918,0.46602116,0.81770822,0.02368530,0.55403373
-4.93746873,1.66375894,0.00597946,0.16278761,0.45530370,0.83281150,0.02470400,0.54738845
-4.93146573,1.67040493,0.00584860,0.16313624,0.44494805,0.84795236,0.02576741,0.54179045
-4.92546273,1.67818421,0.00569865,0.16373563,0.43496224,0.86294385,0.02686389,0.53722038
-4.91945973,1.68678567,0.00553118,0.16455215,0.42532711,0.87757438,0.02797952,0.53361588
-4.91345673,1.69582865,0.00534815,0.16554020,0.41600092,0.89161543,0.02909832,0.53087760
-4.90745373,1.70488277,0.00515191,0.16664494,0.40692453,0.90483023,0.03020255,0.52887629
-4.90145073,1.71348935,0.00494521,0.16780522,0.39802697,0.91698293,0.03127309,0.52746072
-4.89544772,1.72118329,0.00473121,0.16895679,0.38923109,0.92784771,0.03228988,0.52646599
-4.88944472,1.72751455,0.00451339,0.17003539,0.38045903,0.93721758,0.03323244,0.52572172
-4.88344172,1.73206802,0.00429562,0.17097977,0.37163744,0.94491229,0.03408041,0.52506000
-4.87743872,1.73448122,0.00408207,0.17173437,0.36270208,0.95078513,0.03481418,0.52432258
-4.87143572,1.73445898,0.00387724,0.17225162,0.35360186,0.95472825,0.03541541,0.52336716
-4.86543272,1.73178457,0.00368587,0.17249377,0.34430206,0.95667630,0.03586768,0.52207250
-4.85942971,1.72632719,0.00351293,0.17243411,0.33478672,0.95660839,0.03615699,0.52034237
-4.85342671,1.71804539,0.00336360,0.17205769,0.32506010,0.95454820,0.03627226,0.51810806
-4.84742371,1.70698674,0.00324319,0.17136135,0.31514735,0.95056235,0.03620573,0.51532961
-4.84142071,1.69328388,0.00315713,0.17035334,0.30509413,0.94475735,0.03595323,0.51199581
-4.83541771,1.67714742,0.00311085,0.16905227,0.29496546,0.93727512,0.03551445,0.50812293
-4.82941471,1.65885613,0.00310976,0.16748582,0.28484381,0.92828750,0.03489290,0.50375251
-4.82341171,1.63874510,0.00315914,0.16568899,0.27482634,0.91799012,0.03409593,0.49894824
-4.81740870,1.61719240,0.00326404,0.16370223,0.26502168,0.90659576,0.03313451,0.49379220
-4.81140570,1.59460509,0.00342916,0.16156937,0.25554617,0.89432771,0.03202290,0.48838065
-4.80540270,1.57140488,0.00365872,0.15933569,0.24651965,0.88141331,0.03077826,0.48281947
-4.79939970,1.54801430,0.00395630,0.15704592,0.23806122,0.86807793,0.02942009,0.47721962
-4.79339670,1.52484362,0.00432467,0.15474261,0.23028479,0.85453949,0.02796972,0.47169259
-4.78739370,1.50227896,0.00476565,0.15246459,0.22329481,0.84100375,0.02644959,0.46634613
-4.78139070,1.48067188,0.00527990,0.15024584,0.21718221,0.82766038,0.02488268,0.46128027
-4.77538769,1.46033051,0.00586673,0.14811467,0.21202074,0.81467968,0.02329182,0.45658385
-4.76938469,1.44151247,0.00652399,0.14609319,0.20786386,0.80221008,0.02169912,0.45233154
-4.76338169,1.42441947,0.00724793,0.14419715,0.20474229,0.79037627,0.02012535,0.44858145
-4.75737869,1.40919355,0.00803305,0.14243608,0.20266230,0.77927783,0.01858955,0.44537335
-4.75137569,1.39591512,0.00887209,0.14081361,0.20160487,0.76898837,0.01710854,0.44272764
-4.74537269,1.38460259,0.00975601,0.13932809,0.20152577,0.75955504,0.01569672,0.44064492
-4.73936968,1.37521355,0.01067405,0.13797327,0.20235657,0.75099850,0.01436581,0.43910634
-4.73336668,1.36764773,0.01161386,0.13673918,0.20400657,0.74331329,0.01312483,0.43807469
-4.72736368,1.36175146,0.01256169,0.13561294,0.20636567,0.73646863,0.01198009,0.43749617
-4.72136068,1.35732385,0.01350264,0.13457967,0.20930810,0.73040985,0.01093534,0.43730293
-4.71535768,1.35412461,0.01442105,0.13362329,0.21269674,0.72506033,0.00999195,0.43741626
-4.70935468,1.35188342,0.01530081,0.13272732,0.21638822,0.72032432,0.00914921,0.43775044
-4.70335168,1.35031087,0.01612585,0.13187554,0.22023830,0.71609049,0.00840468,0.43821707
-4.69734867,1.34911068,0.01688059,0.13105256,0.22410750,0.71223622,0.00775453,0.43872994
-4.69134567,1.34799297,0.01755039,0.13024430,0.22786674,0.70863285,0.00719400,0.43921003
-4.68534267,1.34668814,0.01812207,0.12943831,0.23140274,0.70515147,0.00671775,0.43959072
-4.67933967,1.34496097,0.01858432,0.12862404,0.23462294,0.70166935,0.00632033,0.43982278
-4.67333667,1.34262429,0.01892811,0.12779290,0.23745975,0.69807653,0.00599657,0.43987913
-4.66733367,1.33955158,0.01914701,0.12693834,0.23987391,0.69428253,0.00574188,0.43975889
-4.66133067,1.33568788,0.01923745,0.12605571,0.24185675,0.69022258,0.00555265,0.43949073
-4.65532766,1.33105838,0.01919890,0.12514215,0.24343130,0.68586314,0.00542649,0.43913512
-4.64932466,1.32577395,0.01903388,0.12419630,0.24465209,0.68120637,0.00536243,0.43878540
-4.64332166,1.32003327,0.01874795,0.12321807,0.24560366,0.67629305,0.00536112,0.43856748
-4.63731866,1.31412116,0.01834954,0.12220825,0.24639780,0.67120383,0.00542487,0.43863810
-4.63131566,1.30840278,0.01784972,0.12116822,0.24716959,0.66605853,0.00555772,0.43918162
-4.62531266,1.30331389,0.01726185,0.12009952,0.24807241,0.66101335,0.00576535,0.44040536
-4.61930965,1.29934718,0.01660117,0.11900358,0.24927211,0.65625611,0.00605496,0.44253362
-4.61330665,1.29703520,0.01588432,0.11788140,0.25094058,0.65199942,0.00643510,0.44580045
-4.60730365,1.29693034,0.01512890,0.11673327,0.25324889,0.64847228,0.00691536,0.45044160
-4.60130065,1.29958270,0.01435285,0.11555859,0.25636053,0.64591017,0.00750608,0.45668557
-4.59529765,1.30551658,0.01357401,0.11435578,0.26042466,0.64454421,0.00821792,0.46474445
-4.58929465,1.31520663,0.01280958,0.11312219,0.26556998,0.64458984,0.00906142,0.47480458
-4.58329165,1.32905451,0.01207566,0.11185415,0.27189927,0.64623546,0.01004652,0.48701746
-4.57728864,1.34736717,0.01138683,0.11054703,0.27948487,0.64963156,0.01118202,0.50149134
-4.57128564,1.37033749,0.01075578,0.10919545,0.28836525,0.65488095,0.01247505,0.51828361
-4.56528264,1.39802827,0.01019305,0.10779339,0.29854285,0.66203041,0.01393054,0.53739455
-4.55927964,1.43036016,0.00970678,0.10633444,0.30998310,0.67106429,0.01555071,0.55876244
-4.55327664,1.46710416,0.00930258,0.10481205,0.32261485,0.68190026,0.01733459,0.58226050
-4.54727364,1.50787914,0.00898349,0.10321968,0.33633195,0.69438758,0.01927767,0.60769569
-4.54127064,1.55215442,0.00874997,0.10155105,0.35099600,0.70830787,0.02137157,0.63480952
-4.53526763,1.59925775,0.00859997,0.09980031,0.36644014,0.72337858,0.02360383,0.66328107
-4.52926463,1.64838827,0.00852912,0.09796218,0.38247363,0.73925887,0.02595793,0.69273205
-4.52326163,1.69863434,0.00853091,0.09603206,0.39888716,0.75555795,0.02841330,0.72273397
-4.51725863,1.74899565,0.00859697,0.09400617,0.41545849,0.77184547,0.03094565,0.75281718
-4.51125563,1.79840901,0.00871735,0.09188156,0.43195836,0.78766354,0.03352730,0.78248172
-4.50525263,1.84577697,0.00888087,0.08965627,0.44815642,0.80254025,0.03612784,0.81120958
-4.49924962,1.88999849,0.00907553,0.08732936,0.46382687,0.81600385,0.03871476,0.83847804
-4.49324662,1.93000056,0.00928880,0.08490101,0.47875385,0.82759739,0.04125434,0.86377377
-4.48724362,1.96476972,0.00950808,0.08237265,0.49273612,0.83689307,0.04371259,0.88660719
-4.48124062,1.99338251,0.00972105,0.07974707,0.50559125,0.84350600,0.04605623,0.90652660
-4.47523762,2.01503369,0.00991604,0.07702859,0.51715893,0.84710663,0.04825378,0.92313165
-4.46923462,2.02906130,0.01008234,0.07422322,0.52730353,0.84743166,0.05027656,0.93608558
-4.46323162,2.03496766,0.01021051,0.07133883,0.53591595,0.84429280,0.05209973,0.94512592
-4.45722861,2.03243561,0.01029263,0.06838530,0.54291452,0.83758329,0.05370316,0.95007309
-4.45122561,2.02133938,0.01032250,0.06537470,0.54824536,0.82728174,0.05507225,0.95083679
-4.44522261,2.00174981,0.01029575,0.06232135,0.55188202,0.81345339,0.05619859,0.94741966
-4.43921961,1.97393369,0.01020994,0.05924189,0.55382466,0.79624863,0.05708040,0.93991845
-4.43321661,1.93834750,0.01006453,0.05615530,0.55409882,0.77589894,0.05772283,0.92852234
-4.42721361,1.89562567,0.00986087,0.05308280,0.55275389,0.75271048,0.05813805,0.91350868
-4.42121061,1.84656404,0.00960205,0.05004775,0.54986148,0.72705546,0.05834507,0.89523638
-4.41520760,1.79209917,0.00929275,0.04707540,0.54551366,0.69936191,0.05836949,0.87413705
-4.40920460,1.73328428,0.00893901,0.04419268,0.53982125,0.67010198,0.05824292,0.85070441
-4.40320160,1.67126278,0.00854802,0.04142784,0.53291211,0.63977947,0.05800229,0.82548228
-4.39719860,1.60724033,0.00812778,0.03881014,0.52492955,0.60891682,0.05768904,0.79905157
-4.39119560,1.54245633,0.00768690,0.03636945,0.51603068,0.57804220,0.05734809,0.77201676
-4.38519260,1.47815571,0.00723425,0.03413592,0.50638485,0.54767699,0.05702679,0.74499224
-4.37918959,1.41556184,0.00677870,0.03213957,0.49617198,0.51832402,0.05677374,0.71858882
-4.37318659,1.35585123,0.00632887,0.03040997,0.48558068,0.49045702,0.05663753,0.69340090
-4.36718359,1.30013048,0.00589291,0.02897594,0.47480624,0.46451125,0.05666555,0.66999445
-4.36118059,1.24941601,0.00547828,0.02786526,0.46404824,0.44087579,0.05690270,0.64889605
-4.35517759,1.20461675,0.00509161,0.02710442,0.45350783,0.41988738,0.05739019,0.63058322
-4.34917459,1.16651998,0.00473855,0.02671842,0.44338466,0.40182588,0.05816437,0.61547602
-4.34317159,1.13578038,0.00442375,0.02673056,0.43387347,0.38691145,0.05925570,0.60393024
-4.33716858,1.11291231,0.00415077,0.02716230,0.42516033,0.37530325,0.06068775,0.59623191
-4.33116558,1.09828515,0.00392210,0.02803300,0.41741872,0.36709968,0.06247646,0.59259341
-4.32516258,1.09212164,0.00373921,0.02935973,0.41080556,0.36233992,0.06462947,0.59315105
-4.31915958,1.09449910,0.00360259,0.03115704,0.40545724,0.36100685,0.06714569,0.59796411
-4.31315658,1.10535327,0.00351183,0.03343655,0.40148596,0.36303090,0.07001514,0.60701532
-4.30715358,1.12448457,0.00346574,0.03620665,0.39897648,0.36829499,0.07321891,0.62021272
