energy_ev,total_up,N_s_up,N_p_up,Pt_p_up,Pt_d_up,S_s_up,S_p_up
-5.83191596,3.15740786,0.00674887,0.50608268,0.64628213,1.73708363,0.00580373,0.79780886
-5.82591296,3.23599468,0.00714114,0.51928211,0.66921492,1.77566343,0.00621383,0.81818775
-5.81990995,3.31683968,0.00754797,0.53248809,0.69285037,1.81535301,0.00662079,0.83991800
-5.81390695,3.40011805,0.00796385,0.54580792,0.71709630,1.85635327,0.00701893,0.86293655
-5.80790395,3.48596322,0.00838281,0.55935148,0.74186791,1.89883014,0.00740238,0.88715468
-5.80190095,3.57444630,0.00879852,0.57322701,0.76708861,1.94290049,0.00776530,0.91245377
-5.79589795,3.66555956,0.00920446,0.58753674,0.79269101,1.98862082,0.00810199,0.93868297
-5.78989495,3.75920490,0.00959410,0.60237289,0.81861792,2.03597930,0.00840710,0.96565892
-5.78389195,3.85518785,0.00996107,0.61781399,0.84482344,2.08489158,0.00867578,0.99316770
-5.77788894,3.95321754,0.01029942,0.63392183,0.87127413,2.13520056,0.00890390,1.02096878
-5.77188594,4.05291264,0.01060377,0.65073916,0.89795007,2.18668017,0.00908817,1.04880103
-5.76588294,4.15381309,0.01086950,0.66828832,0.92484600,2.23904300,0.00922627,1.07639015
-5.75987994,4.25539706,0.01109291,0.68657086,0.95197239,2.29195145,0.00931702,1.10345759
-5.75387694,4.35710231,0.01127138,0.70556819,0.97935635,2.34503164,0.00936037,1.12973009
-5.74787394,4.45835089,0.01140343,0.72524333,1.00704249,2.39788969,0.00935750,1.15494960
-5.74187094,4.55857568,0.01148876,0.74554354,1.03509349,2.45012919,0.00931077,1.17888302
-5.73586793,4.65724749,0.01152830,0.76640375,1.06359032,2.50136905,0.00922369,1.20133102
-5.72986493,4.75390080,0.01152415,0.78775063,1.09263204,2.55126075,0.00910081,1.22213580
-5.72386193,4.84815671,0.01147951,0.80950679,1.12233479,2.59950383,0.00894761,1.24118691
-5.71785893,4.93974127,0.01139853,0.83159510,1.15283013,2.64585876,0.00877032,1.25842509
-5.71185593,5.02849779,0.01128621,0.85394255,1.18426212,2.69015629,0.00857572,1.27384363
-5.70585293,5.11439200,0.01114818,0.87648340,1.21678334,2.73230264,0.00837094,1.28748715
-5.69984992,5.19750913,0.01099057,0.89916136,1.25054953,2.77227991,0.00816326,1.29944777
-5.69384692,5.27804267,0.01081974,0.92193051,1.28571282,2.81014182,0.00795987,1.30985871
-5.68784392,5.35627479,0.01064216,0.94475489,1.32241361,2.84600451,0.00776767,1.31888565
-5.68184092,5.43254947,0.01046417,0.96760659,1.36077134,2.88003321,0.00759310,1.32671617
-5.67583792,5.50723937,0.01029185,0.99046258,1.40087433,2.91242517,0.00744197,1.33354782
-5.66983492,5.58070844,0.01013087,1.01330038,1.44276915,2.94339019,0.00731933,1.33957539
-5.66383192,5.65327261,0.00998641,1.03609299,1.48645012,2.97312972,0.00722943,1.34497818
-5.65782891,5.72516105,0.00986304,1.05880332,1.53184955,3.00181612,0.00717560,1.34990784
-5.65182591,5.79648087,0.00976472,1.08137889,1.57882936,3.02957346,0.00716035,1.35447771
-5.64582291,5.86718787,0.00969478,1.10374699,1.62717494,3.05646132,0.00718531,1.35875413
-5.63981991,5.93706588,0.00965597,1.12581111,1.67659182,3.08246287,0.00725139,1.36275041
-5.63381691,6.00571661,0.00965046,1.14744885,1.72670568,3.10747813,0.00735885,1.36642386
-5.62781391,6.07256137,0.00967998,1.16851187,1.77706629,3.13132334,0.00750745,1.36967619
-5.62181091,6.13685519,0.00974586,1.18882784,1.82715535,3.15373641,0.00769658,1.37235719
-5.61580790,6.19771306,0.00984914,1.20820475,1.87639845,3.17438852,0.00792542,1.37427173
-5.60980490,6.25414707,0.00999063,1.22643715,1.92418062,3.19290104,0.00819310,1.37518955
-5.60380190,6.30511238,0.01017100,1.24331425,1.96986507,3.20886683,0.00849882,1.37485738
-5.59779890,6.34955918,0.01039080,1.25862926,2.01281421,3.22187440,0.00884194,1.37301267
-5.59179590,6.38648756,0.01065050,1.27218946,2.05241208,3.23153334,0.00922208,1.36939808
-5.58579290,6.41500132,0.01095043,1.28382626,2.08808694,3.23749921,0.00963914,1.36377593
-5.57978989,6.43435752,0.01129078,1.29340458,2.11933290,3.23949601,0.01009326,1.35594162
-5.57378689,6.44400806,0.01167147,1.30083082,2.14572943,3.23733473,0.01058478,1.34573546
-5.56778389,6.44363065,0.01209203,1.30605885,2.16695769,3.23092651,0.01111412,1.33305194
-5.56178089,6.43314701,0.01255149,1.30909345,2.18281276,3.22028957,0.01168161,1.31784623
-5.55577789,6.41272726,0.01304819,1.30999103,2.19321125,3.20554936,0.01228735,1.30013744
-5.54977489,6.38278020,0.01357960,1.30885738,2.19819389,3.18693209,0.01293094,1.28000861
-5.54377189,6.34393056,0.01414223,1.30584276,2.19792303,3.16475206,0.01361130,1.25760359
-5.53776888,6.29698500,0.01473145,1.30113444,2.19267546,3.13939405,0.01432642,1.23312119
-5.53176588,6.24288956,0.01534140,1.29494735,2.18283106,3.11129202,0.01507316,1.20680696
-5.52576288,6.18268179,0.01596496,1.28751345,2.16885805,3.08090594,0.01584710,1.17894350
-5.51975988,6.11744122,0.01659376,1.27907060,2.15129573,3.04869847,0.01664242,1.14983970
-5.51375688,6.04824151,0.01721827,1.26985161,2.13073601,3.01511336,0.01745181,1.11981981
-5.50775388,5.97610790,0.01782792,1.26007433,2.10780437,2.98055711,0.01826654,1.08921299
-5.50175088,5.90198236,0.01841133,1.24993334,2.08314151,2.94538521,0.01907650,1.05834381
-5.49574787,5.82669869,0.01895659,1.23959377,2.05738638,2.90989375,0.01987043,1.02752423
-5.48974487,5.75096847,0.01945160,1.22918761,2.03116114,2.87431684,0.02063611,0.99704728
-5.48374187,5.67537809,0.01988442,1.21881255,2.00505849,2.83882972,0.02136075,0.96718258
-5.47773887,5.60039589,0.02024364,1.20853331,1.97963155,2.80355683,0.02203135,0.93817365
-5.47173587,5.52638796,0.02051885,1.19838516,1.95538602,2.76858393,0.02263509,0.91023678
-5.46573287,5.45364009,0.02070093,1.18837914,1.93277470,2.73397284,0.02315985,0.88356118
-5.45972986,5.38238323,0.02078246,1.17850850,1.91219356,2.69977725,0.02359458,0.85831006
-5.45372686,5.31281961,0.02075799,1.16875562,1.89397938,2.66605804,0.02392979,0.83462214
-5.44772386,5.24514669,0.02062427,1.15909893,1.87840811,2.63289663,0.02415790,0.81261334
-5.44172086,5.17957661,0.02038040,1.14951908,1.86569387,2.60040504,0.02427356,0.79237815
-5.43571786,5.11634923,0.02002786,1.14000402,1.85598816,2.56873180,0.02427393,0.77399049
-5.42971486,5.05573784,0.01957052,1.13055264,1.84937933,2.53806320,0.02415877,0.75750398
-5.42371186,4.99804711,0.01901450,1.12117678,1.84589213,2.50861982,0.02393056,0.74295141
-5.41770885,4.94360407,0.01836797,1.11190171,1.84548787,2.48064871,0.02359441,0.73034361
-5.41170585,4.89274314,0.01764086,1.10276517,1.84806524,2.45441218,0.02315793,0.71966788
-5.40570285,4.84578737,0.01684458,1.09381538,1.85346247,2.43017419,0.02263103,0.71088609
-5.39969985,4.80302817,0.01599158,1.08510849,1.86146111,2.40818576,0.02202558,0.70393300
-5.39369685,4.76470591,0.01509502,1.07670587,1.87179198,2.38867092,0.02135509,0.69871486
-5.38769385,4.73099402,0.01416833,1.06867180,1.88414353,2.37181458,0.02063434,0.69510878
-5.38169085,4.70198853,0.01322485,1.06107202,1.89817288,2.35775345,0.01987893,0.69296305
-5.37568784,4.67770484,0.01227747,1.05397335,1.91351936,2.34657125,0.01910491,0.69209864
-5.36968484,4.65808260,0.01133831,1.04744480,1.92982028,2.33829854,0.01832841,0.69231198
-5.36368184,4.64299884,0.01041846,1.04155995,1.94672856,2.33291745,0.01756529,0.69337906
-5.35767884,4.63228878,0.00952778,1.03640067,1.96393117,2.33037112,0.01683082,0.69506074
-5.35167584,4.62577289,0.00867476,1.03206165,1.98116764,2.33057698,0.01613942,0.69710905
-5.34567284,4.62328808,0.00786644,1.02865550,1.99824739,2.33344293,0.01550452,0.69927440
-5.33966983,4.62472056,0.00710839,1.02631763,2.01506476,2.33888506,0.01493833,0.70131310
-5.33366683,4.63003732,0.00640475,1.02521040,2.03161062,2.34684520,0.01445178,0.70299506
-5.32766383,4.63931344,0.00575826,1.02552582,2.04797935,2.35730700,0.01405440,0.70411117
-5.32166083,4.65275223,0.00517042,1.02748629,2.06437054,2.37030863,0.01375431,0.70447999
-5.31565783,4.67069604,0.00464159,1.03134274,2.08108469,2.38595109,0.01355813,0.70395352
-5.30965483,4.69362567,0.00417115,1.03736993,2.09851260,2.40440084,0.01347099,0.70242153
-5.30365183,4.72214754,0.00375767,1.04585876,2.11711874,2.42588615,0.01349646,0.69981453
-5.29764882,4.75696823,0.00339900,1.05710567,2.13741885,2.45068706,0.01363648,0.69610504
-5.29164582,4.79885729,0.00309247,1.07139931,2.15995281,2.47911891,0.01389137,0.69130714
-5.28564282,4.84859965,0.00283502,1.08900517,2.18525392,2.51151049,0.01425968,0.68547448
-5.27963982,4.90694036,0.00262327,1.11014880,2.21381602,2.54817766,0.01473819,0.67869672
-5.27363682,4.97452436,0.00245363,1.13499852,2.24606031,2.58939413,0.01532178,0.67109475
-5.26763382,5.05183523,0.00232241,1.16364861,2.28230341,2.63536118,0.01600344,0.66281483
-5.26163082,5.13913647,0.00222583,1.19610402,2.32272885,2.68617811,0.01677422,0.65402212
-5.25562781,5.23641936,0.00216011,1.23226774,2.36736337,2.74181568,0.01762323,0.64489379
-5.24962481,5.34336118,0.00212146,1.27193163,2.41605989,2.80209425,0.01853772,0.63561220
-5.24362181,5.45929681,0.00210616,1.31477169,2.46848824,2.86666849,0.01950323,0.62635833
-5.23761881,5.58320671,0.00211055,1.36034838,2.52413466,2.93501997,0.02050376,0.61730594
-5.23161581,5.71372275,0.00213105,1.40811226,2.58231058,3.00645877,0.02152202,0.60861654
-5.22561281,5.84915301,0.00216419,1.45741534,2.64217064,3.08013448,0.02253982,0.60043543
-5.21960980,5.98752531,0.00220666,1.50752770,2.70273959,3.15505676,0.02353839,0.59288897
-5.21360680,6.12664818,0.00225529,1.55765907,2.76294720,3.23012482,0.02449892,0.58608302
-5.20760380,6.26418711,0.00230710,1.60698464,2.82166964,3.30416468,0.02540297,0.58010258
-5.20160080,6.39775285,0.00235936,1.65467397,2.87777583,3.37597290,0.02623306,0.57501257
-5.19559780,6.52499789,0.00240959,1.69992199,2.93017653,3.44436451,0.02697311,0.57085940
-5.18959480,6.64371631,0.00245562,1.74198041,2.97787397,3.50822305,0.02760899,0.56767336
-5.18359180,6.75194235,0.00249562,1.78018846,3.02000958,3.56655014,0.02812896,0.56547143
-5.17758879,6.84804244,0.00252812,1.81400109,3.05590741,3.61851205,0.02852403,0.56426028
-5.17158579,6.93079581,0.00255202,1.84301350,3.08511105,3.66348069,0.02878827,0.56403917
-5.16558279,6.99945914,0.00256665,1.86698044,3.10741181,3.70106681,0.02891902,0.56480266
-5.15957979,7.05381141,0.00257172,1.88582933,3.12286651,3.73114328,0.02891695,0.56654265
-5.15357679,7.09417592,0.00256737,1.89966630,3.13180368,3.75385704,0.02878607,0.56924989
-5.14757379,7.12141742,0.00255408,1.90877453,3.13481716,3.76962853,0.02853348,0.57291455
-5.14157079,7.13691367,0.00253271,1.91360480,3.13274705,3.77913832,0.02816919,0.57752606
-5.13556778,7.14250174,0.00250438,1.91475824,3.12664836,3.78330095,0.02770570,0.58307201
-5.12956478,7.14040086,0.00247049,1.91296204,3.11774823,3.78322694,0.02715751,0.58953629
-5.12356178,7.13311460,0.00243262,1.90903877,3.10739346,3.78017429,0.02654060,0.59689659
-5.11755878,7.12331637,0.00239247,1.90387066,3.09699028,3.77549158,0.02587184,0.60512134
-5.11155578,7.11372320,0.00235179,1.89836028,3.08793900,3.77055490,0.02516836,0.61416637
-5.10555278,7.10696342,0.00231231,1.89338927,3.08156634,3.76670167,0.02444697,0.62397151
-5.09954977,7.10544424,0.00227571,1.88977705,3.07905865,3.76516415,0.02372356,0.63445733
-5.09354677,7.11122553,0.00224349,1.88824125,3.08139908,3.76700597,0.02301259,0.64552230
-5.08754377,7.12590596,0.00221702,1.88936186,3.08931181,3.77306456,0.02232667,0.65704061
-5.08154077,7.15052719,0.00219741,1.89355074,3.10321622,3.78390254,0.02167615,0.66886092
-5.07553777,7.18550114,0.00218557,1.90102799,3.12319354,3.79977047,0.02106897,0.68080606
-5.06953477,7.23056442,0.00218215,1.91180651,3.14896776,3.82058300,0.02051045,0.69267407
-5.06353177,7.28476280,0.00218758,1.92568555,3.17990228,3.84591009,0.02000336,0.70424045
-5.05752876,7.34646726,0.00220206,1.94225379,3.21501291,3.87498381,0.01954798,0.71526183
-5.05152576,7.41342167,0.00222565,1.96090197,3.25299691,3.90672113,0.01914237,0.72548090
-5.04552276,7.48282078,0.00225825,1.98084465,3.29227732,3.93976179,0.01878265,0.73463262
-5.03951976,7.55141551,0.00229974,2.00115037,3.33106073,3.97252007,0.01846341,0.74245145
-5.03351676,7.61564138,0.00234995,2.02077880,3.36740618,4.00324823,0.01817815,0.74867943
-5.02751376,7.67176456,0.00240881,2.03862349,3.39930217,4.03010910,0.01791978,0.75307484
-5.02151076,7.71603934,0.00247635,2.05355814,3.42474834,4.05125460,0.01768113,0.75542103
-5.01550775,7.74486969,0.00255280,2.06448446,3.44183828,4.06490671,0.01745541,0.75553513
-5.00950475,7.75496791,0.00263860,2.07037948,3.44883943,4.06943731,0.01723666,0.75327619
-5.00350175,7.74350281,0.00273447,2.07034002,3.44426660,4.06344307,0.01702018,0.74855238
-4.99749875,7.70823075,0.00284144,2.06362240,3.42694569,4.04581204,0.01680281,0.74132692
-4.99149575,7.64760322,0.00296082,2.04967564,3.39606464,4.01577884,0.01658318,0.73162229
-4.98549275,7.56084615,0.00309420,2.02816654,3.35120937,3.97296568,0.01636184,0.71952257
-4.97948974,7.44800709,0.00324344,1.99899554,3.29238321,3.91740737,0.01614133,0.70517363
-4.97348674,7.30996806,0.00341060,1.96230286,3.22000901,3.84955907,0.01592605,0.68878112
-4.96748374,7.14842371,0.00359791,1.91846452,3.13491417,3.77028637,0.01572214,0.67060614
-4.96148074,6.96582559,0.00380762,1.86807869,3.03829932,3.68083809,0.01553720,0.65095887
-4.95547774,6.76529534,0.00404200,1.81194299,2.93169263,3.58280301,0.01537996,0.63019010
-4.94947474,6.55051091,0.00430317,1.75102392,2.81689178,3.47805258,0.01525986,0.60868124
-4.94347174,6.32557090,0.00459302,1.68641995,2.69589669,3.36867205,0.01518665,0.58683288
-4.93746873,6.09484325,0.00491310,1.61931993,2.57083606,3.25688314,0.01516987,0.56505257
-4.93146573,5.86280509,0.00526452,1.55095874,2.44389106,3.14496177,0.01521839,0.54374221
-4.92546273,5.63388056,0.00564785,1.48257222,2.31721965,3.03515417,0.01533993,0.52328543
-4.91945973,5.41228356,0.00606300,1.41535319,2.19288457,2.92959519,0.01554064,0.50403563
-4.91345673,5.20187176,0.00650919,1.35041047,2.07278785,2.83023199,0.01582471,0.48630508
-4.90745373,5.00601771,0.00698487,1.28873247,1.95861436,2.73875624,0.01619403,0.47035541
-4.90145073,4.82750163,0.00748764,1.23115665,1.85178608,2.65654733,0.01664798,0.45638990
-4.89544772,4.66842965,0.00801430,1.17834596,1.75342849,2.58462877,0.01718324,0.44454792
-4.88944472,4.53017971,0.00856078,1.13077283,1.66434969,2.52363894,0.01779374,0.43490149
-4.88344172,4.41337646,0.00912221,1.08871101,1.58503224,2.47381708,0.01847068,0.42745423
-4.87743872,4.31789481,0.00969293,1.05223539,1.51563738,2.43500456,0.01920270,0.42214264
-4.87143572,4.24289086,0.01026660,1.02122912,1.45602046,2.40666080,0.01997606,0.41883950
-4.86543272,4.18685791,0.01083625,0.99539774,1.40575635,2.38789278,0.02077497,0.41735936
-4.85942971,4.14770417,0.01139445,0.97428907,1.36417302,2.37749642,0.02158201,0.41746577
-4.85342671,4.12284828,0.01193339,0.95731803,1.33039158,2.37400783,0.02237855,0.41887998
-4.84742371,4.10932815,0.01244510,0.94379493,1.30337052,2.37576207,0.02314526,0.42129069
-4.84142071,4.10391838,0.01292155,0.93295617,1.28195244,2.38095691,0.02386270,0.42436459
-4.83541771,4.10325158,0.01335489,0.92399581,1.26491116,2.38771898,0.02451181,0.42775718
-4.82941471,4.10393869,0.01373760,0.91609696,1.25099753,2.39416973,0.02507452,0.43112358
-4.82341171,4.10268420,0.01406272,0.90846154,1.23898242,2.39848886,0.02553429,0.43412888
-4.81740870,4.09639214,0.01432398,0.90033770,1.22769539,2.39897286,0.02587655,0.43645785
-4.81140570,4.08225973,0.01451602,0.89104370,1.21605834,2.39408705,0.02608919,0.43782348
-4.80540270,4.05785586,0.01463453,0.87998778,1.20311312,2.38250922,0.02616290,0.43797442
-4.79939970,4.02118263,0.01467636,0.86668345,1.18804278,2.36316416,0.02609145,0.43670090
-4.79339670,3.97071881,0.01463967,0.85075991,1.17018629,2.33524798,0.02587184,0.43383908
-4.78739370,3.90544481,0.01452396,0.83196767,1.14904688,2.29824229,0.02550441,0.42927390
-4.78139070,3.82484947,0.01433011,0.81017937,1.12429419,2.25191816,0.02499279,0.42294021
-4.77538769,3.72891992,0.01406039,0.78538622,1.09576089,2.19633044,0.02434376,0.41482246
-4.76938469,3.61811579,0.01371842,0.75769050,1.06343435,2.13180336,0.02356703,0.40495294
-4.76338169,3.49333014,0.01330904,0.72729473,1.02744419,2.05890840,0.02267492,0.39340867
-4.75737869,3.35583930,0.01283823,0.69448823,0.98804655,1.97843599,0.02168195,0.38030729
-4.75137569,3.20724442,0.01231295,0.65963174,0.94560592,1.89136224,0.02060443,0.36580204
-4.74537269,3.04940741,0.01174093,0.62314093,0.90057545,1.79881245,0.01945995,0.35007607
-4.73936968,2.88438390,0.01113053,0.58546949,0.85347659,1.70202289,0.01826690,0.33333626
-4.73336668,2.71435592,0.01049046,0.54709244,0.80487862,1.60230216,0.01704396,0.31580693
-4.72736368,2.54156647,0.00982961,0.50849039,0.75537908,1.50099369,0.01580961,0.29772343
-4.72136068,2.36825805,0.00915681,0.47013504,0.70558524,1.39944026,0.01458173,0.27932599
-4.71535768,2.19661674,0.00848064,0.43247655,0.65609739,1.29895171,0.01337716,0.26085386
-4.70935468,2.02872304,0.00780925,0.39593281,0.60749403,1.20077633,0.01221139,0.24253995
-4.70335168,1.86651023,0.00715020,0.36088094,0.56031929,1.10607655,0.01109827,0.22460598
-4.69734867,1.71173065,0.00651031,0.32765094,0.51507260,1.01590902,0.01004983,0.20725838
-4.69134567,1.56592999,0.00589556,0.29652149,0.47220058,0.93120928,0.00907616,0.19068479
-4.68534267,1.43042916,0.00531102,0.26771771,0.43209119,0.85278069,0.00818529,0.17505128
-4.67933967,1.30631334,0.00476085,0.24141071,0.39506982,0.78128738,0.00738326,0.16050030
-4.67333667,1.19442743,0.00424821,0.21771862,0.36139726,0.71725093,0.00667407,0.14714923
-4.66733367,1.09537699,0.00377533,0.19670890,0.33126925,0.66105015,0.00605986,0.13508960
-4.66133067,1.00953399,0.00334356,0.17840156,0.30481746,0.61292355,0.00554098,0.12438686
-4.65532766,0.93704629,0.00295340,0.16277309,0.28211160,0.57297410,0.00511612,0.11508064
-4.64932466,0.87785022,0.00260458,0.14976087,0.26316252,0.54117571,0.00478249,0.10718554
-4.64332166,0.83168547,0.00229618,0.13926776,0.24792602,0.51738118,0.00453601,0.10069219
-4.63731866,0.79811177,0.00202667,0.13116681,0.23630738,0.50133125,0.00437144,0.09556880
-4.63131566,0.77652696,0.00179407,0.12530592,0.22816630,0.49266461,0.00428253,0.09176292
-4.62531266,0.76618597,0.00159601,0.12151242,0.22332221,0.49092859,0.00426226,0.08920347
-4.61930965,0.76622071,0.00142983,0.11959738,0.22155994,0.49559055,0.00430291,0.08780307
-4.61330665,0.77566046,0.00129267,0.11935987,0.22263556,0.50604988,0.00439628,0.08746044
-4.60730365,0.79345295,0.00118157,0.12059090,0.22628234,0.52165046,0.00453378,0.08806310
-4.60130065,0.81848571,0.00109352,0.12307733,0.23221687,0.54169366,0.00470662,0.08949010
-4.59529765,0.84960776,0.00102553,0.12660550,0.24014507,0.56545174,0.00490592,0.09161488
-4.58929465,0.88565139,0.00097471,0.13096474,0.24976816,0.59218150,0.00512288,0.09430820
-4.58329165,0.92545368,0.00093829,0.13595078,0.26078843,0.62113802,0.00534889,0.09744099
-4.57728864,0.96787755,0.00091366,0.14136885,0.27291461,0.65158824,0.00557568,0.10088726
-4.57128564,1.01183186,0.00089844,0.14703670,0.28586687,0.68282414,0.00579547,0.10452672
-4.56528264,1.05629007,0.00089046,0.15278724,0.29938119,0.71417520,0.00600107,0.10824742
-4.55927964,1.10030703,0.00088778,0.15847088,0.31321298,0.74501970,0.00618600,0.11194793
-4.55327664,1.14303344,0.00088875,0.16395749,0.32713997,0.77479469,0.00634461,0.11553931
-4.54727364,1.18372747,0.00089196,0.16913787,0.34096418,0.80300425,0.00647218,0.11894671
-4.54127064,1.22176333,0.00089627,0.17392473,0.35451294,0.82922577,0.00656495,0.12211047
-4.53526763,1.25663648,0.00090077,0.17825310,0.36763903,0.85311418,0.00662017,0.12498684
-4.52926463,1.28796546,0.00090484,0.18208018,0.38021996,0.87440395,0.00663615,0.12754819
-4.52326163,1.31549048,0.00090805,0.18538464,0.39215650,0.89290908,0.00661221,0.12978285
-4.51725863,1.33906887,0.00091020,0.18816540,0.40337062,0.90852095,0.00654865,0.13169439
-4.51125563,1.35866806,0.00091126,0.19043997,0.41380303,0.92120457,0.00644671,0.13330069
-4.50525263,1.37435630,0.00091137,0.19224240,0.42341049,0.93099327,0.00630844,0.13463259
-4.49924962,1.38629204,0.00091081,0.19362097,0.43216319,0.93798246,0.00613662,0.13573238
-4.49324662,1.39471236,0.00090994,0.19463575,0.44004237,0.94232261,0.00593462,0.13665213
-4.48724362,1.39992128,0.00090920,0.19535616,0.44703833,0.94421205,0.00570626,0.13745197
-4.48124062,1.40227852,0.00090906,0.19585852,0.45314908,0.94388987,0.00545571,0.13819847
-4.47523762,1.40218905,0.00091001,0.19622388,0.45837960,0.94162922,0.00518730,0.13896301
-4.46923462,1.40009407,0.00091249,0.19653609,0.46274186,0.93773130,0.00490542,0.13982043
-4.46323162,1.39646336,0.00091691,0.19688012,0.46625552,0.93252014,0.00461439,0.14084783
-4.45722861,1.39178926,0.00092360,0.19734080,0.46894914,0.92633823,0.00431835,0.14212359
-4.45122561,1.38658201,0.00093279,0.19800184,0.47086196,0.91954293,0.00402120,0.14372659
-4.44522261,1.38136632,0.00094461,0.19894518,0.47204576,0.91250359,0.00372649,0.14573564
-4.43921961,1.37667869,0.00095908,0.20025051,0.47256681,0.90559906,0.00343743,0.14822897
-4.43321661,1.37306503,0.00097609,0.20199499,0.47250756,0.89921541,0.00315679,0.15128381
-4.42721361,1.37107814,0.00099543,0.20425301,0.47196783,0.89374358,0.00288694,0.15497592
-4.42121061,1.37127443,0.00101678,0.20709588,0.47106528,0.88957664,0.00262987,0.15937902
-4.41520760,1.37420954,0.00103972,0.21059140,0.46993506,0.88710641,0.00238715,0.16456399
-4.40920460,1.38043236,0.00106377,0.21480317,0.46872837,0.88671926,0.00216001,0.17059785
-4.40320160,1.39047729,0.00108840,0.21978964,0.46761005,0.88879100,0.00194937,0.17754237
-4.39719860,1.40485458,0.00111305,0.22560281,0.46675503,0.89368062,0.00175586,0.18545242
-4.39119560,1.42403886,0.00113717,0.23228658,0.46634387,0.90172316,0.00157989,0.19437386
-4.38519260,1.44845597,0.00116024,0.23987481,0.46655745,0.91322164,0.00142167,0.20434123
-4.37918959,1.47846867,0.00118180,0.24838910,0.46757105,0.92843849,0.00128127,0.21537517
-4.37318659,1.51436161,0.00120146,0.25783649,0.46954804,0.94758650,0.00115865,0.22747971
-4.36718359,1.55632635,0.00121896,0.26820702,0.47263355,0.97081997,0.00105369,0.24063958
-4.36118059,1.60444718,0.00123412,0.27947155,0.47694822,0.99822635,0.00096619,0.25481766
-4.35517759,1.65868853,0.00124692,0.29157973,0.48258267,1.02981877,0.00089595,0.26995279
-4.34917459,1.71888491,0.00125745,0.30445855,0.48959254,1.06553017,0.00084270,0.28595810
-4.34317159,1.78473404,0.00126595,0.31801140,0.49799481,1.10520920,0.00080618,0.30272008
-4.33716858,1.85579405,0.00127274,0.33211793,0.50776517,1.14861851,0.00078609,0.32009836
-4.33116558,1.93148503,0.00127826,0.34663481,0.51883695,1.19543558,0.00078212,0.33792666
-4.32516258,2.01109563,0.00128303,0.36139732,0.53110144,1.24525644,0.00079391,0.35601464
-4.31915958,2.09379441,0.00128760,0.37622201,0.54440975,1.29760218,0.00082104,0.37415091
-4.31315658,2.17864618,0.00129254,0.39091021,0.55857606,1.35192834,0.00086307,0.39210707
-4.30715358,2.26463262,0.00129841,0.40525243,0.57338227,1.40763677,0.00091944,0.40964274
