energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Te_p_up,Te_d_up,Zr_p_up,Zr_d_up
-5.74187094,6.23870074,0.02046897,1.11179939,2.37610065,0.69616153,2.64786295,0.00000000,1.43465750,1.89146003
-5.73586793,6.28839153,0.02020496,1.15994929,2.36009536,0.68663668,2.61301487,0.00000000,1.46685038,1.96551611
-5.72986493,6.33906293,0.01994568,1.20912747,2.34456141,0.67655597,2.57800275,0.00000000,1.50039886,2.04075781
-5.72386193,6.39092843,0.01970120,1.25898539,2.33018712,0.66604711,2.54351131,0.00000000,1.53531270,2.11665319
-5.71785893,6.44401922,0.01948137,1.30909396,2.31762202,0.65524466,2.51019952,0.00000000,1.57151852,2.19255775
-5.71185593,6.49817598,0.01929558,1.35894668,2.30746452,0.64428803,2.47868953,0.00000000,1.60885486,2.26772012
-5.70585293,6.55304787,0.01915255,1.40796638,2.30025065,0.63331910,2.44955596,0.00000000,1.64707053,2.34129280
-5.69984992,6.60809818,0.01906004,1.45551548,2.29644366,0.62247936,2.42331517,0.00000000,1.68582647,2.41234762
-5.69384692,6.66261655,0.01902466,1.50090960,2.29642445,0.61190662,2.40041480,0.00000000,1.72470108,2.47989564
-5.68784392,6.71573674,0.01905166,1.54343402,2.30048282,0.60173139,2.38122343,0.00000000,1.76319878,2.54291093
-5.68184092,6.76645945,0.01914472,1.58236257,2.30880962,0.59207310,2.36602078,0.00000000,1.80076171,2.60035725
-5.67583792,6.81367918,0.01930581,1.61697812,2.32148988,0.58303618,2.35498861,0.00000000,1.83678394,2.65121690
-5.66983492,6.85621420,0.01953507,1.64659409,2.33849714,0.57470635,2.34820283,0.00000000,1.87062779,2.69452048
-5.66383192,6.89283866,0.01983073,1.67057589,2.35968943,0.56714729,2.34562726,0.00000000,1.90164170,2.72937642
-5.65782891,6.92231602,0.02018905,1.68836162,2.38480713,0.56039783,2.34710960,0.00000000,1.92917886,2.75499930
-5.65182591,6.94343275,0.02060438,1.69948105,2.41347316,0.55446997,2.35238009,0.00000000,1.95261601,2.77073559
-5.64582291,6.95503167,0.02106920,1.70357214,2.44519592,0.54934780,2.36105336,0.00000000,1.97137182,2.77608596
-5.63981991,6.95604398,0.02157428,1.70039444,2.47937524,0.54498763,2.37263387,0.00000000,1.98492398,2.77072318
-5.63381691,6.94551938,0.02210886,1.68983872,2.51531158,0.54131917,2.38652502,0.00000000,1.99282462,2.75450503
-5.62781391,6.92265350,0.02266089,1.67193256,2.55221856,0.53824796,2.40204215,0.00000000,1.99471349,2.72748154
-5.62181091,6.88681216,0.02321737,1.64684156,2.58923869,0.53565898,2.41842906,0.00000000,1.99032839,2.68989656
-5.61580790,6.83755171,0.02376465,1.61486623,2.62546211,0.53342110,2.43487775,0.00000000,1.97951274,2.64218339
-5.60980490,6.77463505,0.02428884,1.57643471,2.65994775,0.53139256,2.45055077,0.00000000,1.96221985,2.58495484
-5.60380190,6.69804272,0.02477619,1.53209154,2.69174640,0.52942674,2.46460525,0.00000000,1.93851410,2.51898820
-5.59779890,6.60797881,0.02521352,1.48248316,2.71992477,0.52737840,2.47621788,0.00000000,1.90856877,2.44520553
-5.59179590,6.50487123,0.02558860,1.42834050,2.74358982,0.52510973,2.48460951,0.00000000,1.87266102,2.36465029
-5.58579290,6.38936629,0.02589053,1.37045960,2.76191235,0.52249604,2.48906863,0.00000000,1.83116394,2.27846110
-5.57978989,6.26231761,0.02611011,1.30968086,2.77414889,0.51943076,2.48897238,0.00000000,1.78453629,2.18784358
-5.57378689,6.12476943,0.02624004,1.24686772,2.77966116,0.51582957,2.48380450,0.00000000,1.73331021,2.09404134
-5.56778389,5.97793480,0.02627525,1.18288564,2.77793219,0.51163327,2.47316916,0.00000000,1.67807743,1.99830711
-5.56178089,5.82316936,0.02621295,1.11858192,2.76857870,0.50680952,2.45680046,0.00000000,1.61947445,1.90187491
-5.55577789,5.66194135,0.02605274,1.05476724,2.75135923,0.50135314,2.43456699,0.00000000,1.55816727,1.80593410
-5.54977489,5.49579900,0.02579661,0.99219919,2.72617791,0.49528526,2.40647178,0.00000000,1.49483619,1.71160618
-5.54377189,5.32633652,0.02544883,0.93156844,2.69308380,0.48865121,2.37264758,0.00000000,1.43016114,1.61992473
-5.53776888,5.15515976,0.02501581,0.87348775,2.65226628,0.48151752,2.33334818,0.00000000,1.36480802,1.53181910
-5.53176588,4.98385304,0.02450585,0.81848396,2.60404663,0.47396814,2.28893629,0.00000000,1.29941646,1.44810207
-5.52576288,4.81394827,0.02392891,0.76699310,2.54886663,0.46610021,2.23986890,0.00000000,1.23458927,1.36946157
-5.51975988,4.64689759,0.02329628,0.71935842,2.48727462,0.45801965,2.18668097,0.00000000,1.17088391,1.29645641
-5.51375688,4.48405031,0.02262026,0.67583116,2.41990997,0.44983693,2.12996837,0.00000000,1.10880601,1.22951587
-5.50775388,4.32663507,0.02191383,0.63657393,2.34748646,0.44166311,2.07037099,0.00000000,1.04880502,1.16894273
-5.50175088,4.17574740,0.02119028,0.60166602,2.27077544,0.43360656,2.00855666,0.00000000,0.99127202,1.11491944
-5.49574787,4.03234278,0.02046293,0.57111061,2.19058928,0.42577035,1.94520668,0.00000000,0.93653940,1.06751671
-5.48974487,3.89723511,0.01974479,0.54484304,2.10776560,0.41825053,1.88100325,0.00000000,0.88488235,1.02670406
-5.48374187,3.77109978,0.01904834,0.52274000,2.02315270,0.41113515,1.81661902,0.00000000,0.83652174,0.99236168
-5.47773887,3.65448070,0.01838525,0.50462905,1.93759638,0.40450421,1.75270902,0.00000000,0.79162817,0.96429299
-5.47173587,3.54780007,0.01776621,0.49029799,1.85192830,0.39843012,1.68990448,0.00000000,0.75032672,0.94223728
-5.46573287,3.45137005,0.01720072,0.47950393,1.76695581,0.39297881,1.62880861,0.00000000,0.71270219,0.92588187
-5.45972986,3.36540470,0.01669703,0.47198153,1.68345322,0.38821102,1.56999360,0.00000000,0.67880427,0.91487348
-5.45372686,3.29003149,0.01626198,0.46745032,1.60215427,0.38418373,1.51399859,0.00000000,0.64865253,0.90882826
-5.44772386,3.22530110,0.01590096,0.46562095,1.52374565,0.38095146,1.46132799,0.00000000,0.62224078,0.90734039
-5.44172086,3.17119474,0.01561785,0.46620020,1.44886119,0.37856720,1.41244965,0.00000000,0.59954075,0.90998903
-5.43571786,3.12762856,0.01541499,0.46889491,1.37807675,0.37708283,1.36779254,0.00000000,0.58050477,0.91634370
-5.42971486,3.09445481,0.01529321,0.47341471,1.31190540,0.37654889,1.32774357,0.00000000,0.56506752,0.92596805
-5.42371186,3.07145982,0.01525181,0.47947392,1.25079289,0.37701367,1.29264331,0.00000000,0.55314677,0.93842247
-5.41770885,3.05835916,0.01528861,0.48679260,1.19511331,0.37852154,1.26278072,0.00000000,0.54464328,0.95326544
-5.41170585,3.05479058,0.01540001,0.49509704,1.14516492,0.38111065,1.23838682,0.00000000,0.53943980,0.97005435
-5.40570285,3.06030559,0.01558105,0.50411997,1.10116636,0.38480998,1.21962760,0.00000000,0.53739961,0.98834583
-5.39969985,3.07436068,0.01582552,0.51360062,1.06325318,0.38963609,1.20659657,0.00000000,0.53836467,1.00769607
-5.39369685,3.09630917,0.01612607,0.52328482,1.03147510,0.39558955,1.19930742,0.00000000,0.54215359,1.02766152
-5.38769385,3.12539488,0.01647432,0.53292547,1.00579409,0.40265145,1.19768719,0.00000000,0.54855986,1.04780009
-5.38169085,3.16074858,0.01686107,0.54228329,0.98608357,0.41078014,1.20157071,0.00000000,0.55735045,1.06767317
-5.37568784,3.20138820,0.01727647,0.55112815,0.97212906,0.41990847,1.21069676,0.00000000,0.56826509,1.08684862
-5.36968484,3.24622340,0.01771020,0.55924081,0.96363040,0.42994174,1.22470651,0.00000000,0.58101645,1.10490471
-5.36368184,3.29406522,0.01815170,0.56641523,0.96020590,0.44075660,1.24314465,0.00000000,0.59529140,1.12143506
-5.35767884,3.34364086,0.01859044,0.57246132,0.96139845,0.45220108,1.26546373,0.00000000,0.61075342,1.13605439
-5.35167584,3.39361376,0.01901611,0.57720797,0.96668373,0.46409572,1.29103171,0.00000000,0.62704636,1.14840501
-5.34567284,3.44260854,0.01941892,0.58050638,0.97548054,0.47623613,1.31914299,0.00000000,0.64379945,1.15816375
-5.33966983,3.48924048,0.01978983,0.58223338,0.98716315,0.48839671,1.34903269,0.00000000,0.66063360,1.16504905
-5.33366683,3.53214857,0.02012082,0.58229471,1.00107545,0.50033561,1.37989407,0.00000000,0.67716876,1.16882804
-5.32766383,3.57003112,0.02040508,0.58062799,1.01654661,0.51180083,1.41089848,0.00000000,0.69303224,1.16932314
-5.32166083,3.60168293,0.02063727,0.57720536,1.03290789,0.52253711,1.44121742,0.00000000,0.70786779,1.16641803
-5.31565783,3.62603245,0.02081368,0.57203547,1.04951004,0.53229358,1.47004587,0.00000000,0.72134500,1.16006261
-5.30965483,3.64217765,0.02093242,0.56516490,1.06574079,0.54083172,1.49662611,0.00000000,0.73316871,1.15027686
-5.30365183,3.64941903,0.02099349,0.55667871,1.08104171,0.54793337,1.52027105,0.00000000,0.74308819,1.13715316
-5.29764882,3.64728835,0.02099890,0.54670018,1.09492389,0.55340852,1.54038614,0.00000000,0.75090547,1.12085712
-5.29164582,3.63557169,0.02095268,0.53538966,1.10698164,0.55710239,1.55648888,0.00000000,0.75648258,1.10162663
-5.28564282,3.61432561,0.02086085,0.52294251,1.11690368,0.55890163,1.56822508,0.00000000,0.75974724,1.07976919
-5.27963982,3.58388533,0.02073134,0.50958602,1.12448126,0.55873932,1.57538101,0.00000000,0.76069678,1.05565735
-5.27363682,3.54486425,0.02057386,0.49557561,1.12961267,0.55659840,1.57789081,0.00000000,0.75939979,1.02972240
-5.26763382,3.49814430,0.02039968,0.48119005,1.13230389,0.55251352,1.57583876,0.00000000,0.75599561,1.00244635
-5.26163082,3.44485716,0.02022142,0.46672602,1.13266527,0.54657115,1.56945616,0.00000000,0.75069133,0.97435230
-5.25562781,3.38635658,0.02005269,0.45249202,1.13090416,0.53890787,1.55911286,0.00000000,0.74375645,0.94599346
-5.24962481,3.32418263,0.01990781,0.43880177,1.12731384,0.52970690,1.54530369,0.00000000,0.73551527,0.91794107
-5.24362181,3.26001898,0.01980136,0.42596727,1.12225919,0.51919315,1.52863051,0.00000000,0.72633731,0.89077143
-5.23761881,3.19564472,0.01974781,0.41429175,1.11615958,0.50762682,1.50978038,0.00000000,0.71662607,0.86505248
-5.23161581,3.13288258,0.01976109,0.40406260,1.10946997,0.49529590,1.48950109,0.00000000,0.70680659,0.84133038
-5.22561281,3.07354547,0.01985417,0.39554455,1.10266089,0.48250803,1.46857506,0.00000000,0.69731236,0.82011630
-5.21960980,3.01938355,0.02003865,0.38897332,1.09619844,0.46958179,1.44779275,0.00000000,0.68857204,0.80187409
-5.21360680,2.97203404,0.02032442,0.38454993,1.09052518,0.45683812,1.42792688,0.00000000,0.68099665,0.78700903
-5.20760380,2.93297569,0.02071929,0.38243582,1.08604290,0.44459195,1.40970867,0.00000000,0.67496773,0.77585824
-5.20160080,2.90348980,0.02122875,0.38274902,1.08309809,0.43314452,1.39380697,0.00000000,0.67082697,0.76868294
-5.19559780,2.88462941,0.02185581,0.38556143,1.08197076,0.42277665,1.38081125,0.00000000,0.66886776,0.76566290
-5.18959480,2.87719745,0.02260086,0.39089738,1.08286717,0.41374310,1.37121904,0.00000000,0.66932884,0.76689327
-5.18359180,2.88173486,0.02346168,0.39873348,1.08591670,0.40626821,1.36542815,0.00000000,0.67239041,0.77238391
-5.17758879,2.89851839,0.02443349,0.40899972,1.09117284,0.40054285,1.36373373,0.00000000,0.67817261,0.78206110
-5.17158579,2.92756797,0.02550916,0.42158186,1.09861814,0.39672269,1.36632995,0.00000000,0.68673636,0.79577167
-5.16558279,2.96866261,0.02667940,0.43632497,1.10817258,0.39492770,1.37331580,0.00000000,0.69808630,0.81328917
-5.15957979,3.02136355,0.02793311,0.45303789,1.11970483,0.39524261,1.38470428,0.00000000,0.71217552,0.83432196
-5.15357679,3.08504315,0.02925774,0.47149858,1.13304543,0.39771838,1.40043427,0.00000000,0.72891172,0.85852269
-5.14757379,3.15891757,0.03063968,0.49146001,1.14800107,0.40237418,1.42038380,0.00000000,0.74816422,0.88549884
-5.14157079,3.24208132,0.03206470,0.51265642,1.16436902,0.40919985,1.44438404,0.00000000,0.76977142,0.91482386
-5.13556778,3.33354196,0.03351840,0.53480969,1.18195075,0.41815857,1.47223286,0.00000000,0.79354824,0.94604842
-5.12956478,3.43225313,0.03498653,0.55763568,1.20056386,0.42918954,1.50370721,0.00000000,0.81929299,0.97871148
-5.12356178,3.53714440,0.03645543,0.58085013,1.22005175,0.44221048,1.53857349,0.00000000,0.84679339,1.01235062
-5.11755878,3.64714706,0.03791228,0.60417424,1.24029040,0.45711998,1.57659570,0.00000000,0.87583149,1.04651156
-5.11155578,3.76121493,0.03934535,0.62733946,1.26119201,0.47379955,1.61754083,0.00000000,0.90618729,1.08075641
-5.10555278,3.87834003,0.04074418,0.65009169,1.28270544,0.49211535,1.66118165,0.00000000,0.93764092,1.11467074
-5.09954977,3.99756329,0.04209964,0.67219465,1.30481362,0.51191986,1.70729715,0.00000000,0.96997375,1.14786924
-5.09354677,4.11798064,0.04340394,0.69343250,1.32752835,0.53305327,1.75567090,0.00000000,1.00296826,1.18000006
-5.08754377,4.23874542,0.04465059,0.71361170,1.35088297,0.55534501,1.80608803,0.00000000,1.03640722,1.21074793
-5.08154077,4.35906798,0.04583429,0.73256218,1.37492363,0.57861534,1.85833136,0.00000000,1.07007240,1.23983620
-5.07553777,4.47821362,0.04695074,0.75013793,1.39970001,0.60267715,1.91217755,0.00000000,1.10374313,1.26702785
-5.06953477,4.59549991,0.04799650,0.76621704,1.42525604,0.62733814,1.96739367,0.00000000,1.13719513,1.29212577
-5.06353177,4.71029426,0.04896879,0.78070135,1.45162170,0.65240332,2.02373500,0.00000000,1.17019998,1.31497245
-5.05752876,4.82201263,0.04986530,0.79351578,1.47880610,0.67767789,2.08094438,0.00000000,1.20252537,1.33544907
-5.05152576,4.93011975,0.05068403,0.80460738,1.50679274,0.70297048,2.13875326,0.00000000,1.23393631,1.35347435
-5.04552276,5.03413108,0.05142315,0.81394420,1.53553694,0.72809658,2.19688471,0.00000000,1.26419750,1.36900291
-5.03951976,5.13361632,0.05208093,0.82151404,1.56496570,0.75288209,2.25505807,0.00000000,1.29307662,1.38202346
-5.03351676,5.22820419,0.05265568,0.82732303,1.59497980,0.77716677,2.31299494,0.00000000,1.32034856,1.39255663
-5.02751376,5.31758762,0.05314573,0.83139413,1.62545788,0.80080741,2.37042607,0.00000000,1.34580016,1.40065244
-5.02151076,5.40152879,0.05354950,0.83376551,1.65626197,0.82368052,2.42709845,0.00000000,1.36923535,1.40638741
-5.01550775,5.47986279,0.05386555,0.83448878,1.68724400,0.84568436,2.48278200,0.00000000,1.39048015,1.40986126
-5.00950475,5.55249940,0.05409264,0.83362711,1.71825249,0.86674004,2.53727511,0.00000000,1.40938718,1.41119312
-5.00350175,5.61942189,0.05422989,0.83125330,1.74913888,0.88679176,2.59040853,0.00000000,1.42583946,1.41051738
-4.99749875,5.68068245,0.05427686,0.82744761,1.77976278,0.90580587,2.64204701,0.00000000,1.43975301,1.40797910
-4.99149575,5.73639400,0.05423365,0.82229570,1.80999576,0.92376901,2.69208845,0.00000000,1.45107811,1.40372916
-4.98549275,5.78671821,0.05410098,0.81588639,1.83972317,0.94068512,2.74046032,0.00000000,1.45979916,1.39791929
-4.97948974,5.83185033,0.05388027,0.80830966,1.86884389,0.95657174,2.78711369,0.00000000,1.46593300,1.39069714
-4.97348674,5.87200140,0.05357365,0.79965461,1.89726808,0.97145552,2.83201489,0.00000000,1.46952592,1.38220155
-4.96748374,5.90737890,0.05318401,0.79000779,1.92491305,0.98536740,2.87513561,0.00000000,1.47064946,1.37255846
-4.96148074,5.93816709,0.05271494,0.77945175,1.95169776,0.99833766,2.91644203,0.00000000,1.46939555,1.36187738
-4.95547774,5.96450841,0.05217076,0.76806403,1.97753640,1.01039118,2.95588387,0.00000000,1.46587099,1.35024895
-4.94947474,5.98648753,0.05155640,0.75591656,2.00233190,1.02154321,2.99338430,0.00000000,1.46019218,1.33774360
-4.94347174,6.00411915,0.05087741,0.74307558,2.02596995,1.03179603,3.02883160,0.00000000,1.45248005,1.32441143
-4.93746873,6.01734117,0.05013988,0.72960207,2.04831429,1.04113663,3.06207353,0.00000000,1.44285598,1.31028352
-4.93146573,6.02601383,0.04935042,0.71555264,2.06920398,1.04953578,3.09291502,0.00000000,1.43143881,1.29537453
-4.92546273,6.02992558,0.04851610,0.70098087,2.08845308,1.05694850,3.12111974,0.00000000,1.41834328,1.27968649
-4.91945973,6.02880577,0.04764444,0.68593900,2.10585312,1.06331601,3.14641587,0.00000000,1.40367992,1.26321378
-4.91345673,6.02234388,0.04674343,0.67047990,2.12117845,1.06856921,3.16850598,0.00000000,1.38755656,1.24594882
-4.90745373,6.01021442,0.04582150,0.65465911,2.13419441,1.07263336,3.18708072,0.00000000,1.37008110,1.22788833
-4.90145073,5.99210626,0.04488755,0.63853686,2.14466788,1.07543392,3.20183569,0.00000000,1.35136543,1.20903972
-4.89544772,5.96775480,0.04395094,0.62217995,2.15237965,1.07690307,3.21249058,0.00000000,1.33153006,1.18942721
-4.88944472,5.93697496,0.04302150,0.60566323,2.15713792,1.07698670,3.21880956,0.00000000,1.31070895,1.16909733
-4.88344172,5.89969290,0.04210948,0.58907066,2.15879189,1.07565127,3.22062140,0.00000000,1.28905418,1.14812340
-4.87743872,5.85597425,0.04122546,0.57249574,2.15724461,1.07289025,3.21783833,0.00000000,1.26673977,1.12660860
-4.87143572,5.80604690,0.04038030,0.55604134,2.15246406,1.06872960,3.21047194,0.00000000,1.24396428,1.10468745
-4.86543272,5.75031634,0.03958491,0.53981869,2.14449153,1.06323194,3.19864520,0.00000000,1.22095180,1.08252547
-4.85942971,5.68937223,0.03885006,0.52394576,2.13344662,1.05649905,3.18259937,0.00000000,1.19795092,1.06031689
-4.85342671,5.62398519,0.03818613,0.50854491,2.11952827,1.04867256,3.16269514,0.00000000,1.17523160,1.03828049
-4.84742371,5.55509339,0.03760276,0.49373989,2.10301155,1.03993242,3.13940757,0.00000000,1.15307994,1.01665377
-4.84142071,5.48377927,0.03710855,0.47965244,2.08424009,1.03049349,3.11331477,0.00000000,1.13179086,0.99568551
-4.83541771,5.41123708,0.03671064,0.46639851,2.06361455,1.02060000,3.08508072,0.00000000,1.11165918,0.97562728
-4.82941471,5.33873296,0.03641439,0.45408436,2.04157754,1.01051834,3.05543286,0.00000000,1.09296936,0.95672420
-4.82341171,5.26755913,0.03622297,0.44280277,2.01859585,1.00052837,3.02513566,0.00000000,1.07598458,0.93920542
-4.81740870,5.19898500,0.03613711,0.43262943,1.99514088,0.99091373,2.99496139,0.00000000,1.06093561,0.92327494
-4.81140570,5.13420739,0.03615483,0.42361993,1.97166838,0.98195160,2.96565968,0.00000000,1.04801039,0.90910312
-4.80540270,5.07430283,0.03627126,0.41580729,1.94859873,0.97390247,2.93792755,0.00000000,1.03734462,0.89681953
-4.79939970,5.02018439,0.03647863,0.40920037,1.92629872,0.96700037,2.91238140,0.00000000,1.02901424,0.88650730
-4.79339670,4.97256544,0.03676629,0.40378314,1.90506604,0.96144417,2.88953271,0.00000000,1.02303013,0.87819949
-4.78739370,4.93193229,0.03712086,0.39951488,1.88511719,0.95739029,2.86976845,0.00000000,1.01933542,0.87187765
-4.78139070,4.89852710,0.03752663,0.39633142,1.86657957,0.95494730,2.85333753,0.00000000,1.01780561,0.86747239
-4.77538769,4.87234180,0.03796585,0.39414717,1.84948810,0.95417256,2.84034368,0.00000000,1.01825158,0.86486633
-4.76938469,4.85312331,0.03841934,0.39285798,1.83378644,0.95507112,2.83074522,0.00000000,1.02042525,0.86389879
-4.76338169,4.84038947,0.03886704,0.39234469,1.81933279,0.95759684,2.82436151,0.00000000,1.02402770,0.86437225
-4.75737869,4.83345462,0.03928864,0.39247706,1.80590962,0.96165571,2.82088564,0.00000000,1.02871933,0.86606009
-4.75137569,4.83146317,0.03966431,0.39311800,1.79323701,0.96711114,2.81990242,0.00000000,1.03413139,0.86871510
-4.74537269,4.83342933,0.03997531,0.39412785,1.78098844,0.97379080,2.82091069,0.00000000,1.03987851,0.87207839
-4.73936968,4.83828061,0.04020465,0.39536847,1.76880838,0.98149481,2.82334861,0.00000000,1.04557140,0.87588817
-4.73336668,4.84490291,0.04033765,0.39670702,1.75633062,0.99000474,2.82662051,0.00000000,1.05082922,0.87988802
-4.72736368,4.85218482,0.04036238,0.39801928,1.74319629,0.99909289,2.83012391,0.00000000,1.05529115,0.88383418
-4.72136068,4.85905919,0.04027005,0.39919236,1.72907081,1.00853164,2.83327539,0.00000000,1.05862655,0.88750175
-4.71535768,4.86454014,0.04005523,0.40012674,1.71365902,1.01810211,2.83553413,0.00000000,1.06054346,0.89068943
-4.70935468,4.86775409,0.03971592,0.40073770,1.69671767,1.02760200,2.83642211,0.00000000,1.06079522,0.89322281
-4.70335168,4.86796403,0.03925353,0.40095609,1.67806518,1.03685220,2.83554022,0.00000000,1.05918508,0.89495635
-4.69734867,4.86458630,0.03867268,0.40072853,1.65758807,1.04570184,2.83257988,0.00000000,1.05556890,0.89577386
-4.69134567,4.85720004,0.03798096,0.40001720,1.63524429,1.05403176,2.82732988,0.00000000,1.04985591,0.89558809
-4.68534267,4.84554944,0.03718849,0.39879922,1.61106337,1.06175615,2.81967846,0.00000000,1.04200798,0.89433922
-4.67933967,4.82953949,0.03630750,0.39706586,1.58514373,1.06882254,2.80961102,0.00000000,1.03203743,0.89199296
-4.67333667,4.80922605,0.03535181,0.39482160,1.55764746,1.07521001,2.79720369,0.00000000,1.02000388,0.88853819
-4.66733367,4.78480130,0.03433630,0.39208331,1.52879303,1.08092595,2.78261351,0.00000000,1.00601028,0.88398460
-4.66133067,4.75657552,0.03327637,0.38887935,1.49884630,1.08600152,2.76606583,0.00000000,0.99019853,0.87836040
-4.65532766,4.72495653,0.03218745,0.38524896,1.46811048,1.09048601,2.74783959,0.00000000,0.97274485,0.87171039
-4.64932466,4.69042758,0.03108452,0.38124179,1.43691533,1.09444049,2.72825130,0.00000000,0.95385516,0.86409440
-4.64332166,4.65352499,0.02998174,0.37691756,1.40560621,1.09793115,2.70763848,0.00000000,0.93376051,0.85558615
