energy_ev,total_up,Si_p_up,Si_d_up,Te_p_up,Te_d_up,V_p_up,V_d_up
-6.00000000,4.66229631,0.70086908,0.00000000,2.45679054,0.00000000,0.90583074,0.71409795
-5.99399700,4.71186344,0.70842832,0.00000000,2.48108886,0.00000000,0.92269998,0.72506066
-5.98799400,4.74773356,0.71368032,0.00000000,2.49824305,0.00000000,0.93728266,0.73432360
-5.98199100,4.76916793,0.71648705,0.00000000,2.50792265,0.00000000,0.94937207,0.74172041
-5.97598799,4.77556895,0.71672711,0.00000000,2.50987733,0.00000000,0.95878410,0.74710022
-5.96998499,4.76650459,0.71430104,0.00000000,2.50394773,0.00000000,0.96536257,0.75033219
-5.96398199,4.74172962,0.70913662,0.00000000,2.49007393,0.00000000,0.96898404,0.75130985
-5.95797899,4.70120185,0.70119397,0.00000000,2.46830095,0.00000000,0.96956176,0.74995468
-5.95197599,4.64509244,0.69046997,0.00000000,2.43878078,0.00000000,0.96704849,0.74621911
-5.94597299,4.57378918,0.67700178,0.00000000,2.40177071,0.00000000,0.96143809,0.74008835
-5.93996998,4.48789251,0.66086913,0.00000000,2.35762785,0.00000000,0.95276568,0.73158137
-5.93396698,4.38820413,0.64219522,0.00000000,2.30680017,0.00000000,0.94110645,0.72075069
-5.92796398,4.27570888,0.62114610,0.00000000,2.24981438,0.00000000,0.92657315,0.70768115
-5.92196098,4.15155062,0.59792852,0.00000000,2.18726151,0.00000000,0.90931256,0.69248777
-5.91595798,4.01700352,0.57278633,0.00000000,2.11978069,0.00000000,0.88950096,0.67531282
-5.90995498,3.87344034,0.54599555,0.00000000,2.04804229,0.00000000,0.86733922,0.65632225
-5.90395198,3.72229921,0.51785844,0.00000000,1.97273120,0.00000000,0.84304747,0.63570184
-5.89794897,3.56505093,0.48869669,0.00000000,1.89453117,0.00000000,0.81686003,0.61365319
-5.89194597,3.40316804,0.45884429,0.00000000,1.81411100,0.00000000,0.78902062,0.59038984
-5.88594297,3.23809749,0.42864025,0.00000000,1.73211311,0.00000000,0.75977827,0.56613366
-5.87993997,3.07123775,0.39842158,0.00000000,1.64914504,0.00000000,0.72938406,0.54111185
-5.87393697,2.90392127,0.36851686,0.00000000,1.56577404,0.00000000,0.69808883,0.51555443
-5.86793397,2.73740270,0.33924070,0.00000000,1.48252468,0.00000000,0.66614183,0.48969257
-5.86193097,2.57285286,0.31088921,0.00000000,1.39987940,0.00000000,0.63379036,0.46375757
-5.85592796,2.41135817,0.28373684,0.00000000,1.31828150,0.00000000,0.60128029,0.43798057
-5.84992496,2.25392490,0.25803437,0.00000000,1.23814014,0.00000000,0.56885721,0.41259296
-5.84392196,2.10148727,0.23400838,0.00000000,1.15983668,0.00000000,0.53676804,0.38782726
-5.83791896,1.95491857,0.21186186,0.00000000,1.08373180,0.00000000,0.50526295,0.36391837
-5.83191596,1.81504400,0.19177603,0.00000000,1.01017270,0.00000000,0.47459728,0.34110519
-5.82591296,1.68265416,0.17391297,0.00000000,0.93949987,0.00000000,0.44503321,0.31963212
-5.81990995,1.55851818,0.15841909,0.00000000,0.87205285,0.00000000,0.41684111,0.29975054
-5.81390695,1.44339543,0.14542880,0.00000000,0.80817476,0.00000000,0.39030024,0.28172000
-5.80790395,1.33804508,0.13506846,0.00000000,0.74821518,0.00000000,0.36569881,0.26580885
-5.80190095,1.24323277,0.12746005,0.00000000,0.69253135,0.00000000,0.34333316,0.25229433
-5.79589795,1.15973399,0.12272429,0.00000000,0.64148759,0.00000000,0.32350623,0.24146183
-5.78989495,1.08833370,0.12098307,0.00000000,0.59545312,0.00000000,0.30652501,0.23360323
-5.78389195,1.02982219,0.12236081,0.00000000,0.55479824,0.00000000,0.29269722,0.22901430
-5.77788894,0.98498703,0.12698452,0.00000000,0.51988923,0.00000000,0.28232710,0.22799097
-5.77188594,0.95460116,0.13498263,0.00000000,0.49108214,0.00000000,0.27571049,0.23082446
-5.76588294,0.93940756,0.14648221,0.00000000,0.46871564,0.00000000,0.27312914,0.23779538
-5.75987994,0.94010051,0.16160485,0.00000000,0.45310326,0.00000000,0.27484448,0.24916661
