energy_ev,total_up,C_s_up,C_p_up,Na_s_up,Pd_p_up,Pd_d_up,Te_p_up,Te_d_up
-3.04652326,8.15226540,0.12087094,0.18169211,0.20124750,3.32279218,5.45059818,2.33933946,0.00000000
-3.04052026,8.12094890,0.12877148,0.18243109,0.19477955,3.45282798,5.36898863,2.38915679,0.00000000
-3.03451726,8.08984387,0.13737302,0.18320291,0.18795612,3.58831870,5.28612685,2.44068054,0.00000000
-3.02851426,8.05875685,0.14664462,0.18401333,0.18084674,3.72808637,5.20215047,2.49359152,0.00000000
-3.02251126,8.02738473,0.15654176,0.18487404,0.17351898,3.87088312,5.11709895,2.54755397,0.00000000
-3.01650825,7.99533793,0.16700588,0.18580445,0.16603742,4.01542063,5.03092897,2.60222026,0.00000000
-3.01050525,7.96216507,0.17796412,0.18683298,0.15846289,4.16039875,4.94353366,2.65723400,0.00000000
-3.00450225,7.92737784,0.18932953,0.18799767,0.15085199,4.30453191,4.85476422,2.71223109,0.00000000
-2.99849925,7.89047407,0.20100145,0.18934614,0.14325682,4.44657201,4.76445262,2.76683903,0.00000000
-2.99249625,7.85095798,0.21286643,0.19093461,0.13572488,4.58532699,4.67243390,2.82067440,0.00000000
-2.98649325,7.80835627,0.22479936,0.19282621,0.12829911,4.71967442,4.57856683,2.87333903,0.00000000
-2.98049025,7.76222954,0.23666508,0.19508844,0.12101798,4.84856979,4.48275171,2.92441519,0.00000000
-2.97448724,7.71217870,0.24832028,0.19778989,0.11391573,4.97104972,4.38494447,2.97346057,0.00000000
-2.96848424,7.65784659,0.25961578,0.20099653,0.10702246,5.08623056,4.28516628,3.02000368,0.00000000
-2.96248124,7.59891541,0.27039899,0.20476761,0.10036435,5.19330323,4.18350859,3.06354045,0.00000000
-2.95647824,7.53510089,0.28051672,0.20915142,0.09396379,5.29152553,4.08013324,3.10353275,0.00000000
-2.95047524,7.46614456,0.28981808,0.21418134,0.08783944,5.38021324,3.97526833,3.13940952,0.00000000
-2.94447224,7.39180553,0.29815758,0.21987219,0.08200629,5.45873154,3.86920019,3.17057113,0.00000000
-2.93846923,7.31185330,0.30539814,0.22621737,0.07647573,5.52648822,3.76226238,3.19639727,0.00000000
-2.93246623,7.22606305,0.31141424,0.23318686,0.07125558,5.58293007,3.65482272,3.21625857,0.00000000
-2.92646323,7.13421462,0.31609483,0.24072632,0.06635008,5.62754344,3.54726939,3.22953185,0.00000000
-2.92046023,7.03609614,0.31934609,0.24875744,0.06176004,5.65985990,3.43999728,3.23561868,0.00000000
-2.91445723,6.93151268,0.32109393,0.25717947,0.05748294,5.67946700,3.33339543,3.23396647,0.00000000
-2.90845423,6.82029996,0.32128608,0.26587207,0.05351313,5.68602423,3.22783661,3.22409138,0.00000000
-2.90245123,6.70234256,0.31989377,0.27469918,0.04984209,5.67928311,3.12366943,3.20560174,0.00000000
-2.89644822,6.57759548,0.31691292,0.28351398,0.04645876,5.65911049,3.02121352,3.17822083,0.00000000
-2.89044522,6.44610768,0.31236469,0.29216435,0.04334997,5.62551312,2.92075777,3.14180761,0.00000000
-2.88444222,6.30804557,0.30629547,0.30049894,0.04050084,5.57866177,2.82256142,3.09637406,0.00000000
-2.87843922,6.16371456,0.29877620,0.30837316,0.03789527,5.51891267,2.72685752,3.04209788,0.00000000
-2.87243622,6.01357649,0.28990103,0.31565502,0.03551646,5.44682403,2.63385817,2.97932938,0.00000000
-2.86643322,5.85826109,0.27978535,0.32223032,0.03334734,5.36316599,2.54376065,2.90859197,0.00000000
-2.86043022,5.69856966,0.26856325,0.32800704,0.03137105,5.26892211,2.45675367,2.83057554,0.00000000
-2.85442721,5.53547008,0.25638444,0.33291854,0.02957134,5.16528138,2.37302282,2.74612286,0.00000000
-2.84842421,5.37008235,0.24341077,0.33692560,0.02793289,5.05362039,2.29275461,2.65620922,0.00000000
-2.84242121,5.20365483,0.22981238,0.34001700,0.02644158,4.93547561,2.21613840,2.56191612,0.00000000
-2.83641821,5.03753207,0.21576376,0.34220877,0.02508467,4.81250687,2.14336607,2.46440009,0.00000000
-2.83041521,4.87311549,0.20143968,0.34354220,0.02385092,4.68645345,2.07462921,2.36485810,0.00000000
-2.82441221,4.71181908,0.18701126,0.34408069,0.02273065,4.55908504,2.01011406,2.26449115,0.00000000
-2.81840920,4.55502254,0.17264229,0.34390578,0.02171567,4.43214999,1.94999464,2.16446797,0.00000000
-2.81240620,4.40402456,0.15848585,0.34311248,0.02079929,4.30732380,1.89442472,2.06589045,0.00000000
-2.80640320,4.25999904,0.14468145,0.34180445,0.01997616,4.18616065,1.84352927,1.96976263,0.00000000
-2.80040020,4.12395695,0.13135270,0.34008911,0.01924223,4.07005073,1.79739634,1.87696468,0.00000000
-2.79439720,3.99671613,0.11860562,0.33807309,0.01859464,3.96018575,1.75607012,1.78823313,0.00000000
-2.78839420,3.87888091,0.10652749,0.33585830,0.01803163,3.85753447,1.71954590,1.70414814,0.00000000
-2.78239120,3.77083262,0.09518647,0.33353882,0.01755247,3.76282957,1.68776756,1.62512823,0.00000000
-2.77638819,3.67273164,0.08463173,0.33119865,0.01715751,3.67656618,1.66062787,1.55143258,0.00000000
-2.77038519,3.58453065,0.07489418,0.32891055,0.01684811,3.59901188,1.63797183,1.48317020,0.00000000
-2.76438219,3.50599800,0.06598764,0.32673587,0.01662676,3.53022720,1.61960287,1.42031556,0.00000000
-2.75837919,3.43674980,0.05791047,0.32472524,0.01649711,3.47009493,1.60529161,1.36272920,0.00000000
-2.75237619,3.37628845,0.05064741,0.32292013,0.01646408,3.41835600,1.59478664,1.31018212,0.00000000
-2.74637319,3.32404520,0.04417167,0.32135490,0.01653395,3.37464968,1.58782658,1.26238251,0.00000000
-2.74037019,3.27942411,0.03844710,0.32005929,0.01671447,3.33855512,1.58415272,1.21900314,0.00000000
-2.73436718,3.24184483,0.03343033,0.31906104,0.01701492,3.30963187,1.58352138,1.17970794,0.00000000
-2.72836418,3.21078168,0.02907285,0.31838831,0.01744620,3.28745679,1.58571519,1.14417644,0.00000000
-2.72236118,3.18579702,0.02532293,0.31807194,0.01802082,3.27165538,1.59055269,1.11212495,0.00000000
-2.71635818,3.16656729,0.02212735,0.31814711,0.01875289,3.26192588,1.59789566,1.08332336,0.00000000
-2.71035518,3.15290040,0.01943285,0.31865443,0.01965809,3.25805511,1.60765382,1.05760722,0.00000000
-2.70435218,3.14474418,0.01718736,0.31964030,0.02075353,3.25992558,1.61978665,1.03488451,0.00000000
-2.69834917,3.14218555,0.01534095,0.32115660,0.02205767,3.26751396,1.63430241,1.01513733,0.00000000
-2.69234617,3.14544100,0.01384655,0.32325960,0.02359006,3.28088151,1.65125441,0.99841847,0.00000000
-2.68634317,3.15483925,0.01266037,0.32600828,0.02537121,3.30015747,1.67073480,0.98484359,0.00000000
-2.68034017,3.17079707,0.01174217,0.32946203,0.02742227,3.32551677,1.69286627,0.97457944,0.00000000
-2.67433717,3.19378985,0.01105538,0.33367800,0.02976474,3.35715352,1.71779201,0.96782905,0.00000000
-2.66833417,3.22431815,0.01056700,0.33870810,0.03242018,3.39525207,1.74566439,0.96481463,0.00000000
-2.66233117,3.26287184,0.01024744,0.34459586,0.03540973,3.43995701,1.77663273,0.96575918,0.00000000
-2.65632816,3.30989328,0.01007032,0.35137331,0.03875375,3.49134377,1.81083059,0.97086751,0.00000000
-2.65032516,3.36574079,0.01001217,0.35905795,0.04247118,3.54939119,1.84836278,0.98030769,0.00000000
-2.64432216,3.43065352,0.01005214,0.36765004,0.04657901,3.61395703,1.88929259,0.99419355,0.00000000
-2.63831916,3.50471904,0.01017173,0.37713016,0.05109150,3.68475746,1.93362928,1.01256889,0.00000000
-2.63231616,3.58784425,0.01035450,0.38745731,0.05601941,3.76135122,1.98131621,1.03539410,0.00000000
-2.62631316,3.67973071,0.01058584,0.39856748,0.06136905,3.84312897,2.03221984,1.06253547,0.00000000
-2.62031016,3.77985500,0.01085272,0.41037292,0.06714132,3.92930812,2.08611984,1.09375774,0.00000000
-2.61430715,3.88745478,0.01114356,0.42276194,0.07333064,4.01893347,2.14270070,1.12872011,0.00000000
-2.60830415,4.00152135,0.01144801,0.43559950,0.07992387,4.11088368,2.20154517,1.16697579,0.00000000
-2.60230115,4.12079920,0.01175687,0.44872855,0.08689930,4.20388366,2.26213000,1.20797544,0.00000000
-2.59629815,4.24379317,0.01206194,0.46197206,0.09422570,4.29652287,2.32382441,1.25107423,0.00000000
-2.59029515,4.36878358,0.01235594,0.47513584,0.10186154,4.38727933,2.38589176,1.29554261,0.00000000
-2.58429215,4.49384982,0.01263243,0.48801216,0.10975451,4.47454909,2.44749501,1.34058058,0.00000000
-2.57828914,4.61690228,0.01288571,0.50038400,0.11784133,4.55668096,2.50770607,1.38533505,0.00000000
-2.57228614,4.73572261,0.01311078,0.51203005,0.12604797,4.63201570,2.56551963,1.42892006,0.00000000
-2.56628314,4.84801182,0.01330326,0.52273017,0.13429041,4.69892919,2.61987124,1.47043921,0.00000000
-2.56028014,4.95144517,0.01345935,0.53227136,0.14247587,4.75587844,2.66965987,1.50900968,0.00000000
-2.55427714,5.04373285,0.01357575,0.54045403,0.15050454,4.80144939,2.71377419,1.54378721,0.00000000
-2.54827414,5.12268451,0.01364967,0.54709828,0.15827197,4.83440492,2.75112234,1.57399113,0.00000000
-2.54227114,5.18627572,0.01367877,0.55205017,0.16567180,4.85373162,2.78066404,1.59892860,0.00000000
-2.53626813,5.23271402,0.01366118,0.55518753,0.17259898,4.85868340,2.80144404,1.61801718,0.00000000
-2.53026513,5.26050181,0.01359547,0.55642527,0.17895327,4.84882012,2.81262554,1.63080484,0.00000000
-2.52426213,5.26849353,0.01348071,0.55571977,0.18464279,4.82403938,2.81352226,1.63698656,0.00000000
-2.51825913,5.25594429,0.01331644,0.55307226,0.18958768,4.78459968,2.80362736,1.63641667,0.00000000
-2.51225613,5.22254754,0.01310277,0.54853084,0.19372341,4.73113329,2.78263807,1.62911654,0.00000000
-2.50625313,5.16845962,0.01284036,0.54219118,0.19700372,4.66464767,2.75047429,1.61527686,0.00000000
-2.50025013,5.09430926,0.01253048,0.53419550,0.19940300,4.58651453,2.70729026,1.59525451,0.00000000
-2.49424712,5.00119123,0.01217503,0.52473009,0.20091786,4.49844601,2.65347819,1.56956382,0.00000000
-2.48824412,4.89064340,0.01177657,0.51402109,0.20156782,4.40245831,2.58966340,1.53886245,0.00000000
-2.48224112,4.76460773,0.01133829,0.50232886,0.20139508,4.30082326,2.51669080,1.50393228,0.00000000
-2.47623812,4.62537610,0.01086401,0.48994095,0.20046318,4.19600926,2.43560298,1.46565607,0.00000000
-2.47023512,4.47552295,0.01035814,0.47716387,0.19885476,4.09061314,2.34761059,1.42499041,0.00000000
-2.46423212,4.31782699,0.00982558,0.46431408,0.19666835,3.98728544,2.25405616,1.38293629,0.00000000
-2.45822911,4.15518517,0.00927167,0.45170838,0.19401441,3.88865135,2.15637274,1.34050809,0.00000000
-2.45222611,3.99052221,0.00870204,0.43965406,0.19101066,3.79723038,2.05603922,1.29870230,0.00000000
-2.44622311,3.82669929,0.00812253,0.42843931,0.18777720,3.71535753,1.95453404,1.25846694,0.00000000
-2.44022011,3.66642578,0.00753903,0.41832410,0.18443130,3.64510891,1.85328953,1.22067300,0.00000000
-2.43421711,3.51217720,0.00695735,0.40953188,0.18108241,3.58823444,1.75364858,1.18608873,0.00000000
-2.42821411,3.36612308,0.00638310,0.40224254,0.17782749,3.54610016,1.65682575,1.15535768,0.00000000
-2.42221111,3.23006697,0.00582151,0.39658670,0.17474699,3.51964214,1.56387415,1.12898125,0.00000000
-2.41620810,3.10540122,0.00527739,0.39264175,0.17190160,3.50933354,1.47565968,1.10730616,0.00000000
-2.41020510,2.99307765,0.00475498,0.39042945,0.16932999,3.51516592,1.39284325,1.09051725,0.00000000
-2.40420210,2.89359497,0.00425790,0.38991554,0.16704767,3.53664527,1.31587176,1.07863549,0.00000000
-2.39819910,2.80700286,0.00378910,0.39101100,0.16504694,3.57280272,1.24497773,1.07152136,0.00000000
-2.39219610,2.73292204,0.00335082,0.39357510,0.16329797,3.62221943,1.18018734,1.06888302,0.00000000
-2.38619310,2.67057877,0.00294461,0.39742001,0.16175103,3.68306460,1.12133607,1.07028901,0.00000000
-2.38019010,2.61885193,0.00257134,0.40231681,0.16033951,3.75314528,1.06809103,1.07518477,0.00000000
-2.37418709,2.57633027,0.00223122,0.40800264,0.15898380,3.82996618,1.01997845,1.08291235,0.00000000
-2.36818409,2.54137696,0.00192391,0.41418879,0.15759564,3.91079760,0.97641497,1.09273258,0.00000000
-2.36218109,2.51219888,0.00164855,0.42056937,0.15608286,3.99274938,0.93674108,1.10384882,0.00000000
-2.35617809,2.48691749,0.00140384,0.42683034,0.15435407,4.07284857,0.90025504,1.11543166,0.00000000
-2.35017509,2.46363860,0.00118815,0.43265859,0.15232329,4.14811876,0.86624586,1.12664366,0.00000000
-2.34417209,2.44051863,0.00099959,0.43775077,0.14991407,4.21565862,0.83402380,1.13666352,0.00000000
-2.33816908,2.41582491,0.00083608,0.44182163,0.14706307,4.27271784,0.80294737,1.14470898,0.00000000
-2.33216608,2.38798837,0.00069546,0.44461172,0.14372290,4.31676818,0.77244578,1.15005784,0.00000000
-2.32616308,2.35564720,0.00057553,0.44589407,0.13986407,4.34556790,0.74203630,1.15206662,0.00000000
-2.32016008,2.31768046,0.00047412,0.44547986,0.13547603,4.35721791,0.71133612,1.15018648,0.00000000
-2.31415708,2.27323126,0.00038916,0.44322282,0.13056737,4.35020813,0.68006886,1.14397594,0.00000000
-2.30815408,2.22171955,0.00031871,0.43902240,0.12516501,4.32345294,0.64806566,1.13311026,0.00000000
-2.30215108,2.16284470,0.00026099,0.43282548,0.11931275,4.27631469,0.61526168,1.11738734,0.00000000
-2.29614807,2.09657880,0.00021445,0.42462680,0.11306908,4.20861491,0.58168841,1.09673001,0.00000000
-2.29014507,2.02315165,0.00017771,0.41446795,0.10650455,4.12063275,0.54746273,1.07118478,0.00000000
-2.28414207,1.94302865,0.00014967,0.40243519,0.09969871,4.01309107,0.51277362,1.04091736,0.00000000
-2.27813907,1.85688305,0.00012944,0.38865604,0.09273699,3.88713063,0.47786740,1.00620488,0.00000000
-2.27213607,1.76556411,0.00011641,0.37329486,0.08570752,3.74427334,0.44303237,0.96742548,0.00000000
-2.26613307,1.67006258,0.00011023,0.35654764,0.07869814,3.58637605,0.40858385,0.92504550,0.00000000
-2.26013007,1.57147517,0.00011081,0.33863603,0.07179373,3.41557644,0.37485006,0.87960478,0.00000000
-2.25412706,1.47096925,0.00011837,0.31980109,0.06507390,3.23423306,0.34215980,0.83170074,0.00000000
-2.24812406,1.36974917,0.00013338,0.30029676,0.05861119,3.04486177,0.31083194,0.78197170,0.00000000
-2.24212106,1.26902522,0.00015662,0.28038332,0.05246984,2.85007071,0.28116746,0.73108009,0.00000000
-2.23611806,1.16998612,0.00018918,0.26032121,0.04670508,2.65249618,0.25344371,0.67969612,0.00000000
-2.23011506,1.07377574,0.00023244,0.24036523,0.04136296,2.45474165,0.22791121,0.62848250,0.00000000
-2.22411206,0.98147441,0.00028809,0.22075931,0.03648069,2.25932175,0.20479260,0.57808063,0.00000000
-2.21810905,0.89408495,0.00035815,0.20173218,0.03208746,2.06861304,0.18428364,0.52909871,0.00000000
-2.21210605,0.81252345,0.00044491,0.18349373,0.02820555,1.88481261,0.16655566,0.48210195,0.00000000
-2.20610305,0.73761443,0.00055094,0.16623238,0.02485185,1.70990563,0.15175934,0.43760519,0.00000000
-2.20010005,0.67008990,0.00067908,0.15011333,0.02203945,1.54564195,0.14002905,0.39606793,0.00000000
-2.19409705,0.61059169,0.00083236,0.13527766,0.01977941,1.39352174,0.13148757,0.35789159,0.00000000
-2.18809405,0.55967627,0.00101395,0.12184224,0.01808250,1.25478977,0.12625048,0.32341896,0.00000000
-2.18209105,0.51782117,0.00122710,0.10990035,0.01696083,1.13043712,0.12442999,0.29293550,0.00000000
-2.17608804,0.48543216,0.00147502,0.09952283,0.01642939,1.02120938,0.12613778,0.26667205,0.00000000
-2.17008504,0.46285027,0.00176081,0.09075959,0.01650723,0.92761976,0.13148650,0.24480869,0.00000000
-2.16408204,0.45035776,0.00208726,0.08364141,0.01721839,0.84996567,0.14058979,0.22747912,0.00000000
-2.15807904,0.44818250,0.00245680,0.07818184,0.01859242,0.78834710,0.15356066,0.21477524,0.00000000
-2.15207604,0.45649997,0.00287126,0.07437892,0.02066448,0.74268556,0.17050817,0.20675145,0.00000000
-2.14607304,0.47543257,0.00333177,0.07221689,0.02347496,0.71274213,0.19153244,0.20342832,0.00000000
-2.14007004,0.50504609,0.00383859,0.07166743,0.02706858,0.69813380,0.21671822,0.20479536,0.00000000
-2.13406703,0.54534322,0.00439094,0.07269073,0.03149304,0.69834725,0.24612720,0.21081257,0.00000000
-2.12806403,0.59625440,0.00498689,0.07523605,0.03679709,0.71274974,0.27978931,0.22141080,0.00000000
-2.12206103,0.65762653,0.00562324,0.07924195,0.04302821,0.74059719,0.31769358,0.23649087,0.00000000
-2.11605803,0.72921007,0.00629546,0.08463628,0.05022979,0.78103953,0.35977880,0.25592153,0.00000000
-2.11005503,0.81064540,0.00699765,0.09133575,0.05843802,0.83312402,0.40592467,0.27953645,0.00000000
-2.10405203,0.90144947,0.00772256,0.09924545,0.06767849,0.89579725,0.45594379,0.30713067,0.00000000
-2.09804902,1.00100368,0.00846164,0.10825830,0.07796270,0.96790670,0.50957515,0.33845666,0.00000000
-2.09204602,1.10854421,0.00920519,0.11825453,0.08928449,1.04820294,0.56647951,0.37322063,0.00000000
-2.08604302,1.22315575,0.00994252,0.12910139,0.10161681,1.13534341,0.62623720,0.41107940,0.00000000
-2.08004002,1.34376962,0.01066219,0.14065319,0.11490869,1.22789864,0.68834867,0.45163827,0.00000000
-2.07403702,1.46916718,0.01135230,0.15275172,0.12908283,1.32436176,0.75223800,0.49445043,0.00000000
-2.06803402,1.59798905,0.01200077,0.16522724,0.14403394,1.42316179,0.81725968,0.53901812,0.00000000
-2.06203102,1.72875057,0.01259574,0.17789997,0.15962791,1.52268095,0.88270852,0.58479590,0.00000000
-2.05602801,1.85986346,0.01312589,0.19058224,0.17570202,1.62127617,0.94783253,0.63119626,0.00000000
-2.05002501,1.98966341,0.01358080,0.20308117,0.19206635,1.71730423,1.01184864,0.67759743,0.00000000
-2.04402201,2.11644311,0.01395131,0.21520195,0.20850635,1.80915026,1.07396059,0.72335364,0.00000000
-2.03801901,2.23848951,0.01422980,0.22675147,0.22478660,1.89525850,1.13337849,0.76780718,0.00000000
-2.03201601,2.35412424,0.01441048,0.23754243,0.24065574,1.97416438,1.18933934,0.81030240,0.00000000
-2.02601301,2.46174568,0.01448956,0.24739751,0.25585246,2.04452674,1.24112758,0.85020071,0.00000000
-2.02001001,2.55987077,0.01446542,0.25615366,0.27011231,2.10515862,1.28809495,0.88689637,0.00000000
-2.01400700,2.64717508,0.01433862,0.26366621,0.28317509,2.15505562,1.32967867,0.91983224,0.00000000
-2.00800400,2.72252897,0.01411193,0.26981266,0.29479263,2.19342023,1.36541709,0.94851480,0.00000000
-2.00200100,2.78502849,0.01379017,0.27449598,0.30473653,2.21968108,1.39496218,0.97252780,0.00000000
-1.99599800,2.83401926,0.01338010,0.27764723,0.31280557,2.23350619,1.41808800,0.99154396,0.00000000
-1.98999500,2.86911219,0.01289015,0.27922742,0.31883243,2.23480940,1.43469502,1.00533388,0.00000000
-1.98399200,2.89019025,0.01233012,0.27922850,0.32268950,2.22374968,1.44480977,1.01377209,0.00000000
-1.97798899,2.89740595,0.01171090,0.27767339,0.32429328,2.20072317,1.44857995,1.01683951,0.00000000
-1.97198599,2.89116943,0.01104406,0.27461506,0.32360745,2.16634829,1.44626522,1.01462260,0.00000000
-1.96598299,2.87212795,0.01034156,0.27013471,0.32064418,2.12144444,1.43822414,1.00730879,0.00000000
-1.95997999,2.84113771,0.00961535,0.26433916,0.31546376,2.06700532,1.42489782,0.99517888,0.00000000
-1.95397699,2.79922946,0.00887704,0.25735744,0.30817262,2.00416786,1.40679134,0.97859635,0.00000000
-1.94797399,2.74756966,0.00813765,0.24933690,0.29891960,1.93417822,1.38445369,0.95799448,0.00000000
-1.94197099,2.68741918,0.00740731,0.24043886,0.28789090,1.85835632,1.35845740,0.93386173,0.00000000
-1.93596798,2.62009156,0.00669509,0.23083416,0.27530386,1.77806021,1.32937882,0.90672611,0.00000000
-1.92996498,2.54691294,0.00600884,0.22069862,0.26139975,1.69465190,1.29778014,0.87713936,0.00000000
-1.92396198,2.46918539,0.00535508,0.21020867,0.24643615,1.60946579,1.26419380,0.84566164,0.00000000
-1.91795898,2.38815533,0.00473901,0.19953743,0.23067895,1.52378077,1.22911019,0.81284734,0.00000000
-1.91195598,2.30498807,0.00416447,0.18885111,0.21439463,1.43879693,1.19296892,0.77923259,0.00000000
-1.90595298,2.22074938,0.00363401,0.17830609,0.19784286,1.35561717,1.15615392,0.74532481,0.00000000
-1.89994997,2.13639412,0.00314900,0.16804658,0.18126989,1.27523411,1.11899231,0.71159472,0.00000000
-1.89394697,2.05276189,0.00270971,0.15820288,0.16490285,1.19852200,1.08175678,0.67847060,0.00000000
-1.88794397,1.97057885,0.00231548,0.14889033,0.14894512,1.12623337,1.04467090,0.64633501,0.00000000
-1.88194097,1.89046466,0.00196487,0.14020873,0.13357296,1.05899963,1.00791670,0.61552345,0.00000000
-1.87593797,1.81294327,0.00165580,0.13224230,0.11893334,0.99733493,0.97164362,0.58632482,0.00000000
-1.86993497,1.73845595,0.00138570,0.12505990,0.10514295,0.94164216,0.93597819,0.55898319,0.00000000
-1.86393197,1.66737492,0.00115165,0.11871557,0.09228837,0.89222035,0.90103320,0.53370021,0.00000000
-1.85792896,1.60001629,0.00095054,0.11324916,0.08042718,0.84927228,0.86691596,0.51063803,0.00000000
-1.85192596,1.53665078,0.00077916,0.10868695,0.06958999,0.81291168,0.83373463,0.48992194,0.00000000
-1.84592296,1.47751139,0.00063429,0.10504220,0.05978298,0.78316932,0.80160243,0.47164258,0.00000000
-1.83991996,1.42279729,0.00051283,0.10231562,0.05099110,0.75999751,0.77063918,0.45585745,0.00000000
-1.83391696,1.37267370,0.00041180,0.10049561,0.04318135,0.74327286,0.74097031,0.44259144,0.00000000
-1.82791396,1.32726792,0.00032842,0.09955841,0.03630633,0.73279747,0.71272337,0.43183663,0.00000000
-1.82191096,1.28666213,0.00026014,0.09946803,0.03030761,0.72829866,0.68602248,0.42355121,0.00000000
-1.81590795,1.25088374,0.00020467,0.10017626,0.02511908,0.72942792,0.66098111,0.41765803,0.00000000
-1.80990495,1.21989442,0.00015994,0.10162252,0.02066986,0.73575965,0.63769408,0.41404288,0.00000000
-1.80390195,1.19357919,0.00012414,0.10373403,0.01688700,0.74679049,0.61622921,0.41255303,0.00000000
-1.79789895,1.17173679,0.00009571,0.10642600,0.01369771,0.76193995,0.59661956,0.41299636,0.00000000
-1.79189595,1.15407253,0.00007330,0.10960227,0.01103122,0.78055314,0.57885694,0.41514156,0.00000000
-1.78589295,1.14019484,0.00005577,0.11315628,0.00882020,0.80190621,0.56288711,0.41871955,0.00000000
-1.77988994,1.12961625,0.00004215,0.11697247,0.00700184,0.82521483,0.54860736,0.42342656,0.00000000
-1.77388694,1.12175929,0.00003166,0.12092817,0.00551854,0.84964608,0.53586666,0.42892891,0.00000000
-1.76788394,1.11596751,0.00002364,0.12489594,0.00431831,0.87433357,0.52446847,0.43486951,0.00000000
-1.76188094,1.11152141,0.00001757,0.12874634,0.00335492,0.89839565,0.51417623,0.44087593,0.00000000
-1.75587794,1.10765860,0.00001301,0.13235095,0.00258778,0.92095601,0.50472110,0.44656991,0.00000000
-1.74987494,1.10359740,0.00000963,0.13558574,0.00198176,0.94116602,0.49581183,0.45157777,0.00000000
-1.74387194,1.09856271,0.00000719,0.13833442,0.00150680,0.95822781,0.48714592,0.45554143,0.00000000
-1.73786893,1.09181278,0.00000547,0.14049175,0.00113748,0.97141704,0.47842159,0.45812946,0.00000000
-1.73186593,1.08266557,0.00000434,0.14196668,0.00085255,0.98010437,0.46934997,0.45904762,0.00000000
-1.72586293,1.07052329,0.00000372,0.14268503,0.00063447,0.98377433,0.45966668,0.45804834,0.00000000
-1.71985993,1.05489377,0.00000355,0.14259172,0.00046886,0.98204081,0.44914230,0.45493875,0.00000000
-1.71385693,1.03540781,0.00000384,0.14165235,0.00034412,0.97465832,0.43759120,0.44958678,0.00000000
-1.70785393,1.01183136,0.00000463,0.13985408,0.00025094,0.96152834,0.42487827,0.44192502,0.00000000
-1.70185093,0.98407227,0.00000602,0.13720573,0.00018197,0.94270052,0.41092327,0.43195222,0.00000000
-1.69584792,0.95218134,0.00000816,0.13373711,0.00013145,0.91836858,0.39570278,0.41973236,0.00000000
-1.68984492,0.91634768,0.00001129,0.12949767,0.00009493,0.88886121,0.37924959,0.40539131,0.00000000
-1.68384192,0.87688911,0.00001572,0.12455440,0.00006905,0.85462840,0.36164988,0.38911148,0.00000000
-1.67783892,0.83423795,0.00002187,0.11898925,0.00005132,0.81622387,0.34303839,0.37112456,0.00000000
-1.67183592,0.78892342,0.00003032,0.11289609,0.00003996,0.77428462,0.32359187,0.35170287,0.00000000
-1.66583292,0.74155171,0.00004180,0.10637733,0.00003381,0.72950840,0.30352151,0.33114989,0.00000000
-1.65982991,0.69278464,0.00005728,0.09954051,0.00003221,0.68263041,0.28306461,0.30979027,0.00000000
-1.65382691,0.64331845,0.00007796,0.09249486,0.00003500,0.63440011,0.26247610,0.28795992,0.00000000
-1.64782391,0.59386346,0.00010539,0.08534802,0.00004247,0.58555926,0.24202036,0.26599675,0.00000000
-1.64182091,0.54512586,0.00014149,0.07820309,0.00005540,0.53682198,0.22196378,0.24423224,0.00000000
-1.63581791,0.49779226,0.00018864,0.07115611,0.00007513,0.48885764,0.20256836,0.22298442,0.00000000
-1.62981491,0.45251760,0.00024978,0.06429394,0.00010361,0.44227709,0.18408670,0.20255232,0.00000000
-1.62381191,0.40991688,0.00032845,0.05769279,0.00014356,0.39762250,0.16675840,0.18321212,0.00000000
-1.61780890,0.37056062,0.00042895,0.05141725,0.00019865,0.35536104,0.15080809,0.16521496,0.00000000
-1.61180590,0.33497410,0.00055637,0.04551985,0.00027369,0.31588219,0.13644484,0.14878649,0.00000000
-1.60580290,0.30363992,0.00071674,0.04004125,0.00037491,0.27949860,0.12386309,0.13412784,0.00000000
-1.59979990,0.27700339,0.00091711,0.03501074,0.00051025,0.24644987,0.11324459,0.12141779,0.00000000
-1.59379690,0.25547998,0.00116564,0.03044732,0.00068978,0.21690896,0.10476128,0.11081598,0.00000000
-1.58779390,0.23946422,0.00147166,0.02636101,0.00092603,0.19099055,0.09857872,0.10246666,0.00000000
-1.58179090,0.22933897,0.00184576,0.02275443,0.00123453,0.16876069,0.09485964,0.09650274,0.00000000
-1.57578789,0.22548445,0.00229982,0.01962452,0.00163429,0.15024725,0.09376745,0.09304963,0.00000000
-1.56978489,0.22828590,0.00284703,0.01696448,0.00214832,0.13545043,0.09546917,0.09222868,0.00000000
-1.56378189,0.23813948,0.00350190,0.01476554,0.00280421,0.12435293,0.10013754,0.09415981,0.00000000
-1.55777889,0.25545540,0.00428016,0.01301884,0.00363462,0.11692934,0.10795207,0.09896309,0.00000000
-1.55177589,0.28065809,0.00519875,0.01171710,0.00467785,0.11315422,0.11909886,0.10675907,0.00000000
-1.54577289,0.31418285,0.00627566,0.01085625,0.00597823,0.11300892,0.13376886,0.11766777,0.00000000
-1.53976988,0.35646907,0.00752984,0.01043676,0.00758643,0.11648663,0.15215478,0.13180617,0.00000000
-1.53376688,0.40794984,0.00898098,0.01046482,0.00955964,0.12359591,0.17444651,0.14928448,0.00000000
