energy_ev,total_up,C_s_up,C_p_up,Ca_p_up,Ca_d_up,Re_p_up,Re_d_up,Se_s_up,Se_p_up
-5.71785893,0.61947980,0.01454059,0.01759496,0.00416923,0.00000000,0.18639737,0.23346273,0.00248887,0.36433645
-5.71185593,0.67239171,0.01548161,0.01984834,0.00428402,0.00000000,0.20133575,0.25876824,0.00271547,0.39220953
-5.70585293,0.73325974,0.01650631,0.02251373,0.00444958,0.00000000,0.21985805,0.28682685,0.00298514,0.42472476
-5.69984992,0.80156619,0.01760214,0.02559735,0.00466141,0.00000000,0.24191725,0.31742904,0.00329636,0.46155395
-5.69384692,0.87668597,0.01875565,0.02910214,0.00491474,0.00000000,0.26743866,0.35031225,0.00364694,0.50231008
-5.68784392,0.95788879,0.01995271,0.03302693,0.00520455,0.00000000,0.29631682,0.38516153,0.00403404,0.54654978
-5.68184092,1.04434449,0.02117873,0.03736555,0.00552573,0.00000000,0.32841258,0.42161215,0.00445407,0.59377732
-5.67583792,1.13513177,0.02241891,0.04210620,0.00587305,0.00000000,0.36355056,0.45925429,0.00490271,0.64345037
-5.66983492,1.22925063,0.02365847,0.04723079,0.00624126,0.00000000,0.40151740,0.49763974,0.00537492,0.69498764
-5.66383192,1.32563859,0.02488292,0.05271459,0.00662517,0.00000000,0.44206087,0.53629077,0.00586499,0.74777842
-5.65782891,1.42319045,0.02607832,0.05852598,0.00701964,0.00000000,0.48489012,0.57471088,0.00636660,0.80119388
-5.65182591,1.52078138,0.02723151,0.06462654,0.00741972,0.00000000,0.52967731,0.61239718,0.00687293,0.85460002
-5.64582291,1.61729247,0.02833040,0.07097124,0.00782065,0.00000000,0.57606052,0.64885398,0.00737679,0.90737186
-5.63981991,1.71163820,0.02936420,0.07750905,0.00821794,0.00000000,0.62364815,0.68360718,0.00787079,0.95890837
-5.63381691,1.80279455,0.03032369,0.08418360,0.00860742,0.00000000,0.67202462,0.71621878,0.00834754,1.00864767
-5.62781391,1.88982679,0.03120140,0.09093424,0.00898533,0.00000000,0.72075744,0.74630097,0.00879985,1.05608194
-5.62181091,1.97191566,0.03199183,0.09769713,0.00934833,0.00000000,0.76940514,0.77352915,0.00922094,1.10077117
-5.61580790,2.04838076,0.03269158,0.10440657,0.00969358,0.00000000,0.81752619,0.79765322,0.00960467,1.14235541
-5.60980490,2.11870004,0.03329944,0.11099644,0.01001878,0.00000000,0.86468829,0.81850663,0.00994575,1.18056464
-5.60380190,2.18252431,0.03381645,0.11740157,0.01032218,0.00000000,0.91047789,0.83601271,0.01023992,1.21522599
-5.59779890,2.23968607,0.03424582,0.12355926,0.01060261,0.00000000,0.95450947,0.85018784,0.01048415,1.24626769
-5.59179590,2.29020211,0.03459286,0.12941065,0.01085950,0.00000000,0.99643436,0.86114135,0.01067671,1.27371972
-5.58579290,2.33426960,0.03486476,0.13490198,0.01109287,0.00000000,1.03594861,0.86907201,0.01081729,1.29771085
-5.57978989,2.37225578,0.03507033,0.13998579,0.01130329,0.00000000,1.07279978,0.87426118,0.01090703,1.31846226
-5.57378689,2.40468160,0.03521965,0.14462184,0.01149187,0.00000000,1.10679231,0.87706298,0.01094847,1.33627797
-5.56778389,2.43219995,0.03532368,0.14877793,0.01166016,0.00000000,1.13779124,0.87789165,0.01094550,1.35153236
-5.56178089,2.45556945,0.03539379,0.15243051,0.01181017,0.00000000,1.16572431,0.87720687,0.01090324,1.36465546
-5.55577789,2.47562476,0.03544127,0.15556502,0.01194421,0.00000000,1.19058218,0.87549736,0.01082784,1.37611640
-5.54977489,2.49324489,0.03547683,0.15817613,0.01206487,0.00000000,1.21241700,0.87326360,0.01072627,1.38640584
-5.54377189,2.50932045,0.03551011,0.16026774,0.01217490,0.00000000,1.23133918,0.87100034,0.01060610,1.39601808
-5.53776888,2.52472151,0.03554921,0.16185289,0.01227714,0.00000000,1.24751267,0.86917947,0.01047517,1.40543342
-5.53176588,2.54026703,0.03560028,0.16295350,0.01237445,0.00000000,1.26114883,0.86823397,0.01034138,1.41510152
-5.52576288,2.55669706,0.03566720,0.16359999,0.01246958,0.00000000,1.27249917,0.86854354,0.01021236,1.42542625
-5.51975988,2.57464876,0.03575132,0.16383084,0.01256515,0.00000000,1.28184711,0.87042239,0.01009521,1.43675265
-5.51375688,2.59463672,0.03585136,0.16369205,0.01266353,0.00000000,1.28949919,0.87410951,0.00999626,1.44935617
-5.50775388,2.61703843,0.03596338,0.16323656,0.01276684,0.00000000,1.29577582,0.87976184,0.00992084,1.46343464
-5.50175088,2.64208497,0.03608087,0.16252351,0.01287686,0.00000000,1.30100195,0.88745043,0.00987311,1.47910302
-5.49574787,2.66985708,0.03619499,0.16161752,0.01299501,0.00000000,1.30549796,0.89715969,0.00985593,1.49639094
-5.48974487,2.70028656,0.03629491,0.16058779,0.01312235,0.00000000,1.30957083,0.90878962,0.00987074,1.51524302
-5.48374187,2.73316263,0.03636822,0.15950719,0.01325952,0.00000000,1.31350602,0.92216101,0.00991760,1.53552183
-5.47773887,2.76814290,0.03640143,0.15845113,0.01340681,0.00000000,1.31756007,0.93702325,0.00999515,1.55701320
-5.47173587,2.80476830,0.03638057,0.15749642,0.01356410,0.00000000,1.32195423,0.95306455,0.01010071,1.57943363
-5.46573287,2.84248148,0.03629173,0.15671994,0.01373091,0.00000000,1.32686907,0.96992416,0.01023040,1.60243955
-5.45972986,2.88064792,0.03612173,0.15619725,0.01390642,0.00000000,1.33244035,0.98720620,0.01037932,1.62563803
-5.45372686,2.91857908,0.03585861,0.15600114,0.01408949,0.00000000,1.33875607,1.00449466,0.01054173,1.64859860
-5.44772386,2.95555695,0.03549226,0.15620011,0.01427870,0.00000000,1.34585484,1.02136923,0.01071127,1.67086592
-5.44172086,2.99085920,0.03501484,0.15685693,0.01447237,0.00000000,1.35372553,1.03742120,0.01088125,1.69197292
-5.43571786,3.02378451,0.03442118,0.15802728,0.01466862,0.00000000,1.36230833,1.05226942,0.01104487,1.71145406
-5.42971486,3.05367729,0.03370909,0.15975853,0.01486539,0.00000000,1.37149711,1.06557541,0.01119550,1.72885859
-5.42371186,3.07995138,0.03287952,0.16208882,0.01506050,0.00000000,1.38114304,1.07705758,0.01132689,1.74376332
-5.41770885,3.10211223,0.03193669,0.16504642,0.01525170,0.00000000,1.39105968,1.08650387,0.01143345,1.75578488
-5.41170585,3.11977701,0.03088798,0.16864951,0.01543672,0.00000000,1.40102917,1.09378267,0.01151039,1.76459105
-5.40570285,3.13269235,0.02974388,0.17290641,0.01561335,0.00000000,1.41080969,1.09885152,0.01155393,1.76991108
-5.39969985,3.14074921,0.02851771,0.17781625,0.01577947,0.00000000,1.42014401,1.10176341,0.01156139,1.77154474
-5.39369685,3.14399446,0.02722530,0.18337012,0.01593318,0.00000000,1.42876894,1.10267040,0.01153131,1.76936989
-5.38769385,3.14263893,0.02588464,0.18955265,0.01607283,0.00000000,1.43642548,1.10182431,0.01146343,1.76334838
-5.38169085,3.13706125,0.02451543,0.19634398,0.01619713,0.00000000,1.44286946,1.09957441,0.01135873,1.75353012
-5.37568784,3.12780730,0.02313864,0.20372192,0.01630520,0.00000000,1.44788218,1.09636199,0.01121934,1.74005503
-5.36968484,3.11558479,0.02177598,0.21166425,0.01639667,0.00000000,1.45128087,1.09271165,0.01104847,1.72315278
-5.36368184,3.10125253,0.02044947,0.22015100,0.01647175,0.00000000,1.45292829,1.08921952,0.01085026,1.70314013
-5.35767884,3.08580425,0.01918093,0.22916641,0.01653124,0.00000000,1.45274106,1.08653832,0.01062963,1.68041567
-5.35167584,3.07034662,0.01799156,0.23870054,0.01657659,0.00000000,1.45069630,1.08535955,0.01039210,1.65545197
-5.34567284,3.05607160,0.01690153,0.24875024,0.01660987,0.00000000,1.44683599,1.08639308,0.01014357,1.62878506
-5.33966983,3.04422312,0.01592960,0.25931937,0.01663378,0.00000000,1.44126857,1.09034432,0.00989016,1.60100129
-5.33366683,3.03605877,0.01509281,0.27041816,0.01665156,0.00000000,1.43416762,1.09788983,0.00963793,1.57272180
-5.32766383,3.03280699,0.01440621,0.28206163,0.01666687,0.00000000,1.42576729,1.10965159,0.00939273,1.54458488
-5.32166083,3.03562097,0.01388263,0.29426711,0.01668368,0.00000000,1.41635438,1.12617097,0.00916001,1.51722655
-5.31565783,3.04553073,0.01353252,0.30705090,0.01670613,0.00000000,1.40625738,1.14788309,0.00894462,1.49126011
-5.30965483,3.06339481,0.01336385,0.32042415,0.01673826,0.00000000,1.39583262,1.17509254,0.00875069,1.46725509
-5.30365183,3.08985391,0.01338201,0.33438838,0.01678387,0.00000000,1.38544819,1.20795162,0.00858149,1.44571657
-5.29764882,3.12528835,0.01358980,0.34893062,0.01684626,0.00000000,1.37546623,1.24644195,0.00843933,1.42706570
-5.29164582,3.16978174,0.01398747,0.36401871,0.01692803,0.00000000,1.36622459,1.29036066,0.00832555,1.41162216
-5.28564282,3.22309309,0.01457274,0.37959700,0.01703087,0.00000000,1.35801863,1.33931201,0.00824045,1.39958969
-5.27963982,3.28463928,0.01534096,0.39558278,0.01715538,0.00000000,1.35108430,1.39270540,0.00818332,1.39104528
-5.27363682,3.35348976,0.01628520,0.41186376,0.01730093,0.00000000,1.34558345,1.44976023,0.00815249,1.38593281
-5.26763382,3.42837457,0.01739646,0.42829696,0.01746560,0.00000000,1.34159224,1.50951808,0.00814540,1.38406170
-5.26163082,3.50770644,0.01866385,0.44470902,0.01764612,0.00000000,1.33909341,1.57086236,0.00815871,1.38511078
-5.25562781,3.58961687,0.02007481,0.46089825,0.01783793,0.00000000,1.33797300,1.63254486,0.00818842,1.38863746
-5.24962481,3.67200550,0.02161535,0.47663828,0.01803527,0.00000000,1.33802180,1.69321891,0.00823003,1.39409205
-5.24362181,3.75260119,0.02327032,0.49168339,0.01823132,0.00000000,1.33894149,1.75147785,0.00827869,1.40083661
-5.23761881,3.82903265,0.02502358,0.50577510,0.01841846,0.00000000,1.34035539,1.80589770,0.00832939,1.40816762
-5.23161581,3.89890582,0.02685830,0.51864999,0.01858850,0.00000000,1.34182311,1.85508222,0.00837712,1.41534158
-5.22561281,3.95988463,0.02875712,0.53004822,0.01873300,0.00000000,1.34285855,1.89770876,0.00841701,1.42160225
-5.21960980,4.00977172,0.03070232,0.53972246,0.01884357,0.00000000,1.34295010,1.93257278,0.00844454,1.42620838
-5.21360680,4.04658531,0.03267600,0.54744663,0.01891221,0.00000000,1.34158222,1.95862926,0.00845562,1.42846058
-5.20760380,4.06862887,0.03466013,0.55302427,0.01893160,0.00000000,1.33825704,1.97502907,0.00844674,1.42772615
-5.20160080,4.07455027,0.03663661,0.55629586,0.01889541,0.00000000,1.33251511,1.98114875,0.00841502,1.42346071
-5.19559780,4.06338790,0.03858734,0.55714495,0.01879852,0.00000000,1.32395416,1.97661226,0.00835832,1.41522575
-5.18959480,4.03460173,0.04049418,0.55550267,0.01863723,0.00000000,1.31224498,1.96130390,0.00827524,1.40270139
-5.18359180,3.98808819,0.04233894,0.55135060,0.01840938,0.00000000,1.29714394,1.93537172,0.00816509,1.38569392
-5.17758879,3.92417872,0.04410339,0.54472172,0.01811443,0.00000000,1.27850152,1.89922153,0.00802793,1.36413813
-5.17158579,3.84362233,0.04576921,0.53569972,0.01775347,0.00000000,1.25626674,1.85350176,0.00786448,1.33809448
-5.16558279,3.74755383,0.04731807,0.52441645,0.01732917,0.00000000,1.23048765,1.79908011,0.00767606,1.30774171
-5.15957979,3.63744954,0.04873172,0.51104812,0.01684565,0.00000000,1.20130796,1.73701320,0.00746448,1.27336545
-5.15357679,3.51507330,0.04999210,0.49581007,0.01630838,0.00000000,1.16896043,1.66851060,0.00723201,1.23534384
-5.14757379,3.38241561,0.05108158,0.47895086,0.01572394,0.00000000,1.13375754,1.59489518,0.00698122,1.19413095
-5.14157079,3.24162903,0.05198327,0.46074565,0.01509984,0.00000000,1.09608016,1.51756138,0.00671494,1.15023922
-5.13556778,3.09496296,0.05268137,0.44148936,0.01444432,0.00000000,1.05636491,1.43793332,0.00643611,1.10422167
-5.12956478,2.94470063,0.05316158,0.42148999,0.01376609,0.00000000,1.01509089,1.35742444,0.00614775,1.05665489
-5.12356178,2.79310077,0.05341163,0.40106206,0.01307417,0.00000000,0.97276650,1.27740020,0.00585289,1.00812354
-5.11755878,2.64234590,0.05342171,0.38052078,0.01237764,0.00000000,0.92991673,1.19914506,0.00555447,0.95920687
-5.11155578,2.49449877,0.05318499,0.36017667,0.01168554,0.00000000,0.88707139,1.12383475,0.00525533,0.91046756
-5.10555278,2.35146761,0.05269806,0.34033104,0.01100665,0.00000000,0.84475464,1.05251444,0.00495820,0.86244316
-5.09954977,2.21498047,0.05196133,0.32127204,0.01034947,0.00000000,0.80347571,0.98608313,0.00466561,0.81563995
-5.09354677,2.08656836,0.05097928,0.30327154,0.00972202,0.00000000,0.76372108,0.92528408,0.00437997,0.77052903
-5.08754377,1.96755632,0.04976065,0.28658244,0.00913187,0.00000000,0.72594780,0.87070117,0.00410349,0.72754431
-5.08154077,1.85906132,0.04831843,0.27143653,0.00858602,0.00000000,0.69057788,0.82276051,0.00383821,0.68708192
-5.07553777,1.76199563,0.04666978,0.25804262,0.00809089,0.00000000,0.65799365,0.78173649,0.00358602,0.64950055
-5.06953477,1.67707416,0.04483566,0.24658494,0.00765231,0.00000000,0.62853352,0.74776149,0.00334863,0.61512223
-5.06353177,1.60482425,0.04284048,0.23722153,0.00727543,0.00000000,0.60248842,0.72083836,0.00312760,0.58423304
-5.05752876,1.54559669,0.04071143,0.23008273,0.00696475,0.00000000,0.58009827,0.70085454,0.00292431,0.55708341
-5.05152576,1.49957657,0.03847788,0.22526958,0.00672405,0.00000000,0.56154880,0.68759710,0.00273994,0.53388776
-5.04552276,1.46679329,0.03617053,0.22285226,0.00655635,0.00000000,0.54696841,0.68076785,0.00257552,0.51482319
-5.03951976,1.44712906,0.03382065,0.22286843,0.00646383,0.00000000,0.53642535,0.67999778,0.00243183,0.50002731
-5.03351676,1.44032553,0.03145923,0.22532178,0.00644784,0.00000000,0.52992512,0.68486049,0.00230945,0.48959520
-5.02751376,1.44598875,0.02911615,0.23018071,0.00650876,0.00000000,0.52740855,0.69488401,0.00220870,0.48357579
-5.02151076,1.46359270,0.02681947,0.23737743,0.00664596,0.00000000,0.52875066,0.70956108,0.00212962,0.48196779
-5.01550775,1.49248200,0.02459475,0.24680752,0.00685778,0.00000000,0.53376052,0.72835764,0.00207196,0.48471583
-5.00950475,1.53187456,0.02246454,0.25833022,0.00714142,0.00000000,0.54218252,0.75071986,0.00203519,0.49170682
-5.00350175,1.58086503,0.02044792,0.27176950,0.00749297,0.00000000,0.55369927,0.77607974,0.00201844,0.50276742
-4.99749875,1.63842999,0.01856030,0.28691610,0.00790740,0.00000000,0.56793624,0.80385984,0.00202053,0.51766259
-4.99149575,1.70343573,0.01681325,0.30353059,0.00837854,0.00000000,0.58446834,0.83347731,0.00203997,0.53609600
-4.98549275,1.77464934,0.01521459,0.32134752,0.00889920,0.00000000,0.60282848,0.86434781,0.00207499,0.55771227
-4.97948974,1.85075381,0.01376847,0.34008066,0.00946127,0.00000000,0.62251803,0.89588961,0.00212354,0.58210149
-4.97348674,1.93036727,0.01247571,0.35942916,0.01005581,0.00000000,0.64301901,0.92752834,0.00218334,0.60880603
-4.96748374,2.01206663,0.01133417,0.37908470,0.01067325,0.00000000,0.66380773,0.95870248,0.00225196,0.63732951
-4.96148074,2.09441524,0.01033914,0.39873926,0.01130364,0.00000000,0.68436951,0.98887003,0.00232680,0.66714805
-4.95547774,2.17599402,0.00948388,0.41809341,0.01193680,0.00000000,0.70421392,1.01751617,0.00240522,0.69772315
-4.94947474,2.25543523,0.00876014,0.43686477,0.01256266,0.00000000,0.72289018,1.04416194,0.00248460,0.72851614
-4.94347174,2.33145771,0.00815860,0.45479641,0.01317147,0.00000000,0.74000192,1.06837379,0.00256237,0.75900340
-4.93746873,2.40290220,0.00766945,0.47166484,0.01375407,0.00000000,0.75522084,1.08977355,0.00263613,0.78869198
-4.93146573,2.46876538,0.00728277,0.48728722,0.01430219,0.00000000,0.76829860,1.10804846,0.00270367,0.81713480
-4.92546273,2.52823086,0.00698892,0.50152764,0.01480862,0.00000000,0.77907649,1.12296077,0.00276310,0.84394483
-4.91945973,2.58069577,0.00677889,0.51430194,0.01526744,0.00000000,0.78749223,1.13435633,0.00281285,0.86880762
-4.91345673,2.62579138,0.00664451,0.52558114,0.01567419,0.00000000,0.79358376,1.14217154,0.00285174,0.89149156
-4.90745373,2.66339668,0.00657861,0.53539295,0.01602594,0.00000000,0.79748960,1.14643835,0.00287903,0.91185528
-4.90145073,2.69364385,0.00657509,0.54382156,0.01632134,0.00000000,0.79944573,1.14728658,0.00289443,0.92985197
-4.89544772,2.71691505,0.00662894,0.55100538,0.01656065,0.00000000,0.79977901,1.14494342,0.00289808,0.94553010
-4.88944472,2.73383048,0.00673614,0.55713289,0.01674564,0.00000000,0.79889734,1.13972978,0.00289063,0.95903080
-4.88344172,2.74522770,0.00689353,0.56243669,0.01687945,0.00000000,0.79727692,1.13205344,0.00287313,0.97058158
-4.87743872,2.75213295,0.00709863,0.56718582,0.01696649,0.00000000,0.79544686,1.12239912,0.00284703,0.98048698
-4.87143572,2.75572547,0.00734940,0.57167660,0.01701213,0.00000000,0.79397197,1.11131555,0.00281415,0.98911625
-4.86543272,2.75729608,0.00764406,0.57622238,0.01702254,0.00000000,0.79343401,1.09940013,0.00277661,0.99688873
-4.85942971,2.75820150,0.00798073,0.58114235,0.01700440,0.00000000,0.79441235,1.08728151,0.00273676,1.00425755
-4.85342671,2.75981638,0.00835731,0.58674990,0.01696460,0.00000000,0.79746451,1.07560071,0.00269708,1.01169215
-4.84742371,2.76348454,0.00877117,0.59334091,0.01691003,0.00000000,0.80310731,1.06499151,0.00266016,1.01966052
-4.84142071,2.77047146,0.00921902,0.60118227,0.01684731,0.00000000,0.81179921,1.05606073,0.00262857,1.02861171
-4.83541771,2.78191958,0.00969675,0.61050115,0.01678254,0.00000000,0.82392440,1.04936900,0.00260479,1.03895927
-4.82941471,2.79880793,0.01019935,0.62147530,0.01672114,0.00000000,0.83977911,1.04541293,0.00259114,1.05106621
-4.82341171,2.82191750,0.01072088,0.63422475,0.01666771,0.00000000,0.85956043,1.04460892,0.00258971,1.06523196
-4.81740870,2.85180317,0.01125450,0.64880520,0.01662588,0.00000000,0.88335800,1.04727942,0.00260227,1.08168157
-4.81140570,2.88877313,0.01179259,0.66520334,0.01659827,0.00000000,0.91114867,1.05364192,0.00263024,1.10055755
-4.80540270,2.93287606,0.01232683,0.68333431,0.01658644,0.00000000,0.94279416,1.06380093,0.00267461,1.12191436
-4.79939970,2.98389634,0.01284847,0.70304134,0.01659091,0.00000000,0.97804182,1.07774328,0.00273595,1.14571564
-4.79339670,3.04135714,0.01334849,0.72409771,0.01661121,0.00000000,1.01652823,1.09533688,0.00281433,1.17183407
-4.78739370,3.10453102,0.01381787,0.74621097,0.01664593,0.00000000,1.05778564,1.11633271,0.00290935,1.20005382
-4.78139070,3.17245770,0.01424788,0.76902925,0.01669283,0.00000000,1.10125094,1.14037031,0.00302011,1.23007530
-4.77538769,3.24396820,0.01463030,0.79214962,0.01674893,0.00000000,1.14627694,1.16698632,0.00314525,1.26152215
-4.76938469,3.31771477,0.01495767,0.81512819,0.01681062,0.00000000,1.19214577,1.19562605,0.00328296,1.29395015
-4.76338169,3.39220564,0.01522354,0.83749166,0.01687382,0.00000000,1.23808402,1.22565771,0.00343102,1.32685787
-4.75737869,3.46584382,0.01542261,0.85875002,0.01693407,0.00000000,1.28327932,1.25638886,0.00358686,1.35969883
-4.75137569,3.53696901,0.01555088,0.87841001,0.01698669,0.00000000,1.32689815,1.28708489,0.00374761,1.39189495
-4.74537269,3.60390157,0.01560576,0.89598892,0.01702688,0.00000000,1.36810441,1.31698882,0.00391019,1.42285106
-4.73936968,3.66498755,0.01558605,0.91102825,0.01704986,0.00000000,1.40607843,1.34534203,0.00407136,1.45197008
-4.73336668,3.71864365,0.01549200,0.92310694,0.01705099,0.00000000,1.44003606,1.37140535,0.00422785,1.47866880
-4.72736368,3.76340107,0.01532515,0.93185358,0.01702592,0.00000000,1.46924735,1.39447983,0.00437640,1.50239371
-4.72136068,3.79794681,0.01508834,0.93695730,0.01697064,0.00000000,1.49305445,1.41392661,0.00451391,1.52263649
-4.71535768,3.82116141,0.01478545,0.93817687,0.01688165,0.00000000,1.51088813,1.42918525,0.00463747,1.53894889
-4.70935468,3.83215179,0.01442134,0.93534789,0.01675605,0.00000000,1.52228262,1.43978976,0.00474449,1.55095630
-4.70335168,3.83027802,0.01400162,0.92838754,0.01659159,0.00000000,1.52688806,1.44538198,0.00483274,1.55836963
-4.69734867,3.81517291,0.01353244,0.91729694,0.01638683,0.00000000,1.52448030,1.44572148,0.00490044,1.56099489
-4.69134567,3.78675351,0.01302039,0.90216097,0.01614110,0.00000000,1.51496748,1.44069178,0.00494630,1.55874003
-4.68534267,3.74522383,0.01247221,0.88314546,0.01585462,0.00000000,1.49839315,1.43030244,0.00496957,1.55161862
-4.67933967,3.69106833,0.01189475,0.86049195,0.01552848,0.00000000,1.47493570,1.41468696,0.00497002,1.53974997
-4.67333667,3.62503615,0.01129472,0.83451022,0.01516465,0.00000000,1.44490385,1.39409633,0.00494798,1.52335549
-4.66733367,3.54811636,0.01067867,0.80556872,0.01476589,0.00000000,1.40872836,1.36888870,0.00490428,1.50275138
-4.66133067,3.46150497,0.01005282,0.77408344,0.01433574,0.00000000,1.36695015,1.33951522,0.00484024,1.47833756
-4.65532766,3.36656486,0.00942302,0.74050555,0.01387838,0.00000000,1.32020502,1.30650288,0.00475756,1.45058339
-4.64932466,3.26478007,0.00879468,0.70530823,0.01339852,0.00000000,1.26920565,1.27043483,0.00465833,1.42001060
-4.64332166,3.15770629,0.00817277,0.66897327,0.01290126,0.00000000,1.21472135,1.23192917,0.00454486,1.38717409
