energy_ev,total_up,Co_p_up,Co_d_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,Te_p_up,Te_d_up
-3.20860430,5.85738599,0.59368846,2.59845204,0.02267052,0.08350362,0.43297189,3.02461502,0.22863648,0.00000000
-3.20260130,5.85927670,0.58583225,2.58676787,0.02293539,0.08343473,0.42761615,3.04283813,0.22608671,0.00000000
-3.19659830,5.85484591,0.57808109,2.57651030,0.02308279,0.08305708,0.42165200,3.05439117,0.22308814,0.00000000
-3.19059530,5.84437084,0.57052497,2.56785373,0.02311556,0.08238081,0.41512916,3.05932373,0.21967628,0.00000000
-3.18459230,5.82806245,0.56322418,2.56082001,0.02303942,0.08141984,0.40809895,3.05774939,0.21589275,0.00000000
-3.17858929,5.80606345,0.55621045,2.55528485,0.02286287,0.08019141,0.40061355,3.04983884,0.21178460,0.00000000
-3.17258629,5.77845177,0.54948938,2.55099125,0.02259682,0.07871551,0.39272531,3.03581199,0.20740343,0.00000000
-3.16658329,5.74524937,0.54304402,2.54756937,0.02225427,0.07701431,0.38448638,3.01592972,0.20280441,0.00000000
-3.16058029,5.70643590,0.53683926,2.54456169,0.02184977,0.07511163,0.37594848,2.99048572,0.19804516,0.00000000
-3.15457729,5.66196657,0.53082679,2.54145226,0.02139895,0.07303227,0.36716289,2.95979889,0.19318449,0.00000000
-3.14857429,5.61179347,0.52495039,2.53769866,0.02091790,0.07080155,0.35818067,2.92420680,0.18828126,0.00000000
-3.14257129,5.55588917,0.51915115,2.53276505,0.02042258,0.06844481,0.34905304,2.88406032,0.18339315,0.00000000
-3.13656828,5.49427149,0.51337247,2.52615486,0.01992827,0.06598701,0.33983194,2.83971992,0.17857558,0.00000000
-3.13056528,5.42702813,0.50756466,2.51744159,0.01944901,0.06345239,0.33057065,2.79155327,0.17388073,0.00000000
-3.12456228,5.35433994,0.50168880,2.50629641,0.01899713,0.06086424,0.32132451,2.73993448,0.16935675,0.00000000
-3.11855928,5.27650144,0.49571988,2.49251125,0.01858283,0.05824475,0.31215165,2.68524441,0.16504713,0.00000000
-3.11255628,5.19393755,0.48964911,2.47601661,0.01821394,0.05561487,0.30311359,2.62787207,0.16099032,0.00000000
-3.10655328,5.10721546,0.48348533,2.45689314,0.01789570,0.05299431,0.29427577,2.56821652,0.15721959,0.00000000
-3.10055028,5.01705091,0.47725555,2.43537679,0.01763068,0.05040152,0.28570785,2.50668895,0.15376300,0.00000000
-3.09454727,4.92430821,0.47100471,2.41185720,0.01741890,0.04785373,0.27748385,2.44371461,0.15064365,0.00000000
-3.08854427,4.82999379,0.46479465,2.38686953,0.01725791,0.04536698,0.26968190,2.37973403,0.14788008,0.00000000
-3.08254127,4.73524317,0.45870245,2.36108001,0.01714311,0.04295618,0.26238375,2.31520345,0.14548670,0.00000000
-3.07653827,4.64130165,0.45281821,2.33526594,0.01706810,0.04063512,0.25567396,2.25059391,0.14347439,0.00000000
-3.07053527,4.54949906,0.44724239,2.31029066,0.01702504,0.03841649,0.24963872,2.18638900,0.14185103,0.00000000
-3.06453227,4.46121935,0.44208275,2.28707462,0.01700517,0.03631184,0.24436440,2.12308119,0.14062209,0.00000000
-3.05852926,4.37786591,0.43745107,2.26656347,0.01699927,0.03433160,0.23993580,2.06116649,0.13979108,0.00000000
-3.05252626,4.30082353,0.43345965,2.24969417,0.01699812,0.03248495,0.23643415,2.00113787,0.13935989,0.00000000
-3.04652326,4.23141838,0.43021774,2.23736050,0.01699295,0.03077981,0.23393500,1.94347727,0.13932909,0.00000000
-3.04052026,4.17087715,0.42782794,2.23037882,0.01697588,0.02922268,0.23250598,1.88864670,0.13969798,0.00000000
-3.03451726,4.12028687,0.42638260,2.22945552,0.01694025,0.02781860,0.23220451,1.83707860,0.14046457,0.00000000
-3.02851426,4.08055669,0.42596040,2.23515703,0.01688089,0.02657106,0.23307568,1.78916589,0.14162538,0.00000000
-3.02251126,4.05238326,0.42662322,2.24788370,0.01679433,0.02548190,0.23515024,1.74525214,0.14317522,0.00000000
-3.01650825,4.03622108,0.42841326,2.26784828,0.01667889,0.02455127,0.23844292,1.70562236,0.14510682,0.00000000
-3.01050525,4.03225913,0.43135068,2.29506015,0.01653475,0.02377764,0.24295111,1.67049483,0.14741052,0.00000000
-3.00450225,4.04040525,0.43543183,2.32931590,0.01636382,0.02315779,0.24865401,1.64001449,0.15007392,0.00000000
-2.99849925,4.06027905,0.44062827,2.37019685,0.01616969,0.02268687,0.25551235,1.61424836,0.15308168,0.00000000
-2.99249625,4.09121461,0.44688652,2.41707400,0.01595740,0.02235854,0.26346871,1.59318340,0.15641546,0.00000000
-2.98649325,4.13227302,0.45412892,2.46912047,0.01573318,0.02216507,0.27244851,1.57672701,0.16005395,0.00000000
-2.98049025,4.18226538,0.46225544,2.52533131,0.01550420,0.02209757,0.28236163,1.56471058,0.16397323,0.00000000
-2.97448724,4.23978555,0.47114658,2.58455031,0.01527825,0.02214623,0.29310469,1.55689602,0.16814725,0.00000000
-2.96848424,4.30325226,0.48066735,2.64550308,0.01506341,0.02230055,0.30456394,1.55298517,0.17254858,0.00000000
-2.96248124,4.37095913,0.49067220,2.70683535,0.01486775,0.02254971,0.31661864,1.55263201,0.17714932,0.00000000
-2.95647824,4.44113102,0.50101076,2.76715522,0.01469902,0.02288282,0.32914482,1.55545702,0.18192218,0.00000000
-2.95047524,4.51198456,0.51153419,2.82507786,0.01456436,0.02328931,0.34201933,1.56106339,0.18684167,0.00000000
-2.94447224,4.58179054,0.52210193,2.87927091,0.01447008,0.02375919,0.35512390,1.56905409,0.19188531,0.00000000
-2.93846923,4.64893533,0.53258833,2.92849871,0.01442141,0.02428343,0.36834916,1.57904923,0.19703474,0.00000000
-2.93246623,4.71197878,0.54288905,2.97166368,0.01442237,0.02485416,0.38159833,1.59070266,0.20227677,0.00000000
-2.92646323,4.76970572,0.55292672,3.00784300,0.01447564,0.02546495,0.39479044,1.60371699,0.20760413,0.00000000
-2.92046023,4.82116868,0.56265550,3.03631894,0.01458245,0.02611097,0.40786294,1.61785610,0.21301598,0.00000000
-2.91445723,4.86571957,0.57206433,3.05660166,0.01474262,0.02678906,0.42077342,1.63295448,0.21851801,0.00000000
-2.90845423,4.90302872,0.58117838,3.06844337,0.01495453,0.02749779,0.43350051,1.64892256,0.22412214,0.00000000
-2.90245123,4.93309011,0.59005883,3.07184326,0.01521518,0.02823736,0.44604375,1.66574780,0.22984583,0.00000000
-2.89644822,4.95621230,0.59880056,3.06704308,0.01552034,0.02900949,0.45842244,1.68349109,0.23571085,0.00000000
-2.89044522,4.97299542,0.60752792,3.05451348,0.01586462,0.02981714,0.47067355,1.70227857,0.24174175,0.00000000
-2.88444222,4.98429496,0.61638871,3.03493189,0.01624167,0.03066423,0.48284861,1.72228915,0.24796393,0.00000000
-2.87843922,4.99117416,0.62554649,3.00915291,0.01664437,0.03155522,0.49500984,1.74373806,0.25440138,0.00000000
-2.87243622,4.99484683,0.63517158,2.97817263,0.01706501,0.03249476,0.50722565,1.76685728,0.26107438,0.00000000
-2.86643322,4.99661350,0.64543117,2.94308832,0.01749549,0.03348710,0.51956563,1.79187377,0.26799693,0.00000000
-2.86043022,4.99779355,0.65647898,2.90505546,0.01792757,0.03453572,0.53209528,1.81898636,0.27517446,0.00000000
-2.85442721,4.99965659,0.66844500,2.86524370,0.01835306,0.03564281,0.54487078,1.84834280,0.28260153,0.00000000
-2.84842421,5.00335611,0.68142575,2.82479372,0.01876399,0.03680881,0.55793394,1.88001776,0.29025996,0.00000000
-2.84242121,5.00986842,0.69547566,2.78477657,0.01915285,0.03803208,0.57130763,1.91399327,0.29811736,0.00000000
-2.83641821,5.01993958,0.71060004,2.74615704,0.01951273,0.03930855,0.58499188,1.95014262,0.30612614,0.00000000
-2.83041521,5.03404273,0.72674990,2.70976233,0.01983747,0.04063153,0.59896087,1.98821860,0.31422321,0.00000000
-2.82441221,5.05234768,0.74381912,2.67625708,0.02012183,0.04199162,0.61316095,2.02784697,0.32233022,0.00000000
-2.81840920,5.07470398,0.76164404,2.64612538,0.02036156,0.04337671,0.62750987,2.06852573,0.33035459,0.00000000
-2.81240620,5.10063838,0.78000566,2.61966035,0.02055354,0.04477215,0.64189717,2.10963037,0.33819115,0.00000000
-2.80640320,5.12936661,0.79863430,2.59696122,0.02069586,0.04616097,0.65618596,2.15042533,0.34572443,0.00000000
-2.80040020,5.15981909,0.81721674,2.57793786,0.02078784,0.04752437,0.67021586,2.19008123,0.35283149,0.00000000
-2.79439720,5.19067941,0.83540542,2.56232231,0.02083014,0.04884209,0.68380718,2.22769742,0.35938523,0.00000000
-2.78839420,5.22043405,0.85282940,2.54968669,0.02082479,0.05009309,0.69676611,2.26232906,0.36525808,0.00000000
-2.78239120,5.24743109,0.86910665,2.53946646,0.02077517,0.05125614,0.70889086,2.29301769,0.37032586,0.00000000
-2.77638819,5.26994575,0.88385712,2.53098830,0.02068607,0.05231051,0.71997836,2.31882400,0.37447169,0.00000000
-2.77038519,5.28624965,0.89671604,2.52350112,0.02056363,0.05323667,0.72983146,2.33886154,0.37758985,0.00000000
-2.76438219,5.29468126,0.90734691,2.51620924,0.02041535,0.05401697,0.73826620,2.35232993,0.37958935,0.00000000
-2.75837919,5.29371431,0.91545359,2.50830627,0.02024998,0.05463624,0.74511895,2.35854595,0.38039716,0.00000000
-2.75237619,5.28202153,0.92079102,2.49900843,0.02007743,0.05508233,0.75025303,2.35697142,0.37996084,0.00000000
-2.74637319,5.25853080,0.92317408,2.48758609,0.01990864,0.05534660,0.75356460,2.34723630,0.37825064,0.00000000
-2.74037019,5.22247157,0.92248433,2.47339231,0.01975537,0.05542420,0.75498747,2.32915613,0.37526079,0.00000000
-2.73436718,5.17340942,0.91867417,2.45588723,0.01962998,0.05531427,0.75449667,2.30274287,0.37101010,0.00000000
-2.72836418,5.11126737,0.91176855,2.43465760,0.01954515,0.05501996,0.75211054,2.26820868,0.36554176,0.00000000
-2.72236118,5.03633311,0.90186397,2.40943052,0.01951349,0.05454838,0.74789119,2.22596232,0.35892232,0.00000000
-2.71635818,4.94925174,0.88912490,2.38008107,0.01954725,0.05391028,0.74194330,2.17659829,0.35123998,0.00000000
-2.71035518,4.85100457,0.87377799,2.34663362,0.01965783,0.05311968,0.73441133,2.12087923,0.34260223,0.00000000
-2.70435218,4.74287487,0.85610404,2.30925681,0.01985539,0.05219342,0.72547506,2.05971229,0.33313290,0.00000000
-2.69834917,4.62640220,0.83642849,2.26825261,0.02014840,0.05115046,0.71534382,1.99412041,0.32296873,0.00000000
-2.69234617,4.50332749,0.81511047,2.22404009,0.02054319,0.05001129,0.70424946,1.92520990,0.31225575,0.00000000
-2.68634317,4.37553134,0.79253125,2.17713474,0.02104358,0.04879720,0.69243845,1.85413577,0.30114536,0.00000000
-2.68034017,4.24496840,0.76908227,2.12812439,0.02165050,0.04752953,0.68016349,1.78206615,0.28979047,0.00000000
-2.67433717,4.11360086,0.74515348,2.07764307,0.02236175,0.04622902,0.66767483,1.71014754,0.27834172,0.00000000
-2.66833417,3.98333405,0.72112229,2.02634391,0.02317181,0.04491515,0.65521182,1.63947221,0.26694401,0.00000000
-2.66233117,3.85595701,0.69734361,1.97487273,0.02407178,0.04360553,0.64299504,1.57104926,0.25573337,0.00000000
-2.65632816,3.73309049,0.67414124,1.92384325,0.02504943,0.04231555,0.63121930,1.50578026,0.24483427,0.00000000
-2.65032516,3.61614484,0.65180108,1.87381546,0.02608944,0.04105791,0.62004786,1.44444057,0.23435760,0.00000000
-2.64432216,3.50628896,0.63056602,1.82527781,0.02717371,0.03984251,0.60960808,1.38766670,0.22439912,0.00000000
-2.63831916,3.40443178,0.61063291,1.77863424,0.02828187,0.03867637,0.59998873,1.33595019,0.21503858,0.00000000
-2.63231616,3.31121617,0.59215144,1.73419632,0.02939185,0.03756364,0.59123897,1.28963770,0.20633956,0.00000000
-2.62631316,3.22702531,0.57522480,1.69218077,0.03048059,0.03650587,0.58336900,1.24893709,0.19834968,0.00000000
-2.62031016,3.15200025,0.55991217,1.65271220,0.03152489,0.03550229,0.57635246,1.21392870,0.19110159,0.00000000
-2.61430715,3.08606733,0.54623255,1.61583061,0.03250217,0.03455022,0.57013017,1.18458094,0.18461419,0.00000000
-2.60830415,3.02897318,0.53416979,1.58150291,0.03339138,0.03364553,0.56461516,1.16076900,0.17889436,0.00000000
-2.60230115,2.98032511,0.52367847,1.54963758,0.03417378,0.03278319,0.55969863,1.14229558,0.17393886,0.00000000
-2.59629815,2.93963406,0.51469029,1.52010135,0.03483376,0.03195777,0.55525661,1.12891215,0.16973639,0.00000000
-2.59029515,2.90635760,0.50712052,1.49273671,0.03535946,0.03116397,0.55115677,1.12033960,0.16626961,0.00000000
-2.58429215,2.87994017,0.50087435,1.46737907,0.03574331,0.03039711,0.54726528,1.11628705,0.16351717,0.00000000
-2.57828914,2.85984845,0.49585264,1.44387240,0.03598238,0.02965349,0.54345321,1.11646784,0.16145543,0.00000000
-2.57228614,2.84559968,0.49195693,1.42208242,0.03607856,0.02893075,0.53960228,1.12061183,0.16005993,0.00000000
-2.56628314,2.83678151,0.48909342,1.40190638,0.03603853,0.02822807,0.53560966,1.12847351,0.15930657,0.00000000
-2.56028014,2.83306255,0.48717588,1.38327905,0.03587352,0.02754628,0.53139165,1.13983556,0.15917229,0.00000000
-2.55427714,2.83419326,0.48612725,1.36617449,0.03559888,0.02688786,0.52688618,1.15450805,0.15963544,0.00000000
-2.54827414,2.83999749,0.48588013,1.35060367,0.03523347,0.02625682,0.52205399,1.17232336,0.16067568,0.00000000
-2.54227114,2.85035581,0.48637602,1.33660816,0.03479890,0.02565853,0.51687866,1.19312758,0.16227359,0.00000000
-2.53626813,2.86518190,0.48756373,1.32425056,0.03431862,0.02509936,0.51136539,1.21676904,0.16440991,0.00000000
-2.53026513,2.88439412,0.48939684,1.31360237,0.03381700,0.02458640,0.50553900,1.24308512,0.16706469,0.00000000
-2.52426213,2.90788457,0.49183077,1.30473032,0.03331829,0.02412704,0.49944098,1.27188825,0.17021620,0.00000000
-2.51825913,2.93548794,0.49481956,1.29768219,0.03284566,0.02372858,0.49312614,1.30295238,0.17383991,0.00000000
-2.51225613,2.96695285,0.49831272,1.29247333,0.03242027,0.02339784,0.48665901,1.33600112,0.17790765,0.00000000
-2.50625313,3.00191804,0.50225244,1.28907490,0.03206046,0.02314082,0.48011013,1.37069842,0.18238689,0.00000000
-2.50025013,3.03989533,0.50657154,1.28740481,0.03178108,0.02296241,0.47355274,1.40664292,0.18724039,0.00000000
-2.49424712,3.08026137,0.51119211,1.28732226,0.03159297,0.02286618,0.46705985,1.44336659,0.19242628,0.00000000
-2.48824412,3.12225906,0.51602540,1.28862635,0.03150266,0.02285428,0.46070191,1.48033811,0.19789858,0.00000000
-2.48224112,3.16500928,0.52097274,1.29105916,0.03151227,0.02292739,0.45454536,1.51697119,0.20360815,0.00000000
-2.47623812,3.20753290,0.52592766,1.29431325,0.03161964,0.02308480,0.44865185,1.55263770,0.20950413,0.00000000
-2.47023512,3.24878217,0.53077909,1.29804338,0.03181861,0.02332464,0.44307843,1.58668513,0.21553576,0.00000000
-2.46423212,3.28768004,0.53541555,1.30188173,0.03209949,0.02364407,0.43787836,1.61845770,0.22165452,0.00000000
-2.45822911,3.32316549,0.53972996,1.30545595,0.03244972,0.02403964,0.43310260,1.64732005,0.22781645,0.00000000
-2.45222611,3.35424229,0.54362494,1.30840886,0.03285458,0.02450767,0.42880173,1.67268234,0.23398449,0.00000000
-2.44622311,3.38002847,0.54701814,1.31041871,0.03329803,0.02504461,0.42502811,1.69402541,0.24013069,0.00000000
-2.44022011,3.39980352,0.54984724,1.31121867,0.03376349,0.02564747,0.42183798,1.71092455,0.24623819,0.00000000
-2.43421711,3.41305029,0.55207429,1.31061429,0.03423467,0.02631416,0.41929334,1.72307054,0.25230268,0.00000000
-2.42821411,3.41948906,0.55368903,1.30849791,0.03469631,0.02704378,0.41746332,1.73028655,0.25833324,0.00000000
-2.42221111,3.41910125,0.55471088,1.30485876,0.03513479,0.02783687,0.41642482,1.73253992,0.26435252,0.00000000
-2.41620810,3.41214104,0.55518939,1.29978821,0.03553866,0.02869549,0.41626228,1.72994773,0.27039604,0.00000000
-2.41020510,3.39913374,0.55520307,1.29347961,0.03589891,0.02962330,0.41706644,1.72277594,0.27651074,0.00000000
-2.40420210,3.38086045,0.55485641,1.28622245,0.03620920,0.03062538,0.41893213,1.71143149,0.28275259,0.00000000
-2.39819910,3.35832945,0.55427545,1.27839112,0.03646578,0.03170805,0.42195502,1.69644794,0.28918352,0.00000000
-2.39219610,3.33273544,0.55360179,1.27042873,0.03666737,0.03287854,0.42622748,1.67846491,0.29586773,0.00000000
-2.38619310,3.30540851,0.55298556,1.26282665,0.03681477,0.03414452,0.43183380,1.65820234,0.30286751,0.00000000
-2.38019010,3.27775527,0.55257756,1.25610105,0.03691046,0.03551367,0.43884497,1.63643081,0.31023881,0.00000000
-2.37418709,3.25119528,0.55252112,1.25076740,0.03695804,0.03699305,0.44731319,1.61393922,0.31802685,0.00000000
-2.36818409,3.22709588,0.55294407,1.24731450,0.03696167,0.03858861,0.45726673,1.59150167,0.32626195,0.00000000
-2.36218109,3.20670895,0.55395124,1.24617937,0.03692548,0.04030463,0.46870520,1.56984489,0.33495594,0.00000000
-2.35617809,3.19111281,0.55561812,1.24772427,0.03685299,0.04214320,0.48159567,1.54961813,0.34409924,0.00000000
-2.35017509,3.18116253,0.55798581,1.25221736,0.03674670,0.04410383,0.49586992,1.53136683,0.35365898,0.00000000
-2.34417209,3.17745095,0.56105776,1.25981774,0.03660766,0.04618319,0.51142312,1.51551149,0.36357826,0.00000000
-2.33816908,3.18028263,0.56479842,1.27056592,0.03643526,0.04837490,0.52811390,1.50233259,0.37377664,0.00000000
-2.33216608,3.18966199,0.56913394,1.28438010,0.03622710,0.05066953,0.54576616,1.49196242,0.38415193,0.00000000
-2.32616308,3.20529598,0.57395482,1.30105857,0.03597906,0.05305473,0.56417237,1.48438396,0.39458324,0.00000000
-2.32016008,3.22661116,0.57912051,1.32028790,0.03568547,0.05551556,0.58309835,1.47943678,0.40493517,0.00000000
-2.31415708,3.25278403,0.58446551,1.34165665,0.03533942,0.05803483,0.60228934,1.47682943,0.41506307,0.00000000
-2.30815408,3.28278268,0.58980680,1.36467368,0.03493317,0.06059371,0.62147703,1.47615769,0.42481891,0.00000000
-2.30215108,3.31541754,0.59495216,1.38879014,0.03445868,0.06317231,0.64038719,1.47692727,0.43405774,0.00000000
-2.29614807,3.34939826,0.59970875,1.41342385,0.03390808,0.06575031,0.65874758,1.47857999,0.44264417,0.00000000
-2.29014507,3.38339361,0.60389172,1.43798481,0.03327427,0.06830770,0.67629571,1.48052173,0.45045874,0.00000000
-2.28414207,3.41609110,0.60733218,1.46190044,0.03255139,0.07082533,0.69278596,1.48215076,0.45740359,0.00000000
-2.27813907,3.44625332,0.60988418,1.48463923,0.03173531,0.07328552,0.70799588,1.48288501,0.46340736,0.00000000
-2.27213607,3.47276807,0.61143039,1.50573156,0.03082401,0.07567247,0.72173121,1.48218688,0.46842882,0.00000000
-2.26613307,3.49468986,0.61188609,1.52478674,0.02981781,0.07797257,0.73382947,1.47958448,0.47245914,0.00000000
-2.26013007,3.51127097,0.61120141,1.54150537,0.02871956,0.08017454,0.74416200,1.47468843,0.47552255,0.00000000
-2.25412706,3.52198100,0.60936165,1.55568665,0.02753466,0.08226940,0.75263439,1.46720361,0.47767540,0.00000000
-2.24812406,3.52651430,0.60638588,1.56723039,0.02627095,0.08425031,0.75918535,1.45693554,0.47900355,0.00000000
-2.24212106,3.52478587,0.60232392,1.57613395,0.02493851,0.08611221,0.76378433,1.44379161,0.47961827,0.00000000
-2.23611806,3.51691637,0.59725183,1.58248443,0.02354938,0.08785139,0.76642794,1.42777728,0.47965088,0.00000000
-2.23011506,3.50320825,0.59126658,1.58644700,0.02211712,0.08946492,0.76713568,1.40898802,0.47924632,0.00000000
-2.22411206,3.48411472,0.58447988,1.58825023,0.02065644,0.09095016,0.76594518,1.38759783,0.47855608,0.00000000
-2.21810905,3.46020429,0.57701198,1.58816953,0.01918269,0.09230411,0.76290743,1.36384516,0.47773081,0.00000000
-2.21210605,3.43212329,0.56898556,1.58651002,0.01771142,0.09352300,0.75808233,1.33801748,0.47691312,0.00000000
-2.20610305,3.40055904,0.56052027,1.58358977,0.01625790,0.09460181,0.75153482,1.31043536,0.47623089,0.00000000
-2.20010005,3.36620609,0.55172817,1.57972489,0.01483674,0.09553411,0.74333196,1.28143729,0.47579152,0.00000000
-2.19409705,3.32973748,0.54271040,1.57521702,0.01346149,0.09631187,0.73354096,1.25136581,0.47567740,0.00000000
-2.18809405,3.29178270,0.53355513,1.57034433,0.01214440,0.09692564,0.72222845,1.22055590,0.47594292,0.00000000
-2.18209105,3.25291339,0.52433694,1.56535621,0.01089621,0.09736483,0.70946076,1.18932598,0.47661315,0.00000000
-2.17608804,3.21363709,0.51511758,1.56047201,0.00972597,0.09761811,0.69530528,1.15797179,0.47768418,0.00000000
-2.17008504,3.17439883,0.50594792,1.55588362,0.00864102,0.09767410,0.67983256,1.12676318,0.47912520,0.00000000
-2.16408204,3.13558981,0.49687091,1.55176135,0.00764703,0.09752202,0.66311909,1.09594360,0.48088204,0.00000000
-2.15807904,3.09756169,0.48792521,1.54826263,0.00674800,0.09715251,0.64525017,1.06573190,0.48288206,0.00000000
-2.15207604,3.06064489,0.47914920,1.54554236,0.00594650,0.09655845,0.62632288,1.03632598,0.48503987,0.00000000
-2.14607304,3.02516866,0.47058498,1.54376401,0.00524371,0.09573565,0.60644857,1.00790744,0.48726369,0.00000000
-2.14007004,2.99148106,0.46228196,1.54311023,0.00463972,0.09468358,0.58575477,0.98064686,0.48946186,0.00000000
-2.13406703,2.95996633,0.45429976,1.54379185,0.00413365,0.09340585,0.56438617,0.95470877,0.49154897,0.00000000
-2.12806403,2.93105817,0.44671018,1.54605428,0.00372387,0.09191054,0.54250462,0.93025582,0.49345144,0.00000000
-2.12206103,2.90524686,0.43959784,1.55018031,0.00340818,0.09021038,0.52028793,0.90745159,0.49511197,0.00000000
-2.11605803,2.88307950,0.43305965,1.55648874,0.00318398,0.08832262,0.49792765,0.88646169,0.49649274,0.00000000
-2.11005503,2.86515229,0.42720279,1.56532843,0.00304832,0.08626875,0.47562575,0.86745291,0.49757707,0.00000000
-2.10405203,2.85209503,0.42214142,1.57706767,0.00299809,0.08407399,0.45359043,0.85059030,0.49836953,0.00000000
-2.09804902,2.84454824,0.41799224,1.59207924,0.00302998,0.08176662,0.43203129,0.83603240,0.49889452,0.00000000
-2.09204602,2.84313386,0.41486909,1.61072156,0.00314053,0.07937714,0.41115409,0.82392476,0.49919328,0.00000000
-2.08604302,2.84842108,0.41287689,1.63331695,0.00332612,0.07693738,0.39115540,0.81439228,0.49931980,0.00000000
-2.08004002,2.86088911,0.41210527,1.66012804,0.00358290,0.07447953,0.37221736,0.80753070,0.49933574,0.00000000
-2.07403702,2.88088921,0.41262227,1.69133363,0.00390674,0.07203516,0.35450293,0.80339798,0.49930472,0.00000000
-2.06803402,2.90860809,0.41446839,1.72700538,0.00429316,0.06963438,0.33815173,0.80200604,0.49928644,0.00000000
-2.06203102,2.94403505,0.41765158,1.76708688,0.00473723,0.06730497,0.32327680,0.80331349,0.49933098,0.00000000
-2.05602801,2.98693519,0.42214316,1.81137633,0.00523354,0.06507174,0.30996225,0.80722000,0.49947362,0.00000000
-2.05002501,3.03683041,0.42787526,1.85951420,0.00577610,0.06295598,0.29826196,0.81356254,0.49973056,0.00000000
-2.04402201,3.09298991,0.43473984,1.91097689,0.00635840,0.06097512,0.28819936,0.82211417,0.50009579,0.00000000
-2.03801901,3.15443126,0.44258939,1.96507715,0.00697335,0.05914257,0.27976814,0.83258536,0.50053933,0.00000000
-2.03201601,3.21993261,0.45123944,2.02097177,0.00761336,0.05746767,0.27293390,0.84462813,0.50100687,0.00000000
-2.02601301,3.28805604,0.46047283,2.07767652,0.00827046,0.05595588,0.26763642,0.85784283,0.50142096,0.00000000
-2.02001001,3.35718157,0.47004550,2.13408821,0.00893638,0.05460905,0.26379272,0.87178754,0.50168360,0.00000000
-2.01400700,3.42555061,0.47969377,2.18901306,0.00960277,0.05342583,0.26130029,0.88598964,0.50168004,0.00000000
-2.00800400,3.49131722,0.48914263,2.24120054,0.01026138,0.05240218,0.26004073,0.89995915,0.50128369,0.00000000
-2.00200100,3.55260531,0.49811482,2.28938120,0.01090428,0.05153188,0.25988334,0.91320340,0.50036173,0.00000000
-1.99599800,3.60756907,0.50634027,2.33230712,0.01152410,0.05080712,0.26068869,0.92524227,0.49878125,0.00000000
-1.98999500,3.65445443,0.51356549,2.36879314,0.01211426,0.05021907,0.26231199,0.93562349,0.49641546,0.00000000
-1.98399200,3.69165853,0.51956246,2.39775712,0.01266922,0.04975845,0.26460619,0.94393732,0.49314968,0.00000000
-1.97798899,3.71778476,0.52413670,2.41825744,0.01318460,0.04941601,0.26742470,0.94982983,0.48888685,0.00000000
-1.97198599,3.73169094,0.52713401,2.42952606,0.01365743,0.04918298,0.27062393,0.95301444,0.48355225,0.00000000
-1.96598299,3.73252848,0.52844577,2.43099570,0.01408617,0.04905147,0.27406532,0.95328104,0.47709720,0.00000000
-1.95997999,3.71977074,0.52801232,2.42231983,0.01447080,0.04901471,0.27761721,0.95050230,0.46950154,0.00000000
-1.95397699,3.69322960,0.52582451,2.40338471,0.01481281,0.04906732,0.28115640,0.94463700,0.46077492,0.00000000
-1.94797399,3.65305941,0.52192314,2.37431289,0.01511507,0.04920537,0.28456958,0.93573017,0.45095673,0.00000000
-1.94197099,3.59974842,0.51639647,2.33545820,0.01538177,0.04942644,0.28775449,0.92391008,0.44011476,0.00000000
-1.93596798,3.53409811,0.50937585,2.28739243,0.01561816,0.04972955,0.29062115,0.90938219,0.42834277,0.00000000
-1.92996498,3.45719172,0.50102977,2.23088451,0.01583035,0.05011501,0.29309284,0.89242046,0.41575695,0.00000000
-1.92396198,3.37035341,0.49155647,2.16687330,0.01602503,0.05058420,0.29510714,0.87335630,0.40249165,0.00000000
-1.91795898,3.27510004,0.48117567,2.09643508,0.01620920,0.05113926,0.29661680,0.85256577,0.38869455,0.00000000
-1.91195598,3.17308801,0.47011967,2.02074769,0.01638985,0.05178274,0.29759059,0.83045555,0.37452137,0.00000000
-1.90595298,3.06605739,0.45862427,1.94105253,0.01657374,0.05251718,0.29801391,0.80744832,0.36013070,0.00000000
-1.89994997,2.95577590,0.44691998,1.85861643,0.01676715,0.05334467,0.29788930,0.78396819,0.34567880,0.00000000
-1.89394697,2.84398510,0.43522390,1.77469490,0.01697568,0.05426636,0.29723662,0.76042678,0.33131492,0.00000000
-1.88794397,2.73235089,0.42373255,1.69049809,0.01720412,0.05528201,0.29609293,0.73721051,0.31717717,0.00000000
-1.88194097,2.62242014,0.41261608,1.60716094,0.01745638,0.05638953,0.29451203,0.71466956,0.30338902,0.00000000
-1.87593797,2.51558494,0.40201393,1.52571820,0.01773548,0.05758458,0.29256359,0.69310891,0.29005678,0.00000000
-1.86993497,2.41305530,0.39203216,1.44708522,0.01804360,0.05886024,0.29033182,0.67278174,0.27726784,0.00000000
-1.86393197,2.31584099,0.38274244,1.37204469,0.01838220,0.06020680,0.28791372,0.65388526,0.26508985,0.00000000
-1.85792896,2.22474226,0.37418269,1.30123930,0.01875215,0.06161161,0.28541699,0.63655913,0.25357074,0.00000000
-1.85192596,2.14034934,0.36635915,1.23517015,0.01915391,0.06305912,0.28295742,0.62088616,0.24273953,0.00000000
-1.84592296,2.06304965,0.35924978,1.17420023,0.01958773,0.06453104,0.28065614,0.60689535,0.23260775,0.00000000
