energy_ev,total_up,total_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,N_s_up,N_s_down,N_p_up,N_p_down,S_s_up,S_s_down,S_p_up,S_p_down
-5.87393697,1.64150362,-2.66945279,0.31086566,-0.42732063,0.35350797,-0.23497924,0.02647767,-0.02040588,0.16146392,-0.38233173,0.01443581,-0.02659069,0.60557911,-1.01984650
-5.86793397,1.57191182,-2.80741847,0.30603301,-0.44518729,0.33861181,-0.24828158,0.02698143,-0.02193051,0.15615395,-0.40245686,0.01316021,-0.02802657,0.57919549,-1.07190475
-5.86193097,1.50733729,-2.94043490,0.30403344,-0.46209459,0.32429717,-0.26128375,0.02736144,-0.02345408,0.15175459,-0.42214538,0.01195059,-0.02941245,0.55423152,-1.12170067
-5.85592796,1.44863174,-3.06723600,0.30518699,-0.47793795,0.31069623,-0.27387103,0.02760685,-0.02495842,0.14831668,-0.44125320,0.01081784,-0.03073377,0.53107743,-1.16871014
-5.84992496,1.39656593,-3.18659732,0.30978884,-0.49262956,0.29793238,-0.28592992,0.02770960,-0.02642510,0.14588320,-0.45964027,0.00977088,-0.03197597,0.51009216,-1.21242799
-5.84392196,1.35183008,-3.29735612,0.31810534,-0.50609991,0.28612163,-0.29734998,0.02766479,-0.02783595,0.14449038,-0.47717298,0.00881671,-0.03312465,0.49160105,-1.25237606
-5.83791896,1.31503543,-3.39843208,0.33037009,-0.51829931,0.27537400,-0.30802584,0.02747087,-0.02917352,0.14416866,-0.49372674,0.00796045,-0.03416578,0.47589449,-1.28811133
-5.83191596,1.28671599,-3.48884881,0.34678012,-0.52919935,0.26579470,-0.31785925,0.02712971,-0.03042161,0.14494331,-0.50918898,0.00720546,-0.03508591,0.46322699,-1.31923408
-5.82591296,1.26732956,-3.56775565,0.36749203,-0.53879428,0.25748486,-0.32676133,0.02664663,-0.03156576,0.14683473,-0.52346218,0.00655346,-0.03587242,0.45381662,-1.34539605
-5.81990995,1.25725753,-3.63444933,0.39261806,-0.54710235,0.25054171,-0.33465474,0.02603019,-0.03259369,0.14985833,-0.53646704,0.00600465,-0.03651374,0.44784443,-1.36630842
-5.81390695,1.25680264,-3.68839497,0.42222206,-0.55416690,0.24505799,-0.34147597,0.02529190,-0.03349568,0.15402390,-0.54814574,0.00555792,-0.03699968,0.44545367,-1.38174942
-5.80790395,1.26618461,-3.72924547,0.45631528,-0.56005732,0.24112065,-0.34717737,0.02444591,-0.03426489,0.15933456,-0.55846481,0.00521096,-0.03732169,0.44674865,-1.39157138
-5.80190095,1.28553352,-3.75685840,0.49485221,-0.56486943,0.23880872,-0.35172909,0.02350845,-0.03489754,0.16578525,-0.56741782,0.00496047,-0.03747318,0.45179319,-1.39570683
-5.79589795,1.31488098,-3.77130931,0.53772640,-0.56872548,0.23819049,-0.35512065,0.02249733,-0.03539308,0.17336094,-0.57502734,0.00480225,-0.03744973,0.46060855,-1.39417343
-5.78989495,1.35414976,-3.77290050,0.58476647,-0.57177324,0.23932020,-0.35736210,0.02143132,-0.03575414,0.18203458,-0.58134622,0.00473142,-0.03724944,0.47317096,-1.38707732
-5.78389195,1.40314231,-3.76216414,0.63573250,-0.57418438,0.24223426,-0.35848471,0.02032960,-0.03598646,0.19176493,-0.58645783,0.00474247,-0.03687305,0.48940897,-1.37461458
-5.77788894,1.46152924,-3.73985898,0.69031312,-0.57615176,0.24694737,-0.35854098,0.01921109,-0.03609868,0.20249450,-0.59047524,0.00482944,-0.03632413,0.50920068,-1.35707060
-5.77188594,1.52883852,-3.70696011,0.74812345,-0.57788566,0.25344869,-0.35760411,0.01809396,-0.03610203,0.21414762,-0.59353914,0.00498601,-0.03560916,0.53237127,-1.33481698
-5.76588294,1.60444678,-3.66464135,0.80870433,-0.57960891,0.26169851,-0.35576664,0.01699506,-0.03600996,0.22662897,-0.59581448,0.00520557,-0.03473750,0.55869116,-1.30830606
-5.75987994,1.68757357,-3.61425053,0.87152310,-0.58155100,0.27162547,-0.35313856,0.01592957,-0.03583771,0.23982255,-0.59748593,0.00548142,-0.03372132,0.58787505,-1.27806286
-5.75387694,1.77727979,-3.55727795,0.93597630,-0.58394126,0.28312477,-0.34984462,0.01491060,-0.03560183,0.25359140,-0.59875212,0.00580676,-0.03257538,0.61958225,-1.24467483
-5.74787394,1.87247120,-3.49531918,1.00139451,-0.58700135,0.29605749,-0.34602121,0.01394898,-0.03531969,0.26777808,-0.59981903,0.00617488,-0.03131676,0.65341858,-1.20877934
-5.74187094,1.97190774,-3.43003317,1.06704969,-0.59093727,0.31025123,-0.34181268,0.01305312,-0.03500900,0.28220600,-0.60089257,0.00657927,-0.02996449,0.68894018,-1.17104964
-5.73586793,2.07421916,-3.36309750,1.13216498,-0.59593141,0.32550225,-0.33736744,0.01222900,-0.03468732,0.29668176,-0.60217092,0.00701373,-0.02853912,0.72565927,-1.13217951
-5.72986493,2.17792717,-3.29616248,1.19592718,-0.60213484,0.34157896,-0.33283376,0.01148019,-0.03437166,0.31099835,-0.60383666,0.00747252,-0.02706216,0.76305201,-1.09286737
-5.72386193,2.28147382,-3.23080614,1.25750175,-0.60966036,0.35822693,-0.32835577,0.01080805,-0.03407809,0.32493930,-0.60604944,0.00795053,-0.02555565,0.80056841,-1.05380038
-5.71785893,2.38325566,-3.16849207,1.31605003,-0.61857671,0.37517514,-0.32406951,0.01021187,-0.03382146,0.33828361,-0.60893924,0.00844339,-0.02404149,0.83764410,-1.01563920
-5.71185593,2.48166269,-3.11053192,1.37074843,-0.62890434,0.39214337,-0.32009941,0.00968923,-0.03361515,0.35081137,-0.61260077,0.00894769,-0.02254100,0.87371363,-0.97900404
-5.70585293,2.57512080,-3.05805450,1.42080889,-0.64061304,0.40885033,-0.31655527,0.00923624,-0.03347089,0.36230983,-0.61708930,0.00946104,-0.02107435,0.90822489,-0.94446256
-5.69984992,2.66213601,-3.01198250,1.46550009,-0.65362168,0.42502233,-0.31352985,0.00884793,-0.03339871,0.37257974,-0.62241806,0.00998225,-0.01966013,0.94065406,-0.91252002
-5.69384692,2.74133885,-2.97301799,1.50416843,-0.66780020,0.44040196,-0.31109722,0.00851854,-0.03340682,0.38144168,-0.62855753,0.01051140,-0.01831496,0.97052059,-0.88361216
-5.68784392,2.81152665,-2.94163719,1.53625811,-0.68297388,0.45475649,-0.30931182,0.00824188,-0.03350172,0.38874213,-0.63543657,0.01104989,-0.01705323,0.99740129,-0.85810078
-5.68184092,2.87170185,-2.91809426,1.56132918,-0.69892980,0.46788552,-0.30820834,0.00801162,-0.03368813,0.39435895,-0.64294535,0.01160039,-0.01588686,1.02094311,-0.83627220
-5.67583792,2.92110430,-2.90243384,1.57907284,-0.71542516,0.47962746,-0.30780227,0.00782155,-0.03396915,0.39820602,-0.65094007,0.01216685,-0.01482526,1.04087368,-0.81833848
-5.66983492,2.95923581,-2.89451114,1.58932304,-0.73219724,0.48986455,-0.30809116,0.00766584,-0.03434629,0.40023682,-0.65924910,0.01275430,-0.01387528,1.05700925,-0.80444098
-5.66383192,2.98587546,-2.89401835,1.59206376,-0.74897439,0.49852617,-0.30905634,0.00753918,-0.03481955,0.40044675,-0.66768031,0.01336867,-0.01304140,1.06925931,-0.79465600
-5.65782891,3.00108465,-2.90051542,1.58743137,-0.76548765,0.50559011,-0.31066513,0.00743691,-0.03538747,0.39887396,-0.67602918,0.01401651,-0.01232586,1.07762775,-0.78900192
-5.65182591,3.00520146,-2.91346357,1.57571175,-0.78148227,0.51108189,-0.31287325,0.00735509,-0.03604717,0.39559870,-0.68408734,0.01470467,-0.01172896,1.08221030,-0.78744727
-5.64582291,2.99882411,-2.93225929,1.55733227,-0.79672869,0.51507208,-0.31562731,0.00729054,-0.03679439,0.39074114,-0.69165097,0.01543988,-0.01124936,1.08318830,-0.78991920
-5.63981991,2.98278439,-2.95626697,1.53284851,-0.81103222,0.51767163,-0.31886728,0.00724077,-0.03762341,0.38445768,-0.69852886,0.01622837,-0.01088444,1.08081903,-0.79631161
-5.63381691,2.95811202,-2.98484837,1.50292654,-0.82424104,0.51902570,-0.32252874,0.00720395,-0.03852710,0.37693595,-0.70454954,0.01707542,-0.01063071,1.07542306,-0.80649259
-5.62781391,2.92599157,-3.01738739,1.46832119,-0.83625199,0.51930603,-0.32654488,0.00717879,-0.03949680,0.36838871,-0.70956723,0.01798490,-0.01048410,1.06736927,-0.82031054
-5.62181091,2.88771422,-3.05330893,1.42985135,-0.84701396,0.51870253,-0.33084800,0.00716443,-0.04052229,0.35904681,-0.71346643,0.01895888,-0.01044033,1.05705817,-0.83759876
-5.61580790,2.84462638,-3.09209117,1.38837336,-0.85652849,0.51741427,-0.33537067,0.00716030,-0.04159176,0.34915167,-0.71616488,0.01999731,-0.01049521,1.04490445,-0.85817826
-5.60980490,2.79807799,-3.13327100,1.34475360,-0.86484781,0.51564049,-0.34004644,0.00716600,-0.04269176,0.33894741,-0.71761489,0.02109770,-0.01064483,1.03131965,-0.88185859
-5.60380190,2.74937274,-3.17644273,1.29984163,-0.87207023,0.51357214,-0.34481006,0.00718115,-0.04380724,0.32867324,-0.71780300,0.02225499,-0.01088577,1.01669581,-0.90843708
-5.59779890,2.69972276,-3.22125072,1.25444486,-0.87833325,0.51138416,-0.34959745,0.00720529,-0.04492158,0.31855614,-0.71674823,0.02346146,-0.01121516,1.00139089,-0.93769634
-5.59179590,2.65020972,-3.26737707,1.20930595,-0.88380471,0.50922906,-0.35434529,0.00723782,-0.04601674,0.30880440,-0.71449891,0.02470685,-0.01163067,0.98571670,-0.96940065
-5.58579290,2.60175412,-3.31452550,1.16508389,-0.88867257,0.50723204,-0.35899052,0.00727786,-0.04707347,0.29960206,-0.71112856,0.02597850,-0.01213050,0.96992987,-1.00329160
-5.57978989,2.55509384,-3.36240308,1.12233933,-0.89313373,0.50548773,-0.36346978,0.00732430,-0.04807154,0.29110463,-0.70673091,0.02726174,-0.01271319,0.95422617,-1.03908343
-5.57378689,2.51077258,-3.41070136,1.08152470,-0.89738257,0.50405874,-0.36771890,0.00737577,-0.04899016,0.28343613,-0.70141456,0.02854027,-0.01337745,0.93873837,-1.07645864
-5.56778389,2.46913828,-3.45907849,1.04297940,-0.90159982,0.50297594,-0.37167256,0.00743064,-0.04980835,0.27668749,-0.69529746,0.02979679,-0.01412194,0.92353759,-1.11506452
-5.56178089,2.43035097,-3.50714387,1.00692987,-0.90594218,0.50224034,-0.37526423,0.00748711,-0.05050547,0.27091639,-0.68850152,0.03101351,-0.01494496,0.90863777,-1.15451094
-5.55577789,2.39439900,-3.55444646,0.97349437,-0.91053341,0.50182638,-0.37842647,0.00754329,-0.05106176,0.26614842,-0.68114764,0.03217289,-0.01584422,0.89400290,-1.19436986
-5.54977489,2.36112224,-3.60046779,0.94269190,-0.91545699,0.50168629,-0.38109149,0.00759727,-0.05145888,0.26237943,-0.67335131,0.03325827,-0.01681653,0.87955644,-1.23417697
-5.54377189,2.33024060,-3.64462022,0.91445459,-0.92075100,0.50175527,-0.38319217,0.00764723,-0.05168054,0.25957889,-0.66521896,0.03425447,-0.01785753,0.86519214,-1.27343551
-5.53776888,2.30138585,-3.68625074,0.88864282,-0.92640508,0.50195704,-0.38466337,0.00769155,-0.05171299,0.25769405,-0.65684507,0.03514842,-0.01896150,0.85078566,-1.31162237
-5.53176588,2.27413491,-3.72465016,0.86506214,-0.93235977,0.50220950,-0.38544348,0.00772891,-0.05154560,0.25665465,-0.64831014,0.03592958,-0.02012116,0.83620614,-1.34819638
-5.52576288,2.24804265,-3.75906713,0.84348108,-0.93850812,0.50243013,-0.38547620,0.00775835,-0.05117123,0.25637802,-0.63967943,0.03659033,-0.02132757,0.82132723,-1.38260855
-5.51975988,2.22267269,-3.78872641,0.82364907,-0.94469947,0.50254089,-0.38471238,0.00777940,-0.05058667,0.25677420,-0.63100243,0.03712618,-0.02257009,0.80603677,-1.41431388
-5.51375688,2.19762465,-3.81285036,0.80531367,-0.95074508,0.50247238,-0.38311180,0.00779204,-0.04979277,0.25775098,-0.62231306,0.03753585,-0.02383639,0.79024487,-1.44278428
-5.50775388,2.17255706,-3.83068249,0.78823643,-0.95642552,0.50216711,-0.38064487,0.00779678,-0.04879464,0.25921862,-0.61363033,0.03782120,-0.02511256,0.77388998,-1.46752213
-5.50175088,2.14720503,-3.84151200,0.77220677,-0.96149941,0.50158193,-0.37729407,0.00779468,-0.04760157,0.26109416,-0.60495952,0.03798705,-0.02638331,0.75694288,-1.48807386
-5.49574787,2.12139270,-3.84469824,0.75705360,-0.96571311,0.50068944,-0.37305507,0.00778728,-0.04622693,0.26330514,-0.59629374,0.03804081,-0.02763219,0.73940845,-1.50404299
-5.48974487,2.09504041,-3.83969387,0.74265441,-0.96881118,0.49947867,-0.36793747,0.00777656,-0.04468785,0.26579269,-0.58761584,0.03799213,-0.02884192,0.72132560,-1.51510214
-5.48374187,2.06816699,-3.82606612,0.72894164,-0.97054717,0.49795498,-0.36196513,0.00776493,-0.04300486,0.26851397,-0.57890050,0.03785241,-0.02999474,0.70276534,-1.52100348
-5.47773887,2.04088794,-3.80351515,0.71590634,-0.97069438,0.49613949,-0.35517614,0.00775512,-0.04120139,0.27144392,-0.57011667,0.03763428,-0.03107285,0.68382761,-1.52158730
-5.47173587,2.01341016,-3.77188919,0.70359932,-0.96905639,0.49406801,-0.34762224,0.00775010,-0.03930326,0.27457639,-0.56123015,0.03735117,-0.03205879,0.66463699,-1.51678830
-5.46573287,1.98602407,-3.73119610,0.69212988,-0.96547703,0.49178996,-0.33936809,0.00775301,-0.03733802,0.27792454,-0.55220638,0.03701678,-0.03293595,0.64533789,-1.50663948
-5.45972986,1.95909400,-3.68161119,0.68166226,-0.95984951,0.48936704,-0.33049003,0.00776708,-0.03533436,0.28152074,-0.54301343,0.03664478,-0.03368899,0.62608951,-1.49127358
-5.45372686,1.93304751,-3.62348114,0.67241022,-0.95212444,0.48687214,-0.32107477,0.00779553,-0.03332152,0.28541585,-0.53362507,0.03624841,-0.03430428,0.60706092,-1.47092199
-5.44772386,1.90836418,-3.55732443,0.66462982,-0.94231659,0.48438830,-0.31121782,0.00784150,-0.03132864,0.28967789,-0.52402400,0.03584037,-0.03477030,0.58842647,-1.44591122
-5.44172086,1.88556426,-3.48382800,0.65861078,-0.93051002,0.48200780,-0.30102188,0.00790797,-0.02938424,0.29439031,-0.51420495,0.03543262,-0.03507805,0.57036184,-1.41665731
-5.43571786,1.86519745,-3.40384060,0.65466652,-0.91686158,0.47983154,-0.29059515,0.00799770,-0.02751574,0.29964963,-0.50417770,0.03503644,-0.03522131,0.55304061,-1.38365807
-5.42971486,1.84783169,-3.31836282,0.65312312,-0.90160227,0.47796828,-0.28004969,0.00811315,-0.02574897,0.30556258,-0.49396988,0.03466246,-0.03519687,0.53663157,-1.34748369
-5.42371186,1.83404194,-3.22853385,0.65430751,-0.88503659,0.47653406,-0.26949985,0.00825643,-0.02410786,0.31224280,-0.48362916,0.03432076,-0.03500474,0.52129659,-1.30876579
-5.41770885,1.82439876,-3.13561515,0.65853503,-0.86753945,0.47565131,-0.25906065,0.00842919,-0.02261408,0.31980700,-0.47322498,0.03402109,-0.03464820,0.50718894,-1.26818529
-5.41170585,1.81945645,-3.04097087,0.66609654,-0.84955076,0.47544783,-0.24884638,0.00863262,-0.02128684,0.32837068,-0.46284938,0.03377301,-0.03413375,0.49445198,-1.22645922
-5.40570285,1.81974062,-2.94604522,0.67724553,-0.83156743,0.47605539,-0.23896905,0.00886734,-0.02014263,0.33804354,-0.45261682,0.03358605,-0.03347103,0.48321802,-1.18432683
-5.39969985,1.82573512,-2.85233659,0.69218546,-0.81413291,0.47760785,-0.22953703,0.00913334,-0.01919510,0.34892455,-0.44266296,0.03346984,-0.03267258,0.47360721,-1.14253506
-5.39369685,1.83786845,-2.76136872,0.71105778,-0.79782428,0.48023893,-0.22065349,0.00942995,-0.01845488,0.36109692,-0.43314219,0.03343417,-0.03175356,0.46572639,-1.10182373
-5.38769385,1.85649994,-2.67465900,0.73393096,-0.78323718,0.48407953,-0.21241496,0.00975575,-0.01792950,0.37462318,-0.42422390,0.03348896,-0.03073132,0.45966787,-1.06291043
-5.38169085,1.88190613,-2.59368424,0.76079114,-0.77096875,0.48925476,-0.20490971,0.01010856,-0.01762323,0.38954041,-0.41608751,0.03364419,-0.02962497,0.45550806,-1.02647550
-5.37568784,1.91426808,-2.51984457,0.79153490,-0.76159901,0.49588067,-0.19821606,0.01048538,-0.01753700,0.40585614,-0.40891644,0.03390971,-0.02845486,0.45330602,-0.99314725
-5.36968484,1.95366026,-2.45442610,0.82596445,-0.75567129,0.50406110,-0.19240072,0.01088243,-0.01766828,0.42354488,-0.40289109,0.03429502,-0.02724195,0.45310211,-0.96348760
-5.36368184,2.00004184,-2.39856335,0.86378595,-0.75367220,0.51388457,-0.18751698,0.01129516,-0.01801101,0.44254570,-0.39818108,0.03480896,-0.02600732,0.45491666,-0.93797858
-5.35767884,2.05325124,-2.35320266,0.90461111,-0.75601185,0.52542153,-0.18360301,0.01171826,-0.01855556,0.46276112,-0.39493724,0.03545940,-0.02477148,0.45874908,-0.91700987
-5.35167584,2.11300460,-2.31906789,0.94796235,-0.76300521,0.53872222,-0.18068023,0.01214583,-0.01928867,0.48405732,-0.39328342,0.03625288,-0.02355387,0.46457724,-0.90086790
-5.34567284,2.17889859,-2.29662988,0.99328164,-0.77485522,0.55381513,-0.17875188,0.01257144,-0.02019349,0.50626589,-0.39330876,0.03719432,-0.02237229,0.47235746,-0.88972676
-5.33966983,2.25041778,-2.28608122,1.03994287,-0.79163864,0.57070623,-0.17780183,0.01298830,-0.02124970,0.52918716,-0.39506073,0.03828669,-0.02124245,0.48202501,-0.88364151
-5.33366683,2.32694662,-2.28731774,1.08726733,-0.81329518,0.58937897,-0.17779385,0.01338945,-0.02243369,0.55259503,-0.39853936,0.03953078,-0.02017759,0.49349530,-0.88254411
-5.32766383,2.40778534,-2.29992814,1.13454199,-0.83962085,0.60979504,-0.17867135,0.01376797,-0.02371881,0.57624304,-0.40369295,0.04092508,-0.01918819,0.50666550,-0.88624248
-5.32166083,2.49216914,-2.32319284,1.18103960,-0.87026577,0.63189569,-0.18035762,0.01411718,-0.02507581,0.59987156,-0.41041569,0.04246563,-0.01828177,0.52141670,-0.89442292
-5.31565783,2.57928956,-2.35609284,1.22603991,-0.90473716,0.65560345,-0.18275689,0.01443088,-0.02647333,0.62321568,-0.41854736,0.04414603,-0.01746289,0.53761631,-0.90665603
-5.30965483,2.66831662,-2.39732903,1.26885097,-0.94240735,0.68082397,-0.18575584,0.01470355,-0.02787847,0.64601335,-0.42787519,0.04595753,-0.01673313,0.55512052,-0.92240634
-5.30365183,2.75842028,-2.44535190,1.30882946,-0.98252714,0.70744778,-0.18922599,0.01493055,-0.02925755,0.66801334,-0.43813808,0.04788911,-0.01609130,0.57377669,-0.94104544
-5.29764882,2.84878980,-2.49840108,1.34539896,-1.02424391,0.73535162,-0.19302665,0.01510829,-0.03057688,0.68898264,-0.44903288,0.04992767,-0.01553376,0.59342536,-0.96186845
-5.29164582,2.93864956,-2.55455362,1.37806538,-1.06662427,0.76439914,-0.19700848,0.01523431,-0.03180359,0.70871265,-0.46022272,0.05205824,-0.01505472,0.61390169,-0.98411338
-5.28564282,3.02727017,-2.61177971,1.40642860,-1.10868028,0.79444074,-0.20101747,0.01530743,-0.03290656,0.72702397,-0.47134704,0.05426414,-0.01464677,0.63503631,-1.00698290
-5.27963982,3.11397423,-2.66800356,1.43018982,-1.14939852,0.82531254,-0.20489937,0.01532768,-0.03385722,0.74376942,-0.48203283,0.05652720,-0.01430137,0.65665536,-1.02966769
-5.27363682,3.19813626,-2.72116760,1.44915430,-1.18777078,0.85683444,-0.20850420,0.01529632,-0.03463044,0.75883512,-0.49190683,0.05882791,-0.01400939,0.67857989,-1.05137075
-5.26763382,3.27917700,-2.76929710,1.46322942,-1.22282533,0.88880739,-0.21169080,0.01521570,-0.03520523,0.77213954,-0.50060792,0.06114556,-0.01376174,0.70062461,-1.07133160
-5.26163082,3.35655286,-2.81056301,1.47241846,-1.25365736,0.92101021,-0.21433118,0.01508917,-0.03556543,0.78363074,-0.50779940,0.06345830,-0.01354989,0.72259619,-1.08884958
-5.25562781,3.42974153,-2.84334025,1.47681041,-1.27945750,0.95319617,-0.21631452,0.01492085,-0.03570017,0.79328196,-0.51318045,0.06574322,-0.01336641,0.74429148,-1.10330536
-5.24962481,3.49822537,-2.86625916,1.47656683,-1.29953725,0.98508998,-0.21755056,0.01471542,-0.03560420,0.80108595,-0.51649641,0.06797637,-0.01320547,0.76549586,-1.11417977
-5.24362181,3.56147447,-2.87824807,1.47190653,-1.31335025,1.01638548,-0.21797244,0.01447790,-0.03527806,0.80704853,-0.51754734,0.07013278,-0.01306324,0.78598212,-1.12106921
-5.23761881,3.61893128,-2.87856532,1.46308927,-1.32050859,1.04674470,-0.21753857,0.01421341,-0.03472801,0.81118189,-0.51619458,0.07218656,-0.01293816,0.80551014,-1.12369720
-5.23161581,3.66999882,-2.86681960,1.45039949,-1.32079363,1.07579866,-0.21623377,0.01392692,-0.03396577,0.81349820,-0.51236502,0.07411092,-0.01283123,0.82382784,-1.12192145
-5.22561281,3.71403416,-2.84297791,1.43413121,-1.31416090,1.10315032,-0.21406944,0.01362307,-0.03300815,0.81400409,-0.50605297,0.07587842,-0.01274603,0.84067341,-1.11573648
-5.21960980,3.75034863,-2.80736112,1.41457487,-1.30073913,1.12837998,-0.21108277,0.01330597,-0.03187646,0.81269644,-0.49731964,0.07746116,-0.01268870,0.85577913,-1.10527146
-5.21360680,3.77821565,-2.76062756,1.39200706,-1.28082342,1.15105323,-0.20733520,0.01297909,-0.03059573,0.80955990,-0.48629021,0.07883121,-0.01266786,0.86887669,-1.09078375
-5.20760380,3.79688641,-2.70374572,1.36668338,-1.25486330,1.17073125,-0.20291002,0.01264518,-0.02919398,0.80456634,-0.47314887,0.07996103,-0.01269423,0.87970396,-1.07264822
-5.20160080,3.80561321,-2.63795717,1.33883489,-1.22344599,1.18698344,-0.19790931,0.01230624,-0.02770126,0.79767634,-0.45813192,0.08082414,-0.01278034,0.88801297,-1.05134304
-5.19559780,3.80367932,-2.56473174,1.30866790,-1.18727601,1.19940165,-0.19245038,0.01196351,-0.02614874,0.78884275,-0.44151945,0.08139577,-0.01294002,0.89357864,-1.02743234
-5.18959480,3.79043401,-2.48571669,1.27636686,-1.14715177,1.20761565,-0.18666175,0.01161758,-0.02456780,0.77801590,-0.42362592,0.08165363,-0.01318783,0.89620794,-1.00154660
-5.18359180,3.76533057,-2.40268193,1.24209991,-1.10394049,1.21130888,-0.18067896,0.01126849,-0.02298915,0.76515029,-0.40479010,0.08157876,-0.01353843,0.89574885,-0.97436146
-5.17758879,3.72796508,-2.31746346,1.20602615,-1.05855208,1.21023385,-0.17464030,0.01091583,-0.02144198,0.75021230,-0.38536473,0.08115635,-0.01400591,0.89209864,-0.94657564
-5.17158579,3.67811334,-2.23190704,1.16830409,-1.01191326,1.20422624,-0.16868250,0.01055894,-0.01995326,0.73318815,-0.36570636,0.08037645,-0.01460309,0.88521087,-0.91888876
-5.16558279,3.61576359,-2.14781381,1.12910022,-0.96494260,1.19321690,-0.16293676,0.01019708,-0.01854713,0.71409187,-0.34616572,0.07923474,-0.01534083,0.87510069,-0.89197984
