energy_ev,total_up,As_p_up,As_d_up,S_s_up,S_p_up,Y_p_up,Y_d_up
-5.80790395,1.27767160,0.11967856,0.00000000,0.03611179,0.69352829,0.22048233,0.41998151
-5.80190095,1.32333560,0.12446717,0.00000000,0.03776118,0.72006790,0.22817639,0.43648005
-5.79589795,1.36988828,0.12912232,0.00000000,0.03942403,0.74743421,0.23670024,0.45342343
-5.78989495,1.41700143,0.13360350,0.00000000,0.04108933,0.77547173,0.24593861,0.47072752
-5.78389195,1.46433561,0.13787109,0.00000000,0.04274431,0.80401756,0.25576553,0.48830238
-5.77788894,1.51154452,0.14188732,0.00000000,0.04437452,0.83290275,0.26604609,0.50605272
-5.77188594,1.55828026,0.14561729,0.00000000,0.04596415,0.86195419,0.27663866,0.52387883
-5.76588294,1.60419973,0.14903001,0.00000000,0.04749632,0.89099710,0.28739760,0.54167787
-5.75987994,1.64897202,0.15209935,0.00000000,0.04895350,0.91985817,0.29817644,0.55934566
-5.75387694,1.69228674,0.15480496,0.00000000,0.05031805,0.94836937,0.30883140,0.57677898
-5.74787394,1.73386314,0.15713303,0.00000000,0.05157269,0.97637245,0.31922531,0.59387840
-5.74187094,1.77345982,0.15907690,0.00000000,0.05270119,1.00372393,0.32923177,0.61055149
-5.73586793,1.81088459,0.16063757,0.00000000,0.05368888,1.03030057,0.33873937,0.62671644
-5.72986493,1.84600428,0.16182392,0.00000000,0.05452334,1.05600509,0.34765584,0.64230599
-5.72386193,1.87875405,0.16265279,0.00000000,0.05519491,1.08077185,0.35591205,0.65727141
-5.71785893,1.90914572,0.16314885,0.00000000,0.05569725,1.10457246,0.36346556,0.67158655
-5.71185593,1.93727481,0.16334427,0.00000000,0.05602776,1.12742074,0.37030358,0.68525167
-5.70585293,1.96332584,0.16327819,0.00000000,0.05618799,1.14937714,0.37644534,0.69829686
-5.69984992,1.98757554,0.16299604,0.00000000,0.05618385,1.17055197,0.38194347,0.71078493
-5.69384692,2.01039367,0.16254868,0.00000000,0.05602577,1.19110752,0.38688457,0.72281362
-5.68784392,2.03224123,0.16199147,0.00000000,0.05572871,1.21125867,0.39138866,0.73451673
-5.68184092,2.05366589,0.16138320,0.00000000,0.05531204,1.23127191,0.39560768,0.74606439
-5.67583792,2.07529465,0.16078491,0.00000000,0.05479929,1.25146261,0.39972294,0.75766200
-5.66983492,2.09782373,0.16025879,0.00000000,0.05421779,1.27219061,0.40394151,0.76954807
-5.66383192,2.12200592,0.15986692,0.00000000,0.05359817,1.29385403,0.40849184,0.78199066
-5.65782891,2.14863556,0.15967011,0.00000000,0.05297378,1.31688145,0.41361854,0.79528271
-5.65182591,2.17853167,0.15972678,0.00000000,0.05237999,1.34172271,0.41957650,0.80973612
-5.64582291,2.21251948,0.16009184,0.00000000,0.05185348,1.36883847,0.42662465,0.82567481
-5.63981991,2.25141106,0.16081576,0.00000000,0.05143138,1.39868882,0.43501934,0.84342699
-5.63381691,2.29598544,0.16194365,0.00000000,0.05115048,1.43172138,0.44500777,0.86331670
-5.62781391,2.34696894,0.16351454,0.00000000,0.05104636,1.46835917,0.45682143,0.88565502
-5.62181091,2.40501619,0.16556078,0.00000000,0.05115255,1.50898861,0.47066992,0.91073115
-5.61580790,2.47069241,0.16810760,0.00000000,0.05149973,1.55394813,0.48673527,0.93880368
-5.60980490,2.54445756,0.17117286,0.00000000,0.05211497,1.60351764,0.50516684,0.97009230
-5.60380190,2.62665263,0.17476698,0.00000000,0.05302104,1.65790924,0.52607711,1.00477025
-5.59779890,2.71748865,0.17889297,0.00000000,0.05423579,1.71725946,0.54953825,1.04295781
-5.59179590,2.81703850,0.18354675,0.00000000,0.05577170,1.78162320,0.57557971,1.08471687
-5.58579290,2.92523193,0.18871755,0.00000000,0.05763544,1.85096954,0.60418681,1.13004699
-5.57978989,3.04185360,0.19438846,0.00000000,0.05982762,1.92517957,0.63530034,1.17888287
-5.57378689,3.16654442,0.20053714,0.00000000,0.06234268,2.00404616,0.66881709,1.23109341
-5.56778389,3.29880581,0.20713664,0.00000000,0.06516887,2.08727569,0.70459139,1.28648226
-5.56178089,3.43800686,0.21415621,0.00000000,0.06828839,2.17449164,0.74243741,1.34478999
-5.55577789,3.58339402,0.22156227,0.00000000,0.07167766,2.26523975,0.78213226,1.40569753
-5.54977489,3.73410301,0.22931935,0.00000000,0.07530770,2.35899475,0.82341970,1.46883102
-5.54377189,3.88917249,0.23739094,0.00000000,0.07914464,2.45516825,0.86601430,1.53376768
-5.53776888,4.04755918,0.24574039,0.00000000,0.08315031,2.55311760,0.90960598,1.60004255
-5.53176588,4.20815382,0.25433164,0.00000000,0.08728291,2.65215541,0.95386482,1.66715604
-5.52576288,4.36979765,0.26312982,0.00000000,0.09149776,2.75155963,0.99844594,1.73458180
-5.51975988,4.53129899,0.27210175,0.00000000,0.09574806,2.85058368,1.04299441,1.80177493
-5.51375688,4.69144949,0.28121615,0.00000000,0.09998568,2.94846670,1.08715014,1.86818033
-5.50775388,4.84903969,0.29044374,0.00000000,0.10416197,3.04444357,1.13055261,1.93324077
-5.50175088,5.00287382,0.29975705,0.00000000,0.10822855,3.13775466,1.17284553,1.99640495
-5.49574787,5.15178350,0.30913002,0.00000000,0.11213798,3.22765519,1.21368133,2.05713513
-5.48974487,5.29464035,0.31853742,0.00000000,0.11584452,3.31342421,1.25272556,2.11491432
-5.48374187,5.43036746,0.32795408,0.00000000,0.11930476,3.39437314,1.28966118,2.16925322
-5.47773887,5.55794992,0.33735386,0.00000000,0.12247813,3.46985397,1.32419285,2.21969655
-5.47173587,5.67644435,0.34670873,0.00000000,0.12532748,3.53926706,1.35605114,2.26582906
-5.46573287,5.78498776,0.35598759,0.00000000,0.12781946,3.60206876,1.38499678,2.30728113
-5.45972986,5.88280593,0.36515524,0.00000000,0.12992497,3.65777871,1.41082492,2.34373390
-5.45372686,5.96922126,0.37417145,0.00000000,0.13161940,3.70598686,1.43336929,2.37492410
-5.44772386,6.04366054,0.38299017,0.00000000,0.13288301,3.74636032,1.45250629,2.40064836
-5.44172086,6.10566241,0.39155900,0.00000000,0.13370105,3.77864972,1.46815884,2.42076713
-5.43571786,6.15488465,0.39981900,0.00000000,0.13406402,3.80269510,1.48029985,2.43520798
-5.42971486,6.19111112,0.40770485,0.00000000,0.13396778,3.81843115,1.48895517,2.44396825
-5.42371186,6.21425809,0.41514540,0.00000000,0.13341361,3.82589138,1.49420576,2.44711697
-5.41770885,6.22437978,0.42206470,0.00000000,0.13240831,3.82521122,1.49618897,2.44479573
-5.41170585,6.22167266,0.42838335,0.00000000,0.13096411,3.81662953,1.49509863,2.43721853
-5.40570285,6.20647808,0.43402034,0.00000000,0.12909858,3.80048848,1.49118393,2.42467044
-5.39969985,6.17928302,0.43889510,0.00000000,0.12683451,3.77723139,1.48474675,2.40750483
-5.39369685,6.14071838,0.44292993,0.00000000,0.12419956,3.74739857,1.47613760,2.38613929
-5.38769385,6.09155472,0.44605248,0.00000000,0.12122596,3.71162094,1.46575003,2.36105015
-5.38169085,6.03269518,0.44819835,0.00000000,0.11795002,3.67061160,1.45401360,2.33276560
-5.37568784,5.96516567,0.44931369,0.00000000,0.11441159,3.62515540,1.44138558,2.30185766
-5.36968484,5.89010219,0.44935753,0.00000000,0.11065339,3.57609677,1.42834161,2.26893301
-5.36368184,5.80873591,0.44830394,0.00000000,0.10672028,3.52432626,1.41536556,2.23462312
-5.35767884,5.72237595,0.44614382,0.00000000,0.10265849,3.47076599,1.40293903,2.19957381
-5.35167584,5.63239073,0.44288619,0.00000000,0.09851475,3.41635476,1.39153067,2.16443458
-5.34567284,5.54018815,0.43855907,0.00000000,0.09433547,3.36203300,1.38158594,2.12984808
-5.33966983,5.44719538,0.43320975,0.00000000,0.09016585,3.30872824,1.37351748,2.09643999
-5.33366683,5.35483860,0.42690454,0.00000000,0.08604908,3.25734141,1.36769653,2.06480953
-5.32766383,5.26452352,0.41972789,0.00000000,0.08202561,3.20873436,1.36444569,2.03552099
-5.32166083,5.17761677,0.41178111,0.00000000,0.07813246,3.16371881,1.36403316,2.00909618
-5.31565783,5.09542873,0.40318044,0.00000000,0.07440269,3.12304691,1.36666877,1.98600818
-5.30965483,5.01919793,0.39405478,0.00000000,0.07086494,3.08740339,1.37250166,1.96667623
-5.30365183,4.95007707,0.38454302,0.00000000,0.06754318,3.05739936,1.38161979,1.95146178
-5.29764882,4.88912075,0.37479113,0.00000000,0.06445651,3.03356743,1.39405107,1.94066570
-5.29164582,4.83727466,0.36494893,0.00000000,0.06161917,3.01635817,1.40976595,1.93452632
-5.28564282,4.79536623,0.35516692,0.00000000,0.05904069,3.00613743,1.42868134,1.93321845
-5.27963982,4.76409641,0.34559296,0.00000000,0.05672607,3.00318448,1.45066553,1.93685289
-5.27363682,4.74403244,0.33636906,0.00000000,0.05467614,3.00769059,1.47554380,1.94547655
-5.26763382,4.73560145,0.32762835,0.00000000,0.05288800,3.01975792,1.50310454,1.95907295
-5.26163082,4.73908480,0.31949220,0.00000000,0.05135546,3.03939860,1.53310554,1.97756297
-5.25562781,4.75461300,0.31206772,0.00000000,0.05006961,3.06653387,1.56528009,2.00080589
-5.24962481,4.78216148,0.30544556,0.00000000,0.04901926,3.10099341,1.59934288,2.02860059
-5.24362181,4.82154710,0.29969814,0.00000000,0.04819154,3.14251486,1.63499533,2.06068709
-5.23761881,4.87242574,0.29487830,0.00000000,0.04757231,3.19074359,1.67193029,2.09674836
-5.23161581,4.93429122,0.29101844,0.00000000,0.04714664,3.24523319,1.70983600,2.13641254
-5.22561281,5.00647579,0.28813012,0.00000000,0.04689918,3.30544665,1.74839931,2.17925565
-5.21960980,5.08815257,0.28620424,0.00000000,0.04681443,3.37075853,1.78730809,2.22480494
-5.21360680,5.17834029,0.28521157,0.00000000,0.04687702,3.44045844,1.82625303,2.27254288
-5.20760380,5.27591041,0.28510387,0.00000000,0.04707184,3.51375598,1.86492875,2.32191195
-5.20160080,5.37959714,0.28581540,0.00000000,0.04738414,3.58978722,1.90303441,2.37232020
-5.19559780,5.48801021,0.28726480,0.00000000,0.04779958,3.66762293,1.94027405,2.42314766
-5.18959480,5.59965065,0.28935734,0.00000000,0.04830414,3.74627855,1.97635664,2.47375344
-5.18359180,5.71292933,0.29198742,0.00000000,0.04888414,3.82472581,2.01099614,2.52348357
-5.17758879,5.82618820,0.29504127,0.00000000,0.04952608,3.90190591,2.04391156,2.57167948
-5.17158579,5.93772389,0.29839981,0.00000000,0.05021658,3.97674408,2.07482735,2.61768681
-5.16558279,6.04581322,0.30194142,0.00000000,0.05094225,4.04816522,2.10347398,2.66086453
-5.15957979,6.14874015,0.30554479,0.00000000,0.05168962,4.11511030,2.12958897,2.70059416
-5.15357679,6.24482352,0.30909150,0.00000000,0.05244504,4.17655319,2.15291832,2.73628886
-5.14757379,6.33244508,0.31246849,0.00000000,0.05319468,4.23151750,2.17321835,2.76740208
-5.14157079,6.41007686,0.31557009,0.00000000,0.05392452,4.27909305,2.19025797,2.79343587
-5.13556778,6.47630752,0.31829988,0.00000000,0.05462039,4.31845152,2.20382123,2.81394830
-5.12956478,6.52986679,0.32057200,0.00000000,0.05526806,4.34886095,2.21371029,2.82856015
-5.12356178,6.56964751,0.32231212,0.00000000,0.05585336,4.36969875,2.21974840,2.83696053
-5.11755878,6.59472475,0.32345799,0.00000000,0.05636237,4.38046290,2.22178309,2.83891143
-5.11155578,6.60437159,0.32395963,0.00000000,0.05678156,4.38078105,2.21968937,2.83425121
-5.10555278,6.59807123,0.32377907,0.00000000,0.05709807,4.37041745,2.21337277,2.82289673
-5.09954977,6.57552534,0.32288993,0.00000000,0.05729987,4.34927752,2.20277229,2.80484452
-5.09354677,6.53665846,0.32127661,0.00000000,0.05737604,4.31740993,2.18786307,2.78017063
-5.08754377,6.48161855,0.31893348,0.00000000,0.05731698,4.27500640,2.16865881,2.74902941
-5.08154077,6.41077382,0.31586387,0.00000000,0.05711464,4.22239894,2.14521387,2.71165132
-5.07553777,6.32470600,0.31207916,0.00000000,0.05676270,4.16005498,2.11762493,2.66833958
-5.06953477,6.22420025,0.30759781,0.00000000,0.05625679,4.08857014,2.08603235,2.61946602
-5.06353177,6.11023207,0.30244466,0.00000000,0.05559457,4.00865904,2.05062100,2.56546598
-5.05752876,5.98395128,0.29665023,0.00000000,0.05477591,3.92114410,2.01162061,2.50683233
-5.05152576,5.84666351,0.29025030,0.00000000,0.05380290,3.82694263,1.96930553,2.44410881
-5.04552276,5.69980929,0.28328556,0.00000000,0.05267992,3.72705221,1.92399392,2.37788250
-5.03951976,5.54494103,0.27580148,0.00000000,0.05141362,3.62253465,1.87604602,2.30877561
-5.03351676,5.38369804,0.26784819,0.00000000,0.05001282,3.51449867,1.82586178,2.23743660
-5.02751376,5.21777990,0.25948044,0.00000000,0.04848846,3.40408143,1.77387739,2.16453066
-5.02151076,5.04891834,0.25075754,0.00000000,0.04685340,3.29242933,1.72056086,2.09072973
-5.01550775,4.87884796,0.24174312,0.00000000,0.04512221,3.18067811,1.66640651,2.01670199
-5.00950475,4.70927633,0.23250488,0.00000000,0.04331099,3.06993285,1.61192835,1.94310114
-5.00350175,4.54185362,0.22311400,0.00000000,0.04143701,2.96124799,1.55765237,1.87055563
-4.99749875,4.37814269,0.21364439,0.00000000,0.03951843,2.85560804,1.50410783,1.79965794
-4.99149575,4.21959007,0.20417170,0.00000000,0.03757395,2.75390922,1.45181777,1.73095435
-4.98549275,4.06749863,0.19477202,0.00000000,0.03562244,2.65694278,1.40128878,1.66493532
-4.97948974,3.92300282,0.18552048,0.00000000,0.03368256,2.56538030,1.35300048,1.60202689
-4.97348674,3.78704724,0.17648959,0.00000000,0.03177242,2.47976162,1.30739497,1.54258339
-4.96748374,3.66036934,0.16774757,0.00000000,0.02990915,2.40048577,1.26486653,1.48688169
-4.96148074,3.54348704,0.15935661,0.00000000,0.02810861,2.32780547,1.22575211,1.43511732
-4.95547774,3.43669187,0.15137127,0.00000000,0.02638508,2.26182521,1.19032286,1.38740260
-4.94947474,3.34004802,0.14383701,0.00000000,0.02475095,2.20250346,1.15877719,1.34376698
-4.94347174,3.25339762,0.13678900,0.00000000,0.02321655,2.14965878,1.13123552,1.30415962
-4.93746873,3.17637219,0.13025120,0.00000000,0.02178995,2.10297978,1.10773720,1.26845417
-4.93146573,3.10841009,0.12423583,0.00000000,0.02047687,2.06203885,1.08823964,1.23645568
-4.92546273,3.04877929,0.11874332,0.00000000,0.01928065,2.02630892,1.07261979,1.20790939
-4.91945973,2.99660494,0.11376256,0.00000000,0.01820227,1.99518301,1.06067801,1.18251112
-4.91345673,2.95090059,0.10927164,0.00000000,0.01724043,1.96799564,1.05214425,1.15991894
-4.90745373,2.91060202,0.10523892,0.00000000,0.01639172,1.94404559,1.04668631,1.13976558
-4.90145073,2.87460252,0.10162449,0.00000000,0.01565074,1.92261889,1.04391993,1.12167135
-4.89544772,2.84178817,0.09838180,0.00000000,0.01501044,1.90301155,1.04342045,1.10525680
-4.88944472,2.81107210,0.09545954,0.00000000,0.01446228,1.88455100,1.04473550,1.09015497
-4.88344172,2.78142635,0.09280362,0.00000000,0.01399662,1.86661559,1.04739846,1.07602260
-4.87743872,2.75191046,0.09035916,0.00000000,0.01360297,1.84865159,1.05094210,1.06254995
-4.87143572,2.72169579,0.08807244,0.00000000,0.01327032,1.83018704,1.05491202,1.04946904
-4.86543272,2.69008510,0.08589269,0.00000000,0.01298749,1.81084223,1.05887950,1.03655993
-4.85942971,2.65652679,0.08377378,0.00000000,0.01274340,1.79033656,1.06245322,1.02365494
-4.85342671,2.62062383,0.08167563,0.00000000,0.01252739,1.76849168,1.06528976,1.01064084
-4.84742371,2.58213725,0.07956538,0.00000000,0.01232950,1.74523112,1.06710238,0.99745891
-4.84142071,2.54098469,0.07741832,0.00000000,0.01214068,1.72057653,1.06766797,0.98410309
-4.83541771,2.49723428,0.07521854,0.00000000,0.01195306,1.69464105,1.06683211,0.97061638
-4.82941471,2.45109460,0.07295935,0.00000000,0.01176010,1.66762014,1.06451209,0.95708577
-4.82341171,2.40290140,0.07064343,0.00000000,0.01155676,1.63978052,1.06069802,0.94363600
-4.81740870,2.35310195,0.06828288,0.00000000,0.01133961,1.61144781,1.05545203,0.93042257
-4.81140570,2.30223787,0.06589895,0.00000000,0.01110690,1.58299345,1.04890595,0.91762425
-4.80540270,2.25092721,0.06352181,0.00000000,0.01085862,1.55482158,1.04125736,0.90543576
-4.79939970,2.19984680,0.06119009,0.00000000,0.01059647,1.52735659,1.03276469,0.89406065
-4.79339670,2.14971542,0.05895040,0.00000000,0.01032385,1.50103163,1.02374129,0.88370507
-4.78739370,2.10127854,0.05685680,0.00000000,0.01004576,1.47627894,1.01454902,0.87457259
-4.78139070,2.05529518,0.05497017,0.00000000,0.00976874,1.45352209,1.00559152,0.86686031
-4.77538769,2.01252721,0.05335762,0.00000000,0.00950065,1.43317053,0.99730746,0.86075658
-4.76938469,1.97373125,0.05209181,0.00000000,0.00925054,1.41561664,0.99016395,0.85644028
-4.76338169,1.93965334,0.05125015,0.00000000,0.00902843,1.40123519,0.98465019,0.85408174
-4.75737869,1.91102591,0.05091405,0.00000000,0.00884510,1.39038497,0.98127156,0.85384513
-4.75137569,1.88856701,0.05116794,0.00000000,0.00871175,1.38341247,0.98054391,0.85589211
-4.74537269,1.87298094,0.05209827,0.00000000,0.00863981,1.38065688,0.98298812,0.86038634
-4.73936968,1.86495980,0.05379228,0.00000000,0.00864057,1.38245590,0.98912470,0.86749850
-4.73336668,1.86518493,0.05633671,0.00000000,0.00872491,1.38915160,0.99946808,0.87741109
-4.72736368,1.87432760,0.05981627,0.00000000,0.00890296,1.40109553,1.01452052,0.89032274
-4.72136068,1.89304785,0.06431207,0.00000000,0.00918380,1.41865219,1.03476521,0.90645111
-4.71535768,1.92199076,0.06989985,0.00000000,0.00957514,1.44220015,1.06065846,0.92603398
-4.70935468,1.96177950,0.07664823,0.00000000,0.01008307,1.47213006,1.09262065,0.94932807
-4.70335168,2.01300464,0.08461694,0.00000000,0.01071174,1.50883900,1.13102612,0.97660506
-4.69734867,2.07620956,0.09385509,0.00000000,0.01146320,1.55272100,1.17619180,1.00814464
-4.69134567,2.15187206,0.10439973,0.00000000,0.01233719,1.60415346,1.22836504,1.04422458
-4.68534267,2.24038270,0.11627453,0.00000000,0.01333107,1.66347982,1.28771083,1.08510794
-4.67933967,2.34202063,0.12948898,0.00000000,0.01443970,1.73098915,1.35429910,1.13102778
-4.67333667,2.45692811,0.14403793,0.00000000,0.01565556,1.80689332,1.42809259,1.18217013
-4.66733367,2.58508519,0.15990173,0.00000000,0.01696878,1.89130304,1.50893629,1.23865585
-4.66133067,2.72628621,0.17704692,0.00000000,0.01836736,1.98420417,1.59654905,1.30052254
-4.65532766,2.88011979,0.19542749,0.00000000,0.01983743,2.08543572,1.69051833,1.36770759
-4.64932466,3.04595422,0.21498679,0.00000000,0.02136358,2.19467131,1.79029889,1.44003341
-4.64332166,3.22292983,0.23565980,0.00000000,0.02292930,2.31140549,1.89521601,1.51719623
-4.63731866,3.40995963,0.25737599,0.00000000,0.02451736,2.43494652,2.00447364,1.59875930
-4.63131566,3.60573934,0.28006226,0.00000000,0.02611039,2.56441666,2.11716800,1.68415162
-4.62531266,3.80876730,0.30364612,0.00000000,0.02769135,2.69876084,2.23230628,1.77267257
-4.61930965,4.01737416,0.32805863,0.00000000,0.02924400,2.83676412,2.34883029,1.86350307
-4.61330665,4.22976181,0.35323713,0.00000000,0.03075345,2.97707780,2.46564439,1.95572300
-4.60730365,4.44405028,0.37912740,0.00000000,0.03220655,3.11825358,2.58164669,2.04833465
-4.60130065,4.65833092,0.40568513,0.00000000,0.03359229,3.25878461,2.69576249,2.14029139
-4.59529765,4.87072350,0.43287656,0.00000000,0.03490204,3.39715185,2.80697844,2.23053035
-4.58929465,5.07943465,0.46067821,0.00000000,0.03612978,3.53187367,2.91437589,2.31800779
-4.58329165,5.28281494,0.48907564,0.00000000,0.03727222,3.66155630,3.01716209,2.40173542
-4.57728864,5.47941151,0.51806131,0.00000000,0.03832871,3.78494282,3.11469741,2.48081581
-4.57128564,5.66801360,0.54763158,0.00000000,0.03930118,3.90095784,3.20651752,2.55447518
-4.56528264,5.84768853,0.57778311,0.00000000,0.04019394,4.00874572,3.29234910,2.62209154
-4.55927964,6.01780603,0.60850892,0.00000000,0.04101337,4.10769994,3.37211839,2.68321679
-4.55327664,6.17804945,0.63979415,0.00000000,0.04176758,4.19748205,3.44595204,2.73759129
-4.54727364,6.32841320,0.67161221,0.00000000,0.04246601,4.27802878,3.51416992,2.78515002
-4.54127064,6.46918629,0.70392117,0.00000000,0.04311906,4.34954686,3.57727042,2.82601979
-4.53526763,6.60092265,0.73666112,0.00000000,0.04373762,4.41249545,3.63590865,2.86050747
-4.52926463,6.72439989,0.76975238,0.00000000,0.04433272,4.46755702,3.69086853,2.88907976
-4.52326163,6.84056827,0.80309494,0.00000000,0.04491513,4.51559796,3.74303014,2.91233529
-4.51725863,6.95049275,0.83656921,0.00000000,0.04549508,4.55762090,3.79333364,2.93097073
-4.51125563,7.05529096,0.87003807,0.00000000,0.04608199,4.59471118,3.84274149,2.94574238
-4.50525263,7.15607036,0.90335015,0.00000000,0.04668427,4.62798014,3.89220051,2.95742540
-4.49924962,7.25386768,0.93634425,0.00000000,0.04730921,4.65850830,3.94260552,2.96677286
-4.49324662,7.34959379,0.96885461,0.00000000,0.04796288,4.68729113,3.99476592,2.97447668
-4.48724362,7.44398670,1.00071678,0.00000000,0.04865012,4.71519045,4.04937644,2.98113263
-4.48124062,7.53757471,1.03177370,0.00000000,0.04937459,4.74289368,4.10699331,2.98721120
-4.47523762,7.63065166,1.06188172,0.00000000,0.05013879,4.77088299,4.16801627,2.99303582
-4.46923462,7.72326489,1.09091614,0.00000000,0.05094420,4.79941579,4.23267701,2.99876952
-4.46323162,7.81521622,1.11877594,0.00000000,0.05179134,4.82851728,4.30103401,3.00441059
-4.45722861,7.90607554,1.14538748,0.00000000,0.05267988,4.85798513,4.37297366,3.00979740
-4.45122561,7.99520568,1.17070686,0.00000000,0.05360879,4.88740571,4.44821701,3.01462177
-4.44522261,8.08179686,1.19472085,0.00000000,0.05457637,4.91618073,4.52633161,3.01845019
-4.43921961,8.16490856,1.21744634,0.00000000,0.05558040,4.94356246,4.60674749,3.02075138
-4.43321661,8.24351626,1.23892828,0.00000000,0.05661818,4.96869540,4.68877640,3.02092855
-4.42721361,8.31656041,1.25923624,0.00000000,0.05768659,4.99066208,4.77163327,3.01835459
-4.42121061,8.38299497,1.27845985,0.00000000,0.05878216,5.00853039,4.85445908,3.01240815
-4.41520760,8.44183313,1.29670321,0.00000000,0.05990109,5.02139987,4.93634418,3.00250850
-4.40920460,8.49218792,1.31407870,0.00000000,0.06103928,5.02844482,5.01635144,2.98814768
-4.40320160,8.53330617,1.33070046,0.00000000,0.06219236,5.02895206,5.09353863,2.96891798
-4.39719860,8.56459443,1.34667785,0.00000000,0.06335573,5.02235179,5.16697950,2.94453374
-4.39119560,8.58563621,1.36210924,0.00000000,0.06452452,5.00824046,5.23578345,2.91484646
-4.38519260,8.59620048,1.37707648,0.00000000,0.06569368,4.98639502,5.29911350,2.87985290
-4.37918959,8.59624165,1.39164017,0.00000000,0.06685797,4.95677840,5.35620255,2.83969585
-4.37318659,8.58589200,1.40583609,0.00000000,0.06801199,4.91953668,5.40636789,2.79465828
-4.36718359,8.56544765,1.41967289,0.00000000,0.06915020,4.87498875,5.44902396,2.74515136
-4.36118059,8.53534956,1.43313101,0.00000000,0.07026699,4.82360961,5.48369346,2.69169733
-4.35517759,8.49616109,1.44616305,0.00000000,0.07135671,4.76600862,5.51001665,2.63490862
-4.34917459,8.44854375,1.45869535,0.00000000,0.07241374,4.70290442,5.52775892,2.57546437
-4.34317159,8.39323259,1.47063080,0.00000000,0.07343257,4.63509787,5.53681629,2.51408580
-4.33716858,8.33101268,1.48185262,0.00000000,0.07440788,4.56344464,5.53721892,2.45151169
-4.33116558,8.26269757,1.49222897,0.00000000,0.07533468,4.48882873,5.52913218,2.38847515
-4.32516258,8.18911071,1.50161814,0.00000000,0.07620847,4.41213811,5.51285521,2.32568275
-4.31915958,8.11107017,1.50987402,0.00000000,0.07702537,4.33424322,5.48881672,2.26379659
-4.31315658,8.02937686,1.51685172,0.00000000,0.07778238,4.25597909,5.45756785,2.20341999
-4.30715358,7.94480608,1.52241294,0.00000000,0.07847754,4.17813117,5.41977207,2.14508693
