energy_ev,total_up,C_s_up,C_p_up,Li_s_up,Rh_p_up,Rh_d_up,Te_p_up,Te_d_up
-5.75387694,2.72896935,0.00498276,0.27793146,0.43131578,1.35050901,1.32161051,0.99357603,0.00000000
-5.74787394,2.76790474,0.00516859,0.28514432,0.43610608,1.38151427,1.33432788,1.00699903,0.00000000
-5.74187094,2.79529062,0.00536076,0.29085163,0.43892539,1.40689419,1.34116148,1.01676741,0.00000000
-5.73586793,2.81085912,0.00556333,0.29496572,0.43984391,1.42651239,1.34194459,1.02287863,0.00000000
-5.72986493,2.81463141,0.00578111,0.29743583,0.43898971,1.44035849,1.33664989,1.02542631,0.00000000
-5.72386193,2.80692790,0.00601957,0.29825034,0.43654701,1.44855012,1.32539573,1.02460160,0.00000000
-5.71785893,2.78836807,0.00628473,0.29743763,0.43275228,1.45133102,1.30844752,1.02069113,0.00000000
-5.71185593,2.75985938,0.00658300,0.29506551,0.42788833,1.44906511,1.28621379,1.01407143,0.00000000
-5.70585293,2.72257525,0.00692097,0.29123910,0.42227656,1.44222645,1.25923703,1.00519985,0.00000000
-5.69984992,2.67792290,0.00730520,0.28609740,0.41626752,1.43138543,1.22817960,0.99460212,0.00000000
-5.69384692,2.62750168,0.00774186,0.27980860,0.41023024,1.41719122,1.19380521,0.98285695,0.00000000
-5.68784392,2.57305373,0.00823653,0.27256422,0.40454052,1.40035135,1.15695653,0.97057809,0.00000000
-5.68184092,2.51640856,0.00879381,0.26457264,0.39956881,1.38160873,1.11853006,0.95839447,0.00000000
-5.67583792,2.45942393,0.00941703,0.25605190,0.39566801,1.36171715,1.07944899,0.94692925,0.00000000
-5.66983492,2.40392524,0.01010792,0.24722248,0.39316163,1.34141606,1.04063542,0.93677845,0.00000000
-5.66383192,2.35164599,0.01086638,0.23830011,0.39233288,1.32140562,1.00298286,0.92849012,0.00000000
-5.65782891,2.30417188,0.01169021,0.22948894,0.39341497,1.30232307,0.96733017,0.92254492,0.00000000
-5.65182591,2.26289058,0.01257495,0.22097555,0.39658310,1.28472149,0.93443797,0.91933896,0.00000000
-5.64582291,2.22894956,0.01351381,0.21292378,0.40194833,1.26905170,0.90496839,0.91916967,0.00000000
-5.63981991,2.20322343,0.01449763,0.20547072,0.40955365,1.25564844,0.87946883,0.92222525,0.00000000
-5.63381691,2.18629211,0.01551502,0.19872392,0.41937233,1.24472116,0.85836023,0.92857845,0.00000000
-5.62781391,2.17843059,0.01655249,0.19276000,0.43130861,1.23635016,0.84193023,0.93818469,0.00000000
-5.62181091,2.17961045,0.01759478,0.18762440,0.44520067,1.23048810,0.83033108,0.95088480,0.00000000
-5.61580790,2.18951268,0.01862523,0.18333251,0.46082568,1.22696685,0.82358241,0.96641224,0.00000000
-5.60980490,2.20755112,0.01962621,0.17987186,0.47790683,1.22550947,0.82157825,0.98440434,0.00000000
-5.60380190,2.23290491,0.02057970,0.17720519,0.49612194,1.22574655,0.82409789,1.00441719,0.00000000
-5.59779890,2.26455840,0.02146778,0.17527438,0.51511329,1.22723618,0.83081990,1.02594324,0.00000000
-5.59179590,2.30134637,0.02227326,0.17400476,0.53449838,1.22948660,0.84133859,1.04843095,0.00000000
-5.58579290,2.34200232,0.02298023,0.17330979,0.55388104,1.23198019,0.85518201,1.07130541,0.00000000
-5.57978989,2.38520775,0.02357461,0.17309567,0.57286272,1.23419780,0.87183072,1.09398900,0.00000000
-5.57378689,2.42963995,0.02404463,0.17326588,0.59105329,1.23564209,0.89073660,1.11592103,0.00000000
-5.56778389,2.47401656,0.02438123,0.17372524,0.60808123,1.23585877,0.91134090,1.13657573,0.00000000
-5.56178089,2.51713508,0.02457835,0.17438350,0.62360279,1.23445484,0.93309104,1.15547746,0.00000000
-5.55577789,2.55790602,0.02463315,0.17515828,0.63730985,1.23111294,0.95545553,1.17221301,0.00000000
-5.54977489,2.59537876,0.02454601,0.17597726,0.64893643,1.22560142,0.97793690,1.18644022,0.00000000
-5.54377189,2.62875983,0.02432056,0.17677971,0.65826361,1.21777974,1.00008212,1.19789310,0.00000000
-5.53776888,2.65742336,0.02396340,0.17751723,0.66512286,1.20759938,1.02149081,1.20638329,0.00000000
-5.53176588,2.68091441,0.02348393,0.17815389,0.66939789,1.19510043,1.04182096,1.21179832,0.00000000
-5.52576288,2.69894579,0.02289389,0.17866581,0.67102499,1.18040446,1.06079258,1.21409704,0.00000000
-5.51975988,2.71138951,0.02220695,0.17904027,0.66999202,1.16370444,1.07818933,1.21330279,0.00000000
-5.51375688,2.71826409,0.02143822,0.17927454,0.66633628,1.14525236,1.09385859,1.20949517,0.00000000
-5.50775388,2.71971913,0.02060376,0.17937451,0.66014133,1.12534580,1.10771010,1.20280085,0.00000000
-5.50175088,2.71601833,0.01972004,0.17935325,0.65153306,1.10431408,1.11971364,1.19338445,0.00000000
-5.49574787,2.70752242,0.01880345,0.17922970,0.64067514,1.08250492,1.12989593,1.18143977,0.00000000
-5.48974487,2.69467278,0.01786989,0.17902749,0.62776409,1.06027253,1.13833709,1.16718225,0.00000000
-5.48374187,2.67797671,0.01693438,0.17877393,0.61302406,1.03796741,1.14516672,1.15084275,0.00000000
-5.47773887,2.65799491,0.01601074,0.17849942,0.59670155,1.01592846,1.15055985,1.13266300,0.00000000
-5.47173587,2.63533120,0.01511136,0.17823701,0.57906020,0.99447759,1.15473273,1.11289276,0.00000000
-5.46573287,2.61062474,0.01424706,0.17802235,0.56037567,0.97391660,1.15793851,1.09178861,0.00000000
-5.45972986,2.58454419,0.01342697,0.17789384,0.54093084,0.95452639,1.16046274,1.06961402,0.00000000
-5.45372686,2.55778345,0.01265859,0.17789293,0.52101116,0.93656791,1.16261859,1.04664052,0.00000000
-5.44772386,2.53105838,0.01194774,0.17806462,0.50090046,0.92028459,1.16474175,1.02314934,0.00000000
-5.44172086,2.50510370,0.01129873,0.17845786,0.48087707,0.90590543,1.16718483,0.99943328,0.00000000
-5.43571786,2.48066948,0.01071446,0.17912601,0.46121025,0.89364842,1.17031127,0.97579811,0.00000000
-5.42971486,2.45851648,0.01019654,0.18012699,0.44215704,0.88372358,1.17448858,0.95256338,0.00000000
-5.42371186,2.43940983,0.00974549,0.18152329,0.42395943,0.87633509,1.18008108,0.93006197,0.00000000
-5.41770885,2.42411075,0.00936085,0.18338162,0.40684184,0.87168226,1.18744203,0.90863844,0.00000000
-5.41170585,2.41336604,0.00904138,0.18577217,0.39100894,0.86995886,1.19690543,0.88864581,0.00000000
-5.40570285,2.40789551,0.00878514,0.18876749,0.37664372,0.87135078,1.20877752,0.87044089,0.00000000
-5.39969985,2.40837741,0.00858964,0.19244090,0.36390592,0.87603195,1.22332837,0.85437824,0.00000000
-5.39369685,2.41543253,0.00845193,0.19686460,0.35293061,0.88415882,1.24078373,0.84080292,0.00000000
-5.38769385,2.42960746,0.00836871,0.20210734,0.34382716,0.89586337,1.26131755,0.83004239,0.00000000
-5.38169085,2.45135775,0.00833635,0.20823185,0.33667839,0.91124541,1.28504549,0.82239780,0.00000000
-5.37568784,2.48103184,0.00835099,0.21529207,0.33154010,0.93036439,1.31201972,0.81813531,0.00000000
-5.36968484,2.51885662,0.00840862,0.22333035,0.32844083,0.95323137,1.34222532,0.81747761,0.00000000
-5.36368184,2.56492541,0.00850508,0.23237466,0.32738201,0.97980177,1.37557861,0.82059618,0.00000000
-5.35767884,2.61918907,0.00863614,0.24243607,0.32833851,1.00996928,1.41192740,0.82760467,0.00000000
-5.35167584,2.68145086,0.00879759,0.25350645,0.33125950,1.04356166,1.45105349,0.83855370,0.00000000
-5.34567284,2.75136546,0.00898524,0.26555681,0.33606981,1.08033868,1.49267710,0.85342729,0.00000000
-5.33966983,2.82844232,0.00919505,0.27853607,0.34267166,1.11999258,1.53646344,0.87214113,0.00000000
-5.33366683,2.91205332,0.00942315,0.29237064,0.35094678,1.16215123,1.58203076,0.89454277,0.00000000
-5.32766383,3.00144442,0.00966594,0.30696466,0.36075900,1.20638400,1.62896000,0.92041361,0.00000000
-5.32166083,3.09575094,0.00992012,0.32220108,0.37195701,1.25221015,1.67680514,0.94947268,0.00000000
-5.31565783,3.19401559,0.01018278,0.33794345,0.38437751,1.29910956,1.72510417,0.98138199,0.00000000
-5.30965483,3.29520867,0.01045139,0.35403854,0.39784845,1.34653523,1.77338987,1.01575316,0.00000000
-5.30365183,3.39824924,0.01072387,0.37031947,0.41219228,1.39392701,1.82120001,1.05215505,0.00000000
-5.29764882,3.50202655,0.01099858,0.38660941,0.42722915,1.44072603,1.86808655,1.09012208,0.00000000
-5.29164582,3.60542059,0.01127426,0.40272569,0.44277991,1.48638888,1.91362316,1.12916291,0.00000000
-5.28564282,3.70732108,0.01155007,0.41848395,0.45866876,1.53040106,1.95741113,1.16876913,0.00000000
-5.27963982,3.80664402,0.01182544,0.43370245,0.47472542,1.57228883,1.99908308,1.20842368,0.00000000
-5.27363682,3.90234540,0.01210005,0.44820609,0.49078683,1.61162897,2.03830466,1.24760882,0.00000000
-5.26763382,3.99343163,0.01237371,0.46183011,0.50669821,1.64805586,2.07477424,1.28581340,0.00000000
-5.26163082,4.07896684,0.01264623,0.47442324,0.52231357,1.68126567,2.10822067,1.32253933,0.00000000
-5.25562781,4.15807682,0.01291735,0.48585030,0.53749551,1.71101736,2.13839966,1.35730721,0.00000000
-5.24962481,4.22995043,0.01318658,0.49599401,0.55211457,1.73713066,2.16508908,1.38966114,0.00000000
-5.24362181,4.29383864,0.01345310,0.50475608,0.56604813,1.75948113,2.18808360,1.41917267,0.00000000
-5.23761881,4.34905213,0.01371570,0.51205759,0.57917891,1.77799288,2.20718945,1.44544416,0.00000000
-5.23161581,4.39495817,0.01397265,0.51783861,0.59139336,1.79262927,2.22221963,1.46811148,0.00000000
-5.22561281,4.43097760,0.01422167,0.52205734,0.60258006,1.80338257,2.23299022,1.48684639,0.00000000
-5.21960980,4.45658266,0.01445993,0.52468866,0.61262824,1.81026308,2.23931820,1.50135852,0.00000000
-5.21360680,4.47129650,0.01468402,0.52572245,0.62142674,1.81328867,2.24102117,1.51139732,0.00000000
-5.20760380,4.47469478,0.01489001,0.52516175,0.62886339,1.81247542,2.23791914,1.51675385,0.00000000
-5.20160080,4.46640984,0.01507352,0.52302083,0.63482513,1.80783008,2.22983864,1.51726263,0.00000000
-5.19559780,4.44613752,0.01522984,0.51932353,0.63919875,1.79934486,2.21661900,1.51280356,0.00000000
-5.18959480,4.41364675,0.01535403,0.51410184,0.64187253,1.78699510,2.19812060,1.50330380,0.00000000
-5.18359180,4.36879136,0.01544110,0.50739476,0.64273852,1.77073974,2.17423488,1.48873968,0.00000000
-5.17758879,4.31152377,0.01548618,0.49924774,0.64169558,1.75052494,2.14489558,1.46913844,0.00000000
-5.17158579,4.24190986,0.01548467,0.48971248,0.63865299,1.72629039,2.11009068,1.44457973,0.00000000
-5.16558279,4.16014399,0.01543246,0.47884712,0.63353444,1.69797793,2.06987444,1.41519675,0.00000000
-5.15957979,4.06656335,0.01532609,0.46671682,0.62628223,1.66554209,2.02437880,1.38117676,0.00000000
-5.15357679,3.96166061,0.01516288,0.45339462,0.61686141,1.62896161,1.97382363,1.34276090,0.00000000
-5.14757379,3.84609370,0.01494110,0.43896237,0.60526368,1.58825134,1.91852499,1.30024318,0.00000000
-5.14157079,3.72069198,0.01466009,0.42351165,0.59151063,1.54347351,1.85890094,1.25396835,0.00000000
-5.13556778,3.58645782,0.01432029,0.40714459,0.57565634,1.49474783,1.79547437,1.20432881,0.00000000
-5.12956478,3.44456309,0.01392328,0.38997431,0.55778892,1.44225939,1.72887247,1.15176028,0.00000000
-5.12356178,3.29634006,0.01347183,0.37212503,0.53803093,1.38626397,1.65982259,1.09673636,0.00000000
-5.11755878,3.14326655,0.01296979,0.35373163,0.51653859,1.32709030,1.58914440,1.03976209,0.00000000
-5.11155578,2.98694564,0.01242204,0.33493866,0.49349980,1.26513889,1.51773840,0.98136636,0.00000000
-5.10555278,2.82908005,0.01183438,0.31589880,0.46913083,1.20087751,1.44657108,0.92209378,0.00000000
-5.09954977,2.67144209,0.01121336,0.29677072,0.44367203,1.13483340,1.37665689,0.86249572,0.00000000
-5.09354677,2.51583993,0.01056612,0.27771649,0.41738255,1.06758265,1.30903779,0.80312129,0.00000000
-5.08754377,2.36408129,0.00990023,0.25889858,0.39053440,0.99973709,1.24476068,0.74450810,0.00000000
-5.08154077,2.21793578,0.00922344,0.24047655,0.36340600,0.93192950,1.18485363,0.68717339,0.00000000
-5.07553777,2.07909709,0.00854356,0.22260367,0.33627559,0.86479779,1.13030151,0.63160576,0.00000000
-5.06953477,1.94914639,0.00786822,0.20542348,0.30941478,0.79896889,1.08202180,0.57825771,0.00000000
-5.06353177,1.82951820,0.00720474,0.18906662,0.28308244,0.73504316,1.04084137,0.52753925,0.00000000
-5.05752876,1.72146972,0.00655999,0.17364788,0.25751925,0.67358000,1.00747494,0.47981295,0.00000000
-5.05152576,1.62605486,0.00594024,0.15926374,0.23294303,0.61508523,0.98250587,0.43539022,0.00000000
-5.04552276,1.54410355,0.00535114,0.14599049,0.20954511,0.56000081,0.96636996,0.39452932,0.00000000
-5.03951976,1.47620707,0.00479758,0.13388296,0.18748771,0.50869711,0.95934271,0.35743473,0.00000000
-5.03351676,1.42270977,0.00428379,0.12297386,0.16690251,0.46146812,0.96153047,0.32425806,0.00000000
-5.02751376,1.38370724,0.00381325,0.11327395,0.14789018,0.41852934,0.97286587,0.29510029,0.00000000
-5.02151076,1.35905093,0.00338877,0.10477274,0.13052101,0.38001856,0.99310756,0.27001515,0.00000000
-5.01550775,1.34835899,0.00301260,0.09743991,0.11483638,0.34599902,1.02184455,0.24901343,0.00000000
-5.00950475,1.35103268,0.00268643,0.09122726,0.10085095,0.31646475,1.05850486,0.23206799,0.00000000
-5.00350175,1.36627790,0.00241154,0.08607110,0.08855543,0.29134760,1.10236852,0.21911922,0.00000000
-4.99749875,1.39313099,0.00218890,0.08189500,0.07791966,0.27052555,1.15258444,0.21008055,0.00000000
-4.99149575,1.43048787,0.00201924,0.07861283,0.06889590,0.25383174,1.20819086,0.20484396,0.00000000
-4.98549275,1.47713574,0.00190317,0.07613182,0.06142215,0.24106385,1.26813874,0.20328506,0.00000000
-4.97948974,1.53178612,0.00184121,0.07435570,0.05542519,0.23199324,1.33131762,0.20526767,0.00000000
-4.97348674,1.59310849,0.00183393,0.07318769,0.05082356,0.22637369,1.39658297,0.21064768,0.00000000
-4.96748374,1.65976331,0.00188189,0.07253323,0.04752994,0.22394920,1.46278459,0.21927616,0.00000000
-4.96148074,1.73043362,0.00198574,0.07230244,0.04545332,0.22446078,1.52879488,0.23100154,0.00000000
-4.95547774,1.80385438,0.00214614,0.07241223,0.04450057,0.22765206,1.59353641,0.24567100,0.00000000
-4.94947474,1.87883874,0.00236377,0.07278787,0.04457766,0.23327359,1.65600783,0.26313104,0.00000000
-4.94347174,1.95430056,0.00263921,0.07336418,0.04559042,0.24108595,1.71530736,0.28322730,0.00000000
-4.93746873,2.02927288,0.00297292,0.07408624,0.04744505,0.25086167,1.77065315,0.30580387,0.00000000
-4.93146573,2.10292179,0.00336508,0.07490955,0.05004823,0.26238612,1.82139995,0.33070210,0.00000000
-4.92546273,2.17455570,0.00381549,0.07579988,0.05330715,0.27545766,1.86705147,0.35775923,0.00000000
-4.91945973,2.24362991,0.00432348,0.07673262,0.05712940,0.28988703,1.90726834,0.38680688,0.00000000
-4.91345673,2.30974666,0.00488772,0.07769188,0.06142284,0.30549646,1.94187126,0.41766974,0.00000000
-4.90745373,2.37265100,0.00550614,0.07866930,0.06609557,0.32211852,1.97083938,0.45016445,0.00000000
-4.90145073,2.43222276,0.00617586,0.07966276,0.07105600,0.33959505,1.99430423,0.48409896,0.00000000
-4.89544772,2.48846529,0.00689301,0.08067492,0.07621313,0.35777620,2.01253924,0.51927237,0.00000000
-4.88944472,2.54149138,0.00765277,0.08171187,0.08147701,0.37651979,2.02594538,0.55547538,0.00000000
-4.88344172,2.59150702,0.00844929,0.08278179,0.08675950,0.39569113,2.03503349,0.59249134,0.00000000
-4.87743872,2.63879360,0.00927571,0.08389382,0.09197518,0.41516308,2.04040384,0.63009783,0.00000000
-4.87143572,2.68368909,0.01012421,0.08505712,0.09704250,0.43481669,2.04272358,0.66806882,0.00000000
-4.86543272,2.72656871,0.01098610,0.08628017,0.10188514,0.45454194,2.04270274,0.70617712,0.00000000
-4.85942971,2.76782560,0.01185192,0.08757037,0.10643334,0.47423886,2.04106961,0.74419715,0.00000000
-4.85342671,2.80785187,0.01271161,0.08893388,0.11062540,0.49381854,2.03854602,0.78190776,0.00000000
-4.84742371,2.84702041,0.01355471,0.09037571,0.11440909,0.51320409,2.03582330,0.81909487,0.00000000
-4.84142071,2.88566765,0.01437052,0.09190001,0.11774287,0.53233130,2.03353944,0.85555395,0.00000000
-4.83541771,2.92407776,0.01514838,0.09351055,0.12059702,0.55114887,2.03225825,0.89109189,0.00000000
-4.82941471,2.96246832,0.01587787,0.09521121,0.12295438,0.56961801,2.03245076,0.92552849,0.00000000
-4.82341171,3.00097790,0.01654903,0.09700658,0.12481083,0.58771143,2.03447964,0.95869711,0.00000000
-4.81740870,3.03965571,0.01715261,0.09890238,0.12617528,0.60541161,2.03858685,0.99044473,0.00000000
-4.81140570,3.07845364,0.01768026,0.10090593,0.12706927,0.62270837,2.04488514,1.02063137,0.00000000
-4.80540270,3.11722107,0.01812471,0.10302621,0.12752611,0.63959587,2.05335342,1.04912883,0.00000000
-4.79939970,3.15570267,0.01847994,0.10527392,0.12758959,0.65606911,2.06383648,1.07581911,0.00000000
-4.79339670,3.19353953,0.01874129,0.10766110,0.12731217,0.67212021,2.07604902,1.10059244,0.00000000
-4.78739370,3.23027389,0.01890554,0.11020065,0.12675293,0.68773459,2.08958411,1.12334542,0.00000000
-4.78139070,3.26535769,0.01897098,0.11290549,0.12597517,0.70288747,2.10392581,1.14397925,0.00000000
-4.77538769,3.29816493,0.01893739,0.11578760,0.12504377,0.71754082,2.11846595,1.16239843,0.00000000
-4.76938469,3.32800786,0.01880604,0.11885692,0.12402253,0.73164106,2.13252431,1.17851013,0.00000000
-4.76338169,3.35415670,0.01857966,0.12212013,0.12297148,0.74511787,2.14537195,1.19222439,0.00000000
-4.75737869,3.37586261,0.01826228,0.12557960,0.12194444,0.75788410,2.15625677,1.20345526,0.00000000
-4.75137569,3.39238312,0.01785921,0.12923225,0.12098671,0.76983705,2.16443058,1.21212297,0.00000000
-4.74537269,3.40300932,0.01737685,0.13306885,0.12013328,0.78086110,2.16917662,1.21815710,0.00000000
-4.73936968,3.40709388,0.01682254,0.13707339,0.11940750,0.79083168,2.16983655,1.22150064,0.00000000
-4.73336668,3.40407874,0.01620445,0.14122298,0.11882024,0.79962047,2.16583596,1.22211473,0.00000000
-4.72736368,3.39352131,0.01553135,0.14548798,0.11836977,0.80710159,2.15670715,1.21998389,0.00000000
-4.72136068,3.37511800,0.01481250,0.14983266,0.11804219,0.81315843,2.14210840,1.21512139,0.00000000
-4.71535768,3.34872392,0.01405741,0.15421612,0.11781253,0.81769099,2.12183888,1.20757437,0.00000000
-4.70935468,3.31436770,0.01327571,0.15859364,0.11764641,0.82062312,2.09584833,1.19742843,0.00000000
-4.70335168,3.27226050,0.01247699,0.16291823,0.11750214,0.82190929,2.06424138,1.18481122,0.00000000
-4.69734867,3.22279867,0.01167060,0.16714241,0.11733328,0.82154063,2.02727590,1.16989482,0.00000000
-4.69134567,3.16655953,0.01086554,0.17122000,0.11709141,0.81954971,1.98535571,1.15289647,0.00000000
-4.68534267,3.10429032,0.01007034,0.17510787,0.11672904,0.81601373,1.93901776,1.13407760,0.00000000
-4.67933967,3.03689050,0.00929288,0.17876757,0.11620243,0.81105600,1.88891431,1.11374090,0.00000000
-4.67333667,2.96538795,0.00854037,0.18216662,0.11547426,0.80484539,1.83579095,1.09222556,0.00000000
-4.66733367,2.89090998,0.00781920,0.18527947,0.11451601,0.79759368,1.78046121,1.06990060,0.00000000
-4.66133067,2.81465016,0.00713494,0.18808806,0.11330976,0.78955103,1.72377910,1.04715665,0.00000000
-4.65532766,2.73783235,0.00649226,0.19058189,0.11184957,0.78099940,1.66661038,1.02439632,0.00000000
-4.64932466,2.66167343,0.00589495,0.19275766,0.11014217,0.77224443,1.60980408,1.00202370,0.00000000
-4.64332166,2.58734608,0.00534589,0.19461847,0.10820702,0.76360594,1.55416516,0.98043322,0.00000000
-4.63731866,2.51594335,0.00484709,0.19617271,0.10607569,0.75540753,1.50042961,0.95999855,0.00000000
-4.63131566,2.44844624,0.00439977,0.19743262,0.10379066,0.74796564,1.44924275,0.94106188,0.00000000
-4.62531266,2.38569575,0.00400434,0.19841275,0.10140353,0.74157865,1.40114155,0.92392418,0.00000000
-4.61930965,2.32837039,0.00366058,0.19912836,0.09897285,0.73651644,1.35654169,0.90883676,0.00000000
-4.61330665,2.27696994,0.00336766,0.19959388,0.09656149,0.73301089,1.31572943,0.89599463,0.00000000
-4.60730365,2.23180607,0.00312427,0.19982165,0.09423394,0.73124774,1.27885867,0.88553178,0.00000000
-4.60130065,2.19299999,0.00292873,0.19982079,0.09205345,0.73136020,1.24595294,0.87751888,0.00000000
-4.59529765,2.16048696,0.00277912,0.19959660,0.09007931,0.73342454,1.21691208,0.87196308,0.00000000
-4.58929465,2.13402743,0.00267340,0.19915027,0.08836429,0.73745801,1.19152304,0.86881028,0.00000000
-4.58329165,2.11322394,0.00260952,0.19847898,0.08695242,0.74341891,1.16947422,0.86794946,0.00000000
-4.57728864,2.09754302,0.00258560,0.19757651,0.08587723,0.75120913,1.15037255,0.86921904,0.00000000
-4.57128564,2.08634100,0.00260002,0.19643403,0.08516043,0.76067887,1.13376250,0.87241479,0.00000000
-4.56528264,2.07889241,0.00265154,0.19504136,0.08481115,0.77163329,1.11914606,0.87729904,0.00000000
-4.55927964,2.07441995,0.00273946,0.19338824,0.08482576,0.78384100,1.10600302,0.88361069,0.00000000
-4.55327664,2.07212449,0.00286370,0.19146579,0.08518821,0.79704386,1.09381058,0.89107561,0.00000000
-4.54727364,2.07121419,0.00302493,0.18926794,0.08587091,0.81096770,1.08206169,0.89941693,0.00000000
-4.54127064,2.07093134,0.00322461,0.18679270,0.08683600,0.82533358,1.07028138,0.90836481,0.00000000
-4.53526763,2.07057628,0.00346509,0.18404327,0.08803712,0.83986891,1.05804079,0.91766532,0.00000000
-4.52926463,2.06952741,0.00374962,0.18102883,0.08942129,0.85431814,1.04496837,0.92708799,0.00000000
-4.52326163,2.06725680,0.00408235,0.17776503,0.09093109,0.86845238,1.03075817,0.93643186,0.00000000
-4.51725863,2.06334097,0.00446832,0.17427406,0.09250687,0.88207760,1.01517509,0.94552975,0.00000000
-4.51125563,2.05746687,0.00491336,0.17058446,0.09408894,0.89504090,0.99805716,0.95425066,0.00000000
-4.50525263,2.04943289,0.00542394,0.16673042,0.09561955,0.90723471,0.97931508,0.96250024,0.00000000
-4.49924962,2.03914521,0.00600704,0.16275087,0.09704482,0.91859850,0.95892914,0.97021944,0.00000000
-4.49324662,2.02661007,0.00666987,0.15868824,0.09831619,0.92911806,0.93694407,0.97738134,0.00000000
