energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Zr_p_up,Zr_d_up
-2.95047524,4.49316195,0.26883193,1.28154069,0.02439585,0.55420600,0.06985633,1.88174390,1.69872760,0.70750183
-2.94447224,4.52947064,0.27045654,1.27753807,0.02569560,0.56428907,0.07011831,1.90658784,1.71885871,0.71158443
-2.93846923,4.56538516,0.27262006,1.27401420,0.02694740,0.57404180,0.07029979,1.93079622,1.73845942,0.71577091
-2.93246623,4.60002855,0.27523811,1.27080923,0.02813445,0.58329984,0.07039813,1.95397339,1.75703769,0.71991843
-2.92646323,4.63266000,0.27822681,1.26778091,0.02924074,0.59192970,0.07041577,1.97578934,1.77418408,0.72390354
-2.92046023,4.66269045,0.28150504,1.26480899,0.03025153,0.59983055,0.07035992,1.99598609,1.78958045,0.72762552
-2.91445723,4.68969165,0.28499640,1.26179850,0.03115369,0.60693493,0.07024210,2.01438074,1.80300491,0.73100850
-2.90845423,4.71339818,0.28863086,1.25868190,0.03193611,0.61320830,0.07007747,2.03086532,1.81433285,0.73400247
-2.90245123,4.73370291,0.29234599,1.25542004,0.03258999,0.61864754,0.06988403,2.04540338,1.82353445,0.73658305
-2.89644822,4.75064627,0.29608781,1.25200187,0.03310908,0.62327847,0.06968168,2.05802378,1.83066874,0.73875010
-2.89044522,4.76440014,0.29981110,1.24844328,0.03348981,0.62715257,0.06949132,2.06881209,1.83587481,0.74052528
-2.88444222,4.77524756,0.30347938,1.24478496,0.03373135,0.63034298,0.06933376,2.07790011,1.83936078,0.74194866
-2.87843922,4.78355944,0.30706445,1.24108973,0.03383554,0.63294001,0.06922880,2.08545416,1.84139104,0.74307465
-2.87243622,4.78976956,0.31054563,1.23743944,0.03380681,0.63504634,0.06919432,2.09166295,1.84227248,0.74396737
-2.86643322,4.79434951,0.31390880,1.23393177,0.03365187,0.63677202,0.06924541,2.09672556,1.84234046,0.74469581
-2.86043022,4.79778461,0.31714525,1.23067708,0.03337949,0.63822959,0.06939375,2.10084033,1.84194502,0.74532897
-2.85442721,4.80055221,0.32025057,1.22779543,0.03300009,0.63952934,0.06964704,2.10419519,1.84143793,0.74593124
-2.84842421,4.80310341,0.32322353,1.22541405,0.03252537,0.64077508,0.07000873,2.10696007,1.84116103,0.74655833
-2.84242121,4.80584885,0.32606517,1.22366515,0.03196790,0.64206025,0.07047780,2.10928149,1.84143621,0.74725384
-2.83641821,4.80914903,0.32877805,1.22268416,0.03134067,0.64346491,0.07104886,2.11127990,1.84255723,0.74804681
-2.83041521,4.81330956,0.33136583,1.22260826,0.03065675,0.64505321,0.07171238,2.11304950,1.84478348,0.74895028
-2.82441221,4.81858079,0.33383307,1.22357514,0.02992890,0.64687183,0.07245508,2.11466068,1.84833566,0.74996091
-2.81840920,4.82516180,0.33618538,1.22572187,0.02916928,0.64894914,0.07326049,2.11616463,1.85339329,0.75105981
-2.81240620,4.83320770,0.33842976,1.22918361,0.02838921,0.65129512,0.07410965,2.11759979,1.86009378,0.75221439
-2.80640320,4.84283950,0.34057521,1.23409200,0.02759902,0.65390204,0.07498182,2.11899964,1.86853293,0.75338120
-2.80040020,4.85415550,0.34263341,1.24057322,0.02680791,0.65674586,0.07585533,2.12040114,1.87876650,0.75450961
-2.79439720,4.86724305,0.34461951,1.24874537,0.02602396,0.65978807,0.07670838,2.12185323,1.89081258,0.75554599
-2.78839420,4.88218951,0.34655278,1.25871531,0.02525410,0.66297805,0.07751983,2.12342472,1.90465451,0.75643836
-2.78239120,4.89909151,0.34845719,1.27057477,0.02450424,0.66625573,0.07826989,2.12521088,1.92024415,0.75714100
-2.77638819,4.91806159,0.35036173,1.28439598,0.02377933,0.66955442,0.07894078,2.12733836,1.93750525,0.75761889
-2.77038519,4.93923145,0.35230039,1.30022680,0.02308347,0.67280367,0.07951721,2.12996776,1.95633684,0.75785162
-2.76438219,4.96275160,0.35431182,1.31808560,0.02242011,0.67593207,0.07998672,2.13329375,1.97661655,0.75783656
-2.75837919,4.98878702,0.35643851,1.33795616,0.02179206,0.67886987,0.08033992,2.13754244,1.99820379,0.75759106
-2.75237619,5.01750913,0.35872564,1.35978287,0.02120170,0.68155126,0.08057050,2.14296611,2.02094279,0.75715351
-2.74637319,5.04908439,0.36121945,1.38346657,0.02065096,0.68391635,0.08067517,2.14983530,2.04466553,0.75658312
-2.74037019,5.08366005,0.36396531,1.40886133,0.02014145,0.68591269,0.08065341,2.15842872,2.06919448,0.75595846
-2.73436718,5.12134806,0.36700551,1.43577240,0.01967437,0.68749634,0.08050716,2.16902126,2.09434532,0.75537471
-2.72836418,5.16220791,0.37037683,1.46395580,0.01925057,0.68863258,0.08024038,2.18187076,2.11992940,0.75493980
-2.72236118,5.20622948,0.37410807,1.49311944,0.01887044,0.68929603,0.07985861,2.19720398,2.14575611,0.75476947
-2.71635818,5.25331702,0.37821764,1.52292618,0.01853387,0.68947046,0.07936844,2.21520266,2.17163495,0.75498173
-2.71035518,5.30327519,0.38271133,1.55299864,0.01824015,0.68914826,0.07877708,2.23599008,2.19737733,0.75569071
-2.70435218,5.35579818,0.38758041,1.58292585,0.01798788,0.68832948,0.07809194,2.25961900,2.22279801,0.75700036
-2.69834917,5.41046264,0.39280013,1.61227143,0.01777495,0.68702078,0.07732021,2.28606153,2.24771611,0.75899838
-2.69234617,5.46672512,0.39832888,1.64058325,0.01759841,0.68523417,0.07646864,2.31520141,2.27195561,0.76175054
-2.68634317,5.52392447,0.40410788,1.66740404,0.01745452,0.68298560,0.07554334,2.34682936,2.29534553,0.76529589
-2.68034017,5.58128938,0.41006164,1.69228272,0.01733872,0.68029371,0.07454969,2.38064163,2.31771956,0.76964298
-2.67433717,5.63795110,0.41609919,1.71478600,0.01724573,0.67717853,0.07349243,2.41624220,2.33891557,0.77476751
-2.66833417,5.69296111,0.42211595,1.73450975,0.01716963,0.67366040,0.07237567,2.45314861,2.35877482,0.78061139
-2.66233117,5.74531327,0.42799640,1.75108982,0.01710399,0.66975907,0.07120319,2.49080139,2.37714136,0.78708345
-2.65632816,5.79396993,0.43361730,1.76421181,0.01704209,0.66549311,0.06997862,2.52857689,2.39386161,0.79406185
-2.65032516,5.83789093,0.43885150,1.77361950,0.01697707,0.66087957,0.06870575,2.56580324,2.40878444,0.80139798
-2.64432216,5.87606480,0.44357204,1.77912158,0.01690222,0.65593394,0.06738879,2.60177886,2.42176192,0.80892191
-2.63831916,5.90754076,0.44765659,1.78059652,0.01681117,0.65067047,0.06603265,2.63579296,2.43265087,0.81644897
-2.63231616,5.93146066,0.45099182,1.77799539,0.01669814,0.64510269,0.06464321,2.66714733,2.44131533,0.82378737
-2.62631316,5.94708924,0.45347770,1.77134262,0.01655816,0.63924427,0.06322741,2.69517861,2.44762989,0.83074631
-2.62031016,5.95384195,0.45503150,1.76073467,0.01638725,0.63310996,0.06179343,2.71928020,2.45148392,0.83714439
-2.61430715,5.95130883,0.45559129,1.74633680,0.01618261,0.62671671,0.06035067,2.73892295,2.45278633,0.84281773
-2.60830415,5.93927365,0.45511873,1.72837804,0.01594268,0.62008483,0.05890968,2.75367384,2.45147085,0.84762752
-2.60230115,5.91772738,0.45360123,1.70714471,0.01566723,0.61323909,0.05748206,2.76321183,2.44750135,0.85146651
-2.59629815,5.88687538,0.45105320,1.68297263,0.01535739,0.60620969,0.05608021,2.76734031,2.44087686,0.85426424
-2.59029515,5.84713797,0.44751637,1.65623854,0.01501553,0.59903314,0.05471703,2.76599553,2.43163606,0.85599055
-2.58429215,5.79914425,0.44305930,1.62735091,0.01464526,0.59175272,0.05340566,2.75925071,2.41986064,0.85665729
-2.57828914,5.74371925,0.43777590,1.59674057,0.01425120,0.58441885,0.05215906,2.74731565,2.40567757,0.85631816
-2.57228614,5.68186515,0.43178325,1.56485143,0.01383886,0.57708897,0.05098970,2.73053186,2.38925968,0.85506658
-2.56628314,5.61473689,0.42521867,1.53213163,0.01341437,0.56982722,0.04990915,2.70936340,2.37082476,0.85303172
-2.56028014,5.54361345,0.41823618,1.49902529,0.01298431,0.56270369,0.04892780,2.68438384,2.35063286,0.85037300
-2.55427714,5.46986565,0.41100259,1.46596516,0.01255542,0.55579348,0.04805457,2.65625986,2.32898204,0.84727313
-2.54827414,5.39492182,0.40369322,1.43336617,0.01213436,0.54917537,0.04729668,2.62573221,2.30620267,0.84393033
-2.54227114,5.32023241,0.39648758,1.40161997,0.01172753,0.54293044,0.04665945,2.59359467,2.28265057,0.84054978
-2.53626813,5.24723493,0.38956498,1.37109051,0.01134080,0.53714036,0.04614629,2.56067195,2.25869921,0.83733508
-2.53026513,5.17732023,0.38310035,1.34211055,0.01097937,0.53188568,0.04575859,2.52779726,2.23473148,0.83447991
-2.52426213,5.11180100,0.37726024,1.31497891,0.01064760,0.52724406,0.04549583,2.49579026,2.21113126,0.83216029
-2.51825913,5.05188351,0.37219922,1.28995844,0.01034893,0.52328843,0.04535565,2.46543625,2.18827511,0.83052796
-2.51225613,4.99864294,0.36805667,1.26727441,0.01008581,0.52008523,0.04533405,2.43746701,2.16652453,0.82970495
-2.50625313,4.95300282,0.36495402,1.24711320,0.00985964,0.51769270,0.04542551,2.41254390,2.14621881,0.82977968
-2.50025013,4.91571861,0.36299245,1.22962116,0.00967082,0.51615927,0.04562328,2.39124349,2.12766880,0.83080461
-2.49424712,4.88736554,0.36225110,1.21490337,0.00951878,0.51552200,0.04591957,2.37404603,2.11115156,0.83279554
-2.48824412,4.86833038,0.36278574,1.20302239,0.00940207,0.51580523,0.04630578,2.36132670,2.09690596,0.83573242
-2.48224112,4.85880707,0.36462788,1.19399690,0.00931847,0.51701925,0.04677268,2.35334993,2.08512907,0.83956155
-2.47623812,4.85879574,0.36778437,1.18780015,0.00926507,0.51915921,0.04731060,2.35026627,2.07597338,0.84419900
-2.47023512,4.86810488,0.37223741,1.18435862,0.00923848,0.52220417,0.04790959,2.35211216,2.06954462,0.84953495
-2.46423212,4.88635645,0.37794497,1.18355073,0.00923490,0.52611633,0.04855948,2.35881198,2.06590012,0.85543870
-2.45822911,4.91299366,0.38484164,1.18520608,0.00925032,0.53084057,0.04924994,2.37018242,2.06504752,0.86176412
-2.45222611,4.94729130,0.39283987,1.18910531,0.00928065,0.53630422,0.04997055,2.38593893,2.06694401,0.86835512
-2.44622311,4.98836869,0.40183169,1.19498092,0.00932185,0.54241730,0.05071076,2.40570395,2.07149576,0.87505113
-2.44022011,5.03520527,0.41169074,1.20251937,0.00937004,0.54907306,0.05145990,2.42901687,2.07855800,0.88169216
-2.43421711,5.08665882,0.42227482,1.21136450,0.00942163,0.55614908,0.05220715,2.45534545,2.08793559,0.88812345
-2.42821411,5.14148651,0.43342875,1.22112264,0.00947343,0.56350898,0.05294158,2.48409855,2.09938439,0.89419952
-2.42221111,5.19836877,0.44498768,1.23136942,0.00952269,0.57100455,0.05365208,2.51464008,2.11261361,0.89978761
-2.41620810,5.25593590,0.45678068,1.24165822,0.00956719,0.57847864,0.05432749,2.54630384,2.12728934,0.90477036
-2.41020510,5.31279714,0.46863465,1.25153020,0.00960526,0.58576852,0.05495669,2.57840912,2.14303946,0.90904798
-2.40420210,5.36757187,0.48037837,1.26052570,0.00963581,0.59270985,0.05552867,2.61027678,2.15946002,0.91253973
-2.39819910,5.41892227,0.49184666,1.26819660,0.00965837,0.59914103,0.05603277,2.64124546,2.17612317,0.91518483
-2.39219610,5.46558660,0.50288452,1.27411929,0.00967303,0.60490790,0.05645891,2.67068748,2.19258652,0.91694290
-2.38619310,5.50641209,0.51335102,1.27790764,0.00968045,0.60986857,0.05679779,2.69802419,2.20840385,0.91779400
-2.38019010,5.54038625,0.52312290,1.27922551,0.00968180,0.61389822,0.05704119,2.72274005,2.22313678,0.91773811
-2.37418709,5.56666525,0.53209764,1.27779812,0.00967874,0.61689366,0.05718225,2.74439514,2.23636710,0.91679445
-2.36818409,5.58459821,0.54019588,1.27342178,0.00967332,0.61877734,0.05721571,2.76263559,2.24770914,0.91500027
-2.36218109,5.59374602,0.54736311,1.26597141,0.00966791,0.61950073,0.05713813,2.77720142,2.25682175,0.91240938
-2.35617809,5.59389361,0.55357033,1.25540542,0.00966513,0.61904674,0.05694807,2.78793147,2.26341927,0.90909038
-2.35017509,5.58505489,0.55881389,1.24176766,0.00966773,0.61743106,0.05664621,2.79476517,2.26728076,0.90512453
-2.34417209,5.56746966,0.56311424,1.22518617,0.00967850,0.61470232,0.05623536,2.79774098,2.26825727,0.90060329
-2.33816908,5.54159246,0.56651366,1.20586871,0.00970016,0.61094089,0.05572041,2.79699143,2.26627638,0.89562565
-2.33216608,5.50807338,0.56907313,1.18409526,0.00973520,0.60625645,0.05510823,2.79273509,2.26134387,0.89029519
-2.32616308,5.46773165,0.57086831,1.16020763,0.00978586,0.60078426,0.05440742,2.78526552,2.25354237,0.88471701
-2.32016008,5.42152286,0.57198495,1.13459671,0.00985393,0.59468036,0.05362807,2.77493798,2.24302690,0.87899451
-2.31415708,5.37050134,0.57251374,1.10768785,0.00994067,0.58811576,0.05278137,2.76215422,2.23001743,0.87322633
-2.30815408,5.31577920,0.57254509,1.07992495,0.01004675,0.58127003,0.05187930,2.74734614,2.21478900,0.86750333
-2.30215108,5.25848415,0.57216379,1.05175414,0.01017215,0.57432437,0.05093417,2.73095919,2.19765965,0.86190591
-2.29614807,5.19971779,0.57144418,1.02360758,0.01031610,0.56745475,0.04995826,2.71343610,2.17897689,0.85650177
-2.29014507,5.14051660,0.57044573,0.99588822,0.01047706,0.56082513,0.04896342,2.69520188,2.15910343,0.85134413
-2.28414207,5.08181735,0.56920955,0.96895618,0.01065272,0.55458133,0.04796077,2.67665065,2.13840278,0.84647069
-2.27813907,5.02442852,0.56775589,0.94311732,0.01084002,0.54884580,0.04696036,2.65813501,2.11722558,0.84190323
-2.27213607,4.96900914,0.56608282,0.91861450,0.01103520,0.54371344,0.04597099,2.63995827,2.09589733,0.83764803
-2.26613307,4.91605586,0.56416623,0.89562180,0.01123389,0.53924878,0.04500004,2.62236993,2.07470801,0.83369701
-2.26013007,4.86589871,0.56196107,0.87424206,0.01143126,0.53548469,0.04405345,2.60556438,2.05390422,0.83002963
-2.25412706,4.81870551,0.55940396,0.85450760,0.01162213,0.53242248,0.04313569,2.58968278,2.03368408,0.82661536
-2.24812406,4.77449440,0.55641689,0.83638401,0.01180114,0.53003365,0.04224985,2.57481773,2.01419500,0.82341674
-2.24212106,4.73315353,0.55291194,0.81977695,0.01196296,0.52826296,0.04139782,2.56102031,1.99553437,0.82039261
-2.23611806,4.69446647,0.54879676,0.80454119,0.01210247,0.52703274,0.04058050,2.54830885,1.97775284,0.81750167
-2.23011506,4.65814174,0.54398053,0.79049169,0.01221497,0.52624817,0.03979800,2.53667865,1.96085996,0.81470573
-2.22411206,4.62384453,0.53838009,0.77741600,0.01229637,0.52580325,0.03904995,2.52611188,1.94483148,0.81197285
-2.21810905,4.59122854,0.53192587,0.76508726,0.01234336,0.52558717,0.03833574,2.51658698,1.92961790,0.80927982
-2.21210605,4.55996612,0.52456743,0.75327730,0.01235362,0.52549056,0.03765484,2.50808660,1.91515331,0.80661400
-2.20610305,4.52977470,0.51627815,0.74176906,0.01232588,0.52541151,0.03700697,2.50060372,1.90136421,0.80397427
-2.20010005,4.50043810,0.50705895,0.73036778,0.01226007,0.52526087,0.03639235,2.49414528,1.88817729,0.80137112
-2.19409705,4.47182143,0.49694067,0.71891053,0.01215737,0.52496659,0.03581184,2.48873303,1.87552585,0.79882567
-2.18809405,4.44387873,0.48598518,0.70727353,0.01202020,0.52447691,0.03526700,2.48440161,1.86335436,0.79636782
-2.18209105,4.41665320,0.47428497,0.69537709,0.01185219,0.52376218,0.03476020,2.48119396,1.85162080,0.79403353
-2.17608804,4.39026997,0.46196126,0.68318800,0.01165813,0.52281533,0.03429451,2.47915429,1.84029678,0.79186143
-2.17008504,4.36492223,0.44916083,0.67071932,0.01144380,0.52165092,0.03387362,2.47831920,1.82936546,0.78988897
-2.16408204,4.34085166,0.43605152,0.65802767,0.01121584,0.52030286,0.03350173,2.47870773,1.81881754,0.78814839
-2.15807904,4.31832464,0.42281676,0.64520841,0.01098151,0.51882104,0.03318328,2.48031084,1.80864568,0.78666268
-2.15207604,4.29760575,0.40964939,0.63238878,0.01074850,0.51726696,0.03292273,2.48308141,1.79883793,0.78544202
-2.14607304,4.27893056,0.39674490,0.61971974,0.01052467,0.51570883,0.03272427,2.48692536,1.78937077,0.78448073
-2.14007004,4.26247925,0.38429458,0.60736675,0.01031777,0.51421618,0.03259154,2.49169480,1.78020235,0.78375512
-2.13406703,4.24835292,0.37247876,0.59550014,0.01013518,0.51285459,0.03252729,2.49718361,1.77126662,0.78322235
-2.12806403,4.23655411,0.36146051,0.58428545,0.00998369,0.51168053,0.03253317,2.50312605,1.76246885,0.78282041
-2.12206103,4.22697250,0.35138000,0.57387442,0.00986921,0.51073688,0.03260940,2.50919865,1.75368306,0.78246934
-2.11605803,4.21937689,0.34234975,0.56439691,0.00979658,0.51004921,0.03275461,2.51502526,1.74475156,0.78207345
-2.11005503,4.21341373,0.33445096,0.55595412,0.00976942,0.50962297,0.03296569,2.52018524,1.73548689,0.78152465
-2.10405203,4.20861229,0.32773107,0.54861348,0.00978994,0.50944186,0.03323773,2.52422434,1.72567597,0.78070656
-2.09804902,4.20439614,0.32220249,0.54240540,0.00985888,0.50946737,0.03356399,2.52666775,1.71508645,0.77949918
-2.09204602,4.20010026,0.31784266,0.53732182,0.00997547,0.50963946,0.03393602,2.52703474,1.70347472,0.77778388
-2.08604302,4.19499274,0.31459529,0.53331676,0.01013743,0.50987832,0.03434386,2.52485399,1.69059529,0.77544842
-2.08004002,4.18830000,0.31237273,0.53030857,0.01034106,0.51008724,0.03477627,2.51967908,1.67621091,0.77239163
-2.07403702,4.17923420,0.31105937,0.52818387,0.01058131,0.51015619,0.03522112,2.51110318,1.66010284,0.76852762
-2.06803402,4.16702145,0.31051586,0.52680280,0.01085201,0.50996616,0.03566575,2.49877257,1.64208068,0.76378918
-2.06203102,4.15092966,0.31058399,0.52600531,0.01114601,0.50939386,0.03609750,2.48239809,1.62199126,0.75813020
-2.05602801,4.13029458,0.31109214,0.52561815,0.01145550,0.50831665,0.03650413,2.46176441,1.59972603,0.75152715
-2.05002501,4.10454323,0.31186090,0.52546225,0.01177219,0.50661756,0.03687437,2.43673660,1.57522670,0.74397938
-2.04402201,4.07321360,0.31270889,0.52535997,0.01208769,0.50418993,0.03719841,2.40726402,1.54848868,0.73550839
-2.03801901,4.03597011,0.31345842,0.52514207,0.01239372,0.50094177,0.03746826,2.37338135,1.51956241,0.72615612
-2.03201601,3.99261419,0.31394090,0.52465389,0.01268246,0.49679947,0.03767822,2.33520704,1.48855246,0.71598244
-2.02601301,3.94308987,0.31400174,0.52376069,0.01294677,0.49171081,0.03782505,2.29293920,1.45561447,0.70506188
-2.02001001,3.88748416,0.31350479,0.52235165,0.01318044,0.48564712,0.03790819,2.24684932,1.42095031,0.69348002
-2.01400700,3.82602251,0.31233592,0.52034270,0.01337841,0.47860456,0.03792978,2.19727409,1.38480156,0.68132952
-2.00800400,3.75905946,0.31040583,0.51767784,0.01353687,0.47060443,0.03789450,2.14460570,1.34744175,0.66870620
-2.00200100,3.68706507,0.30765200,0.51432906,0.01365341,0.46169254,0.03780938,2.08928093,1.30916782,0.65570519
-1.99599800,3.61060764,0.30403965,0.51029500,0.01372702,0.45193773,0.03768339,2.03176947,1.27029094,0.64241749
-1.98999500,3.53033347,0.29956179,0.50559825,0.01375807,0.44142952,0.03752693,1.97256176,1.23112740,0.62892697
-1.98399200,3.44694446,0.29423827,0.50028176,0.01374825,0.43027499,0.03735127,1.91215675,1.19198953,0.61530792
-1.97798899,3.36117435,0.28811412,0.49440441,0.01370043,0.41859521,0.03716785,1.85104987,1.15317735,0.60162329
-1.97198599,3.27376475,0.28125694,0.48803607,0.01361847,0.40652112,0.03698764,1.78972167,1.11497094,0.58792363
-1.96598299,3.18544170,0.27375376,0.48125249,0.01350706,0.39418918,0.03682040,1.72862717,1.07762384,0.57424668
-1.95997999,3.09689387,0.26570736,0.47413021,0.01337144,0.38173702,0.03667410,1.66818663,1.04135770,0.56061766
-1.95397699,3.00875326,0.25723224,0.46674197,0.01321720,0.36929910,0.03655433,1.60877756,1.00635826,0.54705017
-1.94797399,2.92157931,0.24845043,0.45915264,0.01305002,0.35700282,0.03646386,1.55072865,0.97277275,0.53354761
-1.94197099,2.83584697,0.23948733,0.45141612,0.01287548,0.34496497,0.03640239,1.49431550,0.94070873,0.52010505
-1.93596798,2.75193943,0.23046774,0.44357320,0.01269885,0.33328888,0.03636638,1.43975847,0.91023446,0.50671150
-1.92996498,2.67014572,0.22151224,0.43565060,0.01252495,0.32206229,0.03634915,1.38722278,0.88138060,0.49335240
-1.92396198,2.59066334,0.21273403,0.42766113,0.01235804,0.31135608,0.03634105,1.33682068,0.85414339,0.48001223
-1.91795898,2.51360565,0.20423645,0.41960504,0.01220175,0.30122375,0.03632994,1.28861586,0.82848891,0.46667715
-1.91195598,2.43901382,0.19611103,0.41147229,0.01205906,0.29170187,0.03630170,1.24262964,0.80435852,0.45333763
-1.90595298,2.36687235,0.18843635,0.40324575,0.01193239,0.28281128,0.03624090,1.19884899,0.78167514,0.43999080
-1.89994997,2.29712764,0.18127756,0.39490497,0.01182359,0.27455897,0.03613160,1.15723571,0.76035011,0.42664264
-1.89394697,2.22970830,0.17468653,0.38643035,0.01173409,0.26694057,0.03595814,1.11773653,0.74029048,0.41330974
-1.88794397,2.16454607,0.16870255,0.37780733,0.01166502,0.25994328,0.03570596,1.08029357,0.72140634,0.40002066
-1.88194097,2.10159628,0.16335353,0.36903043,0.01161735,0.25354892,0.03536237,1.04485456,0.70361788,0.38681688
-1.87593797,2.04085635,0.15865749,0.36010679,0.01159202,0.24773716,0.03491724,1.01138241,0.68686195,0.37375314
-1.86993497,1.98238147,0.15462429,0.35105891,0.01159005,0.24248853,0.03436359,0.97986347,0.67109765,0.36089734
-1.86393197,1.92629626,0.15125729,0.34192660,0.01161268,0.23778701,0.03369797,0.95031402,0.65631082,0.34832986
-1.85792896,1.87280172,0.14855505,0.33276769,0.01166137,0.23362226,0.03292079,0.92278474,0.64251710,0.33614239
-1.85192596,1.82217692,0.14651273,0.32365765,0.01173790,0.22999114,0.03203632,0.89736262,0.62976331,0.32443627
-1.84592296,1.77477520,0.14512319,0.31468810,0.01184429,0.22689844,0.03105264,0.87417039,0.61812712,0.31332040
-1.83991996,1.73101501,0.14437767,0.30596403,0.01198275,0.22435698,0.02998134,0.85336324,0.60771490,0.30290886
-1.83391696,1.69136558,0.14426615,0.29760021,0.01215562,0.22238678,0.02883711,0.83512302,0.59865767,0.29331821
-1.82791396,1.65632844,0.14477714,0.28971665,0.01236515,0.22101362,0.02763720,0.81965026,0.59110554,0.28466469
-1.82191096,1.62641539,0.14589722,0.28243353,0.01261338,0.22026685,0.02640075,0.80715416,0.58522047,0.27706139
-1.81590795,1.60212428,0.14761014,0.27586587,0.01290194,0.22017678,0.02514811,0.79784130,0.58116796,0.27061552
-1.80990495,1.58391391,0.14989583,0.27011807,0.01323182,0.22077172,0.02390012,0.79190344,0.57910788,0.26542589
-1.80390195,1.57217925,0.15272917,0.26527881,0.01360325,0.22207477,0.02267737,0.78950521,0.57918482,0.26158073
-1.79789895,1.56722864,0.15607888,0.26141648,0.01401545,0.22410082,0.02149959,0.79077220,0.58151856,0.25915604
-1.79189595,1.56926395,0.15990655,0.25857538,0.01446656,0.22685365,0.02038500,0.79578020,0.58619500,0.25821437
-1.78589295,1.57836519,0.16416599,0.25677299,0.01495354,0.23032356,0.01934986,0.80454621,0.59325811,0.25880440
-1.77988994,1.59448018,0.16880292,0.25599840,0.01547214,0.23448559,0.01840810,0.81702164,0.60270335,0.26096098
-1.77388694,1.61742014,0.17375522,0.25621200,0.01601698,0.23929844,0.01757102,0.83308812,0.61447280,0.26470599
-1.76788394,1.64686144,0.17895370,0.25734645,0.01658160,0.24470428,0.01684717,0.85255632,0.62845253,0.27004974
-1.76188094,1.68235351,0.18432344,0.25930897,0.01715869,0.25062935,0.01624236,0.87516771,0.64447225,0.27699289
-1.75587794,1.72333245,0.18978565,0.26198471,0.01774032,0.25698550,0.01575971,0.90059933,0.66230738,0.28552883
-1.74987494,1.76913983,0.19526001,0.26524109,0.01831819,0.26367246,0.01539981,0.92847136,0.68168351,0.29564625
-1.74387194,1.81904545,0.20066733,0.26893298,0.01888402,0.27058080,0.01516101,0.95835709,0.70228310,0.30733171
-1.73786893,1.87227300,0.20593246,0.27290822,0.01942983,0.27759546,0.01503969,0.98979481,0.72375415,0.32057203
-1.73186593,1.92802723,0.21098724,0.27701349,0.01994832,0.28459957,0.01503058,1.02230115,0.74572050,0.33535631
-1.72586293,1.98552100,0.21577327,0.28110002,0.02043320,0.29147848,0.01512713,1.05538506,0.76779311,0.35167716
-1.71985993,2.04400101,0.22024445,0.28502892,0.02087946,0.29812368,0.01532180,1.08856198,0.78958214,0.36953124
-1.71385693,2.10277066,0.22436898,0.28867593,0.02128360,0.30443650,0.01560643,1.12136730,0.81070888,0.38891860
-1.70785393,2.16120909,0.22813075,0.29193533,0.02164380,0.31033131,0.01597251,1.15336879,0.83081729,0.40984108
-1.70185093,2.21878539,0.23153007,0.29472281,0.02195997,0.31573820,0.01641142,1.18417731,0.84958443,0.43229951
-1.69584792,2.27506754,0.23458354,0.29697732,0.02223376,0.32060490,0.01691472,1.21345546,0.86672945,0.45628981
-1.68984492,2.32972579,0.23732319,0.29866171,0.02246841,0.32489796,0.01747430,1.24092400,0.88202063,0.48179830
-1.68384192,2.38253078,0.23979488,0.29976235,0.02266860,0.32860314,0.01808257,1.26636580,0.89528036,0.50879622
-1.67783892,2.43334681,0.24205602,0.30028767,0.02284015,0.33172497,0.01873263,1.28962747,0.90638781,0.53723400
-1.67183592,2.48212109,0.24417279,0.30026589,0.02298967,0.33428572,0.01941838,1.31061870,0.91527928,0.56703558
-1.66583292,2.52887006,0.24621700,0.29974209,0.02312424,0.33632367,0.02013466,1.32930972,0.92194639,0.59809319
-1.65982991,2.57366385,0.24826281,0.29877472,0.02325091,0.33789093,0.02087741,1.34572707,0.92643235,0.63026311
-1.65382691,2.61661021,0.25038349,0.29743202,0.02337642,0.33905096,0.02164376,1.35994814,0.92882648,0.66336278
-1.64782391,2.65783910,0.25264833,0.29578829,0.02350671,0.33987577,0.02243218,1.37209485,0.92925756,0.69716967
-1.64182091,2.69748882,0.25512005,0.29392043,0.02364666,0.34044320,0.02324259,1.38232685,0.92788622,0.73142228
-1.63581791,2.73569487,0.25785262,0.29190484,0.02379982,0.34083405,0.02407651,1.39083448,0.92489704,0.76582338
-1.62981491,2.77258167,0.26088974,0.28981479,0.02396815,0.34112951,0.02493714,1.39783192,0.92049052,0.80004560
-1.62381191,2.80825787,0.26426403,0.28771839,0.02415199,0.34140866,0.02582942,1.40355049,0.91487552,0.83373930
-1.61780890,2.84281483,0.26799670,0.28567719,0.02434998,0.34174632,0.02676008,1.40823234,0.90826233,0.86654254
-1.61180590,2.87632818,0.27209804,0.28374537,0.02455916,0.34221104,0.02773761,1.41212454,0.90085666,0.89809259
-1.60580290,2.90886175,0.27656818,0.28196951,0.02477511,0.34286346,0.02877215,1.41547350,0.89285475,0.92803879
-1.59979990,2.94047319,0.28139843,0.28038884,0.02499214,0.34375489,0.02987535,1.41851963,0.88443953,0.95605581
-1.59379690,2.97122021,0.28657273,0.27903579,0.02520362,0.34492608,0.03106011,1.42149219,0.87577793,0.98185688
-1.58779390,3.00116673,0.29206920,0.27793683,0.02540220,0.34640627,0.03234021,1.42460430,0.86701927,1.00520614
