energy_ev,total_up,C_s_up,C_p_up,Mg_p_up,Mg_d_up,S_s_up,S_p_up,W_p_up,W_d_up
-5.27363682,1.59405916,0.00570448,0.30123236,0.45699476,0.00000000,0.01103303,0.64333705,0.58606079,0.53344598
-5.26763382,1.64370257,0.00518779,0.30247429,0.46419301,0.00000000,0.01031005,0.67938088,0.59496699,0.55030309
-5.26163082,1.69428038,0.00471096,0.30375474,0.47061169,0.00000000,0.00962616,0.71652501,0.60371060,0.56731819
-5.25562781,1.74513024,0.00427844,0.30509461,0.47616193,0.00000000,0.00898570,0.75428906,0.61214138,0.58425064
-5.24962481,1.79550434,0.00389365,0.30650407,0.48075965,0.00000000,0.00839161,0.79213202,0.62010567,0.60083475
-5.24362181,1.84458487,0.00355908,0.30798141,0.48432662,0.00000000,0.00784552,0.82946547,0.62745347,0.61678422
-5.23761881,1.89150371,0.00327634,0.30951242,0.48679191,0.00000000,0.00734778,0.86566941,0.63404559,0.63179798
-5.23161581,1.93536550,0.00304625,0.31107042,0.48809346,0.00000000,0.00689761,0.90011012,0.63976038,0.64556720
-5.22561281,1.97527346,0.00286898,0.31261685,0.48817997,0.00000000,0.00649323,0.93215928,0.64449958,0.65778340
-5.21960980,2.01035670,0.00274407,0.31410240,0.48701283,0.00000000,0.00613204,0.96121356,0.64819303,0.66814721
-5.21360680,2.03979792,0.00267059,0.31546878,0.48456793,0.00000000,0.00581078,0.98671382,0.65080174,0.67637760
-5.20760380,2.06286028,0.00264713,0.31665080,0.48083732,0.00000000,0.00552566,1.00816316,0.65231923,0.68222096
-5.20160080,2.07891199,0.00267188,0.31757884,0.47583048,0.00000000,0.00527260,1.02514281,0.65277090,0.68545981
-5.19559780,2.08744764,0.00274267,0.31818151,0.46957510,0.00000000,0.00504733,1.03732523,0.65221161,0.68592061
-5.18959480,2.08810506,0.00285695,0.31838832,0.46211719,0.00000000,0.00484557,1.04448389,0.65072133,0.68348032
-5.18359180,2.08067693,0.00301177,0.31813234,0.45352059,0.00000000,0.00466316,1.04649913,0.64839933,0.67807125
-5.17758879,2.06511668,0.00320383,0.31735259,0.44386572,0.00000000,0.00449614,1.04335998,0.64535717,0.66968419
-5.17158579,2.04153837,0.00342938,0.31599617,0.43324761,0.00000000,0.00434088,1.03516195,0.64171092,0.65836944
-5.16558279,2.01021067,0.00368428,0.31401996,0.42177337,0.00000000,0.00419413,1.02210084,0.63757308,0.64423573
-5.15957979,1.97154543,0.00396391,0.31139188,0.40955914,0.00000000,0.00405308,1.00446320,0.63304479,0.62744716
-5.15357679,1.92608148,0.00426324,0.30809176,0.39672669,0.00000000,0.00391536,0.98261373,0.62820885,0.60821834
-5.14757379,1.87446475,0.00457680,0.30411166,0.38339988,0.00000000,0.00377910,0.95698062,0.62312390,0.58680782
-5.14157079,1.81742581,0.00489874,0.29945596,0.36970122,0.00000000,0.00364289,0.92803945,0.61782039,0.56351041
-5.13556778,1.75575609,0.00522292,0.29414098,0.35574855,0.00000000,0.00350575,0.89629658,0.61229848,0.53864858
-5.12956478,1.69028418,0.00554296,0.28819449,0.34165234,0.00000000,0.00336714,0.86227282,0.60652813,0.51256349
-5.12356178,1.62185325,0.00585236,0.28165502,0.32751346,0.00000000,0.00322686,0.82648821,0.60045148,0.48560608
-5.11755878,1.55130091,0.00614466,0.27457124,0.31342168,0.00000000,0.00308507,0.78944860,0.59398739,0.45812859
-5.11155578,1.47944228,0.00641358,0.26700129,0.29945503,0.00000000,0.00294220,0.75163442,0.58703796,0.43047696
-5.10555278,1.40705684,0.00665316,0.25901232,0.28567986,0.00000000,0.00279890,0.71349216,0.57949669,0.40298437
-5.09954977,1.33487960,0.00685794,0.25068017,0.27215177,0.00000000,0.00265602,0.67542864,0.57125782,0.37596609
-5.09354677,1.26359649,0.00702310,0.24208927,0.25891716,0.00000000,0.00251454,0.63780802,0.56222639,0.34971590
-5.08754377,1.19384382,0.00714464,0.23333270,0.24601532,0.00000000,0.00237555,0.60095152,0.55232839,0.32450407
-5.08154077,1.12621131,0.00721948,0.22451238,0.23348098,0.00000000,0.00224023,0.56513937,0.54152044,0.30057669
-5.07553777,1.06124798,0.00724553,0.21573940,0.22134703,0.00000000,0.00210976,0.53061458,0.52979848,0.27815650
-5.06953477,0.99947015,0.00722182,0.20713426,0.20964725,0.00000000,0.00198538,0.49758810,0.51720498,0.25744474
-5.06353177,0.94137045,0.00714846,0.19882706,0.19841889,0.00000000,0.00186833,0.46624467,0.50383411,0.23862383
-5.05752876,0.88742704,0.00702667,0.19095746,0.18770491,0.00000000,0.00175982,0.43674890,0.48983478,0.22186069
-5.05152576,0.83811201,0.00685875,0.18367431,0.17755574,0.00000000,0.00166106,0.40925102,0.47541115,0.20731017
-5.04552276,0.79389812,0.00664792,0.17713497,0.16803038,0.00000000,0.00157321,0.38389179,0.46082064,0.19511841
-5.03951976,0.75526323,0.00639830,0.17150409,0.15919689,0.00000000,0.00149741,0.36080633,0.44636955,0.18542576
-5.03351676,0.72269188,0.00611468,0.16695193,0.15113213,0.00000000,0.00143471,0.34012646,0.43240628,0.17836900
-5.02751376,0.69667366,0.00580244,0.16365216,0.14392076,0.00000000,0.00138612,0.32198148,0.41931275,0.17408263
-5.02151076,0.67769828,0.00546729,0.16177922,0.13765361,0.00000000,0.00135254,0.30649739,0.40749407,0.17269914
-5.01550775,0.66624749,0.00511516,0.16150525,0.13242543,0.00000000,0.00133477,0.29379456,0.39736716,0.17434803
-5.00950475,0.66278414,0.00475200,0.16299661,0.12833213,0.00000000,0.00133347,0.28398418,0.38934875,0.17915373
-5.00350175,0.66773882,0.00438360,0.16641036,0.12546766,0.00000000,0.00134915,0.27716354,0.38384326,0.18723235
-4.99749875,0.68149497,0.00401546,0.17189052,0.12392074,0.00000000,0.00138211,0.27341074,0.38123106,0.19868748
-4.99149575,0.70437291,0.00365265,0.17956455,0.12377137,0.00000000,0.00143246,0.27277910,0.38185774,0.21360525
-4.98549275,0.73661411,0.00329972,0.18954003,0.12508757,0.00000000,0.00150006,0.27529161,0.38602466,0.23204882
-4.97948974,0.77836625,0.00296062,0.20190185,0.12792229,0.00000000,0.00158450,0.28093606,0.39398135,0.25405272
-4.97348674,0.82967029,0.00263864,0.21670997,0.13231071,0.00000000,0.00168511,0.28966104,0.40591991,0.27961737
-4.96748374,0.89045030,0.00233640,0.23399793,0.13826808,0.00000000,0.00180093,0.30137334,0.42197173,0.30870407
-4.96148074,0.96050683,0.00205588,0.25377219,0.14578817,0.00000000,0.00193070,0.31593688,0.44220657,0.34123086
-4.95547774,1.03951455,0.00179839,0.27601240,0.15484244,0.00000000,0.00207291,0.33317360,0.46663407,0.37706961
-4.94947474,1.12702451,0.00156469,0.30067248,0.16538002,0.00000000,0.00222578,0.35286632,0.49520749,0.41604455
-4.94347174,1.22247115,0.00135499,0.32768268,0.17732845,0.00000000,0.00238731,0.37476356,0.52782953,0.45793243
-4.93746873,1.32518423,0.00116903,0.35695219,0.19059530,0.00000000,0.00255535,0.39858639,0.56435985,0.50246450
-4.93146573,1.43440497,0.00100620,0.38837244,0.20507046,0.00000000,0.00272758,0.42403696,0.60462383,0.54933030
-4.92546273,1.54930613,0.00086555,0.42182065,0.22062919,0.00000000,0.00290168,0.45080853,0.64842217,0.59818310
-4.91945973,1.66901478,0.00074594,0.45716342,0.23713567,0.00000000,0.00307529,0.47859640,0.69554057,0.64864681
-4.91345673,1.79263684,0.00064604,0.49426014,0.25444703,0.00000000,0.00324617,0.50710954,0.74575910,0.70032413
-4.90745373,1.91928206,0.00056443,0.53296579,0.27241753,0.00000000,0.00341222,0.53608195,0.79886047,0.75280539
-4.90145073,2.04808784,0.00049967,0.57313299,0.29090278,0.00000000,0.00357157,0.56528352,0.85463671,0.80567778
-4.89544772,2.17824069,0.00045029,0.61461294,0.30976381,0.00000000,0.00372263,0.59452953,0.91289378,0.85853426
-4.88944472,2.30899382,0.00041489,0.65725523,0.32887067,0.00000000,0.00386416,0.62368820,0.97345362,0.91098190
-4.88344172,2.43967980,0.00039212,0.70090624,0.34810543,0.00000000,0.00399529,0.65268591,1.03615351,0.96264891
-4.87743872,2.56971724,0.00038069,0.74540632,0.36736440,0.00000000,0.00411556,0.68150950,1.10084255,1.01319022
-4.87143572,2.69861111,0.00037940,0.79058586,0.38655938,0.00000000,0.00422490,0.71020538,1.16737540,1.06229109
-4.86543272,2.82594647,0.00038715,0.83626032,0.40561789,0.00000000,0.00432364,0.73887536,1.23560360,1.10966877
-4.85942971,2.95137593,0.00040287,0.88222485,0.42448239,0.00000000,0.00441248,0.76766911,1.30536494,1.15507210
-4.85342671,3.07460165,0.00042560,0.92824870,0.44310842,0.00000000,0.00449239,0.79677357,1.37647153,1.19827920
-4.84742371,3.19535304,0.00045439,0.97407007,0.46146185,0.00000000,0.00456463,0.82639968,1.44869739,1.23909365
-4.84142071,3.31336163,0.00048833,1.01939184,0.47951533,0.00000000,0.00463059,0.85676688,1.52176642,1.27733942
-4.83541771,3.42833516,0.00052654,1.06387874,0.49724428,0.00000000,0.00469178,0.88808628,1.59534181,1.31285530
-4.82941471,3.53993247,0.00056814,1.10715654,0.51462250,0.00000000,0.00474967,0.92054316,1.66901762,1.34548919
-4.82341171,3.64774157,0.00061225,1.14881340,0.53161787,0.00000000,0.00480566,0.95427983,1.74231353,1.37509307
-4.81740870,3.75126246,0.00065798,1.18840391,0.54818831,0.00000000,0.00486099,0.98937967,1.81467341,1.40151914
-4.81140570,3.84989642,0.00070442,1.22545576,0.56427834,0.00000000,0.00491664,1.02585330,1.88546818,1.42461753
-4.80540270,3.94294291,0.00075066,1.25947906,0.57981655,0.00000000,0.00497333,1.06362775,1.95400321,1.44423616
-4.79939970,4.02960498,0.00079580,1.28997799,0.59471403,0.00000000,0.00503142,1.10253915,2.01953035,1.46022275
-4.79339670,4.10900312,0.00083894,1.31646443,0.60886417,0.00000000,0.00509093,1.14232977,2.08126413,1.47242912
-4.78739370,4.18019750,0.00087920,1.33847301,0.62214362,0.00000000,0.00515154,1.18264937,2.13840176,1.48071756
-4.78139070,4.24221744,0.00091576,1.35557678,0.63441464,0.00000000,0.00521258,1.22306128,2.19014588,1.48496890
-4.77538769,4.29409674,0.00094784,1.36740288,0.64552863,0.00000000,0.00527312,1.26305291,2.23572933,1.48509188
-4.76938469,4.33491313,0.00097477,1.37364728,0.65533069,0.00000000,0.00533196,1.30205038,2.27444051,1.48103296
-4.76338169,4.36382958,0.00099595,1.37408781,0.66366511,0.00000000,0.00538774,1.33943661,2.30564827,1.47278609
-4.75737869,4.38013522,0.00101091,1.36859490,0.67038125,0.00000000,0.00543898,1.37457225,2.32882503,1.46040147
-4.75137569,4.38328354,0.00101931,1.35713919,0.67533981,0.00000000,0.00548420,1.40681841,2.34356698,1.44399280
-4.74537269,4.37292563,0.00102096,1.33979582,0.67841889,0.00000000,0.00552192,1.43556012,2.34961031,1.42374212
-4.73936968,4.34893662,0.00101580,1.31674494,0.67951965,0.00000000,0.00555081,1.46022964,2.34684266,1.39990200
-4.73336668,4.31143366,0.00100392,1.28826846,0.67857128,0.00000000,0.00556967,1.48032828,2.33530927,1.37279452
-4.72736368,4.26078443,0.00098557,1.25474314,0.67553487,0.00000000,0.00557754,1.49544596,2.31521342,1.34280701
-4.72136068,4.19760557,0.00096111,1.21663047,0.67040615,0.00000000,0.00557369,1.50527741,2.28691130,1.31038454
-4.71535768,4.12275109,0.00093105,1.17446357,0.66321686,0.00000000,0.00555766,1.50963440,2.25090139,1.27601946
-4.70935468,4.03729116,0.00089598,1.12883198,0.65403469,0.00000000,0.00552924,1.50845335,2.20780913,1.24023835
-4.70335168,3.94248236,0.00085658,1.08036497,0.64296181,0.00000000,0.00548847,1.50179807,2.15836742,1.20358708
-4.69734867,3.83973086,0.00081361,1.02971401,0.63013213,0.00000000,0.00543563,1.48985746,2.10339395,1.16661454
-4.69134567,3.73055012,0.00076783,0.97753537,0.61570730,0.00000000,0.00537116,1.47293837,2.04376646,1.12985589
-4.68534267,3.61651519,0.00072004,0.92447333,0.59987184,0.00000000,0.00529566,1.45145388,1.98039691,1.09381619
-4.67933967,3.49921559,0.00067103,0.87114489,0.58282751,0.00000000,0.00520983,1.42590769,1.91420566,1.05895493
-4.67333667,3.38020880,0.00062154,0.81812623,0.56478718,0.00000000,0.00511441,1.39687526,1.84609676,1.02567247
-4.66733367,3.26097631,0.00057227,0.76594155,0.54596860,0.00000000,0.00501017,1.36498262,1.77693512,0.99429875
-4.66133067,3.14288377,0.00052386,0.71505439,0.52658825,0.00000000,0.00489783,1.33088367,1.70752633,0.96508470
-4.65532766,3.02714694,0.00047687,0.66586170,0.50685556,0.00000000,0.00477808,1.29523715,1.63859981,0.93819688
-4.64932466,2.91480416,0.00043176,0.61869041,0.48696764,0.00000000,0.00465152,1.25868406,1.57079551,0.91371519
-4.64332166,2.80669640,0.00038892,0.57379667,0.46710488,0.00000000,0.00451868,1.22182657,1.50465454,0.89163384
