energy_ev,total_up,Ge_p_up,Ge_d_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-5.63981991,0.92267655,0.15409102,0.00000000,0.04274580,0.17999907,0.32770940,0.17134113
-5.63381691,0.90166134,0.15013574,0.00000000,0.04113762,0.17834611,0.32640806,0.16653504
-5.62781391,0.87873492,0.14586532,0.00000000,0.03936530,0.17656326,0.32519067,0.16122713
-5.62181091,0.85487589,0.14145099,0.00000000,0.03747226,0.17484657,0.32444530,0.15558177
-5.61580790,0.83111010,0.13707086,0.00000000,0.03550565,0.17340158,0.32457412,0.14977139
-5.60980490,0.80848253,0.13290509,0.00000000,0.03351515,0.17243755,0.32598204,0.14397158
-5.60380190,0.78802935,0.12913110,0.00000000,0.03155192,0.17216156,0.32906486,0.13835623
-5.59779890,0.77075085,0.12591890,0.00000000,0.02966756,0.17277268,0.33419731,0.13309297
-5.59179590,0.75758585,0.12342676,0.00000000,0.02791310,0.17445628,0.34172140,0.12833907
-5.58579290,0.74938838,0.12179716,0.00000000,0.02633820,0.17737868,0.35193510,0.12423779
-5.57978989,0.74690672,0.12115321,0.00000000,0.02499026,0.18168223,0.36508189,0.12091534
-5.57378689,0.75076545,0.12159561,0.00000000,0.02391381,0.18748089,0.38134125,0.11847841
-5.56778389,0.76145030,0.12320003,0.00000000,0.02314980,0.19485641,0.40082037,0.11701232
-5.56178089,0.77929616,0.12601516,0.00000000,0.02273508,0.20385515,0.42354738,0.11657969
-5.55577789,0.80447818,0.13006126,0.00000000,0.02270178,0.21448562,0.44946618,0.11721975
-5.54977489,0.83700580,0.13532930,0.00000000,0.02307681,0.22671676,0.47843320,0.11894793
-5.54377189,0.87671987,0.14178068,0.00000000,0.02388132,0.24047699,0.51021611,0.12175609
-5.53776888,0.92329273,0.14934755,0.00000000,0.02513009,0.25565415,0.54449487,0.12561290
-5.53176588,0.97623127,0.15793368,0.00000000,0.02683101,0.27209625,0.58086497,0.13046472
-5.52576288,1.03488305,0.16741600,0.00000000,0.02898447,0.28961315,0.61884319,0.13623658
-5.51975988,1.09844545,0.17764666,0.00000000,0.03158283,0.30797918,0.65787576,0.14283355
-5.51375688,1.16597800,0.18845571,0.00000000,0.03460989,0.32693666,0.69734886,0.15014235
-5.50775388,1.23641784,0.19965437,0.00000000,0.03804047,0.34620043,0.73660150,0.15803311
-5.50175088,1.30859842,0.21103883,0.00000000,0.04184016,0.36546316,0.77494028,0.16636154
-5.49574787,1.38127118,0.22239457,0.00000000,0.04596519,0.38440163,0.81165597,0.17497128
-5.48974487,1.45313014,0.23350108,0.00000000,0.05036261,0.40268359,0.84604128,0.18369659
-5.48374187,1.52283906,0.24413691,0.00000000,0.05497066,0.41997536,0.87740944,0.19236530
-5.47773887,1.58906055,0.25408500,0.00000000,0.05971955,0.43594967,0.90511290,0.20080210
-5.47173587,1.65048672,0.26313799,0.00000000,0.06453248,0.45029382,0.92856160,0.20883194
-5.46573287,1.70587039,0.27110354,0.00000000,0.06932707,0.46271770,0.94724005,0.21628383
-5.45972986,1.75405611,0.27780941,0.00000000,0.07401705,0.47296155,0.96072263,0.22299451
-5.45372686,1.79400994,0.28310801,0.00000000,0.07851424,0.48080303,0.96868647,0.22881235
-5.44772386,1.82484694,0.28688056,0.00000000,0.08273081,0.48606357,0.97092141,0.23360100
-5.44172086,1.84585548,0.28904038,0.00000000,0.08658158,0.48861345,0.96733655,0.23724290
-5.43571786,1.85651726,0.28953537,0.00000000,0.08998651,0.48837572,0.95796316,0.23964242
-5.42971486,1.85652232,0.28834952,0.00000000,0.09287301,0.48532853,0.94295382,0.24072845
-5.42371186,1.84577825,0.28550343,0.00000000,0.09517822,0.47950587,0.92257777,0.24045647
-5.41770885,1.82441329,0.28105374,0.00000000,0.09685098,0.47099675,0.89721273,0.23880986
-5.41170585,1.79277292,0.27509148,0.00000000,0.09785346,0.45994262,0.86733345,0.23580040
-5.40570285,1.75141012,0.26773955,0.00000000,0.09816240,0.44653337,0.83349755,0.23146804
-5.39969985,1.70106951,0.25914916,0.00000000,0.09776979,0.43100187,0.79632918,0.22587970
-5.39369685,1.64266595,0.24949561,0.00000000,0.09668318,0.41361738,0.75650120,0.21912735
-5.38769385,1.57725837,0.23897342,0.00000000,0.09492524,0.39467794,0.71471650,0.21132528
-5.38169085,1.50601982,0.22779099,0.00000000,0.09253300,0.37450223,0.67168922,0.20260678
-5.37568784,1.43020483,0.21616505,0.00000000,0.08955650,0.35342095,0.62812654,0.19312023
-5.36968484,1.35111522,0.20431497,0.00000000,0.08605709,0.33176830,0.58471156,0.18302486
-5.36368184,1.27006575,0.19245731,0.00000000,0.08210532,0.30987360,0.54208786,0.17248625
-5.35767884,1.18835063,0.18080050,0.00000000,0.07777872,0.28805348,0.50084615,0.16167184
-5.35167584,1.10721216,0.16954007,0.00000000,0.07315938,0.26660491,0.46151323,0.15074653
-5.34567284,1.02781237,0.15885441,0.00000000,0.06833151,0.24579907,0.42454355,0.13986859
-5.33966983,0.95120872,0.14890124,0.00000000,0.06337919,0.22587648,0.39031335,0.12918595
-5.33366683,0.87833420,0.13981477,0.00000000,0.05838418,0.20704324,0.35911743,0.11883311
-5.32766383,0.80998260,0.13170374,0.00000000,0.05342412,0.18946862,0.33116836,0.10892860
-5.32166083,0.74679897,0.12465028,0.00000000,0.04857101,0.17328394,0.30659807,0.09957317
-5.31565783,0.68927539,0.11870951,0.00000000,0.04389003,0.15858257,0.28546141,0.09084870
-5.30965483,0.63775195,0.11391008,0.00000000,0.03943885,0.14542124,0.26774160,0.08281785
-5.30365183,0.59242242,0.11025530,0.00000000,0.03526723,0.13382225,0.25335717,0.07552428
-5.29764882,0.55334438,0.10772512,0.00000000,0.03141706,0.12377672,0.24217005,0.06899368
-5.29164582,0.52045305,0.10627854,0.00000000,0.02792269,0.11524844,0.23399471,0.06323514
-5.28564282,0.49357809,0.10585660,0.00000000,0.02481157,0.10817843,0.22860783,0.05824315
-5.27963982,0.47246283,0.10638573,0.00000000,0.02210505,0.10248979,0.22575838,0.05399985
-5.27363682,0.45678488,0.10778132,0.00000000,0.01981939,0.09809289,0.22517774,0.05047754
-5.26763382,0.44617750,0.10995148,0.00000000,0.01796679,0.09489052,0.22658977,0.04764133
-5.26163082,0.44025090,0.11280071,0.00000000,0.01655640,0.09278298,0.22972037,0.04545181
-5.25562781,0.43861271,0.11623349,0.00000000,0.01559537,0.09167292,0.23430650,0.04386763
-5.24962481,0.44088692,0.12015759,0.00000000,0.01508962,0.09146973,0.24010438,0.04284792
-5.24362181,0.44673075,0.12448704,0.00000000,0.01504456,0.09209344,0.24689670,0.04235439
-5.23761881,0.45584889,0.12914456,0.00000000,0.01546551,0.09347802,0.25449870,0.04235323
-5.23161581,0.46800468,0.13406360,0.00000000,0.01635800,0.09557387,0.26276290,0.04281651
-5.22561281,0.48302806,0.13918962,0.00000000,0.01772767,0.09834968,0.27158259,0.04372327
-5.21960980,0.50081995,0.14448087,0.00000000,0.01958002,0.10179328,0.28089380,0.04506008
-5.21360680,0.52135319,0.14990859,0.00000000,0.02191997,0.10591187,0.29067583,0.04682124
-5.20760380,0.54467004,0.15545654,0.00000000,0.02475109,0.11073129,0.30095049,0.04900855
-5.20160080,0.57087653,0.16112012,0.00000000,0.02807480,0.11629457,0.31177986,0.05163063
-5.19559780,0.60013386,0.16690500,0.00000000,0.03188938,0.12265975,0.32326289,0.05470190
-5.18959480,0.63264741,0.17282552,0.00000000,0.03618893,0.12989712,0.33553099,0.05824127
-5.18359180,0.66865376,0.17890274,0.00000000,0.04096236,0.13808581,0.34874254,0.06227054
-5.17758879,0.70840617,0.18516254,0.00000000,0.04619243,0.14731008,0.36307682,0.06681263
-5.17158579,0.75215926,0.19163356,0.00000000,0.05185491,0.15765528,0.37872731,0.07188968
-5.16558279,0.80015327,0.19834538,0.00000000,0.05791788,0.16920358,0.39589457,0.07752109
-5.15957979,0.85259841,0.20532672,0.00000000,0.06434135,0.18202973,0.41477900,0.08372159
-5.15357679,0.90965981,0.21260391,0.00000000,0.07107707,0.19619684,0.43557336,0.09049939
-5.14757379,0.97144348,0.22019958,0.00000000,0.07806868,0.21175237,0.45845550,0.09785446
-5.14157079,1.03798349,0.22813150,0.00000000,0.08525212,0.22872435,0.48358102,0.10577708
-5.13556778,1.10923076,0.23641161,0.00000000,0.09255638,0.24711800,0.51107627,0.11424650
-5.12956478,1.18504351,0.24504521,0.00000000,0.09990454,0.26691276,0.54103151,0.12323004
-5.12356178,1.26517964,0.25403017,0.00000000,0.10721508,0.28805983,0.57349449,0.13268237
-5.11755878,1.34929104,0.26335621,0.00000000,0.11440331,0.31048023,0.60846439,0.14254522
-5.11155578,1.43692007,0.27300410,0.00000000,0.12138309,0.33406345,0.64588633,0.15274734
-5.10555278,1.52749813,0.28294484,0.00000000,0.12806856,0.35866681,0.68564663,0.16320492
-5.09954977,1.62034656,0.29313885,0.00000000,0.13437586,0.38411541,0.72756878,0.17382226
-5.09354677,1.71468004,0.30353503,0.00000000,0.14022495,0.41020290,0.77141071,0.18449285
-5.08754377,1.80961252,0.31407000,0.00000000,0.14554121,0.43669294,0.81686321,0.19510072
-5.08154077,1.90416593,0.32466736,0.00000000,0.15025691,0.46332160,0.86355006,0.20552219
-5.07553777,1.99728182,0.33523730,0.00000000,0.15431252,0.48980046,0.91102997,0.21562782
-5.06953477,2.08783596,0.34567647,0.00000000,0.15765779,0.51582069,0.95880053,0.22528471
-5.06353177,2.17465600,0.35586839,0.00000000,0.16025252,0.54105796,1.00630443,0.23435899
-5.05752876,2.25654208,0.36568442,0.00000000,0.16206720,0.56517809,1.05293792,0.24271849
-5.05152576,2.33229011,0.37498534,0.00000000,0.16308323,0.58784358,1.09806159,0.25023553
-5.04552276,2.40071736,0.38362369,0.00000000,0.16329307,0.60872062,1.14101319,0.25678986
-5.03951976,2.46068990,0.39144672,0.00000000,0.16270008,0.62748671,1.18112237,0.26227145
-5.03351676,2.51115089,0.39829999,0.00000000,0.16131819,0.64383844,1.21772680,0.26658335
-5.02751376,2.55114911,0.40403153,0.00000000,0.15917145,0.65749940,1.25018930,0.26964424
-5.02151076,2.57986654,0.40849626,0.00000000,0.15629341,0.66822776,1.27791522,0.27139078
-5.01550775,2.59664399,0.41156073,0.00000000,0.15272637,0.67582349,1.30036961,0.27177962
-5.00950475,2.60100361,0.41310770,0.00000000,0.14852065,0.68013467,1.31709325,0.27078888
-5.00350175,2.59266739,0.41304053,0.00000000,0.14373368,0.68106283,1.32771714,0.26841922
-4.99749875,2.57157061,0.41128707,0.00000000,0.13842911,0.67856705,1.33197459,0.26469427
-4.99149575,2.53786957,0.40780283,0.00000000,0.13267590,0.67266652,1.32971062,0.25966049
-4.98549275,2.49194322,0.40257335,0.00000000,0.12654729,0.66344166,1.32088809,0.25338639
-4.97948974,2.43438836,0.39561554,0.00000000,0.12011988,0.65103356,1.30559051,0.24596117
-4.97348674,2.36600868,0.38697799,0.00000000,0.11347261,0.63564185,1.28402129,0.23749278
-4.96748374,2.28779796,0.37674019,0.00000000,0.10668575,0.61752108,1.25649967,0.22810551
-4.96148074,2.20091817,0.36501077,0.00000000,0.09984001,0.59697587,1.22345352,0.21793718
-4.95547774,2.10667345,0.35192476,0.00000000,0.09301551,0.57435484,1.18540943,0.20713599
-4.94947474,2.00648102,0.33764008,0.00000000,0.08629096,0.55004382,1.14298052,0.19585726
-4.94347174,1.90184026,0.32233343,0.00000000,0.07974281,0.52445852,1.09685268,0.18426005
-4.93746873,1.79430120,0.30619578,0.00000000,0.07344450,0.49803686,1.04776966,0.17250394
-4.93146573,1.68543373,0.28942761,0.00000000,0.06746583,0.47123145,0.99651775,0.16074590
-4.92546273,1.57679837,0.27223421,0.00000000,0.06187240,0.44450223,0.94391058,0.14913753
-4.91945973,1.46991974,0.25482115,0.00000000,0.05672513,0.41830963,0.89077435,0.13782256
-4.91345673,1.36626326,0.23739008,0.00000000,0.05207997,0.39310828,0.83793422,0.12693488
-4.90745373,1.26721554,0.22013511,0.00000000,0.04798756,0.36934138,0.78620170,0.11659695
-4.90145073,1.17406859,0.20323964,0.00000000,0.04449308,0.34743568,0.73636358,0.10691865
-4.89544772,1.08800779,0.18687403,0.00000000,0.04163610,0.32779715,0.68917219,0.09799658
-4.88944472,1.01010334,0.17119372,0.00000000,0.03945041,0.31080704,0.64533704,0.08991376
-4.88344172,0.94130459,0.15633822,0.00000000,0.03796389,0.29681832,0.60551768,0.08273960
-4.87743872,0.88243677,0.14243056,0.00000000,0.03719833,0.28615233,0.57031757,0.07653016
-4.87143572,0.83419937,0.12957735,0.00000000,0.03716918,0.27909538,0.54027878,0.07132861
-4.86543272,0.79716558,0.11786930,0.00000000,0.03788522,0.27589534,0.51587715,0.06716576
-4.85942971,0.77178208,0.10738210,0.00000000,0.03934817,0.27675791,0.49751787,0.06406061
-4.85342671,0.75836882,0.09817758,0.00000000,0.04155217,0.28184269,0.48553120,0.06202095
-4.84742371,0.75711833,0.09030504,0.00000000,0.04448332,0.29125893,0.48016826,0.06104382
-4.84142071,0.76809447,0.08380268,0.00000000,0.04811902,0.30506116,0.48159687,0.06111592
-4.83541771,0.79123064,0.07869902,0.00000000,0.05242751,0.32324475,0.48989753,0.06221393
-4.82941471,0.82632765,0.07501433,0.00000000,0.05736733,0.34574164,0.50505963,0.06430470
-4.82341171,0.87305176,0.07276187,0.00000000,0.06288700,0.37241663,0.52697822,0.06734544
-4.81740870,0.93093317,0.07194908,0.00000000,0.06892481,0.40306435,0.55545163,0.07128384
-4.81140570,0.99936596,0.07257857,0.00000000,0.07540897,0.43740745,0.59018017,0.07605823
-4.80540270,1.07760982,0.07464901,0.00000000,0.08225795,0.47509622,0.63076651,0.08159784
-4.79939970,1.16479438,0.07815577,0.00000000,0.08938120,0.51571001,0.67671788,0.08782322
-4.79339670,1.25992675,0.08309149,0.00000000,0.09668026,0.55876071,0.72745056,0.09464677
-4.78739370,1.36190251,0.08944643,0.00000000,0.10405020,0.60369846,0.78229687,0.10197361
-4.78139070,1.46952064,0.09720876,0.00000000,0.11138151,0.64991973,0.84051476,0.10970261
-4.77538769,1.58150209,0.10636459,0.00000000,0.11856216,0.69677762,0.90130002,0.11772775
-4.76938469,1.69651200,0.11689792,0.00000000,0.12548010,0.74359433,0.96380107,0.12593968
-4.76338169,1.81318479,0.12879040,0.00000000,0.13202581,0.78967553,1.02713583,0.13422762
-4.75737869,1.93015153,0.14202084,0.00000000,0.13809503,0.83432604,1.09041046,0.14248124
-4.75137569,2.04606830,0.15656450,0.00000000,0.14359143,0.87686653,1.15273909,0.15059288
-4.74537269,2.15964470,0.17239218,0.00000000,0.14842913,0.91665042,1.21326410,0.15845958
-4.73936968,2.26967081,0.18946885,0.00000000,0.15253503,0.95308046,1.27117587,0.16598520
-4.73336668,2.37504159,0.20775209,0.00000000,0.15585076,0.98562412,1.32573139,0.17308229
-4.72736368,2.47477731,0.22719014,0.00000000,0.15833414,1.01382737,1.37627070,0.17967377
-4.72136068,2.56803898,0.24771964,0.00000000,0.15996021,1.03732591,1.42223054,0.18569420
-4.71535768,2.65413790,0.26926316,0.00000000,0.16072156,1.05585361,1.46315443,0.19109074
-4.70935468,2.73253891,0.29172650,0.00000000,0.16062818,1.06924756,1.49869886,0.19582356
-4.70335168,2.80285711,0.31499602,0.00000000,0.15970663,1.07744965,1.52863505,0.19986588
-4.69734867,2.86484838,0.33893603,0.00000000,0.15799870,1.08050447,1.55284660,0.20320349
-4.69134567,2.91839430,0.36338662,0.00000000,0.15555957,1.07855377,1.57132285,0.20583384
-4.68534267,2.96348271,0.38816189,0.00000000,0.15245552,1.07182775,1.58414867,0.20776478
-4.67933967,3.00018497,0.41304905,0.00000000,0.14876140,1.06063356,1.59149121,0.20901299
-4.67333667,3.02863175,0.43780851,0.00000000,0.14455790,1.04534171,1.59358438,0.20960227
-4.66733367,3.04898889,0.46217514,0.00000000,0.13992874,1.02637099,1.59071214,0.20956165
-4.66133067,3.06143507,0.48586084,0.00000000,0.13495797,1.00417273,1.58319144,0.20892362
-4.65532766,3.06614276,0.50855861,0.00000000,0.12972746,0.97921505,1.57135597,0.20772248
-4.64932466,3.06326381,0.52994804,0.00000000,0.12431464,0.95196784,1.55554142,0.20599286
-4.64332166,3.05292059,0.54970214,0.00000000,0.11879068,0.92288923,1.53607316,0.20376861
-4.63731866,3.03520315,0.56749540,0.00000000,0.11321905,0.89241384,1.51325684,0.20108198
-4.63131566,3.01017249,0.58301282,0.00000000,0.10765459,0.86094338,1.48737230,0.19796323
-4.62531266,2.97786950,0.59595944,0.00000000,0.10214300,0.82883980,1.45867075,0.19444053
-4.61930965,2.93832870,0.60607012,0.00000000,0.09672085,0.79642092,1.42737527,0.19054028
-4.61330665,2.89159553,0.61311902,0.00000000,0.09141595,0.76395862,1.39368402,0.18628754
-4.60730365,2.83774573,0.61692831,0.00000000,0.08624807,0.73167927,1.35777574,0.18170684
-4.60130065,2.77690510,0.61737563,0.00000000,0.08122994,0.69976606,1.31981678,0.17682289
-4.59529765,2.70926788,0.61439994,0.00000000,0.07636844,0.66836288,1.27996890,0.17166143
-4.58929465,2.63511239,0.60800530,0.00000000,0.07166590,0.63757919,1.23839693,0.16624995
-4.58329165,2.55481232,0.59826244,0.00000000,0.06712139,0.60749553,1.19527578,0.16061816
-4.57728864,2.46884283,0.58530792,0.00000000,0.06273193,0.57816913,1.15079587,0.15479839
-4.57128564,2.37778072,0.56934082,0.00000000,0.05849363,0.54963930,1.10516682,0.14882554
-4.56528264,2.28229859,0.55061724,0.00000000,0.05440264,0.52193223,1.05861877,0.14273691
-4.55927964,2.18315323,0.52944271,0.00000000,0.05045583,0.49506508,1.01140157,0.13657162
-4.55327664,2.08116888,0.50616287,0.00000000,0.04665135,0.46904913,0.96378170,0.13036992
-4.54727364,1.97721643,0.48115299,0.00000000,0.04298887,0.44389198,0.91603729,0.12417219
-4.54127064,1.87218992,0.45480671,0.00000000,0.03946967,0.41959893,0.86845172,0.11801797
-4.53526763,1.76698168,0.42752454,0.00000000,0.03609654,0.39617358,0.82130623,0.11194478
-4.52926463,1.66245771,0.39970277,0.00000000,0.03287351,0.37361778,0.77487220,0.10598718
-4.52326163,1.55943466,0.37172302,0.00000000,0.02980548,0.35193126,0.72940369,0.10017579
-4.51725863,1.45865974,0.34394317,0.00000000,0.02689782,0.33111100,0.68513071,0.09453658
-4.51125563,1.36079457,0.31668977,0.00000000,0.02415589,0.31115059,0.64225373,0.08909034
-4.50525263,1.26640365,0.29025221,0.00000000,0.02158462,0.29203972,0.60093983,0.08385246
-4.49924962,1.17594783,0.26487889,0.00000000,0.01918811,0.27376391,0.56132061,0.07883296
-4.49324662,1.08978281,0.24077522,0.00000000,0.01696932,0.25630459,0.52349190,0.07403676
-4.48724362,1.00816252,0.21810359,0.00000000,0.01492982,0.23963950,0.48751542,0.06946418
-4.48124062,0.93124649,0.19698488,0.00000000,0.01306965,0.22374339,0.45342181,0.06511170
-4.47523762,0.85911081,0.17750148,0.00000000,0.01138726,0.20858905,0.42121518,0.06097279
-4.46923462,0.79176142,0.15970139,0.00000000,0.00987959,0.19414846,0.39087845,0.05703881
-4.46323162,0.72914897,0.14360313,0.00000000,0.00854210,0.18039409,0.36237929,0.05329993
-4.45722861,0.67118408,0.12920108,0.00000000,0.00736905,0.16730012,0.33567616,0.04974607
-4.45122561,0.61775208,0.11647094,0.00000000,0.00635361,0.15484361,0.31072410,0.04636767
-4.44522261,0.56872652,0.10537506,0.00000000,0.00548818,0.14300542,0.28747995,0.04315630
-4.43921961,0.52398058,0.09586721,0.00000000,0.00476458,0.13177089,0.26590662,0.04010520
-4.43321661,0.48339613,0.08789689,0.00000000,0.00417433,0.12113021,0.24597637,0.03720953
-4.42721361,0.44686996,0.08141258,0.00000000,0.00370882,0.11107848,0.22767290,0.03446653
-4.42121061,0.41431717,0.07636434,0.00000000,0.00335951,0.10161549,0.21099215,0.03187541
-4.41520760,0.38567179,0.07270529,0.00000000,0.00311804,0.09274513,0.19594201,0.02943712
-4.40920460,0.36088486,0.07039220,0.00000000,0.00297634,0.08447469,0.18254088,0.02715402
-4.40320160,0.33992028,0.06938525,0.00000000,0.00292666,0.07681392,0.17081537,0.02502945
-4.39719860,0.32274903,0.06964699,0.00000000,0.00296155,0.06977403,0.16079721,0.02306714
-4.39119560,0.30934197,0.07114062,0.00000000,0.00307383,0.06336663,0.15251965,0.02127075
-4.38519260,0.29966216,0.07382780,0.00000000,0.00325652,0.05760274,0.14601356,0.01964333
-4.37918959,0.29365679,0.07766622,0.00000000,0.00350273,0.05249185,0.14130339,0.01818682
-4.37318659,0.29124966,0.08260689,0.00000000,0.00380556,0.04804121,0.13840333,0.01690169
-4.36718359,0.29233439,0.08859161,0.00000000,0.00415801,0.04425522,0.13731368,0.01578661
-4.36118059,0.29676892,0.09555060,0.00000000,0.00455290,0.04113514,0.13801782,0.01483826
-4.35517759,0.30437161,0.10340050,0.00000000,0.00498274,0.03867895,0.14047971,0.01405120
-4.34917459,0.31491932,0.11204298,0.00000000,0.00543976,0.03688156,0.14464225,0.01341800
-4.34317159,0.32814753,0.12136392,0.00000000,0.00591588,0.03573524,0.15042654,0.01292927
-4.33716858,0.34375274,0.13123343,0.00000000,0.00640277,0.03523039,0.15773204,0.01257401
-4.33116558,0.36139718,0.14150661,0.00000000,0.00689188,0.03535652,0.16643788,0.01233990
-4.32516258,0.38071571,0.15202519,0.00000000,0.00737465,0.03610351,0.17640514,0.01221376
-4.31915958,0.40132475,0.16261999,0.00000000,0.00784262,0.03746318,0.18748030,0.01218199
-4.31315658,0.42283318,0.17311413,0.00000000,0.00828765,0.03943098,0.19949965,0.01223116
-4.30715358,0.44485458,0.18332694,0.00000000,0.00870217,0.04200795,0.21229465,0.01234848
