energy_ev,total_up,Ge_p_up,Ge_d_up,Pd_p_up,Pd_d_up,Te_p_up,Te_d_up
-6.00000000,5.49713698,1.12172628,0.00000000,3.06706134,4.54098013,0.20909742,0.00000000
-5.99399700,5.26787672,1.07445735,0.00000000,2.88742610,4.36393272,0.19938810,0.00000000
-5.98799400,5.03579575,1.02676002,0.00000000,2.71193051,4.18323888,0.19001122,0.00000000
-5.98199100,4.80301791,0.97900658,0.00000000,2.54211328,4.00054011,0.18106352,0.00000000
-5.97598799,4.57149795,0.93152800,0.00000000,2.37929723,3.81736993,0.17262662,0.00000000
-5.96998499,4.34299869,0.88461211,0.00000000,2.22457281,3.63513644,0.16476576,0.00000000
-5.96398199,4.11907737,0.83850357,0.00000000,2.07879073,3.45511134,0.15752917,0.00000000
-5.95797899,3.90108089,0.79340545,0.00000000,1.94256320,3.27842536,0.15094810,0.00000000
-5.95197599,3.69014912,0.74948213,0.00000000,1.81627288,3.10606940,0.14503745,0.00000000
-5.94597299,3.48722536,0.70686320,0.00000000,1.70008865,2.93890081,0.13979695,0.00000000
-5.93996998,3.29307252,0.66564805,0.00000000,1.59398697,2.77765368,0.13521283,0.00000000
-5.93396698,3.10829369,0.62591082,0.00000000,1.49777745,2.62295219,0.13125980,0.00000000
-5.92796398,2.93335542,0.58770539,0.00000000,1.41113126,2.47532582,0.12790337,0.00000000
-5.92196098,2.76861226,0.55107021,0.00000000,1.33361115,2.33522528,0.12510235,0.00000000
-5.91595798,2.61433095,0.51603263,0.00000000,1.26470153,2.20303804,0.12281132,0.00000000
-5.90995498,2.47071290,0.48261267,0.00000000,1.20383754,2.07910240,0.12098319,0.00000000
-5.90395198,2.33791384,0.45082605,0.00000000,1.15043193,1.96371940,0.11957145,0.00000000
-5.89794897,2.21605950,0.42068637,0.00000000,1.10389891,1.85716166,0.11853226,0.00000000
-5.89194597,2.10525678,0.39220651,0.00000000,1.06367402,1.75967880,0.11782621,0.00000000
-5.88594297,2.00559989,0.36539917,0.00000000,1.02922980,1.67149923,0.11741955,0.00000000
-5.87993997,1.91717136,0.34027670,0.00000000,1.00008660,1.59282817,0.11728511,0.00000000
-5.87393697,1.84003813,0.31685027,0.00000000,0.97581878,1.52384218,0.11740264,0.00000000
-5.86793397,1.77424315,0.29512852,0.00000000,0.95605620,1.46468061,0.11775864,0.00000000
-5.86193097,1.71979336,0.27511579,0.00000000,0.94048145,1.41543456,0.11834579,0.00000000
-5.85592796,1.67664477,0.25681022,0.00000000,0.92882346,1.37613426,0.11916190,0.00000000
-5.84992496,1.64468607,0.24020165,0.00000000,0.92084806,1.34673561,0.12020858,0.00000000
-5.84392196,1.62372181,0.22526971,0.00000000,0.91634643,1.32710699,0.12148955,0.00000000
-5.83791896,1.61345666,0.21198207,0.00000000,0.91512238,1.31701740,0.12300894,0.00000000
-5.83191596,1.61348189,0.20029309,0.00000000,0.91697932,1.31612682,0.12476943,0.00000000
-5.82591296,1.62326540,0.19014293,0.00000000,0.92170801,1.32397978,0.12677059,0.00000000
-5.81990995,1.64214630,0.18145714,0.00000000,0.92907580,1.34000293,0.12900731,0.00000000
-5.81390695,1.66933488,0.17414695,0.00000000,0.93881826,1.36350714,0.13146868,0.00000000
-5.80790395,1.70391843,0.16811010,0.00000000,0.95063358,1.39369456,0.13413708,0.00000000
-5.80190095,1.74487326,0.16323237,0.00000000,0.96418037,1.42967060,0.13698788,0.00000000
-5.79589795,1.79108251,0.15938959,0.00000000,0.97907879,1.47046079,0.13998948,0.00000000
-5.78989495,1.84135946,0.15645024,0.00000000,0.99491510,1.51503189,0.14310390,0.00000000
-5.78389195,1.89447539,0.15427844,0.00000000,1.01124927,1.56231659,0.14628775,0.00000000
-5.77788894,1.94919070,0.15273722,0.00000000,1.02762529,1.61124074,0.14949363,0.00000000
-5.77188594,2.00428817,0.15169201,0.00000000,1.04358337,1.66075197,0.15267178,0.00000000
-5.76588294,2.05860645,0.15101405,0.00000000,1.05867356,1.70984838,0.15577190,0.00000000
-5.75987994,2.11107243,0.15058376,0.00000000,1.07246973,1.75760593,0.15874516,0.00000000
-5.75387694,2.16073074,0.15029378,0.00000000,1.08458335,1.80320320,0.16154601,0.00000000
-5.74787394,2.20676892,0.15005159,0.00000000,1.09467612,1.84594238,0.16413401,0.00000000
-5.74187094,2.24853701,0.14978164,0.00000000,1.10247098,1.88526526,0.16647530,0.00000000
-5.73586793,2.28556066,0.14942673,0.00000000,1.10776092,1.92076367,0.16854385,0.00000000
-5.72986493,2.31754694,0.14894886,0.00000000,1.11041511,1.95218366,0.17032222,0.00000000
-5.72386193,2.34438290,0.14832916,0.00000000,1.11038243,1.97942337,0.17180205,0.00000000
-5.71785893,2.36612687,0.14756719,0.00000000,1.10769214,2.00252477,0.17298403,0.00000000
-5.71185593,2.38299310,0.14667951,0.00000000,1.10245195,2.02165965,0.17387754,0.00000000
-5.70585293,2.39533072,0.14569763,0.00000000,1.09484373,2.03711077,0.17449992,0.00000000
-5.69984992,2.40359816,0.14466533,0.00000000,1.08511724,2.04924928,0.17487545,0.00000000
-5.69384692,2.40833453,0.14363572,0.00000000,1.07358224,2.05850943,0.17503411,0.00000000
-5.68784392,2.41012941,0.14266784,0.00000000,1.06059947,2.06536218,0.17501022,0.00000000
-5.68184092,2.40959273,0.14182331,0.00000000,1.04657085,2.07028899,0.17484097,0.00000000
-5.67583792,2.40732626,0.14116289,0.00000000,1.03192935,2.07375716,0.17456500,0.00000000
-5.66983492,2.40389807,0.14074329,0.00000000,1.01712866,2.07619796,0.17422101,0.00000000
-5.66383192,2.39982107,0.14061430,0.00000000,1.00263310,2.07798869,0.17384655,0.00000000
-5.65782891,2.39553675,0.14081639,0.00000000,0.98890761,2.07943937,0.17347696,0.00000000
-5.65182591,2.39140442,0.14137883,0.00000000,0.97640817,2.08078474,0.17314444,0.00000000
-5.64582291,2.38769648,0.14231849,0.00000000,0.96557248,2.08218167,0.17287742,0.00000000
-5.63981991,2.38459937,0.14363928,0.00000000,0.95681095,2.08371210,0.17270009,0.00000000
-5.63381691,2.38222011,0.14533228,0.00000000,0.95049797,2.08539095,0.17263208,0.00000000
-5.62781391,2.38059748,0.14737649,0.00000000,0.94696362,2.08717854,0.17268843,0.00000000
-5.62181091,2.37971716,0.14974022,0.00000000,0.94648568,2.08899658,0.17287958,0.00000000
-5.61580790,2.37952964,0.15238298,0.00000000,0.94928232,2.09074664,0.17321159,0.00000000
