energy_ev,total_up,Hg_p_up,Hg_d_up,In_p_up,In_d_up,S_s_up,S_p_up
-5.51975988,0.28422498,0.19065898,0.03795591,0.05886251,0.00027489,0.00354097,0.08239051
-5.51375688,0.30392300,0.19711964,0.04156555,0.06071647,0.00032342,0.00416852,0.08674688
-5.50775388,0.32625260,0.20403722,0.04573131,0.06280974,0.00038039,0.00488816,0.09145318
-5.50175088,0.35142000,0.21152488,0.05048237,0.06516907,0.00044624,0.00570558,0.09657236
-5.49574787,0.37962990,0.21970880,0.05584635,0.06782624,0.00052136,0.00662543,0.10216935
-5.48974487,0.41107072,0.22872089,0.06184706,0.07081550,0.00060603,0.00765095,0.10830804
-5.48374187,0.44589911,0.23869089,0.06850224,0.07417091,0.00070041,0.00878369,0.11504792
-5.47773887,0.48422437,0.24973799,0.07582131,0.07792344,0.00080451,0.01002310,0.12244067
-5.47173587,0.52609354,0.26196265,0.08380327,0.08209822,0.00091814,0.01136628,0.13052684
-5.46573287,0.57147785,0.27543864,0.09243478,0.08671187,0.00104093,0.01280769,0.13933270
-5.45972986,0.62026132,0.29020605,0.10168869,0.09177018,0.00117226,0.01433899,0.14886750
-5.45372686,0.67223211,0.30626537,0.11152284,0.09726616,0.00131125,0.01594893,0.15912120
-5.44772386,0.72707739,0.32357319,0.12187947,0.10317871,0.00145681,0.01762330,0.17006289
-5.44172086,0.78438192,0.34203953,0.13268512,0.10947183,0.00160755,0.01934512,0.18163993
-5.43571786,0.84363093,0.36152732,0.14385116,0.11609457,0.00176191,0.02109478,0.19377787
-5.42971486,0.90421718,0.38185382,0.15527484,0.12298168,0.00191805,0.02285043,0.20638122
-5.42371186,0.96545221,0.40279415,0.16684097,0.13005500,0.00207401,0.02458843,0.21933501
-5.41770885,1.02658149,0.42408681,0.17842411,0.13722548,0.00222766,0.02628393,0.23250714
-5.41170585,1.08680286,0.44544091,0.18989118,0.14439578,0.00237679,0.02791147,0.24575136
-5.40570285,1.14528764,0.46654483,0.20110442,0.15146343,0.00251920,0.02944580,0.25891087
-5.39969985,1.20120354,0.48707605,0.21192464,0.15832418,0.00265267,0.03086254,0.27182225
-5.39369685,1.25373841,0.50671143,0.22221454,0.16487563,0.00277512,0.03213905,0.28431971
-5.38769385,1.30212377,0.52513782,0.23184200,0.17102079,0.00288462,0.03325512,0.29623934
-5.38169085,1.34565718,0.54206220,0.24068329,0.17667150,0.00297947,0.03419374,0.30742336
-5.37568784,1.38372249,0.55722109,0.24862592,0.18175140,0.00305824,0.03494169,0.31772409
-5.36968484,1.41580697,0.57038874,0.25557124,0.18619857,0.00311980,0.03549008,0.32700749
-5.36368184,1.44151491,0.58138372,0.26143652,0.18996736,0.00316341,0.03583475,0.33515632
-5.35767884,1.46057691,0.59007374,0.26615649,0.19302967,0.00318868,0.03597654,0.34207262
-5.35167584,1.47285483,0.59637846,0.26968445,0.19537543,0.00319561,0.03592137,0.34767961
-5.34567284,1.47834214,0.60027032,0.27199275,0.19701233,0.00318456,0.03568026,0.35192297
-5.33966983,1.47716008,0.60177333,0.27307272,0.19796489,0.00315627,0.03526913,0.35477143
-5.33366683,1.46954986,0.60096020,0.27293420,0.19827294,0.00311178,0.03470853,0.35621682
-5.32766383,1.45586153,0.59794774,0.27160458,0.19798950,0.00305244,0.03402322,0.35627351
-5.32166083,1.43654018,0.59289125,0.26912744,0.19717846,0.00297981,0.03324173,0.35497750
-5.31565783,1.41211030,0.58597780,0.26556104,0.19591191,0.00289567,0.03239584,0.35238497
-5.30965483,1.38315903,0.57741921,0.26097643,0.19426750,0.00280188,0.03152002,0.34857065
-5.30365183,1.35031915,0.56744475,0.25545560,0.19232584,0.00270041,0.03065094,0.34362589
-5.29764882,1.31425235,0.55629413,0.24908946,0.19016810,0.00259322,0.02982688,0.33765658
-5.29164582,1.27563367,0.54421089,0.24197590,0.18787393,0.00248223,0.02908731,0.33078098
-5.28564282,1.23513720,0.53143654,0.23421783,0.18551972,0.00236931,0.02847244,0.32312742
-5.27963982,1.19342363,0.51820547,0.22592141,0.18317723,0.00225619,0.02802284,0.31483205
-5.27363682,1.15112968,0.50474084,0.21719427,0.18091263,0.00214446,0.02777914,0.30603650
-5.26763382,1.10885947,0.49125127,0.20814399,0.17878583,0.00203556,0.02778170,0.29688553
-5.26163082,1.06717760,0.47792843,0.19887656,0.17685011,0.00193073,0.02807039,0.28752468
-5.25562781,1.02660400,0.46494530,0.18949513,0.17515195,0.00183105,0.02868429,0.27809794
-5.24962481,0.98760996,0.45245500,0.18009875,0.17373095,0.00173740,0.02966144,0.26874538
-5.24362181,0.95061533,0.44059014,0.17078129,0.17261980,0.00165051,0.03103853,0.25960078
-5.23761881,0.91598645,0.42946229,0.16163048,0.17184423,0.00157092,0.03285048,0.25078938
-5.23161581,0.88403470,0.41916179,0.15272702,0.17142279,0.00149903,0.03513003,0.24242562
-5.22561281,0.85501532,0.40975754,0.14414382,0.17136661,0.00143509,0.03790712,0.23461106
-5.21960980,0.82912659,0.40129688,0.13594542,0.17167902,0.00137921,0.04120826,0.22743243
-5.21360680,0.80650921,0.39380545,0.12818744,0.17235504,0.00133139,0.04505574,0.22095999
-5.20760380,0.78724590,0.38728726,0.12091624,0.17338090,0.00129152,0.04946674,0.21524616
-5.20160080,0.77136154,0.38172476,0.11416871,0.17473360,0.00125939,0.05445235,0.21032454
-5.19559780,0.75882364,0.37707932,0.10797226,0.17638056,0.00123470,0.06001655,0.20620939
-5.18959480,0.74954371,0.37329198,0.10234494,0.17827953,0.00121704,0.06615511,0.20289555
-5.18359180,0.74337933,0.37028464,0.09729575,0.18037877,0.00120597,0.07285458,0.20035895
-5.17758879,0.74013730,0.36796189,0.09282514,0.18261763,0.00120092,0.08009126,0.19855759
-5.17158579,0.73957787,0.36621325,0.08892562,0.18492753,0.00120131,0.08783030,0.19743303
-5.16558279,0.74142002,0.36491619,0.08558259,0.18723333,0.00120647,0.09602503,0.19691243
-5.15957979,0.74534787,0.36393944,0.08277517,0.18945519,0.00121572,0.10461649,0.19691093
-5.15357679,0.75101794,0.36314696,0.08047721,0.19151073,0.00122832,0.11353318,0.19733436
-5.14757379,0.75806720,0.36240205,0.07865826,0.19331747,0.00124354,0.12269131,0.19808226
-5.14157079,0.76612151,0.36157166,0.07728460,0.19479550,0.00126063,0.13199531,0.19905092
-5.13556778,0.77480430,0.36053056,0.07632014,0.19587017,0.00127886,0.14133879,0.20013646
-5.12956478,0.78374499,0.35916531,0.07572737,0.19647464,0.00129753,0.15060600,0.20123779
-5.12356178,0.79258703,0.35737765,0.07546804,0.19655233,0.00131599,0.15967366,0.20225930
-5.11755878,0.80099499,0.35508727,0.07550383,0.19605886,0.00133365,0.16841325,0.20311323
-5.11155578,0.80866068,0.35223376,0.07579679,0.19496360,0.00134996,0.17669368,0.20372160
-5.10555278,0.81530794,0.34877760,0.07630966,0.19325068,0.00136448,0.18438426,0.20401766
-5.09954977,0.82069606,0.34470019,0.07700600,0.19091931,0.00137682,0.19135791,0.20394684
-5.09354677,0.82462175,0.34000294,0.07785024,0.18798351,0.00138669,0.19749453,0.20346718
-5.08754377,0.82691964,0.33470544,0.07880754,0.18447120,0.00139388,0.20268433,0.20254920
-5.08154077,0.82746163,0.32884285,0.07984366,0.18042274,0.00139823,0.20683111,0.20117548
-5.07553777,0.82615499,0.32246270,0.08092471,0.17588898,0.00139967,0.20985526,0.19933968
-5.06953477,0.82293976,0.31562133,0.08201700,0.17092894,0.00139816,0.21169641,0.19704540
-5.06353177,0.81778545,0.30838006,0.08308683,0.16560727,0.00139372,0.21231566,0.19430483
-5.05752876,0.81068761,0.30080154,0.08410049,0.15999161,0.00138638,0.21169708,0.19113724
-5.05152576,0.80166430,0.29294628,0.08502424,0.15415000,0.00137621,0.20984872,0.18756758
-5.04552276,0.79075287,0.28486970,0.08582454,0.14814847,0.00136326,0.20680282,0.18362507
-5.03951976,0.77800727,0.27661979,0.08646840,0.14204898,0.00134760,0.20261531,0.17934204
-5.03351676,0.76349586,0.26823556,0.08692386,0.13590767,0.00132928,0.19736454,0.17475289
-5.02751376,0.74730005,0.25974622,0.08716059,0.12977361,0.00130834,0.19114945,0.16989341
-5.02151076,0.72951356,0.25117118,0.08715067,0.12368808,0.00128481,0.18408699,0.16480024
-5.01550775,0.71024226,0.24252089,0.08686937,0.11768427,0.00125870,0.17630914,0.15951062
-5.00950475,0.68960460,0.23379818,0.08629598,0.11178746,0.00123005,0.16795942,0.15406236
-5.00350175,0.66773223,0.22500024,0.08541462,0.10601562,0.00119887,0.15918925,0.14849388
-4.99749875,0.64477073,0.21612089,0.08421500,0.10038034,0.00116519,0.15015407,0.14284443
-4.99149575,0.62088014,0.20715303,0.08269297,0.09488796,0.00112908,0.14100951,0.13715427
-4.98549275,0.59623513,0.19809108,0.08085099,0.08954084,0.00109062,0.13190765,0.13146480
-4.97948974,0.57102452,0.18893322,0.07869834,0.08433869,0.00104993,0.12299357,0.12581861
-4.97348674,0.54545010,0.17968328,0.07625107,0.07927986,0.00100718,0.11440220,0.12025934
-4.96748374,0.51972450,0.17035224,0.07353179,0.07436242,0.00096259,0.10625559,0.11483133
-4.96148074,0.49406824,0.16095907,0.07056912,0.06958512,0.00091642,0.09866065,0.10957913
-4.95547774,0.46870596,0.15153114,0.06739697,0.06494809,0.00086898,0.09170745,0.10454670
-4.94947474,0.44386183,0.14210394,0.06405359,0.06045325,0.00082062,0.08546795,0.09977649
-4.94347174,0.41975454,0.13272034,0.06058049,0.05610452,0.00077171,0.07999540,0.09530839
-4.93746873,0.39659190,0.12342935,0.05702121,0.05190771,0.00072268,0.07532409,0.09117851
-4.93146573,0.37456548,0.11428452,0.05342009,0.04787028,0.00067393,0.07146973,0.08741805
-4.92546273,0.35384551,0.10534217,0.04982100,0.04400084,0.00062589,0.06843014,0.08405217
-4.91945973,0.33457630,0.09665942,0.04626616,0.04030861,0.00057896,0.06618650,0.08109899
-4.91345673,0.31687262,0.08829229,0.04279505,0.03680282,0.00053354,0.06470479,0.07856886
-4.90745373,0.30081701,0.08029388,0.03944351,0.03349200,0.00048999,0.06393766,0.07646386
-4.90145073,0.28645847,0.07271285,0.03624297,0.03038348,0.00044861,0.06382650,0.07477759
-4.89544772,0.27381245,0.06559209,0.03321998,0.02748279,0.00040968,0.06430372,0.07349541
-4.88944472,0.26286217,0.05896787,0.03039585,0.02479331,0.00037341,0.06529515,0.07259492
-4.88344172,0.25356139,0.05286923,0.02778665,0.02231600,0.00033996,0.06672255,0.07204689
-4.87743872,0.24583822,0.04731788,0.02540325,0.02004927,0.00030946,0.06850608,0.07181640
-4.87143572,0.23959998,0.04232833,0.02325174,0.01798900,0.00028196,0.07056681,0.07186430
-4.86543272,0.23473884,0.03790838,0.02133377,0.01612870,0.00025748,0.07282894,0.07214882
-4.85942971,0.23113768,0.03405984,0.01964725,0.01445982,0.00023599,0.07522199,0.07262720
-4.85342671,0.22867620,0.03077944,0.01818693,0.01297208,0.00021746,0.07768263,0.07325748
-4.84742371,0.22723665,0.02805974,0.01694511,0.01165395,0.00020180,0.08015612,0.07399995
-4.84142071,0.22670898,0.02589015,0.01591232,0.01049314,0.00018892,0.08259747,0.07481863
-4.83541771,0.22699512,0.02425785,0.01507796,0.00947714,0.00017872,0.08497208,0.07568231
-4.82941471,0.22801214,0.02314856,0.01443092,0.00859369,0.00017109,0.08725590,0.07656535
-4.82341171,0.22969419,0.02254719,0.01395999,0.00783132,0.00016593,0.08943510,0.07744806
-4.81740870,0.23199299,0.02243822,0.01365428,0.00717983,0.00016314,0.09150533,0.07831666
-4.81140570,0.23487706,0.02280590,0.01350351,0.00663064,0.00016263,0.09347046,0.07916291
-4.80540270,0.23832968,0.02363423,0.01349812,0.00617721,0.00016432,0.09534096,0.07998334
-4.79939970,0.24234575,0.02490665,0.01362933,0.00581531,0.00016812,0.09713203,0.08077818
-4.79339670,0.24692780,0.02660565,0.01388914,0.00554326,0.00017395,0.09886144,0.08155006
-4.78739370,0.25208147,0.02871220,0.01427019,0.00536210,0.00018173,0.10054739,0.08230261
-4.78139070,0.25781075,0.03120503,0.01476561,0.00527570,0.00019137,0.10220634,0.08303900
-4.77538769,0.26411333,0.03406003,0.01536884,0.00529082,0.00020277,0.10385101,0.08376053
-4.76938469,0.27097641,0.03724957,0.01607348,0.00541708,0.00021581,0.10548871,0.08446545
-4.76338169,0.27837325,0.04074195,0.01687307,0.00566693,0.00023035,0.10712000,0.08514793
-4.75737869,0.28626069,0.04450111,0.01776103,0.00605548,0.00024622,0.10873785,0.08579750
-4.75137569,0.29457796,0.04848643,0.01873052,0.00660031,0.00026322,0.11032735,0.08639868
-4.74537269,0.30324662,0.05265289,0.01977447,0.00732123,0.00028114,0.11186589,0.08693119
-4.73936968,0.31217199,0.05695143,0.02088561,0.00823995,0.00029971,0.11332401,0.08737040
-4.73336668,0.32124570,0.06132975,0.02205656,0.00937961,0.00031866,0.11466663,0.08768825
-4.72736368,0.33034939,0.06573319,0.02328000,0.01076436,0.00033769,0.11585483,0.08785440
-4.72136068,0.33935930,0.07010609,0.02454882,0.01241877,0.00035647,0.11684785,0.08783767
-4.71535768,0.34815145,0.07439318,0.02585635,0.01436717,0.00037470,0.11760543,0.08760765
-4.70935468,0.35660703,0.07854126,0.02719657,0.01663298,0.00039204,0.11809013,0.08713626
-4.70335168,0.36461783,0.08250085,0.02856424,0.01923794,0.00040819,0.11826967,0.08639941
-4.69734867,0.37209117,0.08622790,0.02995508,0.02220132,0.00042286,0.11811900,0.08537839
-4.69134567,0.37895418,0.08968539,0.03136583,0.02553916,0.00043581,0.11762210,0.08406113
-4.68534267,0.38515704,0.09284474,0.03279427,0.02926347,0.00044682,0.11677334,0.08244310
-4.67933967,0.39067504,0.09568689,0.03423914,0.03338155,0.00045573,0.11557829,0.08052791
-4.67333667,0.39550938,0.09820317,0.03569998,0.03789535,0.00046244,0.11405398,0.07832749
-4.66733367,0.39968654,0.10039566,0.03717691,0.04280094,0.00046689,0.11222859,0.07586195
-4.66133067,0.40325629,0.10227713,0.03867034,0.04808822,0.00046911,0.11014045,0.07315902
-4.65532766,0.40628860,0.10387059,0.04018058,0.05374066,0.00046918,0.10783665,0.07025318
-4.64932466,0.40886937,0.10520833,0.04170751,0.05973533,0.00046723,0.10537106,0.06718455
-4.64332166,0.41109553,0.10633059,0.04325015,0.06604309,0.00046343,0.10280203,0.06399752
-4.63731866,0.41306950,0.10728386,0.04480628,0.07262898,0.00045802,0.10018986,0.06073930
-4.63131566,0.41489361,0.10811890,0.04637215,0.07945268,0.00045126,0.09759411,0.05745840
-4.62531266,0.41666455,0.10888862,0.04794219,0.08646930,0.00044343,0.09507100,0.05420319
-4.61930965,0.41846834,0.10964576,0.04950887,0.09363008,0.00043480,0.09267090,0.05102053
-4.61330665,0.42037603,0.11044076,0.05106265,0.10088324,0.00042567,0.09043613,0.04795464
-4.60730365,0.42244030,0.11131961,0.05259206,0.10817491,0.00041630,0.08839921,0.04504612
-4.60130065,0.42469334,0.11232204,0.05408394,0.11544986,0.00040693,0.08658152,0.04233140
-4.59529765,0.42714584,0.11347999,0.05552376,0.12265235,0.00039778,0.08499255,0.03984241
-4.58929465,0.42978750,0.11481655,0.05689620,0.12972678,0.00038899,0.08362973,0.03760657
-4.58329165,0.43258872,0.11634530,0.05818568,0.13661820,0.00038070,0.08247881,0.03564720
-4.57728864,0.43550368,0.11807025,0.05937717,0.14327281,0.00037297,0.08151487,0.03398417
-4.57128564,0.43847448,0.11998623,0.06045695,0.14963823,0.00036583,0.08070374,0.03263481
-4.56528264,0.44143636,0.12207988,0.06141350,0.15566376,0.00035926,0.08000394,0.03161517
-4.55927964,0.44432364,0.12433104,0.06223840,0.16130060,0.00035320,0.07936889,0.03094132
-4.55327664,0.44707625,0.12671466,0.06292723,0.16650201,0.00034756,0.07874932,0.03063092
-4.54727364,0.44964648,0.12920299,0.06348037,0.17122354,0.00034223,0.07809585,0.03070468
-4.54127064,0.45200579,0.13176804,0.06390379,0.17542343,0.00033709,0.07736146,0.03118796
-4.53526763,0.45415134,0.13438419,0.06420971,0.17906302,0.00033202,0.07650387,0.03211215
-4.52926463,0.45611186,0.13703079,0.06441707,0.18210744,0.00032690,0.07548768,0.03351589
-4.52326163,0.45795273,0.13969464,0.06455186,0.18452643,0.00032165,0.07428609,0.03544609
-4.51725863,0.45977994,0.14237222,0.06464720,0.18629536,0.00031619,0.07288233,0.03795852
-4.51125563,0.46174252,0.14507152,0.06474324,0.18739630,0.00031049,0.07127050,0.04111806
-4.50525263,0.46403354,0.14781336,0.06488670,0.18781934,0.00030454,0.06945606,0.04499838
-4.49924962,0.46688918,0.15063213,0.06513030,0.18756373,0.00029838,0.06745571,0.04968121
-4.49324662,0.47058588,0.15357580,0.06553173,0.18663911,0.00029210,0.06529693,0.05525494
-4.48724362,0.47543555,0.15670517,0.06615248,0.18506647,0.00028580,0.06301694,0.06181268
-4.48124062,0.48177868,0.16009246,0.06705633,0.18287889,0.00027963,0.06066149,0.06944977
-4.47523762,0.48997554,0.16381900,0.06830769,0.18012187,0.00027378,0.05828316,0.07826067
-4.46923462,0.50039564,0.16797232,0.06996959,0.17685330,0.00026842,0.05593959,0.08833542
-4.46323162,0.51340563,0.17264261,0.07210171,0.17314287,0.00026378,0.05369149,0.09975573
-4.45722861,0.52935604,0.17791866,0.07475812,0.16907104,0.00026005,0.05160064,0.11259073
-4.45122561,0.54856728,0.18388351,0.07798515,0.16472741,0.00025745,0.04972787,0.12689266
-4.44522261,0.57131544,0.19060996,0.08181920,0.16020871,0.00025615,0.04813118,0.14269261
-4.43921961,0.59781838,0.19815610,0.08628475,0.15561630,0.00025633,0.04686400,0.15999649
-4.43321661,0.62822286,0.20656119,0.09139260,0.15105347,0.00025813,0.04597364,0.17878152
-4.42721361,0.66259323,0.21584198,0.09713840,0.14662242,0.00026164,0.04549998,0.19899332
-4.42121061,0.70090230,0.22598978,0.10350158,0.14242132,0.00026693,0.04547449,0.22054398
-4.41520760,0.74302501,0.23696836,0.11044482,0.13854139,0.00027403,0.04591950,0.24331104
-4.40920460,0.78873529,0.24871295,0.11791397,0.13506419,0.00028291,0.04684775,0.26713788
-4.40320160,0.83770661,0.26113032,0.12583864,0.13205938,0.00029352,0.04826232,0.29183518
-4.39719860,0.88951616,0.27410005,0.13413335,0.12958283,0.00030577,0.05015675,0.31718391
-4.39119560,0.94365304,0.28747703,0.14269926,0.12767540,0.00031953,0.05251551,0.34293956
-4.38519260,0.99952999,0.30109499,0.15142650,0.12636224,0.00033465,0.05531470,0.36883759
-4.37918959,1.05649857,0.31477110,0.16019699,0.12565281,0.00035096,0.05852294,0.39460002
-4.37318659,1.11386706,0.32831132,0.16888766,0.12554145,0.00036827,0.06210250,0.41994276
-4.36718359,1.17092055,0.34151634,0.17737393,0.12600857,0.00038641,0.06601047,0.44458360
-4.36118059,1.22694225,0.35418785,0.18553340,0.12702230,0.00040519,0.07020017,0.46825037
-4.35517759,1.28123514,0.36613482,0.19324951,0.12854055,0.00042444,0.07462248,0.49068890
-4.34917459,1.33314306,0.37717959,0.20041500,0.13051327,0.00044399,0.07922722,0.51167056
-4.34317159,1.38207001,0.38716334,0.20693518,0.13288485,0.00046371,0.08396445,0.53099884
-4.33716858,1.42749704,0.39595079,0.21273058,0.13559659,0.00048347,0.08878571,0.54851474
-4.33116558,1.46899563,0.40343394,0.21773912,0.13858881,0.00050320,0.09364509,0.56410062
-4.32516258,1.50623707,0.40953456,0.22191760,0.14180292,0.00052281,0.09850004,0.57768238
-4.31915958,1.53899737,0.41420549,0.22524233,0.14518294,0.00054226,0.10331208,0.58922976
-4.31315658,1.56715746,0.41743050,0.22770903,0.14867663,0.00056152,0.10804723,0.59875487
-4.30715358,1.59069867,0.41922302,0.22933201,0.15223620,0.00058057,0.11267615,0.60630880
