energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Hg_p_up,Hg_d_up,Te_p_up,Te_d_up
-5.78989495,3.66773239,0.04661385,0.17297390,0.50241207,1.91004016,0.72605766,0.42974198,0.76727202,0.00000000
-5.78389195,3.85232029,0.04786610,0.17083355,0.53027150,2.04401376,0.72328964,0.44186900,0.80297156,0.00000000
-5.77788894,4.03893671,0.04905818,0.16813326,0.55766723,2.18204542,0.71858348,0.45373277,0.83896565,0.00000000
-5.77188594,4.22673889,0.05018415,0.16493604,0.58435142,2.32353365,0.71217674,0.46528124,0.87513445,0.00000000
-5.76588294,4.41503109,0.05123782,0.16131891,0.61008635,2.46794690,0.70436000,0.47647491,0.91140365,0.00000000
-5.75987994,4.60327926,0.05221274,0.15737129,0.63465132,2.61483567,0.69547192,0.48728603,0.94774613,0.00000000
-5.75387694,4.79112187,0.05310228,0.15319347,0.65784984,2.76384087,0.68589464,0.49769808,0.98418226,0.00000000
-5.74787394,4.97837621,0.05389982,0.14889507,0.67951663,2.91469789,0.67604965,0.50770529,1.02077853,0.00000000
-5.74187094,5.16503919,0.05459896,0.14459365,0.69952443,3.06723576,0.66639421,0.51731240,1.05764454,0.00000000
-5.73586793,5.35128242,0.05519388,0.14041346,0.71778998,3.22137119,0.65741842,0.52653451,1.09492831,0.00000000
-5.72986493,5.53744089,0.05567974,0.13648430,0.73427921,3.37709752,0.64964268,0.53539699,1.13281007,0.00000000
-5.72386193,5.72399562,0.05605302,0.13294045,0.74901119,3.53446905,0.64361543,0.54393540,1.17149454,0.00000000
-5.71785893,5.91155038,0.05631200,0.12991969,0.76206054,3.69358135,0.63991093,0.55219530,1.21120212,0.00000000
-5.71185593,6.10080342,0.05645711,0.12756226,0.77355832,3.85454880,0.63912649,0.56023190,1.25215923,0.00000000
-5.70585293,6.29251509,0.05649124,0.12600970,0.78369099,4.01748051,0.64187902,0.56810940,1.29458819,0.00000000
-5.69984992,6.48747298,0.05642003,0.12540361,0.79269755,4.18245631,0.64880028,0.57590010,1.33869709,0.00000000
-5.69384692,6.68645577,0.05625196,0.12588406,0.80086466,4.34950438,0.66053047,0.58368311,1.38467012,0.00000000
-5.68784392,6.89019779,0.05599835,0.12758773,0.80851989,4.51858208,0.67770979,0.59154263,1.43265874,0.00000000
-5.68184092,7.09935559,0.05567331,0.13064566,0.81602310,4.68956156,0.70096767,0.59956597,1.48277402,0.00000000
-5.67583792,7.31447817,0.05529337,0.13518065,0.82375620,4.86222129,0.73090942,0.60784107,1.53508054,0.00000000
-5.66983492,7.53598185,0.05487718,0.14130412,0.83211138,5.03624432,0.76810027,0.61645374,1.58959201,0.00000000
-5.66383192,7.76413084,0.05444492,0.14911268,0.84147819,5.21122381,0.81304700,0.62548463,1.64626861,0.00000000
-5.65782891,7.99902369,0.05401767,0.15868433,0.85222977,5.38667556,0.86617714,0.63500592,1.70501614,0.00000000
-5.65182591,8.24058586,0.05361671,0.17007438,0.86470862,5.56205706,0.92781663,0.64507789,1.76568680,0.00000000
-5.64582291,8.48856786,0.05326273,0.18331121,0.87921235,5.73679185,0.99816626,0.65574539,1.82808131,0.00000000
-5.63981991,8.74254840,0.05297498,0.19839218,0.89597986,5.91029777,1.07727804,0.66703440,1.89195220,0.00000000
-5.63381691,9.00194145,0.05277051,0.21527961,0.91517855,6.08201709,1.16503235,0.67894870,1.95700786,0.00000000
-5.62781391,9.26600628,0.05266339,0.23389733,0.93689294,6.25144659,1.26111725,0.69146684,2.02291696,0.00000000
-5.62181091,9.53385920,0.05266399,0.25412782,0.96111546,6.41816526,1.36501114,0.70453952,2.08931318,0.00000000
-5.61580790,9.80448628,0.05277844,0.27581031,0.98773964,6.58185778,1.47597017,0.71808760,2.15579969,0.00000000
-5.60980490,10.07675594,0.05300816,0.29873998,1.01655639,6.74233176,1.59302164,0.73200077,2.22195347,0.00000000
-5.60380190,10.34943121,0.05334963,0.32266856,1.04725372,6.89952727,1.71496455,0.74613719,2.28732937,0.00000000
-5.59779890,10.62118119,0.05379426,0.34730641,1.07942004,7.05351787,1.84037840,0.76032408,2.35146379,0.00000000
-5.59179590,10.89059208,0.05432856,0.37232622,1.11255144,7.20450233,1.96764061,0.77435956,2.41387835,0.00000000
-5.58579290,11.15617793,0.05493446,0.39736842,1.14606278,7.35278754,2.09495323,0.78801567,2.47408352,0.00000000
-5.57978989,11.41639188,0.05558986,0.42204815,1.17930244,7.49876289,2.22037839,0.80104265,2.53158255,0.00000000
-5.57378689,11.66963845,0.05626938,0.44596385,1.21157050,7.64286777,2.34188225,0.81317452,2.58587599,0.00000000
-5.56778389,11.91428772,0.05694527,0.46870706,1.24213965,7.78555340,2.45738611,0.82413581,2.63646681,0.00000000
-5.56178089,12.14869171,0.05758852,0.48987329,1.27027825,7.92724143,2.56482319,0.83364929,2.68286655,0.00000000
-5.55577789,12.37120363,0.05817000,0.50907351,1.29527459,8.06828119,2.66219919,0.84144447,2.72460226,0.00000000
-5.54977489,12.58019980,0.05866177,0.52594585,1.31646144,8.20890817,2.74765416,0.84726661,2.76122443,0.00000000
-5.54377189,12.77410414,0.05903829,0.54016705,1.33323982,8.34920579,2.81952328,0.85088580,2.79231561,0.00000000
-5.53776888,12.95141455,0.05927771,0.55146320,1.34510088,8.48907270,2.87639389,0.85210588,2.81749950,0.00000000
-5.53176588,13.11073035,0.05936300,0.55961919,1.35164500,8.62819730,2.91715607,0.85077256,2.83645012,0.00000000
-5.52576288,13.25077954,0.05928299,0.56448650,1.35259707,8.76604094,2.94104451,0.84678064,2.84890066,0.00000000
-5.51975988,13.37044470,0.05903319,0.56598901,1.34781727,8.90183082,2.94766952,0.84007963,2.85465152,0.00000000
-5.51375688,13.46878610,0.05861642,0.56412633,1.33730680,9.03456292,2.93703549,0.83067779,2.85357703,0.00000000
-5.50775388,13.54506087,0.05804320,0.55897471,1.32120821,9.16301512,2.90954588,0.81864405,2.84563052,0.00000000
-5.50175088,13.59873695,0.05733188,0.55068522,1.29980033,9.28576993,2.86599415,0.80410790,2.83084730,0.00000000
-5.49574787,13.62950120,0.05650848,0.53947936,1.27348799,9.40124589,2.80754094,0.78725707,2.80934530,0.00000000
-5.48974487,13.63726097,0.05560630,0.52564228,1.24278705,9.50773643,2.73567823,0.76833310,2.78132326,0.00000000
-5.48374187,13.62213906,0.05466525,0.50951375,1.20830540,9.60345434,2.65218207,0.74762498,2.74705649,0.00000000
-5.47773887,13.58446225,0.05373102,0.49147736,1.17072087,9.68658031,2.55905564,0.72546113,2.70689029,0.00000000
-5.47173587,13.52474393,0.05285404,0.47194840,1.13075702,9.75531327,2.45846527,0.70220002,2.66123127,0.00000000
-5.46573287,13.44366169,0.05208827,0.45136076,1.08915798,9.80792067,2.35267183,0.67821982,2.61053703,0.00000000
-5.45972986,13.34203090,0.05148993,0.43015359,1.04666338,9.84278678,2.24396035,0.65390758,2.55530449,0.00000000
-5.45372686,13.22077554,0.05111615,0.40875805,1.00398451,9.85845704,2.13457076,0.62964830,2.49605745,0.00000000
-5.44772386,13.08089760,0.05102358,0.38758474,0.96178266,9.85367707,2.02663217,0.60581430,2.43333393,0.00000000
-5.44172086,12.92344640,0.05126707,0.36701223,0.92065036,9.82742501,1.92210331,0.58275537,2.36767361,0.00000000
-5.43571786,12.74948905,0.05189832,0.34737708,0.88109627,9.77893630,1.82272091,0.56078991,2.29960607,0.00000000
-5.42971486,12.56008333,0.05296459,0.32896572,0.84353421,9.70772032,1.72995778,0.54019742,2.22964004,0.00000000
-5.42371186,12.35625399,0.05450752,0.31200823,0.80827623,9.61356893,1.64499165,0.52121242,2.15825415,0.00000000
-5.41770885,12.13897332,0.05656200,0.29667443,0.77553018,9.49655701,1.56868532,0.50402004,2.08588929,0.00000000
-5.41170585,11.90914675,0.05915510,0.28307199,0.74540119,9.35703572,1.50157836,0.48875319,2.01294292,0.00000000
-5.40570285,11.66760389,0.06230511,0.27124685,0.71789699,9.19561937,1.44388988,0.47549135,1.93976532,0.00000000
-5.39969985,11.41509517,0.06602068,0.26118558,0.69293640,9.01316700,1.39553185,0.46426088,1.86665778,0.00000000
-5.39369685,11.15229435,0.07029994,0.25281959,0.67036056,8.81076001,1.35613161,0.45503674,1.79387273,0.00000000
-5.38769385,10.87980640,0.07512991,0.24603100,0.64994608,8.58967706,1.32506251,0.44774534,1.72161568,0.00000000
-5.38169085,10.59818048,0.08048583,0.24065975,0.63141959,8.35136757,1.30148088,0.44226856,1.65004863,0.00000000
-5.37568784,10.30792736,0.08633077,0.23651173,0.61447291,8.09742497,1.28436783,0.43844851,1.57929501,0.00000000
-5.36968484,10.00954025,0.09261539,0.23336766,0.59877823,7.82956062,1.27257398,0.43609304,1.50944550,0.00000000
-5.36368184,9.70351823,0.09927788,0.23099214,0.58400275,7.54957917,1.26486561,0.43498169,1.44056477,0.00000000
-5.35767884,9.39039088,0.10624423,0.22914285,0.56982223,7.25935578,1.25997035,0.43487197,1.37269853,0.00000000
-5.35167584,9.07074291,0.11342879,0.22757931,0.55593301,6.96081545,1.25662110,0.43550587,1.30588082,0.00000000
-5.34567284,8.74523739,0.12073513,0.22607114,0.54206228,6.65591433,1.25359665,0.43661636,1.24014094,0.00000000
-5.33966983,8.41463635,0.12805740,0.22440530,0.52797627,6.34662288,1.24975801,0.43793387,1.17550997,0.00000000
-5.33366683,8.07981737,0.13528197,0.22239244,0.51348624,6.03491042,1.24407940,0.43919255,1.11202639,0.00000000
-5.32766383,7.74178524,0.14228955,0.21987185,0.49845233,5.72273057,1.23567331,0.44013629,1.04974072,0.00000000
-5.32166083,7.40167770,0.14895762,0.21671517,0.48278519,5.41200719,1.22380914,0.44052435,0.98871887,0.00000000
-5.31565783,7.06076476,0.15516328,0.21282861,0.46644559,5.10462034,1.20792534,0.44013655,0.92904416,0.00000000
-5.30965483,6.72044138,0.16078628,0.20815383,0.44944215,4.80239181,1.18763498,0.43877785,0.87081797,0.00000000
-5.30365183,6.38221342,0.16571220,0.20266747,0.43182748,4.50707030,1.16272526,0.43628236,0.81415887,0.00000000
-5.29764882,6.04767750,0.16983577,0.19637938,0.41369297,4.22031598,1.13315123,0.43251653,0.75920057,0.00000000
-5.29164582,5.71849539,0.17306402,0.18932984,0.39516252,3.94368474,1.09902456,0.42738165,0.70608867,0.00000000
-5.28564282,5.39636398,0.17531925,0.18158579,0.37638554,3.67861246,1.06059811,0.42081539,0.65497638,0.00000000
-5.27963982,5.08298219,0.17654163,0.17323644,0.35752960,3.42639976,1.01824715,0.41279241,0.60601970,0.00000000
-5.27363682,4.78001610,0.17669133,0.16438835,0.33877290,3.18819781,0.97244829,0.40332416,0.55937205,0.00000000
-5.26763382,4.48906406,0.17575008,0.15516033,0.32029707,2.96499591,0.92375697,0.39245758,0.51517893,0.00000000
-5.26163082,4.21162308,0.17372198,0.14567826,0.30228031,2.75761147,0.87278447,0.38027299,0.47357264,0.00000000
-5.25562781,3.94905809,0.17063367,0.13607019,0.28489136,2.56668295,0.82017538,0.36688113,0.43466766,0.00000000
-5.24962481,3.70257535,0.16653366,0.12646172,0.26828424,2.39266634,0.76658614,0.35241944,0.39855659,0.00000000
-5.24362181,3.47320104,0.16149095,0.11697206,0.25259414,2.23583543,0.71266545,0.33704769,0.36530717,0.00000000
-5.23761881,3.26176585,0.15559301,0.10771057,0.23793439,2.09628616,0.65903700,0.32094323,0.33496029,0.00000000
-5.23161581,3.06889605,0.14894307,0.09877417,0.22439454,1.97394492,0.60628482,0.30429588,0.30752921,0.00000000
-5.22561281,2.89501111,0.14165699,0.09024545,0.21203972,1.86858058,0.55494157,0.28730270,0.28299992,0.00000000
-5.21960980,2.74032771,0.13385974,0.08219152,0.20091101,1.77981973,0.50547979,0.27016291,0.26133266,0.00000000
-5.21360680,2.60486947,0.12568171,0.07466365,0.19102683,1.70716457,0.45830607,0.25307299,0.24246443,0.00000000
-5.20760380,2.48848175,0.11725500,0.06769753,0.18238524,1.65001256,0.41375801,0.23622220,0.22631231,0.00000000
-5.20160080,2.39085016,0.10870968,0.06131409,0.17496683,1.60767688,0.37210359,0.21978871,0.21277749,0.00000000
-5.19559780,2.31152168,0.10017054,0.05552082,0.16873819,1.57940676,0.33354288,0.20393630,0.20174959,0.00000000
-5.18959480,2.24992699,0.09175393,0.05031340,0.16365562,1.56440663,0.29821140,0.18881180,0.19311120,0.00000000
-5.18359180,2.20540247,0.08356530,0.04567761,0.15966892,1.56185319,0.26618505,0.17454333,0.18674225,0.00000000
-5.17758879,2.17721074,0.07569716,0.04159130,0.15672503,1.57090962,0.23748589,0.16123918,0.18252405,0.00000000
-5.17158579,2.16455846,0.06822761,0.03802638,0.15477131,1.59073617,0.21208875,0.14898745,0.18034263,0.00000000
-5.16558279,2.16661035,0.06121948,0.03495077,0.15375836,1.62049693,0.18992792,0.13785621,0.18009144,0.00000000
-5.15957979,2.18249909,0.05472006,0.03233014,0.15364211,1.65936244,0.17090396,0.12789428,0.18167302,0.00000000
-5.15357679,2.21133043,0.04876129,0.03012940,0.15438521,1.70650852,0.15489010,0.11913225,0.18499967,0.00000000
-5.14757379,2.25218385,0.04336047,0.02831401,0.15595758,1.76111150,0.14173821,0.11158389,0.18999306,0.00000000
-5.14157079,2.30410912,0.03852137,0.02685089,0.15833608,1.82234078,0.13128398,0.10524757,0.19658288,0.00000000
-5.13556778,2.36611951,0.03423555,0.02570914,0.16150345,1.88934948,0.12335146,0.10010783,0.20470442,0.00000000
-5.12956478,2.43718271,0.03048403,0.02486036,0.16544644,1.96126443,0.11775672,0.09613679,0.21429546,0.00000000
-5.12356178,2.51621088,0.02723903,0.02427883,0.17015342,2.03717658,0.11431076,0.09329546,0.22529249,0.00000000
-5.11755878,2.60205117,0.02446577,0.02394132,0.17561142,2.11613306,0.11282162,0.09153485,0.23762652,0.00000000
-5.11155578,2.69347813,0.02212428,0.02382688,0.18180303,2.19713221,0.11309590,0.09079696,0.25121881,0.00000000
-5.10555278,2.78918968,0.02017112,0.02391633,0.18870316,2.27912244,0.11493974,0.09101547,0.26597670,0.00000000
-5.09954977,2.88780762,0.01856101,0.02419181,0.19627601,2.36100581,0.11815941,0.09211638,0.28178992,0.00000000
-5.09354677,2.98788388,0.01724828,0.02463617,0.20447236,2.44164686,0.12256164,0.09401857,0.29852755,0.00000000
-5.08754377,3.08791317,0.01618816,0.02523252,0.21322751,2.51988699,0.12795390,0.09663428,0.31603595,0.00000000
-5.08154077,3.18635230,0.01533786,0.02596368,0.22245988,2.59456405,0.13414477,0.09986970,0.33413786,0.00000000
-5.07553777,3.28164607,0.01465749,0.02681188,0.23207062,2.66453700,0.14094437,0.10362569,0.35263277,0.00000000
-5.06953477,3.37225925,0.01411070,0.02775849,0.24194408,2.72871455,0.14816527,0.10779866,0.37129873,0.00000000
-5.06353177,3.45671361,0.01366528,0.02878395,0.25194942,2.78608683,0.15562360,0.11228174,0.38989554,0.00000000
-5.05752876,3.53362883,0.01329340,0.02986782,0.26194313,2.83575886,0.16314064,0.11696619,0.40816938,0.00000000
-5.05152576,3.60176560,0.01297187,0.03098898,0.27177255,2.87698416,0.17054484,0.12174312,0.42585859,0.00000000
-5.04552276,3.66006905,0.01268211,0.03212607,0.28128023,2.90919713,0.17767413,0.12650540,0.44270054,0.00000000
-5.03951976,3.70771064,0.01241012,0.03325787,0.29030877,2.93204258,0.18437868,0.13114988,0.45843918,0.00000000
-5.03351676,3.74412655,0.01214623,0.03436398,0.29870622,2.94540091,0.19052372,0.13557960,0.47283310,0.00000000
-5.02751376,3.76905044,0.01188486,0.03542541,0.30633148,2.94940771,0.19599255,0.13970617,0.48566351,0.00000000
-5.02151076,3.78253908,0.01162414,0.03642528,0.31305966,2.94446658,0.20068943,0.14345201,0.49674198,0.00000000
-5.01550775,3.78498913,0.01136549,0.03734942,0.31878691,2.93125437,0.20454231,0.14675242,0.50591735,0.00000000
-5.00950475,3.77714397,0.01111321,0.03818703,0.32343462,2.91071826,0.20750515,0.14955738,0.51308159,0.00000000
-5.00350175,3.76008971,0.01087393,0.03893115,0.32695265,2.88406441,0.20955973,0.15183291,0.51817414,0.00000000
-4.99749875,3.73523998,0.01065618,0.03957905,0.32932147,2.85273825,0.21071684,0.15356199,0.52118462,0.00000000
-4.99149575,3.70430942,0.01046981,0.04013248,0.33055299,2.81839667,0.21101670,0.15474489,0.52215358,0.00000000
-4.98549275,3.66927646,0.01032556,0.04059774,0.33069001,2.78287277,0.21052856,0.15539893,0.52117133,0.00000000
-4.97948974,3.63233606,0.01023451,0.04098558,0.32980448,2.74813400,0.20934948,0.15555764,0.51837476,0.00000000
-4.97348674,3.59584373,0.01020764,0.04131098,0.32799429,2.71623463,0.20760223,0.15526933,0.51394240,0.00000000
-4.96748374,3.56225228,0.01025536,0.04159268,0.32537916,2.68926382,0.20543239,0.15459518,0.50808778,0.00000000
-4.96148074,3.53404321,0.01038714,0.04185269,0.32209544,2.66929057,0.20300477,0.15360678,0.50105151,0.00000000
-4.95547774,3.51365462,0.01061112,0.04211563,0.31829039,2.65830688,0.20049920,0.15238351,0.49309239,0.00000000
-4.94947474,3.50340792,0.01093377,0.04240793,0.31411603,2.65817060,0.19810585,0.15100952,0.48447805,0.00000000
-4.94347174,3.50543548,0.01135965,0.04275713,0.30972302,2.67054957,0.19602025,0.14957078,0.47547540,0.00000000
-4.93746873,3.52161141,0.01189119,0.04319100,0.30525479,2.69686826,0.19443821,0.14815207,0.46634153,0.00000000
-4.93146573,3.55348784,0.01252853,0.04373680,0.30084220,2.73825868,0.19355071,0.14683416,0.45731533,0.00000000
-4.92546273,3.60223855,0.01326944,0.04442054,0.29659913,2.79551685,0.19353906,0.14569136,0.44861024,0.00000000
-4.91945973,3.66861200,0.01410932,0.04526630,0.29261899,2.86906639,0.19457031,0.14478929,0.44040841,0.00000000
-4.91345673,3.75289553,0.01504123,0.04629561,0.28897255,2.95893041,0.19679322,0.14418326,0.43285654,0.00000000
-4.90745373,3.85489204,0.01605606,0.04752706,0.28570692,3.06471318,0.20033472,0.14391701,0.42606342,0.00000000
-4.90145073,3.97391060,0.01714267,0.04897581,0.28284584,3.18559264,0.20529708,0.14402207,0.42009927,0.00000000
-4.89544772,4.10877158,0.01828824,0.05065342,0.28039122,3.32032460,0.21175572,0.14451752,0.41499679,0.00000000
-4.88944472,4.25782705,0.01947853,0.05256764,0.27832569,3.46725963,0.21975781,0.14541034,0.41075380,0.00000000
-4.88344172,4.41899641,0.02069830,0.05472236,0.27661611,3.62437279,0.22932150,0.14669610,0.40733717,0.00000000
-4.87743872,4.58981698,0.02193175,0.05711766,0.27521774,3.78930642,0.24043598,0.14836010,0.40468798,0.00000000
-4.87143572,4.76750865,0.02316299,0.05974990,0.27407884,3.95942565,0.25306212,0.15037877,0.40272728,0.00000000
-4.86543272,4.94905135,0.02437656,0.06261196,0.27314549,4.13188564,0.26713386,0.15272133,0.40136249,0.00000000
-4.85942971,5.13127345,0.02555792,0.06569346,0.27236633,4.30370932,0.28256012,0.15535163,0.40049392,0.00000000
-4.85342671,5.31094884,0.02669395,0.06898115,0.27169701,4.47187367,0.29922736,0.15823007,0.40002110,0.00000000
-4.84742371,5.48489972,0.02777349,0.07245932,0.27110418,4.63340205,0.31700266,0.16131556,0.39984886,0.00000000
-4.84142071,5.65010217,0.02878777,0.07611023,0.27056875,4.78545985,0.33573725,0.16456749,0.39989271,0.00000000
-4.83541771,5.80379065,0.02973085,0.07991478,0.27008849,4.92544992,0.35527054,0.16794762,0.40008350,0.00000000
-4.82941471,5.94355793,0.03060001,0.08385306,0.26967975,5.05110448,0.37543453,0.17142192,0.40037120,0.00000000
-4.82341171,6.06744665,0.03139602,0.08790513,0.26937827,5.16056949,0.39605859,0.17496221,0.40072770,0.00000000
-4.81740870,6.17402853,0.03212339,0.09205181,0.26923920,5.25247823,0.41697447,0.17854773,0.40114865,0.00000000
-4.81140570,6.26246817,0.03279055,0.09627557,0.26933633,5.32601021,0.43802157,0.18216649,0.40165436,0.00000000
-4.80540270,6.33256808,0.03340990,0.10056146,0.26976055,5.38093279,0.45905224,0.18581644,0.40228967,0.00000000
-4.79939970,6.38479274,0.03399780,0.10489806,0.27061771,5.41762281,0.47993704,0.18950638,0.40312310,0.00000000
-4.79339670,6.42026980,0.03457445,0.10927848,0.27202598,5.43706678,0.50056979,0.19325669,0.40424506,0.00000000
-4.78739370,6.44076785,0.03516370,0.11370121,0.27411270,5.44083874,0.52087218,0.19709962,0.40576548,0.00000000
-4.78139070,6.44865060,0.03579276,0.11817101,0.27701103,5.43105589,0.54079778,0.20107941,0.40781070,0.00000000
-4.77538769,6.44680875,0.03649177,0.12269955,0.28085628,5.41031348,0.56033516,0.20525194,0.41051993,0.00000000
-4.76938469,6.43857148,0.03729337,0.12730583,0.28578219,5.38160068,0.57951001,0.20968397,0.41404118,0.00000000
-4.76338169,6.42760047,0.03823206,0.13201639,0.29191706,5.34820089,0.59838585,0.21445203,0.41852685,0.00000000
-4.75737869,6.41777032,0.03934357,0.13686514,0.29937997,5.31357990,0.61706330,0.21964075,0.42412899,0.00000000
-4.75137569,6.41303949,0.04066413,0.14189282,0.30827705,5.28126664,0.63567773,0.22534080,0.43099445,0.00000000
-4.74537269,6.41731673,0.04222959,0.14714606,0.31869793,5.25473098,0.65439515,0.23164638,0.43925977,0.00000000
-4.73936968,6.43432790,0.04407462,0.15267598,0.33071234,5.23726371,0.67340633,0.23865225,0.44904626,0.00000000
-4.73336668,6.46748824,0.04623176,0.15853645,0.34436713,5.23186337,0.69291928,0.24645053,0.46045506,0.00000000
-4.72736368,6.51978493,0.04873051,0.16478184,0.35968360,5.24113434,0.71315026,0.25512710,0.47356249,0.00000000
-4.72136068,6.59367415,0.05159639,0.17146460,0.37665530,5.26720034,0.73431349,0.26475799,0.48841591,0.00000000
-4.71535768,6.69099647,0.05485006,0.17863243,0.39524655,5.31163616,0.75661004,0.27540563,0.50503002,0.00000000
-4.70935468,6.81291341,0.05850653,0.18632542,0.41539146,5.37542011,0.78021628,0.28711539,0.52338397,0.00000000
-4.70335168,6.95986713,0.06257442,0.19457314,0.43699385,5.45890850,0.80527235,0.29991219,0.54341931,0.00000000
-4.69734867,7.13156425,0.06705537,0.20339183,0.45992796,5.56183220,0.83187134,0.31379779,0.56503898,0.00000000
-4.69134567,7.32698373,0.07194363,0.21278187,0.48404007,5.68331479,0.86004954,0.32874845,0.58810738,0.00000000
-4.68534267,7.54440781,0.07722579,0.22272563,0.50915101,5.82191050,0.88977840,0.34471345,0.61245168,0.00000000
-4.67933967,7.78147399,0.08288075,0.23318587,0.53505952,5.97565953,0.92095873,0.36161435,0.63786425,0.00000000
-4.67333667,8.03524551,0.08887990,0.24410476,0.56154644,6.14215775,0.95341734,0.37934513,0.66410639,0.00000000
-4.66733367,8.30229684,0.09518743,0.25540367,0.58837953,6.31863717,0.98690667,0.39777326,0.69091301,0.00000000
-4.66133067,8.57881057,0.10176100,0.26698367,0.61531889,6.50205346,1.02110727,0.41674163,0.71799837,0.00000000
-4.65532766,8.86068172,0.10855240,0.27872695,0.64212256,6.68917694,1.05563345,0.43607131,0.74506250,0.00000000
-4.64932466,9.14362558,0.11550853,0.29049892,0.66855230,6.87668329,1.09004164,0.45556510,0.77179822,0.00000000
-4.64332166,9.42328538,0.12257236,0.30215113,0.69437911,7.06124100,1.12384148,0.47501159,0.79789837,0.00000000
