energy_ev,total_up,Au_p_up,Au_d_up,C_s_up,C_p_up,Te_p_up,Te_d_up
-5.68784392,1.84803803,0.10949474,1.66689254,0.00369008,0.01327655,0.16714519,0.00000000
-5.68184092,1.85079713,0.11652435,1.65655829,0.00387924,0.01419747,0.17546276,0.00000000
-5.67583792,1.86037658,0.12435435,1.65136712,0.00409860,0.01529486,0.18498094,0.00000000
-5.66983492,1.87672531,0.13289743,1.65145715,0.00434572,0.01655860,0.19557042,0.00000000
-5.66383192,1.89964690,0.14205300,1.65684749,0.00461752,0.01797637,0.20708279,0.00000000
-5.65782891,1.92879617,0.15170785,1.66743291,0.00491025,0.01953366,0.21935214,0.00000000
-5.65182591,1.96368091,0.16173721,1.68298296,0.00521950,0.02121381,0.23219721,0.00000000
-5.64582291,2.00366895,0.17200610,1.70314589,0.00554025,0.02299810,0.24542406,0.00000000
-5.63981991,2.04800066,0.18237106,1.72745726,0.00586691,0.02486583,0.25882916,0.00000000
-5.63381691,2.09580668,0.19268234,1.75535308,0.00619345,0.02679449,0.27220306,0.00000000
-5.62781391,2.14613014,0.20278639,1.78618678,0.00651347,0.02875999,0.28533438,0.00000000
-5.62181091,2.19795273,0.21252874,1.81924940,0.00682038,0.03073697,0.29801414,0.00000000
-5.61580790,2.25022342,0.22175721,1.85379198,0.00710754,0.03269912,0.31004039,0.00000000
-5.60980490,2.30188867,0.23032523,1.88904917,0.00736844,0.03461965,0.32122275,0.00000000
-5.60380190,2.35192289,0.23809536,1.92426285,0.00759691,0.03647172,0.33138698,0.00000000
-5.59779890,2.39935776,0.24494278,1.95870491,0.00778730,0.03822900,0.34037919,0.00000000
-5.59179590,2.44330921,0.25075865,1.99169783,0.00793464,0.03986617,0.34806974,0.00000000
-5.58579290,2.48300101,0.25545318,2.02263269,0.00803483,0.04135954,0.35435645,0.00000000
-5.57978989,2.51778395,0.25895839,2.05098346,0.00808476,0.04268756,0.35916716,0.00000000
-5.57378689,2.54715017,0.26123032,2.07631746,0.00808242,0.04383134,0.36246144,0.00000000
-5.56778389,2.57074206,0.26225067,2.09830179,0.00802701,0.04477515,0.36423150,0.00000000
-5.56178089,2.58835582,0.26202776,2.11670552,0.00791888,0.04550678,0.36450209,0.00000000
-5.55577789,2.59993985,0.26059678,2.13139826,0.00775962,0.04601787,0.36332952,0.00000000
-5.54977489,2.60558842,0.25801933,2.14234539,0.00755192,0.04630413,0.36079989,0.00000000
-5.54377189,2.60553135,0.25438215,2.14960066,0.00729952,0.04636540,0.35702647,0.00000000
-5.53776888,2.60012051,0.24979524,2.15329682,0.00700706,0.04620570,0.35214648,0.00000000
-5.53176588,2.58981404,0.24438930,2.15363522,0.00667992,0.04583304,0.34631731,0.00000000
-5.52576288,2.57515927,0.23831268,2.15087487,0.00632405,0.04525921,0.33971241,0.00000000
-5.51975988,2.55677522,0.23172782,2.14532188,0.00594579,0.04449944,0.33251694,0.00000000
-5.51375688,2.53533536,0.22480742,2.13731959,0.00555165,0.04357196,0.32492333,0.00000000
-5.50775388,2.51155130,0.21773043,2.12723995,0.00514813,0.04249753,0.31712696,0.00000000
-5.50175088,2.48615785,0.21067796,2.11547609,0.00474156,0.04129888,0.30932201,0.00000000
-5.49574787,2.45989954,0.20382921,2.10243633,0.00433792,0.04000012,0.30169753,0.00000000
-5.48974487,2.43351870,0.19735764,2.08853928,0.00394273,0.03862620,0.29443396,0.00000000
-5.48374187,2.40774488,0.19142737,2.07420970,0.00356094,0.03720227,0.28769993,0.00000000
-5.47773887,2.38328538,0.18618992,2.05987486,0.00319685,0.03575320,0.28164961,0.00000000
-5.47173587,2.36081639,0.18178139,2.04596072,0.00285408,0.03430303,0.27642031,0.00000000
-5.46573287,2.34097452,0.17832015,2.03288771,0.00253558,0.03287450,0.27213066,0.00000000
-5.45972986,2.32434829,0.17590496,2.02106559,0.00224360,0.03148873,0.26887900,0.00000000
-5.45372686,2.31146929,0.17461365,2.01088710,0.00197978,0.03016483,0.26674231,0.00000000
-5.44772386,2.30280299,0.17450234,2.00272049,0.00174516,0.02891969,0.26577531,0.00000000
-5.44172086,2.29873921,0.17560514,1.99690083,0.00154030,0.02776779,0.26601006,0.00000000
-5.43571786,2.29958256,0.17793432,1.99372039,0.00136533,0.02672109,0.26745575,0.00000000
-5.42971486,2.30554306,0.18148097,1.99341856,0.00122008,0.02578902,0.27009894,0.00000000
-5.42371186,2.31672776,0.18621607,1.99617190,0.00110411,0.02497843,0.27390403,0.00000000
-5.41770885,2.33313375,0.19209194,2.00208492,0.00101685,0.02429374,0.27881427,0.00000000
-5.41170585,2.35464338,0.19904391,2.01118230,0.00095763,0.02373696,0.28475295,0.00000000
-5.40570285,2.38102227,0.20699243,2.02340338,0.00092580,0.02330794,0.29162520,0.00000000
-5.39969985,2.41192074,0.21584518,2.03859932,0.00092073,0.02300445,0.29932005,0.00000000
-5.39369685,2.44687891,0.22549945,2.05653360,0.00094188,0.02282247,0.30771300,0.00000000
-5.38769385,2.48533590,0.23584456,2.07688606,0.00098885,0.02275633,0.31666885,0.00000000
-5.38169085,2.52664291,0.24676422,2.09926051,0.00106135,0.02279897,0.32604497,0.00000000
-5.37568784,2.57007988,0.25813892,2.12319590,0.00115921,0.02294218,0.33569474,0.00000000
-5.36968484,2.61487541,0.26984809,2.14818045,0.00128240,0.02317678,0.34547114,0.00000000
-5.36368184,2.66022880,0.28177218,2.17366831,0.00143097,0.02349288,0.35523037,0.00000000
-5.35767884,2.70533351,0.29379443,2.19909774,0.00160505,0.02388003,0.36483540,0.00000000
-5.35167584,2.74940088,0.30580240,2.22391007,0.00180476,0.02432746,0.37415923,0.00000000
-5.34567284,2.79168282,0.31768917,2.24756827,0.00203023,0.02482420,0.38308777,0.00000000
-5.33966983,2.83149245,0.32935432,2.26957423,0.00228149,0.02535924,0.39152223,0.00000000
-5.33366683,2.86822159,0.34070448,2.28948374,0.00255844,0.02592166,0.39938088,0.00000000
-5.32766383,2.90135421,0.35165368,2.30691837,0.00286082,0.02650068,0.40660009,0.00000000
-5.32166083,2.93047516,0.36212341,2.32157358,0.00318813,0.02708582,0.41313464,0.00000000
-5.31565783,2.95527388,0.37204249,2.33322287,0.00353959,0.02766685,0.41895725,0.00000000
-5.30965483,2.97554302,0.38134678,2.34171750,0.00391414,0.02823394,0.42405742,0.00000000
-5.30365183,2.99117209,0.38997878,2.34698227,0.00431037,0.02877760,0.42843958,0.00000000
-5.29764882,3.00213697,0.39788728,2.34900752,0.00472656,0.02928876,0.43212076,0.00000000
-5.29164582,3.00848588,0.40502693,2.34783816,0.00516063,0.02975880,0.43512784,0.00000000
-5.28564282,3.01032293,0.41135807,2.34356052,0.00561021,0.03017954,0.43749460,0.00000000
-5.27963982,3.00779059,0.41684659,2.33628789,0.00607264,0.03054334,0.43925882,0.00000000
-5.27363682,3.00105220,0.42146407,2.32614609,0.00654502,0.03084315,0.44045951,0.00000000
-5.26763382,2.99027586,0.42518812,2.31325982,0.00702433,0.03107258,0.44113449,0.00000000
-5.26163082,2.97562094,0.42800298,2.29774107,0.00750743,0.03122601,0.44131865,0.00000000
-5.25562781,2.95722810,0.42990036,2.27968028,0.00799125,0.03129873,0.44104270,0.00000000
-5.24962481,2.93521378,0.43088050,2.25914106,0.00847279,0.03128711,0.44033288,0.00000000
-5.24362181,2.90966949,0.43095340,2.23615890,0.00894934,0.03118873,0.43921137,0.00000000
-5.23761881,2.88066617,0.43014024,2.21074405,0.00941847,0.03100256,0.43769754,0.00000000
-5.23161581,2.84826346,0.42847480,2.18288857,0.00987824,0.03072918,0.43581002,0.00000000
-5.22561281,2.81252330,0.42600496,2.15257705,0.01032722,0.03037093,0.43356931,0.00000000
-5.21960980,2.77352716,0.42279407,2.11980059,0.01076458,0.02993209,0.43100095,0.00000000
-5.21360680,2.73139576,0.41892213,2.08457304,0.01119014,0.02941898,0.42813890,0.00000000
-5.20760380,2.68631004,0.41448674,2.04694855,0.01160441,0.02884014,0.42502901,0.00000000
-5.20160080,2.63853188,0.40960372,2.00703925,0.01200853,0.02820630,0.42173222,0.00000000
-5.19559780,2.58842324,0.40440718,1.96503200,0.01240428,0.02753045,0.41832738,0.00000000
-5.18959480,2.53646213,0.39904921,1.92120280,0.01279397,0.02682776,0.41491334,0.00000000
-5.18359180,2.48325415,0.39369882,1.87592800,0.01318034,0.02611542,0.41161009,0.00000000
-5.17758879,2.42953842,0.38854038,1.82969112,0.01356640,0.02541247,0.40855889,0.00000000
-5.17158579,2.37618704,0.38377123,1.78308471,0.01395533,0.02473947,0.40592117,0.00000000
-5.16558279,2.32419739,0.37959872,1.73680662,0.01435021,0.02411814,0.40387618,0.00000000
-5.15957979,2.27467714,0.37623644,1.69165046,0.01475395,0.02357093,0.40261732,0.00000000
-5.15357679,2.22882208,0.37389993,1.64849030,0.01516901,0.02312044,0.40234739,0.00000000
-5.14757379,2.18788721,0.37280171,1.60826001,0.01559731,0.02278890,0.40327268,0.00000000
-5.14157079,2.15315203,0.37314590,1.57192778,0.01604003,0.02259750,0.40559624,0.00000000
-5.13556778,2.12588116,0.37512245,1.54046680,0.01649756,0.02256570,0.40951049,0.00000000
-5.12956478,2.10728182,0.37890125,1.51482316,0.01696938,0.02271060,0.41518955,0.00000000
-5.12356178,2.09845974,0.38462614,1.49588232,0.01745405,0.02304623,0.42278151,0.00000000
-5.11755878,2.10037542,0.39240923,1.48443544,0.01794923,0.02358291,0.43240098,0.00000000
-5.11155578,2.11380254,0.40232552,1.48114708,0.01845172,0.02432670,0.44412233,0.00000000
-5.10555278,2.13929030,0.41440820,1.48652567,0.01895757,0.02527889,0.45797383,0.00000000
-5.09954977,2.17713152,0.42864476,1.50089808,0.01946222,0.02643560,0.47393306,0.00000000
-5.09354677,2.22733791,0.44497411,1.52438944,0.01996065,0.02778759,0.49192370,0.00000000
-5.08754377,2.28962383,0.46328492,1.55690923,0.02044756,0.02932014,0.51181411,0.00000000
-5.08154077,2.36339939,0.48341522,1.59814429,0.02091752,0.03101314,0.53341755,0.00000000
-5.07553777,2.44777350,0.50515351,1.64755931,0.02136523,0.03284135,0.55649429,0.00000000
-5.06953477,2.54156698,0.52824126,1.70440481,0.02178561,0.03477490,0.58075551,0.00000000
-5.06353177,2.64333548,0.55237696,1.76773247,0.02217397,0.03677986,0.60586887,0.00000000
-5.05752876,2.75140152,0.57722145,1.83641733,0.02252616,0.03881906,0.63146571,0.00000000
-5.05152576,2.86389455,0.60240469,1.90918612,0.02283861,0.04085304,0.65714945,0.00000000
-5.04552276,2.97879778,0.62753349,1.98465058,0.02310845,0.04284112,0.68250512,0.00000000
-5.03951976,3.09399996,0.65220028,2.06134462,0.02333346,0.04474244,0.70710957,0.00000000
-5.03351676,3.20735036,0.67599244,2.13776394,0.02351214,0.04651724,0.73054206,0.00000000
-5.02751376,3.31671494,0.69850199,2.21240662,0.02364360,0.04812791,0.75239485,0.00000000
-5.02151076,3.42003171,0.71933534,2.28381314,0.02372759,0.04954013,0.77228346,0.00000000
-5.01550775,3.51536340,0.73812277,2.35060452,0.02376437,0.05072388,0.78985627,0.00000000
-5.00950475,3.60094558,0.75452731,2.41151712,0.02375467,0.05165422,0.80480311,0.00000000
-5.00350175,3.67522874,0.76825277,2.46543304,0.02369959,0.05231204,0.81686263,0.00000000
-4.99749875,3.73691300,0.77905068,2.51140513,0.02360056,0.05268447,0.82582818,0.00000000
-4.99149575,3.78497452,0.78672580,2.54867593,0.02345925,0.05276516,0.83155220,0.00000000
-4.98549275,3.81868305,0.79114027,2.57669012,0.02327752,0.05255427,0.83394879,0.00000000
-4.97948974,3.83761032,0.79221605,2.59510032,0.02305736,0.05205829,0.83299471,0.00000000
-4.97348674,3.84162943,0.78993574,2.60376638,0.02280088,0.05128964,0.82872859,0.00000000
-4.96748374,3.83090564,0.78434181,2.60274846,0.02251028,0.05026602,0.82124865,0.00000000
-4.96148074,3.80587936,0.77553419,2.59229454,0.02218781,0.04900972,0.81070889,0.00000000
-4.95547774,3.76724215,0.76366643,2.57282307,0.02183578,0.04754673,0.79731401,0.00000000
-4.94947474,3.71590705,0.74894057,2.54490165,0.02145656,0.04590580,0.78131323,0.00000000
-4.94347174,3.65297424,0.73160089,2.50922266,0.02105252,0.04411749,0.76299316,0.00000000
-4.93746873,3.57969361,0.71192676,2.46657692,0.02062606,0.04221321,0.74267002,0.00000000
-4.93146573,3.49742536,0.69022489,2.41782634,0.02017959,0.04022434,0.72068138,0.00000000
-4.92546273,3.40760003,0.66682113,2.36387654,0.01971547,0.03818135,0.69737762,0.00000000
-4.91945973,3.31167916,0.64205214,2.30565034,0.01923602,0.03611317,0.67311338,0.00000000
-4.91345673,3.21111776,0.61625717,2.24406294,0.01874346,0.03404655,0.64823913,0.00000000
-4.90745373,3.10732957,0.58977018,2.17999961,0.01823990,0.03200565,0.62309316,0.00000000
-4.90145073,3.00165609,0.56291243,2.11429633,0.01772726,0.03001172,0.59799409,0.00000000
-4.89544772,2.89534005,0.53598593,2.04772393,0.01720729,0.02808296,0.57323412,0.00000000
-4.88944472,2.78950403,0.50926768,1.98097614,0.01668150,0.02623450,0.54907320,0.00000000
-4.88344172,2.68513455,0.48300501,1.91466169,0.01615119,0.02447846,0.52573425,0.00000000
-4.87743872,2.58307203,0.45741209,1.84930038,0.01561737,0.02282418,0.50339953,0.00000000
-4.87143572,2.48400656,0.43266754,1.78532340,0.01508085,0.02127845,0.48220840,0.00000000
-4.86543272,2.38847951,0.40891337,1.72307722,0.01454218,0.01984584,0.46225629,0.00000000
-4.85942971,2.29689056,0.38625507,1.66283105,0.01400173,0.01852905,0.44359519,0.00000000
-4.85342671,2.20950957,0.36476284,1.60478716,0.01345972,0.01732929,0.42623537,0.00000000
-4.84742371,2.12649285,0.34447389,1.54909355,0.01291628,0.01624657,0.41014853,0.00000000
-4.84142071,2.04790262,0.32539562,1.49585811,0.01237147,0.01528010,0.39527200,0.00000000
-4.83541771,1.97372881,0.30750952,1.44516373,0.01182539,0.01442852,0.38151399,0.00000000
-4.82941471,1.90391212,0.29077562,1.39708315,0.01127823,0.01369015,0.36875967,0.00000000
-4.82341171,1.83836691,0.27513727,1.35169310,0.01073031,0.01306315,0.35687766,0.00000000
-4.81740870,1.77700295,0.26052600,1.30908659,0.01018214,0.01254563,0.34572686,0.00000000
-4.81140570,1.71974474,0.24686626,1.26938279,0.00963446,0.01213569,0.33516322,0.00000000
-4.80540270,1.66654743,0.23407986,1.23273381,0.00908828,0.01183138,0.32504612,0.00000000
-4.79939970,1.61740843,0.22208992,1.19932792,0.00854486,0.01163062,0.31524417,0.00000000
-4.79339670,1.57237414,0.21082414,1.16938892,0.00800571,0.01153110,0.30564019,0.00000000
-4.78739370,1.53154150,0.20021736,1.14317165,0.00747259,0.01153006,0.29613506,0.00000000
-4.78139070,1.49505417,0.19021332,1.12095365,0.00694745,0.01162413,0.28665046,0.00000000
-4.77538769,1.46309384,0.18076558,1.10302358,0.00643239,0.01180912,0.27713039,0.00000000
-4.76938469,1.43586705,0.17183766,1.08966681,0.00592960,0.01207981,0.26754137,0.00000000
-4.76338169,1.41358854,0.16340249,1.08114904,0.00544128,0.01242979,0.25787156,0.00000000
-4.75737869,1.39646219,0.15544126,1.07769897,0.00496961,0.01285134,0.24812876,0.00000000
-4.75137569,1.38466076,0.14794181,1.07949093,0.00451664,0.01333533,0.23833769,0.00000000
-4.74537269,1.37830593,0.14089670,1.08662867,0.00408424,0.01387120,0.22853651,0.00000000
-4.73936968,1.37744990,0.13430121,1.09913136,0.00367405,0.01444703,0.21877302,0.00000000
-4.73336668,1.38205993,0.12815127,1.11692274,0.00328744,0.01504969,0.20910075,0.00000000
-4.72736368,1.39200699,0.12244167,1.13982432,0.00292547,0.01566503,0.19957517,0.00000000
-4.72136068,1.40705932,0.11716447,1.16755325,0.00258886,0.01627819,0.19025015,0.00000000
-4.71535768,1.42688162,0.11230784,1.19972519,0.00227797,0.01687394,0.18117507,0.00000000
-4.70935468,1.45104017,0.10785541,1.23586238,0.00199285,0.01743710,0.17239245,0.00000000
-4.70335168,1.47901360,0.10378599,1.27540658,0.00173319,0.01795300,0.16393640,0.00000000
-4.69734867,1.51020909,0.10007383,1.31773651,0.00149842,0.01840793,0.15583175,0.00000000
-4.69134567,1.54398298,0.09668931,1.36218889,0.00128765,0.01878960,0.14809401,0.00000000
-4.68534267,1.57966482,0.09359997,1.40808207,0.00109981,0.01908759,0.14072990,0.00000000
-4.67933967,1.61658338,0.09077183,1.45474110,0.00093361,0.01929374,0.13373849,0.00000000
-4.67333667,1.65409329,0.08817082,1.50152281,0.00078763,0.01940244,0.12711270,0.00000000
-4.66733367,1.69160055,0.08576437,1.54783953,0.00066034,0.01941090,0.12084117,0.00000000
-4.66133067,1.72858555,0.08352286,1.59318018,0.00055017,0.01931930,0.11491010,0.00000000
-4.65532766,1.76462212,0.08142093,1.63712741,0.00045552,0.01913081,0.10930519,0.00000000
-4.64932466,1.79939145,0.07943859,1.67936982,0.00037481,0.01885151,0.10401329,0.00000000
-4.64332166,1.83269015,0.07756203,1.71970858,0.00030652,0.01849026,0.09902382,0.00000000
-4.63731866,1.86443169,0.07578401,1.75805792,0.00024918,0.01805839,0.09432988,0.00000000
-4.63131566,1.89464142,0.07410399,1.79443953,0.00020143,0.01756939,0.08992883,0.00000000
-4.62531266,1.92344524,0.07252785,1.82897108,0.00016202,0.01703846,0.08582256,0.00000000
-4.61930965,1.95105274,0.07106727,1.86184967,0.00012982,0.01648205,0.08201730,0.00000000
-4.61330665,1.97773578,0.06973888,1.89333099,0.00010380,0.01591738,0.07852313,0.00000000
-4.60730365,2.00380385,0.06856315,1.92370553,0.00008309,0.01536188,0.07535314,0.00000000
-4.60130065,2.02957771,0.06756321,1.95327330,0.00006694,0.01483275,0.07252242,0.00000000
-4.59529765,2.05536293,0.06676357,1.98231839,0.00005470,0.01434648,0.07004695,0.00000000
-4.58929465,2.08142491,0.06618887,2.01108510,0.00004589,0.01391839,0.06794249,0.00000000
-4.58329165,2.10796695,0.06586279,2.03975680,0.00004009,0.01356233,0.06622345,0.00000000
-4.57728864,2.13511258,0.06580711,2.06843900,0.00003706,0.01329031,0.06490208,0.00000000
-4.57128564,2.16289328,0.06604105,2.09714739,0.00003662,0.01311237,0.06398774,0.00000000
-4.56528264,2.19124217,0.06658081,2.12580159,0.00003871,0.01303636,0.06348650,0.00000000
-4.55927964,2.21999408,0.06743953,2.15422498,0.00004340,0.01306791,0.06340103,0.00000000
-4.55327664,2.24889183,0.06862749,2.18215032,0.00005080,0.01321045,0.06373076,0.00000000
-4.54727364,2.27759824,0.07015257,2.20923106,0.00006118,0.01346525,0.06447235,0.00000000
-4.54127064,2.30571315,0.07202103,2.23505717,0.00007485,0.01383159,0.06562035,0.00000000
-4.53526763,2.33279415,0.07423839,2.25917488,0.00009224,0.01430689,0.06716806,0.00000000
-4.52926463,2.35837986,0.07681047,2.28110880,0.00011384,0.01488699,0.06910848,0.00000000
-4.52326163,2.38201412,0.07974444,2.30038517,0.00014021,0.01556631,0.07143526,0.00000000
-4.51725863,2.40326969,0.08304976,2.31655483,0.00017199,0.01633814,0.07414362,0.00000000
-4.51125563,2.42177002,0.08673894,2.32921464,0.00020986,0.01719488,0.07723103,0.00000000
-4.50525263,2.43720755,0.09082809,2.33802603,0.00025456,0.01812830,0.08069773,0.00000000
-4.49924962,2.44935784,0.09533702,2.34272971,0.00030683,0.01912969,0.08454687,0.00000000
-4.49324662,2.45808835,0.10028900,2.34315582,0.00036744,0.02019012,0.08878433,0.00000000
-4.48724362,2.46336167,0.10571000,2.33922918,0.00043712,0.02130057,0.09341812,0.00000000
-4.48124062,2.46523298,0.11162749,2.33096923,0.00051661,0.02245207,0.09845743,0.00000000
-4.47523762,2.46384210,0.11806877,2.31848523,0.00060658,0.02363578,0.10391125,0.00000000
-4.46923462,2.45940069,0.12505895,2.30196698,0.00070763,0.02484308,0.10978676,0.00000000
-4.46323162,2.45217561,0.13261850,2.28167190,0.00082030,0.02606561,0.11608750,0.00000000
-4.45722861,2.44246957,0.14076082,2.25790948,0.00094504,0.02729531,0.12281140,0.00000000
-4.45122561,2.43060049,0.14948961,2.23102424,0.00108221,0.02852447,0.12994892,0.00000000
-4.44522261,2.41688100,0.15879648,2.20137827,0.00123210,0.02974574,0.13748138,0.00000000
-4.43921961,2.40159961,0.16865892,2.16933475,0.00139494,0.03095225,0.14537960,0.00000000
-4.43321661,2.38500480,0.17903876,2.13524339,0.00157094,0.03213767,0.15360309,0.00000000
-4.42721361,2.36729334,0.18988136,2.09942879,0.00176034,0.03329636,0.16209994,0.00000000
-4.42121061,2.34860376,0.20111564,2.06218255,0.00196344,0.03442357,0.17080733,0.00000000
-4.41520760,2.32901541,0.21265511,2.02375945,0.00218068,0.03551569,0.17965296,0.00000000
-4.40920460,2.30855360,0.22439984,1.98437809,0.00241276,0.03657048,0.18855732,0.00000000
-4.40320160,2.28720043,0.23623950,1.94422572,0.00266066,0.03758745,0.19743667,0.00000000
-4.39719860,2.26491076,0.24805732,1.90346698,0.00292574,0.03856817,0.20620685,0.00000000
-4.39119560,2.24163250,0.25973475,1.86225569,0.00320987,0.03951661,0.21478753,0.00000000
-4.38519260,2.21732982,0.27115682,1.82074905,0.00351545,0.04043948,0.22310686,0.00000000
-4.37918959,2.19200777,0.28221765,1.77912283,0.00384550,0.04134647,0.23110626,0.00000000
-4.37318659,2.16573661,0.29282604,1.73758662,0.00420368,0.04225047,0.23874492,0.00000000
-4.36718359,2.13867406,0.30291063,1.69639773,0.00459427,0.04316761,0.24600395,0.00000000
-4.36118059,2.11108382,0.31242436,1.65587256,0.00502220,0.04411721,0.25288963,0.00000000
-4.35517759,2.08334864,0.32134790,1.61639445,0.00549289,0.04512153,0.25943571,0.00000000
-4.34917459,2.05597673,0.32969169,1.57841702,0.00601221,0.04620537,0.26570431,0.00000000
-4.34317159,2.02960050,0.33749648,1.54246237,0.00658623,0.04739544,0.27178547,0.00000000
-4.33716858,2.00496713,0.34483208,1.50911393,0.00722106,0.04871957,0.27779508,0.00000000
-4.33116558,1.98292083,0.35179446,1.47900372,0.00792260,0.05020572,0.28387114,0.00000000
-4.32516258,1.96437731,0.35850100,1.45279464,0.00869617,0.05188088,0.29016866,0.00000000
-4.31915958,1.95029139,0.36508444,1.43115828,0.00954631,0.05376978,0.29685310,0.00000000
-4.31315658,1.94161903,0.37168540,1.41474926,0.01047637,0.05589368,0.30409274,0.00000000
-4.30715358,1.93927578,0.37844412,1.40417743,0.01148822,0.05826899,0.31205032,0.00000000
