energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-5.38769385,11.22205080,2.37469021,7.27322939,0.03292143,0.77209679,0.07249231,1.91314447,1.12035274,0.50796739
-5.38169085,11.21707146,2.40162884,7.25497084,0.03315602,0.77506545,0.07329154,1.91794913,1.12380982,0.50390195
-5.37568784,11.20879708,2.42607223,7.23680460,0.03334143,0.77694517,0.07399870,1.92140136,1.12689091,0.49953163
-5.36968484,11.19669308,2.44764682,7.21852764,0.03347498,0.77769491,0.07460386,1.92333331,1.12948127,0.49487561
-5.36368184,11.18028157,2.46601475,7.19991948,0.03355519,0.77728786,0.07509854,1.92361983,1.13147623,0.48996555
-5.35767884,11.15916765,2.48088626,7.18075882,0.03358185,0.77571304,0.07547610,1.92218227,1.13278595,0.48484536
-5.35167584,11.13306649,2.49203198,7.16084206,0.03355610,0.77297678,0.07573208,1.91899121,1.13333999,0.47957060
-5.34567284,11.10182966,2.49929463,7.14000281,0.03348049,0.76910404,0.07586454,1.91406788,1.13309153,0.47420743
-5.33966983,11.06546925,2.50259955,7.11813120,0.03335896,0.76413941,0.07587433,1.90748443,1.13202084,0.46883114
-5.33366683,11.02417840,2.50196355,7.09519192,0.03319681,0.75814786,0.07576529,1.89936291,1.13013791,0.46352453
-5.32766383,10.97834678,2.49750141,7.07123991,0.03300065,0.75121490,0.07554434,1.88987290,1.12748379,0.45837594
-5.32166083,10.92856991,2.48942964,7.04643259,0.03277830,0.74344639,0.07522152,1.87922794,1.12413074,0.45347715
-5.31565783,10.87565114,2.47806697,7.02103798,0.03253863,0.73496763,0.07480983,1.86768077,1.12018085,0.44892124
-5.30965483,10.82059541,2.46383133,6.99543760,0.03229137,0.72592195,0.07432507,1.85551733,1.11576328,0.44480033
-5.30365183,10.76459420,2.44723300,6.97012387,0.03204692,0.71646854,0.07378548,1.84304968,1.11103007,0.44120347
-5.29764882,10.70900127,2.42886398,6.94569140,0.03181612,0.70677973,0.07321128,1.83060798,1.10615070,0.43821454
-5.29164582,10.65529932,2.40938358,6.92282211,0.03160992,0.69703751,0.07262415,1.81853145,1.10130549,0.43591023
-5.28564282,10.60505781,2.38950056,6.90226438,0.03143913,0.68742954,0.07204655,1.80715869,1.09667829,0.43435821
-5.27963982,10.55988296,2.36995235,6.88480645,0.03131412,0.67814460,0.07150107,1.79681737,1.09244861,0.43361537
-5.27363682,10.52136116,2.35148178,6.87124510,0.03124446,0.66936759,0.07100964,1.78781358,1.08878352,0.43372628
-5.26763382,10.49099759,2.33481236,6.86235040,0.03123860,0.66127428,0.07059275,1.78042113,1.08582992,0.43472173
-5.26163082,10.47015223,2.32062283,6.85882816,0.03130362,0.65402594,0.07026867,1.77487110,1.08370723,0.43661744
-5.25562781,10.45997602,2.30952208,6.86128155,0.03144485,0.64776405,0.07005275,1.77134197,1.08250116,0.43941301
-5.24962481,10.46134980,2.30202552,6.87017378,0.03166566,0.64260520,0.06995670,1.76995080,1.08225863,0.44309099
-5.24362181,10.47482934,2.29853387,6.88579395,0.03196725,0.63863665,0.06998803,1.77074581,1.08298430,0.44761628
-5.23761881,10.50059951,2.29931548,6.90822787,0.03234843,0.63591242,0.07014960,1.77370080,1.08463880,0.45293578
-5.23161581,10.53844033,2.30449306,6.93733595,0.03280554,0.63445043,0.07043932,1.77871176,1.08713881,0.45897842
-5.22561281,10.58770773,2.31403550,6.97273976,0.03333243,0.63423070,0.07084998,1.78559610,1.09035906,0.46565565
-5.21960980,10.64733099,2.32775541,7.01381874,0.03392047,0.63519478,0.07136936,1.79409465,1.09413613,0.47286236
-5.21360680,10.71582818,2.34531270,7.05971791,0.03455872,0.63724661,0.07198039,1.80387660,1.09827405,0.48047836
-5.20760380,10.79134026,2.36622415,7.10936704,0.03523409,0.64025471,0.07266166,1.81454745,1.10255127,0.48837048
-5.20160080,10.87168345,2.38987881,7.16151113,0.03593169,0.64405584,0.07338795,1.82565990,1.10672899,0.49639518
-5.19559780,10.95441846,2.41555879,7.21475137,0.03663516,0.64845988,0.07413109,1.83672732,1.11056027,0.50440172
-5.18959480,11.03693437,2.44246454,7.26759510,0.03732716,0.65325601,0.07486081,1.84723940,1.11379962,0.51223590
-5.18359180,11.11654390,2.46974373,7.31851297,0.03798983,0.65821973,0.07554580,1.85667959,1.11621275,0.51974413
-5.17758879,11.19058628,2.49652258,7.36600058,0.03860535,0.66312066,0.07615478,1.86454351,1.11758595,0.52677784
-5.17158579,11.25653297,2.52193824,7.40864203,0.03915650,0.66773070,0.07665762,1.87035766,1.11773477,0.53319796
-5.16558279,11.31209165,2.54517093,7.44517217,0.03962720,0.67183222,0.07702645,1.87369761,1.11651159,0.53887943
-5.15957979,11.35530334,2.56547451,7.47453453,0.04000308,0.67522598,0.07723664,1.87420493,1.11381187,0.54371534
-5.15357679,11.38462812,2.58220398,7.49593204,0.04027195,0.67773838,0.07726776,1.87160198,1.10957866,0.54762075
-5.14757379,11.39901500,2.59483902,7.50886777,0.04042423,0.67922769,0.07710429,1.86570394,1.10380537,0.55053581
-5.14157079,11.39795245,2.60300227,7.51317363,0.04045330,0.67958907,0.07673626,1.85642747,1.09653660,0.55242808
-5.13556778,11.38149711,2.60647186,7.50902536,0.04035575,0.67875807,0.07615955,1.84379558,1.08786698,0.55329391
-5.12956478,11.35027876,2.60518756,7.49694292,0.04013152,0.67671243,0.07537610,1.82793840,1.07793821,0.55315883
-5.12356178,11.30548162,2.59925038,7.47777615,0.03978391,0.67347219,0.07439377,1.80908986,1.06693431,0.55207681
-5.11755878,11.24880242,2.58891581,7.45267630,0.03931953,0.66909806,0.07322606,1.78758037,1.05507540,0.55012847
-5.11155578,11.18238740,2.57458103,7.42305460,0.03874805,0.66368812,0.07189161,1.76382579,1.04261018,0.54741830
-5.10555278,11.10875126,2.55676684,7.39053016,0.03808193,0.65737308,0.07041351,1.73831330,1.02980751,0.54407098
-5.09954977,11.03068180,2.53609512,7.35686927,0.03733605,0.65031026,0.06881845,1.71158460,1.01694742,0.54022691
-5.09354677,10.95113491,2.51326298,7.32391932,0.03652723,0.64267666,0.06713578,1.68421744,1.00431180,0.53603731
-5.08754377,10.87312461,2.48901475,7.29354026,0.03567371,0.63466141,0.06539654,1.65680609,0.99217533,0.53165890
-5.08154077,10.79961322,2.46411309,7.26753668,0.03479467,0.62645795,0.06363242,1.62994163,0.98079675,0.52724852
-5.07553777,10.73340647,2.43931038,7.24759362,0.03390962,0.61825631,0.06187475,1.60419298,0.97041093,0.52295794
-5.06953477,10.67705768,2.41532159,7.23521857,0.03303792,0.61023584,0.06015361,1.58008924,0.96122191,0.51892898
-5.06353177,10.63278494,2.39279972,7.23169211,0.03219827,0.60255864,0.05849695,1.55810407,0.95339717,0.51528919
-5.05752876,10.60240389,2.37231451,7.23802866,0.03140824,0.59536401,0.05692995,1.53864268,0.94706317,0.51214829
-5.05152576,10.58727818,2.35433521,7.25494851,0.03068389,0.58876398,0.05547440,1.52203158,0.94230231,0.50959534
-5.04552276,10.58828830,2.33921782,7.28286140,0.03003944,0.58284029,0.05414832,1.50851162,0.93915135,0.50769691
-5.03951976,10.60581885,2.32719696,7.32186170,0.02948699,0.57764255,0.05296574,1.49823405,0.93760113,0.50649608
-5.03351676,10.63976324,2.31838239,7.37173401,0.02903637,0.57318784,0.05193656,1.49125968,0.93759766,0.50601234
-5.02751376,10.68954397,2.31276004,7.43196840,0.02869498,0.56946157,0.05106665,1.48756096,0.93904438,0.50624238
-5.02151076,10.75414632,2.31019705,7.50178325,0.02846774,0.56641940,0.05035797,1.48702647,0.94180538,0.50716144
-5.01550775,10.83216268,2.31045058,7.58015421,0.02835709,0.56399025,0.04980887,1.48946774,0.94570967,0.50872542
-5.00950475,10.92184458,2.31317951,7.66584723,0.02836305,0.56208001,0.04941444,1.49462758,0.95055601,0.51087332
-5.00350175,11.02115973,2.31795874,7.75745394,0.02848325,0.56057590,0.04916688,1.50218995,0.95611842,0.51353005
-4.99749875,11.12785128,2.32429516,7.85342761,0.02871311,0.55935118,0.04905595,1.51179048,0.96215213,0.51660937
-4.99149575,11.23949713,2.33164496,7.95211857,0.02904592,0.55827007,0.04906942,1.52302764,0.96839978,0.52001689
-4.98549275,11.35356744,2.33943147,8.05180781,0.02947305,0.55719263,0.04919343,1.53547400,0.97459783,0.52365296
-4.97948974,11.46747905,2.34706320,8.15073835,0.02998414,0.55597960,0.04941299,1.54868732,0.98048308,0.52741543
-4.97348674,11.57864599,2.35395153,8.24714399,0.03056727,0.55449683,0.04971227,1.56222142,0.98579914,0.53120219
-4.96748374,11.68452574,2.35952770,8.33927551,0.03120920,0.55261940,0.05007502,1.57563633,0.99030276,0.53491335
-4.96148074,11.78266140,2.36325875,8.42542467,0.03189564,0.55023530,0.05048482,1.58850801,0.99377002,0.53845326
-4.95547774,11.87071991,2.36466218,8.50394647,0.03261153,0.54724851,0.05092540,1.60043716,0.99600204,0.54173211
-4.94947474,11.94652699,2.36331900,8.57328012,0.03334128,0.54358157,0.05138085,1.61105726,0.99683037,0.54466733
-4.94347174,12.00809913,2.35888503,8.63196951,0.03406915,0.53917755,0.05183591,1.62004177,0.99612167,0.54718468
-4.93746873,12.05367307,2.35110015,8.67868323,0.03477957,0.53400138,0.05227612,1.62711031,0.99378171,0.54921916
-4.93146573,12.08173301,2.33979542,8.71223468,0.03545747,0.52804065,0.05268807,1.63203382,0.98975840,0.55071560
-4.92546273,12.09103543,2.32489781,8.73160200,0.03608867,0.52130570,0.05305956,1.63463856,0.98404384,0.55162918
-4.91945973,12.08063117,2.30643240,8.73594773,0.03666021,0.51382916,0.05337975,1.63480897,0.97667511,0.55192569
-4.91345673,12.04988422,2.28452189,8.72463749,0.03716069,0.50566491,0.05363938,1.63248909,0.96773381,0.55158167
-4.90745373,11.99848648,2.25938344,8.69725701,0.03758059,0.49688639,0.05383087,1.62768260,0.95734416,0.55058436
-4.90145073,11.92646739,2.23132268,8.65362671,0.03791250,0.48758444,0.05394846,1.62045143,0.94566984,0.54893154
-4.89544772,11.83419765,2.20072508,8.59381264,0.03815132,0.47786467,0.05398825,1.61091279,0.93290928,0.54663114
-4.88944472,11.72238613,2.16804469,8.51813307,0.03829442,0.46784427,0.05394833,1.59923472,0.91928983,0.54370079
-4.88344172,11.59206927,2.13379066,8.42715980,0.03834166,0.45764861,0.05382868,1.58563027,0.90506079,0.54016712
-4.87743872,11.44459276,2.09851181,8.32171358,0.03829535,0.44740749,0.05363123,1.57035038,0.89048553,0.53606503
-4.87143572,11.28158537,2.06277969,8.20285342,0.03816013,0.43725129,0.05335967,1.55367573,0.87583312,0.53143669
-4.86543272,11.10492564,2.02717086,8.07185958,0.03794276,0.42730707,0.05301937,1.53590781,0.86136964,0.52633059
-4.85942971,10.91670199,1.99224882,7.93021084,0.03765185,0.41769480,0.05261713,1.51735959,0.84734962,0.52080040
-4.85342671,10.71916790,1.95854646,7.77955644,0.03729748,0.40852383,0.05216100,1.49834611,0.83400803,0.51490386
-4.84742371,10.51469344,1.92654959,7.62168389,0.03689085,0.39988976,0.05165993,1.47917533,0.82155309,0.50870165
-4.84142071,10.30571520,1.89668238,7.45848367,0.03644384,0.39187184,0.05112355,1.46013984,0.81016025,0.50225631
-4.83541771,10.09468639,1.86929523,7.29191216,0.03596856,0.38453087,0.05056181,1.44150947,0.79996766,0.49563121
-4.82941471,9.88402909,1.84465559,7.12395438,0.03547699,0.37790798,0.04998471,1.42352528,0.79107333,0.48888971
-4.82341171,9.67609028,1.82294221,6.95658751,0.03498057,0.37202399,0.04940200,1.40639526,0.78353405,0.48209432
-4.81740870,9.47310312,1.80424297,6.79174677,0.03448986,0.36687965,0.04882293,1.39029152,0.77736614,0.47530615
-4.81140570,9.27715447,1.78855637,6.63129434,0.03401433,0.36245654,0.04825602,1.37534936,0.77254793,0.46858438
-4.80540270,9.09015928,1.77579658,6.47699220,0.03356208,0.35871880,0.04770890,1.36166797,0.76902379,0.46198594
-4.79939970,8.91384199,1.76580165,6.33047921,0.03313981,0.35561529,0.04718816,1.34931259,0.76670952,0.45556522
-4.79339670,8.74972449,1.75834458,6.19325260,0.03275272,0.35308246,0.04669933,1.33831784,0.76549867,0.44937384
-4.78739370,8.59912004,1.75314643,6.06665360,0.03240456,0.35104742,0.04624678,1.32869206,0.76526949,0.44346052
-4.78139070,8.46313209,1.74989091,5.95185693,0.03209771,0.34943128,0.04583380,1.32042204,0.76589207,0.43787080
-4.77538769,8.34265672,1.74823965,5.84986348,0.03183334,0.34815261,0.04546264,1.31347794,0.76723525,0.43264678
-4.76938469,8.23838741,1.74784729,5.76149567,0.03161152,0.34713070,0.04513459,1.30781790,0.76917295,0.42782670
-4.76338169,8.15082104,1.74837578,5.68739468,0.03143146,0.34628867,0.04485008,1.30339217,0.77158959,0.42344443
-4.75737869,8.08026389,1.74950707,5.62801922,0.03129169,0.34555611,0.04460880,1.30014619,0.77438419,0.41952882
-4.75137569,8.02683701,1.75095374,5.58364524,0.03119021,0.34487134,0.04440981,1.29802283,0.77747322,0.41610292
-4.74537269,7.99048051,1.75246710,5.55436649,0.03112466,0.34418309,0.04425166,1.29696334,0.78079186,0.41318314
-4.73936968,7.97095673,1.75384249,5.54009598,0.03109247,0.34345155,0.04413246,1.29690730,0.78429383,0.41077834
-4.73336668,7.96785266,1.75492177,5.54056831,0.03109095,0.34264883,0.04404997,1.29779150,0.78794975,0.40888903
-4.72736368,7.98058218,1.75559302,5.55534362,0.03111732,0.34175890,0.04400166,1.29954808,0.79174441,0.40750656
-4.72136068,8.00838918,1.75578761,5.58381339,0.03116880,0.34077687,0.04398474,1.30210214,0.79567300,0.40661263
-4.71535768,8.05035244,1.75547522,5.62520873,0.03124257,0.33970788,0.04399621,1.30536921,0.79973676,0.40617898
-4.70935468,8.10539341,1.75465701,5.67861177,0.03133580,0.33856559,0.04403285,1.30925276,0.80393823,0.40616746
-4.70335168,8.17228785,1.75335762,5.74297058,0.03144559,0.33737037,0.04409126,1.31364237,0.80827669,0.40653052
-4.69734867,8.24968195,1.75161653,5.81711773,0.03156897,0.33614728,0.04416783,1.31841253,0.81274382,0.40721210
-4.69134567,8.33611348,1.74947926,5.89979269,0.03170287,0.33492406,0.04425882,1.32342256,0.81732014,0.40814901
-4.68534267,8.43003787,1.74698901,5.98966778,0.03184411,0.33372904,0.04436032,1.32851765,0.82197225,0.40927274
-4.67933967,8.52985888,1.74417908,6.08537692,0.03198941,0.33258925,0.04446835,1.33353124,0.82665128,0.41051164
-4.67333667,8.63396309,1.74106652,6.18554672,0.03213538,0.33152864,0.04457884,1.33828851,0.83129241,0.41179347
-4.66733367,8.74075694,1.73764725,6.28882854,0.03227860,0.33056665,0.04468776,1.34261107,0.83581566,0.41304819
-4.66133067,8.84870504,1.73389275,6.39393044,0.03241565,0.32971701,0.04479113,1.34632256,0.84012784,0.41421076
-4.65532766,8.95636801,1.72974850,6.49964784,0.03254316,0.32898688,0.04488515,1.34925486,0.84412549,0.41522408
-4.64932466,9.06243830,1.72513414,6.60489138,0.03265790,0.32837639,0.04496624,1.35125466,0.84769878,0.41604173
-4.64332166,9.16577224,1.71994507,6.70871101,0.03275687,0.32787851,0.04503114,1.35219009,0.85073595,0.41663037
