energy_ev,total_up,Ca_p_up,Ca_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-3.46073037,4.27887283,0.02850214,0.00000000,0.04126933,0.46279064,0.02279862,2.61621611,1.44734381,0.89319261
-3.45472736,4.19203487,0.02684598,0.00000000,0.04097518,0.45993241,0.02216147,2.55606328,1.41762706,0.88151455
-3.44872436,4.09990222,0.02522542,0.00000000,0.04055179,0.45617562,0.02150685,2.49273194,1.38439888,0.86885464
-3.44272136,4.00305743,0.02365395,0.00000000,0.03999544,0.45154251,0.02083384,2.42659914,1.34786654,0.85539937
-3.43671836,3.90218499,0.02214292,0.00000000,0.03930487,0.44607733,0.02014271,2.35809770,1.30829869,0.84136656
-3.43071536,3.79807921,0.02070159,0.00000000,0.03848154,0.43984824,0.01943506,2.28772086,1.26602599,0.82700294
-3.42471236,3.69164587,0.01933724,0.00000000,0.03752981,0.43294793,0.01871381,2.21602334,1.22143870,0.81257987
-3.41870935,3.58389661,0.01805538,0.00000000,0.03645698,0.42549312,0.01798319,2.14361853,1.17498131,0.79838726
-3.41270635,3.47593581,0.01685988,0.00000000,0.03527321,0.41762255,0.01724868,2.07117131,1.12714414,0.78472574
-3.40670335,3.36893993,0.01575321,0.00000000,0.03399132,0.40949372,0.01651689,1.99938687,1.07845240,0.77189747
-3.40070035,3.26413033,0.01473658,0.00000000,0.03262638,0.40127848,0.01579541,1.92899572,1.02945298,0.76019576
-3.39469735,3.16274054,0.01381016,0.00000000,0.03119533,0.39315755,0.01509259,1.86073562,0.98069987,0.74989421
-3.38869435,3.06597988,0.01297318,0.00000000,0.02971641,0.38531443,0.01441736,1.79533149,0.93273858,0.74123573
-3.38269135,2.97499532,0.01222411,0.00000000,0.02820864,0.37792876,0.01377901,1.73347416,0.88609065,0.73442210
-3.37668834,2.89083374,0.01156072,0.00000000,0.02669115,0.37116977,0.01318690,1.67579938,0.84123878,0.72960477
-3.37068534,2.81440695,0.01098022,0.00000000,0.02518268,0.36518992,0.01265035,1.62286816,0.79861343,0.72687718
-3.36468234,2.74646132,0.01047930,0.00000000,0.02370096,0.36011919,0.01217837,1.57514966,0.75858151,0.72626950
-3.35867934,2.68755393,0.01005423,0.00000000,0.02226228,0.35606027,0.01177955,1.53300761,0.72143765,0.72774573
-3.35267634,2.63803673,0.00970093,0.00000000,0.02088104,0.35308491,0.01146196,1.49669101,0.68739845,0.73120381
-3.34667334,2.59804939,0.00941503,0.00000000,0.01956950,0.35123153,0.01123300,1.46632961,0.65659992,0.73647854
-3.34067034,2.56752136,0.00919197,0.00000000,0.01833752,0.35050423,0.01109947,1.44193449,0.62909808,0.74334741
-3.33466733,2.54618287,0.00902708,0.00000000,0.01719249,0.35087327,0.01106746,1.42340344,0.60487267,0.75153905
-3.32866433,2.53358412,0.00891570,0.00000000,0.01613935,0.35227678,0.01114240,1.41053085,0.58383358,0.76074391
-3.32266133,2.52912145,0.00885326,0.00000000,0.01518066,0.35462373,0.01132913,1.40302154,0.56582966,0.77062673
-3.31665833,2.53206877,0.00883545,0.00000000,0.01431678,0.35779786,0.01163186,1.40050739,0.55065934,0.78084012
-3.31065533,2.54161250,0.00885825,0.00000000,0.01354612,0.36166244,0.01205419,1.40256599,0.53808250,0.79103859
-3.30465233,2.55688794,0.00891811,0.00000000,0.01286545,0.36606548,0.01259915,1.40874013,0.52783297,0.80089243
-3.29864932,2.57701494,0.00901201,0.00000000,0.01227017,0.37084521,0.01326909,1.41855689,0.51963107,0.81010063
-3.29264632,2.60113120,0.00913750,0.00000000,0.01175467,0.37583562,0.01406564,1.43154563,0.51319561,0.81840241
-3.28664332,2.62842143,0.00929276,0.00000000,0.01131262,0.38087163,0.01498951,1.44725359,0.50825489,0.82558668
-3.28064032,2.65814109,0.00947661,0.00000000,0.01093730,0.38579394,0.01604036,1.46525883,0.50455632,0.83149914
-3.27463732,2.68963405,0.00968846,0.00000000,0.01062185,0.39045329,0.01721657,1.48517971,0.50187427,0.83604679
-3.26863432,2.72234347,0.00992826,0.00000000,0.01035948,0.39471393,0.01851496,1.50668098,0.50001613,0.83919970
-3.26263132,2.75581634,0.01019637,0.00000000,0.01014371,0.39845643,0.01993055,1.52947634,0.49882635,0.84099010
-3.25662831,2.78970182,0.01049344,0.00000000,0.00996844,0.40157969,0.02145630,1.55332791,0.49818863,0.84150903
-3.25062531,2.82374458,0.01082030,0.00000000,0.00982810,0.40400222,0.02308288,1.57804294,0.49802627,0.84090088
-3.24462231,2.85777396,0.01117769,0.00000000,0.00971765,0.40566266,0.02479851,1.60346862,0.49830102,0.83935612
-3.23861931,2.89169056,0.01156619,0.00000000,0.00963267,0.40651983,0.02658885,1.62948545,0.49901046,0.83710283
-3.23261631,2.92545138,0.01198598,0.00000000,0.00956926,0.40655213,0.02843704,1.65600014,0.50018440,0.83439746
-3.22661331,2.95905508,0.01243673,0.00000000,0.00952409,0.40575661,0.03032375,1.68293868,0.50188051,0.83151531
-3.22061031,2.99252841,0.01291746,0.00000000,0.00949427,0.40414772,0.03222753,1.71024023,0.50417932,0.82874123
-3.21460730,3.02591483,0.01342643,0.00000000,0.00947737,0.40175577,0.03412508,1.73785232,0.50717912,0.82636085
-3.20860430,3.05926594,0.01396113,0.00000000,0.00947131,0.39862535,0.03599185,1.76572773,0.51099061,0.82465280
-3.20260130,3.09263616,0.01451826,0.00000000,0.00947434,0.39481352,0.03780259,1.79382309,0.51573182,0.82388192
-3.19659830,3.12608053,0.01509378,0.00000000,0.00948497,0.39038807,0.03953211,1.82209925,0.52152307,0.82429373
-3.19059530,3.15965533,0.01568299,0.00000000,0.00950196,0.38542567,0.04115604,1.85052306,0.52848236,0.82611016
-3.18459230,3.19342103,0.01628069,0.00000000,0.00952427,0.38001008,0.04265162,1.87907024,0.53672096,0.82952631
-3.17858929,3.22744649,0.01688131,0.00000000,0.00955108,0.37423026,0.04399850,1.90772875,0.54633932,0.83470826
-3.17258629,3.26181376,0.01747913,0.00000000,0.00958175,0.36817858,0.04517950,1.93650209,0.55742327,0.84179167
-3.16658329,3.29662226,0.01806848,0.00000000,0.00961586,0.36194894,0.04618120,1.96541194,0.57004044,0.85088087
-3.16058029,3.33199145,0.01864390,0.00000000,0.00965317,0.35563497,0.04699451,1.99449961,0.58423698,0.86204839
-3.15457729,3.36806134,0.01920042,0.00000000,0.00969368,0.34932817,0.04761495,2.02382567,0.60003437,0.87533453
-3.14857429,3.40498999,0.01973365,0.00000000,0.00973757,0.34311618,0.04804284,2.05346772,0.61742658,0.89074694
-3.14257129,3.44294799,0.02023997,0.00000000,0.00978521,0.33708100,0.04828323,2.08351590,0.63637749,0.90826015
-3.13656828,3.48210960,0.02071662,0.00000000,0.00983716,0.33129746,0.04834567,2.11406626,0.65681862,0.92781485
-3.13056528,3.52264111,0.02116176,0.00000000,0.00989408,0.32583173,0.04824373,2.14521228,0.67864735,0.94931719
-3.12456228,3.56468675,0.02157449,0.00000000,0.00995672,0.32074013,0.04799439,2.17703484,0.70172579,0.97263802
-3.11855928,3.60835314,0.02195481,0.00000000,0.01002586,0.31606810,0.04761728,2.20959126,0.72588026,0.99761229
-3.11255628,3.65369313,0.02230357,0.00000000,0.01010221,0.31184956,0.04713381,2.24290409,0.75090167,1.02403887
-3.10655328,3.70069017,0.02262234,0.00000000,0.01018635,0.30810654,0.04656625,2.27695022,0.77654694,1.05168093
-3.10055028,3.74924434,0.02291327,0.00000000,0.01027864,0.30484920,0.04593681,2.31165132,0.80254134,1.08026707
-3.09454727,3.79916088,0.02317894,0.00000000,0.01037916,0.30207617,0.04526674,2.34686594,0.82858209,1.10949348
-3.08854427,3.85014244,0.02342219,0.00000000,0.01048762,0.29977532,0.04457554,2.38238421,0.85434295,1.13902719
-3.08254127,3.90178535,0.02364593,0.00000000,0.01060332,0.29792475,0.04388027,2.41792526,0.87947996,1.16851052
-3.07653827,3.95358067,0.02385293,0.00000000,0.01072511,0.29649418,0.04319504,2.45313788,0.90363812,1.19756671
-3.07053527,4.00491993,0.02404569,0.00000000,0.01085137,0.29544650,0.04253066,2.48760447,0.92645875,1.22580668
-3.06453227,4.05510570,0.02422630,0.00000000,0.01098006,0.29473955,0.04189448,2.52084807,0.94758760,1.25283685
-3.05852926,4.10336639,0.02439622,0.00000000,0.01110869,0.29432803,0.04129042,2.55234245,0.96668311,1.27826762
-3.05252626,4.14887490,0.02455625,0.00000000,0.01123444,0.29416541,0.04071917,2.58152460,0.98342476,1.30172246
-3.04652326,4.19077030,0.02470641,0.00000000,0.01135425,0.29420590,0.04017856,2.60780936,0.99752117,1.32284717
-3.04052026,4.22818166,0.02484588,0.00000000,0.01146486,0.29440633,0.03966401,2.63060542,1.00871762,1.34131903
-3.03451726,4.26025325,0.02497299,0.00000000,0.01156299,0.29472797,0.03916915,2.64933217,1.01680276,1.35685549
-3.02851426,4.28617004,0.02508522,0.00000000,0.01164547,0.29513811,0.03868640,2.66343665,1.02161420,1.36922214
-3.02251126,4.30518281,0.02517921,0.00000000,0.01170932,0.29561159,0.03820766,2.67241020,1.02304297,1.37823958
-3.01650825,4.31663197,0.02525089,0.00000000,0.01175191,0.29613199,0.03772495,2.67580408,1.02103644,1.38378909
-3.01050525,4.31996948,0.02529554,0.00000000,0.01177108,0.29669275,0.03723095,2.67324373,1.01559992,1.38581680
-3.00450225,4.31477827,0.02530793,0.00000000,0.01176521,0.29729786,0.03671955,2.66444122,1.00679667,1.38433629
-2.99849925,4.30078875,0.02528253,0.00000000,0.01173332,0.29796246,0.03618625,2.64920571,0.99474656,1.37942953
-2.99249625,4.27789199,0.02521364,0.00000000,0.01167510,0.29871300,0.03562844,2.62745163,0.97962328,1.37124617
-2.98649325,4.24614933,0.02509565,0.00000000,0.01159095,0.29958722,0.03504563,2.59920447,0.96165050,1.36000120
-2.98049025,4.20579822,0.02492328,0.00000000,0.01148197,0.30063370,0.03443944,2.56460415,0.94109681,1.34597103
-2.97448724,4.15725412,0.02469179,0.00000000,0.01134991,0.30191109,0.03381361,2.52390600,0.91826995,1.32948820
-2.96848424,4.10110849,0.02439724,0.00000000,0.01119714,0.30348704,0.03317381,2.47747919,0.89351038,1.31093469
-2.96248124,4.03812263,0.02403673,0.00000000,0.01102656,0.30543665,0.03252741,2.42580293,0.86718436,1.29073424
-2.95647824,3.96921769,0.02360858,0.00000000,0.01084152,0.30784065,0.03188318,2.36946034,0.83967692,1.26934363
-2.95047524,3.89546076,0.02311255,0.00000000,0.01064567,0.31078315,0.03125090,2.30913018,0.81138477,1.24724334
-2.94447224,3.81804732,0.02254995,0.00000000,0.01044290,0.31434915,0.03064100,2.24557664,0.78270939,1.22492769
-2.93846923,3.73828051,0.02192374,0.00000000,0.01023718,0.31862173,0.03006419,2.17963733,0.75405051,1.20289474
-2.93246623,3.65754747,0.02123859,0.00000000,0.01003247,0.32367912,0.02953104,2.11220980,0.72579999,1.18163627
-2.92646323,3.57729340,0.02050079,0.00000000,0.00983262,0.32959162,0.02905165,2.04423678,0.69833648,1.16162805
-2.92046023,3.49899414,0.01971822,0.00000000,0.00964127,0.33641857,0.02863536,1.97669058,0.67202062,1.14332069
-2.91445723,3.42412774,0.01890022,0.00000000,0.00946179,0.34420542,0.02829048,1.91055698,0.64719116,1.12713129
-2.90845423,3.35414612,0.01805731,0.00000000,0.00929719,0.35298110,0.02802412,1.84681895,0.62416183,1.11343621
-2.90245123,3.29044747,0.01720101,0.00000000,0.00915012,0.36275572,0.02784202,1.78644069,0.60321902,1.10256515
-2.89644822,3.23435018,0.01634356,0.00000000,0.00902282,0.37351872,0.02774852,1.73035225,0.58462034,1.09479652
-2.89044522,3.18706905,0.01549753,0.00000000,0.00891714,0.38523765,0.02774650,1.67943511,0.56859382,1.09035452
-2.88444222,3.14969426,0.01467557,0.00000000,0.00883450,0.39785756,0.02783744,1.63450896,0.55533777,1.08940756
-2.87843922,3.12317359,0.01389002,0.00000000,0.00877598,0.41130107,0.02802146,1.59631995,0.54502120,1.09206827
-2.87243622,3.10829791,0.01315263,0.00000000,0.00874228,0.42546914,0.02829739,1.56553025,0.53778447,1.09839477
-2.86643322,3.10569025,0.01247419,0.00000000,0.00873377,0.44024255,0.02866291,1.54270927,0.53374023,1.10839309
-2.86043022,3.11579791,0.01186430,0.00000000,0.00875053,0.45548402,0.02911461,1.52832621,0.53297431,1.12202033
-2.85442721,3.13888758,0.01133111,0.00000000,0.00879236,0.47104094,0.02964809,1.52274380,0.53554641,1.13918844
-2.84842421,3.17504292,0.01088110,0.00000000,0.00885878,0.48674849,0.03025808,1.52621328,0.54149051,1.15976811
-2.84242121,3.22416415,0.01051894,0.00000000,0.00894905,0.50243329,0.03093844,1.53887011,0.55081474,1.18359255
-2.83641821,3.28596914,0.01024738,0.00000000,0.00906219,0.51791722,0.03168224,1.56073049,0.56350077,1.21046086
-2.83041521,3.35999570,0.01006721,0.00000000,0.00919691,0.53302136,0.03248179,1.59168842,0.57950256,1.24014082
-2.82441221,3.44560477,0.00997722,0.00000000,0.00935165,0.54756998,0.03332866,1.63151336,0.59874457,1.27237085
-2.81840920,3.54198430,0.00997426,0.00000000,0.00952455,0.56139438,0.03421366,1.67984848,0.62111956,1.30686131
-2.81240620,3.64815413,0.01005336,0.00000000,0.00971337,0.57433649,0.03512693,1.73620971,0.64648599,1.34329510
-2.80640320,3.76297189,0.01020779,0.00000000,0.00991554,0.58625215,0.03605791,1.79998592,0.67466542,1.38132773
-2.80040020,3.88514051,0.01042931,0.00000000,0.01012813,0.59701394,0.03699542,1.87044046,0.70544007,1.42058729
-2.79439720,4.01321780,0.01070835,0.00000000,0.01034782,0.60651356,0.03792780,1.94671463,0.73855083,1.46067449
-2.78839420,4.14562874,0.01103424,0.00000000,0.01057097,0.61466362,0.03884298,2.02783351,0.77369605,1.50116324
-2.78239120,4.28068107,0.01139548,0.00000000,0.01079361,0.62139893,0.03972867,2.11271453,0.81053142,1.54160210
-2.77638819,4.41658458,0.01178005,0.00000000,0.01101150,0.62667721,0.04057260,2.20017924,0.84867115,1.58151703
-2.77038519,4.55147460,0.01217566,0.00000000,0.01122025,0.63047924,0.04136273,2.28896842,0.88769073,1.62041556
-2.76438219,4.68343959,0.01257010,0.00000000,0.01141534,0.63280855,0.04208753,2.37776070,0.92713122,1.65779254
-2.75837919,4.81055280,0.01295151,0.00000000,0.01159229,0.63369056,0.04273627,2.46519464,0.96650542,1.69313771
-2.75237619,4.93090741,0.01330868,0.00000000,0.01174678,0.63317138,0.04329932,2.54989375,1.00530546,1.72594464
-2.74637319,5.04265436,0.01363128,0.00000000,0.01187473,0.63131621,0.04376839,2.63049412,1.04301201,1.75572104
-2.74037019,5.14404178,0.01391018,0.00000000,0.01197246,0.62820746,0.04413678,2.70567376,1.07910463,1.78199998
-2.73436718,5.23345468,0.01413754,0.00000000,0.01203684,0.62394264,0.04439963,2.77418280,1.11307295,1.80435154
-2.72836418,5.30945339,0.01430707,0.00000000,0.01206534,0.61863205,0.04455401,2.83487340,1.14442829,1.82239423
-2.72236118,5.37080911,0.01441407,0.00000000,0.01205620,0.61239640,0.04459907,2.88672828,1.17271531,1.83580585
-2.71635818,5.41653504,0.01445552,0.00000000,0.01200844,0.60536426,0.04453604,2.92888664,1.19752310,1.84433295
-2.71035518,5.44591166,0.01443008,0.00000000,0.01192194,0.59766964,0.04436821,2.96066633,1.21849526,1.84779848
-2.70435218,5.45850483,0.01433804,0.00000000,0.01179744,0.58944933,0.04410082,2.98158135,1.23533865,1.84610721
-2.69834917,5.45417572,0.01418122,0.00000000,0.01163656,0.58084050,0.04374092,2.99135371,1.24783023,1.83924858
-2.69234617,5.43308213,0.01396283,0.00000000,0.01144172,0.57197815,0.04329718,2.98991916,1.25582192,1.82729679
-2.68634317,5.39567082,0.01368733,0.00000000,0.01121609,0.56299272,0.04277963,2.97742644,1.25924309,1.81040809
-2.68034017,5.34266112,0.01336014,0.00000000,0.01096350,0.55400774,0.04219943,2.95422989,1.25810070,1.78881542
-2.67433717,5.27502041,0.01298751,0.00000000,0.01068829,0.54513756,0.04156858,2.92087588,1.25247710,1.76282073
-2.66833417,5.19393248,0.01257621,0.00000000,0.01039523,0.53648522,0.04089967,2.87808342,1.24252558,1.73278513
-2.66233117,5.10075996,0.01213334,0.00000000,0.01008930,0.52814043,0.04020556,2.82671973,1.22846393,1.69911764
-2.65632816,4.99700241,0.01166609,0.00000000,0.00977564,0.52017777,0.03949917,2.76777194,1.21056634,1.66226283
-2.65032516,4.88425168,0.01118153,0.00000000,0.00945929,0.51265508,0.03879321,2.70231583,1.18915397,1.62268798
-2.64432216,4.76414626,0.01068640,0.00000000,0.00914514,0.50561213,0.03809993,2.63148298,1.16458460,1.58087032
-2.63831916,4.63832640,0.01018702,0.00000000,0.00883773,0.49906969,0.03743095,2.55642760,1.13724190,1.53728480
-2.63231616,4.50839154,0.00968910,0.00000000,0.00854116,0.49302889,0.03679700,2.47829417,1.10752458,1.49239285
-2.62631316,4.37586142,0.00919770,0.00000000,0.00825901,0.48747108,0.03620777,2.39818722,1.07583598,1.44663251
-2.62031016,4.24214227,0.00871714,0.00000000,0.00799421,0.48235824,0.03567168,2.31714402,1.04257445,1.40041009
-2.61430715,4.10849878,0.00825100,0.00000000,0.00774900,0.47763383,0.03519570,2.23611126,1.00812462,1.35409364
-2.60830415,3.97603274,0.00780213,0.00000000,0.00752492,0.47322430,0.03478522,2.15592616,0.97285017,1.30800824
-2.60230115,3.84566848,0.00737266,0.00000000,0.00732278,0.46904105,0.03444380,2.07730261,0.93708783,1.26243309
-2.59629815,3.71814540,0.00696407,0.00000000,0.00714266,0.46498302,0.03417306,2.00082234,0.90114305,1.21760034
-2.59029515,3.59401719,0.00657727,0.00000000,0.00698396,0.46093972,0.03397257,1.92693130,0.86528715,1.17369552
-2.58429215,3.47365746,0.00621264,0.00000000,0.00684544,0.45679467,0.03383970,1.85594089,0.82975587,1.13085934
-2.57828914,3.35727103,0.00587015,0.00000000,0.00672529,0.45242913,0.03376960,1.78803375,0.79474933,1.08919071
-2.57228614,3.24491015,0.00554944,0.00000000,0.00662123,0.44772602,0.03375518,1.72327349,0.76043313,1.04875065
-2.56628314,3.13649468,0.00524990,0.00000000,0.00653058,0.44257385,0.03378720,1.66161783,0.72694038,1.00956702
-2.56028014,3.03183529,0.00497076,0.00000000,0.00645039,0.43687057,0.03385438,1.60293433,0.69437452,0.97163975
-2.55427714,2.93065864,0.00471117,0.00000000,0.00637754,0.43052710,0.03394366,1.54701803,0.66281256,0.93494628
-2.54827414,2.83263359,0.00447025,0.00000000,0.00630885,0.42347046,0.03404047,1.49361018,0.63230874,0.89944736
-2.54227114,2.73739743,0.00424721,0.00000000,0.00624118,0.41564642,0.03412911,1.44241737,0.60289818,0.86509261
-2.53626813,2.64458134,0.00404132,0.00000000,0.00617158,0.40702138,0.03419324,1.39313035,0.57460052,0.83182616
-2.53026513,2.55383430,0.00385206,0.00000000,0.00609736,0.39758366,0.03421635,1.34544193,0.54742336,0.79959189
-2.52426213,2.46484479,0.00367906,0.00000000,0.00601619,0.38734397,0.03418230,1.29906339,0.52136541,0.76833848
-2.51825913,2.37735980,0.00352222,0.00000000,0.00592620,0.37633516,0.03407592,1.25373906,0.49641933,0.73802401
-2.51225613,2.29120076,0.00338170,0.00000000,0.00582602,0.36461123,0.03388355,1.20925860,0.47257415,0.70862009
-2.50625313,2.20627613,0.00325793,0.00000000,0.00571484,0.35224575,0.03359355,1.16546692,0.44981743,0.68011559
-2.50025013,2.12259047,0.00315166,0.00000000,0.00559248,0.33932969,0.03319681,1.12227137,0.42813696,0.65251966
-2.49424712,2.04024991,0.00306395,0.00000000,0.00545936,0.32596886,0.03268710,1.07964633,0.40752233,0.62586428
-2.48824412,1.95946414,0.00299616,0.00000000,0.00531653,0.31228101,0.03206137,1.03763518,0.38796607,0.60020601
-2.48224112,1.88054474,0.00294995,0.00000000,0.00516561,0.29839283,0.03131998,0.99634956,0.36946464,0.57562706
-2.47623812,1.80390026,0.00292726,0.00000000,0.00500882,0.28443683,0.03046669,0.95596632,0.35201918,0.55223547
-2.47023512,1.73002788,0.00293026,0.00000000,0.00484884,0.27054835,0.02950860,0.91672207,0.33563603,0.53016438
-2.46423212,1.65950205,0.00296133,0.00000000,0.00468880,0.25686264,0.02845600,0.87890567,0.32032698,0.50957038
-2.45822911,1.59296011,0.00302298,0.00000000,0.00453215,0.24351228,0.02732199,0.84284880,0.30610921,0.49063068
-2.45222611,1.53108520,0.00311775,0.00000000,0.00438256,0.23062471,0.02612212,0.80891497,0.29300501,0.47353931
-2.44622311,1.47458674,0.00324818,0.00000000,0.00424386,0.21832019,0.02487382,0.77748705,0.28104095,0.45850217
-2.44022011,1.42417871,0.00341662,0.00000000,0.00411983,0.20670988,0.02359589,0.74895390,0.27024681,0.44573096
-2.43421711,1.38055620,0.00362516,0.00000000,0.00401414,0.19589430,0.02230788,0.72369605,0.26065394,0.43543621
-2.42821411,1.34437077,0.00387551,0.00000000,0.00393021,0.18596200,0.02102943,0.70207121,0.25229319,0.42781939
-2.42221111,1.31620516,0.00416882,0.00000000,0.00387107,0.17698839,0.01977971,0.68439971,0.24519254,0.42306441
-2.41620810,1.29654810,0.00450557,0.00000000,0.00383927,0.16903485,0.01857681,0.67095037,0.23937420,0.42132873
-2.41020510,1.28577016,0.00488545,0.00000000,0.00383674,0.16214793,0.01743721,0.66192746,0.23485161,0.42273442
-2.40420210,1.28410142,0.00530720,0.00000000,0.00386471,0.15635884,0.01637535,0.65745893,0.23162629,0.42735957
-2.39819910,1.29161217,0.00576857,0.00000000,0.00392367,0.15168306,0.01540327,0.65758665,0.22968468,0.43523036
-2.39219610,1.30819742,0.00626619,0.00000000,0.00401323,0.14812021,0.01453030,0.66225915,0.22899535,0.44631446
-2.38619310,1.33356654,0.00679558,0.00000000,0.00413220,0.14565423,0.01376294,0.67132706,0.22950656,0.46051591
-2.38019010,1.36723865,0.00735113,0.00000000,0.00427849,0.14425378,0.01310476,0.68454204,0.23114454,0.47767205
-2.37418709,1.40854469,0.00792614,0.00000000,0.00444920,0.14387313,0.01255645,0.70155906,0.23381257,0.49755290
-2.36818409,1.45663669,0.00851296,0.00000000,0.00464063,0.14445330,0.01211596,0.72194262,0.23739109,0.51986311
-2.36218109,1.51050439,0.00910307,0.00000000,0.00484839,0.14592368,0.01177868,0.74517661,0.24173885,0.54424670
-2.35617809,1.56899929,0.00968733,0.00000000,0.00506751,0.14820404,0.01153779,0.77067785,0.24669527,0.57029471
-2.35017509,1.63086556,0.01025618,0.00000000,0.00529252,0.15120688,0.01138455,0.79781298,0.25208394,0.59755556
-2.34417209,1.69477695,0.01079994,0.00000000,0.00551769,0.15484006,0.01130871,0.82591812,0.25771716,0.62554785
-2.33816908,1.75937875,0.01130910,0.00000000,0.00573712,0.15900973,0.01129897,0.85432073,0.26340145,0.65377533
-2.33216608,1.82333292,0.01177460,0.00000000,0.00594498,0.16362321,0.01134338,0.88236286,0.26894382,0.68174338
-2.32616308,1.88536497,0.01218823,0.00000000,0.00613565,0.16859193,0.01142982,0.90942471,0.27415848,0.70897647
-2.32016008,1.94431035,0.01254287,0.00000000,0.00630392,0.17383414,0.01154640,0.93494778,0.27887382,0.73503580
-2.31415708,1.99915846,0.01283279,0.00000000,0.00644517,0.17927721,0.01168183,0.95845631,0.28293926,0.75953638
-2.30815408,2.04909213,0.01305394,0.00000000,0.00655550,0.18485951,0.01182583,0.97957622,0.28623174,0.78216285
-2.30215108,2.09352091,0.01320409,0.00000000,0.00663187,0.19053165,0.01196938,0.99805057,0.28866149,0.80268328
-2.29614807,2.13210622,0.01328303,0.00000000,0.00667222,0.19625692,0.01210499,1.01375080,0.29017687,0.82096021
-2.29014507,2.16477748,0.01329260,0.00000000,0.00667550,0.20201113,0.01222684,1.02668318,0.29076803,0.83695865
-2.28414207,2.19173808,0.01323670,0.00000000,0.00664176,0.20778152,0.01233090,1.03699020,0.29046924,0.85075037
-2.27813907,2.21346106,0.01312124,0.00000000,0.00657209,0.21356508,0.01241497,1.04494663,0.28935985,0.86251463
-2.27213607,2.23067449,0.01295398,0.00000000,0.00646863,0.21936618,0.01247860,1.05095059,0.28756370,0.87253494
-2.26613307,2.24433741,0.01274431,0.00000000,0.00633445,0.22519381,0.01252305,1.05550994,0.28524725,0.88119239
-2.26013007,2.25560726,0.01250300,0.00000000,0.00617350,0.23105845,0.01255110,1.05922449,0.28261628,0.88895562
-2.25412706,2.26580037,0.01224187,0.00000000,0.00599046,0.23696898,0.01256686,1.06276510,0.27991149,0.89636797
-2.24812406,2.27634734,0.01197344,0.00000000,0.00579057,0.24292969,0.01257553,1.06685021,0.27740307,0.90403237
-2.24212106,2.28874514,0.01171055,0.00000000,0.00557951,0.24893771,0.01258317,1.07222116,0.27538445,0.91259458
-2.23611806,2.30450800,0.01146598,0.00000000,0.00536323,0.25498102,0.01259640,1.07961705,0.27416554,0.92272550
-2.23011506,2.32511900,0.01125205,0.00000000,0.00514774,0.26103724,0.01262214,1.08975027,0.27406546,0.93510295
-2.22411206,2.35198418,0.01108031,0.00000000,0.00493899,0.26707332,0.01266737,1.10328346,0.27540515,0.95039379
-2.21810905,2.38639058,0.01096115,0.00000000,0.00474270,0.27304609,0.01273886,1.12080883,0.27849983,0.96923657
-2.21210605,2.42946948,0.01090355,0.00000000,0.00456426,0.27890386,0.01284297,1.14283024,0.28365157,0.99222527
-2.20610305,2.48216566,0.01091483,0.00000000,0.00440853,0.28458882,0.01298546,1.16974866,0.29114195,1.01989432
-2.20010005,2.54521309,0.01100048,0.00000000,0.00427986,0.29004018,0.01317133,1.20185107,0.30122497,1.05270506
-2.19409705,2.61911731,0.01116401,0.00000000,0.00418188,0.29519783,0.01340469,1.23930307,0.31412018,1.09103372
-2.18809405,2.70414421,0.01140694,0.00000000,0.00411757,0.30000638,0.01368867,1.28214500,0.33000613,1.13516098
-2.18209105,2.80031494,0.01172876,0.00000000,0.00408912,0.30441913,0.01402536,1.33029132,0.34901415,1.18526300
-2.17608804,2.90740631,0.01212700,0.00000000,0.00409799,0.30840193,0.01441574,1.38353327,0.37122258,1.24140396
-2.17008504,3.02495616,0.01259736,0.00000000,0.00414487,0.31193645,0.01485967,1.44154404,0.39665144,1.30353020
-2.16408204,3.15227309,0.01313385,0.00000000,0.00422967,0.31502279,0.01535588,1.50388655,0.42525784,1.37146583
-2.15807904,3.28844988,0.01372898,0.00000000,0.00435160,0.31768119,0.01590200,1.57002309,0.45693210,1.44491023
-2.15207604,3.43238033,0.01437403,0.00000000,0.00450917,0.31995262,0.01649451,1.63932683,0.49149502,1.52343746
-2.14607304,3.58277907,0.01505926,0.00000000,0.00470026,0.32189834,0.01712883,1.71109468,0.52869633,1.60649806
-2.14007004,3.73820421,0.01577419,0.00000000,0.00492212,0.32359827,0.01779931,1.78456138,0.56821468,1.69342344
-2.13406703,3.89708275,0.01650790,0.00000000,0.00517150,0.32514832,0.01849928,1.85891455,0.60965942,1.78343341
-2.12806403,4.05773861,0.01724925,0.00000000,0.00544466,0.32665683,0.01922112,1.93331055,0.65257442,1.87564711
-2.12206103,4.21842344,0.01798716,0.00000000,0.00573746,0.32824021,0.01995634,2.00689094,0.69644402,1.96909770
-2.11605803,4.37734997,0.01871086,0.00000000,0.00604544,0.33001803,0.02069564,2.07879927,0.74070127,2.06275085
-2.11005503,4.53272774,0.01941009,0.00000000,0.00636391,0.33210790,0.02142906,2.14819817,0.78473855,2.15552721
-2.10405203,4.68280092,0.02007530,0.00000000,0.00668801,0.33462021,0.02214612,2.21428614,0.82792027,2.24632854
-2.09804902,4.82588749,0.02069781,0.00000000,0.00701284,0.33765314,0.02283596,2.27631403,0.86959766,2.33406700
