energy_ev,total_up,C_s_up,C_p_up,Hg_p_up,Hg_d_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-3.14257129,4.92299124,0.24322193,0.48138957,1.08227688,0.41695845,0.39736868,2.36522287,1.22016879,0.01645993
-3.13656828,5.25888098,0.26270944,0.51570441,1.15480163,0.44978385,0.42413275,2.50045077,1.27810128,0.01773354
-3.13056528,5.60040435,0.28322214,0.55151662,1.22983787,0.48466901,0.45043753,2.63212042,1.33358112,0.01907294
-3.12456228,5.94308461,0.30454012,0.58832198,1.30634244,0.52117871,0.47593415,2.75835318,1.38565336,0.02046394
-3.11855928,6.28239977,0.32643146,0.62559751,1.38325844,0.55884794,0.50027534,2.87738240,1.43345990,0.02189146
-3.11255628,6.61387788,0.34865695,0.66281219,1.45953714,0.59718996,0.52312353,2.98759730,1.47626208,0.02333979
-3.10655328,6.93319203,0.37097499,0.69943811,1.53415965,0.63570506,0.54415893,3.08758206,1.51345910,0.02479286
-3.10055028,7.23625203,0.39314653,0.73496188,1.60615801,0.67388988,0.56308725,3.17614872,1.54460177,0.02623448
-3.09454727,7.51928979,0.41493973,0.76889584,1.67463467,0.71124695,0.57964686,3.25236266,1.56940091,0.02764862
-3.08854427,7.77893540,0.43613425,0.80078869,1.73878003,0.74729421,0.59361502,3.31555967,1.58773018,0.02901970
-3.08254127,8.01228120,0.45652505,0.83023512,1.79788715,0.78157419,0.60481303,3.36535397,1.59962326,0.03033278
-3.07653827,8.21693138,0.47592532,0.85688411,1.85136310,0.81366239,0.61311009,3.40163704,1.60526554,0.03157381
-3.07053527,8.39103541,0.49416865,0.88044539,1.89873663,0.84317470,0.61842564,3.42456733,1.60498080,0.03272982
-3.06453227,8.53330404,0.51111022,0.90069400,1.93966174,0.86977352,0.62073020,3.43455155,1.59921350,0.03378910
-3.05852926,8.64300761,0.52662699,0.91747249,1.97391710,0.89317231,0.62004466,3.43221836,1.58850757,0.03474128
-3.05252626,8.71995716,0.54061707,0.93069085,2.00140136,0.91313852,0.61643806,3.41838589,1.57348260,0.03557743
-3.04652326,8.76446951,0.55299813,0.94032418,2.02212479,0.92949484,0.61002396,3.39402452,1.55480868,0.03629010
-3.04052026,8.77731861,0.56370524,0.94640812,2.03619756,0.94211876,0.60095565,3.36021679,1.53318083,0.03687333
-3.03451726,8.75967574,0.57268823,0.94903248,2.04381551,0.95094070,0.58942039,3.31811601,1.50929426,0.03732262
-3.02851426,8.71304184,0.57990881,0.94833334,2.04524408,0.95594083,0.57563297,3.26890566,1.48382132,0.03763488
-3.02251126,8.63917556,0.58533778,0.94448412,2.04080135,0.95714483,0.55982880,3.21376098,1.45739114,0.03780836
-3.01650825,8.54002062,0.58895245,0.93768604,2.03084107,0.95461911,0.54225701,3.15381445,1.43057253,0.03784258
-3.01050525,8.41763590,0.59073472,0.92815861,2.01573657,0.94846558,0.52317370,3.09012615,1.40386075,0.03773823
-3.00450225,8.27413138,0.59066971,0.91613056,1.99586626,0.93881649,0.50283556,3.02366011,1.37766818,0.03749715
-2.99849925,8.11161251,0.58874537,0.90183166,1.97160151,0.92582946,0.48149429,2.95526693,1.35231917,0.03712220
-2.99249625,7.93213475,0.58495290,0.88548589,1.94329715,0.90968310,0.45939180,2.88567292,1.32804872,0.03661724
-2.98649325,7.73766948,0.57928807,0.86730605,1.91128497,0.89057321,0.43675631,2.81547562,1.30500462,0.03598708
-2.98049025,7.53008135,0.57175335,0.84749016,1.87587029,0.86870979,0.41379951,2.74514499,1.28325264,0.03523746
-2.97448724,7.31111676,0.56236060,0.82621947,1.83733132,0.84431476,0.39071470,2.67502968,1.26278408,0.03437502
-2.96848424,7.08240210,0.55113420,0.80365820,1.79592098,0.81762027,0.36767582,2.60536728,1.24352508,0.03340727
-2.96248124,6.84545020,0.53811433,0.77995461,1.75187076,0.78886766,0.34483732,2.53629762,1.22534693,0.03234260
-2.95647824,6.60167274,0.52336006,0.75524332,1.70539601,0.75830664,0.32233466,2.46787792,1.20807695,0.03119019
-2.95047524,6.35239656,0.50695207,0.72964834,1.65670190,0.72619469,0.30028543,2.40009887,1.19150925,0.02996001
-2.94447224,6.09888159,0.48899467,0.70328666,1.60598971,0.69279635,0.27879070,2.33290074,1.17541509,0.02866273
-2.93846923,5.84233840,0.46961700,0.67627197,1.55346261,0.65838236,0.25793662,2.26618869,1.15955248,0.02730963
-2.93246623,5.58394381,0.44897316,0.64871807,1.49933061,0.62322834,0.23779610,2.19984695,1.14367490,0.02591246
-2.92646323,5.32485321,0.42724125,0.62074196,1.44381446,0.58761305,0.21843033,2.13375133,1.12753907,0.02448332
-2.92046023,5.06620912,0.40462134,0.59246616,1.38714801,0.55181623,0.19989021,2.06778016,1.11091201,0.02303447
-2.91445723,4.80914557,0.38133244,0.56402030,1.32957941,0.51611586,0.18221757,2.00182356,1.09357716,0.02157819
-2.90845423,4.55478876,0.35760848,0.53554187,1.27137083,0.48078519,0.16544606,1.93579134,1.07534021,0.02012650
-2.90245123,4.30425440,0.33369370,0.50717617,1.21279722,0.44608942,0.14960196,1.86961967,1.05603437,0.01869106
-2.89644822,4.05864291,0.30983752,0.47907556,1.15414420,0.41228241,0.13470459,1.80327695,1.03552550,0.01728292
-2.89044522,3.81903313,0.28628923,0.45139814,1.09570548,0.37960341,0.12076679,1.73676905,1.01371715,0.01591237
-2.88444222,3.58647587,0.26329266,0.42430601,1.03778018,0.34827409,0.10779509,1.67014417,0.99055534,0.01458877
-2.87843922,3.36198804,0.24108118,0.39796331,0.98067016,0.31849598,0.09578998,1.60349739,0.96603324,0.01332046
-2.87243622,3.14654801,0.21987318,0.37253418,0.92467784,0.29044851,0.08474620,1.53697495,0.94019545,0.01211464
-2.86643322,2.94109280,0.19986817,0.34818079,0.87010448,0.26428764,0.07465302,1.47077809,0.91314167,0.01097735
-2.86043022,2.74651696,0.18124367,0.32506147,0.81724915,0.24014514,0.06549478,1.40516628,0.88502941,0.00991345
-2.85442721,2.56367325,0.16415287,0.30332917,0.76640815,0.21812860,0.05725139,1.34045943,0.85607563,0.00892662
-2.84842421,2.39337437,0.14872324,0.28313012,0.71787512,0.19832200,0.04989917,1.27703886,0.82655668,0.00801948
-2.84242121,2.23639530,0.13505572,0.26460268,0.67194128,0.18078680,0.04341169,1.21534655,0.79680657,0.00719360
-2.83641821,2.09347543,0.12322484,0.24787645,0.62889593,0.16556344,0.03776078,1.15588241,0.76721310,0.00644970
-2.83041521,1.96531951,0.11327924,0.23307144,0.58902672,0.15267311,0.03291764,1.09919921,0.73821191,0.00578769
-2.82441221,1.85259673,0.10524273,0.22029725,0.55261959,0.14211960,0.02885390,1.04589508,0.71027825,0.00520688
-2.81840920,1.75593730,0.09911570,0.20965222,0.51995808,0.13389112,0.02554273,0.99660348,0.68391671,0.00470606
-2.81240620,1.67592586,0.09487660,0.20122238,0.49132181,0.12796204,0.02295984,0.95198066,0.65964896,0.00428366
-2.80640320,1.61309154,0.09248364,0.19508025,0.46698397,0.12429425,0.02108433,0.91269088,0.63799995,0.00393786
-2.80040020,1.56789468,0.09187631,0.19128326,0.44720776,0.12283836,0.01989935,0.87938971,0.61948284,0.00366669
-2.79439720,1.54071027,0.09297694,0.18987209,0.43224172,0.12353435,0.01939250,0.85270568,0.60458325,0.00346810
-2.78839420,1.53180876,0.09569207,0.19086857,0.42231393,0.12631200,0.01955596,0.83322109,0.59374331,0.00334005
-2.78239120,1.54133484,0.09991366,0.19427353,0.41762530,0.13109087,0.02038626,0.82145227,0.58734604,0.00328049
-2.77638819,1.56928498,0.10552028,0.20006447,0.41834189,0.13778002,0.02188380,0.81783010,0.58570072,0.00328739
-2.77038519,1.61548494,0.11237813,0.20819323,0.42458675,0.14627744,0.02405189,0.82268136,0.58902975,0.00335872
-2.76438219,1.67956801,0.12034206,0.21858382,0.43643124,0.15646942,0.02689558,0.83621160,0.59745749,0.00349240
-2.75837919,1.76095544,0.12925670,0.23113044,0.45388633,0.16822976,0.03042009,0.85849008,0.61100158,0.00368625
-2.75237619,1.85883984,0.13895762,0.24569597,0.47689421,0.18141909,0.03462906,0.88943741,0.62956702,0.00393791
-2.74637319,1.97217286,0.14927265,0.26211094,0.50532040,0.19588429,0.03952254,0.92881635,0.65294346,0.00424473
-2.74037019,2.09965786,0.16002348,0.28017325,0.53894697,0.21145816,0.04509486,0.97622632,0.68080570,0.00460370
-2.73436718,2.23974865,0.17102741,0.29964860,0.57746720,0.22795941,0.05133248,1.03110184,0.71271759,0.00501135
-2.72836418,2.39065473,0.18209938,0.32027191,0.62048193,0.24519297,0.05821191,1.09271541,0.74813940,0.00546368
-2.72236118,2.55035373,0.19305425,0.34174961,0.66749827,0.26295085,0.06569778,1.16018478,0.78643833,0.00595604
-2.71635818,2.71661133,0.20370923,0.36376305,0.71793076,0.28101335,0.07374125,1.23248487,0.82690213,0.00648313
-2.71035518,2.88700866,0.21388654,0.38597283,0.77110543,0.29915088,0.08227876,1.30846424,0.86875552,0.00703891
-2.70435218,3.05897724,0.22341606,0.40802421,0.82626694,0.31712624,0.09123138,1.38686599,0.91117882,0.00761664
-2.69834917,3.22984102,0.23213811,0.42955333,0.88258893,0.33469749,0.10050465,1.46635275,0.95332862,0.00820887
-2.69234617,3.39686479,0.23990608,0.45019435,0.93918756,0.35162119,0.10998918,1.54553538,0.99435963,0.00880752
-2.68634317,3.55730841,0.24658895,0.46958717,0.99513829,0.36765628,0.11956193,1.62300475,1.03344739,0.00940397
-2.68034017,3.70848532,0.25207364,0.48738564,1.04949530,0.38256817,0.12908819,1.69736591,1.06981103,0.00998919
-2.67433717,3.84782435,0.25626696,0.50326605,1.10131359,0.39613331,0.13842429,1.76727383,1.10273543,0.01055390
-2.66833417,3.97293289,0.25909728,0.51693554,1.14967275,0.40814387,0.14742095,1.83146966,1.13159224,0.01108878
-2.66233117,4.08165982,0.26051574,0.52814035,1.19370209,0.41841260,0.15592713,1.88881646,1.15585897,0.01158466
-2.65632816,4.17215612,0.26049705,0.53667349,1.23260605,0.42677758,0.16379431,1.93833328,1.17513560,0.01203276
-2.65032516,4.24293116,0.25903974,0.54238156,1.26568916,0.43310685,0.17088105,1.97922648,1.18915811,0.01242499
-2.64432216,4.29290258,0.25616592,0.54517060,1.29237958,0.43730262,0.17705750,2.01091703,1.19780853,0.01275409
-2.63831916,4.32143772,0.25192059,0.54501060,1.31225018,0.43930492,0.18220991,2.03306272,1.20112095,0.01301397
-2.63231616,4.32838485,0.24637041,0.54193849,1.32503649,0.43909465,0.18624470,2.04557446,1.19928334,0.01319985
-2.62631316,4.31409248,0.23960203,0.53605963,1.33065043,0.43669556,0.18909204,2.04862566,1.19263492,0.01330846
-2.62031016,4.27941561,0.23172001,0.52754738,1.32918939,0.43217545,0.19070878,2.04265411,1.18165906,0.01333819
-2.61430715,4.22570803,0.22284440,0.51664113,1.32094002,0.42564601,0.19108042,2.02835619,1.16697174,0.01328919
-2.60830415,4.15480029,0.21310798,0.50364244,1.30637644,0.41726159,0.19022228,2.00667300,1.14930587,0.01316340
-2.60230115,4.06896356,0.20265338,0.48890958,1.28615282,0.40721668,0.18817952,1.97876880,1.12949169,0.01296454
-2.59629815,3.97086007,0.19162996,0.47285062,1.26109049,0.39574219,0.18502624,1.94600217,1.10843390,0.01269804
-2.59029515,3.86348129,0.18019077,0.45591514,1.23215980,0.38310051,0.18086353,1.90989065,1.08708588,0.01237095
-2.58429215,3.75007566,0.16848943,0.43858488,1.20045746,0.36957964,0.17581661,1.87206985,1.06642197,0.01199172
-2.57828914,3.63406794,0.15667728,0.42136355,1.16717994,0.35548633,0.17003117,1.83424824,1.04740829,0.01157005
-2.57228614,3.51897259,0.14490064,0.40476607,1.13359386,0.34113861,0.16366904,1.79815909,1.03097327,0.01111657
-2.56628314,3.40830407,0.13329841,0.38930751,1.10100429,0.32685798,0.15690342,1.76551110,1.01797849,0.01064264
-2.56028014,3.30548655,0.12200001,0.37549197,1.07072195,0.31296123,0.14991379,1.73793923,1.00919099,0.01016004
-2.55427714,3.21376621,0.11112370,0.36380174,1.04403029,0.29975256,0.14288069,1.71695740,1.00525772,0.00968064
-2.54827414,3.13612846,0.10077531,0.35468676,1.02215345,0.28751597,0.13598069,1.70391457,1.00668328,0.00921617
-2.54227114,3.07522277,0.09104738,0.34855487,1.00622579,0.27650825,0.12938151,1.69995567,1.01381139,0.00877793
-2.53626813,3.03329705,0.08201876,0.34576273,0.99726407,0.26695282,0.12323764,1.70598846,1.02681108,0.00837650
-2.53026513,3.01214346,0.07375447,0.34660771,0.99614253,0.25903458,0.11768649,1.72265745,1.04566801,0.00802160
-2.52426213,3.01305682,0.06630600,0.35132089,1.00357171,0.25289594,0.11284519,1.75032561,1.07018133,0.00772180
-2.51825913,3.03680645,0.05971183,0.36006118,1.02008113,0.24863403,0.10880809,1.78906418,1.09996630,0.00748444
-2.51225613,3.08362183,0.05399811,0.37291068,1.04600618,0.24629928,0.10564505,1.83865095,1.13446279,0.00731544
-2.50625313,3.15319184,0.04917956,0.38987143,1.08147937,0.24589521,0.10340041,1.89857669,1.17294925,0.00721929
-2.50025013,3.24467724,0.04526033,0.41086343,1.12642584,0.24737954,0.10209282,1.96805933,1.21456208,0.00719890
-2.49424712,3.35673533,0.04223489,0.43572427,1.18056312,0.25066641,0.10171568,2.04606542,1.25831954,0.00725564
-2.48824412,3.48755572,0.04008888,0.46421013,1.24340511,0.25562965,0.10223823,2.13133768,1.30314954,0.00738932
-2.48224112,3.63490584,0.03879982,0.49599845,1.31426992,0.26210694,0.10360726,2.22242792,1.34792047,0.00759819
-2.47623812,3.79618461,0.03833766,0.53069210,1.39229151,0.26990470,0.10574929,2.31773388,1.39147386,0.00787903
-2.47023512,3.96848278,0.03866529,0.56782519,1.47643486,0.27880360,0.10857312,2.41553910,1.43265787,0.00822718
-2.46423212,4.14864817,0.03973879,0.60687047,1.56551442,0.28856432,0.11197274,2.51405428,1.47036042,0.00863664
-2.45822911,4.33335448,0.04150764,0.64724822,1.65821556,0.29893367,0.11583051,2.61145925,1.50354077,0.00910018
-2.45222611,4.51917198,0.04391489,0.68833663,1.75311872,0.30965071,0.12002039,2.70594420,1.53125858,0.00960945
-2.44622311,4.70263879,0.04689728,0.72948344,1.84872605,0.32045274,0.12441135,2.79574937,1.55269938,0.01015513
-2.44022011,4.88033150,0.05038541,0.77001872,1.94349002,0.33108112,0.12887066,2.87920231,1.56719562,0.01072711
-2.43421711,5.04893397,0.05430400,0.80926853,2.03584362,0.34128676,0.13326725,2.95475197,1.57424284,0.01131463
-2.42821411,5.20530319,0.05857239,0.84656916,2.12423178,0.35083517,0.13747479,3.02099918,1.57351032,0.01190651
-2.42221111,5.34653124,0.06310518,0.88128168,2.20714338,0.35951097,0.14137461,3.07672296,1.56484622,0.01249137
-2.41620810,5.47000253,0.06781312,0.91280632,2.28314311,0.36712193,0.14485848,3.12090261,1.54827715,0.01305785
-2.41020510,5.57344525,0.07260432,0.94059645,2.35090273,0.37350233,0.14783087,3.15273521,1.52400234,0.01359487
-2.40420210,5.65497624,0.07738569,0.96417166,2.40923078,0.37851569,0.15021110,3.17164850,1.49238315,0.01409186
-2.39819910,5.71313848,0.08206459,0.98312948,2.45710002,0.38205689,0.15193494,3.17730922,1.45392814,0.01453902
-2.39219610,5.74693020,0.08655075,0.99715555,2.49367174,0.38405353,0.15295590,3.16962670,1.40927482,0.01492757
-2.38619310,5.75582493,0.09075824,1.00603173,2.51831621,0.38446663,0.15324606,3.14875189,1.35916860,0.01524999
-2.38019010,5.73978163,0.09460756,1.00964185,2.53062846,0.38329068,0.15279646,3.11507187,1.30444006,0.01550015
-2.37418709,5.69924439,0.09802762,1.00797500,2.53043868,0.38055290,0.15161704,3.06919973,1.24598122,0.01567358
-2.36818409,5.63513106,0.10095765,1.00112606,2.51781683,0.37631190,0.14973618,3.01196014,1.18472170,0.01576749
-2.36218109,5.54881083,0.10334879,0.98929347,2.49307100,0.37065559,0.14719971,2.94437059,1.12160558,0.01578092
-2.35617809,5.44207053,0.10516551,0.97277420,2.45673942,0.36369853,0.14406963,2.86761858,1.05756950,0.01571471
-2.35017509,5.31707031,0.10638641,0.95195611,2.40957615,0.35557862,0.14042234,2.78303501,0.99352263,0.01557150
-2.34417209,5.17628942,0.10700482,0.92730785,2.35253083,0.34645335,0.13634655,2.69206424,0.93032881,0.01535559
-2.33816908,5.02246318,0.10702869,0.89936665,2.28672310,0.33649551,0.13194091,2.59623142,0.86879122,0.01507282
-2.33216608,4.85851304,0.10648017,0.86872431,2.21341238,0.32588865,0.12731135,2.49710758,0.80963971,0.01473037
-2.32616308,4.68747143,0.10539460,0.83601191,2.13396424,0.31482231,0.12256824,2.39627358,0.75352084,0.01433648
-2.32016008,4.51240398,0.10381916,0.80188373,2.04981445,0.30348714,0.11782344,2.29528368,0.70099049,0.01390023
-2.31415708,4.33633151,0.10181114,0.76700090,1.96243203,0.29207018,0.11318726,2.19562987,0.65250912,0.01343117
-2.30815408,4.16215461,0.09943590,0.73201531,1.87328279,0.28075031,0.10876546,2.09870808,0.60843933,0.01293908
-2.30215108,3.99258333,0.09676478,0.69755438,1.78379461,0.26969412,0.10465639,2.00578731,0.56904567,0.01243362
-2.29614807,3.83007477,0.09387283,0.66420710,1.69532583,0.25905237,0.10094830,1.91798287,0.53449631,0.01192404
-2.29014507,3.67678070,0.09083664,0.63251186,1.60913781,0.24895702,0.09771685,1.83623469,0.50486663,0.01141897
-2.28414207,3.53450713,0.08773234,0.60294637,1.52637255,0.23951917,0.09502312,1.76129137,0.48014429,0.01092614
-2.27813907,3.40468724,0.08463376,0.57591998,1.44803607,0.23082767,0.09291189,1.69370084,0.46023572,0.01045223
-2.27213607,3.28836853,0.08161087,0.55176857,1.37498775,0.22294877,0.09141049,1.63380777,0.44497386,0.01000274
-2.26613307,3.18621413,0.07872862,0.53075197,1.30793574,0.21592648,0.09052817,1.58175788,0.43412693,0.00958192
-2.26013007,3.09851805,0.07604600,0.51305399,1.24743801,0.20978384,0.09025601,1.53750897,0.42740814,0.00919276
-2.25412706,3.02523289,0.07361553,0.49878478,1.19390856,0.20452484,0.09056744,1.50084810,0.42448619,0.00883701
-2.24812406,2.96600850,0.07148291,0.48798522,1.14762775,0.20013693,0.09141931,1.47141419,0.42499627,0.00851526
-2.24212106,2.92023927,0.06968708,0.48063313,1.10875587,0.19659392,0.09275358,1.44872490,0.42855151,0.00822708
-2.23611806,2.88711739,0.06826030,0.47665064,1.07734863,0.19385921,0.09449941,1.43220673,0.43475458,0.00797116
-2.23011506,2.86568925,0.06722843,0.47591250,1.05337338,0.19188894,0.09657578,1.42122675,0.44320918,0.00774545
-2.22411206,2.85491218,0.06661120,0.47825462,1.03672496,0.19063513,0.09889442,1.41512478,0.45353114,0.00754738
-2.21810905,2.85370841,0.06642248,0.48348253,1.02723992,0.19004843,0.10136298,1.41324432,0.46535887,0.00737405
-2.21210605,2.86101393,0.06667047,0.49137927,1.02470839,0.19008048,0.10388827,1.41496102,0.47836272,0.00722236
-2.20610305,2.87581986,0.06735771,0.50171223,1.02888279,0.19068566,0.10637959,1.41970741,0.49225307,0.00708919
-2.20010005,2.89720453,0.06848103,0.51423886,1.03948315,0.19182219,0.10875179,1.42699280,0.50678666,0.00697156
-2.19409705,2.92435519,0.07003134,0.52871090,1.05619882,0.19345264,0.11092812,1.43641757,0.52177108,0.00686670
-2.18809405,2.95657884,0.07199327,0.54487709,1.07868684,0.19554367,0.11284266,1.44768137,0.53706703,0.00677218
-2.18209105,2.99330210,0.07434478,0.56248449,1.10656758,0.19806522,0.11444225,1.46058497,0.55258825,0.00668589
-2.17608804,3.03406110,0.07705678,0.58127841,1.13941820,0.20098921,0.11568780,1.47502593,0.56829908,0.00660613
-2.17008504,3.07848247,0.08009280,0.60100133,1.17676514,0.20428781,0.11655501,1.49098840,0.58420971,0.00653157
-2.16408204,3.12625750,0.08340880,0.62139116,1.21807642,0.20793158,0.11703438,1.50852791,0.60036920,0.00646120
-2.15807904,3.17711139,0.08695324,0.64217911,1.26275516,0.21188746,0.11713057,1.52775206,0.61685658,0.00639435
-2.15207604,3.23077027,0.09066741,0.66308769,1.31013511,0.21611696,0.11686120,1.54879824,0.63377048,0.00633053
-2.14607304,3.28692835,0.09448616,0.68382930,1.35947947,0.22057463,0.11625506,1.57180980,0.65121761,0.00626945
-2.14007004,3.34521784,0.09833894,0.70410570,1.40998343,0.22520692,0.11534993,1.59691201,0.66930077,0.00621091
-2.13406703,3.40518371,0.10215133,0.72360872,1.46078126,0.22995169,0.11419000,1.62418920,0.68810698,0.00615473
-2.12806403,3.46626556,0.10584692,0.74202246,1.51095803,0.23473827,0.11282329,1.65366457,0.70769632,0.00610069
-2.12206103,3.52778774,0.10934945,0.75902713,1.55956580,0.23948827,0.11129884,1.68528372,0.72809210,0.00604850
-2.11605803,3.58895900,0.11258533,0.77430439,1.60564412,0.24411701,0.10966417,1.71890297,0.74927296,0.00599775
-2.11005503,3.64888190,0.11548625,0.78754423,1.64824384,0.24853569,0.10796289,1.75428326,0.77116740,0.00594791
-2.10405203,3.70657178,0.11799185,0.79845299,1.68645346,0.25265398,0.10623272,1.79109007,0.79365106,0.00589833
-2.09804902,3.76098455,0.12005234,0.80676223,1.71942672,0.25638312,0.10450398,1.82889937,0.81654706,0.00584821
-2.09204602,3.81105180,0.12163080,0.81223798,1.74641019,0.25963930,0.10279849,1.86720965,0.83962945,0.00579670
-2.08604302,3.85572165,0.12270529,0.81468989,1.76676938,0.26234712,0.10112919,1.90545910,0.86262967,0.00574287
-2.08004002,3.89400296,0.12327031,0.81397966,1.78001216,0.26444295,0.09950014,1.94304749,0.88524580,0.00568581
-2.07403702,3.92501060,0.12333781,0.81002835,1.78580813,0.26587815,0.09790712,1.97936124,0.90715417,0.00562466
-2.06803402,3.94800938,0.12293751,0.80282209,1.78400297,0.26662174,0.09633874,2.01380068,0.92802277,0.00555865
-2.06203102,3.96245399,0.12211646,0.79241566,1.77462693,0.26666261,0.09477780,2.04580777,0.94752576,0.00548715
-2.05602801,3.96802298,0.12093801,0.77893391,1.75789700,0.26601105,0.09320301,2.07489288,0.96535847,0.00540975
-2.05002501,3.96464461,0.11947996,0.76257056,1.73421252,0.26469947,0.09159088,2.10065921,0.98125184,0.00532623
-2.04402201,3.95251324,0.11783220,0.74358468,1.70414439,0.26278236,0.08991763,2.12282321,0.99498582,0.00523663
-2.03801901,3.93209504,0.11609376,0.72229464,1.66841844,0.26033546,0.08816104,2.14123017,1.00640082,0.00514125
-2.03201601,3.90412287,0.11436943,0.69907005,1.62789348,0.25745414,0.08630216,2.15586378,1.01540661,0.00504063
-2.02601301,3.86958006,0.11276618,0.67432182,1.58353526,0.25425114,0.08432674,2.16684928,1.02198826,0.00493555
-2.02001001,3.82967417,0.11138941,0.64849085,1.53638733,0.25085357,0.08222638,2.17444992,1.02620866,0.00482697
-2.01400700,3.78580163,0.11033929,0.62203597,1.48754009,0.24739969,0.07999928,2.17905688,1.02820764,0.00471604
-2.00800400,3.73950507,0.10970727,0.59542137,1.43809939,0.24403508,0.07765062,2.18117332,1.02819758,0.00460402
-2.00200100,3.69242532,0.10957300,0.56910438,1.38915588,0.24090888,0.07519255,2.18139331,1.02645585,0.00449224
-1.99599800,3.64625034,0.11000173,0.54352381,1.34175632,0.23816986,0.07264384,2.18037694,1.02331441,0.00438202
-1.98999500,3.60266339,0.11104224,0.51908948,1.29687787,0.23596267,0.07002917,2.17882294,1.01914724,0.00427467
-1.98399200,3.56329273,0.11272555,0.49617322,1.25540613,0.23442425,0.06737823,2.17744036,1.01435607,0.00417137
-1.97798899,3.52966507,0.11506424,0.47510160,1.21811761,0.23368073,0.06472451,2.17692076,1.00935533,0.00407321
-1.97198599,3.50316451,0.11805258,0.45615063,1.18566693,0.23384457,0.06210410,2.17791251,1.00455684,0.00398106
-1.96598299,3.48499852,0.12166724,0.43954238,1.15857884,0.23501232,0.05955436,2.18099834,1.00035518,0.00389563
-1.95997999,3.47617180,0.12586867,0.42544359,1.13724489,0.23726275,0.05711262,2.18667714,0.99711420,0.00381740
-1.95397699,3.47746864,0.13060303,0.41396606,1.12192457,0.24065551,0.05481505,2.19535088,0.99515523,0.00374665
-1.94797399,3.48944360,0.13580450,0.40516863,1.11275010,0.24523018,0.05269555,2.20731677,0.99474747,0.00368346
-1.94197099,3.51242005,0.14139782,0.39906044,1.10973447,0.25100578,0.05078491,2.22276473,0.99610072,0.00362772
-1.93596798,3.54649557,0.14730102,0.39560523,1.11278186,0.25798051,0.04911017,2.24177984,0.99936058,0.00357917
-1.92996498,3.59155291,0.15342809,0.39472628,1.12169954,0.26613176,0.04769418,2.26434887,1.00460616,0.00353742
-1.92396198,3.64727503,0.15969156,0.39631164,1.13621065,0.27541635,0.04655541,2.29037023,1.01184997,0.00350202
-1.91795898,3.71316266,0.16600473,0.40021946,1.15596704,0.28577087,0.04570792,2.31966598,1.02103990,0.00347244
-1.91195598,3.78855282,0.17228358,0.40628296,1.18056144,0.29711211,0.04516159,2.35199492,1.03206290,0.00344819
-1.90595298,3.87263691,0.17844827,0.41431507,1.20953865,0.30933757,0.04492242,2.38706556,1.04474997,0.00342877
-1.89994997,3.96447749,0.18442414,0.42411236,1.24240516,0.32232611,0.04499302,2.42454793,1.05888212,0.00341376
-1.89394697,4.06302272,0.19014229,0.43545833,1.27863723,0.33593868,0.04537309,2.46408355,1.07419710,0.00340279
-1.88794397,4.16711847,0.19553968,0.44812600,1.31768720,0.35001924,0.04606000,2.50529281,1.09039632,0.00339559
-1.88194097,4.27551798,0.20055893,0.46187990,1.35898830,0.36439601,0.04704930,2.54777969,1.10715206,0.00339197
-1.87593797,4.38688966,0.20514781,0.47647745,1.40195803,0.37888292,0.04833516,2.59113371,1.12411461,0.00339181
-1.86993497,4.49982377,0.20925857,0.49167009,1.44600068,0.39328159,0.04991078,2.63492947,1.14091924,0.00339505
-1.86393197,4.61283891,0.21284722,0.50720407,1.49050914,0.40738367,0.05176856,2.67872429,1.15719312,0.00340166
-1.85792896,4.72438967,0.21587284,0.52282143,1.53486674,0.42097380,0.05390027,2.72205471,1.17256193,0.00341160
-1.85192596,4.83287621,0.21829712,0.53826096,1.57844921,0.43383298,0.05629692,2.76443269,1.18665645,0.00342481
-1.84592296,4.93665710,0.22008402,0.55325974,1.62062756,0.44574249,0.05894851,2.80534225,1.19911889,0.00344117
-1.83991996,5.03406592,0.22119985,0.56755499,1.66077182,0.45648826,0.06184371,2.84423762,1.20960918,0.00346046
-1.83391696,5.12343225,0.22161363,0.58088666,1.69825620,0.46586548,0.06496924,2.88054334,1.21781108,0.00348233
-1.82791396,5.20310712,0.22129775,0.59300057,1.73246556,0.47368347,0.06830930,2.91365718,1.22343807,0.00350629
-1.82191096,5.27149251,0.22022894,0.60365219,1.76280341,0.47977056,0.07184483,2.94295599,1.22623903,0.00353171
-1.81590795,5.32707457,0.21838954,0.61261102,1.78870116,0.48397876,0.07555280,2.96780479,1.22600354,0.00355778
-1.80990495,5.36845922,0.21576880,0.61966535,1.80962854,0.48618810,0.07940554,2.98756899,1.22256668,0.00358356
-1.80390195,5.39440919,0.21236430,0.62462733,1.82510482,0.48631036,0.08337013,3.00162942,1.21581323,0.00360796
-1.79789895,5.40388095,0.20818329,0.62733811,1.83471048,0.48429213,0.08740802,3.00939974,1.20568108,0.00362979
-1.79189595,5.39606006,0.20324384,0.62767286,1.83809883,0.48011690,0.09147476,3.01034555,1.19216386,0.00364779
-1.78589295,5.37039341,0.19757573,0.62554544,1.83500728,0.47380618,0.09552008,3.00400454,1.17531249,0.00366064
-1.77988994,5.32661695,0.19122098,0.62091236,1.82526746,0.46541958,0.09948828,2.99000666,1.15523582,0.00366707
